Conference,Division,School,Conf W,Conf L,Conf PF,Conf PA,Over W,Over L,Over PF,Over PA,Home W,Home L,Away W,Away L,STRK,AP W,AP L,USA W,USA L,Year
Conference USA,East,East Carolina,6,2,294,227,8,5,403,395,5,2,3,3,W2,0,2,0,2,2007
Conference USA,East,Memphis,6,2,259,282,7,6,380,419,4,3,3,3,L1,0,0,0,0,2007
Conference USA,East,Southern Mississippi,5,3,254,183,7,6,361,314,3,3,4,3,L1,0,2,0,2,2007
Conference USA,East,Marshall,3,5,223,244,3,9,298,411,3,3,0,6,-,0,2,0,2,2007
Conference USA,East,UAB,1,7,158,302,2,10,235,421,2,3,0,7,-,0,0,0,0,2007
Conference USA,West,Tulsa,6,2,328,251,10,4,576,467,6,1,4,3,W1,1,1,1,1,2007
Conference USA,West,Houston,6,2,288,248,8,5,449,379,5,2,3,3,L1,0,1,0,1,2007
Conference USA,West,Tulane,3,5,215,256,4,8,293,375,2,5,2,3,-,0,1,0,1,2007
Conference USA,West,Rice,3,5,308,340,3,9,377,515,1,5,2,4,-,0,2,0,2,2007
Conference USA,West,UTEP,2,6,286,353,4,8,403,445,3,3,1,5,-,0,1,0,1,2007
Conference USA,West,SMU,0,8,251,331,1,11,340,477,1,5,0,6,-,0,1,0,1,2007
FBS Independents,,Navy,,-,--,--,8,5,511,473,4,4,4,1,L1,0,0,0,0,2007
FBS Independents,,Western Kentucky,,-,--,--,7,5,398,250,4,1,3,4,-,0,1,0,1,2007
FBS Independents,,Army,,-,--,--,3,9,203,364,3,2,0,7,-,0,1,0,1,2007
FBS Independents,,Notre Dame,,-,--,--,3,9,197,345,1,6,2,3,-,0,3,0,4,2007
Mid-American,East,Bowling Green,6,2,271,219,8,5,392,417,4,1,4,4,L1,0,1,0,1,2007
Mid-American,East,Miami (OH),5,2,165,130,6,7,250,333,4,1,2,6,-,0,1,0,1,2007
Mid-American,East,Buffalo,5,3,231,194,5,7,291,331,3,2,2,5,-,0,0,0,1,2007
Mid-American,East,Ohio,4,4,259,260,6,6,366,359,4,2,2,4,-,0,1,0,1,2007
Mid-American,East,Temple,4,4,140,195,4,8,197,315,3,3,1,5,-,0,0,0,1,2007
Mid-American,East,Akron,3,5,196,231,4,8,254,350,3,2,1,6,-,0,1,0,1,2007
Mid-American,East,Kent State,1,7,175,225,3,9,259,350,1,4,2,5,-,0,1,0,1,2007
Mid-American,West,Central Michigan,6,1,300,222,8,6,487,517,4,3,4,3,L1,0,2,0,2,2007
Mid-American,West,Ball State,5,2,233,166,7,6,409,368,3,3,4,3,L1,0,1,0,1,2007
Mid-American,West,Western Michigan,3,4,169,163,5,7,323,347,2,4,3,3,-,0,2,0,2,2007
Mid-American,West,Eastern Michigan,3,4,206,243,4,8,290,374,2,3,2,5,-,0,1,0,1,2007
Mid-American,West,Toledo,3,5,287,304,5,7,395,470,5,2,0,5,-,0,1,0,1,2007
Mid-American,West,Northern Illinois,1,6,126,206,2,10,229,370,1,5,1,5,-,0,1,0,1,2007
Mountain West,,BYU,8,0,248,129,11,2,391,241,7,0,4,2,W11,0,0,0,0,2007
Mountain West,,Air Force,6,2,228,164,9,4,389,274,6,1,3,3,L1,0,1,0,1,2007
Mountain West,,New Mexico,5,3,161,176,9,4,321,247,6,1,3,3,W2,0,1,0,1,2007
Mountain West,,Utah,5,3,177,104,9,4,341,219,5,1,4,3,W1,0,2,0,1,2007
Mountain West,,TCU,4,4,220,153,8,5,339,243,5,1,3,4,W3,0,2,0,2,2007
Mountain West,,San Diego State,3,5,196,265,4,8,301,413,2,4,2,4,-,0,3,0,3,2007
Mountain West,,Wyoming,2,6,130,233,5,7,233,311,4,2,1,5,-,0,1,0,1,2007
Mountain West,,Colorado State,2,6,179,232,3,9,304,369,2,4,1,5,-,0,1,0,1,2007
Mountain West,,UNLV,1,7,148,231,2,10,218,343,1,5,1,5,-,0,3,0,3,2007
Pac-12,,USC,7,2,250,150,11,2,424,208,6,1,5,1,W5,3,1,2,1,2007
Pac-12,,Arizona State,7,2,274,211,10,3,420,293,7,1,3,2,L1,1,3,0,3,2007
Pac-12,,Oregon State,6,3,253,229,9,4,362,294,6,1,3,3,W4,1,3,1,3,2007
Pac-12,,Oregon,5,4,301,231,9,4,496,307,6,2,3,2,W1,3,1,3,0,2007
Pac-12,,UCLA,5,4,236,192,6,7,291,290,4,2,2,5,L2,3,3,2,3,2007
Pac-12,,Arizona,4,5,257,249,5,7,336,322,4,2,1,5,-,1,4,1,3,2007
Pac-12,,California,3,6,218,241,7,6,381,348,4,2,3,4,W1,2,3,2,2,2007
Pac-12,,Washington State,3,6,197,302,5,7,308,389,4,2,1,5,-,0,5,0,4,2007
Pac-12,,Stanford,3,6,148,280,4,8,235,339,2,6,2,2,-,1,3,1,2,2007
Pac-12,,Washington,2,7,272,321,4,9,380,411,2,5,2,4,-,0,6,0,5,2007
Southeastern,East,Georgia,6,2,228,171,11,2,424,262,7,1,4,1,W7,3,1,3,1,2007
Southeastern,East,Tennessee,6,2,243,246,10,4,455,382,8,0,2,4,W1,2,2,2,2,2007
Southeastern,East,Florida,5,3,305,224,9,4,552,331,6,3,3,1,L1,1,4,1,4,2007
Southeastern,East,Kentucky,3,5,249,276,8,5,475,385,5,3,3,2,W1,1,3,1,3,2007
Southeastern,East,South Carolina,3,5,205,227,6,6,313,282,4,3,2,3,-,1,4,1,4,2007
Southeastern,East,Vanderbilt,2,6,148,203,5,7,260,271,4,4,1,3,-,0,4,0,4,2007
Southeastern,West,LSU,6,2,298,215,12,2,541,279,7,1,5,1,W2,5,0,5,0,2007
Southeastern,West,Auburn,5,3,156,138,9,4,315,220,7,2,2,2,W2,2,2,2,2,2007
Southeastern,West,Arkansas,4,4,274,249,8,5,485,345,6,3,2,2,L1,1,3,1,3,2007
Southeastern,West,Mississippi State,4,4,157,215,8,5,279,301,5,2,3,3,W2,1,3,1,3,2007
Southeastern,West,Alabama,4,4,212,190,7,6,352,286,4,3,3,3,W1,1,3,1,3,2007
Southeastern,West,Ole Miss,0,8,131,252,3,9,241,342,2,5,1,4,-,0,5,0,5,2007
Sun Belt,,Florida Atlantic,6,1,253,185,8,5,405,432,4,2,4,3,W3,0,1,0,1,2007
Sun Belt,,Troy,6,1,255,106,8,4,408,295,4,1,4,3,-,0,2,0,2,2007
Sun Belt,,Louisiana Monroe,4,3,176,166,6,6,282,332,3,2,3,4,-,0,1,0,1,2007
Sun Belt,,Middle Tennessee,4,3,207,187,5,7,308,339,2,3,3,4,-,0,1,0,1,2007
Sun Belt,,Arkansas State,3,4,161,187,5,7,291,331,5,1,0,6,-,0,2,0,2,2007
Sun Belt,,Louisiana,3,4,205,237,3,9,285,430,1,5,2,4,-,0,1,0,1,2007
Sun Belt,,North Texas,1,6,161,251,2,10,298,541,2,3,0,7,-,0,1,0,1,2007
Sun Belt,,Florida Intl,1,6,149,248,1,11,181,469,1,4,0,7,-,0,1,0,2,2007
Western Athletic,,Hawai'i,8,0,341,232,12,1,564,331,7,0,5,1,L1,0,1,0,1,2007
Western Athletic,,Boise State,7,1,385,179,10,3,551,281,7,0,3,3,L2,0,1,0,1,2007
Western Athletic,,Fresno State,6,2,252,192,9,4,427,351,6,1,3,3,W3,0,2,0,2,2007
Western Athletic,,Nevada,4,4,315,270,6,7,435,418,4,2,2,5,L1,0,1,0,1,2007
Western Athletic,,Louisiana Tech,4,4,199,237,5,7,249,368,3,2,2,5,-,0,2,0,2,2007
Western Athletic,,San Jose State,4,4,194,222,5,7,245,352,4,1,1,6,-,0,2,0,2,2007
Western Athletic,,Utah State,2,6,192,263,2,10,247,406,0,5,2,5,-,0,2,0,2,2007
Western Athletic,,New Mexico State,1,7,174,317,4,9,312,471,4,3,0,6,-,0,2,0,2,2007
Western Athletic,,Idaho,0,8,165,305,1,11,258,443,1,5,0,6,-,0,2,0,2,2007
