Team,Team Code,Year,Date,Time,LTime,Loc,Opponent,Team Code opp,Week,G,Day,Result,OT,Points For,Points Against,Points Difference,Points Combined,Pass Comp,Pass Att,Comp Pct,Pass Yard,Pass TD,Pass Int,Sk,Yds,Pass Rate,Rush Att,Rush Yard,Rush Avg,Rush TD,Pass Comp opp,Pass Att opp,Comp Pct opp,Pass Yard opp,Pass TD opp,Pass Int opp,Sk opp,Yds opp,Pass Rate opp,Rush Att opp,Rush Yard opp,Rush Avg opp,Rush TD opp
SFO,28,2014,2014-09-07,4:25,3:25,@,DAL,8,1,1,Sun,W 28-17,,28,17,11,45,16,23,69.6,192,2,0,1,9,123.8,30,127,4.23,1,23,37,62.2,255,1,3,3,26,57.8,23,127,5.52,1
TAM,25,2014,2014-09-07,4:25,4:25,,CAR,29,1,1,Sun,L 14-20,,14,20,-6,34,22,35,62.9,162,2,2,3,21,69.0,17,102,6.0,0,24,34,70.6,221,2,0,1,9,107.6,33,113,3.42,0
WAS,26,2014,2014-09-07,1:03,12:03,@,HOU,32,1,1,Sun,L 6-17,,6,17,-11,23,29,37,78.4,241,0,0,3,26,93.8,23,131,5.7,1,14,22,63.6,206,1,0,0,0,109.3,34,115,3.38,0
ARI,7,2014,2014-09-08,9:20,7:20,,LAC,23,1,1,Mon,W 18-17,,18,17,1,35,24,37,64.9,294,2,0,2,10,107.3,26,109,4.19,0,21,36,58.3,238,1,1,0,0,75.9,24,52,2.17,1
DET,10,2014,2014-09-08,7:11,7:11,,NYG,17,1,1,Mon,W 35-14,,35,14,21,49,22,32,68.8,341,2,0,1,5,124.6,30,76,2.53,2,18,33,54.5,144,1,2,2,19,50.6,22,53,2.41,1
NYG,17,2014,2014-09-08,7:11,7:11,@,DET,10,1,1,Mon,L 14-35,,14,35,-21,49,18,33,54.5,144,1,2,2,19,50.6,22,53,2.41,1,22,32,68.8,341,2,0,1,5,124.6,30,76,2.53,2
LAC,23,2014,2014-09-08,9:20,7:20,@,ARI,7,1,1,Mon,L 17-18,,17,18,-1,35,21,36,58.3,238,1,1,0,0,75.9,24,52,2.17,1,24,37,64.9,294,2,0,2,10,107.3,26,109,4.19,0
PIT,21,2014,2014-09-11,8:28,8:28,@,BAL,31,2,2,Thu,L 6-26,,6,26,-20,32,22,37,59.5,202,0,1,2,15,63.1,18,99,5.5,0,21,29,72.4,166,2,0,0,0,109.3,36,157,4.36,0
BAL,31,2014,2014-09-11,8:28,8:28,,PIT,21,2,2,Thu,W 26-6,,26,6,20,32,21,29,72.4,166,2,0,0,0,109.3,36,157,4.36,0,22,37,59.5,202,0,1,2,15,63.1,18,99,5.5,0
ATL,1,2014,2014-09-14,1:05,1:05,@,CIN,4,2,2,Sun,L 10-24,,10,24,-14,34,24,44,54.5,212,1,3,2,19,46.8,19,97,5.11,0,16,24,66.7,302,1,0,0,0,123.6,45,170,3.78,2
BUF,2,2014,2014-09-14,1:02,1:02,,MIA,13,2,2,Sun,W 29-10,,29,10,19,39,16,26,61.5,202,1,0,0,0,98.6,33,113,3.42,0,31,49,63.3,210,1,1,4,31,71.0,21,80,3.81,0
CAR,29,2014,2014-09-14,1:04,1:04,,DET,10,2,2,Sun,W 24-7,,24,7,17,31,22,34,64.7,251,1,0,4,30,96.6,24,62,2.58,1,27,48,56.3,253,1,1,4,38,69.2,18,70,3.89,0
CHI,3,2014,2014-09-14,8:31,5:31,@,SFO,28,2,2,Sun,W 28-20,,28,20,8,48,23,34,67.6,170,4,0,1,6,118.5,17,46,2.71,0,21,34,61.8,232,1,3,4,16,55.0,27,127,4.7,1
CIN,4,2014,2014-09-14,1:05,1:05,,ATL,1,2,2,Sun,W 24-10,,24,10,14,34,16,24,66.7,302,1,0,0,0,123.6,45,170,3.78,2,24,44,54.5,212,1,3,2,19,46.8,19,97,5.11,0
CLE,5,2014,2014-09-14,1:03,1:03,,NOR,15,2,2,Sun,W 26-24,,26,24,2,50,24,41,58.5,202,1,0,1,2,79.5,30,122,4.07,1,27,40,67.5,223,2,1,2,14,87.8,27,174,6.44,1
ARI,7,2014,2014-09-14,1:04,1:04,@,NYG,17,2,2,Sun,W 25-14,,25,14,11,39,14,29,48.3,142,0,0,4,25,62.7,28,124,4.43,1,26,39,66.7,260,2,2,2,17,81.1,27,81,3.0,0
DAL,8,2014,2014-09-14,1:03,12:03,@,TEN,19,2,2,Sun,W 26-10,,26,10,16,36,19,29,65.5,148,1,0,4,28,89.4,43,220,5.12,1,18,34,52.9,232,1,2,2,2,59.9,13,82,6.31,0
DEN,9,2014,2014-09-14,4:25,2:25,,KAN,12,2,2,Sun,W 24-17,,24,17,7,41,21,26,80.8,237,3,0,1,5,143.1,19,88,4.63,0,26,42,61.9,247,0,0,2,8,78.2,31,133,4.29,2
DET,10,2014,2014-09-14,1:04,1:04,@,CAR,29,2,2,Sun,L 7-24,,7,24,-17,31,27,48,56.3,253,1,1,4,38,69.2,18,70,3.89,0,22,34,64.7,251,1,0,4,30,96.6,24,62,2.58,1
GNB,11,2014,2014-09-14,4:25,3:25,,NYJ,18,2,2,Sun,W 31-24,,31,24,7,55,25,42,59.5,310,3,0,4,36,106.2,22,80,3.64,0,16,32,50.0,166,1,1,2,10,62.8,37,147,3.97,2
HOU,32,2014,2014-09-14,4:25,1:25,@,OAK,27,2,2,Sun,W 30-14,,30,14,16,44,14,19,73.7,139,2,0,0,0,129.1,46,188,4.09,1,27,42,64.3,263,1,2,0,0,69.8,17,101,5.94,1
JAX,30,2014,2014-09-14,1:05,1:05,@,WAS,26,2,2,Sun,L 10-41,,10,41,-31,51,14,28,50.0,123,1,1,10,70,59.1,10,25,2.5,0,24,36,66.7,258,2,0,3,30,106.0,42,191,4.55,3
KAN,12,2014,2014-09-14,4:25,2:25,@,DEN,9,2,2,Sun,L 17-24,,17,24,-7,41,26,42,61.9,247,0,0,2,8,78.2,31,133,4.29,2,21,26,80.8,237,3,0,1,5,143.1,19,88,4.63,0
MIA,13,2014,2014-09-14,1:02,1:02,@,BUF,2,2,2,Sun,L 10-29,,10,29,-19,39,31,49,63.3,210,1,1,4,31,71.0,21,80,3.81,0,16,26,61.5,202,1,0,0,0,98.6,33,113,3.42,0
MIN,14,2014,2014-09-14,1:05,12:05,,NEW,16,2,2,Sun,L 7-30,,7,30,-23,37,19,36,52.8,163,1,4,6,39,34.6,19,54,2.84,0,14,21,66.7,142,1,0,1,7,101.7,37,150,4.05,1
NOR,15,2014,2014-09-14,1:03,1:03,@,CLE,5,2,2,Sun,L 24-26,,24,26,-2,50,27,40,67.5,223,2,1,2,14,87.8,27,174,6.44,1,24,41,58.5,202,1,0,1,2,79.5,30,122,4.07,1
NEW,16,2014,2014-09-14,1:05,12:05,@,MIN,14,2,2,Sun,W 30-7,,30,7,23,37,14,21,66.7,142,1,0,1,7,101.7,37,150,4.05,1,19,36,52.8,163,1,4,6,39,34.6,19,54,2.84,0
NYG,17,2014,2014-09-14,1:04,1:04,,ARI,7,2,2,Sun,L 14-25,,14,25,-11,39,26,39,66.7,260,2,2,2,17,81.1,27,81,3.0,0,14,29,48.3,142,0,0,4,25,62.7,28,124,4.43,1
NYJ,18,2014,2014-09-14,4:25,3:25,@,GNB,11,2,2,Sun,L 24-31,,24,31,-7,55,16,32,50.0,166,1,1,2,10,62.8,37,147,3.97,2,25,42,59.5,310,3,0,4,36,106.2,22,80,3.64,0
TEN,19,2014,2014-09-14,1:03,12:03,,DAL,8,2,2,Sun,L 10-26,,10,26,-16,36,18,34,52.9,232,1,2,2,2,59.9,13,82,6.31,0,19,29,65.5,148,1,0,4,28,89.4,43,220,5.12,1
OAK,27,2014,2014-09-14,4:25,1:25,,HOU,32,2,2,Sun,L 14-30,,14,30,-16,44,27,42,64.3,263,1,2,0,0,69.8,17,101,5.94,1,14,19,73.7,139,2,0,0,0,129.1,46,188,4.09,1
LAR,22,2014,2014-09-14,4:05,4:05,@,TAM,25,2,2,Sun,W 19-17,,19,17,2,36,22,29,75.9,220,0,0,2,15,96.9,29,119,4.1,1,16,21,76.2,175,0,1,1,4,80.5,30,157,5.23,2
LAC,23,2014,2014-09-14,4:05,1:05,,SEA,24,2,2,Sun,W 30-21,,30,21,9,51,28,37,75.7,276,3,0,1,8,123.3,37,101,2.73,0,17,25,68.0,180,2,0,2,22,115.4,13,108,8.31,1
SEA,24,2014,2014-09-14,4:05,1:05,@,LAC,23,2,2,Sun,L 21-30,,21,30,-9,51,17,25,68.0,180,2,0,2,22,115.4,13,108,8.31,1,28,37,75.7,276,3,0,1,8,123.3,37,101,2.73,0
SFO,28,2014,2014-09-14,8:31,5:31,,CHI,3,2,2,Sun,L 20-28,,20,28,-8,48,21,34,61.8,232,1,3,4,16,55.0,27,127,4.7,1,23,34,67.6,170,4,0,1,6,118.5,17,46,2.71,0
TAM,25,2014,2014-09-14,4:05,4:05,,LAR,22,2,2,Sun,L 17-19,,17,19,-2,36,16,21,76.2,175,0,1,1,4,80.5,30,157,5.23,2,22,29,75.9,220,0,0,2,15,96.9,29,119,4.1,1
WAS,26,2014,2014-09-14,1:05,1:05,,JAX,30,2,2,Sun,W 41-10,,41,10,31,51,24,36,66.7,258,2,0,3,30,106.0,42,191,4.55,3,14,28,50.0,123,1,1,10,70,59.1,10,25,2.5,0
IND,6,2014,2014-09-15,8:31,8:31,,PHI,20,2,2,Mon,L 27-30,,27,30,-3,57,20,34,58.8,172,3,1,0,0,89.3,38,169,4.45,0,21,37,56.8,331,1,1,0,0,84.4,27,127,4.7,2
PHI,20,2014,2014-09-15,8:31,8:31,@,IND,6,2,2,Mon,W 30-27,,30,27,3,57,21,37,56.8,331,1,1,0,0,84.4,27,127,4.7,2,20,34,58.8,172,3,1,0,0,89.3,38,169,4.45,0
ATL,1,2014,2014-09-18,8:26,8:26,,TAM,25,3,3,Thu,W 56-14,,56,14,42,70,24,28,85.7,344,3,1,1,6,138.7,36,144,4.0,3,22,36,61.1,153,1,1,3,26,68.4,18,64,3.56,0
TAM,25,2014,2014-09-18,8:26,8:26,@,ATL,1,3,3,Thu,L 14-56,,14,56,-42,70,22,36,61.1,153,1,1,3,26,68.4,18,64,3.56,0,24,28,85.7,344,3,1,1,6,138.7,36,144,4.0,3
BUF,2,2014,2014-09-21,1:02,1:02,,LAC,23,3,3,Sun,L 10-22,,10,22,-12,32,23,40,57.5,205,1,0,3,33,79.7,22,87,3.95,0,18,25,72.0,250,2,0,2,6,130.4,36,83,2.31,0
CAR,29,2014,2014-09-21,8:31,8:31,,PIT,21,3,3,Sun,L 19-37,,19,37,-18,56,29,41,70.7,307,2,0,3,23,108.5,10,42,4.2,0,22,30,73.3,190,2,0,1,6,111.8,34,264,7.76,1
CIN,4,2014,2014-09-21,1:02,1:02,,TEN,19,3,3,Sun,W 33-7,,33,7,26,40,17,26,65.4,184,1,1,0,0,82.9,31,116,3.74,3,17,34,50.0,177,0,2,2,8,40.9,28,149,5.32,1
CLE,5,2014,2014-09-21,1:02,1:02,,BAL,31,3,3,Sun,L 21-23,,21,23,-2,44,19,25,76.0,290,1,0,0,0,127.1,30,85,2.83,2,19,31,61.3,217,1,1,0,0,79.6,33,160,4.85,1
IND,6,2014,2014-09-21,1:02,1:02,@,JAX,30,3,3,Sun,W 44-17,,44,17,27,61,33,43,76.7,385,4,0,2,5,134.4,29,144,4.97,0,18,31,58.1,239,2,2,4,17,77.2,20,105,5.25,0
ARI,7,2014,2014-09-21,4:05,1:05,,SFO,28,3,3,Sun,W 23-14,,23,14,9,37,19,34,55.9,254,2,0,0,0,99.4,27,84,3.11,0,29,37,78.4,236,1,0,1,9,102.3,23,82,3.57,1
DAL,8,2014,2014-09-21,1:00,12:00,@,LAR,22,3,3,Sun,W 34-31,,34,31,3,65,18,23,78.3,217,2,1,0,0,116.8,29,123,4.24,1,30,42,71.4,327,3,2,0,0,98.0,30,121,4.03,0
DEN,9,2014,2014-09-21,4:25,1:25,@,SEA,24,3,3,Sun,L 20-26,OT,20,26,-6,46,31,49,63.3,296,2,1,1,7,85.1,20,36,1.8,0,25,35,71.4,255,2,1,3,20,99.1,37,129,3.49,1
DET,10,2014,2014-09-21,1:02,1:02,,GNB,11,3,3,Sun,W 19-7,,19,7,12,26,22,34,64.7,238,0,2,2,8,60.7,38,115,3.03,1,16,27,59.3,147,1,0,2,15,86.5,22,76,3.45,0
GNB,11,2014,2014-09-21,1:02,1:02,@,DET,10,3,3,Sun,L 7-19,,7,19,-12,26,16,27,59.3,147,1,0,2,15,86.5,22,76,3.45,0,22,34,64.7,238,0,2,2,8,60.7,38,115,3.03,1
HOU,32,2014,2014-09-21,1:02,1:02,@,NYG,17,3,3,Sun,L 17-30,,17,30,-13,47,21,35,60.0,292,1,3,2,7,60.7,25,119,4.76,1,21,28,75.0,226,2,0,1,8,122.0,42,193,4.6,1
JAX,30,2014,2014-09-21,1:02,1:02,,IND,6,3,3,Sun,L 17-44,,17,44,-27,61,18,31,58.1,239,2,2,4,17,77.2,20,105,5.25,0,33,43,76.7,385,4,0,2,5,134.4,29,144,4.97,0
KAN,12,2014,2014-09-21,4:25,4:25,@,MIA,13,3,3,Sun,W 34-15,,34,15,19,49,19,25,76.0,168,3,0,5,18,133.0,41,174,4.24,2,21,43,48.8,191,1,0,4,14,69.0,20,141,7.05,0
MIA,13,2014,2014-09-21,4:25,4:25,,KAN,12,3,3,Sun,L 15-34,,15,34,-19,49,21,43,48.8,191,1,0,4,14,69.0,20,141,7.05,0,19,25,76.0,168,3,0,5,18,133.0,41,174,4.24,2
MIN,14,2014,2014-09-21,1:03,12:03,@,NOR,15,3,3,Sun,L 9-20,,9,20,-11,29,17,30,56.7,188,0,0,2,15,75.4,22,59,2.68,0,27,35,77.1,288,2,0,1,5,119.7,32,108,3.38,1
NOR,15,2014,2014-09-21,1:03,12:03,,MIN,14,3,3,Sun,W 20-9,,20,9,11,29,27,35,77.1,288,2,0,1,5,119.7,32,108,3.38,1,17,30,56.7,188,0,0,2,15,75.4,22,59,2.68,0
NEW,16,2014,2014-09-21,1:02,1:02,,OAK,27,3,3,Sun,W 16-9,,16,9,7,25,24,37,64.9,221,1,0,2,13,90.0,32,76,2.38,0,21,34,61.8,174,0,1,0,0,62.6,22,67,3.05,0
NYG,17,2014,2014-09-21,1:02,1:02,,HOU,32,3,3,Sun,W 30-17,,30,17,13,47,21,28,75.0,226,2,0,1,8,122.0,42,193,4.6,1,21,35,60.0,292,1,3,2,7,60.7,25,119,4.76,1
TEN,19,2014,2014-09-21,1:02,1:02,@,CIN,4,3,3,Sun,L 7-33,,7,33,-26,40,17,34,50.0,177,0,2,2,8,40.9,28,149,5.32,1,17,26,65.4,184,1,1,0,0,82.9,31,116,3.74,3
PHI,20,2014,2014-09-21,1:02,1:02,,WAS,26,3,3,Sun,W 37-34,,37,34,3,71,27,41,65.9,325,3,0,0,0,114.4,25,54,2.16,0,30,48,62.5,427,3,1,0,0,103.4,28,84,3.0,1
PIT,21,2014,2014-09-21,8:31,8:31,@,CAR,29,3,3,Sun,W 37-19,,37,19,18,56,22,30,73.3,190,2,0,1,6,111.8,34,264,7.76,1,29,41,70.7,307,2,0,3,23,108.5,10,42,4.2,0
OAK,27,2014,2014-09-21,1:02,1:02,@,NEW,16,3,3,Sun,L 9-16,,9,16,-7,25,21,34,61.8,174,0,1,0,0,62.6,22,67,3.05,0,24,37,64.9,221,1,0,2,13,90.0,32,76,2.38,0
LAR,22,2014,2014-09-21,1:00,12:00,,DAL,8,3,3,Sun,L 31-34,,31,34,-3,65,30,42,71.4,327,3,2,0,0,98.0,30,121,4.03,0,18,23,78.3,217,2,1,0,0,116.8,29,123,4.24,1
BAL,31,2014,2014-09-21,1:02,1:02,@,CLE,5,3,3,Sun,W 23-21,,23,21,2,44,19,31,61.3,217,1,1,0,0,79.6,33,160,4.85,1,19,25,76.0,290,1,0,0,0,127.1,30,85,2.83,2
LAC,23,2014,2014-09-21,1:02,1:02,@,BUF,2,3,3,Sun,W 22-10,,22,10,12,32,18,25,72.0,250,2,0,2,6,130.4,36,83,2.31,0,23,40,57.5,205,1,0,3,33,79.7,22,87,3.95,0
SEA,24,2014,2014-09-21,4:25,1:25,,DEN,9,3,3,Sun,W 26-20,OT,26,20,6,46,25,35,71.4,255,2,1,3,20,99.1,37,129,3.49,1,31,49,63.3,296,2,1,1,7,85.1,20,36,1.8,0
SFO,28,2014,2014-09-21,4:05,1:05,@,ARI,7,3,3,Sun,L 14-23,,14,23,-9,37,29,37,78.4,236,1,0,1,9,102.3,23,82,3.57,1,19,34,55.9,254,2,0,0,0,99.4,27,84,3.11,0
WAS,26,2014,2014-09-21,1:02,1:02,@,PHI,20,3,3,Sun,L 34-37,,34,37,-3,71,30,48,62.5,427,3,1,0,0,103.4,28,84,3.0,1,27,41,65.9,325,3,0,0,0,114.4,25,54,2.16,0
CHI,3,2014,2014-09-22,8:30,8:30,@,NYJ,18,3,3,Mon,W 27-19,,27,19,8,46,23,38,60.5,197,2,0,4,28,91.7,21,60,2.86,0,26,43,60.5,300,1,2,3,16,69.9,26,114,4.38,0
NYJ,18,2014,2014-09-22,8:30,8:30,,CHI,3,3,3,Mon,L 19-27,,19,27,-8,46,26,43,60.5,300,1,2,3,16,69.9,26,114,4.38,0,23,38,60.5,197,2,0,4,28,91.7,21,60,2.86,0
NYG,17,2014,2014-09-25,8:26,8:26,@,WAS,26,4,4,Thu,W 45-14,,45,14,31,59,28,39,71.8,295,4,1,1,5,116.9,38,154,4.05,2,19,33,57.6,243,1,4,2,14,51.3,17,86,5.06,1
WAS,26,2014,2014-09-25,8:26,8:26,,NYG,17,4,4,Thu,L 14-45,,14,45,-31,59,19,33,57.6,243,1,4,2,14,51.3,17,86,5.06,1,28,39,71.8,295,4,1,1,5,116.9,38,154,4.05,2
ATL,1,2014,2014-09-28,4:25,3:25,@,MIN,14,4,4,Sun,L 28-41,,28,41,-13,69,25,41,61.0,288,3,2,1,10,86.2,22,123,5.59,1,19,30,63.3,317,0,0,0,0,98.9,44,241,5.48,4
BUF,2,2014,2014-09-28,1:02,12:02,@,HOU,32,4,4,Sun,L 17-23,,17,23,-6,40,21,44,47.7,220,2,2,2,5,58.9,23,96,4.17,0,25,37,67.6,264,1,2,3,4,74.6,23,37,1.61,0
CAR,29,2014,2014-09-28,1:02,1:02,@,BAL,31,4,4,Sun,L 10-38,,10,38,-28,48,20,34,58.8,248,1,0,2,20,91.3,26,67,2.58,0,22,31,71.0,327,3,0,0,0,137.4,30,127,4.23,2
CHI,3,2014,2014-09-28,1:02,12:02,,GNB,11,4,4,Sun,L 17-38,,17,38,-21,55,23,35,65.7,261,2,2,1,4,83.2,41,235,5.73,0,22,28,78.6,302,4,0,1,0,151.2,18,56,3.11,1
IND,6,2014,2014-09-28,1:03,1:03,,TEN,19,4,4,Sun,W 41-17,,41,17,24,58,29,41,70.7,393,4,1,0,0,123.3,41,105,2.56,1,14,28,50.0,176,1,2,3,18,52.1,16,85,5.31,1
DAL,8,2014,2014-09-28,8:31,7:31,,NOR,15,4,4,Sun,W 38-17,,38,17,21,55,22,29,75.9,255,3,0,1,7,136.4,35,190,5.43,2,32,44,72.7,334,2,1,2,6,100.0,13,104,8.0,0
DET,10,2014,2014-09-28,1:02,1:02,@,NYJ,18,4,4,Sun,W 24-17,,24,17,7,41,24,34,70.6,272,2,0,4,21,113.8,27,88,3.26,1,17,33,51.5,204,1,1,2,5,68.2,27,132,4.89,1
GNB,11,2014,2014-09-28,1:02,12:02,@,CHI,3,4,4,Sun,W 38-17,,38,17,21,55,22,28,78.6,302,4,0,1,0,151.2,18,56,3.11,1,23,35,65.7,261,2,2,1,4,83.2,41,235,5.73,0
HOU,32,2014,2014-09-28,1:02,12:02,,BUF,2,4,4,Sun,W 23-17,,23,17,6,40,25,37,67.6,264,1,2,3,4,74.6,23,37,1.61,0,21,44,47.7,220,2,2,2,5,58.9,23,96,4.17,0
JAX,30,2014,2014-09-28,4:05,1:05,@,LAC,23,4,4,Sun,L 14-33,,14,33,-19,47,29,37,78.4,235,1,2,3,19,79.6,25,85,3.4,1,29,39,74.4,365,3,0,2,12,128.7,20,42,2.1,0
MIA,13,2014,2014-09-28,1:06,6:06,@,OAK,27,4,4,Sun,W 38-14,,38,14,24,52,23,31,74.2,278,2,1,0,0,109.3,35,157,4.49,2,28,44,63.6,264,2,3,2,11,66.9,18,53,2.94,0
MIN,14,2014,2014-09-28,4:25,3:25,,ATL,1,4,4,Sun,W 41-28,,41,28,13,69,19,30,63.3,317,0,0,0,0,98.9,44,241,5.48,4,25,41,61.0,288,3,2,1,10,86.2,22,123,5.59,1
NOR,15,2014,2014-09-28,8:31,7:31,@,DAL,8,4,4,Sun,L 17-38,,17,38,-21,55,32,44,72.7,334,2,1,2,6,100.0,13,104,8.0,0,22,29,75.9,255,3,0,1,7,136.4,35,190,5.43,2
NYJ,18,2014,2014-09-28,1:02,1:02,,DET,10,4,4,Sun,L 17-24,,17,24,-7,41,17,33,51.5,204,1,1,2,5,68.2,27,132,4.89,1,24,34,70.6,272,2,0,4,21,113.8,27,88,3.26,1
TEN,19,2014,2014-09-28,1:03,1:03,@,IND,6,4,4,Sun,L 17-41,,17,41,-24,58,14,28,50.0,176,1,2,3,18,52.1,16,85,5.31,1,29,41,70.7,393,4,1,0,0,123.3,41,105,2.56,1
