Team,Team Code,Year,Date,Time,LTime,Loc,Opponent,Team Code opp,Week,G,Day,Result,OT,Points For,Points Against,Points Difference,Points Combined,Pass Comp,Pass Att,Comp Pct,Pass Yard,Pass TD,Pass Int,Sk,Yds,Pass Rate,Rush Att,Rush Yard,Rush Avg,Rush TD,Pass Comp opp,Pass Att opp,Comp Pct opp,Pass Yard opp,Pass TD opp,Pass Int opp,Sk opp,Yds opp,Pass Rate opp,Rush Att opp,Rush Yard opp,Rush Avg opp,Rush TD opp
DET,10,2012,2012-09-09,1:03,1:03,,LAR,22,1,1,Sun,W 27-23,,27,23,4,50,32,48,66.7,346,1,3,1,9,68.6,18,83,4.61,2,17,25,68.0,173,1,0,4,25,100.9,26,77,2.96,0
GNB,11,2012,2012-09-09,4:25,3:25,,SFO,28,1,1,Sun,L 22-30,,22,30,-8,52,30,44,68.2,279,2,1,3,24,91.0,14,45,3.21,0,20,26,76.9,191,2,0,4,20,122.4,32,186,5.81,1
HOU,32,2012,2012-09-09,1:03,12:03,,MIA,13,1,1,Sun,W 30-10,,30,10,20,40,20,31,64.5,254,1,0,2,12,100.7,35,83,2.37,2,20,36,55.6,199,0,3,2,20,36.7,20,76,3.8,0
JAX,30,2012,2012-09-09,1:05,12:05,@,MIN,14,1,1,Sun,L 23-26,OT,23,26,-3,49,23,39,59.0,242,2,0,2,18,94.2,34,113,3.32,0,20,27,74.1,266,0,0,2,4,104.9,29,123,4.24,2
KAN,12,2012,2012-09-09,1:03,12:03,,ATL,1,1,1,Sun,L 24-40,,24,40,-16,64,21,33,63.6,241,1,2,3,17,70.4,33,152,4.61,2,23,31,74.2,292,3,0,1,7,135.4,23,84,3.65,1
MIA,13,2012,2012-09-09,1:03,12:03,@,HOU,32,1,1,Sun,L 10-30,,10,30,-20,40,20,36,55.6,199,0,3,2,20,36.7,20,76,3.8,0,20,31,64.5,254,1,0,2,12,100.7,35,83,2.37,2
MIN,14,2012,2012-09-09,1:05,12:05,,JAX,30,1,1,Sun,W 26-23,OT,26,23,3,49,20,27,74.1,266,0,0,2,4,104.9,29,123,4.24,2,23,39,59.0,242,2,0,2,18,94.2,34,113,3.32,0
NOR,15,2012,2012-09-09,1:03,12:03,,WAS,26,1,1,Sun,L 32-40,,32,40,-8,72,24,52,46.2,326,3,2,2,13,69.9,10,32,3.2,0,19,26,73.1,306,2,0,2,14,137.7,43,153,3.56,2
NEW,16,2012,2012-09-09,1:03,12:03,@,TEN,19,1,1,Sun,W 34-13,,34,13,21,47,23,31,74.2,228,2,0,1,8,116.1,35,162,4.63,1,29,43,67.4,264,1,1,2,8,81.9,16,20,1.25,0
NYJ,18,2012,2012-09-09,1:03,1:03,,BUF,2,1,1,Sun,W 48-28,,48,28,20,76,19,27,70.4,266,3,1,0,0,123.4,36,118,3.28,1,18,32,56.3,195,3,3,0,0,66.5,26,195,7.5,1
TEN,19,2012,2012-09-09,1:03,12:03,,NEW,16,1,1,Sun,L 13-34,,13,34,-21,47,29,43,67.4,264,1,1,2,8,81.9,16,20,1.25,0,23,31,74.2,228,2,0,1,8,116.1,35,162,4.63,1
PHI,20,2012,2012-09-09,1:03,1:03,@,CLE,5,1,1,Sun,W 17-16,,17,16,1,33,29,56,51.8,306,2,4,2,11,50.1,30,150,5.0,0,12,35,34.3,111,0,4,2,7,4.3,22,99,4.5,0
PIT,21,2012,2012-09-09,8:31,6:31,@,DEN,9,1,1,Sun,L 19-31,,19,31,-12,50,22,40,55.0,209,2,1,5,36,75.9,26,75,2.88,0,19,26,73.1,240,2,0,2,13,127.1,27,94,3.48,1
LAR,22,2012,2012-09-09,1:03,1:03,@,DET,10,1,1,Sun,L 23-27,,23,27,-4,50,17,25,68.0,173,1,0,4,25,100.9,26,77,2.96,0,32,48,66.7,346,1,3,1,9,68.6,18,83,4.61,2
SEA,24,2012,2012-09-09,4:25,1:25,@,ARI,7,1,1,Sun,L 16-20,,16,20,-4,36,18,34,52.9,139,1,1,3,14,60.8,33,115,3.48,0,20,36,55.6,210,1,1,1,5,70.4,20,43,2.15,1
SFO,28,2012,2012-09-09,4:25,3:25,@,GNB,11,1,1,Sun,W 30-22,,30,22,8,52,20,26,76.9,191,2,0,4,20,122.4,32,186,5.81,1,30,44,68.2,279,2,1,3,24,91.0,14,45,3.21,0
TAM,25,2012,2012-09-09,4:26,4:26,,CAR,29,1,1,Sun,W 16-10,,16,10,6,26,16,24,66.7,128,1,0,2,10,93.7,36,130,3.61,0,23,33,69.7,291,1,2,3,12,81.8,13,10,0.77,0
WAS,26,2012,2012-09-09,1:03,12:03,@,NOR,15,1,1,Sun,W 40-32,,40,32,8,72,19,26,73.1,306,2,0,2,14,137.7,43,153,3.56,2,24,52,46.2,326,3,2,2,13,69.9,10,32,3.2,0
CIN,4,2012,2012-09-10,7:10,7:10,@,BAL,31,1,1,Mon,L 13-44,,13,44,-31,57,22,37,59.5,193,0,1,4,28,62.1,28,129,4.61,1,23,32,71.9,308,2,0,3,21,122.9,23,122,5.3,2
OAK,27,2012,2012-09-10,10:25,7:25,,LAC,23,1,1,Mon,L 14-22,,14,22,-8,36,32,46,69.6,276,1,0,3,21,92.3,20,45,2.25,0,24,33,72.7,226,1,0,1,5,101.3,20,32,1.6,0
BAL,31,2012,2012-09-10,7:10,7:10,,CIN,4,1,1,Mon,W 44-13,,44,13,31,57,23,32,71.9,308,2,0,3,21,122.9,23,122,5.3,2,22,37,59.5,193,0,1,4,28,62.1,28,129,4.61,1
LAC,23,2012,2012-09-10,10:25,7:25,@,OAK,27,1,1,Mon,W 22-14,,22,14,8,36,24,33,72.7,226,1,0,1,5,101.3,20,32,1.6,0,32,46,69.6,276,1,0,3,21,92.3,20,45,2.25,0
CHI,3,2012,2012-09-13,8:29,7:29,@,GNB,11,2,2,Thu,L 10-23,,10,23,-13,33,11,27,40.7,74,1,4,7,52,21.3,23,94,4.09,0,23,33,69.7,215,2,1,5,31,94.9,28,106,3.79,0
GNB,11,2012,2012-09-13,8:29,7:29,,CHI,3,2,2,Thu,W 23-10,,23,10,13,33,23,33,69.7,215,2,1,5,31,94.9,28,106,3.79,0,11,27,40.7,74,1,4,7,52,21.3,23,94,4.09,0
BUF,2,2012,2012-09-16,1:02,1:02,,KAN,12,2,2,Sun,W 35-17,,35,17,18,52,10,19,52.6,178,2,0,0,0,120.1,36,201,5.58,2,23,42,54.8,272,2,1,5,29,80.7,24,150,6.25,0
CAR,29,2012,2012-09-16,1:03,1:03,,NOR,15,2,2,Sun,W 35-27,,35,27,8,62,14,20,70.0,244,1,0,1,9,127.9,41,219,5.34,3,31,49,63.3,323,1,2,1,2,72.1,27,163,6.04,2
CIN,4,2012,2012-09-16,1:02,1:02,,CLE,5,2,2,Sun,W 34-27,,34,27,7,61,24,31,77.4,295,3,1,6,23,125.1,25,80,3.2,0,26,37,70.3,309,2,0,2,13,113.5,23,130,5.65,1
CLE,5,2012,2012-09-16,1:02,1:02,@,CIN,4,2,2,Sun,L 27-34,,27,34,-7,61,26,37,70.3,309,2,0,2,13,113.5,23,130,5.65,1,24,31,77.4,295,3,1,6,23,125.1,25,80,3.2,0
IND,6,2012,2012-09-16,1:03,1:03,,MIN,14,2,2,Sun,W 23-20,,23,20,3,43,20,31,64.5,194,2,0,2,30,103.4,30,84,2.8,0,27,35,77.1,232,2,0,4,13,113.0,26,95,3.65,0
ARI,7,2012,2012-09-16,1:02,1:02,@,NEW,16,2,2,Sun,W 20-18,,20,18,2,38,15,27,55.6,140,1,0,2,0,82.3,32,102,3.19,1,28,46,60.9,297,1,1,4,19,77.9,28,90,3.21,0
DAL,8,2012,2012-09-16,4:06,1:06,@,SEA,24,2,2,Sun,L 7-27,,7,27,-20,34,23,40,57.5,247,1,1,1,4,73.6,16,49,3.06,0,15,20,75.0,133,1,0,2,18,109.0,41,182,4.44,1
DET,10,2012,2012-09-16,8:30,5:30,@,SFO,28,2,2,Sun,L 19-27,,19,27,-8,46,19,32,59.4,214,1,1,2,16,76.8,26,82,3.15,0,20,31,64.5,201,2,0,3,25,104.4,27,148,5.48,1
HOU,32,2012,2012-09-16,1:03,1:03,@,JAX,30,2,2,Sun,W 27-7,,27,7,20,34,26,35,74.3,195,0,0,0,0,87.2,48,216,4.5,3,9,21,42.9,52,1,0,3,24,66.2,14,65,4.64,0
JAX,30,2012,2012-09-16,1:03,1:03,,HOU,32,2,2,Sun,L 7-27,,7,27,-20,34,9,21,42.9,52,1,0,3,24,66.2,14,65,4.64,0,26,35,74.3,195,0,0,0,0,87.2,48,216,4.5,3
KAN,12,2012,2012-09-16,1:02,1:02,@,BUF,2,2,2,Sun,L 17-35,,17,35,-18,52,23,42,54.8,272,2,1,5,29,80.7,24,150,6.25,0,10,19,52.6,178,2,0,0,0,120.1,36,201,5.58,2
MIA,13,2012,2012-09-16,1:02,1:02,,OAK,27,2,2,Sun,W 35-13,,35,13,22,48,18,30,60.0,189,1,0,1,11,89.4,43,263,6.12,4,24,48,50.0,373,1,1,0,0,74.4,14,23,1.64,0
MIN,14,2012,2012-09-16,1:03,1:03,@,IND,6,2,2,Sun,L 20-23,,20,23,-3,43,27,35,77.1,232,2,0,4,13,113.0,26,95,3.65,0,20,31,64.5,194,2,0,2,30,103.4,30,84,2.8,0
NOR,15,2012,2012-09-16,1:03,1:03,@,CAR,29,2,2,Sun,L 27-35,,27,35,-8,62,31,49,63.3,323,1,2,1,2,72.1,27,163,6.04,2,14,20,70.0,244,1,0,1,9,127.9,41,219,5.34,3
NEW,16,2012,2012-09-16,1:02,1:02,,ARI,7,2,2,Sun,L 18-20,,18,20,-2,38,28,46,60.9,297,1,1,4,19,77.9,28,90,3.21,0,15,27,55.6,140,1,0,2,0,82.3,32,102,3.19,1
NYG,17,2012,2012-09-16,1:03,1:03,,TAM,25,2,2,Sun,W 41-34,,41,34,7,75,31,51,60.8,510,3,3,0,0,89.5,25,94,3.76,1,15,28,53.6,228,2,2,2,15,74.7,22,79,3.59,1
NYJ,18,2012,2012-09-16,4:25,4:25,@,PIT,21,2,2,Sun,L 10-27,,10,27,-17,37,10,27,37.0,129,1,0,2,9,65.2,22,90,4.09,0,24,31,77.4,265,2,0,3,10,123.7,28,66,2.36,1
TEN,19,2012,2012-09-16,4:25,1:25,@,LAC,23,2,2,Sun,L 10-38,,10,38,-28,48,15,30,50.0,174,1,1,0,0,65.1,10,38,3.8,0,24,32,75.0,268,3,1,4,16,117.7,39,148,3.79,2
PHI,20,2012,2012-09-16,1:03,1:03,,BAL,31,2,2,Sun,W 24-23,,24,23,1,47,23,32,71.9,357,1,2,2,14,92.8,41,129,3.15,2,22,42,52.4,214,1,1,2,18,65.0,21,111,5.29,1
PIT,21,2012,2012-09-16,4:25,4:25,,NYJ,18,2,2,Sun,W 27-10,,27,10,17,37,24,31,77.4,265,2,0,3,10,123.7,28,66,2.36,1,10,27,37.0,129,1,0,2,9,65.2,22,90,4.09,0
OAK,27,2012,2012-09-16,1:02,1:02,@,MIA,13,2,2,Sun,L 13-35,,13,35,-22,48,24,48,50.0,373,1,1,0,0,74.4,14,23,1.64,0,18,30,60.0,189,1,0,1,11,89.4,43,263,6.12,4
LAR,22,2012,2012-09-16,4:05,3:05,,WAS,26,2,2,Sun,W 31-28,,31,28,3,59,26,35,74.3,301,3,1,2,9,116.5,27,151,5.59,0,20,29,69.0,197,1,1,1,9,85.0,29,176,6.07,2
BAL,31,2012,2012-09-16,1:03,1:03,@,PHI,20,2,2,Sun,L 23-24,,23,24,-1,47,22,42,52.4,214,1,1,2,18,65.0,21,111,5.29,1,23,32,71.9,357,1,2,2,14,92.8,41,129,3.15,2
LAC,23,2012,2012-09-16,4:25,1:25,,TEN,19,2,2,Sun,W 38-10,,38,10,28,48,24,32,75.0,268,3,1,4,16,117.7,39,148,3.79,2,15,30,50.0,174,1,1,0,0,65.1,10,38,3.8,0
SEA,24,2012,2012-09-16,4:06,1:06,,DAL,8,2,2,Sun,W 27-7,,27,7,20,34,15,20,75.0,133,1,0,2,18,109.0,41,182,4.44,1,23,40,57.5,247,1,1,1,4,73.6,16,49,3.06,0
SFO,28,2012,2012-09-16,8:30,5:30,,DET,10,2,2,Sun,W 27-19,,27,19,8,46,20,31,64.5,201,2,0,3,25,104.4,27,148,5.48,1,19,32,59.4,214,1,1,2,16,76.8,26,82,3.15,0
TAM,25,2012,2012-09-16,1:03,1:03,@,NYG,17,2,2,Sun,L 34-41,,34,41,-7,75,15,28,53.6,228,2,2,2,15,74.7,22,79,3.59,1,31,51,60.8,510,3,3,0,0,89.5,25,94,3.76,1
WAS,26,2012,2012-09-16,4:05,3:05,@,LAR,22,2,2,Sun,L 28-31,,28,31,-3,59,20,29,69.0,197,1,1,1,9,85.0,29,176,6.07,2,26,35,74.3,301,3,1,2,9,116.5,27,151,5.59,0
ATL,1,2012,2012-09-17,8:41,8:41,,DEN,9,2,2,Mon,W 27-21,,27,21,6,48,24,36,66.7,208,2,0,1,11,100.2,28,67,2.39,1,24,37,64.9,218,1,3,3,23,55.9,27,118,4.37,2
DEN,9,2012,2012-09-17,8:41,8:41,@,ATL,1,2,2,Mon,L 21-27,,21,27,-6,48,24,37,64.9,218,1,3,3,23,55.9,27,118,4.37,2,24,36,66.7,208,2,0,1,11,100.2,28,67,2.39,1
CAR,29,2012,2012-09-20,8:20,8:20,,NYG,17,3,3,Thu,L 7-36,,7,36,-29,43,19,33,57.6,267,0,3,2,21,45.9,20,60,3.0,1,28,37,75.7,280,1,0,2,12,105.7,29,125,4.31,2
NYG,17,2012,2012-09-20,8:20,8:20,@,CAR,29,3,3,Thu,W 36-7,,36,7,29,43,28,37,75.7,280,1,0,2,12,105.7,29,125,4.31,2,19,33,57.6,267,0,3,2,21,45.9,20,60,3.0,1
ATL,1,2012,2012-09-23,4:05,1:05,@,LAC,23,3,3,Sun,W 27-3,,27,3,24,30,30,40,75.0,265,3,1,2,10,106.8,26,119,4.58,1,21,38,55.3,164,0,2,1,9,44.2,17,116,6.82,0
BUF,2,2012,2012-09-23,1:02,1:02,@,CLE,5,3,3,Sun,W 24-14,,24,14,10,38,22,35,62.9,206,3,0,1,2,107.6,34,138,4.06,0,27,43,62.8,207,1,2,4,30,62.8,13,33,2.54,1
CHI,3,2012,2012-09-23,1:04,12:04,,LAR,22,3,3,Sun,W 23-6,,23,6,17,29,17,31,54.8,171,0,1,2,12,57.3,34,103,3.03,1,18,35,51.4,101,0,2,6,51,33.6,17,59,3.47,0
CIN,4,2012,2012-09-23,1:03,1:03,@,WAS,26,3,3,Sun,W 38-31,,38,31,7,69,20,28,71.4,385,4,1,2,16,138.4,28,93,3.32,1,21,34,61.8,179,1,0,5,42,85.3,35,202,5.77,2
CLE,5,2012,2012-09-23,1:02,1:02,,BUF,2,3,3,Sun,L 14-24,,14,24,-10,38,27,43,62.8,207,1,2,4,30,62.8,13,33,2.54,1,22,35,62.9,206,3,0,1,2,107.6,34,138,4.06,0
IND,6,2012,2012-09-23,1:03,1:03,,JAX,30,3,3,Sun,L 17-22,,17,22,-5,39,22,46,47.8,313,2,1,0,0,75.7,29,124,4.28,0,10,21,47.6,148,1,0,1,7,87.0,32,185,5.78,1
ARI,7,2012,2012-09-23,4:05,1:05,,PHI,20,3,3,Sun,W 27-6,,27,6,21,33,17,24,70.8,193,2,0,3,29,122.4,34,99,2.91,0,17,37,45.9,194,0,0,5,23,62.2,21,113,5.38,0
DAL,8,2012,2012-09-23,1:05,12:05,,TAM,25,3,3,Sun,W 16-10,,16,10,6,26,25,39,64.1,259,0,1,4,24,72.5,23,38,1.65,1,10,28,35.7,91,1,1,2,19,42.4,25,75,3.0,0
DEN,9,2012,2012-09-23,4:25,2:25,,HOU,32,3,3,Sun,L 25-31,,25,31,-6,56,26,52,50.0,316,2,0,3,14,81.9,21,59,2.81,0,17,30,56.7,284,4,1,1,6,114.4,34,152,4.47,0
DET,10,2012,2012-09-23,1:03,12:03,@,TEN,19,3,3,Sun,L 41-44,OT,41,44,-3,85,43,55,78.2,442,3,0,1,8,118.3,36,141,3.92,1,29,42,69.0,378,2,0,0,0,113.0,19,59,3.11,0
HOU,32,2012,2012-09-23,4:25,2:25,@,DEN,9,3,3,Sun,W 31-25,,31,25,6,56,17,30,56.7,284,4,1,1,6,114.4,34,152,4.47,0,26,52,50.0,316,2,0,3,14,81.9,21,59,2.81,0
JAX,30,2012,2012-09-23,1:03,1:03,@,IND,6,3,3,Sun,W 22-17,,22,17,5,39,10,21,47.6,148,1,0,1,7,87.0,32,185,5.78,1,22,46,47.8,313,2,1,0,0,75.7,29,124,4.28,0
KAN,12,2012,2012-09-23,1:02,12:02,@,NOR,15,3,3,Sun,W 27-24,OT,27,24,3,51,26,44,59.1,237,0,1,3,11,64.3,45,273,6.07,1,20,36,55.6,205,3,1,4,35,88.3,19,83,4.37,0
MIA,13,2012,2012-09-23,1:03,1:03,,NYJ,18,3,3,Sun,L 20-23,OT,20,23,-3,43,16,36,44.4,196,0,1,0,0,50.2,43,185,4.3,2,21,45,46.7,295,1,2,2,11,57.2,32,93,2.91,0
MIN,14,2012,2012-09-23,1:05,12:05,,SFO,28,3,3,Sun,W 24-13,,24,13,11,37,21,35,60.0,198,2,0,0,0,94.7,41,146,3.56,1,24,35,68.6,191,1,1,3,13,79.6,20,89,4.45,0
NOR,15,2012,2012-09-23,1:02,12:02,,KAN,12,3,3,Sun,L 24-27,OT,24,27,-3,51,20,36,55.6,205,3,1,4,35,88.3,19,83,4.37,0,26,44,59.1,237,0,1,3,11,64.3,45,273,6.07,1
NEW,16,2012,2012-09-23,8:31,8:31,@,BAL,31,3,3,Sun,L 30-31,,30,31,-1,61,28,41,68.3,319,1,0,2,16,99.5,34,77,2.26,2,28,39,71.8,382,3,1,0,0,117.7,26,121,4.65,1
NYJ,18,2012,2012-09-23,1:03,1:03,@,MIA,13,3,3,Sun,W 23-20,OT,23,20,3,43,21,45,46.7,295,1,2,2,11,57.2,32,93,2.91,0,16,36,44.4,196,0,1,0,0,50.2,43,185,4.3,2
TEN,19,2012,2012-09-23,1:03,12:03,,DET,10,3,3,Sun,W 44-41,OT,44,41,3,85,29,42,69.0,378,2,0,0,0,113.0,19,59,3.11,0,43,55,78.2,442,3,0,1,8,118.3,36,141,3.92,1
PHI,20,2012,2012-09-23,4:05,1:05,@,ARI,7,3,3,Sun,L 6-27,,6,27,-21,33,17,37,45.9,194,0,0,5,23,62.2,21,113,5.38,0,17,24,70.8,193,2,0,3,29,122.4,34,99,2.91,0
PIT,21,2012,2012-09-23,4:25,1:25,@,OAK,27,3,3,Sun,L 31-34,,31,34,-3,65,36,49,73.5,379,3,0,1,5,115.9,20,54,2.7,0,24,34,70.6,202,3,1,1,7,102.8,21,119,5.67,1
OAK,27,2012,2012-09-23,4:25,1:25,,PIT,21,3,3,Sun,W 34-31,,34,31,3,65,24,34,70.6,202,3,1,1,7,102.8,21,119,5.67,1,36,49,73.5,379,4,0,1,5,122.7,20,54,2.7,0
LAR,22,2012,2012-09-23,1:04,12:04,@,CHI,3,3,3,Sun,L 6-23,,6,23,-17,29,18,35,51.4,101,0,2,6,51,33.6,17,59,3.47,0,17,31,54.8,171,0,1,2,12,57.3,34,103,3.03,1
BAL,31,2012,2012-09-23,8:31,8:31,,NEW,16,3,3,Sun,W 31-30,,31,30,1,61,28,39,71.8,382,3,1,0,0,117.7,26,121,4.65,1,28,41,68.3,319,1,0,2,16,99.5,34,77,2.26,2
LAC,23,2012,2012-09-23,4:05,1:05,,ATL,1,3,3,Sun,L 3-27,,3,27,-24,30,21,38,55.3,164,0,2,1,9,44.2,17,116,6.82,0,30,40,75.0,265,3,1,2,10,106.8,26,119,4.58,1
SFO,28,2012,2012-09-23,1:05,12:05,@,MIN,14,3,3,Sun,L 13-24,,13,24,-11,37,24,35,68.6,191,1,1,3,13,79.6,20,89,4.45,0,21,35,60.0,198,2,0,0,0,94.7,41,146,3.56,1
TAM,25,2012,2012-09-23,1:05,12:05,@,DAL,8,3,3,Sun,L 10-16,,10,16,-6,26,10,28,35.7,91,1,1,2,19,42.4,25,75,3.0,0,25,39,64.1,259,0,1,4,24,72.5,23,38,1.65,1
WAS,26,2012,2012-09-23,1:03,1:03,,CIN,4,3,3,Sun,L 31-38,,31,38,-7,69,21,34,61.8,179,1,0,5,42,85.3,35,202,5.77,2,20,28,71.4,385,4,1,2,16,138.4,28,93,3.32,1
GNB,11,2012,2012-09-24,8:41,5:41,@,SEA,24,3,3,Mon,L 12-14,,12,14,-2,26,26,39,66.7,184,0,0,8,39,77.3,21,84,4.0,1,10,21,47.6,111,2,0,1,19,95.5,29,127,4.38,0
SEA,24,2012,2012-09-24,8:41,5:41,,GNB,11,3,3,Mon,W 14-12,,14,12,2,26,10,21,47.6,111,2,0,1,19,95.5,29,127,4.38,0,26,39,66.7,184,0,0,8,39,77.3,21,84,4.0,1
CLE,5,2012,2012-09-27,8:30,8:30,@,BAL,31,4,4,Thu,L 16-23,,16,23,-7,39,25,52,48.1,314,0,1,1,6,59.3,17,43,2.53,1,28,46,60.9,337,1,1,4,19,81.5,27,101,3.74,1
BAL,31,2012,2012-09-27,8:30,8:30,,CLE,5,4,4,Thu,W 23-16,,23,16,7,39,28,46,60.9,337,1,1,4,19,81.5,27,101,3.74,1,25,52,48.1,314,0,1,1,6,59.3,17,43,2.53,1
ATL,1,2012,2012-09-30,1:03,1:03,,CAR,29,4,4,Sun,W 30-28,,30,28,2,58,25,40,62.5,305,3,1,7,64,100.5,19,121,6.37,0,15,25,60.0,205,2,0,3,10,112.9,35,199,5.69,2
BUF,2,2012,2012-09-30,1:02,1:02,,NEW,16,4,4,Sun,L 28-52,,28,52,-24,80,22,39,56.4,340,4,4,3,10,80.0,27,98,3.63,0,22,36,61.1,333,3,0,1,7,119.3,40,247,6.18,4
CAR,29,2012,2012-09-30,1:03,1:03,@,ATL,1,4,4,Sun,L 28-30,,28,30,-2,58,15,25,60.0,205,2,0,3,10,112.9,35,199,5.69,2,25,40,62.5,305,3,1,7,64,100.5,19,121,6.37,0
CIN,4,2012,2012-09-30,4:05,4:05,@,JAX,30,4,4,Sun,W 27-10,,27,10,17,37,20,31,64.5,244,2,1,0,0,96.7,34,138,4.06,1,23,34,67.6,143,1,1,6,43,73.5,18,69,3.83,0
ARI,7,2012,2012-09-30,4:05,1:05,,MIA,13,4,4,Sun,W 24-21,OT,24,21,3,45,29,48,60.4,269,3,2,8,55,79.3,15,28,1.87,0,26,41,63.4,394,1,2,4,37,82.8,29,86,2.97,1
DEN,9,2012,2012-09-30,4:05,2:05,,OAK,27,4,4,Sun,W 37-6,,37,6,31,43,30,39,76.9,338,3,0,0,0,127.9,38,165,4.34,1,19,34,55.9,181,0,0,3,21,70.8,16,56,3.5,0
DET,10,2012,2012-09-30,1:03,1:03,,MIN,14,4,4,Sun,L 13-20,,13,20,-7,33,30,51,58.8,286,0,0,5,33,74.5,20,55,2.75,1,16,26,61.5,100,0,0,2,11,69.4,28,127,4.54,0
GNB,11,2012,2012-09-30,4:25,3:25,,NOR,15,4,4,Sun,W 28-27,,28,27,1,55,31,41,75.6,319,4,1,0,0,119.9,25,102,4.08,0,35,54,64.8,429,3,0,2,17,107.7,19,45,2.37,0
HOU,32,2012,2012-09-30,1:03,12:03,,TEN,19,4,4,Sun,W 38-14,,38,14,24,52,20,28,71.4,202,2,0,0,0,115.5,31,95,3.06,1,17,27,63.0,167,2,2,4,26,74.2,29,158,5.45,0
JAX,30,2012,2012-09-30,4:05,4:05,,CIN,4,4,4,Sun,L 10-27,,10,27,-17,37,23,34,67.6,143,1,1,6,43,73.5,18,69,3.83,0,20,31,64.5,244,2,1,0,0,96.7,34,138,4.06,1
KAN,12,2012,2012-09-30,1:03,12:03,,LAC,23,4,4,Sun,L 20-37,,20,37,-17,57,24,42,57.1,234,2,3,2,17,59.0,22,115,5.23,1,18,23,78.3,189,2,1,3,20,111.8,34,104,3.06,1
MIA,13,2012,2012-09-30,4:05,1:05,@,ARI,7,4,4,Sun,L 21-24,OT,21,24,-3,45,26,41,63.4,394,1,2,4,37,82.8,29,86,2.97,1,29,48,60.4,269,3,2,8,55,79.3,15,28,1.87,0
MIN,14,2012,2012-09-30,1:03,1:03,@,DET,10,4,4,Sun,W 20-13,,20,13,7,33,16,26,61.5,100,0,0,2,11,69.4,28,127,4.54,0,30,51,58.8,286,0,0,5,33,74.5,20,55,2.75,1
NOR,15,2012,2012-09-30,4:25,3:25,@,GNB,11,4,4,Sun,L 27-28,,27,28,-1,55,35,54,64.8,429,3,0,2,17,107.7,19,45,2.37,0,31,41,75.6,319,4,1,0,0,119.9,25,102,4.08,0
NEW,16,2012,2012-09-30,1:02,1:02,@,BUF,2,4,4,Sun,W 52-28,,52,28,24,80,22,36,61.1,333,3,0,1,7,119.3,40,247,6.18,4,22,39,56.4,340,4,4,3,10,80.0,27,98,3.63,0
