Team,Team Code,Year,Date,Time,LTime,Loc,Opponent,Team Code opp,Week,G,Day,Result,OT,Points For,Points Against,Points Difference,Points Combined,Pass Comp,Pass Att,Comp Pct,Pass Yard,Pass TD,Pass Int,Sk,Yds,Pass Rate,Rush Att,Rush Yard,Rush Avg,Rush TD,Pass Comp opp,Pass Att opp,Comp Pct opp,Pass Yard opp,Pass TD opp,Pass Int opp,Sk opp,Yds opp,Pass Rate opp,Rush Att opp,Rush Yard opp,Rush Avg opp,Rush TD opp
NOR,15,2017,2017-09-11,7:10,9:10,@,MIN,14,1,1,Mon,L 19-29,,19,29,-10,48,27,37,73.0,284,1,0,1,7,103.9,21,60,2.86,0,27,32,84.4,341,3,0,1,5,142.3,30,129,4.3,0
LAC,23,2017,2017-09-11,10:20,8:20,@,DEN,9,1,1,Mon,L 21-24,,21,24,-3,45,22,33,66.7,185,3,1,1,7,98.7,22,64,2.91,0,17,28,60.7,181,2,1,4,38,88.5,36,140,3.89,1
CIN,4,2017,2017-09-14,8:25,8:25,,HOU,32,2,2,Thu,L 9-13,,9,13,-4,22,20,35,57.1,213,0,0,3,11,75.1,24,82,3.42,0,15,24,62.5,98,0,0,3,27,71.2,35,168,4.8,1
HOU,32,2017,2017-09-14,8:25,8:25,@,CIN,4,2,2,Thu,W 13-9,,13,9,4,22,15,24,62.5,98,0,0,3,27,71.2,35,168,4.8,1,20,35,57.1,213,0,0,3,11,75.1,24,82,3.42,0
ATL,1,2017,2017-09-17,8:30,8:30,,GNB,11,2,2,Sun,W 34-23,,34,23,11,57,19,28,67.9,223,1,0,3,29,103.7,27,141,5.22,2,33,50,66.0,308,2,1,3,35,87.7,15,59,3.93,1
BUF,2,2017,2017-09-17,1:00,1:00,@,CAR,29,2,2,Sun,L 3-9,,3,9,-6,12,17,25,68.0,107,0,0,3,18,76.6,23,69,3.0,0,20,32,62.5,178,0,0,6,50,77.3,28,77,2.75,0
CAR,29,2017,2017-09-17,1:00,1:00,,BUF,2,2,2,Sun,W 9-3,,9,3,6,12,20,32,62.5,178,0,0,6,50,77.3,28,77,2.75,0,17,25,68.0,107,0,0,3,18,76.6,23,69,3.0,0
CHI,3,2017,2017-09-17,1:00,1:00,@,TAM,25,2,2,Sun,L 7-29,,7,29,-22,36,31,45,68.9,290,1,2,1,11,75.2,16,20,1.25,0,18,31,58.1,194,1,0,2,10,87.3,34,117,3.44,1
CLE,5,2017,2017-09-17,1:00,1:00,@,BAL,31,2,2,Sun,L 10-24,,10,24,-14,34,20,42,47.6,293,1,4,3,7,39.2,21,93,4.43,0,25,34,73.5,201,2,1,2,16,95.3,32,136,4.25,1
IND,6,2017,2017-09-17,1:00,1:00,,ARI,7,2,2,Sun,L 13-16,OT,13,16,-3,29,20,37,54.1,190,0,1,4,26,57.3,29,76,2.62,1,19,36,52.8,306,1,1,4,26,79.2,25,83,3.32,0
ARI,7,2017,2017-09-17,1:00,1:00,@,IND,6,2,2,Sun,W 16-13,OT,16,13,3,29,19,36,52.8,306,1,1,4,26,79.2,25,83,3.32,0,20,37,54.1,190,0,1,4,26,57.3,29,76,2.62,1
DAL,8,2017,2017-09-17,4:25,2:25,@,DEN,9,2,2,Sun,L 17-42,,17,42,-25,59,30,50,60.0,228,2,2,2,10,67.7,14,40,2.86,0,22,32,68.8,202,4,1,2,29,112.2,39,178,4.56,1
DEN,9,2017,2017-09-17,4:25,2:25,,DAL,8,2,2,Sun,W 42-17,,42,17,25,59,22,32,68.8,202,4,1,2,29,112.2,39,178,4.56,1,30,50,60.0,228,2,2,2,10,67.7,14,40,2.86,0
GNB,11,2017,2017-09-17,8:30,8:30,@,ATL,1,2,2,Sun,L 23-34,,23,34,-11,57,33,50,66.0,308,2,1,3,35,87.7,15,59,3.93,1,19,28,67.9,223,1,0,3,29,103.7,27,141,5.22,2
JAX,30,2017,2017-09-17,1:00,1:00,,TEN,19,2,2,Sun,L 16-37,,16,37,-21,53,20,34,58.8,211,1,2,2,12,62.3,25,99,3.96,1,15,27,55.6,211,1,1,1,4,77.9,36,179,4.97,3
KAN,12,2017,2017-09-17,1:00,12:00,,PHI,20,2,2,Sun,W 27-20,,27,20,7,47,21,28,75.0,232,1,0,4,19,111.0,19,112,5.89,2,25,46,54.3,299,2,1,6,34,79.9,17,107,6.29,0
MIA,13,2017,2017-09-17,4:05,1:05,@,LAC,23,2,1,Sun,W 19-17,,19,17,2,36,24,34,70.6,225,1,0,2,5,98.3,32,111,3.47,0,31,39,79.5,323,1,0,1,8,109.7,14,44,3.14,1
MIN,14,2017,2017-09-17,1:00,1:00,@,PIT,21,2,2,Sun,L 9-26,,9,26,-17,35,20,38,52.6,146,0,0,2,21,62.0,20,91,4.55,1,23,35,65.7,233,2,0,2,10,103.6,32,102,3.19,0
NOR,15,2017,2017-09-17,1:00,12:00,,NEW,16,2,2,Sun,L 20-36,,20,36,-16,56,27,45,60.0,348,2,0,1,8,99.1,17,81,4.76,0,30,39,76.9,436,3,0,2,11,138.4,31,119,3.84,1
NEW,16,2017,2017-09-17,1:00,12:00,@,NOR,15,2,2,Sun,W 36-20,,36,20,16,56,30,39,76.9,436,3,0,2,11,138.4,31,119,3.84,1,27,45,60.0,348,2,0,1,8,99.1,17,81,4.76,0
NYJ,18,2017,2017-09-17,4:05,1:05,@,OAK,27,2,2,Sun,L 20-45,,20,45,-25,65,16,24,66.7,145,2,0,4,21,110.6,25,126,5.04,0,23,28,82.1,230,3,0,0,0,136.6,27,180,6.67,3
TEN,19,2017,2017-09-17,1:00,1:00,@,JAX,30,2,2,Sun,W 37-16,,37,16,21,53,15,27,55.6,211,1,1,1,4,77.9,36,179,4.97,3,20,34,58.8,211,1,2,2,12,62.3,25,99,3.96,1
PHI,20,2017,2017-09-17,1:00,12:00,@,KAN,12,2,2,Sun,L 20-27,,20,27,-7,47,25,46,54.3,299,2,1,6,34,79.9,17,107,6.29,0,21,28,75.0,232,1,0,4,19,111.0,19,112,5.89,2
PIT,21,2017,2017-09-17,1:00,1:00,,MIN,14,2,2,Sun,W 26-9,,26,9,17,35,23,35,65.7,233,2,0,2,10,103.6,32,102,3.19,0,20,38,52.6,146,0,0,2,21,62.0,20,91,4.55,1
OAK,27,2017,2017-09-17,4:05,1:05,,NYJ,18,2,2,Sun,W 45-20,,45,20,25,65,23,28,82.1,230,3,0,0,0,136.6,27,180,6.67,3,16,24,66.7,145,2,0,4,21,110.6,25,126,5.04,0
LAR,22,2017,2017-09-17,4:25,1:25,,WAS,26,2,2,Sun,L 20-27,,20,27,-7,47,15,25,60.0,235,1,1,2,12,87.9,22,97,4.41,1,18,27,66.7,156,1,0,2,23,94.1,39,229,5.87,2
BAL,31,2017,2017-09-17,1:00,1:00,,CLE,5,2,2,Sun,W 24-10,,24,10,14,34,25,34,73.5,201,2,1,2,16,95.3,32,136,4.25,1,20,42,47.6,293,1,4,3,7,39.2,21,93,4.43,0
LAC,23,2017,2017-09-17,4:05,1:05,,MIA,13,2,2,Sun,L 17-19,,17,19,-2,36,31,39,79.5,323,1,0,1,8,109.7,14,44,3.14,1,24,34,70.6,225,1,0,2,5,98.3,32,111,3.47,0
SEA,24,2017,2017-09-17,4:25,1:25,,SFO,28,2,2,Sun,W 12-9,,12,9,3,21,23,39,59.0,181,1,0,3,17,79.1,37,131,3.54,0,15,27,55.6,89,0,1,2,10,46.7,19,159,8.37,0
SFO,28,2017,2017-09-17,4:25,1:25,@,SEA,24,2,2,Sun,L 9-12,,9,12,-3,21,15,27,55.6,89,0,1,2,10,46.7,19,159,8.37,0,23,39,59.0,181,1,0,3,17,79.1,37,131,3.54,0
TAM,25,2017,2017-09-17,1:00,1:00,,CHI,3,2,1,Sun,W 29-7,,29,7,22,36,18,31,58.1,194,1,0,2,10,87.3,34,117,3.44,1,31,45,68.9,290,1,2,1,11,75.2,16,20,1.25,0
WAS,26,2017,2017-09-17,4:25,1:25,@,LAR,22,2,2,Sun,W 27-20,,27,20,7,47,18,27,66.7,156,1,0,2,23,94.1,39,229,5.87,2,15,25,60.0,235,1,1,2,12,87.9,22,97,4.41,1
DET,10,2017,2017-09-18,8:30,8:30,@,NYG,17,2,2,Mon,W 24-10,,24,10,14,34,15,21,71.4,119,2,0,3,3,117.0,32,138,4.31,0,22,32,68.8,208,1,1,5,31,83.9,18,62,3.44,0
NYG,17,2017,2017-09-18,8:30,8:30,,DET,10,2,2,Mon,L 10-24,,10,24,-14,34,22,32,68.8,208,1,1,5,31,83.9,18,62,3.44,0,15,21,71.4,119,2,0,3,3,117.0,32,138,4.31,0
LAR,22,2017,2017-09-21,8:25,5:25,@,SFO,28,3,3,Thu,W 41-39,,41,39,2,80,22,28,78.6,292,3,0,0,0,145.8,32,126,3.94,2,23,37,62.2,308,2,1,4,24,95.3,33,113,3.42,3
SFO,28,2017,2017-09-21,8:25,5:25,,LAR,22,3,3,Thu,L 39-41,,39,41,-2,80,23,37,62.2,308,2,1,4,24,95.3,33,113,3.42,3,22,28,78.6,292,3,0,0,0,145.8,32,126,3.94,2
ATL,1,2017,2017-09-24,1:00,1:00,@,DET,10,3,3,Sun,W 30-26,,30,26,4,56,24,35,68.6,277,2,3,2,17,75.5,28,151,5.39,1,25,45,55.6,253,1,0,2,11,79.2,19,71,3.74,0
BUF,2,2017,2017-09-24,1:00,1:00,,DEN,9,3,3,Sun,W 26-16,,26,16,10,42,20,26,76.9,197,2,0,4,16,123.4,33,75,2.27,0,24,40,60.0,255,0,2,3,4,57.8,23,111,4.83,1
CAR,29,2017,2017-09-24,1:00,1:00,,NOR,15,3,3,Sun,L 13-34,,13,34,-21,47,19,33,57.6,156,0,3,4,28,31.9,22,132,6.0,1,22,29,75.9,213,3,0,1,7,130.4,27,149,5.52,1
CHI,3,2017,2017-09-24,1:00,12:00,,PIT,21,3,3,Sun,W 23-17,OT,23,17,6,40,15,22,68.2,84,1,1,2,17,71.0,38,222,5.84,2,22,39,56.4,212,1,0,3,23,80.3,17,70,4.12,1
CIN,4,2017,2017-09-24,4:25,3:25,@,GNB,11,3,3,Sun,L 24-27,OT,24,27,-3,51,21,27,77.8,191,2,0,3,21,120.8,30,110,3.67,0,28,42,66.7,280,3,1,6,33,99.3,17,64,3.76,0
CLE,5,2017,2017-09-24,1:00,1:00,@,IND,6,3,3,Sun,L 28-31,,28,31,-3,59,22,47,46.8,235,2,3,1,7,49.5,21,111,5.29,2,17,24,70.8,243,1,0,3,16,117.2,36,92,2.56,3
IND,6,2017,2017-09-24,1:00,1:00,,CLE,5,3,3,Sun,W 31-28,,31,28,3,59,17,24,70.8,243,1,0,3,16,117.2,36,92,2.56,3,22,47,46.8,235,2,3,1,7,49.5,21,111,5.29,2
DEN,9,2017,2017-09-24,1:00,1:00,@,BUF,2,3,3,Sun,L 16-26,,16,26,-10,42,24,40,60.0,255,0,2,3,4,57.8,23,111,4.83,1,20,26,76.9,197,2,0,4,16,123.4,33,75,2.27,0
DET,10,2017,2017-09-24,1:00,1:00,,ATL,1,3,3,Sun,L 26-30,,26,30,-4,56,25,45,55.6,253,1,0,2,11,79.2,19,71,3.74,0,24,35,68.6,277,2,3,2,17,75.5,28,151,5.39,1
GNB,11,2017,2017-09-24,4:25,3:25,,CIN,4,3,3,Sun,W 27-24,OT,27,24,3,51,28,42,66.7,280,3,1,6,33,99.3,17,64,3.76,0,21,27,77.8,191,2,0,3,21,120.8,30,110,3.67,0
HOU,32,2017,2017-09-24,1:00,1:00,@,NEW,16,3,3,Sun,L 33-36,,33,36,-3,69,22,33,66.7,292,2,2,2,9,89.5,32,125,3.91,0,25,35,71.4,337,5,0,5,41,141.3,20,59,2.95,0
JAX,30,2017,2017-09-24,9:30,2:30,,BAL,31,3,3,Sun,W 44-7,,44,7,37,51,20,33,60.6,244,4,0,0,0,123.0,35,166,4.74,1,14,27,51.9,52,1,2,2,12,39.3,25,134,5.36,0
KAN,12,2017,2017-09-24,4:25,1:25,@,LAC,23,3,3,Sun,W 24-10,,24,10,14,34,16,21,76.2,122,2,0,5,33,121.5,25,189,7.56,1,20,40,50.0,226,0,3,2,11,36.0,26,104,4.0,1
MIA,13,2017,2017-09-24,1:00,1:00,@,NYJ,18,3,2,Sun,L 6-20,,6,20,-14,26,26,45,57.8,195,1,2,3,25,57.2,15,30,2.0,0,18,23,78.3,233,1,0,2,16,123.4,34,103,3.03,1
MIN,14,2017,2017-09-24,1:00,3:00,,TAM,25,3,3,Sun,W 34-17,,34,17,17,51,25,33,75.8,369,3,0,0,0,142.1,37,125,3.38,1,28,40,70.0,316,2,3,2,12,78.7,9,26,2.89,0
NOR,15,2017,2017-09-24,1:00,1:00,@,CAR,29,3,3,Sun,W 34-13,,34,13,21,47,22,29,75.9,213,3,0,1,7,130.4,27,149,5.52,1,19,33,57.6,156,0,3,4,28,31.9,22,132,6.0,1
NEW,16,2017,2017-09-24,1:00,1:00,,HOU,32,3,3,Sun,W 36-33,,36,33,3,69,25,35,71.4,337,5,0,5,41,141.3,20,59,2.95,0,22,33,66.7,292,2,2,2,9,89.5,32,125,3.91,0
NYG,17,2017,2017-09-24,1:00,1:00,@,PHI,20,3,3,Sun,L 24-27,,24,27,-3,51,35,47,74.5,366,3,2,0,0,100.1,17,49,2.88,0,21,31,67.7,161,1,0,3,15,90.9,39,193,4.95,2
NYJ,18,2017,2017-09-24,1:00,1:00,,MIA,13,3,3,Sun,W 20-6,,20,6,14,26,18,23,78.3,233,1,0,2,16,123.4,34,103,3.03,1,26,45,57.8,195,1,2,3,25,57.2,15,30,2.0,0
TEN,19,2017,2017-09-24,4:05,3:05,,SEA,24,3,3,Sun,W 33-27,,33,27,6,60,20,32,62.5,225,2,0,0,0,104.3,35,195,5.57,1,29,49,59.2,364,4,0,1,9,109.6,22,69,3.14,0
PHI,20,2017,2017-09-24,1:00,1:00,,NYG,17,3,3,Sun,W 27-24,,27,24,3,51,21,31,67.7,161,1,0,3,15,90.9,39,193,4.95,2,35,47,74.5,366,3,2,0,0,100.1,17,49,2.88,0
PIT,21,2017,2017-09-24,1:00,12:00,@,CHI,3,3,3,Sun,L 17-23,OT,17,23,-6,40,22,39,56.4,212,1,0,3,23,80.3,17,70,4.12,1,15,22,68.2,84,1,1,2,17,71.0,38,222,5.84,2
OAK,27,2017,2017-09-24,8:30,8:30,@,WAS,26,3,3,Sun,L 10-27,,10,27,-17,37,19,31,61.3,96,1,2,4,22,49.9,13,32,2.46,0,25,30,83.3,356,3,0,1,9,149.4,34,116,3.41,0
BAL,31,2017,2017-09-24,9:30,2:30,@,JAX,30,3,3,Sun,L 7-44,,7,44,-37,51,14,27,51.9,52,1,2,2,12,39.3,25,134,5.36,0,20,33,60.6,244,4,0,0,0,123.0,35,166,4.74,1
LAC,23,2017,2017-09-24,4:25,1:25,,KAN,12,3,3,Sun,L 10-24,,10,24,-14,34,20,40,50.0,226,0,3,2,11,36.0,26,104,4.0,1,16,21,76.2,122,2,0,5,33,121.5,25,189,7.56,1
SEA,24,2017,2017-09-24,4:05,3:05,@,TEN,19,3,3,Sun,L 27-33,,27,33,-6,60,29,49,59.2,364,4,0,1,9,109.6,22,69,3.14,0,20,32,62.5,225,2,0,0,0,104.3,35,195,5.57,1
TAM,25,2017,2017-09-24,1:00,3:00,@,MIN,14,3,2,Sun,L 17-34,,17,34,-17,51,28,40,70.0,316,2,3,2,12,78.7,9,26,2.89,0,25,33,75.8,369,3,0,0,0,142.1,37,125,3.38,1
WAS,26,2017,2017-09-24,8:30,8:30,,OAK,27,3,3,Sun,W 27-10,,27,10,17,37,25,30,83.3,356,3,0,1,9,149.4,34,116,3.41,0,19,31,61.3,96,1,2,4,22,49.9,13,32,2.46,0
ARI,7,2017,2017-09-25,8:30,6:30,,DAL,8,3,3,Mon,L 17-28,,17,28,-11,45,29,48,60.4,283,2,0,6,42,90.9,21,49,2.33,0,13,18,72.2,174,2,0,1,9,139.6,26,99,3.81,2
DAL,8,2017,2017-09-25,8:30,6:30,@,ARI,7,3,3,Mon,W 28-17,,28,17,11,45,13,18,72.2,174,2,0,1,9,139.6,26,99,3.81,2,29,48,60.4,283,2,0,6,42,90.9,21,49,2.33,0
CHI,3,2017,2017-09-28,8:25,7:25,@,GNB,11,4,4,Thu,L 14-35,,14,35,-21,49,21,33,63.6,205,1,2,1,13,65.8,30,103,3.43,1,19,27,70.4,169,4,0,2,10,126.4,24,91,3.79,1
GNB,11,2017,2017-09-28,8:25,7:25,,CHI,3,4,4,Thu,W 35-14,,35,14,21,49,19,27,70.4,169,4,0,2,10,126.4,24,91,3.79,1,21,33,63.6,205,1,2,1,13,65.8,30,103,3.43,1
ATL,1,2017,2017-10-01,1:00,1:00,,BUF,2,4,4,Sun,L 17-23,,17,23,-6,40,24,42,57.1,242,1,2,1,0,61.8,29,147,5.07,1,12,20,60.0,164,1,0,3,18,102.9,36,117,3.25,0
BUF,2,2017,2017-10-01,1:00,1:00,@,ATL,1,4,4,Sun,W 23-17,,23,17,6,40,12,20,60.0,164,1,0,3,18,102.9,36,117,3.25,0,24,42,57.1,242,1,2,1,0,61.8,29,147,5.07,1
CAR,29,2017,2017-10-01,1:00,1:00,@,NEW,16,4,4,Sun,W 33-30,,33,30,3,63,22,29,75.9,304,3,1,2,12,129.1,29,140,4.83,1,32,45,71.1,293,2,0,3,14,103.3,19,80,4.21,1
CIN,4,2017,2017-10-01,1:00,1:00,@,CLE,5,4,4,Sun,W 31-7,,31,7,24,38,25,30,83.3,264,4,0,3,22,142.9,30,86,2.87,0,21,42,50.0,170,0,1,2,13,50.7,17,45,2.65,1
CLE,5,2017,2017-10-01,1:00,1:00,,CIN,4,4,4,Sun,L 7-31,,7,31,-24,38,21,42,50.0,170,0,1,2,13,50.7,17,45,2.65,1,25,30,83.3,264,4,0,3,22,142.9,30,86,2.87,0
IND,6,2017,2017-10-01,8:30,5:30,@,SEA,24,4,4,Sun,L 18-46,,18,46,-28,64,16,29,55.2,139,1,1,3,18,65.2,25,98,3.92,1,21,26,80.8,283,2,2,3,12,105.6,33,194,5.88,2
ARI,7,2017,2017-10-01,4:05,2:05,,SFO,28,4,4,Sun,W 18-15,OT,18,15,3,33,33,51,64.7,317,1,1,6,40,80.3,22,51,2.32,0,24,49,49.0,210,0,1,3,24,52.3,27,95,3.52,0
DAL,8,2017,2017-10-01,1:00,12:00,,LAR,22,4,4,Sun,L 30-35,,30,35,-5,65,20,36,55.6,251,3,1,2,1,93.6,27,189,7.0,1,21,36,58.3,244,2,0,1,11,97.5,31,168,5.42,0
DEN,9,2017,2017-10-01,4:25,2:25,,OAK,27,4,4,Sun,W 16-10,,16,10,6,26,16,26,61.5,155,1,0,4,24,91.0,32,143,4.47,0,21,35,60.0,230,1,1,3,19,77.1,15,24,1.6,0
DET,10,2017,2017-10-01,1:00,3:00,@,MIN,14,4,4,Sun,W 14-7,,14,7,7,21,19,31,61.3,154,0,0,6,55,73.9,31,97,3.13,1,16,30,53.3,197,0,0,2,22,73.9,22,87,3.95,1
HOU,32,2017,2017-10-01,1:00,12:00,,TEN,19,4,4,Sun,W 57-14,,57,14,43,71,25,34,73.5,272,4,1,2,11,123.7,42,173,4.12,2,10,20,50.0,109,0,4,2,8,26.9,19,86,4.53,2
JAX,30,2017,2017-10-01,1:00,1:00,@,NYJ,18,4,4,Sun,L 20-23,OT,20,23,-3,43,15,35,42.9,136,1,1,1,4,51.6,39,175,4.49,0,23,32,71.9,215,0,1,5,40,77.0,32,256,8.0,2
MIA,13,2017,2017-10-01,9:30,2:30,,NOR,15,4,3,Sun,L 0-20,,0,20,-20,20,20,28,71.4,128,0,1,4,36,65.8,15,58,3.87,0,29,41,70.7,261,2,0,1,7,103.8,28,86,3.07,0
MIN,14,2017,2017-10-01,1:00,3:00,,DET,10,4,4,Sun,L 7-14,,7,14,-7,21,16,30,53.3,197,0,0,2,22,73.9,22,87,3.95,1,19,31,61.3,154,0,0,6,55,73.9,31,97,3.13,1
NOR,15,2017,2017-10-01,9:30,2:30,@,MIA,13,4,4,Sun,W 20-0,,20,0,20,20,29,41,70.7,261,2,0,1,7,103.8,28,86,3.07,0,20,28,71.4,128,0,1,4,36,65.8,15,58,3.87,0
NEW,16,2017,2017-10-01,1:00,1:00,,CAR,29,4,4,Sun,L 30-33,,30,33,-3,63,32,45,71.1,293,2,0,3,14,103.3,19,80,4.21,1,22,29,75.9,304,3,1,2,12,129.1,29,140,4.83,1
NYG,17,2017,2017-10-01,4:05,4:05,@,TAM,25,4,4,Sun,L 23-25,,23,25,-2,48,30,49,61.2,288,2,0,0,0,91.2,28,91,3.25,1,22,38,57.9,323,3,0,1,9,112.1,23,111,4.83,0
