Team,Team Code,Year,Date,Time,LTime,Loc,Opponent,Team Code opp,Week,G,Day,Result,OT,Points For,Points Against,Points Difference,Points Combined,Pass Comp,Pass Att,Comp Pct,Pass Yard,Pass TD,Pass Int,Sk,Yds,Pass Rate,Rush Att,Rush Yard,Rush Avg,Rush TD,Pass Comp opp,Pass Att opp,Comp Pct opp,Pass Yard opp,Pass TD opp,Pass Int opp,Sk opp,Yds opp,Pass Rate opp,Rush Att opp,Rush Yard opp,Rush Avg opp,Rush TD opp
GNB,11,1997,1997-09-07,4:00,4:00,@,PHI,20,2,2,Sun,L 9-10,,9,10,-1,19,19,41,46.3,273,0,1,1,6,58.3,28,107,3.82,0,19,32,59.4,158,1,0,3,15,82.6,30,100,3.33,0
JAX,30,1997,1997-09-07,4:00,4:00,,NYG,17,2,2,Sun,W 40-13,,40,13,27,53,23,35,65.7,252,0,0,1,0,86.8,39,123,3.15,4,16,35,45.7,167,1,1,2,15,57.7,16,39,2.44,1
MIA,13,1997,1997-09-07,1:00,1:00,,TEN,19,2,2,Sun,W 16-13,OT,16,13,3,29,24,43,55.8,300,0,0,3,24,77.7,25,54,2.16,1,7,14,50.0,109,0,1,0,0,46.4,40,185,4.63,1
MIN,14,1997,1997-09-07,1:00,12:00,@,CHI,3,2,2,Sun,W 27-24,,27,24,3,51,33,44,75.0,261,2,1,3,24,95.0,25,117,4.68,0,21,36,58.3,158,2,0,2,16,87.5,23,147,6.39,1
NOR,15,1997,1997-09-07,1:00,12:00,,LAC,23,2,2,Sun,L 6-20,,6,20,-14,26,20,38,52.6,178,0,3,3,16,32.6,23,65,2.83,0,17,29,58.6,171,1,1,2,24,72.6,30,59,1.97,0
NEW,16,1997,1997-09-07,1:00,1:00,@,IND,6,2,2,Sun,W 31-6,,31,6,25,37,15,25,60.0,260,4,0,1,7,135.0,26,122,4.69,0,30,38,78.9,214,0,0,5,27,90.1,21,41,1.95,0
NYG,17,1997,1997-09-07,4:00,4:00,@,JAX,30,2,2,Sun,L 13-40,,13,40,-27,53,16,35,45.7,167,1,1,2,15,57.7,16,39,2.44,1,23,35,65.7,252,0,0,1,0,86.8,39,123,3.15,4
NYJ,18,1997,1997-09-07,1:00,1:00,,BUF,2,2,2,Sun,L 22-28,,22,28,-6,50,16,37,43.2,163,1,2,8,55,43.0,21,39,1.86,0,15,22,68.2,193,3,2,2,17,97.2,33,76,2.3,1
TEN,19,1997,1997-09-07,1:00,1:00,@,MIA,13,2,2,Sun,L 13-16,OT,13,16,-3,29,7,14,50.0,109,0,1,0,0,46.4,40,185,4.63,1,24,43,55.8,300,0,0,3,24,77.7,25,54,2.16,1
PHI,20,1997,1997-09-07,4:00,4:00,,GNB,11,2,2,Sun,W 10-9,,10,9,1,19,19,32,59.4,158,1,0,3,15,82.6,30,100,3.33,0,19,41,46.3,273,0,1,1,6,58.3,28,107,3.82,0
PIT,21,1997,1997-09-07,1:00,1:00,,WAS,26,2,2,Sun,W 14-13,,14,13,1,27,8,17,47.1,73,0,1,1,9,34.7,39,222,5.69,2,21,37,56.8,285,0,3,0,0,47.7,21,69,3.29,0
LAR,22,1997,1997-09-07,1:00,12:00,,SFO,28,2,2,Sun,L 12-15,,12,15,-3,27,9,25,36.0,104,0,0,3,19,49.4,34,99,2.91,0,10,28,35.7,93,1,3,1,9,18.0,34,135,3.97,1
BAL,31,1997,1997-09-07,1:00,12:00,,CIN,4,2,2,Sun,W 23-10,,23,10,13,33,25,36,69.4,266,1,1,1,9,88.4,35,146,4.17,1,25,45,55.6,283,1,2,5,34,63.5,14,56,4.0,0
LAC,23,1997,1997-09-07,1:00,12:00,@,NOR,15,2,2,Sun,W 20-6,,20,6,14,26,17,29,58.6,171,1,1,2,24,72.6,30,59,1.97,0,20,38,52.6,178,0,3,3,16,32.6,23,65,2.83,0
SEA,24,1997,1997-09-07,4:00,1:00,,DEN,9,2,2,Sun,L 14-35,,14,35,-21,49,20,33,60.6,220,1,1,1,2,77.8,24,69,2.88,0,18,26,69.2,188,2,0,2,9,115.5,30,143,4.77,1
SFO,28,1997,1997-09-07,1:00,12:00,@,LAR,22,2,2,Sun,W 15-12,,15,12,3,27,10,28,35.7,93,1,3,1,9,18.0,34,135,3.97,1,9,25,36.0,104,0,0,3,19,49.4,34,99,2.91,0
TAM,25,1997,1997-09-07,1:00,1:00,@,DET,10,2,2,Sun,W 24-17,,24,17,7,41,12,24,50.0,99,1,0,3,16,74.8,41,173,4.22,2,29,50,58.0,322,2,1,2,9,82.2,12,24,2.0,0
WAS,26,1997,1997-09-07,1:00,1:00,@,PIT,21,2,2,Sun,L 13-14,,13,14,-1,27,21,37,56.8,285,0,3,0,0,47.7,21,69,3.29,0,8,17,47.1,73,0,1,1,9,34.7,39,222,5.69,2
KAN,12,1997,1997-09-08,9:00,6:00,@,OAK,27,2,2,Mon,W 28-27,,28,27,1,55,21,35,60.0,300,2,0,1,12,106.8,26,128,4.92,0,19,39,48.7,281,2,2,1,14,68.4,30,108,3.6,1
OAK,27,1997,1997-09-08,9:00,6:00,,KAN,12,2,2,Mon,L 27-28,,27,28,-1,55,19,39,48.7,281,2,2,1,14,68.4,30,108,3.6,1,21,35,60.0,300,2,0,1,12,106.8,26,128,4.92,0
ATL,1,1997,1997-09-14,1:00,1:00,,OAK,27,3,3,Sun,L 31-36,,31,36,-5,67,26,42,61.9,250,3,0,6,49,102.3,26,116,4.46,1,12,22,54.5,265,1,0,3,21,112.9,20,149,7.45,2
BUF,2,1997,1997-09-14,1:00,12:00,@,KAN,12,3,3,Sun,L 16-22,,16,22,-6,38,22,43,51.2,275,1,2,4,22,59.7,23,50,2.17,0,20,37,54.1,160,1,0,2,19,74.2,25,107,4.28,0
CAR,29,1997,1997-09-14,4:00,1:00,@,LAC,23,3,3,Sun,W 26-7,,26,7,19,33,17,36,47.2,138,2,1,0,0,64.4,41,141,3.44,0,17,34,50.0,155,0,0,7,52,62.7,21,96,4.57,1
CHI,3,1997,1997-09-14,1:00,12:00,,DET,10,3,3,Sun,L 7-32,,7,32,-25,39,21,40,52.5,190,0,1,5,28,55.2,28,94,3.36,1,16,25,64.0,202,2,0,1,13,115.7,35,202,5.77,1
IND,6,1997,1997-09-14,4:00,4:00,,SEA,24,3,3,Sun,L 3-31,,3,31,-28,34,11,17,64.7,23,0,0,8,54,68.5,25,95,3.8,0,24,38,63.2,270,1,1,1,0,82.1,25,153,6.12,3
ARI,7,1997,1997-09-14,1:00,1:00,@,WAS,26,3,3,Sun,L 13-19,OT,13,19,-6,32,17,40,42.5,116,0,0,2,16,50.0,34,118,3.47,0,19,36,52.8,252,2,1,2,13,82.2,30,76,2.53,0
DEN,9,1997,1997-09-14,4:00,2:00,,LAR,22,3,3,Sun,W 35-14,,35,14,21,49,16,28,57.1,233,4,1,1,14,109.1,34,144,4.24,0,18,33,54.5,184,0,2,5,33,45.5,23,130,5.65,2
DET,10,1997,1997-09-14,1:00,12:00,@,CHI,3,3,3,Sun,W 32-7,,32,7,25,39,16,25,64.0,202,2,0,1,13,115.7,35,202,5.77,1,21,40,52.5,190,0,1,5,28,55.2,28,94,3.36,1
GNB,11,1997,1997-09-14,1:00,12:00,,MIA,13,3,3,Sun,W 23-18,,23,18,5,41,24,37,64.9,250,2,0,1,3,102.3,29,142,4.9,0,21,47,44.7,240,1,1,0,0,58.8,22,59,2.68,0
KAN,12,1997,1997-09-14,1:00,12:00,,BUF,2,3,3,Sun,W 22-16,,22,16,6,38,20,37,54.1,160,1,0,2,19,74.2,25,107,4.28,0,22,43,51.2,275,1,2,4,22,59.7,23,50,2.17,0
MIA,13,1997,1997-09-14,1:00,12:00,@,GNB,11,3,3,Sun,L 18-23,,18,23,-5,41,21,47,44.7,240,1,1,0,0,58.8,22,59,2.68,0,24,37,64.9,250,2,0,1,3,102.3,29,142,4.9,0
MIN,14,1997,1997-09-14,1:00,12:00,,TAM,25,3,3,Sun,L 14-28,,14,28,-14,42,29,44,65.9,310,1,0,3,24,93.9,15,72,4.8,0,15,20,75.0,185,2,0,1,7,136.5,37,191,5.16,2
NOR,15,1997,1997-09-14,4:00,1:00,@,SFO,28,3,3,Sun,L 7-33,,7,33,-26,40,12,26,46.2,176,1,6,1,9,42.0,25,84,3.36,0,22,27,81.5,213,3,0,6,48,136.6,33,91,2.76,0
NEW,16,1997,1997-09-14,8:00,8:00,,NYJ,18,3,3,Sun,W 27-24,OT,27,24,3,51,16,34,47.1,162,2,2,0,0,56.3,46,213,4.63,1,30,50,60.0,225,1,0,7,46,77.5,21,130,6.19,1
NYG,17,1997,1997-09-14,1:00,1:00,,BAL,31,3,3,Sun,L 23-24,,23,24,-1,47,28,46,60.9,269,1,0,0,0,84.4,37,121,3.27,2,22,35,62.9,210,2,1,1,13,86.6,21,63,3.0,1
NYJ,18,1997,1997-09-14,8:00,8:00,@,NEW,16,3,3,Sun,L 24-27,OT,24,27,-3,51,30,50,60.0,225,1,0,7,46,77.5,21,130,6.19,1,16,34,47.1,162,2,2,0,0,56.3,46,213,4.63,1
OAK,27,1997,1997-09-14,1:00,1:00,@,ATL,1,3,3,Sun,W 36-31,,36,31,5,67,12,22,54.5,265,1,0,3,21,112.9,20,149,7.45,2,26,42,61.9,250,3,0,6,49,102.3,26,116,4.46,1
LAR,22,1997,1997-09-14,4:00,2:00,@,DEN,9,3,3,Sun,L 14-35,,14,35,-21,49,18,33,54.5,184,0,2,5,33,45.5,23,130,5.65,2,16,28,57.1,233,4,1,1,14,109.1,34,144,4.24,0
BAL,31,1997,1997-09-14,1:00,1:00,@,NYG,17,3,3,Sun,W 24-23,,24,23,1,47,22,35,62.9,210,2,1,1,13,86.6,21,63,3.0,1,28,46,60.9,269,1,0,0,0,84.4,37,121,3.27,2
LAC,23,1997,1997-09-14,4:00,1:00,,CAR,29,3,3,Sun,L 7-26,,7,26,-19,33,17,34,50.0,155,0,0,7,52,62.7,21,96,4.57,1,17,36,47.2,138,2,1,0,0,64.4,41,141,3.44,0
SEA,24,1997,1997-09-14,4:00,4:00,@,IND,6,3,3,Sun,W 31-3,,31,3,28,34,24,38,63.2,270,1,1,1,0,82.1,25,153,6.12,3,11,17,64.7,23,0,0,8,54,68.5,25,95,3.8,0
SFO,28,1997,1997-09-14,4:00,1:00,,NOR,15,3,3,Sun,W 33-7,,33,7,26,40,22,27,81.5,213,3,0,6,48,136.6,33,91,2.76,0,12,26,46.2,176,1,6,1,9,42.0,25,84,3.36,0
TAM,25,1997,1997-09-14,1:00,12:00,@,MIN,14,3,3,Sun,W 28-14,,28,14,14,42,15,20,75.0,185,2,0,1,7,136.5,37,191,5.16,2,29,44,65.9,310,1,0,3,24,93.9,15,72,4.8,0
WAS,26,1997,1997-09-14,1:00,1:00,,ARI,7,3,3,Sun,W 19-13,OT,19,13,6,32,19,36,52.8,252,2,1,2,13,82.2,30,76,2.53,0,17,40,42.5,116,0,0,2,16,50.0,34,118,3.47,0
DAL,8,1997,1997-09-15,9:00,8:00,,PHI,20,3,3,Mon,W 21-20,,21,20,1,41,17,36,47.2,187,1,0,2,18,72.3,28,92,3.29,0,18,30,60.0,176,1,0,2,8,87.6,29,157,5.41,0
PHI,20,1997,1997-09-15,9:00,8:00,@,DAL,8,3,3,Mon,L 20-21,,20,21,-1,41,18,30,60.0,176,1,0,2,8,87.6,29,157,5.41,0,17,36,47.2,187,1,0,2,18,72.3,28,92,3.29,0
ATL,1,1997,1997-09-21,4:00,1:00,@,SFO,28,4,4,Sun,L 7-34,,7,34,-27,41,20,36,55.6,154,1,1,3,25,63.9,29,57,1.97,0,19,31,61.3,353,2,0,3,15,122.1,20,71,3.55,2
BUF,2,1997,1997-09-21,4:00,4:00,,IND,6,4,4,Sun,W 37-35,,37,35,2,72,23,38,60.5,230,2,1,6,45,84.3,23,163,7.09,3,19,39,48.7,198,2,1,2,16,70.2,30,124,4.13,1
CAR,29,1997,1997-09-21,1:00,1:00,,KAN,12,4,4,Sun,L 14-35,,14,35,-21,49,24,47,51.1,278,1,4,5,50,40.9,24,86,3.58,1,16,29,55.2,214,3,1,1,10,98.9,34,117,3.44,1
CHI,3,1997,1997-09-21,1:00,1:00,@,NEW,16,4,4,Sun,L 3-31,,3,31,-28,34,17,25,68.0,120,0,2,5,34,45.4,24,79,3.29,0,27,40,67.5,315,3,1,2,19,105.7,21,87,4.14,1
CIN,4,1997,1997-09-21,4:00,2:00,@,DEN,9,4,3,Sun,L 20-38,,20,38,-18,58,20,30,66.7,194,1,0,4,26,95.7,25,195,7.8,1,14,26,53.8,150,3,1,2,12,93.4,29,222,7.66,1
IND,6,1997,1997-09-21,4:00,4:00,@,BUF,2,4,4,Sun,L 35-37,,35,37,-2,72,19,39,48.7,198,2,1,2,16,70.2,30,124,4.13,1,23,38,60.5,230,2,1,6,45,84.3,23,163,7.09,3
DEN,9,1997,1997-09-21,4:00,2:00,,CIN,4,4,4,Sun,W 38-20,,38,20,18,58,14,26,53.8,150,3,1,2,12,93.4,29,222,7.66,1,20,30,66.7,194,1,0,4,26,95.7,25,195,7.8,1
DET,10,1997,1997-09-21,1:00,12:00,@,NOR,15,4,4,Sun,L 17-35,,17,35,-18,52,24,43,55.8,237,2,3,5,16,58.0,19,118,6.21,0,16,22,72.7,213,2,0,2,10,133.3,36,172,4.78,3
GNB,11,1997,1997-09-21,1:00,12:00,,MIN,14,4,4,Sun,W 38-32,,38,32,6,70,18,31,58.1,257,5,2,2,9,97.7,22,93,4.23,0,19,34,55.9,208,3,2,3,9,79.0,37,185,5.0,1
KAN,12,1997,1997-09-21,1:00,1:00,@,CAR,29,4,4,Sun,W 35-14,,35,14,21,49,16,29,55.2,214,3,1,1,10,98.9,34,117,3.44,1,24,47,51.1,278,1,4,5,50,40.9,24,86,3.58,1
MIA,13,1997,1997-09-21,8:00,8:00,@,TAM,25,4,4,Sun,L 21-31,,21,31,-10,52,24,37,64.9,235,2,0,0,0,100.6,17,48,2.82,1,18,24,75.0,248,4,1,0,0,129.9,32,109,3.41,0
MIN,14,1997,1997-09-21,1:00,12:00,@,GNB,11,4,4,Sun,L 32-38,,32,38,-6,70,19,34,55.9,208,3,2,3,9,79.0,37,185,5.0,1,18,31,58.1,257,5,2,2,9,97.7,22,93,4.23,0
NOR,15,1997,1997-09-21,1:00,12:00,,DET,10,4,4,Sun,W 35-17,,35,17,18,52,16,22,72.7,213,2,0,2,10,133.3,36,172,4.78,3,24,43,55.8,237,2,3,5,16,58.0,19,118,6.21,0
NEW,16,1997,1997-09-21,1:00,1:00,,CHI,3,4,4,Sun,W 31-3,,31,3,28,34,27,40,67.5,315,3,1,2,19,105.7,21,87,4.14,1,17,25,68.0,120,0,2,5,34,45.4,24,79,3.29,0
NYG,17,1997,1997-09-21,4:00,3:00,@,LAR,22,4,4,Sun,L 3-13,,3,13,-10,16,16,33,48.5,147,0,1,4,16,48.4,24,47,1.96,0,15,35,42.9,133,0,0,5,43,53.6,32,92,2.88,1
NYJ,18,1997,1997-09-21,1:00,1:00,,OAK,27,4,4,Sun,W 23-22,,23,22,1,45,18,33,54.5,220,0,0,1,4,75.3,21,83,3.95,1,26,38,68.4,339,3,0,4,35,122.6,28,129,4.61,0
TEN,19,1997,1997-09-21,1:00,12:00,,BAL,31,4,3,Sun,L 10-36,,10,36,-26,46,22,35,62.9,188,1,1,3,26,74.5,18,97,5.39,0,23,37,62.2,309,3,0,1,9,115.7,28,89,3.18,0
OAK,27,1997,1997-09-21,1:00,1:00,@,NYJ,18,4,4,Sun,L 22-23,,22,23,-1,45,26,38,68.4,339,3,0,4,35,122.6,28,129,4.61,0,18,33,54.5,220,0,0,1,4,75.3,21,83,3.95,1
LAR,22,1997,1997-09-21,4:00,3:00,,NYG,17,4,4,Sun,W 13-3,,13,3,10,16,15,35,42.9,133,0,0,5,43,53.6,32,92,2.88,1,16,33,48.5,147,0,1,4,16,48.4,24,47,1.96,0
BAL,31,1997,1997-09-21,1:00,12:00,@,TEN,19,4,4,Sun,W 36-10,,36,10,26,46,23,37,62.2,309,3,0,1,9,115.7,28,89,3.18,0,22,35,62.9,188,1,1,3,26,74.5,18,97,5.39,0
LAC,23,1997,1997-09-21,4:00,1:00,@,SEA,24,4,4,Sun,L 22-26,,22,26,-4,48,25,46,54.3,230,0,3,2,9,41.0,26,79,3.04,0,17,34,50.0,251,2,2,1,2,69.6,27,92,3.41,1
SEA,24,1997,1997-09-21,4:00,1:00,,LAC,23,4,4,Sun,W 26-22,,26,22,4,48,17,34,50.0,251,2,2,1,2,69.6,27,92,3.41,1,25,46,54.3,230,0,3,2,9,41.0,26,79,3.04,0
SFO,28,1997,1997-09-21,4:00,1:00,,ATL,1,4,4,Sun,W 34-7,,34,7,27,41,19,31,61.3,353,2,0,3,15,122.1,20,71,3.55,2,20,36,55.6,154,1,1,3,25,63.9,29,57,1.97,0
TAM,25,1997,1997-09-21,8:00,8:00,,MIA,13,4,4,Sun,W 31-21,,31,21,10,52,18,24,75.0,248,4,1,0,0,129.9,32,109,3.41,0,24,37,64.9,235,2,0,0,0,100.6,17,48,2.82,1
JAX,30,1997,1997-09-22,9:00,9:00,,PIT,21,4,3,Mon,W 30-21,,30,21,9,51,25,43,58.1,303,1,0,3,25,87.6,26,40,1.54,1,11,16,68.8,153,2,1,2,2,112.8,30,153,5.1,1
PIT,21,1997,1997-09-22,9:00,9:00,@,JAX,30,4,3,Mon,L 21-30,,21,30,-9,51,11,16,68.8,153,2,1,2,2,112.8,30,153,5.1,1,25,43,58.1,303,1,0,3,25,87.6,26,40,1.54,1
ATL,1,1997,1997-09-28,1:00,1:00,,DEN,9,5,5,Sun,L 21-29,,21,29,-8,50,18,31,58.1,196,3,1,4,26,95.6,21,112,5.33,0,18,33,54.5,228,3,1,3,15,94.0,27,101,3.74,1
