Team,Team Code,Year,Date,Time,LTime,Loc,Opponent,Team Code opp,Week,G,Day,Result,OT,Points For,Points Against,Points Difference,Points Combined,Pass Comp,Pass Att,Comp Pct,Pass Yard,Pass TD,Pass Int,Sk,Yds,Pass Rate,Rush Att,Rush Yard,Rush Avg,Rush TD,Pass Comp opp,Pass Att opp,Comp Pct opp,Pass Yard opp,Pass TD opp,Pass Int opp,Sk opp,Yds opp,Pass Rate opp,Rush Att opp,Rush Yard opp,Rush Avg opp,Rush TD opp
JAX,30,1998,1998-09-13,1:00,1:00,,KAN,12,2,2,Sun,W 21-16,,21,16,5,37,11,18,61.1,111,1,0,2,15,97.2,38,145,3.82,1,23,37,62.2,253,0,0,2,10,82.4,25,111,4.44,1
KAN,12,1998,1998-09-13,1:00,1:00,@,JAX,30,2,2,Sun,L 16-21,,16,21,-5,37,23,37,62.2,253,0,0,2,10,82.4,25,111,4.44,1,11,18,61.1,111,1,0,2,15,97.2,38,145,3.82,1
MIA,13,1998,1998-09-13,1:00,1:00,,BUF,2,2,2,Sun,W 13-7,,13,7,6,20,14,26,53.8,143,1,0,2,16,82.7,27,116,4.3,0,10,18,55.6,77,1,1,8,57,61.6,28,110,3.93,0
MIN,14,1998,1998-09-13,1:00,12:00,@,LAR,22,2,2,Sun,W 38-31,,38,31,7,69,21,37,56.8,227,2,2,3,22,70.4,31,194,6.26,3,25,45,55.6,275,1,4,1,8,44.2,27,135,5.0,2
NOR,15,1998,1998-09-13,1:00,12:00,,CAR,29,2,2,Sun,W 19-14,,19,14,5,33,13,18,72.2,104,1,0,6,41,104.9,38,207,5.45,1,15,35,42.9,238,1,2,3,13,51.8,25,137,5.48,1
NEW,16,1998,1998-09-13,8:20,8:20,,IND,6,2,2,Sun,W 29-6,,29,6,23,35,15,29,51.7,218,1,0,0,0,88.0,33,103,3.12,1,21,33,63.6,173,1,3,2,15,49.2,32,136,4.25,0
NYG,17,1998,1998-09-13,4:15,1:15,@,OAK,27,2,2,Sun,L 17-20,,17,20,-3,37,23,33,69.7,162,2,1,3,26,88.2,23,71,3.09,0,25,44,56.8,252,1,0,5,51,80.9,26,162,6.23,1
NYJ,18,1998,1998-09-13,1:00,1:00,,BAL,31,2,2,Sun,L 10-24,,10,24,-14,34,22,32,68.8,224,1,3,3,23,59.9,24,52,2.17,0,18,30,60.0,209,1,0,0,0,92.2,34,122,3.59,0
TEN,19,1998,1998-09-13,1:00,12:00,,LAC,23,2,2,Sun,L 7-13,,7,13,-6,20,21,35,60.0,187,1,0,3,19,83.9,19,63,3.32,0,13,24,54.2,179,0,0,0,0,78.3,34,141,4.15,1
PHI,20,1998,1998-09-13,1:00,1:00,@,ATL,1,2,2,Sun,L 12-17,,12,17,-5,29,24,35,68.6,221,0,0,2,11,85.5,25,63,2.52,1,14,26,53.8,167,1,0,3,29,86.5,25,78,3.12,1
PIT,21,1998,1998-09-13,1:00,1:00,,CHI,3,2,2,Sun,W 17-12,,17,12,5,29,17,30,56.7,109,1,1,3,28,61.7,27,142,5.26,1,18,33,54.5,190,1,1,1,4,69.0,33,130,3.94,0
OAK,27,1998,1998-09-13,4:15,1:15,,NYG,17,2,2,Sun,W 20-17,,20,17,3,37,25,44,56.8,252,1,0,5,51,80.9,26,162,6.23,1,23,33,69.7,162,2,1,3,26,88.2,23,71,3.09,0
LAR,22,1998,1998-09-13,1:00,12:00,,MIN,14,2,2,Sun,L 31-38,,31,38,-7,69,25,45,55.6,275,1,4,1,8,44.2,27,135,5.0,2,21,37,56.8,227,2,2,3,22,70.4,31,194,6.26,3
BAL,31,1998,1998-09-13,1:00,1:00,@,NYJ,18,2,2,Sun,W 24-10,,24,10,14,34,18,30,60.0,209,1,0,0,0,92.2,34,122,3.59,0,22,32,68.8,224,1,3,3,23,59.9,24,52,2.17,0
LAC,23,1998,1998-09-13,1:00,12:00,@,TEN,19,2,2,Sun,W 13-7,,13,7,6,20,13,24,54.2,179,0,0,0,0,78.3,34,141,4.15,1,21,35,60.0,187,1,0,3,19,83.9,19,63,3.32,0
SEA,24,1998,1998-09-13,4:15,1:15,,ARI,7,2,2,Sun,W 33-14,,33,14,19,47,14,23,60.9,121,2,0,3,25,103.7,32,123,3.84,0,22,36,61.1,163,1,3,7,41,46.4,26,111,4.27,1
TAM,25,1998,1998-09-13,1:00,12:00,@,GNB,11,2,2,Sun,L 15-23,,15,23,-8,38,22,40,55.0,161,1,1,6,50,62.6,19,50,2.63,0,22,33,66.7,223,2,0,4,14,106.0,25,37,1.48,0
SFO,28,1998,1998-09-14,8:20,8:20,@,WAS,26,2,2,Mon,W 45-10,,45,10,35,55,21,32,65.6,294,3,0,2,9,126.3,34,210,6.18,3,14,25,56.0,182,1,1,4,19,75.7,27,140,5.19,0
WAS,26,1998,1998-09-14,8:20,8:20,,SFO,28,2,2,Mon,L 10-45,,10,45,-35,55,14,25,56.0,182,1,1,4,19,75.7,27,140,5.19,0,21,32,65.6,294,3,0,2,9,126.3,34,210,6.18,3
BUF,2,1998,1998-09-20,1:00,1:00,,LAR,22,3,3,Sun,L 33-34,,33,34,-1,67,18,30,60.0,192,3,1,9,39,98.2,35,215,6.14,1,13,27,48.1,225,1,2,2,10,58.4,25,181,7.24,3
CHI,3,1998,1998-09-20,4:05,4:05,@,TAM,25,3,3,Sun,L 15-27,,15,27,-12,42,19,32,59.4,169,0,0,0,0,73.6,25,85,3.4,0,12,18,66.7,144,2,0,1,3,128.0,38,220,5.79,2
CIN,4,1998,1998-09-20,1:00,1:00,,GNB,11,3,3,Sun,L 6-13,,6,13,-7,19,16,30,53.3,132,0,0,3,19,64.9,17,28,1.65,0,23,35,65.7,242,1,1,3,32,83.3,30,86,2.87,0
IND,6,1998,1998-09-20,1:00,1:00,@,NYJ,18,3,3,Sun,L 6-44,,6,44,-38,50,20,44,45.5,190,0,2,1,3,39.0,27,120,4.44,0,12,22,54.5,203,4,1,0,0,106.6,44,302,6.86,2
ARI,7,1998,1998-09-20,8:20,6:20,,PHI,20,3,3,Sun,W 17-3,,17,3,14,20,21,35,60.0,129,1,0,3,8,77.0,26,153,5.88,1,26,46,56.5,226,0,1,5,40,60.6,27,91,3.37,0
DEN,9,1998,1998-09-20,4:15,1:15,@,OAK,27,3,3,Sun,W 34-17,,34,17,17,51,16,27,59.3,193,3,1,2,18,102.9,36,145,4.03,0,17,29,58.6,164,1,3,4,32,46.4,20,94,4.7,0
DET,10,1998,1998-09-20,1:00,12:00,@,MIN,14,3,3,Sun,L 6-29,,6,29,-23,35,20,40,50.0,142,0,2,5,18,37.7,31,137,4.42,0,20,35,57.1,211,1,0,2,9,84.3,24,76,3.17,1
GNB,11,1998,1998-09-20,1:00,1:00,@,CIN,4,3,3,Sun,W 13-6,,13,6,7,19,23,35,65.7,242,1,1,3,32,83.3,30,86,2.87,0,16,30,53.3,132,0,0,3,19,64.9,17,28,1.65,0
JAX,30,1998,1998-09-20,4:15,4:15,,BAL,31,3,3,Sun,W 24-10,,24,10,14,34,25,34,73.5,365,2,0,3,11,127.7,32,154,4.81,1,17,34,50.0,232,1,1,2,16,69.7,25,81,3.24,0
KAN,12,1998,1998-09-20,1:00,12:00,,LAC,23,3,3,Sun,W 23-7,,23,7,16,30,10,29,34.5,129,1,0,2,15,60.8,44,122,2.77,1,1,15,6.7,-19,0,2,2,23,0.0,28,171,6.11,1
MIA,13,1998,1998-09-20,1:00,1:00,,PIT,21,3,3,Sun,W 21-0,,21,0,21,21,14,22,63.6,109,1,0,1,4,90.9,38,110,2.89,1,11,35,31.4,78,0,3,1,4,5.1,24,122,5.08,0
MIN,14,1998,1998-09-20,1:00,12:00,,DET,10,3,3,Sun,W 29-6,,29,6,23,35,20,35,57.1,211,1,0,2,9,84.3,24,76,3.17,1,20,40,50.0,142,0,2,5,18,37.7,31,137,4.42,0
NEW,16,1998,1998-09-20,1:00,1:00,,TEN,19,3,3,Sun,W 27-16,,27,16,11,43,18,30,60.0,228,1,0,4,22,94.9,18,94,5.22,1,28,38,73.7,194,1,2,2,8,71.6,26,112,4.31,0
NYJ,18,1998,1998-09-20,1:00,1:00,,IND,6,3,3,Sun,W 44-6,,44,6,38,50,12,22,54.5,203,4,1,0,0,106.6,44,302,6.86,2,20,44,45.5,190,0,2,1,3,39.0,27,120,4.44,0
TEN,19,1998,1998-09-20,1:00,1:00,@,NEW,16,3,3,Sun,L 16-27,,16,27,-11,43,28,38,73.7,194,1,2,2,8,71.6,26,112,4.31,0,18,30,60.0,228,1,0,4,22,94.9,18,94,5.22,1
PHI,20,1998,1998-09-20,8:20,6:20,@,ARI,7,3,3,Sun,L 3-17,,3,17,-14,20,26,46,56.5,226,0,1,5,40,60.6,27,91,3.37,0,21,35,60.0,129,1,0,3,8,77.0,26,153,5.88,1
PIT,21,1998,1998-09-20,1:00,1:00,@,MIA,13,3,3,Sun,L 0-21,,0,21,-21,21,11,35,31.4,78,0,3,1,4,5.1,24,122,5.08,0,14,22,63.6,109,1,0,1,4,90.9,38,110,2.89,1
OAK,27,1998,1998-09-20,4:15,1:15,,DEN,9,3,3,Sun,L 17-34,,17,34,-17,51,17,29,58.6,164,1,3,4,32,46.4,20,94,4.7,0,16,27,59.3,193,3,1,2,18,102.9,36,145,4.03,0
LAR,22,1998,1998-09-20,1:00,1:00,@,BUF,2,3,3,Sun,W 34-33,,34,33,1,67,13,27,48.1,225,1,2,2,10,58.4,25,181,7.24,3,18,30,60.0,192,3,1,9,39,98.2,35,215,6.14,1
BAL,31,1998,1998-09-20,4:15,4:15,@,JAX,30,3,3,Sun,L 10-24,,10,24,-14,34,17,34,50.0,232,1,1,2,16,69.7,25,81,3.24,0,25,34,73.5,365,2,0,3,11,127.7,32,154,4.81,1
LAC,23,1998,1998-09-20,1:00,12:00,@,KAN,12,3,3,Sun,L 7-23,,7,23,-16,30,1,15,6.7,-19,0,2,2,23,0.0,28,171,6.11,1,10,29,34.5,129,1,0,2,15,60.8,44,122,2.77,1
SEA,24,1998,1998-09-20,4:05,1:05,,WAS,26,3,3,Sun,W 24-14,,24,14,10,38,16,33,48.5,136,1,0,1,5,69.8,32,163,5.09,1,27,54,50.0,369,2,2,3,14,69.1,21,96,4.57,0
TAM,25,1998,1998-09-20,4:05,4:05,,CHI,3,3,3,Sun,W 27-15,,27,15,12,42,12,18,66.7,144,2,0,1,3,128.0,38,220,5.79,2,19,32,59.4,169,0,0,0,0,73.6,25,85,3.4,0
WAS,26,1998,1998-09-20,4:05,1:05,@,SEA,24,3,3,Sun,L 14-24,,14,24,-10,38,27,54,50.0,369,2,2,3,14,69.1,21,96,4.57,0,16,33,48.5,136,1,0,1,5,69.8,32,163,5.09,1
DAL,8,1998,1998-09-21,8:20,8:20,@,NYG,17,3,3,Mon,W 31-7,,31,7,24,38,11,27,40.7,224,1,0,0,0,82.9,30,78,2.6,1,26,53,49.1,196,1,3,4,35,41.1,18,56,3.11,0
NYG,17,1998,1998-09-21,8:20,8:20,,DAL,8,3,3,Mon,L 7-31,,7,31,-24,38,26,53,49.1,196,1,3,4,35,41.1,18,56,3.11,0,11,27,40.7,224,1,0,0,0,82.9,30,78,2.6,1
ATL,1,1998,1998-09-27,4:15,1:15,@,SFO,28,4,3,Sun,L 20-31,,20,31,-11,51,16,38,42.1,222,2,3,7,32,46.2,20,147,7.35,1,28,39,71.8,377,3,1,3,10,117.1,31,161,5.19,1
CAR,29,1998,1998-09-27,1:00,1:00,,GNB,11,4,3,Sun,L 30-37,,30,37,-7,67,20,53,37.7,170,2,1,4,18,51.6,16,60,3.75,0,27,45,60.0,378,5,3,2,10,96.3,33,109,3.3,0
CHI,3,1998,1998-09-27,4:15,3:15,,MIN,14,4,4,Sun,L 28-31,,28,31,-3,59,25,39,64.1,361,4,1,1,11,117.6,26,91,3.5,0,16,25,64.0,258,4,0,3,17,138.0,27,93,3.44,0
CIN,4,1998,1998-09-27,8:20,8:20,@,BAL,31,4,4,Sun,L 24-31,,24,31,-7,55,16,25,64.0,143,2,0,5,46,105.9,29,132,4.55,0,15,20,75.0,227,1,0,3,27,128.5,35,181,5.17,2
IND,6,1998,1998-09-27,1:00,1:00,,NOR,15,4,4,Sun,L 13-19,OT,13,19,-6,32,19,32,59.4,292,1,3,4,17,60.9,31,65,2.1,0,12,28,42.9,137,2,1,4,16,67.1,32,183,5.72,0
ARI,7,1998,1998-09-27,1:00,12:00,@,LAR,22,4,4,Sun,W 20-17,,20,17,3,37,21,31,67.7,203,1,1,1,8,83.1,35,78,2.23,1,15,26,57.7,144,0,0,4,27,73.2,27,120,4.44,2
DAL,8,1998,1998-09-27,1:00,12:00,,OAK,27,4,4,Sun,L 12-13,,12,13,-1,25,18,33,54.5,207,0,2,2,15,48.4,25,68,2.72,1,12,20,60.0,159,1,0,2,12,101.9,37,129,3.49,0
DEN,9,1998,1998-09-27,1:00,1:00,@,WAS,26,4,4,Sun,W 38-16,,38,16,22,54,16,24,66.7,180,2,0,0,0,116.7,35,185,5.29,2,19,31,61.3,235,1,2,3,17,68.6,25,152,6.08,1
GNB,11,1998,1998-09-27,1:00,1:00,@,CAR,29,4,4,Sun,W 37-30,,37,30,7,67,27,45,60.0,378,5,3,2,10,96.3,33,109,3.3,0,20,53,37.7,170,2,1,4,18,51.6,16,60,3.75,0
JAX,30,1998,1998-09-27,1:00,12:00,@,TEN,19,4,4,Sun,W 27-22,,27,22,5,49,17,28,60.7,149,2,2,2,6,68.9,37,148,4.0,1,17,33,51.5,179,2,2,4,29,62.6,20,40,2.0,0
KAN,12,1998,1998-09-27,1:00,1:00,@,PHI,20,4,4,Sun,W 24-21,,24,21,3,45,17,25,68.0,262,0,0,0,0,102.4,33,131,3.97,3,21,36,58.3,250,1,1,3,10,77.3,27,111,4.11,2
MIN,14,1998,1998-09-27,4:15,3:15,@,CHI,3,4,4,Sun,W 31-28,,31,28,3,59,16,25,64.0,258,4,0,3,17,138.0,27,93,3.44,0,25,39,64.1,361,4,1,1,11,117.6,26,91,3.5,0
NOR,15,1998,1998-09-27,1:00,1:00,@,IND,6,4,3,Sun,W 19-13,OT,19,13,6,32,12,28,42.9,137,2,1,4,16,67.1,32,183,5.72,0,19,32,59.4,292,1,3,4,17,60.9,31,65,2.1,0
NYG,17,1998,1998-09-27,4:15,1:15,@,LAC,23,4,4,Sun,W 34-16,,34,16,18,50,17,33,51.5,208,1,1,0,0,68.8,40,105,2.63,2,21,49,42.9,266,1,4,2,24,33.2,21,89,4.24,0
TEN,19,1998,1998-09-27,1:00,12:00,,JAX,30,4,4,Sun,L 22-27,,22,27,-5,49,17,33,51.5,179,2,2,4,29,62.6,20,40,2.0,0,17,28,60.7,149,2,2,2,6,68.9,37,148,4.0,1
PHI,20,1998,1998-09-27,1:00,1:00,,KAN,12,4,4,Sun,L 21-24,,21,24,-3,45,21,36,58.3,250,1,1,3,10,77.3,27,111,4.11,2,17,25,68.0,262,0,0,0,0,102.4,33,131,3.97,3
PIT,21,1998,1998-09-27,4:05,4:05,,SEA,24,4,4,Sun,W 13-10,,13,10,3,23,16,25,64.0,100,0,0,2,8,72.1,45,185,4.11,1,14,27,51.9,169,1,1,4,14,68.3,21,61,2.9,0
OAK,27,1998,1998-09-27,1:00,12:00,@,DAL,8,4,4,Sun,W 13-12,,13,12,1,25,12,20,60.0,159,1,0,2,12,101.9,37,129,3.49,0,18,33,54.5,207,0,2,2,15,48.4,25,68,2.72,1
LAR,22,1998,1998-09-27,1:00,12:00,,ARI,7,4,4,Sun,L 17-20,,17,20,-3,37,15,26,57.7,144,0,0,4,27,73.2,27,120,4.44,2,21,31,67.7,203,1,1,1,8,83.1,35,78,2.23,1
BAL,31,1998,1998-09-27,8:20,8:20,,CIN,4,4,4,Sun,W 31-24,,31,24,7,55,15,20,75.0,227,1,0,3,27,128.5,35,181,5.17,2,16,25,64.0,143,2,0,5,46,105.9,29,132,4.55,0
LAC,23,1998,1998-09-27,4:15,1:15,,NYG,17,4,4,Sun,L 16-34,,16,34,-18,50,21,49,42.9,266,1,4,2,24,33.2,21,89,4.24,0,17,33,51.5,208,1,1,0,0,68.8,40,105,2.63,2
SEA,24,1998,1998-09-27,4:05,4:05,@,PIT,21,4,4,Sun,L 10-13,,10,13,-3,23,14,27,51.9,169,1,1,4,14,68.3,21,61,2.9,0,16,25,64.0,100,0,0,2,8,72.1,45,185,4.11,1
SFO,28,1998,1998-09-27,4:15,1:15,,ATL,1,4,3,Sun,W 31-20,,31,20,11,51,28,39,71.8,377,3,1,3,10,117.1,31,161,5.19,1,16,38,42.1,222,2,3,7,32,46.2,20,147,7.35,1
WAS,26,1998,1998-09-27,1:00,1:00,,DEN,9,4,4,Sun,L 16-38,,16,38,-22,54,19,31,61.3,235,1,2,3,17,68.6,25,152,6.08,1,16,24,66.7,180,2,0,0,0,116.7,35,185,5.29,2
DET,10,1998,1998-09-28,8:20,8:20,,TAM,25,4,4,Mon,W 27-6,,27,6,21,33,15,25,60.0,124,0,0,1,7,72.7,41,156,3.8,1,12,32,37.5,78,0,2,4,42,19.8,17,55,3.24,0
TAM,25,1998,1998-09-28,8:20,8:20,@,DET,10,4,4,Mon,L 6-27,,6,27,-21,33,12,32,37.5,78,0,2,4,42,19.8,17,55,3.24,0,15,25,60.0,124,0,0,1,7,72.7,41,156,3.8,1
ATL,1,1998,1998-10-04,1:00,1:00,,CAR,29,5,4,Sun,W 51-23,,51,23,28,74,14,23,60.9,193,2,2,2,28,80.5,42,130,3.1,2,20,38,52.6,289,3,2,2,13,82.0,17,57,3.35,0
