Team,Team Code,Year,Date,Time,LTime,Loc,Opponent,Team Code opp,Week,G,Day,Result,OT,Points For,Points Against,Points Difference,Points Combined,Pass Comp,Pass Att,Comp Pct,Pass Yard,Pass TD,Pass Int,Sk,Yds,Pass Rate,Rush Att,Rush Yard,Rush Avg,Rush TD,Pass Comp opp,Pass Att opp,Comp Pct opp,Pass Yard opp,Pass TD opp,Pass Int opp,Sk opp,Yds opp,Pass Rate opp,Rush Att opp,Rush Yard opp,Rush Avg opp,Rush TD opp
MIA,13,2013,2013-09-22,4:05,4:05,,ATL,1,3,3,Sun,W 27-23,,27,23,4,50,24,35,68.6,195,2,1,5,41,89.6,15,90,6.0,1,23,38,60.5,231,2,1,0,0,84.4,30,146,4.87,0
MIN,14,2013,2013-09-22,1:05,12:05,,CLE,5,3,3,Sun,L 27-31,,27,31,-4,58,25,42,59.5,195,0,1,6,33,61.1,31,134,4.32,3,31,55,56.4,306,4,3,3,26,73.7,17,103,6.06,0
NOR,15,2013,2013-09-22,1:03,12:03,,ARI,7,3,3,Sun,W 31-7,,31,7,24,38,29,46,63.0,319,3,1,4,23,96.2,24,104,4.33,1,18,35,51.4,161,0,2,4,26,40.3,16,86,5.38,1
NEW,16,2013,2013-09-22,1:02,1:02,,TAM,25,3,3,Sun,W 23-3,,23,3,20,26,25,36,69.4,202,2,1,3,23,90.3,33,156,4.73,0,19,41,46.3,226,0,1,3,10,53.5,22,97,4.41,0
NYG,17,2013,2013-09-22,1:03,1:03,@,CAR,29,3,3,Sun,L 0-38,,0,38,-38,38,14,27,51.9,90,0,2,7,45,28.3,16,60,3.75,0,15,27,55.6,208,3,1,1,15,102.1,46,194,4.22,2
NYJ,18,2013,2013-09-22,4:25,4:25,,BUF,2,3,3,Sun,W 27-20,,27,20,7,47,16,29,55.2,331,2,2,0,0,89.9,41,182,4.44,1,19,42,45.2,208,1,0,8,35,68.4,25,120,4.8,0
TEN,19,2013,2013-09-22,1:03,12:03,,LAC,23,3,3,Sun,W 20-17,,20,17,3,37,23,37,62.2,282,1,0,2,17,94.7,29,170,5.86,1,20,24,83.3,175,1,0,2,9,110.9,27,102,3.78,1
PIT,21,2013,2013-09-22,8:30,8:30,,CHI,3,3,3,Sun,L 23-40,,23,40,-17,63,26,41,63.4,379,2,2,3,27,89.4,21,80,3.81,0,20,30,66.7,151,1,0,2,8,89.7,28,107,3.82,2
LAR,22,2013,2013-09-22,1:02,12:02,@,DAL,8,3,3,Sun,L 7-31,,7,31,-24,38,29,49,59.2,197,1,0,6,43,75.0,12,35,2.92,0,17,24,70.8,203,3,0,1,7,135.9,34,193,5.68,1
BAL,31,2013,2013-09-22,1:03,1:03,,HOU,32,3,3,Sun,W 30-9,,30,9,21,39,16,24,66.7,161,0,0,2,10,85.6,31,75,2.42,1,25,35,71.4,170,0,1,3,24,69.9,23,94,4.09,0
LAC,23,2013,2013-09-22,1:03,12:03,@,TEN,19,3,3,Sun,L 17-20,,17,20,-3,37,20,24,83.3,175,1,0,2,9,110.9,27,102,3.78,1,23,37,62.2,282,1,0,2,17,94.7,29,170,5.86,1
SEA,24,2013,2013-09-22,4:26,1:26,,JAX,30,3,3,Sun,W 45-17,,45,17,28,62,21,29,72.4,323,5,1,2,8,134.1,36,156,4.33,1,18,38,47.4,214,0,2,3,21,43.1,25,51,2.04,2
SFO,28,2013,2013-09-22,4:25,1:25,,IND,6,3,3,Sun,L 7-27,,7,27,-20,34,13,27,48.1,139,0,1,3,11,48.2,23,115,5.0,1,17,26,65.4,152,0,0,1,7,80.9,40,184,4.6,3
TAM,25,2013,2013-09-22,1:02,1:02,@,NEW,16,3,3,Sun,L 3-23,,3,23,-20,26,19,41,46.3,226,0,1,3,10,53.5,22,97,4.41,0,25,36,69.4,202,2,1,3,23,90.3,33,156,4.73,0
WAS,26,2013,2013-09-22,1:03,1:03,,DET,10,3,3,Sun,L 20-27,,20,27,-7,47,32,50,64.0,300,0,1,2,26,72.1,22,120,5.45,1,25,42,59.5,378,2,1,1,7,95.1,23,63,2.74,1
DEN,9,2013,2013-09-23,8:40,6:40,,OAK,27,3,3,Mon,W 37-21,,37,21,16,58,32,37,86.5,372,3,0,1,2,135.6,35,164,4.69,1,21,31,67.7,293,2,0,3,23,119.4,17,49,2.88,1
OAK,27,2013,2013-09-23,8:40,6:40,@,DEN,9,3,3,Mon,L 21-37,,21,37,-16,58,21,31,67.7,293,2,0,3,23,119.4,17,49,2.88,1,32,37,86.5,372,3,0,1,2,135.6,35,164,4.69,1
LAR,22,2013,2013-09-26,8:25,7:25,,SFO,28,4,4,Thu,L 11-35,,11,35,-24,46,19,41,46.3,170,1,1,5,32,55.9,19,18,0.95,0,15,23,65.2,151,2,0,2,16,112.8,40,219,5.48,3
SFO,28,2013,2013-09-26,8:25,7:25,@,LAR,22,4,4,Thu,W 35-11,,35,11,24,46,15,23,65.2,151,2,0,2,16,112.8,40,219,5.48,3,19,41,46.3,170,1,1,5,32,55.9,19,18,0.95,0
ATL,1,2013,2013-09-29,8:30,8:30,,NEW,16,4,4,Sun,L 23-30,,23,30,-7,53,34,54,63.0,399,2,1,2,22,90.0,15,58,3.87,0,20,31,64.5,316,2,0,0,0,119.8,31,132,4.26,1
BUF,2,2013,2013-09-29,1:02,1:02,,BAL,31,4,4,Sun,W 23-20,,23,20,3,43,10,22,45.5,147,1,2,2,20,45.1,55,203,3.69,1,25,50,50.0,321,2,5,4,26,44.2,9,24,2.67,0
CHI,3,2013,2013-09-29,1:03,1:03,@,DET,10,4,4,Sun,L 32-40,,32,40,-8,72,27,47,57.4,286,2,3,3,31,62.9,16,131,8.19,1,23,35,65.7,228,1,1,1,14,81.6,30,159,5.3,2
CIN,4,2013,2013-09-29,1:06,1:06,@,CLE,5,4,4,Sun,L 6-17,,6,17,-11,23,23,42,54.8,203,0,1,2,3,57.9,20,63,3.15,0,25,38,65.8,247,2,0,3,22,101.5,30,89,2.97,0
CLE,5,2013,2013-09-29,1:06,1:06,,CIN,4,4,4,Sun,W 17-6,,17,6,11,23,25,38,65.8,247,2,0,3,22,101.5,30,89,2.97,0,23,42,54.8,203,0,1,2,3,57.9,20,63,3.15,0
IND,6,2013,2013-09-29,1:06,1:06,@,JAX,30,4,4,Sun,W 37-3,,37,3,34,40,23,38,60.5,280,2,1,2,14,89.8,30,157,5.23,1,17,32,53.1,165,0,3,4,14,28.8,18,40,2.22,0
ARI,7,2013,2013-09-29,1:03,1:03,@,TAM,25,4,4,Sun,W 13-10,,13,10,3,23,21,38,55.3,240,1,2,1,8,61.3,20,56,2.8,0,24,43,55.8,173,1,2,2,20,53.7,31,80,2.58,0
DAL,8,2013,2013-09-29,4:25,1:25,@,LAC,23,4,4,Sun,L 21-30,,21,30,-9,51,27,37,73.0,227,2,0,3,19,106.5,16,92,5.75,0,35,42,83.3,394,3,1,1,7,119.6,27,112,4.15,0
DEN,9,2013,2013-09-29,4:25,2:25,,PHI,20,4,4,Sun,W 52-20,,52,20,32,72,30,37,81.1,331,4,0,1,6,140.0,33,141,4.27,1,17,31,54.8,284,1,0,3,13,96.7,35,166,4.74,1
DET,10,2013,2013-09-29,1:03,1:03,,CHI,3,4,4,Sun,W 40-32,,40,32,8,72,23,35,65.7,228,1,1,1,14,81.6,30,159,5.3,2,27,47,57.4,286,2,3,3,31,62.9,16,131,8.19,1
HOU,32,2013,2013-09-29,1:03,12:03,,SEA,24,4,4,Sun,L 20-23,OT,20,23,-3,43,31,49,63.3,325,2,2,4,30,79.0,35,151,4.31,0,12,23,52.2,91,0,1,5,32,43.9,30,179,5.97,1
JAX,30,2013,2013-09-29,1:06,1:06,,IND,6,4,4,Sun,L 3-37,,3,37,-34,40,17,32,53.1,165,0,3,4,14,28.8,18,40,2.22,0,23,38,60.5,280,2,1,2,14,89.8,30,157,5.23,1
KAN,12,2013,2013-09-29,1:02,12:02,,NYG,17,4,4,Sun,W 31-7,,31,7,24,38,24,41,58.5,288,3,2,1,0,84.2,28,102,3.64,0,18,37,48.6,200,1,1,3,17,62.9,21,98,4.67,0
MIN,14,2013,2013-09-29,1:07,6:07,,PIT,21,4,4,Sun,W 34-27,,34,27,7,61,16,25,64.0,248,2,0,1,0,123.4,25,145,5.8,2,36,51,70.6,357,1,1,5,26,88.4,21,77,3.67,2
NEW,16,2013,2013-09-29,8:30,8:30,@,ATL,1,4,4,Sun,W 30-23,,30,23,7,53,20,31,64.5,316,2,0,0,0,119.8,31,132,4.26,1,34,54,63.0,399,2,1,2,22,90.0,15,58,3.87,0
