School,Date,G,Loc,Opponent,WL,Total TD,Points For,Points Difference,Pass Comp opp,Pass Att opp,Comp Pct opp,Pass Yard opp,Pass TD opp,Rush Att opp,Rush Yard opp,Rush Avg opp,Rush TD opp,Fum opp,Pass Int opp,Turnovers opp
Arkansas State,2013-08-31,1,,Arkansas-Pine Bluff,W,9,62,51,13,27,48.1,161,0,31,12,0.4,0,0,0,0
Auburn,2013-08-31,1,,Washington State,W,3,31,7,35,65,53.8,344,1,23,120,5.2,2,0,3,3
Baylor,2013-08-31,1,,Wofford,W,9,69,66,8,17,47.1,60,0,60,173,2.9,0,2,1,3
Boise State,2013-08-31,1,@,Washington,L,0,6,-32,23,31,74.2,324,2,54,268,5.0,3,0,1,1
Boston College,2013-08-31,1,,Villanova,W,3,24,10,16,26,61.5,158,1,36,197,5.5,1,1,3,4
Brigham Young,2013-08-31,1,@,Virginia,L,2,16,-3,18,32,56.3,114,1,42,109,2.6,1,1,1,2
Buffalo,2013-08-31,1,@,Ohio State,L,3,20,-20,16,23,69.6,199,3,45,261,5.8,2,1,1,2
California,2013-08-31,1,,Northwestern,L,3,30,-14,19,30,63.3,299,1,40,209,5.2,2,1,2,3
Central Michigan,2013-08-31,1,@,Michigan,L,0,9,-50,14,21,66.7,221,1,47,242,5.1,6,0,3,3
Cincinnati,2013-08-31,1,,Purdue,W,6,42,35,18,35,51.4,161,0,22,65,3.0,1,2,2,4
Clemson,2013-08-31,1,,Georgia,W,5,38,3,20,29,69.0,323,0,41,222,5.4,5,1,1,2
Duke,2013-08-31,1,,North Carolina Central,W,6,45,45,14,32,43.8,103,0,29,81,2.8,0,1,1,2
East Carolina,2013-08-31,1,,Old Dominion,W,7,52,14,39,52,75.0,370,3,23,90,3.9,2,1,0,1
Eastern Michigan,2013-08-31,1,,Howard,W,5,34,10,19,32,59.4,182,1,35,202,5.8,2,0,2,2
Florida,2013-08-31,1,,Toledo,W,3,24,18,17,38,44.7,155,0,16,50,3.1,0,0,1,1
Florida International,2013-08-31,1,@,Maryland,L,1,10,-33,25,29,86.2,325,3,42,251,6.0,2,2,0,2
Georgia,2013-08-31,1,@,Clemson,L,5,35,-3,18,30,60.0,270,3,46,197,4.3,2,1,0,1
Georgia Tech,2013-08-31,1,,Elon,W,10,70,70,20,35,57.1,164,0,34,89,2.6,0,1,3,4
Idaho,2013-08-31,1,@,North Texas,L,1,6,-34,28,34,82.4,404,2,45,187,4.2,4,1,1,2
Illinois,2013-08-31,1,,Southern Illinois,W,5,42,8,26,41,63.4,341,3,26,66,2.5,1,1,0,1
Iowa,2013-08-31,1,,Northern Illinois,L,3,27,-3,25,41,61.0,275,3,42,163,3.9,0,1,0,1
Iowa State,2013-08-31,1,,Northern Iowa,L,2,20,-8,22,29,75.9,229,2,33,228,6.9,2,2,0,2
Kentucky,2013-08-31,1,N,Western Kentucky,L,3,26,-9,27,34,79.4,271,1,41,216,5.3,4,2,0,2
Louisiana,2013-08-31,1,@,Arkansas,L,2,14,-20,15,23,65.2,230,3,51,292,5.7,1,1,0,1
Louisiana Tech,2013-08-31,1,@,North Carolina State,L,2,14,-26,18,31,58.1,305,0,56,237,4.2,4,0,1,1
Louisiana-Monroe,2013-08-31,1,@,Oklahoma,L,0,0,-34,14,33,42.4,124,3,50,305,6.1,1,0,1,1
LSU,2013-08-31,1,N,Texas Christian,W,4,37,10,15,28,53.6,145,0,26,114,4.4,2,1,1,2
Marshall,2013-08-31,1,,Miami (OH),W,7,52,38,10,23,43.5,165,1,34,74,2.2,1,0,1,1
Maryland,2013-08-31,1,,Florida International,W,5,43,33,10,22,45.5,80,0,40,91,2.3,1,1,1,2
Massachusetts,2013-08-31,1,@,Wisconsin,L,0,0,-45,10,18,55.6,205,2,44,393,8.9,4,0,1,1
Miami (OH),2013-08-31,1,@,Marshall,L,2,14,-38,24,37,64.9,287,5,57,304,5.3,1,0,1,1
Michigan,2013-08-31,1,,Central Michigan,W,8,59,50,13,28,46.4,144,0,29,66,2.3,0,1,1,2
Mississippi State,2013-08-31,1,N,Oklahoma State,L,0,3,-18,21,33,63.6,146,0,40,286,7.2,3,0,0,0
Missouri,2013-08-31,1,,Murray State,W,8,58,44,23,39,59.0,174,2,36,123,3.4,0,0,3,3
Nebraska,2013-08-31,1,,Wyoming,W,5,37,3,29,44,65.9,383,4,30,219,7.3,1,0,2,2
Nevada,2013-08-31,1,@,UCLA,L,2,20,-38,24,35,68.6,302,2,47,345,7.3,5,1,0,1
New Mexico,2013-08-31,1,,Texas-San Antonio,L,2,13,-8,21,34,61.8,237,2,33,157,4.8,1,1,0,1
New Mexico State,2013-08-31,1,@,Texas,L,1,7,-49,22,30,73.3,356,4,42,359,8.5,4,1,2,3
North Carolina State,2013-08-31,1,,Louisiana Tech,W,4,40,26,15,27,55.6,178,0,33,143,4.3,2,4,0,4
North Texas,2013-08-31,1,,Idaho,W,6,40,34,19,28,67.9,230,1,36,139,3.9,0,3,0,3
Northern Illinois,2013-08-31,1,@,Iowa,W,3,30,3,21,37,56.8,256,1,43,202,4.7,1,1,2,3
Northwestern,2013-08-31,1,@,California,W,5,44,14,40,65,61.5,460,3,34,89,2.6,0,0,3,3
Notre Dame,2013-08-31,1,,Temple,W,4,28,22,23,47,48.9,228,0,29,134,4.6,1,1,0,1
Ohio State,2013-08-31,1,,Buffalo,W,5,40,20,19,32,59.4,185,2,35,73,2.1,0,0,1,1
Oklahoma,2013-08-31,1,,Louisiana-Monroe,W,4,34,34,20,39,51.3,128,0,22,38,1.7,0,0,1,1
Oklahoma State,2013-08-31,1,N,Mississippi State,W,3,21,18,17,33,51.5,222,0,37,111,3.0,0,0,2,2
Oregon,2013-08-31,1,,Nicholls State,W,9,66,63,25,50,50.0,256,0,37,87,2.4,0,2,0,2
Oregon State,2013-08-31,1,,Eastern Washington,L,6,46,-3,26,34,76.5,448,4,37,177,4.8,2,0,0,0
Penn State,2013-08-31,1,N,Syracuse,W,2,23,6,16,37,43.2,189,0,37,71,1.9,2,1,2,3
Purdue,2013-08-31,1,@,Cincinnati,L,1,7,-35,17,25,68.0,204,1,47,221,4.7,4,1,2,3
Rice,2013-08-31,1,@,Texas A&M,L,4,31,-21,20,27,74.1,284,4,39,202,5.2,3,1,0,1
San Diego State,2013-08-31,1,,Eastern Illinois,L,1,19,-21,31,46,67.4,361,3,36,172,4.8,2,2,0,2
South Florida,2013-08-31,1,,McNeese State,L,3,21,-32,16,25,64.0,244,2,42,180,4.3,3,0,1,1
Southern Mississippi,2013-08-31,1,,Texas State,L,1,15,-7,14,22,63.6,134,1,40,81,2.0,1,1,0,1
Syracuse,2013-08-31,1,N,Penn State,L,2,17,-6,23,32,71.9,296,2,38,57,1.5,0,2,2,4
Temple,2013-08-31,1,@,Notre Dame,L,1,6,-22,17,27,63.0,355,3,35,188,5.4,1,0,0,0
Tennessee,2013-08-31,1,,Austin Peay,W,6,45,45,13,26,50.0,132,0,27,79,2.9,0,0,2,2
Texas,2013-08-31,1,,New Mexico State,W,8,56,49,32,46,69.6,242,1,38,104,2.7,0,2,1,3
Texas A&M,2013-08-31,1,,Rice,W,7,52,21,21,37,56.8,203,2,51,306,6.0,2,0,2,2
Texas Christian,2013-08-31,1,N,Louisiana State,L,3,27,-10,16,32,50.0,251,1,48,197,4.1,3,1,0,1
Texas State,2013-08-31,1,@,Southern Mississippi,W,3,22,7,28,53,52.8,377,1,24,23,1.0,0,4,2,6
Toledo,2013-08-31,1,@,Florida,L,0,6,-18,17,22,77.3,153,1,48,262,5.5,2,1,0,1
Troy,2013-08-31,1,,Alabama-Birmingham,W,4,34,3,21,35,60.0,339,3,31,114,3.7,0,0,0,0
UAB,2013-08-31,1,@,Troy,L,4,31,-3,30,33,90.9,319,1,39,178,4.6,3,2,0,2
UCLA,2013-08-31,1,,Nevada,W,7,58,38,21,35,60.0,182,0,51,171,3.4,2,0,0,0
UTSA,2013-08-31,1,@,New Mexico,W,3,21,8,6,17,35.3,84,1,42,193,4.6,0,0,0,0
Virginia,2013-08-31,1,,Brigham Young,W,2,19,3,13,40,32.5,175,1,53,187,3.5,1,0,1,1
Virginia Tech,2013-08-31,1,N,Alabama,L,1,10,-25,10,24,41.7,110,1,38,96,2.5,1,0,1,1
Washington,2013-08-31,1,,Boise State,W,5,38,32,29,46,63.0,175,0,42,171,4.1,0,0,1,1
Washington State,2013-08-31,1,@,Auburn,L,3,24,-7,10,20,50.0,99,0,45,297,6.6,2,1,0,1
West Virginia,2013-08-31,1,,William & Mary,W,3,24,7,18,27,66.7,207,1,31,102,3.3,1,0,1,1
Western Kentucky,2013-08-31,1,N,Kentucky,W,5,35,9,18,28,64.3,203,1,32,216,6.8,2,1,0,1
Wisconsin,2013-08-31,1,,Massachusetts,W,6,45,45,14,30,46.7,112,0,29,100,3.4,0,1,1,2
Wyoming,2013-08-31,1,@,Nebraska,L,5,34,-3,17,22,77.3,155,3,63,375,6.0,2,1,1,2
Colorado,2013-09-01,1,N,Colorado State,W,4,41,14,22,39,56.4,201,0,28,94,3.4,2,2,0,2
Colorado State,2013-09-01,1,N,Colorado,L,3,27,-14,33,46,71.7,400,3,37,109,2.9,0,0,0,0
Louisville,2013-09-01,1,,Ohio,W,7,49,42,15,31,48.4,192,0,28,81,2.9,1,0,1,1
Ohio,2013-09-01,1,@,Louisville,L,1,7,-42,25,31,80.6,416,6,40,199,5.0,1,0,1,1
Florida State,2013-09-02,1,@,Pittsburgh,W,5,41,28,15,28,53.6,201,1,27,96,3.6,0,0,2,2
Pitt,2013-09-02,1,,Florida State,L,1,13,-28,27,29,93.1,377,4,34,156,4.6,1,0,0,0
Arizona State,2013-09-05,1,,Sacramento State,W,7,55,55,12,23,52.2,116,0,31,51,1.6,0,2,2,4
East Carolina,2013-09-05,2,,Florida Atlantic,W,4,31,18,23,40,57.5,178,1,34,104,3.1,0,1,2,3
Florida Atlantic,2013-09-05,2,@,East Carolina,L,1,13,-18,20,30,66.7,202,2,34,110,3.2,2,2,0,2
Boston College,2013-09-06,2,,Wake Forest,W,3,24,14,18,30,60.0,191,1,39,55,1.4,0,2,1,3
Florida International,2013-09-06,2,,Central Florida,L,0,0,-38,14,21,66.7,225,1,38,165,4.3,4,0,0,0
UCF,2013-09-06,2,@,Florida International,W,5,38,38,19,28,67.9,142,0,29,31,1.1,0,1,0,1
Wake Forest,2013-09-06,2,@,Boston College,L,1,10,-14,7,14,50.0,123,2,46,191,4.2,1,0,1,1
Air Force,2013-09-07,2,,Utah State,L,2,20,-32,32,40,80.0,360,5,46,217,4.7,2,1,1,2
Akron,2013-09-07,1,,James Madison,W,5,35,2,29,43,67.4,310,3,51,188,3.7,1,1,1,2
Arizona,2013-09-07,2,@,Nevada-Las Vegas,W,7,58,45,9,28,32.1,125,1,35,157,4.5,1,1,2,3
Arkansas,2013-09-07,1,,Samford,W,4,31,10,20,29,69.0,119,2,24,112,4.7,1,0,0,0
Arkansas State,2013-09-07,2,@,Auburn,L,0,9,-29,11,19,57.9,167,2,50,301,6.0,3,1,0,1
Army,2013-09-07,2,@,Ball State,L,2,14,-26,23,37,62.2,325,2,34,115,3.4,2,1,0,1
Auburn,2013-09-07,2,,Arkansas State,W,5,38,29,30,42,71.4,284,0,38,138,3.6,0,1,0,1
Ball State,2013-09-07,2,,Army,W,4,40,26,7,20,35.0,76,0,64,363,5.7,2,2,1,3
Baylor,2013-09-07,2,,Buffalo,W,10,70,57,15,26,57.7,280,1,49,83,1.7,1,1,1,2
Boise State,2013-09-07,1,,Tennessee-Martin,W,9,63,49,21,35,60.0,210,1,48,147,3.1,1,2,4,6
Bowling Green State,2013-09-07,2,@,Kent State,W,5,41,19,15,28,53.6,164,2,28,138,4.9,1,1,0,1
Brigham Young,2013-09-07,2,,Texas,W,4,40,19,24,44,54.5,313,2,39,132,3.4,1,0,0,0
Buffalo,2013-09-07,2,@,Baylor,L,2,13,-57,19,25,76.0,452,3,55,329,6.0,6,0,0,0
California,2013-09-07,1,,Portland State,W,4,37,7,13,29,44.8,308,1,39,245,6.3,3,1,1,2
Central Michigan,2013-09-07,1,,New Hampshire,W,3,24,3,17,27,63.0,227,1,43,158,3.7,2,1,1,2
Cincinnati,2013-09-07,2,@,Illinois,L,2,17,-28,26,37,70.3,312,4,39,210,5.4,2,0,0,0
Clemson,2013-09-07,1,,South Carolina State,W,7,52,39,10,22,45.5,155,2,46,86,1.9,0,1,2,3
Colorado,2013-09-07,1,,Central Arkansas,W,5,38,14,33,55,60.0,280,2,26,60,2.3,1,1,3,4
Colorado State,2013-09-07,2,@,Tulsa,L,3,27,-3,21,39,53.8,212,3,44,215,4.9,0,2,1,3
Duke,2013-09-07,2,@,Memphis,W,4,28,14,14,24,58.3,148,0,33,89,2.7,1,2,0,2
Eastern Michigan,2013-09-07,2,@,Penn State,L,1,7,-38,25,35,71.4,323,1,39,251,6.4,5,1,1,2
Florida,2013-09-07,2,@,Miami (FL),L,2,16,-5,12,25,48.0,162,2,28,50,1.8,1,0,1,1
Fresno State,2013-09-07,1,,Cal Poly,W,5,41,16,15,27,55.6,244,1,49,172,3.5,2,1,0,1
Georgia,2013-09-07,2,,South Carolina,W,5,41,11,16,25,64.0,228,2,36,226,6.3,2,1,0,1
Georgia State,2013-09-07,0,,Chattanooga,L,2,14,-28,11,15,73.3,108,2,60,401,6.7,4,0,0,0
Hawaii,2013-09-07,2,@,Oregon State,L,2,14,-19,35,50,70.0,451,4,33,57,1.7,0,0,1,1
Houston,2013-09-07,2,@,Temple,W,1,22,9,20,39,51.3,200,0,39,100,2.6,2,1,2,3
Idaho,2013-09-07,2,@,Wyoming,L,1,10,-32,23,39,59.0,302,4,39,262,6.7,2,0,1,1
Illinois,2013-09-07,2,,Cincinnati,W,6,45,28,23,42,54.8,308,1,32,148,4.6,1,0,1,1
Indiana,2013-09-07,2,,Navy,L,5,35,-6,2,5,40.0,71,0,70,444,6.3,5,0,0,0
Iowa,2013-09-07,1,,Missouri State,W,4,28,14,14,30,46.7,127,1,23,70,3.0,0,1,1,2
Kansas,2013-09-07,1,,South Dakota,W,4,31,17,8,18,44.4,67,1,43,219,5.1,1,0,1,1
Kansas State,2013-09-07,2,,Louisiana,W,6,48,21,18,31,58.1,193,1,40,177,4.4,1,0,1,1
Kent State,2013-09-07,2,,Bowling Green State,L,3,22,-19,19,25,76.0,357,2,46,219,4.8,3,0,0,0
Kentucky,2013-09-07,2,,Miami (OH),W,5,41,34,4,14,28.6,23,0,43,99,2.3,0,0,0,0
Louisiana,2013-09-07,2,@,Kansas State,L,3,27,-21,23,34,67.6,305,0,37,149,4.0,4,0,2,2
Louisiana Tech,2013-09-07,1,,Lamar,W,3,27,13,23,37,62.2,272,1,36,90,2.5,1,1,1,2
Louisiana-Monroe,2013-09-07,1,,Grambling State,W,6,48,38,11,24,45.8,143,1,34,94,2.8,0,1,0,1
Louisville,2013-09-07,1,,Eastern Kentucky,W,5,44,37,10,16,62.5,99,1,42,107,2.5,0,1,1,2
LSU,2013-09-07,2,,Alabama-Birmingham,W,8,56,39,9,25,36.0,136,1,43,160,3.7,1,1,0,1
Marshall,2013-09-07,1,,Gardner-Webb,W,7,55,55,9,20,45.0,117,0,44,67,1.5,0,3,3,6
Maryland,2013-09-07,1,,Old Dominion,W,6,47,37,21,39,53.8,170,0,38,165,4.3,1,0,3,3
Massachusetts,2013-09-07,1,,Maine,L,2,14,-10,20,28,71.4,267,0,45,247,5.5,3,2,1,3
Memphis,2013-09-07,1,,Duke,L,2,14,-14,25,37,67.6,297,2,45,173,3.8,2,2,1,3
Miami (FL),2013-09-07,2,,Florida,W,3,21,5,22,33,66.7,291,1,44,122,2.8,1,3,2,5
Miami (OH),2013-09-07,2,@,Kentucky,L,1,7,-34,25,35,71.4,413,3,39,262,6.7,2,1,0,1
Michigan,2013-09-07,2,,Notre Dame,W,5,41,11,29,53,54.7,314,2,19,96,5.1,0,0,2,2
Michigan State,2013-09-07,2,,South Florida,W,3,21,15,6,26,23.1,66,0,35,89,2.5,0,1,1,2
Middle Tennessee State,2013-09-07,2,@,North Carolina,L,3,20,-20,25,36,69.4,377,2,41,134,3.3,3,1,1,2
Minnesota,2013-09-07,2,@,New Mexico State,W,5,44,23,29,40,72.5,253,0,41,103,2.5,3,1,0,1
Mississippi State,2013-09-07,1,,Alcorn State,W,7,51,44,11,25,44.0,135,1,25,28,1.1,0,2,1,3
Missouri,2013-09-07,2,,Toledo,W,5,38,15,26,41,63.4,262,1,23,125,5.4,1,0,3,3
Navy,2013-09-07,1,@,Indiana,W,5,41,6,31,43,72.1,363,4,26,118,4.5,1,0,1,1
Nebraska,2013-09-07,2,,Southern Mississippi,W,8,56,43,21,37,56.8,222,1,27,62,2.3,0,0,4,4
Nevada,2013-09-07,1,,California-Davis,W,5,36,29,13,27,48.1,178,1,25,118,4.7,0,0,2,2
New Mexico,2013-09-07,2,@,Texas-El Paso,W,6,42,7,15,20,75.0,119,1,46,280,6.1,4,0,0,0
New Mexico State,2013-09-07,2,,Minnesota,L,3,21,-23,8,15,53.3,127,0,43,342,8.0,3,0,1,1
North Carolina,2013-09-07,2,,Middle Tennessee State,W,5,40,20,24,42,57.1,243,1,41,159,3.9,1,0,3,3
North Carolina State,2013-09-07,1,,Richmond,W,2,23,2,29,45,64.4,300,2,25,22,0.9,1,2,0,2
North Texas,2013-09-07,2,@,Ohio,L,3,21,-6,19,30,63.3,239,2,40,203,5.1,0,1,2,3
Northwestern,2013-09-07,2,,Syracuse,W,6,48,21,29,45,64.4,301,1,34,133,3.9,3,0,4,4
Notre Dame,2013-09-07,2,@,Michigan,L,3,30,-11,21,33,63.6,294,4,39,166,4.3,1,0,1,1
Ohio,2013-09-07,2,,North Texas,W,3,27,6,19,29,65.5,195,2,38,104,2.7,1,2,2,4
Ohio State,2013-09-07,2,,San Diego State,W,6,42,35,22,41,53.7,216,1,27,64,2.4,0,2,2,4
Oklahoma,2013-09-07,2,,West Virginia,W,1,16,9,21,41,51.2,218,0,24,169,7.0,1,3,1,4
Oklahoma State,2013-09-07,2,@,Texas-San Antonio,W,8,56,21,30,50,60.0,369,4,32,135,4.2,1,0,2,2
Ole Miss,2013-09-07,1,,Southeast Missouri State,W,4,31,18,16,24,66.7,159,2,41,93,2.3,0,1,1,2
Oregon,2013-09-07,2,@,Virginia,W,8,59,49,31,47,66.0,174,0,39,124,3.2,1,1,3,4
Oregon State,2013-09-07,2,,Hawaii,W,4,33,19,18,32,56.3,170,1,25,69,2.8,0,0,1,1
Penn State,2013-09-07,2,,Eastern Michigan,W,6,45,38,18,28,64.3,122,0,35,61,1.7,0,0,0,0
Purdue,2013-09-07,1,,Indiana State,W,2,20,6,29,45,64.4,256,2,22,39,1.8,0,0,1,1
Rutgers,2013-09-07,1,,Norfolk State,W,5,38,38,8,27,29.6,74,0,27,59,2.2,0,1,1,2
San Diego State,2013-09-07,2,@,Ohio State,L,1,7,-35,21,30,70.0,182,2,40,263,6.6,4,0,1,1
San Jose State,2013-09-07,2,@,Stanford,L,1,13,-21,17,27,63.0,207,2,41,197,4.8,2,1,0,1
SMU,2013-09-07,1,,Montana State,W,3,31,1,17,27,63.0,218,1,44,160,3.6,3,0,0,0
South Alabama,2013-09-07,2,@,Tulane,W,5,41,2,29,47,61.7,327,3,27,45,1.7,2,1,1,2
South Carolina,2013-09-07,2,@,Georgia,L,4,30,-11,17,23,73.9,309,4,53,227,4.3,1,0,0,0
South Florida,2013-09-07,2,@,Michigan State,L,0,6,-15,12,24,50.0,94,0,38,171,4.5,1,2,0,2
Southern Mississippi,2013-09-07,2,@,Nebraska,L,1,13,-43,19,28,67.9,194,3,46,285,6.2,3,1,0,1
Stanford,2013-09-07,1,,San Jose State,W,4,34,21,29,44,65.9,216,1,23,35,1.5,0,0,1,1
Syracuse,2013-09-07,2,@,Northwestern,L,4,27,-21,30,37,81.1,375,4,44,206,4.7,2,0,0,0
Temple,2013-09-07,2,,Houston,L,2,13,-9,29,48,60.4,305,0,48,219,4.6,1,2,0,2
Tennessee,2013-09-07,2,,Western Kentucky,W,7,52,32,17,36,47.2,222,1,34,171,5.0,1,2,5,7
Texas,2013-09-07,2,@,Brigham Young,L,3,21,-19,9,27,33.3,129,0,72,550,7.6,4,1,1,2
Texas A&M,2013-09-07,1,,Sam Houston State,W,9,65,37,7,16,43.8,150,2,42,240,5.7,2,0,2,2
Texas Christian,2013-09-07,1,,Southeastern Louisiana,W,5,38,21,12,23,52.2,132,1,45,207,4.6,1,1,2,3
Texas State,2013-09-07,1,,Prairie View A&M,W,4,28,25,26,42,61.9,182,0,25,45,1.8,0,1,0,1
Texas Tech,2013-09-07,1,,Stephen F. Austin,W,8,61,48,26,44,59.1,287,2,32,69,2.2,0,1,1,2
Toledo,2013-09-07,2,@,Missouri,L,2,23,-15,16,25,64.0,212,1,47,172,3.7,3,0,1,1
Troy,2013-09-07,1,,Savannah State,W,9,66,63,12,25,48.0,133,0,24,14,0.6,0,1,1,2
Tulane,2013-09-07,2,,South Alabama,L,5,39,-2,20,33,60.6,297,2,44,168,3.8,2,1,2,3
Tulsa,2013-09-07,2,,Colorado State,W,3,30,3,12,29,41.4,108,2,36,167,4.6,1,1,2,3
UAB,2013-09-07,2,@,Louisiana State,L,2,17,-39,17,20,85.0,293,5,34,152,4.5,2,1,0,1
UNLV,2013-09-07,2,,Arizona,L,2,13,-45,8,21,38.1,81,0,69,397,5.8,5,1,0,1
USC,2013-09-07,2,,Washington State,L,1,7,-3,26,38,68.4,215,0,22,7,0.3,0,1,2,3
Utah,2013-09-07,1,,Weber State,W,10,70,63,13,25,52.0,136,0,43,69,1.6,1,2,0,2
Utah State,2013-09-07,2,@,Air Force,W,7,52,32,6,18,33.3,108,1,49,162,3.3,1,1,0,1
UTEP,2013-09-07,1,,New Mexico,L,5,35,-7,4,7,57.1,88,0,57,395,6.9,6,1,0,1
UTSA,2013-09-07,2,,Oklahoma State,L,5,35,-21,35,43,81.4,518,6,32,87,2.7,2,0,0,0
Vanderbilt,2013-09-07,1,,Austin Peay,W,5,38,35,11,16,68.8,54,0,34,85,2.5,0,1,0,1
Virginia,2013-09-07,2,,Oregon,L,1,10,-49,15,29,51.7,207,2,40,350,8.8,6,0,0,0
Virginia Tech,2013-09-07,1,,Western Carolina,W,6,45,42,4,14,28.6,51,0,40,111,2.8,0,0,3,3
Washington State,2013-09-07,2,@,Southern California,W,1,10,3,11,21,52.4,54,0,42,139,3.3,1,0,2,2
West Virginia,2013-09-07,2,@,Oklahoma,L,1,7,-9,10,21,47.6,119,1,57,316,5.5,0,2,2,4
Western Kentucky,2013-09-07,2,@,Tennessee,L,2,20,-32,11,19,57.9,142,1,45,240,5.3,4,0,1,1
Western Michigan,2013-09-07,1,,Nicholls State,L,3,23,-4,10,18,55.6,225,0,40,222,5.6,3,2,1,3
Wisconsin,2013-09-07,1,,Tennessee Tech,W,7,48,48,8,19,42.1,69,0,30,44,1.5,0,1,1,2
