School,Date,G,Loc,Opponent,WL,Total TD,Points For,Points Difference,Pass Comp opp,Pass Att opp,Comp Pct opp,Pass Yard opp,Pass TD opp,Rush Att opp,Rush Yard opp,Rush Avg opp,Rush TD opp,Fum opp,Pass Int opp,Turnovers opp
West Virginia,2007-09-13,3,@,Maryland,W,4,31,17,16,24,66.7,180,1,39,89,2.3,1,1,2,3
Oklahoma State,2007-09-14,3,@,Troy,L,3,23,-18,34,49,69.4,388,2,48,174,3.6,3,1,1,2
Troy,2007-09-14,3,,Oklahoma State,W,6,41,18,18,37,48.6,191,1,38,241,6.3,2,3,2,5
Akron,2007-09-15,3,@,Indiana,L,3,24,-17,19,24,79.2,137,3,49,338,6.9,2,0,1,1
Alabama,2007-09-15,3,,Arkansas,W,5,41,3,12,25,48.0,149,3,53,301,5.7,2,2,1,3
Arizona,2007-09-15,3,,New Mexico,L,3,27,-2,29,42,69.0,327,3,39,94,2.4,0,1,1,2
Arizona State,2007-09-15,3,,San Diego State,W,4,34,21,22,38,57.9,180,0,31,143,4.6,1,0,1,1
Arkansas,2007-09-15,2,@,Alabama,L,5,38,-3,24,45,53.3,327,4,34,123,3.6,1,1,2,3
Arkansas State,2007-09-15,2,,Southern Methodist,W,6,45,17,21,40,52.5,251,4,24,82,3.4,0,1,2,3
Army,2007-09-15,3,@,Wake Forest,L,1,10,-11,9,12,75.0,49,0,45,164,3.6,1,3,0,3
Auburn,2007-09-15,3,,Mississippi State,L,2,14,-5,5,18,27.8,41,0,43,172,4.0,1,1,0,1
Ball State,2007-09-15,3,@,Navy,W,4,34,3,4,8,50.0,64,0,65,521,8.0,4,2,0,2
Baylor,2007-09-15,3,,Texas State,W,5,34,7,31,56,55.4,334,2,34,84,2.5,1,1,0,1
Boise State,2007-09-15,3,,Wyoming,W,3,24,10,26,48,54.2,227,1,24,35,1.5,1,0,1,1
Boston College,2007-09-15,3,@,Georgia Tech,W,3,24,14,20,39,51.3,204,0,28,63,2.3,1,0,0,0
Brigham Young,2007-09-15,3,@,Tulsa,L,7,47,-8,22,37,59.5,490,5,33,105,3.2,1,0,1,1
Buffalo,2007-09-15,3,@,Penn State,L,3,24,-21,20,27,74.1,202,4,39,191,4.9,2,2,0,2
California,2007-09-15,3,,Louisiana Tech,W,6,42,30,19,33,57.6,153,2,38,121,3.2,0,1,2,3
Central Michigan,2007-09-15,3,@,Purdue,L,3,22,-23,29,40,72.5,360,3,37,223,6.0,3,4,1,5
Cincinnati,2007-09-15,3,@,Miami (OH),W,6,47,37,27,54,50.0,267,1,24,56,2.3,0,1,3,4
Clemson,2007-09-15,3,,Furman,W,5,38,28,28,43,65.1,242,0,36,142,3.9,1,2,3,5
Colorado,2007-09-15,3,,Florida State,L,1,6,-10,8,18,44.4,126,0,37,95,2.6,1,0,0,0
Connecticut,2007-09-15,3,,Temple,W,2,22,5,9,19,47.4,143,1,39,189,4.8,1,1,1,2
Duke,2007-09-15,3,@,Northwestern,W,3,20,6,30,51,58.8,368,0,34,138,4.1,2,0,2,2
East Carolina,2007-09-15,3,,Southern Mississippi,L,3,21,-7,18,28,64.3,237,1,43,146,3.4,3,2,1,3
Eastern Michigan,2007-09-15,3,@,Northern Illinois,W,3,21,2,20,28,71.4,160,1,36,184,5.1,1,0,1,1
Florida,2007-09-15,3,,Tennessee,W,8,59,39,28,46,60.9,261,1,21,37,1.8,0,1,2,3
Florida Atlantic,2007-09-15,3,,Minnesota,W,6,42,3,31,47,66.0,335,4,28,135,4.8,0,3,4,7
Florida International,2007-09-15,3,@,Miami (FL),L,1,9,-14,10,19,52.6,224,1,40,204,5.1,1,1,2,3
Florida State,2007-09-15,3,@,Colorado,W,1,16,10,34,54,63.0,306,1,25,-27,-1.1,0,0,2,2
Fresno State,2007-09-15,3,@,Oregon,L,3,21,-31,15,23,65.2,154,2,47,307,6.5,4,1,0,1
Georgia,2007-09-15,3,,Western Carolina,W,6,45,29,16,24,66.7,138,0,33,63,1.9,1,0,0,0
Georgia Tech,2007-09-15,3,,Boston College,L,1,10,-14,30,44,68.2,435,1,33,92,2.8,2,1,0,1
Hawaii,2007-09-15,3,@,Nevada-Las Vegas,W,7,49,35,22,44,50.0,206,1,30,143,4.8,1,0,1,1
Houston,2007-09-15,2,@,Tulane,W,4,34,24,18,43,41.9,228,1,29,85,2.9,0,0,2,2
Idaho,2007-09-15,3,@,Washington State,L,4,28,-17,26,36,72.2,307,4,39,138,3.5,2,2,1,3
Illinois,2007-09-15,3,@,Syracuse,W,5,41,21,19,29,65.5,223,1,34,63,1.9,1,0,0,0
Indiana,2007-09-15,3,,Akron,W,5,41,17,19,27,70.4,250,2,41,120,2.9,1,1,1,2
Iowa,2007-09-15,3,@,Iowa State,L,1,13,-2,21,29,72.4,157,0,39,143,3.7,0,1,0,1
Iowa State,2007-09-15,3,,Iowa,W,0,15,2,12,23,52.2,118,0,34,115,3.4,1,0,0,0
Kansas,2007-09-15,3,,Toledo,W,6,45,32,14,27,51.9,77,1,37,174,4.7,1,1,3,4
Kansas State,2007-09-15,3,,Missouri State,W,8,61,51,12,23,52.2,122,0,40,69,1.7,1,1,0,1
Kent State,2007-09-15,3,,Delaware State,W,5,38,31,11,21,52.4,74,0,41,117,2.9,1,0,1,1
Kentucky,2007-09-15,3,,Louisville,W,5,40,6,28,43,65.1,366,2,27,101,3.7,2,1,1,2
Louisiana,2007-09-15,3,,McNeese State,L,2,17,-21,12,21,57.1,151,1,49,276,5.6,3,1,2,3
Louisiana Tech,2007-09-15,3,@,California,L,2,12,-30,22,36,61.1,230,2,36,217,6.0,3,0,1,1
Louisiana-Monroe,2007-09-15,3,@,Texas A&M,L,2,14,-40,19,35,54.3,237,1,42,310,7.4,6,0,1,1
Louisville,2007-09-15,3,@,Kentucky,L,5,34,-6,30,46,65.2,275,4,35,185,5.3,1,0,0,0
LSU,2007-09-15,3,,Middle Tennessee State,W,5,44,44,8,15,53.3,81,0,37,9,0.2,0,1,0,1
Marshall,2007-09-15,3,,New Hampshire,L,5,35,-13,23,33,69.7,289,3,49,213,4.3,3,1,0,1
Memphis,2007-09-15,2,,Jacksonville State,W,5,35,21,24,43,55.8,228,0,45,164,3.6,2,1,1,2
Miami (FL),2007-09-15,3,,Florida International,W,2,23,14,6,14,42.9,105,1,37,159,4.3,0,0,2,2
Miami (OH),2007-09-15,3,,Cincinnati,L,1,10,-37,26,37,70.3,297,2,42,141,3.4,3,0,0,0
Michigan,2007-09-15,3,,Notre Dame,W,5,38,38,13,22,59.1,85,0,33,-6,-0.2,0,2,2,4
Michigan State,2007-09-15,3,,Pittsburgh,W,2,17,4,9,20,45.0,85,0,38,207,5.4,1,1,2,3
Middle Tennessee State,2007-09-15,3,@,Louisiana State,L,0,0,-44,21,28,75.0,307,3,40,198,5.0,2,1,1,2
Minnesota,2007-09-15,3,@,Florida Atlantic,L,5,39,-3,27,44,61.4,463,5,41,117,2.9,1,0,0,0
Mississippi State,2007-09-15,3,@,Auburn,W,2,19,5,12,22,54.5,107,0,46,216,4.7,2,2,3,5
Missouri,2007-09-15,3,,Western Michigan,W,7,52,28,30,43,69.8,240,1,38,132,3.5,1,1,2,3
Navy,2007-09-15,3,,Ball State,L,4,31,-3,19,33,57.6,277,3,42,262,6.2,1,0,1,1
Nebraska,2007-09-15,3,,Southern California,L,4,31,-18,19,30,63.3,144,2,38,313,8.2,5,1,0,1
Nevada,2007-09-15,3,,Nicholls State,W,7,52,35,0,1,0.0,0,0,58,211,3.6,2,1,0,1
New Mexico,2007-09-15,3,@,Arizona,W,3,29,2,30,53,56.6,446,3,21,38,1.8,0,2,1,3
New Mexico State,2007-09-15,3,,Texas-El Paso,W,4,29,5,16,28,57.1,266,1,29,79,2.7,1,1,1,2
North Carolina,2007-09-15,3,,Virginia,L,3,20,-2,18,27,66.7,153,0,51,197,3.9,1,0,0,0
North Carolina State,2007-09-15,3,,Wofford,W,5,38,21,11,23,47.8,142,2,57,211,3.7,0,3,0,3
Northern Illinois,2007-09-15,3,,Eastern Michigan,L,2,19,-2,16,24,66.7,189,0,41,189,4.6,3,0,0,0
Northwestern,2007-09-15,3,,Duke,L,2,14,-6,19,23,82.6,246,3,32,63,2.0,0,1,0,1
Notre Dame,2007-09-15,3,@,Michigan,L,0,0,-38,7,16,43.8,90,3,61,289,4.7,2,2,0,2
Ohio,2007-09-15,3,@,Virginia Tech,L,1,7,-21,20,33,60.6,292,0,40,181,4.5,4,2,0,2
Ohio State,2007-09-15,3,@,Washington,W,4,33,19,18,37,48.6,204,1,34,142,4.2,1,1,3,4
Oklahoma,2007-09-15,3,,Utah State,W,7,54,51,15,24,62.5,87,0,34,66,1.9,0,2,2,4
Ole Miss,2007-09-15,3,@,Vanderbilt,L,2,17,-14,18,26,69.2,200,0,49,183,3.7,4,1,0,1
Oregon,2007-09-15,3,,Fresno State,W,7,52,31,21,35,60.0,267,1,36,60,1.7,2,1,1,2
Oregon State,2007-09-15,3,,Idaho State,W,8,61,51,24,40,60.0,300,1,28,35,1.3,0,0,4,4
Penn State,2007-09-15,3,,Buffalo,W,6,45,21,29,41,70.7,339,2,35,56,1.6,1,1,1,2
Pitt,2007-09-15,3,@,Michigan State,L,1,13,-4,14,28,50.0,183,0,51,144,2.8,1,0,0,0
Purdue,2007-09-15,3,,Central Michigan,W,6,45,23,35,56,62.5,364,2,33,101,3.1,1,2,1,3
Rice,2007-09-15,3,,Texas Tech,L,3,24,-35,34,48,70.8,481,6,27,111,4.1,2,1,1,2
Rutgers,2007-09-15,3,,Norfolk State,W,8,59,59,13,29,44.8,112,0,37,10,0.3,0,0,1,1
San Diego State,2007-09-15,2,@,Arizona State,L,1,13,-21,16,22,72.7,211,2,40,268,6.7,2,0,1,1
San Jose State,2007-09-15,3,@,Stanford,L,0,0,-37,19,30,63.3,230,2,48,276,5.8,2,0,1,1
SMU,2007-09-15,3,@,Arkansas State,L,4,28,-17,22,34,64.7,266,2,50,250,5.0,4,0,1,1
South Carolina,2007-09-15,3,,South Carolina State,W,5,38,35,10,21,47.6,68,0,47,196,4.2,0,1,3,4
Southern Mississippi,2007-09-15,3,@,East Carolina,W,4,28,7,20,35,57.1,203,2,37,97,2.6,1,0,1,1
Stanford,2007-09-15,2,,San Jose State,W,4,37,37,13,28,46.4,131,0,25,32,1.3,0,0,1,1
Syracuse,2007-09-15,3,,Illinois,L,2,20,-21,15,20,75.0,130,1,51,378,7.4,4,0,0,0
Temple,2007-09-15,3,@,Connecticut,L,2,17,-5,19,29,65.5,222,0,49,156,3.2,2,1,0,1
Tennessee,2007-09-15,3,@,Florida,L,2,20,-39,14,19,73.7,299,2,46,255,5.5,4,0,1,1
Texas,2007-09-15,3,@,Central Florida,W,3,35,3,9,26,34.6,134,1,41,192,4.7,3,2,1,3
Texas A&M,2007-09-15,3,,Louisiana-Monroe,W,7,54,40,15,27,55.6,133,0,44,215,4.9,2,0,2,2
Texas Tech,2007-09-15,3,@,Rice,W,8,59,35,20,38,52.6,212,2,42,99,2.4,1,2,1,3
Toledo,2007-09-15,3,@,Kansas,L,2,13,-32,19,40,47.5,325,4,46,232,5.0,2,3,0,3
Tulane,2007-09-15,2,,Houston,L,1,10,-24,24,34,70.6,304,3,35,201,5.7,1,1,2,3
Tulsa,2007-09-15,2,,Brigham Young,W,7,55,8,34,58,58.6,537,4,36,157,4.4,3,2,2,4
UAB,2007-09-15,3,,Alcorn State,W,1,22,22,14,26,53.8,137,0,29,96,3.3,0,0,2,2
UCF,2007-09-15,2,,Texas,L,4,32,-3,32,47,68.1,259,1,43,229,5.3,1,2,1,3
UCLA,2007-09-15,3,@,Utah,L,0,6,-38,19,33,57.6,264,4,37,122,3.3,1,1,0,1
UNLV,2007-09-15,3,,Hawaii,L,2,14,-35,29,39,74.4,396,3,29,96,3.3,3,0,0,0
USC,2007-09-15,2,@,Nebraska,W,7,49,18,36,54,66.7,389,2,28,31,1.1,2,0,2,2
Utah,2007-09-15,3,,UCLA,W,5,44,38,20,40,50.0,290,0,31,83,2.7,0,2,3,5
Utah State,2007-09-15,3,@,Oklahoma,L,0,3,-51,21,33,63.6,274,3,39,343,8.8,3,1,1,2
UTEP,2007-09-15,3,@,New Mexico State,L,3,24,-5,36,48,75.0,434,3,32,113,3.5,1,1,1,2
Vanderbilt,2007-09-15,3,,Mississippi,W,4,31,14,11,22,50.0,208,2,32,54,1.7,0,0,1,1
Virginia,2007-09-15,3,@,North Carolina,W,1,22,2,25,38,65.8,339,3,23,60,2.6,0,2,1,3
Virginia Tech,2007-09-15,3,,Ohio,W,4,28,21,10,20,50.0,76,0,36,38,1.1,1,0,0,0
Wake Forest,2007-09-15,3,,Army,W,3,21,11,14,34,41.2,165,0,38,91,2.4,1,1,2,3
Washington,2007-09-15,3,,Ohio State,L,2,14,-19,14,25,56.0,218,2,46,263,5.7,2,0,0,0
Washington State,2007-09-15,3,,Idaho,W,6,45,17,17,35,48.6,205,3,38,120,3.2,1,1,4,5
Western Kentucky,2007-09-15,3,,Eastern Kentucky,W,3,26,20,13,24,54.2,83,0,36,132,3.7,0,0,1,1
Western Michigan,2007-09-15,3,@,Missouri,L,3,24,-28,30,51,58.8,347,2,36,272,7.6,5,0,2,2
Wisconsin,2007-09-15,3,,Citadel,W,6,45,14,23,35,65.7,254,4,36,123,3.4,0,0,1,1
Wyoming,2007-09-15,3,@,Boise State,L,2,14,-10,15,30,50.0,182,2,50,121,2.4,1,1,0,1
Miami (FL),2007-09-20,4,,Texas A&M,W,4,34,17,12,22,54.5,142,1,33,98,3.0,1,2,1,3
Middle Tennessee State,2007-09-20,4,,Western Kentucky,L,2,17,-3,9,15,60.0,112,1,49,234,4.8,1,2,1,3
Texas A&M,2007-09-20,4,@,Miami (FL),L,2,17,-17,21,26,80.8,275,2,40,127,3.2,2,3,0,3
Western Kentucky,2007-09-20,4,@,Middle Tennessee State,W,2,20,3,14,24,58.3,169,0,37,119,3.2,2,0,0,0
Oklahoma,2007-09-21,4,@,Tulsa,W,9,62,41,23,37,62.2,354,2,36,44,1.2,1,0,2,2
Tulsa,2007-09-21,3,,Oklahoma,L,3,21,-41,17,23,73.9,268,3,46,285,6.2,5,0,1,1
Air Force,2007-09-22,4,@,Brigham Young,L,1,6,-25,23,33,69.7,293,2,44,159,3.6,2,1,1,2
Akron,2007-09-22,4,,Kent State,W,3,27,7,8,21,38.1,155,0,49,220,4.5,2,2,2,4
Alabama,2007-09-22,4,,Georgia,L,2,23,-3,19,36,52.8,224,2,40,153,3.8,1,0,2,2
Arizona,2007-09-22,4,@,California,L,3,27,-18,16,30,53.3,235,1,38,186,4.9,4,1,1,2
Arizona State,2007-09-22,4,,Oregon State,W,5,44,12,28,48,58.3,324,2,32,190,5.9,2,1,5,6
Arkansas,2007-09-22,3,,Kentucky,L,3,29,-13,21,39,53.8,265,2,36,170,4.7,3,3,0,3
Arkansas State,2007-09-22,3,@,Tennessee,L,3,27,-21,28,40,70.0,335,4,37,188,5.1,2,0,1,1
Army,2007-09-22,4,@,Boston College,L,2,17,-20,36,53,67.9,371,3,37,202,5.5,2,1,2,3
Auburn,2007-09-22,4,,New Mexico State,W,8,55,35,30,46,65.2,259,2,35,120,3.4,1,3,3,6
Ball State,2007-09-22,4,@,Nebraska,L,5,40,-1,29,37,78.4,438,3,36,114,3.2,2,2,1,3
Baylor,2007-09-22,4,@,Buffalo,W,4,34,13,29,46,63.0,276,1,27,87,3.2,2,2,3,5
Boston College,2007-09-22,4,,Army,W,5,37,20,16,33,48.5,215,0,29,44,1.5,1,1,1,2
Bowling Green State,2007-09-22,3,,Temple,W,6,48,13,27,41,65.9,299,4,43,102,2.4,1,3,0,3
Brigham Young,2007-09-22,4,,Air Force,W,4,31,25,10,21,47.6,98,0,32,133,4.2,1,0,1,1
Buffalo,2007-09-22,4,,Baylor,L,3,21,-13,21,45,46.7,172,3,42,229,5.5,1,1,1,2
California,2007-09-22,4,,Arizona,W,6,45,18,42,62,67.7,309,1,20,21,1.1,2,2,2,4
Central Michigan,2007-09-22,4,,North Dakota State,L,2,14,-30,25,31,80.6,261,1,45,175,3.9,4,0,0,0
Cincinnati,2007-09-22,4,,Marshall,W,5,40,26,21,32,65.6,257,2,35,80,2.3,0,1,1,2
Clemson,2007-09-22,4,@,North Carolina State,W,4,42,22,19,34,55.9,147,1,23,55,2.4,1,0,3,3
Colorado,2007-09-22,4,,Miami (OH),W,6,42,42,11,32,34.4,95,0,17,44,2.6,0,0,0,0
Colorado State,2007-09-22,3,@,Houston,L,3,27,-11,22,31,71.0,247,2,44,153,3.5,2,1,1,2
Connecticut,2007-09-22,4,@,Pittsburgh,W,4,34,20,31,51,60.8,277,1,23,72,3.1,1,2,4,6
Duke,2007-09-22,4,@,Navy,L,6,43,-3,13,21,61.9,236,2,69,304,4.4,3,0,1,1
East Carolina,2007-09-22,4,@,West Virginia,L,1,7,-41,22,25,88.0,202,2,54,397,7.4,4,0,0,0
Eastern Michigan,2007-09-22,4,,Howard,W,5,38,23,21,35,60.0,177,2,45,257,5.7,0,2,2,4
Florida,2007-09-22,4,@,Mississippi,W,4,30,6,19,32,59.4,310,2,21,80,3.8,0,0,1,1
Florida Atlantic,2007-09-22,4,@,North Texas,W,3,30,10,38,61,62.3,301,1,27,165,6.1,1,0,3,3
Florida International,2007-09-22,4,@,Kansas,L,0,3,-52,25,39,64.1,391,1,36,224,6.2,4,2,1,3
Georgia,2007-09-22,4,@,Alabama,W,3,26,3,17,35,48.6,185,0,35,164,4.7,2,1,0,1
Georgia Tech,2007-09-22,4,@,Virginia,L,2,23,-5,20,35,57.1,233,1,42,121,2.9,2,2,1,3
Hawaii,2007-09-22,4,,Charleston Southern,W,9,66,56,19,41,46.3,239,1,40,72,1.8,0,1,3,4
Houston,2007-09-22,3,,Colorado State,W,5,38,11,16,26,61.5,227,3,39,115,2.9,0,1,1,2
Idaho,2007-09-22,4,,Northern Illinois,L,5,35,-7,10,17,58.8,168,2,45,188,4.2,1,1,1,2
Illinois,2007-09-22,4,@,Indiana,W,3,27,13,26,52,50.0,263,2,35,134,3.8,0,3,1,4
Indiana,2007-09-22,4,,Illinois,L,2,14,-13,13,28,46.4,98,2,55,288,5.2,1,1,2,3
Iowa,2007-09-22,4,@,Wisconsin,L,1,13,-4,12,23,52.2,138,1,49,166,3.4,1,2,1,3
Iowa State,2007-09-22,4,@,Toledo,L,5,35,-1,19,27,70.4,199,1,30,98,3.3,2,0,1,1
Kansas,2007-09-22,4,,Florida International,W,7,55,52,16,36,44.4,133,0,36,122,3.4,0,3,2,5
Kent State,2007-09-22,4,@,Akron,L,2,20,-7,9,23,39.1,112,1,50,133,2.7,2,1,1,2
Kentucky,2007-09-22,4,@,Arkansas,W,6,42,13,13,28,46.4,157,0,51,338,6.6,1,1,2,3
Louisiana,2007-09-22,4,,Troy,L,4,31,-17,30,43,69.8,297,2,43,271,6.3,4,2,1,3
Louisville,2007-09-22,4,,Syracuse,L,5,35,-3,17,26,65.4,423,4,35,42,1.2,0,2,0,2
LSU,2007-09-22,4,,South Carolina,W,4,28,12,19,42,45.2,244,1,27,17,0.6,1,1,2,3
Marshall,2007-09-22,4,@,Cincinnati,L,2,14,-26,20,27,74.1,219,3,39,217,5.6,2,0,0,0
Maryland,2007-09-22,4,@,Wake Forest,L,3,24,-7,22,35,62.9,219,1,41,178,4.3,2,1,3,4
Memphis,2007-09-22,3,@,Central Florida,L,3,20,-36,17,21,81.0,288,1,59,313,5.3,7,3,0,3
Miami (OH),2007-09-22,4,@,Colorado,L,0,0,-42,19,30,63.3,275,2,63,359,5.7,4,1,2,3
Michigan,2007-09-22,4,,Penn State,W,2,14,5,15,31,48.4,169,0,29,101,3.5,0,2,0,2
Michigan State,2007-09-22,4,@,Notre Dame,W,4,31,17,11,20,55.0,86,0,35,117,3.3,2,1,0,1
Minnesota,2007-09-22,4,,Purdue,L,4,31,-14,33,48,68.8,338,3,33,166,5.0,1,0,1,1
Mississippi State,2007-09-22,4,,Gardner-Webb,W,4,31,16,21,37,56.8,203,0,35,131,3.7,1,1,1,2
Missouri,2007-09-22,4,,Illinois State,W,5,38,21,22,37,59.5,242,1,41,155,3.8,1,0,1,1
Navy,2007-09-22,4,,Duke,W,5,46,3,23,36,63.9,428,4,26,78,3.0,2,1,1,2
Nebraska,2007-09-22,4,,Ball State,W,6,41,1,26,43,60.5,422,3,36,188,5.2,2,1,1,2
New Mexico,2007-09-22,4,,Sacramento State,W,7,58,58,5,15,33.3,27,0,30,77,2.6,0,1,2,3
New Mexico State,2007-09-22,4,@,Auburn,L,3,20,-35,14,24,58.3,193,2,47,229,4.9,5,1,0,1
North Carolina,2007-09-22,4,@,South Florida,L,1,10,-27,18,33,54.5,234,1,52,194,3.7,3,3,0,3
North Carolina State,2007-09-22,4,,Clemson,L,3,20,-22,25,39,64.1,268,2,50,340,6.8,2,0,0,0
North Texas,2007-09-22,3,,Florida Atlantic,L,2,20,-10,21,45,46.7,322,1,28,84,3.0,2,0,0,0
Northern Illinois,2007-09-22,4,@,Idaho,W,6,42,7,27,54,50.0,423,2,41,163,4.0,2,1,3,4
Northwestern,2007-09-22,4,@,Ohio State,L,1,7,-51,14,20,70.0,205,4,42,191,4.5,3,1,1,2
Notre Dame,2007-09-22,4,,Michigan State,L,2,14,-17,11,24,45.8,135,4,49,219,4.5,0,1,1,2
Ohio,2007-09-22,4,,Wyoming,L,3,33,-1,26,37,70.3,174,2,47,267,5.7,3,2,5,7
Ohio State,2007-09-22,4,,Northwestern,W,8,58,51,17,33,51.5,120,0,33,0,0.0,0,1,2,3
Oklahoma State,2007-09-22,4,,Texas Tech,W,7,49,4,46,67,68.7,646,5,21,72,3.4,1,2,0,2
Ole Miss,2007-09-22,4,,Florida,L,2,24,-6,20,34,58.8,261,2,45,246,5.5,2,0,0,0
Oregon,2007-09-22,4,@,Stanford,W,7,55,24,25,44,56.8,262,2,32,140,4.4,2,1,1,2
Oregon State,2007-09-22,4,@,Arizona State,L,4,32,-12,25,36,69.4,361,4,36,35,1.0,1,1,1,2
Penn State,2007-09-22,4,@,Michigan,L,0,9,-5,16,30,53.3,170,0,56,166,3.0,2,1,1,2
Pitt,2007-09-22,4,,Connecticut,L,2,14,-20,12,25,48.0,174,0,46,115,2.5,3,1,0,1
Purdue,2007-09-22,4,@,Minnesota,W,6,45,14,23,44,52.3,237,1,37,232,6.3,3,3,1,4
Rice,2007-09-22,4,@,Texas,L,2,14,-44,20,31,64.5,333,3,40,227,5.7,4,1,0,1
San Diego State,2007-09-22,3,,Portland State,W,7,52,35,42,61,68.9,445,0,18,13,0.7,2,1,3,4
San Jose State,2007-09-22,4,@,Utah State,W,3,23,3,11,21,52.4,78,0,39,175,4.5,1,0,2,2
SMU,2007-09-22,4,@,Texas Christian,L,1,7,-14,11,26,42.3,108,1,34,142,4.2,0,2,0,2
South Carolina,2007-09-22,4,@,Louisiana State,L,2,16,-12,8,20,40.0,70,1,50,290,5.8,3,0,1,1
South Florida,2007-09-22,3,,North Carolina,W,4,37,27,11,27,40.7,85,0,35,79,2.3,1,0,4,4
Stanford,2007-09-22,3,,Oregon,L,4,31,-24,28,38,73.7,374,4,46,215,4.7,3,3,0,3
Syracuse,2007-09-22,4,@,Louisville,W,5,38,3,45,65,69.2,555,4,28,73,2.6,1,2,2,4
Temple,2007-09-22,4,@,Bowling Green State,L,5,35,-13,30,47,63.8,351,4,27,96,3.6,0,1,2,3
Tennessee,2007-09-22,4,,Arkansas State,W,6,48,21,18,36,50.0,199,1,31,178,5.7,1,1,2,3
Texas,2007-09-22,4,,Rice,W,7,58,44,23,38,60.5,279,1,30,-11,-0.4,1,0,2,2
Texas Christian,2007-09-22,4,,Southern Methodist,W,3,21,14,19,34,55.9,203,0,47,149,3.2,1,1,1,2
Texas Tech,2007-09-22,4,@,Oklahoma State,L,6,45,-4,17,33,51.5,244,3,61,366,6.0,4,0,1,1
Toledo,2007-09-22,4,,Iowa State,W,5,36,1,24,33,72.7,251,3,52,146,2.8,2,2,1,3
Troy,2007-09-22,4,@,Louisiana,W,7,48,17,21,41,51.2,159,1,46,345,7.5,3,0,2,2
Tulane,2007-09-22,3,,Southeastern Louisiana,W,5,35,8,31,48,64.6,278,2,29,63,2.2,0,2,0,2
UCF,2007-09-22,3,,Memphis,W,8,56,36,16,33,48.5,173,3,36,130,3.6,0,0,0,0
UCLA,2007-09-22,4,,Washington,W,5,44,13,17,37,45.9,216,4,32,124,3.9,0,0,2,2
UNLV,2007-09-22,4,,Utah,W,3,27,27,23,40,57.5,195,0,32,105,3.3,0,3,1,4
USC,2007-09-22,3,,Washington State,W,6,47,33,21,43,48.8,183,2,27,64,2.4,0,0,1,1
Utah,2007-09-22,4,@,Nevada-Las Vegas,L,0,0,-27,12,27,44.4,144,1,46,196,4.3,2,1,2,3
Utah State,2007-09-22,4,,San Jose State,L,2,20,-3,35,48,72.9,426,3,32,98,3.1,0,0,2,2
UTEP,2007-09-22,4,,Texas Southern,W,7,52,40,21,43,48.8,189,2,27,95,3.5,0,1,4,5
Virginia,2007-09-22,4,,Georgia Tech,W,4,28,5,17,40,42.5,230,1,31,121,3.9,1,1,1,2
Virginia Tech,2007-09-22,4,,William & Mary,W,5,44,41,19,46,41.3,257,0,28,5,0.2,0,0,3,3
Wake Forest,2007-09-22,4,,Maryland,W,4,31,7,11,20,55.0,115,0,57,200,3.5,3,2,1,3
Washington,2007-09-22,4,@,UCLA,L,4,31,-13,18,33,54.5,204,1,51,333,6.5,2,1,1,2
Washington State,2007-09-22,4,@,Southern California,L,2,14,-33,31,39,79.5,312,4,34,197,5.8,2,0,2,2
West Virginia,2007-09-22,4,,East Carolina,W,6,48,41,9,18,50.0,54,0,33,106,3.2,1,0,1,1
Western Michigan,2007-09-22,4,,Central Connecticut State,W,7,51,37,3,8,37.5,27,0,55,196,3.6,2,4,1,5
Wisconsin,2007-09-22,4,,Iowa,W,2,17,4,17,37,45.9,169,1,26,59,2.3,0,0,0,0
Wyoming,2007-09-22,4,@,Ohio,W,5,34,1,15,30,50.0,275,1,33,37,1.1,0,2,2,4
Arkansas State,2007-09-27,4,,Memphis,W,4,35,4,12,25,48.0,218,1,45,177,3.9,2,0,0,0
Boise State,2007-09-27,4,,Southern Mississippi,W,5,38,22,16,31,51.6,202,1,36,116,3.2,1,1,0,1
Memphis,2007-09-27,4,@,Arkansas State,L,4,31,-4,16,37,43.2,255,3,39,134,3.4,0,2,0,2
Southern Mississippi,2007-09-27,4,@,Boise State,L,2,16,-22,19,28,67.9,307,2,41,199,4.9,3,1,1,2
South Florida,2007-09-28,4,,West Virginia,W,3,21,8,23,38,60.5,249,1,48,188,3.9,0,3,3,6
West Virginia,2007-09-28,5,@,South Florida,L,1,13,-8,11,20,55.0,135,1,38,139,3.7,1,2,2,4
Air Force,2007-09-29,5,@,Navy,L,2,20,-11,4,7,57.1,79,0,56,302,5.4,4,0,0,0
Akron,2007-09-29,5,@,Connecticut,L,1,10,-34,17,26,65.4,203,2,42,262,6.2,3,0,1,1
Alabama,2007-09-29,5,N,Florida State,L,2,14,-7,19,30,63.3,266,2,35,82,2.3,1,0,1,1
Arizona,2007-09-29,5,,Washington State,W,6,48,28,35,58,60.3,347,3,25,71,2.8,0,0,2,2
Arizona State,2007-09-29,5,@,Stanford,W,4,41,38,20,35,57.1,237,0,26,-2,-0.1,0,2,1,3
Arkansas,2007-09-29,4,,North Texas,W,9,66,59,15,41,36.6,189,0,35,140,4.0,1,0,2,2
Army,2007-09-29,5,,Temple,W,5,37,16,24,43,55.8,359,2,40,104,2.6,1,3,2,5
Auburn,2007-09-29,5,@,Florida,W,2,20,3,20,27,74.1,201,1,28,111,4.0,1,1,1,2
