School,Date,G,Loc,Opponent,WL,Pass Comp,Pass Att,Comp Pct,Pass Yard,Pass TD,Rush Att,Rush Yard,Rush Avg,Rush TD,TFL,Sk,Fum,Pass Int,Turnovers
Arizona,2013-09-14,3,,Texas-San Antonio,W,14,21,66.7,158,1,48,264,5.5,4,8,2,1,0,1
Arizona State,2013-09-14,2,,Wisconsin,W,29,51,56.9,352,0,42,116,2.8,4,6,1,1,1,2
Arkansas,2013-09-14,3,,Southern Mississippi,W,6,11,54.5,69,0,56,258,4.6,3,5,3,0,1,1
Army,2013-09-14,3,,Stanford,L,6,10,60.0,49,1,61,284,4.7,1,5,1,1,0,1
Auburn,2013-09-14,3,,Mississippi State,W,23,34,67.6,339,2,36,120,3.3,0,3,0,1,2,3
Ball State,2013-09-14,3,@,North Texas,L,27,46,58.7,333,2,20,163,8.2,1,6,0,3,2,5
Boston College,2013-09-14,3,@,Southern California,L,11,24,45.8,83,0,26,101,3.9,1,3,2,0,0,0
Bowling Green State,2013-09-14,3,@,Indiana,L,28,51,54.9,273,0,36,136,3.8,0,13,4,1,1,2
Buffalo,2013-09-14,2,,Stony Brook,W,28,48,58.3,216,1,36,133,3.7,2,7,2,1,1,2
California,2013-09-14,3,,Ohio State,L,31,53,58.5,371,3,37,132,3.6,1,4,0,1,1,2
Central Michigan,2013-09-14,3,@,Nevada-Las Vegas,L,23,46,50.0,265,1,32,113,3.5,2,7,3,0,2,2
Cincinnati,2013-09-14,2,,Northwestern State,W,20,22,90.9,345,5,45,324,7.2,4,7,4,0,0,0
Colorado State,2013-09-14,2,,Cal Poly,W,21,30,70.0,297,2,46,236,5.1,2,5,1,0,0,0
Connecticut,2013-09-14,2,,Maryland,L,29,45,64.4,349,1,34,25,0.7,1,2,0,0,2,2
Duke,2013-09-14,3,,Georgia Tech,L,15,28,53.6,122,0,34,132,3.9,2,5,0,0,0,0
East Carolina,2013-09-14,3,,Virginia Tech,L,19,31,61.3,158,1,23,46,2.0,0,6,2,0,3,3
Eastern Michigan,2013-09-14,3,@,Rutgers,L,24,40,60.0,335,1,40,38,1.0,0,6,3,0,1,1
Florida Atlantic,2013-09-14,3,@,South Florida,W,10,17,58.8,98,0,36,130,3.6,2,8,3,0,1,1
Florida International,2013-09-14,2,,Bethune-Cookman,L,11,18,61.1,156,2,33,73,2.2,0,8,2,1,1,2
Florida State,2013-09-14,2,,Nevada,W,17,22,77.3,240,2,41,377,9.2,6,4,0,0,1,1
Georgia State,2013-09-14,3,@,West Virginia,L,8,18,44.4,84,0,33,136,4.1,1,8,2,1,0,1
Georgia Tech,2013-09-14,2,@,Duke,W,8,16,50.0,125,4,60,344,5.7,1,4,2,0,1,1
Idaho,2013-09-14,3,,Northern Illinois,L,16,27,59.3,251,2,63,195,3.1,3,5,2,3,0,3
Illinois,2013-09-14,3,N,Washington,L,10,26,38.5,191,1,36,136,3.8,2,7,2,0,1,1
Indiana,2013-09-14,3,,Bowling Green State,W,17,26,65.4,335,2,48,266,5.5,4,5,2,2,0,2
Iowa,2013-09-14,3,@,Iowa State,W,14,23,60.9,160,2,60,218,3.6,1,4,1,1,0,1
Iowa State,2013-09-14,2,,Iowa,L,22,39,56.4,260,3,24,59,2.5,0,4,2,0,2,2
Kansas,2013-09-14,2,@,Rice,L,14,29,48.3,170,1,35,100,2.9,1,8,3,0,2,2
Kansas State,2013-09-14,3,,Massachusetts,W,7,12,58.3,127,2,46,329,7.2,2,7,1,1,1,2
Kent State,2013-09-14,3,@,Louisiana State,L,20,29,69.0,190,0,32,58,1.8,1,2,0,0,0,0
Kentucky,2013-09-14,3,,Louisville,L,17,37,45.9,214,1,31,162,5.2,0,3,2,2,1,3
Louisiana,2013-09-14,2,,Nicholls State,W,13,16,81.3,164,1,53,456,8.6,8,9,4,0,1,1
Louisiana-Monroe,2013-09-14,3,@,Wake Forest,W,43,69,62.3,315,3,35,109,3.1,0,8,4,0,2,2
Louisville,2013-09-14,3,@,Kentucky,W,16,28,57.1,250,1,41,242,5.9,2,6,2,1,0,1
LSU,2013-09-14,3,,Kent State,W,13,18,72.2,264,3,37,307,8.3,3,6,2,1,0,1
Marshall,2013-09-14,3,@,Ohio,L,30,45,66.7,366,1,34,116,3.4,3,6,2,3,1,4
Maryland,2013-09-14,3,@,Connecticut,W,15,28,53.6,277,1,43,224,5.2,1,9,5,2,1,3
Massachusetts,2013-09-14,3,@,Kansas State,L,21,32,65.6,186,0,38,123,3.2,1,4,1,0,2,2
Memphis,2013-09-14,2,@,Middle Tennessee State,L,19,30,63.3,170,1,46,180,3.9,0,7,3,0,2,2
Michigan,2013-09-14,3,,Akron,W,16,30,53.3,248,2,32,177,5.5,2,4,0,1,3,4
Michigan State,2013-09-14,2,,Youngstown State,W,22,32,68.8,270,4,49,277,5.7,3,3,1,1,0,1
Middle Tennessee State,2013-09-14,3,,Memphis,W,22,36,61.1,224,1,28,60,2.1,1,6,4,0,1,1
Minnesota,2013-09-14,2,,Western Illinois,W,10,12,83.3,124,0,49,213,4.3,4,7,3,1,0,1
Mississippi State,2013-09-14,3,@,Auburn,L,15,28,53.6,213,0,40,202,5.1,3,4,3,0,0,0
Navy,2013-09-14,1,,Delaware,W,11,15,73.3,237,2,62,352,5.7,5,4,2,1,0,1
Nebraska,2013-09-14,3,,UCLA,L,21,35,60.0,203,3,42,128,3.0,0,9,3,1,0,1
Nevada,2013-09-14,3,@,Florida State,L,13,24,54.2,86,1,38,128,3.4,0,4,1,0,1,1
New Mexico,2013-09-14,3,@,Pittsburgh,L,9,17,52.9,57,0,52,213,4.1,3,2,1,1,0,1
New Mexico State,2013-09-14,3,,Texas-El Paso,L,14,26,53.8,299,3,19,99,5.2,0,9,3,2,2,4
North Texas,2013-09-14,3,,Ball State,W,31,47,66.0,274,1,45,231,5.1,2,3,0,1,0,1
Northern Illinois,2013-09-14,2,@,Idaho,W,17,29,58.6,152,3,48,356,7.4,3,13,9,2,0,2
Northwestern,2013-09-14,3,,Western Michigan,W,15,22,68.2,139,1,55,332,6.0,4,4,0,1,1,2
Notre Dame,2013-09-14,3,@,Purdue,W,20,33,60.6,309,2,37,91,2.5,1,4,1,1,0,1
Ohio,2013-09-14,3,,Marshall,W,26,39,66.7,275,1,36,60,1.7,2,4,2,0,0,0
Ohio State,2013-09-14,3,@,California,W,21,32,65.6,276,4,55,332,6.0,3,7,3,1,0,1
Oklahoma,2013-09-14,3,,Tulsa,W,27,37,73.0,413,4,44,194,4.4,2,5,1,0,0,0
Oklahoma State,2013-09-14,2,,Lamar,W,23,36,63.9,271,2,38,155,4.1,5,9,1,0,1,1
Ole Miss,2013-09-14,3,@,Texas,W,17,27,63.0,177,2,45,272,6.0,3,9,1,1,0,1
Oregon,2013-09-14,3,,Tennessee,W,25,35,71.4,471,4,41,216,5.3,4,0,0,0,0,0
Oregon State,2013-09-14,3,@,Utah,W,27,44,61.4,443,5,28,48,1.7,0,7,1,0,0,0
Penn State,2013-09-14,3,,Central Florida,L,21,29,72.4,262,1,35,193,5.5,3,2,0,1,0,1
Pitt,2013-09-14,2,,New Mexico,W,14,18,77.8,244,2,34,283,8.3,5,13,3,2,2,4
Purdue,2013-09-14,3,,Notre Dame,L,25,41,61.0,256,3,21,38,1.8,0,6,1,0,1,1
Rice,2013-09-14,2,,Kansas,W,15,36,41.7,178,0,42,192,4.6,1,9,3,0,2,2
Rutgers,2013-09-14,3,,Eastern Michigan,W,8,13,61.5,89,0,29,185,6.4,3,12,6,0,0,0
South Alabama,2013-09-14,3,,Western Kentucky,W,16,27,59.3,270,0,39,144,3.7,3,4,2,1,0,1
South Carolina,2013-09-14,3,,Vanderbilt,W,28,38,73.7,359,3,49,220,4.5,2,8,5,2,1,3
South Florida,2013-09-14,3,,Florida Atlantic,L,9,25,36.0,130,1,40,167,4.2,0,7,0,2,1,3
Southern Mississippi,2013-09-14,3,@,Arkansas,L,18,34,52.9,135,0,31,119,3.8,0,2,0,0,2,2
Stanford,2013-09-14,2,@,Army,W,13,22,59.1,205,3,34,197,5.8,1,5,0,1,1,2
Syracuse,2013-09-14,2,,Wagner,W,28,35,80.0,359,4,48,236,4.9,3,7,2,0,0,0
Temple,2013-09-14,2,,Fordham,L,14,26,53.8,140,1,49,245,5.0,3,9,1,1,1,2
Tennessee,2013-09-14,3,@,Oregon,L,15,29,51.7,138,1,38,178,4.7,1,3,2,1,0,1
Texas,2013-09-14,3,,Mississippi,L,24,36,66.7,196,1,37,124,3.4,1,2,0,1,0,1
Texas A&M,2013-09-14,3,,Alabama,L,28,39,71.8,464,5,32,164,5.1,1,1,0,0,2,2
Toledo,2013-09-14,2,,Eastern Washington,W,16,26,61.5,205,1,51,325,6.4,3,6,2,0,0,0
Tulsa,2013-09-14,3,@,Oklahoma,L,17,33,51.5,226,0,31,95,3.1,2,6,1,0,1,1
UCF,2013-09-14,3,@,Penn State,W,20,27,74.1,288,3,38,219,5.8,1,3,1,0,1,1
UCLA,2013-09-14,2,@,Nebraska,W,16,25,64.0,294,3,53,210,4.0,2,6,2,0,1,1
UNLV,2013-09-14,3,,Central Michigan,W,25,30,83.3,289,3,41,122,3.0,1,3,3,0,1,1
USC,2013-09-14,3,,Boston College,W,17,19,89.5,264,2,43,257,6.0,3,8,1,0,0,0
Utah,2013-09-14,3,,Oregon State,L,19,33,57.6,279,2,39,260,6.7,4,6,1,0,3,3
Utah State,2013-09-14,2,,Weber State,W,23,29,79.3,320,6,48,267,5.6,4,11,0,1,0,1
UTEP,2013-09-14,2,@,New Mexico State,W,18,28,64.3,253,1,56,293,5.2,5,1,0,1,1,2
UTSA,2013-09-14,3,@,Arizona,L,30,47,63.8,277,0,29,102,3.5,1,2,1,1,1,2
Vanderbilt,2013-09-14,3,@,South Carolina,L,12,22,54.5,147,1,33,121,3.7,2,4,0,1,1,2
Virginia Tech,2013-09-14,3,@,East Carolina,W,25,43,58.1,258,2,34,53,1.6,0,11,7,0,1,1
Wake Forest,2013-09-14,3,,Louisiana-Monroe,L,28,48,58.3,310,2,15,15,1.0,0,4,2,1,0,1
Washington,2013-09-14,2,N,Illinois,W,28,35,80.0,342,2,50,273,5.5,2,7,4,2,0,2
Washington State,2013-09-14,2,,Southern Utah,W,35,48,72.9,410,5,17,54,3.2,0,5,1,0,1,1
West Virginia,2013-09-14,3,,Georgia State,W,25,41,61.0,359,3,42,245,5.8,2,6,3,0,1,1
Western Kentucky,2013-09-14,3,@,South Alabama,L,27,47,57.4,282,3,27,145,5.4,0,5,3,0,3,3
Western Michigan,2013-09-14,3,@,Northwestern,L,16,41,39.0,202,2,31,143,4.6,0,5,1,0,1,1
Wisconsin,2013-09-14,3,@,Arizona State,L,16,31,51.6,210,1,32,231,7.2,2,3,1,1,0,1
Wyoming,2013-09-14,2,,Northern Colorado,W,30,47,63.8,264,1,42,173,4.1,2,5,2,1,1,2
Clemson,2013-09-19,3,@,North Carolina State,W,24,37,64.9,244,3,40,171,4.3,0,10,5,0,0,0
North Carolina State,2013-09-19,3,,Clemson,L,20,37,54.1,213,0,36,165,4.6,2,13,2,1,1,2
Boise State,2013-09-20,4,@,Fresno State,L,33,47,70.2,361,1,53,200,3.8,4,5,1,1,1,2
Fresno State,2013-09-20,4,,Boise State,W,39,60,65.0,460,4,24,62,2.6,1,8,4,0,0,0
Air Force,2013-09-21,4,,Wyoming,L,12,20,60.0,127,1,57,346,6.1,2,5,1,1,0,1
Akron,2013-09-21,4,,Louisiana,L,27,43,62.8,321,3,27,134,5.0,1,6,1,0,2,2
Alabama,2013-09-21,3,,Colorado State,W,21,27,77.8,272,2,21,66,3.1,1,6,1,0,1,1
Arizona State,2013-09-21,3,@,Stanford,L,30,56,53.6,367,3,24,50,2.1,1,5,1,0,2,2
Arkansas,2013-09-21,4,@,Rutgers,L,16,28,57.1,182,2,34,101,3.0,0,5,5,0,0,0
Arkansas State,2013-09-21,4,@,Memphis,L,22,39,56.4,181,1,31,74,2.4,0,2,1,0,1,1
Army,2013-09-21,4,,Wake Forest,L,10,18,55.6,86,0,55,271,4.9,0,9,1,2,0,2
Auburn,2013-09-21,4,@,Louisiana State,L,17,33,51.5,224,0,52,213,4.1,3,6,2,1,2,3
Ball State,2013-09-21,4,@,Eastern Michigan,W,19,31,61.3,346,2,37,197,5.3,5,3,3,1,0,1
Baylor,2013-09-21,3,,Louisiana-Monroe,W,25,36,69.4,470,5,41,311,7.6,3,8,2,0,1,1
Bowling Green State,2013-09-21,3,,Murray State,W,28,32,87.5,378,3,42,282,6.7,4,7,2,0,1,1
Brigham Young,2013-09-21,3,,Utah,L,18,48,37.5,260,0,47,183,3.9,1,4,1,0,1,1
Central Michigan,2013-09-21,4,,Toledo,L,14,24,58.3,214,1,41,156,3.8,1,5,0,2,2,4
Cincinnati,2013-09-21,4,@,Miami (OH),W,23,37,62.2,171,0,52,198,3.8,2,9,5,1,2,3
Colorado State,2013-09-21,4,@,Alabama,L,24,38,63.2,228,0,26,51,2.0,0,5,2,1,0,1
Connecticut,2013-09-21,3,,Michigan,L,16,32,50.0,159,2,25,47,1.9,0,10,3,0,1,1
Duke,2013-09-21,4,,Pittsburgh,L,22,33,66.7,319,4,36,213,5.9,3,4,2,0,4,4
Eastern Michigan,2013-09-21,4,,Ball State,L,20,32,62.5,212,1,44,204,4.6,2,5,2,2,2,4
Florida,2013-09-21,3,,Tennessee,W,11,20,55.0,167,1,56,215,3.8,3,5,1,2,1,3
Florida Atlantic,2013-09-21,4,,Middle Tennessee State,L,31,50,62.0,321,3,45,182,4.0,2,5,0,3,2,5
Florida International,2013-09-21,4,@,Louisville,L,4,9,44.4,27,0,34,3,0.1,0,2,1,1,0,1
Florida State,2013-09-21,2,,Bethune-Cookman,W,13,25,52.0,226,2,36,266,7.4,4,7,3,1,0,1
Georgia,2013-09-21,3,,North Texas,W,23,31,74.2,450,3,43,191,4.4,3,10,2,1,1,2
Georgia State,2013-09-21,3,,Jacksonville State,L,16,42,38.1,250,2,42,150,3.6,0,9,2,1,1,2
Georgia Tech,2013-09-21,3,,North Carolina,W,7,12,58.3,104,1,71,324,4.6,3,2,1,1,0,1
Hawaii,2013-09-21,3,@,Nevada,L,24,45,53.3,243,1,36,133,3.7,0,10,3,2,4,6
Houston,2013-09-21,3,N,Rice,W,18,36,50.0,329,3,37,165,4.5,1,11,3,0,1,1
Idaho,2013-09-21,4,@,Washington State,L,18,25,72.0,174,0,49,79,1.6,0,2,1,1,1,2
Indiana,2013-09-21,4,,Missouri,L,29,53,54.7,377,2,26,98,3.8,2,6,3,0,3,3
Iowa,2013-09-21,4,,Western Michigan,W,11,18,61.1,188,2,58,258,4.4,2,2,0,2,0,2
Kansas,2013-09-21,3,,Louisiana Tech,W,28,46,60.9,279,1,33,117,3.5,0,7,3,0,2,2
Kansas State,2013-09-21,4,@,Texas,L,19,30,63.3,275,0,38,115,3.0,3,6,1,3,0,3
Kent State,2013-09-21,4,@,Penn State,L,17,36,47.2,134,0,24,56,2.3,0,4,1,0,1,1
Louisiana,2013-09-21,4,@,Akron,W,26,38,68.4,304,3,43,156,3.6,2,4,0,0,1,1
Louisiana Tech,2013-09-21,4,@,Kansas,L,35,55,63.6,289,1,32,154,4.8,0,5,1,2,1,3
Louisiana-Monroe,2013-09-21,4,@,Baylor,L,18,46,39.1,220,1,35,75,2.1,0,3,0,1,3,4
Louisville,2013-09-21,4,,Florida International,W,22,27,81.5,254,5,29,210,7.2,4,12,4,0,0,0
LSU,2013-09-21,4,,Auburn,W,14,22,63.6,229,1,44,228,5.2,4,4,1,1,1,2
Marshall,2013-09-21,4,@,Virginia Tech,L,19,41,46.3,228,2,46,133,2.9,1,10,2,1,2,3
Maryland,2013-09-21,4,N,West Virginia,W,17,26,65.4,210,1,46,120,2.6,2,8,2,2,0,2
Massachusetts,2013-09-21,4,,Vanderbilt,L,23,33,69.7,149,1,31,99,3.2,0,2,1,1,0,1
Memphis,2013-09-21,3,,Arkansas State,W,17,26,65.4,176,1,45,329,7.3,3,12,7,1,0,1
Miami (FL),2013-09-21,2,,Savannah State,W,20,23,87.0,313,4,46,324,7.0,6,6,4,0,0,0
Miami (OH),2013-09-21,3,,Cincinnati,L,7,16,43.8,80,0,29,7,0.2,0,8,0,0,2,2
Michigan,2013-09-21,4,@,Connecticut,W,11,23,47.8,97,0,49,192,3.9,3,8,4,2,2,4
Michigan State,2013-09-21,4,@,Notre Dame,L,16,36,44.4,135,1,35,119,3.4,0,6,0,0,1,1
Middle Tennessee State,2013-09-21,4,@,Florida Atlantic,W,13,24,54.2,150,2,45,296,6.6,4,4,4,0,2,2
Minnesota,2013-09-21,4,,San Jose State,W,5,12,41.7,71,0,67,353,5.3,6,4,0,0,0,0
Mississippi State,2013-09-21,4,,Troy,W,17,27,63.0,316,2,44,235,5.3,5,7,1,0,0,0
Missouri,2013-09-21,3,@,Indiana,W,32,47,68.1,343,2,50,280,5.6,3,6,0,1,2,3
Nebraska,2013-09-21,3,,South Dakota State,W,21,26,80.8,310,2,51,335,6.6,5,7,5,2,0,2
Nevada,2013-09-21,4,,Hawaii,W,14,20,70.0,202,3,44,138,3.1,0,9,4,1,0,1
New Mexico State,2013-09-21,4,@,UCLA,L,15,26,57.7,146,1,41,202,4.9,1,3,1,1,1,2
North Carolina,2013-09-21,3,@,Georgia Tech,L,14,29,48.3,218,2,24,101,4.2,1,7,2,0,1,1
North Texas,2013-09-21,4,@,Georgia,L,26,41,63.4,238,1,25,7,0.3,0,2,0,0,1,1
Northern Illinois,2013-09-21,3,,Eastern Illinois,W,21,30,70.0,235,1,52,367,7.1,4,6,5,1,2,3
Northwestern,2013-09-21,3,,Maine,W,10,17,58.8,122,1,49,251,5.1,2,5,2,1,1,2
Notre Dame,2013-09-21,4,,Michigan State,W,14,34,41.2,142,1,32,78,2.4,1,3,1,0,0,0
Ohio,2013-09-21,3,,Austin Peay,W,16,23,69.6,243,3,46,251,5.5,2,7,3,3,0,3
Ohio State,2013-09-21,3,,Florida A&M,W,24,34,70.6,215,6,46,388,8.4,5,6,2,0,1,1
Oregon State,2013-09-21,4,@,San Diego State,W,38,55,69.1,367,3,20,10,0.5,1,13,5,2,0,2
Penn State,2013-09-21,4,,Kent State,W,13,36,36.1,176,1,53,287,5.4,3,7,3,0,1,1
Pitt,2013-09-21,3,@,Duke,W,23,33,69.7,424,6,46,174,3.8,1,4,1,0,0,0
Purdue,2013-09-21,4,@,Wisconsin,L,18,36,50.0,135,0,21,45,2.1,1,6,1,0,1,1
Rice,2013-09-21,3,N,Houston,L,22,37,59.5,289,1,45,174,3.9,2,4,1,1,1,2
Rutgers,2013-09-21,4,,Arkansas,W,22,43,51.2,346,3,36,54,1.5,0,8,1,2,1,3
San Diego State,2013-09-21,3,,Oregon State,L,16,26,61.5,251,2,40,74,1.9,1,8,1,0,2,2
San Jose State,2013-09-21,3,@,Minnesota,L,22,35,62.9,439,3,17,47,2.8,0,3,1,1,2,3
SMU,2013-09-21,3,@,Texas A&M,L,41,67,61.2,341,1,17,93,5.5,0,7,1,2,1,3
Stanford,2013-09-21,3,,Arizona State,W,11,17,64.7,151,2,49,240,4.9,3,10,3,0,1,1
Syracuse,2013-09-21,4,,Tulane,W,19,26,73.1,206,4,44,199,4.5,3,7,3,0,0,0
Tennessee,2013-09-21,4,@,Florida,L,14,34,41.2,154,1,23,66,2.9,0,6,0,2,4,6
Texas,2013-09-21,4,,Kansas State,W,19,34,55.9,225,1,47,227,4.8,3,10,4,0,0,0
Texas A&M,2013-09-21,4,,Southern Methodist,W,19,35,54.3,316,1,48,265,5.5,4,2,1,0,1,1
Texas State,2013-09-21,3,@,Texas Tech,L,15,31,48.4,133,0,37,107,2.9,1,7,1,2,1,3
Texas Tech,2013-09-21,4,,Texas State,W,33,63,52.4,434,2,33,118,3.6,0,12,2,0,3,3
Toledo,2013-09-21,4,@,Central Michigan,W,16,23,69.6,166,1,43,252,5.9,3,7,3,1,0,1
Troy,2013-09-21,4,@,Mississippi State,L,17,31,54.8,139,1,26,47,1.8,0,5,1,1,1,2
Tulane,2013-09-21,4,@,Syracuse,L,23,40,57.5,209,1,28,121,4.3,1,4,0,1,1,2
UAB,2013-09-21,2,,Northwestern State,W,13,27,48.1,212,3,34,242,7.1,3,8,2,1,1,2
UCLA,2013-09-21,3,,New Mexico State,W,35,49,71.4,394,3,45,298,6.6,5,4,2,1,2,3
UNLV,2013-09-21,3,,Western Illinois,W,14,22,63.6,140,1,49,284,5.8,4,4,1,0,0,0
USC,2013-09-21,4,,Utah State,W,13,26,50.0,164,1,39,118,3.0,1,10,4,1,0,1
Utah,2013-09-21,4,@,Brigham Young,W,24,35,68.6,273,2,33,129,3.9,0,8,5,0,0,0
Utah State,2013-09-21,4,@,Southern California,L,21,40,52.5,179,2,27,106,3.9,0,6,3,0,0,0
UTEP,2013-09-21,3,,Texas-San Antonio,L,17,31,54.8,119,0,29,99,3.4,0,3,0,0,0,0
UTSA,2013-09-21,4,@,Texas-El Paso,W,18,24,75.0,204,1,35,181,5.2,3,3,1,0,0,0
Vanderbilt,2013-09-21,4,@,Massachusetts,W,19,28,67.9,240,2,39,166,4.3,1,6,1,1,1,2
Virginia,2013-09-21,2,,Virginia Military Institute,W,20,30,66.7,223,2,63,357,5.7,5,7,3,0,2,2
Virginia Tech,2013-09-21,4,,Marshall,W,18,34,52.9,181,1,53,201,3.8,2,8,4,0,2,2
Wake Forest,2013-09-21,4,@,Army,W,6,17,35.3,132,1,45,228,5.1,2,6,0,1,1,2
Washington,2013-09-21,2,,Idaho State,W,21,28,75.0,310,4,53,370,7.0,4,7,7,1,0,1
Washington State,2013-09-21,4,,Idaho,W,31,43,72.1,346,4,15,71,4.7,2,14,5,2,2,4
West Virginia,2013-09-21,4,N,Maryland,L,11,22,50.0,62,0,25,113,4.5,0,9,2,4,2,6
Western Kentucky,2013-09-21,3,,Morgan State,W,17,24,70.8,211,0,44,377,8.6,7,8,0,1,2,3
Western Michigan,2013-09-21,4,@,Iowa,L,16,38,42.1,135,0,20,74,3.7,0,6,1,1,3,4
Wisconsin,2013-09-21,4,,Purdue,W,12,21,57.1,158,0,48,388,8.1,5,8,4,0,1,1
Wyoming,2013-09-21,4,@,Air Force,W,35,41,85.4,373,4,44,249,5.7,4,6,1,1,0,1
Georgia Tech,2013-09-26,4,,Virginia Tech,L,7,24,29.2,144,0,42,129,3.1,1,6,2,1,2,3
Iowa State,2013-09-26,3,@,Tulsa,W,26,42,61.9,255,2,44,179,4.1,3,8,1,0,1,1
Tulsa,2013-09-26,4,,Iowa State,L,26,49,53.1,288,2,28,86,3.1,1,4,4,3,1,4
Virginia Tech,2013-09-26,5,@,Georgia Tech,W,19,25,76.0,221,1,27,55,2.0,1,7,1,0,0,0
Brigham Young,2013-09-27,4,,Middle Tennessee State,W,14,19,73.7,177,0,55,309,5.6,4,3,1,4,1,5
Middle Tennessee State,2013-09-27,5,@,Brigham Young,L,16,34,47.1,105,1,41,107,2.6,0,2,1,0,1,1
San Jose State,2013-09-27,4,,Utah State,L,28,52,53.8,336,0,35,101,2.9,1,6,2,1,3,4
Utah State,2013-09-27,5,@,San Jose State,W,30,43,69.8,267,3,50,253,5.1,1,5,1,0,0,0
Air Force,2013-09-28,5,@,Nevada,L,6,11,54.5,78,1,51,375,7.4,5,3,0,0,1,1
Akron,2013-09-28,5,@,Bowling Green State,L,22,37,59.5,199,1,25,97,3.9,1,7,6,0,0,0
Alabama,2013-09-28,4,,Mississippi,W,25,32,78.1,180,0,40,254,6.4,2,5,2,0,1,1
Arizona,2013-09-28,4,@,Washington,L,14,37,37.8,119,0,49,199,4.1,2,2,0,0,2,2
Arizona State,2013-09-28,4,,Southern California,W,24,35,68.6,351,3,35,261,7.5,4,9,4,0,1,1
Arkansas,2013-09-28,5,,Texas A&M,L,17,36,47.2,282,3,30,201,6.7,1,4,1,0,2,2
Arkansas State,2013-09-28,5,@,Missouri,L,37,47,78.7,318,1,41,117,2.9,0,2,1,0,1,1
Army,2013-09-28,5,N,Louisiana Tech,W,1,3,33.3,16,0,77,414,5.4,5,8,4,0,0,0
Ball State,2013-09-28,5,,Toledo,W,27,39,69.2,335,0,36,128,3.6,4,3,1,2,1,3
Boise State,2013-09-28,5,,Southern Mississippi,W,23,27,85.2,316,3,52,229,4.4,5,5,4,1,0,1
Boston College,2013-09-28,4,,Florida State,L,18,28,64.3,197,4,45,200,4.4,0,9,4,0,2,2
Bowling Green State,2013-09-28,5,,Akron,W,18,24,75.0,229,2,44,167,3.8,2,3,0,0,0,0
Buffalo,2013-09-28,4,,Connecticut,W,10,21,47.6,177,3,43,153,3.6,1,9,5,0,1,1
California,2013-09-28,4,@,Oregon,L,21,45,46.7,176,1,51,149,2.9,1,7,1,4,1,5
Central Michigan,2013-09-28,5,@,North Carolina State,L,16,37,43.2,165,1,26,94,3.6,1,7,2,0,3,3
Clemson,2013-09-28,4,,Wake Forest,W,28,36,77.8,407,4,47,166,3.5,4,10,3,0,0,0
Colorado,2013-09-28,4,@,Oregon State,L,14,34,41.2,146,2,35,154,4.4,0,8,2,2,2,4
Colorado State,2013-09-28,5,,Texas-El Paso,W,18,29,62.1,341,4,34,250,7.4,4,6,3,1,0,1
Connecticut,2013-09-28,4,@,Buffalo,L,12,29,41.4,193,0,39,27,0.7,1,7,0,1,3,4
Duke,2013-09-28,5,,Troy,W,20,28,71.4,324,3,39,190,4.9,2,10,3,0,1,1
East Carolina,2013-09-28,4,@,North Carolina,W,32,47,68.1,376,3,54,227,4.2,4,8,3,0,1,1
Florida,2013-09-28,4,@,Kentucky,W,15,18,83.3,156,1,45,246,5.5,2,8,5,0,1,1
Florida Atlantic,2013-09-28,5,@,Rice,L,22,46,47.8,272,2,28,94,3.4,0,8,4,2,2,4
Florida State,2013-09-28,4,@,Boston College,W,17,27,63.0,330,4,36,159,4.4,1,9,3,0,1,1
Fresno State,2013-09-28,5,@,Hawaii,W,33,47,70.2,324,2,45,206,4.6,3,10,7,3,2,5
Georgia,2013-09-28,4,,Louisiana State,W,20,34,58.8,298,4,36,196,5.4,1,7,4,0,1,1
Hawaii,2013-09-28,4,,Fresno State,L,24,46,52.2,377,3,35,54,1.5,2,6,1,0,2,2
Houston,2013-09-28,4,@,Texas-San Antonio,W,26,39,66.7,341,4,32,150,4.7,2,1,0,0,0,0
Idaho,2013-09-28,5,,Temple,W,26,44,59.1,310,1,33,168,5.1,1,6,2,0,0,0
Illinois,2013-09-28,4,,Miami (OH),W,23,33,69.7,312,5,43,289,6.7,2,6,0,0,2,2
Iowa,2013-09-28,5,@,Minnesota,W,15,25,60.0,218,1,45,246,5.5,1,6,4,0,1,1
Kent State,2013-09-28,5,@,Western Michigan,W,17,30,56.7,176,2,47,276,5.9,2,3,1,1,1,2
Kentucky,2013-09-28,4,,Florida,L,17,26,65.4,125,0,21,48,2.3,1,5,1,0,1,1
Louisiana Tech,2013-09-28,5,N,Army,L,20,36,55.6,320,1,23,57,2.5,1,2,1,1,1,2
Louisiana-Monroe,2013-09-28,5,,Tulane,L,22,45,48.9,267,1,24,26,1.1,0,7,1,3,2,5
LSU,2013-09-28,5,@,Georgia,L,23,37,62.2,372,3,36,77,2.1,2,2,0,1,0,1
Miami (FL),2013-09-28,4,@,South Florida,W,19,32,59.4,375,3,39,165,4.2,3,9,4,2,2,4
Miami (OH),2013-09-28,4,@,Illinois,L,7,15,46.7,95,1,41,155,3.8,1,2,1,0,0,0
Minnesota,2013-09-28,5,,Iowa,L,12,24,50.0,135,1,27,30,1.1,0,5,0,0,2,2
Missouri,2013-09-28,4,,Arkansas State,W,21,30,70.0,256,3,28,239,8.5,3,11,5,1,0,1
Navy,2013-09-28,3,@,Western Kentucky,L,7,17,41.2,76,0,34,86,2.5,1,4,1,0,2,2
