School,Date,G,Loc,Opponent,WL,Total TD opp,Points Against
Northern Illinois,2001-10-06,5,,Marshall,L,5,37
Northwestern,2001-10-06,4,@,Ohio State,L,5,38
Notre Dame,2001-10-06,4,,Pittsburgh,W,1,7
Ohio,2001-10-06,4,,Toledo,L,6,48
Ohio State,2001-10-06,4,,Northwestern,W,3,20
Oklahoma,2001-10-06,5,N,Texas,W,0,3
Oklahoma State,2001-10-06,5,,Missouri,L,4,41
Ole Miss,2001-10-06,4,@,Arkansas State,W,2,17
Oregon,2001-10-06,5,@,Arizona,W,4,28
Oregon State,2001-10-06,4,@,Washington State,L,4,34
Penn State,2001-10-06,4,,Michigan,L,2,20
Pitt,2001-10-06,4,@,Notre Dame,L,3,24
Purdue,2001-10-06,4,,Iowa,W,2,14
Rice,2001-10-06,5,,Boise State,W,2,14
Rutgers,2001-10-06,5,,Syracuse,L,3,24
San Diego State,2001-10-06,5,,Eastern Illinois,W,1,7
San Jose State,2001-10-06,4,@,Louisiana Tech,L,5,41
SMU,2001-10-06,4,,Hawaii,L,5,38
South Carolina,2001-10-06,5,,Kentucky,W,1,6
South Florida,2001-10-06,5,@,Utah,L,7,52
Southern Mississippi,2001-10-06,4,@,Memphis,L,2,22
Syracuse,2001-10-06,6,@,Rutgers,W,2,17
Temple,2001-10-06,4,@,Boston College,L,4,23
Tennessee,2001-10-06,4,,Georgia,L,3,26
Texas,2001-10-06,5,N,Oklahoma,L,2,14
Texas A&M,2001-10-06,5,,Baylor,W,1,10
Texas Tech,2001-10-06,4,,Kansas,L,3,34
Toledo,2001-10-06,5,@,Ohio,W,5,41
Troy,2001-10-06,4,@,Miami (FL),L,5,38
Tulane,2001-10-06,6,@,Cincinnati,L,6,46
Tulsa,2001-10-06,4,,New Mexico State,L,3,24
UAB,2001-10-06,5,@,Central Florida,L,3,24
UCF,2001-10-06,5,,Alabama-Birmingham,W,1,7
UNLV,2001-10-06,5,@,Nevada,W,1,12
USC,2001-10-06,5,@,Washington,L,3,27
Utah,2001-10-06,5,,South Florida,W,3,21
UTEP,2001-10-06,5,@,Alabama,L,8,56
Virginia,2001-10-06,5,@,Maryland,L,5,41
Virginia Tech,2001-10-06,5,@,West Virginia,W,0,0
Wake Forest,2001-10-06,5,,North Carolina State,L,2,17
Washington,2001-10-06,4,,Southern California,W,3,24
Washington State,2001-10-06,5,,Oregon State,W,3,27
West Virginia,2001-10-06,5,,Virginia Tech,L,5,35
Western Michigan,2001-10-06,5,,Akron,W,2,14
Wisconsin,2001-10-06,6,,Indiana,L,9,63
Wyoming,2001-10-06,5,,New Mexico,L,3,30
Georgia Tech,2001-10-11,6,,Maryland,L,2,20
Maryland,2001-10-11,6,@,Georgia Tech,W,2,17
Air Force,2001-10-13,5,,Wyoming,W,1,13
Akron,2001-10-13,6,@,Miami (OH),L,4,30
Alabama,2001-10-13,6,@,Mississippi,L,4,27
Arizona,2001-10-13,6,@,Oregon State,L,5,38
Arizona State,2001-10-13,5,@,Southern California,L,6,48
Arkansas,2001-10-13,6,,South Carolina,W,1,7
Arkansas State,2001-10-13,5,,Louisiana,W,3,20
Army,2001-10-13,5,,East Carolina,L,7,49
Auburn,2001-10-13,6,,Florida,W,2,20
Ball State,2001-10-13,5,@,Eastern Michigan,W,2,14
Baylor,2001-10-13,5,,Nebraska,L,7,48
Boise State,2001-10-13,6,,Tulsa,W,1,10
Boston College,2001-10-13,6,@,Virginia Tech,L,4,34
Bowling Green State,2001-10-13,6,@,Western Michigan,L,5,37
Brigham Young,2001-10-13,6,@,New Mexico,W,2,20
Buffalo,2001-10-13,6,,Marshall,L,4,34
California,2001-10-13,5,,Oregon,L,7,48
Central Michigan,2001-10-13,5,,Ohio,L,5,34
Cincinnati,2001-10-13,5,@,Alabama-Birmingham,W,2,17
Clemson,2001-10-13,5,@,North Carolina State,W,5,37
Colorado,2001-10-13,6,,Texas A&M,W,3,21
Colorado State,2001-10-13,6,,Fresno State,L,2,25
Connecticut,2001-10-13,6,@,South Florida,L,6,40
Duke,2001-10-13,6,,Wake Forest,L,6,42
East Carolina,2001-10-13,6,@,Army,W,3,26
Eastern Michigan,2001-10-13,6,,Ball State,L,5,35
Florida,2001-10-13,6,@,Auburn,L,2,23
Florida State,2001-10-13,5,,Miami (FL),L,7,49
Fresno State,2001-10-13,6,@,Colorado State,W,3,22
Georgia,2001-10-13,5,@,Vanderbilt,W,2,14
Hawaii,2001-10-13,5,,Texas-El Paso,W,1,7
Houston,2001-10-13,5,,Memphis,L,7,52
Idaho,2001-10-13,6,@,New Mexico State,L,6,46
Illinois,2001-10-13,6,@,Indiana,W,2,14
Indiana,2001-10-13,5,,Illinois,L,5,35
Iowa,2001-10-13,5,@,Michigan State,L,4,31
Iowa State,2001-10-13,5,@,Missouri,W,2,14
Kansas,2001-10-13,5,,Oklahoma,L,5,38
Kansas State,2001-10-13,5,@,Texas Tech,L,5,38
Kent State,2001-10-13,6,,Northern Illinois,W,4,34
Kentucky,2001-10-13,6,,Louisiana State,L,3,29
Louisiana,2001-10-13,6,@,Arkansas State,L,3,26
Louisiana Tech,2001-10-13,5,@,Nevada,W,6,42
LSU,2001-10-13,5,@,Kentucky,W,3,25
Marshall,2001-10-13,5,@,Buffalo,W,2,14
Memphis,2001-10-13,6,@,Houston,W,5,33
Miami (FL),2001-10-13,5,@,Florida State,W,4,27
Miami (OH),2001-10-13,6,,Akron,W,2,27
Michigan,2001-10-13,6,,Purdue,W,1,10
Michigan State,2001-10-13,4,,Iowa,W,4,28
Middle Tennessee State,2001-10-13,6,@,North Texas,L,3,24
Minnesota,2001-10-13,5,@,Northwestern,L,3,23
Mississippi State,2001-10-13,5,,Troy,L,3,21
Missouri,2001-10-13,5,,Iowa State,L,2,20
Navy,2001-10-13,5,,Rice,L,3,21
Nebraska,2001-10-13,7,@,Baylor,W,1,7
Nevada,2001-10-13,5,,Louisiana Tech,L,6,45
New Mexico,2001-10-13,6,,Brigham Young,L,3,24
New Mexico State,2001-10-13,7,,Idaho,W,5,39
North Carolina,2001-10-13,7,,Virginia,W,3,24
North Carolina State,2001-10-13,5,,Clemson,L,6,45
North Texas,2001-10-13,6,,Middle Tennessee State,W,3,21
Northern Illinois,2001-10-13,6,@,Kent State,L,5,44
Northwestern,2001-10-13,5,,Minnesota,W,2,17
Notre Dame,2001-10-13,5,,West Virginia,W,3,24
Ohio,2001-10-13,5,@,Central Michigan,W,0,3
Ohio State,2001-10-13,5,,Wisconsin,L,2,20
Oklahoma,2001-10-13,6,@,Kansas,W,1,10
Oklahoma State,2001-10-13,6,,Texas,L,6,45
Ole Miss,2001-10-13,5,,Alabama,W,3,24
Oregon,2001-10-13,6,@,California,W,1,7
Oregon State,2001-10-13,5,,Arizona,W,0,3
Pitt,2001-10-13,5,,Syracuse,L,6,42
Purdue,2001-10-13,5,@,Michigan,L,3,24
Rice,2001-10-13,6,@,Navy,W,1,13
Rutgers,2001-10-13,6,@,Temple,L,3,30
San Diego State,2001-10-13,6,@,Nevada-Las Vegas,L,4,31
San Jose State,2001-10-13,5,,Southern Methodist,L,3,24
SMU,2001-10-13,5,@,San Jose State,W,2,17
South Carolina,2001-10-13,6,@,Arkansas,L,1,10
South Florida,2001-10-13,6,,Connecticut,W,3,21
Stanford,2001-10-13,4,,Washington State,L,6,45
Syracuse,2001-10-13,7,@,Pittsburgh,W,1,10
Temple,2001-10-13,5,,Rutgers,W,0,5
Texas,2001-10-13,6,@,Oklahoma State,W,2,17
Texas A&M,2001-10-13,6,@,Colorado,L,3,31
Texas Christian,2001-10-13,6,@,Tulane,L,6,48
Texas Tech,2001-10-13,5,,Kansas State,W,3,19
Troy,2001-10-13,5,@,Mississippi State,W,1,9
Tulane,2001-10-13,7,,Texas Christian,W,3,22
Tulsa,2001-10-13,5,@,Boise State,L,5,41
UAB,2001-10-13,6,,Cincinnati,L,4,31
UCF,2001-10-13,6,,Liberty,W,0,0
UCLA,2001-10-13,5,,Washington,W,2,13
UNLV,2001-10-13,6,,San Diego State,W,0,3
USC,2001-10-13,6,,Arizona State,W,2,17
UTEP,2001-10-13,6,@,Hawaii,L,9,66
Vanderbilt,2001-10-13,5,,Georgia,L,4,30
Virginia,2001-10-13,6,@,North Carolina,L,3,30
Virginia Tech,2001-10-13,6,,Boston College,W,3,20
Wake Forest,2001-10-13,6,@,Duke,W,5,35
Washington,2001-10-13,5,@,UCLA,L,5,35
Washington State,2001-10-13,6,@,Stanford,W,5,39
West Virginia,2001-10-13,6,@,Notre Dame,L,4,34
Western Michigan,2001-10-13,6,,Bowling Green State,W,4,28
Wisconsin,2001-10-13,7,@,Ohio State,W,2,17
Wyoming,2001-10-13,6,@,Air Force,L,3,24
Louisville,2001-10-16,7,,Southern Mississippi,W,2,14
Southern Mississippi,2001-10-16,5,@,Louisville,L,2,24
Washington State,2001-10-18,7,,Montana State,W,4,28
Boise State,2001-10-19,7,@,Fresno State,W,4,30
Fresno State,2001-10-19,7,,Boise State,L,5,35
Air Force,2001-10-20,6,@,Brigham Young,L,9,63
Akron,2001-10-20,7,,Bowling Green State,L,2,16
Alabama,2001-10-20,7,,Tennessee,L,5,35
Arizona,2001-10-20,7,@,Washington,L,4,31
Arizona State,2001-10-20,6,,Oregon State,W,3,24
Arkansas State,2001-10-20,6,@,North Texas,L,6,45
Army,2001-10-20,6,@,Texas Christian,L,5,38
Auburn,2001-10-20,7,,Louisiana Tech,W,5,41
Ball State,2001-10-20,6,,Toledo,W,2,20
Baylor,2001-10-20,6,@,Oklahoma,L,4,33
Boston College,2001-10-20,7,,Pittsburgh,W,1,7
Bowling Green State,2001-10-20,7,@,Akron,W,0,11
Brigham Young,2001-10-20,7,,Air Force,W,5,33
Buffalo,2001-10-20,7,@,Kent State,L,5,35
California,2001-10-20,6,@,UCLA,L,8,56
Central Michigan,2001-10-20,6,@,Marshall,L,6,42
Cincinnati,2001-10-20,6,@,Houston,W,4,28
Clemson,2001-10-20,6,,North Carolina,L,5,38
Colorado,2001-10-20,7,@,Texas,L,5,41
Colorado State,2001-10-20,7,@,Nevada-Las Vegas,W,3,24
Duke,2001-10-20,7,@,Maryland,L,8,59
East Carolina,2001-10-20,7,,Memphis,W,1,11
Florida State,2001-10-20,6,@,Virginia,W,1,7
Georgia,2001-10-20,6,,Kentucky,W,4,29
Georgia Tech,2001-10-20,7,,North Carolina State,W,2,17
Hawaii,2001-10-20,6,@,Tulsa,W,2,15
Houston,2001-10-20,6,,Cincinnati,L,4,29
Idaho,2001-10-20,7,,Louisiana,L,7,54
Illinois,2001-10-20,7,,Wisconsin,W,5,35
Indiana,2001-10-20,6,@,Iowa,L,6,42
Iowa,2001-10-20,6,,Indiana,W,4,28
Iowa State,2001-10-20,6,,Oklahoma State,W,2,14
Kansas,2001-10-20,6,,Missouri,L,5,38
Kansas State,2001-10-20,6,,Texas A&M,L,4,31
Kent State,2001-10-20,7,,Buffalo,W,1,13
Kentucky,2001-10-20,7,@,Georgia,L,6,43
Louisiana,2001-10-20,7,@,Idaho,W,5,37
Louisiana Tech,2001-10-20,6,@,Auburn,L,6,48
Louisiana-Monroe,2001-10-20,6,@,Central Florida,L,5,38
LSU,2001-10-20,6,@,Mississippi State,W,0,0
Marshall,2001-10-20,6,,Central Michigan,W,3,21
Maryland,2001-10-20,7,,Duke,W,2,17
Memphis,2001-10-20,7,@,East Carolina,L,3,32
Miami (OH),2001-10-20,7,@,Ohio,W,3,24
Michigan State,2001-10-20,5,@,Minnesota,L,4,28
Middle Tennessee State,2001-10-20,7,@,Mississippi,L,6,45
Minnesota,2001-10-20,6,,Michigan State,W,2,19
Mississippi State,2001-10-20,6,,Louisiana State,L,6,42
Missouri,2001-10-20,6,@,Kansas,W,5,34
Navy,2001-10-20,6,@,Rutgers,L,3,23
Nebraska,2001-10-20,8,,Texas Tech,W,3,31
Nevada,2001-10-20,6,@,Rice,L,5,33
North Carolina,2001-10-20,8,@,Clemson,W,0,3
North Carolina State,2001-10-20,6,@,Georgia Tech,L,3,27
North Texas,2001-10-20,7,,Arkansas State,W,0,0
Northern Illinois,2001-10-20,7,,Western Michigan,W,1,12
Northwestern,2001-10-20,6,,Penn State,L,5,38
Notre Dame,2001-10-20,6,,Southern California,W,2,16
Ohio,2001-10-20,6,,Miami (OH),L,5,36
Ohio State,2001-10-20,6,,San Diego State,W,1,12
Oklahoma,2001-10-20,7,,Baylor,W,2,17
Oklahoma State,2001-10-20,7,@,Iowa State,L,4,28
Ole Miss,2001-10-20,6,,Middle Tennessee State,W,2,17
Oregon,2001-10-20,7,,Stanford,L,7,49
Oregon State,2001-10-20,6,@,Arizona State,L,5,41
Penn State,2001-10-20,5,@,Northwestern,W,5,35
Pitt,2001-10-20,6,@,Boston College,L,6,45
Rice,2001-10-20,7,,Nevada,W,2,30
Rutgers,2001-10-20,7,,Navy,W,2,17
San Diego State,2001-10-20,7,@,Ohio State,L,4,27
San Jose State,2001-10-20,6,@,Texas-El Paso,W,4,28
South Carolina,2001-10-20,7,,Vanderbilt,W,2,14
South Florida,2001-10-20,7,,Southern Utah,W,1,12
Stanford,2001-10-20,5,@,Oregon,W,6,42
Syracuse,2001-10-20,8,,Temple,W,0,3
Temple,2001-10-20,6,@,Syracuse,L,6,45
Tennessee,2001-10-20,5,@,Alabama,W,3,24
Texas,2001-10-20,7,,Colorado,W,1,7
Texas A&M,2001-10-20,7,@,Kansas State,W,3,24
Texas Christian,2001-10-20,7,,Army,W,3,20
Texas Tech,2001-10-20,6,@,Nebraska,L,5,41
Toledo,2001-10-20,6,@,Ball State,L,2,24
Troy,2001-10-20,6,,Cal State Northridge,W,4,31
Tulane,2001-10-20,8,@,Alabama-Birmingham,L,4,34
Tulsa,2001-10-20,6,,Hawaii,L,4,36
UAB,2001-10-20,7,,Tulane,W,3,27
UCF,2001-10-20,7,,Louisiana-Monroe,W,0,6
UCLA,2001-10-20,6,,California,W,2,17
UNLV,2001-10-20,7,,Colorado State,L,3,26
USC,2001-10-20,7,@,Notre Dame,L,3,27
Utah,2001-10-20,6,,Wyoming,W,0,0
Utah State,2001-10-20,6,,Idaho State,W,3,27
UTEP,2001-10-20,7,,San Jose State,L,5,40
Vanderbilt,2001-10-20,6,@,South Carolina,L,6,46
Virginia,2001-10-20,7,,Florida State,L,5,43
Washington,2001-10-20,6,,Arizona,W,4,28
Western Michigan,2001-10-20,7,@,Northern Illinois,L,2,20
Wisconsin,2001-10-20,8,@,Illinois,L,4,42
Wyoming,2001-10-20,7,@,Utah,L,5,35
Miami (FL),2001-10-25,6,,West Virginia,W,0,3
West Virginia,2001-10-25,7,@,Miami (FL),L,6,45
Fresno State,2001-10-26,8,@,Hawaii,L,4,38
Hawaii,2001-10-26,7,,Fresno State,W,4,34
Air Force,2001-10-27,7,@,New Mexico,L,7,52
Akron,2001-10-27,8,@,Marshall,L,7,50
Arizona,2001-10-27,8,,Southern California,L,5,41
Arizona State,2001-10-27,7,,Washington,L,4,33
Arkansas,2001-10-27,7,,Auburn,W,2,17
Arkansas State,2001-10-27,7,,Idaho,W,4,31
Army,2001-10-27,7,,Tulane,W,5,35
Auburn,2001-10-27,8,@,Arkansas,L,6,42
Ball State,2001-10-27,7,@,Connecticut,W,0,5
Baylor,2001-10-27,7,,Texas Tech,L,9,63
Boise State,2001-10-27,8,,Nevada,W,1,7
Boston College,2001-10-27,8,,Notre Dame,W,2,17
Brigham Young,2001-10-27,8,@,San Diego State,W,3,21
Buffalo,2001-10-27,8,@,Eastern Michigan,L,3,24
California,2001-10-27,7,@,Oregon State,L,2,19
Central Michigan,2001-10-27,7,,Northern Illinois,L,4,33
Cincinnati,2001-10-27,7,,Louisville,L,4,28
Clemson,2001-10-27,7,@,Wake Forest,W,2,14
Colorado,2001-10-27,8,@,Oklahoma State,W,2,19
Colorado State,2001-10-27,8,,Utah,W,2,17
Connecticut,2001-10-27,7,,Ball State,L,1,10
Duke,2001-10-27,8,,Vanderbilt,L,6,42
Eastern Michigan,2001-10-27,7,,Buffalo,W,2,20
Florida,2001-10-27,7,N,Georgia,W,1,10
Florida State,2001-10-27,7,,Maryland,W,4,31
Georgia,2001-10-27,7,N,Florida,L,3,24
Houston,2001-10-27,7,@,Southern Mississippi,L,8,58
Idaho,2001-10-27,8,@,Arkansas State,L,5,34
Iowa,2001-10-27,7,,Michigan,L,4,32
Iowa State,2001-10-27,7,@,Texas A&M,L,3,24
Kansas,2001-10-27,7,@,Kansas State,L,6,40
Kansas State,2001-10-27,7,,Kansas,W,0,6
Kent State,2001-10-27,8,@,Ohio,W,2,14
Louisiana,2001-10-27,8,,Louisiana-Monroe,W,2,12
Louisiana Tech,2001-10-27,7,,Rice,W,5,38
Louisiana-Monroe,2001-10-27,7,@,Louisiana,L,2,17
Louisville,2001-10-27,8,@,Cincinnati,W,1,13
LSU,2001-10-27,7,,Mississippi,L,5,35
Marshall,2001-10-27,7,,Akron,W,4,33
Maryland,2001-10-27,8,@,Florida State,L,7,52
Memphis,2001-10-27,8,,Alabama-Birmingham,L,2,17
Miami (OH),2001-10-27,8,,Western Michigan,W,1,11
Michigan,2001-10-27,7,@,Iowa,W,3,26
Michigan State,2001-10-27,6,@,Wisconsin,W,4,28
Middle Tennessee State,2001-10-27,8,,New Mexico State,W,5,35
Minnesota,2001-10-27,7,,Murray State,W,1,10
Missouri,2001-10-27,7,,Texas,L,5,35
Navy,2001-10-27,7,@,Toledo,L,3,21
Nebraska,2001-10-27,9,,Oklahoma,W,1,10
Nevada,2001-10-27,7,@,Boise State,L,7,49
New Mexico,2001-10-27,7,,Air Force,W,4,33
New Mexico State,2001-10-27,8,@,Middle Tennessee State,L,5,39
North Carolina State,2001-10-27,7,,Virginia,W,0,0
Northern Illinois,2001-10-27,8,@,Central Michigan,W,3,24
Northwestern,2001-10-27,7,@,Purdue,L,4,32
Notre Dame,2001-10-27,7,@,Boston College,L,3,21
Ohio,2001-10-27,7,,Kent State,L,3,24
Ohio State,2001-10-27,7,@,Penn State,L,3,29
Oklahoma,2001-10-27,8,@,Nebraska,L,2,20
Oklahoma State,2001-10-27,8,,Colorado,L,3,22
Ole Miss,2001-10-27,7,@,Louisiana State,W,3,24
Oregon,2001-10-27,8,@,Washington State,W,2,17
Oregon State,2001-10-27,7,,California,W,1,10
Penn State,2001-10-27,6,,Ohio State,W,3,27
Pitt,2001-10-27,7,@,Temple,W,1,7
Purdue,2001-10-27,6,,Northwestern,W,4,27
Rice,2001-10-27,8,@,Louisiana Tech,L,5,41
San Diego State,2001-10-27,8,,Brigham Young,L,8,59
San Jose State,2001-10-27,7,,Tulsa,W,3,27
SMU,2001-10-27,6,,Texas-El Paso,W,2,14
South Carolina,2001-10-27,8,@,Tennessee,L,2,17
South Florida,2001-10-27,8,,Liberty,W,5,37
Southern Mississippi,2001-10-27,6,,Houston,W,2,14
Stanford,2001-10-27,6,,UCLA,W,4,28
Syracuse,2001-10-27,9,@,Virginia Tech,W,2,14
Temple,2001-10-27,7,,Pittsburgh,L,3,33
Tennessee,2001-10-27,6,,South Carolina,W,1,10
Texas,2001-10-27,8,@,Missouri,W,2,16
Texas A&M,2001-10-27,8,,Iowa State,W,3,21
Texas Tech,2001-10-27,7,@,Baylor,W,3,19
Toledo,2001-10-27,7,,Navy,W,2,20
Troy,2001-10-27,7,,Southern Utah,W,2,17
Tulane,2001-10-27,9,@,Army,L,6,42
Tulsa,2001-10-27,7,@,San Jose State,L,9,63
UAB,2001-10-27,8,@,Memphis,W,2,14
UCF,2001-10-27,8,@,Utah State,L,3,30
UCLA,2001-10-27,7,@,Stanford,L,5,38
UNLV,2001-10-27,8,@,Wyoming,W,3,26
USC,2001-10-27,8,@,Arizona,W,4,34
Utah,2001-10-27,7,@,Colorado State,L,2,19
Utah State,2001-10-27,7,,Central Florida,W,3,27
UTEP,2001-10-27,8,@,Southern Methodist,L,5,40
Vanderbilt,2001-10-27,7,@,Duke,W,4,28
Virginia,2001-10-27,8,@,North Carolina State,L,3,24
Virginia Tech,2001-10-27,7,,Syracuse,L,2,22
Wake Forest,2001-10-27,7,,Clemson,L,3,21
Washington,2001-10-27,7,@,Arizona State,W,4,31
Washington State,2001-10-27,8,,Oregon,L,3,24
Western Michigan,2001-10-27,8,@,Miami (OH),L,3,25
Wisconsin,2001-10-27,9,,Michigan State,L,6,42
Wyoming,2001-10-27,8,,Nevada-Las Vegas,L,7,47
East Carolina,2001-10-30,8,@,Texas Christian,W,4,30
Texas Christian,2001-10-30,8,,East Carolina,L,5,37
Brigham Young,2001-11-01,9,,Colorado State,W,4,34
Colorado State,2001-11-01,9,@,Brigham Young,L,8,56
Georgia Tech,2001-11-01,8,,North Carolina,W,3,21
North Carolina,2001-11-01,9,@,Georgia Tech,L,3,28
Air Force,2001-11-03,8,,Army,W,3,24
Akron,2001-11-03,9,@,Central Florida,L,8,57
Alabama,2001-11-03,8,,Louisiana State,L,5,35
Arizona,2001-11-03,9,@,California,W,3,24
Arizona State,2001-11-03,8,@,Oregon,L,6,42
Arkansas,2001-11-03,8,@,Mississippi,W,8,56
Arkansas State,2001-11-03,8,@,Middle Tennessee State,L,7,54
Army,2001-11-03,8,@,Air Force,L,4,34
Ball State,2001-11-03,8,,Central Michigan,W,4,34
Baylor,2001-11-03,8,,Texas,L,7,49
Boise State,2001-11-03,9,@,Louisiana Tech,L,6,48
Bowling Green State,2001-11-03,8,,Miami (OH),L,3,24
Buffalo,2001-11-03,9,,Ohio,W,0,0
California,2001-11-03,8,,Arizona,L,5,38
Central Michigan,2001-11-03,8,@,Ball State,L,5,38
Cincinnati,2001-11-03,8,,Connecticut,W,4,28
Clemson,2001-11-03,8,,Florida State,L,5,41
Colorado,2001-11-03,9,,Missouri,W,3,24
Connecticut,2001-11-03,8,@,Cincinnati,L,6,45
Duke,2001-11-03,9,,North Carolina State,L,8,55
Eastern Michigan,2001-11-03,8,@,Northern Illinois,L,4,40
Florida,2001-11-03,8,,Vanderbilt,W,2,13
Florida State,2001-11-03,8,@,Clemson,W,3,27
Fresno State,2001-11-03,9,,Rice,W,3,24
Hawaii,2001-11-03,8,,San Jose State,W,1,10
Houston,2001-11-03,8,@,South Florida,L,6,45
Idaho,2001-11-03,9,,Louisiana-Monroe,W,5,38
Illinois,2001-11-03,8,@,Purdue,W,1,13
Indiana,2001-11-03,7,,Northwestern,W,3,21
Iowa,2001-11-03,8,@,Wisconsin,L,4,34
Iowa State,2001-11-03,8,,Kansas State,L,6,42
Kansas,2001-11-03,8,,Nebraska,L,6,51
Kansas State,2001-11-03,8,@,Iowa State,W,0,3
Kent State,2001-11-03,9,,Marshall,L,6,42
Kentucky,2001-11-03,8,@,Mississippi State,L,2,17
Louisiana Tech,2001-11-03,8,,Boise State,W,6,42
Louisiana-Monroe,2001-11-03,8,@,Idaho,L,6,42
Louisville,2001-11-03,9,@,Tulane,W,1,7
LSU,2001-11-03,8,@,Alabama,W,2,21
Marshall,2001-11-03,8,@,Kent State,W,2,21
Maryland,2001-11-03,9,,Troy,W,2,14
Miami (FL),2001-11-03,7,,Temple,W,0,0
Miami (OH),2001-11-03,9,@,Bowling Green State,W,3,21
Michigan,2001-11-03,8,@,Michigan State,L,3,26
Michigan State,2001-11-03,7,,Michigan,W,3,24
Middle Tennessee State,2001-11-03,9,,Arkansas State,W,1,6
Minnesota,2001-11-03,8,,Ohio State,L,4,31
Mississippi State,2001-11-03,7,,Kentucky,W,2,14
Missouri,2001-11-03,8,@,Colorado,L,5,38
Nebraska,2001-11-03,10,@,Kansas,W,1,7
Nevada,2001-11-03,8,,Southern Methodist,W,2,14
New Mexico,2001-11-03,8,@,San Diego State,W,1,15
New Mexico State,2001-11-03,9,,North Texas,L,2,22
North Carolina State,2001-11-03,8,@,Duke,W,4,31
North Texas,2001-11-03,8,@,New Mexico State,W,3,20
Northern Illinois,2001-11-03,9,,Eastern Michigan,W,2,17
Northwestern,2001-11-03,8,@,Indiana,L,8,56
Notre Dame,2001-11-03,8,,Tennessee,L,4,28
Ohio,2001-11-03,8,@,Buffalo,L,6,44
Ohio State,2001-11-03,8,@,Minnesota,W,3,28
Oklahoma,2001-11-03,9,,Tulsa,W,0,0
Ole Miss,2001-11-03,8,,Arkansas,L,8,58
Oregon,2001-11-03,9,,Arizona State,W,3,24
Oregon State,2001-11-03,8,@,Southern California,L,2,16
Penn State,2001-11-03,7,,Southern Mississippi,W,3,20
Pitt,2001-11-03,8,,Virginia Tech,W,1,7
Purdue,2001-11-03,7,,Illinois,L,5,38
Rice,2001-11-03,9,@,Fresno State,L,7,52
Rutgers,2001-11-03,8,@,West Virginia,L,11,80
San Diego State,2001-11-03,9,,New Mexico,L,2,20
San Jose State,2001-11-03,8,@,Hawaii,L,4,34
SMU,2001-11-03,7,@,Nevada,L,4,35
South Carolina,2001-11-03,9,,Wofford,W,2,14
South Florida,2001-11-03,9,,Houston,W,1,6
Southern Mississippi,2001-11-03,7,@,Penn State,L,5,38
Stanford,2001-11-03,7,@,Washington,L,6,42
Temple,2001-11-03,8,@,Miami (FL),L,5,38
Tennessee,2001-11-03,7,@,Notre Dame,W,2,18
Texas,2001-11-03,9,@,Baylor,W,1,10
Texas A&M,2001-11-03,9,@,Texas Tech,L,1,12
Texas Tech,2001-11-03,8,,Texas A&M,W,0,0
Troy,2001-11-03,8,@,Maryland,L,5,47
Tulane,2001-11-03,10,,Louisville,L,7,52
Tulsa,2001-11-03,8,@,Oklahoma,L,7,58
UCF,2001-11-03,9,,Akron,W,2,17
UCLA,2001-11-03,8,@,Washington State,L,2,20
UNLV,2001-11-03,9,,Utah,L,6,42
USC,2001-11-03,9,,Oregon State,W,1,13
Utah,2001-11-03,8,@,Nevada-Las Vegas,W,2,14
Vanderbilt,2001-11-03,8,@,Florida,L,10,71
Virginia,2001-11-03,9,,Wake Forest,L,4,34
Virginia Tech,2001-11-03,8,@,Pittsburgh,L,5,38
Wake Forest,2001-11-03,8,@,Virginia,W,3,30
Washington,2001-11-03,8,,Stanford,W,3,28
Washington State,2001-11-03,9,,UCLA,W,2,14
West Virginia,2001-11-03,8,,Rutgers,W,1,7
Wisconsin,2001-11-03,10,,Iowa,W,4,28
Toledo,2001-11-06,8,,Western Michigan,W,5,35
Western Michigan,2001-11-06,9,@,Toledo,L,5,41
Air Force,2001-11-08,9,@,Colorado State,L,4,28
Colorado State,2001-11-08,10,,Air Force,W,3,21
Alabama,2001-11-10,9,,Mississippi State,W,2,17
Arizona,2001-11-10,10,,Stanford,L,6,51
Arizona State,2001-11-10,9,,Washington State,L,4,28
Arkansas,2001-11-10,9,,Central Florida,W,2,20
Arkansas State,2001-11-10,9,@,New Mexico State,L,4,28
Army,2001-11-10,9,,Buffalo,L,2,26
Auburn,2001-11-10,9,@,Georgia,W,2,17
Ball State,2001-11-10,9,,Kent State,L,4,31
Baylor,2001-11-10,9,@,Missouri,L,6,41
Boise State,2001-11-10,10,@,Hawaii,W,2,21
Boston College,2001-11-10,9,,Miami (FL),L,1,18
Bowling Green State,2001-11-10,9,@,Ohio,W,0,0
Brigham Young,2001-11-10,10,@,Wyoming,W,4,34
Buffalo,2001-11-10,10,@,Army,W,3,19
California,2001-11-10,9,,Southern California,L,7,55
Central Michigan,2001-11-10,9,,Eastern Michigan,W,4,30
Cincinnati,2001-11-10,9,,East Carolina,L,4,28
Clemson,2001-11-10,9,@,Maryland,L,4,37
Colorado,2001-11-10,10,@,Iowa State,W,4,27
Connecticut,2001-11-10,9,,Utah State,L,5,38
East Carolina,2001-11-10,9,@,Cincinnati,W,3,26
Eastern Michigan,2001-11-10,9,@,Central Michigan,L,5,35
Florida,2001-11-10,9,@,South Carolina,W,2,17
Florida State,2001-11-10,9,,North Carolina State,L,4,34
Fresno State,2001-11-10,10,@,Southern Methodist,W,1,13
