School,Date,G,Loc,Opponent,WL,Pass Comp,Pass Att,Comp Pct,Pass Yard,Pass TD,Rush Att,Rush Yard,Rush Avg,Rush TD,TFL,Sk,Fum,Pass Int,Turnovers
East Carolina,2005-09-03,1,,Duke,W,17,21,81.0,235,1,36,103,2.9,2,7,3,2,0,2
Florida,2005-09-03,1,,Wyoming,W,26,34,76.5,320,3,36,91,2.5,1,7,4,0,0,0
Florida Atlantic,2005-09-03,1,@,Kansas,L,20,28,71.4,299,3,37,70,1.9,0,1,1,1,0,1
Florida International,2005-09-03,1,@,Kansas State,L,17,34,50.0,154,1,26,82,3.2,1,2,1,2,1,3
Georgia,2005-09-03,1,,Boise State,W,22,33,66.7,394,5,33,180,5.5,1,3,0,1,0,1
Georgia Tech,2005-09-03,1,@,Auburn,W,17,36,47.2,174,1,39,139,3.6,1,8,3,0,1,1
Hawaii,2005-09-03,1,,Southern California,L,33,49,67.3,377,2,21,60,2.9,0,9,1,2,1,3
Illinois,2005-09-03,1,,Rutgers,W,24,34,70.6,233,3,48,204,4.3,1,6,1,1,2,3
Iowa,2005-09-03,1,,Ball State,W,19,20,95.0,200,2,47,241,5.1,5,7,3,2,0,2
Iowa State,2005-09-03,1,,Illinois State,W,30,41,73.2,314,1,41,92,2.2,3,11,3,2,0,2
Kansas,2005-09-03,1,,Florida Atlantic,W,16,35,45.7,177,1,37,201,5.4,2,11,3,0,2,2
Kansas State,2005-09-03,1,,Florida International,W,19,31,61.3,161,2,42,246,5.9,2,4,0,3,1,4
Kent State,2005-09-03,1,@,Michigan State,L,32,55,58.2,301,2,15,14,0.9,0,5,1,0,1,1
Louisiana,2005-09-03,1,@,Texas,L,16,33,48.5,166,0,34,72,2.1,0,3,0,0,1,1
Maryland,2005-09-03,1,N,Navy,W,19,30,63.3,217,1,40,210,5.3,1,1,1,0,2,2
Miami (OH),2005-09-03,1,@,Ohio State,L,24,44,54.5,250,1,30,48,1.6,1,6,1,1,1,2
Michigan,2005-09-03,1,,Northern Illinois,W,21,33,63.6,239,2,48,208,4.3,2,4,1,1,0,1
Michigan State,2005-09-03,1,,Kent State,W,27,35,77.1,331,2,55,354,6.4,5,6,1,2,1,3
Middle Tennessee State,2005-09-03,1,@,Alabama,L,13,20,65.0,123,1,25,34,1.4,0,5,1,1,0,1
Mississippi State,2005-09-03,1,,Murray State,W,17,27,63.0,233,4,44,249,5.7,1,10,3,0,0,0
Missouri,2005-09-03,1,,Arkansas State,W,33,48,68.8,340,4,41,317,7.7,2,8,4,2,1,3
Navy,2005-09-03,1,N,Maryland,L,5,12,41.7,97,0,49,246,5.0,3,6,1,0,1,1
Nebraska,2005-09-03,1,,Maine,W,15,36,41.7,192,0,42,121,2.9,1,18,11,3,2,5
New Mexico State,2005-09-03,1,,Texas-El Paso,L,38,62,61.3,347,2,24,-17,-0.7,0,3,2,1,3,4
Northern Illinois,2005-09-03,1,@,Michigan,L,17,25,68.0,200,0,32,211,6.6,2,1,0,4,1,5
Northwestern,2005-09-03,1,,Ohio,W,28,40,70.0,356,2,47,194,4.1,3,3,2,2,1,3
Notre Dame,2005-09-03,1,@,Pittsburgh,W,18,27,66.7,227,2,50,275,5.5,4,8,5,0,1,1
Ohio,2005-09-03,1,@,Northwestern,L,12,28,42.9,177,0,23,62,2.7,1,6,2,2,1,3
Ohio State,2005-09-03,1,,Miami (OH),W,22,30,73.3,222,2,36,160,4.4,1,9,5,1,1,2
Oklahoma,2005-09-03,1,,Texas Christian,L,13,31,41.9,128,0,36,97,2.7,1,6,1,3,1,4
Oklahoma State,2005-09-03,1,,Montana State,W,11,23,47.8,134,1,41,244,6.0,1,10,5,1,0,1
Oregon State,2005-09-03,1,,Portland State,W,28,46,60.9,402,4,26,77,3.0,1,7,0,0,1,1
Penn State,2005-09-03,1,,South Florida,W,9,15,60.0,90,0,39,264,6.8,2,6,0,2,1,3
Pitt,2005-09-03,1,,Notre Dame,L,20,35,57.1,220,1,31,103,3.3,1,2,0,1,1,2
Rutgers,2005-09-03,1,@,Illinois,L,27,44,61.4,342,2,27,175,6.5,1,10,3,0,0,0
San Diego State,2005-09-03,1,,UCLA,L,24,35,68.6,246,1,46,156,3.4,2,4,2,0,2,2
San Jose State,2005-09-03,1,,Eastern Washington,W,21,36,58.3,290,2,45,253,5.6,2,6,4,2,1,3
SMU,2005-09-03,1,,Baylor,L,9,26,34.6,106,1,36,170,4.7,2,4,1,2,0,2
South Florida,2005-09-03,1,@,Penn State,L,21,39,53.8,200,2,36,97,2.7,0,6,3,1,1,2
Tennessee,2005-09-03,1,,Alabama-Birmingham,W,22,38,57.9,274,2,35,138,3.9,0,4,1,0,3,3
Texas,2005-09-03,1,,Louisiana,W,13,17,76.5,173,3,52,418,8.0,6,9,3,1,1,2
Texas A&M,2005-09-03,1,@,Clemson,L,8,17,47.1,110,1,33,248,7.5,2,8,1,1,1,2
Texas Christian,2005-09-03,1,@,Oklahoma,W,24,45,53.3,226,1,35,58,1.7,1,9,3,1,1,2
Troy,2005-09-03,1,,Cal Poly,W,14,31,45.2,213,1,43,65,1.5,2,10,2,1,1,2
UAB,2005-09-03,1,@,Tennessee,L,27,38,71.1,282,1,23,53,2.3,0,1,0,1,1,2
UCLA,2005-09-03,1,@,San Diego State,W,12,18,66.7,158,0,35,191,5.5,4,6,4,0,0,0
USC,2005-09-03,1,@,Hawaii,W,20,29,69.0,341,4,33,177,5.4,3,6,4,0,1,1
UTEP,2005-09-03,1,@,New Mexico State,W,17,33,51.5,204,3,35,97,2.8,1,9,8,1,0,1
Virginia,2005-09-03,1,,Western Michigan,W,17,25,68.0,252,1,41,188,4.6,3,7,3,1,2,3
Washington,2005-09-03,1,,Air Force,L,19,27,70.4,242,1,34,129,3.8,1,3,0,0,0,0
Western Michigan,2005-09-03,1,@,Virginia,L,33,49,67.3,271,0,37,86,2.3,0,8,4,1,1,2
Wisconsin,2005-09-03,1,,Bowling Green State,W,8,10,80.0,116,1,63,388,6.2,7,7,4,0,1,1
Wyoming,2005-09-03,1,@,Florida,L,14,32,43.8,150,1,27,72,2.7,1,7,4,1,1,2
Kentucky,2005-09-04,1,,Louisville,L,17,27,63.0,278,2,27,47,1.7,1,5,2,3,0,3
Louisville,2005-09-04,1,@,Kentucky,W,19,27,70.4,179,0,46,209,4.5,4,12,7,0,0,0
North Carolina State,2005-09-04,1,,Virginia Tech,L,27,44,61.4,311,0,29,127,4.4,1,9,3,1,2,3
Syracuse,2005-09-04,1,,West Virginia,L,15,31,48.4,85,0,26,18,0.7,1,6,1,0,2,2
Virginia Tech,2005-09-04,1,@,North Carolina State,W,10,21,47.6,108,1,41,124,3.0,1,4,2,0,0,0
West Virginia,2005-09-04,1,@,Syracuse,W,17,27,63.0,167,0,45,172,3.8,0,8,3,4,1,5
Florida State,2005-09-05,1,,Miami (FL),W,8,26,30.8,74,0,33,96,2.9,1,14,9,1,1,2
Memphis,2005-09-05,1,,Mississippi,L,16,29,55.2,149,0,38,119,3.1,0,7,5,1,2,3
Miami (FL),2005-09-05,1,@,Florida State,L,16,28,57.1,232,1,44,81,1.8,0,10,1,1,2,3
New Mexico,2005-09-05,1,,Nevada-Las Vegas,W,20,29,69.0,288,2,39,87,2.2,1,4,1,0,0,0
Ole Miss,2005-09-05,1,@,Memphis,W,15,31,48.4,207,0,36,55,1.5,1,11,2,0,2,2
UNLV,2005-09-05,1,@,New Mexico,L,19,31,61.3,255,2,29,108,3.7,1,5,1,0,1,1
Florida Atlantic,2005-09-08,2,,Oklahoma State,L,7,16,43.8,91,0,41,129,3.1,0,3,0,4,0,4
Oklahoma State,2005-09-08,2,@,Florida Atlantic,W,11,22,50.0,98,0,49,194,4.0,2,13,5,1,0,1
Nevada,2005-09-09,1,,Washington State,L,23,42,54.8,257,1,35,125,3.6,2,5,2,0,1,1
Ohio,2005-09-09,2,,Pittsburgh,W,14,24,58.3,114,0,35,94,2.7,0,6,3,0,0,0
Pitt,2005-09-09,2,@,Ohio,L,13,26,50.0,120,0,41,148,3.6,0,6,1,0,3,3
Washington State,2005-09-09,2,@,Nevada,W,19,32,59.4,287,4,43,247,5.7,1,10,6,1,0,1
Air Force,2005-09-10,2,,San Diego State,W,10,12,83.3,231,1,67,272,4.1,5,7,0,1,0,1
Akron,2005-09-10,1,@,Purdue,L,26,46,56.5,362,3,21,23,1.1,0,2,0,2,0,2
Alabama,2005-09-10,2,,Southern Mississippi,W,21,37,56.8,330,2,43,140,3.3,2,7,4,1,1,2
Arizona,2005-09-10,2,,Northern Arizona,W,19,31,61.3,255,2,44,187,4.3,2,7,5,1,1,2
Arizona State,2005-09-10,2,,Louisiana State,L,35,56,62.5,461,4,25,99,4.0,0,8,3,1,0,1
Arkansas,2005-09-10,2,,Vanderbilt,L,17,30,56.7,204,2,43,194,4.5,1,6,3,0,1,1
Arkansas State,2005-09-10,2,,Tennessee-Martin,W,10,16,62.5,145,3,35,279,8.0,4,13,6,1,0,1
Army,2005-09-10,1,@,Boston College,L,17,32,53.1,154,1,35,96,2.7,0,4,0,1,2,3
Auburn,2005-09-10,2,,Mississippi State,W,12,18,66.7,202,2,41,118,2.9,1,8,5,1,0,1
Ball State,2005-09-10,2,,Bowling Green State,L,25,34,73.5,306,4,32,159,5.0,0,4,1,0,2,2
Baylor,2005-09-10,2,,Samford,W,19,30,63.3,238,3,37,137,3.7,1,5,2,1,0,1
Boise State,2005-09-10,2,@,Oregon State,L,19,36,52.8,233,3,44,149,3.4,0,8,4,2,0,2
Boston College,2005-09-10,2,,Army,W,22,28,78.6,289,2,41,175,4.3,4,6,1,0,0,0
Bowling Green State,2005-09-10,2,@,Ball State,W,27,43,62.8,427,5,36,127,3.5,0,5,2,3,1,4
Brigham Young,2005-09-10,2,,Eastern Illinois,W,26,41,63.4,255,3,32,176,5.5,3,8,2,2,2,4
Buffalo,2005-09-10,2,@,Syracuse,L,9,27,33.3,73,0,29,50,1.7,0,6,1,0,2,2
California,2005-09-10,2,@,Washington,W,17,27,63.0,271,4,39,286,7.3,3,7,4,0,1,1
Central Michigan,2005-09-10,2,@,Miami (OH),W,26,36,72.2,356,2,38,213,5.6,3,4,1,1,1,2
Cincinnati,2005-09-10,2,@,Penn State,L,29,49,59.2,329,2,34,31,0.9,1,3,1,2,2,4
Clemson,2005-09-10,2,@,Maryland,W,18,22,81.8,178,2,40,114,2.9,2,11,3,0,0,0
Colorado,2005-09-10,2,,New Mexico State,W,22,33,66.7,233,2,50,238,4.8,2,11,3,2,0,2
Colorado State,2005-09-10,2,@,Minnesota,L,21,42,50.0,362,3,25,59,2.4,0,3,0,2,1,3
Connecticut,2005-09-10,2,,Liberty,W,19,27,70.4,224,2,62,376,6.1,6,9,4,0,0,0
Duke,2005-09-10,2,,Virginia Tech,L,5,18,27.8,22,0,35,13,0.4,0,7,2,0,1,1
Eastern Michigan,2005-09-10,2,,Louisiana,W,27,39,69.2,268,2,41,156,3.8,2,3,1,1,0,1
Florida,2005-09-10,2,,Louisiana Tech,W,14,24,58.3,224,2,49,251,5.1,4,4,2,1,0,1
Florida International,2005-09-10,2,@,Texas Tech,L,26,42,61.9,214,0,38,135,3.6,0,4,2,2,0,2
Florida State,2005-09-10,2,,Citadel,W,31,45,68.9,485,3,32,144,4.5,5,10,2,2,2,4
Fresno State,2005-09-10,1,,Weber State,W,16,22,72.7,200,3,30,157,5.2,3,7,1,0,0,0
Georgia,2005-09-10,2,,South Carolina,W,8,17,47.1,112,0,49,238,4.9,2,6,4,0,2,2
Georgia Tech,2005-09-10,2,,North Carolina,W,25,48,52.1,353,2,33,122,3.7,1,7,2,0,0,0
Hawaii,2005-09-10,2,@,Michigan State,L,25,43,58.1,236,2,28,123,4.4,0,5,2,0,1,1
Houston,2005-09-10,2,,Sam Houston State,W,19,31,61.3,206,2,57,293,5.1,2,2,1,2,1,3
Idaho,2005-09-10,2,@,Nevada-Las Vegas,L,19,31,61.3,390,3,30,100,3.3,1,8,4,1,1,2
Illinois,2005-09-10,2,,San Jose State,W,20,29,69.0,249,0,53,243,4.6,4,8,2,0,1,1
Indiana,2005-09-10,2,,Nicholls State,W,19,36,52.8,307,4,35,114,3.3,1,2,0,1,2,3
Iowa,2005-09-10,2,@,Iowa State,L,15,42,35.7,174,0,32,173,5.4,0,6,3,3,2,5
Iowa State,2005-09-10,2,,Iowa,W,14,24,58.3,154,1,55,169,3.1,1,3,3,0,1,1
Kansas,2005-09-10,2,,Appalachian State,W,19,29,65.5,228,0,38,207,5.4,5,3,0,0,1,1
Kansas State,2005-09-10,2,@,Marshall,W,10,19,52.6,126,2,46,208,4.5,1,8,2,2,1,3
Kent State,2005-09-10,2,,Southeast Missouri State,W,19,44,43.2,171,3,23,24,1.0,0,14,3,2,1,3
Kentucky,2005-09-10,2,,Idaho State,W,15,20,75.0,167,2,34,143,4.2,3,3,0,0,0,0
Louisiana,2005-09-10,2,@,Eastern Michigan,L,21,29,72.4,228,0,37,182,4.9,1,4,0,4,0,4
Louisiana Tech,2005-09-10,1,@,Florida,L,11,32,34.4,117,0,26,45,1.7,0,4,2,1,3,4
Louisiana-Monroe,2005-09-10,2,@,Wyoming,L,16,39,41.0,126,0,32,94,2.9,0,5,1,0,2,2
LSU,2005-09-10,1,@,Arizona State,W,17,30,56.7,244,1,47,190,4.0,2,3,0,2,0,2
Marshall,2005-09-10,2,,Kansas State,L,22,38,57.9,262,0,26,74,2.8,2,5,3,3,2,5
Maryland,2005-09-10,2,,Clemson,L,18,28,64.3,288,2,38,56,1.5,1,3,1,1,1,2
Miami (OH),2005-09-10,2,,Central Michigan,L,28,47,59.6,397,3,33,127,3.8,1,8,1,0,0,0
Michigan,2005-09-10,2,,Notre Dame,L,19,44,43.2,223,1,29,114,3.9,0,8,4,1,1,2
Michigan State,2005-09-10,2,,Hawaii,W,21,26,80.8,301,3,41,198,4.8,3,7,4,0,0,0
Middle Tennessee State,2005-09-10,2,,North Texas,L,21,27,77.8,195,0,48,188,3.9,1,8,1,2,3,5
Minnesota,2005-09-10,2,,Colorado State,W,11,24,45.8,190,2,59,355,6.0,5,5,2,0,1,1
Mississippi State,2005-09-10,2,@,Auburn,L,12,21,57.1,126,0,38,81,2.1,0,7,1,2,1,3
Missouri,2005-09-10,2,,New Mexico,L,32,55,58.2,248,1,50,242,4.8,3,4,0,1,2,3
Navy,2005-09-10,2,,Stanford,L,15,29,51.7,248,1,54,210,3.9,3,4,2,0,2,2
Nebraska,2005-09-10,2,,Wake Forest,W,14,33,42.4,114,1,30,120,4.0,0,14,5,0,1,1
New Mexico,2005-09-10,2,@,Missouri,W,15,27,55.6,229,4,45,202,4.5,1,8,2,0,0,0
New Mexico State,2005-09-10,2,@,Colorado,L,17,31,54.8,176,0,22,5,0.2,0,6,1,1,2,3
North Carolina,2005-09-10,1,@,Georgia Tech,L,18,39,46.2,280,2,26,61,2.3,1,8,0,0,3,3
North Texas,2005-09-10,1,@,Middle Tennessee State,W,10,16,62.5,122,0,44,152,3.5,1,4,1,0,0,0
Northern Illinois,2005-09-10,2,@,Northwestern,L,24,37,64.9,283,1,41,256,6.2,4,3,0,1,1,2
Northwestern,2005-09-10,2,,Northern Illinois,W,21,32,65.6,220,0,47,282,6.0,4,4,0,1,0,1
Notre Dame,2005-09-10,2,@,Michigan,W,19,30,63.3,140,2,44,104,2.4,0,3,2,1,0,1
Ohio State,2005-09-10,2,,Texas,L,14,26,53.8,144,1,36,111,3.1,0,6,3,1,0,1
Oklahoma,2005-09-10,2,,Tulsa,W,5,13,38.5,42,0,45,227,5.0,3,10,4,0,2,2
Oregon,2005-09-10,2,,Montana,W,27,48,56.3,339,3,38,87,2.3,0,9,2,2,0,2
Oregon State,2005-09-10,2,,Boise State,W,27,38,71.1,279,1,30,83,2.8,2,11,1,2,0,2
Penn State,2005-09-10,2,,Cincinnati,W,15,22,68.2,245,3,37,148,4.0,3,9,4,2,1,3
Purdue,2005-09-10,1,,Akron,W,23,36,63.9,267,2,50,211,4.2,4,5,2,1,0,1
Rice,2005-09-10,1,@,UCLA,L,8,17,47.1,63,0,49,192,3.9,3,6,2,2,0,2
Rutgers,2005-09-10,2,,Villanova,W,19,28,67.9,276,1,33,96,2.9,3,11,5,0,0,0
San Diego State,2005-09-10,2,@,Air Force,L,27,44,61.4,253,1,33,164,5.0,2,6,2,2,1,3
San Jose State,2005-09-10,2,@,Illinois,L,19,30,63.3,216,0,25,15,0.6,1,7,2,0,1,1
SMU,2005-09-10,2,,Texas Christian,W,11,21,52.4,101,1,52,172,3.3,2,2,1,1,0,1
South Carolina,2005-09-10,2,@,Georgia,L,22,34,64.7,236,1,23,43,1.9,0,9,1,0,2,2
South Florida,2005-09-10,2,,Florida A&M,W,8,18,44.4,113,1,56,377,6.7,4,8,3,1,0,1
Southern Mississippi,2005-09-10,1,@,Alabama,L,15,30,50.0,190,2,23,9,0.4,0,5,3,0,1,1
Stanford,2005-09-10,1,@,Navy,W,21,33,63.6,235,1,35,181,5.2,3,8,4,1,0,1
Syracuse,2005-09-10,2,,Buffalo,W,10,22,45.5,139,0,55,348,6.3,4,7,4,0,0,0
Temple,2005-09-10,2,@,Wisconsin,L,6,26,23.1,56,0,26,-11,-0.4,0,9,0,0,1,1
Texas,2005-09-10,2,@,Ohio State,W,18,29,62.1,270,2,38,112,2.9,0,8,3,1,2,3
Texas Christian,2005-09-10,2,@,Southern Methodist,L,16,36,44.4,134,0,32,119,3.7,0,9,2,1,3,4
Texas Tech,2005-09-10,1,,Florida International,W,36,45,80.0,518,4,23,135,5.9,4,5,1,0,0,0
Toledo,2005-09-10,2,,Western Michigan,W,29,39,74.4,358,3,43,254,5.9,5,10,3,0,1,1
Troy,2005-09-10,2,,Alabama-Birmingham,L,12,26,46.2,164,0,20,26,1.3,0,9,0,0,4,4
Tulsa,2005-09-10,2,@,Oklahoma,L,24,36,66.7,246,0,39,98,2.5,1,4,2,1,1,2
UAB,2005-09-10,2,@,Troy,W,25,38,65.8,296,2,39,164,4.2,0,5,4,0,0,0
UCLA,2005-09-10,2,,Rice,W,19,27,70.4,325,3,39,253,6.5,4,7,2,0,0,0
UNLV,2005-09-10,2,,Idaho,W,22,34,64.7,250,2,41,193,4.7,2,9,3,0,1,1
Utah,2005-09-10,2,,Utah State,W,18,22,81.8,268,2,49,242,4.9,2,6,2,2,0,2
Utah State,2005-09-10,1,@,Utah,L,12,25,48.0,95,0,38,163,4.3,1,6,2,1,1,2
Vanderbilt,2005-09-10,2,@,Arkansas,W,23,45,51.1,278,2,33,130,3.9,1,7,1,0,1,1
Virginia Tech,2005-09-10,2,@,Duke,W,13,22,59.1,182,3,44,180,4.1,2,10,5,0,1,1
Wake Forest,2005-09-10,2,@,Nebraska,L,12,28,42.9,117,0,52,130,2.5,0,5,1,1,3,4
Washington,2005-09-10,2,,California,L,22,39,56.4,301,2,27,68,2.5,0,4,3,0,1,1
West Virginia,2005-09-10,2,,Wofford,W,12,18,66.7,172,1,64,339,5.3,4,6,3,0,0,0
Western Michigan,2005-09-10,2,@,Toledo,L,20,35,57.1,215,1,30,84,2.8,1,2,1,0,0,0
Wisconsin,2005-09-10,2,,Temple,W,15,25,60.0,229,4,53,263,5.0,4,7,4,1,0,1
Wyoming,2005-09-10,2,,Louisiana-Monroe,W,18,31,58.1,254,2,45,210,4.7,3,6,2,0,3,3
Texas Christian,2005-09-15,3,,Utah,W,8,17,47.1,88,1,46,228,5.0,2,7,3,1,0,1
Utah,2005-09-15,3,@,Texas Christian,L,15,31,48.4,208,0,50,109,2.2,2,7,3,1,1,2
Houston,2005-09-16,3,@,Texas-El Paso,L,32,50,64.0,331,5,42,183,4.4,0,8,2,1,5,6
UTEP,2005-09-16,2,,Houston,W,26,51,51.0,379,3,32,174,5.4,1,9,4,2,2,4
Air Force,2005-09-17,3,,Wyoming,L,4,12,33.3,53,1,63,286,4.5,3,8,2,1,2,3
Akron,2005-09-17,2,@,Middle Tennessee State,W,23,43,53.5,319,2,39,102,2.6,0,6,3,0,3,3
Alabama,2005-09-17,3,@,South Carolina,W,13,22,59.1,151,2,52,338,6.5,2,4,2,0,0,0
Arizona,2005-09-17,3,,Purdue,L,23,40,57.5,283,3,24,13,0.5,0,5,1,1,1,2
Arizona State,2005-09-17,3,,Northwestern,W,27,39,69.2,483,5,45,290,6.4,2,6,0,1,0,1
Arkansas,2005-09-17,3,@,Southern California,L,12,26,46.2,129,2,52,197,3.8,0,2,1,0,2,2
Arkansas State,2005-09-17,3,@,Oklahoma State,L,11,24,45.8,122,0,47,200,4.3,1,4,3,2,1,3
Army,2005-09-17,2,,Baylor,L,19,37,51.4,228,1,40,56,1.4,0,3,1,0,2,2
Auburn,2005-09-17,3,,Ball State,W,17,22,77.3,182,1,35,390,11.1,7,6,3,0,0,0
Ball State,2005-09-17,3,@,Auburn,L,14,26,53.8,127,0,29,93,3.2,0,2,0,0,1,1
Baylor,2005-09-17,3,@,Army,W,20,30,66.7,205,1,37,146,3.9,1,9,5,1,2,3
Boston College,2005-09-17,3,,Florida State,L,27,42,64.3,240,1,48,140,2.9,1,7,3,0,2,2
Buffalo,2005-09-17,3,,Rutgers,L,25,41,61.0,228,0,44,121,2.8,0,1,0,0,0,0
California,2005-09-17,3,,Illinois,W,8,18,44.4,121,1,35,294,8.4,3,8,3,0,0,0
Central Michigan,2005-09-17,3,@,Penn State,L,25,38,65.8,158,0,39,14,0.4,0,6,3,0,0,0
Cincinnati,2005-09-17,3,,Western Carolina,W,10,24,41.7,88,0,41,185,4.5,1,9,2,1,1,2
Clemson,2005-09-17,3,,Miami (FL),L,31,55,56.4,288,2,22,90,4.1,1,10,5,0,1,1
Connecticut,2005-09-17,3,@,Georgia Tech,L,7,25,28.0,67,0,33,129,3.9,1,9,2,1,3,4
Duke,2005-09-17,3,,Virginia Military Institute,W,13,23,56.5,116,1,45,235,5.2,4,13,5,3,0,3
East Carolina,2005-09-17,2,@,Wake Forest,L,20,45,44.4,292,3,26,118,4.5,1,7,1,0,0,0
Eastern Michigan,2005-09-17,3,@,Michigan,L,15,30,50.0,119,0,24,15,0.6,0,8,2,0,1,1
Florida,2005-09-17,3,,Tennessee,W,17,26,65.4,179,0,37,68,1.8,1,7,2,0,0,0
Florida Atlantic,2005-09-17,3,@,Minnesota,L,13,30,43.3,154,0,39,92,2.4,1,2,0,0,1,1
Florida State,2005-09-17,3,@,Boston College,W,20,38,52.6,231,2,19,13,0.7,1,7,1,2,1,3
Fresno State,2005-09-17,2,@,Oregon,L,33,43,76.7,418,3,28,112,4.0,1,5,2,0,1,1
Georgia,2005-09-17,3,,Louisiana-Monroe,W,16,24,66.7,263,1,29,280,9.7,3,9,3,2,0,2
Georgia Tech,2005-09-17,3,,Connecticut,W,11,30,36.7,142,1,54,165,3.1,2,7,3,2,0,2
Idaho,2005-09-17,3,@,Washington,L,20,30,66.7,190,0,31,-4,-0.1,0,4,0,0,2,2
Illinois,2005-09-17,3,@,California,L,21,37,56.8,228,0,43,109,2.5,2,2,0,0,0,0
Indiana,2005-09-17,3,,Kentucky,W,17,22,77.3,135,4,60,305,5.1,1,8,2,0,0,0
Iowa,2005-09-17,3,,Northern Iowa,W,18,23,78.3,265,2,39,231,5.9,3,9,2,0,0,0
