School,Date,G,Loc,Opponent,WL,Total TD,Points For,Points Difference,Pass Comp opp,Pass Att opp,Comp Pct opp,Pass Yard opp,Pass TD opp,Rush Att opp,Rush Yard opp,Rush Avg opp,Rush TD opp,Fum opp,Pass Int opp,Turnovers opp
Minnesota,2000-09-02,1,,Louisiana-Monroe,W,6,47,37,17,32,53.1,173,0,33,59,1.8,1,2,0,2
Mississippi State,2000-09-02,1,@,Memphis,W,2,17,14,10,34,29.4,81,0,41,87,2.1,0,3,2,5
Missouri,2000-09-02,1,,Western Illinois,W,7,50,30,16,35,45.7,253,2,39,-2,-0.1,0,3,1,4
Navy,2000-09-02,1,,Temple,L,1,6,-11,17,27,63.0,188,0,58,231,4.0,2,2,0,2
Nebraska,2000-09-02,1,,San Jose State,W,7,49,36,14,37,37.8,153,2,29,193,6.7,0,0,1,1
Nevada,2000-09-02,1,@,Oregon,L,1,7,-29,12,27,44.4,231,0,42,225,5.4,4,1,1,2
New Mexico,2000-09-02,2,,Boise State,L,2,14,-17,17,34,50.0,168,1,35,139,4.0,2,0,0,0
New Mexico State,2000-09-02,1,@,South Carolina,L,0,0,-31,14,26,53.8,149,0,39,204,5.2,3,2,1,3
North Carolina,2000-09-02,1,,Tulsa,W,3,30,21,17,38,44.7,214,1,27,19,0.7,0,1,0,1
North Carolina State,2000-09-02,1,,Arkansas State,W,5,38,7,13,25,52.0,152,1,45,179,4.0,2,2,0,2
Notre Dame,2000-09-02,1,,Texas A&M,W,3,24,14,16,28,57.1,165,0,37,90,2.4,1,0,1,1
Ohio,2000-09-02,1,@,Iowa State,L,2,15,-10,16,30,53.3,196,0,40,204,5.1,3,0,1,1
Ohio State,2000-09-02,1,,Fresno State,W,6,43,33,31,51,60.8,285,1,27,87,3.2,0,2,4,6
Oklahoma,2000-09-02,1,,Texas-El Paso,W,7,55,41,21,42,50.0,217,1,38,125,3.3,1,5,2,7
Ole Miss,2000-09-02,1,,Tulane,W,7,49,29,17,39,43.6,204,1,35,120,3.4,1,0,1,1
Oregon,2000-09-02,1,,Nevada,W,4,36,29,8,30,26.7,106,1,34,-3,-0.1,0,0,3,3
Oregon State,2000-09-02,1,,Eastern Washington,W,3,21,2,13,30,43.3,139,0,33,58,1.8,2,2,1,3
Penn State,2000-09-02,2,,Toledo,L,1,6,-18,18,28,64.3,140,1,54,245,4.5,2,0,0,0
Pitt,2000-09-02,1,,Kent State,W,3,30,23,18,32,56.3,205,1,35,83,2.4,0,0,2,2
Purdue,2000-09-02,1,,Central Michigan,W,6,48,48,16,28,57.1,150,0,38,65,1.7,0,3,0,3
Rice,2000-09-02,1,,Houston,W,4,30,3,32,47,68.1,349,2,29,45,1.6,1,2,1,3
Rutgers,2000-09-02,1,,Villanova,W,5,34,13,29,49,59.2,285,3,23,57,2.5,0,1,2,3
San Jose State,2000-09-02,1,@,Nebraska,L,2,13,-36,5,13,38.5,91,1,60,505,8.4,6,0,3,3
SMU,2000-09-02,1,,Kansas,W,4,31,14,16,42,38.1,210,1,32,81,2.5,1,3,0,3
South Carolina,2000-09-02,1,,New Mexico State,W,4,31,31,8,19,42.1,76,0,46,121,2.6,0,1,2,3
South Florida,2000-09-02,1,,Jacksonville State,W,4,40,40,11,20,55.0,124,0,27,27,1.0,0,3,0,3
Southern Mississippi,2000-09-02,1,@,Tennessee,L,2,16,-3,13,25,52.0,125,2,40,145,3.6,0,0,1,1
Stanford,2000-09-02,1,@,Washington State,W,3,24,14,20,36,55.6,161,0,36,91,2.5,0,0,2,2
Syracuse,2000-09-02,1,,Buffalo,W,9,63,56,16,36,44.4,182,1,33,88,2.7,0,3,2,5
Temple,2000-09-02,1,@,Navy,W,2,17,11,6,13,46.2,75,0,30,73,2.4,1,0,0,0
Tennessee,2000-09-02,1,,Southern Mississippi,W,2,19,3,22,30,73.3,232,2,31,71,2.3,0,2,0,2
Texas A&M,2000-09-02,1,@,Notre Dame,L,1,10,-14,10,16,62.5,133,2,49,194,4.0,1,0,0,0
Texas Tech,2000-09-02,2,,Utah State,W,5,38,22,16,35,45.7,153,2,28,147,5.3,0,2,1,3
Toledo,2000-09-02,1,@,Penn State,W,3,24,18,10,24,41.7,136,1,27,30,1.1,0,1,0,1
Tulane,2000-09-02,1,@,Mississippi,L,2,20,-29,19,31,61.3,306,3,35,118,3.4,3,0,0,0
Tulsa,2000-09-02,1,@,North Carolina,L,1,9,-21,16,30,53.3,242,1,44,173,3.9,2,2,0,2
UCF,2000-09-02,1,@,Georgia Tech,L,2,17,-4,23,41,56.1,226,3,44,110,2.5,0,2,0,2
UCLA,2000-09-02,1,,Alabama,W,5,35,11,11,30,36.7,119,0,30,146,4.9,1,2,1,3
Utah,2000-09-02,1,,Arizona,L,0,3,-14,3,15,20.0,11,0,39,135,3.5,1,0,0,0
Utah State,2000-09-02,1,@,Texas Tech,L,2,16,-22,37,57,64.9,505,3,28,77,2.8,1,0,1,1
UTEP,2000-09-02,1,@,Oklahoma,L,2,14,-41,19,39,48.7,287,2,33,122,3.7,4,2,1,3
Vanderbilt,2000-09-02,1,,Miami (OH),L,4,30,-3,24,42,57.1,358,4,28,71,2.5,0,1,1,2
Virginia,2000-09-02,1,,Brigham Young,L,5,35,-3,34,42,81.0,447,2,34,93,2.7,3,1,2,3
Virginia Tech,2000-09-02,1,,Akron,W,7,52,29,14,30,46.7,248,1,44,162,3.7,1,1,1,2
Washington,2000-09-02,1,,Idaho,W,6,44,24,23,30,76.7,256,2,33,145,4.4,1,4,1,5
Washington State,2000-09-02,1,,Stanford,L,1,10,-14,17,28,60.7,256,2,38,118,3.1,1,1,0,1
West Virginia,2000-09-02,1,,Boston College,W,4,34,20,15,33,45.5,127,1,33,79,2.4,1,2,3,5
Army,2000-09-04,1,@,Cincinnati,L,2,17,-6,18,29,62.1,239,1,51,198,3.9,1,0,2,2
Cincinnati,2000-09-04,1,,Army,W,2,23,6,14,29,48.3,123,1,34,120,3.5,1,1,1,2
East Carolina,2000-09-07,2,,Virginia Tech,L,4,28,-17,9,16,56.3,106,1,36,205,5.7,3,1,0,1
UAB,2000-09-07,1,,Chattanooga,W,3,20,5,24,43,55.8,272,0,29,25,0.9,1,1,2,3
Virginia Tech,2000-09-07,2,@,East Carolina,W,6,45,17,23,47,48.9,331,2,39,87,2.2,1,0,3,3
Air Force,2000-09-09,2,,Brigham Young,W,4,31,8,18,40,45.0,235,1,26,125,4.8,1,2,1,3
Akron,2000-09-09,2,@,Central Michigan,L,1,7,-10,9,19,47.4,173,1,50,171,3.4,1,0,0,0
Alabama,2000-09-09,2,,Vanderbilt,W,3,28,18,12,26,46.2,172,0,31,85,2.7,1,0,0,0
Arizona,2000-09-09,2,,Ohio State,L,2,17,-10,12,20,60.0,240,2,40,101,2.5,1,2,1,3
Arkansas State,2000-09-09,2,@,Oklahoma,L,1,7,-38,26,34,76.5,325,3,35,208,5.9,2,0,1,1
Army,2000-09-09,2,,Boston College,L,2,17,-38,20,30,66.7,335,3,48,252,5.3,3,0,0,0
Auburn,2000-09-09,2,@,Mississippi,W,5,35,8,11,26,42.3,105,1,32,152,4.8,2,0,3,3
Ball State,2000-09-09,2,,Western Illinois,L,2,14,-10,6,18,33.3,66,1,50,196,3.9,1,1,1,2
Boise State,2000-09-09,2,,Northern Iowa,W,6,42,25,18,36,50.0,243,0,43,134,3.1,2,1,0,1
Boston College,2000-09-09,2,@,Army,W,7,55,38,20,38,52.6,193,1,39,161,4.1,1,0,3,3
Bowling Green State,2000-09-09,2,,Pittsburgh,L,2,16,-18,22,32,68.8,321,4,35,36,1.0,0,3,0,3
Brigham Young,2000-09-09,3,@,Air Force,L,2,23,-8,11,16,68.8,203,4,53,186,3.5,0,0,0,0
Buffalo,2000-09-09,2,@,Rutgers,L,0,0,-59,19,29,65.5,266,5,39,187,4.8,3,1,0,1
California,2000-09-09,1,,Utah,W,3,24,3,16,31,51.6,158,0,38,139,3.7,1,3,1,4
Central Michigan,2000-09-09,2,,Akron,W,2,17,10,8,24,33.3,68,0,39,184,4.7,1,0,2,2
Cincinnati,2000-09-09,2,,Syracuse,W,0,12,2,21,30,70.0,221,1,37,105,2.8,0,1,2,3
Clemson,2000-09-09,2,,Missouri,W,9,62,53,14,28,50.0,144,0,36,72,2.0,1,3,3,6
Colorado,2000-09-09,2,@,Southern California,L,2,14,-3,25,31,80.6,275,1,38,158,4.2,1,0,1,1
Colorado State,2000-09-09,2,,East Tennessee State,W,6,41,34,13,25,52.0,154,1,36,127,3.5,0,3,1,4
Connecticut,2000-09-09,2,,Colgate,W,5,37,30,12,27,44.4,184,0,47,222,4.7,1,0,2,2
Duke,2000-09-09,2,@,Northwestern,L,0,5,-33,18,30,60.0,213,2,52,259,5.0,3,0,0,0
Eastern Michigan,2000-09-09,2,,Miami (OH),L,2,17,-17,13,29,44.8,232,0,42,179,4.3,2,1,1,2
Florida,2000-09-09,2,,Middle Tennessee State,W,7,55,55,17,32,53.1,139,0,35,90,2.6,0,4,1,5
Florida State,2000-09-09,2,@,Georgia Tech,W,3,26,5,22,37,59.5,219,1,34,79,2.3,1,0,0,0
Fresno State,2000-09-09,2,@,UCLA,L,3,21,-3,17,33,51.5,135,1,48,135,2.8,2,0,0,0
Georgia,2000-09-09,2,@,South Carolina,L,1,10,-11,18,28,64.3,154,0,43,133,3.1,3,0,1,1
Georgia Tech,2000-09-09,2,,Florida State,L,3,21,-5,26,40,65.0,463,2,34,73,2.1,1,1,1,2
Hawaii,2000-09-09,1,,Portland State,L,2,20,-25,12,24,50.0,235,1,50,196,3.9,3,1,0,1
Houston,2000-09-09,2,@,Louisiana State,L,2,13,-15,11,25,44.0,175,2,39,120,3.1,1,1,2,3
Idaho,2000-09-09,2,,Montana,L,5,38,-7,33,52,63.5,505,5,19,48,2.5,1,2,0,2
Illinois,2000-09-09,2,@,San Diego State,W,7,49,36,19,36,52.8,151,0,34,99,2.9,1,0,2,2
Indiana,2000-09-09,1,,North Carolina State,L,5,38,-3,31,52,59.6,401,5,23,73,3.2,0,0,1,1
Iowa,2000-09-09,2,,Western Michigan,L,2,21,-6,21,31,67.7,294,2,36,59,1.6,1,1,1,2
Iowa State,2000-09-09,2,,Nevada-Las Vegas,W,4,37,15,9,25,36.0,190,2,47,197,4.2,1,1,1,2
Kent State,2000-09-09,2,@,Purdue,L,1,10,-35,36,54,66.7,437,3,37,168,4.5,3,2,1,3
Kentucky,2000-09-09,2,,South Florida,W,3,27,18,12,24,50.0,81,0,36,134,3.7,1,1,1,2
Louisiana,2000-09-09,2,@,Texas,L,1,10,-42,25,40,62.5,403,5,23,87,3.8,2,1,1,2
Louisiana Tech,2000-09-09,3,@,Penn State,L,1,7,-60,16,22,72.7,194,5,63,299,4.7,3,2,0,2
Louisiana-Monroe,2000-09-09,2,@,Memphis,L,0,0,-28,13,24,54.2,98,0,46,180,3.9,4,2,0,2
Louisville,2000-09-09,2,,Grambling State,W,7,52,52,13,33,39.4,116,0,37,-56,-1.5,0,2,1,3
LSU,2000-09-09,2,,Houston,W,4,28,15,29,54,53.7,354,2,27,84,3.1,0,2,2,4
Marshall,2000-09-09,2,@,Michigan State,L,3,24,-10,21,31,67.7,212,2,43,221,5.1,2,1,2,3
Maryland,2000-09-09,1,,Temple,W,2,17,7,25,37,67.6,339,0,36,104,2.9,1,1,1,2
Memphis,2000-09-09,2,,Louisiana-Monroe,W,4,28,28,17,43,39.5,132,0,19,44,2.3,0,1,2,3
Miami (FL),2000-09-09,2,@,Washington,L,4,29,-5,18,31,58.1,223,1,46,128,2.8,4,1,2,3
Miami (OH),2000-09-09,2,@,Eastern Michigan,W,4,34,17,23,43,53.5,228,1,32,135,4.2,1,0,1,1
Michigan,2000-09-09,2,,Rice,W,5,38,31,5,11,45.5,107,1,46,164,3.6,0,2,0,2
Michigan State,2000-09-09,1,,Marshall,W,4,34,10,27,44,61.4,227,3,19,51,2.7,0,1,3,4
Middle Tennessee State,2000-09-09,2,@,Florida,L,0,0,-55,26,41,63.4,299,4,30,158,5.3,1,2,1,3
Minnesota,2000-09-09,2,,Ohio,L,2,17,-6,3,9,33.3,90,2,73,363,5.0,1,0,0,0
Missouri,2000-09-09,2,@,Clemson,L,1,9,-53,15,24,62.5,275,2,50,206,4.1,6,1,0,1
Nebraska,2000-09-09,2,@,Notre Dame,W,4,27,3,3,15,20.0,40,0,40,184,4.6,1,0,1,1
Nevada,2000-09-09,2,,Texas Christian,L,1,10,-31,3,10,30.0,53,0,55,317,5.8,4,2,2,4
New Mexico,2000-09-09,3,,Oregon State,L,3,20,-8,12,28,42.9,78,1,49,222,4.5,2,1,0,1
North Carolina,2000-09-09,2,@,Wake Forest,W,4,35,21,14,34,41.2,164,0,40,-2,-0.1,1,1,0,1
North Carolina State,2000-09-09,2,@,Indiana,W,5,41,3,14,27,51.9,240,2,44,236,5.4,3,1,0,1
North Texas,2000-09-09,2,@,Texas Tech,L,1,7,-6,42,55,76.4,238,1,29,80,2.8,0,0,3,3
Northern Illinois,2000-09-09,2,,Illinois State,W,7,52,52,12,28,42.9,134,0,28,73,2.6,0,0,4,4
Northwestern,2000-09-09,2,,Duke,W,5,38,33,11,32,34.4,130,0,32,44,1.4,0,0,4,4
Notre Dame,2000-09-09,2,,Nebraska,L,3,24,-3,7,15,46.7,103,0,59,274,4.6,4,0,1,1
Ohio,2000-09-09,2,@,Minnesota,W,3,23,6,10,28,35.7,223,2,26,147,5.7,0,1,1,2
Ohio State,2000-09-09,2,@,Arizona,W,3,27,10,11,23,47.8,137,1,39,57,1.5,1,1,0,1
Oklahoma,2000-09-09,2,,Arkansas State,W,6,45,38,21,33,63.6,191,0,21,84,4.0,1,0,1,1
Oklahoma State,2000-09-09,1,@,Tulsa,W,4,36,10,28,49,57.1,373,2,30,62,2.1,1,2,1,3
Ole Miss,2000-09-09,2,,Auburn,L,4,27,-8,13,26,50.0,160,0,51,261,5.1,5,1,0,1
Oregon,2000-09-09,2,@,Wisconsin,L,2,23,-4,5,13,38.5,65,0,43,302,7.0,3,0,1,1
Oregon State,2000-09-09,2,@,New Mexico,W,4,28,8,12,21,57.1,130,2,31,42,1.4,0,1,2,3
Penn State,2000-09-09,3,,Louisiana Tech,W,9,67,60,16,33,48.5,122,1,19,45,2.4,0,2,5,7
Pitt,2000-09-09,2,@,Bowling Green State,W,4,34,18,19,39,48.7,197,1,39,35,0.9,1,1,1,2
Purdue,2000-09-09,2,,Kent State,W,6,45,35,20,30,66.7,190,1,33,129,3.9,0,1,0,1
Rice,2000-09-09,2,@,Michigan,L,1,7,-31,13,19,68.4,166,3,49,230,4.7,2,0,0,0
Rutgers,2000-09-09,2,,Buffalo,W,8,59,59,24,45,53.3,223,0,37,-7,-0.2,0,3,1,4
San Diego State,2000-09-09,2,,Illinois,L,1,13,-36,19,26,73.1,158,3,44,259,5.9,4,2,0,2
San Jose State,2000-09-09,2,@,Stanford,W,6,40,13,18,42,42.9,373,4,44,241,5.5,0,2,1,3
SMU,2000-09-09,2,@,Texas-El Paso,L,3,20,-17,13,19,68.4,206,3,46,206,4.5,1,0,0,0
South Carolina,2000-09-09,2,,Georgia,W,3,21,11,10,24,41.7,108,0,28,94,3.4,1,0,5,5
South Florida,2000-09-09,2,@,Kentucky,L,1,9,-18,30,58,51.7,382,3,30,145,4.8,0,0,1,1
Stanford,2000-09-09,2,,San Jose State,L,4,27,-13,18,30,60.0,199,2,34,284,8.4,3,1,0,1
Syracuse,2000-09-09,2,@,Cincinnati,L,1,10,-2,16,35,45.7,188,0,35,155,4.4,0,2,0,2
Temple,2000-09-09,2,@,Maryland,L,1,10,-7,11,23,47.8,154,0,36,100,2.8,2,3,0,3
Texas,2000-09-09,1,,Louisiana,W,7,52,42,17,34,50.0,183,0,42,68,1.6,0,0,2,2
Texas A&M,2000-09-09,2,,Wyoming,W,7,51,48,17,32,53.1,130,0,42,83,2.0,0,2,1,3
Texas Christian,2000-09-09,1,@,Nevada,W,6,41,31,23,47,48.9,259,0,36,11,0.3,1,1,0,1
Texas Tech,2000-09-09,3,,North Texas,W,1,13,6,6,13,46.2,107,0,33,49,1.5,0,2,0,2
Toledo,2000-09-09,2,,Weber State,W,7,51,51,17,35,48.6,198,0,35,22,0.6,0,3,2,5
Tulsa,2000-09-09,2,,Oklahoma State,L,3,26,-10,11,20,55.0,166,3,38,247,6.5,1,1,0,1
UCF,2000-09-09,2,,Northwestern State,W,2,19,12,9,31,29.0,128,0,42,189,4.5,1,1,1,2
UCLA,2000-09-09,2,,Fresno State,W,3,24,3,20,33,60.6,249,3,23,26,1.1,0,1,0,1
UNLV,2000-09-09,1,@,Iowa State,L,3,22,-15,16,31,51.6,286,2,42,150,3.6,1,0,1,1
USC,2000-09-09,2,,Colorado,W,2,17,3,17,27,63.0,231,2,38,137,3.6,0,1,0,1
Utah,2000-09-09,2,@,California,L,3,21,-3,18,28,64.3,209,1,45,120,2.7,2,2,1,3
Utah State,2000-09-09,2,,Southern Utah,W,4,30,16,5,24,20.8,71,1,56,297,5.3,0,1,3,4
UTEP,2000-09-09,2,,Southern Methodist,W,4,37,17,22,45,48.9,420,2,25,77,3.1,1,0,2,2
Vanderbilt,2000-09-09,2,@,Alabama,L,1,10,-18,6,15,40.0,57,0,42,292,7.0,3,0,0,0
Virginia,2000-09-09,2,,Richmond,W,4,34,28,2,9,22.2,13,0,53,228,4.3,1,1,0,1
Wake Forest,2000-09-09,2,,North Carolina,L,2,14,-21,7,13,53.8,194,2,49,129,2.6,0,1,0,1
Washington,2000-09-09,2,,Miami (FL),W,5,34,5,15,34,44.1,215,1,33,158,4.8,3,3,0,3
Western Michigan,2000-09-09,2,@,Iowa,W,3,27,6,23,34,67.6,314,2,31,49,1.6,0,2,0,2
Wisconsin,2000-09-09,2,,Oregon,W,4,27,4,22,49,44.9,362,1,25,92,3.7,0,0,3,3
Wyoming,2000-09-09,2,@,Texas A&M,L,0,3,-48,16,25,64.0,299,2,37,191,5.2,5,2,0,2
Brigham Young,2000-09-14,4,,Mississippi State,L,4,28,-16,13,20,65.0,167,1,32,217,6.8,2,2,0,2
Mississippi State,2000-09-14,2,@,Brigham Young,W,6,44,16,27,50,54.0,268,2,32,74,2.3,2,2,2,4
Akron,2000-09-16,3,,Central Florida,W,5,35,11,25,43,58.1,306,1,32,126,3.9,2,0,4,4
Alabama,2000-09-16,3,,Southern Mississippi,L,0,0,-21,14,23,60.9,159,1,37,51,1.4,0,0,1,1
Arizona,2000-09-16,3,,San Diego State,W,2,17,14,15,29,51.7,124,0,37,72,1.9,0,0,1,1
Arizona State,2000-09-16,2,,Colorado State,W,1,13,3,14,31,45.2,225,1,34,64,1.9,0,1,1,2
Arkansas,2000-09-16,2,,Boise State,W,5,38,7,23,48,47.9,304,2,26,74,2.8,0,0,2,2
Arkansas State,2000-09-16,3,,Memphis,L,2,17,-2,14,23,60.9,122,1,44,147,3.3,0,0,0,0
Army,2000-09-16,3,@,Houston,L,4,30,-1,31,48,64.6,336,1,44,188,4.3,3,2,2,4
Auburn,2000-09-16,3,,Louisiana State,W,4,34,17,13,30,43.3,214,2,26,83,3.2,0,0,1,1
Ball State,2000-09-16,3,@,Kansas State,L,0,0,-76,8,12,66.7,192,3,57,322,5.6,7,0,0,0
Baylor,2000-09-16,2,,Minnesota,L,1,9,-25,14,20,70.0,172,2,55,289,5.3,2,1,1,2
Boise State,2000-09-16,3,@,Arkansas,L,3,31,-7,12,28,42.9,249,2,46,217,4.7,2,1,1,2
Bowling Green State,2000-09-16,3,@,Temple,L,2,14,-17,24,34,70.6,272,2,38,127,3.3,2,0,2,2
Buffalo,2000-09-16,3,,Connecticut,L,2,21,-3,20,37,54.1,199,2,38,139,3.7,1,1,0,1
California,2000-09-16,2,@,Illinois,L,2,15,-2,7,24,29.2,112,1,57,222,3.9,1,1,0,1
Central Michigan,2000-09-16,3,@,Wyoming,L,1,10,-21,5,17,29.4,47,0,55,321,5.8,3,0,1,1
Cincinnati,2000-09-16,3,@,Wisconsin,L,2,25,-3,11,21,52.4,107,0,47,198,4.2,3,0,0,0
