School,Date,G,Loc,Opponent,WL,Total TD opp,Points Against
Indiana,2009-10-03,5,,Ohio State,L,4,33
Iowa,2009-10-03,5,,Arkansas State,W,3,21
Iowa State,2009-10-03,5,@,Kansas State,L,3,24
Kansas State,2009-10-03,5,,Iowa State,W,3,23
Kent State,2009-10-03,5,@,Baylor,L,4,31
Kentucky,2009-10-03,4,,Alabama,L,5,38
Louisiana-Monroe,2009-10-03,5,,Florida International,W,5,35
LSU,2009-10-03,5,@,Georgia,W,2,13
Marshall,2009-10-03,5,,East Carolina,L,3,21
Maryland,2009-10-03,5,,Clemson,W,2,21
Memphis,2009-10-03,5,@,Central Florida,L,3,32
Miami (FL),2009-10-03,4,,Oklahoma,W,2,20
Miami (OH),2009-10-03,5,,Cincinnati,L,5,37
Michigan,2009-10-03,5,@,Michigan State,L,3,26
Michigan State,2009-10-03,5,,Michigan,W,2,20
Minnesota,2009-10-03,5,,Wisconsin,L,4,31
Mississippi State,2009-10-03,5,,Georgia Tech,L,6,42
Navy,2009-10-03,5,,Air Force,W,1,13
Nevada,2009-10-03,4,,Nevada-Las Vegas,W,4,28
New Mexico,2009-10-03,5,@,Texas Tech,L,7,48
New Mexico State,2009-10-03,5,@,San Diego State,L,4,34
North Carolina,2009-10-03,5,,Virginia,L,1,16
North Carolina State,2009-10-03,5,@,Wake Forest,L,3,30
Northern Illinois,2009-10-03,5,,Western Michigan,W,0,3
Northwestern,2009-10-03,5,@,Purdue,W,3,21
Notre Dame,2009-10-03,5,,Washington,W,3,30
Ohio,2009-10-03,5,@,Bowling Green State,W,4,37
Ohio State,2009-10-03,5,@,Indiana,W,2,14
Oklahoma,2009-10-03,4,@,Miami (FL),L,3,21
Ole Miss,2009-10-03,4,@,Vanderbilt,W,1,7
Oregon,2009-10-03,5,,Washington State,W,1,6
Oregon State,2009-10-03,5,@,Arizona State,W,2,17
Penn State,2009-10-03,5,@,Illinois,W,2,17
Purdue,2009-10-03,5,,Northwestern,L,2,27
Rice,2009-10-03,5,,Tulsa,L,3,27
San Diego State,2009-10-03,5,,New Mexico State,W,2,17
SMU,2009-10-03,4,@,Texas Christian,L,6,39
South Carolina,2009-10-03,5,,South Carolina State,W,2,14
South Florida,2009-10-03,5,@,Syracuse,W,2,20
Stanford,2009-10-03,5,,UCLA,W,1,16
Syracuse,2009-10-03,5,,South Florida,L,5,34
Temple,2009-10-03,4,@,Eastern Michigan,W,1,12
Tennessee,2009-10-03,5,,Auburn,L,2,26
Texas A&M,2009-10-03,4,N,Arkansas,L,6,47
Texas Christian,2009-10-03,4,,Southern Methodist,W,2,14
Texas Tech,2009-10-03,5,,New Mexico,W,4,28
Toledo,2009-10-03,5,@,Ball State,W,3,30
Tulane,2009-10-03,4,@,Army,W,1,16
Tulsa,2009-10-03,5,@,Rice,W,1,10
UCF,2009-10-03,5,,Memphis,W,2,14
UCLA,2009-10-03,4,@,Stanford,L,3,24
UNLV,2009-10-03,5,@,Nevada,L,9,63
USC,2009-10-03,5,@,California,W,0,3
UTEP,2009-10-03,5,,Houston,W,5,41
Vanderbilt,2009-10-03,5,,Mississippi,L,3,23
Virginia,2009-10-03,4,@,North Carolina,W,0,3
Virginia Tech,2009-10-03,5,@,Duke,W,2,26
Wake Forest,2009-10-03,5,,North Carolina State,W,3,24
Washington,2009-10-03,5,@,Notre Dame,L,3,37
Washington State,2009-10-03,5,@,Oregon,L,7,52
Western Michigan,2009-10-03,5,@,Northern Illinois,L,5,38
Wisconsin,2009-10-03,5,@,Minnesota,W,3,28
Wyoming,2009-10-03,5,@,Florida Atlantic,W,4,28
Middle Tennessee State,2009-10-06,5,@,Troy,L,4,31
Troy,2009-10-06,5,,Middle Tennessee State,W,1,7
Missouri,2009-10-08,5,,Nebraska,L,4,27
Nebraska,2009-10-08,5,@,Missouri,W,1,12
Louisiana Tech,2009-10-09,5,@,Nevada,L,5,37
Nevada,2009-10-09,5,,Louisiana Tech,W,2,14
Air Force,2009-10-10,6,,Texas Christian,L,2,20
Akron,2009-10-10,5,,Ohio,L,2,19
Alabama,2009-10-10,6,@,Mississippi,W,0,3
Arizona,2009-10-10,5,@,Washington,L,5,36
Arizona State,2009-10-10,5,@,Washington State,W,2,14
Arkansas,2009-10-10,5,,Auburn,W,3,23
Army,2009-10-10,6,,Vanderbilt,W,1,13
Auburn,2009-10-10,6,@,Arkansas,L,6,44
Ball State,2009-10-10,6,@,Temple,L,3,24
Baylor,2009-10-10,5,@,Oklahoma,L,3,33
Boston College,2009-10-10,6,@,Virginia Tech,L,6,48
Bowling Green State,2009-10-10,6,@,Kent State,W,5,35
Brigham Young,2009-10-10,6,@,Nevada-Las Vegas,W,3,21
Buffalo,2009-10-10,6,,Gardner-Webb,W,0,3
Central Michigan,2009-10-10,6,,Eastern Michigan,W,1,8
Colorado,2009-10-10,5,@,Texas,L,5,38
Colorado State,2009-10-10,6,,Utah,L,3,24
Connecticut,2009-10-10,5,@,Pittsburgh,L,2,24
Duke,2009-10-10,6,@,North Carolina State,W,4,28
East Carolina,2009-10-10,6,@,Southern Methodist,L,4,28
Eastern Michigan,2009-10-10,5,@,Central Michigan,L,8,56
Florida,2009-10-10,5,@,Louisiana State,W,0,3
Florida International,2009-10-10,5,@,Western Kentucky,W,3,20
Florida State,2009-10-10,6,,Georgia Tech,L,7,49
Fresno State,2009-10-10,5,@,Hawaii,W,2,17
Georgia,2009-10-10,6,@,Tennessee,L,6,45
Georgia Tech,2009-10-10,6,@,Florida State,W,6,44
Hawaii,2009-10-10,5,,Fresno State,L,6,42
Houston,2009-10-10,5,@,Mississippi State,W,3,24
Idaho,2009-10-10,6,@,San Jose State,W,3,25
Illinois,2009-10-10,5,,Michigan State,L,3,24
Indiana,2009-10-10,6,@,Virginia,L,6,47
Iowa,2009-10-10,6,,Michigan,W,4,28
Iowa State,2009-10-10,6,@,Kansas,L,6,41
Kansas,2009-10-10,5,,Iowa State,W,5,36
Kansas State,2009-10-10,6,@,Texas Tech,L,9,66
Kent State,2009-10-10,6,,Bowling Green State,L,5,36
Kentucky,2009-10-10,5,@,South Carolina,L,4,28
Louisiana,2009-10-10,5,,North Texas,W,4,34
Louisville,2009-10-10,5,,Southern Mississippi,W,2,23
LSU,2009-10-10,6,,Florida,L,1,13
Marshall,2009-10-10,6,@,Tulane,W,1,10
Maryland,2009-10-10,6,@,Wake Forest,L,6,42
Memphis,2009-10-10,6,,Texas-El Paso,W,2,20
Miami (FL),2009-10-10,5,,Florida A&M,W,1,16
Miami (OH),2009-10-10,6,@,Northwestern,L,2,16
Michigan,2009-10-10,6,@,Iowa,L,3,30
Michigan State,2009-10-10,6,@,Illinois,W,2,14
Minnesota,2009-10-10,6,,Purdue,W,2,20
Mississippi State,2009-10-10,6,,Houston,L,4,31
Navy,2009-10-10,6,@,Rice,W,2,14
New Mexico,2009-10-10,6,@,Wyoming,L,5,37
New Mexico State,2009-10-10,6,,Utah State,W,2,17
North Carolina,2009-10-10,6,,Georgia Southern,W,1,12
North Carolina State,2009-10-10,6,,Duke,L,7,49
North Texas,2009-10-10,5,@,Louisiana,L,5,38
Northwestern,2009-10-10,6,,Miami (OH),W,1,6
Ohio,2009-10-10,6,@,Akron,W,1,7
Ohio State,2009-10-10,6,,Wisconsin,W,1,13
Oklahoma,2009-10-10,5,,Baylor,W,1,7
Oklahoma State,2009-10-10,5,@,Texas A&M,W,4,31
Ole Miss,2009-10-10,5,,Alabama,L,1,22
Oregon,2009-10-10,6,@,UCLA,W,1,10
Oregon State,2009-10-10,6,,Stanford,W,4,28
Penn State,2009-10-10,6,,Eastern Illinois,W,0,3
Pitt,2009-10-10,6,,Connecticut,W,3,21
Purdue,2009-10-10,6,@,Minnesota,L,5,35
Rice,2009-10-10,6,,Navy,L,9,63
Rutgers,2009-10-10,5,,Texas Southern,W,0,0
San Jose State,2009-10-10,5,,Idaho,L,3,29
SMU,2009-10-10,5,,East Carolina,W,3,21
South Carolina,2009-10-10,6,,Kentucky,W,3,26
Southern Mississippi,2009-10-10,6,@,Louisville,L,3,25
Stanford,2009-10-10,6,@,Oregon State,L,5,38
Syracuse,2009-10-10,6,,West Virginia,L,5,34
Temple,2009-10-10,5,,Ball State,W,3,19
Tennessee,2009-10-10,6,,Georgia,W,2,19
Texas,2009-10-10,5,,Colorado,W,2,14
Texas A&M,2009-10-10,5,,Oklahoma State,L,5,36
Texas Christian,2009-10-10,5,@,Air Force,W,2,17
Texas Tech,2009-10-10,6,,Kansas State,W,2,14
Toledo,2009-10-10,6,,Western Michigan,L,8,58
Tulane,2009-10-10,5,,Marshall,L,4,31
UCLA,2009-10-10,5,,Oregon,L,3,24
UNLV,2009-10-10,6,,Brigham Young,L,8,59
Utah,2009-10-10,5,@,Colorado State,W,2,17
Utah State,2009-10-10,5,@,New Mexico State,L,2,20
UTEP,2009-10-10,6,@,Memphis,L,5,35
Vanderbilt,2009-10-10,6,@,Army,L,1,16
Virginia,2009-10-10,5,,Indiana,W,1,7
Virginia Tech,2009-10-10,6,,Boston College,W,2,14
Wake Forest,2009-10-10,6,,Maryland,W,4,32
Washington,2009-10-10,6,,Arizona,W,3,33
Washington State,2009-10-10,6,,Arizona State,L,4,27
West Virginia,2009-10-10,5,@,Syracuse,W,2,13
Western Kentucky,2009-10-10,5,,Florida International,L,4,37
Western Michigan,2009-10-10,6,@,Toledo,W,3,26
Wisconsin,2009-10-10,6,@,Ohio State,L,4,31
Wyoming,2009-10-10,6,,New Mexico,W,1,13
Arkansas State,2009-10-13,5,@,Louisiana-Monroe,L,2,16
Louisiana-Monroe,2009-10-13,6,,Arkansas State,W,1,10
Boise State,2009-10-14,6,@,Tulsa,W,3,21
Tulsa,2009-10-14,6,,Boise State,L,3,28
Cincinnati,2009-10-15,6,@,South Florida,W,2,17
South Florida,2009-10-15,6,,Cincinnati,L,4,34
Pitt,2009-10-16,7,@,Rutgers,W,2,17
Rutgers,2009-10-16,6,,Pittsburgh,L,3,24
Air Force,2009-10-17,7,,Wyoming,W,0,0
Akron,2009-10-17,6,@,Buffalo,L,3,21
Alabama,2009-10-17,7,,South Carolina,W,0,6
Arizona,2009-10-17,6,,Stanford,W,5,38
Arizona State,2009-10-17,6,,Washington,W,2,17
Arkansas,2009-10-17,6,@,Florida,L,2,23
Army,2009-10-17,7,@,Temple,L,4,27
Auburn,2009-10-17,7,,Kentucky,L,3,21
Ball State,2009-10-17,7,,Bowling Green State,L,4,31
Baylor,2009-10-17,6,@,Iowa State,L,3,24
Boston College,2009-10-17,7,,North Carolina State,W,2,20
Bowling Green State,2009-10-17,7,@,Ball State,W,2,17
Brigham Young,2009-10-17,7,@,San Diego State,W,4,28
Buffalo,2009-10-17,7,,Akron,W,2,17
California,2009-10-17,6,@,UCLA,W,2,26
Central Michigan,2009-10-17,7,@,Western Michigan,W,2,23
Clemson,2009-10-17,6,,Wake Forest,W,0,3
Colorado,2009-10-17,6,,Kansas,W,3,30
Colorado State,2009-10-17,7,@,Texas Christian,L,6,44
Connecticut,2009-10-17,6,,Louisville,W,4,25
East Carolina,2009-10-17,7,,Rice,W,1,13
Eastern Michigan,2009-10-17,6,,Kent State,L,4,28
Florida,2009-10-17,6,,Arkansas,W,2,20
Florida Atlantic,2009-10-17,5,@,North Texas,W,6,40
Florida International,2009-10-17,6,,Troy,L,6,42
Fresno State,2009-10-17,6,,San Jose State,W,3,21
Georgia,2009-10-17,7,@,Vanderbilt,W,1,10
Georgia Tech,2009-10-17,7,,Virginia Tech,W,3,23
Hawaii,2009-10-17,6,@,Idaho,L,5,35
Houston,2009-10-17,6,@,Tulane,W,1,16
Idaho,2009-10-17,7,,Hawaii,W,3,23
Illinois,2009-10-17,6,@,Indiana,L,3,27
Indiana,2009-10-17,7,,Illinois,W,2,14
Iowa,2009-10-17,7,@,Wisconsin,W,1,10
Iowa State,2009-10-17,7,,Baylor,W,1,10
Kansas,2009-10-17,6,@,Colorado,L,4,34
Kansas State,2009-10-17,7,,Texas A&M,W,2,14
Kent State,2009-10-17,7,@,Eastern Michigan,W,0,6
Kentucky,2009-10-17,6,@,Auburn,W,2,14
Louisiana,2009-10-17,6,@,Western Kentucky,W,3,22
Louisiana Tech,2009-10-17,6,,New Mexico State,W,1,7
Louisville,2009-10-17,6,@,Connecticut,L,5,38
Marshall,2009-10-17,7,@,West Virginia,L,3,24
Maryland,2009-10-17,7,,Virginia,L,2,20
Memphis,2009-10-17,7,@,Southern Mississippi,L,5,36
Miami (FL),2009-10-17,6,@,Central Florida,W,1,7
Miami (OH),2009-10-17,7,@,Ohio,L,4,28
Michigan,2009-10-17,7,,Delaware State,W,0,6
Michigan State,2009-10-17,7,,Northwestern,W,2,14
Middle Tennessee State,2009-10-17,6,,Mississippi State,L,3,27
Minnesota,2009-10-17,7,@,Penn State,L,2,20
Mississippi State,2009-10-17,7,@,Middle Tennessee State,W,0,6
Missouri,2009-10-17,6,@,Oklahoma State,L,3,33
Navy,2009-10-17,7,@,Southern Methodist,W,5,35
Nebraska,2009-10-17,6,,Texas Tech,L,4,31
Nevada,2009-10-17,6,@,Utah State,W,4,32
New Mexico State,2009-10-17,7,@,Louisiana Tech,L,6,45
North Carolina State,2009-10-17,7,@,Boston College,L,7,52
North Texas,2009-10-17,6,,Florida Atlantic,L,6,44
Northern Illinois,2009-10-17,6,@,Toledo,L,3,20
Northwestern,2009-10-17,7,@,Michigan State,L,3,24
Notre Dame,2009-10-17,6,,Southern California,L,4,34
Ohio,2009-10-17,7,,Miami (OH),W,1,7
Ohio State,2009-10-17,7,@,Purdue,L,2,26
Oklahoma,2009-10-17,6,N,Texas,L,1,16
Oklahoma State,2009-10-17,6,,Missouri,W,2,17
Ole Miss,2009-10-17,6,,Alabama-Birmingham,W,1,13
Penn State,2009-10-17,7,,Minnesota,W,0,0
Purdue,2009-10-17,7,,Ohio State,W,2,18
Rice,2009-10-17,7,@,East Carolina,L,7,49
San Diego State,2009-10-17,6,,Brigham Young,L,5,38
San Jose State,2009-10-17,6,@,Fresno State,L,5,41
SMU,2009-10-17,6,,Navy,L,5,38
South Carolina,2009-10-17,7,@,Alabama,L,2,20
Southern Mississippi,2009-10-17,7,,Memphis,W,1,16
Stanford,2009-10-17,7,@,Arizona,L,6,43
Temple,2009-10-17,6,,Army,W,1,13
Texas,2009-10-17,6,N,Oklahoma,W,1,13
Texas A&M,2009-10-17,6,@,Kansas State,L,8,62
Texas Christian,2009-10-17,6,,Colorado State,W,0,6
Texas Tech,2009-10-17,7,@,Nebraska,W,1,10
Toledo,2009-10-17,7,,Northern Illinois,W,3,19
Troy,2009-10-17,6,@,Florida International,W,4,33
Tulane,2009-10-17,6,,Houston,L,6,44
UAB,2009-10-17,6,@,Mississippi,L,7,48
UCF,2009-10-17,6,,Miami (FL),L,3,27
UCLA,2009-10-17,6,,California,L,6,45
UNLV,2009-10-17,7,,Utah,L,5,35
USC,2009-10-17,6,@,Notre Dame,W,4,27
Utah,2009-10-17,6,@,Nevada-Las Vegas,W,1,15
Utah State,2009-10-17,6,,Nevada,L,5,35
Vanderbilt,2009-10-17,7,,Georgia,L,4,34
Virginia,2009-10-17,6,@,Maryland,W,0,9
Virginia Tech,2009-10-17,7,@,Georgia Tech,L,4,28
Wake Forest,2009-10-17,7,@,Clemson,L,5,38
Washington,2009-10-17,7,@,Arizona State,L,3,24
West Virginia,2009-10-17,6,,Marshall,W,1,7
Western Kentucky,2009-10-17,6,,Louisiana,L,3,30
Western Michigan,2009-10-17,7,,Central Michigan,L,4,34
Wisconsin,2009-10-17,7,,Iowa,L,2,20
Wyoming,2009-10-17,7,@,Air Force,L,1,10
Tulsa,2009-10-21,7,@,Texas-El Paso,L,3,28
UTEP,2009-10-21,7,,Tulsa,W,3,24
Florida State,2009-10-22,7,@,North Carolina,W,3,27
North Carolina,2009-10-22,7,,Florida State,L,3,30
Army,2009-10-23,8,,Rutgers,L,3,27
Rutgers,2009-10-23,7,@,Army,W,1,10
Air Force,2009-10-24,8,@,Utah,L,3,23
Akron,2009-10-24,7,@,Syracuse,L,4,28
Alabama,2009-10-24,8,,Tennessee,W,1,10
Arizona,2009-10-24,7,,UCLA,W,1,13
Arizona State,2009-10-24,7,@,Stanford,L,4,33
Arkansas,2009-10-24,7,@,Mississippi,L,3,30
Arkansas State,2009-10-24,6,,Florida International,W,1,10
Auburn,2009-10-24,8,@,Louisiana State,L,4,31
Ball State,2009-10-24,8,@,Eastern Michigan,W,3,27
Baylor,2009-10-24,7,,Oklahoma State,L,4,34
Boise State,2009-10-24,7,@,Hawaii,W,1,9
Boston College,2009-10-24,8,@,Notre Dame,L,2,20
Bowling Green State,2009-10-24,8,,Central Michigan,L,3,24
Brigham Young,2009-10-24,8,,Texas Christian,L,5,38
Buffalo,2009-10-24,8,@,Western Michigan,L,4,34
California,2009-10-24,7,,Washington State,W,2,17
Central Michigan,2009-10-24,8,@,Bowling Green State,W,1,10
Cincinnati,2009-10-24,7,,Louisville,W,1,10
Clemson,2009-10-24,7,@,Miami (FL),W,4,37
Colorado,2009-10-24,7,@,Kansas State,L,2,20
Colorado State,2009-10-24,8,,San Diego State,L,6,42
Connecticut,2009-10-24,7,@,West Virginia,L,4,28
Duke,2009-10-24,7,,Maryland,W,1,13
Eastern Michigan,2009-10-24,7,,Ball State,L,4,29
Florida,2009-10-24,7,@,Mississippi State,W,2,19
Florida Atlantic,2009-10-24,6,@,Louisiana,W,4,29
Florida International,2009-10-24,7,@,Arkansas State,L,3,27
Fresno State,2009-10-24,7,@,New Mexico State,W,0,3
Georgia Tech,2009-10-24,8,@,Virginia,W,0,9
Hawaii,2009-10-24,7,,Boise State,L,6,54
Houston,2009-10-24,7,,Southern Methodist,W,2,15
Idaho,2009-10-24,8,@,Nevada,L,10,70
Illinois,2009-10-24,7,@,Purdue,L,3,24
Indiana,2009-10-24,8,@,Northwestern,L,3,29
Iowa,2009-10-24,8,@,Michigan State,W,1,13
Iowa State,2009-10-24,8,@,Nebraska,W,1,7
Kansas,2009-10-24,7,,Oklahoma,L,5,35
Kansas State,2009-10-24,8,,Colorado,W,1,6
Kent State,2009-10-24,8,@,Ohio,W,1,11
Kentucky,2009-10-24,7,,Louisiana-Monroe,W,2,13
Louisiana,2009-10-24,7,,Florida Atlantic,L,7,51
Louisiana Tech,2009-10-24,7,@,Utah State,L,2,23
Louisiana-Monroe,2009-10-24,7,@,Kentucky,L,5,36
Louisville,2009-10-24,7,@,Cincinnati,L,5,41
LSU,2009-10-24,7,,Auburn,W,1,10
Marshall,2009-10-24,8,,Alabama-Birmingham,W,1,7
Maryland,2009-10-24,8,@,Duke,L,2,17
Miami (FL),2009-10-24,7,,Clemson,L,5,40
Miami (OH),2009-10-24,8,,Northern Illinois,L,3,27
Michigan,2009-10-24,8,,Penn State,L,4,35
Michigan State,2009-10-24,8,,Iowa,L,1,15
Middle Tennessee State,2009-10-24,7,,Western Kentucky,W,3,24
Minnesota,2009-10-24,8,@,Ohio State,L,5,38
Mississippi State,2009-10-24,8,,Florida,L,3,29
Missouri,2009-10-24,7,,Texas,L,5,41
Navy,2009-10-24,8,,Wake Forest,W,1,10
Nebraska,2009-10-24,7,,Iowa State,L,1,9
Nevada,2009-10-24,7,,Idaho,W,6,45
New Mexico,2009-10-24,7,,Nevada-Las Vegas,L,4,34
New Mexico State,2009-10-24,8,,Fresno State,L,4,34
North Texas,2009-10-24,7,@,Troy,L,6,50
Northern Illinois,2009-10-24,7,@,Miami (OH),W,3,22
Northwestern,2009-10-24,8,,Indiana,W,4,28
Notre Dame,2009-10-24,7,,Boston College,W,2,16
Ohio,2009-10-24,8,,Kent State,L,2,20
Ohio State,2009-10-24,8,,Minnesota,W,1,7
Oklahoma,2009-10-24,7,@,Kansas,W,1,13
Oklahoma State,2009-10-24,7,@,Baylor,W,1,7
Ole Miss,2009-10-24,7,,Arkansas,W,2,17
Oregon,2009-10-24,7,@,Washington,W,2,19
Oregon State,2009-10-24,7,@,Southern California,L,6,42
Penn State,2009-10-24,8,@,Michigan,W,1,10
Pitt,2009-10-24,8,,South Florida,W,2,14
Purdue,2009-10-24,8,,Illinois,W,2,14
Rice,2009-10-24,8,,Central Florida,L,7,49
San Diego State,2009-10-24,7,@,Colorado State,W,4,28
SMU,2009-10-24,7,@,Houston,L,5,38
South Carolina,2009-10-24,8,,Vanderbilt,W,1,10
South Florida,2009-10-24,7,@,Pittsburgh,L,5,41
Southern Mississippi,2009-10-24,8,,Tulane,W,1,6
Stanford,2009-10-24,8,,Arizona State,W,2,14
Syracuse,2009-10-24,7,,Akron,W,2,14
Temple,2009-10-24,7,@,Toledo,W,3,24
Tennessee,2009-10-24,7,@,Alabama,L,0,12
Texas,2009-10-24,7,@,Missouri,W,1,7
Texas A&M,2009-10-24,7,@,Texas Tech,W,4,30
Texas Christian,2009-10-24,7,@,Brigham Young,W,1,7
Texas Tech,2009-10-24,8,,Texas A&M,L,7,52
Toledo,2009-10-24,8,,Temple,L,5,40
Troy,2009-10-24,7,,North Texas,W,4,26
Tulane,2009-10-24,7,@,Southern Mississippi,L,6,43
UAB,2009-10-24,7,@,Marshall,L,3,27
UCF,2009-10-24,7,@,Rice,W,1,7
UCLA,2009-10-24,7,@,Arizona,L,4,27
UNLV,2009-10-24,8,@,New Mexico,W,2,17
USC,2009-10-24,7,,Oregon State,W,4,36
Utah,2009-10-24,7,,Air Force,W,1,16
Utah State,2009-10-24,7,,Louisiana Tech,W,3,21
Vanderbilt,2009-10-24,8,@,South Carolina,L,2,14
Virginia,2009-10-24,7,,Georgia Tech,L,4,34
Wake Forest,2009-10-24,8,@,Navy,L,1,13
Washington,2009-10-24,8,,Oregon,L,6,43
Washington State,2009-10-24,7,@,California,L,7,49
West Virginia,2009-10-24,7,,Connecticut,W,3,24
Western Kentucky,2009-10-24,7,@,Middle Tennessee State,L,8,62
Western Michigan,2009-10-24,8,,Buffalo,W,4,31
East Carolina,2009-10-27,8,@,Memphis,W,2,19
Memphis,2009-10-27,8,,East Carolina,L,5,38
North Carolina,2009-10-29,8,@,Virginia Tech,W,2,17
Virginia Tech,2009-10-29,8,,North Carolina,L,2,20
South Florida,2009-10-30,8,,West Virginia,W,2,19
West Virginia,2009-10-30,8,@,South Florida,L,3,30
Air Force,2009-10-31,9,@,Colorado State,W,2,16
Akron,2009-10-31,8,@,Northern Illinois,L,3,27
Arizona State,2009-10-31,8,,California,L,2,23
Arkansas,2009-10-31,8,,Eastern Michigan,W,4,27
Arkansas State,2009-10-31,7,@,Louisville,L,3,21
Auburn,2009-10-31,9,,Mississippi,W,3,20
Ball State,2009-10-31,9,,Ohio,L,1,20
Baylor,2009-10-31,8,,Nebraska,L,2,20
Boise State,2009-10-31,8,,San Jose State,W,1,7
Boston College,2009-10-31,9,,Central Michigan,W,1,10
California,2009-10-31,8,@,Arizona State,W,3,21
Central Michigan,2009-10-31,9,@,Boston College,L,4,31
Cincinnati,2009-10-31,8,@,Syracuse,W,1,7
Clemson,2009-10-31,8,,Coastal Carolina,W,0,3
Colorado,2009-10-31,8,,Missouri,L,4,36
Colorado State,2009-10-31,9,,Air Force,L,4,34
Connecticut,2009-10-31,8,,Rutgers,L,4,28
Duke,2009-10-31,8,@,Virginia,W,2,17
Eastern Michigan,2009-10-31,8,@,Arkansas,L,9,63
Florida,2009-10-31,8,N,Georgia,W,2,17
Florida Atlantic,2009-10-31,7,,Middle Tennessee State,L,3,27
Florida International,2009-10-31,8,,Louisiana,W,2,17
Florida State,2009-10-31,8,,North Carolina State,W,6,42
Fresno State,2009-10-31,8,,Utah State,W,3,27
Georgia,2009-10-31,8,N,Florida,L,5,41
Georgia Tech,2009-10-31,9,@,Vanderbilt,W,4,31
Hawaii,2009-10-31,8,@,Nevada,L,4,31
Houston,2009-10-31,8,,Southern Mississippi,W,6,43
Idaho,2009-10-31,9,,Louisiana Tech,W,5,34
Illinois,2009-10-31,8,,Michigan,W,1,13
Indiana,2009-10-31,9,@,Iowa,L,6,42
Iowa,2009-10-31,9,,Indiana,W,3,24
Iowa State,2009-10-31,9,@,Texas A&M,L,5,35
Kansas,2009-10-31,8,@,Texas Tech,L,6,42
Kansas State,2009-10-31,9,@,Oklahoma,L,6,42
Kent State,2009-10-31,9,,Western Michigan,W,2,14
Kentucky,2009-10-31,8,,Mississippi State,L,4,31
Louisiana,2009-10-31,8,@,Florida International,L,2,20
Louisiana Tech,2009-10-31,8,@,Idaho,L,5,35
Louisiana-Monroe,2009-10-31,8,@,Troy,L,6,42
Louisville,2009-10-31,8,,Arkansas State,W,1,13
LSU,2009-10-31,8,,Tulane,W,0,0
Miami (FL),2009-10-31,8,@,Wake Forest,W,3,27
Miami (OH),2009-10-31,9,,Toledo,W,3,24
Michigan,2009-10-31,9,@,Illinois,L,5,38
Michigan State,2009-10-31,9,@,Minnesota,L,6,42
Middle Tennessee State,2009-10-31,8,@,Florida Atlantic,W,2,20
Minnesota,2009-10-31,9,,Michigan State,W,4,34
Mississippi State,2009-10-31,9,@,Kentucky,W,3,24
Missouri,2009-10-31,8,@,Colorado,W,2,17
Navy,2009-10-31,9,,Temple,L,3,27
Nebraska,2009-10-31,8,@,Baylor,W,1,10
Nevada,2009-10-31,8,,Hawaii,W,3,21
New Mexico,2009-10-31,8,@,San Diego State,L,3,23
New Mexico State,2009-10-31,9,@,Ohio State,L,6,45
North Carolina State,2009-10-31,8,@,Florida State,L,6,45
North Texas,2009-10-31,8,,Western Kentucky,W,7,49
Northern Illinois,2009-10-31,8,,Akron,W,1,10
Northwestern,2009-10-31,9,,Penn State,L,4,34
Notre Dame,2009-10-31,8,N,Washington State,W,2,14
Ohio,2009-10-31,9,@,Ball State,W,2,17
Ohio State,2009-10-31,9,,New Mexico State,W,0,0
Oklahoma,2009-10-31,8,,Kansas State,W,4,30
Oklahoma State,2009-10-31,8,,Texas,L,5,41
Ole Miss,2009-10-31,8,@,Auburn,L,4,33
Oregon,2009-10-31,8,,Southern California,W,2,20
Oregon State,2009-10-31,8,,UCLA,W,2,19
Penn State,2009-10-31,9,@,Northwestern,W,1,13
Purdue,2009-10-31,9,@,Wisconsin,L,4,37
Rutgers,2009-10-31,8,@,Connecticut,W,3,24
San Diego State,2009-10-31,8,,New Mexico,W,2,20
San Jose State,2009-10-31,7,@,Boise State,L,6,45
SMU,2009-10-31,8,@,Tulsa,W,2,13
South Carolina,2009-10-31,9,@,Tennessee,L,4,31
Southern Mississippi,2009-10-31,9,@,Houston,L,6,50
Syracuse,2009-10-31,8,,Cincinnati,L,4,28
Temple,2009-10-31,8,@,Navy,W,3,24
Tennessee,2009-10-31,8,,South Carolina,W,1,13
Texas,2009-10-31,8,@,Oklahoma State,W,2,14
Texas A&M,2009-10-31,8,,Iowa State,W,1,10
Texas Christian,2009-10-31,8,,Nevada-Las Vegas,W,0,0
Texas Tech,2009-10-31,9,,Kansas,W,3,21
Toledo,2009-10-31,9,@,Miami (OH),L,4,31
Troy,2009-10-31,8,,Louisiana-Monroe,W,3,21
Tulane,2009-10-31,8,@,Louisiana State,L,6,42
Tulsa,2009-10-31,8,,Southern Methodist,L,3,27
UAB,2009-10-31,8,@,Texas-El Paso,W,4,33
UCLA,2009-10-31,8,@,Oregon State,L,2,26
UNLV,2009-10-31,9,@,Texas Christian,L,5,41
USC,2009-10-31,8,@,Oregon,L,5,47
Utah,2009-10-31,8,,Wyoming,W,1,10
Utah State,2009-10-31,8,@,Fresno State,L,4,31
UTEP,2009-10-31,8,,Alabama-Birmingham,L,5,38
Vanderbilt,2009-10-31,9,,Georgia Tech,L,8,56
Virginia,2009-10-31,8,,Duke,L,2,28
Wake Forest,2009-10-31,9,,Miami (FL),L,4,28
Washington State,2009-10-31,8,N,Notre Dame,L,5,40
Western Kentucky,2009-10-31,8,@,North Texas,L,9,68
