School,Date,G,Loc,Opponent,WL,Total TD opp,Points Against
Houston,2012-09-29,4,N,Rice,W,2,14
Idaho,2012-09-29,5,@,North Carolina,L,9,66
Illinois,2012-09-29,5,,Penn State,L,5,35
Indiana,2012-09-29,4,@,Northwestern,L,5,44
Iowa,2012-09-29,5,,Minnesota,W,2,13
Iowa State,2012-09-29,4,,Texas Tech,L,3,24
Kent State,2012-09-29,4,,Ball State,W,5,43
Kentucky,2012-09-29,5,,South Carolina,L,5,38
Louisiana,2012-09-29,4,,Florida International,W,3,20
Louisiana Tech,2012-09-29,4,@,Virginia,W,5,38
Louisiana-Monroe,2012-09-29,4,@,Tulane,W,1,10
Louisville,2012-09-29,5,@,Southern Mississippi,W,2,17
LSU,2012-09-29,5,,Towson,W,3,22
Marshall,2012-09-29,5,@,Purdue,L,7,51
Massachusetts,2012-09-29,5,,Ohio,L,4,37
Miami (FL),2012-09-29,5,,North Carolina State,W,5,37
Miami (OH),2012-09-29,5,@,Akron,W,7,49
Michigan State,2012-09-29,5,,Ohio State,L,2,17
Middle Tennessee State,2012-09-29,4,@,Georgia Tech,W,4,28
Minnesota,2012-09-29,5,@,Iowa,L,4,31
Missouri,2012-09-29,5,@,Central Florida,W,2,16
Navy,2012-09-29,4,,San Jose State,L,0,12
Nebraska,2012-09-29,5,,Wisconsin,W,4,27
Nevada,2012-09-29,5,@,Texas State,W,3,21
New Mexico,2012-09-29,5,,Boise State,L,4,32
New Mexico State,2012-09-29,5,,Texas-San Antonio,L,5,35
North Carolina,2012-09-29,5,,Idaho,W,0,0
North Carolina State,2012-09-29,5,@,Miami (FL),L,6,44
North Texas,2012-09-29,5,@,Florida Atlantic,W,2,14
Northern Illinois,2012-09-29,5,,Central Michigan,W,3,24
Northwestern,2012-09-29,5,,Indiana,W,4,29
Ohio,2012-09-29,5,@,Massachusetts,W,4,34
Ohio State,2012-09-29,5,@,Michigan State,W,1,16
Oklahoma State,2012-09-29,4,,Texas,L,6,41
Ole Miss,2012-09-29,5,@,Alabama,L,3,33
Oregon,2012-09-29,5,@,Washington State,W,3,26
Oregon State,2012-09-29,3,@,Arizona,W,5,35
Penn State,2012-09-29,5,@,Illinois,W,1,7
Purdue,2012-09-29,4,,Marshall,W,6,41
Rice,2012-09-29,5,N,Houston,L,5,35
San Diego State,2012-09-29,5,@,Fresno State,L,7,52
San Jose State,2012-09-29,5,@,Navy,W,0,0
SMU,2012-09-29,4,,Texas Christian,L,3,24
South Alabama,2012-09-29,5,,Troy,L,4,31
South Carolina,2012-09-29,5,@,Kentucky,W,2,17
South Florida,2012-09-29,5,,Florida State,L,3,30
Southern Mississippi,2012-09-29,4,,Louisville,L,3,21
Tennessee,2012-09-29,5,@,Georgia,L,7,51
Texas,2012-09-29,4,@,Oklahoma State,W,4,36
Texas A&M,2012-09-29,4,N,Arkansas,W,1,10
Texas Christian,2012-09-29,4,@,Southern Methodist,W,2,16
Texas State,2012-09-29,4,,Nevada,L,4,34
Texas Tech,2012-09-29,4,@,Iowa State,W,2,13
Toledo,2012-09-29,5,@,Western Michigan,W,2,17
Troy,2012-09-29,5,@,South Alabama,W,1,10
Tulane,2012-09-29,4,,Louisiana-Monroe,L,9,63
Tulsa,2012-09-29,5,@,Alabama-Birmingham,W,6,42
UAB,2012-09-29,4,,Tulsa,L,7,49
UCF,2012-09-29,4,,Missouri,L,3,21
UCLA,2012-09-29,5,@,Colorado,W,2,14
UNLV,2012-09-29,5,@,Utah State,L,4,35
Utah State,2012-09-29,5,,Nevada-Las Vegas,W,1,13
UTEP,2012-09-29,5,@,East Carolina,L,4,28
UTSA,2012-09-29,5,@,New Mexico State,W,2,14
Virginia,2012-09-29,5,,Louisiana Tech,L,5,44
Virginia Tech,2012-09-29,5,N,Cincinnati,L,3,27
Wake Forest,2012-09-29,5,,Duke,L,4,34
Washington State,2012-09-29,5,,Oregon,L,7,51
West Virginia,2012-09-29,4,,Baylor,W,9,63
Western Kentucky,2012-09-29,5,@,Arkansas State,W,1,13
Western Michigan,2012-09-29,5,,Toledo,L,4,37
Wisconsin,2012-09-29,5,@,Nebraska,L,3,30
Arkansas State,2012-10-04,6,@,Florida International,W,2,20
East Carolina,2012-10-04,6,@,Central Florida,L,4,40
Florida International,2012-10-04,6,,Arkansas State,L,5,34
UCF,2012-10-04,5,,East Carolina,W,2,20
USC,2012-10-04,5,@,Utah,W,4,28
Utah,2012-10-04,5,,Southern California,L,5,38
Brigham Young,2012-10-05,6,,Utah State,W,0,3
Pitt,2012-10-05,5,@,Syracuse,L,2,14
Syracuse,2012-10-05,5,,Pittsburgh,W,1,13
Utah State,2012-10-05,6,@,Brigham Young,L,1,6
Air Force,2012-10-06,5,,Navy,L,3,28
Akron,2012-10-06,6,,Bowling Green State,L,3,24
Arizona,2012-10-06,6,@,Stanford,L,8,54
Arkansas,2012-10-06,6,@,Auburn,W,1,7
Army,2012-10-06,5,,Boston College,W,4,31
Auburn,2012-10-06,5,,Arkansas,L,3,24
Ball State,2012-10-06,6,,Northern Illinois,L,5,35
Boise State,2012-10-06,5,@,Southern Mississippi,W,2,14
Boston College,2012-10-06,5,@,Army,L,4,34
Bowling Green State,2012-10-06,6,@,Akron,W,1,10
Buffalo,2012-10-06,5,@,Ohio,L,5,38
California,2012-10-06,6,,UCLA,W,2,17
Central Michigan,2012-10-06,5,@,Toledo,L,6,50
Cincinnati,2012-10-06,4,,Miami (OH),W,2,14
Clemson,2012-10-06,6,,Georgia Tech,W,4,31
Colorado State,2012-10-06,6,,Fresno State,L,4,28
Connecticut,2012-10-06,6,@,Rutgers,L,2,19
Duke,2012-10-06,6,,Virginia,W,2,17
Eastern Michigan,2012-10-06,5,,Kent State,L,5,41
Florida,2012-10-06,5,,Louisiana State,W,0,6
Florida State,2012-10-06,6,@,North Carolina State,L,2,17
Fresno State,2012-10-06,6,@,Colorado State,W,1,7
Georgia,2012-10-06,6,@,South Carolina,L,5,35
Georgia Tech,2012-10-06,6,@,Clemson,L,5,47
Hawaii,2012-10-06,5,@,San Diego State,L,7,52
Houston,2012-10-06,5,,North Texas,W,3,21
Idaho,2012-10-06,6,,New Mexico State,W,2,18
Illinois,2012-10-06,6,@,Wisconsin,L,4,31
Indiana,2012-10-06,5,,Michigan State,L,4,31
Iowa State,2012-10-06,5,@,Texas Christian,W,2,23
Kansas,2012-10-06,5,@,Kansas State,L,8,56
Kansas State,2012-10-06,5,,Kansas,W,2,16
Kent State,2012-10-06,5,@,Eastern Michigan,W,2,14
Kentucky,2012-10-06,6,,Mississippi State,L,3,27
Louisiana,2012-10-06,5,,Tulane,W,1,13
Louisiana Tech,2012-10-06,5,,Nevada-Las Vegas,W,4,31
Louisiana-Monroe,2012-10-06,5,@,Middle Tennessee State,W,2,17
LSU,2012-10-06,6,@,Florida,L,2,14
Marshall,2012-10-06,6,,Tulsa,L,6,45
Maryland,2012-10-06,5,,Wake Forest,W,2,14
Massachusetts,2012-10-06,6,@,Western Michigan,L,7,52
Memphis,2012-10-06,5,,Rice,W,1,10
Miami (FL),2012-10-06,6,@,Notre Dame,L,5,41
Miami (OH),2012-10-06,6,@,Cincinnati,L,7,52
Michigan,2012-10-06,5,@,Purdue,W,1,13
Michigan State,2012-10-06,6,@,Indiana,W,3,27
Middle Tennessee State,2012-10-06,5,,Louisiana-Monroe,L,4,31
Mississippi State,2012-10-06,5,@,Kentucky,W,2,14
Missouri,2012-10-06,6,,Vanderbilt,L,2,19
Navy,2012-10-06,5,@,Air Force,W,3,21
Nebraska,2012-10-06,6,@,Ohio State,L,9,63
Nevada,2012-10-06,6,,Wyoming,W,4,28
New Mexico,2012-10-06,6,,Texas State,W,2,14
New Mexico State,2012-10-06,6,@,Idaho,L,2,26
North Carolina,2012-10-06,6,,Virginia Tech,W,4,34
North Carolina State,2012-10-06,6,,Florida State,W,1,16
North Texas,2012-10-06,6,@,Houston,L,5,44
Northern Illinois,2012-10-06,6,@,Ball State,W,2,23
Northwestern,2012-10-06,6,@,Penn State,L,5,39
Notre Dame,2012-10-06,5,,Miami (FL),W,0,3
Ohio,2012-10-06,6,,Buffalo,W,4,31
Ohio State,2012-10-06,6,,Nebraska,W,5,38
Oklahoma,2012-10-06,4,@,Texas Tech,W,2,20
Ole Miss,2012-10-06,6,,Texas A&M,L,4,30
Oregon,2012-10-06,6,,Washington,W,3,21
Oregon State,2012-10-06,4,,Washington State,W,0,6
Penn State,2012-10-06,6,,Northwestern,W,4,28
Purdue,2012-10-06,5,,Michigan,L,5,44
Rice,2012-10-06,6,@,Memphis,L,2,14
Rutgers,2012-10-06,5,,Connecticut,W,0,3
San Diego State,2012-10-06,6,,Hawaii,W,2,14
SMU,2012-10-06,5,@,Texas-El Paso,W,0,0
South Carolina,2012-10-06,6,,Georgia,W,1,7
South Florida,2012-10-06,6,@,Temple,L,5,37
Southern Mississippi,2012-10-06,5,,Boise State,L,5,40
Stanford,2012-10-06,5,,Arizona,W,6,48
Temple,2012-10-06,4,,South Florida,W,4,28
Texas,2012-10-06,5,,West Virginia,L,6,48
Texas A&M,2012-10-06,5,@,Mississippi,W,3,27
Texas Christian,2012-10-06,5,,Iowa State,L,5,37
Texas State,2012-10-06,5,@,New Mexico,L,5,35
Texas Tech,2012-10-06,5,,Oklahoma,L,5,41
Toledo,2012-10-06,6,,Central Michigan,W,5,35
Tulane,2012-10-06,5,@,Louisiana,L,5,41
Tulsa,2012-10-06,6,@,Marshall,W,5,38
UAB,2012-10-06,5,,Southeastern Louisiana,W,0,3
UCLA,2012-10-06,6,@,California,L,6,43
UNLV,2012-10-06,6,@,Louisiana Tech,L,7,58
UTEP,2012-10-06,6,,Southern Methodist,L,2,17
Vanderbilt,2012-10-06,5,@,Missouri,W,1,15
Virginia,2012-10-06,6,@,Duke,L,6,42
Virginia Tech,2012-10-06,6,@,North Carolina,L,6,48
Wake Forest,2012-10-06,6,@,Maryland,L,2,19
Washington,2012-10-06,5,@,Oregon,L,7,52
Washington State,2012-10-06,6,@,Oregon State,L,2,19
West Virginia,2012-10-06,5,@,Texas,W,6,45
Western Michigan,2012-10-06,6,,Massachusetts,W,2,14
Wisconsin,2012-10-06,6,,Illinois,W,2,14
Wyoming,2012-10-06,5,@,Nevada,L,5,35
Arizona State,2012-10-11,6,@,Colorado,W,2,17
Colorado,2012-10-11,6,,Arizona State,L,7,51
Troy,2012-10-11,6,,Western Kentucky,L,4,31
Tulsa,2012-10-11,7,,Texas-El Paso,W,1,11
UTEP,2012-10-11,7,@,Tulsa,L,4,33
Western Kentucky,2012-10-11,6,@,Troy,W,3,26
Central Michigan,2012-10-12,6,,Navy,L,4,31
Navy,2012-10-12,6,@,Central Michigan,W,1,13
Air Force,2012-10-13,6,@,Wyoming,W,3,27
Akron,2012-10-13,7,@,Ohio,L,4,34
Alabama,2012-10-13,6,@,Missouri,W,1,10
Arkansas,2012-10-13,7,,Kentucky,W,1,7
Arkansas State,2012-10-13,7,,South Alabama,W,3,29
Army,2012-10-13,6,,Kent State,L,4,31
Auburn,2012-10-13,6,@,Mississippi,L,5,41
Ball State,2012-10-13,7,,Western Michigan,W,3,24
Baylor,2012-10-13,5,,Texas Christian,L,7,49
Boise State,2012-10-13,6,,Fresno State,W,1,10
Boston College,2012-10-13,6,@,Florida State,L,6,51
Bowling Green State,2012-10-13,7,,Miami (OH),W,1,12
Brigham Young,2012-10-13,7,,Oregon State,L,6,42
Buffalo,2012-10-13,6,@,Northern Illinois,L,6,45
California,2012-10-13,7,@,Washington State,W,2,17
Cincinnati,2012-10-13,5,,Fordham,W,1,17
Colorado State,2012-10-13,7,@,San Diego State,L,5,38
Connecticut,2012-10-13,7,,Temple,L,2,17
Duke,2012-10-13,7,@,Virginia Tech,L,5,41
East Carolina,2012-10-13,7,,Memphis,W,1,7
Eastern Michigan,2012-10-13,6,,Toledo,L,7,52
Florida,2012-10-13,6,@,Vanderbilt,W,2,17
Florida Atlantic,2012-10-13,6,@,Louisiana-Monroe,L,5,35
Florida International,2012-10-13,7,,Middle Tennessee State,L,4,34
Florida State,2012-10-13,7,,Boston College,W,1,7
Fresno State,2012-10-13,7,@,Boise State,L,2,20
Hawaii,2012-10-13,6,,New Mexico,L,5,35
Houston,2012-10-13,6,,Alabama-Birmingham,W,2,17
Idaho,2012-10-13,7,@,Texas State,L,5,38
Illinois,2012-10-13,7,@,Michigan,L,6,45
Indiana,2012-10-13,6,,Ohio State,L,7,52
Iowa,2012-10-13,6,@,Michigan State,W,1,16
Iowa State,2012-10-13,6,,Kansas State,L,3,27
Kansas,2012-10-13,6,,Oklahoma State,L,2,20
Kansas State,2012-10-13,6,@,Iowa State,W,3,21
Kent State,2012-10-13,6,@,Army,W,2,17
Kentucky,2012-10-13,7,@,Arkansas,L,7,49
Louisiana Tech,2012-10-13,6,,Texas A&M,L,7,59
Louisiana-Monroe,2012-10-13,6,,Florida Atlantic,W,2,14
Louisville,2012-10-13,6,@,Pittsburgh,W,5,35
LSU,2012-10-13,7,,South Carolina,W,3,21
Maryland,2012-10-13,6,@,Virginia,W,2,20
Memphis,2012-10-13,6,@,East Carolina,L,5,41
Miami (FL),2012-10-13,7,,North Carolina,L,2,18
Miami (OH),2012-10-13,7,@,Bowling Green State,L,5,37
Michigan,2012-10-13,6,,Illinois,W,0,0
Michigan State,2012-10-13,7,,Iowa,L,1,19
Middle Tennessee State,2012-10-13,6,@,Florida International,W,4,30
Minnesota,2012-10-13,6,,Northwestern,L,3,21
Mississippi State,2012-10-13,6,,Tennessee,W,4,31
Missouri,2012-10-13,7,,Alabama,L,6,42
Nevada,2012-10-13,7,@,Nevada-Las Vegas,W,5,37
New Mexico,2012-10-13,7,@,Hawaii,W,3,23
North Carolina,2012-10-13,7,@,Miami (FL),W,2,14
Northern Illinois,2012-10-13,7,,Buffalo,W,0,3
Northwestern,2012-10-13,7,@,Minnesota,W,1,13
Notre Dame,2012-10-13,6,,Stanford,W,1,13
Ohio,2012-10-13,7,,Akron,W,4,28
Ohio State,2012-10-13,7,@,Indiana,W,6,49
Oklahoma,2012-10-13,5,N,Texas,W,3,21
Oklahoma State,2012-10-13,5,@,Kansas,W,2,14
Ole Miss,2012-10-13,7,,Auburn,W,2,20
Oregon State,2012-10-13,5,@,Brigham Young,W,3,24
Pitt,2012-10-13,6,,Louisville,L,6,45
Purdue,2012-10-13,6,,Wisconsin,L,5,38
Rice,2012-10-13,7,,Texas-San Antonio,W,1,14
Rutgers,2012-10-13,6,,Syracuse,W,2,15
San Diego State,2012-10-13,7,,Colorado State,W,2,14
San Jose State,2012-10-13,6,,Utah State,L,7,49
SMU,2012-10-13,6,@,Tulane,L,3,27
South Alabama,2012-10-13,6,@,Arkansas State,L,5,36
South Carolina,2012-10-13,7,@,Louisiana State,L,2,23
Southern Mississippi,2012-10-13,6,@,Central Florida,L,5,38
Stanford,2012-10-13,6,@,Notre Dame,L,2,20
Syracuse,2012-10-13,6,@,Rutgers,L,3,23
Temple,2012-10-13,5,@,Connecticut,W,2,14
Tennessee,2012-10-13,6,@,Mississippi State,L,5,41
Texas,2012-10-13,6,N,Oklahoma,L,8,63
Texas A&M,2012-10-13,6,@,Louisiana Tech,W,8,57
Texas Christian,2012-10-13,6,@,Baylor,W,3,21
Texas State,2012-10-13,6,,Idaho,W,1,7
Texas Tech,2012-10-13,6,,West Virginia,W,2,14
Toledo,2012-10-13,7,@,Eastern Michigan,W,6,47
Tulane,2012-10-13,6,,Southern Methodist,W,2,26
UAB,2012-10-13,6,@,Houston,L,3,39
UCF,2012-10-13,6,,Southern Mississippi,W,4,31
UCLA,2012-10-13,7,,Utah,W,2,14
UNLV,2012-10-13,7,,Nevada,L,6,42
USC,2012-10-13,6,@,Washington,W,2,14
Utah,2012-10-13,6,@,UCLA,L,3,21
Utah State,2012-10-13,7,@,San Jose State,W,3,27
UTSA,2012-10-13,6,@,Rice,L,4,34
Vanderbilt,2012-10-13,6,,Florida,L,3,31
Virginia,2012-10-13,7,,Maryland,L,3,27
Virginia Tech,2012-10-13,7,,Duke,W,2,20
Washington,2012-10-13,6,,Southern California,L,3,24
Washington State,2012-10-13,7,,California,L,4,31
West Virginia,2012-10-13,6,@,Texas Tech,L,7,49
Western Michigan,2012-10-13,7,@,Ball State,L,4,30
Wisconsin,2012-10-13,7,@,Purdue,W,2,14
Wyoming,2012-10-13,6,,Air Force,L,4,28
Louisiana,2012-10-16,6,@,North Texas,L,3,30
North Texas,2012-10-16,7,,Louisiana,W,3,23
Arizona State,2012-10-18,7,,Oregon,L,6,43
Houston,2012-10-18,7,@,Southern Methodist,L,10,72
Oregon,2012-10-18,7,@,Arizona State,W,3,21
SMU,2012-10-18,7,,Houston,W,6,42
Connecticut,2012-10-19,8,@,Syracuse,L,4,40
Syracuse,2012-10-19,7,,Connecticut,W,1,10
Air Force,2012-10-20,7,,New Mexico,W,3,23
Akron,2012-10-20,8,,Northern Illinois,L,4,37
Alabama,2012-10-20,7,@,Tennessee,W,1,13
Arizona,2012-10-20,7,,Washington,W,2,17
Army,2012-10-20,7,@,Eastern Michigan,L,6,48
Auburn,2012-10-20,7,@,Vanderbilt,L,2,17
Ball State,2012-10-20,8,@,Central Michigan,W,4,30
Baylor,2012-10-20,6,@,Texas,L,8,56
Boise State,2012-10-20,7,,Nevada-Las Vegas,W,1,7
Boston College,2012-10-20,7,@,Georgia Tech,L,5,37
Bowling Green State,2012-10-20,8,@,Massachusetts,W,0,0
Brigham Young,2012-10-20,8,@,Notre Dame,L,2,17
Buffalo,2012-10-20,7,,Pittsburgh,L,2,20
California,2012-10-20,8,,Stanford,L,3,21
Central Michigan,2012-10-20,7,,Ball State,L,5,41
Cincinnati,2012-10-20,6,@,Toledo,L,2,29
Clemson,2012-10-20,7,,Virginia Tech,W,2,17
Colorado,2012-10-20,7,@,Southern California,L,7,50
Duke,2012-10-20,8,,North Carolina,W,3,30
East Carolina,2012-10-20,8,@,Alabama-Birmingham,W,5,35
Eastern Michigan,2012-10-20,7,,Army,W,5,38
Florida,2012-10-20,7,,South Carolina,W,0,11
Florida Atlantic,2012-10-20,7,@,South Alabama,L,4,37
Florida International,2012-10-20,8,@,Troy,L,5,38
Florida State,2012-10-20,8,@,Miami (FL),W,2,20
Fresno State,2012-10-20,8,,Wyoming,W,2,14
Georgia,2012-10-20,7,@,Kentucky,W,3,24
Georgia Tech,2012-10-20,7,,Boston College,W,2,17
Idaho,2012-10-20,8,@,Louisiana Tech,L,10,70
Indiana,2012-10-20,7,@,Navy,L,4,31
Iowa,2012-10-20,7,,Penn State,L,5,38
Iowa State,2012-10-20,7,@,Oklahoma State,L,4,31
Kansas,2012-10-20,7,@,Oklahoma,L,7,52
Kansas State,2012-10-20,7,@,West Virginia,W,2,14
Kent State,2012-10-20,7,,Western Michigan,W,3,24
Kentucky,2012-10-20,8,,Georgia,L,4,29
Louisiana Tech,2012-10-20,7,,Idaho,W,4,28
Louisiana-Monroe,2012-10-20,7,@,Western Kentucky,W,6,42
Louisville,2012-10-20,7,,South Florida,W,3,25
LSU,2012-10-20,8,@,Texas A&M,W,2,19
Marshall,2012-10-20,7,@,Southern Mississippi,W,3,24
Maryland,2012-10-20,7,,North Carolina State,L,2,20
Massachusetts,2012-10-20,7,,Bowling Green State,L,3,24
Memphis,2012-10-20,7,,Central Florida,L,5,35
Miami (FL),2012-10-20,8,,Florida State,L,3,33
Michigan,2012-10-20,7,,Michigan State,W,1,10
Michigan State,2012-10-20,8,@,Michigan,L,0,12
Middle Tennessee State,2012-10-20,7,@,Mississippi State,L,6,45
Minnesota,2012-10-20,7,@,Wisconsin,L,5,38
Mississippi State,2012-10-20,7,,Middle Tennessee State,W,0,3
Navy,2012-10-20,7,,Indiana,W,3,30
Nebraska,2012-10-20,7,@,Northwestern,W,4,28
Nevada,2012-10-20,8,,San Diego State,L,4,39
New Mexico,2012-10-20,8,@,Air Force,L,4,28
New Mexico State,2012-10-20,7,@,Utah State,L,5,41
North Carolina,2012-10-20,8,@,Duke,L,3,33
North Carolina State,2012-10-20,7,@,Maryland,W,2,18
Northern Illinois,2012-10-20,8,@,Akron,W,1,7
Northwestern,2012-10-20,8,,Nebraska,L,4,29
Notre Dame,2012-10-20,7,,Brigham Young,W,2,14
Ohio State,2012-10-20,8,,Purdue,W,3,22
Oklahoma,2012-10-20,6,,Kansas,W,1,7
Oklahoma State,2012-10-20,6,,Iowa State,W,1,10
Oregon State,2012-10-20,6,,Utah,W,1,7
Penn State,2012-10-20,7,@,Iowa,W,2,14
Pitt,2012-10-20,7,@,Buffalo,W,0,6
Purdue,2012-10-20,7,@,Ohio State,L,4,29
Rice,2012-10-20,8,@,Tulsa,L,4,28
Rutgers,2012-10-20,7,@,Temple,W,1,10
San Diego State,2012-10-20,8,@,Nevada,W,5,38
San Jose State,2012-10-20,7,@,Texas-San Antonio,W,3,24
South Alabama,2012-10-20,7,,Florida Atlantic,W,4,34
South Carolina,2012-10-20,8,@,Florida,L,6,44
South Florida,2012-10-20,7,@,Louisville,L,4,27
Southern Mississippi,2012-10-20,7,,Marshall,L,8,59
Stanford,2012-10-20,7,@,California,W,0,3
Temple,2012-10-20,6,,Rutgers,L,5,35
Tennessee,2012-10-20,7,,Alabama,L,6,44
Texas,2012-10-20,7,,Baylor,W,6,50
Texas A&M,2012-10-20,7,,Louisiana State,L,3,24
Texas Christian,2012-10-20,7,,Texas Tech,L,8,56
Texas Tech,2012-10-20,7,@,Texas Christian,W,5,53
Toledo,2012-10-20,8,,Cincinnati,W,2,23
Troy,2012-10-20,7,,Florida International,W,5,37
Tulane,2012-10-20,7,@,Texas-El Paso,L,3,24
Tulsa,2012-10-20,8,,Rice,W,3,24
UAB,2012-10-20,7,,East Carolina,L,5,42
UCF,2012-10-20,7,@,Memphis,W,2,17
UNLV,2012-10-20,8,@,Boise State,L,4,32
USC,2012-10-20,7,,Colorado,W,0,6
Utah,2012-10-20,7,@,Oregon State,L,3,21
Utah State,2012-10-20,8,,New Mexico State,W,1,7
UTEP,2012-10-20,8,,Tulane,W,2,20
UTSA,2012-10-20,7,,San Jose State,L,7,52
Vanderbilt,2012-10-20,7,,Auburn,W,1,13
Virginia,2012-10-20,8,,Wake Forest,L,1,16
Virginia Tech,2012-10-20,8,@,Clemson,L,5,38
Wake Forest,2012-10-20,7,@,Virginia,W,1,10
Washington,2012-10-20,7,@,Arizona,L,7,52
West Virginia,2012-10-20,7,,Kansas State,L,7,55
Western Kentucky,2012-10-20,7,,Louisiana-Monroe,L,6,43
Western Michigan,2012-10-20,8,@,Kent State,L,5,41
Wisconsin,2012-10-20,8,,Minnesota,W,2,13
Wyoming,2012-10-20,7,@,Fresno State,L,6,42
Arkansas State,2012-10-23,8,@,Louisiana,W,4,27
Louisiana,2012-10-23,7,,Arkansas State,L,5,50
Clemson,2012-10-25,8,@,Wake Forest,W,2,13
Wake Forest,2012-10-25,8,,Clemson,L,6,42
Air Force,2012-10-26,8,,Nevada,W,4,31
Cincinnati,2012-10-26,7,@,Louisville,L,4,34
Louisville,2012-10-26,8,,Cincinnati,W,4,31
Nevada,2012-10-26,9,@,Air Force,L,6,48
Akron,2012-10-27,9,@,Central Michigan,L,5,35
Alabama,2012-10-27,8,,Mississippi State,W,1,7
Arizona,2012-10-27,8,,Southern California,W,5,36
Arizona State,2012-10-27,8,,UCLA,L,6,45
Arkansas,2012-10-27,8,,Mississippi,L,3,30
Army,2012-10-27,8,,Ball State,L,3,30
Auburn,2012-10-27,8,,Texas A&M,L,9,63
Ball State,2012-10-27,9,@,Army,W,2,22
Baylor,2012-10-27,7,@,Iowa State,L,5,35
Boise State,2012-10-27,8,@,Wyoming,W,2,14
Boston College,2012-10-27,8,,Maryland,W,2,17
Bowling Green State,2012-10-27,9,,Eastern Michigan,W,0,3
Brigham Young,2012-10-27,9,@,Georgia Tech,W,2,17
Buffalo,2012-10-27,8,,Toledo,L,4,25
California,2012-10-27,9,@,Utah,L,7,49
Central Michigan,2012-10-27,8,,Akron,W,2,14
Colorado,2012-10-27,8,@,Oregon,L,10,70
Colorado State,2012-10-27,8,,Hawaii,W,3,27
Duke,2012-10-27,9,@,Florida State,L,6,48
East Carolina,2012-10-27,9,,Navy,L,8,56
Eastern Michigan,2012-10-27,8,@,Bowling Green State,L,3,24
Florida,2012-10-27,8,N,Georgia,L,2,17
Florida Atlantic,2012-10-27,8,,Troy,W,3,27
Florida International,2012-10-27,9,,Western Kentucky,L,2,14
Florida State,2012-10-27,9,,Duke,W,1,7
Fresno State,2012-10-27,9,@,New Mexico,W,4,32
Georgia,2012-10-27,8,N,Florida,W,0,9
Georgia Tech,2012-10-27,8,,Brigham Young,L,5,41
Hawaii,2012-10-27,7,@,Colorado State,L,6,42
Houston,2012-10-27,8,,Texas-El Paso,W,5,35
Illinois,2012-10-27,8,,Indiana,L,4,31
Indiana,2012-10-27,8,@,Illinois,W,2,17
Iowa,2012-10-27,8,@,Northwestern,L,4,28
Iowa State,2012-10-27,8,,Baylor,W,3,21
Kansas,2012-10-27,8,,Texas,L,3,21
Kansas State,2012-10-27,8,,Texas Tech,W,3,24
Kent State,2012-10-27,8,@,Rutgers,W,3,23
Kentucky,2012-10-27,9,@,Missouri,L,4,33
Louisiana Tech,2012-10-27,8,@,New Mexico State,W,2,14
Louisiana-Monroe,2012-10-27,8,,South Alabama,W,3,24
Marshall,2012-10-27,8,,Central Florida,L,8,54
Maryland,2012-10-27,8,@,Boston College,L,2,20
Massachusetts,2012-10-27,8,@,Vanderbilt,L,7,49
Memphis,2012-10-27,0,@,Southern Methodist,L,5,44
Miami (OH),2012-10-27,8,,Ohio,W,2,20
Michigan,2012-10-27,8,@,Nebraska,L,2,23
Michigan State,2012-10-27,9,@,Wisconsin,W,1,13
Middle Tennessee State,2012-10-27,8,,North Texas,W,3,21
Minnesota,2012-10-27,8,,Purdue,W,4,28
Mississippi State,2012-10-27,8,@,Alabama,L,5,38
Missouri,2012-10-27,8,,Kentucky,W,1,10
Navy,2012-10-27,8,@,East Carolina,W,4,28
Nebraska,2012-10-27,8,,Michigan,W,0,9
New Mexico,2012-10-27,9,,Fresno State,L,7,49
New Mexico State,2012-10-27,8,,Louisiana Tech,L,4,28
North Carolina,2012-10-27,9,,North Carolina State,W,5,35
North Carolina State,2012-10-27,8,@,North Carolina,L,5,43
North Texas,2012-10-27,8,@,Middle Tennessee State,L,5,38
Northern Illinois,2012-10-27,9,@,Western Michigan,W,5,34
Northwestern,2012-10-27,9,,Iowa,W,2,17
Notre Dame,2012-10-27,8,@,Oklahoma,W,1,13
Ohio,2012-10-27,8,@,Miami (OH),L,2,23
Ohio State,2012-10-27,9,@,Penn State,W,3,23
Oklahoma,2012-10-27,7,,Notre Dame,L,3,30
Oklahoma State,2012-10-27,7,,Texas Christian,W,2,14
Ole Miss,2012-10-27,8,@,Arkansas,W,3,27
Oregon,2012-10-27,8,,Colorado,W,2,14
Oregon State,2012-10-27,7,@,Washington,L,2,20
Penn State,2012-10-27,8,,Ohio State,L,5,35
Pitt,2012-10-27,8,,Temple,W,2,17
Purdue,2012-10-27,8,@,Minnesota,L,5,44
Rice,2012-10-27,9,,Southern Mississippi,W,2,17
Rutgers,2012-10-27,8,,Kent State,L,5,35
San Diego State,2012-10-27,9,,Nevada-Las Vegas,W,2,13
San Jose State,2012-10-27,8,,Texas State,W,2,20
SMU,2012-10-27,0,,Memphis,W,1,13
South Alabama,2012-10-27,8,@,Louisiana-Monroe,L,5,38
South Carolina,2012-10-27,9,,Tennessee,W,5,35
South Florida,2012-10-27,8,,Syracuse,L,5,37
Southern Mississippi,2012-10-27,8,@,Rice,L,6,44
Stanford,2012-10-27,8,,Washington State,W,2,17
Syracuse,2012-10-27,8,@,South Florida,W,3,36
Temple,2012-10-27,7,@,Pittsburgh,L,6,47
