School,Date,G,Loc,Opponent,WL,Total TD,Points For,Points Difference,Pass Comp opp,Pass Att opp,Comp Pct opp,Pass Yard opp,Pass TD opp,Rush Att opp,Rush Yard opp,Rush Avg opp,Rush TD opp,Fum opp,Pass Int opp,Turnovers opp
Arkansas,2001-09-22,3,@,Alabama,L,1,10,-21,9,16,56.3,133,1,34,116,3.4,1,2,0,2
Arkansas State,2001-09-22,3,,Jacksonville State,L,4,28,-3,10,20,50.0,124,1,66,324,4.9,3,0,1,1
Army,2001-09-22,2,@,Alabama-Birmingham,L,0,3,-52,19,25,76.0,220,2,49,239,4.9,4,0,0,0
Auburn,2001-09-22,3,@,Syracuse,L,2,14,-17,6,15,40.0,74,0,52,239,4.6,4,0,0,0
Ball State,2001-09-22,3,,Northern Iowa,L,5,39,-3,15,26,57.7,213,2,32,124,3.9,2,2,0,2
Baylor,2001-09-22,2,,New Mexico,W,1,16,3,13,29,44.8,258,1,45,102,2.3,0,2,2,4
Boise State,2001-09-22,3,,Texas-El Paso,W,6,42,25,16,28,57.1,153,2,42,160,3.8,0,0,2,2
Boston College,2001-09-22,3,@,Navy,W,5,38,17,4,9,44.4,124,1,51,177,3.5,2,1,2,3
Bowling Green State,2001-09-22,3,,Temple,W,6,42,19,26,51,51.0,327,2,32,29,0.9,0,1,3,4
Buffalo,2001-09-22,3,@,Connecticut,W,4,37,17,7,22,31.8,106,1,35,115,3.3,0,0,3,3
California,2001-09-22,3,@,Washington State,L,2,20,-31,23,47,48.9,513,4,36,92,2.6,2,0,1,1
Central Michigan,2001-09-22,3,,Toledo,L,4,28,-24,15,25,60.0,173,2,45,289,6.4,5,0,0,0
Cincinnati,2001-09-22,3,@,Miami (OH),L,2,14,-7,20,25,80.0,264,2,43,199,4.6,1,0,0,0
Clemson,2001-09-22,3,,Virginia,L,3,24,-2,18,34,52.9,227,2,35,160,4.6,1,0,1,1
Colorado,2001-09-22,4,,Kansas,W,3,27,11,12,25,48.0,165,1,44,113,2.6,0,0,0,0
Colorado State,2001-09-22,3,,San Diego State,L,1,7,-7,17,25,68.0,200,0,50,170,3.4,2,1,0,1
Connecticut,2001-09-22,3,,Buffalo,L,2,20,-17,23,41,56.1,237,1,45,149,3.3,3,2,0,2
Duke,2001-09-22,3,,Northwestern,L,1,7,-37,23,37,62.2,335,1,49,303,6.2,4,0,1,1
East Carolina,2001-09-22,3,,William & Mary,W,5,38,15,19,33,57.6,292,1,56,180,3.2,2,2,0,2
Eastern Michigan,2001-09-22,3,,Indiana State,L,1,14,-7,9,17,52.9,101,1,49,168,3.4,2,0,1,1
Florida,2001-09-22,3,@,Kentucky,W,6,44,34,23,39,59.0,203,1,21,85,4.0,0,0,0,0
Florida State,2001-09-22,3,@,North Carolina,L,1,9,-32,14,30,46.7,232,3,41,69,1.7,2,0,2,2
Fresno State,2001-09-22,4,@,Tulsa,W,4,37,19,24,41,58.5,210,0,39,145,3.7,2,0,2,2
Hawaii,2001-09-22,2,@,Nevada,L,2,20,-8,21,28,75.0,231,3,51,220,4.3,0,0,0,0
Houston,2001-09-22,2,,Texas,L,4,26,-27,22,37,59.5,341,4,39,193,4.9,3,1,1,2
Idaho,2001-09-22,3,@,Washington,L,0,3,-50,19,26,73.1,222,1,45,212,4.7,3,1,1,2
Illinois,2001-09-22,3,,Louisville,W,4,34,24,22,39,56.4,309,1,25,29,1.2,0,2,3,5
Indiana,2001-09-22,2,,Utah,L,4,26,-2,21,29,72.4,278,2,43,169,3.9,2,1,0,1
Iowa State,2001-09-22,2,@,Ohio,W,4,31,3,8,12,66.7,151,2,44,285,6.5,2,1,0,1
Kansas,2001-09-22,3,@,Colorado,L,1,16,-11,12,25,48.0,186,1,48,338,7.0,2,0,1,1
Kansas State,2001-09-22,2,,New Mexico State,W,9,64,64,9,23,39.1,70,0,43,45,1.0,0,1,2,3
Kent State,2001-09-22,3,@,West Virginia,L,2,14,-20,27,34,79.4,286,2,51,217,4.3,2,2,0,2
Kentucky,2001-09-22,3,,Florida,L,1,10,-34,25,40,62.5,397,5,32,168,5.3,1,3,0,3
Louisiana,2001-09-22,3,,Southern Mississippi,L,1,10,-25,21,35,60.0,272,1,44,104,2.4,3,1,1,2
Louisiana-Monroe,2001-09-22,3,,Middle Tennessee State,L,3,20,-18,30,37,81.1,323,2,48,186,3.9,3,3,0,3
Louisville,2001-09-22,4,@,Illinois,L,1,10,-24,18,39,46.2,301,2,42,203,4.8,1,0,2,2
Maryland,2001-09-22,3,@,Wake Forest,W,3,27,7,17,32,53.1,216,1,46,163,3.5,1,1,1,2
Memphis,2001-09-22,3,,South Florida,W,2,17,8,25,62,40.3,276,0,23,124,5.4,0,1,3,4
Miami (OH),2001-09-22,3,,Cincinnati,W,3,21,7,22,37,59.5,206,0,25,77,3.1,2,0,1,1
Michigan,2001-09-22,3,,Western Michigan,W,5,38,17,36,58,62.1,374,2,25,13,0.5,1,0,2,2
Michigan State,2001-09-22,2,@,Notre Dame,W,2,17,7,13,24,54.2,124,1,43,156,3.6,0,1,1,2
Middle Tennessee State,2001-09-22,3,@,Louisiana-Monroe,W,5,38,18,23,41,56.1,283,2,23,84,3.7,1,1,1,2
Navy,2001-09-22,3,,Boston College,L,3,21,-17,19,26,73.1,247,4,44,232,5.3,1,0,0,0
Nevada,2001-09-22,3,,Hawaii,W,3,28,8,25,38,65.8,303,2,20,45,2.3,0,0,1,1
New Mexico,2001-09-22,3,@,Baylor,L,1,13,-3,26,47,55.3,223,1,37,72,1.9,0,1,2,3
New Mexico State,2001-09-22,4,@,Kansas State,L,0,0,-64,11,19,57.9,251,2,53,277,5.2,6,0,1,1
North Carolina,2001-09-22,4,,Florida State,W,5,41,32,9,25,36.0,136,1,37,88,2.4,0,4,1,5
North Carolina State,2001-09-22,2,@,Southern Methodist,W,3,26,9,13,23,56.5,151,2,44,165,3.8,0,2,1,3
North Texas,2001-09-22,3,,Texas Tech,L,2,14,-28,35,46,76.1,286,2,27,121,4.5,2,0,0,0
Northern Illinois,2001-09-22,3,,Sam Houston State,W,5,41,25,25,38,65.8,318,2,34,86,2.5,0,1,2,3
Northwestern,2001-09-22,2,@,Duke,W,5,44,37,17,36,47.2,171,1,32,137,4.3,0,0,4,4
Notre Dame,2001-09-22,2,,Michigan State,L,1,10,-7,14,25,56.0,208,2,40,124,3.1,0,0,0,0
Ohio,2001-09-22,3,,Iowa State,L,4,28,-3,15,28,53.6,250,0,53,308,5.8,4,0,2,2
Ohio State,2001-09-22,2,@,UCLA,L,1,6,-7,16,26,61.5,262,1,41,61,1.5,0,4,0,4
Oklahoma State,2001-09-22,3,@,Texas A&M,L,1,7,-14,14,25,56.0,92,1,42,148,3.5,1,1,1,2
Oregon,2001-09-22,3,,Southern California,W,3,24,2,25,40,62.5,411,2,32,40,1.3,0,0,3,3
Penn State,2001-09-22,2,,Wisconsin,L,1,6,-12,10,19,52.6,114,1,66,320,4.8,1,0,1,1
Purdue,2001-09-22,2,,Akron,W,4,33,19,15,25,60.0,133,1,47,133,2.8,1,1,2,3
Rutgers,2001-09-22,3,,Virginia Tech,L,0,0,-50,19,27,70.4,175,4,46,223,4.8,1,1,0,1
San Diego State,2001-09-22,3,@,Colorado State,W,2,14,7,11,30,36.7,119,1,29,93,3.2,0,0,1,1
SMU,2001-09-22,3,,North Carolina State,L,2,17,-9,21,31,67.7,215,0,26,73,2.8,2,0,1,1
South Florida,2001-09-22,3,@,Memphis,L,1,9,-8,15,20,75.0,164,1,43,161,3.7,1,3,1,4
Southern Mississippi,2001-09-22,2,@,Louisiana,W,4,35,25,10,39,25.6,137,0,17,7,0.4,1,0,3,3
Stanford,2001-09-22,2,,Arizona State,W,7,51,23,23,47,48.9,418,3,23,86,3.7,0,1,2,3
Syracuse,2001-09-22,4,,Auburn,W,4,31,17,13,23,56.5,172,1,40,182,4.6,1,4,1,5
Temple,2001-09-22,3,@,Bowling Green State,L,3,23,-19,18,35,51.4,194,2,28,54,1.9,1,1,2,3
Texas,2001-09-22,3,@,Houston,W,7,53,27,20,33,60.6,364,3,30,68,2.3,1,2,1,3
Texas A&M,2001-09-22,3,,Oklahoma State,W,3,21,14,15,30,50.0,135,0,36,64,1.8,1,1,0,1
Texas Christian,2001-09-22,4,,Northwestern State,L,3,24,-3,18,36,50.0,326,2,43,121,2.8,1,0,0,0
Texas Tech,2001-09-22,2,@,North Texas,W,6,42,28,14,32,43.8,125,1,38,160,4.2,1,2,2,4
Toledo,2001-09-22,3,@,Central Michigan,W,7,52,24,25,42,59.5,280,3,41,118,2.9,1,1,2,3
Troy,2001-09-22,3,,Nicholls State,W,4,26,26,5,18,27.8,103,0,60,183,3.1,0,1,0,1
Tulane,2001-09-22,4,,Central Florida,L,3,29,-7,20,29,69.0,338,1,44,184,4.2,4,2,1,3
Tulsa,2001-09-22,2,,Fresno State,L,2,18,-19,22,29,75.9,314,3,33,199,6.0,1,0,1,1
UAB,2001-09-22,3,,Army,W,7,55,52,21,36,58.3,191,0,21,46,2.2,0,2,4,6
UCF,2001-09-22,3,@,Tulane,W,5,36,7,30,47,63.8,280,2,31,126,4.1,1,0,0,0
UCLA,2001-09-22,3,,Ohio State,W,1,13,7,5,23,21.7,45,0,35,121,3.5,0,0,2,2
UNLV,2001-09-22,3,@,Arizona,L,3,21,-17,19,34,55.9,256,3,37,184,5.0,1,2,0,2
USC,2001-09-22,3,@,Oregon,L,2,22,-2,23,36,63.9,223,2,26,80,3.1,0,1,0,1
Utah,2001-09-22,3,@,Indiana,W,4,28,2,13,23,56.5,157,1,44,229,5.2,3,0,1,1
Utah State,2001-09-22,3,,Wyoming,L,6,42,-1,22,38,57.9,422,2,34,166,4.9,2,0,0,0
UTEP,2001-09-22,3,@,Boise State,L,2,17,-25,8,13,61.5,155,3,53,224,4.2,3,2,0,2
Vanderbilt,2001-09-22,3,,Richmond,W,4,28,6,8,18,44.4,141,0,51,169,3.3,3,0,0,0
Virginia,2001-09-22,3,@,Clemson,W,3,26,2,25,34,73.5,251,0,51,182,3.6,3,1,2,3
Virginia Tech,2001-09-22,3,@,Rutgers,W,6,50,50,12,24,50.0,70,0,38,32,0.8,0,2,4,6
Wake Forest,2001-09-22,3,,Maryland,L,2,20,-7,16,23,69.6,222,0,51,297,5.8,3,0,2,2
Washington,2001-09-22,2,,Idaho,W,7,53,50,12,28,42.9,120,0,34,130,3.8,0,0,2,2
Washington State,2001-09-22,3,,California,W,6,51,31,20,49,40.8,296,2,27,71,2.6,0,2,2,4
West Virginia,2001-09-22,3,,Kent State,W,4,34,20,13,33,39.4,117,1,42,176,4.2,1,1,2,3
Western Michigan,2001-09-22,3,@,Michigan,L,3,21,-17,18,30,60.0,284,2,39,188,4.8,3,0,0,0
Wisconsin,2001-09-22,4,@,Penn State,W,2,18,12,6,20,30.0,108,1,25,23,0.9,0,1,1,2
Wyoming,2001-09-22,3,@,Utah State,W,4,43,1,31,47,66.0,277,4,35,294,8.4,2,0,0,0
Miami (FL),2001-09-27,3,@,Pittsburgh,W,5,43,22,17,35,48.6,175,1,32,133,4.2,2,2,1,3
Pitt,2001-09-27,3,,Miami (FL),L,3,21,-22,20,34,58.8,224,1,45,243,5.4,4,0,1,1
Air Force,2001-09-29,3,@,San Diego State,W,6,45,24,14,27,51.9,199,0,36,204,5.7,3,2,2,4
Akron,2001-09-29,4,,Kent State,W,2,14,4,17,26,65.4,193,1,45,162,3.6,0,2,0,2
Alabama,2001-09-29,4,@,South Carolina,L,4,36,-1,19,34,55.9,291,3,23,68,3.0,2,2,0,2
Arizona,2001-09-29,4,,Washington State,L,3,21,-27,17,33,51.5,283,2,51,138,2.7,3,1,1,2
Arizona State,2001-09-29,3,,San Jose State,W,7,53,38,24,40,60.0,272,1,24,63,2.6,1,3,2,5
Arkansas,2001-09-29,4,@,Georgia,L,2,23,-11,20,38,52.6,298,2,43,161,3.7,2,0,1,1
Army,2001-09-29,3,@,Boston College,L,1,10,-21,21,28,75.0,204,2,43,192,4.5,1,2,1,3
Auburn,2001-09-29,4,@,Vanderbilt,W,3,24,3,20,43,46.5,162,1,37,168,4.5,2,1,1,2
Ball State,2001-09-29,4,,Miami (OH),L,3,20,-8,15,24,62.5,122,1,42,212,5.0,3,1,1,2
Baylor,2001-09-29,3,@,Iowa State,L,0,0,-41,24,29,82.8,330,4,48,179,3.7,1,0,1,1
Boise State,2001-09-29,4,@,Idaho,W,6,45,32,29,55,52.7,427,1,31,57,1.8,1,0,1,1
Boston College,2001-09-29,4,,Army,W,4,31,21,11,29,37.9,108,1,36,154,4.3,0,0,2,2
Bowling Green State,2001-09-29,4,@,Marshall,L,4,31,-6,22,35,62.9,327,4,41,94,2.3,1,2,0,2
Brigham Young,2001-09-29,4,@,Nevada-Las Vegas,W,4,35,4,11,18,61.1,132,0,49,189,3.9,3,1,2,3
Buffalo,2001-09-29,4,,Central Michigan,L,1,8,-8,14,28,50.0,139,0,65,285,4.4,1,1,0,1
California,2001-09-29,4,,Washington,L,4,28,-3,18,33,54.5,290,2,45,116,2.6,2,0,0,0
Central Michigan,2001-09-29,4,@,Buffalo,W,1,16,8,17,36,47.2,194,1,24,42,1.8,0,1,2,3
Clemson,2001-09-29,4,@,Georgia Tech,W,7,47,3,17,27,63.0,216,2,45,196,4.4,3,0,1,1
Colorado State,2001-09-29,4,@,Wyoming,W,5,42,28,13,26,50.0,162,1,40,116,2.9,1,1,4,5
Connecticut,2001-09-29,4,@,Rutgers,W,2,20,1,12,28,42.9,132,2,50,130,2.6,0,1,2,3
Duke,2001-09-29,4,@,Virginia,L,1,10,-21,24,36,66.7,284,3,37,157,4.2,1,0,1,1
East Carolina,2001-09-29,4,@,Syracuse,L,4,30,-14,18,29,62.1,312,4,47,108,2.3,2,1,2,3
Eastern Michigan,2001-09-29,4,,Western Michigan,L,1,10,-21,21,35,60.0,205,1,36,158,4.4,2,2,1,3
Florida,2001-09-29,4,,Mississippi State,W,7,52,52,18,37,48.6,170,0,28,44,1.6,0,1,1,2
Florida State,2001-09-29,4,,Wake Forest,W,7,48,24,10,25,40.0,171,0,57,265,4.6,3,0,3,3
Fresno State,2001-09-29,5,,Louisiana Tech,W,5,38,10,32,60,53.3,368,4,23,69,3.0,0,1,2,3
Georgia,2001-09-29,3,,Arkansas,W,4,34,11,17,32,53.1,212,0,34,85,2.5,1,0,1,1
Georgia Tech,2001-09-29,4,,Clemson,L,5,44,-3,18,32,56.3,254,2,52,248,4.8,5,1,0,1
Hawaii,2001-09-29,3,,Rice,L,3,24,-3,7,19,36.8,140,1,64,212,3.3,1,1,0,1
Houston,2001-09-29,3,,Texas Christian,L,2,17,-17,12,22,54.5,89,0,50,268,5.4,3,0,2,2
Idaho,2001-09-29,4,,Boise State,L,2,13,-32,18,24,75.0,328,3,41,209,5.1,3,0,0,0
Illinois,2001-09-29,4,@,Michigan,L,2,20,-25,16,30,53.3,268,2,45,137,3.0,4,1,0,1
Indiana,2001-09-29,3,,Ohio State,L,2,14,-13,15,21,71.4,194,0,53,197,3.7,3,0,0,0
Iowa,2001-09-29,3,,Penn State,W,3,24,6,20,37,54.1,161,1,27,33,1.2,0,1,0,1
Iowa State,2001-09-29,3,,Baylor,W,5,41,41,27,40,67.5,177,0,27,13,0.5,0,1,2,3
Kansas State,2001-09-29,3,@,Oklahoma,L,5,37,-1,18,39,46.2,316,3,26,9,0.3,1,0,3,3
Kent State,2001-09-29,4,@,Akron,L,1,10,-4,13,22,59.1,137,0,43,175,4.1,2,0,1,1
Kentucky,2001-09-29,4,,Mississippi,L,4,31,-11,19,36,52.8,268,2,42,229,5.5,4,1,0,1
Louisiana,2001-09-29,4,,Middle Tennessee State,L,1,9,-17,5,17,29.4,53,2,43,289,6.7,1,1,2,3
Louisiana Tech,2001-09-29,3,@,Fresno State,L,4,28,-10,26,42,61.9,319,2,43,247,5.7,3,0,0,0
Louisiana-Monroe,2001-09-29,4,,New Mexico State,L,0,0,-31,14,23,60.9,166,1,67,288,4.3,3,0,0,0
Louisville,2001-09-29,5,,Memphis,W,5,38,17,22,41,53.7,177,2,38,212,5.6,1,1,0,1
LSU,2001-09-29,3,@,Tennessee,L,2,18,-8,18,28,64.3,309,1,49,139,2.8,2,0,2,2
Marshall,2001-09-29,3,,Bowling Green State,W,5,37,6,16,30,53.3,264,3,33,119,3.6,0,0,2,2
Maryland,2001-09-29,4,,West Virginia,W,5,32,12,31,52,59.6,279,1,43,151,3.5,0,2,4,6
Memphis,2001-09-29,4,@,Louisville,L,3,21,-17,15,27,55.6,207,2,40,235,5.9,3,2,0,2
Miami (OH),2001-09-29,4,@,Ball State,W,4,28,8,13,29,44.8,108,2,40,170,4.3,1,0,2,2
Michigan,2001-09-29,4,,Illinois,W,6,45,25,24,46,52.2,275,1,27,25,0.9,1,1,1,2
Michigan State,2001-09-29,3,@,Northwestern,L,4,26,-1,23,40,57.5,231,2,44,191,4.3,1,0,1,1
Middle Tennessee State,2001-09-29,4,@,Louisiana,W,4,26,17,26,42,61.9,241,1,37,105,2.8,0,2,2,4
Minnesota,2001-09-29,3,,Purdue,L,4,28,-7,23,37,62.2,337,4,39,151,3.9,0,0,2,2
Mississippi State,2001-09-29,3,@,Florida,L,0,0,-52,29,49,59.2,507,6,30,133,4.4,1,1,0,1
Missouri,2001-09-29,3,,Nebraska,L,0,3,-33,8,15,53.3,120,0,72,412,5.7,5,1,1,2
Nebraska,2001-09-29,5,@,Missouri,W,5,36,33,16,43,37.2,138,0,23,67,2.9,0,0,0,0
New Mexico,2001-09-29,4,@,Utah,L,2,16,-21,15,30,50.0,210,1,48,255,5.3,4,1,1,2
New Mexico State,2001-09-29,5,@,Louisiana-Monroe,W,4,31,31,16,35,45.7,147,0,15,30,2.0,0,0,2,2
North Carolina,2001-09-29,5,@,North Carolina State,W,2,17,8,25,45,55.6,309,1,20,52,2.6,0,2,0,2
North Carolina State,2001-09-29,3,,North Carolina,L,1,9,-8,17,29,58.6,186,2,49,161,3.3,0,1,2,3
North Texas,2001-09-29,4,@,South Florida,L,1,10,-18,15,24,62.5,206,0,41,126,3.1,3,1,1,2
Northern Illinois,2001-09-29,4,@,Toledo,L,2,20,-21,21,30,70.0,254,2,49,217,4.4,4,1,2,3
Northwestern,2001-09-29,3,,Michigan State,W,3,27,1,22,37,59.5,274,0,42,111,2.6,2,2,1,3
Notre Dame,2001-09-29,3,@,Texas A&M,L,0,3,-21,15,27,55.6,177,1,40,133,3.3,1,0,0,0
Ohio State,2001-09-29,3,@,Indiana,W,3,27,13,14,21,66.7,181,1,36,156,4.3,1,1,1,2
Oklahoma,2001-09-29,4,,Kansas State,W,5,38,1,12,32,37.5,257,1,42,189,4.5,4,1,1,2
Oklahoma State,2001-09-29,4,,Northwestern State,W,3,24,24,10,25,40.0,67,0,32,118,3.7,0,1,1,2
Ole Miss,2001-09-29,3,@,Kentucky,W,6,42,11,12,33,36.4,104,0,36,225,6.3,4,0,1,1
Oregon,2001-09-29,4,@,Utah State,W,5,38,17,27,48,56.3,378,2,25,77,3.1,1,0,4,4
Oregon State,2001-09-29,3,,UCLA,L,1,7,-31,14,28,50.0,228,2,54,268,5.0,3,1,0,1
Penn State,2001-09-29,3,@,Iowa,L,2,18,-6,16,25,64.0,225,1,44,104,2.4,2,1,0,1
Purdue,2001-09-29,3,@,Minnesota,W,4,35,7,14,28,50.0,190,3,43,216,5.0,1,0,3,3
Rice,2001-09-29,4,@,Hawaii,W,3,27,3,30,57,52.6,390,2,23,48,2.1,1,0,4,4
Rutgers,2001-09-29,4,,Connecticut,L,2,19,-1,16,30,53.3,140,1,28,75,2.7,1,1,1,2
San Diego State,2001-09-29,4,,Air Force,L,3,21,-24,7,15,46.7,120,0,66,307,4.7,6,0,0,0
San Jose State,2001-09-29,3,@,Arizona State,L,2,15,-38,15,22,68.2,229,4,52,224,4.3,2,1,2,3
South Carolina,2001-09-29,4,,Alabama,W,5,37,1,20,25,80.0,231,1,58,285,4.9,3,2,1,3
South Florida,2001-09-29,4,,North Texas,W,4,28,18,18,33,54.5,203,1,37,118,3.2,0,1,1,2
Southern Mississippi,2001-09-29,3,,Alabama-Birmingham,W,0,3,3,16,26,61.5,141,0,34,89,2.6,0,1,2,3
Stanford,2001-09-29,3,@,Southern California,W,3,21,5,22,42,52.4,240,0,24,28,1.2,1,1,2,3
Syracuse,2001-09-29,5,,East Carolina,W,6,44,14,17,34,50.0,192,2,37,275,7.4,2,2,2,4
Tennessee,2001-09-29,3,,Louisiana State,W,3,26,8,21,43,48.8,356,2,20,29,1.5,0,1,0,1
Texas,2001-09-29,4,,Texas Tech,W,6,42,35,40,58,69.0,260,0,11,37,3.4,1,1,0,1
Texas A&M,2001-09-29,4,,Notre Dame,W,3,24,21,12,27,44.4,121,0,33,70,2.1,0,0,3,3
Texas Christian,2001-09-29,5,@,Houston,W,4,34,17,20,40,50.0,272,1,26,113,4.3,1,4,0,4
Texas Tech,2001-09-29,3,@,Texas,L,1,7,-35,21,26,80.8,224,1,43,209,4.9,5,0,1,1
Toledo,2001-09-29,4,,Northern Illinois,W,6,41,21,22,43,51.2,210,1,28,17,0.6,0,0,2,2
Tulane,2001-09-29,5,,Southern,W,4,41,34,20,38,52.6,212,1,32,143,4.5,0,3,2,5
Tulsa,2001-09-29,3,@,Texas-El Paso,L,1,10,-16,20,30,66.7,249,0,53,208,3.9,3,1,0,1
UAB,2001-09-29,4,@,Southern Mississippi,L,0,0,-3,12,25,48.0,118,0,39,78,2.0,0,1,0,1
UCF,2001-09-29,4,@,Virginia Tech,L,2,14,-32,16,29,55.2,203,0,50,232,4.6,3,3,0,3
UCLA,2001-09-29,4,@,Oregon State,W,5,38,31,11,35,31.4,106,0,28,114,4.1,1,2,1,3
UNLV,2001-09-29,4,,Brigham Young,L,4,31,-4,23,38,60.5,281,2,35,167,4.8,2,3,1,4
USC,2001-09-29,4,,Stanford,L,2,16,-5,11,25,44.0,194,2,50,203,4.1,1,2,1,3
Utah,2001-09-29,4,,New Mexico,W,5,37,21,10,36,27.8,165,1,36,146,4.1,1,2,1,3
Utah State,2001-09-29,4,,Oregon,L,3,21,-17,17,24,70.8,261,2,45,289,6.4,3,0,0,0
UTEP,2001-09-29,4,,Tulsa,W,3,26,16,12,24,50.0,218,1,27,100,3.7,0,0,2,2
Vanderbilt,2001-09-29,4,,Auburn,L,3,21,-3,17,24,70.8,247,1,28,107,3.8,2,2,0,2
Virginia,2001-09-29,4,,Duke,W,4,31,21,17,36,47.2,191,0,37,123,3.3,1,0,1,1
Virginia Tech,2001-09-29,4,,Central Florida,W,5,46,32,18,36,50.0,227,1,26,24,0.9,1,2,3,5
Wake Forest,2001-09-29,4,@,Florida State,L,3,24,-24,17,28,60.7,358,3,43,154,3.6,4,0,1,1
Washington,2001-09-29,3,@,California,W,4,31,3,22,38,57.9,280,4,32,90,2.8,0,2,0,2
Washington State,2001-09-29,4,@,Arizona,W,6,48,27,14,28,50.0,190,1,25,76,3.0,1,0,4,4
West Virginia,2001-09-29,4,@,Maryland,L,2,20,-12,13,32,40.6,192,1,52,181,3.5,3,0,0,0
Western Michigan,2001-09-29,4,@,Eastern Michigan,W,4,31,21,16,29,55.2,93,1,38,146,3.8,0,2,1,3
Wisconsin,2001-09-29,5,,Western Kentucky,W,3,24,18,1,4,25.0,28,0,53,115,2.2,0,1,0,1
Wyoming,2001-09-29,4,,Colorado State,L,2,14,-28,13,22,59.1,133,1,52,302,5.8,3,4,0,4
Colorado State,2001-10-04,5,@,Louisville,L,0,2,-5,20,28,71.4,213,1,32,32,1.0,0,2,2,4
Louisville,2001-10-04,6,,Colorado State,W,1,7,5,10,23,43.5,87,0,37,61,1.6,0,1,3,4
Brigham Young,2001-10-05,5,,Utah State,W,8,54,20,25,43,58.1,283,2,33,143,4.3,3,0,2,2
Utah State,2001-10-05,5,@,Brigham Young,L,5,34,-20,25,35,71.4,304,4,42,259,6.2,4,0,1,1
Air Force,2001-10-06,4,@,Navy,W,3,24,6,13,20,65.0,189,1,50,223,4.5,1,1,1,2
Akron,2001-10-06,5,@,Western Michigan,L,2,14,-17,26,42,61.9,353,2,31,140,4.5,2,0,1,1
Alabama,2001-10-06,5,,Texas-El Paso,W,8,56,49,8,19,42.1,99,0,29,133,4.6,1,2,1,3
Arizona,2001-10-06,5,,Oregon,L,4,28,-35,19,29,65.5,325,3,51,282,5.5,6,0,1,1
Arizona State,2001-10-06,4,,Louisiana,W,9,63,36,22,47,46.8,252,1,32,114,3.6,2,1,1,2
Arkansas,2001-10-06,5,,Weber State,W,6,42,23,28,48,58.3,315,3,33,112,3.4,0,1,1,2
Arkansas State,2001-10-06,4,,Mississippi,L,2,17,-18,20,29,69.0,269,2,40,146,3.7,3,2,0,2
Army,2001-10-06,4,,Houston,W,4,28,14,27,41,65.9,367,1,25,141,5.6,1,0,2,2
Auburn,2001-10-06,5,,Mississippi State,W,1,16,2,12,25,48.0,176,1,34,109,3.2,0,1,1,2
Baylor,2001-10-06,4,@,Texas A&M,L,1,10,-6,21,36,58.3,260,0,46,116,2.5,1,2,0,2
Boise State,2001-10-06,5,@,Rice,L,2,14,-31,4,7,57.1,86,0,82,430,5.2,6,0,0,0
Boston College,2001-10-06,5,,Temple,W,4,23,13,15,32,46.9,151,0,36,57,1.6,1,0,1,1
Bowling Green State,2001-10-06,5,,Kent State,W,3,24,17,12,24,50.0,143,1,21,54,2.6,0,4,1,5
Buffalo,2001-10-06,5,@,Miami (OH),L,2,14,-17,23,30,76.7,212,2,42,128,3.0,1,1,1,2
Cincinnati,2001-10-06,4,,Tulane,W,6,46,13,24,46,52.2,253,2,41,282,6.9,2,1,2,3
Colorado,2001-10-06,5,@,Kansas State,W,1,16,10,11,30,36.7,122,0,40,74,1.9,1,0,2,2
Connecticut,2001-10-06,5,,Eastern Michigan,W,2,19,19,20,40,50.0,160,0,28,31,1.1,0,2,2,4
Duke,2001-10-06,5,,Georgia Tech,L,1,10,-27,24,40,60.0,295,2,48,210,4.4,2,1,2,3
East Carolina,2001-10-06,5,@,North Carolina,L,2,21,-3,21,33,63.6,278,3,48,134,2.8,0,1,0,1
Eastern Michigan,2001-10-06,5,@,Connecticut,L,0,0,-19,14,32,43.8,180,1,40,108,2.7,1,0,1,1
Florida,2001-10-06,5,@,Louisiana State,W,6,44,29,18,39,46.2,286,0,41,137,3.3,2,0,3,3
Georgia,2001-10-06,4,@,Tennessee,W,3,26,2,24,40,60.0,295,3,42,197,4.7,0,0,1,1
Georgia Tech,2001-10-06,5,@,Duke,W,4,37,27,11,29,37.9,201,0,37,102,2.8,1,2,0,2
Hawaii,2001-10-06,4,@,Southern Methodist,W,5,38,7,11,25,44.0,256,3,34,101,3.0,0,4,1,5
Houston,2001-10-06,4,@,Army,L,2,14,-14,15,28,53.6,168,1,46,259,5.6,3,0,0,0
Idaho,2001-10-06,5,@,Middle Tennessee State,L,8,58,-12,23,28,82.1,459,6,39,226,5.8,3,1,0,1
Illinois,2001-10-06,5,,Minnesota,W,2,25,11,20,34,58.8,242,1,38,149,3.9,1,0,1,1
Indiana,2001-10-06,4,@,Wisconsin,W,9,63,31,16,25,64.0,225,2,39,106,2.7,1,3,1,4
Iowa,2001-10-06,4,@,Purdue,L,2,14,-9,17,34,50.0,147,0,30,70,2.3,1,1,1,2
Iowa State,2001-10-06,4,@,Nebraska,L,2,14,-34,11,16,68.8,117,0,54,359,6.6,6,0,1,1
Kansas,2001-10-06,4,@,Texas Tech,W,3,34,3,25,47,53.2,257,3,33,101,3.1,1,0,1,1
Kansas State,2001-10-06,4,,Colorado,L,1,6,-10,8,16,50.0,87,1,45,196,4.4,0,1,2,3
Kent State,2001-10-06,5,@,Bowling Green State,L,1,7,-17,27,42,64.3,214,2,58,200,3.4,1,0,2,2
