School,Date,G,Loc,Opponent,WL,Pass Comp,Pass Att,Comp Pct,Pass Yard,Pass TD,Rush Att,Rush Yard,Rush Avg,Rush TD,TFL,Sk,Fum,Pass Int,Turnovers
Washington State,2019-09-07,2,,Northern Colorado,W,33,42,78.6,481,5,15,113,7.5,3,9,1,0,1,1
West Virginia,2019-09-07,2,@,Missouri,L,16,27,59.3,141,1,32,30,0.9,0,9,2,0,3,3
Western Kentucky,2019-09-07,2,@,Florida International,W,19,33,57.6,241,1,35,98,2.8,1,9,1,0,2,2
Western Michigan,2019-09-07,2,@,Michigan State,L,27,41,65.9,285,2,27,67,2.5,0,3,,1,2,3
Wisconsin,2019-09-07,2,,Central Michigan,W,31,39,79.5,400,3,43,199,4.6,5,5,1,1,0,1
Wyoming,2019-09-07,2,@,Texas State,W,8,18,44.4,103,0,49,190,3.9,1,8,5,0,1,1
Boston College,2019-09-13,3,,Kansas,L,21,41,51.2,219,2,47,228,4.9,1,6,,0,0,0
Houston,2019-09-13,3,N,Washington State,L,13,24,54.2,128,1,39,239,6.1,2,4,2,2,0,2
Kansas,2019-09-13,3,@,Boston College,W,20,27,74.1,238,3,45,329,7.3,3,4,1,0,1,1
North Carolina,2019-09-13,3,@,Wake Forest,L,18,30,60.0,189,2,37,144,3.9,0,5,1,1,0,1
Wake Forest,2019-09-13,3,,North Carolina,W,14,26,53.8,214,1,48,222,4.6,2,8,6,0,1,1
Washington State,2019-09-13,3,N,Houston,W,36,48,75.0,440,3,19,49,2.6,1,4,2,0,1,1
Air Force,2019-09-14,2,@,Colorado,W,7,12,58.3,155,2,52,289,5.6,2,4,2,2,1,3
Akron,2019-09-14,3,@,Central Michigan,L,29,47,61.7,282,3,29,47,1.6,0,3,,1,1,2
Alabama,2019-09-14,3,@,South Carolina,W,31,39,79.5,495,5,25,76,3.0,1,7,3,0,0,0
Arizona,2019-09-14,3,,Texas Tech,W,14,23,60.9,185,1,61,314,5.1,3,5,,1,2,3
Arizona State,2019-09-14,3,@,Michigan State,W,15,26,57.7,140,0,26,76,2.9,1,4,1,0,0,0
Arkansas,2019-09-14,3,,Colorado State,W,20,35,57.1,305,3,35,215,6.1,3,8,3,1,0,1
Arkansas State,2019-09-14,3,@,Georgia,L,23,40,57.5,177,0,28,43,1.5,0,1,,0,1,1
Army,2019-09-14,3,@,Texas-San Antonio,W,2,2,100.0,18,0,55,340,6.2,4,9,5,2,0,2
Auburn,2019-09-14,3,,Kent State,W,13,17,76.5,166,1,62,467,7.5,6,11,5,0,0,0
Ball State,2019-09-14,3,,Florida Atlantic,L,26,38,68.4,303,3,35,169,4.8,0,9,1,3,1,4
Boise State,2019-09-14,3,,Portland State,W,21,37,56.8,341,4,31,150,4.8,1,10,6,0,1,1
Bowling Green State,2019-09-14,3,,Louisiana Tech,L,18,38,47.4,171,0,47,119,2.5,1,7,5,0,1,1
Brigham Young,2019-09-14,3,,Southern California,W,21,34,61.8,299,1,40,131,3.3,2,5,2,0,0,0
Buffalo,2019-09-14,3,@,Liberty,L,15,33,45.5,167,2,44,206,4.7,0,4,2,0,0,0
California,2019-09-14,3,,North Texas,W,9,22,40.9,129,1,48,149,3.1,1,8,2,0,0,0
Central Michigan,2019-09-14,3,,Akron,W,21,32,65.6,344,2,34,189,5.6,3,13,7,1,0,1
Charlotte,2019-09-14,3,,Massachusetts,W,13,16,81.3,195,3,40,338,8.5,3,11,5,0,0,0
Cincinnati,2019-09-14,3,,Miami (OH),W,14,30,46.7,186,2,48,234,4.9,3,12,5,0,1,1
Clemson,2019-09-14,3,@,Syracuse,W,23,42,54.8,391,3,29,221,7.6,2,15,8,0,2,2
Coastal Carolina,2019-09-14,3,,Norfolk State,W,14,30,46.7,120,2,59,401,6.8,4,9,2,1,0,1
Colorado,2019-09-14,3,,Air Force,L,26,43,60.5,220,2,32,105,3.3,1,3,,0,1,1
Colorado State,2019-09-14,3,@,Arkansas,L,20,33,60.6,205,2,38,220,5.8,2,3,1,2,0,2
Duke,2019-09-14,3,@,Middle Tennessee State,W,24,27,88.9,237,4,45,226,5.0,1,11,6,0,0,0
East Carolina,2019-09-14,3,@,Navy,L,11,23,47.8,138,0,29,84,2.9,1,7,2,1,1,2
Eastern Michigan,2019-09-14,3,@,Illinois,W,23,36,63.9,316,3,40,164,4.1,1,8,6,1,0,1
Florida,2019-09-14,3,@,Kentucky,W,21,30,70.0,300,1,26,138,5.3,3,3,1,1,1,2
Florida Atlantic,2019-09-14,3,@,Ball State,W,33,41,80.5,366,4,43,141,3.3,2,10,5,2,0,2
Florida International,2019-09-14,3,,New Hampshire,W,12,19,63.2,127,0,52,310,6.0,3,5,1,0,0,0
Florida State,2019-09-14,3,@,Virginia,L,22,37,59.5,234,3,29,95,3.3,0,5,2,0,0,0
Georgia,2019-09-14,3,,Arkansas State,W,26,33,78.8,388,3,33,268,8.1,4,7,4,0,0,0
Georgia Southern,2019-09-14,3,@,Minnesota,L,5,9,55.6,75,0,33,123,3.7,2,11,5,2,0,2
Georgia State,2019-09-14,3,@,Western Michigan,L,11,25,44.0,126,1,41,210,5.1,0,0,,1,2,3
Georgia Tech,2019-09-14,3,,Citadel,L,7,13,53.8,118,1,33,183,5.5,2,4,1,0,0,0
Hawaii,2019-09-14,3,@,Washington,L,26,47,55.3,254,1,34,141,4.1,2,2,1,0,3,3
Illinois,2019-09-14,3,,Eastern Michigan,L,22,37,59.5,297,2,40,167,4.2,2,9,1,1,1,2
Indiana,2019-09-14,3,,Ohio State,L,21,36,58.3,215,1,31,42,1.4,0,6,2,0,1,1
Iowa,2019-09-14,3,@,Iowa State,W,22,35,62.9,201,0,37,112,3.0,1,2,1,0,0,0
Iowa State,2019-09-14,2,,Iowa,L,25,35,71.4,327,2,19,91,4.8,0,3,2,2,0,2
Kansas State,2019-09-14,3,@,Mississippi State,W,10,18,55.6,123,1,35,146,4.2,2,6,2,3,0,3
Kent State,2019-09-14,3,@,Auburn,L,18,36,50.0,229,2,32,92,2.9,0,5,2,0,0,0
Kentucky,2019-09-14,3,,Florida,L,23,35,65.7,267,2,41,140,3.4,1,5,1,1,3,4
Liberty,2019-09-14,3,,Buffalo,W,23,30,76.7,325,4,25,79,3.2,1,7,3,0,0,0
Louisiana,2019-09-14,3,,Texas Southern,W,22,29,75.9,308,3,42,440,10.5,8,5,2,0,0,0
Louisiana Tech,2019-09-14,3,@,Bowling Green State,W,24,32,75.0,324,2,36,129,3.6,2,8,,1,1,2
Louisville,2019-09-14,3,N,Western Kentucky,W,10,16,62.5,205,3,51,210,4.1,1,7,1,1,0,1
LSU,2019-09-14,3,,Northwestern State,W,29,33,87.9,488,2,34,123,3.6,6,4,1,0,1,1
Marshall,2019-09-14,3,,Ohio,W,17,28,60.7,206,2,46,305,6.6,2,2,,0,0,0
Maryland,2019-09-14,3,@,Temple,L,16,39,41.0,179,1,46,161,3.5,1,7,1,0,1,1
Massachusetts,2019-09-14,3,@,Charlotte,L,18,27,66.7,127,1,36,135,3.8,0,3,1,0,1,1
Memphis,2019-09-14,3,@,South Alabama,W,14,22,63.6,218,3,45,312,6.9,1,6,2,1,1,2
Miami (FL),2019-09-14,3,,Bethune-Cookman,W,26,34,76.5,333,4,37,257,6.9,5,8,2,0,0,0
Miami (OH),2019-09-14,3,@,Cincinnati,L,10,18,55.6,143,0,40,64,1.6,1,10,4,1,0,1
Michigan State,2019-09-14,3,,Arizona State,L,24,39,61.5,291,0,35,113,3.2,1,7,4,1,0,1
Middle Tennessee State,2019-09-14,3,,Duke,L,19,27,70.4,201,2,32,138,4.3,0,4,,0,0,0
Minnesota,2019-09-14,3,,Georgia Southern,W,19,31,61.3,289,3,48,93,1.9,2,3,1,1,1,2
Mississippi State,2019-09-14,3,,Kansas State,L,11,27,40.7,151,1,44,201,4.6,2,5,1,1,2,3
Missouri,2019-09-14,3,,Southeast Missouri State,W,16,25,64.0,242,1,40,259,6.5,3,8,3,0,1,1
Navy,2019-09-14,2,,East Carolina,W,6,8,75.0,153,2,64,315,4.9,4,7,,1,0,1
Nebraska,2019-09-14,3,,Northern Illinois,W,19,32,59.4,287,2,33,238,7.2,4,7,2,1,0,1
Nevada,2019-09-14,3,,Weber State,W,31,45,68.9,300,0,41,154,3.8,1,10,1,1,2,3
New Mexico,2019-09-14,2,@,Notre Dame,L,10,29,34.5,151,0,46,212,4.6,2,7,1,1,3,4
New Mexico State,2019-09-14,3,,San Diego State,L,26,41,63.4,299,1,24,30,1.3,0,5,,2,2,4
North Carolina State,2019-09-14,3,@,West Virginia,L,24,49,49.0,225,2,37,144,3.9,1,3,1,0,0,0
North Texas,2019-09-14,3,@,California,L,21,40,52.5,210,2,31,119,3.8,0,11,6,1,1,2
Northern Illinois,2019-09-14,3,@,Nebraska,L,28,49,57.1,276,0,32,74,2.3,0,0,,1,1,2
Northwestern,2019-09-14,2,,Nevada-Las Vegas,W,12,25,48.0,165,1,50,276,5.5,2,9,5,0,1,1
Notre Dame,2019-09-14,2,,New Mexico,W,17,27,63.0,434,6,38,157,4.1,2,8,,0,0,0
Ohio,2019-09-14,3,@,Marshall,L,15,26,57.7,215,3,31,223,7.2,1,2,,1,0,1
Ohio State,2019-09-14,3,@,Indiana,W,17,29,58.6,214,3,42,306,7.3,3,12,5,1,0,1
Oklahoma,2019-09-14,3,@,UCLA,W,16,23,69.6,302,3,41,309,7.5,3,6,4,0,0,0
Oklahoma State,2019-09-14,3,@,Tulsa,W,12,22,54.5,169,1,46,337,7.3,4,8,3,1,1,2
Ole Miss,2019-09-14,3,,Southeastern Louisiana,W,21,30,70.0,239,2,50,220,4.4,2,9,2,2,0,2
Oregon,2019-09-14,3,,Montana,W,31,43,72.1,313,5,38,247,6.5,0,5,4,0,0,0
Oregon State,2019-09-14,3,,Cal Poly,W,21,27,77.8,291,4,33,258,7.8,2,10,3,0,1,1
Penn State,2019-09-14,3,,Pittsburgh,W,14,30,46.7,222,0,32,167,5.2,2,10,3,0,0,0
Pitt,2019-09-14,3,@,Penn State,L,35,51,68.6,372,0,25,24,1.0,1,5,3,0,0,0
Purdue,2019-09-14,3,,Texas Christian,L,13,29,44.8,181,1,25,23,0.9,0,5,3,0,2,2
Rice,2019-09-14,3,N,Texas,L,12,23,52.2,179,2,31,87,2.8,0,8,1,0,0,0
San Diego State,2019-09-14,3,@,New Mexico State,W,16,25,64.0,106,1,47,291,6.2,3,9,6,0,1,1
SMU,2019-09-14,3,,Texas State,W,15,19,78.9,249,2,56,390,7.0,5,7,5,1,2,3
South Alabama,2019-09-14,3,,Memphis,L,9,26,34.6,147,1,39,101,2.6,0,9,1,2,1,3
South Carolina,2019-09-14,3,,Alabama,L,36,57,63.2,324,2,29,135,4.7,0,6,2,1,1,2
South Florida,2019-09-14,3,,South Carolina State,W,18,33,54.5,241,4,39,220,5.6,3,9,3,0,0,0
Southern Mississippi,2019-09-14,3,@,Troy,W,29,37,78.4,514,3,40,112,2.8,2,4,4,0,0,0
Stanford,2019-09-14,3,@,Central Florida,L,24,49,49.0,233,1,23,116,5.0,1,5,,0,1,1
Syracuse,2019-09-14,3,,Clemson,L,15,29,51.7,172,0,42,15,0.4,0,2,,0,1,1
Temple,2019-09-14,2,,Maryland,W,20,37,54.1,277,3,39,150,3.8,0,12,4,2,1,3
Tennessee,2019-09-14,3,,Chattanooga,W,10,19,52.6,165,3,38,195,5.1,2,4,,0,0,0
Texas,2019-09-14,3,N,Rice,W,28,34,82.4,338,3,36,171,4.8,2,5,3,0,0,0
Texas A&M,2019-09-14,3,,Lamar,W,26,41,63.4,410,3,34,223,6.6,4,6,,1,1,2
Texas Christian,2019-09-14,2,@,Purdue,W,8,24,33.3,75,1,58,346,6.0,3,6,3,0,1,1
Texas State,2019-09-14,3,@,Southern Methodist,L,25,40,62.5,225,2,29,16,0.6,0,4,,0,1,1
Texas Tech,2019-09-14,3,@,Arizona,L,30,55,54.5,311,1,25,104,4.2,1,9,2,0,2,2
Toledo,2019-09-14,2,,Murray State,W,21,31,67.7,348,4,35,190,5.4,2,9,2,0,0,0
Troy,2019-09-14,2,,Southern Mississippi,L,29,43,67.4,504,4,16,24,1.5,1,8,1,0,0,0
Tulane,2019-09-14,3,,Missouri State,W,17,22,77.3,242,1,52,298,5.7,6,6,2,0,1,1
Tulsa,2019-09-14,3,,Oklahoma State,L,19,35,54.3,238,1,53,158,3.0,2,1,,0,0,0
UCF,2019-09-14,3,,Stanford,W,22,30,73.3,347,4,44,198,4.5,2,6,,1,0,1
UCLA,2019-09-14,3,,Oklahoma,L,15,26,57.7,201,2,37,110,3.0,0,6,1,0,2,2
UNLV,2019-09-14,3,@,Northwestern,L,16,26,61.5,120,0,36,210,5.8,2,4,1,2,1,3
USC,2019-09-14,3,@,Brigham Young,L,24,34,70.6,281,2,45,171,3.8,1,7,3,0,3,3
Utah,2019-09-14,3,,Idaho State,W,21,26,80.8,320,3,36,223,6.2,1,7,2,1,0,1
UTSA,2019-09-14,3,,Army,L,24,33,72.7,209,0,27,51,1.9,2,5,1,2,1,3
Virginia,2019-09-14,3,,Florida State,W,30,40,75.0,295,1,32,120,3.8,3,9,3,0,2,2
Virginia Tech,2019-09-14,3,,Furman,W,17,21,81.0,123,1,43,227,5.3,2,6,4,1,1,2
Washington,2019-09-14,3,,Hawaii,W,19,26,73.1,260,3,30,192,6.4,4,1,1,0,0,0
West Virginia,2019-09-14,3,,North Carolina State,W,27,40,67.5,272,3,28,173,6.2,3,7,3,0,1,1
Western Kentucky,2019-09-14,3,N,Louisville,L,25,47,53.2,245,3,23,43,1.9,0,7,3,2,0,2
Western Michigan,2019-09-14,3,,Georgia State,W,16,21,76.2,244,1,44,450,10.2,7,9,4,0,0,0
Wyoming,2019-09-14,3,,Idaho,W,4,12,33.3,50,0,47,237,5.0,3,9,4,0,0,0
Houston,2019-09-19,4,@,Tulane,L,16,33,48.5,229,2,46,304,6.6,2,5,4,0,1,1
Tulane,2019-09-19,4,,Houston,W,7,20,35.0,186,3,50,325,6.5,2,7,3,1,0,1
Air Force,2019-09-20,3,@,Boise State,L,8,13,61.5,113,1,51,242,4.7,1,5,2,0,1,1
Boise State,2019-09-20,4,,Air Force,W,20,28,71.4,260,2,29,95,3.3,2,4,1,0,0,0
Florida International,2019-09-20,4,@,Louisiana Tech,L,29,41,70.7,394,2,26,132,5.1,2,5,,1,1,2
Louisiana Tech,2019-09-20,4,,Florida International,W,27,41,65.9,290,0,43,275,6.4,3,4,,0,1,1
USC,2019-09-20,4,,Utah,W,23,32,71.9,368,3,22,13,0.6,1,6,2,1,1,2
Utah,2019-09-20,4,@,Southern California,L,22,30,73.3,210,1,49,247,5.0,1,4,1,1,0,1
Akron,2019-09-21,4,,Troy,L,16,32,50.0,203,1,18,39,2.2,0,8,,1,1,2
Alabama,2019-09-21,4,,Southern Mississippi,W,20,25,80.0,338,5,35,176,5.0,2,7,2,0,1,1
Appalachian State,2019-09-21,3,@,North Carolina,W,20,29,69.0,224,0,35,161,4.6,3,4,3,0,1,1
Arizona State,2019-09-21,4,,Colorado,L,24,39,61.5,345,2,28,108,3.9,2,3,,0,1,1
Arkansas,2019-09-21,4,,San Jose State,L,28,50,56.0,356,3,32,131,4.1,0,3,1,0,5,5
Arkansas State,2019-09-21,4,,Southern Illinois,W,18,33,54.5,357,4,27,117,4.3,1,6,2,0,0,0
Army,2019-09-21,4,,Morgan State,W,1,7,14.3,80,1,69,403,5.8,6,1,,2,0,2
Auburn,2019-09-21,4,@,Texas A&M,W,13,21,61.9,106,2,41,195,4.8,2,7,3,0,0,0
Ball State,2019-09-21,4,@,North Carolina State,L,35,57,61.4,333,0,30,84,2.8,2,2,,0,1,1
Baylor,2019-09-21,3,@,Rice,W,20,28,71.4,303,1,35,124,3.5,2,8,3,2,0,2
Boston College,2019-09-21,4,@,Rutgers,W,13,26,50.0,159,0,61,272,4.5,4,4,,0,0,0
Bowling Green State,2019-09-21,4,@,Kent State,L,23,33,69.7,206,1,40,156,3.9,2,8,1,0,2,2
Brigham Young,2019-09-21,4,,Washington,L,26,42,61.9,277,1,27,79,2.9,1,2,,2,1,3
Buffalo,2019-09-21,4,,Temple,W,9,15,60.0,62,0,58,217,3.7,4,3,3,1,1,2
California,2019-09-21,4,@,Mississippi,W,24,36,66.7,373,4,33,60,1.8,0,3,3,0,1,1
Central Michigan,2019-09-21,4,@,Miami (FL),L,23,51,45.1,217,0,27,31,1.1,1,9,4,2,1,3
Charlotte,2019-09-21,4,@,Clemson,L,8,19,42.1,63,0,39,153,3.9,1,2,1,0,1,1
Clemson,2019-09-21,4,,Charlotte,W,17,25,68.0,231,3,39,235,6.0,3,7,2,1,1,2
Coastal Carolina,2019-09-21,4,@,Massachusetts,W,24,27,88.9,302,3,46,334,7.3,6,6,2,0,1,1
Colorado,2019-09-21,4,@,Arizona State,W,23,30,76.7,337,3,40,138,3.5,1,2,1,1,0,1
Colorado State,2019-09-21,4,,Toledo,L,32,54,59.3,405,1,36,289,8.0,3,1,,0,1,1
Connecticut,2019-09-21,3,@,Indiana,L,15,30,50.0,94,0,22,51,2.3,0,2,1,0,1,1
East Carolina,2019-09-21,4,,William & Mary,W,20,34,58.8,210,1,48,270,5.6,0,7,2,0,0,0
Eastern Michigan,2019-09-21,4,,Central Connecticut State,W,26,39,66.7,279,4,29,94,3.2,0,2,2,0,2,2
Florida,2019-09-21,4,,Tennessee,W,24,34,70.6,313,2,37,128,3.5,2,8,4,1,2,3
Florida Atlantic,2019-09-21,4,,Wagner,W,27,38,71.1,387,5,31,120,3.9,1,9,1,0,0,0
Florida State,2019-09-21,4,,Louisville,W,26,34,76.5,382,2,41,140,3.4,3,11,6,0,0,0
Fresno State,2019-09-21,3,,Sacramento State,W,26,40,65.0,312,2,41,159,3.9,3,7,2,2,0,2
Georgia,2019-09-21,4,,Notre Dame,W,20,26,76.9,187,1,31,154,5.0,1,3,,1,0,1
Georgia State,2019-09-21,4,@,Texas State,L,24,40,60.0,219,3,53,204,3.8,1,5,1,2,1,3
Hawaii,2019-09-21,4,,Central Arkansas,W,25,32,78.1,300,4,22,117,5.3,0,4,1,3,1,4
Illinois,2019-09-21,4,,Nebraska,L,9,23,39.1,78,1,38,221,5.8,4,13,2,0,1,1
Indiana,2019-09-21,4,,Connecticut,W,24,28,85.7,252,3,40,178,4.5,1,5,2,1,1,2
Iowa State,2019-09-21,3,,Louisiana-Monroe,W,22,30,73.3,444,4,37,270,7.3,4,6,3,1,1,2
Kansas,2019-09-21,4,,West Virginia,L,19,25,76.0,275,3,30,142,4.7,0,8,3,1,1,2
Kent State,2019-09-21,4,,Bowling Green State,W,31,36,86.1,375,5,48,375,7.8,3,5,2,0,0,0
Kentucky,2019-09-21,4,@,Mississippi State,L,15,42,35.7,232,0,28,154,5.5,1,4,2,0,1,1
Liberty,2019-09-21,4,,Hampton,W,10,17,58.8,319,2,38,256,6.7,6,9,2,1,0,1
Louisiana,2019-09-21,4,@,Ohio,W,20,30,66.7,204,2,46,285,6.2,4,3,1,1,0,1
Louisiana-Monroe,2019-09-21,3,@,Iowa State,L,21,37,56.8,197,2,43,228,5.3,1,0,,1,2,3
Louisville,2019-09-21,4,@,Florida State,L,16,28,57.1,286,2,47,124,2.6,1,5,2,1,1,2
LSU,2019-09-21,4,@,Vanderbilt,W,26,38,68.4,418,6,36,181,5.0,2,9,3,1,1,2
Massachusetts,2019-09-21,4,,Coastal Carolina,L,22,36,61.1,220,2,37,109,2.9,2,3,1,0,1,1
Miami (FL),2019-09-21,4,,Central Michigan,W,17,24,70.8,250,1,33,53,1.6,1,9,4,1,0,1
Miami (OH),2019-09-21,4,@,Ohio State,L,7,20,35.0,60,0,41,72,1.8,0,6,2,2,1,3
Michigan,2019-09-21,3,@,Wisconsin,L,17,42,40.5,259,2,19,40,2.1,0,2,1,2,2,4
Michigan State,2019-09-21,4,@,Northwestern,W,18,31,58.1,228,3,39,112,2.9,1,8,2,1,0,1
Mississippi State,2019-09-21,4,,Kentucky,W,17,22,77.3,180,0,40,241,6.0,3,5,3,1,1,2
Missouri,2019-09-21,4,,South Carolina,W,19,33,57.6,227,2,54,194,3.6,0,5,4,1,1,2
Nebraska,2019-09-21,4,@,Illinois,W,22,34,64.7,327,3,64,363,5.7,3,9,2,4,0,4
Nevada,2019-09-21,4,@,Texas-El Paso,W,15,21,71.4,203,2,38,200,5.3,3,4,3,1,1,2
New Mexico,2019-09-21,3,,New Mexico State,W,16,28,57.1,355,3,51,243,4.8,3,3,2,0,1,1
New Mexico State,2019-09-21,4,@,New Mexico,L,30,47,63.8,335,3,34,154,4.5,4,2,,0,1,1
North Carolina,2019-09-21,4,,Appalachian State,L,27,42,64.3,323,3,40,146,3.7,1,7,2,1,2,3
North Carolina State,2019-09-21,4,,Ball State,W,19,34,55.9,185,0,41,204,5.0,3,7,2,0,2,2
North Texas,2019-09-21,4,,Texas-San Antonio,W,17,26,65.4,211,3,44,290,6.6,3,6,3,0,0,0
Northwestern,2019-09-21,3,,Michigan State,L,19,37,51.4,126,0,43,140,3.3,1,5,2,0,3,3
Notre Dame,2019-09-21,3,@,Georgia,L,29,47,61.7,275,2,14,46,3.3,0,6,,0,2,2
Ohio,2019-09-21,4,,Louisiana,L,18,38,47.4,277,1,28,103,3.7,2,4,2,2,3,5
Ohio State,2019-09-21,4,,Miami (OH),W,22,30,73.3,374,7,42,227,5.4,4,13,5,1,0,1
Oklahoma State,2019-09-21,4,@,Texas,L,19,33,57.6,268,0,56,226,4.0,3,3,,0,2,2
Old Dominion,2019-09-21,3,@,Virginia,L,16,26,61.5,206,1,44,64,1.5,1,5,2,0,1,1
Ole Miss,2019-09-21,4,,California,L,29,48,60.4,348,0,38,177,4.7,2,5,4,0,0,0
Oregon,2019-09-21,4,@,Stanford,W,19,24,79.2,259,3,30,61,2.0,0,8,5,0,0,0
Pitt,2019-09-21,4,,Central Florida,W,28,51,54.9,243,3,37,196,5.3,1,12,6,1,0,1
Rice,2019-09-21,4,,Baylor,L,18,31,58.1,178,0,35,64,1.8,1,5,1,1,0,1
Rutgers,2019-09-21,3,,Boston College,L,23,34,67.6,304,1,26,76,2.9,0,3,,1,1,2
San Diego State,2019-09-21,4,,Utah State,L,20,37,54.1,281,2,46,91,2.0,0,6,,0,1,1
San Jose State,2019-09-21,3,@,Arkansas,W,32,49,65.3,402,2,21,106,5.0,2,4,,0,1,1
SMU,2019-09-21,4,@,Texas Christian,W,23,34,67.6,288,2,48,118,2.5,3,7,3,0,1,1
South Alabama,2019-09-21,4,@,Alabama-Birmingham,L,8,16,50.0,83,0,31,107,3.5,0,5,1,0,0,0
South Carolina,2019-09-21,4,@,Missouri,L,19,41,46.3,255,1,24,16,0.7,1,7,2,2,1,3
Southern Mississippi,2019-09-21,4,@,Alabama,L,17,26,65.4,174,1,32,52,1.6,0,8,1,1,1,2
Stanford,2019-09-21,4,,Oregon,L,16,30,53.3,120,0,33,114,3.5,0,7,4,0,1,1
Syracuse,2019-09-21,4,,Western Michigan,W,27,35,77.1,287,4,47,258,5.5,3,6,3,2,0,2
Temple,2019-09-21,3,@,Buffalo,L,25,51,49.0,258,3,23,31,1.3,0,7,1,1,3,4
Tennessee,2019-09-21,4,@,Florida,L,14,28,50.0,151,0,27,88,3.3,0,3,2,1,3,4
Texas,2019-09-21,4,,Oklahoma State,W,20,28,71.4,281,4,43,217,5.0,1,12,2,2,1,3
Texas A&M,2019-09-21,4,,Auburn,L,31,49,63.3,335,2,21,56,2.7,0,8,1,1,0,1
Texas Christian,2019-09-21,3,,Southern Methodist,L,16,36,44.4,188,3,42,236,5.6,2,4,1,3,0,3
Texas State,2019-09-21,4,,Georgia State,W,16,25,64.0,129,0,50,221,4.4,3,7,2,0,0,0
Toledo,2019-09-21,3,@,Colorado State,W,6,15,40.0,111,1,46,436,9.5,4,3,1,0,0,0
Troy,2019-09-21,3,@,Akron,W,29,39,74.4,215,3,56,270,4.8,2,4,2,0,1,1
Tulsa,2019-09-21,4,,Wyoming,W,25,50,50.0,354,2,43,83,1.9,1,4,1,1,0,1
UAB,2019-09-21,3,,South Alabama,W,22,28,78.6,313,3,45,201,4.5,2,8,5,0,2,2
UCF,2019-09-21,4,@,Pittsburgh,L,25,42,59.5,338,2,34,85,2.5,1,5,1,0,2,2
UCLA,2019-09-21,4,@,Washington State,W,25,38,65.8,507,5,37,150,4.1,2,4,2,0,1,1
Utah State,2019-09-21,3,@,San Diego State,W,30,47,63.8,293,0,27,82,3.0,1,10,4,0,0,0
UTEP,2019-09-21,3,,Nevada,L,10,17,58.8,116,0,47,162,3.4,3,1,,0,3,3
UTSA,2019-09-21,4,@,North Texas,L,17,40,42.5,128,0,42,167,4.0,0,7,,2,2,4
Vanderbilt,2019-09-21,3,,Louisiana State,L,19,39,48.7,229,1,34,145,4.3,2,6,2,0,2,2
Virginia,2019-09-21,4,,Old Dominion,W,15,24,62.5,175,1,29,69,2.4,2,11,6,0,0,0
Wake Forest,2019-09-21,4,,Elon,W,32,40,80.0,393,6,42,214,5.1,1,8,2,0,1,1
Washington,2019-09-21,4,@,Brigham Young,W,24,28,85.7,290,3,39,187,4.8,1,4,2,1,1,2
Washington State,2019-09-21,4,,UCLA,L,41,61,67.2,570,9,21,150,7.1,0,5,1,4,2,6
West Virginia,2019-09-21,4,@,Kansas,W,25,37,67.6,202,0,48,192,4.0,3,4,2,0,0,0
Western Michigan,2019-09-21,4,@,Syracuse,L,23,46,50.0,356,2,34,201,5.9,3,7,2,3,1,4
Wisconsin,2019-09-21,3,,Michigan,W,13,16,81.3,128,0,57,359,6.3,5,6,2,0,0,0
Wyoming,2019-09-21,4,@,Tulsa,L,10,32,31.3,214,1,34,143,4.2,2,14,7,1,0,1
Memphis,2019-09-26,4,,Navy,W,14,18,77.8,196,3,25,105,4.2,1,8,2,1,0,1
Navy,2019-09-26,3,@,Memphis,L,6,13,46.2,82,1,66,291,4.4,2,8,3,1,1,2
Air Force,2019-09-27,4,,San Jose State,W,5,10,50.0,131,1,69,382,5.5,5,3,1,2,0,2
Arizona State,2019-09-27,5,@,California,W,14,24,58.3,174,0,48,191,4.0,3,5,3,1,0,1
California,2019-09-27,5,,Arizona State,L,14,26,53.8,140,1,37,105,2.8,1,7,2,0,1,1
Duke,2019-09-27,4,@,Virginia Tech,W,21,28,75.0,188,3,41,234,5.7,3,3,1,0,0,0
Maryland,2019-09-27,4,,Penn State,L,11,24,45.8,68,0,34,60,1.8,0,6,,1,2,3
Penn State,2019-09-27,4,@,Maryland,W,29,40,72.5,421,3,40,201,5.0,5,8,4,0,1,1
San Jose State,2019-09-27,4,@,Air Force,L,24,42,57.1,280,2,31,98,3.2,1,2,,0,0,0
Virginia Tech,2019-09-27,4,,Duke,L,8,20,40.0,120,1,43,139,3.2,0,6,,1,1,2
Akron,2019-09-28,5,@,Massachusetts,L,28,42,66.7,335,3,27,71,2.6,1,3,2,1,2,3
Alabama,2019-09-28,5,,Mississippi,W,26,37,70.3,418,6,29,157,5.4,1,7,1,1,0,1
Appalachian State,2019-09-28,4,,Coastal Carolina,W,19,24,79.2,246,2,40,184,4.6,5,4,2,0,1,1
Arizona,2019-09-28,4,,UCLA,W,29,44,65.9,352,1,30,99,3.3,1,5,2,0,0,0
Arkansas,2019-09-28,5,N,Texas A&M,L,27,44,61.4,297,1,25,99,4.0,1,8,4,0,1,1
Arkansas State,2019-09-28,5,@,Troy,W,26,36,72.2,455,4,34,103,3.0,1,7,3,2,2,4
Auburn,2019-09-28,5,,Mississippi State,W,18,24,75.0,361,2,43,219,5.1,6,5,2,3,0,3
Baylor,2019-09-28,4,,Iowa State,W,26,45,57.8,307,3,34,104,3.1,0,5,3,0,0,0
Boston College,2019-09-28,5,,Wake Forest,L,22,31,71.0,281,3,44,252,5.7,0,6,2,1,2,3
