School,Date,G,Loc,Opponent,WL,Total TD opp,Points Against
Tulane,2005-10-01,3,N,Southeastern Louisiana,W,3,21
Tulsa,2005-10-01,5,,Houston,L,4,30
UAB,2005-10-01,4,,Rice,W,3,26
UCF,2005-10-01,4,@,Louisiana,W,3,21
UCLA,2005-10-01,4,,Washington,W,2,17
UNLV,2005-10-01,5,@,Wyoming,L,6,42
USC,2005-10-01,4,@,Arizona State,W,4,28
Utah,2005-10-01,5,@,North Carolina,L,4,31
Utah State,2005-10-01,3,@,Idaho,L,3,27
UTEP,2005-10-01,4,@,Memphis,L,3,27
Vanderbilt,2005-10-01,5,,Middle Tennessee State,L,2,17
Virginia,2005-10-01,4,@,Maryland,L,6,45
Virginia Tech,2005-10-01,5,@,West Virginia,W,2,17
Wake Forest,2005-10-01,5,,Clemson,W,3,27
Washington,2005-10-01,5,@,UCLA,L,3,21
Washington State,2005-10-01,4,@,Oregon State,L,5,44
West Virginia,2005-10-01,5,,Virginia Tech,L,4,34
Western Michigan,2005-10-01,5,,Buffalo,W,3,21
Wisconsin,2005-10-01,5,,Indiana,W,3,24
Wyoming,2005-10-01,5,,Nevada-Las Vegas,W,2,17
North Texas,2005-10-04,4,,Troy,L,1,13
Troy,2005-10-04,5,@,North Texas,W,1,10
Miami (OH),2005-10-05,5,@,Northern Illinois,L,5,38
Northern Illinois,2005-10-05,5,,Miami (OH),W,3,27
Florida Atlantic,2005-10-06,6,@,Louisiana,W,1,10
Georgia Tech,2005-10-06,5,,North Carolina State,L,2,17
Louisiana,2005-10-06,5,,Florida Atlantic,L,4,28
North Carolina State,2005-10-06,4,@,Georgia Tech,W,2,14
Connecticut,2005-10-07,5,,Syracuse,W,1,7
Syracuse,2005-10-07,5,@,Connecticut,L,3,26
Air Force,2005-10-08,6,@,Navy,L,3,27
Akron,2005-10-08,5,@,Buffalo,W,1,7
Arizona,2005-10-08,5,@,Southern California,L,6,42
Arizona State,2005-10-08,6,,Oregon,L,3,31
Arkansas,2005-10-08,5,,Louisiana-Monroe,W,2,15
Army,2005-10-08,5,,Central Michigan,L,2,14
Ball State,2005-10-08,5,@,Western Michigan,W,8,57
Baylor,2005-10-08,5,@,Iowa State,W,1,13
Boise State,2005-10-08,5,,Portland State,W,2,14
Boston College,2005-10-08,6,,Virginia,W,2,17
Bowling Green State,2005-10-08,5,,Ohio,W,2,14
Brigham Young,2005-10-08,5,@,New Mexico,W,3,24
Buffalo,2005-10-08,5,,Akron,L,1,13
California,2005-10-08,6,@,UCLA,L,7,47
Central Michigan,2005-10-08,6,@,Army,W,1,10
Cincinnati,2005-10-08,5,@,Pittsburgh,L,4,38
Colorado,2005-10-08,5,,Texas A&M,W,2,20
Colorado State,2005-10-08,5,,Utah,W,2,17
Duke,2005-10-08,6,@,Miami (FL),L,7,52
East Carolina,2005-10-08,5,,Rice,W,4,28
Eastern Michigan,2005-10-08,6,@,Toledo,L,3,30
Florida,2005-10-08,6,,Mississippi State,W,1,9
Florida State,2005-10-08,5,,Wake Forest,W,3,24
Fresno State,2005-10-08,4,@,New Mexico State,W,1,7
Georgia,2005-10-08,5,@,Tennessee,W,2,14
Hawaii,2005-10-08,5,@,Louisiana Tech,L,6,46
Houston,2005-10-08,5,N,Tulane,W,2,14
Idaho,2005-10-08,6,@,Nevada,L,9,62
Illinois,2005-10-08,6,@,Indiana,L,5,36
Indiana,2005-10-08,5,,Illinois,W,1,13
Iowa,2005-10-08,6,@,Purdue,W,2,17
Iowa State,2005-10-08,5,,Baylor,L,2,23
Kansas,2005-10-08,5,@,Kansas State,L,1,12
Kansas State,2005-10-08,5,,Kansas,W,0,3
Kentucky,2005-10-08,5,@,South Carolina,L,6,44
Louisiana Tech,2005-10-08,4,,Hawaii,W,2,14
Louisiana-Monroe,2005-10-08,6,@,Arkansas,L,6,44
Louisville,2005-10-08,5,,North Carolina,W,2,14
LSU,2005-10-08,4,@,Vanderbilt,W,0,6
Marshall,2005-10-08,5,@,Virginia Tech,L,5,41
Maryland,2005-10-08,6,@,Temple,W,1,7
Memphis,2005-10-08,5,@,Central Florida,L,5,38
Miami (FL),2005-10-08,5,,Duke,W,1,7
Michigan,2005-10-08,6,,Minnesota,L,2,23
Minnesota,2005-10-08,6,@,Michigan,W,2,20
Mississippi State,2005-10-08,6,@,Florida,L,4,35
Missouri,2005-10-08,5,@,Oklahoma State,W,3,31
Navy,2005-10-08,4,,Air Force,W,3,24
Nebraska,2005-10-08,5,,Texas Tech,L,4,34
Nevada,2005-10-08,5,,Idaho,W,2,14
New Mexico,2005-10-08,6,,Brigham Young,L,4,27
New Mexico State,2005-10-08,6,,Fresno State,L,4,37
North Carolina,2005-10-08,5,@,Louisville,L,9,69
Northwestern,2005-10-08,5,,Wisconsin,W,6,48
Ohio,2005-10-08,5,@,Bowling Green State,L,5,38
Ohio State,2005-10-08,5,@,Penn State,L,2,17
Oklahoma,2005-10-08,5,N,Texas,L,6,45
Oklahoma State,2005-10-08,5,,Missouri,L,5,38
Ole Miss,2005-10-08,5,,Citadel,W,1,7
Oregon,2005-10-08,6,@,Arizona State,W,2,17
Penn State,2005-10-08,6,,Ohio State,W,1,10
Pitt,2005-10-08,6,,Cincinnati,W,3,20
Purdue,2005-10-08,5,,Iowa,L,3,34
Rice,2005-10-08,4,@,East Carolina,L,5,41
Rutgers,2005-10-08,5,,West Virginia,L,3,27
San Diego State,2005-10-08,6,@,Nevada-Las Vegas,L,1,13
San Jose State,2005-10-08,5,@,Utah State,L,3,24
SMU,2005-10-08,6,@,Alabama-Birmingham,W,3,27
South Carolina,2005-10-08,6,,Kentucky,W,2,16
Southern Mississippi,2005-10-08,4,,Tulsa,L,4,34
Stanford,2005-10-08,4,@,Washington State,W,3,21
Temple,2005-10-08,6,,Maryland,L,5,38
Tennessee,2005-10-08,5,,Georgia,L,3,27
Texas,2005-10-08,5,N,Oklahoma,W,1,12
Texas A&M,2005-10-08,5,@,Colorado,L,5,41
Texas Christian,2005-10-08,6,@,Wyoming,W,2,14
Texas Tech,2005-10-08,5,@,Nebraska,W,4,31
Toledo,2005-10-08,5,,Eastern Michigan,W,0,3
Tulane,2005-10-08,4,N,Houston,L,5,35
Tulsa,2005-10-08,6,@,Southern Mississippi,W,2,17
UAB,2005-10-08,5,,Southern Methodist,L,3,28
UCF,2005-10-08,5,,Memphis,W,2,17
UCLA,2005-10-08,5,,California,W,4,40
UNLV,2005-10-08,6,,San Diego State,W,1,10
USC,2005-10-08,5,,Arizona,W,3,21
Utah,2005-10-08,6,@,Colorado State,L,3,21
Utah State,2005-10-08,4,,San Jose State,W,2,17
Vanderbilt,2005-10-08,6,,Louisiana State,L,4,34
Virginia,2005-10-08,5,@,Boston College,L,4,28
Virginia Tech,2005-10-08,6,,Marshall,W,2,14
Wake Forest,2005-10-08,6,@,Florida State,L,5,41
Washington State,2005-10-08,5,,Stanford,L,3,24
West Virginia,2005-10-08,6,@,Rutgers,W,2,14
Western Michigan,2005-10-08,6,,Ball State,L,8,60
Wisconsin,2005-10-08,6,@,Northwestern,L,7,51
Wyoming,2005-10-08,6,,Texas Christian,L,3,28
Arkansas State,2005-10-13,6,,Louisiana,W,5,36
Clemson,2005-10-13,6,@,North Carolina State,W,1,10
Louisiana,2005-10-13,6,@,Arkansas State,L,5,39
North Carolina State,2005-10-13,5,,Clemson,L,4,31
Tulane,2005-10-14,5,,Texas-El Paso,L,6,45
UTEP,2005-10-14,5,@,Tulane,W,3,21
Air Force,2005-10-15,7,,Nevada-Las Vegas,W,1,7
Akron,2005-10-15,6,@,Miami (OH),L,7,51
Alabama,2005-10-15,6,@,Mississippi,W,1,10
Arizona,2005-10-15,6,,Stanford,L,2,20
Arkansas,2005-10-15,6,,Auburn,L,4,34
Army,2005-10-15,6,@,Texas Christian,L,5,38
Auburn,2005-10-15,6,@,Arkansas,W,2,17
Ball State,2005-10-15,6,,Toledo,L,5,34
Baylor,2005-10-15,6,,Nebraska,L,2,23
Boise State,2005-10-15,6,,San Jose State,W,3,21
Boston College,2005-10-15,7,,Wake Forest,W,3,30
Bowling Green State,2005-10-15,6,@,Buffalo,W,1,7
Brigham Young,2005-10-15,6,,Colorado State,W,2,14
Buffalo,2005-10-15,6,,Bowling Green State,L,4,27
California,2005-10-15,7,,Oregon State,L,2,23
Central Michigan,2005-10-15,7,,Ohio,W,1,10
Cincinnati,2005-10-15,6,,Connecticut,W,2,17
Colorado,2005-10-15,6,@,Texas,L,6,42
Colorado State,2005-10-15,6,@,Brigham Young,L,3,24
Connecticut,2005-10-15,6,@,Cincinnati,L,4,28
Duke,2005-10-15,7,,Georgia Tech,L,5,35
East Carolina,2005-10-15,6,@,Southern Methodist,W,2,17
Eastern Michigan,2005-10-15,7,@,Northern Illinois,L,3,24
Florida,2005-10-15,7,@,Louisiana State,L,3,21
Florida Atlantic,2005-10-15,7,,Middle Tennessee State,L,5,35
Florida International,2005-10-15,5,,North Texas,L,1,13
Florida State,2005-10-15,6,@,Virginia,L,2,26
Fresno State,2005-10-15,5,,Utah State,W,3,21
Georgia,2005-10-15,6,@,Vanderbilt,W,2,17
Georgia Tech,2005-10-15,6,@,Duke,W,1,10
Hawaii,2005-10-15,6,,New Mexico State,W,4,28
Houston,2005-10-15,6,,Memphis,L,5,35
Indiana,2005-10-15,6,@,Iowa,L,5,38
Iowa,2005-10-15,7,,Indiana,W,3,21
Iowa State,2005-10-15,6,@,Missouri,L,3,27
Kansas,2005-10-15,6,,Oklahoma,L,2,19
Kansas State,2005-10-15,6,@,Texas Tech,L,8,59
Kent State,2005-10-15,6,@,Navy,L,4,34
Louisiana Tech,2005-10-15,5,@,Nevada,L,4,37
Louisiana-Monroe,2005-10-15,7,,Troy,W,0,3
Louisville,2005-10-15,6,@,West Virginia,L,6,46
LSU,2005-10-15,5,,Florida,W,2,17
Marshall,2005-10-15,6,,Alabama-Birmingham,W,2,19
Memphis,2005-10-15,6,@,Houston,W,2,20
Miami (FL),2005-10-15,6,@,Temple,W,0,3
Miami (OH),2005-10-15,6,,Akron,W,3,23
Michigan,2005-10-15,7,,Penn State,W,3,25
Michigan State,2005-10-15,6,@,Ohio State,L,5,35
Middle Tennessee State,2005-10-15,5,@,Florida Atlantic,W,2,14
Minnesota,2005-10-15,7,,Wisconsin,L,5,38
Missouri,2005-10-15,6,,Iowa State,W,3,24
Navy,2005-10-15,5,,Kent State,W,4,31
Nebraska,2005-10-15,6,@,Baylor,W,2,14
Nevada,2005-10-15,6,,Louisiana Tech,W,4,27
New Mexico,2005-10-15,7,@,Wyoming,W,3,24
New Mexico State,2005-10-15,7,@,Hawaii,L,7,49
North Texas,2005-10-15,5,@,Florida International,W,1,10
Northern Illinois,2005-10-15,6,,Eastern Michigan,W,0,8
Northwestern,2005-10-15,6,@,Purdue,W,4,29
Notre Dame,2005-10-15,6,,Southern California,L,5,34
Ohio,2005-10-15,6,@,Central Michigan,L,5,37
Ohio State,2005-10-15,6,,Michigan State,W,3,24
Oklahoma,2005-10-15,6,@,Kansas,W,0,3
Oklahoma State,2005-10-15,6,@,Texas A&M,L,8,62
Ole Miss,2005-10-15,6,,Alabama,L,1,13
Oregon,2005-10-15,7,,Washington,W,3,21
Oregon State,2005-10-15,6,@,California,W,3,20
Penn State,2005-10-15,7,@,Michigan,L,3,27
Pitt,2005-10-15,7,,South Florida,W,2,17
Purdue,2005-10-15,6,,Northwestern,L,5,34
Rice,2005-10-15,5,,Tulsa,L,6,41
Rutgers,2005-10-15,6,@,Syracuse,W,0,9
San Diego State,2005-10-15,7,@,Utah,W,2,19
San Jose State,2005-10-15,6,@,Boise State,L,5,38
SMU,2005-10-15,7,,East Carolina,L,3,24
South Florida,2005-10-15,6,@,Pittsburgh,L,4,31
Southern Mississippi,2005-10-15,5,,Central Florida,W,4,31
Stanford,2005-10-15,5,@,Arizona,W,2,16
Syracuse,2005-10-15,6,,Rutgers,L,4,31
Temple,2005-10-15,7,,Miami (FL),L,5,34
Texas,2005-10-15,6,,Colorado,W,2,17
Texas A&M,2005-10-15,6,,Oklahoma State,W,3,23
Texas Christian,2005-10-15,7,,Army,W,2,17
Texas Tech,2005-10-15,6,,Kansas State,W,2,20
Toledo,2005-10-15,6,@,Ball State,W,2,14
Troy,2005-10-15,6,@,Louisiana-Monroe,L,3,27
Tulsa,2005-10-15,7,@,Rice,W,3,21
UAB,2005-10-15,6,@,Marshall,L,3,20
UCF,2005-10-15,6,@,Southern Mississippi,L,6,52
UCLA,2005-10-15,6,@,Washington State,W,5,41
UNLV,2005-10-15,7,@,Air Force,L,6,42
USC,2005-10-15,6,@,Notre Dame,W,4,31
Utah,2005-10-15,7,,San Diego State,L,4,28
Utah State,2005-10-15,5,@,Fresno State,L,6,53
Vanderbilt,2005-10-15,7,,Georgia,L,4,34
Virginia,2005-10-15,6,,Florida State,W,2,21
Wake Forest,2005-10-15,7,@,Boston College,L,5,35
Washington,2005-10-15,6,@,Oregon,L,6,45
Washington State,2005-10-15,6,,UCLA,L,6,44
West Virginia,2005-10-15,7,,Louisville,W,6,44
Wisconsin,2005-10-15,7,@,Minnesota,W,4,34
Wyoming,2005-10-15,7,,New Mexico,L,3,27
Florida International,2005-10-20,6,@,Troy,L,1,18
Maryland,2005-10-20,7,,Virginia Tech,L,4,28
Troy,2005-10-20,7,,Florida International,W,1,13
Virginia Tech,2005-10-20,7,@,Maryland,W,1,9
Southern Mississippi,2005-10-21,6,@,Alabama-Birmingham,W,4,28
Tulane,2005-10-21,6,@,Central Florida,L,4,34
UAB,2005-10-21,7,,Southern Mississippi,L,4,37
UCF,2005-10-21,7,,Tulane,W,3,24
Air Force,2005-10-22,8,,Texas Christian,L,7,48
Akron,2005-10-22,7,,Army,L,2,20
Alabama,2005-10-22,7,,Tennessee,W,0,3
Arizona,2005-10-22,7,,Oregon,L,4,28
Arizona State,2005-10-22,7,@,Stanford,L,6,45
Arkansas,2005-10-22,7,@,Georgia,L,2,23
Arkansas State,2005-10-22,7,,Florida Atlantic,W,0,0
Army,2005-10-22,7,@,Akron,W,0,0
Auburn,2005-10-22,7,@,Louisiana State,L,2,20
Ball State,2005-10-22,7,@,Ohio,L,5,38
Baylor,2005-10-22,7,@,Oklahoma,L,4,37
Boise State,2005-10-22,7,@,Utah State,W,3,21
Bowling Green State,2005-10-22,7,,Western Michigan,L,6,45
Brigham Young,2005-10-22,7,@,Notre Dame,L,7,49
Buffalo,2005-10-22,7,@,Toledo,L,5,38
California,2005-10-22,8,,Washington State,W,5,38
Cincinnati,2005-10-22,7,,Louisville,L,7,46
Clemson,2005-10-22,7,,Temple,W,1,7
Colorado,2005-10-22,7,,Kansas,W,1,13
Colorado State,2005-10-22,7,,Wyoming,W,4,31
Connecticut,2005-10-22,7,,Rutgers,L,3,26
Duke,2005-10-22,8,,Florida State,L,7,55
East Carolina,2005-10-22,7,@,Memphis,L,3,27
Eastern Michigan,2005-10-22,8,,Miami (OH),L,3,24
Florida Atlantic,2005-10-22,8,@,Arkansas State,L,0,3
Florida State,2005-10-22,7,@,Duke,W,3,24
Fresno State,2005-10-22,6,@,Idaho,W,1,10
Georgia,2005-10-22,7,,Arkansas,W,2,20
Hawaii,2005-10-22,7,@,San Jose State,W,5,38
Houston,2005-10-22,7,@,Mississippi State,W,1,16
Idaho,2005-10-22,7,,Fresno State,L,5,40
Illinois,2005-10-22,7,,Penn State,L,9,63
Indiana,2005-10-22,7,,Ohio State,L,5,41
Iowa,2005-10-22,8,,Michigan,L,3,23
Iowa State,2005-10-22,7,,Oklahoma State,W,1,10
Kansas,2005-10-22,7,@,Colorado,L,6,44
Kansas State,2005-10-22,7,,Texas A&M,L,4,30
Kent State,2005-10-22,7,,Northern Illinois,L,5,34
Kentucky,2005-10-22,6,@,Mississippi,L,1,13
Louisiana,2005-10-22,7,@,Middle Tennessee State,W,1,10
Louisiana Tech,2005-10-22,6,,North Texas,W,2,14
Louisville,2005-10-22,7,@,Cincinnati,W,3,22
LSU,2005-10-22,6,,Auburn,W,2,17
Marshall,2005-10-22,7,@,Texas-El Paso,L,4,31
Memphis,2005-10-22,7,,East Carolina,W,3,24
Miami (OH),2005-10-22,7,@,Eastern Michigan,W,3,23
Michigan,2005-10-22,8,@,Iowa,W,2,20
Michigan State,2005-10-22,7,,Northwestern,L,7,49
Middle Tennessee State,2005-10-22,6,,Louisiana,L,2,13
Mississippi State,2005-10-22,7,,Houston,L,4,28
Missouri,2005-10-22,7,,Nebraska,W,3,24
Navy,2005-10-22,6,@,Rice,W,1,9
Nebraska,2005-10-22,7,@,Missouri,L,5,41
New Mexico,2005-10-22,8,@,San Diego State,W,3,24
North Carolina,2005-10-22,6,,Virginia,W,0,5
North Carolina State,2005-10-22,6,@,Wake Forest,L,3,27
North Texas,2005-10-22,6,@,Louisiana Tech,L,4,40
Northern Illinois,2005-10-22,7,@,Kent State,W,0,3
Northwestern,2005-10-22,7,@,Michigan State,W,2,14
Notre Dame,2005-10-22,7,,Brigham Young,W,3,23
Ohio,2005-10-22,7,,Ball State,W,3,21
Ohio State,2005-10-22,7,@,Indiana,W,1,10
Oklahoma,2005-10-22,7,,Baylor,W,4,30
Oklahoma State,2005-10-22,7,@,Iowa State,L,4,37
Ole Miss,2005-10-22,7,,Kentucky,W,1,7
Oregon,2005-10-22,8,@,Arizona,W,3,21
Oregon State,2005-10-22,7,@,UCLA,L,6,51
Penn State,2005-10-22,8,@,Illinois,W,1,10
Pitt,2005-10-22,8,,Syracuse,W,2,17
Purdue,2005-10-22,7,@,Wisconsin,L,4,31
Rice,2005-10-22,6,,Navy,L,5,41
Rutgers,2005-10-22,7,@,Connecticut,W,3,24
San Diego State,2005-10-22,8,,New Mexico,L,6,47
San Jose State,2005-10-22,7,,Hawaii,L,6,45
SMU,2005-10-22,8,@,Tulsa,L,2,20
South Carolina,2005-10-22,7,,Vanderbilt,W,4,28
Stanford,2005-10-22,6,,Arizona State,W,5,35
Syracuse,2005-10-22,7,@,Pittsburgh,L,4,34
Temple,2005-10-22,8,@,Clemson,L,4,37
Tennessee,2005-10-22,6,@,Alabama,L,0,6
Texas,2005-10-22,7,,Texas Tech,W,2,17
Texas A&M,2005-10-22,7,@,Kansas State,W,4,28
Texas Christian,2005-10-22,8,@,Air Force,W,1,10
Texas Tech,2005-10-22,7,@,Texas,L,7,52
Toledo,2005-10-22,7,,Buffalo,W,1,15
Tulsa,2005-10-22,8,,Southern Methodist,W,1,13
UCLA,2005-10-22,7,,Oregon State,W,4,28
UNLV,2005-10-22,8,,Utah,L,6,42
USC,2005-10-22,7,@,Washington,W,3,24
Utah,2005-10-22,8,@,Nevada-Las Vegas,W,4,32
Utah State,2005-10-22,6,,Boise State,L,6,45
UTEP,2005-10-22,6,,Marshall,W,0,3
Vanderbilt,2005-10-22,8,@,South Carolina,L,5,35
Virginia,2005-10-22,7,@,North Carolina,L,1,7
Wake Forest,2005-10-22,8,,North Carolina State,W,2,19
Washington,2005-10-22,7,,Southern California,L,7,51
Washington State,2005-10-22,7,@,California,L,6,42
Western Michigan,2005-10-22,7,@,Bowling Green State,W,2,14
Wisconsin,2005-10-22,8,,Purdue,W,2,20
Wyoming,2005-10-22,8,@,Colorado State,L,5,39
Boston College,2005-10-27,8,@,Virginia Tech,L,3,30
Virginia Tech,2005-10-27,8,,Boston College,W,1,10
Colorado State,2005-10-28,8,@,New Mexico,W,3,25
New Mexico,2005-10-28,9,,Colorado State,L,3,35
Air Force,2005-10-29,9,@,Brigham Young,L,8,62
Akron,2005-10-29,8,@,Bowling Green State,W,2,14
Alabama,2005-10-29,8,,Utah State,W,0,3
Arizona,2005-10-29,8,@,Oregon State,W,3,27
Arizona State,2005-10-29,8,,Washington,W,2,20
Auburn,2005-10-29,8,,Mississippi,W,0,3
Ball State,2005-10-29,8,@,Northern Illinois,W,2,17
Baylor,2005-10-29,8,,Texas Tech,L,3,28
Boise State,2005-10-29,8,,Nevada,W,2,14
Bowling Green State,2005-10-29,8,,Akron,L,3,24
Brigham Young,2005-10-29,8,,Air Force,W,6,41
Buffalo,2005-10-29,8,,Ohio,L,5,34
Central Michigan,2005-10-29,8,,Toledo,W,2,17
Cincinnati,2005-10-29,8,@,Syracuse,W,2,16
Clemson,2005-10-29,8,@,Georgia Tech,L,1,10
Colorado,2005-10-29,8,@,Kansas State,W,2,20
Duke,2005-10-29,9,,Wake Forest,L,5,44
East Carolina,2005-10-29,8,,Central Florida,L,4,30
Florida,2005-10-29,8,N,Georgia,W,1,10
Florida State,2005-10-29,8,,Maryland,W,3,27
Fresno State,2005-10-29,7,@,Hawaii,W,1,13
Georgia,2005-10-29,8,N,Florida,L,2,14
Georgia Tech,2005-10-29,7,,Clemson,W,0,9
Hawaii,2005-10-29,8,,Fresno State,L,4,27
Idaho,2005-10-29,8,@,New Mexico State,W,5,37
Illinois,2005-10-29,8,,Wisconsin,L,6,41
Indiana,2005-10-29,8,@,Michigan State,L,6,46
Iowa State,2005-10-29,8,@,Texas A&M,W,2,14
Kansas,2005-10-29,8,,Missouri,W,0,3
Kansas State,2005-10-29,8,,Colorado,L,2,23
Kent State,2005-10-29,8,@,Western Michigan,L,6,44
Kentucky,2005-10-29,7,,Mississippi State,W,1,7
Louisiana,2005-10-29,8,,Troy,W,4,28
Louisiana Tech,2005-10-29,7,,San Jose State,W,2,14
LSU,2005-10-29,7,,North Texas,W,0,3
Marshall,2005-10-29,8,@,Tulane,W,4,26
Maryland,2005-10-29,8,@,Florida State,L,5,35
Miami (FL),2005-10-29,7,,North Carolina,W,2,16
Miami (OH),2005-10-29,8,@,Temple,W,2,14
Michigan,2005-10-29,9,@,Northwestern,W,2,17
Michigan State,2005-10-29,8,,Indiana,W,2,15
Minnesota,2005-10-29,8,,Ohio State,L,6,45
Mississippi State,2005-10-29,8,@,Kentucky,L,1,13
Missouri,2005-10-29,8,@,Kansas,L,2,13
Navy,2005-10-29,7,@,Rutgers,L,4,31
Nebraska,2005-10-29,8,,Oklahoma,L,4,31
Nevada,2005-10-29,7,@,Boise State,L,7,49
New Mexico State,2005-10-29,8,,Idaho,L,4,38
North Carolina,2005-10-29,7,@,Miami (FL),L,5,34
North Carolina State,2005-10-29,7,,Southern Mississippi,W,2,17
North Texas,2005-10-29,7,@,Louisiana State,L,8,56
Northern Illinois,2005-10-29,8,,Ball State,L,4,31
Northwestern,2005-10-29,8,,Michigan,L,3,33
Ohio,2005-10-29,8,@,Buffalo,W,3,20
Ohio State,2005-10-29,8,@,Minnesota,W,4,31
Oklahoma,2005-10-29,8,@,Nebraska,W,3,24
Oklahoma State,2005-10-29,8,,Texas,L,6,47
Ole Miss,2005-10-29,8,@,Auburn,L,3,27
Oregon State,2005-10-29,8,,Arizona,L,4,29
Penn State,2005-10-29,9,,Purdue,W,2,15
Purdue,2005-10-29,8,@,Penn State,L,3,33
Rice,2005-10-29,7,,Texas-El Paso,L,5,38
Rutgers,2005-10-29,8,,Navy,W,3,21
San Diego State,2005-10-29,9,,Texas Christian,L,3,23
San Jose State,2005-10-29,8,@,Louisiana Tech,L,4,31
South Carolina,2005-10-29,8,@,Tennessee,W,1,15
Southern Mississippi,2005-10-29,7,@,North Carolina State,L,3,21
Stanford,2005-10-29,7,,UCLA,L,4,30
Syracuse,2005-10-29,8,,Cincinnati,L,3,22
Temple,2005-10-29,9,,Miami (OH),L,5,41
Tennessee,2005-10-29,7,,South Carolina,L,2,16
Texas,2005-10-29,8,@,Oklahoma State,W,4,28
Texas A&M,2005-10-29,8,,Iowa State,L,6,42
Texas Christian,2005-10-29,9,@,San Diego State,W,2,20
Texas Tech,2005-10-29,8,@,Baylor,W,0,0
Toledo,2005-10-29,8,@,Central Michigan,L,3,21
Troy,2005-10-29,8,@,Louisiana,L,4,31
Tulane,2005-10-29,7,,Marshall,L,4,27
UCF,2005-10-29,8,@,East Carolina,W,2,20
UCLA,2005-10-29,8,@,Stanford,W,3,27
USC,2005-10-29,8,,Washington State,W,2,13
Utah State,2005-10-29,7,@,Alabama,L,5,35
UTEP,2005-10-29,7,@,Rice,W,4,31
Wake Forest,2005-10-29,9,@,Duke,W,1,6
Washington,2005-10-29,8,@,Arizona State,L,6,44
Washington State,2005-10-29,8,@,Southern California,L,7,55
Western Michigan,2005-10-29,8,,Kent State,W,2,14
Wisconsin,2005-10-29,9,@,Illinois,W,3,24
Memphis,2005-11-01,8,,Alabama-Birmingham,L,4,37
UAB,2005-11-01,8,@,Memphis,W,2,20
Connecticut,2005-11-02,8,@,West Virginia,L,6,45
West Virginia,2005-11-02,8,,Connecticut,W,1,13
Louisville,2005-11-03,8,,Pittsburgh,W,2,20
Pitt,2005-11-03,9,@,Louisville,L,4,42
Ohio,2005-11-04,9,,Toledo,L,3,30
Toledo,2005-11-04,9,@,Ohio,W,3,21
Air Force,2005-11-05,10,,Army,L,3,27
Akron,2005-11-05,9,@,Ball State,L,2,23
Alabama,2005-11-05,9,@,Mississippi State,W,0,0
Arizona,2005-11-05,9,,UCLA,W,2,14
Arizona State,2005-11-05,9,@,Washington State,W,3,24
Arkansas,2005-11-05,8,,South Carolina,L,2,14
Arkansas State,2005-11-05,8,@,Middle Tennessee State,L,6,45
Army,2005-11-05,8,@,Air Force,W,3,24
Auburn,2005-11-05,9,@,Kentucky,W,3,27
Ball State,2005-11-05,9,,Akron,W,2,17
Baylor,2005-11-05,9,,Texas,L,9,62
Boise State,2005-11-05,9,,New Mexico State,W,1,6
Boston College,2005-11-05,9,@,North Carolina,L,1,16
Bowling Green State,2005-11-05,9,@,Kent State,W,2,14
Brigham Young,2005-11-05,9,@,Nevada-Las Vegas,W,2,14
Buffalo,2005-11-05,9,@,Miami (OH),L,6,54
California,2005-11-05,9,@,Oregon,L,3,27
Central Michigan,2005-11-05,9,,Northern Illinois,L,4,31
Clemson,2005-11-05,9,,Duke,W,2,20
Colorado,2005-11-05,9,,Missouri,W,2,12
Colorado State,2005-11-05,9,@,Texas Christian,L,4,33
Duke,2005-11-05,10,@,Clemson,L,7,49
Eastern Michigan,2005-11-05,9,,Western Michigan,L,6,44
Florida,2005-11-05,9,,Vanderbilt,W,6,42
Florida Atlantic,2005-11-05,9,@,Troy,L,4,28
Florida International,2005-11-05,7,@,Louisiana-Monroe,W,4,29
Florida State,2005-11-05,9,,North Carolina State,L,2,20
Fresno State,2005-11-05,8,,San Jose State,W,1,7
Georgia Tech,2005-11-05,8,,Wake Forest,W,2,17
Hawaii,2005-11-05,9,@,Nevada,L,5,38
Houston,2005-11-05,8,@,Central Florida,L,4,31
Illinois,2005-11-05,9,@,Ohio State,L,5,40
Indiana,2005-11-05,9,,Minnesota,L,6,42
Iowa,2005-11-05,9,@,Northwestern,L,4,28
Iowa State,2005-11-05,9,,Kansas State,W,2,17
Kansas,2005-11-05,9,,Nebraska,W,2,15
Kansas State,2005-11-05,9,@,Iowa State,L,6,45
Kent State,2005-11-05,9,,Bowling Green State,L,3,24
Kentucky,2005-11-05,8,,Auburn,L,7,49
Louisiana,2005-11-05,9,@,North Texas,W,4,28
Louisiana Tech,2005-11-05,8,@,Utah State,W,2,17
Louisiana-Monroe,2005-11-05,8,,Florida International,L,4,31
LSU,2005-11-05,8,,Appalachian State,W,0,0
Miami (FL),2005-11-05,8,@,Virginia Tech,W,1,7
Miami (OH),2005-11-05,9,,Buffalo,W,2,13
Michigan State,2005-11-05,9,@,Purdue,L,4,28
Middle Tennessee State,2005-11-05,7,,Arkansas State,W,1,7
Minnesota,2005-11-05,9,@,Indiana,W,3,21
Mississippi State,2005-11-05,9,,Alabama,L,2,17
Missouri,2005-11-05,9,@,Colorado,L,5,41
Navy,2005-11-05,8,,Tulane,W,3,21
Nebraska,2005-11-05,9,@,Kansas,L,5,40
Nevada,2005-11-05,8,,Hawaii,W,4,28
