School,Date,G,Loc,Opponent,WL,Pass Comp,Pass Att,Comp Pct,Pass Yard,Pass TD,Rush Att,Rush Yard,Rush Avg,Rush TD,TFL,Sk,Fum,Pass Int,Turnovers
Cincinnati,2010-09-04,1,@,Fresno State,L,24,41,58.5,219,1,32,15,0.5,1,5,2,1,0,1
Clemson,2010-09-04,1,,North Texas,W,10,21,47.6,176,2,25,246,9.8,3,13,6,0,1,1
Colorado,2010-09-04,1,N,Colorado State,W,17,25,68.0,192,2,35,115,3.3,1,8,3,0,1,1
Colorado State,2010-09-04,1,N,Colorado,L,24,33,72.7,196,0,25,49,2.0,0,4,2,0,3,3
Connecticut,2010-09-04,1,@,Michigan,L,18,38,47.4,205,0,30,138,4.6,1,11,0,1,0,1
Duke,2010-09-04,1,,Elon,W,31,39,79.5,350,2,45,192,4.3,3,4,2,0,0,0
Eastern Michigan,2010-09-04,1,,Army,L,4,9,44.4,31,1,51,285,5.6,3,2,1,2,1,3
Florida,2010-09-04,1,,Miami (OH),W,17,25,68.0,113,2,31,99,3.2,2,8,2,3,0,3
Florida State,2010-09-04,1,,Samford,W,22,27,81.5,296,4,26,185,7.1,3,10,4,0,2,2
Fresno State,2010-09-04,1,,Cincinnati,W,18,24,75.0,247,4,30,49,1.6,0,12,8,0,1,1
Georgia,2010-09-04,1,,Louisiana,W,19,31,61.3,193,4,37,184,5.0,2,9,3,0,1,1
Georgia Tech,2010-09-04,1,,South Carolina State,W,2,8,25.0,12,0,56,372,6.6,6,7,0,1,1,2
Houston,2010-09-04,1,,Texas State,W,25,33,75.8,346,6,22,151,6.9,3,8,3,0,2,2
Illinois,2010-09-04,1,N,Missouri,L,9,23,39.1,81,1,41,200,4.9,0,8,1,1,3,4
Iowa,2010-09-04,1,,Eastern Illinois,W,21,26,80.8,256,1,39,179,4.6,3,7,2,2,0,2
Kansas,2010-09-04,1,,North Dakota State,L,19,33,57.6,197,0,32,96,3.0,0,7,1,2,1,3
Kansas State,2010-09-04,1,,UCLA,W,12,17,70.6,64,1,54,313,5.8,3,5,3,2,0,2
Kentucky,2010-09-04,1,@,Louisville,W,18,27,66.7,236,0,37,230,6.2,3,8,2,0,0,0
Louisiana,2010-09-04,1,@,Georgia,L,8,24,33.3,114,1,29,14,0.5,0,7,0,0,3,3
Louisiana Tech,2010-09-04,1,,Grambling State,W,23,31,74.2,196,0,38,140,3.7,2,6,3,1,0,1
Louisville,2010-09-04,1,,Kentucky,L,14,29,48.3,127,0,32,190,5.9,1,4,0,1,1,2
LSU,2010-09-04,1,N,North Carolina,W,15,21,71.4,151,2,36,162,4.5,1,11,4,4,1,5
Memphis,2010-09-04,1,@,Mississippi State,L,20,32,62.5,196,1,21,41,2.0,0,5,1,0,2,2
Miami (OH),2010-09-04,1,@,Florida,L,26,46,56.5,208,0,22,4,0.2,0,7,0,0,4,4
Michigan,2010-09-04,1,,Connecticut,W,19,22,86.4,186,1,61,287,4.7,3,4,0,0,0,0
Michigan State,2010-09-04,1,,Western Michigan,W,13,22,59.1,186,1,37,297,8.0,4,5,1,2,0,2
Mississippi State,2010-09-04,1,,Memphis,W,20,25,80.0,372,5,41,197,4.8,2,6,1,0,1,1
Missouri,2010-09-04,1,N,Illinois,W,34,48,70.8,281,2,29,98,3.4,0,7,2,1,0,1
Nebraska,2010-09-04,1,,Western Kentucky,W,17,25,68.0,247,1,33,289,8.8,6,2,1,2,0,2
New Mexico,2010-09-04,1,@,Oregon,L,13,29,44.8,82,0,32,25,0.8,0,2,0,3,2,5
North Carolina,2010-09-04,1,N,Louisiana State,L,28,46,60.9,412,3,33,24,0.7,0,6,1,3,0,3
North Carolina State,2010-09-04,1,,Western Carolina,W,25,38,65.8,351,4,36,129,3.6,2,6,4,0,0,0
North Texas,2010-09-04,1,@,Clemson,L,22,34,64.7,269,1,49,193,3.9,0,1,0,0,2,2
Northwestern,2010-09-04,1,@,Vanderbilt,W,19,21,90.5,222,3,46,143,3.1,0,5,1,1,0,1
Notre Dame,2010-09-04,1,,Purdue,W,19,26,73.1,205,1,36,153,4.3,1,5,4,1,0,1
Ohio,2010-09-04,1,,Wofford,W,8,17,47.1,101,0,47,230,4.9,3,3,0,1,1,2
Oklahoma,2010-09-04,1,,Utah State,W,17,36,47.2,217,2,45,195,4.3,2,9,3,0,2,2
Oklahoma State,2010-09-04,1,,Washington State,W,27,37,73.0,253,3,44,291,6.6,5,7,3,0,0,0
Ole Miss,2010-09-04,1,,Jacksonville State,L,13,20,65.0,242,3,52,237,4.6,3,5,2,2,1,3
Oregon,2010-09-04,1,,New Mexico,W,23,37,62.2,351,2,58,369,6.4,5,8,1,0,1,1
Oregon State,2010-09-04,1,@,Texas Christian,L,10,26,38.5,182,2,25,73,2.9,1,2,1,0,0,0
Penn State,2010-09-04,1,,Youngstown State,W,20,29,69.0,239,2,29,132,4.6,2,5,1,0,1,1
Purdue,2010-09-04,1,@,Notre Dame,L,31,42,73.8,220,0,32,102,3.2,1,7,3,0,2,2
Rice,2010-09-04,1,,Texas,L,12,18,66.7,131,1,42,88,2.1,1,2,0,1,1,2
San Diego State,2010-09-04,1,,Nicholls State,W,18,27,66.7,313,2,34,218,6.4,4,12,3,1,0,1
San Jose State,2010-09-04,1,@,Alabama,L,8,19,42.1,86,0,29,89,3.1,0,4,1,0,1,1
South Florida,2010-09-04,1,,Stony Brook,W,24,36,66.7,383,3,32,180,5.6,3,3,1,2,0,2
Stanford,2010-09-04,1,,Sacramento State,W,17,24,70.8,316,4,38,213,5.6,3,7,3,2,0,2
Syracuse,2010-09-04,1,@,Akron,W,17,27,63.0,229,2,45,202,4.5,1,4,3,2,1,3
Tennessee,2010-09-04,1,,Tennessee-Martin,W,17,30,56.7,205,1,43,332,7.7,4,9,1,1,1,2
Texas,2010-09-04,1,@,Rice,W,14,24,58.3,172,0,46,197,4.3,3,9,3,1,0,1
Texas A&M,2010-09-04,1,,Stephen F. Austin,W,31,44,70.5,347,2,55,192,3.5,3,6,1,0,0,0
Texas Christian,2010-09-04,1,,Oregon State,W,17,27,63.0,175,1,54,278,5.1,3,5,2,0,2,2
Troy,2010-09-04,1,,Bowling Green State,W,28,41,68.3,268,1,43,207,4.8,2,6,2,0,2,2
UCF,2010-09-04,1,,South Dakota,W,18,22,81.8,241,2,46,231,5.0,3,7,1,0,0,0
UCLA,2010-09-04,1,@,Kansas State,L,9,26,34.6,120,1,37,193,5.2,1,9,6,1,2,3
UNLV,2010-09-04,1,,Wisconsin,L,10,26,38.5,105,2,27,112,4.1,0,4,0,1,0,1
Utah State,2010-09-04,1,@,Oklahoma,L,17,37,45.9,341,2,38,80,2.1,1,6,3,1,3,4
UTEP,2010-09-04,1,,Arkansas-Pine Bluff,W,17,28,60.7,229,0,40,234,5.9,4,3,2,1,1,2
Vanderbilt,2010-09-04,1,,Northwestern,L,19,33,57.6,240,1,38,192,5.1,2,11,3,0,1,1
Virginia,2010-09-04,1,,Richmond,W,24,35,68.6,283,1,35,205,5.9,4,8,2,1,0,1
Washington,2010-09-04,1,@,Brigham Young,L,20,39,51.3,266,1,31,128,4.1,1,4,0,0,0,0
Washington State,2010-09-04,1,@,Oklahoma State,L,14,30,46.7,212,1,41,112,2.7,1,4,2,2,0,2
West Virginia,2010-09-04,1,,Coastal Carolina,W,23,32,71.9,216,2,39,184,4.7,2,7,0,2,1,3
Western Kentucky,2010-09-04,1,@,Nebraska,L,12,22,54.5,120,0,40,179,4.5,1,3,1,1,1,2
Western Michigan,2010-09-04,1,@,Michigan State,L,30,53,56.6,238,2,32,85,2.7,0,3,2,2,1,3
Wisconsin,2010-09-04,1,@,Nevada-Las Vegas,W,15,20,75.0,197,0,50,278,5.6,4,6,4,1,1,2
Wyoming,2010-09-04,1,,Southern Utah,W,26,32,81.3,319,3,25,36,1.4,1,7,4,1,1,2
East Carolina,2010-09-05,1,,Tulsa,W,27,47,57.4,383,5,34,155,4.6,2,8,1,0,1,1
SMU,2010-09-05,1,@,Texas Tech,L,21,38,55.3,218,2,27,109,4.0,1,6,2,1,3,4
Texas Tech,2010-09-05,1,,Southern Methodist,W,34,53,64.2,359,4,31,72,2.3,1,6,5,1,0,1
Tulsa,2010-09-05,1,@,East Carolina,L,28,43,65.1,399,5,41,180,4.4,2,5,1,1,1,2
Boise State,2010-09-06,1,@,Virginia Tech,W,23,38,60.5,215,3,24,168,7.0,1,11,3,2,0,2
Maryland,2010-09-06,1,N,Navy,W,2,5,40.0,11,0,34,261,7.7,2,6,2,1,1,2
Navy,2010-09-06,1,N,Maryland,L,6,10,60.0,73,0,72,412,5.7,2,1,1,2,0,2
Virginia Tech,2010-09-06,1,,Boise State,L,15,22,68.2,186,2,44,128,2.9,2,3,1,1,0,1
Auburn,2010-09-09,2,@,Mississippi State,W,12,21,57.1,158,2,46,190,4.1,0,7,3,1,1,2
Central Michigan,2010-09-09,2,@,Temple,L,25,35,71.4,299,0,33,43,1.3,1,8,4,1,2,3
Mississippi State,2010-09-09,2,,Auburn,L,16,35,45.7,129,0,33,117,3.5,2,6,2,1,1,2
Temple,2010-09-09,2,,Central Michigan,W,16,22,72.7,151,0,36,114,3.2,1,8,2,2,0,2
Houston,2010-09-10,2,,Texas-El Paso,W,24,34,70.6,348,1,42,308,7.3,6,7,1,1,1,2
Marshall,2010-09-10,2,,West Virginia,L,20,29,69.0,229,3,27,135,5.0,0,9,4,1,0,1
UTEP,2010-09-10,2,@,Houston,L,30,55,54.5,340,3,21,100,4.8,0,1,0,1,0,1
West Virginia,2010-09-10,2,@,Marshall,W,32,45,71.1,316,1,42,153,3.6,1,4,0,2,0,2
Air Force,2010-09-11,2,,Brigham Young,W,5,13,38.5,68,1,65,409,6.3,4,3,1,0,1,1
Akron,2010-09-11,2,,Gardner-Webb,L,14,21,66.7,165,1,44,224,5.1,4,6,3,1,1,2
Alabama,2010-09-11,2,,Penn State,W,16,24,66.7,229,2,34,180,5.3,1,1,0,1,0,1
Arizona,2010-09-11,2,,Citadel,W,25,33,75.8,275,2,36,214,5.9,5,5,3,0,1,1
Arizona State,2010-09-11,2,,Northern Arizona,W,34,52,65.4,394,3,29,56,1.9,2,4,1,0,2,2
Arkansas,2010-09-11,2,N,Louisiana-Monroe,W,28,43,65.1,400,3,31,99,3.2,1,9,3,2,1,3
Arkansas State,2010-09-11,2,@,Louisiana,L,25,46,54.3,438,2,19,18,0.9,1,5,2,2,1,3
Army,2010-09-11,2,,Hawaii,L,4,6,66.7,58,0,64,250,3.9,4,4,3,2,0,2
Ball State,2010-09-11,2,,Liberty,L,18,31,58.1,193,1,34,145,4.3,0,5,1,2,0,2
Baylor,2010-09-11,2,,Buffalo,W,22,37,59.5,320,2,38,173,4.6,2,10,2,1,1,2
Boston College,2010-09-11,2,,Kent State,W,19,30,63.3,218,2,40,87,2.2,0,10,1,1,1,2
Bowling Green State,2010-09-11,2,@,Tulsa,L,29,40,72.5,262,0,25,41,1.6,3,1,1,0,3,3
Brigham Young,2010-09-11,2,@,Air Force,L,10,25,40.0,88,0,34,221,6.5,2,4,1,2,1,3
Buffalo,2010-09-11,2,@,Baylor,L,18,47,38.3,163,0,35,162,4.6,0,8,0,1,1,2
California,2010-09-11,2,,Colorado,W,15,24,62.5,197,4,36,159,4.4,1,10,6,0,0,0
Cincinnati,2010-09-11,2,,Indiana State,W,11,17,64.7,130,2,45,263,5.8,3,7,2,2,0,2
Clemson,2010-09-11,2,,Presbyterian,W,11,20,55.0,202,5,39,212,5.4,3,6,2,0,1,1
Colorado,2010-09-11,2,@,California,L,18,34,52.9,166,0,42,75,1.8,1,7,2,2,3,5
Colorado State,2010-09-11,2,@,Nevada,L,23,36,63.9,194,0,31,78,2.5,0,1,0,0,1,1
Connecticut,2010-09-11,2,,Texas Southern,W,9,15,60.0,137,2,42,307,7.3,6,9,5,1,0,1
Duke,2010-09-11,2,@,Wake Forest,L,28,44,63.6,358,4,29,129,4.4,2,5,0,1,3,4
East Carolina,2010-09-11,2,,Memphis,W,29,41,70.7,264,3,36,161,4.5,3,8,4,0,0,0
Eastern Michigan,2010-09-11,2,@,Miami (OH),L,20,34,58.8,256,3,32,66,2.1,0,8,2,0,3,3
Florida,2010-09-11,2,,South Florida,W,18,31,58.1,172,2,37,251,6.8,2,4,1,0,0,0
Florida Atlantic,2010-09-11,2,@,Michigan State,L,24,37,64.9,256,1,34,45,1.3,1,2,1,1,0,1
Florida International,2010-09-11,1,,Rutgers,L,17,32,53.1,204,2,36,167,4.6,0,7,1,3,2,5
Florida State,2010-09-11,2,@,Oklahoma,L,15,36,41.7,222,1,32,123,3.8,1,6,1,1,2,3
Georgia,2010-09-11,2,@,South Carolina,L,14,21,66.7,192,0,26,61,2.3,0,8,4,1,0,1
Georgia Tech,2010-09-11,2,@,Kansas,L,5,15,33.3,116,1,52,291,5.6,2,5,4,1,0,1
Hawaii,2010-09-11,2,@,Army,W,25,37,67.6,343,3,11,10,0.9,1,5,0,2,0,2
Idaho,2010-09-11,2,@,Nebraska,L,21,39,53.8,219,2,38,60,1.6,0,6,2,1,5,6
Illinois,2010-09-11,2,,Southern Illinois,W,15,22,68.2,239,2,43,168,3.9,3,9,4,1,2,3
Iowa,2010-09-11,2,,Iowa State,W,11,20,55.0,204,2,50,275,5.5,3,3,2,0,0,0
Iowa State,2010-09-11,2,@,Iowa,L,20,44,45.5,197,1,25,78,3.1,0,7,1,0,3,3
Kansas,2010-09-11,2,,Georgia Tech,W,18,30,60.0,179,3,41,141,3.4,1,8,1,0,1,1
Kansas State,2010-09-11,2,,Missouri State,W,19,27,70.4,290,3,35,206,5.9,4,5,1,0,0,0
Kent State,2010-09-11,2,@,Boston College,L,23,37,62.2,201,1,17,4,0.2,0,6,2,2,3,5
Kentucky,2010-09-11,2,,Western Kentucky,W,19,23,82.6,276,4,44,206,4.7,4,7,2,0,0,0
Louisiana,2010-09-11,2,,Arkansas State,W,17,28,60.7,214,2,43,224,5.2,2,5,2,0,0,0
Louisiana Tech,2010-09-11,2,@,Texas A&M,L,21,41,51.2,208,1,40,61,1.5,1,5,2,2,2,4
Louisiana-Monroe,2010-09-11,1,N,Arkansas,L,8,19,42.1,72,1,37,116,3.1,0,6,2,1,1,2
Louisville,2010-09-11,2,,Eastern Kentucky,W,15,23,65.2,219,1,35,169,4.8,2,13,8,2,1,3
LSU,2010-09-11,2,@,Vanderbilt,W,9,21,42.9,112,0,50,280,5.6,3,10,6,0,1,1
Maryland,2010-09-11,2,,Morgan State,W,11,25,44.0,149,5,44,221,5.0,2,6,1,0,1,1
Memphis,2010-09-11,2,@,East Carolina,L,21,31,67.7,312,3,37,101,2.7,0,4,1,2,1,3
Miami (FL),2010-09-11,2,@,Ohio State,L,22,39,56.4,232,1,28,120,4.3,0,11,1,0,4,4
Miami (OH),2010-09-11,2,,Eastern Michigan,W,16,25,64.0,164,1,37,181,4.9,3,5,1,0,1,1
Michigan,2010-09-11,2,@,Notre Dame,W,24,40,60.0,244,1,41,288,7.0,3,5,1,0,0,0
Michigan State,2010-09-11,2,,Florida Atlantic,W,9,17,52.9,142,1,30,225,7.5,2,8,2,1,1,2
Middle Tennessee State,2010-09-11,2,,Austin Peay,W,23,36,63.9,301,0,61,353,5.8,7,5,0,3,1,4
Minnesota,2010-09-11,2,,South Dakota,L,21,31,67.7,258,3,38,204,5.4,2,11,1,2,0,2
Missouri,2010-09-11,2,,McNeese State,W,32,39,82.1,245,1,30,193,6.4,5,9,3,2,0,2
Navy,2010-09-11,2,,Georgia Southern,W,5,8,62.5,84,0,43,109,2.5,1,6,3,0,0,0
Nebraska,2010-09-11,2,,Idaho,W,13,18,72.2,111,0,41,360,8.8,3,8,7,3,1,4
Nevada,2010-09-11,2,,Colorado State,W,23,33,69.7,255,2,46,376,8.2,4,8,5,0,0,0
New Mexico,2010-09-11,2,,Texas Tech,L,32,52,61.5,336,1,27,97,3.6,1,2,1,1,2,3
New Mexico State,2010-09-11,1,,San Diego State,L,17,34,50.0,223,2,26,105,4.0,1,2,0,1,0,1
North Carolina State,2010-09-11,2,@,Central Florida,W,10,30,33.3,105,1,40,134,3.4,2,8,2,0,0,0
North Texas,2010-09-11,2,,Rice,L,22,41,53.7,296,3,31,124,4.0,1,5,2,2,1,3
Northern Illinois,2010-09-11,2,,North Dakota,W,14,25,56.0,146,1,49,364,7.4,2,8,3,0,1,1
Northwestern,2010-09-11,2,,Illinois State,W,21,27,77.8,271,2,50,163,3.3,3,5,3,1,0,1
Notre Dame,2010-09-11,2,,Michigan,L,21,44,47.7,381,2,32,154,4.8,1,2,0,0,3,3
Ohio,2010-09-11,2,,Toledo,L,17,28,60.7,137,1,28,46,1.6,0,6,1,1,3,4
Ohio State,2010-09-11,2,,Miami (FL),W,12,28,42.9,233,1,49,181,3.7,2,5,2,0,0,0
Oklahoma,2010-09-11,2,,Florida State,W,32,42,76.2,394,4,41,93,2.3,2,7,4,1,0,1
Oklahoma State,2010-09-11,2,,Troy,W,29,39,74.4,348,2,37,174,4.7,2,7,2,3,2,5
Ole Miss,2010-09-11,2,@,Tulane,W,16,22,72.7,282,1,37,92,2.5,2,6,5,0,1,1
Oregon,2010-09-11,2,@,Tennessee,W,17,32,53.1,202,2,44,245,5.6,2,7,2,1,0,1
Penn State,2010-09-11,2,@,Alabama,L,14,31,45.2,156,0,31,127,4.1,0,3,2,1,3,4
Pitt,2010-09-11,2,,New Hampshire,W,25,36,69.4,276,2,29,169,5.8,3,8,6,0,1,1
Purdue,2010-09-11,2,,Western Illinois,W,24,38,63.2,175,1,35,227,6.5,3,10,3,0,1,1
Rice,2010-09-11,2,@,North Texas,W,15,33,45.5,245,2,39,106,2.7,1,3,2,1,1,2
Rutgers,2010-09-11,2,@,Florida International,W,8,16,50.0,96,1,38,76,2.0,1,2,1,2,1,3
San Diego State,2010-09-11,2,@,New Mexico State,W,20,43,46.5,319,1,40,244,6.1,4,5,1,0,0,0
San Jose State,2010-09-11,2,@,Wisconsin,L,22,30,73.3,252,2,20,55,2.8,0,4,2,0,2,2
SMU,2010-09-11,2,,Alabama-Birmingham,W,19,34,55.9,174,2,37,247,6.7,2,7,4,1,0,1
South Carolina,2010-09-11,2,,Georgia,W,12,17,70.6,165,0,52,189,3.6,2,5,3,1,0,1
South Florida,2010-09-11,2,@,Florida,L,6,23,26.1,86,1,39,244,6.3,1,3,1,1,4,5
Southern Mississippi,2010-09-11,2,,Prairie View A&M,W,16,26,61.5,211,1,47,253,5.4,3,9,3,1,1,2
Stanford,2010-09-11,2,@,UCLA,W,11,24,45.8,151,2,49,211,4.3,1,4,3,0,0,0
Syracuse,2010-09-11,2,@,Washington,L,19,37,51.4,224,1,31,112,3.6,1,4,0,1,1,2
Tennessee,2010-09-11,2,,Oregon,L,15,29,51.7,151,0,36,182,5.1,1,4,1,0,1,1
Texas,2010-09-11,2,,Wyoming,W,22,35,62.9,222,1,29,167,5.8,3,9,3,0,0,0
Texas A&M,2010-09-11,2,,Louisiana Tech,W,25,38,65.8,349,4,41,216,5.3,1,11,3,4,0,4
Texas Christian,2010-09-11,2,,Tennessee Tech,W,15,21,71.4,182,1,41,270,6.6,7,13,5,1,0,1
Texas Tech,2010-09-11,2,@,New Mexico,W,24,41,58.5,310,3,36,152,4.2,4,7,4,2,0,2
Toledo,2010-09-11,2,@,Ohio,W,13,20,65.0,110,1,48,102,2.1,2,6,2,0,2,2
Troy,2010-09-11,2,@,Oklahoma State,L,29,40,72.5,270,3,36,101,2.8,0,8,2,4,0,4
Tulane,2010-09-11,2,,Mississippi,L,22,31,71.0,218,0,29,94,3.2,1,5,1,2,0,2
Tulsa,2010-09-11,2,,Bowling Green State,W,27,48,56.3,356,2,40,190,4.8,1,13,5,1,1,2
UAB,2010-09-11,2,@,Southern Methodist,L,13,26,50.0,153,1,32,108,3.4,0,2,1,1,1,2
UCF,2010-09-11,2,,North Carolina State,L,17,29,58.6,213,0,34,95,2.8,2,7,3,2,3,5
UCLA,2010-09-11,2,,Stanford,L,11,21,52.4,81,0,33,152,4.6,0,5,0,2,2,4
UNLV,2010-09-11,2,@,Utah,L,18,37,48.6,217,0,42,102,2.4,0,1,0,1,0,1
USC,2010-09-11,2,,Virginia,W,20,35,57.1,202,2,33,127,3.8,0,4,2,1,0,1
Utah,2010-09-11,2,,Nevada-Las Vegas,W,13,20,65.0,207,2,28,131,4.7,2,5,2,1,0,1
Utah State,2010-09-11,2,,Idaho State,W,23,30,76.7,267,1,46,275,6.0,4,2,1,2,1,3
Vanderbilt,2010-09-11,2,,Louisiana State,L,8,16,50.0,70,0,32,65,2.0,0,6,1,1,0,1
Virginia,2010-09-11,2,@,Southern California,L,17,36,47.2,190,1,36,150,4.2,1,4,2,0,1,1
Virginia Tech,2010-09-11,2,,James Madison,L,10,16,62.5,124,1,44,238,5.4,0,7,2,2,1,3
Wake Forest,2010-09-11,2,,Duke,W,13,24,54.2,271,4,53,229,4.3,3,4,1,0,2,2
Washington,2010-09-11,2,,Syracuse,W,23,34,67.6,292,4,33,175,5.3,1,7,3,1,0,1
Washington State,2010-09-11,2,,Montana State,W,18,29,62.1,204,2,36,112,3.1,1,8,2,2,1,3
Western Kentucky,2010-09-11,2,@,Kentucky,L,8,15,53.3,97,1,33,187,5.7,2,5,1,1,1,2
Western Michigan,2010-09-11,2,,Nicholls State,W,27,36,75.0,355,5,43,129,3.0,2,8,3,0,1,1
Wisconsin,2010-09-11,2,,San Jose State,W,15,22,68.2,191,1,46,212,4.6,2,4,0,1,1,2
Wyoming,2010-09-11,2,@,Texas,L,20,31,64.5,199,0,30,58,1.9,1,3,0,0,0,0
Cincinnati,2010-09-16,3,@,North Carolina State,L,19,31,61.3,310,3,31,75,2.4,0,3,2,1,0,1
North Carolina State,2010-09-16,3,,Cincinnati,W,26,40,65.0,333,3,36,158,4.4,1,5,5,2,0,2
California,2010-09-17,3,@,Nevada,L,23,37,62.2,277,1,30,225,7.5,3,4,0,0,3,3
Kansas,2010-09-17,3,@,Southern Mississippi,L,16,26,61.5,138,1,44,136,3.1,1,3,1,0,0,0
Nevada,2010-09-17,3,,California,W,10,15,66.7,181,2,49,316,6.4,4,2,2,1,0,1
Southern Mississippi,2010-09-17,3,,Kansas,W,20,26,76.9,156,1,35,202,5.8,2,10,4,0,1,1
Air Force,2010-09-18,3,@,Oklahoma,L,8,14,57.1,107,0,63,351,5.6,3,6,2,1,0,1
Akron,2010-09-18,3,@,Kentucky,L,6,24,25.0,105,1,37,67,1.8,0,3,0,0,0,0
Alabama,2010-09-18,3,@,Duke,W,17,26,65.4,311,3,35,315,9.0,4,6,1,1,1,2
Arizona,2010-09-18,3,,Iowa,W,28,39,71.8,303,2,30,63,2.1,0,11,6,2,1,3
Arizona State,2010-09-18,3,@,Wisconsin,L,21,33,63.6,211,0,28,169,6.0,1,5,1,0,0,0
Arkansas,2010-09-18,3,@,Georgia,W,21,33,63.6,380,3,23,53,2.3,1,7,6,0,0,0
