School,Date,G,Loc,Opponent,WL,Total TD opp,Points Against
USC,2017-09-29,5,@,Washington State,L,3,30
Utah State,2017-09-29,5,,Brigham Young,W,3,24
Washington State,2017-09-29,5,,Southern California,W,3,27
Air Force,2017-09-30,4,@,New Mexico,L,8,56
Akron,2017-09-30,5,@,Bowling Green State,W,3,23
Alabama,2017-09-30,5,,Mississippi,W,0,3
Arizona State,2017-09-30,5,@,Stanford,L,4,34
Arkansas,2017-09-30,4,,New Mexico State,W,3,24
Army,2017-09-30,5,,Texas-El Paso,W,3,21
Auburn,2017-09-30,5,,Mississippi State,W,1,10
Ball State,2017-09-30,5,@,Western Michigan,L,7,55
Baylor,2017-09-30,5,@,Kansas State,L,3,33
Boston College,2017-09-30,5,,Central Michigan,W,1,8
Bowling Green State,2017-09-30,5,,Akron,L,5,34
Buffalo,2017-09-30,5,@,Kent State,W,1,13
California,2017-09-30,5,@,Oregon,L,6,45
Central Michigan,2017-09-30,5,@,Boston College,L,4,28
Charlotte,2017-09-30,5,@,Florida International,L,4,30
Cincinnati,2017-09-30,5,,Marshall,L,5,38
Clemson,2017-09-30,5,@,Virginia Tech,W,2,17
Coastal Carolina,2017-09-30,4,@,Louisiana-Monroe,L,7,51
Colorado,2017-09-30,5,@,UCLA,L,3,27
Colorado State,2017-09-30,5,@,Hawaii,W,3,21
Connecticut,2017-09-30,4,@,Southern Methodist,L,7,49
East Carolina,2017-09-30,5,,South Florida,L,8,61
Eastern Michigan,2017-09-30,4,@,Kentucky,L,3,24
Florida,2017-09-30,4,,Vanderbilt,W,3,24
Florida Atlantic,2017-09-30,5,,Middle Tennessee State,W,2,20
Florida International,2017-09-30,4,,Charlotte,W,4,29
Florida State,2017-09-30,3,@,Wake Forest,W,2,19
Fresno State,2017-09-30,4,,Nevada,W,3,21
Georgia,2017-09-30,5,@,Tennessee,W,0,0
Georgia Tech,2017-09-30,4,,North Carolina,W,1,7
Hawaii,2017-09-30,5,,Colorado State,L,7,51
Houston,2017-09-30,4,@,Temple,W,1,13
Indiana,2017-09-30,4,@,Penn State,L,6,45
Iowa,2017-09-30,5,@,Michigan State,L,2,17
Kansas State,2017-09-30,4,,Baylor,W,2,20
Kent State,2017-09-30,5,,Buffalo,L,4,27
Kentucky,2017-09-30,5,,Eastern Michigan,W,3,20
Louisiana Tech,2017-09-30,5,,South Alabama,W,1,16
Louisiana-Monroe,2017-09-30,4,,Coastal Carolina,W,6,43
Louisville,2017-09-30,5,,Murray State,W,1,10
LSU,2017-09-30,5,,Troy,L,3,24
Marshall,2017-09-30,4,@,Cincinnati,W,3,21
Maryland,2017-09-30,4,@,Minnesota,W,3,24
Massachusetts,2017-09-30,6,,Ohio,L,7,58
Memphis,2017-09-30,4,@,Central Florida,L,5,40
Miami (OH),2017-09-30,5,@,Notre Dame,L,7,52
Michigan State,2017-09-30,4,,Iowa,W,1,10
Middle Tennessee State,2017-09-30,5,@,Florida Atlantic,L,5,38
Minnesota,2017-09-30,4,,Maryland,L,4,31
Mississippi State,2017-09-30,5,@,Auburn,L,7,49
Navy,2017-09-30,4,@,Tulsa,W,3,21
Nevada,2017-09-30,5,@,Fresno State,L,5,41
New Mexico,2017-09-30,5,,Air Force,W,5,38
New Mexico State,2017-09-30,5,@,Arkansas,L,6,42
North Carolina,2017-09-30,5,@,Georgia Tech,L,4,33
North Carolina State,2017-09-30,5,,Syracuse,W,3,25
North Texas,2017-09-30,5,@,Southern Mississippi,W,4,28
Northern Illinois,2017-09-30,4,@,San Diego State,L,4,34
Northwestern,2017-09-30,4,@,Wisconsin,L,4,33
Notre Dame,2017-09-30,5,,Miami (OH),W,2,17
Ohio,2017-09-30,5,@,Massachusetts,W,6,50
Ohio State,2017-09-30,5,@,Rutgers,W,0,0
Oklahoma State,2017-09-30,5,@,Texas Tech,W,4,34
Ole Miss,2017-09-30,4,@,Alabama,L,9,66
Oregon,2017-09-30,5,,California,W,3,24
Oregon State,2017-09-30,5,,Washington,L,6,42
Penn State,2017-09-30,5,,Indiana,W,2,14
Pitt,2017-09-30,5,,Rice,W,1,10
Rice,2017-09-30,5,@,Pittsburgh,L,6,42
Rutgers,2017-09-30,5,,Ohio State,L,8,56
San Diego State,2017-09-30,5,,Northern Illinois,W,4,28
San Jose State,2017-09-30,6,@,Nevada-Las Vegas,L,6,41
SMU,2017-09-30,5,,Connecticut,W,3,28
South Alabama,2017-09-30,5,@,Louisiana Tech,L,4,34
South Carolina,2017-09-30,5,@,Texas A&M,L,3,24
South Florida,2017-09-30,5,@,East Carolina,W,4,31
Southern Mississippi,2017-09-30,4,,North Texas,L,5,43
Stanford,2017-09-30,5,,Arizona State,W,3,24
Syracuse,2017-09-30,5,@,North Carolina State,L,4,33
Temple,2017-09-30,5,,Houston,L,2,20
Tennessee,2017-09-30,5,,Georgia,L,5,41
Texas A&M,2017-09-30,5,,South Carolina,W,2,17
Texas State,2017-09-30,5,@,Wyoming,L,6,45
Texas Tech,2017-09-30,4,,Oklahoma State,L,5,41
Troy,2017-09-30,5,@,Louisiana State,W,3,21
Tulsa,2017-09-30,5,,Navy,L,4,31
UCF,2017-09-30,3,,Memphis,W,2,13
UCLA,2017-09-30,5,,Colorado,W,2,23
UNLV,2017-09-30,4,,San Jose State,W,1,13
UTEP,2017-09-30,5,@,Army,L,5,35
Vanderbilt,2017-09-30,5,@,Florida,L,5,38
Virginia Tech,2017-09-30,5,,Clemson,L,4,31
Wake Forest,2017-09-30,5,,Florida State,L,2,26
Washington,2017-09-30,5,@,Oregon State,W,1,7
Western Michigan,2017-09-30,5,,Ball State,W,0,3
Wisconsin,2017-09-30,4,,Northwestern,W,3,24
Wyoming,2017-09-30,5,,Texas State,W,1,10
Arkansas State,2017-10-04,4,@,Georgia Southern,W,3,25
Georgia Southern,2017-10-04,4,,Arkansas State,L,6,43
Louisville,2017-10-05,6,@,North Carolina State,L,5,39
North Carolina State,2017-10-05,6,,Louisville,W,3,25
Boise State,2017-10-06,5,@,Brigham Young,W,1,7
Brigham Young,2017-10-06,6,,Boise State,L,3,24
Connecticut,2017-10-06,5,,Memphis,L,10,70
Memphis,2017-10-06,5,@,Connecticut,W,4,31
Air Force,2017-10-07,5,@,Navy,L,6,48
Akron,2017-10-07,6,,Ball State,W,0,3
Alabama,2017-10-07,6,@,Texas A&M,W,2,19
Appalachian State,2017-10-07,5,,New Mexico State,W,4,31
Arizona,2017-10-07,5,@,Colorado,W,6,42
Arkansas,2017-10-07,5,@,South Carolina,L,6,48
Army,2017-10-07,6,@,Rice,W,2,12
Auburn,2017-10-07,6,,Mississippi,W,3,23
Ball State,2017-10-07,6,@,Akron,L,4,31
Boston College,2017-10-07,6,,Virginia Tech,L,2,23
Bowling Green State,2017-10-07,6,@,Miami (OH),W,3,29
Buffalo,2017-10-07,6,,Western Michigan,L,10,71
California,2017-10-07,6,@,Washington,L,5,38
Central Michigan,2017-10-07,6,@,Ohio,W,3,23
Charlotte,2017-10-07,6,,Marshall,L,2,14
Cincinnati,2017-10-07,6,,Central Florida,L,7,51
Clemson,2017-10-07,6,,Wake Forest,W,2,14
Coastal Carolina,2017-10-07,5,,Georgia State,L,4,27
Colorado,2017-10-07,6,,Arizona,L,6,45
Colorado State,2017-10-07,6,@,Utah State,W,2,14
Duke,2017-10-07,6,@,Virginia,L,4,28
East Carolina,2017-10-07,6,,Temple,L,4,34
Eastern Michigan,2017-10-07,5,@,Toledo,L,2,20
Florida,2017-10-07,5,,Louisiana State,L,2,17
Florida Atlantic,2017-10-07,6,@,Old Dominion,W,4,28
Florida International,2017-10-07,5,@,Middle Tennessee State,L,4,37
Florida State,2017-10-07,4,,Miami (FL),L,3,24
Fresno State,2017-10-07,5,@,San Jose State,W,1,10
Georgia,2017-10-07,6,@,Vanderbilt,W,2,14
Georgia State,2017-10-07,4,@,Coastal Carolina,W,3,21
Hawaii,2017-10-07,6,@,Nevada,L,5,35
Houston,2017-10-07,5,,Southern Methodist,W,2,22
Idaho,2017-10-07,5,,Louisiana,L,3,21
Illinois,2017-10-07,5,@,Iowa,L,6,45
Indiana,2017-10-07,5,,Charleston Southern,W,0,0
Iowa,2017-10-07,6,,Illinois,W,1,16
Iowa State,2017-10-07,5,@,Oklahoma,W,4,31
Kansas,2017-10-07,5,,Texas Tech,L,9,65
Kansas State,2017-10-07,5,@,Texas,L,5,40
Kent State,2017-10-07,6,@,Northern Illinois,L,3,24
Kentucky,2017-10-07,6,,Missouri,W,4,34
Louisiana,2017-10-07,5,@,Idaho,W,1,16
Louisiana Tech,2017-10-07,6,@,Alabama-Birmingham,L,3,23
Louisiana-Monroe,2017-10-07,5,@,Texas State,W,4,27
LSU,2017-10-07,6,@,Florida,W,2,16
Marshall,2017-10-07,5,@,Charlotte,W,0,3
Maryland,2017-10-07,5,@,Ohio State,L,9,62
Miami (FL),2017-10-07,4,@,Florida State,W,2,20
Miami (OH),2017-10-07,6,,Bowling Green State,L,5,37
Michigan,2017-10-07,5,,Michigan State,L,2,14
Michigan State,2017-10-07,5,@,Michigan,W,1,10
Middle Tennessee State,2017-10-07,6,,Florida International,W,2,17
Minnesota,2017-10-07,5,@,Purdue,L,4,31
Missouri,2017-10-07,5,@,Kentucky,L,4,40
Navy,2017-10-07,5,,Air Force,W,6,45
Nebraska,2017-10-07,6,,Wisconsin,L,5,38
Nevada,2017-10-07,6,,Hawaii,W,3,21
New Mexico State,2017-10-07,6,@,Appalachian State,L,6,45
North Carolina,2017-10-07,6,,Notre Dame,L,4,33
Northern Illinois,2017-10-07,5,,Kent State,W,0,3
Northwestern,2017-10-07,5,,Penn State,L,4,31
Notre Dame,2017-10-07,6,@,North Carolina,W,1,10
Ohio,2017-10-07,6,,Central Michigan,L,4,26
Ohio State,2017-10-07,6,,Maryland,W,2,14
Oklahoma,2017-10-07,5,,Iowa State,L,4,38
Old Dominion,2017-10-07,5,,Florida Atlantic,L,8,58
Ole Miss,2017-10-07,5,@,Auburn,L,5,44
Oregon,2017-10-07,6,,Washington State,L,3,33
Oregon State,2017-10-07,6,@,Southern California,L,5,38
Penn State,2017-10-07,6,@,Northwestern,W,1,7
Pitt,2017-10-07,6,@,Syracuse,L,3,27
Purdue,2017-10-07,5,,Minnesota,W,2,17
Rice,2017-10-07,6,,Army,L,7,49
San Diego State,2017-10-07,6,@,Nevada-Las Vegas,W,1,10
San Jose State,2017-10-07,7,,Fresno State,L,3,27
SMU,2017-10-07,6,@,Houston,L,5,35
South Carolina,2017-10-07,6,,Arkansas,W,3,22
Southern Mississippi,2017-10-07,5,@,Texas-San Antonio,W,3,29
Stanford,2017-10-07,6,@,Utah,W,2,20
Syracuse,2017-10-07,6,,Pittsburgh,W,2,24
Temple,2017-10-07,6,@,East Carolina,W,1,10
Texas,2017-10-07,5,,Kansas State,W,4,34
Texas A&M,2017-10-07,6,,Alabama,L,3,27
Texas Christian,2017-10-07,5,,West Virginia,W,3,24
Texas State,2017-10-07,6,,Louisiana-Monroe,L,5,45
Texas Tech,2017-10-07,5,@,Kansas,W,2,19
Toledo,2017-10-07,5,,Eastern Michigan,W,2,15
Tulane,2017-10-07,5,,Tulsa,W,4,28
Tulsa,2017-10-07,6,@,Tulane,L,9,62
UAB,2017-10-07,5,,Louisiana Tech,W,3,22
UCF,2017-10-07,4,@,Cincinnati,W,3,23
UNLV,2017-10-07,5,,San Diego State,L,5,41
USC,2017-10-07,6,,Oregon State,W,1,10
Utah,2017-10-07,5,,Stanford,L,2,23
Utah State,2017-10-07,6,,Colorado State,L,3,27
UTEP,2017-10-07,6,,Western Kentucky,L,2,15
UTSA,2017-10-07,4,,Southern Mississippi,L,4,31
Vanderbilt,2017-10-07,6,,Georgia,L,6,45
Virginia,2017-10-07,5,,Duke,W,3,21
Virginia Tech,2017-10-07,6,@,Boston College,W,1,10
Wake Forest,2017-10-07,6,@,Clemson,L,4,28
Washington,2017-10-07,6,,California,W,1,7
Washington State,2017-10-07,6,@,Oregon,W,1,10
West Virginia,2017-10-07,5,@,Texas Christian,L,4,31
Western Kentucky,2017-10-07,5,@,Texas-El Paso,W,2,14
Western Michigan,2017-10-07,6,@,Buffalo,W,9,68
Wisconsin,2017-10-07,5,@,Nebraska,W,2,17
South Alabama,2017-10-11,6,@,Troy,W,1,8
Troy,2017-10-11,6,,South Alabama,L,2,19
Louisiana,2017-10-12,6,,Texas State,W,1,7
Texas State,2017-10-12,7,@,Louisiana,L,3,24
California,2017-10-13,7,,Washington State,W,0,3
Clemson,2017-10-13,7,@,Syracuse,L,3,27
Syracuse,2017-10-13,7,,Clemson,W,3,24
Washington State,2017-10-13,7,@,California,L,4,37
Air Force,2017-10-14,6,,Nevada-Las Vegas,W,3,30
Alabama,2017-10-14,7,,Arkansas,W,1,9
Appalachian State,2017-10-14,6,@,Idaho,W,2,20
Arizona,2017-10-14,6,,UCLA,W,4,30
Arizona State,2017-10-14,6,,Washington,W,1,7
Arkansas,2017-10-14,6,@,Alabama,L,5,41
Arkansas State,2017-10-14,5,,Coastal Carolina,W,2,17
Army,2017-10-14,7,,Eastern Michigan,W,4,27
Auburn,2017-10-14,7,@,Louisiana State,L,3,27
Baylor,2017-10-14,6,@,Oklahoma State,L,8,59
Boise State,2017-10-14,6,@,San Diego State,W,2,14
Boston College,2017-10-14,7,@,Louisville,W,6,42
Bowling Green State,2017-10-14,7,,Ohio,L,7,48
Brigham Young,2017-10-14,7,@,Mississippi State,L,5,35
Buffalo,2017-10-14,7,,Northern Illinois,L,2,14
Central Michigan,2017-10-14,7,,Toledo,L,4,30
Charlotte,2017-10-14,7,@,Western Kentucky,L,6,45
Cincinnati,2017-10-14,7,@,South Florida,L,3,33
Coastal Carolina,2017-10-14,6,@,Arkansas State,L,6,51
Colorado,2017-10-14,7,@,Oregon State,W,3,33
Colorado State,2017-10-14,7,,Nevada,W,6,42
Connecticut,2017-10-14,6,@,Temple,W,3,24
Duke,2017-10-14,7,,Florida State,L,2,17
East Carolina,2017-10-14,7,@,Central Florida,L,9,63
Eastern Michigan,2017-10-14,6,@,Army,L,4,28
Florida,2017-10-14,6,,Texas A&M,L,1,19
Florida International,2017-10-14,6,,Tulane,W,1,10
Florida State,2017-10-14,5,@,Duke,W,1,10
Fresno State,2017-10-14,6,,New Mexico,W,0,0
Georgia,2017-10-14,7,,Missouri,W,4,28
Georgia Southern,2017-10-14,5,,New Mexico State,L,5,35
Georgia State,2017-10-14,5,@,Louisiana-Monroe,W,5,37
Georgia Tech,2017-10-14,5,@,Miami (FL),L,2,25
Hawaii,2017-10-14,7,,San Jose State,W,3,26
Houston,2017-10-14,6,@,Tulsa,L,6,45
Idaho,2017-10-14,6,,Appalachian State,L,3,23
Illinois,2017-10-14,6,,Rutgers,L,5,35
Indiana,2017-10-14,6,,Michigan,L,3,27
Iowa State,2017-10-14,6,,Kansas,W,0,0
Kansas,2017-10-14,6,@,Iowa State,L,6,45
Kansas State,2017-10-14,6,,Texas Christian,L,3,26
Kent State,2017-10-14,7,,Miami (OH),W,2,14
Louisiana-Monroe,2017-10-14,6,,Georgia State,L,6,47
Louisville,2017-10-14,7,,Boston College,L,6,45
LSU,2017-10-14,7,,Auburn,W,2,23
Marshall,2017-10-14,6,,Old Dominion,W,0,3
Maryland,2017-10-14,6,,Northwestern,L,4,37
Memphis,2017-10-14,6,,Navy,W,3,27
Miami (FL),2017-10-14,5,,Georgia Tech,W,3,24
Miami (OH),2017-10-14,7,@,Kent State,L,2,17
Michigan,2017-10-14,6,@,Indiana,W,2,20
Michigan State,2017-10-14,6,@,Minnesota,W,3,27
Middle Tennessee State,2017-10-14,7,@,Alabama-Birmingham,L,3,25
Minnesota,2017-10-14,6,,Michigan State,L,3,30
Mississippi State,2017-10-14,6,,Brigham Young,W,1,10
Missouri,2017-10-14,6,@,Georgia,L,6,53
Navy,2017-10-14,6,@,Memphis,L,3,30
Nebraska,2017-10-14,7,,Ohio State,L,8,56
Nevada,2017-10-14,7,@,Colorado State,L,6,44
New Mexico,2017-10-14,6,@,Fresno State,L,5,38
New Mexico State,2017-10-14,7,@,Georgia Southern,W,3,27
North Carolina,2017-10-14,7,,Virginia,L,2,20
North Carolina State,2017-10-14,7,@,Pittsburgh,W,2,17
North Texas,2017-10-14,6,,Texas-San Antonio,W,3,26
Northern Illinois,2017-10-14,6,@,Buffalo,W,1,13
Northwestern,2017-10-14,6,@,Maryland,W,3,21
Ohio,2017-10-14,7,@,Bowling Green State,W,3,30
Ohio State,2017-10-14,7,@,Nebraska,W,2,14
Oklahoma,2017-10-14,6,@,Texas,W,3,24
Oklahoma State,2017-10-14,6,,Baylor,W,2,16
Old Dominion,2017-10-14,6,@,Marshall,L,5,35
Ole Miss,2017-10-14,6,,Vanderbilt,W,5,35
Oregon,2017-10-14,7,@,Stanford,L,7,49
Oregon State,2017-10-14,7,,Colorado,L,5,36
Pitt,2017-10-14,7,,North Carolina State,L,5,35
Purdue,2017-10-14,6,@,Wisconsin,L,2,17
Rutgers,2017-10-14,6,@,Illinois,W,3,24
San Diego State,2017-10-14,7,,Boise State,L,4,31
San Jose State,2017-10-14,8,@,Hawaii,L,5,37
South Carolina,2017-10-14,7,@,Tennessee,W,0,9
South Florida,2017-10-14,6,,Cincinnati,W,0,3
Southern Mississippi,2017-10-14,6,,Texas-El Paso,W,0,0
Stanford,2017-10-14,7,,Oregon,W,1,7
Temple,2017-10-14,7,,Connecticut,L,4,28
Tennessee,2017-10-14,6,,South Carolina,L,1,15
Texas,2017-10-14,6,,Oklahoma,L,3,29
Texas A&M,2017-10-14,7,@,Florida,W,2,17
Texas Christian,2017-10-14,6,@,Kansas State,W,0,6
Texas Tech,2017-10-14,6,@,West Virginia,L,6,46
Toledo,2017-10-14,6,@,Central Michigan,W,1,10
Tulane,2017-10-14,6,@,Florida International,L,2,23
Tulsa,2017-10-14,7,,Houston,W,2,17
UAB,2017-10-14,6,,Middle Tennessee State,W,2,23
UCF,2017-10-14,5,,East Carolina,W,3,21
UCLA,2017-10-14,6,@,Arizona,L,6,47
UNLV,2017-10-14,6,@,Air Force,L,5,34
USC,2017-10-14,7,,Utah,W,4,27
Utah,2017-10-14,6,@,Southern California,L,4,28
Utah State,2017-10-14,7,,Wyoming,L,3,28
UTEP,2017-10-14,7,@,Southern Mississippi,L,3,24
UTSA,2017-10-14,5,@,North Texas,L,4,29
Vanderbilt,2017-10-14,7,@,Mississippi,L,7,57
Virginia,2017-10-14,6,@,North Carolina,W,2,14
Washington,2017-10-14,7,@,Arizona State,L,1,13
West Virginia,2017-10-14,6,,Texas Tech,W,5,35
Western Kentucky,2017-10-14,6,,Charlotte,W,2,14
Wisconsin,2017-10-14,6,,Purdue,W,0,9
Wyoming,2017-10-14,6,@,Utah State,W,2,23
Akron,2017-10-15,7,@,Western Michigan,W,1,13
Western Michigan,2017-10-15,7,,Akron,L,2,14
Arkansas State,2017-10-19,6,,Louisiana,W,0,3
Houston,2017-10-19,7,,Memphis,L,6,42
Louisiana,2017-10-19,7,@,Arkansas State,L,6,47
Memphis,2017-10-19,7,@,Houston,W,5,38
Air Force,2017-10-20,7,@,Nevada,W,5,42
Colorado State,2017-10-20,8,@,New Mexico,W,3,24
Marshall,2017-10-20,7,@,Middle Tennessee State,W,1,10
Middle Tennessee State,2017-10-20,8,,Marshall,L,5,38
Nevada,2017-10-20,8,,Air Force,L,6,45
New Mexico,2017-10-20,7,,Colorado State,L,3,27
Old Dominion,2017-10-20,7,,Western Kentucky,L,5,35
Western Kentucky,2017-10-20,7,@,Old Dominion,W,4,31
Akron,2017-10-21,8,@,Toledo,L,6,48
Alabama,2017-10-21,8,,Tennessee,W,1,7
Appalachian State,2017-10-21,7,,Coastal Carolina,W,3,29
Arizona,2017-10-21,7,@,California,W,6,44
Arizona State,2017-10-21,7,@,Utah,W,1,10
Arkansas,2017-10-21,7,,Auburn,L,7,52
Army,2017-10-21,8,,Temple,W,4,28
Auburn,2017-10-21,8,@,Arkansas,W,2,20
Ball State,2017-10-21,7,,Central Michigan,L,8,56
Baylor,2017-10-21,7,,West Virginia,L,5,38
Boise State,2017-10-21,7,,Wyoming,W,2,14
Boston College,2017-10-21,8,@,Virginia,W,1,10
Bowling Green State,2017-10-21,8,,Northern Illinois,L,6,48
Brigham Young,2017-10-21,8,@,East Carolina,L,3,33
Buffalo,2017-10-21,8,@,Miami (OH),L,3,24
California,2017-10-21,8,,Arizona,L,6,45
Central Michigan,2017-10-21,8,@,Ball State,W,0,9
Charlotte,2017-10-21,8,,Alabama-Birmingham,W,3,24
Cincinnati,2017-10-21,8,,Southern Methodist,L,4,31
Coastal Carolina,2017-10-21,7,@,Appalachian State,L,5,37
Colorado,2017-10-21,8,@,Washington State,L,4,28
Connecticut,2017-10-21,7,,Tulsa,W,2,14
Duke,2017-10-21,8,,Pittsburgh,L,3,24
East Carolina,2017-10-21,8,,Brigham Young,W,2,17
Eastern Michigan,2017-10-21,7,,Western Michigan,L,2,20
Florida Atlantic,2017-10-21,7,,North Texas,W,4,31
Florida State,2017-10-21,6,,Louisville,L,4,31
Fresno State,2017-10-21,7,@,San Diego State,W,0,3
Georgia Southern,2017-10-21,6,@,Massachusetts,L,8,55
Georgia State,2017-10-21,6,,Troy,L,4,34
Georgia Tech,2017-10-21,6,,Wake Forest,W,3,24
Idaho,2017-10-21,7,@,Missouri,L,9,68
Illinois,2017-10-21,7,@,Minnesota,L,3,24
Indiana,2017-10-21,7,@,Michigan State,L,2,17
Iowa,2017-10-21,7,@,Northwestern,L,2,17
Iowa State,2017-10-21,7,@,Texas Tech,W,2,13
Kansas,2017-10-21,7,@,Texas Christian,L,6,43
Kansas State,2017-10-21,7,,Oklahoma,L,5,42
Kent State,2017-10-21,8,@,Ohio,L,6,48
Kentucky,2017-10-21,7,@,Mississippi State,L,6,45
Louisiana Tech,2017-10-21,7,,Southern Mississippi,L,3,34
Louisiana-Monroe,2017-10-21,7,@,South Alabama,L,4,33
Louisville,2017-10-21,8,@,Florida State,W,4,28
LSU,2017-10-21,8,@,Mississippi,W,2,24
Maryland,2017-10-21,7,@,Wisconsin,L,5,38
Massachusetts,2017-10-21,7,,Georgia Southern,W,2,20
Miami (FL),2017-10-21,6,,Syracuse,W,1,19
Miami (OH),2017-10-21,8,,Buffalo,W,2,14
Michigan,2017-10-21,7,@,Penn State,L,6,42
Michigan State,2017-10-21,7,,Indiana,W,0,9
Minnesota,2017-10-21,7,,Illinois,W,2,17
Mississippi State,2017-10-21,7,,Kentucky,W,2,7
Missouri,2017-10-21,7,,Idaho,W,3,21
Navy,2017-10-21,7,,Central Florida,L,4,31
North Carolina,2017-10-21,8,@,Virginia Tech,L,8,59
North Texas,2017-10-21,7,@,Florida Atlantic,L,9,69
Northern Illinois,2017-10-21,7,@,Bowling Green State,W,2,17
Northwestern,2017-10-21,7,,Iowa,W,1,10
Notre Dame,2017-10-21,7,,Southern California,W,2,14
Ohio,2017-10-21,8,,Kent State,W,0,3
Oklahoma,2017-10-21,7,@,Kansas State,W,5,35
Oklahoma State,2017-10-21,7,@,Texas,W,1,10
Ole Miss,2017-10-21,7,,Louisiana State,L,4,40
Oregon,2017-10-21,8,@,UCLA,L,4,31
Penn State,2017-10-21,7,,Michigan,W,2,13
Pitt,2017-10-21,8,@,Duke,W,2,17
Purdue,2017-10-21,7,@,Rutgers,L,2,14
Rice,2017-10-21,7,@,Texas-San Antonio,L,2,20
Rutgers,2017-10-21,7,,Purdue,W,1,12
San Diego State,2017-10-21,8,,Fresno State,L,3,27
SMU,2017-10-21,7,@,Cincinnati,W,3,28
South Alabama,2017-10-21,7,,Louisiana-Monroe,W,3,23
South Florida,2017-10-21,7,@,Tulane,W,4,28
Southern Mississippi,2017-10-21,7,@,Louisiana Tech,W,3,27
Syracuse,2017-10-21,8,@,Miami (FL),L,3,27
Temple,2017-10-21,8,@,Army,L,4,31
Tennessee,2017-10-21,7,@,Alabama,L,6,45
Texas,2017-10-21,7,,Oklahoma State,L,1,13
Texas Christian,2017-10-21,7,,Kansas,W,0,0
Texas Tech,2017-10-21,7,,Iowa State,L,4,31
Toledo,2017-10-21,7,,Akron,W,3,21
Troy,2017-10-21,7,@,Georgia State,W,1,10
Tulane,2017-10-21,7,,South Florida,L,5,34
Tulsa,2017-10-21,8,@,Connecticut,L,2,20
UAB,2017-10-21,7,@,Charlotte,L,3,25
UCF,2017-10-21,6,@,Navy,W,3,21
UCLA,2017-10-21,7,,Oregon,W,2,14
UNLV,2017-10-21,7,,Utah State,L,7,52
USC,2017-10-21,8,@,Notre Dame,L,7,49
Utah,2017-10-21,7,,Arizona State,L,3,30
Utah State,2017-10-21,8,@,Nevada-Las Vegas,W,4,28
UTSA,2017-10-21,6,,Rice,W,1,7
Virginia,2017-10-21,7,,Boston College,L,5,41
Virginia Tech,2017-10-21,7,,North Carolina,W,1,7
Wake Forest,2017-10-21,7,@,Georgia Tech,L,5,38
Washington State,2017-10-21,8,,Colorado,W,0,0
West Virginia,2017-10-21,7,@,Baylor,W,4,36
Western Michigan,2017-10-21,8,@,Eastern Michigan,W,2,17
Wisconsin,2017-10-21,7,,Maryland,W,1,13
Wyoming,2017-10-21,7,@,Boise State,L,3,24
Ball State,2017-10-26,8,,Toledo,L,8,58
Eastern Michigan,2017-10-26,8,@,Northern Illinois,L,4,30
Georgia State,2017-10-26,7,,South Alabama,W,1,13
Northern Illinois,2017-10-26,8,,Eastern Michigan,W,3,27
Oregon State,2017-10-26,8,,Stanford,L,1,15
South Alabama,2017-10-26,8,@,Georgia State,L,3,21
Stanford,2017-10-26,8,@,Oregon State,W,2,14
Toledo,2017-10-26,8,@,Ball State,W,2,17
Boston College,2017-10-27,9,,Florida State,W,0,3
Florida State,2017-10-27,7,@,Boston College,L,5,35
Memphis,2017-10-27,8,,Tulane,W,4,26
SMU,2017-10-27,8,,Tulsa,W,4,34
Tulane,2017-10-27,8,@,Memphis,L,8,56
Tulsa,2017-10-27,9,@,Southern Methodist,L,5,38
Air Force,2017-10-28,8,@,Colorado State,W,4,28
Akron,2017-10-28,9,,Buffalo,W,2,20
Appalachian State,2017-10-28,8,@,Massachusetts,L,3,30
Arizona,2017-10-28,8,,Washington State,W,5,37
Arizona State,2017-10-28,8,,Southern California,L,6,48
Arkansas,2017-10-28,8,@,Mississippi,W,4,37
Arkansas State,2017-10-28,7,@,New Mexico State,W,3,21
Baylor,2017-10-28,8,,Texas,L,5,38
Boise State,2017-10-28,8,@,Utah State,W,2,14
Brigham Young,2017-10-28,9,,San Jose State,W,2,20
Buffalo,2017-10-28,9,@,Akron,L,3,21
California,2017-10-28,9,@,Colorado,L,5,44
Clemson,2017-10-28,8,,Georgia Tech,W,1,10
Coastal Carolina,2017-10-28,8,,Texas State,L,3,27
Colorado,2017-10-28,9,,California,W,4,28
Colorado State,2017-10-28,9,,Air Force,L,6,45
Connecticut,2017-10-28,8,,Missouri,L,7,52
Duke,2017-10-28,9,@,Virginia Tech,L,3,24
Florida,2017-10-28,7,,Georgia,L,6,42
Florida Atlantic,2017-10-28,8,@,Western Kentucky,W,4,28
Florida International,2017-10-28,7,@,Marshall,W,4,30
Fresno State,2017-10-28,8,,Nevada-Las Vegas,L,2,26
Georgia,2017-10-28,8,@,Florida,W,1,7
Georgia Southern,2017-10-28,7,@,Troy,L,5,38
Georgia Tech,2017-10-28,7,@,Clemson,L,3,24
Hawaii,2017-10-28,8,,San Diego State,L,4,28
Houston,2017-10-28,8,@,South Florida,W,3,24
Idaho,2017-10-28,8,,Louisiana-Monroe,W,3,23
Illinois,2017-10-28,8,,Wisconsin,L,3,24
Indiana,2017-10-28,8,@,Maryland,L,6,42
Iowa,2017-10-28,8,,Minnesota,W,1,10
Iowa State,2017-10-28,8,,Texas Christian,W,1,7
Kansas,2017-10-28,8,,Kansas State,L,3,30
