School,Date,G,Loc,Opponent,WL,Total TD opp,Points Against
Louisiana,2010-10-02,4,@,North Texas,W,4,27
Louisiana Tech,2010-10-02,5,@,Hawaii,L,5,41
Louisiana-Monroe,2010-10-02,4,@,Auburn,L,7,52
Louisville,2010-10-02,4,@,Arkansas State,W,3,24
LSU,2010-10-02,5,,Tennessee,W,2,14
Marshall,2010-10-02,5,@,Southern Mississippi,L,5,41
Maryland,2010-10-02,5,,Duke,W,1,16
Memphis,2010-10-02,5,,Tulsa,L,6,48
Miami (FL),2010-10-02,4,@,Clemson,W,3,21
Miami (OH),2010-10-02,5,,Kent State,W,3,21
Michigan,2010-10-02,5,@,Indiana,W,5,35
Michigan State,2010-10-02,5,,Wisconsin,W,3,24
Minnesota,2010-10-02,5,,Northwestern,L,4,29
Mississippi State,2010-10-02,5,,Alcorn State,W,2,16
Navy,2010-10-02,4,@,Air Force,L,2,14
Nevada,2010-10-02,5,@,Nevada-Las Vegas,W,3,26
New Mexico,2010-10-02,5,,Texas-El Paso,L,5,38
New Mexico State,2010-10-02,4,,Boise State,L,8,59
North Carolina,2010-10-02,4,,East Carolina,W,2,17
North Carolina State,2010-10-02,5,,Virginia Tech,L,6,41
North Texas,2010-10-02,5,,Louisiana,L,4,28
Northern Illinois,2010-10-02,5,@,Akron,W,2,14
Northwestern,2010-10-02,5,@,Minnesota,W,4,28
Notre Dame,2010-10-02,5,@,Boston College,W,1,13
Ohio,2010-10-02,5,@,Eastern Michigan,W,2,17
Ohio State,2010-10-02,5,@,Illinois,W,1,13
Oklahoma,2010-10-02,5,N,Texas,W,2,20
Ole Miss,2010-10-02,5,,Kentucky,W,4,35
Oregon,2010-10-02,5,,Stanford,W,4,31
Oregon State,2010-10-02,4,,Arizona State,W,3,28
Penn State,2010-10-02,5,@,Iowa,L,3,24
Pitt,2010-10-02,4,,Florida International,W,2,17
Rice,2010-10-02,5,,Southern Methodist,L,6,42
Rutgers,2010-10-02,4,,Tulane,L,2,17
San Jose State,2010-10-02,5,,California-Davis,L,2,14
SMU,2010-10-02,5,@,Rice,W,4,31
South Florida,2010-10-02,4,,Florida Atlantic,W,0,3
Southern Mississippi,2010-10-02,5,,Marshall,W,2,16
Stanford,2010-10-02,5,@,Oregon,L,7,52
Temple,2010-10-02,5,@,Army,W,5,35
Tennessee,2010-10-02,5,@,Louisiana State,L,2,16
Texas,2010-10-02,5,N,Oklahoma,L,4,28
Texas Christian,2010-10-02,5,@,Colorado State,W,0,0
Texas Tech,2010-10-02,4,@,Iowa State,L,7,52
Toledo,2010-10-02,5,,Wyoming,L,2,20
Tulane,2010-10-02,4,@,Rutgers,W,2,14
Tulsa,2010-10-02,5,@,Memphis,W,1,7
UCLA,2010-10-02,5,,Washington State,W,4,28
UNLV,2010-10-02,5,,Nevada,L,6,44
USC,2010-10-02,5,,Washington,L,3,32
UTEP,2010-10-02,5,@,New Mexico,W,3,20
Vanderbilt,2010-10-02,4,@,Connecticut,L,5,40
Virginia,2010-10-02,4,,Florida State,L,4,34
Virginia Tech,2010-10-02,5,@,North Carolina State,W,3,30
Wake Forest,2010-10-02,5,,Georgia Tech,L,2,24
Washington,2010-10-02,4,@,Southern California,W,4,31
Washington State,2010-10-02,5,@,UCLA,L,5,42
Western Michigan,2010-10-02,4,,Idaho,L,4,33
Wisconsin,2010-10-02,5,@,Michigan State,L,4,34
Wyoming,2010-10-02,5,@,Toledo,W,2,15
Middle Tennessee State,2010-10-05,5,,Troy,L,6,42
Troy,2010-10-05,5,@,Middle Tennessee State,W,2,13
UAB,2010-10-06,5,@,Central Florida,L,6,42
UCF,2010-10-06,5,,Alabama-Birmingham,W,1,7
Kansas State,2010-10-07,5,,Nebraska,L,6,48
Nebraska,2010-10-07,5,@,Kansas State,W,1,13
Connecticut,2010-10-08,6,@,Rutgers,L,3,27
Louisiana,2010-10-08,5,,Oklahoma State,L,6,54
Oklahoma State,2010-10-08,5,@,Louisiana,W,4,28
Rutgers,2010-10-08,5,,Connecticut,W,3,24
Air Force,2010-10-09,6,,Colorado State,W,4,27
Akron,2010-10-09,6,@,Kent State,L,4,28
Alabama,2010-10-09,6,@,South Carolina,L,5,35
Arizona,2010-10-09,5,,Oregon State,L,4,29
Arizona State,2010-10-09,6,@,Washington,W,2,14
Arkansas,2010-10-09,5,N,Texas A&M,W,2,17
Arkansas State,2010-10-09,6,@,North Texas,W,1,19
Army,2010-10-09,6,@,Tulane,W,3,23
Auburn,2010-10-09,6,@,Kentucky,W,4,34
Ball State,2010-10-09,6,,Western Michigan,L,6,45
Baylor,2010-10-09,6,N,Texas Tech,L,6,45
Boise State,2010-10-09,5,,Toledo,W,2,14
Boston College,2010-10-09,5,@,North Carolina State,L,5,44
Bowling Green State,2010-10-09,6,@,Ohio,L,7,49
Brigham Young,2010-10-09,6,,San Diego State,W,3,21
California,2010-10-09,5,,UCLA,W,1,7
Central Michigan,2010-10-09,6,@,Virginia Tech,L,6,45
Cincinnati,2010-10-09,5,,Miami (OH),W,0,3
Clemson,2010-10-09,5,@,North Carolina,L,3,21
Colorado,2010-10-09,5,@,Missouri,L,3,26
Colorado State,2010-10-09,6,@,Air Force,L,7,49
East Carolina,2010-10-09,5,@,Southern Mississippi,W,4,43
Eastern Michigan,2010-10-09,6,@,Vanderbilt,L,7,52
Florida,2010-10-09,6,,Louisiana State,L,4,33
Florida Atlantic,2010-10-09,5,@,Louisiana-Monroe,L,2,20
Florida International,2010-10-09,5,,Western Kentucky,W,3,21
Florida State,2010-10-09,6,@,Miami (FL),W,2,17
Fresno State,2010-10-09,5,,Hawaii,L,7,49
Georgia,2010-10-09,6,,Tennessee,W,2,14
Georgia Tech,2010-10-09,6,,Virginia,W,3,21
Hawaii,2010-10-09,6,@,Fresno State,W,3,27
Houston,2010-10-09,5,,Mississippi State,L,6,47
Illinois,2010-10-09,5,@,Penn State,W,1,13
Indiana,2010-10-09,5,@,Ohio State,L,5,38
Iowa State,2010-10-09,6,,Utah,L,8,68
Kent State,2010-10-09,5,,Akron,W,2,17
Kentucky,2010-10-09,6,,Auburn,L,4,37
Louisiana Tech,2010-10-09,6,,Utah State,W,0,6
Louisiana-Monroe,2010-10-09,5,,Florida Atlantic,W,2,17
Louisville,2010-10-09,5,,Memphis,W,0,0
LSU,2010-10-09,6,@,Florida,W,4,29
Memphis,2010-10-09,6,@,Louisville,L,8,56
Miami (FL),2010-10-09,5,,Florida State,L,6,45
Miami (OH),2010-10-09,6,@,Cincinnati,L,6,45
Michigan,2010-10-09,6,,Michigan State,L,4,34
Michigan State,2010-10-09,6,@,Michigan,W,2,17
Minnesota,2010-10-09,6,@,Wisconsin,L,6,41
Mississippi State,2010-10-09,6,@,Houston,W,3,24
Missouri,2010-10-09,5,,Colorado,W,0,0
Navy,2010-10-09,5,@,Wake Forest,W,3,27
Nevada,2010-10-09,6,,San Jose State,W,1,13
New Mexico,2010-10-09,6,@,New Mexico State,L,1,16
New Mexico State,2010-10-09,5,,New Mexico,W,2,14
North Carolina,2010-10-09,5,,Clemson,W,2,16
North Carolina State,2010-10-09,6,,Boston College,W,2,17
North Texas,2010-10-09,6,,Arkansas State,L,3,24
Northern Illinois,2010-10-09,6,,Temple,W,2,17
Northwestern,2010-10-09,6,,Purdue,L,2,20
Notre Dame,2010-10-09,6,,Pittsburgh,W,2,17
Ohio,2010-10-09,6,,Bowling Green State,W,3,25
Ohio State,2010-10-09,6,,Indiana,W,1,10
Oregon,2010-10-09,6,@,Washington State,W,3,23
Oregon State,2010-10-09,5,@,Arizona,W,4,27
Penn State,2010-10-09,6,,Illinois,L,3,33
Pitt,2010-10-09,5,@,Notre Dame,L,2,23
Purdue,2010-10-09,5,@,Northwestern,W,2,17
Rice,2010-10-09,6,@,Texas-El Paso,L,6,44
San Diego State,2010-10-09,5,@,Brigham Young,L,3,24
San Jose State,2010-10-09,6,@,Nevada,L,5,35
SMU,2010-10-09,6,,Tulsa,W,2,18
South Carolina,2010-10-09,5,,Alabama,W,2,21
South Florida,2010-10-09,5,,Syracuse,L,1,13
Southern Mississippi,2010-10-09,6,,East Carolina,L,6,44
Stanford,2010-10-09,6,,Southern California,W,5,35
Syracuse,2010-10-09,5,@,South Florida,W,1,9
Temple,2010-10-09,6,@,Northern Illinois,L,4,31
Tennessee,2010-10-09,6,@,Georgia,L,5,41
Texas A&M,2010-10-09,5,N,Arkansas,L,3,24
Texas Christian,2010-10-09,6,,Wyoming,W,0,0
Texas Tech,2010-10-09,5,N,Baylor,W,5,38
Toledo,2010-10-09,6,@,Boise State,L,8,57
Tulane,2010-10-09,5,,Army,L,5,41
Tulsa,2010-10-09,6,@,Southern Methodist,L,3,21
UCLA,2010-10-09,6,@,California,L,5,35
UNLV,2010-10-09,6,@,West Virginia,L,7,49
USC,2010-10-09,6,@,Stanford,L,5,37
Utah,2010-10-09,5,@,Iowa State,W,4,27
Utah State,2010-10-09,6,@,Louisiana Tech,L,3,24
UTEP,2010-10-09,6,,Rice,W,3,24
Vanderbilt,2010-10-09,5,,Eastern Michigan,W,0,6
Virginia,2010-10-09,5,@,Georgia Tech,L,4,33
Virginia Tech,2010-10-09,6,,Central Michigan,W,3,21
Wake Forest,2010-10-09,6,,Navy,L,4,28
Washington,2010-10-09,5,,Arizona State,L,3,24
Washington State,2010-10-09,6,,Oregon,L,6,43
West Virginia,2010-10-09,5,,Nevada-Las Vegas,W,1,10
Western Kentucky,2010-10-09,5,@,Florida International,L,4,28
Western Michigan,2010-10-09,5,@,Ball State,W,2,16
Wisconsin,2010-10-09,6,,Minnesota,W,3,23
Wyoming,2010-10-09,6,@,Texas Christian,L,6,45
Marshall,2010-10-13,6,,Central Florida,L,5,35
UCF,2010-10-13,6,@,Marshall,W,2,14
Kansas,2010-10-14,6,,Kansas State,L,8,59
Kansas State,2010-10-14,6,@,Kansas,W,1,7
South Florida,2010-10-14,6,@,West Virginia,L,2,20
West Virginia,2010-10-14,6,,South Florida,W,0,6
Cincinnati,2010-10-15,6,@,Louisville,W,3,27
Louisville,2010-10-15,6,,Cincinnati,L,5,35
Air Force,2010-10-16,7,@,San Diego State,L,3,27
Akron,2010-10-16,7,@,Ohio,L,5,38
Alabama,2010-10-16,7,,Mississippi,W,1,10
Arizona,2010-10-16,6,@,Washington State,W,1,7
Arkansas,2010-10-16,6,@,Auburn,L,8,65
Arkansas State,2010-10-16,7,@,Indiana,L,4,36
Army,2010-10-16,7,@,Rutgers,L,3,23
Auburn,2010-10-16,7,,Arkansas,W,6,43
Ball State,2010-10-16,7,,Eastern Michigan,L,6,41
Baylor,2010-10-16,7,@,Colorado,W,3,25
Boise State,2010-10-16,6,@,San Jose State,W,0,0
Boston College,2010-10-16,6,@,Florida State,L,3,24
Bowling Green State,2010-10-16,7,@,Temple,L,4,28
Brigham Young,2010-10-16,7,@,Texas Christian,L,4,31
Buffalo,2010-10-16,6,@,Northern Illinois,L,6,45
California,2010-10-16,6,@,Southern California,L,6,48
Central Michigan,2010-10-16,7,,Miami (OH),L,3,27
Clemson,2010-10-16,6,,Maryland,W,1,7
Colorado,2010-10-16,6,,Baylor,L,3,31
Colorado State,2010-10-16,7,,Nevada-Las Vegas,W,1,10
Duke,2010-10-16,6,,Miami (FL),L,4,28
East Carolina,2010-10-16,6,,North Carolina State,W,3,27
Eastern Michigan,2010-10-16,7,@,Ball State,W,5,38
Florida,2010-10-16,7,,Mississippi State,L,1,10
Florida International,2010-10-16,6,@,North Texas,W,1,10
Florida State,2010-10-16,7,,Boston College,W,1,19
Fresno State,2010-10-16,6,,New Mexico State,W,1,10
Georgia,2010-10-16,7,,Vanderbilt,W,0,0
Georgia Tech,2010-10-16,7,,Middle Tennessee State,W,2,14
Hawaii,2010-10-16,7,,Nevada,W,3,21
Houston,2010-10-16,6,@,Rice,L,5,34
Idaho,2010-10-16,6,@,Louisiana Tech,L,6,48
Illinois,2010-10-16,6,@,Michigan State,L,2,26
Indiana,2010-10-16,6,,Arkansas State,W,5,34
Iowa,2010-10-16,6,@,Michigan,W,4,28
Iowa State,2010-10-16,7,@,Oklahoma,L,7,52
Kent State,2010-10-16,6,@,Toledo,L,4,34
Kentucky,2010-10-16,7,,South Carolina,W,4,28
Louisiana,2010-10-16,6,@,Troy,L,4,31
Louisiana Tech,2010-10-16,7,,Idaho,W,5,35
Louisiana-Monroe,2010-10-16,6,@,Western Kentucky,W,4,30
LSU,2010-10-16,7,,McNeese State,W,1,10
Maryland,2010-10-16,6,@,Clemson,L,4,31
Memphis,2010-10-16,7,,Southern Mississippi,L,5,41
Miami (FL),2010-10-16,6,@,Duke,W,1,13
Miami (OH),2010-10-16,7,@,Central Michigan,W,2,20
Michigan,2010-10-16,7,,Iowa,L,5,38
Michigan State,2010-10-16,7,,Illinois,W,0,6
Middle Tennessee State,2010-10-16,6,@,Georgia Tech,L,6,42
Minnesota,2010-10-16,7,@,Purdue,L,4,28
Mississippi State,2010-10-16,7,@,Florida,W,1,7
Missouri,2010-10-16,6,@,Texas A&M,W,1,9
Navy,2010-10-16,6,,Southern Methodist,W,3,21
Nebraska,2010-10-16,6,,Texas,L,2,20
Nevada,2010-10-16,7,@,Hawaii,L,3,27
New Mexico State,2010-10-16,6,@,Fresno State,L,4,33
North Carolina,2010-10-16,6,@,Virginia,W,1,10
North Carolina State,2010-10-16,7,@,East Carolina,L,4,33
North Texas,2010-10-16,7,,Florida International,L,4,34
Northern Illinois,2010-10-16,7,,Buffalo,W,2,14
Notre Dame,2010-10-16,7,,Western Michigan,W,2,20
Ohio,2010-10-16,7,,Akron,W,1,10
Ohio State,2010-10-16,7,@,Wisconsin,L,4,31
Oklahoma,2010-10-16,6,,Iowa State,W,0,0
Oklahoma State,2010-10-16,6,@,Texas Tech,W,2,17
Ole Miss,2010-10-16,6,@,Alabama,L,2,23
Oregon State,2010-10-16,6,@,Washington,L,5,35
Pitt,2010-10-16,6,@,Syracuse,W,2,14
Purdue,2010-10-16,6,,Minnesota,W,2,17
Rice,2010-10-16,7,,Houston,W,4,31
Rutgers,2010-10-16,6,,Army,W,2,20
San Diego State,2010-10-16,6,,Air Force,W,3,25
San Jose State,2010-10-16,7,,Boise State,L,7,48
SMU,2010-10-16,7,@,Navy,L,4,28
South Carolina,2010-10-16,6,@,Kentucky,L,4,31
Southern Mississippi,2010-10-16,7,@,Memphis,W,2,19
Syracuse,2010-10-16,6,,Pittsburgh,L,6,45
Temple,2010-10-16,7,,Bowling Green State,W,4,27
Texas,2010-10-16,6,@,Nebraska,W,1,13
Texas A&M,2010-10-16,6,,Missouri,L,4,30
Texas Christian,2010-10-16,7,,Brigham Young,W,0,3
Texas Tech,2010-10-16,6,,Oklahoma State,L,4,34
Toledo,2010-10-16,7,,Kent State,W,3,21
Troy,2010-10-16,6,,Louisiana,W,3,24
Tulane,2010-10-16,6,@,Tulsa,L,7,52
Tulsa,2010-10-16,7,,Tulane,W,3,24
UAB,2010-10-16,6,,Texas-El Paso,W,0,6
UNLV,2010-10-16,7,@,Colorado State,L,5,43
USC,2010-10-16,7,,California,W,2,14
Utah,2010-10-16,6,@,Wyoming,W,1,6
UTEP,2010-10-16,7,@,Alabama-Birmingham,L,3,21
Vanderbilt,2010-10-16,6,@,Georgia,L,5,43
Virginia,2010-10-16,6,,North Carolina,L,5,44
Virginia Tech,2010-10-16,7,,Wake Forest,W,3,21
Wake Forest,2010-10-16,7,@,Virginia Tech,L,7,52
Washington,2010-10-16,6,,Oregon State,W,5,34
Washington State,2010-10-16,7,,Arizona,L,3,24
Western Kentucky,2010-10-16,6,,Louisiana-Monroe,L,5,35
Western Michigan,2010-10-16,6,@,Notre Dame,L,6,44
Wisconsin,2010-10-16,7,,Ohio State,W,2,18
Wyoming,2010-10-16,7,,Utah,L,4,30
Oregon,2010-10-21,7,,UCLA,W,1,13
UCLA,2010-10-21,7,@,Oregon,L,8,60
Cincinnati,2010-10-22,7,,South Florida,L,5,38
South Florida,2010-10-22,7,@,Cincinnati,W,3,30
Air Force,2010-10-23,8,@,Texas Christian,L,5,38
Akron,2010-10-23,8,,Western Michigan,L,8,56
Alabama,2010-10-23,8,@,Tennessee,W,1,10
Arizona,2010-10-23,7,,Washington,W,2,14
Arizona State,2010-10-23,7,@,California,L,6,50
Arkansas,2010-10-23,7,,Mississippi,W,3,24
Arkansas State,2010-10-23,8,,Florida Atlantic,W,2,16
Auburn,2010-10-23,8,,Louisiana State,W,2,17
Ball State,2010-10-23,8,@,Toledo,L,4,31
Baylor,2010-10-23,8,,Kansas State,W,6,42
Boston College,2010-10-23,7,,Maryland,L,3,24
Bowling Green State,2010-10-23,8,,Kent State,L,3,30
Brigham Young,2010-10-23,8,,Wyoming,W,2,20
Buffalo,2010-10-23,7,,Temple,L,6,42
California,2010-10-23,7,,Arizona State,W,2,17
Central Michigan,2010-10-23,8,@,Northern Illinois,L,3,33
Clemson,2010-10-23,7,,Georgia Tech,W,1,13
Colorado,2010-10-23,7,,Texas Tech,L,3,27
Colorado State,2010-10-23,8,@,Utah,L,8,59
Connecticut,2010-10-23,7,@,Louisville,L,2,26
Duke,2010-10-23,7,@,Virginia Tech,L,5,44
East Carolina,2010-10-23,7,,Marshall,W,1,10
Eastern Michigan,2010-10-23,8,@,Virginia,L,6,48
Florida Atlantic,2010-10-23,6,@,Arkansas State,L,5,37
Fresno State,2010-10-23,7,@,San Jose State,W,2,18
Georgia,2010-10-23,8,@,Kentucky,W,4,31
Georgia Tech,2010-10-23,8,@,Clemson,L,3,27
Hawaii,2010-10-23,8,@,Utah State,W,1,7
Houston,2010-10-23,7,@,Southern Methodist,W,2,20
Idaho,2010-10-23,7,,New Mexico State,W,2,14
Illinois,2010-10-23,7,,Indiana,W,1,13
Indiana,2010-10-23,7,@,Illinois,L,5,43
Iowa,2010-10-23,7,,Wisconsin,L,4,31
Iowa State,2010-10-23,8,@,Texas,W,2,21
Kansas,2010-10-23,7,,Texas A&M,L,6,45
Kansas State,2010-10-23,7,@,Baylor,L,6,47
Kent State,2010-10-23,7,@,Bowling Green State,W,1,6
Kentucky,2010-10-23,8,,Georgia,L,6,44
Louisiana,2010-10-23,7,,Western Kentucky,L,7,54
Louisiana-Monroe,2010-10-23,7,@,Middle Tennessee State,L,5,38
Louisville,2010-10-23,7,,Connecticut,W,0,0
LSU,2010-10-23,8,@,Auburn,L,3,24
Marshall,2010-10-23,7,@,East Carolina,L,4,37
Maryland,2010-10-23,7,@,Boston College,W,3,21
Miami (FL),2010-10-23,7,,North Carolina,W,1,10
Miami (OH),2010-10-23,8,,Ohio,L,5,34
Michigan State,2010-10-23,8,@,Northwestern,W,3,27
Middle Tennessee State,2010-10-23,7,,Louisiana-Monroe,W,1,10
Minnesota,2010-10-23,8,,Penn State,L,4,33
Mississippi State,2010-10-23,8,,Alabama-Birmingham,W,3,24
Missouri,2010-10-23,7,,Oklahoma,W,4,27
Navy,2010-10-23,7,N,Notre Dame,W,2,17
Nebraska,2010-10-23,7,@,Oklahoma State,W,5,41
New Mexico,2010-10-23,7,,San Diego State,L,3,30
New Mexico State,2010-10-23,7,@,Idaho,L,4,37
North Carolina,2010-10-23,7,@,Miami (FL),L,4,33
Northern Illinois,2010-10-23,8,,Central Michigan,W,1,7
Northwestern,2010-10-23,7,,Michigan State,L,5,35
Notre Dame,2010-10-23,8,N,Navy,L,5,35
Ohio,2010-10-23,8,@,Miami (OH),W,2,13
Ohio State,2010-10-23,8,,Purdue,W,0,0
Oklahoma,2010-10-23,7,@,Missouri,L,4,36
Oklahoma State,2010-10-23,7,,Nebraska,L,6,51
Ole Miss,2010-10-23,7,@,Arkansas,L,5,38
Penn State,2010-10-23,7,@,Minnesota,W,3,21
Pitt,2010-10-23,7,,Rutgers,W,3,21
Purdue,2010-10-23,7,@,Ohio State,L,7,49
Rice,2010-10-23,8,@,Central Florida,L,6,41
Rutgers,2010-10-23,7,@,Pittsburgh,L,5,41
San Diego State,2010-10-23,7,@,New Mexico,W,2,20
San Jose State,2010-10-23,8,,Fresno State,L,3,33
SMU,2010-10-23,8,,Houston,L,6,45
South Carolina,2010-10-23,7,@,Vanderbilt,W,1,7
Stanford,2010-10-23,7,,Washington State,W,4,28
Syracuse,2010-10-23,7,@,West Virginia,W,2,14
Temple,2010-10-23,8,@,Buffalo,W,0,0
Tennessee,2010-10-23,7,,Alabama,L,5,41
Texas,2010-10-23,7,,Iowa State,L,4,28
Texas A&M,2010-10-23,7,@,Kansas,W,1,10
Texas Christian,2010-10-23,8,,Air Force,W,1,7
Texas Tech,2010-10-23,7,@,Colorado,W,3,24
Toledo,2010-10-23,8,,Ball State,W,3,24
Tulane,2010-10-23,7,@,Texas-El Paso,W,3,24
UAB,2010-10-23,7,@,Mississippi State,L,2,29
UCF,2010-10-23,7,,Rice,W,2,14
Utah,2010-10-23,7,,Colorado State,W,0,6
Utah State,2010-10-23,7,,Hawaii,L,6,45
UTEP,2010-10-23,8,,Tulane,L,4,34
Vanderbilt,2010-10-23,7,,South Carolina,L,3,21
Virginia,2010-10-23,7,,Eastern Michigan,W,3,21
Virginia Tech,2010-10-23,8,,Duke,W,1,7
Washington,2010-10-23,7,@,Arizona,L,6,44
Washington State,2010-10-23,8,@,Stanford,L,5,38
West Virginia,2010-10-23,7,,Syracuse,L,1,19
Western Kentucky,2010-10-23,7,@,Louisiana,W,3,21
Western Michigan,2010-10-23,7,@,Akron,W,1,10
Wisconsin,2010-10-23,8,@,Iowa,W,4,30
Wyoming,2010-10-23,8,@,Brigham Young,L,3,25
Boise State,2010-10-26,7,,Louisiana Tech,W,3,20
Louisiana Tech,2010-10-26,8,@,Boise State,L,7,49
Florida State,2010-10-28,8,@,North Carolina State,L,4,28
North Carolina State,2010-10-28,8,,Florida State,W,3,24
Connecticut,2010-10-29,8,,West Virginia,W,1,13
West Virginia,2010-10-29,8,@,Connecticut,L,1,16
Air Force,2010-10-30,9,,Utah,L,4,28
Akron,2010-10-30,9,@,Temple,L,3,30
Arizona,2010-10-30,8,@,UCLA,W,3,21
Arizona State,2010-10-30,8,,Washington State,W,0,0
Arkansas,2010-10-30,8,,Vanderbilt,W,2,14
Army,2010-10-30,8,,Virginia Military Institute,W,1,7
Auburn,2010-10-30,9,@,Mississippi,W,4,31
Ball State,2010-10-30,9,@,Kent State,L,4,33
Baylor,2010-10-30,9,@,Texas,W,1,22
Boston College,2010-10-30,8,,Clemson,W,1,10
Bowling Green State,2010-10-30,9,@,Central Michigan,W,2,14
Buffalo,2010-10-30,8,,Miami (OH),L,3,21
California,2010-10-30,8,@,Oregon State,L,5,35
Central Michigan,2010-10-30,9,,Bowling Green State,L,2,17
Cincinnati,2010-10-30,8,,Syracuse,L,4,31
Clemson,2010-10-30,8,@,Boston College,L,1,16
Colorado,2010-10-30,8,@,Oklahoma,L,5,43
Colorado State,2010-10-30,9,,New Mexico,W,2,14
Duke,2010-10-30,8,@,Navy,W,4,31
East Carolina,2010-10-30,8,@,Central Florida,L,7,49
Eastern Michigan,2010-10-30,9,,Toledo,L,6,42
Florida,2010-10-30,8,N,Georgia,W,4,31
Florida Atlantic,2010-10-30,7,,Florida International,W,0,9
Florida International,2010-10-30,7,@,Florida Atlantic,L,3,21
Georgia,2010-10-30,9,N,Florida,L,4,34
Hawaii,2010-10-30,9,,Idaho,W,1,10
Houston,2010-10-30,8,@,Memphis,W,2,17
Idaho,2010-10-30,8,@,Hawaii,L,6,45
Illinois,2010-10-30,8,,Purdue,W,1,10
Indiana,2010-10-30,8,,Northwestern,L,2,20
Iowa,2010-10-30,8,,Michigan State,W,1,6
Iowa State,2010-10-30,9,,Kansas,W,1,16
Kansas,2010-10-30,8,@,Iowa State,L,4,28
Kansas State,2010-10-30,8,,Oklahoma State,L,3,24
Kent State,2010-10-30,8,,Ball State,W,2,14
Kentucky,2010-10-30,9,@,Mississippi State,L,3,24
Louisiana,2010-10-30,8,@,Ohio,L,5,38
Louisiana-Monroe,2010-10-30,8,,Troy,W,2,14
Louisville,2010-10-30,8,@,Pittsburgh,L,2,20
Marshall,2010-10-30,8,,Texas-El Paso,W,1,12
Maryland,2010-10-30,8,,Wake Forest,W,2,14
Memphis,2010-10-30,8,,Houston,L,8,56
Miami (FL),2010-10-30,8,@,Virginia,L,3,24
Miami (OH),2010-10-30,9,@,Buffalo,W,1,9
Michigan,2010-10-30,8,@,Penn State,L,5,41
Michigan State,2010-10-30,9,@,Iowa,L,5,37
Minnesota,2010-10-30,9,,Ohio State,L,7,52
Mississippi State,2010-10-30,9,,Kentucky,W,2,17
Missouri,2010-10-30,8,@,Nebraska,L,4,31
Navy,2010-10-30,8,,Duke,L,4,34
Nebraska,2010-10-30,8,,Missouri,W,2,17
Nevada,2010-10-30,8,,Utah State,W,6,42
New Mexico,2010-10-30,8,@,Colorado State,L,5,38
New Mexico State,2010-10-30,8,,San Jose State,W,3,27
North Carolina,2010-10-30,8,,William & Mary,W,2,17
North Texas,2010-10-30,8,@,Western Kentucky,W,0,6
Northern Illinois,2010-10-30,9,@,Western Michigan,W,3,21
Northwestern,2010-10-30,8,@,Indiana,W,2,17
Notre Dame,2010-10-30,9,,Tulsa,L,3,28
Ohio,2010-10-30,9,,Louisiana,W,4,31
Ohio State,2010-10-30,9,@,Minnesota,W,1,10
Oklahoma,2010-10-30,8,,Colorado,W,1,10
Oklahoma State,2010-10-30,8,@,Kansas State,W,2,14
Ole Miss,2010-10-30,8,,Auburn,L,6,51
Oregon,2010-10-30,8,@,Southern California,W,4,32
Oregon State,2010-10-30,7,,California,W,1,7
Penn State,2010-10-30,8,,Michigan,W,4,31
Pitt,2010-10-30,8,,Louisville,W,0,3
Purdue,2010-10-30,8,@,Illinois,L,6,44
San Diego State,2010-10-30,8,@,Wyoming,W,5,38
San Jose State,2010-10-30,9,@,New Mexico State,L,3,29
SMU,2010-10-30,9,@,Tulane,W,2,17
South Carolina,2010-10-30,8,,Tennessee,W,3,24
Southern Mississippi,2010-10-30,8,,Alabama-Birmingham,L,7,50
Stanford,2010-10-30,8,@,Washington,W,0,0
Syracuse,2010-10-30,8,@,Cincinnati,W,1,7
Temple,2010-10-30,9,,Akron,W,0,0
Tennessee,2010-10-30,8,@,South Carolina,L,5,38
Texas,2010-10-30,8,,Baylor,L,4,30
Texas A&M,2010-10-30,8,,Texas Tech,W,4,27
Texas Christian,2010-10-30,9,@,Nevada-Las Vegas,W,1,6
Texas Tech,2010-10-30,8,@,Texas A&M,L,6,45
Toledo,2010-10-30,9,@,Eastern Michigan,W,1,7
Troy,2010-10-30,7,@,Louisiana-Monroe,L,4,28
Tulane,2010-10-30,8,,Southern Methodist,L,4,31
Tulsa,2010-10-30,8,@,Notre Dame,W,4,27
UAB,2010-10-30,8,@,Southern Mississippi,W,6,49
UCF,2010-10-30,8,,East Carolina,W,5,35
UCLA,2010-10-30,8,,Arizona,L,3,29
UNLV,2010-10-30,8,,Texas Christian,L,7,48
USC,2010-10-30,8,,Oregon,L,7,53
Utah,2010-10-30,8,@,Air Force,W,3,23
Utah State,2010-10-30,8,@,Nevada,L,8,56
UTEP,2010-10-30,9,@,Marshall,L,2,16
Vanderbilt,2010-10-30,8,@,Arkansas,L,6,49
Virginia,2010-10-30,8,,Miami (FL),W,3,19
Wake Forest,2010-10-30,8,@,Maryland,L,8,62
Washington,2010-10-30,8,,Stanford,L,5,41
Washington State,2010-10-30,9,@,Arizona State,L,6,42
Western Kentucky,2010-10-30,8,,North Texas,L,4,33
Western Michigan,2010-10-30,8,,Northern Illinois,L,4,28
Wyoming,2010-10-30,9,,San Diego State,L,6,48
Arkansas State,2010-11-02,9,,Middle Tennessee State,W,3,24
Middle Tennessee State,2010-11-02,8,@,Arkansas State,L,7,51
Rutgers,2010-11-03,8,@,South Florida,L,3,28
South Florida,2010-11-03,8,,Rutgers,W,3,27
