School,Date,G,Loc,Opponent,WL,Total TD,Points For,Points Difference,Pass Comp opp,Pass Att opp,Comp Pct opp,Pass Yard opp,Pass TD opp,Rush Att opp,Rush Yard opp,Rush Avg opp,Rush TD opp,Fum opp,Pass Int opp,Turnovers opp
Washington,2014-09-06,2,,Eastern Washington,W,8,59,7,31,46,67.4,475,7,36,98,2.7,0,2,0,2
West Virginia,2014-09-06,2,,Towson,W,7,54,54,8,24,33.3,80,0,29,42,1.4,0,0,0,0
Western Kentucky,2014-09-06,2,@,Illinois,L,4,34,-8,35,50,70.0,456,3,35,64,1.8,2,2,1,3
Wisconsin,2014-09-06,2,,Western Illinois,W,5,37,34,13,21,61.9,108,0,30,54,1.8,0,1,1,2
Wyoming,2014-09-06,2,,Air Force,W,2,17,4,17,32,53.1,226,0,52,151,2.9,1,2,0,2
Brigham Young,2014-09-11,3,,Houston,W,4,33,8,31,53,58.5,315,3,13,10,0.8,0,0,0,0
Houston,2014-09-11,3,@,Brigham Young,L,3,25,-8,21,34,61.8,200,1,62,323,5.2,3,1,2,3
Louisiana Tech,2014-09-11,3,@,North Texas,W,6,42,21,18,34,52.9,175,0,36,104,2.9,3,2,0,2
North Texas,2014-09-11,3,,Louisiana Tech,L,3,21,-21,23,36,63.9,260,5,30,98,3.3,1,0,1,1
Baylor,2014-09-12,3,@,Buffalo,W,9,63,42,18,31,58.1,255,2,39,139,3.6,1,1,0,1
Buffalo,2014-09-12,3,,Baylor,L,3,21,-42,25,37,67.6,480,5,41,189,4.6,4,0,0,0
Cincinnati,2014-09-12,1,,Toledo,W,8,58,24,28,43,65.1,323,3,39,240,6.2,1,1,0,1
Toledo,2014-09-12,3,@,Cincinnati,L,4,34,-24,29,42,69.0,436,6,30,148,4.9,2,0,0,0
Air Force,2014-09-13,3,@,Georgia State,W,6,48,10,26,42,61.9,414,2,25,135,5.4,3,0,1,1
Alabama,2014-09-13,3,,Southern Mississippi,W,7,52,40,19,37,51.4,207,0,18,56,3.1,0,0,0,0
Arizona,2014-09-13,3,,Nevada,W,5,35,7,29,39,74.4,321,3,40,108,2.7,0,0,0,0
Arizona State,2014-09-13,3,@,Colorado,W,5,38,14,35,54,64.8,313,3,37,232,6.3,0,1,2,3
Arkansas,2014-09-13,3,@,Texas Tech,W,7,49,21,27,45,60.0,252,3,22,101,4.6,1,1,2,3
Arkansas State,2014-09-13,3,@,Miami (FL),L,3,20,-21,16,26,61.5,342,4,35,146,4.2,2,1,1,2
Army,2014-09-13,2,@,Stanford,L,0,0,-35,20,28,71.4,216,4,32,199,6.2,1,1,0,1
Ball State,2014-09-13,3,,Indiana State,L,2,20,-7,25,43,58.1,317,3,24,44,1.8,0,0,0,0
Boise State,2014-09-13,3,@,Connecticut,W,5,38,17,22,38,57.9,242,2,36,48,1.3,0,1,2,3
Boston College,2014-09-13,3,,Southern California,W,5,37,6,31,41,75.6,317,4,29,20,0.7,0,0,0,0
Bowling Green State,2014-09-13,3,,Indiana,W,5,45,3,31,41,75.6,347,1,37,235,6.4,5,1,0,1
Central Michigan,2014-09-13,3,,Syracuse,L,0,3,-37,20,30,66.7,175,1,49,289,5.9,3,0,0,0
Colorado,2014-09-13,3,,Arizona State,L,3,24,-14,15,25,60.0,203,3,35,223,6.4,2,0,0,0
Colorado State,2014-09-13,3,,California-Davis,W,7,49,28,21,34,61.8,200,1,32,173,5.4,2,0,0,0
Connecticut,2014-09-13,3,,Boise State,L,2,21,-17,20,29,69.0,240,3,27,52,1.9,0,1,0,1
Duke,2014-09-13,3,,Kansas,W,5,41,38,12,29,41.4,95,0,47,202,4.3,0,0,2,2
East Carolina,2014-09-13,3,@,Virginia Tech,W,4,28,7,30,56,53.6,298,3,33,91,2.8,0,0,2,2
Eastern Michigan,2014-09-13,3,@,Old Dominion,L,0,3,-14,17,30,56.7,187,0,37,180,4.9,1,1,1,2
Florida,2014-09-13,3,,Kentucky,W,4,36,6,24,45,53.3,369,3,33,81,2.5,0,0,3,3
Florida Atlantic,2014-09-13,3,,Tulsa,W,6,50,29,24,52,46.2,269,1,27,94,3.5,2,1,2,3
Florida International,2014-09-13,3,,Pittsburgh,L,3,25,-17,11,19,57.9,101,1,54,321,5.9,4,2,1,3
Fresno State,2014-09-13,3,,Nebraska,L,2,19,-36,14,24,58.3,282,4,42,280,6.7,2,1,0,1
Georgia,2014-09-13,2,@,South Carolina,L,4,35,-3,21,30,70.0,271,3,42,176,4.2,2,1,1,2
Georgia Southern,2014-09-13,3,@,Georgia Tech,L,5,38,-4,11,24,45.8,188,4,53,348,6.6,2,0,0,0
Georgia State,2014-09-13,3,,Air Force,L,5,38,-10,12,15,80.0,224,2,65,315,4.8,4,0,0,0
Georgia Tech,2014-09-13,3,,Georgia Southern,W,6,42,4,13,22,59.1,245,1,38,283,7.4,4,1,0,1
Hawaii,2014-09-13,3,,Northern Iowa,W,3,27,3,19,42,45.2,265,2,36,55,1.5,1,2,0,2
Idaho,2014-09-13,3,,Western Michigan,L,4,33,-12,10,15,66.7,241,3,44,243,5.5,3,0,0,0
Illinois,2014-09-13,3,@,Washington,L,2,19,-25,16,22,72.7,219,1,58,245,4.2,2,1,0,1
Indiana,2014-09-13,2,@,Bowling Green State,L,6,42,-3,46,73,63.0,395,3,40,176,4.4,2,1,1,2
Iowa,2014-09-13,3,,Iowa State,L,2,17,-3,25,36,69.4,255,2,26,82,3.2,0,1,0,1
Iowa State,2014-09-13,3,@,Iowa,W,2,20,3,16,24,66.7,146,0,44,129,2.9,2,1,1,2
Kansas,2014-09-13,2,@,Duke,L,0,3,-38,20,34,58.8,180,2,36,331,9.2,3,0,0,0
Kent State,2014-09-13,3,@,Ohio State,L,0,0,-66,25,34,73.5,344,6,53,284,5.4,3,2,1,3
Kentucky,2014-09-13,3,@,Florida,L,3,30,-6,25,44,56.8,295,3,50,237,4.7,1,0,1,1
Louisiana,2014-09-13,3,@,Mississippi,L,1,15,-41,29,36,80.6,340,4,35,214,6.1,3,0,1,1
Louisiana-Monroe,2014-09-13,3,@,Louisiana State,L,0,0,-31,12,20,60.0,153,0,52,219,4.2,4,0,1,1
Louisville,2014-09-13,3,@,Virginia,L,3,21,-2,16,30,53.3,171,1,40,114,2.9,1,1,2,3
LSU,2014-09-13,3,,Louisiana-Monroe,W,4,31,31,16,30,53.3,77,0,18,16,0.9,0,1,0,1
Marshall,2014-09-13,3,,Ohio,W,5,44,30,22,38,57.9,236,2,32,141,4.4,0,1,1,2
Maryland,2014-09-13,3,,West Virginia,L,4,37,-3,37,49,75.5,511,4,59,183,3.1,1,3,1,4
Massachusetts,2014-09-13,3,@,Vanderbilt,L,4,31,-3,16,23,69.6,150,1,40,160,4.0,2,0,1,1
Miami (FL),2014-09-13,3,,Arkansas State,W,6,41,21,23,42,54.8,236,1,47,93,2.0,2,1,1,2
Miami (OH),2014-09-13,3,@,Michigan,L,1,10,-24,13,22,59.1,184,2,45,276,6.1,2,2,1,3
Michigan,2014-09-13,3,,Miami (OH),W,4,34,24,12,26,46.2,165,1,24,33,1.4,0,0,1,1
Middle Tennessee State,2014-09-13,3,,Western Kentucky,W,6,50,3,43,66,65.2,593,4,36,125,3.5,1,0,1,1
Minnesota,2014-09-13,3,@,Texas Christian,L,1,7,-23,27,46,58.7,258,2,27,169,6.3,1,1,1,2
Mississippi State,2014-09-13,3,@,South Alabama,W,5,35,32,28,55,50.9,288,0,27,57,2.1,0,2,2,4
Missouri,2014-09-13,3,,Central Florida,W,5,38,28,22,36,61.1,209,1,39,90,2.3,0,2,2,4
Navy,2014-09-13,3,@,Texas State,W,5,35,14,24,36,66.7,231,1,44,211,4.8,2,0,1,1
Nebraska,2014-09-13,3,@,Fresno State,W,7,55,36,30,59,50.8,241,1,28,105,3.8,1,0,0,0
Nevada,2014-09-13,3,@,Arizona,L,2,28,-7,22,26,84.6,278,3,38,229,6.0,2,0,1,1
New Mexico State,2014-09-13,3,@,Texas-El Paso,L,3,24,-18,13,16,81.3,126,1,58,344,5.9,5,0,1,1
North Carolina State,2014-09-13,3,@,South Florida,W,7,49,32,5,20,25.0,89,1,27,70,2.6,0,1,2,3
Northern Illinois,2014-09-13,3,@,Nevada-Las Vegas,W,6,48,14,24,42,57.1,397,2,32,102,3.2,2,0,1,1
Notre Dame,2014-09-13,3,N,Purdue,W,3,30,16,27,40,67.5,234,2,26,56,2.2,0,1,2,3
Ohio,2014-09-13,3,@,Marshall,L,2,14,-30,20,33,60.6,448,4,46,257,5.6,1,0,1,1
Ohio State,2014-09-13,3,,Kent State,W,9,66,66,15,34,44.1,79,0,23,47,2.0,0,0,3,3
Oklahoma,2014-09-13,3,,Tennessee,W,4,34,24,21,44,47.7,201,1,33,112,3.4,0,1,2,3
Oklahoma State,2014-09-13,3,,Texas-San Antonio,W,5,43,30,15,29,51.7,133,0,35,73,2.1,1,0,1,1
Old Dominion,2014-09-13,3,,Eastern Michigan,W,2,17,14,12,24,50.0,72,0,48,143,3.0,0,2,0,2
Ole Miss,2014-09-13,3,,Louisiana,W,8,56,41,15,31,48.4,129,0,37,193,5.2,1,1,3,4
Oregon,2014-09-13,3,,Wyoming,W,7,48,34,19,33,57.6,284,2,41,155,3.8,0,1,2,3
Penn State,2014-09-13,3,@,Rutgers,W,1,13,3,15,31,48.4,192,0,31,102,3.3,1,0,5,5
Pitt,2014-09-13,3,@,Florida International,W,5,42,17,17,35,48.6,236,2,33,57,1.7,1,1,0,1
Purdue,2014-09-13,3,N,Notre Dame,L,2,14,-16,25,40,62.5,259,2,38,139,3.7,1,1,0,1
Rice,2014-09-13,2,@,Texas A&M,L,1,10,-28,21,33,63.6,309,4,26,168,6.5,1,0,1,1
Rutgers,2014-09-13,3,,Penn State,L,1,10,-3,25,44,56.8,309,0,33,64,1.9,1,0,1,1
South Alabama,2014-09-13,2,,Mississippi State,L,0,3,-32,16,24,66.7,226,2,45,288,6.4,3,2,0,2
South Carolina,2014-09-13,3,,Georgia,W,5,38,3,16,22,72.7,191,2,38,217,5.7,2,0,0,0
South Florida,2014-09-13,3,,North Carolina State,L,2,17,-32,21,33,63.6,274,2,53,315,5.9,5,1,1,2
Southern Mississippi,2014-09-13,3,@,Alabama,L,0,12,-40,17,24,70.8,214,2,49,333,6.8,5,1,0,1
Stanford,2014-09-13,3,,Army,W,5,35,35,3,5,60.0,9,0,56,198,3.5,0,1,1,2
Syracuse,2014-09-13,2,@,Central Michigan,W,5,40,37,18,34,52.9,183,0,23,34,1.5,0,2,0,2
Tennessee,2014-09-13,3,@,Oklahoma,L,1,10,-24,20,33,60.6,308,1,34,146,4.3,2,1,1,2
Texas,2014-09-13,3,N,UCLA,L,2,17,-3,27,34,79.4,226,2,47,217,4.6,0,1,0,1
Texas A&M,2014-09-13,3,,Rice,W,5,38,28,24,36,66.7,241,1,55,240,4.4,0,0,0,0
Texas Christian,2014-09-13,2,,Minnesota,W,3,30,23,14,29,48.3,169,1,39,99,2.5,0,2,3,5
Texas State,2014-09-13,2,,Navy,L,3,21,-14,5,7,71.4,117,2,57,352,6.2,3,0,1,1
Texas Tech,2014-09-13,3,,Arkansas,L,4,28,-21,6,12,50.0,61,0,68,438,6.4,7,2,0,2
Troy,2014-09-13,3,,Abilene Christian,L,5,35,-3,25,34,73.5,312,2,40,181,4.5,3,0,2,2
Tulane,2014-09-13,3,,Southeastern Louisiana,W,5,35,15,16,35,45.7,213,1,36,58,1.6,1,1,2,3
Tulsa,2014-09-13,3,@,Florida Atlantic,L,3,21,-29,18,23,78.3,341,4,42,177,4.2,1,0,0,0
UAB,2014-09-13,3,,Alabama A&M,W,6,41,27,12,34,35.3,257,1,44,95,2.2,0,0,3,3
UCF,2014-09-13,2,@,Missouri,L,1,10,-28,14,24,58.3,144,4,35,178,5.1,0,0,1,1
UCLA,2014-09-13,3,N,Texas,W,2,20,3,24,34,70.6,196,2,30,126,4.2,0,0,0,0
UNLV,2014-09-13,3,,Northern Illinois,L,4,34,-14,18,28,64.3,285,3,69,331,4.8,3,1,0,1
USC,2014-09-13,3,@,Boston College,L,4,31,-6,5,14,35.7,54,0,54,452,8.4,5,0,1,1
Utah State,2014-09-13,3,,Wake Forest,W,5,36,12,20,50,40.0,257,2,24,-25,-1.0,0,1,2,3
UTEP,2014-09-13,3,,New Mexico State,W,6,42,18,23,41,56.1,335,2,21,90,4.3,1,0,2,2
UTSA,2014-09-13,3,@,Oklahoma State,L,1,13,-30,16,30,53.3,315,2,49,162,3.3,2,0,0,0
Vanderbilt,2014-09-13,3,,Massachusetts,W,5,34,3,18,35,51.4,258,2,39,88,2.3,2,1,0,1
Virginia,2014-09-13,3,,Louisville,W,2,23,2,20,43,46.5,203,2,27,79,2.9,1,2,2,4
Virginia Tech,2014-09-13,3,,East Carolina,L,3,21,-7,23,47,48.9,427,3,25,75,3.0,1,1,0,1
Wake Forest,2014-09-13,3,@,Utah State,L,3,24,-12,32,44,72.7,331,3,35,60,1.7,0,1,2,3
Washington,2014-09-13,3,,Illinois,W,5,44,25,20,30,66.7,279,2,26,72,2.8,0,2,1,3
Washington State,2014-09-13,3,,Portland State,W,8,59,38,31,51,60.8,269,1,33,93,2.8,1,1,1,2
West Virginia,2014-09-13,3,@,Maryland,W,5,40,3,21,38,55.3,284,2,27,163,6.0,1,0,1,1
Western Kentucky,2014-09-13,3,@,Middle Tennessee State,L,5,47,-3,17,28,60.7,218,1,61,323,5.3,5,0,0,0
Western Michigan,2014-09-13,2,@,Idaho,W,6,45,12,27,41,65.9,362,3,31,45,1.5,1,0,1,1
Wyoming,2014-09-13,3,@,Oregon,L,2,14,-34,25,31,80.6,293,2,37,263,7.1,5,0,0,0
Auburn,2014-09-18,3,@,Kansas State,W,2,20,6,24,40,60.0,245,0,30,40,1.3,2,1,2,3
Kansas State,2014-09-18,3,,Auburn,L,2,14,-6,17,31,54.8,231,2,45,128,2.8,0,0,1,1
Connecticut,2014-09-19,4,@,South Florida,L,2,14,-3,10,18,55.6,113,1,53,158,3.0,1,0,1,1
South Florida,2014-09-19,4,,Connecticut,W,2,17,3,6,10,60.0,88,1,26,57,2.2,0,1,0,1
Akron,2014-09-20,3,,Marshall,L,2,17,-31,20,38,52.6,242,1,38,284,7.5,5,0,1,1
Alabama,2014-09-20,4,,Florida,W,6,42,21,9,28,32.1,93,1,27,107,4.0,1,1,2,3
Appalachian State,2014-09-20,3,@,Southern Mississippi,L,3,20,-1,22,36,61.1,268,1,25,61,2.4,2,0,2,2
Arizona,2014-09-20,4,,California,W,6,49,4,18,30,60.0,380,3,42,193,4.6,3,1,1,2
Arkansas,2014-09-20,4,,Northern Illinois,W,7,52,38,19,31,61.3,180,2,32,123,3.8,0,1,0,1
Arkansas State,2014-09-20,4,,Utah State,W,3,21,7,27,47,57.4,268,2,37,145,3.9,0,0,1,1
Army,2014-09-20,3,@,Wake Forest,L,3,21,-3,25,35,71.4,238,2,30,100,3.3,1,0,1,1
Ball State,2014-09-20,4,@,Toledo,L,2,23,-11,13,22,59.1,152,1,47,318,6.8,4,1,1,2
Boise State,2014-09-20,4,,Louisiana,W,4,34,25,21,39,53.8,174,0,23,67,2.9,1,0,1,1
Boston College,2014-09-20,4,,Maine,W,5,40,30,10,18,55.6,123,1,22,16,0.7,0,0,0,0
Bowling Green State,2014-09-20,4,@,Wisconsin,L,2,17,-51,9,18,50.0,112,1,60,644,10.7,8,2,1,3
Brigham Young,2014-09-20,4,,Virginia,W,5,41,8,35,58,60.3,327,1,44,192,4.4,2,1,1,2
Buffalo,2014-09-20,4,,Norfolk State,W,5,36,29,3,12,25.0,99,1,46,116,2.5,0,2,0,2
California,2014-09-20,3,@,Arizona,L,6,45,-4,47,74,63.5,520,5,32,107,3.3,1,0,2,2
Central Michigan,2014-09-20,4,@,Kansas,L,1,10,-14,24,34,70.6,231,2,35,138,3.9,1,0,1,1
Cincinnati,2014-09-20,2,N,Miami (OH),W,4,31,7,13,26,50.0,262,2,44,102,2.3,1,2,1,3
Clemson,2014-09-20,3,@,Florida State,L,2,17,-6,21,39,53.8,304,1,27,13,0.5,2,0,2,2
Colorado,2014-09-20,4,,Hawaii,W,3,21,9,17,46,37.0,155,0,32,131,4.1,0,1,1,2
Duke,2014-09-20,4,,Tulane,W,6,47,34,14,36,38.9,160,0,58,231,4.0,2,1,4,5
East Carolina,2014-09-20,4,,North Carolina,W,10,70,29,24,43,55.8,294,3,39,145,3.7,2,0,1,1
Eastern Michigan,2014-09-20,4,@,Michigan State,L,2,14,-59,14,19,73.7,160,3,60,336,5.6,7,0,1,1
Florida,2014-09-20,4,@,Alabama,L,3,21,-21,24,35,68.6,449,5,52,223,4.3,1,3,1,4
Florida Atlantic,2014-09-20,4,@,Wyoming,L,1,19,-1,10,23,43.5,161,0,41,173,4.2,2,1,0,1
Florida International,2014-09-20,4,,Louisville,L,0,3,-31,20,36,55.6,324,2,35,12,0.3,1,2,0,2
Florida State,2014-09-20,3,,Clemson,W,3,23,6,22,33,66.7,306,0,40,101,2.5,2,1,0,1
Fresno State,2014-09-20,4,,Southern Utah,W,8,56,40,18,30,60.0,318,2,34,57,1.7,0,1,1,2
Georgia,2014-09-20,3,,Troy,W,9,66,66,18,33,54.5,169,0,28,47,1.7,0,1,1,2
Georgia Southern,2014-09-20,4,@,South Alabama,W,4,28,22,13,34,38.2,149,1,42,147,3.5,0,0,2,2
Georgia State,2014-09-20,4,@,Washington,L,2,14,-31,19,27,70.4,154,3,41,182,4.4,2,0,0,0
Georgia Tech,2014-09-20,4,@,Virginia Tech,W,3,27,3,28,39,71.8,297,0,33,127,3.8,2,0,3,3
Hawaii,2014-09-20,4,@,Colorado,L,0,12,-9,29,45,64.4,287,2,36,118,3.3,1,0,2,2
Houston,2014-09-20,4,,Nevada-Las Vegas,W,6,47,33,16,39,41.0,146,0,39,170,4.4,2,0,3,3
Idaho,2014-09-20,4,@,Ohio,L,3,24,-12,12,19,63.2,233,1,47,272,5.8,3,1,0,1
Illinois,2014-09-20,4,,Texas State,W,6,42,7,29,43,67.4,336,4,52,139,2.7,1,0,1,1
Indiana,2014-09-20,3,@,Missouri,W,4,31,4,29,48,60.4,331,2,35,172,4.9,1,0,1,1
Iowa,2014-09-20,4,@,Pittsburgh,W,3,24,4,19,30,63.3,250,0,42,185,4.4,2,0,1,1
Kansas,2014-09-20,3,,Central Michigan,W,3,24,14,18,26,69.2,178,0,35,101,2.9,1,2,1,3
Louisiana,2014-09-20,4,@,Boise State,L,1,9,-25,24,31,77.4,237,0,48,262,5.5,4,0,0,0
Louisiana Tech,2014-09-20,4,,Northwestern State,L,3,27,-3,21,35,60.0,205,0,38,102,2.7,3,0,2,2
Louisville,2014-09-20,4,@,Florida International,W,4,34,31,13,26,50.0,117,0,40,88,2.2,0,1,2,3
LSU,2014-09-20,4,,Mississippi State,L,4,29,-5,15,24,62.5,268,2,49,302,6.2,2,2,0,2
Marshall,2014-09-20,4,@,Akron,W,6,48,31,25,52,48.1,251,1,23,92,4.0,1,2,2,4
Maryland,2014-09-20,4,@,Syracuse,W,4,34,14,14,28,50.0,219,0,51,370,7.3,2,1,1,2
Massachusetts,2014-09-20,4,@,Penn State,L,1,7,-41,18,32,56.3,236,1,45,228,5.1,5,0,0,0
Memphis,2014-09-20,3,,Middle Tennessee State,W,4,36,19,24,35,68.6,237,0,34,88,2.6,2,2,1,3
Miami (FL),2014-09-20,4,@,Nebraska,L,4,31,-10,9,13,69.2,113,2,54,343,6.4,2,1,1,2
Miami (OH),2014-09-20,4,N,Cincinnati,L,3,24,-7,25,39,64.1,271,4,30,99,3.3,0,0,2,2
Michigan,2014-09-20,4,,Utah,L,1,10,-16,18,27,66.7,205,1,37,81,2.2,0,0,1,1
Michigan State,2014-09-20,3,,Eastern Michigan,W,10,73,59,10,29,34.5,115,2,19,20,1.1,0,5,1,6
Middle Tennessee State,2014-09-20,4,@,Memphis,L,2,17,-19,21,35,60.0,219,2,51,261,5.1,1,0,1,1
Minnesota,2014-09-20,4,,San Jose State,W,3,24,17,16,33,48.5,186,1,32,68,2.1,0,3,2,5
Mississippi State,2014-09-20,4,@,Louisiana State,W,4,34,5,20,36,55.6,341,2,36,89,2.5,1,0,1,1
Missouri,2014-09-20,4,,Indiana,L,3,27,-4,18,33,54.5,252,1,50,241,4.8,3,0,0,0
Navy,2014-09-20,4,,Rutgers,L,3,24,-7,11,14,78.6,151,0,56,284,5.1,4,1,0,1
Nebraska,2014-09-20,4,,Miami (FL),W,5,41,10,28,42,66.7,359,3,23,76,3.3,1,1,2,3
New Mexico,2014-09-20,3,@,New Mexico State,W,5,38,3,32,47,68.1,333,2,45,174,3.9,3,0,2,2
New Mexico State,2014-09-20,4,,New Mexico,L,5,35,-3,8,14,57.1,67,2,49,432,8.8,3,1,0,1
North Carolina,2014-09-20,3,@,East Carolina,L,5,41,-29,32,51,62.7,446,4,46,343,7.5,5,0,1,1
North Carolina State,2014-09-20,4,,Presbyterian,W,6,42,42,15,25,60.0,130,0,45,122,2.7,0,1,0,1
North Texas,2014-09-20,4,,Nicholls State,W,11,77,74,17,32,53.1,166,0,42,78,1.9,0,0,3,3
Northern Illinois,2014-09-20,4,@,Arkansas,L,2,14,-38,16,23,69.6,215,2,45,212,4.7,3,0,0,0
Northwestern,2014-09-20,3,,Western Illinois,W,3,24,17,29,50,58.0,292,1,36,84,2.3,0,3,1,4
Ohio,2014-09-20,4,,Idaho,W,4,36,12,33,56,58.9,353,2,28,64,2.3,1,0,3,3
Oklahoma,2014-09-20,4,@,West Virginia,W,6,45,12,25,41,61.0,376,2,40,137,3.4,2,1,2,3
Old Dominion,2014-09-20,4,@,Rice,W,6,45,3,22,34,64.7,242,2,54,284,5.3,4,0,0,0
Oregon,2014-09-20,4,@,Washington State,W,5,38,7,43,63,68.3,436,4,17,63,3.7,0,2,0,2
Oregon State,2014-09-20,3,,San Diego State,W,4,28,21,14,26,53.8,106,0,23,109,4.7,1,0,2,2
Penn State,2014-09-20,4,,Massachusetts,W,6,48,41,17,33,51.5,263,1,28,3,0.1,0,1,0,1
Pitt,2014-09-20,4,,Iowa,L,2,20,-4,12,18,66.7,178,1,35,133,3.8,2,0,1,1
Purdue,2014-09-20,4,,Southern Illinois,W,4,35,22,24,46,52.2,248,0,28,82,2.9,1,1,1,2
Rice,2014-09-20,3,,Old Dominion,L,6,42,-3,27,43,62.8,430,5,21,100,4.8,1,0,0,0
Rutgers,2014-09-20,4,@,Navy,W,4,31,7,12,22,54.5,231,1,43,171,4.0,2,1,0,1
San Diego State,2014-09-20,3,@,Oregon State,L,1,7,-21,24,31,77.4,275,0,36,97,2.7,4,1,1,2
San Jose State,2014-09-20,3,@,Minnesota,L,1,7,-17,1,7,14.3,7,0,58,380,6.6,3,1,1,2
SMU,2014-09-20,3,,Texas A&M,L,0,6,-52,24,37,64.9,395,3,31,268,8.6,4,0,1,1
South Alabama,2014-09-20,3,,Georgia Southern,L,1,6,-22,6,11,54.5,85,0,52,335,6.4,4,1,1,2
South Carolina,2014-09-20,4,@,Vanderbilt,W,6,48,14,15,25,60.0,223,2,30,156,5.2,0,1,1,2
Southern Mississippi,2014-09-20,4,,Appalachian State,W,3,21,1,28,40,70.0,264,2,47,191,4.1,1,1,2,3
Syracuse,2014-09-20,3,,Maryland,L,2,20,-14,16,26,61.5,280,2,32,89,2.8,1,0,0,0
Temple,2014-09-20,3,,Delaware State,W,8,59,59,12,23,52.2,67,0,30,26,0.9,0,1,3,4
Texas A&M,2014-09-20,4,@,Southern Methodist,W,7,58,52,14,29,48.3,139,0,42,102,2.4,0,0,0,0
Texas State,2014-09-20,3,@,Illinois,L,5,35,-7,25,39,64.1,266,2,27,219,8.1,3,0,1,1
Toledo,2014-09-20,4,,Ball State,W,5,34,11,15,27,55.6,176,2,42,175,4.2,0,0,0,0
Troy,2014-09-20,4,@,Georgia,L,0,0,-66,14,22,63.6,180,3,39,367,9.4,5,0,0,0
Tulane,2014-09-20,4,@,Duke,L,2,13,-34,15,28,53.6,181,0,42,256,6.1,4,1,1,2
UCF,2014-09-20,3,,Bethune-Cookman,W,5,41,34,11,15,73.3,101,0,42,72,1.7,1,0,0,0
UNLV,2014-09-20,4,@,Houston,L,2,14,-33,12,29,41.4,135,2,52,399,7.7,4,0,2,2
Utah,2014-09-20,3,@,Michigan,W,2,26,16,18,39,46.2,190,0,36,118,3.3,0,1,3,4
Utah State,2014-09-20,4,@,Arkansas State,L,2,14,-7,19,33,57.6,190,1,47,126,2.7,2,3,1,4
Vanderbilt,2014-09-20,4,,South Carolina,L,4,34,-14,22,34,64.7,237,3,34,212,6.2,2,1,0,1
Virginia,2014-09-20,4,@,Brigham Young,L,3,33,-8,13,23,56.5,187,2,37,145,3.9,2,0,0,0
Virginia Tech,2014-09-20,4,,Georgia Tech,L,2,24,-3,7,18,38.9,125,1,44,250,5.7,1,1,0,1
Wake Forest,2014-09-20,4,,Army,W,3,24,3,3,5,60.0,18,1,59,341,5.8,2,2,0,2
Washington,2014-09-20,4,,Georgia State,W,6,45,31,22,34,64.7,205,2,41,68,1.7,0,1,3,4
Washington State,2014-09-20,4,,Oregon,L,4,31,-7,21,25,84.0,329,5,42,172,4.1,0,0,0,0
West Virginia,2014-09-20,4,,Oklahoma,L,4,33,-12,17,30,56.7,209,1,46,301,6.5,4,0,1,1
Western Michigan,2014-09-20,3,,Murray State,W,6,45,31,19,35,54.3,214,0,24,91,3.8,1,0,0,0
Wisconsin,2014-09-20,3,,Bowling Green State,W,9,68,51,15,33,45.5,178,0,29,93,3.2,2,1,1,2
Wyoming,2014-09-20,4,,Florida Atlantic,W,2,20,1,15,29,51.7,108,0,39,188,4.8,1,3,0,3
Arizona State,2014-09-25,4,,UCLA,L,3,27,-35,18,23,78.3,355,4,35,225,6.4,2,0,0,0
Oklahoma State,2014-09-25,4,,Texas Tech,W,6,45,10,37,60,61.7,394,5,30,118,3.9,0,0,3,3
Texas Tech,2014-09-25,4,@,Oklahoma State,L,5,35,-10,17,31,54.8,370,4,42,158,3.8,2,0,2,2
UCLA,2014-09-25,4,@,Arizona State,W,8,62,35,42,69,60.9,488,3,36,138,3.8,0,2,2,4
Fresno State,2014-09-26,5,@,New Mexico,W,5,35,11,4,8,50.0,97,1,56,280,5.0,2,0,0,0
Middle Tennessee State,2014-09-26,5,@,Old Dominion,W,5,41,13,29,44,65.9,362,4,19,41,2.2,0,1,3,4
New Mexico,2014-09-26,4,,Fresno State,L,3,24,-11,28,42,66.7,321,3,45,272,6.0,2,1,1,2
Old Dominion,2014-09-26,5,,Middle Tennessee State,L,4,28,-13,25,30,83.3,259,2,57,280,4.9,2,2,0,2
Air Force,2014-09-27,4,,Boise State,W,3,28,14,30,58,51.7,370,2,29,97,3.3,0,2,5,7
Akron,2014-09-27,4,@,Pittsburgh,W,3,21,11,20,34,58.8,220,1,40,129,3.2,0,1,1,2
Arkansas,2014-09-27,5,N,Texas A&M,L,4,28,-7,21,41,51.2,386,4,27,137,5.1,1,0,1,1
Army,2014-09-27,4,@,Yale,L,6,43,-6,23,40,57.5,290,1,56,335,6.0,6,1,1,2
Auburn,2014-09-27,4,,Louisiana Tech,W,6,45,28,20,35,57.1,216,0,33,105,3.2,2,1,1,2
Baylor,2014-09-27,4,@,Iowa State,W,7,49,21,17,39,43.6,212,2,34,127,3.7,2,0,1,1
Boise State,2014-09-27,5,@,Air Force,L,2,14,-14,5,12,41.7,48,1,60,287,4.8,2,2,0,2
Boston College,2014-09-27,5,,Colorado State,L,3,21,-3,27,41,65.9,268,2,24,162,6.8,1,0,2,2
Bowling Green State,2014-09-27,5,@,Massachusetts,W,6,47,5,36,61,59.0,589,5,31,49,1.6,1,3,1,4
Buffalo,2014-09-27,5,,Miami (OH),W,5,35,8,12,38,31.6,238,3,22,133,6.0,1,0,0,0
