School,Date,G,Loc,Opponent,WL,Total TD,Points For,Points Difference,Pass Comp opp,Pass Att opp,Comp Pct opp,Pass Yard opp,Pass TD opp,Rush Att opp,Rush Yard opp,Rush Avg opp,Rush TD opp,Fum opp,Pass Int opp,Turnovers opp
Arizona,2009-09-19,3,@,Iowa,L,2,17,-10,20,32,62.5,205,0,42,133,3.2,3,0,1,1
Arizona State,2009-09-19,2,,Louisiana-Monroe,W,5,38,24,10,23,43.5,126,2,33,136,4.1,0,1,2,3
Arkansas,2009-09-19,2,,Georgia,L,5,41,-11,18,26,69.2,375,5,36,155,4.3,1,2,1,3
Army,2009-09-19,3,,Ball State,W,3,24,7,19,35,54.3,254,1,28,121,4.3,1,0,4,4
Auburn,2009-09-19,3,,West Virginia,W,5,41,11,24,41,58.5,302,1,39,207,5.3,3,1,5,6
Ball State,2009-09-19,3,@,Army,L,2,17,-7,3,8,37.5,58,1,57,207,3.6,1,1,0,1
Baylor,2009-09-19,2,,Connecticut,L,3,22,-8,12,23,52.2,147,0,58,235,4.1,3,0,0,0
Boston College,2009-09-19,3,@,Clemson,L,1,7,-18,14,28,50.0,102,0,50,151,3.0,0,1,2,3
Bowling Green State,2009-09-19,3,@,Marshall,L,1,10,-7,11,21,52.4,100,1,37,246,6.6,1,0,1,1
Brigham Young,2009-09-19,3,,Florida State,L,4,28,-26,22,28,78.6,199,2,49,313,6.4,4,0,0,0
Buffalo,2009-09-19,3,@,Central Florida,L,2,17,-6,15,20,75.0,141,0,42,170,4.0,2,2,0,2
California,2009-09-19,3,@,Minnesota,W,5,35,14,22,34,64.7,233,3,21,37,1.8,0,1,3,4
Central Michigan,2009-09-19,3,,Alcorn State,W,6,48,48,8,17,47.1,100,0,39,36,0.9,0,1,0,1
Cincinnati,2009-09-19,3,@,Oregon State,W,4,28,10,29,45,64.4,240,0,36,104,2.9,1,0,1,1
Clemson,2009-09-19,3,,Boston College,W,1,25,18,5,21,23.8,25,1,28,29,1.0,0,1,3,4
Colorado,2009-09-19,3,,Wyoming,W,3,24,24,15,36,41.7,154,0,35,76,2.2,0,1,0,1
Colorado State,2009-09-19,3,,Nevada,W,5,35,15,25,38,65.8,251,1,31,169,5.5,2,3,2,5
Connecticut,2009-09-19,3,@,Baylor,W,3,30,8,17,27,63.0,119,0,21,147,7.0,3,2,1,3
Duke,2009-09-19,3,@,Kansas,L,2,16,-28,28,41,68.3,338,3,31,152,4.9,2,0,0,0
East Carolina,2009-09-19,3,@,North Carolina,L,2,17,-14,21,26,80.8,285,2,37,148,4.0,2,1,0,1
Eastern Michigan,2009-09-19,3,@,Michigan,L,2,17,-28,7,17,41.2,68,0,39,380,9.7,6,0,2,2
Florida,2009-09-19,3,,Tennessee,W,2,23,10,11,19,57.9,93,0,32,117,3.7,1,0,2,2
Florida Atlantic,2009-09-19,2,@,South Carolina,L,2,16,-22,21,28,75.0,229,1,35,287,8.2,4,1,0,1
Florida International,2009-09-19,2,@,Rutgers,L,2,15,-8,12,31,38.7,234,0,41,160,3.9,1,0,0,0
Florida State,2009-09-19,3,@,Brigham Young,W,7,54,26,23,34,67.6,367,3,19,108,5.7,1,2,3,5
Georgia,2009-09-19,3,@,Arkansas,W,6,52,11,21,39,53.8,408,5,24,77,3.2,0,1,0,1
Hawaii,2009-09-19,3,@,Nevada-Las Vegas,L,4,33,-1,28,43,65.1,340,3,35,120,3.4,2,0,2,2
Idaho,2009-09-19,3,,San Diego State,W,4,34,14,25,41,61.0,241,2,23,55,2.4,0,1,1,2
Indiana,2009-09-19,3,@,Akron,W,5,38,17,14,23,60.9,165,1,30,106,3.5,1,0,4,4
Iowa,2009-09-19,3,,Arizona,W,3,27,10,10,26,38.5,105,1,25,148,5.9,0,0,1,1
Iowa State,2009-09-19,3,@,Kent State,W,4,34,20,21,32,65.6,255,2,32,47,1.5,0,4,1,5
Kansas,2009-09-19,3,,Duke,W,6,44,28,30,50,60.0,299,1,33,95,2.9,1,0,2,2
Kansas State,2009-09-19,3,@,UCLA,L,1,9,-14,13,24,54.2,186,1,34,173,5.1,1,1,1,2
Kent State,2009-09-19,3,,Iowa State,L,2,14,-20,16,28,57.1,170,1,42,234,5.6,3,3,1,4
Kentucky,2009-09-19,2,,Louisville,W,4,31,4,15,29,51.7,245,2,40,133,3.3,1,1,1,2
Louisiana,2009-09-19,3,@,Louisiana State,L,0,3,-28,17,26,65.4,166,3,36,164,4.6,1,0,1,1
Louisiana Tech,2009-09-19,3,,Nicholls State,W,6,48,35,10,22,45.5,110,0,39,164,4.2,1,1,3,4
Louisiana-Monroe,2009-09-19,3,@,Arizona State,L,2,14,-24,19,32,59.4,220,1,35,107,3.1,3,0,0,0
Louisville,2009-09-19,2,@,Kentucky,L,3,27,-4,20,28,71.4,178,1,33,168,5.1,2,2,1,3
LSU,2009-09-19,3,,Louisiana,W,4,31,28,17,37,45.9,163,0,29,109,3.8,0,1,2,3
Marshall,2009-09-19,3,,Bowling Green State,W,2,17,7,43,62,69.4,383,1,20,10,0.5,0,1,0,1
Maryland,2009-09-19,3,,Middle Tennessee State,L,4,31,-1,28,46,60.9,351,2,36,87,2.4,2,1,2,3
Memphis,2009-09-19,3,,Tennessee-Martin,W,5,41,27,15,36,41.7,269,1,34,137,4.0,1,1,0,1
Miami (OH),2009-09-19,3,@,Western Michigan,L,4,26,-22,21,35,60.0,218,4,45,152,3.4,2,1,1,2
Michigan,2009-09-19,3,,Eastern Michigan,W,6,45,28,15,26,57.7,106,0,48,179,3.7,2,1,1,2
Michigan State,2009-09-19,3,@,Notre Dame,L,4,30,-3,24,34,70.6,304,3,37,133,3.6,1,0,1,1
Middle Tennessee State,2009-09-19,3,@,Maryland,W,4,32,1,19,30,63.3,288,2,39,158,4.1,2,3,1,4
Minnesota,2009-09-19,3,,California,L,3,21,-14,16,25,64.0,252,0,44,163,3.7,5,1,0,1
Mississippi State,2009-09-19,3,@,Vanderbilt,W,1,15,12,12,32,37.5,124,0,29,33,1.1,0,1,1,2
Missouri,2009-09-19,3,,Furman,W,7,52,40,25,40,62.5,305,1,34,93,2.7,1,1,1,2
Navy,2009-09-19,3,@,Pittsburgh,L,2,14,-13,19,26,73.1,243,1,37,126,3.4,2,1,0,1
Nebraska,2009-09-19,3,@,Virginia Tech,L,0,15,-1,12,27,44.4,192,1,37,86,2.3,1,0,0,0
Nevada,2009-09-19,2,@,Colorado State,L,3,20,-15,11,21,52.4,190,3,40,179,4.5,2,0,0,0
New Mexico,2009-09-19,3,,Air Force,L,2,13,-24,4,7,57.1,73,1,72,298,4.1,2,1,0,1
New Mexico State,2009-09-19,3,,Texas-El Paso,L,2,12,-26,15,33,45.5,182,0,34,156,4.6,5,0,0,0
North Carolina,2009-09-19,3,,East Carolina,W,4,31,14,20,31,64.5,192,1,30,55,1.8,1,1,0,1
North Carolina State,2009-09-19,3,,Gardner-Webb,W,6,45,31,14,22,63.6,112,0,36,101,2.8,2,0,0,0
North Texas,2009-09-19,3,@,Alabama,L,1,7,-46,22,28,78.6,263,2,45,260,5.8,5,1,0,1
Northern Illinois,2009-09-19,3,@,Purdue,W,4,28,7,20,33,60.6,188,0,23,147,6.4,2,3,0,3
Northwestern,2009-09-19,3,@,Syracuse,L,5,34,-3,24,36,66.7,346,2,32,125,3.9,2,1,1,2
Notre Dame,2009-09-19,3,,Michigan State,W,4,33,3,26,40,65.0,354,2,25,105,4.2,2,1,1,2
Ohio,2009-09-19,3,,Cal Poly,W,4,28,18,1,11,9.1,12,0,54,239,4.4,0,1,2,3
Ohio State,2009-09-19,3,N,Toledo,W,5,38,38,22,45,48.9,197,0,13,13,1.0,0,1,1,2
Oklahoma,2009-09-19,3,,Tulsa,W,6,45,45,16,37,43.2,153,0,36,116,3.2,0,1,2,3
Oklahoma State,2009-09-19,3,,Rice,W,5,41,17,28,51,54.9,301,0,32,76,2.4,3,1,1,2
Ole Miss,2009-09-19,2,,Southeastern Louisiana,W,7,52,46,21,34,61.8,216,0,30,86,2.9,0,3,2,5
Oregon,2009-09-19,3,,Utah,W,4,31,7,20,42,47.6,178,1,33,119,3.6,1,0,2,2
Oregon State,2009-09-19,3,,Cincinnati,L,1,18,-10,31,49,63.3,332,2,23,76,3.3,2,0,1,1
Penn State,2009-09-19,3,,Temple,W,4,31,25,15,34,44.1,205,0,29,46,1.6,0,1,0,1
Pitt,2009-09-19,3,,Navy,W,3,27,13,6,22,27.3,89,0,46,129,2.8,2,0,0,0
Purdue,2009-09-19,3,,Northern Illinois,L,3,21,-7,15,26,57.7,174,1,57,280,4.9,3,1,1,2
Rice,2009-09-19,3,@,Oklahoma State,L,3,24,-17,14,20,70.0,227,2,36,124,3.4,2,2,0,2
Rutgers,2009-09-19,3,,Florida International,W,2,23,8,26,40,65.0,218,2,23,42,1.8,0,1,2,3
San Diego State,2009-09-19,3,@,Idaho,L,2,20,-14,17,30,56.7,232,0,41,147,3.6,3,0,0,0
San Jose State,2009-09-19,3,@,Stanford,L,2,17,-25,11,15,73.3,171,1,40,211,5.3,2,3,1,4
SMU,2009-09-19,3,@,Washington State,L,3,27,-3,24,53,45.3,239,2,17,37,2.2,0,1,2,3
South Carolina,2009-09-19,3,,Florida Atlantic,W,5,38,22,22,38,57.9,211,2,35,96,2.7,0,2,1,3
South Florida,2009-09-19,3,,Charleston Southern,W,8,59,59,15,30,50.0,135,0,17,53,3.1,0,1,1,2
Southern Mississippi,2009-09-19,3,,Virginia,W,5,37,3,24,47,51.1,312,2,43,78,1.8,2,1,1,2
Stanford,2009-09-19,3,,San Jose State,W,6,42,25,23,39,59.0,204,1,28,24,0.9,1,1,1,2
Syracuse,2009-09-19,3,,Northwestern,W,4,37,3,36,43,83.7,414,4,28,52,1.9,1,2,1,3
Temple,2009-09-19,2,@,Penn State,L,0,6,-25,17,29,58.6,173,2,36,186,5.2,2,0,1,1
Tennessee,2009-09-19,3,@,Florida,L,1,13,-10,14,19,73.7,115,0,44,208,4.7,2,1,1,2
Texas,2009-09-19,3,,Texas Tech,W,4,34,10,46,62,74.2,420,3,18,-6,-0.3,0,2,1,3
Texas A&M,2009-09-19,2,,Utah State,W,5,38,8,24,48,50.0,334,1,46,187,4.1,3,2,0,2
Texas Christian,2009-09-19,2,,Texas State,W,8,56,35,18,39,46.2,219,2,24,30,1.3,1,1,1,2
Texas Tech,2009-09-19,3,@,Texas,L,3,24,-10,24,34,70.6,205,1,41,135,3.3,2,0,2,2
Toledo,2009-09-19,3,N,Ohio State,L,0,0,-38,18,32,56.3,275,3,46,247,5.4,2,0,2,2
Troy,2009-09-19,3,,Alabama-Birmingham,W,3,27,13,15,29,51.7,109,1,35,176,5.0,0,0,1,1
Tulsa,2009-09-19,3,@,Oklahoma,L,0,0,-45,25,37,67.6,336,6,45,193,4.3,0,0,2,2
UAB,2009-09-19,3,@,Troy,L,1,14,-13,24,32,75.0,413,2,32,138,4.3,1,1,1,2
UCF,2009-09-19,3,,Buffalo,W,2,23,6,23,36,63.9,218,2,32,86,2.7,0,3,1,4
UCLA,2009-09-19,3,,Kansas State,W,2,23,14,21,35,60.0,199,0,37,69,1.9,1,0,2,2
UNLV,2009-09-19,3,,Hawaii,W,5,34,1,31,48,64.6,477,3,15,28,1.9,1,0,1,1
USC,2009-09-19,3,@,Washington,L,1,13,-3,21,35,60.0,237,0,33,56,1.7,1,0,0,0
Utah,2009-09-19,3,@,Oregon,L,3,24,-7,4,16,25.0,95,0,51,217,4.3,3,3,1,4
Utah State,2009-09-19,2,@,Texas A&M,L,4,30,-8,21,41,51.2,322,4,44,251,5.7,1,0,0,0
UTEP,2009-09-19,3,@,New Mexico State,W,5,38,26,10,23,43.5,97,1,40,187,4.7,1,1,2,3
Vanderbilt,2009-09-19,3,,Mississippi State,L,0,3,-12,10,18,55.6,81,0,56,260,4.6,1,1,0,1
Virginia,2009-09-19,3,@,Southern Mississippi,L,4,34,-3,14,27,51.9,130,1,41,214,5.2,3,2,1,3
Virginia Tech,2009-09-19,3,,Nebraska,W,2,16,1,11,30,36.7,136,0,36,207,5.8,0,0,2,2
Wake Forest,2009-09-19,3,,Elon,W,5,35,28,24,43,55.8,195,1,27,68,2.5,0,0,0,0
Washington,2009-09-19,3,,Southern California,W,1,16,3,13,22,59.1,110,0,33,250,7.6,1,2,1,3
Washington State,2009-09-19,3,,Southern Methodist,W,4,30,3,40,57,70.2,424,2,27,80,3.0,1,1,4,5
West Virginia,2009-09-19,3,@,Auburn,L,4,30,-11,17,33,51.5,300,4,41,100,2.4,0,0,1,1
Western Kentucky,2009-09-19,3,,Central Arkansas,L,1,7,-21,20,24,83.3,214,2,31,193,6.2,2,1,1,2
Western Michigan,2009-09-19,3,,Miami (OH),W,7,48,22,28,49,57.1,362,3,26,59,2.3,1,4,1,5
Wisconsin,2009-09-19,3,,Wofford,W,6,44,30,3,7,42.9,45,0,55,214,3.9,2,3,1,4
Wyoming,2009-09-19,3,@,Colorado,L,0,0,-24,17,31,54.8,175,0,45,151,3.4,3,1,0,1
Ole Miss,2009-09-24,3,@,South Carolina,L,1,10,-6,16,34,47.1,220,1,34,65,1.9,0,1,0,1
South Carolina,2009-09-24,4,,Mississippi,W,1,16,6,8,22,36.4,109,1,40,139,3.5,0,1,0,1
Missouri,2009-09-25,4,@,Nevada,W,3,31,10,17,29,58.6,146,1,45,218,4.8,2,2,0,2
Nevada,2009-09-25,3,,Missouri,L,3,21,-10,25,40,62.5,414,3,34,78,2.3,0,1,0,1
Air Force,2009-09-26,4,,San Diego State,W,2,26,12,25,41,61.0,284,2,25,39,1.6,0,2,4,6
Akron,2009-09-26,4,@,Central Michigan,L,3,21,-27,23,31,74.2,197,4,53,326,6.2,3,0,1,1
Alabama,2009-09-26,4,,Arkansas,W,5,35,28,16,41,39.0,191,1,26,63,2.4,0,0,1,1
Arizona,2009-09-26,4,@,Oregon State,W,5,37,5,31,49,63.3,303,2,30,104,3.5,2,0,2,2
Arizona State,2009-09-26,3,@,Georgia,L,2,17,-3,17,31,54.8,242,1,31,92,3.0,1,1,2,3
Arkansas,2009-09-26,3,@,Alabama,L,1,7,-28,17,24,70.8,291,3,41,134,3.3,2,0,0,0
Arkansas State,2009-09-26,3,,Troy,L,3,27,-3,34,49,69.4,373,2,37,134,3.6,1,3,0,3
Army,2009-09-26,4,@,Iowa State,L,1,10,-21,10,19,52.6,173,1,44,203,4.6,3,0,0,0
Auburn,2009-09-26,4,,Ball State,W,7,54,24,18,30,60.0,114,1,44,146,3.3,2,2,0,2
Ball State,2009-09-26,4,@,Auburn,L,3,30,-24,21,29,72.4,306,5,34,254,7.5,2,1,1,2
Baylor,2009-09-26,3,,Northwestern State,W,10,68,55,19,31,61.3,115,0,43,133,3.1,1,2,2,4
Boise State,2009-09-26,4,@,Bowling Green State,W,7,49,35,21,42,50.0,189,1,33,93,2.8,1,1,2,3
Boston College,2009-09-26,4,,Wake Forest,W,3,27,3,25,35,71.4,354,2,31,142,4.6,1,2,1,3
Bowling Green State,2009-09-26,4,,Boise State,L,2,14,-35,19,25,76.0,262,2,35,267,7.6,5,0,0,0
Brigham Young,2009-09-26,4,,Colorado State,W,6,42,19,31,51,60.8,372,2,28,66,2.4,1,0,2,2
Buffalo,2009-09-26,4,@,Temple,L,1,13,-24,6,17,35.3,95,1,40,198,5.0,1,0,1,1
California,2009-09-26,4,@,Oregon,L,0,3,-39,25,32,78.1,288,3,52,236,4.5,2,3,0,3
Central Michigan,2009-09-26,4,,Akron,W,7,48,27,12,19,63.2,127,0,37,69,1.9,3,1,0,1
Cincinnati,2009-09-26,4,,Fresno State,W,4,28,8,16,27,59.3,153,1,57,290,5.1,1,0,1,1
Clemson,2009-09-26,4,,Texas Christian,L,1,10,-4,17,26,65.4,226,2,40,162,4.1,0,0,0,0
Colorado State,2009-09-26,4,@,Brigham Young,L,3,23,-19,18,29,62.1,241,2,34,132,3.9,4,0,2,2
Connecticut,2009-09-26,4,,Rhode Island,W,7,52,42,14,23,60.9,119,1,32,29,0.9,0,1,2,3
Duke,2009-09-26,4,,North Carolina Central,W,7,49,35,8,19,42.1,111,0,28,70,2.5,1,1,0,1
East Carolina,2009-09-26,4,,Central Florida,W,2,19,5,21,34,61.8,266,1,24,70,2.9,1,1,4,5
Florida,2009-09-26,4,@,Kentucky,W,5,41,34,14,31,45.2,93,1,32,86,2.7,0,0,2,2
Florida Atlantic,2009-09-26,3,,Louisiana-Monroe,L,3,25,-2,18,25,72.0,207,0,40,157,3.9,3,1,0,1
Florida International,2009-09-26,3,,Toledo,L,4,31,-10,18,32,56.3,343,2,34,223,6.6,3,0,1,1
Florida State,2009-09-26,4,,South Florida,L,1,7,-10,8,21,38.1,215,2,42,153,3.6,0,0,2,2
Fresno State,2009-09-26,4,@,Cincinnati,L,2,20,-8,18,26,69.2,300,3,16,57,3.6,1,0,0,0
Georgia,2009-09-26,4,,Arizona State,W,2,20,3,10,32,31.3,116,1,28,88,3.1,0,0,1,1
Georgia Tech,2009-09-26,4,,North Carolina,W,3,24,17,11,26,42.3,137,1,18,17,0.9,0,1,2,3
Houston,2009-09-26,3,,Texas Tech,W,3,29,1,30,47,63.8,321,1,32,163,5.1,3,2,0,2
Idaho,2009-09-26,4,@,Northern Illinois,W,4,34,3,17,24,70.8,184,2,30,128,4.3,1,0,0,0
Illinois,2009-09-26,3,@,Ohio State,L,0,0,-30,8,13,61.5,82,1,46,236,5.1,2,2,0,2
Indiana,2009-09-26,4,@,Michigan,L,3,33,-3,13,24,54.2,223,2,50,149,3.0,3,1,1,2
Iowa,2009-09-26,4,@,Penn State,W,2,21,11,12,32,37.5,198,1,33,109,3.3,0,1,3,4
Iowa State,2009-09-26,4,,Army,W,4,31,21,11,26,42.3,130,1,48,186,3.9,0,0,1,1
Kansas,2009-09-26,4,,Southern Mississippi,W,5,35,7,28,42,66.7,331,3,26,64,2.5,1,1,1,2
Kansas State,2009-09-26,4,,Tennessee Tech,W,7,49,42,12,19,63.2,126,1,25,-19,-0.8,0,0,1,1
Kent State,2009-09-26,4,,Miami (OH),W,3,29,10,31,53,58.5,337,1,38,215,5.7,1,3,2,5
Kentucky,2009-09-26,3,,Florida,L,1,7,-34,9,16,56.3,133,2,52,362,7.0,2,1,0,1
Louisiana,2009-09-26,4,@,Nebraska,L,0,0,-55,22,26,84.6,300,2,34,133,3.9,4,0,0,0
Louisiana-Monroe,2009-09-26,4,@,Florida Atlantic,W,3,27,2,30,50,60.0,347,2,34,142,4.2,1,1,0,1
Louisville,2009-09-26,3,@,Utah,L,2,14,-16,17,22,77.3,202,2,42,214,5.1,1,0,1,1
LSU,2009-09-26,4,@,Mississippi State,W,4,30,4,17,40,42.5,223,1,46,151,3.3,2,1,3,4
Marshall,2009-09-26,4,@,Memphis,W,3,27,11,17,35,48.6,232,1,27,119,4.4,0,0,2,2
Maryland,2009-09-26,4,,Rutgers,L,1,13,-21,4,13,30.8,42,0,49,207,4.2,2,0,0,0
Memphis,2009-09-26,4,,Marshall,L,1,16,-11,11,19,57.9,124,0,41,243,5.9,3,1,0,1
Miami (FL),2009-09-26,3,@,Virginia Tech,L,1,7,-24,4,9,44.4,98,1,55,272,4.9,2,1,0,1
Miami (OH),2009-09-26,4,@,Kent State,L,2,19,-10,5,11,45.5,77,1,41,173,4.2,1,0,0,0
Michigan,2009-09-26,4,,Indiana,W,5,36,3,21,38,55.3,270,0,33,197,6.0,3,0,1,1
Michigan State,2009-09-26,4,@,Wisconsin,L,4,30,-8,19,31,61.3,243,4,50,193,3.9,1,1,0,1
Middle Tennessee State,2009-09-26,4,@,North Texas,W,4,37,16,35,54,64.8,313,0,25,157,6.3,3,2,3,5
Minnesota,2009-09-26,4,@,Northwestern,W,5,35,11,32,47,68.1,309,2,29,64,2.2,1,2,1,3
Mississippi State,2009-09-26,4,,Louisiana State,L,3,26,-4,15,28,53.6,233,2,31,30,1.0,0,0,0,0
Navy,2009-09-26,4,,Western Kentucky,W,5,38,16,22,29,75.9,276,2,33,158,4.8,1,1,2,3
Nebraska,2009-09-26,4,,Louisiana,W,7,55,55,15,27,55.6,120,0,37,102,2.8,0,2,1,3
New Mexico,2009-09-26,4,,New Mexico State,L,2,17,-3,14,24,58.3,96,1,56,122,2.2,1,1,1,2
New Mexico State,2009-09-26,4,@,New Mexico,W,2,20,3,16,28,57.1,206,1,25,150,6.0,1,0,1,1
North Carolina,2009-09-26,4,@,Georgia Tech,L,1,7,-17,7,11,63.6,89,0,69,317,4.6,3,0,0,0
North Carolina State,2009-09-26,4,,Pittsburgh,W,5,38,7,12,23,52.2,206,2,23,94,4.1,2,0,0,0
North Texas,2009-09-26,4,,Middle Tennessee State,L,3,21,-16,21,43,48.8,269,2,45,187,4.2,2,0,0,0
Northern Illinois,2009-09-26,4,,Idaho,L,3,31,-3,18,23,78.3,270,3,41,212,5.2,1,0,0,0
Northwestern,2009-09-26,4,,Minnesota,L,3,24,-11,15,26,57.7,186,2,42,166,4.0,3,0,1,1
Notre Dame,2009-09-26,4,@,Purdue,W,3,24,3,22,38,57.9,289,3,26,74,2.8,0,1,1,2
Ohio,2009-09-26,4,@,Tennessee,L,2,23,-11,17,34,50.0,222,2,39,177,4.5,1,1,1,2
Ohio State,2009-09-26,4,,Illinois,W,3,30,30,15,29,51.7,88,0,34,82,2.4,0,0,3,3
Oklahoma State,2009-09-26,4,,Grambling State,W,8,56,50,11,26,42.3,104,0,42,156,3.7,0,1,1,2
Oregon,2009-09-26,4,,California,W,5,42,39,13,36,36.1,130,0,32,77,2.4,0,2,0,2
Oregon State,2009-09-26,4,,Arizona,L,4,32,-5,25,34,73.5,254,3,33,134,4.1,2,0,0,0
Penn State,2009-09-26,4,,Iowa,L,1,10,-11,11,26,42.3,135,0,37,163,4.4,1,0,2,2
Pitt,2009-09-26,4,@,North Carolina State,L,4,31,-7,21,35,60.0,322,4,46,208,4.5,1,1,0,1
Purdue,2009-09-26,4,,Notre Dame,L,3,21,-3,20,36,55.6,216,1,43,167,3.9,2,0,1,1
Rice,2009-09-26,4,,Vanderbilt,L,2,17,-19,23,41,56.1,268,0,43,216,5.0,4,0,1,1
Rutgers,2009-09-26,4,@,Maryland,W,4,34,21,21,38,55.3,271,1,24,28,1.2,0,2,3,5
San Diego State,2009-09-26,4,@,Air Force,L,2,14,-12,3,7,42.9,51,0,58,243,4.2,0,0,0,0
San Jose State,2009-09-26,4,,Cal Poly,W,3,19,10,10,26,38.5,135,0,43,179,4.2,1,1,1,2
South Florida,2009-09-26,4,@,Florida State,W,2,17,10,25,37,67.6,269,0,27,19,0.7,1,4,0,4
Southern Mississippi,2009-09-26,4,@,Kansas,L,4,28,-7,30,42,71.4,331,3,45,102,2.3,2,1,1,2
Stanford,2009-09-26,4,,Washington,W,4,34,20,16,31,51.6,191,1,28,99,3.5,0,1,2,3
Syracuse,2009-09-26,4,,Maine,W,5,41,17,25,36,69.4,340,3,28,90,3.2,0,0,2,2
Temple,2009-09-26,3,,Buffalo,W,4,37,24,26,41,63.4,281,1,30,99,3.3,0,1,4,5
Tennessee,2009-09-26,4,,Ohio,W,4,34,11,30,52,57.7,319,1,17,21,1.2,0,1,1,2
Texas,2009-09-26,4,,Texas-El Paso,W,8,64,57,9,26,34.6,44,0,25,9,0.4,0,1,4,5
Texas A&M,2009-09-26,3,,Alabama-Birmingham,W,8,56,37,9,25,36.0,74,0,35,229,6.5,2,0,0,0
Texas Christian,2009-09-26,3,@,Clemson,W,2,14,4,17,37,45.9,192,0,32,117,3.7,1,0,0,0
Texas Tech,2009-09-26,4,@,Houston,L,4,28,-1,38,58,65.5,435,1,36,144,4.0,2,0,1,1
Toledo,2009-09-26,4,@,Florida International,W,5,41,10,19,43,44.2,224,1,42,148,3.5,3,2,0,2
Troy,2009-09-26,4,@,Arkansas State,W,3,30,3,15,27,55.6,235,1,25,70,2.8,2,3,0,3
Tulane,2009-09-26,3,,McNeese State,W,6,42,10,16,25,64.0,221,1,48,252,5.3,3,2,0,2
Tulsa,2009-09-26,4,,Sam Houston State,W,8,56,53,8,21,38.1,100,0,42,141,3.4,0,2,0,2
UAB,2009-09-26,4,@,Texas A&M,L,2,19,-37,25,31,80.6,308,3,51,236,4.6,5,1,0,1
UCF,2009-09-26,4,@,East Carolina,L,2,14,-5,27,41,65.9,293,1,38,110,2.9,1,2,1,3
UNLV,2009-09-26,4,@,Wyoming,L,3,27,-3,25,39,64.1,248,3,32,109,3.4,0,0,0,0
USC,2009-09-26,4,,Washington State,W,4,27,21,16,31,51.6,144,0,46,85,1.8,1,2,1,3
Utah,2009-09-26,4,,Louisville,W,3,30,16,15,33,45.5,181,1,35,80,2.3,1,2,1,3
Utah State,2009-09-26,3,,Southern Utah,W,7,53,19,26,53,49.1,262,3,31,105,3.4,1,1,2,3
UTEP,2009-09-26,4,@,Texas,L,1,7,-57,33,41,80.5,335,3,42,304,7.2,4,2,1,3
Vanderbilt,2009-09-26,4,@,Rice,W,4,36,19,12,32,37.5,122,1,40,160,4.0,1,0,4,4
Virginia Tech,2009-09-26,4,,Miami (FL),W,4,31,24,9,25,36.0,150,0,34,59,1.7,1,1,1,2
Wake Forest,2009-09-26,4,@,Boston College,L,3,24,-3,18,29,62.1,228,3,45,170,3.8,0,0,1,1
Washington,2009-09-26,4,@,Stanford,L,2,14,-20,7,14,50.0,103,0,50,321,6.4,3,2,0,2
Washington State,2009-09-26,4,@,Southern California,L,1,6,-21,13,22,59.1,247,2,29,156,5.4,2,2,0,2
Western Kentucky,2009-09-26,4,@,Navy,L,3,22,-16,4,5,80.0,100,1,64,373,5.8,4,1,0,1
Western Michigan,2009-09-26,4,,Hofstra,W,3,24,14,18,30,60.0,189,1,35,140,4.0,0,2,0,2
Wisconsin,2009-09-26,4,,Michigan State,W,5,38,8,24,46,52.2,396,4,22,90,4.1,0,1,3,4
Wyoming,2009-09-26,4,,Nevada-Las Vegas,W,3,30,3,26,45,57.8,260,1,32,126,3.9,2,2,2,4
Hawaii,2009-09-30,4,@,Louisiana Tech,L,0,6,-21,13,22,59.1,97,0,57,352,6.2,3,0,0,0
Louisiana Tech,2009-09-30,4,,Hawaii,W,3,27,21,25,45,55.6,308,0,16,-7,-0.4,0,1,2,3
Colorado,2009-10-01,4,@,West Virginia,L,3,24,-11,12,19,63.2,148,2,42,257,6.1,3,4,0,4
Southern Mississippi,2009-10-01,5,@,Alabama-Birmingham,L,2,17,-13,6,13,46.2,23,1,47,222,4.7,1,0,0,0
UAB,2009-10-01,5,,Southern Mississippi,W,3,30,13,25,35,71.4,234,2,29,111,3.8,0,2,1,3
West Virginia,2009-10-01,4,,Colorado,W,5,35,11,27,54,50.0,292,2,30,100,3.3,1,0,3,3
Brigham Young,2009-10-02,5,,Utah State,W,5,35,18,20,30,66.7,213,1,37,109,2.9,1,1,0,1
Louisville,2009-10-02,4,,Pittsburgh,L,1,10,-25,16,23,69.6,242,3,38,162,4.3,2,1,0,1
Pitt,2009-10-02,5,@,Louisville,W,5,35,25,19,31,61.3,204,0,37,101,2.7,1,1,0,1
Utah State,2009-10-02,4,@,Brigham Young,L,2,17,-18,16,23,69.6,218,3,43,213,5.0,2,1,2,3
Air Force,2009-10-03,5,@,Navy,L,1,13,-3,3,4,75.0,36,0,56,173,3.1,1,1,1,2
Alabama,2009-10-03,5,@,Kentucky,W,5,38,18,17,32,53.1,168,1,38,133,3.5,1,1,3,4
Arizona State,2009-10-03,4,,Oregon State,L,2,17,-11,18,30,60.0,216,2,24,79,3.3,2,0,1,1
Arkansas,2009-10-03,4,N,Texas A&M,W,6,47,28,30,58,51.7,345,2,35,113,3.2,0,2,0,2
Arkansas State,2009-10-03,4,@,Iowa,L,3,21,-3,18,27,66.7,296,3,33,124,3.8,0,0,2,2
