School,Date,G,Loc,Opponent,WL,Pass Comp,Pass Att,Comp Pct,Pass Yard,Pass TD,Rush Att,Rush Yard,Rush Avg,Rush TD,TFL,Sk,Fum,Pass Int,Turnovers
Cincinnati,2014-09-12,1,,Toledo,W,29,42,69.0,436,6,30,148,4.9,2,3,3,0,0,0
Toledo,2014-09-12,3,@,Cincinnati,L,28,43,65.1,323,3,39,240,6.2,1,3,1,1,0,1
Air Force,2014-09-13,3,@,Georgia State,W,12,15,80.0,224,2,65,315,4.8,4,4,3,0,0,0
Alabama,2014-09-13,3,,Southern Mississippi,W,17,24,70.8,214,2,49,333,6.8,5,4,1,1,0,1
Arizona,2014-09-13,3,,Nevada,W,22,26,84.6,278,3,38,229,6.0,2,5,2,0,1,1
Arizona State,2014-09-13,3,@,Colorado,W,15,25,60.0,203,3,35,223,6.4,2,9,3,0,0,0
Arkansas,2014-09-13,3,@,Texas Tech,W,6,12,50.0,61,0,68,438,6.4,7,5,0,2,0,2
Arkansas State,2014-09-13,3,@,Miami (FL),L,23,42,54.8,236,1,47,93,2.0,2,6,3,1,1,2
Army,2014-09-13,2,@,Stanford,L,3,5,60.0,9,0,56,198,3.5,0,6,2,1,1,2
Ball State,2014-09-13,3,,Indiana State,L,24,46,52.2,266,1,37,95,2.6,1,4,2,1,0,1
Boise State,2014-09-13,3,@,Connecticut,W,20,29,69.0,240,3,27,52,1.9,0,13,8,1,0,1
Boston College,2014-09-13,3,,Southern California,W,5,14,35.7,54,0,54,452,8.4,5,16,5,0,1,1
Bowling Green State,2014-09-13,3,,Indiana,W,46,73,63.0,395,3,40,176,4.4,2,4,1,1,1,2
Central Michigan,2014-09-13,3,,Syracuse,L,18,34,52.9,183,0,23,34,1.5,0,5,4,2,0,2
Colorado,2014-09-13,3,,Arizona State,L,35,54,64.8,313,3,37,232,6.3,0,5,2,1,2,3
Colorado State,2014-09-13,3,,California-Davis,W,25,34,73.5,452,4,33,224,6.8,3,4,0,0,0,0
Connecticut,2014-09-13,3,,Boise State,L,22,38,57.9,242,2,36,48,1.3,0,4,1,1,2,3
Duke,2014-09-13,3,,Kansas,W,20,34,58.8,180,2,36,331,9.2,3,3,2,0,0,0
East Carolina,2014-09-13,3,@,Virginia Tech,W,23,47,48.9,427,3,25,75,3.0,1,6,3,1,0,1
Eastern Michigan,2014-09-13,3,@,Old Dominion,L,12,24,50.0,72,0,48,143,3.0,0,9,2,2,0,2
Florida,2014-09-13,3,,Kentucky,W,25,44,56.8,295,3,50,237,4.7,1,6,2,0,1,1
Florida Atlantic,2014-09-13,3,,Tulsa,W,18,23,78.3,341,4,42,177,4.2,1,6,4,0,0,0
Florida International,2014-09-13,3,,Pittsburgh,L,17,35,48.6,236,2,33,57,1.7,1,4,3,1,0,1
Fresno State,2014-09-13,3,,Nebraska,L,30,59,50.8,241,1,28,105,3.8,1,4,0,0,0,0
Georgia,2014-09-13,2,@,South Carolina,L,16,22,72.7,191,2,38,217,5.7,2,5,1,0,0,0
Georgia Southern,2014-09-13,3,@,Georgia Tech,L,13,22,59.1,245,1,38,283,7.4,4,5,1,1,0,1
Georgia State,2014-09-13,3,,Air Force,L,26,42,61.9,414,2,25,135,5.4,3,5,3,0,1,1
Georgia Tech,2014-09-13,3,,Georgia Southern,W,11,24,45.8,188,4,53,348,6.6,2,4,1,0,0,0
Hawaii,2014-09-13,3,,Northern Iowa,W,17,36,47.2,225,1,50,148,3.0,1,7,1,1,0,1
Idaho,2014-09-13,3,,Western Michigan,L,27,41,65.9,362,3,31,45,1.5,1,3,1,0,1,1
Illinois,2014-09-13,3,@,Washington,L,20,30,66.7,279,2,26,72,2.8,0,7,1,2,1,3
Indiana,2014-09-13,2,@,Bowling Green State,L,31,41,75.6,347,1,37,235,6.4,5,4,1,1,0,1
Iowa,2014-09-13,3,,Iowa State,L,16,24,66.7,146,0,44,129,2.9,2,4,2,1,1,2
Iowa State,2014-09-13,3,@,Iowa,W,25,36,69.4,255,2,26,82,3.2,0,9,4,1,0,1
Kansas,2014-09-13,2,@,Duke,L,12,29,41.4,95,0,47,202,4.3,0,2,2,0,2,2
Kent State,2014-09-13,3,@,Ohio State,L,15,34,44.1,79,0,23,47,2.0,0,4,2,0,3,3
Kentucky,2014-09-13,3,@,Florida,L,24,45,53.3,369,3,33,81,2.5,0,5,2,0,3,3
Louisiana,2014-09-13,3,@,Mississippi,L,15,31,48.4,129,0,37,193,5.2,1,3,1,1,3,4
Louisiana-Monroe,2014-09-13,3,@,Louisiana State,L,16,30,53.3,77,0,18,16,0.9,0,4,2,1,0,1
Louisville,2014-09-13,3,@,Virginia,L,20,43,46.5,203,2,27,79,2.9,1,6,3,2,2,4
LSU,2014-09-13,3,,Louisiana-Monroe,W,12,20,60.0,153,0,52,219,4.2,4,5,1,0,1,1
Marshall,2014-09-13,3,,Ohio,W,20,33,60.6,448,4,46,257,5.6,1,2,1,0,1,1
Maryland,2014-09-13,3,,West Virginia,L,21,38,55.3,284,2,27,163,6.0,1,10,3,0,1,1
Massachusetts,2014-09-13,3,@,Vanderbilt,L,18,35,51.4,258,2,39,88,2.3,2,5,1,1,0,1
Miami (FL),2014-09-13,3,,Arkansas State,W,16,26,61.5,342,4,35,146,4.2,2,6,4,1,1,2
Miami (OH),2014-09-13,3,@,Michigan,L,12,26,46.2,165,1,24,33,1.4,0,3,1,0,1,1
Michigan,2014-09-13,3,,Miami (OH),W,13,22,59.1,184,2,45,276,6.1,2,1,1,2,1,3
Middle Tennessee State,2014-09-13,3,,Western Kentucky,W,17,28,60.7,218,1,61,323,5.3,5,4,2,0,0,0
Minnesota,2014-09-13,3,@,Texas Christian,L,14,29,48.3,169,1,39,99,2.5,0,4,2,2,3,5
Mississippi State,2014-09-13,3,@,South Alabama,W,16,24,66.7,226,2,45,288,6.4,3,10,5,2,0,2
Missouri,2014-09-13,3,,Central Florida,W,14,24,58.3,144,4,35,178,5.1,0,9,6,0,1,1
Navy,2014-09-13,3,@,Texas State,W,5,7,71.4,117,2,57,352,6.2,3,2,2,0,1,1
Nebraska,2014-09-13,3,@,Fresno State,W,14,24,58.3,282,4,42,280,6.7,2,11,4,1,0,1
Nevada,2014-09-13,3,@,Arizona,L,29,39,74.4,321,3,40,108,2.7,0,2,1,0,0,0
New Mexico State,2014-09-13,3,@,Texas-El Paso,L,23,41,56.1,335,2,21,90,4.3,1,2,0,0,2,2
North Carolina State,2014-09-13,3,@,South Florida,W,21,33,63.6,274,2,53,315,5.9,5,6,3,1,1,2
Northern Illinois,2014-09-13,3,@,Nevada-Las Vegas,W,18,28,64.3,285,3,69,331,4.8,3,6,3,1,0,1
Notre Dame,2014-09-13,3,N,Purdue,W,25,40,62.5,259,2,38,139,3.7,1,4,3,1,0,1
Ohio,2014-09-13,3,@,Marshall,L,22,38,57.9,236,2,32,141,4.4,0,3,1,1,1,2
Ohio State,2014-09-13,3,,Kent State,W,25,34,73.5,344,6,53,284,5.4,3,10,4,2,1,3
Oklahoma,2014-09-13,3,,Tennessee,W,20,33,60.6,308,1,34,146,4.3,2,12,5,1,1,2
Oklahoma State,2014-09-13,3,,Texas-San Antonio,W,16,30,53.3,315,2,49,162,3.3,2,9,3,0,0,0
Old Dominion,2014-09-13,3,,Eastern Michigan,W,17,30,56.7,187,0,37,180,4.9,1,6,3,1,1,2
Ole Miss,2014-09-13,3,,Louisiana,W,29,36,80.6,340,4,35,214,6.1,3,2,1,0,1,1
Oregon,2014-09-13,3,,Wyoming,W,25,31,80.6,293,2,37,263,7.1,5,11,5,0,0,0
Penn State,2014-09-13,3,@,Rutgers,W,25,44,56.8,309,0,33,64,1.9,1,6,3,0,1,1
Pitt,2014-09-13,3,@,Florida International,W,11,19,57.9,101,1,54,321,5.9,4,6,4,2,1,3
Purdue,2014-09-13,3,N,Notre Dame,L,27,40,67.5,234,2,26,56,2.2,0,9,4,1,2,3
Rice,2014-09-13,2,@,Texas A&M,L,24,36,66.7,241,1,55,240,4.4,0,4,2,0,0,0
Rutgers,2014-09-13,3,,Penn State,L,15,31,48.4,192,0,31,102,3.3,1,8,5,0,5,5
South Alabama,2014-09-13,2,,Mississippi State,L,28,55,50.9,288,0,27,57,2.1,0,4,1,2,2,4
South Carolina,2014-09-13,3,,Georgia,W,21,30,70.0,271,3,42,176,4.2,2,4,2,1,1,2
South Florida,2014-09-13,3,,North Carolina State,L,5,20,25.0,89,1,27,70,2.6,0,2,1,1,2,3
Southern Mississippi,2014-09-13,3,@,Alabama,L,19,37,51.4,207,0,18,56,3.1,0,4,1,0,0,0
Stanford,2014-09-13,3,,Army,W,20,28,71.4,216,4,32,199,6.2,1,9,1,1,0,1
Syracuse,2014-09-13,2,@,Central Michigan,W,20,30,66.7,175,1,49,289,5.9,3,8,5,0,0,0
Tennessee,2014-09-13,3,@,Oklahoma,L,21,44,47.7,201,1,33,112,3.4,0,5,1,1,2,3
Texas,2014-09-13,3,N,UCLA,L,24,34,70.6,196,2,30,126,4.2,0,11,3,0,0,0
Texas A&M,2014-09-13,3,,Rice,W,21,33,63.6,309,4,26,168,6.5,1,8,3,0,1,1
Texas Christian,2014-09-13,2,,Minnesota,W,27,46,58.7,258,2,27,169,6.3,1,8,2,1,1,2
Texas State,2014-09-13,2,,Navy,L,24,36,66.7,231,1,44,211,4.8,2,2,2,0,1,1
Texas Tech,2014-09-13,3,,Arkansas,L,27,45,60.0,252,3,22,101,4.6,1,2,0,1,2,3
Troy,2014-09-13,3,,Abilene Christian,L,21,38,55.3,286,1,29,131,4.5,4,8,2,0,0,0
Tulane,2014-09-13,3,,Southeastern Louisiana,W,14,30,46.7,238,3,40,122,3.1,2,8,3,1,2,3
Tulsa,2014-09-13,3,@,Florida Atlantic,L,24,52,46.2,269,1,27,94,3.5,2,13,1,1,2,3
UAB,2014-09-13,3,,Alabama A&M,W,22,32,68.8,288,0,51,195,3.8,6,11,4,0,1,1
UCF,2014-09-13,2,@,Missouri,L,22,36,61.1,209,1,39,90,2.3,0,3,1,2,2,4
UCLA,2014-09-13,3,N,Texas,W,27,34,79.4,226,2,47,217,4.6,0,3,2,1,0,1
UNLV,2014-09-13,3,,Northern Illinois,L,24,42,57.1,397,2,32,102,3.2,2,4,3,0,1,1
USC,2014-09-13,3,@,Boston College,L,31,41,75.6,317,4,29,20,0.7,0,7,1,0,0,0
Utah State,2014-09-13,3,,Wake Forest,W,32,44,72.7,331,3,35,60,1.7,0,14,6,1,2,3
UTEP,2014-09-13,3,,New Mexico State,W,13,16,81.3,126,1,58,344,5.9,5,6,0,0,1,1
UTSA,2014-09-13,3,@,Oklahoma State,L,15,29,51.7,133,0,35,73,2.1,1,8,4,0,1,1
Vanderbilt,2014-09-13,3,,Massachusetts,W,16,23,69.6,150,1,40,160,4.0,2,7,3,0,1,1
Virginia,2014-09-13,3,,Louisville,W,16,30,53.3,171,1,40,114,2.9,1,5,3,1,2,3
Virginia Tech,2014-09-13,3,,East Carolina,L,30,56,53.6,298,3,33,91,2.8,0,8,4,0,2,2
Wake Forest,2014-09-13,3,@,Utah State,L,20,50,40.0,257,2,24,-25,-1.0,0,11,2,1,2,3
Washington,2014-09-13,3,,Illinois,W,16,22,72.7,219,1,58,245,4.2,2,8,6,1,0,1
Washington State,2014-09-13,3,,Portland State,W,43,64,67.2,630,7,23,76,3.3,1,7,3,0,2,2
West Virginia,2014-09-13,3,@,Maryland,W,37,49,75.5,511,4,59,183,3.1,1,10,2,3,1,4
Western Kentucky,2014-09-13,3,@,Middle Tennessee State,L,43,66,65.2,593,4,36,125,3.5,1,5,2,0,1,1
Western Michigan,2014-09-13,2,@,Idaho,W,10,15,66.7,241,3,44,243,5.5,3,7,4,0,0,0
Wyoming,2014-09-13,3,@,Oregon,L,19,33,57.6,284,2,41,155,3.8,0,5,1,1,2,3
Auburn,2014-09-18,3,@,Kansas State,W,17,31,54.8,231,2,45,128,2.8,0,6,3,0,1,1
Kansas State,2014-09-18,3,,Auburn,L,24,40,60.0,245,0,30,40,1.3,2,5,3,1,2,3
Connecticut,2014-09-19,4,@,South Florida,L,6,10,60.0,88,1,26,57,2.2,0,10,1,1,0,1
South Florida,2014-09-19,4,,Connecticut,W,10,18,55.6,113,1,53,158,3.0,1,7,2,0,1,1
Akron,2014-09-20,3,,Marshall,L,25,52,48.1,251,1,23,92,4.0,1,2,1,2,2,4
Alabama,2014-09-20,4,,Florida,W,24,35,68.6,449,5,52,223,4.3,1,4,1,3,1,4
Appalachian State,2014-09-20,3,@,Southern Mississippi,L,28,40,70.0,264,2,47,191,4.1,1,9,2,1,2,3
Arizona,2014-09-20,4,,California,W,47,74,63.5,520,5,32,107,3.3,1,10,3,0,2,2
Arkansas,2014-09-20,4,,Northern Illinois,W,16,23,69.6,215,2,45,212,4.7,3,5,1,0,0,0
Arkansas State,2014-09-20,4,,Utah State,W,19,33,57.6,190,1,47,126,2.7,2,7,3,3,1,4
Army,2014-09-20,3,@,Wake Forest,L,3,5,60.0,18,1,59,341,5.8,2,10,1,2,0,2
Ball State,2014-09-20,4,@,Toledo,L,15,27,55.6,176,2,42,175,4.2,0,2,2,0,0,0
Boise State,2014-09-20,4,,Louisiana,W,24,31,77.4,237,0,48,262,5.5,4,6,2,0,0,0
Boston College,2014-09-20,4,,Maine,W,12,21,57.1,136,1,64,413,6.5,4,5,2,0,1,1
Bowling Green State,2014-09-20,4,@,Wisconsin,L,15,33,45.5,178,0,29,93,3.2,2,2,1,1,1,2
Brigham Young,2014-09-20,4,,Virginia,W,13,23,56.5,187,2,37,145,3.9,2,5,2,0,0,0
Buffalo,2014-09-20,4,,Norfolk State,W,15,29,51.7,262,4,44,169,3.8,1,10,3,0,0,0
California,2014-09-20,3,@,Arizona,L,18,30,60.0,380,3,42,193,4.6,3,7,3,1,1,2
Central Michigan,2014-09-20,4,@,Kansas,L,18,26,69.2,178,0,35,101,2.9,1,7,2,2,1,3
Cincinnati,2014-09-20,2,N,Miami (OH),W,25,39,64.1,271,4,30,99,3.3,0,13,8,0,2,2
Clemson,2014-09-20,3,@,Florida State,L,22,33,66.7,306,0,40,101,2.5,2,10,5,1,0,1
Colorado,2014-09-20,4,,Hawaii,W,29,45,64.4,287,2,36,118,3.3,1,7,4,0,2,2
Duke,2014-09-20,4,,Tulane,W,15,28,53.6,181,0,42,256,6.1,4,8,3,1,1,2
East Carolina,2014-09-20,4,,North Carolina,W,32,51,62.7,446,4,46,343,7.5,5,8,1,0,1,1
Eastern Michigan,2014-09-20,4,@,Michigan State,L,10,29,34.5,115,2,19,20,1.1,0,6,1,5,1,6
Florida,2014-09-20,4,@,Alabama,L,9,28,32.1,93,1,27,107,4.0,1,8,1,1,2,3
Florida Atlantic,2014-09-20,4,@,Wyoming,L,15,29,51.7,108,0,39,188,4.8,1,6,5,3,0,3
Florida International,2014-09-20,4,,Louisville,L,13,26,50.0,117,0,40,88,2.2,0,9,4,1,2,3
Florida State,2014-09-20,3,,Clemson,W,21,39,53.8,304,1,27,13,0.5,2,5,1,0,2,2
Fresno State,2014-09-20,4,,Southern Utah,W,22,38,57.9,291,4,54,389,7.2,3,8,4,0,1,1
Georgia,2014-09-20,3,,Troy,W,14,22,63.6,180,3,39,367,9.4,5,10,2,0,0,0
Georgia Southern,2014-09-20,4,@,South Alabama,W,6,11,54.5,85,0,52,335,6.4,4,9,4,1,1,2
Georgia State,2014-09-20,4,@,Washington,L,22,34,64.7,205,2,41,68,1.7,0,5,3,1,3,4
Georgia Tech,2014-09-20,4,@,Virginia Tech,W,7,18,38.9,125,1,44,250,5.7,1,7,1,1,0,1
Hawaii,2014-09-20,4,@,Colorado,L,17,46,37.0,155,0,32,131,4.1,0,6,1,1,1,2
Houston,2014-09-20,4,,Nevada-Las Vegas,W,12,29,41.4,135,2,52,399,7.7,4,4,1,0,2,2
Idaho,2014-09-20,4,@,Ohio,L,33,56,58.9,353,2,28,64,2.3,1,4,1,0,3,3
Illinois,2014-09-20,4,,Texas State,W,25,39,64.1,266,2,27,219,8.1,3,14,4,0,1,1
Indiana,2014-09-20,3,@,Missouri,W,18,33,54.5,252,1,50,241,4.8,3,11,2,0,0,0
Iowa,2014-09-20,4,@,Pittsburgh,W,12,18,66.7,178,1,35,133,3.8,2,3,1,0,1,1
Kansas,2014-09-20,3,,Central Michigan,W,24,34,70.6,231,2,35,138,3.9,1,10,3,0,1,1
Louisiana,2014-09-20,4,@,Boise State,L,21,39,53.8,174,0,23,67,2.9,1,9,3,0,1,1
Louisiana Tech,2014-09-20,4,,Northwestern State,L,20,34,58.8,280,1,33,133,4.0,2,8,3,2,3,5
Louisville,2014-09-20,4,@,Florida International,W,20,36,55.6,324,2,35,12,0.3,1,10,5,2,0,2
LSU,2014-09-20,4,,Mississippi State,L,20,36,55.6,341,2,36,89,2.5,1,4,2,0,1,1
Marshall,2014-09-20,4,@,Akron,W,20,38,52.6,242,1,38,284,7.5,5,6,2,0,1,1
Maryland,2014-09-20,4,@,Syracuse,W,16,26,61.5,280,2,32,89,2.8,1,4,1,0,0,0
Massachusetts,2014-09-20,4,@,Penn State,L,17,33,51.5,263,1,28,3,0.1,0,6,2,1,0,1
Memphis,2014-09-20,3,,Middle Tennessee State,W,21,35,60.0,219,2,51,261,5.1,1,10,5,0,1,1
Miami (FL),2014-09-20,4,@,Nebraska,L,28,42,66.7,359,3,23,76,3.3,1,2,0,1,2,3
Miami (OH),2014-09-20,4,N,Cincinnati,L,13,26,50.0,262,2,44,102,2.3,1,3,1,2,1,3
Michigan,2014-09-20,4,,Utah,L,18,39,46.2,190,0,36,118,3.3,0,11,3,1,3,4
Michigan State,2014-09-20,3,,Eastern Michigan,W,14,19,73.7,160,3,60,336,5.6,7,4,1,0,1,1
Middle Tennessee State,2014-09-20,4,@,Memphis,L,24,35,68.6,237,0,34,88,2.6,2,5,5,2,1,3
Minnesota,2014-09-20,4,,San Jose State,W,1,7,14.3,7,0,58,380,6.6,3,9,3,1,1,2
Mississippi State,2014-09-20,4,@,Louisiana State,W,15,24,62.5,268,2,49,302,6.2,2,6,3,2,0,2
Missouri,2014-09-20,4,,Indiana,L,29,48,60.4,331,2,35,172,4.9,1,3,2,0,1,1
Navy,2014-09-20,4,,Rutgers,L,12,22,54.5,231,1,43,171,4.0,2,4,4,1,0,1
Nebraska,2014-09-20,4,,Miami (FL),W,9,13,69.2,113,2,54,343,6.4,2,7,2,1,1,2
New Mexico,2014-09-20,3,@,New Mexico State,W,8,14,57.1,67,2,49,432,8.8,3,6,0,1,0,1
New Mexico State,2014-09-20,4,,New Mexico,L,32,47,68.1,333,2,45,174,3.9,3,4,0,0,2,2
North Carolina,2014-09-20,3,@,East Carolina,L,24,43,55.8,294,3,39,145,3.7,2,10,2,0,1,1
North Carolina State,2014-09-20,4,,Presbyterian,W,14,22,63.6,195,3,31,265,8.5,3,8,3,0,0,0
North Texas,2014-09-20,4,,Nicholls State,W,13,17,76.5,202,3,38,324,8.5,5,13,10,1,0,1
Northern Illinois,2014-09-20,4,@,Arkansas,L,19,31,61.3,180,2,32,123,3.8,0,5,1,1,0,1
Northwestern,2014-09-20,3,,Western Illinois,W,15,25,60.0,117,0,41,166,4.0,3,6,4,2,0,2
Ohio,2014-09-20,4,,Idaho,W,12,19,63.2,233,1,47,272,5.8,3,6,3,1,0,1
Oklahoma,2014-09-20,4,@,West Virginia,W,17,30,56.7,209,1,46,301,6.5,4,6,3,0,1,1
Old Dominion,2014-09-20,4,@,Rice,W,27,43,62.8,430,5,21,100,4.8,1,5,2,0,0,0
Oregon,2014-09-20,4,@,Washington State,W,21,25,84.0,329,5,42,172,4.1,0,5,1,0,0,0
Oregon State,2014-09-20,3,,San Diego State,W,24,31,77.4,275,0,36,97,2.7,4,5,3,1,1,2
Penn State,2014-09-20,4,,Massachusetts,W,18,32,56.3,236,1,45,228,5.1,5,10,3,0,0,0
Pitt,2014-09-20,4,,Iowa,L,19,30,63.3,250,0,42,185,4.4,2,1,1,0,1,1
Purdue,2014-09-20,4,,Southern Illinois,W,15,26,57.7,198,2,44,183,4.2,2,6,3,1,0,1
Rice,2014-09-20,3,,Old Dominion,L,22,34,64.7,242,2,54,284,5.3,4,4,2,0,0,0
Rutgers,2014-09-20,4,@,Navy,W,11,14,78.6,151,0,56,284,5.1,4,9,4,1,0,1
San Diego State,2014-09-20,3,@,Oregon State,L,14,26,53.8,106,0,23,109,4.7,1,6,3,0,2,2
San Jose State,2014-09-20,3,@,Minnesota,L,16,33,48.5,186,1,32,68,2.1,0,3,1,3,2,5
SMU,2014-09-20,3,,Texas A&M,L,14,29,48.3,139,0,42,102,2.4,0,8,3,0,0,0
South Alabama,2014-09-20,3,,Georgia Southern,L,13,34,38.2,149,1,42,147,3.5,0,3,1,0,2,2
South Carolina,2014-09-20,4,@,Vanderbilt,W,22,34,64.7,237,3,34,212,6.2,2,2,1,1,0,1
Southern Mississippi,2014-09-20,4,,Appalachian State,W,22,36,61.1,268,1,25,61,2.4,2,8,2,0,2,2
Syracuse,2014-09-20,3,,Maryland,L,14,28,50.0,219,0,51,370,7.3,2,4,3,1,1,2
Temple,2014-09-20,3,,Delaware State,W,16,21,76.2,179,2,40,172,4.3,3,9,2,0,2,2
Texas A&M,2014-09-20,4,@,Southern Methodist,W,24,37,64.9,395,3,31,268,8.6,4,12,7,0,1,1
Texas State,2014-09-20,3,@,Illinois,L,29,43,67.4,336,4,52,139,2.7,1,2,1,0,1,1
Toledo,2014-09-20,4,,Ball State,W,13,22,59.1,152,1,47,318,6.8,4,3,2,1,1,2
Troy,2014-09-20,4,@,Georgia,L,18,33,54.5,169,0,28,47,1.7,0,2,1,1,1,2
Tulane,2014-09-20,4,@,Duke,L,14,36,38.9,160,0,58,231,4.0,2,5,1,1,4,5
UCF,2014-09-20,3,,Bethune-Cookman,W,8,13,61.5,182,2,41,169,4.1,3,14,5,0,0,0
UNLV,2014-09-20,4,@,Houston,L,16,39,41.0,146,0,39,170,4.4,2,3,3,0,3,3
Utah,2014-09-20,3,@,Michigan,W,18,27,66.7,205,1,37,81,2.2,0,8,4,0,1,1
Utah State,2014-09-20,4,@,Arkansas State,L,27,47,57.4,268,2,37,145,3.9,0,10,4,0,1,1
Vanderbilt,2014-09-20,4,,South Carolina,L,15,25,60.0,223,2,30,156,5.2,0,3,1,1,1,2
Virginia,2014-09-20,4,@,Brigham Young,L,35,58,60.3,327,1,44,192,4.4,2,4,2,1,1,2
Virginia Tech,2014-09-20,4,,Georgia Tech,L,28,39,71.8,297,0,33,127,3.8,2,7,1,0,3,3
Wake Forest,2014-09-20,4,,Army,W,25,35,71.4,238,2,30,100,3.3,1,6,1,0,1,1
Washington,2014-09-20,4,,Georgia State,W,19,27,70.4,154,3,41,182,4.4,2,7,4,0,0,0
Washington State,2014-09-20,4,,Oregon,L,43,63,68.3,436,4,17,63,3.7,0,11,7,2,0,2
West Virginia,2014-09-20,4,,Oklahoma,L,25,41,61.0,376,2,40,137,3.4,2,4,3,1,2,3
Western Michigan,2014-09-20,3,,Murray State,W,20,29,69.0,228,1,54,377,7.0,5,5,0,0,1,1
Wisconsin,2014-09-20,3,,Bowling Green State,W,9,18,50.0,112,1,60,644,10.7,8,11,4,2,1,3
Wyoming,2014-09-20,4,,Florida Atlantic,W,10,23,43.5,161,0,41,173,4.2,2,5,2,1,0,1
Arizona State,2014-09-25,4,,UCLA,L,42,69,60.9,488,3,36,138,3.8,0,6,1,2,2,4
Oklahoma State,2014-09-25,4,,Texas Tech,W,17,31,54.8,370,4,42,158,3.8,2,6,3,0,2,2
Texas Tech,2014-09-25,4,@,Oklahoma State,L,37,60,61.7,394,5,30,118,3.9,0,4,2,0,3,3
UCLA,2014-09-25,4,@,Arizona State,W,18,23,78.3,355,4,35,225,6.4,2,5,1,0,0,0
Fresno State,2014-09-26,5,@,New Mexico,W,28,42,66.7,321,3,45,272,6.0,2,7,2,1,1,2
Middle Tennessee State,2014-09-26,5,@,Old Dominion,W,25,30,83.3,259,2,57,280,4.9,2,7,6,2,0,2
New Mexico,2014-09-26,4,,Fresno State,L,4,8,50.0,97,1,56,280,5.0,2,5,3,0,0,0
Old Dominion,2014-09-26,5,,Middle Tennessee State,L,29,44,65.9,362,4,19,41,2.2,0,5,1,1,3,4
Air Force,2014-09-27,4,,Boise State,W,5,12,41.7,48,1,60,287,4.8,2,6,2,2,0,2
Akron,2014-09-27,4,@,Pittsburgh,W,17,35,48.6,213,1,36,169,4.7,2,5,3,0,1,1
Arkansas,2014-09-27,5,N,Texas A&M,L,15,27,55.6,199,1,47,285,6.1,3,3,0,1,0,1
Army,2014-09-27,4,@,Yale,L,12,21,57.1,211,1,53,386,7.3,4,2,1,0,0,0
Auburn,2014-09-27,4,,Louisiana Tech,W,14,22,63.6,219,4,48,254,5.3,1,6,1,0,0,0
Baylor,2014-09-27,4,@,Iowa State,W,32,50,64.0,357,1,47,244,5.2,6,6,3,0,1,1
Boise State,2014-09-27,5,@,Air Force,L,30,58,51.7,370,2,29,97,3.3,0,4,2,2,5,7
Boston College,2014-09-27,5,,Colorado State,L,12,18,66.7,169,0,49,239,4.9,3,3,2,0,1,1
Bowling Green State,2014-09-27,5,@,Massachusetts,W,38,60,63.3,443,3,48,225,4.7,3,14,5,0,3,3
Buffalo,2014-09-27,5,,Miami (OH),W,29,39,74.4,302,2,49,273,5.6,3,3,1,0,0,0
California,2014-09-27,4,,Colorado,W,23,41,56.1,449,7,30,127,4.2,1,6,2,1,1,2
Central Michigan,2014-09-27,5,@,Toledo,L,24,31,77.4,291,2,26,95,3.7,2,2,1,1,1,2
Cincinnati,2014-09-27,3,@,Ohio State,L,21,33,63.6,352,4,19,70,3.7,0,3,1,0,0,0
Clemson,2014-09-27,4,,North Carolina,W,28,39,71.8,436,6,44,92,2.1,0,9,3,0,1,1
Colorado,2014-09-27,5,@,California,L,46,67,68.7,449,7,43,180,4.2,1,5,2,0,1,1
Colorado State,2014-09-27,4,@,Boston College,W,27,41,65.9,268,2,24,162,6.8,1,3,1,0,2,2
Connecticut,2014-09-27,5,,Temple,L,14,28,50.0,174,1,43,133,3.1,0,7,3,1,2,3
Duke,2014-09-27,5,@,Miami (FL),L,22,51,43.1,179,0,25,85,3.4,1,2,1,1,2,3
Florida Atlantic,2014-09-27,5,,Texas-San Antonio,W,24,34,70.6,295,3,33,114,3.5,2,6,1,2,0,2
Florida International,2014-09-27,5,@,Alabama-Birmingham,W,9,24,37.5,204,2,37,93,2.5,0,4,3,0,0,0
Florida State,2014-09-27,4,@,North Carolina State,W,26,38,68.4,365,4,33,166,5.0,4,7,4,2,2,4
Georgia,2014-09-27,4,,Tennessee,W,16,25,64.0,147,1,53,289,5.5,3,8,3,0,2,2
Idaho,2014-09-27,5,,South Alabama,L,25,40,62.5,239,1,33,30,0.9,0,7,2,0,2,2
Illinois,2014-09-27,5,@,Nebraska,L,17,38,44.7,261,1,24,78,3.3,1,11,2,0,3,3
Indiana,2014-09-27,4,,Maryland,L,14,37,37.8,126,0,47,206,4.4,1,7,2,0,1,1
Iowa,2014-09-27,5,@,Purdue,W,17,37,45.9,245,1,51,175,3.4,2,5,4,0,1,1
Iowa State,2014-09-27,4,,Baylor,L,17,39,43.6,212,2,34,127,3.7,2,3,2,0,1,1
Kansas,2014-09-27,4,,Texas,L,12,31,38.7,140,0,51,173,3.4,0,9,2,0,4,4
Kansas State,2014-09-27,4,,Texas-El Paso,W,13,19,68.4,263,1,37,188,5.1,6,6,1,1,0,1
Kent State,2014-09-27,4,@,Virginia,L,17,35,48.6,246,1,33,34,1.0,0,5,3,2,3,5
Kentucky,2014-09-27,4,,Vanderbilt,W,23,30,76.7,201,1,50,183,3.7,1,5,4,2,1,3
Louisiana Tech,2014-09-27,5,@,Auburn,L,20,35,57.1,216,0,33,105,3.2,2,8,1,1,1,2
