School,Date,G,Loc,Opponent,WL,Total TD,Points For,Points Difference,Pass Comp opp,Pass Att opp,Comp Pct opp,Pass Yard opp,Pass TD opp,Rush Att opp,Rush Yard opp,Rush Avg opp,Rush TD opp,Fum opp,Pass Int opp,Turnovers opp
Troy,2016-11-05,8,,Massachusetts,W,7,52,21,23,44,52.3,316,3,28,44,1.6,1,1,1,2
Tulane,2016-11-05,9,@,Central Florida,L,1,6,-31,12,23,52.2,150,0,32,147,4.6,2,1,1,2
Tulsa,2016-11-05,9,,East Carolina,W,6,45,21,38,62,61.3,436,2,30,38,1.3,1,0,0,0
UCF,2016-11-05,9,,Tulane,W,5,37,31,5,21,23.8,68,0,64,280,4.4,1,2,3,5
USC,2016-11-05,9,,Oregon,W,6,45,25,20,37,54.1,203,1,30,85,2.8,2,0,0,0
Utah State,2016-11-05,9,@,Wyoming,L,4,28,-24,16,26,61.5,261,4,46,267,5.8,3,0,1,1
UTEP,2016-11-05,9,,Houston Baptist,W,6,42,32,8,27,29.6,90,1,32,137,4.3,0,0,0,0
UTSA,2016-11-05,9,@,Middle Tennessee State,W,6,45,20,22,38,57.9,259,2,28,110,3.9,1,1,3,4
Vanderbilt,2016-11-05,9,@,Auburn,L,1,16,-7,12,17,70.6,115,1,45,271,6.0,1,1,0,1
Virginia,2016-11-05,9,@,Wake Forest,L,3,20,-7,9,10,90.0,83,1,51,226,4.4,1,0,0,0
Virginia Tech,2016-11-05,9,@,Duke,W,3,24,3,18,31,58.1,148,0,45,227,5.0,3,0,0,0
Wake Forest,2016-11-05,9,,Virginia,W,3,27,7,20,40,50.0,190,2,32,105,3.3,1,1,2,3
Washington,2016-11-05,9,@,California,W,9,66,39,23,47,48.9,262,1,27,100,3.7,2,0,3,3
Washington State,2016-11-05,9,,Arizona,W,9,69,62,11,23,47.8,128,1,30,158,5.3,0,1,2,3
West Virginia,2016-11-05,8,,Kansas,W,6,48,27,21,36,58.3,291,2,37,150,4.1,1,0,2,2
Western Kentucky,2016-11-05,10,,Florida International,W,7,49,28,22,34,64.7,210,2,30,101,3.4,1,1,2,3
Wisconsin,2016-11-05,9,@,Northwestern,W,2,21,14,28,52,53.8,277,1,19,39,2.1,0,1,0,1
Wyoming,2016-11-05,9,,Utah State,W,7,52,24,24,45,53.3,303,1,24,111,4.6,3,1,1,2
Ball State,2016-11-08,10,,Eastern Michigan,L,6,41,-7,37,72,51.4,468,3,37,154,4.2,3,2,1,3
Eastern Michigan,2016-11-08,10,@,Ball State,W,6,48,7,30,51,58.8,393,3,34,149,4.4,3,3,2,5
Kent State,2016-11-08,10,,Western Michigan,L,3,21,-16,6,13,46.2,83,0,64,329,5.1,4,1,0,1
Western Michigan,2016-11-08,10,@,Kent State,W,4,37,16,9,21,42.9,73,0,34,220,6.5,2,0,1,1
Akron,2016-11-09,11,,Bowling Green State,L,3,28,-10,11,23,47.8,105,0,46,218,4.7,4,1,1,2
Bowling Green State,2016-11-09,10,@,Akron,W,5,38,10,11,24,45.8,197,1,50,177,3.5,2,3,3,6
Northern Illinois,2016-11-09,10,N,Toledo,L,3,24,-7,23,33,69.7,286,3,40,134,3.4,1,0,1,1
Toledo,2016-11-09,10,N,Northern Illinois,W,4,31,7,24,43,55.8,227,3,43,214,5.0,0,0,1,1
Arizona State,2016-11-10,10,,Utah,L,3,26,-23,21,37,56.8,296,4,22,201,9.1,2,2,0,2
Duke,2016-11-10,10,,North Carolina,W,4,28,1,24,33,72.7,297,3,27,106,3.9,0,0,2,2
Georgia Southern,2016-11-10,10,,Louisiana,L,3,26,-7,18,27,66.7,258,1,40,230,5.8,3,1,0,1
Louisiana,2016-11-10,9,@,Georgia Southern,W,4,33,7,22,37,59.5,254,1,28,52,1.9,2,0,0,0
North Carolina,2016-11-10,10,@,Duke,L,3,27,-1,22,34,64.7,240,1,55,227,4.1,3,0,0,0
Utah,2016-11-10,10,@,Arizona State,W,7,49,23,20,32,62.5,355,1,47,41,0.9,2,0,2,2
Boston College,2016-11-11,10,@,Florida State,L,1,7,-38,21,31,67.7,236,5,39,180,4.6,1,0,0,0
Florida State,2016-11-11,10,,Boston College,W,6,45,38,4,13,30.8,50,0,35,96,2.7,1,0,0,0
Air Force,2016-11-12,10,,Colorado State,W,8,49,3,22,29,75.9,374,2,35,185,5.3,3,1,1,2
Alabama,2016-11-12,10,,Mississippi State,W,6,51,48,16,43,37.2,180,0,35,94,2.7,0,0,1,1
Appalachian State,2016-11-12,10,@,Troy,L,3,24,-4,20,36,55.6,223,1,38,187,4.9,3,1,1,2
Arizona,2016-11-12,10,,Colorado,L,3,24,-25,19,27,70.4,213,3,46,175,3.8,4,0,1,1
Arkansas,2016-11-12,10,,Louisiana State,L,1,10,-28,10,16,62.5,157,0,51,390,7.6,5,2,0,2
Arkansas State,2016-11-12,9,,New Mexico State,W,6,41,19,26,45,57.8,256,1,40,182,4.6,1,1,1,2
Army,2016-11-12,10,N,Notre Dame,L,1,6,-38,18,29,62.1,215,3,43,261,6.1,2,0,1,1
Auburn,2016-11-12,10,@,Georgia,L,1,7,-6,20,33,60.6,208,0,43,135,3.1,0,0,1,1
Baylor,2016-11-12,9,@,Oklahoma,L,3,24,-21,20,25,80.0,300,2,50,253,5.1,4,0,1,1
Boise State,2016-11-12,10,@,Hawaii,W,7,52,36,16,32,50.0,125,1,32,234,7.3,0,1,1,2
Brigham Young,2016-11-12,10,,Southern Utah,W,4,37,30,19,33,57.6,144,1,18,21,1.2,0,0,1,1
Buffalo,2016-11-12,10,,Miami (OH),L,3,24,-11,7,14,50.0,105,2,39,204,5.2,1,1,0,1
California,2016-11-12,10,@,Washington State,L,3,21,-35,39,55,70.9,400,5,31,254,8.2,2,0,1,1
Charlotte,2016-11-12,10,,Rice,L,3,21,-1,36,52,69.2,292,1,42,141,3.4,2,0,2,2
Cincinnati,2016-11-12,10,@,Central Florida,L,0,3,-21,22,34,64.7,150,1,43,155,3.6,1,0,0,0
Clemson,2016-11-12,10,,Pittsburgh,L,6,42,-1,22,38,57.9,308,5,33,156,4.7,1,1,0,1
Colorado,2016-11-12,10,@,Arizona,W,7,49,25,12,26,46.2,155,0,52,257,4.9,3,1,0,1
Colorado State,2016-11-12,10,@,Air Force,L,6,46,-3,3,8,37.5,49,0,68,485,7.1,7,1,1,2
East Carolina,2016-11-12,10,,Southern Methodist,L,4,31,-24,19,32,59.4,237,3,47,240,5.1,2,0,0,0
Florida,2016-11-12,9,,South Carolina,W,2,20,13,18,33,54.5,213,0,30,43,1.4,1,1,1,2
Florida Atlantic,2016-11-12,10,,Texas-El Paso,W,4,35,4,13,19,68.4,118,2,40,237,5.9,2,0,1,1
Georgia,2016-11-12,10,,Auburn,W,1,13,6,8,22,36.4,37,0,32,127,4.0,1,0,1,1
Georgia State,2016-11-12,10,,Louisiana-Monroe,L,3,23,-14,17,31,54.8,193,0,54,264,4.9,5,0,0,0
Georgia Tech,2016-11-12,10,@,Virginia Tech,W,3,30,10,32,47,68.1,316,1,33,121,3.7,2,2,2,4
Hawaii,2016-11-12,11,,Boise State,L,1,16,-36,20,24,83.3,357,4,44,246,5.6,3,0,0,0
Houston,2016-11-12,10,,Tulane,W,4,30,12,21,42,50.0,241,2,36,100,2.8,0,1,0,1
Idaho,2016-11-12,10,@,Texas State,W,6,47,33,15,19,78.9,193,1,28,-18,-0.6,1,2,0,2
Illinois,2016-11-12,10,@,Wisconsin,L,0,3,-45,8,14,57.1,92,2,64,363,5.7,4,0,0,0
Indiana,2016-11-12,10,,Penn State,L,4,31,-14,16,30,53.3,332,2,45,77,1.7,3,0,2,2
Iowa,2016-11-12,10,,Michigan,W,1,14,1,11,26,42.3,103,0,35,98,2.8,1,1,1,2
Iowa State,2016-11-12,10,@,Kansas,W,4,31,7,26,38,68.4,171,1,40,244,6.1,2,1,1,2
Kansas,2016-11-12,10,,Iowa State,L,3,24,-7,21,30,70.0,220,2,46,238,5.2,2,0,1,1
Kentucky,2016-11-12,10,@,Tennessee,L,4,36,-13,11,18,61.1,223,3,41,376,9.2,4,2,1,3
Louisiana Tech,2016-11-12,11,,Texas-San Antonio,W,9,63,28,22,42,52.4,179,2,42,131,3.1,2,0,1,1
Louisiana-Monroe,2016-11-12,10,@,Georgia State,W,5,37,14,19,30,63.3,422,3,26,42,1.6,0,0,0,0
Louisville,2016-11-12,10,,Wake Forest,W,6,44,32,13,24,54.2,141,0,49,73,1.5,0,1,1,2
LSU,2016-11-12,9,@,Arkansas,W,5,38,28,15,31,48.4,210,1,24,81,3.4,0,1,2,3
Marshall,2016-11-12,10,,Middle Tennessee State,W,6,42,25,25,37,67.6,220,1,25,63,2.5,1,2,2,4
Maryland,2016-11-12,10,,Ohio State,L,0,3,-59,24,36,66.7,328,3,43,253,5.9,5,0,0,0
Memphis,2016-11-12,10,,South Florida,L,5,42,-7,24,29,82.8,263,2,50,416,8.3,5,0,0,0
Miami (FL),2016-11-12,10,@,Virginia,W,4,34,20,19,34,55.9,207,1,33,82,2.5,1,4,0,4
Miami (OH),2016-11-12,11,@,Buffalo,W,5,35,11,21,40,52.5,193,0,46,187,4.1,2,1,1,2
Michigan,2016-11-12,10,@,Iowa,L,1,13,-1,8,19,42.1,66,1,49,164,3.3,0,0,1,1
Michigan State,2016-11-12,10,,Rutgers,W,7,49,49,6,18,33.3,40,0,36,109,3.0,0,0,2,2
Middle Tennessee State,2016-11-12,10,@,Marshall,L,2,17,-25,21,37,56.8,246,4,41,207,5.0,2,0,0,0
Minnesota,2016-11-12,10,@,Nebraska,L,2,17,-7,19,28,67.9,217,2,32,157,4.9,1,0,0,0
Mississippi State,2016-11-12,10,@,Alabama,L,0,3,-48,31,41,75.6,397,5,31,218,7.0,1,1,1,2
Missouri,2016-11-12,10,,Vanderbilt,W,4,26,9,17,30,56.7,252,0,43,159,3.7,2,0,2,2
Navy,2016-11-12,9,,Tulsa,W,6,42,2,16,27,59.3,369,4,38,207,5.4,1,0,1,1
Nebraska,2016-11-12,10,,Minnesota,W,3,24,7,18,28,64.3,180,0,34,85,2.5,2,0,1,1
Nevada,2016-11-12,10,,San Diego State,L,2,16,-30,11,17,64.7,146,2,44,474,10.8,4,1,0,1
New Mexico,2016-11-12,10,@,Utah State,W,2,24,3,21,27,77.8,263,1,28,128,4.6,2,0,1,1
New Mexico State,2016-11-12,9,@,Arkansas State,L,2,22,-19,22,29,75.9,293,3,38,160,4.2,2,0,1,1
North Carolina State,2016-11-12,10,@,Syracuse,W,5,35,15,14,25,56.0,190,1,28,28,1.0,1,1,1,2
North Texas,2016-11-12,10,@,Western Kentucky,L,1,7,-38,17,33,51.5,329,5,41,214,5.2,1,0,0,0
Northwestern,2016-11-12,10,@,Purdue,W,6,45,28,29,51,56.9,264,1,32,130,4.1,1,0,4,4
Notre Dame,2016-11-12,10,N,Army,W,6,44,38,2,8,25.0,13,0,42,229,5.5,1,0,1,1
Ohio State,2016-11-12,10,@,Maryland,W,8,62,59,15,27,55.6,133,0,40,43,1.1,0,1,1,2
Oklahoma,2016-11-12,10,,Baylor,W,6,45,21,21,46,45.7,292,2,45,212,4.7,1,1,2,3
Oklahoma State,2016-11-12,10,,Texas Tech,W,6,45,1,35,52,67.3,376,3,44,142,3.2,3,1,0,1
Old Dominion,2016-11-12,10,,Southern Mississippi,W,7,51,16,12,24,50.0,230,1,55,222,4.0,4,4,1,5
Ole Miss,2016-11-12,10,@,Texas A&M,W,3,29,1,16,28,57.1,213,2,34,129,3.8,2,0,1,1
Oregon,2016-11-12,10,,Stanford,L,4,27,-25,19,27,70.4,258,3,42,282,6.7,4,0,0,0
Oregon State,2016-11-12,10,@,UCLA,L,3,24,-14,25,48,52.1,281,0,29,163,5.6,3,2,1,3
Penn State,2016-11-12,10,@,Indiana,W,6,45,14,24,41,58.5,344,2,41,110,2.7,2,5,0,5
Pitt,2016-11-12,10,@,Clemson,W,6,43,1,52,70,74.3,580,3,25,50,2.0,3,0,3,3
Purdue,2016-11-12,10,,Northwestern,L,2,17,-28,23,37,62.2,352,3,46,253,5.5,3,0,2,2
Rice,2016-11-12,10,@,Charlotte,W,3,22,1,13,27,48.1,105,1,36,158,4.4,1,1,0,1
Rutgers,2016-11-12,10,@,Michigan State,L,0,0,-49,12,19,63.2,163,3,50,277,5.5,3,0,0,0
San Diego State,2016-11-12,10,@,Nevada,W,6,46,30,21,37,56.8,276,1,34,90,2.6,0,0,3,3
SMU,2016-11-12,10,@,East Carolina,W,7,55,24,29,49,59.2,314,1,32,152,4.8,3,2,3,5
South Carolina,2016-11-12,10,@,Florida,L,1,7,-13,17,21,81.0,201,2,37,171,4.6,0,2,1,3
South Florida,2016-11-12,10,@,Memphis,W,7,49,7,29,46,63.0,331,3,35,277,7.9,2,0,1,1
Southern Mississippi,2016-11-12,10,@,Old Dominion,L,5,35,-16,13,19,68.4,150,2,31,170,5.5,4,0,0,0
Stanford,2016-11-12,10,@,Oregon,W,7,52,25,21,30,70.0,274,2,45,226,5.0,2,2,2,4
Syracuse,2016-11-12,10,,North Carolina State,L,2,20,-15,23,34,67.6,360,1,48,184,3.8,4,0,2,2
Tennessee,2016-11-12,10,,Kentucky,W,7,49,13,12,29,41.4,192,0,55,443,8.1,4,1,1,2
Texas,2016-11-12,10,,West Virginia,L,2,20,-4,21,35,60.0,269,1,38,114,3.0,2,1,3,4
Texas A&M,2016-11-12,10,,Mississippi,L,4,28,-1,25,42,59.5,338,2,47,152,3.2,1,1,1,2
Texas State,2016-11-12,9,,Idaho,L,2,14,-33,26,33,78.8,336,1,40,154,3.9,5,0,0,0
Texas Tech,2016-11-12,10,@,Oklahoma State,L,6,44,-1,20,28,71.4,395,2,38,210,5.5,4,1,0,1
Troy,2016-11-12,9,,Appalachian State,W,4,28,4,14,28,50.0,167,0,38,167,4.4,2,1,1,2
Tulane,2016-11-12,10,@,Houston,L,2,18,-12,21,37,56.8,221,2,35,66,1.9,1,1,1,2
Tulsa,2016-11-12,10,@,Navy,L,5,40,-2,6,8,75.0,111,1,64,390,6.1,5,0,0,0
UCF,2016-11-12,10,,Cincinnati,W,3,24,21,19,42,45.2,220,0,36,107,3.0,0,1,2,3
UCLA,2016-11-12,10,,Oregon State,W,5,38,14,22,34,64.7,232,0,34,75,2.2,2,2,1,3
UNLV,2016-11-12,10,,Wyoming,W,8,69,3,14,34,41.2,334,4,32,151,4.7,3,2,2,4
USC,2016-11-12,10,@,Washington,W,3,26,13,17,37,45.9,259,1,27,17,0.6,0,0,2,2
Utah State,2016-11-12,10,,New Mexico,L,3,21,-3,8,17,47.1,154,0,57,249,4.4,2,0,0,0
UTEP,2016-11-12,10,@,Florida Atlantic,L,4,31,-4,20,27,74.1,233,1,36,243,6.8,3,1,2,3
UTSA,2016-11-12,10,@,Louisiana Tech,L,5,35,-28,17,27,63.0,293,4,30,180,6.0,3,0,0,0
Vanderbilt,2016-11-12,10,@,Missouri,L,2,17,-9,22,37,59.5,294,2,37,187,5.1,1,1,0,1
Virginia,2016-11-12,10,,Miami (FL),L,2,14,-20,14,29,48.3,228,2,42,222,5.3,2,1,1,2
Virginia Tech,2016-11-12,10,,Georgia Tech,L,3,20,-10,2,7,28.6,34,0,58,309,5.3,3,1,0,1
Wake Forest,2016-11-12,10,@,Louisville,L,0,12,-32,14,26,53.8,145,1,37,346,9.4,4,3,0,3
Washington,2016-11-12,10,,Southern California,L,1,13,-13,23,33,69.7,287,2,36,113,3.1,1,0,2,2
Washington State,2016-11-12,10,,California,W,8,56,35,34,53,64.2,425,3,30,100,3.3,0,0,1,1
West Virginia,2016-11-12,9,@,Texas,W,3,24,4,31,50,62.0,318,1,50,218,4.4,1,2,1,3
Western Kentucky,2016-11-12,11,,North Texas,W,6,45,38,17,33,51.5,117,0,20,115,5.8,1,1,1,2
Wisconsin,2016-11-12,10,,Illinois,W,6,48,45,7,24,29.2,101,0,21,99,4.7,0,0,4,4
Wyoming,2016-11-12,10,@,Nevada-Las Vegas,L,9,66,-3,20,33,60.6,252,3,64,401,6.3,5,1,0,1
Bowling Green State,2016-11-15,11,,Kent State,W,6,42,35,15,28,53.6,245,1,22,9,0.4,0,0,0,0
Central Michigan,2016-11-15,11,,Ohio,W,3,27,7,16,36,44.4,208,1,36,149,4.1,1,3,1,4
Kent State,2016-11-15,11,@,Bowling Green State,L,1,7,-35,12,24,50.0,177,2,66,420,6.4,4,1,2,3
Ohio,2016-11-15,11,@,Central Michigan,L,2,20,-7,25,32,78.1,268,2,31,18,0.6,1,1,0,1
Ball State,2016-11-16,11,@,Toledo,L,2,19,-18,25,39,64.1,325,3,32,179,5.6,0,0,1,1
Eastern Michigan,2016-11-16,11,,Northern Illinois,L,3,24,-7,11,25,44.0,161,1,52,324,6.2,3,0,1,1
Northern Illinois,2016-11-16,11,@,Eastern Michigan,W,4,31,7,17,38,44.7,184,1,56,291,5.2,2,0,2,2
Toledo,2016-11-16,11,,Ball State,W,4,37,18,33,49,67.3,260,2,32,133,4.2,0,1,0,1
Arkansas State,2016-11-17,10,@,Troy,W,5,35,32,20,39,51.3,207,0,24,55,2.3,0,3,2,5
Houston,2016-11-17,11,,Louisville,W,4,36,26,20,43,46.5,211,1,40,101,2.5,0,3,0,3
Louisville,2016-11-17,11,@,Houston,L,1,10,-26,27,46,58.7,298,3,33,64,1.9,1,0,0,0
Troy,2016-11-17,10,,Arkansas State,L,0,3,-32,14,26,53.8,180,1,51,208,4.1,3,0,0,0
Boise State,2016-11-18,11,,Nevada-Las Vegas,W,6,42,17,10,20,50.0,113,1,44,189,4.3,2,0,0,0
Cincinnati,2016-11-18,11,,Memphis,L,1,7,-27,16,20,80.0,159,2,53,172,3.2,2,1,0,1
Memphis,2016-11-18,11,@,Cincinnati,W,4,34,27,23,34,67.6,144,1,35,100,2.9,0,1,2,3
UNLV,2016-11-18,11,@,Boise State,L,3,25,-17,10,21,47.6,109,0,47,271,5.8,6,1,0,1
Air Force,2016-11-19,11,@,San Jose State,W,5,41,3,25,37,67.6,340,2,41,117,2.9,3,1,2,3
Alabama,2016-11-19,11,,Chattanooga,W,4,31,28,17,24,70.8,114,0,30,70,2.3,0,2,0,2
Appalachian State,2016-11-19,11,,Louisiana-Monroe,W,6,42,25,13,32,40.6,136,0,44,225,5.1,2,0,1,1
Arizona,2016-11-19,11,@,Oregon State,L,2,17,-25,16,19,84.2,265,5,46,210,4.6,1,1,0,1
Arizona State,2016-11-19,11,@,Washington,L,2,18,-26,27,44,61.4,338,2,33,201,6.1,2,0,2,2
Arkansas,2016-11-19,11,@,Mississippi State,W,8,58,16,23,33,69.7,328,2,35,205,5.9,4,0,0,0
Army,2016-11-19,11,,Morgan State,W,8,60,57,11,26,42.3,96,0,34,28,0.8,0,0,0,0
Auburn,2016-11-19,11,,Alabama A&M,W,7,55,55,15,39,38.5,103,0,24,27,1.1,0,0,2,2
Baylor,2016-11-19,10,,Kansas State,L,3,21,-21,16,25,64.0,177,0,51,237,4.6,6,2,0,2
Boston College,2016-11-19,11,,Connecticut,W,3,30,30,13,30,43.3,127,0,17,-6,-0.4,0,1,3,4
Brigham Young,2016-11-19,11,,Massachusetts,W,6,51,42,27,40,67.5,288,1,20,40,2.0,0,2,2,4
Buffalo,2016-11-19,11,@,Western Michigan,L,0,0,-38,29,37,78.4,445,4,34,181,5.3,1,1,0,1
California,2016-11-19,11,,Stanford,L,4,31,-14,13,23,56.5,198,2,50,357,7.1,4,0,0,0
Charlotte,2016-11-19,11,,Middle Tennessee State,L,4,31,-7,26,44,59.1,250,4,30,221,7.4,1,0,2,2
Clemson,2016-11-19,11,@,Wake Forest,W,5,35,22,7,18,38.9,126,0,36,71,2.0,1,0,0,0
Colorado,2016-11-19,11,,Washington State,W,5,38,14,26,53,49.1,325,3,22,137,6.2,0,1,1,2
Colorado State,2016-11-19,11,,New Mexico,W,7,49,18,6,16,37.5,81,2,48,285,5.9,2,0,0,0
Connecticut,2016-11-19,11,@,Boston College,L,0,0,-30,14,19,73.7,183,1,52,154,3.0,1,0,0,0
Duke,2016-11-19,11,@,Pittsburgh,L,2,14,-42,11,18,61.1,237,3,40,224,5.6,4,0,1,1
East Carolina,2016-11-19,11,,Navy,L,4,31,-35,3,5,60.0,113,0,68,480,7.1,9,0,0,0
Florida,2016-11-19,10,@,Louisiana State,W,1,16,6,14,26,53.8,204,0,45,219,4.9,1,2,0,2
Florida Atlantic,2016-11-19,11,,Old Dominion,L,3,24,-18,26,36,72.2,416,5,43,207,4.8,0,0,0,0
Florida International,2016-11-19,11,,Marshall,W,4,31,17,29,42,69.0,301,2,26,78,3.0,0,0,2,2
Florida State,2016-11-19,11,@,Syracuse,W,6,45,31,16,37,43.2,196,2,35,37,1.1,0,0,2,2
Fresno State,2016-11-19,11,,Hawaii,L,1,13,-1,20,31,64.5,227,0,23,49,2.1,2,0,1,1
Georgia,2016-11-19,11,,Louisiana,W,5,35,14,14,24,58.3,189,0,46,276,6.0,3,1,3,4
Georgia Southern,2016-11-19,11,@,Georgia State,L,3,24,-6,21,39,53.8,318,2,27,73,2.7,2,0,0,0
Georgia State,2016-11-19,11,,Georgia Southern,W,4,30,6,14,26,53.8,122,0,46,241,5.2,3,2,0,2
Georgia Tech,2016-11-19,11,,Virginia,W,4,31,14,27,46,58.7,220,1,42,189,4.5,1,0,3,3
Hawaii,2016-11-19,12,@,Fresno State,W,2,14,1,13,23,56.5,108,0,52,214,4.1,1,0,0,0
Illinois,2016-11-19,11,,Iowa,L,0,0,-28,9,17,52.9,80,0,49,262,5.3,3,1,1,2
Indiana,2016-11-19,11,@,Michigan,L,1,10,-10,7,16,43.8,59,0,50,225,4.5,2,0,0,0
Iowa,2016-11-19,11,@,Illinois,W,4,28,28,19,41,46.3,137,0,24,61,2.5,0,1,1,2
Iowa State,2016-11-19,11,,Texas Tech,W,9,66,56,19,39,48.7,222,1,30,84,2.8,0,1,2,3
Kansas,2016-11-19,11,,Texas,W,2,24,3,17,27,63.0,165,1,63,238,3.8,2,3,3,6
Kansas State,2016-11-19,10,@,Baylor,W,6,42,21,27,46,58.7,258,3,33,110,3.3,0,1,3,4
Kentucky,2016-11-19,11,,Austin Peay,W,7,49,36,9,18,50.0,27,0,53,257,4.8,1,0,2,2
Louisiana,2016-11-19,10,@,Georgia,L,3,21,-14,13,20,65.0,165,2,39,235,6.0,2,1,1,2
Louisiana-Monroe,2016-11-19,11,@,Appalachian State,L,2,17,-25,14,22,63.6,208,2,46,431,9.4,4,0,0,0
LSU,2016-11-19,10,,Florida,L,1,10,-6,7,17,41.2,144,1,35,126,3.6,0,0,0,0
Marshall,2016-11-19,11,@,Florida International,L,2,14,-17,18,25,72.0,257,1,41,259,6.3,3,0,2,2
Maryland,2016-11-19,11,@,Nebraska,L,1,7,-21,23,37,62.2,220,1,45,181,4.0,3,0,0,0
Massachusetts,2016-11-19,11,@,Brigham Young,L,1,9,-42,20,34,58.8,184,1,49,247,5.0,4,1,0,1
Miami (FL),2016-11-19,11,@,North Carolina State,W,3,27,14,20,44,45.5,210,0,29,119,4.1,1,1,1,2
Michigan,2016-11-19,11,,Indiana,W,2,20,10,14,30,46.7,191,0,36,64,1.8,1,0,0,0
Michigan State,2016-11-19,11,,Ohio State,L,2,16,-1,10,22,45.5,86,1,45,224,5.0,1,1,0,1
Middle Tennessee State,2016-11-19,11,@,Charlotte,W,5,38,7,22,50,44.0,239,1,45,164,3.6,3,0,0,0
Minnesota,2016-11-19,11,,Northwestern,W,3,29,17,28,45,62.2,276,1,33,63,1.9,1,2,0,2
Mississippi State,2016-11-19,11,,Arkansas,L,6,42,-16,19,26,73.1,304,3,40,359,9.0,5,0,0,0
Missouri,2016-11-19,11,@,Tennessee,L,5,37,-26,15,22,68.2,223,3,45,386,8.6,5,0,0,0
Navy,2016-11-19,10,@,East Carolina,W,9,66,35,16,25,64.0,238,3,25,176,7.0,1,1,0,1
Nebraska,2016-11-19,11,,Maryland,W,4,28,21,15,31,48.4,196,1,25,11,0.4,0,0,0,0
Nevada,2016-11-19,11,,Utah State,W,5,38,1,10,18,55.6,127,0,50,396,7.9,4,1,1,2
New Mexico,2016-11-19,11,@,Colorado State,L,4,31,-18,9,10,90.0,164,2,42,412,9.8,5,0,0,0
New Mexico State,2016-11-19,10,,Texas State,W,6,50,40,18,34,52.9,189,0,41,153,3.7,1,2,3,5
North Carolina,2016-11-19,11,,Citadel,W,5,41,34,3,8,37.5,27,0,72,344,4.8,1,3,1,4
North Carolina State,2016-11-19,11,,Miami (FL),L,1,13,-14,22,38,57.9,286,0,32,129,4.0,3,0,0,0
North Texas,2016-11-19,11,,Southern Mississippi,W,3,29,6,11,27,40.7,182,0,43,203,4.7,3,1,3,4
Northwestern,2016-11-19,11,@,Minnesota,L,2,12,-17,14,25,56.0,197,1,40,131,3.3,2,1,1,2
Notre Dame,2016-11-19,11,,Virginia Tech,L,4,31,-3,22,29,75.9,267,2,47,152,3.2,2,1,1,2
Ohio State,2016-11-19,11,@,Michigan State,W,2,17,1,8,21,38.1,127,1,35,207,5.9,1,0,2,2
Oklahoma,2016-11-19,11,@,West Virginia,W,8,56,28,12,27,44.4,191,2,38,388,10.2,2,3,1,4
Oklahoma State,2016-11-19,11,@,Texas Christian,W,4,31,25,20,33,60.6,198,1,39,145,3.7,0,0,2,2
Old Dominion,2016-11-19,11,@,Florida Atlantic,W,5,42,18,15,28,53.6,219,0,34,144,4.2,3,0,0,0
Ole Miss,2016-11-19,11,@,Vanderbilt,L,2,17,-21,17,30,56.7,273,2,46,208,4.5,3,1,0,1
Oregon,2016-11-19,11,@,Utah,W,4,30,2,20,30,66.7,235,1,37,218,5.9,2,1,0,1
Oregon State,2016-11-19,11,,Arizona,W,6,42,25,16,31,51.6,188,1,40,162,4.1,1,0,1,1
Penn State,2016-11-19,11,@,Rutgers,W,4,39,39,7,17,41.2,48,0,33,39,1.2,0,0,0,0
Pitt,2016-11-19,11,,Duke,W,8,56,42,28,46,60.9,243,1,22,25,1.1,0,2,0,2
Purdue,2016-11-19,11,,Wisconsin,L,2,20,-29,12,15,80.0,191,2,56,221,3.9,4,1,0,1
Rice,2016-11-19,11,,Texas-El Paso,W,6,44,20,19,34,55.9,169,2,18,63,3.5,0,0,1,1
Rutgers,2016-11-19,11,,Penn State,L,0,0,-39,17,33,51.5,210,1,49,339,6.9,3,1,0,1
San Diego State,2016-11-19,11,@,Wyoming,L,4,33,-1,16,31,51.6,282,2,53,205,3.9,2,0,1,1
San Jose State,2016-11-19,11,,Air Force,L,5,38,-3,3,7,42.9,33,1,63,458,7.3,4,1,1,2
SMU,2016-11-19,11,,South Florida,L,3,27,-8,7,15,46.7,195,3,43,278,6.5,2,1,1,2
South Alabama,2016-11-19,10,,Presbyterian,W,4,31,24,11,24,45.8,78,0,46,197,4.3,0,1,1,2
South Carolina,2016-11-19,11,,Western Carolina,W,5,44,13,7,18,38.9,131,0,43,236,5.5,3,1,0,1
South Florida,2016-11-19,11,@,Southern Methodist,W,5,35,8,26,42,61.9,423,3,47,155,3.3,0,1,2,3
Southern Mississippi,2016-11-19,11,@,North Texas,L,3,23,-6,14,29,48.3,267,2,29,111,3.8,1,2,1,3
Stanford,2016-11-19,11,@,California,W,6,45,14,34,57,59.6,393,2,24,90,3.8,2,0,0,0
Syracuse,2016-11-19,11,,Florida State,L,2,14,-31,19,31,61.3,320,2,45,334,7.4,4,3,1,4
Temple,2016-11-19,11,@,Tulane,W,4,31,31,4,13,30.8,24,0,33,118,3.6,0,2,0,2
Tennessee,2016-11-19,11,,Missouri,W,9,63,26,21,43,48.8,320,1,67,420,6.3,4,2,2,4
Texas,2016-11-19,11,@,Kansas,L,3,21,-3,21,42,50.0,220,0,39,112,2.9,1,1,1,2
