School,Date,G,Loc,Opponent,WL,Pass Comp,Pass Att,Comp Pct,Pass Yard,Pass TD,Rush Att,Rush Yard,Rush Avg,Rush TD,TFL,Sk,Fum,Pass Int,Turnovers
Miami (OH),2016-10-08,6,@,Akron,L,14,28,50.0,153,1,34,107,3.1,0,9,,1,2,3
Michigan,2016-10-08,6,@,Rutgers,W,8,16,50.0,119,2,53,486,9.2,9,13,4,1,0,1
Michigan State,2016-10-08,5,,Brigham Young,L,13,21,61.9,121,0,32,85,2.7,2,2,,0,1,1
Minnesota,2016-10-08,5,,Iowa,L,13,33,39.4,166,0,29,102,3.5,1,8,1,1,2,3
Mississippi State,2016-10-08,5,,Auburn,L,18,35,51.4,186,2,33,103,3.1,0,3,2,2,1,3
Navy,2016-10-08,5,,Houston,W,3,5,60.0,76,2,63,306,4.9,2,5,2,0,0,0
Nevada,2016-10-08,6,,Fresno State,W,14,23,60.9,163,3,49,226,4.6,1,3,1,1,0,1
North Carolina,2016-10-08,6,,Virginia Tech,L,13,33,39.4,58,0,29,73,2.5,0,6,2,2,2,4
North Carolina State,2016-10-08,5,,Notre Dame,W,7,14,50.0,41,0,51,157,3.1,0,8,5,2,0,2
North Texas,2016-10-08,6,,Marshall,W,18,28,64.3,206,1,54,252,4.7,3,9,5,2,0,2
Northern Illinois,2016-10-08,6,@,Western Michigan,L,15,31,48.4,233,1,42,251,6.0,2,6,2,0,2,2
Notre Dame,2016-10-08,6,@,North Carolina State,L,9,26,34.6,54,0,38,59,1.6,0,5,,2,1,3
Ohio,2016-10-08,6,,Bowling Green State,W,21,29,72.4,203,1,37,183,4.9,3,7,4,0,1,1
Ohio State,2016-10-08,5,,Indiana,W,9,21,42.9,93,1,50,290,5.8,4,9,1,1,1,2
Oklahoma,2016-10-08,5,N,Texas,W,22,31,71.0,390,3,55,282,5.1,3,6,4,2,2,4
Oklahoma State,2016-10-08,6,,Iowa State,W,26,44,59.1,351,4,33,108,3.3,1,10,7,0,0,0
Oregon,2016-10-08,6,,Washington,L,21,34,61.8,179,2,43,230,5.3,1,8,2,1,1,2
Oregon State,2016-10-08,5,,California,W,13,24,54.2,85,0,50,474,9.5,6,6,1,0,2,2
Penn State,2016-10-08,6,,Maryland,W,10,19,52.6,152,2,62,372,6.0,3,10,4,1,0,1
Pitt,2016-10-08,6,,Georgia Tech,W,14,20,70.0,192,1,42,215,5.1,3,6,2,1,0,1
Purdue,2016-10-08,5,@,Illinois,W,23,37,62.2,228,1,41,231,5.6,3,1,,0,2,2
Rutgers,2016-10-08,6,,Michigan,L,2,18,11.1,5,0,36,34,0.9,0,3,,1,0,1
San Diego State,2016-10-08,5,,Nevada-Las Vegas,W,15,20,75.0,215,1,54,245,4.5,2,5,2,1,0,1
San Jose State,2016-10-08,6,,Hawaii,L,18,33,54.5,175,1,40,164,4.1,0,5,2,0,3,3
South Florida,2016-10-08,6,,East Carolina,W,21,29,72.4,250,3,42,306,7.3,2,7,3,1,0,1
Southern Mississippi,2016-10-08,6,@,Texas-San Antonio,L,25,50,50.0,378,3,39,179,4.6,1,9,2,2,1,3
Stanford,2016-10-08,5,,Washington State,L,21,34,61.8,235,1,26,61,2.3,0,4,3,1,2,3
Syracuse,2016-10-08,6,@,Wake Forest,L,17,26,65.4,168,0,40,158,4.0,1,5,1,1,1,2
Tennessee,2016-10-08,6,@,Texas A&M,L,29,48,60.4,402,2,51,282,5.5,3,5,1,5,2,7
Texas,2016-10-08,5,N,Oklahoma,L,19,36,52.8,245,3,46,180,3.9,2,3,1,1,1,2
Texas A&M,2016-10-08,6,,Tennessee,W,17,34,50.0,239,2,50,353,7.1,4,8,4,1,2,3
Texas Christian,2016-10-08,6,@,Kansas,W,17,32,53.1,206,1,34,160,4.7,2,12,5,1,3,4
Texas State,2016-10-08,5,@,Georgia State,L,27,47,57.4,300,1,41,120,2.9,2,3,1,1,2,3
Texas Tech,2016-10-08,5,@,Kansas State,L,46,63,73.0,529,2,28,63,2.3,3,7,,0,1,1
Toledo,2016-10-08,5,@,Eastern Michigan,W,25,31,80.6,247,4,51,220,4.3,1,1,,0,0,0
UCLA,2016-10-08,6,@,Arizona State,L,27,54,50.0,444,2,23,-1,0.0,0,7,1,1,3,4
UNLV,2016-10-08,6,@,San Diego State,L,2,13,15.4,9,0,36,113,3.1,0,8,3,0,1,1
USC,2016-10-08,6,,Colorado,W,25,37,67.6,358,3,39,195,5.0,0,6,4,3,1,4
Utah,2016-10-08,6,,Arizona,W,13,29,44.8,245,1,45,210,4.7,3,5,,0,0,0
Utah State,2016-10-08,6,@,Colorado State,L,20,35,57.1,210,0,39,251,6.4,3,5,1,1,1,2
UTEP,2016-10-08,6,,Florida International,L,17,39,43.6,191,1,25,149,6.0,2,7,1,0,1,1
UTSA,2016-10-08,5,,Southern Mississippi,W,10,12,83.3,193,1,35,339,9.7,6,4,1,0,0,0
Vanderbilt,2016-10-08,6,@,Kentucky,L,17,30,56.7,141,0,32,141,4.4,0,4,,1,0,1
Virginia Tech,2016-10-08,5,@,North Carolina,W,7,17,41.2,75,2,66,189,2.9,2,10,2,2,0,2
Wake Forest,2016-10-08,6,,Syracuse,W,13,22,59.1,140,0,51,190,3.7,3,11,5,1,1,2
Washington,2016-10-08,6,@,Oregon,W,22,28,78.6,304,6,45,378,8.4,4,6,3,0,0,0
Washington State,2016-10-08,5,@,Stanford,W,30,41,73.2,357,4,30,101,3.4,2,5,4,0,2,2
Western Michigan,2016-10-08,6,,Northern Illinois,W,18,24,75.0,327,3,50,246,4.9,3,4,1,0,0,0
Wyoming,2016-10-08,6,,Air Force,W,15,27,55.6,173,3,48,189,3.9,1,7,3,1,0,1
Charlotte,2016-10-09,6,@,Florida Atlantic,W,14,17,82.4,223,3,48,219,4.6,1,3,,1,1,2
Florida Atlantic,2016-10-09,6,,Charlotte,L,22,42,52.4,212,0,41,174,4.2,3,6,3,0,1,1
Georgia,2016-10-09,6,@,South Carolina,W,5,17,29.4,29,1,50,326,6.5,2,8,5,0,1,1
South Carolina,2016-10-09,6,,Georgia,L,26,36,72.2,288,0,26,30,1.2,2,5,1,2,1,3
Appalachian State,2016-10-12,6,@,Louisiana,W,15,26,57.7,201,1,36,177,4.9,2,10,5,0,1,1
Louisiana,2016-10-12,6,,Appalachian State,L,21,35,60.0,128,0,41,139,3.4,0,5,2,0,0,0
Brigham Young,2016-10-14,7,,Mississippi State,W,16,28,57.1,165,3,46,147,3.2,1,9,2,1,1,2
Duke,2016-10-14,7,@,Louisville,L,14,21,66.7,129,2,39,110,2.8,0,5,1,0,0,0
Fresno State,2016-10-14,7,,San Diego State,L,16,27,59.3,139,0,24,78,3.3,0,6,1,0,3,3
Louisville,2016-10-14,6,,Duke,W,13,26,50.0,181,1,35,288,8.2,2,5,1,1,0,1
Memphis,2016-10-14,6,@,Tulane,W,21,34,61.8,236,1,33,163,4.9,1,4,1,2,1,3
Mississippi State,2016-10-14,6,@,Brigham Young,L,18,37,48.6,223,1,49,163,3.3,2,7,1,0,2,2
San Diego State,2016-10-14,6,@,Fresno State,W,7,12,58.3,72,0,61,292,4.8,2,4,2,0,0,0
Tulane,2016-10-14,6,,Memphis,L,11,30,36.7,144,1,44,169,3.8,1,7,3,2,1,3
Air Force,2016-10-15,6,N,New Mexico,L,12,24,50.0,280,2,49,251,5.1,3,4,,0,0,0
Akron,2016-10-15,7,,Western Michigan,L,13,31,41.9,153,0,28,130,4.6,0,2,1,0,2,2
Alabama,2016-10-15,7,@,Tennessee,W,18,28,64.3,185,1,48,409,8.5,4,10,3,1,1,2
Arizona,2016-10-15,7,,Southern California,L,11,26,42.3,142,1,44,201,4.6,1,3,,2,2,4
Arizona State,2016-10-15,7,@,Colorado,L,13,35,37.1,149,1,28,50,1.8,0,6,1,0,1,1
Arkansas,2016-10-15,7,,Mississippi,W,19,32,59.4,229,3,51,200,3.9,1,3,2,0,1,1
Arkansas State,2016-10-15,6,,South Alabama,W,9,13,69.2,93,0,54,204,3.8,1,9,6,0,1,1
Army,2016-10-15,6,,Lafayette,W,7,13,53.8,134,3,54,537,9.9,6,5,2,1,0,1
Ball State,2016-10-15,7,@,Buffalo,W,12,22,54.5,212,0,59,356,6.0,4,2,1,1,2,3
Baylor,2016-10-15,6,,Kansas,W,13,30,43.3,207,2,49,246,5.0,4,10,5,1,0,1
Boise State,2016-10-15,6,,Colorado State,W,17,25,68.0,218,2,48,226,4.7,2,3,1,0,0,0
Bowling Green State,2016-10-15,7,@,Toledo,L,25,38,65.8,335,5,34,167,4.9,0,6,3,0,1,1
Buffalo,2016-10-15,6,,Ball State,L,28,46,60.9,306,3,37,153,4.1,0,7,1,0,0,0
Central Michigan,2016-10-15,7,@,Northern Illinois,W,19,35,54.3,254,3,50,230,4.6,2,6,,1,2,3
Charlotte,2016-10-15,7,,Florida International,L,21,31,67.7,171,1,47,232,4.9,2,6,2,2,1,3
Clemson,2016-10-15,7,,North Carolina State,W,39,52,75.0,378,2,38,126,3.3,1,7,4,3,1,4
Colorado,2016-10-15,7,,Arizona State,W,23,32,71.9,265,0,52,315,6.1,5,8,5,2,0,2
Colorado State,2016-10-15,7,@,Boise State,L,17,31,54.8,189,2,36,184,5.1,1,6,2,0,0,0
Connecticut,2016-10-15,7,@,South Florida,L,22,39,56.4,306,2,36,72,2.0,1,3,1,0,0,0
Eastern Michigan,2016-10-15,7,@,Ohio,W,29,39,74.4,347,3,32,88,2.8,0,4,2,1,0,1
Florida,2016-10-15,6,,Missouri,W,18,38,47.4,236,1,39,287,7.4,1,3,,1,3,4
Florida Atlantic,2016-10-15,7,@,Marshall,L,11,20,55.0,175,0,45,281,6.2,3,9,2,1,1,2
Florida International,2016-10-15,7,@,Charlotte,W,26,42,61.9,315,2,21,39,1.9,1,6,1,1,2,3
Florida State,2016-10-15,7,,Wake Forest,W,22,37,59.5,319,1,38,123,3.2,1,7,5,3,1,4
Georgia,2016-10-15,7,,Vanderbilt,L,27,40,67.5,346,1,35,75,2.1,0,5,3,0,0,0
Georgia Southern,2016-10-15,6,@,Georgia Tech,L,18,33,54.5,168,1,50,167,3.3,2,3,,0,0,0
Georgia State,2016-10-15,6,@,Troy,L,28,52,53.8,381,3,24,37,1.5,0,2,,1,2,3
Georgia Tech,2016-10-15,7,,Georgia Southern,W,7,11,63.6,172,1,44,265,6.0,4,9,1,0,0,0
Hawaii,2016-10-15,7,,Nevada-Las Vegas,L,17,32,53.1,217,2,33,229,6.9,3,5,,1,0,1
Houston,2016-10-15,7,,Tulsa,W,26,34,76.5,254,0,55,268,4.9,4,5,1,2,1,3
Idaho,2016-10-15,7,,New Mexico State,W,31,39,79.5,482,4,42,169,4.0,3,9,5,0,1,1
Illinois,2016-10-15,6,@,Rutgers,W,6,14,42.9,92,1,43,228,5.3,1,9,2,0,1,1
Indiana,2016-10-15,6,,Nebraska,L,24,39,61.5,245,1,30,88,2.9,1,7,1,0,2,2
Iowa,2016-10-15,7,@,Purdue,W,12,20,60.0,155,2,53,365,6.9,4,1,1,0,0,0
Iowa State,2016-10-15,7,@,Texas,L,19,34,55.9,182,0,43,98,2.3,0,3,,1,0,1
Kansas,2016-10-15,6,@,Baylor,L,13,27,48.1,134,0,48,83,1.7,1,4,1,1,4,5
Kansas State,2016-10-15,6,@,Oklahoma,L,20,37,54.1,225,1,32,110,3.4,1,3,,0,0,0
Kent State,2016-10-15,7,@,Miami (OH),L,8,14,57.1,99,0,48,163,3.4,2,5,2,0,2,2
Louisiana Tech,2016-10-15,7,@,Massachusetts,W,27,34,79.4,491,5,35,199,5.7,2,6,6,3,1,4
Louisiana-Monroe,2016-10-15,6,,Texas State,W,14,23,60.9,179,2,73,298,4.1,3,4,2,1,1,2
LSU,2016-10-15,6,,Southern Mississippi,W,11,18,61.1,276,3,24,183,7.6,3,10,2,0,1,1
Marshall,2016-10-15,6,,Florida Atlantic,W,27,39,69.2,330,1,42,106,2.5,2,5,2,0,1,1
Maryland,2016-10-15,6,,Minnesota,L,18,37,48.6,161,1,36,130,3.6,0,3,1,2,2,4
Massachusetts,2016-10-15,7,,Louisiana Tech,L,29,40,72.5,268,3,33,131,4.0,1,6,3,1,1,2
Miami (FL),2016-10-15,6,,North Carolina,L,16,32,50.0,224,0,36,139,3.9,1,9,1,1,0,1
Miami (OH),2016-10-15,7,,Kent State,W,10,21,47.6,181,2,37,79,2.1,0,7,2,1,0,1
Michigan State,2016-10-15,6,,Northwestern,L,27,42,64.3,424,4,23,51,2.2,0,5,1,1,1,2
Middle Tennessee State,2016-10-15,6,,Western Kentucky,L,42,54,77.8,434,3,32,171,5.3,2,4,2,0,1,1
Minnesota,2016-10-15,6,@,Maryland,W,7,15,46.7,82,1,48,229,4.8,2,5,3,0,0,0
Missouri,2016-10-15,6,@,Florida,L,7,22,31.8,98,0,46,265,5.8,2,2,1,1,2,3
Nebraska,2016-10-15,6,@,Indiana,W,10,26,38.5,208,1,45,152,3.4,1,9,3,0,2,2
Nevada,2016-10-15,7,@,San Jose State,L,9,22,40.9,144,1,34,113,3.3,0,11,4,0,2,2
New Mexico,2016-10-15,6,N,Air Force,W,3,8,37.5,70,2,55,373,6.8,4,7,3,0,0,0
New Mexico State,2016-10-15,6,@,Idaho,L,23,36,63.9,366,3,29,62,2.1,0,4,,2,0,2
North Carolina,2016-10-15,7,@,Miami (FL),W,33,46,71.7,299,2,43,162,3.8,0,3,2,0,0,0
North Carolina State,2016-10-15,6,@,Clemson,L,21,42,50.0,269,0,32,128,4.0,1,4,2,0,2,2
Northern Illinois,2016-10-15,7,,Central Michigan,L,18,30,60.0,165,3,37,174,4.7,1,5,2,0,2,2
Northwestern,2016-10-15,6,@,Michigan State,W,27,35,77.1,281,3,51,209,4.1,3,6,4,0,1,1
Notre Dame,2016-10-15,7,,Stanford,L,14,29,48.3,154,0,35,153,4.4,1,5,3,0,2,2
Ohio,2016-10-15,7,,Eastern Michigan,L,26,43,60.5,291,1,30,124,4.1,1,3,1,1,1,2
Ohio State,2016-10-15,6,@,Wisconsin,W,17,29,58.6,226,1,45,185,4.1,2,8,4,0,1,1
Oklahoma,2016-10-15,6,,Kansas State,W,26,32,81.3,372,5,33,138,4.2,0,3,2,0,1,1
Ole Miss,2016-10-15,6,@,Arkansas,L,18,39,46.2,253,1,31,150,4.8,3,4,3,0,1,1
Oregon State,2016-10-15,6,,Utah,L,9,30,30.0,100,1,35,197,5.6,1,6,2,1,1,2
Pitt,2016-10-15,7,@,Virginia,W,11,21,52.4,137,2,49,209,4.3,2,4,4,0,0,0
Purdue,2016-10-15,6,,Iowa,L,30,59,50.8,458,5,21,47,2.2,0,5,3,0,1,1
Rice,2016-10-15,6,,Texas-San Antonio,L,23,37,62.2,237,1,32,114,3.6,1,8,4,1,0,1
Rutgers,2016-10-15,7,,Illinois,L,17,30,56.7,182,1,50,203,4.1,0,5,3,4,1,5
San Jose State,2016-10-15,7,,Nevada,W,11,17,64.7,142,0,54,137,2.5,2,8,2,0,0,0
South Alabama,2016-10-15,6,@,Arkansas State,L,12,27,44.4,194,0,31,61,2.0,1,8,3,1,1,2
South Florida,2016-10-15,7,,Connecticut,W,23,37,62.2,213,2,47,316,6.7,4,9,5,2,2,4
Southern Mississippi,2016-10-15,7,@,Louisiana State,L,25,37,67.6,161,0,36,81,2.3,1,2,1,1,0,1
Stanford,2016-10-15,6,@,Notre Dame,W,10,20,50.0,120,0,40,176,4.4,1,6,4,2,1,3
Syracuse,2016-10-15,7,,Virginia Tech,W,30,55,54.5,405,2,45,156,3.5,2,5,1,0,1,1
Temple,2016-10-15,7,@,Central Florida,W,12,24,50.0,167,2,51,197,3.9,1,13,7,1,1,2
Tennessee,2016-10-15,7,,Alabama,L,18,31,58.1,131,0,32,32,1.0,1,9,2,0,1,1
Texas,2016-10-15,6,,Iowa State,W,26,38,68.4,296,2,47,209,4.4,1,14,8,1,1,2
Texas State,2016-10-15,6,@,Louisiana-Monroe,L,19,36,52.8,193,0,26,124,4.8,3,12,1,1,2,3
Texas Tech,2016-10-15,6,,West Virginia,L,32,50,64.0,345,2,27,34,1.3,0,1,,0,1,1
Toledo,2016-10-15,6,,Bowling Green State,W,23,30,76.7,322,4,43,219,5.1,2,5,2,0,1,1
Troy,2016-10-15,6,,Georgia State,W,20,36,55.6,235,2,43,128,3.0,1,4,3,0,1,1
Tulsa,2016-10-15,6,@,Houston,L,27,51,52.9,365,1,35,94,2.7,3,2,,1,1,2
UCF,2016-10-15,6,,Temple,L,13,22,59.1,210,2,36,86,2.4,1,12,5,0,1,1
UCLA,2016-10-15,7,@,Washington State,L,24,40,60.0,258,3,25,43,1.7,0,7,3,2,2,4
UNLV,2016-10-15,7,@,Hawaii,W,19,29,65.5,279,2,51,256,5.0,3,4,1,0,0,0
USC,2016-10-15,7,@,Arizona,W,22,35,62.9,254,5,43,320,7.4,2,5,2,0,0,0
Utah,2016-10-15,7,@,Oregon State,W,4,13,30.8,42,0,60,275,4.6,2,3,2,2,0,2
UTSA,2016-10-15,6,@,Rice,W,17,25,68.0,209,2,38,125,3.3,0,6,1,1,0,1
Vanderbilt,2016-10-15,7,@,Georgia,W,7,18,38.9,109,0,32,62,1.9,2,9,1,0,0,0
Virginia,2016-10-15,6,,Pittsburgh,L,20,45,44.4,278,1,26,86,3.3,3,3,1,0,1,1
Virginia Tech,2016-10-15,6,@,Syracuse,L,20,33,60.6,307,2,39,161,4.1,0,5,1,1,1,2
Wake Forest,2016-10-15,7,@,Florida State,L,16,34,47.1,184,0,32,68,2.1,0,7,3,1,2,3
Washington State,2016-10-15,6,,UCLA,W,28,48,58.3,261,0,35,95,2.7,3,5,,1,1,2
West Virginia,2016-10-15,5,@,Texas Tech,W,21,31,67.7,318,1,46,332,7.2,5,8,4,0,0,0
Western Kentucky,2016-10-15,7,@,Middle Tennessee State,W,29,40,72.5,391,2,37,130,3.5,3,4,,0,1,1
Western Michigan,2016-10-15,7,@,Akron,W,21,31,67.7,207,2,56,378,6.8,4,9,3,1,0,1
Wisconsin,2016-10-15,6,,Ohio State,L,16,28,57.1,214,1,46,236,5.1,1,7,2,0,1,1
Boise State,2016-10-20,7,,Brigham Young,W,25,39,64.1,442,3,35,129,3.7,1,9,4,3,2,5
Brigham Young,2016-10-20,8,@,Boise State,L,21,41,51.2,187,0,38,135,3.6,1,5,3,0,0,0
Miami (FL),2016-10-20,7,@,Virginia Tech,L,23,38,60.5,323,2,29,42,1.4,0,8,3,0,1,1
South Alabama,2016-10-20,7,,Troy,L,11,20,55.0,195,1,39,145,3.7,2,5,,1,0,1
Troy,2016-10-20,7,@,South Alabama,W,28,42,66.7,395,1,38,190,5.0,2,8,6,2,0,2
Virginia Tech,2016-10-20,7,,Miami (FL),W,22,34,64.7,272,3,44,251,5.7,1,12,8,0,0,0
California,2016-10-21,7,,Oregon,W,42,61,68.9,325,5,57,311,5.5,1,7,1,0,0,0
Oregon,2016-10-21,7,@,California,L,22,40,55.0,258,6,45,192,4.3,1,3,2,0,1,1
San Diego State,2016-10-21,7,,San Jose State,W,13,18,72.2,167,1,44,293,6.7,5,9,5,0,1,1
San Jose State,2016-10-21,8,@,San Diego State,L,18,37,48.6,142,0,28,67,2.4,0,2,1,0,0,0
South Florida,2016-10-21,8,@,Temple,L,11,20,55.0,187,2,33,165,5.0,2,4,2,0,1,1
Temple,2016-10-21,8,,South Florida,W,14,21,66.7,209,1,48,322,6.7,4,11,4,0,0,0
Air Force,2016-10-22,7,,Hawaii,L,1,10,10.0,20,0,87,389,4.5,3,4,2,2,1,3
Akron,2016-10-22,8,@,Ball State,W,28,41,68.3,352,3,30,177,5.9,2,4,,1,0,1
Alabama,2016-10-22,8,,Texas A&M,W,15,25,60.0,164,2,57,287,5.0,1,11,5,0,2,2
Appalachian State,2016-10-22,7,,Idaho,W,20,25,80.0,246,1,35,139,4.0,2,6,4,1,0,1
Arizona State,2016-10-22,8,,Washington State,L,14,24,58.3,167,0,34,117,3.4,3,11,7,1,0,1
Arkansas,2016-10-22,8,@,Auburn,L,18,33,54.5,190,0,31,25,0.8,0,0,,1,1,2
Army,2016-10-22,7,,North Texas,L,7,21,33.3,94,0,67,302,4.5,2,5,2,3,4,7
Auburn,2016-10-22,7,,Arkansas,W,7,12,58.3,89,1,57,543,9.5,7,11,4,0,0,0
Ball State,2016-10-22,8,,Akron,L,23,34,67.6,187,1,44,256,5.8,2,2,,0,1,1
Boston College,2016-10-22,7,,Syracuse,L,7,20,35.0,64,0,40,223,5.6,1,8,5,1,1,2
Bowling Green State,2016-10-22,8,,Miami (OH),L,30,49,61.2,389,3,23,57,2.5,0,5,3,1,3,4
Buffalo,2016-10-22,7,@,Northern Illinois,L,25,41,61.0,203,0,29,135,4.7,1,4,,0,4,4
Central Michigan,2016-10-22,8,@,Toledo,L,19,33,57.6,247,1,23,97,4.2,1,6,1,1,1,2
Charlotte,2016-10-22,8,@,Marshall,W,17,31,54.8,203,0,47,191,4.1,3,7,3,0,1,1
Cincinnati,2016-10-22,7,,East Carolina,W,23,40,57.5,348,4,35,165,4.7,0,4,,0,0,0
Colorado,2016-10-22,8,@,Stanford,W,12,25,48.0,135,1,44,241,5.5,0,4,3,0,0,0
Colorado State,2016-10-22,8,@,Nevada-Las Vegas,W,21,28,75.0,237,2,50,230,4.6,4,3,,1,0,1
Connecticut,2016-10-22,8,,Central Florida,L,18,35,51.4,242,0,45,171,3.8,1,5,1,0,0,0
East Carolina,2016-10-22,7,@,Cincinnati,L,28,43,65.1,283,2,44,221,5.0,0,2,,1,2,3
Eastern Michigan,2016-10-22,8,@,Western Michigan,L,29,45,64.4,319,1,30,142,4.7,3,4,1,1,1,2
Florida International,2016-10-22,8,,Louisiana Tech,L,29,49,59.2,331,3,29,67,2.3,0,1,1,0,1,1
Fresno State,2016-10-22,8,@,Utah State,L,27,44,61.4,205,1,39,114,2.9,1,3,,0,0,0
Georgia Southern,2016-10-22,7,@,New Mexico State,W,11,20,55.0,157,2,53,254,4.8,0,8,2,1,2,3
Georgia State,2016-10-22,7,,Tennessee-Martin,W,8,16,50.0,119,1,39,166,4.3,1,5,,0,2,2
Hawaii,2016-10-22,8,@,Air Force,W,21,37,56.8,312,3,26,75,2.9,1,9,,0,2,2
Houston,2016-10-22,8,@,Southern Methodist,L,21,33,63.6,241,2,35,62,1.8,0,3,,2,0,2
Idaho,2016-10-22,8,@,Appalachian State,L,26,41,63.4,294,1,26,63,2.4,0,6,3,0,3,3
Illinois,2016-10-22,7,@,Michigan,L,4,15,26.7,95,1,23,77,3.3,0,8,2,1,1,2
Indiana,2016-10-22,7,@,Northwestern,L,35,59,59.3,317,0,27,84,3.1,1,11,3,0,2,2
Iowa,2016-10-22,8,,Wisconsin,L,17,33,51.5,153,0,27,83,3.1,0,2,2,0,0,0
Kansas,2016-10-22,7,,Oklahoma State,L,24,40,60.0,250,1,33,204,6.2,1,6,5,1,2,3
Kansas State,2016-10-22,7,,Texas,W,20,27,74.1,171,1,49,240,4.9,2,6,3,2,1,3
Kent State,2016-10-22,8,,Ohio,L,12,29,41.4,101,0,49,163,3.3,1,2,,0,0,0
Kentucky,2016-10-22,7,,Mississippi State,W,17,33,51.5,292,2,44,262,6.0,1,5,,2,0,2
Louisiana,2016-10-22,7,@,Texas State,W,18,22,81.8,165,1,48,236,4.9,2,9,3,0,1,1
Louisiana Tech,2016-10-22,8,@,Florida International,W,22,30,73.3,269,2,25,145,5.8,2,6,4,0,0,0
Louisiana-Monroe,2016-10-22,7,@,New Mexico,L,12,22,54.5,120,1,41,115,2.8,1,2,,0,2,2
Louisville,2016-10-22,7,,North Carolina State,W,21,36,58.3,390,3,44,163,3.7,3,8,1,2,0,2
LSU,2016-10-22,7,,Mississippi,W,19,28,67.9,204,1,35,312,8.9,4,7,2,2,1,3
Marshall,2016-10-22,7,,Charlotte,L,32,46,69.6,262,2,24,88,3.7,1,8,3,1,1,2
Maryland,2016-10-22,7,,Michigan State,W,21,28,75.0,200,2,42,247,5.9,2,4,1,1,0,1
Massachusetts,2016-10-22,8,@,South Carolina,L,20,42,47.6,247,3,37,142,3.8,1,5,2,2,2,4
Memphis,2016-10-22,7,@,Navy,L,25,40,62.5,333,2,31,98,3.2,1,4,,1,0,1
Miami (OH),2016-10-22,8,@,Bowling Green State,W,22,35,62.9,215,3,44,218,5.0,2,4,2,1,0,1
Michigan,2016-10-22,7,,Illinois,W,20,28,71.4,291,2,59,270,4.6,3,4,1,1,0,1
Michigan State,2016-10-22,7,@,Maryland,L,11,24,45.8,156,0,44,270,6.1,2,6,1,1,1,2
Middle Tennessee State,2016-10-22,7,@,Missouri,W,24,42,57.1,284,4,39,316,8.1,2,2,2,0,0,0
Minnesota,2016-10-22,7,,Rutgers,W,11,19,57.9,156,0,53,243,4.6,3,6,4,1,1,2
Mississippi State,2016-10-22,7,@,Kentucky,L,13,21,61.9,81,1,39,281,7.2,3,5,1,0,1,1
Missouri,2016-10-22,7,,Middle Tennessee State,L,20,40,50.0,281,2,64,348,5.4,4,5,1,2,0,2
Navy,2016-10-22,6,,Memphis,W,3,4,75.0,85,2,74,447,6.0,4,6,4,1,0,1
Nebraska,2016-10-22,7,,Purdue,W,17,31,54.8,252,1,36,158,4.4,2,5,3,0,1,1
Nevada,2016-10-22,8,,Wyoming,L,31,48,64.6,347,1,32,132,4.1,3,5,3,0,1,1
New Mexico,2016-10-22,7,,Louisiana-Monroe,W,7,11,63.6,146,1,51,476,9.3,5,7,5,3,0,3
New Mexico State,2016-10-22,7,,Georgia Southern,L,22,39,56.4,250,2,40,168,4.2,0,12,4,2,1,3
North Carolina,2016-10-22,8,@,Virginia,W,24,31,77.4,310,3,36,178,4.9,2,7,3,2,0,2
North Carolina State,2016-10-22,7,@,Louisville,L,16,36,44.4,236,2,25,14,0.6,0,6,4,0,3,3
North Texas,2016-10-22,7,@,Army,W,9,17,52.9,118,1,33,202,6.1,3,6,1,0,1,1
Northern Illinois,2016-10-22,8,,Buffalo,W,16,30,53.3,199,1,51,312,6.1,4,5,2,0,1,1
Northwestern,2016-10-22,7,,Indiana,W,24,44,54.5,285,3,44,123,2.8,0,6,2,0,0,0
Ohio,2016-10-22,8,@,Kent State,W,11,19,57.9,127,0,36,208,5.8,2,8,3,2,1,3
Ohio State,2016-10-22,7,@,Penn State,L,28,43,65.1,245,1,40,168,4.2,1,6,1,0,0,0
Oklahoma,2016-10-22,7,@,Texas Tech,W,27,36,75.0,545,7,40,309,7.7,2,2,1,0,0,0
Oklahoma State,2016-10-22,7,@,Kansas,W,18,27,66.7,252,1,46,230,5.0,4,3,,1,0,1
Old Dominion,2016-10-22,7,@,Western Kentucky,L,19,34,55.9,263,2,23,67,2.9,1,2,,0,1,1
Ole Miss,2016-10-22,7,@,Louisiana State,L,20,33,60.6,218,1,36,107,3.0,1,10,2,0,2,2
Oregon State,2016-10-22,7,@,Washington,L,12,27,44.4,148,0,30,177,5.9,2,2,1,0,2,2
Penn State,2016-10-22,7,,Ohio State,W,8,23,34.8,154,1,33,165,5.0,1,11,6,1,0,1
Purdue,2016-10-22,7,@,Nebraska,L,25,45,55.6,309,2,21,26,1.2,0,10,1,0,2,2
Rice,2016-10-22,7,,Prairie View A&M,W,23,32,71.9,434,6,36,203,5.6,3,4,,0,0,0
Rutgers,2016-10-22,8,@,Minnesota,L,23,40,57.5,222,3,36,150,4.2,0,3,,1,2,3
SMU,2016-10-22,7,,Houston,W,16,31,51.6,228,3,40,178,4.5,2,10,7,1,0,1
South Carolina,2016-10-22,7,,Massachusetts,W,17,26,65.4,201,2,44,194,4.4,3,6,1,2,0,2
Stanford,2016-10-22,7,,Colorado,L,16,29,55.2,170,0,33,93,2.8,0,5,5,1,3,4
