School,Date,G,Loc,Opponent,WL,Total TD opp,Points Against
Louisiana Tech,2014-09-27,5,@,Auburn,L,6,45
Louisiana-Monroe,2014-09-27,4,,Troy,W,3,20
Louisville,2014-09-27,5,,Wake Forest,W,1,10
LSU,2014-09-27,5,,New Mexico State,W,1,7
Maryland,2014-09-27,5,@,Indiana,W,1,15
Massachusetts,2014-09-27,5,,Bowling Green State,L,6,47
Memphis,2014-09-27,4,@,Mississippi,L,3,24
Miami (FL),2014-09-27,5,,Duke,W,1,10
Miami (OH),2014-09-27,5,@,Buffalo,L,5,35
Michigan,2014-09-27,5,,Minnesota,L,3,30
Michigan State,2014-09-27,4,,Wyoming,W,2,14
Minnesota,2014-09-27,5,@,Michigan,W,2,14
Missouri,2014-09-27,5,@,South Carolina,W,2,20
Navy,2014-09-27,5,,Western Kentucky,L,4,36
Nebraska,2014-09-27,5,,Illinois,W,2,14
Nevada,2014-09-27,4,@,San Jose State,W,1,10
New Mexico State,2014-09-27,5,@,Louisiana State,L,9,63
North Carolina,2014-09-27,4,@,Clemson,L,6,50
North Carolina State,2014-09-27,5,,Florida State,L,8,56
Northwestern,2014-09-27,4,@,Penn State,W,0,6
Notre Dame,2014-09-27,4,N,Syracuse,W,2,15
Ohio,2014-09-27,5,,Eastern Illinois,W,2,19
Ohio State,2014-09-27,4,,Cincinnati,W,4,28
Ole Miss,2014-09-27,4,,Memphis,W,0,3
Oregon State,2014-09-27,4,@,Southern California,L,5,35
Penn State,2014-09-27,5,,Northwestern,L,4,29
Pitt,2014-09-27,5,,Akron,L,3,21
Purdue,2014-09-27,5,,Iowa,L,3,24
Rice,2014-09-27,4,@,Southern Mississippi,W,3,23
Rutgers,2014-09-27,5,,Tulane,W,1,6
San Diego State,2014-09-27,4,,Nevada-Las Vegas,W,2,17
San Jose State,2014-09-27,4,,Nevada,L,3,21
SMU,2014-09-27,4,,Texas Christian,L,8,56
South Alabama,2014-09-27,4,@,Idaho,W,1,10
South Carolina,2014-09-27,5,,Missouri,L,3,21
South Florida,2014-09-27,5,@,Wisconsin,L,3,27
Southern Mississippi,2014-09-27,5,,Rice,L,5,41
Stanford,2014-09-27,4,@,Washington,W,2,13
Syracuse,2014-09-27,4,N,Notre Dame,L,4,31
Temple,2014-09-27,4,@,Connecticut,W,1,10
Tennessee,2014-09-27,4,@,Georgia,L,5,35
Texas,2014-09-27,4,@,Kansas,W,0,0
Texas A&M,2014-09-27,5,N,Arkansas,W,4,28
Texas Christian,2014-09-27,3,@,Southern Methodist,W,0,0
Texas State,2014-09-27,4,@,Tulsa,W,4,34
Toledo,2014-09-27,5,,Central Michigan,W,4,28
Troy,2014-09-27,5,@,Louisiana-Monroe,L,2,22
Tulane,2014-09-27,5,@,Rutgers,L,4,31
Tulsa,2014-09-27,4,,Texas State,L,5,37
UAB,2014-09-27,4,,Florida International,L,4,34
UNLV,2014-09-27,5,@,San Diego State,L,4,34
USC,2014-09-27,4,,Oregon State,W,1,10
Utah,2014-09-27,4,,Washington State,L,4,28
UTEP,2014-09-27,4,@,Kansas State,L,8,58
UTSA,2014-09-27,4,@,Florida Atlantic,L,6,41
Vanderbilt,2014-09-27,5,@,Kentucky,L,2,17
Virginia,2014-09-27,5,,Kent State,W,1,13
Virginia Tech,2014-09-27,5,,Western Michigan,W,2,17
Wake Forest,2014-09-27,5,@,Louisville,L,2,20
Washington,2014-09-27,5,,Stanford,L,2,20
Washington State,2014-09-27,5,@,Utah,W,3,27
Western Kentucky,2014-09-27,4,@,Navy,W,4,27
Western Michigan,2014-09-27,4,@,Virginia Tech,L,4,35
Wisconsin,2014-09-27,4,,South Florida,W,1,10
Wyoming,2014-09-27,5,@,Michigan State,L,8,56
Arizona,2014-10-02,5,@,Oregon,W,3,24
Florida Atlantic,2014-10-02,6,@,Florida International,L,5,38
Florida International,2014-10-02,6,,Florida Atlantic,W,1,10
Houston,2014-10-02,5,,Central Florida,L,2,17
Oregon,2014-10-02,5,,Arizona,L,4,31
UCF,2014-10-02,4,@,Houston,W,0,12
Brigham Young,2014-10-03,5,,Utah State,L,5,35
Fresno State,2014-10-03,6,,San Diego State,W,1,13
Louisville,2014-10-03,6,@,Syracuse,W,0,6
San Diego State,2014-10-03,5,@,Fresno State,L,3,24
Syracuse,2014-10-03,5,,Louisville,L,3,28
Utah State,2014-10-03,5,@,Brigham Young,W,2,20
Air Force,2014-10-04,5,,Navy,W,3,21
Akron,2014-10-04,5,,Eastern Michigan,W,1,6
Alabama,2014-10-04,5,@,Mississippi,L,3,23
Appalachian State,2014-10-04,5,,South Alabama,L,6,47
Arizona State,2014-10-04,5,@,Southern California,W,4,34
Arkansas State,2014-10-04,5,,Louisiana-Monroe,W,2,14
Army,2014-10-04,5,,Ball State,W,3,24
Auburn,2014-10-04,5,,Louisiana State,W,1,7
Ball State,2014-10-04,5,@,Army,L,4,33
Baylor,2014-10-04,5,@,Texas,W,1,7
Boise State,2014-10-04,6,@,Nevada,W,6,46
Bowling Green State,2014-10-04,6,,Buffalo,W,5,35
Buffalo,2014-10-04,6,@,Bowling Green State,L,4,36
California,2014-10-04,5,@,Washington State,W,8,59
Central Michigan,2014-10-04,6,,Ohio,W,1,10
Cincinnati,2014-10-04,4,N,Memphis,L,5,41
Clemson,2014-10-04,5,,North Carolina State,W,0,0
Colorado,2014-10-04,6,,Oregon State,L,4,36
Colorado State,2014-10-04,5,,Tulsa,W,2,17
East Carolina,2014-10-04,5,,Southern Methodist,W,3,24
Eastern Michigan,2014-10-04,5,@,Akron,L,4,31
Florida,2014-10-04,5,@,Tennessee,W,0,9
Florida State,2014-10-04,5,,Wake Forest,W,0,3
Georgia,2014-10-04,5,,Vanderbilt,W,2,17
Georgia Southern,2014-10-04,6,@,New Mexico State,W,4,28
Georgia State,2014-10-04,5,@,Louisiana,L,5,34
Georgia Tech,2014-10-04,5,,Miami (FL),W,2,17
Hawaii,2014-10-04,5,@,Rice,L,4,28
Idaho,2014-10-04,6,@,Texas State,L,5,35
Illinois,2014-10-04,6,,Purdue,L,5,38
Indiana,2014-10-04,5,,North Texas,W,3,24
Iowa State,2014-10-04,5,@,Oklahoma State,L,4,37
Kansas,2014-10-04,5,@,West Virginia,L,3,33
Kansas State,2014-10-04,5,,Texas Tech,W,2,13
Kent State,2014-10-04,5,@,Northern Illinois,L,2,17
Kentucky,2014-10-04,5,,South Carolina,W,5,38
Louisiana,2014-10-04,5,,Georgia State,W,4,31
Louisiana Tech,2014-10-04,6,,Texas-El Paso,W,0,3
Louisiana-Monroe,2014-10-04,5,@,Arkansas State,L,4,28
LSU,2014-10-04,6,@,Auburn,L,5,41
Marshall,2014-10-04,5,@,Old Dominion,W,2,14
Maryland,2014-10-04,6,,Ohio State,L,7,52
Massachusetts,2014-10-04,6,@,Miami (OH),L,6,42
Memphis,2014-10-04,5,N,Cincinnati,W,2,14
Miami (FL),2014-10-04,6,@,Georgia Tech,L,4,28
Miami (OH),2014-10-04,6,,Massachusetts,W,6,41
Michigan,2014-10-04,6,@,Rutgers,L,3,26
Michigan State,2014-10-04,5,,Nebraska,W,3,22
Middle Tennessee State,2014-10-04,6,,Southern Mississippi,W,4,31
Mississippi State,2014-10-04,5,,Texas A&M,W,4,31
Navy,2014-10-04,6,@,Air Force,L,4,30
Nebraska,2014-10-04,6,@,Michigan State,L,3,27
Nevada,2014-10-04,5,,Boise State,L,7,51
New Mexico,2014-10-04,5,@,Texas-San Antonio,W,1,9
New Mexico State,2014-10-04,6,,Georgia Southern,L,4,36
North Carolina,2014-10-04,5,,Virginia Tech,L,4,34
North Carolina State,2014-10-04,6,@,Clemson,L,5,41
North Texas,2014-10-04,5,@,Indiana,L,7,49
Northern Illinois,2014-10-04,5,,Kent State,W,1,14
Northwestern,2014-10-04,5,,Wisconsin,W,2,14
Notre Dame,2014-10-04,5,,Stanford,W,2,14
Ohio,2014-10-04,6,@,Central Michigan,L,4,28
Ohio State,2014-10-04,5,@,Maryland,W,3,24
Oklahoma,2014-10-04,5,@,Texas Christian,L,5,37
Oklahoma State,2014-10-04,5,,Iowa State,W,2,20
Old Dominion,2014-10-04,6,,Marshall,L,8,56
Ole Miss,2014-10-04,5,,Alabama,W,2,17
Oregon State,2014-10-04,5,@,Colorado,W,4,31
Pitt,2014-10-04,6,@,Virginia,L,3,24
Purdue,2014-10-04,6,@,Illinois,W,4,27
Rice,2014-10-04,5,,Hawaii,W,2,14
Rutgers,2014-10-04,6,,Michigan,W,3,24
San Jose State,2014-10-04,5,,Nevada-Las Vegas,W,1,10
SMU,2014-10-04,5,@,East Carolina,L,6,45
South Alabama,2014-10-04,5,@,Appalachian State,W,3,21
South Carolina,2014-10-04,6,@,Kentucky,L,6,45
Southern Mississippi,2014-10-04,6,@,Middle Tennessee State,L,5,37
Stanford,2014-10-04,5,@,Notre Dame,L,2,17
Tennessee,2014-10-04,5,,Florida,L,1,10
Texas,2014-10-04,5,,Baylor,L,4,28
Texas A&M,2014-10-04,6,@,Mississippi State,L,7,48
Texas Christian,2014-10-04,4,,Oklahoma,W,4,33
Texas State,2014-10-04,5,,Idaho,W,4,30
Texas Tech,2014-10-04,5,@,Kansas State,L,6,45
Toledo,2014-10-04,6,@,Western Michigan,W,2,19
Tulsa,2014-10-04,5,@,Colorado State,L,6,42
UAB,2014-10-04,5,@,Western Kentucky,W,6,39
UCLA,2014-10-04,5,,Utah,L,3,30
UNLV,2014-10-04,6,@,San Jose State,L,3,33
USC,2014-10-04,5,,Arizona State,L,5,38
Utah,2014-10-04,5,@,UCLA,W,4,28
UTEP,2014-10-04,5,@,Louisiana Tech,L,7,55
UTSA,2014-10-04,5,,New Mexico,L,3,21
Vanderbilt,2014-10-04,6,@,Georgia,L,6,44
Virginia,2014-10-04,6,,Pittsburgh,W,2,19
Virginia Tech,2014-10-04,6,@,North Carolina,W,2,17
Wake Forest,2014-10-04,6,@,Florida State,L,4,43
Washington State,2014-10-04,6,,California,L,9,60
West Virginia,2014-10-04,5,,Kansas,W,2,14
Western Kentucky,2014-10-04,5,,Alabama-Birmingham,L,6,42
Western Michigan,2014-10-04,5,,Toledo,L,2,20
Wisconsin,2014-10-04,5,@,Northwestern,L,2,20
Brigham Young,2014-10-09,6,@,Central Florida,L,4,31
UCF,2014-10-09,5,,Brigham Young,W,3,24
Fresno State,2014-10-10,7,@,Nevada-Las Vegas,L,3,30
New Mexico,2014-10-10,6,,San Diego State,L,3,24
San Diego State,2014-10-10,6,@,New Mexico,W,2,14
Stanford,2014-10-10,6,,Washington State,W,2,17
UNLV,2014-10-10,7,,Fresno State,W,4,27
Washington State,2014-10-10,7,@,Stanford,L,4,34
Air Force,2014-10-11,6,@,Utah State,L,4,34
Akron,2014-10-11,6,,Miami (OH),W,3,19
Alabama,2014-10-11,6,@,Arkansas,W,2,13
Appalachian State,2014-10-11,6,,Liberty,L,7,55
Arizona,2014-10-11,6,,Southern California,L,4,28
Arkansas,2014-10-11,6,,Alabama,L,2,14
Arkansas State,2014-10-11,6,@,Georgia State,W,1,10
Army,2014-10-11,6,,Rice,L,5,41
Auburn,2014-10-11,6,@,Mississippi State,L,5,38
Ball State,2014-10-11,6,,Western Michigan,L,6,42
Baylor,2014-10-11,6,,Texas Christian,W,7,58
Boston College,2014-10-11,6,@,North Carolina State,W,2,14
Bowling Green State,2014-10-11,7,@,Ohio,W,1,13
Buffalo,2014-10-11,7,@,Eastern Michigan,L,5,37
California,2014-10-11,6,,Washington,L,4,31
Central Michigan,2014-10-11,7,@,Northern Illinois,W,2,17
Cincinnati,2014-10-11,5,@,Miami (FL),L,7,55
Clemson,2014-10-11,6,,Louisville,W,2,17
Colorado State,2014-10-11,6,@,Nevada,W,3,24
Connecticut,2014-10-11,6,@,Tulane,L,1,12
Duke,2014-10-11,6,@,Georgia Tech,W,3,25
East Carolina,2014-10-11,6,@,South Florida,W,2,17
Eastern Michigan,2014-10-11,6,,Buffalo,W,3,27
Florida,2014-10-11,6,,Louisiana State,L,4,30
Florida International,2014-10-11,7,@,Texas-San Antonio,L,1,16
Florida State,2014-10-11,6,@,Syracuse,W,2,20
Georgia,2014-10-11,6,@,Missouri,W,0,0
Georgia Southern,2014-10-11,7,,Idaho,W,3,24
Georgia State,2014-10-11,6,,Arkansas State,L,7,52
Georgia Tech,2014-10-11,6,,Duke,L,4,31
Hawaii,2014-10-11,6,,Wyoming,W,4,28
Houston,2014-10-11,6,@,Memphis,W,3,24
Idaho,2014-10-11,7,@,Georgia Southern,L,7,47
Illinois,2014-10-11,7,@,Wisconsin,L,5,38
Indiana,2014-10-11,6,@,Iowa,L,6,45
Iowa,2014-10-11,6,,Indiana,W,4,29
Iowa State,2014-10-11,6,,Toledo,W,3,30
Kansas,2014-10-11,6,,Oklahoma State,L,3,27
Kent State,2014-10-11,6,,Massachusetts,L,5,40
Kentucky,2014-10-11,6,,Louisiana-Monroe,W,2,14
Louisiana-Monroe,2014-10-11,6,@,Kentucky,L,6,48
Louisville,2014-10-11,7,@,Clemson,L,2,23
LSU,2014-10-11,7,@,Florida,W,3,27
Marshall,2014-10-11,6,,Middle Tennessee State,W,3,24
Massachusetts,2014-10-11,7,@,Kent State,W,2,17
Memphis,2014-10-11,6,,Houston,L,4,28
Miami (FL),2014-10-11,7,,Cincinnati,W,4,34
Miami (OH),2014-10-11,7,@,Akron,L,3,29
Michigan,2014-10-11,7,,Penn State,W,1,13
Michigan State,2014-10-11,6,@,Purdue,W,4,31
Middle Tennessee State,2014-10-11,7,@,Marshall,L,7,49
Minnesota,2014-10-11,6,,Northwestern,W,2,17
Mississippi State,2014-10-11,6,,Auburn,W,2,23
Missouri,2014-10-11,6,,Georgia,L,4,34
Navy,2014-10-11,7,,Virginia Military Institute,W,2,14
Nevada,2014-10-11,6,,Colorado State,L,4,31
New Mexico State,2014-10-11,7,@,Troy,L,5,41
North Carolina,2014-10-11,6,@,Notre Dame,L,7,50
North Carolina State,2014-10-11,7,,Boston College,L,4,30
North Texas,2014-10-11,6,@,Alabama-Birmingham,L,8,56
Northern Illinois,2014-10-11,6,,Central Michigan,L,4,34
Northwestern,2014-10-11,6,@,Minnesota,L,3,24
Notre Dame,2014-10-11,6,,North Carolina,W,6,43
Ohio,2014-10-11,7,,Bowling Green State,L,4,31
Oklahoma,2014-10-11,6,N,Texas,W,3,26
Oklahoma State,2014-10-11,6,@,Kansas,W,2,20
Old Dominion,2014-10-11,7,@,Texas-El Paso,L,6,42
Ole Miss,2014-10-11,6,@,Texas A&M,W,3,20
Oregon,2014-10-11,6,@,UCLA,W,4,30
Penn State,2014-10-11,6,@,Michigan,L,1,18
Purdue,2014-10-11,7,,Michigan State,L,6,45
Rice,2014-10-11,6,@,Army,W,3,21
South Florida,2014-10-11,6,,East Carolina,L,4,28
Syracuse,2014-10-11,6,,Florida State,L,5,38
Temple,2014-10-11,5,,Tulsa,W,3,24
Tennessee,2014-10-11,6,,Chattanooga,W,1,10
Texas,2014-10-11,6,N,Oklahoma,L,4,31
Texas A&M,2014-10-11,7,,Mississippi,L,5,35
Texas Christian,2014-10-11,5,@,Baylor,L,7,61
Texas Tech,2014-10-11,6,,West Virginia,L,4,37
Toledo,2014-10-11,7,@,Iowa State,L,4,37
Troy,2014-10-11,6,,New Mexico State,W,3,24
Tulane,2014-10-11,6,,Connecticut,W,0,3
Tulsa,2014-10-11,6,@,Temple,L,5,35
UAB,2014-10-11,6,,North Texas,W,3,21
UCLA,2014-10-11,6,,Oregon,L,6,42
USC,2014-10-11,6,@,Arizona,W,3,26
Utah State,2014-10-11,6,,Air Force,W,1,16
UTEP,2014-10-11,6,,Old Dominion,W,5,35
UTSA,2014-10-11,6,,Florida International,W,1,13
Vanderbilt,2014-10-11,7,,Charleston Southern,W,2,20
Washington,2014-10-11,6,@,California,W,1,7
West Virginia,2014-10-11,6,@,Texas Tech,W,4,34
Western Michigan,2014-10-11,6,@,Ball State,W,5,38
Wisconsin,2014-10-11,6,,Illinois,W,4,28
Wyoming,2014-10-11,6,@,Hawaii,L,5,38
Louisiana,2014-10-14,6,@,Texas State,W,1,10
Texas State,2014-10-14,6,,Louisiana,L,4,34
Oregon State,2014-10-16,6,,Utah,L,3,29
Pitt,2014-10-16,7,,Virginia Tech,W,1,16
Utah,2014-10-16,6,@,Oregon State,W,2,23
Virginia Tech,2014-10-16,7,@,Pittsburgh,L,3,21
Boise State,2014-10-17,7,,Fresno State,W,3,27
Fresno State,2014-10-17,8,@,Boise State,L,4,37
Houston,2014-10-17,7,,Temple,W,1,10
Temple,2014-10-17,6,@,Houston,L,4,31
Air Force,2014-10-18,7,,New Mexico,W,4,31
Akron,2014-10-18,7,@,Ohio,L,2,23
Alabama,2014-10-18,7,,Texas A&M,W,0,0
Appalachian State,2014-10-18,7,@,Troy,W,1,14
Arizona State,2014-10-18,6,,Stanford,W,1,10
Arkansas,2014-10-18,7,N,Georgia,L,6,45
Army,2014-10-18,7,@,Kent State,L,4,39
Ball State,2014-10-18,7,@,Central Michigan,W,4,29
Baylor,2014-10-18,7,@,West Virginia,L,5,41
Boston College,2014-10-18,7,,Clemson,L,2,17
Bowling Green State,2014-10-18,8,,Western Michigan,L,3,26
Brigham Young,2014-10-18,7,,Nevada,L,5,42
California,2014-10-18,7,,UCLA,L,4,36
Central Michigan,2014-10-18,8,,Ball State,L,3,32
Cincinnati,2014-10-18,6,@,Southern Methodist,W,0,3
Clemson,2014-10-18,7,@,Boston College,W,2,13
Colorado,2014-10-18,7,@,Southern California,L,8,56
Colorado State,2014-10-18,7,,Utah State,W,1,13
Duke,2014-10-18,7,,Virginia,W,1,13
Eastern Michigan,2014-10-18,7,N,Massachusetts,L,5,36
Florida,2014-10-18,7,,Missouri,L,5,42
Florida Atlantic,2014-10-18,7,,Western Kentucky,W,5,38
Florida International,2014-10-18,8,,Marshall,L,6,45
Florida State,2014-10-18,7,,Notre Dame,W,3,27
Georgia,2014-10-18,7,N,Arkansas,W,5,32
Georgia State,2014-10-18,7,@,South Alabama,L,3,30
Georgia Tech,2014-10-18,7,@,North Carolina,L,7,48
Hawaii,2014-10-18,7,@,San Diego State,L,2,20
Idaho,2014-10-18,8,,New Mexico State,W,2,17
Indiana,2014-10-18,7,,Michigan State,L,8,56
Iowa,2014-10-18,7,@,Maryland,L,5,38
Iowa State,2014-10-18,7,@,Texas,L,6,48
Kansas,2014-10-18,7,@,Texas Tech,L,4,34
Kansas State,2014-10-18,6,@,Oklahoma,W,4,30
Kent State,2014-10-18,7,,Army,W,2,17
Kentucky,2014-10-18,7,@,Louisiana State,L,5,41
Louisiana Tech,2014-10-18,7,,Texas-San Antonio,W,2,20
Louisville,2014-10-18,8,,North Carolina State,W,2,18
LSU,2014-10-18,8,,Kentucky,W,0,3
Marshall,2014-10-18,7,@,Florida International,W,2,13
Maryland,2014-10-18,7,,Iowa,W,4,31
Massachusetts,2014-10-18,8,N,Eastern Michigan,W,2,14
Miami (OH),2014-10-18,8,@,Northern Illinois,L,7,51
Michigan State,2014-10-18,7,@,Indiana,W,2,17
Middle Tennessee State,2014-10-18,8,,Alabama-Birmingham,W,2,22
Minnesota,2014-10-18,7,,Purdue,W,5,38
Missouri,2014-10-18,7,@,Florida,W,2,13
Nebraska,2014-10-18,7,@,Northwestern,W,2,17
Nevada,2014-10-18,7,@,Brigham Young,W,5,35
New Mexico,2014-10-18,7,@,Air Force,L,5,35
New Mexico State,2014-10-18,8,@,Idaho,L,3,29
North Carolina,2014-10-18,7,,Georgia Tech,W,6,43
North Carolina State,2014-10-18,8,@,Louisville,L,3,30
North Texas,2014-10-18,7,,Southern Mississippi,L,3,30
Northern Illinois,2014-10-18,7,,Miami (OH),W,6,41
Northwestern,2014-10-18,7,,Nebraska,L,5,38
Notre Dame,2014-10-18,7,@,Florida State,L,4,31
Ohio,2014-10-18,8,,Akron,W,2,20
Ohio State,2014-10-18,6,,Rutgers,W,2,17
Oklahoma,2014-10-18,7,,Kansas State,L,4,31
Oklahoma State,2014-10-18,7,@,Texas Christian,L,6,42
Ole Miss,2014-10-18,7,,Tennessee,W,0,3
Oregon,2014-10-18,7,,Washington,W,2,20
Purdue,2014-10-18,8,@,Minnesota,L,5,39
Rutgers,2014-10-18,7,@,Ohio State,L,8,56
San Diego State,2014-10-18,7,,Hawaii,W,1,10
San Jose State,2014-10-18,6,@,Wyoming,W,2,20
SMU,2014-10-18,6,,Cincinnati,L,4,41
South Alabama,2014-10-18,6,,Georgia State,W,4,27
South Carolina,2014-10-18,7,,Furman,W,1,10
South Florida,2014-10-18,7,@,Tulsa,W,3,30
Southern Mississippi,2014-10-18,7,@,North Texas,W,2,20
Stanford,2014-10-18,7,@,Arizona State,L,2,26
Syracuse,2014-10-18,7,@,Wake Forest,W,1,7
Tennessee,2014-10-18,7,@,Mississippi,L,4,34
Texas,2014-10-18,7,,Iowa State,W,6,45
Texas A&M,2014-10-18,8,@,Alabama,L,8,59
Texas Christian,2014-10-18,6,,Oklahoma State,W,0,9
Texas Tech,2014-10-18,7,,Kansas,W,3,21
Troy,2014-10-18,7,,Appalachian State,L,7,53
Tulane,2014-10-18,7,@,Central Florida,L,2,20
Tulsa,2014-10-18,7,,South Florida,L,5,38
UAB,2014-10-18,7,@,Middle Tennessee State,L,5,34
UCF,2014-10-18,6,,Tulane,W,1,13
UCLA,2014-10-18,7,@,California,W,5,34
USC,2014-10-18,7,,Colorado,W,4,28
Utah State,2014-10-18,7,@,Colorado State,L,1,16
UTSA,2014-10-18,7,@,Louisiana Tech,L,3,27
Virginia,2014-10-18,7,@,Duke,L,2,20
Wake Forest,2014-10-18,7,,Syracuse,L,3,30
Washington,2014-10-18,7,@,Oregon,L,6,45
West Virginia,2014-10-18,7,,Baylor,W,3,27
Western Kentucky,2014-10-18,6,@,Florida Atlantic,L,6,45
Western Michigan,2014-10-18,7,@,Bowling Green State,W,2,14
Wyoming,2014-10-18,7,,San Jose State,L,3,27
Arkansas State,2014-10-21,7,@,Louisiana,L,8,55
Louisiana,2014-10-21,7,,Arkansas State,W,5,40
Connecticut,2014-10-23,7,@,East Carolina,L,4,31
East Carolina,2014-10-23,7,,Connecticut,W,3,21
Miami (FL),2014-10-23,8,@,Virginia Tech,W,1,6
Virginia Tech,2014-10-23,8,,Miami (FL),L,4,30
Boise State,2014-10-24,8,,Brigham Young,W,4,30
Brigham Young,2014-10-24,8,@,Boise State,L,7,55
California,2014-10-24,8,,Oregon,L,8,59
Cincinnati,2014-10-24,7,N,South Florida,W,2,17
Oregon,2014-10-24,8,@,California,W,6,41
South Alabama,2014-10-24,7,,Troy,W,1,13
South Florida,2014-10-24,8,N,Cincinnati,L,4,34
Troy,2014-10-24,8,@,South Alabama,L,3,27
Akron,2014-10-25,8,@,Ball State,L,3,35
Alabama,2014-10-25,8,@,Tennessee,W,2,20
Arizona,2014-10-25,7,@,Washington State,W,5,37
Arizona State,2014-10-25,7,@,Washington,W,1,10
Arkansas,2014-10-25,8,,Alabama-Birmingham,W,2,17
Auburn,2014-10-25,7,,South Carolina,W,5,35
Ball State,2014-10-25,8,,Akron,W,3,21
Boston College,2014-10-25,8,@,Wake Forest,W,2,17
Buffalo,2014-10-25,8,,Central Michigan,L,3,20
Central Michigan,2014-10-25,9,@,Buffalo,W,2,14
Clemson,2014-10-25,8,,Syracuse,W,0,6
Colorado,2014-10-25,8,,UCLA,L,5,40
Colorado State,2014-10-25,8,,Wyoming,W,4,31
Eastern Michigan,2014-10-25,8,,Northern Illinois,L,4,28
Florida Atlantic,2014-10-25,8,@,Marshall,L,5,35
Georgia Southern,2014-10-25,8,@,Georgia State,W,4,31
Georgia State,2014-10-25,8,,Georgia Southern,L,10,69
Georgia Tech,2014-10-25,8,@,Pittsburgh,W,4,28
Hawaii,2014-10-25,8,,Nevada,L,3,26
Illinois,2014-10-25,8,,Minnesota,W,3,24
Kansas State,2014-10-25,7,,Texas,W,0,0
Kent State,2014-10-25,8,@,Miami (OH),L,1,10
Kentucky,2014-10-25,8,,Mississippi State,L,6,45
Louisiana Tech,2014-10-25,8,@,Southern Mississippi,W,2,20
Louisiana-Monroe,2014-10-25,7,,Texas State,L,3,22
LSU,2014-10-25,9,,Mississippi,W,1,7
Marshall,2014-10-25,8,,Florida Atlantic,W,1,16
Maryland,2014-10-25,8,@,Wisconsin,L,7,52
Massachusetts,2014-10-25,9,@,Toledo,L,6,42
Memphis,2014-10-25,7,@,Southern Methodist,W,1,10
Miami (OH),2014-10-25,9,,Kent State,W,0,3
Michigan,2014-10-25,8,@,Michigan State,L,5,35
Michigan State,2014-10-25,8,,Michigan,W,1,11
Minnesota,2014-10-25,8,@,Illinois,L,4,28
Mississippi State,2014-10-25,7,@,Kentucky,W,4,31
Missouri,2014-10-25,8,,Vanderbilt,W,2,14
Navy,2014-10-25,8,,San Jose State,W,4,31
Nebraska,2014-10-25,8,,Rutgers,W,3,24
Nevada,2014-10-25,8,@,Hawaii,W,2,18
North Carolina,2014-10-25,8,@,Virginia,W,3,27
North Texas,2014-10-25,8,@,Rice,L,5,41
Northern Illinois,2014-10-25,8,@,Eastern Michigan,W,2,17
Ohio,2014-10-25,9,@,Western Michigan,L,6,42
Ohio State,2014-10-25,7,@,Penn State,W,3,24
Oklahoma State,2014-10-25,8,,West Virginia,L,4,34
Old Dominion,2014-10-25,8,@,Western Kentucky,L,9,66
Ole Miss,2014-10-25,8,@,Louisiana State,L,1,10
Oregon State,2014-10-25,7,@,Stanford,L,5,38
Penn State,2014-10-25,7,,Ohio State,L,4,31
Pitt,2014-10-25,8,,Georgia Tech,L,8,56
Rice,2014-10-25,7,,North Texas,W,3,21
Rutgers,2014-10-25,8,@,Nebraska,L,6,42
San Jose State,2014-10-25,7,@,Navy,L,5,41
SMU,2014-10-25,7,,Memphis,L,6,48
South Carolina,2014-10-25,8,@,Auburn,L,6,42
Southern Mississippi,2014-10-25,8,,Louisiana Tech,L,4,31
Stanford,2014-10-25,8,,Oregon State,W,2,14
Syracuse,2014-10-25,8,@,Clemson,L,1,16
Temple,2014-10-25,7,@,Central Florida,L,4,34
Tennessee,2014-10-25,8,,Alabama,L,5,34
Texas,2014-10-25,8,@,Kansas State,L,2,23
Texas Christian,2014-10-25,7,,Texas Tech,W,3,27
Texas State,2014-10-25,7,@,Louisiana-Monroe,W,1,18
Texas Tech,2014-10-25,8,@,Texas Christian,L,10,82
Toledo,2014-10-25,8,,Massachusetts,W,5,35
UAB,2014-10-25,8,@,Arkansas,L,6,45
UCF,2014-10-25,7,,Temple,W,2,14
UCLA,2014-10-25,8,@,Colorado,W,4,37
UNLV,2014-10-25,8,@,Utah State,L,4,34
USC,2014-10-25,8,@,Utah,L,3,24
Utah,2014-10-25,7,,Southern California,W,3,21
Utah State,2014-10-25,8,,Nevada-Las Vegas,W,3,20
UTEP,2014-10-25,7,@,Texas-San Antonio,W,0,0
UTSA,2014-10-25,8,,Texas-El Paso,L,4,34
Vanderbilt,2014-10-25,8,@,Missouri,L,3,24
Virginia,2014-10-25,8,,North Carolina,L,4,28
Wake Forest,2014-10-25,8,,Boston College,L,3,23
Washington,2014-10-25,8,,Arizona State,L,3,24
Washington State,2014-10-25,8,,Arizona,L,8,59
West Virginia,2014-10-25,8,@,Oklahoma State,W,1,10
Western Kentucky,2014-10-25,7,,Old Dominion,W,7,51
Western Michigan,2014-10-25,8,,Ohio,W,3,21
Wisconsin,2014-10-25,7,,Maryland,W,1,7
Wyoming,2014-10-25,8,@,Colorado State,L,6,45
Florida State,2014-10-30,8,@,Louisville,W,4,31
Georgia Southern,2014-10-30,9,,Troy,W,1,10
Louisville,2014-10-30,9,,Florida State,L,6,42
Troy,2014-10-30,9,@,Georgia Southern,L,6,42
Cincinnati,2014-10-31,8,@,Tulane,W,2,14
Memphis,2014-10-31,8,,Tulsa,W,3,20
