School,Date,G,Loc,Opponent,WL,Total TD opp,Points Against
SMU,2015-09-04,1,,Baylor,L,8,56
Syracuse,2015-09-04,1,,Rhode Island,W,0,0
Washington,2015-09-04,1,@,Boise State,L,2,16
Western Michigan,2015-09-04,1,,Michigan State,L,5,37
Air Force,2015-09-05,1,,Morgan State,W,0,7
Akron,2015-09-05,1,@,Oklahoma,L,5,41
Alabama,2015-09-05,1,N,Wisconsin,W,2,17
Appalachian State,2015-09-05,1,,Howard,W,0,0
Arizona State,2015-09-05,1,N,Texas A&M,L,5,38
Arkansas,2015-09-05,1,,Texas-El Paso,W,1,13
Arkansas State,2015-09-05,1,@,Southern California,L,8,55
Auburn,2015-09-05,1,N,Louisville,W,0,24
Boston College,2015-09-05,1,,Maine,W,0,3
Bowling Green State,2015-09-05,1,N,Tennessee,L,8,59
Brigham Young,2015-09-05,1,@,Nebraska,W,4,28
Buffalo,2015-09-05,1,,Albany,W,0,14
California,2015-09-05,1,,Grambling State,W,0,14
Cincinnati,2015-09-05,1,,Alabama A&M,W,0,10
Clemson,2015-09-05,1,,Wofford,W,0,10
Colorado State,2015-09-05,1,,Savannah State,W,0,13
East Carolina,2015-09-05,1,,Towson,W,0,20
Eastern Michigan,2015-09-05,1,,Old Dominion,L,5,38
Florida,2015-09-05,1,,New Mexico State,W,2,13
Florida Atlantic,2015-09-05,1,@,Tulsa,L,6,47
Florida State,2015-09-05,1,,Texas State,W,2,16
Georgia,2015-09-05,1,,Louisiana-Monroe,W,2,14
Georgia Southern,2015-09-05,1,@,West Virginia,L,5,44
Houston,2015-09-05,1,,Tennessee Tech,W,0,24
Illinois,2015-09-05,1,,Kent State,W,0,3
Indiana,2015-09-05,1,,Southern Illinois,W,1,47
Iowa,2015-09-05,1,,Illinois State,W,0,14
Iowa State,2015-09-05,1,,Northern Iowa,W,0,7
Kansas,2015-09-05,1,,South Dakota State,L,0,41
Kansas State,2015-09-05,1,,South Dakota,W,0,0
Kent State,2015-09-05,1,@,Illinois,L,7,52
Kentucky,2015-09-05,1,,Louisiana,W,4,33
Louisiana,2015-09-05,1,@,Kentucky,L,5,40
Louisiana Tech,2015-09-05,1,,Southern,W,0,15
Louisiana-Monroe,2015-09-05,1,@,Georgia,L,7,51
Louisville,2015-09-05,1,N,Auburn,L,4,31
Maryland,2015-09-05,1,,Richmond,W,0,21
Memphis,2015-09-05,1,,Missouri State,W,0,7
Miami (FL),2015-09-05,1,,Bethune-Cookman,W,0,0
Miami (OH),2015-09-05,1,,Presbyterian,W,0,7
Middle Tennessee State,2015-09-05,1,,Jackson State,W,0,14
Mississippi State,2015-09-05,1,@,Southern Mississippi,W,1,16
Missouri,2015-09-05,1,,Southeast Missouri State,W,0,3
Navy,2015-09-05,1,,Colgate,W,0,10
Nebraska,2015-09-05,1,,Brigham Young,L,4,33
New Mexico,2015-09-05,1,,Mississippi Valley State,W,0,0
New Mexico State,2015-09-05,1,@,Florida,L,8,61
North Carolina State,2015-09-05,1,,Troy,W,3,21
Northern Illinois,2015-09-05,1,,Nevada-Las Vegas,W,3,30
Northwestern,2015-09-05,1,,Stanford,W,0,6
Notre Dame,2015-09-05,1,,Texas,W,0,3
Oklahoma,2015-09-05,1,,Akron,W,0,3
Old Dominion,2015-09-05,1,@,Eastern Michigan,W,4,34
Ole Miss,2015-09-05,1,,Tennessee-Martin,W,0,3
Oregon,2015-09-05,1,,Eastern Washington,W,0,42
Penn State,2015-09-05,1,@,Temple,L,3,27
Pitt,2015-09-05,1,,Youngstown State,W,1,37
Rice,2015-09-05,1,,Wagner,W,0,16
Rutgers,2015-09-05,1,,Norfolk State,W,0,13
San Diego State,2015-09-05,1,,San Diego,W,0,3
South Alabama,2015-09-05,1,,Gardner-Webb,W,1,23
South Florida,2015-09-05,1,,Florida A&M,W,0,3
Southern Mississippi,2015-09-05,1,,Mississippi State,L,4,34
Stanford,2015-09-05,1,@,Northwestern,L,1,16
Temple,2015-09-05,1,,Penn State,W,1,10
Tennessee,2015-09-05,1,N,Bowling Green State,W,3,30
Texas,2015-09-05,1,@,Notre Dame,L,5,38
Texas A&M,2015-09-05,1,N,Arizona State,W,2,17
Texas State,2015-09-05,1,@,Florida State,L,8,59
Texas Tech,2015-09-05,1,,Sam Houston State,W,0,45
Troy,2015-09-05,1,@,North Carolina State,L,7,49
Tulsa,2015-09-05,1,,Florida Atlantic,W,5,44
UCLA,2015-09-05,1,,Virginia,W,1,16
UNLV,2015-09-05,1,@,Northern Illinois,L,5,38
USC,2015-09-05,1,,Arkansas State,W,1,6
UTEP,2015-09-05,1,@,Arkansas,L,6,48
Virginia,2015-09-05,1,@,UCLA,L,4,34
Washington State,2015-09-05,1,,Portland State,L,0,24
West Virginia,2015-09-05,1,,Georgia Southern,W,0,0
Wisconsin,2015-09-05,1,N,Alabama,L,5,35
Wyoming,2015-09-05,1,,North Dakota,L,0,24
Marshall,2015-09-06,1,,Purdue,W,4,31
Purdue,2015-09-06,1,@,Marshall,L,5,41
Ohio State,2015-09-07,1,@,Virginia Tech,W,3,24
Virginia Tech,2015-09-07,1,,Ohio State,L,6,42
Louisiana Tech,2015-09-10,2,@,Western Kentucky,L,4,41
Western Kentucky,2015-09-10,2,,Louisiana Tech,W,5,38
Florida Atlantic,2015-09-11,2,,Miami (FL),L,5,44
Miami (FL),2015-09-11,2,@,Florida Atlantic,W,2,20
Utah,2015-09-11,2,,Utah State,W,2,14
Utah State,2015-09-11,2,@,Utah,L,3,24
Air Force,2015-09-12,2,,San Jose State,W,2,16
Akron,2015-09-12,2,,Pittsburgh,L,3,24
Alabama,2015-09-12,2,,Middle Tennessee State,W,1,10
Appalachian State,2015-09-12,2,@,Clemson,L,5,41
Arizona,2015-09-12,2,@,Nevada,W,2,20
Arizona State,2015-09-12,2,,Cal Poly,W,0,21
Arkansas,2015-09-12,2,N,Toledo,L,2,16
Arkansas State,2015-09-12,2,,Missouri,L,3,27
Army,2015-09-12,2,@,Connecticut,L,2,22
Auburn,2015-09-12,2,,Jacksonville State,W,0,20
Ball State,2015-09-12,2,@,Texas A&M,L,8,56
Baylor,2015-09-12,2,,Lamar,W,0,31
Boise State,2015-09-12,2,@,Brigham Young,L,5,35
Boston College,2015-09-12,2,,Howard,W,0,0
Bowling Green State,2015-09-12,2,@,Maryland,W,3,27
Brigham Young,2015-09-12,2,,Boise State,W,3,24
Buffalo,2015-09-12,2,@,Penn State,L,3,27
California,2015-09-12,2,,San Diego State,W,1,7
Central Michigan,2015-09-12,2,,Monmouth,W,0,10
Charlotte,2015-09-12,2,,Presbyterian,W,0,10
Cincinnati,2015-09-12,2,,Temple,L,3,34
Clemson,2015-09-12,2,,Appalachian State,W,1,10
Colorado,2015-09-12,2,,Massachusetts,W,2,14
Colorado State,2015-09-12,2,,Minnesota,L,2,23
Connecticut,2015-09-12,2,,Army,W,2,17
Duke,2015-09-12,2,,North Carolina Central,W,0,0
East Carolina,2015-09-12,2,@,Florida,L,4,31
Eastern Michigan,2015-09-12,2,@,Wyoming,W,4,29
Florida,2015-09-12,2,,East Carolina,W,3,24
Florida International,2015-09-12,2,@,Indiana,L,4,36
Florida State,2015-09-12,2,,South Florida,W,2,14
Fresno State,2015-09-12,2,@,Mississippi,L,9,73
Georgia,2015-09-12,2,@,Vanderbilt,W,1,14
Georgia Southern,2015-09-12,2,,Western Michigan,W,2,17
Georgia State,2015-09-12,2,@,New Mexico State,W,5,32
Georgia Tech,2015-09-12,2,,Tulane,W,1,10
Hawaii,2015-09-12,2,@,Ohio State,L,5,38
Houston,2015-09-12,2,@,Louisville,W,4,31
Idaho,2015-09-12,2,@,Southern California,L,8,59
Illinois,2015-09-12,2,,Western Illinois,W,0,0
Indiana,2015-09-12,2,,Florida International,W,3,22
Iowa,2015-09-12,2,@,Iowa State,W,2,17
Iowa State,2015-09-12,2,,Iowa,L,4,31
Kansas,2015-09-12,2,,Memphis,L,7,55
Kansas State,2015-09-12,2,@,Texas-San Antonio,W,0,3
Kent State,2015-09-12,2,,Delaware State,W,2,13
Kentucky,2015-09-12,2,@,South Carolina,W,2,22
Louisiana,2015-09-12,2,,Northwestern State,W,0,17
Louisiana-Monroe,2015-09-12,2,,Nicholls State,W,0,0
Louisville,2015-09-12,2,,Houston,L,4,34
LSU,2015-09-12,2,@,Mississippi State,W,2,19
Marshall,2015-09-12,2,@,Ohio,L,3,21
Maryland,2015-09-12,2,,Bowling Green State,L,7,48
Massachusetts,2015-09-12,1,@,Colorado,L,6,48
Memphis,2015-09-12,2,@,Kansas,W,2,23
Miami (OH),2015-09-12,2,@,Wisconsin,L,7,58
Michigan,2015-09-12,2,,Oregon State,W,1,7
Michigan State,2015-09-12,2,,Oregon,W,3,28
Middle Tennessee State,2015-09-12,2,@,Alabama,L,5,37
Minnesota,2015-09-12,2,@,Colorado State,W,2,20
Mississippi State,2015-09-12,2,,Louisiana State,L,3,21
Missouri,2015-09-12,2,@,Arkansas State,W,2,20
Nebraska,2015-09-12,2,,South Alabama,W,1,9
Nevada,2015-09-12,2,,Arizona,L,6,44
New Mexico,2015-09-12,2,,Tulsa,L,4,40
New Mexico State,2015-09-12,2,,Georgia State,L,4,34
North Carolina,2015-09-12,2,,North Carolina A&T,W,0,14
North Carolina State,2015-09-12,2,,Eastern Kentucky,W,0,0
North Texas,2015-09-12,1,@,Southern Methodist,L,4,31
Northern Illinois,2015-09-12,2,,Murray State,W,1,26
Northwestern,2015-09-12,2,,Eastern Illinois,W,0,0
Notre Dame,2015-09-12,2,@,Virginia,W,4,27
Ohio,2015-09-12,2,,Marshall,W,1,10
Ohio State,2015-09-12,2,,Hawaii,W,0,0
Oklahoma,2015-09-12,2,@,Tennessee,W,3,24
Oklahoma State,2015-09-12,2,,Central Arkansas,W,0,8
Old Dominion,2015-09-12,2,,Norfolk State,W,1,10
Ole Miss,2015-09-12,2,,Fresno State,W,3,21
Oregon,2015-09-12,2,@,Michigan State,L,4,31
Oregon State,2015-09-12,2,@,Michigan,L,4,35
Penn State,2015-09-12,2,,Buffalo,W,2,14
Pitt,2015-09-12,2,@,Akron,W,1,7
Purdue,2015-09-12,2,,Indiana State,W,0,14
Rice,2015-09-12,2,@,Texas,L,5,42
Rutgers,2015-09-12,2,,Washington State,L,4,37
San Diego State,2015-09-12,2,@,California,L,5,35
San Jose State,2015-09-12,2,@,Air Force,L,5,37
SMU,2015-09-12,2,,North Texas,W,1,13
South Alabama,2015-09-12,2,@,Nebraska,L,6,48
South Carolina,2015-09-12,2,,Kentucky,L,3,26
South Florida,2015-09-12,2,@,Florida State,L,4,34
Southern Mississippi,2015-09-12,2,,Austin Peay,W,0,6
Stanford,2015-09-12,2,,Central Florida,W,1,7
Syracuse,2015-09-12,2,,Wake Forest,W,2,17
Temple,2015-09-12,2,@,Cincinnati,W,3,26
Tennessee,2015-09-12,2,,Oklahoma,L,4,31
Texas,2015-09-12,2,,Rice,W,4,28
Texas A&M,2015-09-12,2,,Ball State,W,2,23
Texas Christian,2015-09-12,2,,Stephen F. Austin,W,0,7
Texas State,2015-09-12,2,,Prairie View A&M,W,0,24
Texas Tech,2015-09-12,2,,Texas-El Paso,W,2,20
Toledo,2015-09-12,2,N,Arkansas,W,1,12
Troy,2015-09-12,2,,Charleston Southern,W,0,16
Tulane,2015-09-12,2,@,Georgia Tech,L,9,65
Tulsa,2015-09-12,2,@,New Mexico,W,3,21
UCF,2015-09-12,2,@,Stanford,L,4,31
UCLA,2015-09-12,2,@,Nevada-Las Vegas,W,0,3
UNLV,2015-09-12,2,,UCLA,L,4,37
USC,2015-09-12,2,,Idaho,W,1,9
UTEP,2015-09-12,2,@,Texas Tech,L,9,69
UTSA,2015-09-12,2,,Kansas State,L,3,30
Vanderbilt,2015-09-12,2,,Georgia,L,4,31
Virginia,2015-09-12,2,,Notre Dame,L,4,34
Virginia Tech,2015-09-12,2,,Furman,W,0,3
Wake Forest,2015-09-12,2,@,Syracuse,L,3,30
Washington,2015-09-12,2,,Sacramento State,W,0,0
Washington State,2015-09-12,2,@,Rutgers,W,4,34
West Virginia,2015-09-12,2,,Liberty,W,0,17
Western Michigan,2015-09-12,2,@,Georgia Southern,L,5,43
Wisconsin,2015-09-12,2,,Miami (OH),W,0,0
Wyoming,2015-09-12,2,,Eastern Michigan,L,6,48
Clemson,2015-09-17,3,@,Louisville,W,2,17
Louisville,2015-09-17,3,,Clemson,L,2,20
Arizona State,2015-09-18,3,,New Mexico,W,1,10
Boise State,2015-09-18,3,,Idaho State,W,0,0
Boston College,2015-09-18,3,,Florida State,L,2,14
Florida State,2015-09-18,3,@,Boston College,W,0,0
New Mexico,2015-09-18,3,@,Arizona State,L,4,34
Air Force,2015-09-19,3,@,Michigan State,L,5,35
Akron,2015-09-19,3,,Savannah State,W,1,9
Alabama,2015-09-19,3,,Mississippi,L,5,43
Arizona,2015-09-19,3,,Northern Arizona,W,0,13
Arkansas,2015-09-19,3,,Texas Tech,L,5,35
Arkansas State,2015-09-19,3,,Missouri State,W,0,7
Army,2015-09-19,3,,Wake Forest,L,2,17
Auburn,2015-09-19,3,@,Louisiana State,L,6,45
Ball State,2015-09-19,3,@,Eastern Michigan,W,2,17
Bowling Green State,2015-09-19,3,,Memphis,L,5,44
Brigham Young,2015-09-19,3,@,UCLA,L,3,24
Buffalo,2015-09-19,3,@,Florida Atlantic,W,2,15
California,2015-09-19,3,@,Texas,W,6,44
Central Michigan,2015-09-19,3,@,Syracuse,L,4,30
Charlotte,2015-09-19,3,@,Middle Tennessee State,L,10,73
Cincinnati,2015-09-19,3,@,Miami (OH),W,4,33
Colorado,2015-09-19,3,N,Colorado State,W,3,24
Colorado State,2015-09-19,3,N,Colorado,L,3,27
Connecticut,2015-09-19,3,@,Missouri,L,1,9
Duke,2015-09-19,3,,Northwestern,L,2,19
East Carolina,2015-09-19,3,@,Navy,L,6,45
Eastern Michigan,2015-09-19,3,,Ball State,L,4,28
Florida,2015-09-19,3,@,Kentucky,W,0,9
Florida Atlantic,2015-09-19,3,,Buffalo,L,4,33
Florida International,2015-09-19,3,,North Carolina Central,W,1,14
Fresno State,2015-09-19,3,,Utah,L,6,45
Georgia,2015-09-19,3,,South Carolina,W,2,20
Georgia Southern,2015-09-19,3,,Citadel,W,0,13
Georgia State,2015-09-19,3,@,Oregon,L,7,61
Georgia Tech,2015-09-19,3,@,Notre Dame,L,4,30
Hawaii,2015-09-19,3,,California-Davis,W,0,27
Idaho,2015-09-19,3,,Wofford,W,0,38
Illinois,2015-09-19,3,@,North Carolina,L,6,48
Indiana,2015-09-19,3,,Western Kentucky,W,5,35
Iowa,2015-09-19,3,,Pittsburgh,W,3,24
Iowa State,2015-09-19,3,@,Toledo,L,3,30
Kansas State,2015-09-19,3,,Louisiana Tech,W,3,33
Kent State,2015-09-19,3,@,Minnesota,L,1,10
Kentucky,2015-09-19,3,,Florida,L,2,14
Louisiana Tech,2015-09-19,3,@,Kansas State,L,4,39
LSU,2015-09-19,3,,Auburn,W,3,21
Marshall,2015-09-19,3,,Norfolk State,W,0,7
Maryland,2015-09-19,3,,South Florida,W,2,17
Massachusetts,2015-09-19,2,,Temple,L,2,25
Memphis,2015-09-19,3,@,Bowling Green State,W,6,41
Miami (FL),2015-09-19,3,,Nebraska,W,4,33
Miami (OH),2015-09-19,3,,Cincinnati,L,4,37
Michigan,2015-09-19,3,,Nevada-Las Vegas,W,1,7
Michigan State,2015-09-19,3,,Air Force,W,3,21
Middle Tennessee State,2015-09-19,3,,Charlotte,W,2,14
Minnesota,2015-09-19,3,,Kent State,W,1,7
Mississippi State,2015-09-19,3,,Northwestern State,W,0,13
Missouri,2015-09-19,3,,Connecticut,W,1,6
Navy,2015-09-19,2,,East Carolina,W,3,21
Nebraska,2015-09-19,3,@,Miami (FL),L,3,36
Nevada,2015-09-19,3,@,Texas A&M,L,5,44
New Mexico State,2015-09-19,3,,Texas-El Paso,L,7,50
North Carolina,2015-09-19,3,,Illinois,W,2,14
North Carolina State,2015-09-19,3,@,Old Dominion,W,2,14
North Texas,2015-09-19,2,,Rice,L,5,38
Northern Illinois,2015-09-19,3,@,Ohio State,L,2,20
Northwestern,2015-09-19,3,@,Duke,W,1,10
Notre Dame,2015-09-19,3,,Georgia Tech,W,3,22
Ohio,2015-09-19,3,,Southeastern Louisiana,W,0,14
Ohio State,2015-09-19,3,,Northern Illinois,W,1,13
Oklahoma,2015-09-19,3,,Tulsa,W,5,38
Oklahoma State,2015-09-19,3,,Texas-San Antonio,W,2,14
Old Dominion,2015-09-19,3,,North Carolina State,L,5,38
Ole Miss,2015-09-19,3,@,Alabama,W,5,37
Oregon,2015-09-19,3,,Georgia State,W,4,28
Oregon State,2015-09-19,3,,San Jose State,W,3,21
Penn State,2015-09-19,3,,Rutgers,W,0,3
Pitt,2015-09-19,3,@,Iowa,L,3,27
Purdue,2015-09-19,3,,Virginia Tech,L,6,51
Rice,2015-09-19,3,@,North Texas,W,3,24
Rutgers,2015-09-19,3,@,Penn State,L,4,28
San Diego State,2015-09-19,3,,South Alabama,L,4,34
San Jose State,2015-09-19,3,@,Oregon State,L,4,35
SMU,2015-09-19,3,@,Texas Christian,L,8,56
South Alabama,2015-09-19,3,@,San Diego State,W,3,27
South Carolina,2015-09-19,3,@,Georgia,L,7,52
South Florida,2015-09-19,3,@,Maryland,L,5,35
Southern Mississippi,2015-09-19,3,@,Texas State,W,4,50
Stanford,2015-09-19,3,@,Southern California,W,4,31
Syracuse,2015-09-19,3,,Central Michigan,W,3,27
Temple,2015-09-19,3,@,Massachusetts,W,3,23
Tennessee,2015-09-19,3,,Western Carolina,W,0,10
Texas,2015-09-19,3,,California,L,6,45
Texas A&M,2015-09-19,3,,Nevada,W,3,27
Texas Christian,2015-09-19,3,,Southern Methodist,W,4,37
Texas State,2015-09-19,3,,Southern Mississippi,L,8,56
Texas Tech,2015-09-19,3,@,Arkansas,W,3,24
Toledo,2015-09-19,3,,Iowa State,W,2,23
Troy,2015-09-19,3,@,Wisconsin,L,4,28
Tulane,2015-09-19,3,,Maine,W,0,7
Tulsa,2015-09-19,3,@,Oklahoma,L,7,52
UCF,2015-09-19,3,,Furman,L,0,16
UCLA,2015-09-19,3,,Brigham Young,W,2,23
UNLV,2015-09-19,3,@,Michigan,L,4,28
USC,2015-09-19,3,,Stanford,L,5,41
Utah,2015-09-19,3,@,Fresno State,W,3,24
Utah State,2015-09-19,3,@,Washington,L,4,31
UTEP,2015-09-19,3,@,New Mexico State,W,6,47
UTSA,2015-09-19,3,@,Oklahoma State,L,8,69
Vanderbilt,2015-09-19,3,,Austin Peay,W,0,7
Virginia,2015-09-19,3,,William & Mary,W,0,29
Virginia Tech,2015-09-19,3,@,Purdue,W,3,24
Wake Forest,2015-09-19,3,@,Army,W,2,14
Washington,2015-09-19,3,,Utah State,W,2,17
Washington State,2015-09-19,3,,Wyoming,W,2,14
Western Kentucky,2015-09-19,3,@,Indiana,L,5,38
Western Michigan,2015-09-19,3,,Murray State,W,0,20
Wisconsin,2015-09-19,3,,Troy,W,0,3
Wyoming,2015-09-19,3,@,Washington State,L,4,31
Cincinnati,2015-09-24,4,@,Memphis,L,7,53
Memphis,2015-09-24,4,,Cincinnati,W,5,46
Boise State,2015-09-25,4,@,Virginia,W,2,14
Oregon State,2015-09-25,4,,Stanford,L,6,42
Stanford,2015-09-25,4,@,Oregon State,W,3,24
Virginia,2015-09-25,4,,Boise State,L,6,56
Akron,2015-09-26,4,@,Louisiana,W,2,14
Alabama,2015-09-26,4,,Louisiana-Monroe,W,0,0
Appalachian State,2015-09-26,3,@,Old Dominion,W,0,0
Arizona,2015-09-26,4,,UCLA,L,8,56
Arizona State,2015-09-26,4,,Southern California,L,6,42
Arkansas,2015-09-26,4,N,Texas A&M,L,3,28
Arkansas State,2015-09-26,4,@,Toledo,L,4,37
Army,2015-09-26,4,@,Eastern Michigan,W,5,36
Auburn,2015-09-26,4,,Mississippi State,L,2,17
Ball State,2015-09-26,4,@,Northwestern,L,3,24
Baylor,2015-09-26,3,,Rice,W,2,17
Boston College,2015-09-26,4,,Northern Illinois,W,1,14
Bowling Green State,2015-09-26,4,@,Purdue,W,4,28
Brigham Young,2015-09-26,4,@,Michigan,L,4,31
Buffalo,2015-09-26,4,,Nevada,L,3,24
California,2015-09-26,4,@,Washington,W,3,24
Central Michigan,2015-09-26,4,@,Michigan State,L,4,30
Charlotte,2015-09-26,4,,Florida Atlantic,L,2,17
Colorado,2015-09-26,4,,Nicholls State,W,0,0
Colorado State,2015-09-26,4,@,Texas-San Antonio,W,4,31
Connecticut,2015-09-26,4,,Navy,L,4,28
Duke,2015-09-26,4,,Georgia Tech,W,2,20
East Carolina,2015-09-26,4,,Virginia Tech,W,4,28
Eastern Michigan,2015-09-26,4,,Army,L,8,58
Florida,2015-09-26,4,,Tennessee,W,3,27
Florida Atlantic,2015-09-26,4,@,Charlotte,W,1,7
Florida International,2015-09-26,4,@,Louisiana Tech,L,3,27
Fresno State,2015-09-26,4,@,San Jose State,L,7,49
Georgia,2015-09-26,4,,Southern,W,0,6
Georgia Southern,2015-09-26,4,@,Idaho,W,2,20
Georgia Tech,2015-09-26,4,@,Duke,L,5,34
Hawaii,2015-09-26,4,@,Wisconsin,L,4,28
Houston,2015-09-26,3,,Texas State,W,2,14
Idaho,2015-09-26,4,,Georgia Southern,L,5,44
Illinois,2015-09-26,4,,Middle Tennessee State,W,3,25
Indiana,2015-09-26,4,@,Wake Forest,W,3,24
Iowa,2015-09-26,4,,North Texas,W,1,16
Kansas,2015-09-26,3,@,Rutgers,L,4,27
Kent State,2015-09-26,4,,Marshall,L,5,36
Kentucky,2015-09-26,4,,Missouri,W,1,13
Louisiana,2015-09-26,3,,Akron,L,5,35
Louisiana Tech,2015-09-26,4,,Florida International,W,1,17
Louisiana-Monroe,2015-09-26,3,@,Alabama,L,4,34
Louisville,2015-09-26,4,,Samford,W,0,3
LSU,2015-09-26,4,@,Syracuse,W,3,24
Marshall,2015-09-26,4,@,Kent State,W,4,29
Maryland,2015-09-26,4,@,West Virginia,L,6,45
Massachusetts,2015-09-26,3,@,Notre Dame,L,8,62
Miami (OH),2015-09-26,4,@,Western Kentucky,L,8,56
Michigan,2015-09-26,4,,Brigham Young,W,0,0
Michigan State,2015-09-26,4,,Central Michigan,W,1,10
Middle Tennessee State,2015-09-26,4,@,Illinois,L,3,27
Minnesota,2015-09-26,4,,Ohio,W,3,24
Mississippi State,2015-09-26,4,@,Auburn,W,0,9
Missouri,2015-09-26,4,@,Kentucky,L,3,21
Navy,2015-09-26,3,@,Connecticut,W,2,18
Nebraska,2015-09-26,4,,Southern Mississippi,W,4,28
Nevada,2015-09-26,4,@,Buffalo,W,2,21
New Mexico,2015-09-26,4,@,Wyoming,W,4,28
North Carolina,2015-09-26,4,,Delaware,W,0,14
North Carolina State,2015-09-26,4,@,South Alabama,W,1,13
North Texas,2015-09-26,3,@,Iowa,L,9,62
Northern Illinois,2015-09-26,4,@,Boston College,L,2,17
Northwestern,2015-09-26,4,,Ball State,W,2,19
Notre Dame,2015-09-26,4,,Massachusetts,W,4,27
Ohio,2015-09-26,4,@,Minnesota,L,3,27
Ohio State,2015-09-26,4,,Western Michigan,W,2,12
Oklahoma State,2015-09-26,4,@,Texas,W,3,27
Old Dominion,2015-09-26,4,,Appalachian State,L,7,49
Ole Miss,2015-09-26,4,,Vanderbilt,W,1,16
Oregon,2015-09-26,4,,Utah,L,8,62
Penn State,2015-09-26,4,,San Diego State,W,3,21
Purdue,2015-09-26,4,,Bowling Green State,L,5,35
Rice,2015-09-26,4,@,Baylor,L,10,70
Rutgers,2015-09-26,4,,Kansas,W,2,14
San Diego State,2015-09-26,4,@,Penn State,L,4,37
San Jose State,2015-09-26,4,,Fresno State,W,3,23
SMU,2015-09-26,4,,James Madison,L,0,48
South Alabama,2015-09-26,4,,North Carolina State,L,9,63
South Carolina,2015-09-26,4,,Central Florida,W,2,14
Southern Mississippi,2015-09-26,4,@,Nebraska,L,3,36
Syracuse,2015-09-26,4,,Louisiana State,L,4,34
Tennessee,2015-09-26,4,@,Florida,L,4,28
Texas,2015-09-26,4,,Oklahoma State,L,3,30
Texas A&M,2015-09-26,4,N,Arkansas,W,3,21
Texas Christian,2015-09-26,4,@,Texas Tech,W,7,52
Texas State,2015-09-26,4,@,Houston,L,8,59
Texas Tech,2015-09-26,4,,Texas Christian,L,7,55
Toledo,2015-09-26,4,,Arkansas State,W,1,7
UCF,2015-09-26,4,@,South Carolina,L,3,31
UCLA,2015-09-26,4,@,Arizona,W,4,30
UNLV,2015-09-26,4,,Idaho State,W,0,8
USC,2015-09-26,4,@,Arizona State,W,2,14
Utah,2015-09-26,4,@,Oregon,W,3,20
UTEP,2015-09-26,4,,Incarnate Word,W,0,17
UTSA,2015-09-26,4,,Colorado State,L,4,33
Vanderbilt,2015-09-26,4,@,Mississippi,L,3,27
Virginia Tech,2015-09-26,4,@,East Carolina,L,5,35
Wake Forest,2015-09-26,4,,Indiana,L,4,31
Washington,2015-09-26,4,,California,L,3,30
West Virginia,2015-09-26,3,,Maryland,W,1,6
Western Kentucky,2015-09-26,4,,Miami (OH),W,2,14
Western Michigan,2015-09-26,4,@,Ohio State,L,5,38
Wisconsin,2015-09-26,4,,Hawaii,W,0,0
Wyoming,2015-09-26,4,,New Mexico,L,5,38
Cincinnati,2015-10-01,5,,Miami (FL),W,2,23
Miami (FL),2015-10-01,4,@,Cincinnati,L,4,34
Brigham Young,2015-10-02,5,,Connecticut,W,1,13
Charlotte,2015-10-02,5,,Temple,L,5,37
Connecticut,2015-10-02,5,@,Brigham Young,L,3,30
Memphis,2015-10-02,5,@,South Florida,W,2,17
South Florida,2015-10-02,4,,Memphis,L,3,24
