season,week,date,home_team,home_points,home_code,away_team,away_points,away_code
2011,1,20110908,GNB,42.0,11,NOR,34.0,15
2011,1,20110911,LAR,13.0,22,PHI,31.0,20
2011,1,20110911,BAL,35.0,31,PIT,7.0,21
2011,1,20110911,HOU,34.0,32,IND,7.0,6
2011,1,20110911,JAX,16.0,30,TEN,14.0,19
2011,1,20110911,CLE,17.0,5,CIN,27.0,4
2011,1,20110911,TAM,20.0,25,DET,27.0,10
2011,1,20110911,KAN,7.0,12,BUF,41.0,2
2011,1,20110911,CHI,30.0,3,ATL,12.0,1
2011,1,20110911,ARI,28.0,7,CAR,21.0,29
2011,1,20110911,LAC,24.0,23,MIN,17.0,14
2011,1,20110911,SFO,33.0,28,SEA,17.0,24
2011,1,20110911,WAS,28.0,26,NYG,14.0,17
2011,1,20110911,NYJ,27.0,18,DAL,24.0,8
2011,1,20110912,MIA,24.0,13,NEW,38.0,16
2011,1,20110912,DEN,20.0,9,OAK,23.0,27
2011,2,20110918,DET,48.0,10,KAN,3.0,12
2011,2,20110918,NYJ,32.0,18,JAX,3.0,30
2011,2,20110918,NOR,30.0,15,CHI,13.0,3
2011,2,20110918,PIT,24.0,21,SEA,0.0,24
2011,2,20110918,CAR,23.0,29,GNB,30.0,11
2011,2,20110918,IND,19.0,6,CLE,27.0,5
2011,2,20110918,TEN,26.0,19,BAL,13.0,31
2011,2,20110918,BUF,38.0,2,OAK,35.0,27
2011,2,20110918,WAS,22.0,26,ARI,21.0,7
2011,2,20110918,MIN,20.0,14,TAM,24.0,25
2011,2,20110918,SFO,24.0,28,DAL,27.0,8
2011,2,20110918,NEW,35.0,16,LAC,21.0,23
2011,2,20110918,DEN,24.0,9,CIN,22.0,4
2011,2,20110918,MIA,13.0,13,HOU,23.0,32
2011,2,20110918,ATL,35.0,1,PHI,31.0,20
2011,2,20110919,NYG,28.0,17,LAR,16.0,22
2011,3,20110925,CIN,8.0,4,SFO,13.0,28
2011,3,20110925,TEN,17.0,19,DEN,14.0,9
2011,3,20110925,CAR,16.0,29,JAX,10.0,30
2011,3,20110925,CLE,17.0,5,MIA,16.0,13
2011,3,20110925,NOR,40.0,15,HOU,33.0,32
2011,3,20110925,BUF,34.0,2,NEW,31.0,16
2011,3,20110925,PHI,16.0,20,NYG,29.0,17
2011,3,20110925,MIN,23.0,14,DET,26.0,10
2011,3,20110925,OAK,34.0,27,NYJ,24.0,18
2011,3,20110925,LAR,7.0,22,BAL,37.0,31
2011,3,20110925,LAC,20.0,23,KAN,17.0,12
2011,3,20110925,SEA,13.0,24,ARI,10.0,7
2011,3,20110925,CHI,17.0,3,GNB,27.0,11
2011,3,20110925,TAM,16.0,25,ATL,13.0,1
2011,3,20110925,IND,20.0,6,PIT,23.0,21
2011,3,20110926,DAL,18.0,8,WAS,16.0,26
2011,4,20111002,LAR,10.0,22,WAS,17.0,26
2011,4,20111002,KAN,22.0,12,MIN,17.0,14
2011,4,20111002,DAL,30.0,8,DET,34.0,10
2011,4,20111002,PHI,23.0,20,SFO,24.0,28
2011,4,20111002,CLE,13.0,5,TEN,31.0,19
2011,4,20111002,HOU,17.0,32,PIT,10.0,21
2011,4,20111002,JAX,10.0,30,NOR,23.0,15
2011,4,20111002,CIN,23.0,4,BUF,20.0,2
2011,4,20111002,CHI,34.0,3,CAR,29.0,29
2011,4,20111002,ARI,27.0,7,NYG,31.0,17
2011,4,20111002,SEA,28.0,24,ATL,30.0,1
2011,4,20111002,GNB,49.0,11,DEN,23.0,9
2011,4,20111002,OAK,19.0,27,NEW,31.0,16
2011,4,20111002,LAC,26.0,23,MIA,16.0,13
2011,4,20111002,BAL,34.0,31,NYJ,17.0,18
2011,4,20111003,TAM,24.0,25,IND,17.0,6
2011,5,20111009,PIT,38.0,21,TEN,17.0,19
2011,5,20111009,IND,24.0,6,KAN,28.0,12
2011,5,20111009,HOU,20.0,32,OAK,25.0,27
2011,5,20111009,JAX,20.0,30,CIN,30.0,4
2011,5,20111009,CAR,27.0,29,NOR,30.0,15
2011,5,20111009,NYG,25.0,17,SEA,36.0,24
2011,5,20111009,BUF,31.0,2,PHI,24.0,20
2011,5,20111009,MIN,34.0,14,ARI,10.0,7
2011,5,20111009,SFO,48.0,28,TAM,3.0,25
2011,5,20111009,NEW,30.0,16,NYJ,21.0,18
2011,5,20111009,DEN,24.0,9,LAC,29.0,23
2011,5,20111009,ATL,14.0,1,GNB,25.0,11
2011,5,20111010,DET,24.0,10,CHI,13.0,3
2011,6,20111016,GNB,24.0,11,LAR,3.0,22
2011,6,20111016,NYG,27.0,17,BUF,24.0,2
2011,6,20111016,CIN,27.0,4,IND,17.0,6
2011,6,20111016,ATL,31.0,1,CAR,17.0,29
2011,6,20111016,PIT,17.0,21,JAX,13.0,30
2011,6,20111016,DET,19.0,10,SFO,25.0,28
2011,6,20111016,WAS,13.0,26,PHI,20.0,20
2011,6,20111016,OAK,24.0,27,CLE,17.0,5
2011,6,20111016,BAL,29.0,31,HOU,14.0,32
2011,6,20111016,NEW,20.0,16,DAL,16.0,8
2011,6,20111016,TAM,26.0,25,NOR,20.0,15
2011,6,20111016,CHI,39.0,3,MIN,10.0,14
2011,6,20111017,NYJ,24.0,18,MIA,6.0,13
2011,7,20111023,MIA,15.0,13,DEN,18.0,9
2011,7,20111023,TEN,7.0,19,HOU,41.0,32
2011,7,20111023,NYJ,27.0,18,LAC,21.0,23
2011,7,20111023,CLE,6.0,5,SEA,3.0,24
2011,7,20111023,TAM,18.0,25,CHI,24.0,3
2011,7,20111023,DET,16.0,10,ATL,23.0,1
2011,7,20111023,CAR,33.0,29,WAS,20.0,26
2011,7,20111023,ARI,20.0,7,PIT,32.0,21
2011,7,20111023,DAL,34.0,8,LAR,7.0,22
2011,7,20111023,MIN,27.0,14,GNB,33.0,11
2011,7,20111023,OAK,0.0,27,KAN,28.0,12
2011,7,20111023,NOR,62.0,15,IND,7.0,6
2011,7,20111024,JAX,12.0,30,BAL,7.0,31
2011,8,20111030,LAR,31.0,22,NOR,21.0,15
2011,8,20111030,BAL,30.0,31,ARI,27.0,7
2011,8,20111030,NYG,20.0,17,MIA,17.0,13
2011,8,20111030,HOU,24.0,32,JAX,14.0,30
2011,8,20111030,TEN,27.0,19,IND,10.0,6
2011,8,20111030,CAR,21.0,29,MIN,24.0,14
2011,8,20111030,BUF,23.0,2,WAS,0.0,26
2011,8,20111030,DEN,10.0,9,DET,45.0,10
2011,8,20111030,SFO,20.0,28,CLE,10.0,5
2011,8,20111030,PIT,25.0,21,NEW,17.0,16
2011,8,20111030,SEA,12.0,24,CIN,34.0,4
2011,8,20111030,PHI,34.0,20,DAL,7.0,8
2011,8,20111031,KAN,23.0,12,LAC,20.0,23
2011,9,20111106,DAL,23.0,8,SEA,13.0,24
2011,9,20111106,IND,7.0,6,ATL,31.0,1
2011,9,20111106,KAN,3.0,12,MIA,31.0,13
2011,9,20111106,HOU,30.0,32,CLE,12.0,5
2011,9,20111106,BUF,11.0,2,NYJ,27.0,18
2011,9,20111106,WAS,11.0,26,SFO,19.0,28
2011,9,20111106,NOR,27.0,15,TAM,16.0,25
2011,9,20111106,OAK,24.0,27,DEN,38.0,9
2011,9,20111106,TEN,17.0,19,CIN,24.0,4
2011,9,20111106,NEW,20.0,16,NYG,24.0,17
2011,9,20111106,ARI,19.0,7,LAR,13.0,22
2011,9,20111106,LAC,38.0,23,GNB,45.0,11
2011,9,20111106,PIT,20.0,21,BAL,23.0,31
2011,9,20111107,PHI,24.0,20,CHI,30.0,3
2011,10,20111110,LAC,17.0,23,OAK,24.0,27
2011,10,20111113,CIN,17.0,4,PIT,24.0,21
2011,10,20111113,PHI,17.0,20,ARI,21.0,7
2011,10,20111113,DAL,44.0,8,BUF,7.0,2
2011,10,20111113,IND,3.0,6,JAX,17.0,30
2011,10,20111113,TAM,9.0,25,HOU,37.0,32
2011,10,20111113,ATL,23.0,1,NOR,26.0,15
2011,10,20111113,KAN,10.0,12,DEN,17.0,9
2011,10,20111113,CLE,12.0,5,LAR,13.0,22
2011,10,20111113,MIA,20.0,13,WAS,9.0,26
2011,10,20111113,CAR,3.0,29,TEN,30.0,19
2011,10,20111113,SEA,22.0,24,BAL,17.0,31
2011,10,20111113,SFO,27.0,28,NYG,20.0,17
2011,10,20111113,CHI,37.0,3,DET,13.0,10
2011,10,20111113,NYJ,16.0,18,NEW,37.0,16
2011,10,20111114,GNB,45.0,11,MIN,7.0,14
2011,11,20111117,DEN,17.0,9,NYJ,13.0,18
2011,11,20111120,GNB,35.0,11,TAM,26.0,25
2011,11,20111120,MIA,35.0,13,BUF,8.0,2
2011,11,20111120,BAL,31.0,31,CIN,24.0,4
2011,11,20111120,DET,49.0,10,CAR,35.0,29
2011,11,20111120,CLE,14.0,5,JAX,10.0,30
2011,11,20111120,WAS,24.0,26,DAL,27.0,8
2011,11,20111120,MIN,21.0,14,OAK,27.0,27
2011,11,20111120,SFO,23.0,28,ARI,7.0,7
2011,11,20111120,LAR,7.0,22,SEA,24.0,24
2011,11,20111120,ATL,23.0,1,TEN,17.0,19
2011,11,20111120,CHI,31.0,3,LAC,20.0,23
2011,11,20111120,NYG,10.0,17,PHI,17.0,20
2011,11,20111121,NEW,34.0,16,KAN,3.0,12
2011,12,20111124,DET,15.0,10,GNB,27.0,11
2011,12,20111124,DAL,20.0,8,MIA,19.0,13
