season,week,date,home_team,home_points,home_code,away_team,away_points,away_code
2018,1,20180906,PHI,18.0,20,ATL,12.0,1
2018,1,20180909,MIN,24.0,14,SFO,16.0,28
2018,1,20180909,NYG,15.0,17,JAX,20.0,30
2018,1,20180909,NOR,40.0,15,TAM,48.0,25
2018,1,20180909,IND,23.0,6,CIN,34.0,4
2018,1,20180909,BAL,47.0,31,BUF,3.0,2
2018,1,20180909,MIA,27.0,13,TEN,20.0,19
2018,1,20180909,CLE,21.0,5,PIT,21.0,21
2018,1,20180909,NEW,27.0,16,HOU,20.0,32
2018,1,20180909,LAC,28.0,23,KAN,38.0,12
2018,1,20180909,CAR,16.0,29,DAL,8.0,8
2018,1,20180909,ARI,6.0,7,WAS,24.0,26
2018,1,20180909,DEN,27.0,9,SEA,24.0,24
2018,1,20180909,GNB,24.0,11,CHI,23.0,3
2018,1,20180910,DET,17.0,10,NYJ,48.0,18
2018,1,20180910,OAK,13.0,27,LAR,33.0,22
2018,2,20180913,CIN,34.0,4,BAL,23.0,31
2018,2,20180916,TEN,20.0,19,HOU,17.0,32
2018,2,20180916,NOR,21.0,15,CLE,18.0,5
2018,2,20180916,TAM,27.0,25,PHI,21.0,20
2018,2,20180916,BUF,20.0,2,LAC,31.0,23
2018,2,20180916,WAS,9.0,26,IND,21.0,6
2018,2,20180916,PIT,37.0,21,KAN,42.0,12
2018,2,20180916,GNB,29.0,11,MIN,29.0,14
2018,2,20180916,NYJ,12.0,18,MIA,20.0,13
2018,2,20180916,ATL,31.0,1,CAR,24.0,29
2018,2,20180916,SFO,30.0,28,DET,27.0,10
2018,2,20180916,LAR,34.0,22,ARI,0.0,7
2018,2,20180916,DEN,20.0,9,OAK,19.0,27
2018,2,20180916,JAX,31.0,30,NEW,20.0,16
2018,2,20180916,DAL,20.0,8,NYG,13.0,17
2018,2,20180917,CHI,24.0,3,SEA,17.0,24
2018,3,20180920,CLE,21.0,5,NYJ,17.0,18
2018,3,20180923,CAR,31.0,29,CIN,21.0,4
2018,3,20180923,MIA,28.0,13,OAK,20.0,27
2018,3,20180923,HOU,22.0,32,NYG,27.0,17
2018,3,20180923,BAL,27.0,31,DEN,14.0,9
2018,3,20180923,ATL,37.0,1,NOR,43.0,15
2018,3,20180923,JAX,6.0,30,TEN,9.0,19
2018,3,20180923,MIN,6.0,14,BUF,27.0,2
2018,3,20180923,KAN,38.0,12,SFO,27.0,28
2018,3,20180923,PHI,20.0,20,IND,16.0,6
2018,3,20180923,WAS,31.0,26,GNB,17.0,11
2018,3,20180923,LAR,35.0,22,LAC,23.0,23
2018,3,20180923,SEA,24.0,24,DAL,13.0,8
2018,3,20180923,ARI,14.0,7,CHI,16.0,3
2018,3,20180923,DET,26.0,10,NEW,10.0,16
2018,3,20180924,TAM,27.0,25,PIT,30.0,21
2018,4,20180927,LAR,38.0,22,MIN,31.0,14
2018,4,20180930,IND,34.0,6,HOU,37.0,32
2018,4,20180930,JAX,31.0,30,NYJ,12.0,18
2018,4,20180930,GNB,22.0,11,BUF,0.0,2
2018,4,20180930,TEN,26.0,19,PHI,23.0,20
2018,4,20180930,NEW,38.0,16,MIA,7.0,13
2018,4,20180930,CHI,48.0,3,TAM,10.0,25
2018,4,20180930,DAL,26.0,8,DET,24.0,10
2018,4,20180930,ATL,36.0,1,CIN,37.0,4
2018,4,20180930,ARI,17.0,7,SEA,20.0,24
2018,4,20180930,OAK,45.0,27,CLE,42.0,5
2018,4,20180930,NYG,18.0,17,NOR,33.0,15
2018,4,20180930,LAC,29.0,23,SFO,27.0,28
2018,4,20180930,PIT,14.0,21,BAL,26.0,31
2018,4,20181001,DEN,23.0,9,KAN,27.0,12
2018,5,20181004,NEW,38.0,16,IND,24.0,6
2018,5,20181007,CAR,33.0,29,NYG,31.0,17
2018,5,20181007,CIN,27.0,4,MIA,17.0,13
2018,5,20181007,PIT,41.0,21,ATL,17.0,1
2018,5,20181007,CLE,12.0,5,BAL,9.0,31
2018,5,20181007,NYJ,34.0,18,DEN,16.0,9
2018,5,20181007,BUF,13.0,2,TEN,12.0,19
2018,5,20181007,DET,31.0,10,GNB,23.0,11
2018,5,20181007,KAN,30.0,12,JAX,14.0,30
2018,5,20181007,LAC,26.0,23,OAK,10.0,27
2018,5,20181007,SEA,31.0,24,LAR,33.0,22
2018,5,20181007,PHI,21.0,20,MIN,23.0,14
2018,5,20181007,SFO,18.0,28,ARI,28.0,7
2018,5,20181007,HOU,19.0,32,DAL,16.0,8
2018,5,20181008,NOR,43.0,15,WAS,19.0,26
