season,week,date,home_team,home_points,home_code,away_team,away_points,away_code
2015,6,20151019,PHI,27.0,20,NYG,7.0,17
2015,7,20151022,SFO,3.0,28,SEA,20.0,24
2015,7,20151025,JAX,34.0,30,BUF,31.0,2
2015,7,20151025,LAR,24.0,22,CLE,6.0,5
2015,7,20151025,NEW,30.0,16,NYJ,23.0,18
2015,7,20151025,MIA,44.0,13,HOU,26.0,32
2015,7,20151025,TEN,7.0,19,ATL,10.0,1
2015,7,20151025,DET,19.0,10,MIN,28.0,14
2015,7,20151025,KAN,23.0,12,PIT,13.0,21
2015,7,20151025,IND,21.0,6,NOR,27.0,15
2015,7,20151025,WAS,31.0,26,TAM,30.0,25
2015,7,20151025,LAC,29.0,23,OAK,37.0,27
2015,7,20151025,NYG,27.0,17,DAL,20.0,8
2015,7,20151025,CAR,27.0,29,PHI,16.0,20
2015,7,20151026,ARI,26.0,7,BAL,18.0,31
2015,8,20151029,NEW,36.0,16,MIA,7.0,13
2015,8,20151101,KAN,45.0,12,DET,10.0,10
2015,8,20151101,CHI,20.0,3,MIN,23.0,14
2015,8,20151101,LAR,27.0,22,SFO,6.0,28
2015,8,20151101,PIT,10.0,21,CIN,16.0,4
2015,8,20151101,BAL,29.0,31,LAC,26.0,23
2015,8,20151101,CLE,20.0,5,ARI,34.0,7
2015,8,20151101,HOU,20.0,32,TEN,6.0,19
2015,8,20151101,ATL,20.0,1,TAM,23.0,25
2015,8,20151101,NOR,52.0,15,NYG,49.0,17
2015,8,20151101,OAK,34.0,27,NYJ,20.0,18
2015,8,20151101,DAL,12.0,8,SEA,13.0,24
2015,8,20151101,DEN,29.0,9,GNB,10.0,11
2015,8,20151102,CAR,29.0,29,IND,26.0,6
2015,9,20151105,CIN,31.0,4,CLE,10.0,5
2015,9,20151108,BUF,33.0,2,MIA,17.0,13
2015,9,20151108,NEW,27.0,16,WAS,10.0,26
2015,9,20151108,NYJ,28.0,18,JAX,23.0,30
2015,9,20151108,MIN,21.0,14,LAR,18.0,22
2015,9,20151108,NOR,28.0,15,TEN,34.0,19
2015,9,20151108,PIT,38.0,21,OAK,35.0,27
2015,9,20151108,CAR,37.0,29,GNB,29.0,11
2015,9,20151108,SFO,17.0,28,ATL,16.0,1
2015,9,20151108,TAM,18.0,25,NYG,32.0,17
2015,9,20151108,IND,27.0,6,DEN,24.0,9
2015,9,20151108,DAL,27.0,8,PHI,33.0,20
2015,9,20151109,LAC,19.0,23,CHI,22.0,3
2015,10,20151112,NYJ,17.0,18,BUF,22.0,2
2015,10,20151115,LAR,13.0,22,CHI,37.0,3
2015,10,20151115,TEN,10.0,19,CAR,27.0,29
2015,10,20151115,GNB,16.0,11,DET,18.0,10
2015,10,20151115,PIT,30.0,21,CLE,9.0,5
2015,10,20151115,TAM,10.0,25,DAL,6.0,8
2015,10,20151115,PHI,19.0,20,MIA,20.0,13
2015,10,20151115,BAL,20.0,31,JAX,22.0,30
2015,10,20151115,WAS,47.0,26,NOR,14.0,15
2015,10,20151115,OAK,14.0,27,MIN,30.0,14
2015,10,20151115,DEN,13.0,9,KAN,29.0,12
2015,10,20151115,NYG,26.0,17,NEW,27.0,16
2015,10,20151115,SEA,32.0,24,ARI,39.0,7
2015,10,20151116,CIN,6.0,4,HOU,10.0,32
2015,11,20151119,JAX,19.0,30,TEN,13.0,19
2015,11,20151122,BAL,16.0,31,LAR,13.0,22
2015,11,20151122,CHI,15.0,3,DEN,17.0,9
2015,11,20151122,ATL,21.0,1,IND,24.0,6
2015,11,20151122,CAR,44.0,29,WAS,16.0,26
2015,11,20151122,DET,18.0,10,OAK,13.0,27
2015,11,20151122,PHI,17.0,20,TAM,45.0,25
2015,11,20151122,HOU,24.0,32,NYJ,17.0,18
2015,11,20151122,MIA,14.0,13,DAL,24.0,8
2015,11,20151122,LAC,3.0,23,KAN,33.0,12
2015,11,20151122,MIN,13.0,14,GNB,30.0,11
2015,11,20151122,SEA,29.0,24,SFO,13.0,28
2015,11,20151122,ARI,34.0,7,CIN,31.0,4
2015,11,20151123,NEW,20.0,16,BUF,13.0,2
2015,12,20151126,DET,45.0,10,PHI,14.0,20
2015,12,20151126,DAL,14.0,8,CAR,33.0,29
2015,12,20151126,GNB,13.0,11,CHI,17.0,3
2015,12,20151129,TEN,21.0,19,OAK,24.0,27
2015,12,20151129,HOU,24.0,32,NOR,6.0,15
2015,12,20151129,IND,25.0,6,TAM,12.0,25
2015,12,20151129,CIN,31.0,4,LAR,7.0,22
2015,12,20151129,ATL,10.0,1,MIN,20.0,14
2015,12,20151129,NYJ,38.0,18,MIA,20.0,13
2015,12,20151129,WAS,20.0,26,NYG,14.0,17
2015,12,20151129,KAN,30.0,12,BUF,22.0,2
2015,12,20151129,JAX,25.0,30,LAC,31.0,23
2015,12,20151129,SFO,13.0,28,ARI,19.0,7
2015,12,20151129,SEA,39.0,24,PIT,30.0,21
2015,12,20151129,DEN,30.0,9,NEW,24.0,16
2015,12,20151130,CLE,27.0,5,BAL,33.0,31
2015,13,20151203,DET,23.0,10,GNB,27.0,11
2015,13,20151206,LAR,3.0,22,ARI,27.0,7
2015,13,20151206,BUF,30.0,2,HOU,21.0,32
2015,13,20151206,MIN,7.0,14,SEA,38.0,24
2015,13,20151206,CHI,20.0,3,SFO,26.0,28
2015,13,20151206,TEN,42.0,19,JAX,39.0,30
2015,13,20151206,MIA,15.0,13,BAL,13.0,31
2015,13,20151206,NYG,20.0,17,NYJ,23.0,18
2015,13,20151206,CLE,3.0,5,CIN,37.0,4
2015,13,20151206,TAM,23.0,25,ATL,19.0,1
2015,13,20151206,LAC,3.0,23,DEN,17.0,9
2015,13,20151206,OAK,20.0,27,KAN,34.0,12
2015,13,20151206,NEW,28.0,16,PHI,35.0,20
2015,13,20151206,NOR,38.0,15,CAR,41.0,29
2015,13,20151206,PIT,45.0,21,IND,10.0,6
2015,13,20151207,WAS,16.0,26,DAL,19.0,8
2015,14,20151210,ARI,23.0,7,MIN,20.0,14
2015,14,20151213,PHI,23.0,20,BUF,20.0,2
2015,14,20151213,JAX,51.0,30,IND,16.0,6
2015,14,20151213,CIN,20.0,4,PIT,33.0,21
2015,14,20151213,LAR,21.0,22,DET,14.0,10
2015,14,20151213,CLE,24.0,5,SFO,10.0,28
2015,14,20151213,TAM,17.0,25,NOR,24.0,15
2015,14,20151213,NYJ,30.0,18,TEN,8.0,19
2015,14,20151213,BAL,6.0,31,SEA,35.0,24
2015,14,20151213,CHI,21.0,3,WAS,24.0,26
2015,14,20151213,CAR,38.0,29,ATL,0.0,1
2015,14,20151213,KAN,10.0,12,LAC,3.0,23
2015,14,20151213,DEN,12.0,9,OAK,15.0,27
2015,14,20151213,GNB,28.0,11,DAL,7.0,8
2015,14,20151213,HOU,6.0,32,NEW,27.0,16
2015,14,20151214,MIA,24.0,13,NYG,31.0,17
2015,15,20151217,LAR,31.0,22,TAM,23.0,25
2015,15,20151219,DAL,16.0,8,NYJ,19.0,18
2015,15,20151220,NYG,35.0,17,CAR,38.0,29
2015,15,20151220,MIN,38.0,14,CHI,17.0,3
2015,15,20151220,IND,10.0,6,HOU,16.0,32
2015,15,20151220,NEW,33.0,16,TEN,16.0,19
2015,15,20151220,JAX,17.0,30,ATL,23.0,1
2015,15,20151220,BAL,14.0,31,KAN,34.0,12
2015,15,20151220,WAS,35.0,26,BUF,25.0,2
2015,15,20151220,OAK,20.0,27,GNB,30.0,11
2015,15,20151220,SEA,30.0,24,CLE,13.0,5
2015,15,20151220,SFO,14.0,28,CIN,24.0,4
2015,15,20151220,PIT,34.0,21,DEN,27.0,9
2015,15,20151220,LAC,30.0,23,MIA,14.0,13
2015,15,20151220,PHI,17.0,20,ARI,40.0,7
2015,15,20151221,NOR,27.0,15,DET,35.0,10
2015,16,20151224,OAK,23.0,27,LAC,20.0,23
2015,16,20151226,PHI,24.0,20,WAS,38.0,26
2015,16,20151227,BAL,20.0,31,PIT,17.0,21
2015,16,20151227,BUF,16.0,2,DAL,6.0,8
2015,16,20151227,MIA,12.0,13,IND,18.0,6
2015,16,20151227,NYJ,26.0,18,NEW,20.0,16
2015,16,20151227,ATL,20.0,1,CAR,13.0,29
2015,16,20151227,TEN,6.0,19,HOU,34.0,32
2015,16,20151227,TAM,21.0,25,CHI,26.0,3
2015,16,20151227,DET,32.0,10,SFO,17.0,28
2015,16,20151227,KAN,17.0,12,CLE,13.0,5
2015,16,20151227,NOR,38.0,15,JAX,27.0,30
2015,16,20151227,ARI,38.0,7,GNB,8.0,11
2015,16,20151227,SEA,17.0,24,LAR,23.0,22
2015,16,20151227,MIN,49.0,14,NYG,17.0,17
2015,16,20151228,DEN,20.0,9,CIN,17.0,4
2015,17,20160103,CIN,24.0,4,BAL,16.0,31
2015,17,20160103,ATL,17.0,1,NOR,20.0,15
2015,17,20160103,MIA,20.0,13,NEW,10.0,16
2015,17,20160103,HOU,30.0,32,JAX,6.0,30
2015,17,20160103,CLE,12.0,5,PIT,28.0,21
2015,17,20160103,BUF,22.0,2,NYJ,17.0,18
2015,17,20160103,CHI,20.0,3,DET,24.0,10
2015,17,20160103,IND,30.0,6,TEN,24.0,19
2015,17,20160103,DAL,23.0,8,WAS,34.0,26
2015,17,20160103,NYG,30.0,17,PHI,35.0,20
2015,17,20160103,CAR,38.0,29,TAM,10.0,25
2015,17,20160103,ARI,6.0,7,SEA,36.0,24
2015,17,20160103,DEN,27.0,9,LAC,20.0,23
2015,17,20160103,SFO,19.0,28,LAR,16.0,22
2015,17,20160103,KAN,23.0,12,OAK,17.0,27
2015,17,20160103,GNB,13.0,11,MIN,20.0,14
2015,WildCard,20160109,HOU,0.0,32,KAN,30.0,12
2015,WildCard,20160109,CIN,16.0,4,PIT,18.0,21
2015,WildCard,20160110,MIN,9.0,14,SEA,10.0,24
2015,WildCard,20160110,WAS,18.0,26,GNB,35.0,11
2015,Division,20160116,NEW,27.0,16,KAN,20.0,12
2015,Division,20160116,ARI,26.0,7,GNB,20.0,11
2015,Division,20160117,CAR,31.0,29,SEA,24.0,24
2015,Division,20160117,DEN,23.0,9,PIT,16.0,21
2015,ConfChamp,20160124,DEN,20.0,9,NEW,18.0,16
2015,ConfChamp,20160124,CAR,49.0,29,ARI,15.0,7
2015,SuperBowl,20160207,CAR,10.0,29,DEN,24.0,9
