season,week,date,home_team,home_points,home_code,away_team,away_points,away_code
2006,1,20060907,PIT,28.0,21,MIA,17.0,13
2006,1,20060910,KAN,10.0,12,CIN,23.0,4
2006,1,20060910,TAM,0.0,25,BAL,27.0,31
2006,1,20060910,NEW,19.0,16,BUF,17.0,2
2006,1,20060910,HOU,10.0,32,PHI,24.0,20
2006,1,20060910,LAR,18.0,22,DEN,10.0,9
2006,1,20060910,CAR,6.0,29,ATL,20.0,1
2006,1,20060910,TEN,16.0,19,NYJ,23.0,18
2006,1,20060910,CLE,14.0,5,NOR,19.0,15
2006,1,20060910,DET,6.0,10,SEA,9.0,24
2006,1,20060910,GNB,0.0,11,CHI,26.0,3
2006,1,20060910,JAX,24.0,30,DAL,17.0,8
2006,1,20060910,ARI,34.0,7,SFO,27.0,28
2006,1,20060910,NYG,21.0,17,IND,26.0,6
2006,1,20060911,WAS,16.0,26,MIN,19.0,14
2006,1,20060911,OAK,0.0,27,LAC,27.0,23
2006,2,20060917,BAL,28.0,31,OAK,6.0,27
2006,2,20060917,GNB,27.0,11,NOR,34.0,15
2006,2,20060917,PHI,24.0,20,NYG,30.0,17
2006,2,20060917,IND,43.0,6,HOU,24.0,32
2006,2,20060917,MIA,6.0,13,BUF,16.0,2
2006,2,20060917,MIN,16.0,14,CAR,13.0,29
2006,2,20060917,CHI,34.0,3,DET,7.0,10
2006,2,20060917,CIN,34.0,4,CLE,17.0,5
2006,2,20060917,ATL,14.0,1,TAM,3.0,25
2006,2,20060917,SFO,20.0,28,LAR,13.0,22
2006,2,20060917,SEA,21.0,24,ARI,10.0,7
2006,2,20060917,NYJ,17.0,18,NEW,24.0,16
2006,2,20060917,LAC,40.0,23,TEN,7.0,19
2006,2,20060917,DEN,9.0,9,KAN,6.0,12
2006,2,20060917,DAL,27.0,8,WAS,10.0,26
2006,2,20060918,JAX,9.0,30,PIT,0.0,21
2006,3,20060924,PIT,20.0,21,CIN,28.0,4
2006,3,20060924,MIA,13.0,13,TEN,10.0,19
2006,3,20060924,IND,21.0,6,JAX,14.0,30
2006,3,20060924,BUF,20.0,2,NYJ,28.0,18
2006,3,20060924,DET,24.0,10,GNB,31.0,11
2006,3,20060924,HOU,15.0,32,WAS,31.0,26
2006,3,20060924,TAM,24.0,25,CAR,26.0,29
2006,3,20060924,MIN,16.0,14,CHI,19.0,3
2006,3,20060924,CLE,14.0,5,BAL,15.0,31
2006,3,20060924,ARI,14.0,7,LAR,16.0,22
2006,3,20060924,SFO,24.0,28,PHI,38.0,20
2006,3,20060924,SEA,42.0,24,NYG,30.0,17
2006,3,20060924,NEW,7.0,16,DEN,17.0,9
2006,3,20060925,NOR,23.0,15,ATL,3.0,1
2006,4,20061001,KAN,41.0,12,SFO,0.0,28
2006,4,20061001,CAR,21.0,29,NOR,18.0,15
2006,4,20061001,BAL,16.0,31,LAC,13.0,23
2006,4,20061001,NYJ,28.0,18,IND,31.0,6
2006,4,20061001,HOU,17.0,32,MIA,15.0,13
2006,4,20061001,BUF,17.0,2,MIN,12.0,14
2006,4,20061001,ATL,32.0,1,ARI,10.0,7
2006,4,20061001,TEN,14.0,19,DAL,45.0,8
2006,4,20061001,LAR,41.0,22,DET,34.0,10
2006,4,20061001,OAK,21.0,27,CLE,24.0,5
2006,4,20061001,CIN,13.0,4,NEW,38.0,16
2006,4,20061001,WAS,36.0,26,JAX,30.0,30
2006,4,20061001,CHI,37.0,3,SEA,6.0,24
2006,4,20061002,PHI,31.0,20,GNB,9.0,11
2006,5,20061008,GNB,20.0,11,LAR,23.0,22
2006,5,20061008,IND,14.0,6,TEN,13.0,19
2006,5,20061008,CAR,20.0,29,CLE,12.0,5
2006,5,20061008,NEW,20.0,16,MIA,10.0,13
2006,5,20061008,NYG,19.0,17,WAS,3.0,26
2006,5,20061008,CHI,40.0,3,BUF,7.0,2
2006,5,20061008,NOR,24.0,15,TAM,21.0,25
2006,5,20061008,MIN,26.0,14,DET,17.0,10
2006,5,20061008,SFO,34.0,28,OAK,20.0,27
2006,5,20061008,ARI,20.0,7,KAN,23.0,12
2006,5,20061008,JAX,41.0,30,NYJ,0.0,18
2006,5,20061008,PHI,38.0,20,DAL,24.0,8
2006,5,20061008,LAC,23.0,23,PIT,13.0,21
2006,5,20061009,DEN,13.0,9,BAL,3.0,31
2006,6,20061015,TAM,14.0,25,CIN,13.0,4
2006,6,20061015,DAL,34.0,8,HOU,6.0,32
2006,6,20061015,LAR,28.0,22,SEA,30.0,24
2006,6,20061015,WAS,22.0,26,TEN,25.0,19
2006,6,20061015,BAL,21.0,31,CAR,23.0,29
2006,6,20061015,NOR,27.0,15,PHI,24.0,20
2006,6,20061015,DET,20.0,10,BUF,17.0,2
2006,6,20061015,ATL,14.0,1,NYG,27.0,17
2006,6,20061015,PIT,45.0,21,KAN,7.0,12
2006,6,20061015,SFO,19.0,28,LAC,48.0,23
2006,6,20061015,NYJ,20.0,18,MIA,17.0,13
2006,6,20061015,DEN,13.0,9,OAK,3.0,27
2006,6,20061016,ARI,23.0,7,CHI,24.0,3
2006,7,20061022,KAN,30.0,12,LAC,27.0,23
2006,7,20061022,MIA,24.0,13,GNB,34.0,11
2006,7,20061022,BUF,6.0,2,NEW,28.0,16
2006,7,20061022,TAM,23.0,25,PHI,21.0,20
2006,7,20061022,HOU,27.0,32,JAX,7.0,30
2006,7,20061022,NYJ,31.0,18,DET,24.0,10
2006,7,20061022,CIN,17.0,4,CAR,14.0,29
2006,7,20061022,ATL,41.0,1,PIT,38.0,21
2006,7,20061022,CLE,7.0,5,DEN,17.0,9
2006,7,20061022,IND,36.0,6,WAS,22.0,26
2006,7,20061022,OAK,22.0,27,ARI,9.0,7
2006,7,20061022,SEA,13.0,24,MIN,31.0,14
2006,7,20061023,DAL,22.0,8,NYG,36.0,17
2006,8,20061029,KAN,35.0,12,SEA,28.0,24
2006,8,20061029,CIN,27.0,4,ATL,29.0,1
2006,8,20061029,TEN,28.0,19,HOU,22.0,32
2006,8,20061029,GNB,31.0,11,ARI,14.0,7
2006,8,20061029,CHI,41.0,3,SFO,10.0,28
2006,8,20061029,NOR,22.0,15,BAL,35.0,31
2006,8,20061029,NYG,17.0,17,TAM,3.0,25
2006,8,20061029,PHI,6.0,20,JAX,13.0,30
2006,8,20061029,LAC,38.0,23,LAR,24.0,22
2006,8,20061029,DEN,31.0,9,IND,34.0,6
2006,8,20061029,OAK,20.0,27,PIT,13.0,21
2006,8,20061029,CLE,20.0,5,NYJ,13.0,18
2006,8,20061029,CAR,14.0,29,DAL,35.0,8
2006,8,20061030,MIN,7.0,14,NEW,31.0,16
2006,9,20061105,BUF,24.0,2,GNB,10.0,11
2006,9,20061105,CHI,13.0,3,MIA,31.0,13
2006,9,20061105,LAR,17.0,22,KAN,31.0,12
2006,9,20061105,WAS,22.0,26,DAL,19.0,8
2006,9,20061105,TAM,14.0,25,NOR,31.0,15
2006,9,20061105,NYG,14.0,17,HOU,10.0,32
2006,9,20061105,BAL,26.0,31,CIN,20.0,4
2006,9,20061105,JAX,37.0,30,TEN,7.0,19
2006,9,20061105,DET,30.0,10,ATL,14.0,1
2006,9,20061105,SFO,9.0,28,MIN,3.0,14
2006,9,20061105,PIT,20.0,21,DEN,31.0,9
2006,9,20061105,LAC,32.0,23,CLE,25.0,5
2006,9,20061105,NEW,20.0,16,IND,27.0,6
2006,9,20061106,SEA,16.0,24,OAK,0.0,27
2006,10,20061112,PHI,27.0,20,WAS,3.0,26
2006,10,20061112,IND,17.0,6,BUF,16.0,2
2006,10,20061112,NEW,14.0,16,NYJ,17.0,18
2006,10,20061112,DET,13.0,10,SFO,19.0,28
2006,10,20061112,CIN,41.0,4,LAC,49.0,23
2006,10,20061112,MIA,13.0,13,KAN,10.0,12
2006,10,20061112,TEN,26.0,19,BAL,27.0,31
2006,10,20061112,JAX,10.0,30,HOU,13.0,32
2006,10,20061112,MIN,17.0,14,GNB,23.0,11
2006,10,20061112,ATL,13.0,1,CLE,17.0,5
2006,10,20061112,OAK,13.0,27,DEN,17.0,9
2006,10,20061112,PIT,38.0,21,NOR,31.0,15
2006,10,20061112,ARI,10.0,7,DAL,27.0,8
2006,10,20061112,SEA,24.0,24,LAR,22.0,22
2006,10,20061112,NYG,20.0,17,CHI,38.0,3
2006,10,20061113,CAR,24.0,29,TAM,10.0,25
2006,11,20061119,KAN,17.0,12,OAK,13.0,27
2006,11,20061119,PHI,13.0,20,TEN,31.0,19
2006,11,20061119,BAL,24.0,31,ATL,10.0,1
2006,11,20061119,NOR,16.0,15,CIN,31.0,4
2006,11,20061119,CAR,15.0,29,LAR,0.0,22
2006,11,20061119,GNB,0.0,11,NEW,35.0,16
2006,11,20061119,MIA,24.0,13,MIN,20.0,14
2006,11,20061119,CLE,20.0,5,PIT,24.0,21
2006,11,20061119,TAM,20.0,25,WAS,17.0,26
2006,11,20061119,HOU,21.0,32,BUF,24.0,2
2006,11,20061119,NYJ,0.0,18,CHI,10.0,3
2006,11,20061119,SFO,20.0,28,SEA,14.0,24
2006,11,20061119,ARI,17.0,7,DET,10.0,10
2006,11,20061119,DAL,21.0,8,IND,14.0,6
2006,11,20061119,DEN,27.0,9,LAC,35.0,23
2006,11,20061120,JAX,26.0,30,NYG,10.0,17
2006,12,20061123,DET,10.0,10,MIA,27.0,13
2006,12,20061123,DAL,38.0,8,TAM,10.0,25
2006,12,20061123,KAN,19.0,12,DEN,10.0,9
2006,12,20061126,BAL,27.0,31,PIT,0.0,21
2006,12,20061126,NYJ,26.0,18,HOU,11.0,32
2006,12,20061126,LAR,20.0,22,SFO,17.0,28
2006,12,20061126,BUF,27.0,2,JAX,24.0,30
2006,12,20061126,WAS,17.0,26,CAR,13.0,29
2006,12,20061126,CLE,0.0,5,CIN,30.0,4
2006,12,20061126,ATL,13.0,1,NOR,31.0,15
2006,12,20061126,MIN,31.0,14,ARI,26.0,7
2006,12,20061126,LAC,21.0,23,OAK,14.0,27
2006,12,20061126,NEW,17.0,16,CHI,13.0,3
2006,12,20061126,TEN,24.0,19,NYG,21.0,17
2006,12,20061126,IND,45.0,6,PHI,21.0,20
2006,12,20061127,SEA,34.0,24,GNB,24.0,11
2006,13,20061130,CIN,13.0,4,BAL,7.0,31
2006,13,20061203,BUF,21.0,2,LAC,24.0,23
2006,13,20061203,LAR,20.0,22,ARI,34.0,7
2006,13,20061203,GNB,10.0,11,NYJ,38.0,18
2006,13,20061203,NEW,28.0,16,DET,21.0,10
2006,13,20061203,CHI,23.0,3,MIN,13.0,14
2006,13,20061203,CLE,31.0,5,KAN,28.0,12
2006,13,20061203,WAS,14.0,26,ATL,24.0,1
2006,13,20061203,TEN,20.0,19,IND,17.0,6
2006,13,20061203,NOR,34.0,15,SFO,10.0,28
2006,13,20061203,MIA,10.0,13,JAX,24.0,30
2006,13,20061203,OAK,14.0,27,HOU,23.0,32
2006,13,20061203,PIT,20.0,21,TAM,3.0,25
2006,13,20061203,NYG,20.0,17,DAL,23.0,8
2006,13,20061203,DEN,20.0,9,SEA,23.0,24
2006,13,20061204,PHI,27.0,20,CAR,24.0,29
2006,14,20061207,PIT,27.0,21,CLE,7.0,5
2006,14,20061210,KAN,10.0,12,BAL,20.0,31
2006,14,20061210,MIA,21.0,13,NEW,0.0,16
2006,14,20061210,CAR,13.0,29,NYG,27.0,17
