season,week,date,home_team,home_points,home_code,away_team,away_points,away_code
2002,3,20020922,DET,31.0,10,GNB,37.0,11
2002,3,20020922,ATL,30.0,1,CIN,3.0,4
2002,3,20020923,TAM,26.0,25,LAR,14.0,22
2002,4,20020929,KAN,48.0,12,MIA,30.0,13
2002,4,20020929,PIT,16.0,21,CLE,13.0,5
2002,4,20020929,JAX,28.0,30,NYJ,3.0,18
2002,4,20020929,PHI,35.0,20,HOU,17.0,32
2002,4,20020929,LAR,10.0,22,DAL,13.0,8
2002,4,20020929,GNB,17.0,11,CAR,14.0,29
2002,4,20020929,DET,26.0,10,NOR,21.0,15
2002,4,20020929,BUF,33.0,2,CHI,27.0,3
2002,4,20020929,ARI,21.0,7,NYG,7.0,17
2002,4,20020929,CIN,7.0,4,TAM,35.0,25
2002,4,20020929,LAC,21.0,23,NEW,14.0,16
2002,4,20020929,OAK,52.0,27,TEN,25.0,19
2002,4,20020929,SEA,48.0,24,MIN,23.0,14
2002,4,20020930,BAL,34.0,31,DEN,23.0,9
2002,5,20021006,IND,28.0,6,CIN,21.0,4
2002,5,20021006,NOR,32.0,15,PIT,29.0,21
2002,5,20021006,CAR,13.0,29,ARI,16.0,7
2002,5,20021006,MIA,26.0,13,NEW,13.0,16
2002,5,20021006,BUF,31.0,2,OAK,49.0,27
2002,5,20021006,ATL,6.0,1,TAM,20.0,25
2002,5,20021006,TEN,14.0,19,WAS,31.0,26
2002,5,20021006,DAL,17.0,8,NYG,21.0,17
2002,5,20021006,DEN,26.0,9,LAC,9.0,23
2002,5,20021006,NYJ,25.0,18,KAN,29.0,12
2002,5,20021006,JAX,28.0,30,PHI,25.0,20
2002,5,20021006,SFO,37.0,28,LAR,13.0,22
2002,5,20021006,CLE,21.0,5,BAL,26.0,31
2002,5,20021007,CHI,21.0,3,GNB,34.0,11
2002,6,20021013,IND,22.0,6,BAL,20.0,31
2002,6,20021013,MIN,31.0,14,DET,24.0,10
2002,6,20021013,WAS,27.0,26,NOR,43.0,15
2002,6,20021013,TAM,17.0,25,CLE,3.0,5
2002,6,20021013,HOU,24.0,32,BUF,31.0,2
2002,6,20021013,NEW,10.0,16,GNB,28.0,11
2002,6,20021013,CIN,7.0,4,PIT,34.0,21
2002,6,20021013,NYG,10.0,17,ATL,17.0,1
2002,6,20021013,DAL,14.0,8,CAR,13.0,29
2002,6,20021013,TEN,23.0,19,JAX,14.0,30
2002,6,20021013,LAR,28.0,22,OAK,13.0,27
2002,6,20021013,LAC,35.0,23,KAN,34.0,12
2002,6,20021013,DEN,22.0,9,MIA,24.0,13
2002,6,20021014,SEA,21.0,24,SFO,28.0,28
2002,7,20021020,KAN,34.0,12,DEN,37.0,9
2002,7,20021020,NYJ,20.0,18,MIN,7.0,14
2002,7,20021020,BAL,17.0,31,JAX,10.0,30
2002,7,20021020,LAR,37.0,22,SEA,20.0,24
2002,7,20021020,DET,23.0,10,CHI,20.0,3
2002,7,20021020,MIA,10.0,13,BUF,23.0,2
2002,7,20021020,NOR,35.0,15,SFO,27.0,28
2002,7,20021020,ATL,30.0,1,CAR,0.0,29
2002,7,20021020,OAK,21.0,27,LAC,27.0,23
2002,7,20021020,CLE,34.0,5,HOU,17.0,32
2002,7,20021020,ARI,9.0,7,DAL,6.0,8
2002,7,20021020,PHI,20.0,20,TAM,10.0,25
2002,7,20021020,GNB,30.0,11,WAS,9.0,26
2002,7,20021021,PIT,28.0,21,IND,10.0,6
2002,8,20021027,MIN,25.0,14,CHI,7.0,3
2002,8,20021027,KAN,20.0,12,OAK,10.0,27
2002,8,20021027,CIN,24.0,4,TEN,30.0,19
2002,8,20021027,BAL,18.0,31,PIT,31.0,21
2002,8,20021027,NYJ,21.0,18,CLE,24.0,5
2002,8,20021027,BUF,24.0,2,DET,17.0,10
2002,8,20021027,CAR,9.0,29,TAM,12.0,25
2002,8,20021027,NOR,35.0,15,ATL,37.0,1
2002,8,20021027,DAL,14.0,8,SEA,17.0,24
2002,8,20021027,SFO,38.0,28,ARI,28.0,7
2002,8,20021027,JAX,19.0,30,HOU,21.0,32
2002,8,20021027,NEW,16.0,16,DEN,24.0,9
2002,8,20021027,WAS,26.0,26,IND,21.0,6
2002,8,20021028,PHI,17.0,20,NYG,3.0,17
2002,9,20021103,IND,15.0,6,TEN,23.0,19
2002,9,20021103,HOU,3.0,32,CIN,38.0,4
2002,9,20021103,TAM,38.0,25,MIN,24.0,14
2002,9,20021103,BUF,7.0,2,NEW,38.0,16
2002,9,20021103,CLE,20.0,5,PIT,23.0,21
2002,9,20021103,DET,9.0,10,DAL,7.0,8
2002,9,20021103,CHI,13.0,3,PHI,19.0,20
2002,9,20021103,ATL,20.0,1,BAL,17.0,31
2002,9,20021103,LAC,13.0,23,NYJ,44.0,18
2002,9,20021103,SEA,3.0,24,WAS,14.0,26
2002,9,20021103,OAK,20.0,27,SFO,23.0,28
2002,9,20021103,ARI,14.0,7,LAR,27.0,22
2002,9,20021103,NYG,24.0,17,JAX,17.0,30
2002,9,20021104,GNB,24.0,11,MIA,10.0,13
2002,10,20021110,MIN,20.0,14,NYG,27.0,17
2002,10,20021110,PIT,34.0,21,ATL,34.0,1
2002,10,20021110,CAR,24.0,29,NOR,34.0,15
2002,10,20021110,LAR,28.0,22,LAC,24.0,23
2002,10,20021110,BAL,38.0,31,CIN,27.0,4
2002,10,20021110,GNB,40.0,11,DET,14.0,10
2002,10,20021110,PHI,13.0,20,IND,35.0,6
2002,10,20021110,TEN,17.0,19,HOU,10.0,32
2002,10,20021110,JAX,26.0,30,WAS,7.0,26
2002,10,20021110,ARI,6.0,7,SEA,27.0,24
2002,10,20021110,SFO,17.0,28,KAN,13.0,12
2002,10,20021110,CHI,30.0,3,NEW,33.0,16
2002,10,20021110,NYJ,13.0,18,MIA,10.0,13
2002,10,20021111,DEN,10.0,9,OAK,34.0,27
2002,11,20021117,MIN,31.0,14,GNB,21.0,11
2002,11,20021117,KAN,17.0,12,BUF,16.0,2
2002,11,20021117,IND,20.0,6,DAL,3.0,8
2002,11,20021117,CIN,20.0,4,CLE,27.0,5
2002,11,20021117,HOU,21.0,32,JAX,24.0,30
2002,11,20021117,PHI,38.0,20,ARI,14.0,7
2002,11,20021117,TEN,31.0,19,PIT,23.0,21
2002,11,20021117,NYG,19.0,17,WAS,17.0,26
2002,11,20021117,ATL,24.0,1,NOR,17.0,15
2002,11,20021117,TAM,23.0,25,CAR,10.0,29
2002,11,20021117,LAC,20.0,23,SFO,17.0,28
2002,11,20021117,DET,14.0,10,NYJ,31.0,18
2002,11,20021117,SEA,9.0,24,DEN,31.0,9
2002,11,20021117,MIA,26.0,13,BAL,7.0,31
2002,11,20021117,OAK,27.0,27,NEW,20.0,16
2002,11,20021118,LAR,21.0,22,CHI,16.0,3
2002,12,20021124,PIT,29.0,21,CIN,21.0,4
2002,12,20021124,WAS,20.0,26,LAR,17.0,22
2002,12,20021124,MIA,30.0,13,LAC,3.0,23
2002,12,20021124,CAR,0.0,29,ATL,41.0,1
2002,12,20021124,NEW,24.0,16,MIN,17.0,14
2002,12,20021124,NYJ,31.0,18,BUF,13.0,2
2002,12,20021124,NOR,15.0,15,CLE,24.0,5
2002,12,20021124,BAL,13.0,31,TEN,12.0,19
2002,12,20021124,CHI,20.0,3,DET,17.0,10
2002,12,20021124,DAL,21.0,8,JAX,19.0,30
2002,12,20021124,ARI,20.0,7,OAK,41.0,27
2002,12,20021124,SEA,39.0,24,KAN,32.0,12
2002,12,20021124,HOU,16.0,32,NYG,14.0,17
2002,12,20021124,TAM,21.0,25,GNB,7.0,11
2002,12,20021124,DEN,20.0,9,IND,23.0,6
2002,12,20021125,SFO,17.0,28,PHI,38.0,20
2002,13,20021128,DET,12.0,10,NEW,20.0,16
2002,13,20021128,DAL,27.0,8,WAS,20.0,26
2002,13,20021201,MIN,24.0,14,ATL,30.0,1
2002,13,20021201,KAN,49.0,12,ARI,0.0,7
2002,13,20021201,CIN,23.0,4,BAL,27.0,31
2002,13,20021201,GNB,30.0,11,CHI,20.0,3
2002,13,20021201,BUF,38.0,2,MIA,21.0,13
2002,13,20021201,NYG,29.0,17,TEN,32.0,19
2002,13,20021201,CLE,6.0,5,CAR,13.0,29
2002,13,20021201,JAX,23.0,30,PIT,25.0,21
2002,13,20021201,IND,19.0,6,HOU,3.0,32
2002,13,20021201,LAC,30.0,23,DEN,27.0,9
2002,13,20021201,PHI,10.0,20,LAR,3.0,22
2002,13,20021201,SFO,31.0,28,SEA,24.0,24
2002,13,20021201,NOR,23.0,15,TAM,20.0,25
2002,13,20021202,OAK,26.0,27,NYJ,20.0,18
2002,14,20021208,KAN,49.0,12,LAR,10.0,22
2002,14,20021208,PIT,6.0,21,HOU,24.0,32
2002,14,20021208,TAM,34.0,25,ATL,10.0,1
2002,14,20021208,DAL,27.0,8,SFO,31.0,28
2002,14,20021208,WAS,21.0,26,NYG,27.0,17
2002,14,20021208,NEW,27.0,16,BUF,17.0,2
2002,14,20021208,CAR,52.0,29,CIN,31.0,4
2002,14,20021208,TEN,27.0,19,IND,17.0,6
2002,14,20021208,JAX,20.0,30,CLE,21.0,5
2002,14,20021208,BAL,25.0,31,NOR,37.0,15
2002,14,20021208,SEA,20.0,24,PHI,27.0,20
2002,14,20021208,ARI,23.0,7,DET,20.0,10
2002,14,20021208,LAC,7.0,23,OAK,27.0,27
2002,14,20021208,NYJ,19.0,18,DEN,13.0,9
2002,14,20021208,GNB,26.0,11,MIN,22.0,14
2002,14,20021209,MIA,27.0,13,CHI,9.0,3
2002,15,20021215,PIT,30.0,21,CAR,14.0,29
2002,15,20021215,PHI,34.0,20,WAS,21.0,26
2002,15,20021215,CLE,23.0,5,IND,28.0,6
2002,15,20021215,BUF,20.0,2,LAC,13.0,23
2002,15,20021215,MIA,23.0,13,OAK,17.0,27
2002,15,20021215,CIN,15.0,4,JAX,29.0,30
2002,15,20021215,HOU,19.0,32,BAL,23.0,31
2002,15,20021215,ATL,24.0,1,SEA,30.0,24
2002,15,20021215,NOR,31.0,15,MIN,32.0,14
2002,15,20021215,DET,20.0,10,TAM,23.0,25
2002,15,20021215,CHI,20.0,3,NYJ,13.0,18
2002,15,20021215,DEN,31.0,9,KAN,24.0,12
2002,15,20021215,SFO,14.0,28,GNB,20.0,11
2002,15,20021215,NYG,37.0,17,DAL,7.0,8
2002,15,20021215,LAR,30.0,22,ARI,28.0,7
2002,15,20021216,TEN,24.0,19,NEW,7.0,16
2002,16,20021221,MIN,20.0,14,MIA,17.0,13
2002,16,20021221,ARI,14.0,7,SFO,17.0,28
2002,16,20021221,DAL,3.0,8,PHI,27.0,20
2002,16,20021222,IND,27.0,6,NYG,44.0,17
2002,16,20021222,KAN,24.0,12,LAC,22.0,23
2002,16,20021222,CIN,20.0,4,NOR,13.0,15
2002,16,20021222,WAS,26.0,26,HOU,10.0,32
2002,16,20021222,CAR,24.0,29,CHI,14.0,3
2002,16,20021222,GNB,10.0,11,BUF,0.0,2
2002,16,20021222,ATL,36.0,1,DET,15.0,10
2002,16,20021222,JAX,10.0,30,TEN,28.0,19
2002,16,20021222,SEA,30.0,24,LAR,10.0,22
2002,16,20021222,BAL,13.0,31,CLE,14.0,5
2002,16,20021222,OAK,28.0,27,DEN,16.0,9
2002,16,20021222,NEW,17.0,16,NYJ,30.0,18
2002,16,20021223,TAM,7.0,25,PIT,17.0,21
2002,17,20021228,NYG,10.0,17,PHI,7.0,20
2002,17,20021228,OAK,24.0,27,KAN,0.0,12
2002,17,20021229,DET,36.0,10,MIN,38.0,14
2002,17,20021229,PIT,34.0,21,BAL,31.0,31
2002,17,20021229,NOR,6.0,15,CAR,10.0,29
2002,17,20021229,CLE,24.0,5,ATL,16.0,1
2002,17,20021229,WAS,20.0,26,DAL,14.0,8
2002,17,20021229,BUF,27.0,2,CIN,9.0,4
2002,17,20021229,NEW,27.0,16,MIA,24.0,13
2002,17,20021229,HOU,3.0,32,TEN,13.0,19
2002,17,20021229,IND,20.0,6,JAX,13.0,30
2002,17,20021229,LAC,28.0,23,SEA,31.0,24
2002,17,20021229,DEN,37.0,9,ARI,7.0,7
2002,17,20021229,NYJ,42.0,18,GNB,17.0,11
2002,17,20021229,CHI,0.0,3,TAM,15.0,25
2002,17,20021230,LAR,31.0,22,SFO,20.0,28
2002,WildCard,20030104,NYJ,41.0,18,IND,0.0,6
2002,WildCard,20030104,GNB,7.0,11,ATL,27.0,1
2002,WildCard,20030105,PIT,36.0,21,CLE,33.0,5
2002,WildCard,20030105,SFO,39.0,28,NYG,38.0,17
2002,Division,20030111,TEN,34.0,19,PIT,31.0,21
2002,Division,20030111,PHI,20.0,20,ATL,6.0,1
2002,Division,20030112,TAM,31.0,25,SFO,6.0,28
2002,Division,20030112,OAK,30.0,27,NYJ,10.0,18
2002,ConfChamp,20030119,PHI,10.0,20,TAM,27.0,25
2002,ConfChamp,20030119,OAK,41.0,27,TEN,24.0,19
2002,SuperBowl,20030126,OAK,21.0,27,TAM,48.0,25
