season,week,date,home_team,home_points,home_code,away_team,away_points,away_code
2013,1,20130905,DEN,49.0,9,BAL,27.0,31
2013,1,20130908,DET,34.0,10,MIN,24.0,14
2013,1,20130908,CLE,10.0,5,MIA,23.0,13
2013,1,20130908,BUF,21.0,2,NEW,23.0,16
2013,1,20130908,CHI,24.0,3,CIN,21.0,4
2013,1,20130908,IND,21.0,6,OAK,17.0,27
2013,1,20130908,PIT,9.0,21,TEN,16.0,19
2013,1,20130908,NYJ,18.0,18,TAM,17.0,25
2013,1,20130908,JAX,2.0,30,KAN,28.0,12
2013,1,20130908,NOR,23.0,15,ATL,17.0,1
2013,1,20130908,CAR,7.0,29,SEA,12.0,24
2013,1,20130908,LAR,27.0,22,ARI,24.0,7
2013,1,20130908,SFO,34.0,28,GNB,28.0,11
2013,1,20130908,DAL,36.0,8,NYG,31.0,17
2013,1,20130909,WAS,27.0,26,PHI,33.0,20
2013,1,20130909,LAC,28.0,23,HOU,31.0,32
2013,2,20130912,NEW,13.0,16,NYJ,10.0,18
2013,2,20130915,GNB,38.0,11,WAS,20.0,26
2013,2,20130915,KAN,17.0,12,DAL,16.0,8
2013,2,20130915,BAL,14.0,31,CLE,6.0,5
2013,2,20130915,BUF,24.0,2,CAR,23.0,29
2013,2,20130915,PHI,30.0,20,LAC,33.0,23
2013,2,20130915,IND,20.0,6,MIA,24.0,13
2013,2,20130915,ATL,31.0,1,LAR,24.0,22
2013,2,20130915,HOU,30.0,32,TEN,24.0,19
2013,2,20130915,CHI,31.0,3,MIN,30.0,14
2013,2,20130915,TAM,14.0,25,NOR,16.0,15
2013,2,20130915,ARI,25.0,7,DET,21.0,10
2013,2,20130915,OAK,19.0,27,JAX,9.0,30
2013,2,20130915,NYG,23.0,17,DEN,41.0,9
2013,2,20130915,SEA,29.0,24,SFO,3.0,28
2013,2,20130916,CIN,20.0,4,PIT,10.0,21
2013,3,20130919,PHI,16.0,20,KAN,26.0,12
2013,3,20130922,NEW,23.0,16,TAM,3.0,25
2013,3,20130922,DAL,31.0,8,LAR,7.0,22
2013,3,20130922,TEN,20.0,19,LAC,17.0,23
2013,3,20130922,CIN,34.0,4,GNB,30.0,11
2013,3,20130922,WAS,20.0,26,DET,27.0,10
2013,3,20130922,CAR,38.0,29,NYG,0.0,17
2013,3,20130922,BAL,30.0,31,HOU,9.0,32
2013,3,20130922,NOR,31.0,15,ARI,7.0,7
2013,3,20130922,MIN,27.0,14,CLE,31.0,5
2013,3,20130922,MIA,27.0,13,ATL,23.0,1
2013,3,20130922,SFO,7.0,28,IND,27.0,6
2013,3,20130922,NYJ,27.0,18,BUF,20.0,2
2013,3,20130922,SEA,45.0,24,JAX,17.0,30
2013,3,20130922,PIT,23.0,21,CHI,40.0,3
2013,3,20130923,DEN,37.0,9,OAK,21.0,27
2013,4,20130926,LAR,11.0,22,SFO,35.0,28
2013,4,20130929,BUF,23.0,2,BAL,20.0,31
2013,4,20130929,KAN,31.0,12,NYG,7.0,17
2013,4,20130929,HOU,20.0,32,SEA,23.0,24
2013,4,20130929,TAM,10.0,25,ARI,13.0,7
2013,4,20130929,DET,40.0,10,CHI,32.0,3
2013,4,20130929,JAX,3.0,30,IND,37.0,6
2013,4,20130929,CLE,17.0,5,CIN,6.0,4
2013,4,20130929,MIN,34.0,14,PIT,27.0,21
2013,4,20130929,TEN,38.0,19,NYJ,13.0,18
2013,4,20130929,DEN,52.0,9,PHI,20.0,20
2013,4,20130929,OAK,14.0,27,WAS,24.0,26
2013,4,20130929,LAC,30.0,23,DAL,21.0,8
2013,4,20130929,ATL,23.0,1,NEW,30.0,16
2013,4,20130930,NOR,38.0,15,MIA,17.0,13
2013,5,20131003,CLE,37.0,5,BUF,24.0,2
2013,5,20131006,LAR,34.0,22,JAX,20.0,30
2013,5,20131006,NYG,21.0,17,PHI,36.0,20
2013,5,20131006,MIA,23.0,13,BAL,26.0,31
2013,5,20131006,GNB,22.0,11,DET,9.0,10
2013,5,20131006,CHI,18.0,3,NOR,26.0,15
2013,5,20131006,CIN,13.0,4,NEW,6.0,16
2013,5,20131006,TEN,17.0,19,KAN,26.0,12
2013,5,20131006,IND,34.0,6,SEA,28.0,24
2013,5,20131006,ARI,22.0,7,CAR,6.0,29
2013,5,20131006,DAL,48.0,8,DEN,51.0,9
2013,5,20131006,SFO,34.0,28,HOU,3.0,32
2013,5,20131006,OAK,27.0,27,LAC,17.0,23
2013,5,20131007,ATL,28.0,1,NYJ,30.0,18
2013,6,20131010,CHI,27.0,3,NYG,21.0,17
2013,6,20131013,BAL,17.0,31,GNB,19.0,11
2013,6,20131013,CLE,17.0,5,DET,31.0,10
2013,6,20131013,BUF,24.0,2,CIN,27.0,4
2013,6,20131013,KAN,24.0,12,OAK,7.0,27
2013,6,20131013,TAM,20.0,25,PHI,31.0,20
2013,6,20131013,HOU,13.0,32,LAR,38.0,22
2013,6,20131013,NYJ,6.0,18,PIT,19.0,21
2013,6,20131013,MIN,10.0,14,CAR,35.0,29
2013,6,20131013,DEN,35.0,9,JAX,19.0,30
2013,6,20131013,SEA,20.0,24,TEN,13.0,19
2013,6,20131013,SFO,32.0,28,ARI,20.0,7
2013,6,20131013,NEW,30.0,16,NOR,27.0,15
2013,6,20131013,DAL,31.0,8,WAS,16.0,26
2013,6,20131014,LAC,19.0,23,IND,9.0,6
2013,7,20131017,ARI,22.0,7,SEA,34.0,24
2013,7,20131020,ATL,31.0,1,TAM,23.0,25
2013,7,20131020,MIA,21.0,13,BUF,23.0,2
2013,7,20131020,DET,24.0,10,CIN,27.0,4
2013,7,20131020,PHI,3.0,20,DAL,17.0,8
2013,7,20131020,JAX,6.0,30,LAC,24.0,23
2013,7,20131020,CAR,30.0,29,LAR,15.0,22
2013,7,20131020,NYJ,30.0,18,NEW,27.0,16
2013,7,20131020,WAS,45.0,26,CHI,41.0,3
2013,7,20131020,TEN,17.0,19,SFO,31.0,28
2013,7,20131020,PIT,19.0,21,BAL,16.0,31
2013,7,20131020,GNB,31.0,11,CLE,13.0,5
2013,7,20131020,KAN,17.0,12,HOU,16.0,32
2013,7,20131020,IND,39.0,6,DEN,33.0,9
2013,7,20131021,NYG,23.0,17,MIN,7.0,14
2013,8,20131024,TAM,13.0,25,CAR,31.0,29
2013,8,20131027,NEW,27.0,16,MIA,17.0,13
2013,8,20131027,NOR,35.0,15,BUF,17.0,2
2013,8,20131027,KAN,23.0,12,CLE,17.0,5
2013,8,20131027,PHI,7.0,20,NYG,15.0,17
2013,8,20131027,DET,31.0,10,DAL,30.0,8
2013,8,20131027,JAX,10.0,30,SFO,42.0,28
2013,8,20131027,OAK,21.0,27,PIT,18.0,21
2013,8,20131027,CIN,49.0,4,NYJ,9.0,18
2013,8,20131027,ARI,27.0,7,ATL,13.0,1
2013,8,20131027,DEN,45.0,9,WAS,21.0,26
2013,8,20131027,MIN,31.0,14,GNB,44.0,11
2013,8,20131028,LAR,9.0,22,SEA,14.0,24
2013,9,20131031,MIA,22.0,13,CIN,20.0,4
2013,9,20131103,LAR,21.0,22,TEN,28.0,19
2013,9,20131103,BUF,13.0,2,KAN,23.0,12
2013,9,20131103,WAS,30.0,26,LAC,24.0,23
2013,9,20131103,CAR,34.0,29,ATL,10.0,1
2013,9,20131103,DAL,27.0,8,MIN,23.0,14
2013,9,20131103,NYJ,26.0,18,NOR,20.0,15
2013,9,20131103,OAK,20.0,27,PHI,49.0,20
2013,9,20131103,SEA,27.0,24,TAM,24.0,25
2013,9,20131103,NEW,55.0,16,PIT,31.0,21
2013,9,20131103,CLE,24.0,5,BAL,18.0,31
2013,9,20131103,HOU,24.0,32,IND,27.0,6
2013,9,20131104,GNB,20.0,11,CHI,27.0,3
2013,10,20131107,MIN,34.0,14,WAS,27.0,26
2013,10,20131110,GNB,13.0,11,PHI,27.0,20
2013,10,20131110,TEN,27.0,19,JAX,29.0,30
2013,10,20131110,BAL,20.0,31,CIN,17.0,4
2013,10,20131110,PIT,23.0,21,BUF,10.0,2
2013,10,20131110,NYG,24.0,17,OAK,20.0,27
2013,10,20131110,ATL,10.0,1,SEA,33.0,24
2013,10,20131110,CHI,19.0,3,DET,21.0,10
2013,10,20131110,IND,8.0,6,LAR,38.0,22
2013,10,20131110,SFO,9.0,28,CAR,10.0,29
2013,10,20131110,ARI,27.0,7,HOU,24.0,32
2013,10,20131110,LAC,20.0,23,DEN,28.0,9
2013,10,20131110,NOR,49.0,15,DAL,17.0,8
2013,10,20131111,TAM,22.0,25,MIA,19.0,13
2013,11,20131114,TEN,27.0,19,IND,30.0,6
2013,11,20131117,CHI,23.0,3,BAL,20.0,31
2013,11,20131117,PIT,37.0,21,DET,27.0,10
2013,11,20131117,BUF,37.0,2,NYJ,14.0,18
2013,11,20131117,CIN,41.0,4,CLE,20.0,5
2013,11,20131117,PHI,24.0,20,WAS,16.0,26
2013,11,20131117,HOU,23.0,32,OAK,28.0,27
2013,11,20131117,TAM,41.0,25,ATL,28.0,1
2013,11,20131117,JAX,14.0,30,ARI,27.0,7
2013,11,20131117,MIA,20.0,13,LAC,16.0,23
2013,11,20131117,NYG,27.0,17,GNB,13.0,11
2013,11,20131117,NOR,23.0,15,SFO,20.0,28
2013,11,20131117,SEA,41.0,24,MIN,20.0,14
2013,11,20131117,DEN,27.0,9,KAN,17.0,12
2013,11,20131118,CAR,24.0,29,NEW,20.0,16
2013,12,20131121,ATL,13.0,1,NOR,17.0,15
2013,12,20131124,LAR,42.0,22,CHI,21.0,3
2013,12,20131124,BAL,19.0,31,NYJ,3.0,18
2013,12,20131124,GNB,26.0,11,MIN,26.0,14
2013,12,20131124,HOU,6.0,32,JAX,13.0,30
2013,12,20131124,KAN,38.0,12,LAC,41.0,23
2013,12,20131124,DET,21.0,10,TAM,24.0,25
2013,12,20131124,CLE,11.0,5,PIT,27.0,21
2013,12,20131124,MIA,16.0,13,CAR,20.0,29
2013,12,20131124,OAK,19.0,27,TEN,23.0,19
2013,12,20131124,ARI,40.0,7,IND,11.0,6
2013,12,20131124,NYG,21.0,17,DAL,24.0,8
2013,12,20131124,NEW,34.0,16,DEN,31.0,9
2013,12,20131125,WAS,6.0,26,SFO,27.0,28
2013,13,20131128,DET,40.0,10,GNB,10.0,11
2013,13,20131128,DAL,31.0,8,OAK,24.0,27
2013,13,20131128,BAL,22.0,31,PIT,20.0,21
2013,13,20131201,CLE,28.0,5,JAX,32.0,30
2013,13,20131201,PHI,24.0,20,ARI,21.0,7
2013,13,20131201,NYJ,3.0,18,MIA,23.0,13
2013,13,20131201,IND,22.0,6,TEN,14.0,19
2013,13,20131201,HOU,31.0,32,NEW,34.0,16
2013,13,20131201,CAR,27.0,29,TAM,6.0,25
2013,13,20131201,MIN,23.0,14,CHI,20.0,3
2013,13,20131201,SFO,23.0,28,LAR,13.0,22
2013,13,20131201,BUF,31.0,2,ATL,34.0,1
2013,13,20131201,LAC,10.0,23,CIN,17.0,4
2013,13,20131201,KAN,28.0,12,DEN,35.0,9
2013,13,20131201,WAS,17.0,26,NYG,24.0,17
2013,13,20131202,SEA,34.0,24,NOR,7.0,15
2013,14,20131205,JAX,27.0,30,HOU,20.0,32
2013,14,20131208,GNB,22.0,11,ATL,21.0,1
2013,14,20131208,TAM,27.0,25,BUF,6.0,2
2013,14,20131208,NYJ,37.0,18,OAK,27.0,27
2013,14,20131208,PHI,34.0,20,DET,20.0,10
2013,14,20131208,NEW,27.0,16,CLE,26.0,5
2013,14,20131208,CIN,42.0,4,IND,28.0,6
2013,14,20131208,PIT,28.0,21,MIA,34.0,13
2013,14,20131208,WAS,10.0,26,KAN,45.0,12
2013,14,20131208,BAL,29.0,31,MIN,26.0,14
2013,14,20131208,DEN,51.0,9,TEN,28.0,19
2013,14,20131208,LAC,37.0,23,NYG,14.0,17
2013,14,20131208,ARI,30.0,7,LAR,10.0,22
2013,14,20131208,SFO,19.0,28,SEA,17.0,24
2013,14,20131208,NOR,31.0,15,CAR,13.0,29
2013,14,20131209,CHI,45.0,3,DAL,28.0,8
2013,15,20131212,DEN,20.0,9,LAC,27.0,23
2013,15,20131215,IND,25.0,6,HOU,3.0,32
2013,15,20131215,MIN,48.0,14,PHI,30.0,20
2013,15,20131215,MIA,24.0,13,NEW,20.0,16
2013,15,20131215,TAM,14.0,25,SFO,33.0,28
2013,15,20131215,JAX,20.0,30,BUF,27.0,2
2013,15,20131215,CLE,31.0,5,CHI,38.0,3
2013,15,20131215,ATL,27.0,1,WAS,26.0,26
2013,15,20131215,NYG,0.0,17,SEA,23.0,24
2013,15,20131215,CAR,30.0,29,NYJ,20.0,18
2013,15,20131215,OAK,31.0,27,KAN,56.0,12
2013,15,20131215,DAL,36.0,8,GNB,37.0,11
2013,15,20131215,LAR,27.0,22,NOR,16.0,15
2013,15,20131215,TEN,34.0,19,ARI,37.0,7
2013,15,20131215,PIT,30.0,21,CIN,20.0,4
2013,15,20131216,DET,16.0,10,BAL,18.0,31
