season,week,date,home_team,home_points,home_code,away_team,away_points,away_code
2003,1,20030904,WAS,16.0,26,NYJ,13.0,18
2003,1,20030907,KAN,27.0,12,LAC,14.0,23
2003,1,20030907,BUF,31.0,2,NEW,0.0,16
2003,1,20030907,PIT,34.0,21,BAL,15.0,31
2003,1,20030907,GNB,25.0,11,MIN,30.0,14
2003,1,20030907,CAR,24.0,29,JAX,23.0,30
2003,1,20030907,NYG,23.0,17,LAR,13.0,22
2003,1,20030907,CIN,10.0,4,DEN,30.0,9
2003,1,20030907,CLE,6.0,5,IND,9.0,6
2003,1,20030907,DET,42.0,10,ARI,24.0,7
2003,1,20030907,MIA,20.0,13,HOU,21.0,32
2003,1,20030907,SEA,27.0,24,NOR,10.0,15
2003,1,20030907,DAL,13.0,8,ATL,27.0,1
2003,1,20030907,SFO,49.0,28,CHI,7.0,3
2003,1,20030907,TEN,25.0,19,OAK,20.0,27
2003,1,20030908,PHI,0.0,20,TAM,17.0,25
2003,2,20030914,IND,33.0,6,TEN,7.0,19
2003,2,20030914,KAN,41.0,12,PIT,20.0,21
2003,2,20030914,LAR,27.0,22,SFO,24.0,28
2003,2,20030914,NOR,31.0,15,HOU,10.0,32
2003,2,20030914,NYJ,10.0,18,MIA,21.0,13
2003,2,20030914,GNB,31.0,11,DET,6.0,10
2003,2,20030914,BAL,33.0,31,CLE,13.0,5
2003,2,20030914,JAX,17.0,30,BUF,38.0,2
2003,2,20030914,ATL,31.0,1,WAS,33.0,26
2003,2,20030914,TAM,9.0,25,CAR,12.0,29
2003,2,20030914,ARI,0.0,7,SEA,38.0,24
2003,2,20030914,LAC,13.0,23,DEN,37.0,9
2003,2,20030914,OAK,23.0,27,CIN,20.0,4
2003,2,20030914,PHI,10.0,20,NEW,31.0,16
2003,2,20030914,MIN,24.0,14,CHI,13.0,3
2003,2,20030915,NYG,32.0,17,DAL,35.0,8
2003,3,20030921,IND,23.0,6,JAX,13.0,30
2003,3,20030921,HOU,14.0,32,KAN,42.0,12
2003,3,20030921,CIN,10.0,4,PIT,17.0,21
2003,3,20030921,NEW,23.0,16,NYJ,16.0,18
2003,3,20030921,ATL,10.0,1,TAM,31.0,25
2003,3,20030921,TEN,27.0,19,NOR,12.0,15
2003,3,20030921,DET,13.0,10,MIN,23.0,14
2003,3,20030921,WAS,21.0,26,NYG,24.0,17
2003,3,20030921,ARI,20.0,7,GNB,13.0,11
2003,3,20030921,SEA,24.0,24,LAR,23.0,22
2003,3,20030921,LAC,10.0,23,BAL,24.0,31
2003,3,20030921,SFO,12.0,28,CLE,13.0,5
2003,3,20030921,MIA,17.0,13,BUF,7.0,2
2003,3,20030922,DEN,31.0,9,OAK,10.0,27
2003,4,20030928,PIT,13.0,21,TEN,30.0,19
2003,4,20030928,LAR,37.0,22,ARI,13.0,7
2003,4,20030928,BUF,13.0,2,PHI,23.0,20
2003,4,20030928,WAS,20.0,26,NEW,17.0,16
2003,4,20030928,MIN,35.0,14,SFO,7.0,28
2003,4,20030928,CLE,14.0,5,CIN,21.0,4
2003,4,20030928,HOU,24.0,32,JAX,20.0,30
2003,4,20030928,OAK,34.0,27,LAC,31.0,23
2003,4,20030928,BAL,10.0,31,KAN,17.0,12
2003,4,20030928,NYJ,6.0,18,DAL,17.0,8
2003,4,20030928,CAR,23.0,29,ATL,3.0,1
2003,4,20030928,DEN,20.0,9,DET,16.0,10
2003,4,20030928,NOR,21.0,15,IND,55.0,6
2003,4,20030929,CHI,23.0,3,GNB,38.0,11
2003,5,20031005,KAN,24.0,12,DEN,23.0,9
2003,5,20031005,CAR,19.0,29,NOR,13.0,15
2003,5,20031005,CHI,24.0,3,OAK,21.0,27
2003,5,20031005,BUF,22.0,2,CIN,16.0,4
2003,5,20031005,NEW,38.0,16,TEN,30.0,19
2003,5,20031005,DAL,24.0,8,ARI,7.0,7
2003,5,20031005,GNB,35.0,11,SEA,13.0,24
2003,5,20031005,NYG,10.0,17,MIA,23.0,13
2003,5,20031005,ATL,26.0,1,MIN,39.0,14
2003,5,20031005,JAX,27.0,30,LAC,21.0,23
2003,5,20031005,PHI,27.0,20,WAS,25.0,26
2003,5,20031005,SFO,24.0,28,DET,17.0,10
2003,5,20031005,PIT,13.0,21,CLE,33.0,5
2003,5,20031006,TAM,35.0,25,IND,38.0,6
2003,6,20031012,IND,20.0,6,CAR,23.0,29
2003,6,20031012,JAX,10.0,30,MIA,24.0,13
2003,6,20031012,GNB,34.0,11,KAN,40.0,12
2003,6,20031012,NEW,17.0,16,NYG,6.0,17
2003,6,20031012,WAS,13.0,26,TAM,35.0,25
2003,6,20031012,DAL,23.0,8,PHI,21.0,20
2003,6,20031012,NOR,20.0,15,CHI,13.0,3
2003,6,20031012,TEN,38.0,19,HOU,17.0,32
2003,6,20031012,CLE,13.0,5,OAK,7.0,27
2003,6,20031012,DEN,17.0,9,PIT,14.0,21
2003,6,20031012,NYJ,30.0,18,BUF,3.0,2
2003,6,20031012,ARI,18.0,7,BAL,26.0,31
2003,6,20031012,SEA,20.0,24,SFO,19.0,28
2003,6,20031013,LAR,36.0,22,ATL,0.0,1
2003,7,20031019,MIN,28.0,14,DEN,20.0,9
2003,7,20031019,CIN,34.0,4,BAL,26.0,31
2003,7,20031019,CAR,17.0,29,TEN,37.0,19
2003,7,20031019,LAR,34.0,22,GNB,24.0,11
2003,7,20031019,CLE,20.0,5,LAC,26.0,23
2003,7,20031019,NYG,10.0,17,PHI,14.0,20
2003,7,20031019,MIA,13.0,13,NEW,19.0,16
2003,7,20031019,DET,7.0,10,DAL,38.0,8
2003,7,20031019,ATL,17.0,1,NOR,45.0,15
2003,7,20031019,HOU,14.0,32,NYJ,19.0,18
2003,7,20031019,SEA,24.0,24,CHI,17.0,3
2003,7,20031019,SFO,24.0,28,TAM,7.0,25
2003,7,20031019,BUF,24.0,2,WAS,7.0,26
2003,7,20031020,OAK,10.0,27,KAN,17.0,12
2003,8,20031026,MIN,17.0,14,NYG,29.0,17
2003,8,20031026,TAM,16.0,25,DAL,0.0,8
2003,8,20031026,JAX,17.0,30,TEN,30.0,19
2003,8,20031026,PIT,21.0,21,LAR,33.0,22
2003,8,20031026,CIN,27.0,4,SEA,24.0,24
2003,8,20031026,NEW,9.0,16,CLE,3.0,5
2003,8,20031026,BAL,26.0,31,DEN,6.0,9
2003,8,20031026,CHI,24.0,3,DET,16.0,10
2003,8,20031026,NOR,20.0,15,CAR,23.0,29
2003,8,20031026,ARI,16.0,7,SFO,13.0,28
2003,8,20031026,PHI,24.0,20,NYJ,17.0,18
2003,8,20031026,IND,30.0,6,HOU,21.0,32
2003,8,20031026,KAN,38.0,12,BUF,5.0,2
2003,8,20031027,LAC,10.0,23,MIA,26.0,13
2003,9,20031102,HOU,14.0,32,CAR,10.0,29
2003,9,20031102,BAL,24.0,31,JAX,17.0,30
2003,9,20031102,NYJ,28.0,18,NYG,31.0,17
2003,9,20031102,DET,23.0,10,OAK,13.0,27
2003,9,20031102,MIA,17.0,13,IND,23.0,6
2003,9,20031102,CHI,20.0,3,LAC,7.0,23
2003,9,20031102,TAM,14.0,25,NOR,17.0,15
2003,9,20031102,ARI,17.0,7,CIN,14.0,4
2003,9,20031102,SEA,23.0,24,PIT,16.0,21
2003,9,20031102,DAL,21.0,8,WAS,14.0,26
2003,9,20031102,ATL,16.0,1,PHI,23.0,20
2003,9,20031102,SFO,30.0,28,LAR,10.0,22
2003,9,20031102,MIN,27.0,14,GNB,30.0,11
2003,9,20031103,DEN,26.0,9,NEW,30.0,16
2003,10,20031109,KAN,41.0,12,CLE,20.0,5
2003,10,20031109,TEN,31.0,19,MIA,7.0,13
2003,10,20031109,PIT,28.0,21,ARI,15.0,7
2003,10,20031109,WAS,27.0,26,SEA,20.0,24
2003,10,20031109,CAR,27.0,29,TAM,24.0,25
2003,10,20031109,JAX,28.0,30,IND,23.0,6
2003,10,20031109,CIN,34.0,4,HOU,27.0,32
2003,10,20031109,DET,12.0,10,CHI,10.0,3
2003,10,20031109,NYG,7.0,17,ATL,27.0,1
2003,10,20031109,LAC,42.0,23,MIN,28.0,14
2003,10,20031109,OAK,24.0,27,NYJ,27.0,18
2003,10,20031109,DAL,10.0,8,BUF,6.0,2
2003,10,20031109,LAR,33.0,22,BAL,22.0,31
2003,10,20031110,GNB,14.0,11,PHI,17.0,20
2003,11,20031116,BUF,10.0,2,HOU,12.0,32
2003,11,20031116,PHI,28.0,20,NYG,10.0,17
2003,11,20031116,TEN,10.0,19,JAX,3.0,30
2003,11,20031116,CHI,21.0,3,LAR,23.0,22
2003,11,20031116,CIN,24.0,4,KAN,19.0,12
2003,11,20031116,MIA,9.0,13,BAL,6.0,31
2003,11,20031116,CLE,44.0,5,ARI,6.0,7
2003,11,20031116,CAR,20.0,29,WAS,17.0,26
2003,11,20031116,NOR,23.0,15,ATL,20.0,1
2003,11,20031116,IND,38.0,6,NYJ,31.0,18
2003,11,20031116,DEN,37.0,9,LAC,8.0,23
2003,11,20031116,TAM,13.0,25,GNB,20.0,11
2003,11,20031116,OAK,28.0,27,MIN,18.0,14
2003,11,20031116,SEA,35.0,24,DET,14.0,10
2003,11,20031116,NEW,12.0,16,DAL,0.0,8
2003,11,20031117,SFO,30.0,28,PIT,14.0,21
2003,12,20031123,MIN,24.0,14,DET,14.0,10
2003,12,20031123,DAL,24.0,8,CAR,20.0,29
2003,12,20031123,GNB,20.0,11,SFO,10.0,28
2003,12,20031123,PHI,33.0,20,NOR,20.0,15
2003,12,20031123,HOU,20.0,32,NEW,23.0,16
2003,12,20031123,BAL,44.0,31,SEA,41.0,24
2003,12,20031123,CLE,6.0,5,PIT,13.0,21
2003,12,20031123,BUF,14.0,2,IND,17.0,6
2003,12,20031123,NYJ,13.0,18,JAX,10.0,30
2003,12,20031123,DEN,10.0,9,CHI,19.0,3
2003,12,20031123,ARI,27.0,7,LAR,30.0,22
2003,12,20031123,KAN,27.0,12,OAK,24.0,27
2003,12,20031123,ATL,31.0,1,TEN,38.0,19
2003,12,20031123,LAC,27.0,23,CIN,34.0,4
2003,12,20031123,MIA,24.0,13,WAS,23.0,26
2003,12,20031124,TAM,19.0,25,NYG,13.0,17
2003,13,20031127,DET,22.0,10,GNB,14.0,11
2003,13,20031127,DAL,21.0,8,MIA,40.0,13
2003,13,20031130,IND,34.0,6,NEW,38.0,16
2003,13,20031130,PIT,20.0,21,CIN,24.0,4
2003,13,20031130,LAR,48.0,22,MIN,17.0,14
2003,13,20031130,NYG,7.0,17,BUF,24.0,2
2003,13,20031130,CAR,16.0,29,PHI,25.0,20
2003,13,20031130,BAL,44.0,31,SFO,6.0,28
2003,13,20031130,HOU,17.0,32,ATL,13.0,1
2003,13,20031130,CHI,28.0,3,ARI,3.0,7
2003,13,20031130,WAS,20.0,26,NOR,24.0,15
2003,13,20031130,SEA,34.0,24,CLE,7.0,5
2003,13,20031130,LAC,24.0,23,KAN,28.0,12
2003,13,20031130,OAK,8.0,27,DEN,22.0,9
2003,13,20031130,JAX,17.0,30,TAM,10.0,25
2003,13,20031201,NYJ,24.0,18,TEN,17.0,19
2003,14,20031207,ATL,20.0,1,CAR,14.0,29
2003,14,20031207,MIN,34.0,14,SEA,7.0,24
2003,14,20031207,PIT,27.0,21,OAK,7.0,27
2003,14,20031207,GNB,34.0,11,CHI,21.0,3
2003,14,20031207,BAL,31.0,31,CIN,13.0,4
2003,14,20031207,NYG,7.0,17,WAS,20.0,26
2003,14,20031207,JAX,27.0,30,HOU,0.0,32
2003,14,20031207,NOR,7.0,15,TAM,14.0,25
2003,14,20031207,PHI,36.0,20,DAL,10.0,8
2003,14,20031207,DET,7.0,10,LAC,14.0,23
2003,14,20031207,TEN,27.0,19,IND,29.0,6
2003,14,20031207,SFO,50.0,28,ARI,14.0,7
2003,14,20031207,DEN,45.0,9,KAN,27.0,12
2003,14,20031207,NEW,12.0,16,MIA,0.0,13
2003,14,20031207,BUF,17.0,2,NYJ,6.0,18
2003,14,20031208,CLE,20.0,5,LAR,26.0,22
2003,15,20031214,IND,38.0,6,ATL,7.0,1
2003,15,20031214,KAN,45.0,12,DET,17.0,10
2003,15,20031214,TAM,16.0,25,HOU,3.0,32
2003,15,20031214,LAR,27.0,22,SEA,22.0,24
2003,15,20031214,NEW,27.0,16,JAX,13.0,30
2003,15,20031214,CHI,13.0,3,MIN,10.0,14
2003,15,20031214,CIN,41.0,4,SFO,38.0,28
2003,15,20031214,NYJ,6.0,18,PIT,0.0,21
2003,15,20031214,TEN,28.0,19,BUF,26.0,2
2003,15,20031214,OAK,20.0,27,BAL,12.0,31
2003,15,20031214,DEN,23.0,9,CLE,20.0,5
2003,15,20031214,LAC,21.0,23,GNB,38.0,11
2003,15,20031214,ARI,17.0,7,CAR,20.0,29
2003,15,20031214,WAS,0.0,26,DAL,27.0,8
2003,15,20031214,NOR,45.0,15,NYG,7.0,17
2003,15,20031215,MIA,27.0,13,PHI,34.0,20
2003,16,20031220,TAM,28.0,25,ATL,30.0,1
2003,16,20031220,MIN,45.0,14,KAN,20.0,12
2003,16,20031220,NYJ,16.0,18,NEW,21.0,16
2003,16,20031221,BUF,3.0,2,MIA,20.0,13
2003,16,20031221,DAL,19.0,8,NYG,3.0,17
2003,16,20031221,LAR,27.0,22,CIN,10.0,4
2003,16,20031221,JAX,20.0,30,NOR,19.0,15
2003,16,20031221,CLE,0.0,5,BAL,35.0,31
2003,16,20031221,HOU,24.0,32,TEN,27.0,19
2003,16,20031221,CHI,27.0,3,WAS,24.0,26
2003,16,20031221,CAR,20.0,29,DET,14.0,10
2003,16,20031221,PIT,40.0,21,LAC,24.0,23
2003,16,20031221,SEA,28.0,24,ARI,10.0,7
2003,16,20031221,PHI,28.0,20,SFO,31.0,28
2003,16,20031221,IND,17.0,6,DEN,31.0,9
2003,16,20031222,OAK,7.0,27,GNB,41.0,11
2003,17,20031227,NEW,31.0,16,BUF,0.0,2
2003,17,20031227,SFO,17.0,28,SEA,24.0,24
2003,17,20031227,WAS,7.0,26,PHI,31.0,20
2003,17,20031228,KAN,31.0,12,CHI,3.0,3
2003,17,20031228,CIN,14.0,4,CLE,22.0,5
2003,17,20031228,DET,30.0,10,LAR,20.0,22
2003,17,20031228,HOU,17.0,32,IND,20.0,6
2003,17,20031228,TEN,33.0,19,TAM,13.0,25
2003,17,20031228,MIA,23.0,13,NYJ,21.0,18
