season,week,date,home_team,home_points,home_code,away_team,away_points,away_code
1999,1,19990912,WAS,35.0,26,DAL,41.0,8
1999,1,19990912,GNB,28.0,11,OAK,24.0,27
1999,1,19990912,NYJ,28.0,18,NEW,30.0,16
1999,1,19990912,CHI,20.0,3,KAN,17.0,12
1999,1,19990912,NOR,19.0,15,CAR,10.0,29
1999,1,19990912,LAR,27.0,22,BAL,10.0,31
1999,1,19990912,IND,31.0,6,BUF,14.0,2
1999,1,19990912,TEN,36.0,19,CIN,35.0,4
1999,1,19990912,PHI,24.0,20,ARI,25.0,7
1999,1,19990912,ATL,14.0,1,MIN,17.0,14
1999,1,19990912,SEA,20.0,24,DET,28.0,10
1999,1,19990912,TAM,13.0,25,NYG,17.0,17
1999,1,19990912,JAX,41.0,30,SFO,3.0,28
1999,1,19990912,CLE,0.0,5,PIT,43.0,21
1999,1,19990913,DEN,21.0,9,MIA,38.0,13
1999,2,19990919,MIN,17.0,14,OAK,22.0,27
1999,2,19990919,CIN,7.0,4,LAC,34.0,23
1999,2,19990919,DET,23.0,10,GNB,15.0,11
1999,2,19990919,BAL,20.0,31,PIT,23.0,21
1999,2,19990919,MIA,19.0,13,ARI,16.0,7
1999,2,19990919,CAR,20.0,29,JAX,22.0,30
1999,2,19990919,NEW,31.0,16,IND,28.0,6
1999,2,19990919,PHI,5.0,20,TAM,19.0,25
1999,2,19990919,NYG,21.0,17,WAS,50.0,26
1999,2,19990919,CHI,13.0,3,SEA,14.0,24
1999,2,19990919,SFO,28.0,28,NOR,21.0,15
1999,2,19990919,TEN,26.0,19,CLE,9.0,5
1999,2,19990919,KAN,26.0,12,DEN,10.0,9
1999,2,19990919,BUF,17.0,2,NYJ,3.0,18
1999,2,19990920,DAL,24.0,8,ATL,7.0,1
1999,3,19990926,CAR,27.0,29,CIN,3.0,4
1999,3,19990926,LAR,35.0,22,ATL,7.0,1
1999,3,19990926,KAN,31.0,12,DET,21.0,10
1999,3,19990926,PIT,10.0,21,SEA,29.0,24
1999,3,19990926,BUF,26.0,2,PHI,0.0,20
1999,3,19990926,TAM,13.0,25,DEN,10.0,9
1999,3,19990926,BAL,17.0,31,CLE,10.0,5
1999,3,19990926,NYJ,20.0,18,WAS,27.0,26
1999,3,19990926,LAC,19.0,23,IND,27.0,6
1999,3,19990926,JAX,19.0,30,TEN,20.0,19
1999,3,19990926,GNB,23.0,11,MIN,20.0,14
1999,3,19990926,OAK,24.0,27,CHI,17.0,3
1999,3,19990926,NEW,16.0,16,NYG,14.0,17
1999,3,19990927,ARI,10.0,7,SFO,24.0,28
1999,4,19991003,WAS,38.0,26,CAR,36.0,29
1999,4,19991003,MIN,21.0,14,TAM,14.0,25
1999,4,19991003,CIN,10.0,4,LAR,38.0,22
1999,4,19991003,PIT,3.0,21,JAX,17.0,30
1999,4,19991003,CLE,7.0,5,NEW,19.0,16
1999,4,19991003,ATL,13.0,1,BAL,19.0,31
1999,4,19991003,CHI,14.0,3,NOR,10.0,15
1999,4,19991003,NYG,16.0,17,PHI,15.0,20
1999,4,19991003,DAL,35.0,8,ARI,7.0,7
1999,4,19991003,DEN,13.0,9,NYJ,21.0,18
1999,4,19991003,LAC,21.0,23,KAN,14.0,12
1999,4,19991003,SFO,24.0,28,TEN,22.0,19
1999,4,19991003,SEA,22.0,24,OAK,21.0,27
1999,4,19991004,MIA,18.0,13,BUF,23.0,2
1999,5,19991010,MIN,22.0,14,CHI,24.0,3
1999,5,19991010,DET,10.0,10,LAC,20.0,23
1999,5,19991010,BUF,24.0,2,PIT,21.0,21
1999,5,19991010,KAN,16.0,12,NEW,14.0,16
1999,5,19991010,LAR,42.0,22,SFO,20.0,28
1999,5,19991010,CLE,17.0,5,CIN,18.0,4
1999,5,19991010,PHI,13.0,20,DAL,10.0,8
1999,5,19991010,NOR,17.0,15,ATL,20.0,1
1999,5,19991010,ARI,14.0,7,NYG,3.0,17
1999,5,19991010,IND,31.0,6,MIA,34.0,13
1999,5,19991010,TEN,14.0,19,BAL,11.0,31
1999,5,19991010,OAK,13.0,27,DEN,16.0,9
1999,5,19991010,GNB,26.0,11,TAM,23.0,25
1999,5,19991011,NYJ,6.0,18,JAX,16.0,30
1999,6,19991017,CIN,3.0,4,PIT,17.0,21
1999,6,19991017,DET,25.0,10,MIN,23.0,14
1999,6,19991017,BUF,14.0,2,OAK,20.0,27
1999,6,19991017,NEW,30.0,16,MIA,31.0,13
1999,6,19991017,NOR,21.0,15,TEN,24.0,19
1999,6,19991017,NYJ,13.0,18,IND,16.0,6
1999,6,19991017,CHI,16.0,3,PHI,20.0,20
1999,6,19991017,ATL,13.0,1,LAR,41.0,22
1999,6,19991017,JAX,24.0,30,CLE,7.0,5
1999,6,19991017,LAC,13.0,23,SEA,10.0,24
1999,6,19991017,SFO,29.0,28,CAR,31.0,29
1999,6,19991017,DEN,31.0,9,GNB,10.0,11
1999,6,19991017,ARI,10.0,7,WAS,24.0,26
1999,6,19991018,NYG,13.0,17,DAL,10.0,8
1999,7,19991021,BAL,8.0,31,KAN,35.0,12
1999,7,19991024,TAM,6.0,25,CHI,3.0,3
1999,7,19991024,IND,31.0,6,CIN,10.0,4
1999,7,19991024,MIN,40.0,14,SFO,16.0,28
1999,7,19991024,MIA,16.0,13,PHI,13.0,20
1999,7,19991024,CAR,9.0,29,DET,24.0,10
1999,7,19991024,LAR,34.0,22,CLE,3.0,5
1999,7,19991024,NEW,24.0,16,DEN,23.0,9
1999,7,19991024,NYG,31.0,17,NOR,3.0,15
1999,7,19991024,DAL,38.0,8,WAS,20.0,26
1999,7,19991024,LAC,3.0,23,GNB,31.0,11
1999,7,19991024,OAK,24.0,27,NYJ,23.0,18
1999,7,19991024,SEA,26.0,24,BUF,16.0,2
1999,7,19991025,PIT,13.0,21,ATL,9.0,1
1999,8,19991031,CIN,10.0,4,JAX,41.0,30
1999,8,19991031,KAN,34.0,12,LAC,0.0,23
1999,8,19991031,WAS,48.0,26,CHI,22.0,3
1999,8,19991031,BAL,10.0,31,BUF,13.0,2
1999,8,19991031,NOR,16.0,15,CLE,21.0,5
1999,8,19991031,PHI,17.0,20,NYG,23.0,17
1999,8,19991031,TEN,24.0,19,LAR,21.0,22
1999,8,19991031,ATL,27.0,1,CAR,20.0,29
1999,8,19991031,OAK,9.0,27,MIA,16.0,13
1999,8,19991031,ARI,3.0,7,NEW,27.0,16
1999,8,19991031,DEN,20.0,9,MIN,23.0,14
1999,8,19991031,IND,34.0,6,DAL,24.0,8
1999,8,19991031,DET,20.0,10,TAM,3.0,25
1999,8,19991101,GNB,7.0,11,SEA,27.0,24
1999,9,19991107,DET,31.0,10,LAR,27.0,22
1999,9,19991107,CAR,33.0,29,PHI,7.0,20
1999,9,19991107,ATL,7.0,1,JAX,30.0,30
1999,9,19991107,GNB,13.0,11,CHI,14.0,3
1999,9,19991107,NYJ,12.0,18,ARI,7.0,7
1999,9,19991107,CLE,9.0,5,BAL,41.0,31
1999,9,19991107,IND,25.0,6,KAN,17.0,12
1999,9,19991107,WAS,17.0,26,BUF,34.0,2
1999,9,19991107,NOR,16.0,15,TAM,31.0,25
1999,9,19991107,SFO,6.0,28,PIT,27.0,21
1999,9,19991107,LAC,17.0,23,DEN,33.0,9
1999,9,19991107,SEA,37.0,24,CIN,20.0,4
1999,9,19991107,MIA,17.0,13,TEN,0.0,19
1999,9,19991108,MIN,27.0,14,DAL,17.0,8
1999,10,19991114,LAR,35.0,22,CAR,10.0,29
1999,10,19991114,CHI,24.0,3,MIN,27.0,14
1999,10,19991114,TAM,17.0,25,KAN,10.0,12
1999,10,19991114,BUF,23.0,2,MIA,3.0,13
1999,10,19991114,PIT,15.0,21,CLE,16.0,5
1999,10,19991114,NOR,24.0,15,SFO,6.0,28
1999,10,19991114,PHI,35.0,20,WAS,28.0,26
1999,10,19991114,CIN,14.0,4,TEN,24.0,19
1999,10,19991114,NYG,19.0,17,IND,27.0,6
1999,10,19991114,OAK,28.0,27,LAC,9.0,23
1999,10,19991114,JAX,6.0,30,BAL,3.0,31
1999,10,19991114,ARI,23.0,7,DET,19.0,10
1999,10,19991114,DAL,27.0,8,GNB,13.0,11
1999,10,19991114,SEA,20.0,24,DEN,17.0,9
1999,10,19991115,NEW,17.0,16,NYJ,24.0,18
1999,11,19991121,MIA,27.0,13,NEW,17.0,16
1999,11,19991121,KAN,19.0,12,SEA,31.0,24
1999,11,19991121,TAM,19.0,25,ATL,10.0,1
1999,11,19991121,NYJ,17.0,18,BUF,7.0,2
1999,11,19991121,GNB,26.0,11,DET,17.0,10
1999,11,19991121,CLE,17.0,5,CAR,31.0,29
1999,11,19991121,PHI,17.0,20,IND,44.0,6
1999,11,19991121,TEN,16.0,19,PIT,10.0,21
1999,11,19991121,WAS,23.0,26,NYG,13.0,17
1999,11,19991121,SFO,7.0,28,LAR,23.0,22
1999,11,19991121,LAC,20.0,23,CHI,23.0,3
1999,11,19991121,ARI,13.0,7,DAL,9.0,8
1999,11,19991121,CIN,31.0,4,BAL,34.0,31
1999,11,19991121,JAX,41.0,30,NOR,23.0,15
1999,11,19991122,DEN,27.0,9,OAK,21.0,27
1999,12,19991125,DET,21.0,10,CHI,17.0,3
1999,12,19991125,DAL,20.0,8,MIA,0.0,13
1999,12,19991128,CAR,34.0,29,ATL,28.0,1
1999,12,19991128,WAS,20.0,26,PHI,17.0,20
1999,12,19991128,BAL,23.0,31,JAX,30.0,30
1999,12,19991128,PIT,20.0,21,CIN,27.0,4
1999,12,19991128,LAR,43.0,22,NOR,12.0,15
1999,12,19991128,CLE,21.0,5,TEN,33.0,19
1999,12,19991128,BUF,17.0,2,NEW,7.0,16
1999,12,19991128,NYG,24.0,17,ARI,34.0,7
1999,12,19991128,MIN,35.0,14,LAC,27.0,23
1999,12,19991128,SEA,3.0,24,TAM,16.0,25
1999,12,19991128,OAK,34.0,27,KAN,37.0,12
1999,12,19991128,IND,13.0,6,NYJ,6.0,18
1999,12,19991129,SFO,3.0,28,GNB,20.0,11
1999,13,19991202,JAX,20.0,30,PIT,6.0,21
1999,13,19991205,CIN,44.0,4,SFO,30.0,28
1999,13,19991205,MIA,34.0,13,IND,37.0,6
1999,13,19991205,DET,33.0,10,WAS,17.0,26
1999,13,19991205,CAR,21.0,29,LAR,34.0,22
1999,13,19991205,BAL,41.0,31,TEN,14.0,19
1999,13,19991205,CHI,19.0,3,GNB,35.0,11
1999,13,19991205,NYG,41.0,17,NYJ,28.0,18
1999,13,19991205,ATL,35.0,1,NOR,12.0,15
1999,13,19991205,OAK,30.0,27,SEA,21.0,24
1999,13,19991205,LAC,23.0,23,CLE,10.0,5
1999,13,19991205,ARI,21.0,7,PHI,17.0,20
1999,13,19991205,DEN,10.0,9,KAN,16.0,12
1999,13,19991205,NEW,13.0,16,DAL,6.0,8
1999,13,19991206,TAM,24.0,25,MIN,17.0,14
1999,14,19991209,TEN,21.0,19,OAK,14.0,27
1999,14,19991212,NOR,14.0,15,LAR,30.0,22
1999,14,19991212,DAL,20.0,8,PHI,10.0,20
1999,14,19991212,CIN,44.0,4,CLE,28.0,5
1999,14,19991212,PIT,24.0,21,BAL,31.0,31
1999,14,19991212,WAS,28.0,26,ARI,3.0,7
1999,14,19991212,BUF,17.0,2,NYG,19.0,17
1999,14,19991212,GNB,31.0,11,CAR,33.0,29
1999,14,19991212,IND,20.0,6,NEW,15.0,16
1999,14,19991212,SEA,16.0,24,LAC,19.0,23
1999,14,19991212,NYJ,28.0,18,MIA,20.0,13
1999,14,19991212,TAM,23.0,25,DET,16.0,10
1999,14,19991212,SFO,26.0,28,ATL,7.0,1
1999,14,19991212,KAN,31.0,12,MIN,28.0,14
1999,14,19991213,JAX,27.0,30,DEN,24.0,9
1999,15,19991218,KAN,35.0,12,PIT,19.0,21
1999,15,19991218,CAR,41.0,29,SFO,24.0,28
1999,15,19991219,TEN,30.0,19,ATL,17.0,1
1999,15,19991219,IND,24.0,6,WAS,21.0,26
1999,15,19991219,LAR,31.0,22,NYG,10.0,17
1999,15,19991219,MIA,12.0,13,LAC,9.0,23
1999,15,19991219,CHI,28.0,3,DET,10.0,10
1999,15,19991219,BAL,31.0,31,NOR,8.0,15
1999,15,19991219,CLE,14.0,5,JAX,24.0,30
1999,15,19991219,PHI,24.0,20,NEW,9.0,16
1999,15,19991219,OAK,45.0,27,TAM,0.0,25
1999,15,19991219,DEN,36.0,9,SEA,30.0,24
1999,15,19991219,DAL,21.0,8,NYJ,22.0,18
1999,15,19991219,ARI,21.0,7,BUF,31.0,2
1999,15,19991220,MIN,24.0,14,GNB,20.0,11
1999,16,19991224,NOR,31.0,15,DAL,24.0,8
1999,16,19991225,DET,7.0,10,DEN,17.0,9
