season,week,date,home_team,home_points,home_code,away_team,away_points,away_code
2009,1,20090910,PIT,13.0,21,TEN,10.0,19
2009,1,20090913,IND,14.0,6,JAX,12.0,30
2009,1,20090913,BAL,38.0,31,KAN,24.0,12
2009,1,20090913,CIN,7.0,4,DEN,12.0,9
2009,1,20090913,NOR,45.0,15,DET,27.0,10
2009,1,20090913,TAM,21.0,25,DAL,34.0,8
2009,1,20090913,HOU,7.0,32,NYJ,24.0,18
2009,1,20090913,CLE,20.0,5,MIN,34.0,14
2009,1,20090913,CAR,10.0,29,PHI,38.0,20
2009,1,20090913,ATL,19.0,1,MIA,7.0,13
2009,1,20090913,ARI,16.0,7,SFO,20.0,28
2009,1,20090913,NYG,23.0,17,WAS,17.0,26
2009,1,20090913,SEA,28.0,24,LAR,0.0,22
2009,1,20090913,GNB,21.0,11,CHI,15.0,3
2009,1,20090914,NEW,25.0,16,BUF,24.0,2
2009,1,20090914,OAK,20.0,27,LAC,24.0,23
2009,2,20090920,KAN,10.0,12,OAK,13.0,27
2009,2,20090920,GNB,24.0,11,CIN,31.0,4
2009,2,20090920,NYJ,16.0,18,NEW,9.0,16
2009,2,20090920,ATL,28.0,1,CAR,20.0,29
2009,2,20090920,WAS,9.0,26,LAR,7.0,22
2009,2,20090920,JAX,17.0,30,ARI,31.0,7
2009,2,20090920,DET,13.0,10,MIN,27.0,14
2009,2,20090920,TEN,31.0,19,HOU,34.0,32
2009,2,20090920,PHI,22.0,20,NOR,48.0,15
2009,2,20090920,BUF,33.0,2,TAM,20.0,25
2009,2,20090920,SFO,23.0,28,SEA,10.0,24
2009,2,20090920,DEN,27.0,9,CLE,6.0,5
2009,2,20090920,LAC,26.0,23,BAL,31.0,31
2009,2,20090920,CHI,17.0,3,PIT,14.0,21
2009,2,20090920,DAL,31.0,8,NYG,33.0,17
2009,2,20090921,MIA,23.0,13,IND,27.0,6
2009,3,20090927,LAR,17.0,22,GNB,36.0,11
2009,3,20090927,TAM,0.0,25,NYG,24.0,17
2009,3,20090927,NEW,26.0,16,ATL,10.0,1
2009,3,20090927,BAL,34.0,31,CLE,3.0,5
2009,3,20090927,PHI,34.0,20,KAN,14.0,12
2009,3,20090927,DET,19.0,10,WAS,14.0,26
2009,3,20090927,NYJ,24.0,18,TEN,17.0,19
2009,3,20090927,HOU,24.0,32,JAX,31.0,30
2009,3,20090927,MIN,27.0,14,SFO,24.0,28
2009,3,20090927,BUF,7.0,2,NOR,27.0,15
2009,3,20090927,SEA,19.0,24,CHI,25.0,3
2009,3,20090927,LAC,23.0,23,MIA,13.0,13
2009,3,20090927,CIN,23.0,4,PIT,20.0,21
2009,3,20090927,OAK,3.0,27,DEN,23.0,9
2009,3,20090927,ARI,10.0,7,IND,31.0,6
2009,3,20090928,DAL,21.0,8,CAR,7.0,29
2009,4,20091004,KAN,16.0,12,NYG,27.0,17
2009,4,20091004,WAS,16.0,26,TAM,13.0,25
2009,4,20091004,HOU,29.0,32,OAK,6.0,27
2009,4,20091004,NEW,27.0,16,BAL,21.0,31
2009,4,20091004,CHI,48.0,3,DET,24.0,10
2009,4,20091004,IND,34.0,6,SEA,17.0,24
2009,4,20091004,CLE,20.0,5,CIN,23.0,4
2009,4,20091004,JAX,37.0,30,TEN,17.0,19
2009,4,20091004,MIA,38.0,13,BUF,10.0,2
2009,4,20091004,NOR,24.0,15,NYJ,10.0,18
2009,4,20091004,DEN,17.0,9,DAL,10.0,8
2009,4,20091004,SFO,35.0,28,LAR,0.0,22
2009,4,20091004,PIT,38.0,21,LAC,28.0,23
2009,4,20091005,MIN,30.0,14,GNB,23.0,11
2009,5,20091011,KAN,20.0,12,DAL,26.0,8
2009,5,20091011,LAR,10.0,22,MIN,38.0,14
2009,5,20091011,BUF,3.0,2,CLE,6.0,5
2009,5,20091011,PHI,33.0,20,TAM,14.0,25
2009,5,20091011,DET,20.0,10,PIT,28.0,21
2009,5,20091011,BAL,14.0,31,CIN,17.0,4
2009,5,20091011,NYG,44.0,17,OAK,7.0,27
2009,5,20091011,CAR,20.0,29,WAS,17.0,26
2009,5,20091011,SFO,10.0,28,ATL,45.0,1
2009,5,20091011,ARI,28.0,7,HOU,21.0,32
2009,5,20091011,SEA,41.0,24,JAX,0.0,30
2009,5,20091011,DEN,20.0,9,NEW,17.0,16
2009,5,20091011,TEN,9.0,19,IND,31.0,6
2009,5,20091012,MIA,31.0,13,NYJ,27.0,18
2009,6,20091018,TAM,21.0,25,CAR,28.0,29
2009,6,20091018,PIT,27.0,21,CLE,14.0,5
2009,6,20091018,GNB,26.0,11,DET,0.0,10
2009,6,20091018,CIN,17.0,4,HOU,28.0,32
