season,week,date,home_team,home_points,home_code,away_team,away_points,away_code
2004,1,20040909,NEW,27.0,16,IND,24.0,6
2004,1,20040911,MIA,7.0,13,TEN,17.0,19
2004,1,20040912,BUF,10.0,2,JAX,13.0,30
2004,1,20040912,PIT,24.0,21,OAK,21.0,27
2004,1,20040912,LAR,17.0,22,ARI,10.0,7
2004,1,20040912,HOU,20.0,32,LAC,27.0,23
2004,1,20040912,CHI,16.0,3,DET,20.0,10
2004,1,20040912,WAS,16.0,26,TAM,10.0,25
2004,1,20040912,NOR,7.0,15,SEA,21.0,24
2004,1,20040912,NYJ,31.0,18,CIN,24.0,4
2004,1,20040912,CLE,20.0,5,BAL,3.0,31
2004,1,20040912,MIN,35.0,14,DAL,17.0,8
2004,1,20040912,SFO,19.0,28,ATL,21.0,1
2004,1,20040912,PHI,31.0,20,NYG,17.0,17
2004,1,20040912,DEN,34.0,9,KAN,24.0,12
2004,1,20040913,CAR,14.0,29,GNB,24.0,11
2004,2,20040919,KAN,17.0,12,CAR,28.0,29
2004,2,20040919,TEN,17.0,19,IND,31.0,6
2004,2,20040919,JAX,7.0,30,DEN,6.0,9
2004,2,20040919,BAL,30.0,31,PIT,13.0,21
2004,2,20040919,GNB,10.0,11,CHI,21.0,3
2004,2,20040919,NOR,30.0,15,SFO,27.0,28
2004,2,20040919,ATL,34.0,1,LAR,17.0,22
2004,2,20040919,DET,28.0,10,HOU,16.0,32
2004,2,20040919,NYG,20.0,17,WAS,14.0,26
2004,2,20040919,TAM,6.0,25,SEA,10.0,24
2004,2,20040919,LAC,28.0,23,NYJ,34.0,18
2004,2,20040919,OAK,13.0,27,BUF,10.0,2
2004,2,20040919,DAL,19.0,8,CLE,12.0,5
2004,2,20040919,ARI,12.0,7,NEW,23.0,16
2004,2,20040919,CIN,16.0,4,MIA,13.0,13
2004,2,20040920,PHI,27.0,20,MIN,16.0,14
2004,3,20040926,MIN,27.0,14,CHI,22.0,3
2004,3,20040926,KAN,21.0,12,HOU,24.0,32
2004,3,20040926,LAR,25.0,22,NOR,28.0,15
2004,3,20040926,TEN,12.0,19,JAX,15.0,30
2004,3,20040926,CIN,9.0,4,BAL,23.0,31
2004,3,20040926,NYG,27.0,17,CLE,10.0,5
2004,3,20040926,DET,13.0,10,PHI,30.0,20
2004,3,20040926,ATL,6.0,1,ARI,3.0,7
2004,3,20040926,DEN,23.0,9,LAC,13.0,23
2004,3,20040926,IND,45.0,6,GNB,31.0,11
2004,3,20040926,SEA,34.0,24,SFO,0.0,28
2004,3,20040926,OAK,30.0,27,TAM,20.0,25
2004,3,20040926,MIA,3.0,13,PIT,13.0,21
2004,3,20040927,WAS,18.0,26,DAL,21.0,8
2004,4,20041003,PIT,28.0,21,CIN,17.0,4
