season,week,date,home_team,home_points,home_code,away_team,away_points,away_code
2016,1,20160908,DEN,21.0,9,CAR,20.0,29
2016,1,20160911,BAL,13.0,31,BUF,7.0,2
2016,1,20160911,JAX,23.0,30,GNB,27.0,11
2016,1,20160911,NOR,34.0,15,OAK,35.0,27
2016,1,20160911,NYJ,22.0,18,CIN,23.0,4
2016,1,20160911,PHI,29.0,20,CLE,10.0,5
2016,1,20160911,HOU,23.0,32,CHI,14.0,3
2016,1,20160911,KAN,33.0,12,LAC,27.0,23
2016,1,20160911,ATL,24.0,1,TAM,31.0,25
2016,1,20160911,TEN,16.0,19,MIN,25.0,14
2016,1,20160911,SEA,12.0,24,MIA,10.0,13
2016,1,20160911,DAL,19.0,8,NYG,20.0,17
2016,1,20160911,IND,35.0,6,DET,39.0,10
2016,1,20160911,ARI,21.0,7,NEW,23.0,16
2016,1,20160912,WAS,16.0,26,PIT,38.0,21
2016,1,20160912,SFO,28.0,28,LAR,0.0,22
2016,2,20160915,BUF,31.0,2,NYJ,37.0,18
2016,2,20160918,DET,15.0,10,TEN,16.0,19
2016,2,20160918,PIT,24.0,21,CIN,16.0,4
2016,2,20160918,CLE,20.0,5,BAL,25.0,31
2016,2,20160918,HOU,19.0,32,KAN,12.0,12
2016,2,20160918,NEW,31.0,16,MIA,24.0,13
2016,2,20160918,WAS,23.0,26,DAL,27.0,8
2016,2,20160918,NYG,16.0,17,NOR,13.0,15
2016,2,20160918,CAR,46.0,29,SFO,27.0,28
2016,2,20160918,ARI,40.0,7,TAM,7.0,25
2016,2,20160918,LAR,9.0,22,SEA,3.0,24
2016,2,20160918,OAK,28.0,27,ATL,35.0,1
2016,2,20160918,DEN,34.0,9,IND,20.0,6
2016,2,20160918,LAC,38.0,23,JAX,14.0,30
2016,2,20160918,MIN,17.0,14,GNB,14.0,11
2016,2,20160919,CHI,14.0,3,PHI,29.0,20
2016,3,20160922,NEW,27.0,16,HOU,0.0,32
2016,3,20160925,JAX,17.0,30,BAL,19.0,31
2016,3,20160925,CAR,10.0,29,MIN,22.0,14
2016,3,20160925,GNB,34.0,11,DET,27.0,10
2016,3,20160925,NYG,27.0,17,WAS,29.0,26
2016,3,20160925,CIN,17.0,4,DEN,29.0,9
2016,3,20160925,BUF,33.0,2,ARI,18.0,7
2016,3,20160925,MIA,30.0,13,CLE,24.0,5
2016,3,20160925,TEN,10.0,19,OAK,17.0,27
2016,3,20160925,TAM,32.0,25,LAR,37.0,22
2016,3,20160925,SEA,37.0,24,SFO,18.0,28
2016,3,20160925,PHI,34.0,20,PIT,3.0,21
2016,3,20160925,IND,26.0,6,LAC,22.0,23
2016,3,20160925,KAN,24.0,12,NYJ,3.0,18
2016,3,20160925,DAL,31.0,8,CHI,17.0,3
2016,3,20160926,NOR,32.0,15,ATL,45.0,1
2016,4,20160929,CIN,22.0,4,MIA,7.0,13
2016,4,20161002,JAX,30.0,30,IND,27.0,6
2016,4,20161002,CHI,17.0,3,DET,14.0,10
2016,4,20161002,NEW,0.0,16,BUF,16.0,2
2016,4,20161002,HOU,27.0,32,TEN,20.0,19
2016,4,20161002,BAL,27.0,31,OAK,28.0,27
2016,4,20161002,NYJ,17.0,18,SEA,27.0,24
2016,4,20161002,ATL,48.0,1,CAR,33.0,29
2016,4,20161002,WAS,31.0,26,CLE,20.0,5
2016,4,20161002,TAM,7.0,25,DEN,27.0,9
2016,4,20161002,SFO,17.0,28,DAL,24.0,8
2016,4,20161002,LAC,34.0,23,NOR,35.0,15
2016,4,20161002,ARI,13.0,7,LAR,17.0,22
2016,4,20161002,PIT,43.0,21,KAN,14.0,12
2016,4,20161003,MIN,24.0,14,NYG,10.0,17
2016,5,20161006,SFO,21.0,28,ARI,33.0,7
2016,5,20161009,MIA,17.0,13,TEN,30.0,19
2016,5,20161009,CLE,13.0,5,NEW,33.0,16
2016,5,20161009,DET,24.0,10,PHI,23.0,20
2016,5,20161009,IND,29.0,6,CHI,23.0,3
2016,5,20161009,PIT,31.0,21,NYJ,13.0,18
2016,5,20161009,BAL,10.0,31,WAS,16.0,26
2016,5,20161009,MIN,31.0,14,HOU,13.0,32
2016,5,20161009,DEN,16.0,9,ATL,23.0,1
2016,5,20161009,DAL,28.0,8,CIN,14.0,4
2016,5,20161009,LAR,19.0,22,BUF,30.0,2
2016,5,20161009,OAK,34.0,27,LAC,31.0,23
2016,5,20161009,GNB,23.0,11,NYG,16.0,17
2016,5,20161010,CAR,14.0,29,TAM,17.0,25
2016,6,20161013,LAC,21.0,23,DEN,13.0,9
2016,6,20161016,CHI,16.0,3,JAX,17.0,30
2016,6,20161016,DET,31.0,10,LAR,28.0,22
2016,6,20161016,MIA,30.0,13,PIT,15.0,21
2016,6,20161016,NEW,35.0,16,CIN,17.0,4
2016,6,20161016,BUF,45.0,2,SFO,16.0,28
2016,6,20161016,TEN,28.0,19,CLE,26.0,5
2016,6,20161016,NYG,27.0,17,BAL,23.0,31
2016,6,20161016,WAS,27.0,26,PHI,20.0,20
2016,6,20161016,NOR,41.0,15,CAR,38.0,29
2016,6,20161016,OAK,10.0,27,KAN,26.0,12
2016,6,20161016,GNB,16.0,11,DAL,30.0,8
2016,6,20161016,SEA,26.0,24,ATL,24.0,1
2016,6,20161016,HOU,26.0,32,IND,23.0,6
2016,6,20161017,ARI,28.0,7,NYJ,3.0,18
2016,7,20161020,GNB,26.0,11,CHI,10.0,3
2016,7,20161023,LAR,10.0,22,NYG,17.0,17
2016,7,20161023,JAX,16.0,30,OAK,33.0,27
2016,7,20161023,PHI,21.0,20,MIN,10.0,14
2016,7,20161023,DET,20.0,10,WAS,17.0,26
2016,7,20161023,TEN,26.0,19,IND,34.0,6
2016,7,20161023,CIN,31.0,4,CLE,17.0,5
2016,7,20161023,MIA,28.0,13,BUF,25.0,2
2016,7,20161023,KAN,27.0,12,NOR,21.0,15
2016,7,20161023,NYJ,24.0,18,BAL,16.0,31
2016,7,20161023,ATL,30.0,1,LAC,33.0,23
2016,7,20161023,SFO,17.0,28,TAM,34.0,25
2016,7,20161023,PIT,16.0,21,NEW,27.0,16
2016,7,20161023,ARI,6.0,7,SEA,6.0,24
2016,7,20161024,DEN,27.0,9,HOU,9.0,32
2016,8,20161027,TEN,36.0,19,JAX,22.0,30
2016,8,20161030,CIN,27.0,4,WAS,27.0,26
2016,8,20161030,CAR,30.0,29,ARI,20.0,7
2016,8,20161030,CLE,28.0,5,NYJ,31.0,18
2016,8,20161030,BUF,25.0,2,NEW,41.0,16
2016,8,20161030,TAM,24.0,25,OAK,30.0,27
2016,8,20161030,IND,14.0,6,KAN,30.0,12
2016,8,20161030,NOR,25.0,15,SEA,20.0,24
2016,8,20161030,HOU,20.0,32,DET,13.0,10
2016,8,20161030,DEN,27.0,9,LAC,19.0,23
2016,8,20161030,ATL,33.0,1,GNB,32.0,11
2016,8,20161030,DAL,29.0,8,PHI,23.0,20
2016,8,20161031,CHI,20.0,3,MIN,10.0,14
2016,9,20161103,TAM,28.0,25,ATL,43.0,1
2016,9,20161106,BAL,21.0,31,PIT,14.0,21
2016,9,20161106,NYG,28.0,17,PHI,23.0,20
2016,9,20161106,MIA,27.0,13,NYJ,23.0,18
2016,9,20161106,KAN,19.0,12,JAX,14.0,30
2016,9,20161106,CLE,10.0,5,DAL,35.0,8
2016,9,20161106,MIN,16.0,14,DET,22.0,10
2016,9,20161106,SFO,23.0,28,NOR,41.0,15
2016,9,20161106,LAR,10.0,22,CAR,13.0,29
2016,9,20161106,LAC,43.0,23,TEN,35.0,19
2016,9,20161106,GNB,26.0,11,IND,31.0,6
2016,9,20161106,OAK,30.0,27,DEN,20.0,9
2016,9,20161107,SEA,31.0,24,BUF,25.0,2
2016,10,20161110,BAL,28.0,31,CLE,7.0,5
2016,10,20161113,CAR,17.0,29,KAN,20.0,12
2016,10,20161113,TEN,47.0,19,GNB,25.0,11
2016,10,20161113,WAS,26.0,26,MIN,20.0,14
2016,10,20161113,JAX,21.0,30,HOU,24.0,32
2016,10,20161113,TAM,36.0,25,CHI,10.0,3
2016,10,20161113,NOR,23.0,15,DEN,25.0,9
2016,10,20161113,NYJ,6.0,18,LAR,9.0,22
2016,10,20161113,PHI,24.0,20,ATL,15.0,1
2016,10,20161113,LAC,24.0,23,MIA,31.0,13
2016,10,20161113,PIT,30.0,21,DAL,35.0,8
2016,10,20161113,ARI,23.0,7,SFO,20.0,28
2016,10,20161113,NEW,24.0,16,SEA,31.0,24
2016,10,20161114,NYG,21.0,17,CIN,20.0,4
2016,11,20161117,CAR,23.0,29,NOR,20.0,15
2016,11,20161120,KAN,17.0,12,TAM,19.0,25
2016,11,20161120,NYG,22.0,17,CHI,16.0,3
2016,11,20161120,DET,26.0,10,JAX,19.0,30
2016,11,20161120,MIN,30.0,14,ARI,24.0,7
2016,11,20161120,IND,24.0,6,TEN,17.0,19
2016,11,20161120,DAL,27.0,8,BAL,17.0,31
2016,11,20161120,CIN,12.0,4,BUF,16.0,2
2016,11,20161120,CLE,9.0,5,PIT,24.0,21
2016,11,20161120,LAR,10.0,22,MIA,14.0,13
2016,11,20161120,SEA,26.0,24,PHI,15.0,20
2016,11,20161120,SFO,17.0,28,NEW,30.0,16
2016,11,20161120,WAS,42.0,26,GNB,24.0,11
2016,11,20161121,OAK,27.0,27,HOU,20.0,32
2016,12,20161124,DET,16.0,10,MIN,13.0,14
2016,12,20161124,DAL,31.0,8,WAS,26.0,26
2016,12,20161124,IND,7.0,6,PIT,28.0,21
2016,12,20161127,HOU,13.0,32,LAC,21.0,23
2016,12,20161127,CHI,21.0,3,TEN,27.0,19
2016,12,20161127,NOR,49.0,15,LAR,21.0,22
2016,12,20161127,MIA,31.0,13,SFO,24.0,28
2016,12,20161127,BAL,19.0,31,CIN,14.0,4
2016,12,20161127,ATL,38.0,1,ARI,19.0,7
2016,12,20161127,BUF,28.0,2,JAX,21.0,30
2016,12,20161127,CLE,13.0,5,NYG,27.0,17
2016,12,20161127,TAM,14.0,25,SEA,5.0,24
2016,12,20161127,NYJ,17.0,18,NEW,22.0,16
2016,12,20161127,OAK,35.0,27,CAR,32.0,29
2016,12,20161127,DEN,27.0,9,KAN,30.0,12
2016,12,20161128,PHI,13.0,20,GNB,27.0,11
2016,13,20161201,MIN,15.0,14,DAL,17.0,8
2016,13,20161204,NEW,26.0,16,LAR,10.0,22
2016,13,20161204,GNB,21.0,11,HOU,13.0,32
2016,13,20161204,CHI,26.0,3,SFO,6.0,28
2016,13,20161204,NOR,13.0,15,DET,28.0,10
2016,13,20161204,JAX,10.0,30,DEN,20.0,9
2016,13,20161204,BAL,38.0,31,MIA,6.0,13
2016,13,20161204,CIN,32.0,4,PHI,14.0,20
