season,week,date,home_team,home_points,home_code,away_team,away_points,away_code
2007,5,20071007,TEN,20.0,19,ATL,13.0,1
2007,5,20071007,IND,33.0,6,TAM,14.0,25
2007,5,20071007,SFO,7.0,28,BAL,9.0,31
2007,5,20071007,DEN,3.0,9,LAC,41.0,23
2007,5,20071007,GNB,20.0,11,CHI,27.0,3
2007,5,20071008,BUF,24.0,2,DAL,25.0,8
2007,6,20071014,KAN,27.0,12,CIN,20.0,4
2007,6,20071014,BAL,22.0,31,LAR,3.0,22
2007,6,20071014,GNB,17.0,11,WAS,14.0,26
2007,6,20071014,NYJ,9.0,18,PHI,16.0,20
2007,6,20071014,CHI,31.0,3,MIN,34.0,14
2007,6,20071014,TAM,13.0,25,TEN,10.0,19
2007,6,20071014,CLE,41.0,5,MIA,31.0,13
2007,6,20071014,JAX,37.0,30,HOU,17.0,32
2007,6,20071014,ARI,10.0,7,CAR,25.0,29
2007,6,20071014,LAC,28.0,23,OAK,14.0,27
2007,6,20071014,DAL,27.0,8,NEW,48.0,16
2007,6,20071014,SEA,17.0,24,NOR,28.0,15
2007,6,20071015,ATL,10.0,1,NYG,31.0,17
2007,7,20071021,BUF,19.0,2,BAL,14.0,31
2007,7,20071021,HOU,36.0,32,TEN,38.0,19
2007,7,20071021,WAS,21.0,26,ARI,19.0,7
2007,7,20071021,MIA,28.0,13,NEW,49.0,16
2007,7,20071021,DET,23.0,10,TAM,16.0,25
2007,7,20071021,NOR,22.0,15,ATL,16.0,1
2007,7,20071021,NYG,33.0,17,SFO,15.0,28
2007,7,20071021,CIN,38.0,4,NYJ,31.0,18
2007,7,20071021,OAK,10.0,27,KAN,12.0,12
2007,7,20071021,PHI,16.0,20,CHI,19.0,3
2007,7,20071021,DAL,24.0,8,MIN,14.0,14
2007,7,20071021,SEA,33.0,24,LAR,6.0,22
2007,7,20071021,DEN,31.0,9,PIT,28.0,21
2007,7,20071022,JAX,7.0,30,IND,29.0,6
2007,8,20071028,LAR,20.0,22,CLE,27.0,5
2007,8,20071028,CIN,13.0,4,PIT,24.0,21
2007,8,20071028,TEN,13.0,19,OAK,9.0,27
2007,8,20071028,CAR,7.0,29,IND,31.0,6
2007,8,20071028,MIA,10.0,13,NYG,13.0,17
2007,8,20071028,MIN,16.0,14,PHI,23.0,20
2007,8,20071028,CHI,7.0,3,DET,16.0,10
2007,8,20071028,TAM,23.0,25,JAX,24.0,30
2007,8,20071028,NYJ,3.0,18,BUF,13.0,2
2007,8,20071028,LAC,35.0,23,HOU,10.0,32
2007,8,20071028,SFO,10.0,28,NOR,31.0,15
2007,8,20071028,NEW,52.0,16,WAS,7.0,26
2007,8,20071029,DEN,13.0,9,GNB,19.0,11
2007,9,20071104,KAN,22.0,12,GNB,33.0,11
2007,9,20071104,TAM,17.0,25,ARI,10.0,7
2007,9,20071104,BUF,33.0,2,CIN,21.0,4
2007,9,20071104,TEN,20.0,19,CAR,7.0,29
2007,9,20071104,ATL,20.0,1,SFO,16.0,28
2007,9,20071104,DET,44.0,10,DEN,7.0,9
2007,9,20071104,NOR,41.0,15,JAX,24.0,30
2007,9,20071104,NYJ,20.0,18,WAS,23.0,26
2007,9,20071104,MIN,35.0,14,LAC,17.0,23
2007,9,20071104,CLE,33.0,5,SEA,30.0,24
2007,9,20071104,OAK,17.0,27,HOU,24.0,32
2007,9,20071104,IND,20.0,6,NEW,24.0,16
2007,9,20071104,PHI,17.0,20,DAL,38.0,8
2007,9,20071105,PIT,38.0,21,BAL,7.0,31
2007,10,20071111,KAN,11.0,12,DEN,27.0,9
2007,10,20071111,PIT,31.0,21,CLE,28.0,5
2007,10,20071111,MIA,10.0,13,BUF,13.0,2
2007,10,20071111,NOR,29.0,15,LAR,37.0,22
2007,10,20071111,GNB,34.0,11,MIN,0.0,14
2007,10,20071111,TEN,13.0,19,JAX,28.0,30
2007,10,20071111,CAR,13.0,29,ATL,20.0,1
2007,10,20071111,WAS,25.0,26,PHI,33.0,20
2007,10,20071111,BAL,7.0,31,CIN,21.0,4
2007,10,20071111,ARI,31.0,7,DET,21.0,10
2007,10,20071111,NYG,20.0,17,DAL,31.0,8
2007,10,20071111,OAK,6.0,27,CHI,17.0,3
2007,10,20071111,LAC,23.0,23,IND,21.0,6
2007,10,20071112,SEA,24.0,24,SFO,0.0,28
2007,11,20071118,IND,13.0,6,KAN,10.0,12
2007,11,20071118,CIN,27.0,4,ARI,35.0,7
2007,11,20071118,PHI,17.0,20,MIA,7.0,13
2007,11,20071118,BAL,30.0,31,CLE,33.0,5
2007,11,20071118,GNB,31.0,11,CAR,17.0,29
2007,11,20071118,HOU,23.0,32,NOR,10.0,15
2007,11,20071118,DET,10.0,10,NYG,16.0,17
2007,11,20071118,JAX,24.0,30,LAC,17.0,23
2007,11,20071118,ATL,7.0,1,TAM,31.0,25
2007,11,20071118,MIN,29.0,14,OAK,22.0,27
2007,11,20071118,NYJ,19.0,18,PIT,16.0,21
2007,11,20071118,DAL,28.0,8,WAS,23.0,26
2007,11,20071118,SFO,9.0,28,LAR,13.0,22
2007,11,20071118,SEA,30.0,24,CHI,23.0,3
2007,11,20071118,BUF,10.0,2,NEW,56.0,16
2007,11,20071119,DEN,34.0,9,TEN,20.0,19
2007,12,20071122,DET,26.0,10,GNB,37.0,11
2007,12,20071122,DAL,34.0,8,NYJ,3.0,18
2007,12,20071122,ATL,13.0,1,IND,31.0,6
2007,12,20071125,KAN,17.0,12,OAK,20.0,27
2007,12,20071125,LAR,19.0,22,SEA,24.0,24
2007,12,20071125,TAM,19.0,25,WAS,13.0,26
2007,12,20071125,CIN,35.0,4,TEN,6.0,19
2007,12,20071125,NYG,17.0,17,MIN,41.0,14
2007,12,20071125,CLE,27.0,5,HOU,17.0,32
2007,12,20071125,CAR,6.0,29,NOR,31.0,15
2007,12,20071125,JAX,36.0,30,BUF,14.0,2
2007,12,20071125,ARI,31.0,7,SFO,37.0,28
2007,12,20071125,LAC,32.0,23,BAL,14.0,31
2007,12,20071125,CHI,37.0,3,DEN,34.0,9
2007,12,20071125,NEW,31.0,16,PHI,28.0,20
2007,12,20071126,PIT,3.0,21,MIA,0.0,13
2007,13,20071129,DAL,37.0,8,GNB,27.0,11
2007,13,20071202,KAN,10.0,12,LAC,24.0,23
2007,13,20071202,LAR,28.0,22,ATL,16.0,1
2007,13,20071202,WAS,16.0,26,BUF,17.0,2
2007,13,20071202,PHI,24.0,20,SEA,28.0,24
2007,13,20071202,TEN,28.0,19,HOU,20.0,32
2007,13,20071202,IND,28.0,6,JAX,25.0,30
2007,13,20071202,CAR,31.0,29,SFO,14.0,28
2007,13,20071202,MIA,13.0,13,NYJ,40.0,18
2007,13,20071202,MIN,42.0,14,DET,10.0,10
2007,13,20071202,OAK,34.0,27,DEN,20.0,9
2007,13,20071202,ARI,27.0,7,CLE,21.0,5
2007,13,20071202,CHI,16.0,3,NYG,21.0,17
2007,13,20071202,NOR,23.0,15,TAM,27.0,25
2007,13,20071202,PIT,24.0,21,CIN,10.0,4
2007,13,20071203,BAL,24.0,31,NEW,27.0,16
2007,14,20071206,WAS,24.0,26,CHI,16.0,3
2007,14,20071209,HOU,28.0,32,TAM,14.0,25
2007,14,20071209,TEN,17.0,19,LAC,23.0,23
2007,14,20071209,CIN,19.0,4,LAR,10.0,22
2007,14,20071209,GNB,38.0,11,OAK,7.0,27
2007,14,20071209,PHI,13.0,20,NYG,16.0,17
2007,14,20071209,BUF,38.0,2,MIA,17.0,13
2007,14,20071209,DET,27.0,10,DAL,28.0,8
2007,14,20071209,JAX,37.0,30,CAR,6.0,29
2007,14,20071209,SFO,7.0,28,MIN,27.0,14
2007,14,20071209,SEA,42.0,24,ARI,21.0,7
2007,14,20071209,NYJ,18.0,18,CLE,24.0,5
2007,14,20071209,NEW,34.0,16,PIT,13.0,21
2007,14,20071209,DEN,41.0,9,KAN,7.0,12
2007,14,20071209,BAL,20.0,31,IND,44.0,6
2007,14,20071210,ATL,14.0,1,NOR,34.0,15
2007,15,20071213,HOU,31.0,32,DEN,13.0,9
2007,15,20071215,SFO,20.0,28,CIN,13.0,4
2007,15,20071216,KAN,17.0,12,TEN,26.0,19
2007,15,20071216,LAR,14.0,22,GNB,33.0,11
2007,15,20071216,NEW,20.0,16,NYJ,10.0,18
2007,15,20071216,CAR,13.0,29,SEA,10.0,24
2007,15,20071216,MIA,22.0,13,BAL,16.0,31
2007,15,20071216,TAM,37.0,25,ATL,3.0,1
2007,15,20071216,CLE,8.0,5,BUF,0.0,2
2007,15,20071216,PIT,22.0,21,JAX,29.0,30
2007,15,20071216,NOR,31.0,15,ARI,24.0,7
2007,15,20071216,OAK,14.0,27,IND,21.0,6
2007,15,20071216,LAC,51.0,23,DET,14.0,10
2007,15,20071216,DAL,6.0,8,PHI,10.0,20
2007,15,20071216,NYG,10.0,17,WAS,22.0,26
2007,15,20071217,MIN,20.0,14,CHI,13.0,3
2007,16,20071220,LAR,24.0,22,PIT,41.0,21
2007,16,20071222,CAR,13.0,29,DAL,20.0,8
2007,16,20071223,BUF,21.0,2,NYG,38.0,17
2007,16,20071223,JAX,49.0,30,OAK,11.0,27
2007,16,20071223,NOR,23.0,15,PHI,38.0,20
2007,16,20071223,IND,38.0,6,HOU,15.0,32
2007,16,20071223,DET,25.0,10,KAN,20.0,12
2007,16,20071223,CIN,19.0,4,CLE,14.0,5
2007,16,20071223,CHI,35.0,3,GNB,7.0,11
2007,16,20071223,SFO,21.0,28,TAM,19.0,25
2007,16,20071223,ARI,30.0,7,ATL,27.0,1
2007,16,20071223,TEN,10.0,19,NYJ,6.0,18
2007,16,20071223,NEW,28.0,16,MIA,7.0,13
2007,16,20071223,SEA,27.0,24,BAL,6.0,31
2007,16,20071223,MIN,21.0,14,WAS,32.0,26
2007,16,20071224,LAC,23.0,23,DEN,3.0,9
2007,17,20071229,NYG,35.0,17,NEW,38.0,16
2007,17,20071230,CHI,33.0,3,NOR,25.0,15
2007,17,20071230,PHI,17.0,20,BUF,9.0,2
2007,17,20071230,TAM,23.0,25,CAR,31.0,29
2007,17,20071230,HOU,42.0,32,JAX,28.0,30
2007,17,20071230,GNB,34.0,11,DET,13.0,10
2007,17,20071230,CLE,20.0,5,SFO,7.0,28
2007,17,20071230,MIA,25.0,13,CIN,38.0,4
2007,17,20071230,ATL,44.0,1,SEA,41.0,24
2007,17,20071230,OAK,17.0,27,LAC,30.0,23
2007,17,20071230,ARI,48.0,7,LAR,19.0,22
2007,17,20071230,NYJ,13.0,18,KAN,10.0,12
2007,17,20071230,WAS,27.0,26,DAL,6.0,8
2007,17,20071230,DEN,22.0,9,MIN,19.0,14
2007,17,20071230,BAL,27.0,31,PIT,21.0,21
2007,17,20071230,IND,10.0,6,TEN,16.0,19
2007,WildCard,20080105,SEA,35.0,24,WAS,14.0,26
2007,WildCard,20080105,PIT,29.0,21,JAX,31.0,30
2007,WildCard,20080106,TAM,14.0,25,NYG,24.0,17
2007,WildCard,20080106,LAC,17.0,23,TEN,6.0,19
2007,Division,20080112,GNB,42.0,11,SEA,20.0,24
2007,Division,20080112,NEW,31.0,16,JAX,20.0,30
2007,Division,20080113,IND,24.0,6,LAC,28.0,23
2007,Division,20080113,DAL,17.0,8,NYG,21.0,17
2007,ConfChamp,20080120,NEW,21.0,16,LAC,12.0,23
2007,ConfChamp,20080120,GNB,20.0,11,NYG,23.0,17
2007,SuperBowl,20080203,NEW,14.0,16,NYG,17.0,17
