season,week,date,home_team,home_points,home_code,away_team,away_points,away_code
2017,3,20170924,LAC,10.0,23,KAN,24.0,12
2017,3,20170924,GNB,27.0,11,CIN,24.0,4
2017,3,20170924,WAS,27.0,26,OAK,10.0,27
2017,3,20170925,ARI,17.0,7,DAL,28.0,8
2017,4,20170928,GNB,35.0,11,CHI,14.0,3
2017,4,20171001,MIA,0.0,13,NOR,20.0,15
2017,4,20171001,CLE,7.0,5,CIN,31.0,4
2017,4,20171001,HOU,57.0,32,TEN,14.0,19
2017,4,20171001,NYJ,23.0,18,JAX,20.0,30
2017,4,20171001,DAL,30.0,8,LAR,35.0,22
2017,4,20171001,MIN,7.0,14,DET,14.0,10
2017,4,20171001,BAL,9.0,31,PIT,26.0,21
2017,4,20171001,ATL,17.0,1,BUF,23.0,2
2017,4,20171001,NEW,30.0,16,CAR,33.0,29
2017,4,20171001,ARI,18.0,7,SFO,15.0,28
2017,4,20171001,TAM,25.0,25,NYG,23.0,17
2017,4,20171001,LAC,24.0,23,PHI,26.0,20
2017,4,20171001,DEN,16.0,9,OAK,10.0,27
2017,4,20171001,SEA,46.0,24,IND,18.0,6
2017,4,20171002,KAN,29.0,12,WAS,20.0,26
2017,5,20171005,TAM,14.0,25,NEW,19.0,16
2017,5,20171008,MIA,16.0,13,TEN,10.0,19
2017,5,20171008,CLE,14.0,5,NYJ,17.0,18
2017,5,20171008,DET,24.0,10,CAR,27.0,29
2017,5,20171008,PHI,34.0,20,ARI,7.0,7
2017,5,20171008,PIT,9.0,21,JAX,30.0,30
2017,5,20171008,NYG,22.0,17,LAC,27.0,23
2017,5,20171008,IND,26.0,6,SFO,23.0,28
2017,5,20171008,CIN,20.0,4,BUF,16.0,2
2017,5,20171008,OAK,17.0,27,BAL,30.0,31
2017,5,20171008,LAR,10.0,22,SEA,16.0,24
2017,5,20171008,DAL,31.0,8,GNB,35.0,11
2017,5,20171008,HOU,34.0,32,KAN,42.0,12
2017,5,20171009,CHI,17.0,3,MIN,20.0,14
2017,6,20171012,CAR,23.0,29,PHI,28.0,20
2017,6,20171015,ATL,17.0,1,MIA,20.0,13
2017,6,20171015,NYJ,17.0,18,NEW,24.0,16
2017,6,20171015,HOU,33.0,32,CLE,17.0,5
2017,6,20171015,BAL,24.0,31,CHI,27.0,3
2017,6,20171015,NOR,52.0,15,DET,38.0,10
2017,6,20171015,WAS,26.0,26,SFO,24.0,28
2017,6,20171015,MIN,23.0,14,GNB,10.0,11
2017,6,20171015,ARI,38.0,7,TAM,33.0,25
2017,6,20171015,JAX,17.0,30,LAR,27.0,22
2017,6,20171015,OAK,16.0,27,LAC,17.0,23
2017,6,20171015,KAN,13.0,12,PIT,19.0,21
2017,6,20171015,DEN,10.0,9,NYG,23.0,17
2017,6,20171016,TEN,36.0,19,IND,22.0,6
2017,7,20171019,OAK,31.0,27,KAN,30.0,12
2017,7,20171022,BUF,30.0,2,TAM,27.0,25
2017,7,20171022,MIA,31.0,13,NYJ,28.0,18
2017,7,20171022,GNB,17.0,11,NOR,26.0,15
2017,7,20171022,IND,0.0,6,JAX,27.0,30
2017,7,20171022,CLE,9.0,5,TEN,12.0,19
2017,7,20171022,MIN,24.0,14,BAL,16.0,31
2017,7,20171022,CHI,17.0,3,CAR,3.0,29
2017,7,20171022,LAR,33.0,22,ARI,0.0,7
2017,7,20171022,SFO,10.0,28,DAL,40.0,8
2017,7,20171022,PIT,29.0,21,CIN,14.0,4
2017,7,20171022,LAC,21.0,23,DEN,0.0,9
2017,7,20171022,NYG,7.0,17,SEA,24.0,24
2017,7,20171022,NEW,23.0,16,ATL,7.0,1
2017,7,20171023,PHI,34.0,20,WAS,24.0,26
2017,8,20171026,BAL,40.0,31,MIA,0.0,13
2017,8,20171029,CLE,16.0,5,MIN,33.0,14
2017,8,20171029,BUF,34.0,2,OAK,14.0,27
2017,8,20171029,NYJ,20.0,18,ATL,25.0,1
2017,8,20171029,CIN,24.0,4,IND,23.0,6
2017,8,20171029,TAM,3.0,25,CAR,17.0,29
2017,8,20171029,PHI,33.0,20,SFO,10.0,28
2017,8,20171029,NEW,21.0,16,LAC,13.0,23
2017,8,20171029,NOR,20.0,15,CHI,12.0,3
2017,8,20171029,SEA,41.0,24,HOU,38.0,32
2017,8,20171029,WAS,19.0,26,DAL,33.0,8
2017,8,20171029,DET,15.0,10,PIT,20.0,21
2017,8,20171030,KAN,29.0,12,DEN,19.0,9
2017,9,20171102,NYJ,34.0,18,BUF,21.0,2
2017,9,20171105,PHI,51.0,20,DEN,23.0,9
2017,9,20171105,NYG,17.0,17,LAR,51.0,22
2017,9,20171105,TEN,23.0,19,BAL,20.0,31
2017,9,20171105,NOR,30.0,15,TAM,10.0,25
2017,9,20171105,CAR,20.0,29,ATL,17.0,1
2017,9,20171105,JAX,23.0,30,CIN,7.0,4
2017,9,20171105,HOU,14.0,32,IND,20.0,6
2017,9,20171105,SEA,14.0,24,WAS,17.0,26
2017,9,20171105,SFO,10.0,28,ARI,20.0,7
2017,9,20171105,DAL,28.0,8,KAN,17.0,12
2017,9,20171105,MIA,24.0,13,OAK,27.0,27
2017,9,20171106,GNB,17.0,11,DET,30.0,10
2017,10,20171109,ARI,16.0,7,SEA,22.0,24
2017,10,20171112,CHI,16.0,3,GNB,23.0,11
2017,10,20171112,JAX,20.0,30,LAC,17.0,23
2017,10,20171112,WAS,30.0,26,MIN,38.0,14
2017,10,20171112,DET,38.0,10,CLE,24.0,5
2017,10,20171112,TEN,24.0,19,CIN,20.0,4
2017,10,20171112,BUF,10.0,2,NOR,47.0,15
2017,10,20171112,TAM,15.0,25,NYJ,10.0,18
2017,10,20171112,IND,17.0,6,PIT,20.0,21
2017,10,20171112,LAR,33.0,22,HOU,7.0,32
2017,10,20171112,ATL,27.0,1,DAL,7.0,8
2017,10,20171112,SFO,31.0,28,NYG,21.0,17
2017,10,20171112,DEN,16.0,9,NEW,41.0,16
2017,10,20171113,CAR,45.0,29,MIA,21.0,13
2017,11,20171116,PIT,40.0,21,TEN,17.0,19
2017,11,20171119,MIA,20.0,13,TAM,30.0,25
2017,11,20171119,CHI,24.0,3,DET,27.0,10
2017,11,20171119,MIN,24.0,14,LAR,7.0,22
2017,11,20171119,GNB,0.0,11,BAL,23.0,31
2017,11,20171119,NYG,12.0,17,KAN,9.0,12
2017,11,20171119,CLE,7.0,5,JAX,19.0,30
2017,11,20171119,NOR,34.0,15,WAS,31.0,26
2017,11,20171119,HOU,31.0,32,ARI,21.0,7
2017,11,20171119,LAC,54.0,23,BUF,24.0,2
2017,11,20171119,DEN,17.0,9,CIN,20.0,4
2017,11,20171119,OAK,8.0,27,NEW,33.0,16
2017,11,20171119,DAL,9.0,8,PHI,37.0,20
2017,11,20171120,SEA,31.0,24,ATL,34.0,1
2017,12,20171123,DET,23.0,10,MIN,30.0,14
2017,12,20171123,DAL,6.0,8,LAC,28.0,23
2017,12,20171123,WAS,20.0,26,NYG,10.0,17
2017,12,20171126,IND,16.0,6,TEN,20.0,19
2017,12,20171126,NEW,35.0,16,MIA,17.0,13
2017,12,20171126,KAN,10.0,12,BUF,16.0,2
2017,12,20171126,PHI,31.0,20,CHI,3.0,3
2017,12,20171126,ATL,34.0,1,TAM,20.0,25
2017,12,20171126,NYJ,27.0,18,CAR,35.0,29
2017,12,20171126,CIN,30.0,4,CLE,16.0,5
2017,12,20171126,SFO,13.0,28,SEA,24.0,24
2017,12,20171126,LAR,26.0,22,NOR,20.0,15
2017,12,20171126,ARI,27.0,7,JAX,24.0,30
2017,12,20171126,OAK,21.0,27,DEN,14.0,9
2017,12,20171126,PIT,31.0,21,GNB,28.0,11
2017,12,20171127,BAL,23.0,31,HOU,16.0,32
2017,13,20171130,DAL,38.0,8,WAS,14.0,26
2017,13,20171203,JAX,30.0,30,IND,10.0,6
2017,13,20171203,TEN,24.0,19,HOU,13.0,32
2017,13,20171203,BUF,3.0,2,NEW,23.0,16
2017,13,20171203,NYJ,38.0,18,KAN,31.0,12
2017,13,20171203,BAL,44.0,31,DET,20.0,10
2017,13,20171203,CHI,14.0,3,SFO,15.0,28
2017,13,20171203,MIA,35.0,13,DEN,9.0,9
2017,13,20171203,ATL,9.0,1,MIN,14.0,14
2017,13,20171203,GNB,26.0,11,TAM,20.0,25
2017,13,20171203,LAC,19.0,23,CLE,10.0,5
2017,13,20171203,OAK,24.0,27,NYG,17.0,17
2017,13,20171203,ARI,16.0,7,LAR,32.0,22
2017,13,20171203,NOR,31.0,15,CAR,21.0,29
2017,13,20171203,SEA,24.0,24,PHI,10.0,20
2017,13,20171204,CIN,20.0,4,PIT,23.0,21
2017,14,20171207,ATL,20.0,1,NOR,17.0,15
2017,14,20171210,TAM,21.0,25,DET,24.0,10
2017,14,20171210,CLE,21.0,5,GNB,27.0,11
2017,14,20171210,CIN,7.0,4,CHI,33.0,3
2017,14,20171210,CAR,31.0,29,MIN,24.0,14
2017,14,20171210,NYG,10.0,17,DAL,30.0,8
2017,14,20171210,HOU,16.0,32,SFO,26.0,28
2017,14,20171210,BUF,13.0,2,IND,7.0,6
2017,14,20171210,KAN,26.0,12,OAK,15.0,27
2017,14,20171210,DEN,23.0,9,NYJ,0.0,18
2017,14,20171210,LAC,30.0,23,WAS,13.0,26
2017,14,20171210,ARI,12.0,7,TEN,7.0,19
2017,14,20171210,JAX,30.0,30,SEA,24.0,24
2017,14,20171210,LAR,35.0,22,PHI,43.0,20
2017,14,20171210,PIT,39.0,21,BAL,38.0,31
2017,14,20171211,MIA,27.0,13,NEW,20.0,16
2017,15,20171214,IND,13.0,6,DEN,25.0,9
2017,15,20171216,DET,20.0,10,CHI,10.0,3
2017,15,20171216,KAN,30.0,12,LAC,13.0,23
2017,15,20171217,JAX,45.0,30,HOU,7.0,32
2017,15,20171217,BUF,24.0,2,MIA,16.0,13
2017,15,20171217,NOR,31.0,15,NYJ,19.0,18
2017,15,20171217,CLE,10.0,5,BAL,27.0,31
2017,15,20171217,MIN,34.0,14,CIN,7.0,4
2017,15,20171217,NYG,29.0,17,PHI,34.0,20
2017,15,20171217,CAR,31.0,29,GNB,24.0,11
2017,15,20171217,WAS,20.0,26,ARI,15.0,7
2017,15,20171217,SEA,7.0,24,LAR,42.0,22
2017,15,20171217,SFO,25.0,28,TEN,23.0,19
2017,15,20171217,PIT,24.0,21,NEW,27.0,16
2017,15,20171217,OAK,17.0,27,DAL,20.0,8
2017,15,20171218,TAM,21.0,25,ATL,24.0,1
2017,16,20171223,BAL,23.0,31,IND,16.0,6
2017,16,20171223,GNB,0.0,11,MIN,16.0,14
2017,16,20171224,TEN,23.0,19,LAR,27.0,22
2017,16,20171224,WAS,27.0,26,DEN,11.0,9
2017,16,20171224,NYJ,7.0,18,LAC,14.0,23
2017,16,20171224,NEW,37.0,16,BUF,16.0,2
2017,16,20171224,KAN,29.0,12,MIA,13.0,13
2017,16,20171224,CIN,26.0,4,DET,17.0,10
2017,16,20171224,CHI,20.0,3,CLE,3.0,5
2017,16,20171224,NOR,23.0,15,ATL,13.0,1
2017,16,20171224,CAR,22.0,29,TAM,19.0,25
2017,16,20171224,SFO,44.0,28,JAX,33.0,30
2017,16,20171224,DAL,12.0,8,SEA,21.0,24
2017,16,20171224,ARI,23.0,7,NYG,0.0,17
2017,16,20171225,HOU,6.0,32,PIT,34.0,21
2017,16,20171225,PHI,19.0,20,OAK,10.0,27
2017,17,20171231,IND,22.0,6,HOU,13.0,32
2017,17,20171231,NEW,26.0,16,NYJ,6.0,18
2017,17,20171231,DET,35.0,10,GNB,11.0,11
2017,17,20171231,PHI,0.0,20,DAL,6.0,8
2017,17,20171231,PIT,28.0,21,CLE,24.0,5
2017,17,20171231,NYG,18.0,17,WAS,10.0,26
2017,17,20171231,MIN,23.0,14,CHI,10.0,3
2017,17,20171231,ATL,22.0,1,CAR,10.0,29
2017,17,20171231,LAR,13.0,22,SFO,34.0,28
2017,17,20171231,SEA,24.0,24,ARI,26.0,7
2017,17,20171231,TAM,31.0,25,NOR,24.0,15
2017,17,20171231,DEN,24.0,9,KAN,27.0,12
2017,17,20171231,LAC,30.0,23,OAK,10.0,27
2017,17,20171231,MIA,16.0,13,BUF,22.0,2
2017,17,20171231,TEN,15.0,19,JAX,10.0,30
2017,17,20171231,BAL,27.0,31,CIN,31.0,4
2017,WildCard,20180106,KAN,21.0,12,TEN,22.0,19
2017,WildCard,20180106,LAR,13.0,22,ATL,26.0,1
2017,WildCard,20180107,JAX,10.0,30,BUF,3.0,2
2017,WildCard,20180107,NOR,31.0,15,CAR,26.0,29
2017,Division,20180113,PHI,15.0,20,ATL,10.0,1
2017,Division,20180113,NEW,35.0,16,TEN,14.0,19
2017,Division,20180114,PIT,42.0,21,JAX,45.0,30
2017,Division,20180114,MIN,29.0,14,NOR,24.0,15
2017,ConfChamp,20180121,NEW,24.0,16,JAX,20.0,30
2017,ConfChamp,20180121,PHI,38.0,20,MIN,7.0,14
2017,SuperBowl,20180204,NEW,33.0,16,PHI,41.0,20
