Player,Date,G,School,Loc,Opponent,WL,XP Made,XP Att,XP %,FG Made,FG Att,FG %,Pts,unique_id
Greg Joseph,2016-09-03,1,Florida Atlantic,,Southern Illinois,W,5,5,100.0,1,1,100.0,8,greg-joseph-2
Ryan Kay,2016-09-03,1,Troy,,Austin Peay,W,4,4,100.0,1,1,100.0,7,ryan-kay-1
Kody Kroening,2016-09-03,1,Fresno State,@,Nebraska,L,1,1,100.0,1,2,50.0,4,kody-kroening-1
Daniel LaCamera,2016-09-03,1,Texas A&M,,UCLA,W,4,4,100.0,1,2,50.0,7,daniel-lacamera-1
Colton Lichtenberg,2016-09-03,1,Boston College,N,Georgia Tech,L,2,2,100.0,0,2,0.0,2,colton-lichtenberg-1
Spencer Lindsay,2016-09-03,1,Nebraska,,Fresno State,W,1,1,100.0,0,0,,1,spencer-lindsay-1
Austin Macginnis,2016-09-03,1,Kentucky,,Southern Mississippi,L,5,5,100.0,0,0,,5,austin-macginnis-1
Jay Mattox,2016-09-03,1,Texas-El Paso,,New Mexico State,W,5,5,100.0,1,1,100.0,8,jay-mattox-1
Chase McLaughlin,2016-09-03,1,Illinois,,Murray State,W,7,7,100.0,1,1,100.0,10,chase-mclaughlin-1
Jack Mitchell,2016-09-03,1,Northwestern,,Western Michigan,L,3,3,100.0,0,0,,3,jack-mitchell-2
Bennett Moehring,2016-09-03,1,Navy,,Fordham,W,7,7,100.0,1,1,100.0,10,bennett-moehring-1
Mike Molina,2016-09-03,1,West Virginia,,Missouri,W,2,2,100.0,4,4,100.0,14,mike-molina-1
JJ Molson,2016-09-03,1,UCLA,@,Texas A&M,L,1,1,100.0,3,4,75.0,10,jj-molson-1
Trevor Moore,2016-09-03,1,North Texas,,Southern Methodist,L,3,3,100.0,0,0,,3,trevor-moore-1
Emilio Nadelman,2016-09-03,1,South Florida,,Towson,W,8,8,100.0,0,0,,8,emilio-nadelman-1
Cole Netten,2016-09-03,1,Iowa State,,Northern Iowa,L,2,3,66.7,0,0,,2,cole-netten-1
Tom O'Leary,2016-09-03,1,Akron,,Virginia Military Institute,W,5,7,71.4,0,0,,5,tom-oleary-2
Gavin Patterson,2016-09-03,1,South Alabama,@,Mississippi State,W,3,3,100.0,0,2,0.0,3,gavin-patterson-1
Eddy Pineiro,2016-09-03,1,Florida,,Massachusetts,W,1,1,100.0,3,3,100.0,10,eddy-pineiro-1
Davis Plowman,2016-09-03,1,East Carolina,,Western Carolina,W,7,7,100.0,1,2,50.0,10,davis-plowman-1
Josh Pollack,2016-09-03,1,Arizona,N,Brigham Young,L,1,1,100.0,1,2,50.0,4,josh-pollack-1
Daniel Portillo,2016-09-03,1,Texas-San Antonio,,Alabama State,W,0,2,0.0,0,0,,0,daniel-portillo-1
Erik Powell,2016-09-03,1,Washington State,,Eastern Washington,L,6,6,100.0,0,1,0.0,6,erik-powell-1
Tyler Rausa,2016-09-03,1,Boise State,@,Louisiana,W,6,6,100.0,1,2,50.0,9,tyler-rausa-1
AJ Reed,2016-09-03,1,Duke,,North Carolina Central,W,7,7,100.0,0,0,,7,aj-reed-1
Marcus Ripley,2016-09-03,1,Texas State,@,Ohio,W,6,6,100.0,2,2,100.0,12,marcus-ripley-1
Canon Rooker,2016-09-03,1,Middle Tennessee State,,Alabama A&M,W,7,7,100.0,2,2,100.0,13,canon-rooker-1
Cooper Rothe,2016-09-03,1,Wyoming,,Northern Illinois,W,4,4,100.0,2,4,50.0,10,cooper-rothe-1
Aidan Schneider,2016-09-03,1,Oregon,,California-Davis,W,2,2,100.0,1,1,100.0,5,aidan-schneider-1
Austin Seibert,2016-09-03,1,Oklahoma,N,Houston,L,2,2,100.0,1,2,50.0,5,austin-seibert-1
Parker Shaunfield,2016-09-03,1,Southern Mississippi,@,Kentucky,W,5,5,100.0,3,3,100.0,14,parker-shaunfield-1
Dylan Sims,2016-09-03,1,Virginia,,Richmond,L,2,2,100.0,0,0,,2,dylan-sims-1
Joey Slye,2016-09-03,1,Virginia Tech,,Liberty,W,4,4,100.0,2,3,66.7,10,joey-slye-1
Luke Strebel,2016-09-03,1,Air Force,,Abilene Christian,W,4,4,100.0,1,1,100.0,7,luke-strebel-1
Jake Suder,2016-09-03,1,Bowling Green State,@,Ohio State,L,1,1,100.0,1,1,100.0,4,jake-suder-1
Ryan Tice,2016-09-03,1,Michigan,,Hawaii,W,4,4,100.0,0,0,,4,ryan-tice-1
Bratcher Underwood,2016-09-03,1,Troy,,Austin Peay,W,1,2,50.0,0,0,,1,bratcher-underwood-1
Cameron Van Winkle,2016-09-03,1,Washington,,Rutgers,W,6,6,100.0,2,3,66.7,12,cameron-van-winkle-1
Nick Weiler,2016-09-03,1,North Carolina,N,Georgia,L,3,3,100.0,1,1,100.0,6,nick-weiler-1
Chandler Williams,2016-09-03,1,Troy,,Austin Peay,W,1,1,100.0,0,0,,1,chandler-williams-2
Josh Williams,2016-09-03,1,Southern Methodist,@,North Texas,W,4,4,100.0,1,1,100.0,7,josh-williams-9
Matthew Wright,2016-09-03,1,Central Florida,,South Carolina State,W,2,2,100.0,4,4,100.0,14,matthew-wright-1
Matthew Wyman,2016-09-03,1,Kansas,,Rhode Island,W,7,7,100.0,0,1,0.0,7,matthew-wyman-1
Louie Zervos,2016-09-03,1,Ohio,,Texas State,L,4,4,100.0,4,5,80.0,16,louie-zervos-1
Brad Davis,2016-09-04,1,Old Dominion,,Hampton,W,2,2,100.0,0,1,0.0,2,brad-davis-3
Trent Domingue,2016-09-04,1,Texas,,Notre Dame,W,5,6,83.3,1,1,100.0,8,trent-domingue-1
Chris Kirtley,2016-09-04,1,Old Dominion,,Hampton,W,4,4,100.0,1,1,100.0,7,chris-kirtley-1
Joe Tillman,2016-09-04,1,Old Dominion,,Hampton,W,1,1,100.0,0,0,,1,joe-tillman-1
Justin Yoon,2016-09-04,1,Notre Dame,@,Texas,L,6,6,100.0,1,2,50.0,9,justin-yoon-1
Ricky Aguayo,2016-09-05,1,Florida State,N,Mississippi,W,3,3,100.0,6,6,100.0,21,ricky-aguayo-1
Gary Wunderlich,2016-09-05,1,Mississippi,N,Florida State,L,4,4,100.0,0,0,,4,gary-wunderlich-1
Adam Greene,2016-09-09,2,Maryland,@,Florida International,W,5,5,100.0,2,2,100.0,11,adam-greene-1
Cole Murphy,2016-09-09,2,Syracuse,,Louisville,L,4,4,100.0,0,1,0.0,4,cole-murphy-1
Evan O'Hara,2016-09-09,2,Louisville,@,Syracuse,W,8,8,100.0,2,3,66.7,14,evan-ohara-1
Austin Taylor,2016-09-09,2,Florida International,,Maryland,L,2,2,100.0,0,0,,2,austin-taylor-2
Turner Adams,2016-09-10,2,Missouri,,Eastern Michigan,W,2,3,66.7,0,0,,2,turner-adams-1
Ricky Aguayo,2016-09-10,2,Florida State,,Charleston Southern,W,7,7,100.0,1,1,100.0,10,ricky-aguayo-1
Kenneth Allen,2016-09-10,2,Michigan,,Central Florida,W,5,5,100.0,3,3,100.0,14,kenneth-allen-1
Matt Anderson,2016-09-10,2,California,@,San Diego State,L,4,4,100.0,2,2,100.0,10,matt-anderson-3
Stevie Artigue,2016-09-10,2,Louisiana,,McNeese State,W,3,3,100.0,1,1,100.0,6,stevie-artigue-1
Michael Badgley,2016-09-10,2,Miami (FL),,Florida Atlantic,W,5,5,100.0,1,2,50.0,8,michael-badgley-1
Kyle Bambard,2016-09-10,2,North Carolina State,@,East Carolina,L,3,3,100.0,1,1,100.0,6,kyle-bambard-1
Jonathan Barnes,2016-09-10,2,Louisiana Tech,,South Carolina State,W,6,6,100.0,3,3,100.0,15,jonathan-barnes-1
John Baron,2016-09-10,2,San Diego State,,California,W,6,6,100.0,1,1,100.0,9,john-baron-1
Chris Blewitt,2016-09-10,2,Pittsburgh,,Penn State,W,6,6,100.0,0,1,0.0,6,chris-blewitt-1
Matt Boermeester,2016-09-10,2,Southern California,,Utah State,W,6,6,100.0,1,2,50.0,9,matt-boermeester-1
David Bonagura,2016-09-10,2,Rutgers,,Howard,W,7,7,100.0,1,2,50.0,10,david-bonagura-1
Drew Brown,2016-09-10,2,Nebraska,,Wyoming,W,7,7,100.0,1,1,100.0,10,drew-brown-1
Wyatt Bryan,2016-09-10,2,Colorado State,,Texas-San Antonio,W,2,2,100.0,3,3,100.0,11,wyatt-bryan-1
Harrison Butker,2016-09-10,2,Georgia Tech,,Mercer,W,5,5,100.0,0,0,,5,harrison-butker-1
Mike Caggiano,2016-09-10,2,Massachusetts,,Boston College,L,1,1,100.0,0,0,,1,mike-caggiano-1
Chris Callahan,2016-09-10,2,Baylor,,Southern Methodist,W,4,5,80.0,2,2,100.0,10,chris-callahan-3
Daniel Carlson,2016-09-10,2,Auburn,,Arkansas State,W,6,6,100.0,3,3,100.0,15,daniel-carlson-1
Emmit Carpenter,2016-09-10,2,Minnesota,,Indiana State,W,7,7,100.0,3,3,100.0,16,emmit-carpenter-1
Bryce Crawford,2016-09-10,2,San Jose State,,Portland State,W,9,9,100.0,1,1,100.0,12,bryce-crawford-1
Ty Cummings,2016-09-10,2,Houston,,Lamar,W,6,6,100.0,0,2,0.0,6,ty-cummings-1
Amoreto Curraj,2016-09-10,1,Marshall,,Morgan State,W,8,9,88.9,0,1,0.0,8,amoreto-curraj-1
Parker Davidson,2016-09-10,2,New Mexico State,,New Mexico,W,2,3,66.7,4,4,100.0,14,parker-davidson-1
Brad Davis,2016-09-10,2,Old Dominion,@,Appalachian State,L,1,1,100.0,0,0,,1,brad-davis-3
Tyler Davis,2016-09-10,2,Penn State,@,Pittsburgh,L,4,4,100.0,1,1,100.0,7,tyler-davis-3
Colby Delahoussaye,2016-09-10,2,Louisiana State,,Jacksonville State,W,4,4,100.0,0,0,,4,colby-delahoussaye-1
J.D. Dillinger,2016-09-10,2,Purdue,,Cincinnati,L,2,2,100.0,0,1,0.0,2,jd-dillinger-1
Andrew Dirocco,2016-09-10,2,Tulane,,Southern,W,8,8,100.0,1,1,100.0,11,andrew-dirocco-1
Trent Domingue,2016-09-10,2,Texas,,Texas-El Paso,W,5,5,100.0,2,2,100.0,11,trent-domingue-1
Keith Duncan,2016-09-10,2,Iowa,,Iowa State,W,6,6,100.0,0,0,,6,keith-duncan-1
Tyler Durbin,2016-09-10,2,Ohio State,,Tulsa,W,6,6,100.0,2,2,100.0,12,tyler-durbin-1
Brian Eavey,2016-09-10,2,Central Michigan,@,Oklahoma State,W,3,4,75.0,1,1,100.0,6,brian-eavey-1
Victor Falcon,2016-09-10,2,Texas-San Antonio,@,Colorado State,L,2,2,100.0,0,0,,2,victor-falcon-1
Craig Ford,2016-09-10,2,Louisiana-Monroe,@,Oklahoma,L,2,2,100.0,1,1,100.0,5,craig-ford-1
Paul Fricano,2016-09-10,2,Eastern Michigan,@,Missouri,L,3,3,100.0,0,1,0.0,3,paul-fricano-1
Elliot Fry,2016-09-10,2,South Carolina,@,Mississippi State,L,2,2,100.0,0,1,0.0,2,elliot-fry-1
Rafael Gaglianone,2016-09-10,2,Wisconsin,,Akron,W,7,7,100.0,1,1,100.0,10,rafael-gaglianone-1
Andrew Gantz,2016-09-10,2,Cincinnati,@,Purdue,W,5,5,100.0,1,1,100.0,8,andrew-gantz-1
Diego Gonzalez,2016-09-10,2,Colorado,,Idaho State,W,7,7,100.0,0,0,,7,diego-gonzalez-2
Zane Gonzalez,2016-09-10,2,Arizona State,,Texas Tech,W,9,9,100.0,1,1,100.0,12,zane-gonzalez-1
Ryan Graf,2016-09-10,2,Texas Christian,,Arkansas,L,5,5,100.0,1,2,50.0,8,ryan-graf-1
Chris Graham,2016-09-10,2,Colorado,,Idaho State,W,1,1,100.0,0,1,0.0,1,chris-graham-1
Westin Graves,2016-09-10,2,Mississippi State,,South Carolina,W,3,3,100.0,2,2,100.0,9,westin-graves-1
Adam Griffith,2016-09-10,2,Alabama,,Western Kentucky,W,5,5,100.0,1,2,50.0,8,adam-griffith-1
Ben Grogan,2016-09-10,2,Oklahoma State,,Central Michigan,L,3,3,100.0,1,1,100.0,6,ben-grogan-1
Christian Hagan,2016-09-10,2,Northern Illinois,@,South Florida,L,2,2,100.0,1,1,100.0,5,christian-hagan-1
Morgan Hagee,2016-09-10,2,Ball State,@,Indiana,L,2,2,100.0,2,2,100.0,8,morgan-hagee-1
William Ham,2016-09-10,2,Georgia,,Nicholls State,W,2,2,100.0,2,3,66.7,8,william-ham-1
Butch Hampton,2016-09-10,2,Western Michigan,,North Carolina Central,W,10,10,100.0,0,0,,10,butch-hampton-1
Randy Harvey,2016-09-10,2,Tulane,,Southern,W,1,1,100.0,0,0,,1,randy-harvey-1
Clayton Hatfield,2016-09-10,2,Texas Tech,@,Arizona State,L,7,8,87.5,0,0,,7,clayton-hatfield-1
Cole Hedlund,2016-09-10,2,Arkansas,@,Texas Christian,W,3,3,100.0,2,3,66.7,9,cole-hedlund-1
JD Houston,2016-09-10,2,Arkansas State,@,Auburn,L,2,2,100.0,0,1,0.0,2,jd-houston-1
Mitchell Howard,2016-09-10,2,Army,,Rice,W,4,4,100.0,1,1,100.0,7,mitchell-howard-1
Greg Huegel,2016-09-10,2,Clemson,,Troy,W,3,3,100.0,3,3,100.0,12,greg-huegel-1
Shane Hynes,2016-09-10,2,Kent State,,North Carolina A&T,L,3,3,100.0,3,3,100.0,12,shane-hynes-1
Austin Jones,2016-09-10,2,Temple,,Stony Brook,W,5,5,100.0,1,1,100.0,8,austin-jones-4
Greg Joseph,2016-09-10,2,Florida Atlantic,@,Miami (FL),L,1,1,100.0,1,1,100.0,4,greg-joseph-2
Ryan Kay,2016-09-10,2,Troy,@,Clemson,L,3,3,100.0,1,2,50.0,6,ryan-kay-1
Mike Knoll,2016-09-10,2,Boston College,@,Massachusetts,W,2,3,66.7,2,2,100.0,8,mike-knoll-2
Younghoe Koo,2016-09-10,2,Georgia Southern,@,South Alabama,W,3,3,100.0,1,1,100.0,6,younghoe-koo-1
Kody Kroening,2016-09-10,2,Fresno State,,Sacramento State,W,4,4,100.0,1,1,100.0,7,kody-kroening-1
Daniel LaCamera,2016-09-10,2,Texas A&M,,Prairie View A&M,W,8,8,100.0,3,3,100.0,17,daniel-lacamera-1
Austin Macginnis,2016-09-10,2,Kentucky,@,Florida,L,1,1,100.0,0,1,0.0,1,austin-macginnis-1
Jay Mattox,2016-09-10,2,Texas-El Paso,@,Texas,L,1,1,100.0,0,0,,1,jay-mattox-1
Tucker McCann,2016-09-10,2,Missouri,,Eastern Michigan,W,5,6,83.3,0,0,,5,tucker-mccann-1
Chase McLaughlin,2016-09-10,2,Illinois,,North Carolina,L,3,3,100.0,0,0,,3,chase-mclaughlin-1
Aaron Medley,2016-09-10,2,Tennessee,N,Virginia Tech,W,6,6,100.0,1,2,50.0,9,aaron-medley-1
Jack Mitchell,2016-09-10,2,Northwestern,,Illinois State,L,1,1,100.0,0,1,0.0,1,jack-mitchell-2
Bennett Moehring,2016-09-10,2,Navy,,Connecticut,W,4,4,100.0,0,1,0.0,4,bennett-moehring-1
Mike Molina,2016-09-10,2,West Virginia,,Youngstown State,W,5,5,100.0,1,2,50.0,8,mike-molina-1
JJ Molson,2016-09-10,2,UCLA,,Nevada-Las Vegas,W,5,5,100.0,0,0,,5,jj-molson-1
Trevor Moore,2016-09-10,2,North Texas,,Bethune-Cookman,W,5,5,100.0,2,2,100.0,11,trevor-moore-1
Stephen Muscarello,2016-09-10,2,UNC Charlotte,,Elon,W,5,6,83.3,0,0,,5,stephen-muscarello-1
Emilio Nadelman,2016-09-10,2,South Florida,,Northern Illinois,W,6,6,100.0,2,2,100.0,12,emilio-nadelman-1
Ryan Nuss,2016-09-10,2,Western Kentucky,@,Alabama,L,1,1,100.0,1,1,100.0,4,ryan-nuss-1
Tom O'Leary,2016-09-10,2,Akron,@,Wisconsin,L,1,1,100.0,1,1,100.0,4,tom-oleary-2
Griffin Oakes,2016-09-10,2,Indiana,,Ball State,W,3,3,100.0,3,3,100.0,12,griffin-oakes-1
Jake Oldroyd,2016-09-10,2,Brigham Young,@,Utah,L,1,1,100.0,2,2,100.0,7,jake-oldroyd-1
Tommy Openshaw,2016-09-10,2,Vanderbilt,,Middle Tennessee State,W,6,6,100.0,1,1,100.0,9,tommy-openshaw-1
Evan Pantels,2016-09-10,2,Nevada-Las Vegas,@,UCLA,L,3,3,100.0,0,0,,3,evan-pantels-1
Andy Phillips,2016-09-10,2,Utah,,Brigham Young,W,2,2,100.0,2,2,100.0,8,andy-phillips-2
Eddy Pineiro,2016-09-10,2,Florida,,Kentucky,W,6,6,100.0,1,3,33.3,9,eddy-pineiro-1
Davis Plowman,2016-09-10,2,East Carolina,,North Carolina State,W,3,4,75.0,2,3,66.7,9,davis-plowman-1
Josh Pollack,2016-09-10,2,Arizona,,Grambling State,W,4,4,100.0,1,1,100.0,7,josh-pollack-1
Erik Powell,2016-09-10,2,Washington State,@,Boise State,L,4,4,100.0,0,1,0.0,4,erik-powell-1
Bobby Puyol,2016-09-10,2,Connecticut,@,Navy,L,3,3,100.0,1,1,100.0,6,bobby-puyol-1
Tyler Rausa,2016-09-10,2,Boise State,,Washington State,W,4,4,100.0,1,1,100.0,7,tyler-rausa-1
AJ Reed,2016-09-10,2,Duke,,Wake Forest,L,2,2,100.0,0,2,0.0,2,aj-reed-1
Austin Rehkow,2016-09-10,2,Idaho,@,Washington,L,2,2,100.0,0,1,0.0,2,austin-rehkow-1
Canon Rooker,2016-09-10,2,Middle Tennessee State,@,Vanderbilt,L,3,3,100.0,1,2,50.0,6,canon-rooker-1
Cooper Rothe,2016-09-10,2,Wyoming,@,Nebraska,L,2,2,100.0,1,3,33.3,5,cooper-rothe-1
Michael Rubino,2016-09-10,2,Appalachian State,,Old Dominion,W,4,4,100.0,1,1,100.0,7,michael-rubino-1
