Player,Date,G,School,Loc,Opponent,WL,XP Made,XP Att,XP %,FG Made,FG Att,FG %,Pts,unique_id
Greg Joseph,2014-09-13,3,Florida Atlantic,,Tulsa,W,5,5,100.0,2,2,100.0,11,greg-joseph-2
Ross Martin,2014-09-13,3,Duke,,Kansas,W,5,5,100.0,2,2,100.0,11,ross-martin-1
Kyle Brindza,2014-09-13,3,Notre Dame,N,Purdue,W,3,3,100.0,3,4,75.0,12,kyle-brindza-1
Will Conant,2014-09-13,3,Air Force,@,Georgia State,W,6,6,100.0,2,2,100.0,12,will-conant-1
Sean Nuernberger,2014-09-13,3,Ohio State,,Kent State,W,9,9,100.0,1,1,100.0,12,sean-nuernberger-1
Francisco Velez,2014-09-13,3,Florida,,Kentucky,W,3,3,100.0,3,4,75.0,12,francisco-velez-1
Brad Craddock,2014-09-13,3,Maryland,,West Virginia,L,4,4,100.0,3,3,100.0,13,brad-craddock-1
Ben Grogan,2014-09-13,3,Oklahoma State,,Texas-San Antonio,W,4,4,100.0,3,3,100.0,13,ben-grogan-1
Justin Haig,2014-09-13,3,Marshall,,Ohio,W,5,5,100.0,3,4,75.0,14,justin-haig-1
Cameron Van Winkle,2014-09-13,3,Washington,,Illinois,W,5,5,100.0,3,3,100.0,14,cameron-van-winkle-1
Tyler Tate,2014-09-13,3,Bowling Green State,,Indiana,W,3,4,75.0,4,4,100.0,15,tyler-tate-1
Garrett Schwettman,2014-09-13,3,Western Kentucky,@,Middle Tennessee State,L,5,5,100.0,4,5,80.0,17,garrett-schwettman-1
Jack Cantele,2014-09-18,3,Kansas State,,Auburn,L,1,1,100.0,0,3,0.0,1,jack-cantele-1
Matthew McCrane,2014-09-18,3,Kansas State,,Auburn,L,1,1,100.0,0,0,,1,matthew-mccrane-1
Daniel Carlson,2014-09-18,3,Auburn,@,Kansas State,W,2,2,100.0,2,2,100.0,8,daniel-carlson-1
Bobby Puyol,2014-09-19,4,Connecticut,@,South Florida,L,0,1,0.0,0,0,,0,bobby-puyol-1
Marvin Kloss,2014-09-19,4,South Florida,,Connecticut,W,2,2,100.0,1,1,100.0,5,marvin-kloss-1
Luke Ferguson,2014-09-20,4,Arkansas State,,Utah State,W,0,3,0.0,0,0,,0,luke-ferguson-1
Aleem Sunanon,2014-09-20,3,South Alabama,,Georgia Southern,L,0,1,0.0,0,0,,0,aleem-sunanon-1
Taylor Zalewski,2014-09-20,4,Illinois,,Texas State,W,0,1,0.0,0,0,,0,taylor-zalewski-1
Ryan Kay,2014-09-20,4,Troy,@,Georgia,L,0,0,,0,1,0.0,0,ryan-kay-1
Ty Cummings,2014-09-20,4,Houston,,Nevada-Las Vegas,W,1,1,100.0,0,0,,1,ty-cummings-1
Andrew Dirocco,2014-09-20,4,Tulane,@,Duke,L,1,2,50.0,0,0,,1,andrew-dirocco-1
Donny Hageman,2014-09-20,3,San Diego State,@,Oregon State,L,1,1,100.0,0,0,,1,donny-hageman-1
Joey Launceford,2014-09-20,4,Boston College,,Maine,W,1,2,50.0,0,0,,1,joey-launceford-1
Austin Lopez,2014-09-20,3,San Jose State,@,Minnesota,L,1,1,100.0,0,2,0.0,1,austin-lopez-1
Nick Diaz,2014-09-20,4,Utah State,@,Arkansas State,L,2,2,100.0,0,1,0.0,2,nick-diaz-1
Jonathan Leiva,2014-09-20,4,Nevada-Las Vegas,@,Houston,L,2,2,100.0,0,0,,2,jonathan-leiva-1
Wil Lutz,2014-09-20,4,Georgia State,@,Washington,L,2,2,100.0,0,0,,2,wil-lutz-1
Zach Matics,2014-09-20,3,Appalachian State,@,Southern Mississippi,L,2,3,66.7,0,3,0.0,2,zach-matics-1
Dylan Mulder,2014-09-20,4,Eastern Michigan,@,Michigan State,L,2,2,100.0,0,0,,2,dylan-mulder-1
Griffin Oakes,2014-09-20,3,Indiana,@,Missouri,W,2,2,100.0,0,0,,2,griffin-oakes-1
Mick Ellis,2014-09-20,4,Iowa,@,Pittsburgh,W,3,3,100.0,0,0,,3,mick-ellis-1
Dan Grochowski,2014-09-20,3,Army,@,Wake Forest,L,3,3,100.0,0,1,0.0,3,dan-grochowski-1
Shawn Moffitt,2014-09-20,3,Central Florida,,Bethune-Cookman,W,3,3,100.0,0,0,,3,shawn-moffitt-1
Will Oliver,2014-09-20,4,Colorado,,Hawaii,W,3,3,100.0,0,0,,3,will-oliver-1
Hunter Stover,2014-09-20,4,Louisiana,@,Boise State,L,0,1,0.0,1,1,100.0,3,hunter-stover-1
Francisco Velez,2014-09-20,4,Florida,@,Alabama,L,3,3,100.0,0,0,,3,francisco-velez-1
Marshall Koehn,2014-09-20,4,Iowa,@,Pittsburgh,W,0,0,,1,1,100.0,3,marshall-koehn-1
Austin Taylor,2014-09-20,4,Florida International,,Louisville,L,0,0,,1,2,50.0,3,austin-taylor-2
Brian Eavey,2014-09-20,4,Central Michigan,@,Kansas,L,1,1,100.0,1,1,100.0,4,brian-eavey-1
Alex Hanks,2014-09-20,4,Georgia Southern,@,South Alabama,W,4,4,100.0,0,1,0.0,4,alex-hanks-1
Cole Murphy,2014-09-20,3,Syracuse,,Maryland,L,1,1,100.0,1,1,100.0,4,cole-murphy-1
Trevor Romaine,2014-09-20,3,Oregon State,,San Diego State,W,4,4,100.0,0,0,,4,trevor-romaine-1
Roberto Aguayo,2014-09-20,3,Florida State,,Clemson,W,2,2,100.0,1,1,100.0,5,roberto-aguayo-1
Colby Delahoussaye,2014-09-20,4,Louisiana State,,Mississippi State,L,2,2,100.0,1,1,100.0,5,colby-delahoussaye-1
Maxwell Johnson,2014-09-20,4,New Mexico State,,New Mexico,L,5,5,100.0,0,0,,5,maxwell-johnson-1
Robert Stein,2014-09-20,3,Akron,,Marshall,L,2,2,100.0,1,1,100.0,5,robert-stein-1
Tyler Tate,2014-09-20,4,Bowling Green State,@,Wisconsin,L,2,2,100.0,1,1,100.0,5,tyler-tate-1
Patrick Clarke,2014-09-20,4,Buffalo,,Norfolk State,W,3,3,100.0,1,2,50.0,6,patrick-clarke-1
Adam Griffith,2014-09-20,4,Alabama,,Florida,W,6,6,100.0,0,1,0.0,6,adam-griffith-1
James Hairston,2014-09-20,3,Rice,,Old Dominion,L,6,6,100.0,0,1,0.0,6,james-hairston-1
Jack Mitchell,2014-09-20,3,Northwestern,,Western Illinois,W,3,3,100.0,1,1,100.0,6,jack-mitchell-2
Kaleb Patterson,2014-09-20,4,Miami (OH),@,Cincinnati,L,3,3,100.0,1,2,50.0,6,kaleb-patterson-1
David Reisner,2014-09-20,4,Illinois,,Texas State,W,3,3,100.0,1,1,100.0,6,david-reisner-1
Niklas Sade,2014-09-20,4,North Carolina State,,Presbyterian,W,6,6,100.0,0,0,,6,niklas-sade-1
Nick Sloan,2014-09-20,4,Navy,,Rutgers,L,3,3,100.0,1,2,50.0,6,nick-sloan-1
Mike Weaver,2014-09-20,4,Wake Forest,,Army,W,3,3,100.0,1,1,100.0,6,mike-weaver-1
Matthew Wyman,2014-09-20,3,Kansas,,Central Michigan,W,3,3,100.0,1,2,50.0,6,matthew-wyman-1
Cody Rademacher,2014-09-20,3,Southern Methodist,,Texas A&M,L,0,0,,2,3,66.7,6,cody-rademacher-1
Quentin Breshears,2014-09-20,4,Washington State,,Oregon,L,4,4,100.0,1,2,50.0,7,quentin-breshears-2
Chris Blewitt,2014-09-20,4,Pittsburgh,,Iowa,L,2,2,100.0,2,2,100.0,8,chris-blewitt-1
Kody Kroening,2014-09-20,4,Fresno State,,Southern Utah,W,8,8,100.0,0,0,,8,kody-kroening-1
Stuart Williams,2014-09-20,4,Wyoming,,Florida Atlantic,W,2,2,100.0,2,2,100.0,8,stuart-williams-1
Matt Wogan,2014-09-20,4,Oregon,@,Washington State,W,5,5,100.0,1,2,50.0,8,matt-wogan-1
Andrew Baggett,2014-09-20,4,Missouri,,Indiana,L,3,3,100.0,2,2,100.0,9,andrew-baggett-1
Jonathan Barnes,2014-09-20,4,Louisiana Tech,,Northwestern State,L,3,3,100.0,2,2,100.0,9,jonathan-barnes-1
Harrison Butker,2014-09-20,4,Georgia Tech,@,Virginia Tech,W,3,3,100.0,2,3,66.7,9,harrison-butker-1
Paul Griggs,2014-09-20,4,Purdue,,Southern Illinois,W,3,3,100.0,2,2,100.0,9,paul-griggs-1
Andrew Haldeman,2014-09-20,3,Western Michigan,,Murray State,W,6,6,100.0,1,1,100.0,9,andrew-haldeman-1
Michael Hunnicutt,2014-09-20,4,Oklahoma,@,West Virginia,W,6,6,100.0,1,1,100.0,9,michael-hunnicutt-1
Josh Lambert,2014-09-20,4,West Virginia,,Oklahoma,L,3,3,100.0,2,2,100.0,9,josh-lambert-1
James Langford,2014-09-20,3,California,@,Arizona,L,6,6,100.0,1,2,50.0,9,james-langford-1
Ross Martin,2014-09-20,4,Duke,,Tulane,W,6,6,100.0,1,1,100.0,9,ross-martin-1
Cameron Van Winkle,2014-09-20,4,Washington,,Georgia State,W,6,6,100.0,1,1,100.0,9,cameron-van-winkle-1
Kyle Bullard,2014-09-20,4,Houston,,Nevada-Las Vegas,W,4,5,80.0,2,2,100.0,10,kyle-bullard-1
Brad Craddock,2014-09-20,4,Maryland,@,Syracuse,W,4,4,100.0,2,2,100.0,10,brad-craddock-1
Jake Elliott,2014-09-20,3,Memphis,,Middle Tennessee State,W,4,4,100.0,2,3,66.7,10,jake-elliott-1
Dan Goodale,2014-09-20,4,Boise State,,Louisiana,W,4,4,100.0,2,4,50.0,10,dan-goodale-1
Warren Harvey,2014-09-20,4,East Carolina,,North Carolina,W,10,10,100.0,0,1,0.0,10,warren-harvey-1
John Henson,2014-09-20,4,Arkansas,,Northern Illinois,W,7,7,100.0,1,2,50.0,10,john-henson-1
Tommy Openshaw,2014-09-20,4,Vanderbilt,,South Carolina,L,4,4,100.0,2,3,66.7,10,tommy-openshaw-1
Evan Sobiesk,2014-09-20,4,Mississippi State,@,Louisiana State,W,4,4,100.0,2,2,100.0,10,evan-sobiesk-1
Trevor Moore,2014-09-20,4,North Texas,,Nicholls State,W,11,11,100.0,0,0,,11,trevor-moore-1
Trevor Samson,2014-09-20,4,Brigham Young,,Virginia,W,5,5,100.0,2,2,100.0,11,trevor-samson-1
Scott Secor,2014-09-20,4,Ball State,@,Toledo,L,2,2,100.0,3,4,75.0,11,scott-secor-1
Nick Weiler,2014-09-20,3,North Carolina,@,East Carolina,L,5,5,100.0,2,2,100.0,11,nick-weiler-1
Sam Ficken,2014-09-20,4,Penn State,,Massachusetts,W,6,6,100.0,2,2,100.0,12,sam-ficken-1
Elliot Fry,2014-09-20,4,South Carolina,@,Vanderbilt,W,6,6,100.0,2,2,100.0,12,elliot-fry-1
Justin Haig,2014-09-20,4,Marshall,@,Akron,W,6,6,100.0,2,2,100.0,12,justin-haig-1
Marshall Morgan,2014-09-20,3,Georgia,,Troy,W,9,9,100.0,1,1,100.0,12,marshall-morgan-1
Tyler Hadden,2014-09-20,4,Hawaii,@,Colorado,L,0,0,,4,4,100.0,12,tyler-hadden-1
Michael Geiger,2014-09-20,3,Michigan State,,Eastern Michigan,W,10,10,100.0,1,1,100.0,13,michael-geiger-1
Greg Joseph,2014-09-20,4,Florida Atlantic,@,Wyoming,L,1,1,100.0,4,4,100.0,13,greg-joseph-2
Casey Skowron,2014-09-20,4,Arizona,,California,W,4,4,100.0,3,4,75.0,13,casey-skowron-1
Andy Phillips,2014-09-20,3,Utah,@,Michigan,W,2,2,100.0,4,5,80.0,14,andy-phillips-2
Ian Frye,2014-09-20,4,Virginia,@,Brigham Young,L,3,3,100.0,4,4,100.0,15,ian-frye-1
Josh Lambo,2014-09-20,4,Texas A&M,@,Southern Methodist,W,7,7,100.0,3,3,100.0,16,josh-lambo-1
Zach Matics,2014-09-25,4,Appalachian State,@,Georgia Southern,L,2,2,100.0,0,0,,2,zach-matics-1
Ryan Bustin,2014-09-25,4,Texas Tech,@,Oklahoma State,L,5,5,100.0,0,0,,5,ryan-bustin-1
Zane Gonzalez,2014-09-25,4,Arizona State,,UCLA,L,3,3,100.0,2,2,100.0,9,zane-gonzalez-1
Ben Grogan,2014-09-25,4,Oklahoma State,,Texas Tech,W,6,6,100.0,1,1,100.0,9,ben-grogan-1
Alex Hanks,2014-09-25,5,Georgia Southern,,Appalachian State,W,4,4,100.0,2,2,100.0,10,alex-hanks-1
Ka'Imi Fairbairn,2014-09-25,4,UCLA,@,Arizona State,W,8,8,100.0,2,2,100.0,14,kaimi-fairbairn-1
Ricky Segers,2014-09-26,5,Old Dominion,,Middle Tennessee State,L,0,0,,0,1,0.0,0,ricky-segers-1
Cody Clark,2014-09-26,5,Middle Tennessee State,@,Old Dominion,W,2,2,100.0,1,2,50.0,5,cody-clark-1
Kody Kroening,2014-09-26,5,Fresno State,@,New Mexico,W,5,5,100.0,0,0,,5,kody-kroening-1
Jack Cantele,2014-09-27,4,Kansas State,,Texas-El Paso,W,0,1,0.0,0,0,,0,jack-cantele-1
Andrew Dirocco,2014-09-27,5,Tulane,@,Rutgers,L,0,1,0.0,0,1,0.0,0,andrew-dirocco-1
Kevin Cronin,2014-09-27,4,Michigan State,,Wyoming,W,1,1,100.0,0,0,,1,kevin-cronin-1
Maxwell Johnson,2014-09-27,5,New Mexico State,@,Louisiana State,L,1,1,100.0,0,1,0.0,1,maxwell-johnson-1
Tommy Openshaw,2014-09-27,5,Vanderbilt,@,Kentucky,L,1,1,100.0,0,0,,1,tommy-openshaw-1
Cameron Van Winkle,2014-09-27,5,Washington,,Stanford,L,1,1,100.0,0,0,,1,cameron-van-winkle-1
Dan Goodale,2014-09-27,5,Boise State,@,Air Force,L,2,2,100.0,0,1,0.0,2,dan-goodale-1
Ty Long,2014-09-27,4,Alabama-Birmingham,,Florida International,L,2,3,66.7,0,1,0.0,2,ty-long-1
David Reisner,2014-09-27,5,Illinois,@,Nebraska,L,2,2,100.0,0,0,,2,david-reisner-1
Jed Solomon,2014-09-27,5,Troy,@,Louisiana-Monroe,L,2,2,100.0,0,0,,2,jed-solomon-1
Stuart Williams,2014-09-27,5,Wyoming,@,Michigan State,L,2,2,100.0,0,1,0.0,2,stuart-williams-1
Andrew Baggett,2014-09-27,5,Missouri,@,South Carolina,W,3,3,100.0,0,1,0.0,3,andrew-baggett-1
Cole Murphy,2014-09-27,4,Syracuse,N,Notre Dame,L,0,1,0.0,1,2,50.0,3,cole-murphy-1
Kaleb Patterson,2014-09-27,5,Miami (OH),@,Buffalo,L,3,3,100.0,0,0,,3,kaleb-patterson-1
Nick Sloan,2014-09-27,5,Navy,,Western Kentucky,L,3,3,100.0,0,1,0.0,3,nick-sloan-1
Robert Stein,2014-09-27,4,Akron,@,Pittsburgh,W,3,3,100.0,0,0,,3,robert-stein-1
Brent Zuzo,2014-09-27,4,Nevada,@,San Jose State,W,3,3,100.0,0,1,0.0,3,brent-zuzo-1
Jake Elliott,2014-09-27,4,Memphis,@,Mississippi,L,0,0,,1,1,100.0,3,jake-elliott-1
Chris Blewitt,2014-09-27,5,Pittsburgh,,Akron,L,1,1,100.0,1,1,100.0,4,chris-blewitt-1
Quentin Breshears,2014-09-27,5,Washington State,@,Utah,W,4,4,100.0,0,0,,4,quentin-breshears-2
Brian Eavey,2014-09-27,5,Central Michigan,@,Toledo,L,4,4,100.0,0,0,,4,brian-eavey-1
Paul Griggs,2014-09-27,5,Purdue,,Iowa,L,1,1,100.0,1,2,50.0,4,paul-griggs-1
John Henson,2014-09-27,5,Arkansas,N,Texas A&M,L,4,4,100.0,0,1,0.0,4,john-henson-1
Marvin Kloss,2014-09-27,5,South Florida,@,Wisconsin,L,1,1,100.0,1,1,100.0,4,marvin-kloss-1
Austin Lopez,2014-09-27,4,San Jose State,,Nevada,L,1,1,100.0,1,2,50.0,4,austin-lopez-1
Ross Martin,2014-09-27,5,Duke,@,Miami (FL),L,1,1,100.0,1,1,100.0,4,ross-martin-1
Jay Mattox,2014-09-27,4,Texas-El Paso,@,Kansas State,L,4,4,100.0,0,0,,4,jay-mattox-1
Cole Netten,2014-09-27,4,Iowa State,,Baylor,L,4,4,100.0,0,0,,4,cole-netten-1
Trevor Romaine,2014-09-27,4,Oregon State,@,Southern California,L,1,1,100.0,1,1,100.0,4,trevor-romaine-1
Mike Weaver,2014-09-27,5,Wake Forest,@,Louisville,L,1,1,100.0,1,1,100.0,4,mike-weaver-1
Jonathan Barnes,2014-09-27,5,Louisiana Tech,@,Auburn,L,2,2,100.0,1,2,50.0,5,jonathan-barnes-1
Patrick Clarke,2014-09-27,5,Buffalo,,Miami (OH),W,2,3,66.7,1,1,100.0,5,patrick-clarke-1
Dan Grochowski,2014-09-27,4,Army,@,Yale,L,5,5,100.0,0,2,0.0,5,dan-grochowski-1
Andrew Haldeman,2014-09-27,4,Western Michigan,@,Virginia Tech,L,2,2,100.0,1,2,50.0,5,andrew-haldeman-1
Andre Heidari,2014-09-27,4,Southern California,,Oregon State,W,5,5,100.0,0,1,0.0,5,andre-heidari-1
Greg Joseph,2014-09-27,5,Florida Atlantic,,Texas-San Antonio,W,5,6,83.3,0,1,0.0,5,greg-joseph-2
Josh Lambo,2014-09-27,5,Texas A&M,N,Arkansas,W,5,5,100.0,0,1,0.0,5,josh-lambo-1
Jonathan Leiva,2014-09-27,5,Nevada-Las Vegas,@,San Diego State,L,2,2,100.0,1,2,50.0,5,jonathan-leiva-1
Jack Mitchell,2014-09-27,4,Northwestern,@,Penn State,W,2,4,50.0,1,2,50.0,5,jack-mitchell-2
Marshall Morgan,2014-09-27,4,Georgia,,Tennessee,W,5,5,100.0,0,0,,5,marshall-morgan-1
Nick Rose,2014-09-27,4,Texas,@,Kansas,W,2,3,66.7,1,2,50.0,5,nick-rose-1
Nick Weiler,2014-09-27,4,North Carolina,@,Clemson,L,5,5,100.0,0,0,,5,nick-weiler-1
Andrew Fletcher,2014-09-27,4,Mississippi,,Memphis,W,3,3,100.0,1,3,33.3,6,andrew-fletcher-1
Marshall Koehn,2014-09-27,5,Iowa,@,Purdue,W,3,3,100.0,1,1,100.0,6,marshall-koehn-1
Sam Ficken,2014-09-27,5,Penn State,,Northwestern,L,0,0,,2,3,66.7,6,sam-ficken-1
Kyle Brindza,2014-09-27,4,Notre Dame,N,Syracuse,W,4,4,100.0,1,1,100.0,7,kyle-brindza-1
Chris Callahan,2014-09-27,4,Baylor,@,Iowa State,W,7,7,100.0,0,1,0.0,7,chris-callahan-3
Michael Geiger,2014-09-27,4,Michigan State,,Wyoming,W,7,7,100.0,0,0,,7,michael-geiger-1
Anthony Melchiori,2014-09-27,4,Kent State,@,Virginia,L,1,1,100.0,2,2,100.0,7,anthony-melchiori-1
Roberto Aguayo,2014-09-27,4,Florida State,@,North Carolina State,W,8,8,100.0,0,0,,8,roberto-aguayo-1
Will Conant,2014-09-27,4,Air Force,,Boise State,W,2,2,100.0,2,2,100.0,8,will-conant-1
Elliot Fry,2014-09-27,5,South Carolina,,Missouri,L,2,2,100.0,2,2,100.0,8,elliot-fry-1
Will Oliver,2014-09-27,5,Colorado,@,California,L,8,8,100.0,0,3,0.0,8,will-oliver-1
Jordan Williamson,2014-09-27,4,Stanford,@,Washington,W,2,2,100.0,2,3,66.7,8,jordan-williamson-1
Daniel Carlson,2014-09-27,4,Auburn,,Louisiana Tech,W,6,6,100.0,1,2,50.0,9,daniel-carlson-1
Colby Delahoussaye,2014-09-27,5,Louisiana State,,New Mexico State,W,9,9,100.0,0,0,,9,colby-delahoussaye-1
Ian Frye,2014-09-27,5,Virginia,,Kent State,W,6,6,100.0,1,1,100.0,9,ian-frye-1
Andy Phillips,2014-09-27,4,Utah,,Washington State,L,3,3,100.0,2,3,66.7,9,andy-phillips-2
Griffin Oakes,2014-09-27,4,Indiana,,Maryland,L,0,0,,3,4,75.0,9,griffin-oakes-1
Donny Hageman,2014-09-27,4,San Diego State,,Nevada-Las Vegas,W,4,4,100.0,2,2,100.0,10,donny-hageman-1
Matthew McCrane,2014-09-27,4,Kansas State,,Texas-El Paso,W,7,7,100.0,1,1,100.0,10,matthew-mccrane-1
Carl Salazar,2014-09-27,4,Tulsa,,Texas State,L,4,4,100.0,2,2,100.0,10,carl-salazar-1
Austin Taylor,2014-09-27,5,Florida International,@,Alabama-Birmingham,W,4,4,100.0,2,3,66.7,10,austin-taylor-2
James Farrimond,2014-09-27,4,Rice,@,Southern Mississippi,W,5,5,100.0,2,2,100.0,11,james-farrimond-1
James Langford,2014-09-27,4,California,,Colorado,W,8,8,100.0,1,2,50.0,11,james-langford-1
Niklas Sade,2014-09-27,5,North Carolina State,,Florida State,L,5,5,100.0,2,2,100.0,11,niklas-sade-1
Tyler Tate,2014-09-27,5,Bowling Green State,@,Massachusetts,W,5,6,83.3,2,2,100.0,11,tyler-tate-1
Sean Nuernberger,2014-09-27,4,Ohio State,,Cincinnati,W,6,6,100.0,2,2,100.0,12,sean-nuernberger-1
Garrett Schwettman,2014-09-27,4,Western Kentucky,@,Navy,W,3,3,100.0,3,3,100.0,12,garrett-schwettman-1
Brad Craddock,2014-09-27,5,Maryland,@,Indiana,W,4,4,100.0,3,3,100.0,13,brad-craddock-1
Sean Ianno,2014-09-27,4,Texas-San Antonio,@,Florida Atlantic,L,4,4,100.0,3,3,100.0,13,sean-ianno-1
Greg Joseph,2014-10-02,6,Florida Atlantic,@,Florida International,L,1,1,100.0,1,1,100.0,4,greg-joseph-2
Shawn Moffitt,2014-10-02,4,Central Florida,@,Houston,W,2,2,100.0,1,1,100.0,5,shawn-moffitt-1
Matt Wogan,2014-10-02,5,Oregon,,Arizona,L,3,3,100.0,1,1,100.0,6,matt-wogan-1
Casey Skowron,2014-10-02,5,Arizona,@,Oregon,W,4,4,100.0,1,1,100.0,7,casey-skowron-1
Austin Taylor,2014-10-02,6,Florida International,,Florida Atlantic,W,5,5,100.0,1,1,100.0,8,austin-taylor-2
Kyle Bullard,2014-10-02,5,Houston,,Central Florida,L,0,0,,4,4,100.0,12,kyle-bullard-1
Jake Thompson,2014-10-03,5,Utah State,@,Brigham Young,W,0,0,,1,1,100.0,3,jake-thompson-1
Nick Diaz,2014-10-03,5,Utah State,@,Brigham Young,W,5,5,100.0,0,0,,5,nick-diaz-1
Kody Kroening,2014-10-03,6,Fresno State,,San Diego State,W,3,3,100.0,1,2,50.0,6,kody-kroening-1
Cole Murphy,2014-10-03,5,Syracuse,,Louisville,L,0,0,,2,2,100.0,6,cole-murphy-1
Donny Hageman,2014-10-03,5,San Diego State,@,Fresno State,L,1,1,100.0,2,2,100.0,7,donny-hageman-1
Trevor Samson,2014-10-03,5,Brigham Young,,Utah State,L,2,2,100.0,2,2,100.0,8,trevor-samson-1
Luke Ferguson,2014-10-04,5,Arkansas State,,Louisiana-Monroe,W,0,4,0.0,0,0,,0,luke-ferguson-1
Andrew Fletcher,2014-10-04,5,Mississippi,,Alabama,W,0,1,0.0,0,1,0.0,0,andrew-fletcher-1
Ryan Bustin,2014-10-04,5,Texas Tech,@,Kansas State,L,1,1,100.0,0,0,,1,ryan-bustin-1
Jack Cantele,2014-10-04,5,Kansas State,,Texas Tech,W,1,1,100.0,0,0,,1,jack-cantele-1
Colby Delahoussaye,2014-10-04,6,Louisiana State,@,Auburn,L,1,1,100.0,0,0,,1,colby-delahoussaye-1
Nick Rose,2014-10-04,5,Texas,,Baylor,L,1,1,100.0,0,0,,1,nick-rose-1
Francisco Velez,2014-10-04,5,Florida,@,Tennessee,W,1,1,100.0,0,0,,1,francisco-velez-1
Tyler Hadden,2014-10-04,5,Hawaii,@,Rice,L,2,2,100.0,0,1,0.0,2,tyler-hadden-1
Jordan Williamson,2014-10-04,5,Stanford,@,Notre Dame,L,2,2,100.0,0,0,,2,jordan-williamson-1
Matthew Wyman,2014-10-04,5,Kansas,@,West Virginia,L,2,2,100.0,0,0,,2,matthew-wyman-1
Sean Ianno,2014-10-04,5,Texas-San Antonio,,New Mexico,L,0,1,0.0,1,2,50.0,3,sean-ianno-1
Zach Matics,2014-10-04,5,Appalachian State,,South Alabama,L,3,3,100.0,0,1,0.0,3,zach-matics-1
David Reisner,2014-10-04,6,Illinois,,Purdue,L,3,4,75.0,0,1,0.0,3,david-reisner-1
Garrett Schwettman,2014-10-04,5,Western Kentucky,,Alabama-Birmingham,L,3,4,75.0,0,1,0.0,3,garrett-schwettman-1
Nick Sloan,2014-10-04,6,Navy,@,Air Force,L,3,3,100.0,0,1,0.0,3,nick-sloan-1
Aleem Sunanon,2014-10-04,5,South Alabama,@,Appalachian State,W,3,3,100.0,0,0,,3,aleem-sunanon-1
Austin Hardin,2014-10-04,5,Florida,@,Tennessee,W,0,0,,1,1,100.0,3,austin-hardin-1
Jay Mattox,2014-10-04,5,Texas-El Paso,@,Louisiana Tech,L,0,0,,1,2,50.0,3,jay-mattox-1
Mike Weaver,2014-10-04,6,Wake Forest,@,Florida State,L,0,0,,1,1,100.0,3,mike-weaver-1
Harrison Butker,2014-10-04,5,Georgia Tech,,Miami (FL),W,4,4,100.0,0,0,,4,harrison-butker-1
Chris Callahan,2014-10-04,5,Baylor,@,Texas,W,4,4,100.0,0,0,,4,chris-callahan-3
Brian Eavey,2014-10-04,6,Central Michigan,,Ohio,W,4,4,100.0,0,0,,4,brian-eavey-1
Ka'Imi Fairbairn,2014-10-04,5,UCLA,,Utah,L,4,4,100.0,0,1,0.0,4,kaimi-fairbairn-1
James Farrimond,2014-10-04,5,Rice,,Hawaii,W,4,4,100.0,0,0,,4,james-farrimond-1
Maxwell Johnson,2014-10-04,6,New Mexico State,,Georgia Southern,L,4,4,100.0,0,0,,4,maxwell-johnson-1
Jonathan Leiva,2014-10-04,6,Nevada-Las Vegas,@,San Jose State,L,1,1,100.0,1,1,100.0,4,jonathan-leiva-1
Hunter Stover,2014-10-04,5,Louisiana,,Georgia State,W,4,5,80.0,0,0,,4,hunter-stover-1
Kyle Brindza,2014-10-04,5,Notre Dame,,Stanford,W,2,2,100.0,1,2,50.0,5,kyle-brindza-1
Patrick Clarke,2014-10-04,6,Buffalo,@,Bowling Green State,L,5,5,100.0,0,1,0.0,5,patrick-clarke-1
Adam Griffith,2014-10-04,5,Alabama,@,Mississippi,L,2,2,100.0,1,3,33.3,5,adam-griffith-1
Tommy Openshaw,2014-10-04,6,Vanderbilt,@,Georgia,L,2,2,100.0,1,2,50.0,5,tommy-openshaw-1
Carl Salazar,2014-10-04,5,Tulsa,@,Colorado State,L,2,2,100.0,1,1,100.0,5,carl-salazar-1
Nick Weiler,2014-10-04,5,North Carolina,,Virginia Tech,L,2,2,100.0,1,1,100.0,5,nick-weiler-1
Gary Wunderlich,2014-10-04,5,Mississippi,,Alabama,W,2,2,100.0,1,1,100.0,5,gary-wunderlich-1
Will Conant,2014-10-04,5,Air Force,,Navy,W,3,3,100.0,1,1,100.0,6,will-conant-1
Brad Craddock,2014-10-04,6,Maryland,,Ohio State,L,3,3,100.0,1,1,100.0,6,brad-craddock-1
Ian Frye,2014-10-04,6,Virginia,,Pittsburgh,W,3,3,100.0,1,1,100.0,6,ian-frye-1
Ty Long,2014-10-04,5,Alabama-Birmingham,@,Western Kentucky,W,6,6,100.0,0,1,0.0,6,ty-long-1
Trevor Moore,2014-10-04,5,North Texas,@,Indiana,L,3,3,100.0,1,1,100.0,6,trevor-moore-1
Kaleb Patterson,2014-10-04,6,Miami (OH),,Massachusetts,W,6,6,100.0,0,0,,6,kaleb-patterson-1
Cody Rademacher,2014-10-04,5,Southern Methodist,@,East Carolina,L,3,3,100.0,1,3,33.3,6,cody-rademacher-1
Scott Secor,2014-10-04,5,Ball State,@,Army,L,3,3,100.0,1,1,100.0,6,scott-secor-1
Evan Sobiesk,2014-10-04,5,Mississippi State,,Texas A&M,W,6,7,85.7,0,1,0.0,6,evan-sobiesk-1
