Player,Date,G,School,Loc,Opponent,WL,Tackle Solo,Tackle Assist,Tackle Tot,Tackle for Loss,Sack,unique_id
Luke Ancrum,2019-08-24,1,Florida,N,Miami (FL),W,1,0,1,0.0,0.0,luke-ancrum-1
Justice Augafa,2019-08-24,1,Hawaii,,Arizona,W,1,0,1,0.0,0.0,justice-augafa-1
Trajan Bandy,2019-08-24,1,Miami (FL),N,Florida,L,3,0,3,0.0,0.0,trajan-bandy-1
Justin Belknap,2019-08-24,1,Arizona,@,Hawaii,L,0,2,2,0.0,0.0,justin-belknap-1
Pat Bethel,2019-08-24,1,Miami (FL),N,Florida,L,1,0,1,1.0,0.0,pat-bethel-1
Khoury Bethley,2019-08-24,1,Hawaii,,Arizona,W,2,1,3,0.0,0.0,khoury-bethley-1
AL Blades,2019-08-24,1,Miami (FL),N,Florida,L,3,1,4,0.0,0.0,al-blades-2
Josh Brown,2019-08-24,1,Arizona,@,Hawaii,L,1,2,3,0.0,0.0,josh-brown-9
Amari Burney,2019-08-24,1,Florida,N,Miami (FL),W,1,1,2,0.0,0.0,amari-burney-1
Lorenzo Burns,2019-08-24,1,Arizona,@,Hawaii,L,4,0,4,0.0,0.0,lorenzo-burns-1
Cedric Byrd,2019-08-24,1,Hawaii,,Arizona,W,3,0,3,0.0,0.0,cedric-byrd-1
Kyree Campbell,2019-08-24,1,Florida,N,Miami (FL),W,4,2,6,2.0,1.0,kyree-campbell-1
Amari Carter,2019-08-24,1,Miami (FL),N,Florida,L,3,4,7,0.0,0.0,amari-carter-1
Jakai Clark,2019-08-24,1,Miami (FL),N,Florida,L,1,0,1,0.0,0.0,jakai-clark-1
Tyrie Cleveland,2019-08-24,1,Florida,N,Miami (FL),W,1,0,1,0.0,0.0,tyrie-cleveland-1
Dayven Coleman,2019-08-24,1,Arizona,@,Hawaii,L,2,0,2,0.0,0.0,dayven-coleman-1
Tristan Cooper,2019-08-24,1,Arizona,@,Hawaii,L,4,0,4,0.0,0.0,tristan-cooper-2
Cortez Davis,2019-08-24,1,Hawaii,,Arizona,W,5,0,5,1.0,0.0,cortez-davis-2
Shawn Davis,2019-08-24,1,Florida,N,Miami (FL),W,1,1,2,0.0,0.0,shawn-davis-3
Trey Dean III,2019-08-24,1,Florida,N,Miami (FL),W,3,1,4,1.5,1.5,trey-dean-iii-1
Marlon Dunlap,2019-08-24,1,Florida,N,Miami (FL),W,0,1,1,0.5,0.5,marlon-dunlap-1
Rojesterman Farris II,2019-08-24,1,Hawaii,,Arizona,W,2,0,2,0.0,0.0,rojesterman-farris-ii-1
Tony Fields II,2019-08-24,1,Arizona,@,Hawaii,L,3,2,5,1.0,0.0,tony-fields-ii-1
Romeo Finley,2019-08-24,1,Miami (FL),N,Florida,L,1,0,1,1.0,0.0,romeo-finley-1
Steven Fiso,2019-08-24,1,Hawaii,,Arizona,W,1,0,1,0.0,0.0,steven-fiso-1
Eugene Ford,2019-08-24,1,Hawaii,,Arizona,W,4,0,4,2.0,1.0,eugene-ford-1
Gilbert Frierson,2019-08-24,1,Miami (FL),N,Florida,L,1,1,2,1.0,0.0,gilbert-frierson-1
Jonathan Garvin,2019-08-24,1,Miami (FL),N,Florida,L,2,2,4,0.0,0.0,jonathan-garvin-1
Realus George Jr.,2019-08-24,1,Miami (FL),N,Florida,L,1,0,1,0.0,0.0,realus-george-jr-1
Jonathan Greenard,2019-08-24,1,Florida,N,Miami (FL),W,3,3,6,2.0,1.5,jonathan-greenard-1
Trevon Grimes,2019-08-24,1,Florida,N,Miami (FL),W,1,0,1,0.0,0.0,trevon-grimes-1
Gurvan Hall Jr.,2019-08-24,1,Miami (FL),N,Florida,L,3,5,8,1.0,0.0,gurvan-hall-jr-1
Jalen Harris,2019-08-24,1,Arizona,@,Hawaii,L,4,1,5,1.5,0.5,jalen-harris-3
Malik Hausman,2019-08-24,1,Arizona,@,Hawaii,L,1,0,1,0.0,0.0,malik-hausman-1
C.J. Henderson,2019-08-24,1,Florida,N,Miami (FL),W,1,1,2,0.0,0.0,cj-henderson-1
Kalen Hicks,2019-08-24,1,Hawaii,,Arizona,W,6,3,9,0.0,0.0,kalen-hicks-1
Trevon Hill,2019-08-24,1,Miami (FL),N,Florida,L,0,2,2,0.0,0.0,trevon-hill-1
James Houston IV,2019-08-24,1,Florida,N,Miami (FL),W,2,1,3,1.0,1.0,james-houston-iv-1
Kendall Hune,2019-08-24,1,Hawaii,,Arizona,W,2,1,3,0.0,0.0,kendall-hune-1
Kai Kaneshiro,2019-08-24,1,Hawaii,,Arizona,W,1,0,1,0.0,0.0,kai-kaneshiro-1
Robert Knowles,2019-08-24,1,Miami (FL),N,Florida,L,1,2,3,0.0,0.0,robert-knowles-1
Trevon Mason,2019-08-24,1,Arizona,@,Hawaii,L,1,4,5,0.0,0.0,trevon-mason-1
Solomon Matautia,2019-08-24,1,Hawaii,,Arizona,W,3,2,5,0.0,0.0,solomon-matautia-1
Zach McCloud,2019-08-24,1,Miami (FL),N,Florida,L,1,0,1,0.0,0.0,zach-mccloud-1
Ventrell Miller,2019-08-24,1,Florida,N,Miami (FL),W,4,2,6,2.0,2.0,ventrell-miller-1
Jeremiah Moon,2019-08-24,1,Florida,N,Miami (FL),W,2,2,4,2.0,0.5,jeremiah-moon-1
Jimmy Murphy,2019-08-24,1,Miami (FL),N,Florida,L,1,1,2,0.0,0.0,jimmy-murphy-1
Ikem Okeke,2019-08-24,1,Hawaii,,Arizona,W,4,1,5,0.0,0.0,ikem-okeke-1
Kaimana Padello,2019-08-24,1,Hawaii,,Arizona,W,3,0,3,0.0,0.0,kaimana-padello-1
Anthony Pandy,2019-08-24,1,Arizona,@,Hawaii,L,4,2,6,0.0,0.0,anthony-pandy-1
Scott Patchan,2019-08-24,1,Miami (FL),N,Florida,L,3,2,5,0.0,0.0,scott-patchan-1
Cedric Peterson,2019-08-24,1,Arizona,@,Hawaii,L,1,0,1,0.0,0.0,cedric-peterson-1
Kana'i Picanco,2019-08-24,1,Hawaii,,Arizona,W,2,1,3,1.0,1.0,kanai-picanco-1
Michael Pinckney,2019-08-24,1,Miami (FL),N,Florida,L,0,3,3,0.0,0.0,michael-pinckney-1
Jeremiah Pritchard,2019-08-24,1,Hawaii,,Arizona,W,2,0,2,0.0,0.0,jeremiah-pritchard-1
Shaquille Quarterman,2019-08-24,1,Miami (FL),N,Florida,L,3,1,4,0.0,0.0,shaquille-quarterman-1
David Reese,2019-08-24,1,Florida,N,Miami (FL),W,1,4,5,0.5,0.0,david-reese-3
Christian Roland-Wallace,2019-08-24,1,Arizona,@,Hawaii,L,1,0,1,0.0,0.0,christian-roland-wallace-1
Gregory Rousseau,2019-08-24,1,Miami (FL),N,Florida,L,2,0,2,2.0,1.0,gregory-rousseau-1
Colin Schooler,2019-08-24,1,Arizona,@,Hawaii,L,6,3,9,0.5,0.5,colin-schooler-1
Paul Scott,2019-08-24,1,Hawaii,,Arizona,W,1,2,3,0.5,0.0,paul-scott-1
Adam Shuler II,2019-08-24,1,Florida,N,Miami (FL),W,1,3,4,0.5,0.5,adam-shuler-ii-1
Donovan Stiner,2019-08-24,1,Florida,N,Miami (FL),W,2,1,3,0.0,0.0,donovan-stiner-1
Freddie Swain,2019-08-24,1,Florida,N,Miami (FL),W,1,0,1,0.0,0.0,freddie-swain-1
Blessman Ta'ala,2019-08-24,1,Hawaii,,Arizona,W,1,0,1,0.0,0.0,blessman-taala-1
Myles Tapusoa,2019-08-24,1,Arizona,@,Hawaii,L,0,2,2,0.0,0.0,myles-tapusoa-1
Jeawon Taylor,2019-08-24,1,Florida,N,Miami (FL),W,5,1,6,1.0,0.0,jeawon-taylor-1
Derek Thomas,2019-08-24,1,Hawaii,,Arizona,W,1,0,1,0.0,0.0,derek-thomas-1
Solo Vaipulu,2019-08-24,1,Hawaii,,Arizona,W,1,0,1,0.0,0.0,solo-vaipulu-1
Mason Vega,2019-08-24,1,Hawaii,,Arizona,W,0,2,2,0.5,0.0,mason-vega-1
Jarrius Wallace,2019-08-24,1,Arizona,@,Hawaii,L,1,0,1,0.0,0.0,jarrius-wallace-1
Jace Whittaker,2019-08-24,1,Arizona,@,Hawaii,L,5,0,5,0.0,0.0,jace-whittaker-1
Kylan Wilborn,2019-08-24,1,Arizona,@,Hawaii,L,0,2,2,0.0,0.0,kylan-wilborn-1
Manly Williams,2019-08-24,1,Hawaii,,Arizona,W,1,1,2,1.0,0.0,manly-williams-1
Marco Wilson,2019-08-24,1,Florida,N,Miami (FL),W,4,1,5,0.0,0.0,marco-wilson-1
Bobby Wolfe,2019-08-24,1,Arizona,@,Hawaii,L,1,0,1,0.0,0.0,bobby-wolfe-2
Scottie Young Jr.,2019-08-24,1,Arizona,@,Hawaii,L,1,0,1,0.0,0.0,scottie-young-jr-1
Christian Young,2019-08-24,1,Arizona,@,Hawaii,L,6,0,6,0.0,0.0,christian-young-2
Troy Young,2019-08-24,1,Arizona,@,Hawaii,L,3,0,3,0.0,0.0,troy-young-1
Jabari Zuniga,2019-08-24,1,Florida,N,Miami (FL),W,3,3,6,3.0,1.5,jabari-zuniga-1
Sean Adesanya,2019-08-29,1,Central Michigan,,Albany,W,1,0,1,0.0,0.0,sean-adesanya-1
Peter Agabe,2019-08-29,1,UNC Charlotte,,Gardner-Webb,W,1,0,1,0.0,0.0,peter-agabe-1
Ethan Aguayo,2019-08-29,1,San Jose State,,Northern Colorado,W,11,9,20,2.0,1.0,ethan-aguayo-1
Malik Alley,2019-08-29,1,Texas State,@,Texas A&M,L,2,2,4,0.0,0.0,malik-alley-1
Tyler Allgeier,2019-08-29,1,Brigham Young,,Utah,L,1,0,1,0.0,0.0,tyler-allgeier-1
Darren Anders,2019-08-29,1,Bowling Green State,,Morgan State,W,1,1,2,1.0,1.0,darren-anders-2
Nick Anderson,2019-08-29,1,Tulane,,Florida International,W,0,2,2,0.0,0.0,nick-anderson-3
Norman Anderson,2019-08-29,1,Central Michigan,,Albany,W,1,0,1,0.0,0.0,norman-anderson-2
Zayne Anderson,2019-08-29,1,Brigham Young,,Utah,L,6,1,7,0.5,0.0,zayne-anderson-1
Martin Andrus,2019-08-29,1,UCLA,@,Cincinnati,L,0,2,2,0.0,0.0,martin-andrus-1
Devin Asiasi,2019-08-29,1,UCLA,@,Cincinnati,L,1,0,1,0.0,0.0,devin-asiasi-1
Jordan Avissey,2019-08-29,1,Buffalo,,,W,1,0,1,0.0,0.0,jordan-avissey-1
Kyle Bailey,2019-08-29,1,Western Kentucky,,Central Arkansas,L,4,1,5,0.0,0.0,kyle-bailey-1
Roy Baker,2019-08-29,1,Buffalo,,,W,3,1,4,0.0,0.0,roy-baker-1
Joey Banks,2019-08-29,1,Buffalo,,,W,1,1,2,0.0,0.0,joey-banks-1
Ricky Barber,2019-08-29,1,Western Kentucky,,Central Arkansas,L,2,1,3,0.0,0.0,ricky-barber-1
Thomas Barber,2019-08-29,1,Minnesota,,South Dakota State,W,3,2,5,0.0,0.0,thomas-barber-1
Tirise Barge,2019-08-29,1,Tulane,,Florida International,W,1,0,1,0.0,0.0,tirise-barge-1
Krys Barnes,2019-08-29,1,UCLA,@,Cincinnati,L,5,5,10,0.0,0.0,krys-barnes-1
Darrian Beavers,2019-08-29,1,Cincinnati,,UCLA,W,2,1,3,0.0,0.0,darrian-beavers-1
Prince Bemah,2019-08-29,1,UNC Charlotte,,Gardner-Webb,W,0,2,2,0.0,0.0,prince-bemah-1
Andrew Bench,2019-08-29,1,Bowling Green State,,Morgan State,W,1,0,1,0.0,0.0,andrew-bench-1
Chico Bennett Jr.,2019-08-29,1,Georgia Tech,@,Clemson,L,4,0,4,0.0,0.0,chico-bennett-jr-1
Francis Bernard,2019-08-29,1,Utah,@,Brigham Young,W,2,2,4,1.5,0.0,francis-bernard-1
Caleb Biggers,2019-08-29,1,Bowling Green State,,Morgan State,W,0,1,1,0.0,0.0,caleb-biggers-1
Beanie Bishop,2019-08-29,1,Western Kentucky,,Central Arkansas,L,1,1,2,0.0,0.0,beanie-bishop-1
Eric Black,2019-08-29,1,Buffalo,,,W,2,0,2,0.0,0.0,eric-black-1
Julian Blackmon,2019-08-29,1,Utah,@,Brigham Young,W,4,1,5,0.0,0.0,julian-blackmon-1
Elijah Blades,2019-08-29,1,Texas A&M,,Texas State,W,2,0,2,1.0,0.0,elijah-blades-1
Stephan Blaylock,2019-08-29,1,UCLA,@,Cincinnati,L,4,2,6,0.5,0.0,stephan-blaylock-1
Will Boler,2019-08-29,1,Alabama-Birmingham,,Alabama State,W,3,1,4,0.0,0.0,will-boler-1
Andrew Booth Jr.,2019-08-29,1,Clemson,,Georgia Tech,W,1,0,1,0.0,0.0,andrew-booth-jr-1
Darius Bracy,2019-08-29,1,Central Michigan,,Albany,W,1,2,3,0.0,0.0,darius-bracy-1
Luke Brasher,2019-08-29,1,Alabama-Birmingham,,Alabama State,W,1,1,2,0.0,0.0,luke-brasher-1
Montrae Braswell,2019-08-29,1,Central Michigan,,Albany,W,2,1,3,0.0,0.0,montrae-braswell-1
A.J. Brathwaite Jr.,2019-08-29,1,Western Kentucky,,Central Arkansas,L,1,0,1,0.0,0.0,aj-brathwaite-jr-1
Curtis Brooks,2019-08-29,1,Cincinnati,,UCLA,W,0,2,2,0.0,0.0,curtis-brooks-1
Djimon Brooks,2019-08-29,1,Georgia Tech,@,Clemson,L,1,1,2,0.0,0.0,djimon-brooks-1
Karl Brooks,2019-08-29,1,Bowling Green State,,Morgan State,W,0,4,4,0.0,0.0,karl-brooks-1
Larry Brooks,2019-08-29,1,Tulane,,Florida International,W,1,1,2,0.0,0.0,larry-brooks-3
Bobby Brown II,2019-08-29,1,San Jose State,,Northern Colorado,W,2,0,2,0.0,0.0,bobby-brown-ii-1
Brandon Brown,2019-08-29,1,Central Michigan,,Albany,W,2,0,2,0.0,0.0,brandon-brown-8
Evan Brown,2019-08-29,1,Bowling Green State,,Morgan State,W,3,1,4,0.0,0.0,evan-brown-3
Isaiah Brown,2019-08-29,1,Florida International,@,Tulane,L,5,0,5,0.0,0.0,isaiah-brown-2
Marcus Brown,2019-08-29,1,Cincinnati,,UCLA,W,0,1,1,0.0,0.0,marcus-brown-5
Troy Brown,2019-08-29,1,Central Michigan,,Albany,W,1,1,2,1.5,0.0,troy-brown-3
Troy Brown,2019-08-29,1,Central Michigan,,Albany,W,1,0,1,0.0,0.0,troy-brown-2
Coby Bryant,2019-08-29,1,Cincinnati,,UCLA,W,3,3,6,0.5,0.0,coby-bryant-1
Terrell Burgess,2019-08-29,1,Utah,@,Brigham Young,W,2,2,4,0.0,0.0,terrell-burgess-1
Shawn Burgess-Becker,2019-08-29,1,Central Florida,,Florida A&M,W,3,0,3,1.0,0.0,shawn-burgess-becker-1
Clayton Bush,2019-08-29,1,Western Kentucky,,Central Arkansas,L,1,1,2,0.0,0.0,clayton-bush-1
Anthony Butler,2019-08-29,1,UNC Charlotte,,Gardner-Webb,W,2,1,3,0.0,0.0,anthony-butler-2
Darien Butler,2019-08-29,1,Arizona State,,Kent State,W,4,3,7,0.0,0.0,darien-butler-1
Demetrius Cain,2019-08-29,1,Western Kentucky,,Central Arkansas,L,1,2,3,0.0,0.0,demetrius-cain-2
Christian Campbell,2019-08-29,1,Georgia Tech,@,Clemson,L,1,0,1,0.0,0.0,christian-campbell-2
Tariq Carpenter,2019-08-29,1,Georgia Tech,@,Clemson,L,5,1,6,0.0,0.0,tariq-carpenter-1
Keldrick Carper,2019-08-29,1,Texas A&M,,Texas State,W,0,1,1,0.0,0.0,keldrick-carper-1
Joseph Charleston,2019-08-29,1,Clemson,,Georgia Tech,W,1,0,1,0.0,0.0,joseph-charleston-1
Randy Charlton,2019-08-29,1,Central Florida,,Florida A&M,W,1,1,2,0.0,0.0,randy-charlton-1
Clifford Chattman,2019-08-29,1,Texas A&M,,Texas State,W,1,2,3,0.0,0.0,clifford-chattman-1
T.K. Chimedza,2019-08-29,1,Georgia Tech,@,Clemson,L,2,0,2,0.0,0.0,tk-chimedza-1
Mason Cholewa,2019-08-29,1,Central Florida,,Florida A&M,W,0,1,1,0.5,0.0,mason-cholewa-1
Andrew Clair,2019-08-29,1,Bowling Green State,,Morgan State,W,1,0,1,0.0,0.0,andrew-clair-1
Cameron Clark,2019-08-29,1,UNC Charlotte,,Gardner-Webb,W,0,1,1,0.0,0.0,cameron-clark-2
Jordan Clark,2019-08-29,1,Arizona State,,Kent State,W,1,0,1,0.0,0.0,jordan-clark-1
Macon Clark,2019-08-29,1,Tulane,,Florida International,W,1,2,3,0.0,0.0,macon-clark-1
Jayden Clemons,2019-08-29,1,Utah,@,Brigham Young,W,1,0,1,0.0,0.0,jayden-clemons-1
Micheal Clemons,2019-08-29,1,Texas A&M,,Texas State,W,0,1,1,0.0,0.0,micheal-clemons-1
Adam Cohen,2019-08-29,1,UCLA,@,Cincinnati,L,0,2,2,0.0,0.0,adam-cohen-1
Kholbe Coleman,2019-08-29,1,Bowling Green State,,Morgan State,W,3,2,5,1.0,1.0,kholbe-coleman-1
Markeveon Coleman,2019-08-29,1,Texas State,@,Texas A&M,L,1,1,2,0.0,0.0,markeveon-coleman-1
Antwan Collier,2019-08-29,1,Central Florida,,Florida A&M,W,1,1,2,0.0,0.0,antwan-collier-1
Jashaun Corbin,2019-08-29,1,Texas A&M,,Texas State,W,1,0,1,0.0,0.0,jashaun-corbin-1
Darien Cornay,2019-08-29,1,Arizona State,,Kent State,W,2,0,2,0.0,0.0,darien-cornay-1
Carter Coughlin,2019-08-29,1,Minnesota,,South Dakota State,W,1,2,3,0.0,0.0,carter-coughlin-1
Tyler Coyle,2019-08-29,1,Connecticut,,Wagner,W,2,2,4,0.0,0.0,tyler-coyle-1
Aashari Crosswell,2019-08-29,1,Arizona State,,Kent State,W,3,0,3,0.0,0.0,aashari-crosswell-1
David Curry,2019-08-29,1,Georgia Tech,@,Clemson,L,2,3,5,0.5,0.0,david-curry-1
Noah Curtis,2019-08-29,1,Florida International,@,Tulane,L,1,1,2,0.0,0.0,noah-curtis-1
Olin Cushion,2019-08-29,1,Florida International,@,Tulane,L,4,0,4,0.0,0.0,olin-cushion-1
Sy Dabney,2019-08-29,1,Bowling Green State,,Morgan State,W,0,1,1,0.0,0.0,sy-dabney-1
Richard Dames,2019-08-29,1,Florida International,@,Tulane,L,3,0,3,1.0,0.0,richard-dames-1
CD Daniels,2019-08-29,1,Alabama-Birmingham,,Alabama State,W,1,0,1,0.0,0.0,cd-daniels-1
Gjemar Daniels,2019-08-29,1,Texas State,@,Texas A&M,L,2,4,6,0.0,0.0,gjemar-daniels-1
Hadari Darden,2019-08-29,1,San Jose State,,Northern Colorado,W,2,1,3,0.0,0.0,hadari-darden-1
Tacorian Darden,2019-08-29,1,Western Kentucky,,Central Arkansas,L,1,2,3,0.0,0.0,tacorian-darden-1
Jeremy Darvin,2019-08-29,1,Western Kentucky,,Central Arkansas,L,1,1,2,1.0,0.0,jeremy-darvin-1
D.J. Davidson,2019-08-29,1,Arizona State,,Kent State,W,0,2,2,0.0,0.0,dj-davidson-1
Clay Davis,2019-08-29,1,Western Kentucky,,Central Arkansas,L,0,1,1,0.0,0.0,clay-davis-1
Ishmael Davis,2019-08-29,1,Texas State,@,Texas A&M,L,1,2,3,0.0,0.0,ishmael-davis-1
Kalia Davis,2019-08-29,1,Central Florida,,Florida A&M,W,0,2,2,1.0,0.0,kalia-davis-1
Timarcus Davis,2019-08-29,1,Arizona State,,Kent State,W,2,0,2,0.0,0.0,timarcus-davis-1
Tyler Davis,2019-08-29,1,Clemson,,Georgia Tech,W,1,3,4,0.5,0.0,tyler-davis-4
Zac Dawe,2019-08-29,1,Brigham Young,,Utah,L,2,1,3,0.0,0.0,zac-dawe-1
Will Dawkins,2019-08-29,1,Alabama-Birmingham,,Alabama State,W,2,2,4,0.0,0.0,will-dawkins-1
Josiah Deguara,2019-08-29,1,Cincinnati,,UCLA,W,1,0,1,0.0,0.0,josiah-deguara-1
Winston DeLattiboudere,2019-08-29,1,Minnesota,,South Dakota State,W,1,2,3,0.0,0.0,winston-delattiboudere-1
Chris DeLoach,2019-08-29,1,Central Florida,,Florida A&M,W,1,1,2,1.5,0.0,chris-deloach-1
Ben DeLuca,2019-08-29,1,UNC Charlotte,,Gardner-Webb,W,1,0,1,0.0,0.0,ben-deluca-1
Pierce DeVaughn,2019-08-29,1,Connecticut,,Wagner,W,1,2,3,1.0,1.0,pierce-devaughn-1
Tai'yon Devers,2019-08-29,1,Minnesota,,South Dakota State,W,0,1,1,0.5,0.5,taiyon-devers-1
Micah Dew-Treadway,2019-08-29,1,Minnesota,,South Dakota State,W,1,1,2,1.0,0.0,micah-dew-treadway-1
Sekou Diaby,2019-08-29,1,Kent State,@,Arizona State,L,1,0,1,1.0,1.0,sekou-diaby-1
D'Andre Dill,2019-08-29,1,Central Michigan,,Albany,W,1,0,1,0.0,0.0,dandre-dill-1
Tommy Doctor,2019-08-29,1,UNC Charlotte,,Gardner-Webb,W,1,3,4,0.5,0.5,tommy-doctor-1
Joel Dublanko,2019-08-29,1,Cincinnati,,UCLA,W,0,3,3,0.5,0.0,joel-dublanko-1
Nikia Eason,2019-08-29,1,Alabama-Birmingham,,Alabama State,W,1,0,1,0.0,0.0,nikia-eason-1
Bracken El-Bakri,2019-08-29,1,Brigham Young,,Utah,L,1,3,4,0.5,0.0,bracken-el-bakri-1
Roney Elam,2019-08-29,1,Texas A&M,,Texas State,W,4,1,5,1.5,1.0,roney-elam-1
Nate Evans,2019-08-29,1,Central Florida,,Florida A&M,W,0,5,5,0.5,0.0,nate-evans-1
Brandon Ezell,2019-08-29,1,San Jose State,,Northern Colorado,W,1,2,3,0.0,0.0,brandon-ezell-1
Nico Ezidore,2019-08-29,1,Texas State,@,Texas A&M,L,0,2,2,0.0,0.0,nico-ezidore-1
Lorenzo Fauatea,2019-08-29,1,Brigham Young,,Utah,L,1,1,2,0.0,0.0,lorenzo-fauatea-1
Nick Faulkner,2019-08-29,1,Kent State,@,Arizona State,L,6,1,7,1.0,1.0,nick-faulkner-1
Junior Fehoko,2019-08-29,1,San Jose State,,Northern Colorado,W,1,3,4,0.0,0.0,junior-fehoko-1
Evan Fields,2019-08-29,1,Arizona State,,Kent State,W,5,1,6,1.0,0.0,evan-fields-1
Ishod Finger,2019-08-29,1,UNC Charlotte,,Gardner-Webb,W,1,0,1,0.0,0.0,ishod-finger-1
Jaelin Fisher,2019-08-29,1,UNC Charlotte,,Gardner-Webb,W,1,0,1,0.0,0.0,jaelin-fisher-1
Kavika Fonua,2019-08-29,1,Brigham Young,,Utah,L,3,4,7,0.0,0.0,kavika-fonua-1
Shannon Forman,2019-08-29,1,Arizona State,,Kent State,W,1,0,1,0.0,0.0,shannon-forman-1
Darrick Forrest,2019-08-29,1,Cincinnati,,UCLA,W,5,4,9,0.0,0.0,darrick-forrest-1
Omar Fortt,2019-08-29,1,Connecticut,,Wagner,W,1,6,7,1.0,0.0,omar-fortt-1
Justin Foster,2019-08-29,1,Clemson,,Georgia Tech,W,0,2,2,0.0,0.0,justin-foster-1
Leki Fotu,2019-08-29,1,Utah,@,Brigham Young,W,3,1,4,2.0,0.0,leki-fotu-1
DeShondrick Foxworth,2019-08-29,1,Buffalo,,,W,2,0,2,1.0,0.0,deshondrick-foxworth-1
Jacione Fugate,2019-08-29,1,UNC Charlotte,,Gardner-Webb,W,1,1,2,0.0,0.0,jacione-fugate-1
Travon Fuller,2019-08-29,1,Texas A&M,,Texas State,W,1,1,2,0.0,0.0,travon-fuller-1
Jon Gaines,2019-08-29,1,UCLA,@,Cincinnati,L,1,0,1,0.0,0.0,jon-gaines-1
Derek Gainous,2019-08-29,1,Central Florida,,Florida A&M,W,1,1,2,0.0,0.0,derek-gainous-1
Dimitri Gallow,2019-08-29,1,Brigham Young,,Utah,L,1,0,1,0.0,0.0,dimitri-gallow-1
Kesean Gamble,2019-08-29,1,Kent State,@,Arizona State,L,2,5,7,0.0,0.0,kesean-gamble-1
Elijah Gates,2019-08-29,1,UCLA,@,Cincinnati,L,7,3,10,0.0,0.0,elijah-gates-1
Jamal Gates,2019-08-29,1,Florida International,@,Tulane,L,5,2,7,0.0,0.0,jamal-gates-1
Jeff Gemmell,2019-08-29,1,UNC Charlotte,,Gardner-Webb,W,2,4,6,0.0,0.0,jeff-gemmell-1
Jaylon George,2019-08-29,1,Western Kentucky,,Central Arkansas,L,0,4,4,0.5,0.5,jaylon-george-1
Dayan Ghanwoloku,2019-08-29,1,Brigham Young,,Utah,L,3,1,4,1.0,0.0,dayan-ghanwoloku-1
Marquavis Gibbs,2019-08-29,1,UNC Charlotte,,Gardner-Webb,W,2,4,6,0.0,0.0,marquavis-gibbs-1
Ryan Gilmartin,2019-08-29,1,Connecticut,,Wagner,W,1,5,6,0.0,0.0,ryan-gilmartin-1
Eriq Gilyard,2019-08-29,1,Central Florida,,Florida A&M,W,0,3,3,0.0,0.0,eriq-gilyard-1
Brentavious Glanton,2019-08-29,1,Georgia Tech,@,Clemson,L,0,3,3,0.5,0.0,brentavious-glanton-1
Damarius Good,2019-08-29,1,Central Florida,,Florida A&M,W,0,2,2,0.5,0.0,damarius-good-1
Tay Gowan,2019-08-29,1,Central Florida,,Florida A&M,W,1,0,1,0.0,0.0,tay-gowan-1
Gavin Graham,2019-08-29,1,Texas State,@,Texas A&M,L,2,3,5,0.0,0.0,gavin-graham-1
Lawrence Graham,2019-08-29,1,Tulane,,Florida International,W,1,2,3,0.0,0.0,lawrence-graham-2
Richie Grant,2019-08-29,1,Central Florida,,Florida A&M,W,2,2,4,1.0,0.0,richie-grant-1
Frankie Griffin,2019-08-29,1,Texas State,@,Texas A&M,L,3,3,6,0.0,0.0,frankie-griffin-1
Kobe Griffin,2019-08-29,1,Alabama-Birmingham,,Alabama State,W,1,1,2,0.0,0.0,kobe-griffin-1
Quon Griffin,2019-08-29,1,Georgia Tech,@,Clemson,L,1,0,1,0.0,0.0,quon-griffin-1
Cory Gross Jr.,2019-08-29,1,Buffalo,,,W,3,4,7,0.5,0.0,cory-gross-jr-1
Markus Grossman,2019-08-29,1,Alabama-Birmingham,,Alabama State,W,0,1,1,0.0,0.0,markus-grossman-1
Javelin Guidry,2019-08-29,1,Utah,@,Brigham Young,W,2,2,4,0.0,0.0,javelin-guidry-2
Demontae Haigler,2019-08-29,1,Bowling Green State,,Morgan State,W,1,1,2,0.0,0.0,demontae-haigler-1
Walter Haire,2019-08-29,1,Bowling Green State,,Morgan State,W,1,3,4,0.0,0.0,walter-haire-1
Troy Hairston,2019-08-29,1,Central Michigan,,Albany,W,1,1,2,0.0,0.0,troy-hairston-1
Cade Hall,2019-08-29,1,San Jose State,,Northern Colorado,W,0,1,1,0.0,0.0,cade-hall-1
Dorian Hall,2019-08-29,1,Florida International,@,Tulane,L,2,0,2,0.0,0.0,dorian-hall-1
P.J. Hall,2019-08-29,1,Tulane,,Florida International,W,2,0,2,0.0,0.0,pj-hall-1
Torrian Hampton,2019-08-29,1,Bowling Green State,,Morgan State,W,2,0,2,0.0,0.0,torrian-hampton-1
Malik Harkness,2019-08-29,1,UNC Charlotte,,Gardner-Webb,W,0,1,1,0.0,0.0,malik-harkness-1
Kyle Harmon,2019-08-29,1,San Jose State,,Northern Colorado,W,3,1,4,0.0,0.0,kyle-harmon-2
Will Harper,2019-08-29,1,Tulane,,Florida International,W,3,1,4,1.0,0.0,will-harper-1
Diamond Harrell,2019-08-29,1,Connecticut,,Wagner,W,5,0,5,0.0,0.0,diamond-harrell-1
Dillon Harris,2019-08-29,1,Connecticut,,Wagner,W,1,3,4,1.0,0.0,dillon-harris-1
Jason Harris,2019-08-29,1,UCLA,@,Cincinnati,L,1,2,3,0.0,0.0,jason-harris-5
