Player,Date,G,School,Loc,Opponent,WL,Int Ret,Int Ret Yds,Int TD,Pass Broken Up,unique_id
Maurice McKnight,2017-08-26,1,San Jose State,,South Florida,L,0,0,0,1,maurice-mcknight-1
Lee Moses,2017-08-26,1,Massachusetts,,Hawaii,L,0,0,0,1,lee-moses-1
Deatrick Nichols,2017-08-26,1,South Florida,@,San Jose State,W,0,0,0,1,deatrick-nichols-1
Mario Patton,2017-08-26,1,Massachusetts,,Hawaii,L,0,0,0,1,mario-patton-1
Trajan Pili,2017-08-26,1,Brigham Young,,Portland State,W,0,0,0,1,trajan-pili-2
Jackson Porter,2017-08-26,1,Massachusetts,,Hawaii,L,0,0,0,1,jackson-porter-1
Greg Reaves,2017-08-26,1,South Florida,@,San Jose State,W,0,0,0,1,greg-reaves-1
Curtis Robinson,2017-08-26,1,Stanford,N,Rice,W,0,0,0,1,curtis-robinson-1
Isaiah Rodgers,2017-08-26,1,Massachusetts,,Hawaii,L,1,0,0,1,isaiah-rodgers-1
Auggie Sanchez,2017-08-26,1,South Florida,@,San Jose State,W,0,0,0,1,auggie-sanchez-1
Justin Sweet,2017-08-26,1,Colorado State,,Oregon State,W,0,0,0,1,justin-sweet-1
Jaymon Thomas,2017-08-26,1,South Florida,@,San Jose State,W,0,0,0,1,jaymon-thomas-1
Kalani Vakameilalo,2017-08-26,1,Oregon State,@,Colorado State,L,0,0,0,1,kalani-vakameilalo-1
Troy Warner,2017-08-26,1,Brigham Young,,Portland State,W,0,0,0,1,troy-warner-1
Tre Webb,2017-08-26,1,San Jose State,,South Florida,L,0,0,0,1,tre-webb-1
Mazzi Wilkins,2017-08-26,1,South Florida,@,San Jose State,W,1,21,0,2,mazzi-wilkins-1
Curtis Akins,2017-08-31,1,Memphis,,Louisiana-Monroe,W,0,0,0,2,curtis-atkins-1
DeAndre Applin,2017-08-31,1,Georgia State,,Tennessee State,L,0,0,0,1,deandre-applin-1
Adekunle Ayinde,2017-08-31,1,Minnesota,,Buffalo,W,0,0,0,2,adekunle-ayinde-1
Jerome Baker,2017-08-31,1,Ohio State,@,Indiana,W,0,0,0,2,jerome-baker-1
Essang Bassey,2017-08-31,1,Wake Forest,,Presbyterian,W,0,0,0,1,essang-bassey-1
Julian Blackmon,2017-08-31,1,Utah,,North Dakota,W,1,17,0,2,julian-blackmon-1
Andrew Brown,2017-08-31,1,Florida International,@,Central Florida,L,0,0,0,1,andrew-brown-5
Joey Bryant,2017-08-31,1,Arizona State,,New Mexico State,W,1,0,0,1,joey-bryant-1
Sean Bunting,2017-08-31,1,Central Michigan,,Rhode Island,W,0,0,0,1,sean-bunting-1
Joey Connors,2017-08-31,1,Central Florida,,Florida International,W,0,0,0,2,joey-connors-1
Jonathan Cook,2017-08-31,1,Memphis,,Louisiana-Monroe,W,0,0,0,1,jonathan-cook-1
Marquise Copeland,2017-08-31,1,Cincinnati,,Austin Peay,W,0,0,0,1,marquise-copeland-1
Chris Covington,2017-08-31,1,Indiana,,Ohio State,L,0,0,0,1,chris-covington-1
Josh Cox,2017-08-31,1,Central Michigan,,Rhode Island,W,2,0,0,1,josh-cox-1
Tyler Coyle,2017-08-31,1,Connecticut,,Holy Cross,W,0,0,0,1,tyler-coyle-1
Kamren Curl,2017-08-31,1,Arkansas,N,Florida A&M,W,0,0,0,1,kamren-curl-1
J.J. Dallas,2017-08-31,1,Louisiana-Monroe,@,Memphis,L,0,0,0,1,jj-dallas-1
Winston DeLattiboudere,2017-08-31,1,Minnesota,,Buffalo,W,0,0,0,1,winston-delattiboudere-1
Kenneth Edison-McGruder,2017-08-31,1,Oklahoma State,,Tulsa,W,0,0,0,1,kenneth-edison-mcgruder-1
Kaden Elliss,2017-08-31,1,Idaho,,Sacramento State,W,0,0,0,1,kadem-elliss-1
Rashard Fant,2017-08-31,1,Indiana,,Ohio State,L,0,0,0,1,rashard-fant-1
Tony Fields,2017-08-31,1,Indiana,,Ohio State,L,0,0,0,1,tony-fields-2
Kylie Fitts,2017-08-31,1,Utah,,North Dakota,W,0,0,0,1,kylie-fitts-1
Tre Flowers,2017-08-31,1,Oklahoma State,,Tulsa,W,0,0,0,1,tre-flowers-1
Ray Golden,2017-08-31,1,Central Michigan,,Rhode Island,W,0,0,0,1,ray-golden-1
Tim Gordon,2017-08-31,1,Memphis,,Louisiana-Monroe,W,0,0,0,1,tim-gordon-2
Amari Henderson,2017-08-31,1,Wake Forest,,Presbyterian,W,0,0,0,1,amari-henderson-1
Boobie Hobbs,2017-08-31,1,Utah,,North Dakota,W,0,0,0,1,boobie-hobbs-1
Jalyn Holmes,2017-08-31,1,Ohio State,@,Indiana,W,0,0,0,2,jalyn-holmes-1
Mike Hughes,2017-08-31,1,Central Florida,,Florida International,W,0,0,0,3,mike-hughes-4
Nick Ingram,2017-08-31,1,Louisiana-Monroe,@,Memphis,L,0,0,0,1,nick-ingram-1
Jaylon Johnson,2017-08-31,1,Utah,,North Dakota,W,0,0,0,1,jaylon-johnson-1
Cameron Lewis,2017-08-31,1,Buffalo,@,Minnesota,L,1,0,0,1,cameron-lewis-1
Brice McAllister,2017-08-31,1,Connecticut,,Holy Cross,W,0,0,0,1,brice-mcallister-1
Filipo Mokofisi,2017-08-31,1,Utah,,North Dakota,W,0,0,0,1,filipo-mokofisi-2
Gary Moore,2017-08-31,1,Minnesota,,Buffalo,W,0,0,0,1,gary-moore-5
Grant Morgan,2017-08-31,1,Arkansas,N,Florida A&M,W,0,0,0,1,grant-morgan-1
Juwan Offray,2017-08-31,1,Louisiana-Monroe,@,Memphis,L,0,0,0,1,juwan-offray-1
Jarrell Owens,2017-08-31,1,Oklahoma State,,Tulsa,W,0,0,0,2,jarrell-owens-1
Reginald Robinson III,2017-08-31,1,Tulsa,@,Oklahoma State,L,0,0,0,1,reginald-robinson-iii-1
Shaun Rupert,2017-08-31,1,Memphis,,Louisiana-Monroe,W,0,0,0,2,shaun-rupert-1
Devon Russell,2017-08-31,1,Buffalo,@,Minnesota,L,0,0,0,1,devon-russell-2
Kendall Sheffield,2017-08-31,1,Ohio State,@,Indiana,W,0,0,0,2,kendall-sheffield-1
Antonio Shenault,2017-08-31,1,Minnesota,,Buffalo,W,0,0,0,2,antonio-shenault-1
Tatum Slack,2017-08-31,1,Buffalo,@,Minnesota,L,0,0,0,2,tatum-slack-1
Jerome Smith,2017-08-31,1,Georgia State,,Tennessee State,L,0,0,0,1,jerome-smith-2
Chandon Sullivan,2017-08-31,1,Georgia State,,Tennessee State,L,0,0,0,2,chandon-sullivan-1
Jamar Summers,2017-08-31,1,Connecticut,,Holy Cross,W,0,0,0,3,jamar-summers-1
Desmond Tautalatasi,2017-08-31,1,Arizona State,,New Mexico State,W,0,0,0,1,desmond-tautalatasi-1
Marshe Terry,2017-08-31,1,Connecticut,,Holy Cross,W,0,0,0,1,marshe-terry-1
Collin Turner,2017-08-31,1,Louisiana-Monroe,@,Memphis,L,1,18,0,2,collin-turner-1
Sam Veltman,2017-08-31,1,Idaho,,Sacramento State,W,0,0,0,1,sam-veltman-1
Denzel Ward,2017-08-31,1,Ohio State,@,Indiana,W,1,0,0,5,denzel-ward-3
Anthony Watkins,2017-08-31,1,Connecticut,,Holy Cross,W,0,0,0,1,anthony-watkins-2
Kobe Williams,2017-08-31,1,Arizona State,,New Mexico State,W,1,49,1,1,kobe-williams-1
Rhoy Williams,2017-08-31,1,Louisiana-Monroe,@,Memphis,L,0,0,0,1,rhoy-williams-1
Tito Windham,2017-08-31,1,Memphis,,Louisiana-Monroe,W,0,0,0,1,tito-windham-1
Antoine Winfield Jr.,2017-08-31,1,Minnesota,,Buffalo,W,0,0,0,2,antoine-winfield-jr-1
Perry Young,2017-08-31,1,Cincinnati,,Austin Peay,W,0,0,0,1,perry-young-1
Mycial Allen,2017-09-01,1,Northern Illinois,,Boston College,L,0,0,0,1,mycial-allen-1
Anthony Brown,2017-09-01,1,Eastern Michigan,,UNC Charlotte,W,0,0,0,2,anthony-brown-10
Myles Bryant,2017-09-01,1,Washington,@,Rutgers,W,0,0,0,2,myles-bryant-1
Cole Christiansen,2017-09-01,1,Army,,Fordham,W,0,0,0,1,cole-christiansen-1
Josh Corcoran,2017-09-01,1,Northern Illinois,,Boston College,L,0,0,0,1,josh-corcoran-1
Anthony Covington,2017-09-01,1,UNC Charlotte,@,Eastern Michigan,L,0,0,0,1,anthony-covington-1
Markevis Davis,2017-09-01,1,UNC Charlotte,@,Eastern Michigan,L,0,0,0,1,markevis-davis-1
Dion Dawson,2017-09-01,1,Eastern Michigan,,UNC Charlotte,W,0,0,0,1,dion-dawson-1
Ben DeLuca,2017-09-01,1,UNC Charlotte,@,Eastern Michigan,L,0,0,0,1,ben-deluca-1
Lukas Denis,2017-09-01,1,Boston College,@,Northern Illinois,W,1,0,0,2,lukas-denis-1
T.J. Edwards,2017-09-01,1,Wisconsin,,Utah State,W,1,7,0,2,tj-edwards-3
Lubern Figaro,2017-09-01,1,Wisconsin,,Utah State,W,0,0,0,1,lubern-figaro-1
Juwan Foggie,2017-09-01,1,UNC Charlotte,@,Eastern Michigan,L,0,0,0,1,juwan-foggie-1
Evan Foster,2017-09-01,1,Syracuse,,Central Connecticut State,W,0,0,0,2,evan-foster-1
Greg Gaines,2017-09-01,1,Washington,@,Rutgers,W,0,0,0,2,greg-gaines-2
Gibby Gibson,2017-09-01,1,Army,,Fordham,W,0,0,0,2,gibby-gibson-1
Quran Hafiz,2017-09-01,1,Florida Atlantic,,Navy,L,0,0,0,1,quran-hafiz-1
Saquan Hampton,2017-09-01,1,Rutgers,,Washington,L,0,0,0,2,saquan-hampton-1
Kiy Hester,2017-09-01,1,Rutgers,,Washington,L,0,0,0,2,kiy-hester-1
Brody Hoying,2017-09-01,1,Eastern Michigan,,UNC Charlotte,W,1,35,1,2,brody-hoying-1
Tanner Karafa,2017-09-01,1,Boston College,@,Northern Illinois,W,0,0,0,1,tanner-karafa-1
Harold Landry,2017-09-01,1,Boston College,@,Northern Illinois,W,0,0,0,1,harold-landry-1
Dallin Leavitt,2017-09-01,1,Utah State,@,Wisconsin,L,0,0,0,2,dallin-leavitt-1
Jordan Miller,2017-09-01,1,Washington,@,Rutgers,W,0,0,0,1,jordan-miller-3
Ryan Moeller,2017-09-01,1,Colorado,N,Colorado State,W,0,0,0,1,ryan-moeller-1
Kamrin Moore,2017-09-01,1,Boston College,@,Northern Illinois,W,0,0,0,1,kamrin-moore-1
Isaiah Oliver,2017-09-01,1,Colorado,N,Colorado State,W,0,0,0,4,isaiah-oliver-1
Ryan Parker,2017-09-01,1,Army,,Fordham,W,0,0,0,1,ryan-parker-1
Willington Previlon,2017-09-01,1,Rutgers,,Washington,L,0,0,0,2,willington-previlon-1
Joe Sanders,2017-09-01,1,Northern Illinois,,Boston College,L,0,0,0,1,joe-sanders-2
Micah Thomas,2017-09-01,1,Navy,@,Florida Atlantic,W,1,25,0,1,micah-thomas-2
Chris Tooley,2017-09-01,1,Florida Atlantic,,Navy,L,1,0,0,1,chris-tooley-1
Trey Udoffia,2017-09-01,1,Colorado,N,Colorado State,W,1,0,0,2,trey-udoffia-1
KIelan Whitner,2017-09-01,1,Syracuse,,Central Connecticut State,W,0,0,0,1,kielan-whitner-1
Kevin Wilkins,2017-09-01,1,Rutgers,,Washington,L,0,0,0,1,kevin-wilkins-1
Mykelti Williams,2017-09-01,1,Northern Illinois,,Boston College,L,0,0,0,1,mykelti-williams-1
Ross Williams,2017-09-01,1,Eastern Michigan,,UNC Charlotte,W,0,0,0,1,ross-williams-2
Tyris Wooten,2017-09-01,1,Navy,@,Florida Atlantic,W,0,0,0,1,tyris-wooten-1
Ethan Aguayo,2017-09-02,2,San Jose State,,Cal Poly,W,0,0,0,1,ethan-aguayo-1
Freedom Akinmoladun,2017-09-02,1,Nebraska,,Arkansas State,W,0,0,0,1,freedom-akinmoladun-1
Ugo Amadi,2017-09-02,1,Oregon,,Southern Utah,W,1,0,0,1,ugo-amadi-1
Andrew Aneke,2017-09-02,1,Texas State,,,W,0,0,0,1,andrew-aneke-1
JaQuan Bailey,2017-09-02,1,Iowa State,,Northern Iowa,W,0,0,0,1,jaquan-bailey-1
Bryton Barr,2017-09-02,2,Massachusetts,@,Coastal Carolina,L,0,0,0,1,bryton-barr-1
Sam Beal,2017-09-02,1,Western Michigan,@,Southern California,L,1,0,0,1,sam-beal-1
Ryan Bee,2017-09-02,1,Marshall,,Miami (OH),W,0,0,0,1,ryan-bee-1
Casey Bernard,2017-09-02,1,Old Dominion,,Albany,W,0,0,0,1,casey-bernard-1
Kalon Beverly,2017-09-02,1,Texas-El Paso,@,Oklahoma,L,0,0,0,1,kalon-beverly-1
Jourdan Blake,2017-09-02,1,Baylor,,Liberty,L,0,0,0,1,jourdan-blake-1
Walter Brady,2017-09-02,1,Middle Tennessee State,,Vanderbilt,L,0,0,0,1,walter-brady-1
Marvin Branch,2017-09-02,1,Old Dominion,,Albany,W,1,0,0,1,marvin-branch-1
Jamez Brickhouse,2017-09-02,1,Old Dominion,,Albany,W,0,0,0,1,jamez-brickhouse-1
Monquavion Brinson,2017-09-02,1,Georgia Southern,@,Auburn,L,0,0,0,1,monquavion-brinson-1
Asantay Brown,2017-09-02,1,Western Michigan,@,Southern California,L,0,0,0,1,asantay-brown-1
Joe Brown,2017-09-02,1,Western Kentucky,,Eastern Kentucky,W,0,0,0,1,joe-brown-4
Tony Brown,2017-09-02,1,Alabama,N,Florida State,W,0,0,0,1,tony-brown-8
Jaron Bryant,2017-09-02,1,Fresno State,,Incarnate Word,W,0,0,0,1,jaron-bryant-1
Brian Bullock,2017-09-02,1,Northwestern,,Nevada,W,0,0,0,1,brian-bullock-1
Oren Burks,2017-09-02,1,Vanderbilt,@,Middle Tennessee State,W,0,0,0,1,oren-burks-1
Lorenzo Burns,2017-09-02,1,Arizona,,Northern Arizona,W,0,0,0,1,lorenzo-burns-1
Jalin Burrell,2017-09-02,1,New Mexico,,Abilene Christian,W,0,0,0,3,jalin-burrell-1
Josh Butler,2017-09-02,1,Michigan State,,Bowling Green State,W,0,0,0,1,josh-butler-1
Camryn Bynum,2017-09-02,1,California,@,North Carolina,W,0,0,0,1,camryn-bynum-1
Keyshon Camp,2017-09-02,1,Pittsburgh,,Youngstown State,W,0,0,0,1,keyshon-camp-1
Zykiesis Cannon,2017-09-02,1,Louisville,N,Purdue,W,0,0,0,1,zykiesis-cannon-1
Jermaine Carter Jr.,2017-09-02,1,Maryland,@,Texas,W,0,0,0,1,jermaine-carter-jr-1
Ryan Carter,2017-09-02,1,Clemson,,Kent State,W,0,0,0,1,ryan-carter-2
Logan Cheadle,2017-09-02,1,Missouri,,Missouri State,W,1,-5,0,1,logan-cheadle-1
Anthony Chesley,2017-09-02,1,Coastal Carolina,,Massachusetts,W,0,0,0,2,anthony-chesley-1
Zeno Choi,2017-09-02,2,Hawaii,,Western Carolina,W,0,0,0,1,zeno-choi-1
Bradley Chubb,2017-09-02,1,North Carolina State,N,South Carolina,L,0,0,0,1,bradley-chubb-1
Rodney Clemons,2017-09-02,1,Southern Methodist,,Stephen F. Austin,W,0,0,0,1,rodney-clemons-1
Justin Clifton,2017-09-02,1,Arkansas State,@,Nebraska,L,0,0,0,1,justin-clifton-1
Jacob Colacion,2017-09-02,1,Arizona,,Northern Arizona,W,0,0,0,1,jacob-colacion-1
Deshon Cooper,2017-09-02,1,Georgia Southern,@,Auburn,L,0,0,0,1,deshon-cooper-1
Doug Costin,2017-09-02,1,Miami (OH),@,Marshall,L,0,0,0,1,doug-costin-2
Shaun Crawford,2017-09-02,1,Notre Dame,,Temple,W,0,0,0,1,shaun-crawford-1
Xavier Crawford,2017-09-02,2,Oregon State,,Portland State,W,0,0,0,1,xavier-crawford-2
Roger Cray,2017-09-02,1,Western Kentucky,,Eastern Kentucky,W,0,0,0,1,roger-cray-1
Tevin Crews,2017-09-02,1,Alabama-Birmingham,,Alabama A&M,W,0,0,0,1,tevin-crews-1
Thadd Daniels,2017-09-02,1,Iowa State,,Northern Iowa,W,0,0,0,1,thadd-daniels-1
Alvin Davis,2017-09-02,1,Akron,@,Penn State,L,0,0,0,1,alvin-davis-4
Will Dawkins,2017-09-02,1,Alabama-Birmingham,,Alabama A&M,W,0,0,0,1,will-dawkins-1
Hasan Defense,2017-09-02,1,Kansas,,Southeast Missouri State,W,0,0,0,2,hasan-defense-1
Myles Dorn,2017-09-02,1,North Carolina,,California,L,0,0,0,1,myles-dorn-1
David Dowell,2017-09-02,1,Michigan State,,Bowling Green State,W,0,0,0,2,david-dowell-2
Troy Dye,2017-09-02,1,Oregon,,Southern Utah,W,1,5,0,1,troy-dye-1
B.J. Edmonds,2017-09-02,1,Arkansas State,@,Nebraska,L,0,0,0,1,bj-edmonds-1
Bradd Ellis,2017-09-02,1,Ohio,,Hampton,W,0,0,0,2,bradd-ellis-1
Trent Ellis-Brewer,2017-09-02,1,Arkansas State,@,Nebraska,L,0,0,0,1,trent-ellis-brewer-1
Marcus Epps,2017-09-02,1,Wyoming,@,Iowa,L,0,0,0,2,marcus-epps-1
Dorian Etheridge,2017-09-02,1,Louisville,N,Purdue,W,0,0,0,1,dorian-etheridge-1
Rashaan Evans,2017-09-02,1,Alabama,N,Florida State,W,0,0,0,1,rashaan-evans-1
Austin Exford,2017-09-02,1,Appalachian State,@,Georgia,L,0,0,0,1,austin-exford-1
Danny Ezechukwu,2017-09-02,1,Purdue,N,Louisville,L,0,0,0,1,danny-ezechukwu-2
DeAndre Farris,2017-09-02,1,Western Kentucky,,Eastern Kentucky,W,0,0,0,1,deandre-farris-1
Nick Faulkner,2017-09-02,1,Kent State,@,Clemson,L,0,0,0,1,nick-faulkner-1
Bryon Fields,2017-09-02,1,Duke,,North Carolina Central,W,1,28,1,1,bryon-fields-1
Romeo Finley,2017-09-02,1,Miami (FL),,Bethune-Cookman,W,0,0,0,1,romeo-finley-1
Andy Flusche,2017-09-02,1,North Texas,,Lamar,W,0,0,0,2,andy-flusche-1
Tainoa Foster,2017-09-02,1,Fresno State,,Incarnate Word,W,0,0,0,1,tainoa-foster-1
Jarrod Franklin,2017-09-02,1,Tulane,,Grambling State,W,0,0,0,2,jarrod-franklin-1
Marloshawn Franklin,2017-09-02,1,California,@,North Carolina,W,0,0,0,1,marloshawn-franklin-1
Sam Franklin,2017-09-02,1,Temple,@,Notre Dame,L,0,0,0,1,sam-franklin-1
Joshua Frazier,2017-09-02,1,Alabama,N,Florida State,W,0,0,0,2,joshua-frazier-1
Sean Freeman,2017-09-02,1,Georgia Southern,@,Auburn,L,0,0,0,1,sean-freeman-1
Neville Gallimore,2017-09-02,1,Oklahoma,,Texas-El Paso,W,0,0,0,1,neville-gallimore-1
Malik Gant,2017-09-02,1,Marshall,,Miami (OH),W,0,0,0,2,malik-gant-1
Juwan Gardner,2017-09-02,1,Western Kentucky,,Eastern Kentucky,W,0,0,0,1,juwan-gardner-1
Bricen Garner,2017-09-02,1,Pittsburgh,,Youngstown State,W,0,0,0,1,bricen-garner-1
Fred Garth,2017-09-02,1,Bowling Green State,@,Michigan State,L,0,0,0,1,fred-garth-1
Demarquis Gates,2017-09-02,1,Mississippi,,South Alabama,W,0,0,0,1,demarquis-gates-1
Jake Gervase,2017-09-02,1,Iowa,,Wyoming,W,0,0,0,1,jake-gervase-1
Joe Giles-Harris,2017-09-02,1,Duke,,North Carolina Central,W,0,0,0,1,joe-giles-harris-1
Jacob Girgle,2017-09-02,1,New Mexico,,Abilene Christian,W,1,17,0,1,jacob-girgle-1
Rasheem Green,2017-09-02,1,Southern California,,Western Michigan,W,0,0,0,1,rasheem-green-1
Montre Gregory,2017-09-02,1,Bowling Green State,@,Michigan State,L,0,0,0,1,montre-gregory-1
Marquis Griffin,2017-09-02,1,Air Force,,Virginia Military Institute,W,0,0,0,1,marquis-griffin-1
Tyler Gullett,2017-09-02,1,Ohio,,Hampton,W,0,0,0,2,tyler-gullett-1
Addison Gumbs,2017-09-02,1,Oklahoma,,Texas-El Paso,W,0,0,0,1,addison-gumbs-1
Javon Hagan,2017-09-02,1,Ohio,,Hampton,W,0,0,0,1,javon-hagan-1
Ben Hale,2017-09-02,1,Bowling Green State,@,Michigan State,L,0,0,0,1,ben-hale-2
Chase Hancock,2017-09-02,1,Marshall,,Miami (OH),W,0,0,0,1,chase-hancock-1
Harrison Hand,2017-09-02,1,Baylor,,Liberty,L,0,0,0,2,harrison-hand-2
Myles Harges,2017-09-02,1,Middle Tennessee State,,Vanderbilt,L,0,0,0,1,myles-harges-1
Brandon Harris,2017-09-02,1,Bowling Green State,@,Michigan State,L,0,0,0,1,brandon-harris-10
Jalen Harris,2017-09-02,1,Troy,@,Boise State,L,0,0,0,1,jalen-harris-1
Reid Harrison-Ducros,2017-09-02,1,Boise State,,Troy,W,0,0,0,1,reid-harrison-ducros-1
Montre Hartage,2017-09-02,1,Northwestern,,Nevada,W,0,0,0,1,montre-hartage-1
Daelin Hayes,2017-09-02,1,Notre Dame,,Temple,W,0,0,0,1,daelin-hayes-1
Tae Hayes,2017-09-02,1,Appalachian State,@,Georgia,L,0,0,0,2,tae-hayes-1
Jasad Haynes,2017-09-02,1,Fresno State,,Incarnate Word,W,0,0,0,1,jasad-haynes-1
Joe Joe Headen,2017-09-02,1,Old Dominion,,Albany,W,0,0,0,3,joe-joe-headen-1
Justin Herbert,2017-09-02,1,Oregon,,Southern Utah,W,0,0,0,1,justin-herbert-1
Tre Herndon,2017-09-02,1,Vanderbilt,@,Middle Tennessee State,W,0,0,0,2,tre-herndon-1
Lavert Hill,2017-09-02,1,Michigan,N,Florida,W,0,0,0,2,lavert-hill-1
Elvis Hines,2017-09-02,1,Kent State,@,Clemson,L,0,0,0,1,elvis-hines-1
Ronnie Hoggins,2017-09-02,2,South Florida,,Stony Brook,W,0,0,0,2,ronnie-hoggins-1
Keith Holcombe,2017-09-02,1,Alabama,N,Florida State,W,0,0,0,1,keith-holcombe-1
J.J. Holmes,2017-09-02,1,Kansas,,Southeast Missouri State,W,0,0,0,1,jj-holmes-1
Tim Hough,2017-09-02,1,Nevada-Las Vegas,,Howard,L,0,0,0,1,tim-hough-1
John Houston Jr.,2017-09-02,1,Southern California,,Western Michigan,W,0,0,0,1,john-houston-jr-1
Khaleke Hudson,2017-09-02,1,Michigan,N,Florida,W,0,0,0,1,khaleke-hudson-1
Manu Hudson-Rasmussen,2017-09-02,2,Hawaii,,Western Carolina,W,0,0,0,1,manu-hudson-rasmussen-1
JuJu Hughes,2017-09-02,1,Fresno State,,Incarnate Word,W,0,0,0,1,juju-hughes-1
Dawan Hunte,2017-09-02,1,Purdue,N,Louisville,L,0,0,0,1,dawan-hunte-1
Ridwan Issahaku,2017-09-02,1,Texas Christian,,Jackson State,W,1,53,1,1,ridwan-issahaku-1
Chris Jackson,2017-09-02,1,Marshall,,Miami (OH),W,1,72,1,1,chris-jackson-9
Dane Jackson,2017-09-02,1,Pittsburgh,,Youngstown State,W,0,0,0,2,dane-jackson-1
Joe Jackson,2017-09-02,1,Miami (FL),,Bethune-Cookman,W,0,0,0,1,joe-jackson-3
Joshua Jackson,2017-09-02,1,Iowa,,Wyoming,W,1,41,0,1,joshua-jackson-3
Lamar Jackson,2017-09-02,1,Nebraska,,Arkansas State,W,0,0,0,1,lamar-jackson-2
R.J. Jackson,2017-09-02,1,Air Force,,Virginia Military Institute,W,0,0,0,1,rj-jackson-2
Tre' Jackson,2017-09-02,1,Tulane,,Grambling State,W,0,0,0,1,tre-jackson-1
Chris James,2017-09-02,1,Illinois,,Ball State,W,0,0,0,1,chris-james-10
Josey Jewell,2017-09-02,1,Iowa,,Wyoming,W,0,0,0,1,josey-jewell-1
Garrett Johnson,2017-09-02,1,Kentucky,@,Southern Mississippi,W,0,0,0,1,garrett-johnson-3
Jah'Shawn Johnson,2017-09-02,1,Texas Tech,,Eastern Washington,W,0,0,0,1,jahshawn-johnson-1
Jaquan Johnson,2017-09-02,1,Miami (FL),,Bethune-Cookman,W,0,0,0,1,jaquan-johnson-1
Jalen Jones,2017-09-02,1,Southern California,,Western Michigan,W,0,0,0,1,jalen-jones-2
Mike Jones,2017-09-02,1,Temple,@,Notre Dame,L,1,43,0,1,mike-jones-25
Ulric Jones,2017-09-02,1,South Carolina,N,North Carolina State,W,0,0,0,1,ulric-jones-1
Joshua Kalu,2017-09-02,1,Nebraska,,Arkansas State,W,1,0,0,1,joshua-kalu-1
Anthoula Kelly,2017-09-02,1,Fresno State,,Incarnate Word,W,0,0,0,1,anthoula-kelly-1
Silas Kelly,2017-09-02,1,Coastal Carolina,,Massachusetts,W,0,0,0,1,silas-kelly-1
Brad Koenig,2017-09-02,1,Miami (OH),@,Marshall,L,0,0,0,2,brad-koenig-1
Christian Lacouture,2017-09-02,1,Louisiana State,N,Brigham Young,W,0,0,0,1,christian-lacouture-1
Nifae Lealao,2017-09-02,1,Vanderbilt,@,Middle Tennessee State,W,0,0,0,1,nifae-lealao-1
Sam Lebbie,2017-09-02,1,Troy,@,Boise State,L,0,0,0,1,sam-lebbie-1
William LeMasters,2017-09-02,1,North Texas,,Lamar,W,1,0,0,2,william-lemasters-1
Deommodore Lenoir,2017-09-02,1,Oregon,,Southern Utah,W,0,0,0,1,deommodore-lenoir-1
