Player,Date,G,School,Loc,Opponent,WL,Punt Ret,Punt Ret Yds,Punt Ret Avg,Punt Ret TD,unique_id
Jeremy Dickens,2007-09-01,1,Florida International,@,Penn State,L,1,0,0.0,0,jeremy-dickens-1
Robert Dunn,2007-09-01,1,Auburn,,Kansas State,W,6,74,12.3,0,robert-dunn-1
Tyler Evans,2007-09-01,1,Georgia Tech,@,Notre Dame,W,3,17,5.7,0,tyler-evans-1
Jarred Fayson,2007-09-01,1,Florida,,Western Kentucky,W,5,49,9.8,0,jarred-fayson-1
Demoreo Ford,2007-09-01,1,Kentucky,,Eastern Kentucky,W,2,16,8.0,0,demoreo-ford-1
Dominique Franks,2007-09-01,1,Oklahoma,,North Texas,W,2,6,3.0,0,dominique-franks-1
Chris Garrett,2007-09-01,1,Ohio,,Gardner-Webb,W,1,2,2.0,0,chris-garrett-1
David Gilreath,2007-09-01,1,Wisconsin,,Washington State,W,2,16,8.0,0,david-gilreath-1
Cortney Grixby,2007-09-01,1,Nebraska,,Nevada,W,3,4,1.3,0,cortney-grixby-1
Chad Hall,2007-09-01,1,Air Force,,South Carolina State,W,2,48,24.0,0,chad-hall-1
Mikey Henderson,2007-09-01,1,Georgia,,Oklahoma State,W,3,67,22.3,0,mikey-henderson-1
Chris Hobbs,2007-09-01,1,Stanford,,UCLA,L,4,23,5.8,0,chris-hobbs-1
Harold Howell,2007-09-01,1,Minnesota,,Bowling Green State,L,4,30,7.5,0,harold-howell-1
Kyle Hudson,2007-09-01,1,Illinois,N,Missouri,L,1,4,4.0,0,kyle-hudson-1
Amarri Jackson,2007-09-01,1,South Florida,,Elon,W,4,19,4.8,0,amarri-jackson-1
Desean Jackson,2007-09-01,1,California,,Tennessee,W,1,77,77.0,1,desean-jackson-1
Malcolm Jenkins,2007-09-01,1,Ohio State,,Youngstown State,W,1,21,21.0,0,malcolm-jenkins-1
Chris Johnson,2007-09-01,1,Southern Mississippi,,Tennessee-Martin,W,1,22,22.0,0,chris-johnson-7
Andre Jones,2007-09-01,1,Akron,,Army,W,3,96,32.0,0,andre-jones-2
Andre Jones,2007-09-01,1,Nebraska,,Nevada,W,1,24,24.0,0,andre-jones-1
Jeremy Kellem,2007-09-01,1,Middle Tennessee State,@,Florida Atlantic,L,1,16,16.0,0,jeremy-kellem-1
Shiloh Keo,2007-09-01,1,Idaho,@,Southern California,L,2,13,6.5,0,shiloh-keo-1
Nate Kimbrough,2007-09-01,1,Arizona State,,San Jose State,W,1,25,25.0,0,nate-kimbrough-1
Arthur King Jr.,2007-09-01,1,Nevada,@,Nebraska,L,1,8,8.0,0,arthur-king-jr-1
Troy Lewis,2007-09-01,1,Wyoming,,Virginia,W,1,14,14.0,0,troy-lewis-1
Rafael Little,2007-09-01,1,Kentucky,,Eastern Kentucky,W,4,27,6.8,0,rafael-little-1
Jonathan Lowe,2007-09-01,1,Alabama,,Western Carolina,W,1,23,23.0,0,jonathan-lowe-1
Dwight Lowery,2007-09-01,1,San Jose State,@,Arizona State,L,1,17,17.0,0,dwight-lowery-1
Dicky Lyons,2007-09-01,1,Kentucky,,Eastern Kentucky,W,1,13,13.0,0,dicky-lyons-1
Jeremy Maclin,2007-09-01,1,Missouri,N,Illinois,W,3,74,24.7,1,jeremy-maclin-1
Bryce Mahuika,2007-09-01,1,Brigham Young,,Arizona,W,1,9,9.0,0,bryce-mahuika-1
Hoost Marsh,2007-09-01,1,Wyoming,,Virginia,W,5,61,12.2,0,hoost-marsh-1
Chase McBride,2007-09-01,1,Colorado,N,Colorado State,W,3,62,20.7,0,chase-mcbride-1
Chris McGaha,2007-09-01,1,Arizona State,,San Jose State,W,1,6,6.0,0,chris-mcgaha-1
Kenneth Moore,2007-09-01,1,Wake Forest,@,Boston College,L,2,17,8.5,0,kenneth-moore-1
Nick Moore,2007-09-01,1,Toledo,,Purdue,L,2,22,11.0,0,nick-moore-3
Captain Munnerlyn,2007-09-01,1,South Carolina,,Louisiana,W,1,1,1.0,0,captain-munnerlyn-1
Deon Murphy,2007-09-01,1,Kansas State,@,Auburn,L,2,21,10.5,0,deon-murphy-1
Phillip Nevels,2007-09-01,1,Louisiana,@,South Carolina,L,2,35,17.5,0,phillip-nevels-1
Terrence Nunn,2007-09-01,1,Nebraska,,Nevada,W,1,0,0.0,0,terrence-nunn-1
Danny Oquendo,2007-09-01,1,Maryland,,Villanova,W,2,24,12.0,0,danny-oquendo-1
Corey Partridge,2007-09-01,1,Bowling Green State,@,Minnesota,W,1,38,38.0,0,corey-partridge-1
Andrew Pearman,2007-09-01,1,Virginia,@,Wyoming,L,1,2,2.0,0,andrew-pearman-1
Raimond Pendleton,2007-09-01,1,Kansas,,Central Michigan,W,5,91,18.2,1,raimond-pendleton-1
Brendan Perretta,2007-09-01,1,Penn State,,Florida International,W,1,2,2.0,0,brendan-perretta-1
Jordan Peterson,2007-09-01,1,Texas A&M,,Montana State,W,4,25,6.3,0,jordan-peterson-1
Jon Plumstead,2007-09-01,1,Army,@,Akron,L,1,34,34.0,0,jon-plumstead-1
T.J. Porter,2007-09-01,1,Pittsburgh,,Eastern Michigan,W,1,22,22.0,0,tj-porter-1
Tracy Porter,2007-09-01,1,Indiana,,Indiana State,W,2,21,10.5,0,tracy-porter-1
Chris Rainey,2007-09-01,1,Florida,,Western Kentucky,W,1,22,22.0,0,chris-rainey-1
Desmond Reed,2007-09-01,1,Southern California,,Idaho,W,4,30,7.5,0,desmond-reed-1
Vaughn Rivers,2007-09-01,1,West Virginia,,Western Michigan,W,4,38,9.5,0,vaughn-rivers-1
Brian Robiskie,2007-09-01,1,Ohio State,,Youngstown State,W,2,10,5.0,0,brian-robiskie-1
Austin Rogers,2007-09-01,1,Tennessee,@,California,L,1,6,6.0,0,austin-rogers-1
Steven Rogers,2007-09-01,1,East Carolina,@,Virginia Tech,L,2,8,4.0,0,steven-rogers-1
Evyn Roman,2007-09-01,1,North Texas,@,Oklahoma,L,2,5,2.5,0,evyn-roman-1
Alex Rosenblum,2007-09-01,1,Nevada,@,Nebraska,L,1,7,7.0,0,alex-rosenblum-1
Fred Rouse,2007-09-01,1,Texas-El Paso,,New Mexico,W,2,8,4.0,0,fred-rouse-1
Eddie Royal,2007-09-01,1,Virginia Tech,,East Carolina,W,5,63,12.6,0,eddie-royal-1
Jock Sanders,2007-09-01,1,West Virginia,,Western Michigan,W,1,23,23.0,0,jock-sanders-1
Kevin Sanders,2007-09-01,1,Alabama-Birmingham,@,Michigan State,L,1,5,5.0,0,kevin-sanders-1
Jamarca Sanford,2007-09-01,1,Mississippi,@,Memphis,W,1,28,28.0,0,jamarca-sanford-1
Johnny Sears,2007-09-01,1,Michigan,,Appalachian State,L,2,14,7.0,0,johnny-sears-1
Ja'Corey Shepherd,2007-09-01,1,Rice,,Nicholls State,L,2,12,6.0,0,jacorey-shepherd-1
Lionell Singleton,2007-09-01,1,Florida International,@,Penn State,L,1,9,9.0,0,lionell-singleton-1
Clifton Smith,2007-09-01,1,Fresno State,,Sacramento State,W,3,19,6.3,0,clifton-smith-2
Michael Smith,2007-09-01,1,Arkansas,,Troy,W,2,-5,-2.5,0,michael-smith-2
Reggie Smith,2007-09-01,1,Oklahoma,,North Texas,W,5,38,7.6,0,reggie-smith-1
Frankie Solomon,2007-09-01,1,New Mexico,@,Texas-El Paso,L,3,-1,-0.3,0,frankie-solomon-1
Luke Swan,2007-09-01,1,Wisconsin,,Washington State,W,2,9,4.5,0,luke-swan-1
Desmond Tardy,2007-09-01,1,Purdue,@,Toledo,W,1,31,31.0,0,desmond-tardy-1
Brandon Tate,2007-09-01,1,North Carolina,,James Madison,W,3,19,6.3,0,brandon-tate-1
Dejuan Tribble,2007-09-01,1,Boston College,,Wake Forest,W,1,2,2.0,0,dejuan-tribble-1
Jeremy Trimble,2007-09-01,1,Army,@,Akron,L,2,40,20.0,0,jeremy-trimble-1
Greg Turner,2007-09-01,1,Northern Illinois,,Iowa,L,3,26,8.7,0,greg-turner-1
Rasheed Ward,2007-09-01,1,Northwestern,,Northeastern,W,1,6,6.0,0,rasheed-ward-1
Michael Washington,2007-09-01,1,Hawaii,,Northern Colorado,W,2,81,40.5,1,michael-washington-1
Derrick Williams,2007-09-01,1,Penn State,,Florida International,W,4,53,13.3,0,derrick-williams-2
Earnest Williams,2007-09-01,1,Memphis,,Mississippi,L,1,13,13.0,0,earnest-williams-1
Kyle Williams,2007-09-01,1,Arizona State,,San Jose State,W,2,15,7.5,0,kyle-williams-1
Teric Williams,2007-09-01,1,Houston,@,Oregon,L,3,23,7.7,0,teric-williams-1
Leon Wright,2007-09-01,1,Duke,,Connecticut,L,2,5,2.5,0,leon-wright-1
Danny Amendola,2007-09-03,1,Texas Tech,@,Southern Methodist,W,1,7,7.0,0,danny-amendola-1
Jacoby Ford,2007-09-03,1,Clemson,,Florida State,W,3,23,7.7,0,jacoby-ford-1
Roosevelt Lawson,2007-09-03,1,Florida State,@,Clemson,L,1,31,31.0,0,roosevelt-lawson-1
Eric Morris,2007-09-03,1,Texas Tech,@,Southern Methodist,W,3,15,5.0,0,eric-morris-1
Preston Parker,2007-09-03,1,Florida State,@,Clemson,L,2,36,18.0,0,preston-parker-1
Emmanuel Sanders,2007-09-03,1,Southern Methodist,,Texas Tech,L,4,24,6.0,0,emmanuel-sanders-1
C.J. Spiller,2007-09-03,1,Clemson,,Florida State,W,2,25,12.5,0,cj-spiller-1
Desmond Gee,2007-09-06,2,Middle Tennessee State,@,Louisville,L,1,14,14.0,0,desmond-gee-1
Marshwan Gilyard,2007-09-06,2,Cincinnati,,Oregon State,W,1,30,30.0,0,marshwan-gilyard-1
Trent Guy,2007-09-06,2,Louisville,,Middle Tennessee State,W,1,4,4.0,0,trent-guy-1
Haruki Nakamura,2007-09-06,2,Cincinnati,,Oregon State,W,2,1,0.5,0,haruki-nakamura-1
Sammie Stroughter,2007-09-06,2,Oregon State,@,Cincinnati,L,2,29,14.5,0,sammie-stroughter-1
Javier Arenas,2007-09-08,2,Alabama,@,Vanderbilt,W,3,79,26.3,0,javier-arenas-1
Terrence Austin,2007-09-08,2,UCLA,,Brigham Young,W,5,54,10.8,0,terrence-austin-1
Nate Beard,2007-09-08,2,Eastern Michigan,,Ball State,L,2,10,5.0,0,nate-beard-1
Earl Bennett,2007-09-08,2,Vanderbilt,,Alabama,L,2,10,5.0,0,earl-bennett-1
Joe Bennett,2007-09-08,2,Baylor,,Rice,W,4,38,9.5,0,joe-bennett-1
Aaron Berry,2007-09-08,2,Pittsburgh,,Grambling State,W,1,8,8.0,0,aaron-berry-1
Roderick Blackett,2007-09-08,2,Florida,,Troy,W,1,23,23.0,0,roderick-blackett-1
Darrell Blackman,2007-09-08,2,North Carolina State,@,Boston College,L,1,8,8.0,0,darrell-blackman-1
Brian Bonner,2007-09-08,2,Texas Christian,@,Texas,L,3,45,15.0,0,brian-bonner-1
Andre Bratton,2007-09-08,2,Miami (OH),@,Minnesota,L,1,10,10.0,0,andre-bratton-1
Andy Brodell,2007-09-08,2,Iowa,,Syracuse,W,4,78,19.5,0,andy-brodell-1
Andiel Brown,2007-09-08,2,Oregon,@,Michigan,W,4,23,5.8,0,andiel-brown-1
Antonio Brown,2007-09-08,2,Central Michigan,,Toledo,W,3,56,18.7,0,antonio-brown-1
Dorien Bryant,2007-09-08,2,Purdue,,Eastern Illinois,W,1,24,24.0,0,dorien-bryant-1
Michael Bumpus,2007-09-08,2,Washington State,,San Diego State,W,3,6,2.0,0,michael-bumpus-1
Antoine Cason,2007-09-08,2,Arizona,,Northern Arizona,W,2,75,37.5,1,antoine-cason-1
Brent Casteel,2007-09-08,2,Utah,,Air Force,L,1,3,3.0,0,brent-casteel-1
Austin Collie,2007-09-08,2,Brigham Young,@,UCLA,L,1,1,1.0,0,austin-collie-1
Graig Cooper,2007-09-08,2,Miami (FL),@,Oklahoma,L,2,24,12.0,0,graig-cooper-1
Quinterrance Cooper,2007-09-08,2,Western Kentucky,,West Virginia Tech,W,1,15,15.0,0,quinterrance-cooper-1
Quan Cosby,2007-09-08,2,Texas,,Texas Christian,W,3,18,6.0,0,quan-cosby-1
Perrish Cox,2007-09-08,2,Oklahoma State,,Florida Atlantic,W,7,105,15.0,0,perrish-cox-1
Phillip Davis,2007-09-08,1,Tulane,,Mississippi State,L,1,0,0.0,0,phillip-davis-1
Mark Dell,2007-09-08,2,Michigan State,,Bowling Green State,W,2,3,1.5,0,mark-dell-1
Jon Drager,2007-09-08,2,Kent State,@,Kentucky,L,2,19,9.5,0,jon-drager-1
Robert Dunn,2007-09-08,2,Auburn,,South Florida,L,3,43,14.3,0,robert-dunn-1
Marcus Edwards,2007-09-08,2,South Florida,@,Auburn,W,4,45,11.3,0,marcus-edwards-2
Tyler Evans,2007-09-08,2,Georgia Tech,,Samford,W,6,83,13.8,0,tyler-evans-1
Jarred Fayson,2007-09-08,2,Florida,,Troy,W,1,4,4.0,0,jarred-fayson-1
Casey Flair,2007-09-08,2,Nevada-Las Vegas,,Wisconsin,L,2,8,4.0,0,casey-flair-1
Demoreo Ford,2007-09-08,2,Kentucky,,Kent State,W,1,0,0.0,0,demoreo-ford-1
Jacoby Ford,2007-09-08,2,Clemson,,Louisiana-Monroe,W,1,12,12.0,0,jacoby-ford-1
Jake Gaebler,2007-09-08,2,Western Kentucky,,West Virginia Tech,W,1,25,25.0,0,jake-gaebler-1
Chris Garrett,2007-09-08,2,Ohio,@,Louisiana,W,3,17,5.7,0,chris-garrett-1
Marcus Gilchrist,2007-09-08,2,Clemson,,Louisiana-Monroe,W,1,11,11.0,0,marcus-gilchrist-1
Columbus Givens,2007-09-08,2,Southern Methodist,,North Texas,W,1,5,5.0,0,columbus-givens-1
Chad Hall,2007-09-08,2,Air Force,@,Utah,W,1,4,4.0,0,chad-hall-1
Vic Hall,2007-09-08,2,Virginia,,Duke,W,2,80,40.0,0,vic-hall-1
Dwayne Harris,2007-09-08,2,East Carolina,,North Carolina,W,2,18,9.0,0,dwayne-harris-1
Brian Hartline,2007-09-08,2,Ohio State,,Akron,W,1,12,12.0,0,brian-hartline-1
Jonathan Hefney,2007-09-08,2,Tennessee,,Southern Mississippi,W,2,34,17.0,0,jonathan-hefney-1
Mikey Henderson,2007-09-08,2,Georgia,,South Carolina,L,3,53,17.7,0,mikey-henderson-1
Brian Hernandez,2007-09-08,2,Utah,,Air Force,L,3,0,0.0,0,brian-hernandez-1
B.J. Hill,2007-09-08,2,Ball State,@,Eastern Michigan,W,4,12,3.0,0,bj-hill-2
Jasper Howard,2007-09-08,2,Connecticut,,Maine,W,1,13,13.0,0,jasper-howard-1
Harold Howell,2007-09-08,2,Minnesota,,Miami (OH),W,4,15,3.8,0,harold-howell-1
Kyle Hudson,2007-09-08,2,Illinois,,Western Illinois,W,4,51,12.8,0,kyle-hudson-1
Desean Jackson,2007-09-08,2,California,@,Colorado State,W,2,24,12.0,0,desean-jackson-1
Brandon James,2007-09-08,2,Florida,,Troy,W,1,32,32.0,0,brandon-james-1
Andre Jones,2007-09-08,2,Akron,@,Ohio State,L,1,9,9.0,0,andre-jones-2
Brian Kaiser,2007-09-08,2,Pittsburgh,,Grambling State,W,1,15,15.0,0,brian-kaiser-1
Shiloh Keo,2007-09-08,2,Idaho,,Cal Poly,W,3,30,10.0,0,shiloh-keo-1
Nate Kimbrough,2007-09-08,2,Arizona State,,Colorado,W,1,1,1.0,0,nate-kimbrough-1
Antonio Lewis,2007-09-08,2,West Virginia,@,Marshall,W,1,7,7.0,0,antonio-lewis-1
Rafael Little,2007-09-08,2,Kentucky,,Kent State,W,1,11,11.0,0,rafael-little-1
Marquise Liverpool,2007-09-08,2,Temple,,Buffalo,L,1,11,11.0,0,marquise-liverpool-1
Jeremy Maclin,2007-09-08,2,Missouri,@,Mississippi,W,3,14,4.7,0,jeremy-maclin-1
Bryce Mahuika,2007-09-08,2,Brigham Young,@,UCLA,L,1,1,1.0,0,bryce-mahuika-1
Simon Manka,2007-09-08,2,Buffalo,@,Temple,W,1,5,5.0,0,simon-manka-1
Hoost Marsh,2007-09-08,2,Wyoming,,Utah State,W,2,21,10.5,0,hoost-marsh-1
Greg Mathews,2007-09-08,2,Michigan,,Oregon,L,1,11,11.0,0,greg-mathews-1
Chase McBride,2007-09-08,2,Colorado,@,Arizona State,L,4,17,4.3,0,chase-mcbride-1
Darrell McNeal,2007-09-08,2,Louisiana-Monroe,@,Clemson,L,1,6,6.0,0,darrell-mcneal-1
Kenneth Moore,2007-09-08,2,Wake Forest,,Nebraska,L,2,14,7.0,0,kenneth-moore-1
Nick Moore,2007-09-08,2,Toledo,@,Central Michigan,L,1,-2,-2.0,0,nick-moore-3
Eric Morris,2007-09-08,2,Texas Tech,,Texas-El Paso,W,2,21,10.5,0,eric-morris-1
Captain Munnerlyn,2007-09-08,2,South Carolina,@,Georgia,W,2,15,7.5,0,captain-munnerlyn-1
Deon Murphy,2007-09-08,2,Kansas State,,San Jose State,W,3,81,27.0,0,deon-murphy-1
Phillip Nevels,2007-09-08,2,Louisiana,,Ohio,L,1,12,12.0,0,phillip-nevels-1
Danny Oquendo,2007-09-08,2,Maryland,@,Florida International,W,4,29,7.3,0,danny-oquendo-1
Preston Parker,2007-09-08,2,Florida State,,Alabama-Birmingham,W,6,74,12.3,0,preston-parker-1
Andrew Pearman,2007-09-08,2,Virginia,,Duke,W,1,0,0.0,0,andrew-pearman-1
Derek Pegues,2007-09-08,2,Mississippi State,@,Tulane,W,4,16,4.0,0,derek-pegues-1
Raimond Pendleton,2007-09-08,2,Kansas,,Southeastern Louisiana,W,4,76,19.0,0,raimond-pendleton-1
Jordan Peterson,2007-09-08,2,Texas A&M,,Fresno State,W,1,14,14.0,0,jordan-peterson-1
Tracy Porter,2007-09-08,2,Indiana,@,Western Michigan,W,3,41,13.7,0,tracy-porter-1
Jessie Quinn,2007-09-08,2,Western Kentucky,,West Virginia Tech,W,2,51,25.5,1,jessie-quinn-1
Vaughn Rivers,2007-09-08,2,West Virginia,@,Marshall,W,2,25,12.5,0,vaughn-rivers-1
Kevin Robinson,2007-09-08,2,Utah State,@,Wyoming,L,2,18,9.0,0,kevin-robinson-1
Brian Robiskie,2007-09-08,2,Ohio State,,Akron,W,3,24,8.0,0,brian-robiskie-1
Steven Rogers,2007-09-08,2,East Carolina,,North Carolina,W,1,0,0.0,0,steven-rogers-1
Naaman Roosevelt,2007-09-08,2,Buffalo,@,Temple,W,3,23,7.7,0,naaman-roosevelt-1
Alex Rosenblum,2007-09-08,2,Nevada,@,Northwestern,L,2,6,3.0,0,alex-rosenblum-1
Fred Rouse,2007-09-08,2,Texas-El Paso,@,Texas Tech,L,1,0,0.0,0,fred-rouse-1
Eddie Royal,2007-09-08,2,Virginia Tech,@,Louisiana State,L,1,-1,-1.0,0,eddie-royal-1
Anthony Russo,2007-09-08,2,Washington,,Boise State,W,1,5,5.0,0,anthony-russo-1
Colin Sandeman,2007-09-08,2,Iowa,,Syracuse,W,1,35,35.0,0,colin-sandeman-1
Emmanuel Sanders,2007-09-08,2,Southern Methodist,,North Texas,W,1,1,1.0,0,emmanuel-sanders-1
Kevin Sanders,2007-09-08,2,Alabama-Birmingham,@,Florida State,L,1,8,8.0,0,kevin-sanders-1
Anthony Scirrotto,2007-09-08,2,Penn State,,Notre Dame,W,1,15,15.0,0,anthony-scirrotto-1
Ja'Corey Shepherd,2007-09-08,2,Rice,@,Baylor,L,1,2,2.0,0,jacorey-shepherd-1
Lionell Singleton,2007-09-08,2,Florida International,,Maryland,L,4,24,6.0,0,lionell-singleton-1
Andrew Smith,2007-09-08,2,Georgia Tech,,Samford,W,2,32,16.0,0,andrew-smith-1
Clifton Smith,2007-09-08,2,Fresno State,@,Texas A&M,L,3,23,7.7,0,clifton-smith-2
Reggie Smith,2007-09-08,2,Oklahoma,,Miami (FL),W,2,10,5.0,0,reggie-smith-1
Frankie Solomon,2007-09-08,2,New Mexico,,New Mexico State,W,2,10,5.0,0,frankie-solomon-1
Emmanuel Spann,2007-09-08,2,Marshall,,West Virginia,L,3,31,10.3,0,emmanuel-spann-1
C.J. Spiller,2007-09-08,2,Clemson,,Louisiana-Monroe,W,1,2,2.0,0,cj-spiller-1
Luke Swan,2007-09-08,2,Wisconsin,@,Nevada-Las Vegas,W,3,28,9.3,0,luke-swan-1
Marty Tadman,2007-09-08,2,Boise State,@,Washington,L,2,3,1.5,0,marty-tadman-1
Desmond Tardy,2007-09-08,2,Purdue,,Eastern Illinois,W,1,10,10.0,0,desmond-tardy-1
Brandon Tate,2007-09-08,2,North Carolina,@,East Carolina,L,3,61,20.3,1,brandon-tate-1
Larry Taylor,2007-09-08,2,Connecticut,,Maine,W,7,64,9.1,0,larry-taylor-1
Tyrice Thompson,2007-09-08,2,Arizona State,,Colorado,W,1,0,0.0,0,tyrice-thompson-1
Jeremy Trimble,2007-09-08,2,Army,,Rhode Island,W,4,44,11.0,0,jeremy-trimble-1
Greg Turner,2007-09-08,2,Northern Illinois,,Southern Illinois,L,3,32,10.7,0,greg-turner-1
Michael Turner,2007-09-08,2,Arizona,,Northern Arizona,W,1,5,5.0,0,michael-turner-1
Johnny Walker,2007-09-08,2,Colorado State,,California,L,3,7,2.3,0,johnny-walker-1
Rasheed Ward,2007-09-08,2,Northwestern,,Nevada,W,1,5,5.0,0,rasheed-ward-1
Alex Washington,2007-09-08,2,Vanderbilt,,Alabama,L,1,0,0.0,0,alex-washington-1
Derrick Williams,2007-09-08,2,Penn State,,Notre Dame,W,3,85,28.3,1,derrick-williams-2
Drenard Williams,2007-09-08,2,Iowa State,,Northern Iowa,L,1,4,4.0,0,drenard-williams-1
Kyle Williams,2007-09-08,2,Arizona State,,Colorado,W,2,27,13.5,0,kyle-williams-1
Leon Wright,2007-09-08,2,Duke,@,Virginia,L,1,0,0.0,0,leon-wright-1
Tom Zbikowski,2007-09-08,2,Notre Dame,@,Penn State,L,1,47,47.0,0,tom-zbikowski-1
Brian Bonner,2007-09-13,3,Texas Christian,@,Air Force,L,5,49,9.8,0,brian-bonner-1
Chad Hall,2007-09-13,3,Air Force,,Texas Christian,W,1,4,4.0,0,chad-hall-1
Danny Oquendo,2007-09-13,3,Maryland,,West Virginia,L,1,3,3.0,0,danny-oquendo-1
Vaughn Rivers,2007-09-13,3,West Virginia,@,Maryland,W,4,24,6.0,0,vaughn-rivers-1
Daryl Washington,2007-09-13,3,Texas Christian,@,Air Force,L,1,9,9.0,0,daryl-washington-1
