Player,Date,G,School,Loc,Opponent,WL,Int Ret,Int Ret Yds,Int TD,Pass Broken Up,unique_id
Perrish Cox,2006-09-02,1,Oklahoma State,,Missouri State,W,1,21,0,2,perrish-cox-1
Vontae Davis,2006-09-02,1,Illinois,,Eastern Illinois,W,1,0,0,1,vontae-davis-1
Louis Delmas,2006-09-02,1,Western Michigan,@,Indiana,L,1,0,0,3,louis-delmas-1
Zach Diles,2006-09-02,1,Kansas State,,Illinois State,W,1,0,0,1,zach-diles-1
Chris Felder,2006-09-02,1,Alabama-Birmingham,@,Oklahoma,L,1,0,0,1,chris-felder-1
Brandon Flowers,2006-09-02,1,Virginia Tech,,Northeastern,W,1,0,0,2,brandon-flowers-1
Louis Gachette,2006-09-02,1,South Florida,,McNeese State,W,1,0,0,,louis-gachette-1
Larry Grant,2006-09-02,1,Ohio State,,Northern Illinois,W,1,49,0,2,larry-grant-1
Michael Hamlin,2006-09-02,1,Clemson,,Florida Atlantic,W,1,74,0,1,michael-hamlin-1
Brandon Hampton,2006-09-02,1,California,@,Tennessee,L,1,30,0,1,brandon-hampton-1
Cary Harris,2006-09-02,1,Southern California,@,Arkansas,W,1,28,0,1,cary-harris-1
Will Herring,2006-09-02,1,Auburn,,Washington State,W,1,16,0,2,will-herring-1
David Herron Jr.,2006-09-02,1,Michigan State,,Idaho,W,1,23,0,1,david-herron-jr-1
Mike Humpal,2006-09-02,1,Iowa,,Montana,W,1,0,0,2,mike-humpal-1
Tanard Jackson,2006-09-02,1,Syracuse,@,Wake Forest,L,1,12,0,1,tanard-jackson-1
Cameron Jensen,2006-09-02,1,Brigham Young,@,Arizona,L,1,0,0,1,cameron-jensen-1
Inquoris Johnson,2006-09-02,1,Tennessee,,California,W,1,10,0,2,inquoris-johnson-1
Kelin Johnson,2006-09-02,1,Georgia,,Western Kentucky,W,1,2,0,1,kelin-johnson-1
Tony Joiner,2006-09-02,1,Florida,,Southern Mississippi,W,1,0,0,2,tony-joiner-1
Stanford Keglar,2006-09-02,1,Purdue,,Indiana State,W,1,14,0,2,stanford-keglar-1
Kenny Lewis,2006-09-02,1,Bowling Green State,,Wisconsin,L,1,11,0,1,kenny-lewis-1
Reggie Lewis,2006-09-02,1,Florida,,Southern Mississippi,W,1,35,0,2,reggie-lewis-1
Dwight Lowery,2006-09-02,1,San Jose State,@,Washington,L,1,0,0,1,dwight-lowery-1
Nate Lyles,2006-09-02,1,Virginia,@,Pittsburgh,L,1,47,0,1,nate-lyles-1
Brandon Massey,2006-09-02,1,Missouri,,Murray State,W,1,11,0,1,brandon-massey-1
Nolan McCready,2006-09-02,1,Penn State,,Akron,W,1,7,0,1,nolan-mccready-1
Koby McKinnon,2006-09-02,1,Arkansas State,,Army,W,1,51,0,1,koby-mckinnon-1
Michael Medina,2006-09-02,1,Wyoming,,Utah State,W,1,20,1,1,michael-medina-1
Will Meyers,2006-09-02,1,Indiana,,Western Michigan,W,1,37,0,2,will-meyers-1
Brit Miller,2006-09-02,1,Illinois,,Eastern Illinois,W,1,0,0,1,brit-miller-1
Ernest Miller,2006-09-02,1,Houston,@,Rice,W,1,10,0,1,ernest-miller-1
Lionel Mitchell,2006-09-02,1,Alabama,,Hawaii,W,1,0,0,1,lionel-mitchell-1
Haruki Nakamura,2006-09-02,1,Cincinnati,,Eastern Kentucky,W,1,14,0,2,haruki-nakamura-1
Reggie Nelson,2006-09-02,1,Florida,,Southern Mississippi,W,1,0,0,1,reggie-nelson-1
D.J. Parker,2006-09-02,1,Virginia Tech,,Northeastern,W,1,18,0,1,dj-parker-1
Chris Phillips,2006-09-02,1,Indiana,,Western Michigan,W,1,66,1,1,chris-phillips-1
Sha'Reff Rashad,2006-09-02,1,Central Florida,,Villanova,W,1,14,0,1,shareff-rashad-1
Darrelle Revis,2006-09-02,1,Pittsburgh,,Virginia,W,1,19,1,3,darrelle-revis-1
Dominic Ross,2006-09-02,1,Cincinnati,,Eastern Kentucky,W,1,0,0,1,dominic-ross-1
Bo Ruud,2006-09-02,1,Nebraska,,Louisiana Tech,W,1,14,0,,bo-ruud-1
Kevin Sanders,2006-09-02,1,Alabama-Birmingham,@,Oklahoma,L,1,0,0,1,kevin-sanders-1
Anthony Scirrotto,2006-09-02,1,Penn State,,Akron,W,1,28,0,2,anthony-scirrotto-1
Justin Scott,2006-09-02,1,Purdue,,Indiana State,W,1,23,0,1,justin-scott-1
Miguel Scott,2006-09-02,1,North Carolina State,,Appalachian State,W,1,16,0,1,miguel-scott-1
Clint Session,2006-09-02,1,Pittsburgh,,Virginia,W,1,78,1,1,clint-session-1
D'Anthony Smith,2006-09-02,1,Louisiana Tech,@,Nebraska,L,1,7,0,1,danthony-smith-1
Deangelo Smith,2006-09-02,1,Cincinnati,,Eastern Kentucky,W,1,11,0,1,deangelo-smith-1
Antwan Stewart,2006-09-02,1,Tennessee,,California,W,1,22,0,1,antwan-stewart-1
Joe Sturdivant,2006-09-02,1,Southern Methodist,@,Texas Tech,L,1,0,0,1,joe-sturdivant-1
Brandon Sumrall,2006-09-02,1,Southern Mississippi,@,Florida,L,1,0,0,1,brandon-sumrall-1
Will Tagoai,2006-09-02,1,Nevada-Las Vegas,,Idaho State,W,1,15,0,1,will-tagoai-1
Antonio Taylor,2006-09-02,1,Utah State,@,Wyoming,L,1,45,1,2,antonio-taylor-1
Terrell Thomas,2006-09-02,1,Southern California,@,Arkansas,W,1,2,0,1,terrell-thomas-1
Alterraun Verner,2006-09-02,1,UCLA,,Utah,W,1,34,1,1,alterraun-verner-1
Dominique Williams,2006-09-02,1,Arkansas State,,Army,W,1,0,0,1,dominique-williams-1
Thomas Williams,2006-09-02,1,Southern California,@,Arkansas,W,1,12,0,1,thomas-williams-1
Trae Williams,2006-09-02,1,South Florida,,McNeese State,W,1,2,0,3,trae-williams-1
Deandre Wright,2006-09-02,1,New Mexico,,Portland State,L,1,0,0,1,deandre-wright-1
Jonathan Zenon,2006-09-02,1,Louisiana State,,Louisiana,W,2,33,1,2,jonathan-zenon-1
Chase Ortiz,2006-09-03,1,Texas Christian,@,Baylor,W,1,0,0,,chase-ortiz-1
C.J. Wilson,2006-09-03,1,Baylor,,Texas Christian,L,1,46,0,2,cj-wilson-2
Michael Ray Garvin,2006-09-04,1,Florida State,@,Miami (FL),W,1,0,0,,michael-ray-garvin-1
Brandon Meriweather,2006-09-04,1,Miami (FL),,Florida State,L,1,6,0,1,brandon-meriweather-1
Korey Hall,2006-09-07,2,Boise State,,Oregon State,W,1,3,0,1,korey-hall-1
Kennard Cox,2006-09-08,2,Pittsburgh,@,Cincinnati,W,1,2,0,2,kennard-cox-1
Darrelle Revis,2006-09-08,2,Pittsburgh,@,Cincinnati,W,1,57,1,1,darrelle-revis-1
Tokumbo Abanikanda,2006-09-09,2,Southern Mississippi,,Southeastern Louisiana,W,1,0,0,1,tokumbo-abanikanda-1
Xavier Adibi,2006-09-09,2,Virginia Tech,@,North Carolina,W,1,40,0,2,xavier-adibi-1
Quinton Andrews,2006-09-09,2,West Virginia,,Eastern Washington,W,1,31,0,1,quinton-andrews-1
Cliff Avril,2006-09-09,2,Purdue,,Miami (OH),W,1,5,0,1,cliff-avril-1
Marcus Bacon,2006-09-09,2,Missouri,,Mississippi,W,1,52,0,2,marcus-bacon-1
Bryan Baldwin,2006-09-09,2,Kansas State,,Florida Atlantic,W,1,21,0,1,bryan-baldwin-1
Alan Ball,2006-09-09,2,Illinois,@,Rutgers,L,1,0,0,1,alan-ball-1
Chris Baloney,2006-09-09,2,Arizona State,,Nevada,W,1,4,0,1,chris-baloney-1
Dan Bick,2006-09-09,2,Purdue,,Miami (OH),W,1,0,0,2,dan-bick-1
Alvin Bowen,2006-09-09,2,Iowa State,,Nevada-Las Vegas,W,1,0,0,1,alvin-bowen-1
Lance Broadus,2006-09-09,2,Washington State,,Idaho,W,1,0,0,1,lance-broadus-1
A.J. Brown,2006-09-09,2,Syracuse,,Iowa,L,1,5,0,1,aj-brown-1
Khayyam Burns,2006-09-09,2,Arkansas State,,Oklahoma State,L,1,51,1,1,khayyam-burns-1
Ezra Butler,2006-09-09,2,Nevada,@,Arizona State,L,1,23,1,1,ezra-butler-1
Jairus Byrd,2006-09-09,2,Oregon,@,Fresno State,W,1,0,0,1,jairus-byrd-1
Antoine Cason,2006-09-09,2,Arizona,@,Louisiana State,L,1,1,0,1,antoine-cason-1
Simeon Castille,2006-09-09,2,Alabama,,Vanderbilt,W,2,0,0,2,simeon-castille-1
Kam Chancellor,2006-09-09,2,Virginia Tech,@,North Carolina,W,1,4,0,2,kam-chancellor-1
Patrick Chung,2006-09-09,2,Oregon,@,Fresno State,W,1,0,0,1,patrick-chung-1
Brannon Condren,2006-09-09,2,Troy,@,Florida State,L,1,0,0,1,brannon-condren-1
Grant Crunkelton,2006-09-09,2,Arizona State,,Nevada,W,1,24,0,,grant-crunkelton-1
Buster Davis,2006-09-09,2,Florida State,,Troy,W,1,0,0,1,buster-davis-1
Quintin Demps,2006-09-09,2,Texas-El Paso,,Texas Tech,L,1,0,0,1,quintin-demps-1
Will Dunbar,2006-09-09,2,Alabama-Birmingham,,East Carolina,W,1,29,0,1,will-dunbar-1
Londen Fryar,2006-09-09,2,Western Michigan,,Toledo,W,2,106,1,2,londen-fryar-1
Lowell Garthwaite,2006-09-09,2,Army,,Kent State,W,1,0,0,1,lowell-garthwaite-1
William Gay,2006-09-09,2,Louisville,@,Temple,W,1,0,0,1,william-gay-1
Dorsey Golston,2006-09-09,2,Wyoming,@,Virginia,L,1,0,0,1,dorsey-golston-1
Marcus Hamilton,2006-09-09,2,Virginia,,Wyoming,W,1,29,0,1,marcus-hamilton-1
Chris Hampton,2006-09-09,2,South Carolina,,Georgia,L,1,2,0,1,chris-hampton-1
Shaun Harper,2006-09-09,2,Utah,,Northern Arizona,W,1,13,0,1,shaun-harper-1
Dominique Harris,2006-09-09,2,Temple,,Louisville,L,1,20,0,2,dominique-harris-1
Geno Hayes,2006-09-09,2,Florida State,,Troy,W,1,0,0,2,geno-hayes-1
Brenden Hill,2006-09-09,2,Virginia Tech,@,North Carolina,W,1,69,1,1,brenden-hill-1
Del Howard,2006-09-09,2,Missouri,,Mississippi,W,1,16,0,1,del-howard-1
Joey Hudson,2006-09-09,2,Miami (OH),@,Purdue,L,2,17,0,0,joey-hudson-1
Daymeion Hughes,2006-09-09,2,California,,Minnesota,W,2,0,0,3,daymeion-hughes-1
David Irons,2006-09-09,2,Auburn,@,Mississippi State,W,1,0,0,1,david-irons-1
Fritz Jacques,2006-09-09,2,Kent State,@,Army,L,1,0,0,1,fritz-jacques-1
Andre Jones,2006-09-09,2,Akron,@,North Carolina State,W,1,0,0,1,andre-jones-2
Djay Jones,2006-09-09,2,Georgia Tech,,Samford,W,1,29,1,1,djay-jones-1
J.J. Justice,2006-09-09,2,Maryland,,Middle Tennessee State,W,1,15,0,1,jj-justice-1
Jake Lamar,2006-09-09,2,Baylor,,Northwestern State,W,1,5,0,,jake-lamar-1
Laron Landry,2006-09-09,2,Louisiana State,,Arizona,W,1,3,0,1,laron-landry-1
Allen Langford,2006-09-09,2,Wisconsin,,Western Illinois,W,1,5,0,2,allen-langford-1
Reshard Langford,2006-09-09,2,Vanderbilt,@,Alabama,L,1,0,0,1,reshard-langford-1
James Laurinaitis,2006-09-09,2,Ohio State,@,Texas,W,1,25,0,2,james-laurinaitis-1
Terrell Lemon,2006-09-09,2,Syracuse,,Iowa,L,2,0,0,2,terrell-lemon-1
Jamal Lewis,2006-09-09,2,Georgia Tech,,Samford,W,1,97,1,1,jamal-lewis-1
Keenan Little,2006-09-09,2,Navy,,Massachusetts,W,1,2,0,2,keenan-little-1
Dwight Lowery,2006-09-09,2,San Jose State,,Stanford,W,1,0,0,2,dwight-lowery-1
Jerry Mackey,2006-09-09,2,Syracuse,,Iowa,L,1,17,0,1,jerry-mackey-1
Julian Madrid,2006-09-09,1,Air Force,@,Tennessee,L,1,12,0,1,julian-madrid-1
Brandon Massey,2006-09-09,2,Missouri,,Mississippi,W,1,0,0,2,brandon-massey-1
Cedrick Maxwell,2006-09-09,2,Kent State,@,Army,L,1,17,0,1,cedrick-maxwell-1
Darcel McBath,2006-09-09,2,Texas Tech,@,Texas-El Paso,W,2,38,0,3,darcel-mcbath-1
Marcus McClinton,2006-09-09,2,Kentucky,,Texas State,W,1,0,0,1,marcus-mcclinton-1
Devin McCourty,2006-09-09,2,Rutgers,,Illinois,W,1,38,1,1,devin-mccourty-1
Brandon McDonald,2006-09-09,2,Memphis,,Chattanooga,W,1,30,0,1,brandon-mcdonald-1
Ryan McFoy,2006-09-09,2,Arizona State,,Nevada,W,1,30,1,2,ryan-mcfoy-1
Koby McKinnon,2006-09-09,2,Arkansas State,,Oklahoma State,L,1,5,0,1,koby-mckinnon-1
Ernest Miller,2006-09-09,2,Houston,,Tulane,W,1,1,0,1,ernest-miller-1
Robert Mitchell,2006-09-09,2,Florida International,@,South Florida,L,1,14,1,1,robert-mitchell-1
Clayton Mullins,2006-09-09,2,Miami (OH),@,Purdue,L,1,12,0,1,clayton-mullins-1
Chinedum Ndukwe,2006-09-09,2,Notre Dame,,Penn State,W,1,1,0,2,chinedum-ndukwe-1
Mike Newton,2006-09-09,2,Buffalo,@,Bowling Green State,L,1,43,0,1,mike-newton-1
Kevin Payne,2006-09-09,2,Louisiana-Monroe,@,Kansas,L,1,0,0,1,kevin-payne-1
Jason Phillips,2006-09-09,2,Texas Christian,,California-Davis,W,1,2,0,1,jason-phillips-1
Max Pollock,2006-09-09,2,Michigan,,Central Michigan,W,1,12,1,,max-pollock-1
Tracy Porter,2006-09-09,2,Indiana,@,Ball State,W,1,20,0,3,tracy-porter-1
Dujuan Price,2006-09-09,2,Navy,,Massachusetts,W,1,0,0,1,dujuan-price-1
Sky Pruitt,2006-09-09,2,North Texas,,Southern Methodist,W,1,2,0,1,sky-pruitt-1
Sha'Reff Rashad,2006-09-09,2,Central Florida,@,Florida,L,1,3,0,1,shareff-rashad-1
Levance Richmond,2006-09-09,2,Southern Mississippi,,Southeastern Louisiana,W,1,20,0,1,levance-richmond-1
Derrick Roberson,2006-09-09,2,Rutgers,,Illinois,W,1,8,0,1,derrick-roberson-1
Aaron Rouse,2006-09-09,2,Virginia Tech,@,North Carolina,W,1,28,0,1,aaron-rouse-1
Israel Route,2006-09-09,1,Tulane,@,Houston,L,1,16,0,1,israel-route-1
Ja'Corey Shepherd,2006-09-09,2,Rice,@,UCLA,L,1,2,0,1,jacorey-shepherd-1
Juwan Simpson,2006-09-09,2,Alabama,,Vanderbilt,W,1,2,0,1,juwan-simpson-1
Cergile Sincere,2006-09-09,2,Florida Atlantic,@,Kansas State,L,1,3,0,1,cergile-sincere-1
Lionell Singleton,2006-09-09,2,Florida International,@,South Florida,L,1,0,0,2,lionell-singleton-1
Clinton Snyder,2006-09-09,2,Stanford,@,San Jose State,L,1,10,0,1,clinton-snyder-1
Joe Stellmacher,2006-09-09,2,Wisconsin,,Western Illinois,W,1,0,0,1,joe-stellmacher-1
Craig Steltz,2006-09-09,2,Louisiana State,,Arizona,W,1,19,0,1,craig-steltz-1
O.J. Swift,2006-09-09,2,New Mexico,@,New Mexico State,W,1,37,0,0,oj-swift-1
Josh Thompson,2006-09-09,2,Louisiana-Monroe,@,Kansas,L,1,0,0,1,josh-thompson-1
Travis Timmons,2006-09-09,2,Central Florida,@,Florida,L,1,0,0,,travis-timmons-1
Darren Toney,2006-09-09,2,Arkansas State,,Oklahoma State,L,1,0,0,1,darren-toney-1
Matangi Tonga,2006-09-09,2,Brigham Young,,Tulsa,W,1,0,0,1,matangi-tonga-1
Martel Van Zant,2006-09-09,2,Oklahoma State,@,Arkansas State,W,1,22,0,1,martel-van-zant-1
Steve Warren,2006-09-09,2,North Texas,,Southern Methodist,W,1,0,0,1,steve-warren-1
Marvin White,2006-09-09,2,Texas Christian,,California-Davis,W,1,25,0,1,marvin-white-1
Scott White,2006-09-09,2,Washington,@,Oklahoma,L,1,11,0,1,scott-white-1
Roger Williams,2006-09-09,2,Florida State,,Troy,W,1,0,0,2,roger-williams-1
Trae Williams,2006-09-09,2,South Florida,,Florida International,W,1,0,0,1,trae-williams-1
C.J. Wilson,2006-09-09,2,Western Michigan,,Toledo,W,1,0,0,1,cj-wilson-3
C.J. Wilson,2006-09-09,2,Baylor,,Northwestern State,W,2,52,1,2,cj-wilson-2
Eric Wright,2006-09-09,2,Nevada-Las Vegas,@,Iowa State,L,1,32,0,2,eric-wright-1
Jacob Wyatt,2006-09-09,2,Eastern Michigan,@,Michigan State,L,1,0,0,1,jacob-wyatt-1
Mark Zalewski,2006-09-09,2,Wisconsin,,Western Illinois,W,1,4,0,2,mark-zalewski-1
Jonathan Zenon,2006-09-09,2,Louisiana State,,Arizona,W,1,41,1,1,jonathan-zenon-1
Reggie Doucet,2006-09-14,3,Middle Tennessee State,,Tennessee Tech,W,2,45,0,4,reggie-doucet-1
Jay Henry,2006-09-14,3,West Virginia,,Maryland,W,1,0,0,1,jay-henry-1
Antonio Lewis,2006-09-14,3,West Virginia,,Maryland,W,1,0,0,2,antonio-lewis-1
Roy Polite,2006-09-14,3,Middle Tennessee State,,Tennessee Tech,W,1,17,0,1,roy-polite-1
Barry Church,2006-09-15,3,Toledo,,Kansas,W,1,84,1,2,barry-church-1
Tyrrell Herbert,2006-09-15,3,Toledo,,Kansas,W,1,0,0,1,tyrrell-herbert-1
Bo Martin,2006-09-15,3,Toledo,,Kansas,W,2,68,0,3,bo-martin-1
SirDarean Adams,2006-09-16,3,Michigan State,@,Pittsburgh,W,1,0,0,1,sirdarean-adams-1
Dominique Barber,2006-09-16,3,Minnesota,,Temple,W,1,12,0,1,dominique-barber-1
Deante Battle,2006-09-16,3,Northwestern,,Eastern Michigan,W,1,31,0,3,deante-battle-1
Alex Bernard,2006-09-16,3,New Mexico State,,Texas Southern,W,1,15,0,2,alex-bernard-1
Leon Best,2006-09-16,3,East Carolina,,Memphis,W,1,37,0,1,leon-best-1
J.J. Billingsley,2006-09-16,3,Colorado,,Arizona State,L,1,0,0,1,jj-billingsley-1
Bobby Blackshire,2006-09-16,3,Tulsa,,North Texas,W,1,0,0,1,bobby-blackshire-1
H.B. Blades,2006-09-16,3,Pittsburgh,,Michigan State,L,1,3,0,1,hb-blades-1
Alvin Bowen,2006-09-16,3,Iowa State,@,Iowa,L,1,22,0,1,alvin-bowen-1
A.J. Brown,2006-09-16,3,Syracuse,@,Illinois,W,1,0,0,1,aj-brown-1
Mkristo Bruce,2006-09-16,3,Washington State,,Baylor,W,1,0,0,1,mkristo-bruce-1
Prescott Burgess,2006-09-16,3,Michigan,@,Notre Dame,W,2,66,1,3,prescott-burgess-1
Blake Burruss,2006-09-16,3,North Texas,@,Tulsa,L,1,0,0,,blake-burruss-1
Jeremiah Chapman,2006-09-16,3,North Texas,@,Tulsa,L,1,0,0,1,jeremiah-chapman-1
Georg Coleman,2006-09-16,3,Temple,@,Minnesota,L,1,10,0,1,georg-coleman-1
Duran Cooley,2006-09-16,3,Minnesota,,Temple,W,1,16,0,1,duran-cooley-1
Reggie Corner,2006-09-16,3,Akron,@,Central Michigan,L,1,0,0,1,reggie-corner-1
Quentin Cotton,2006-09-16,3,East Carolina,,Memphis,W,1,34,0,1,quentin-cotton-1
Louis Delmas,2006-09-16,3,Western Michigan,@,Virginia,W,1,24,0,1,louis-delmas-1
Jeffrey Dukes,2006-09-16,3,Alabama,,Louisiana-Monroe,W,1,2,0,1,jeffrey-dukes-1
Ollice Ervin,2006-09-16,3,Buffalo,@,Northern Illinois,L,1,9,0,1,ollice-ervin-1
Jasper Faulk,2006-09-16,3,Southern Mississippi,,North Carolina State,W,1,40,0,4,jasper-faulk-1
Jeremy Foreman,2006-09-16,2,Tulane,@,Mississippi State,W,1,49,0,2,jeremy-foreman-1
Mesphin Forrester,2006-09-16,3,Washington,,Fresno State,W,1,36,0,,mesphin-forrester-1
Eric Frampton,2006-09-16,3,Washington State,,Baylor,W,1,7,0,1,eric-frampton-1
Stanley Franks,2006-09-16,3,Idaho,,Idaho State,W,2,42,0,2,stanley-franks-1
Joe Garcia,2006-09-16,3,Nevada,,Colorado State,W,1,0,0,1,joe-garcia-2
Byron Garvin,2006-09-16,3,Kansas State,,Marshall,W,1,20,0,1,byron-garvin-1
Ron Girault,2006-09-16,3,Rutgers,,Ohio,W,1,39,0,1,ron-girault-1
Quinn Gooch,2006-09-16,3,Brigham Young,@,Boston College,L,1,0,0,2,quinn-gooch-1
Josh Gordy,2006-09-16,3,Central Michigan,,Akron,W,1,100,1,1,josh-gordy-1
Nick Graham,2006-09-16,3,Tulsa,,North Texas,W,1,-3,0,1,nick-graham-1
Heath Grant,2006-09-16,3,Memphis,@,East Carolina,L,1,5,0,1,heath-grant-1
Courtney Greene,2006-09-16,3,Rutgers,,Ohio,W,1,0,0,1,courtney-greene-1
Devin Gregg,2006-09-16,3,Texas A&M,,Army,W,2,8,0,2,devin-gregg-1
John Guice,2006-09-16,3,Nevada-Las Vegas,@,Hawaii,L,1,3,0,,john-guice-1
Gary Guyton,2006-09-16,3,Georgia Tech,,Troy,W,1,7,0,,gary-guyton-1
Leon Hall,2006-09-16,3,Michigan,@,Notre Dame,W,1,0,0,2,leon-hall-1
Nic Harris,2006-09-16,3,Oklahoma,@,Oregon,L,2,0,0,2,nic-harris-1
Justin Harrison,2006-09-16,3,Illinois,,Syracuse,L,1,1,0,1,justin-harrison-1
Nick Hawthrone,2006-09-16,3,Nevada,,Colorado State,W,1,32,0,1,nick-hawthrone-1
Caleb Hendrix,2006-09-16,3,Southern Mississippi,,North Carolina State,W,1,0,0,1,caleb-hendrix-1
Jordan Hill,2006-09-16,3,Arizona State,@,Colorado,W,1,26,0,1,jordan-hill-1
Calvin Hissong,2006-09-16,3,Central Michigan,,Akron,W,1,0,0,3,calvin-hissong-1
Del Howard,2006-09-16,3,Missouri,@,New Mexico,W,1,0,0,1,del-howard-1
Daymeion Hughes,2006-09-16,3,California,,Portland State,W,1,30,1,1,daymeion-hughes-1
Malcolm Jenkins,2006-09-16,3,Ohio State,,Cincinnati,W,1,0,0,1,malcolm-jenkins-1
Quinton Jones,2006-09-16,3,Boise State,@,Wyoming,W,1,61,1,1,quinton-jones-1
Thomas Keith,2006-09-16,3,Central Michigan,,Akron,W,1,0,0,1,thomas-keith-1
Alex Knipp,2006-09-16,3,Ball State,@,Purdue,L,1,30,0,1,alex-knipp-1
James Laurinaitis,2006-09-16,3,Ohio State,,Cincinnati,W,1,2,0,1,james-laurinaitis-1
Orie Lemon,2006-09-16,3,Oklahoma State,,Florida Atlantic,W,1,73,0,1,orie-lemon-1
Jamal Lewis,2006-09-16,3,Georgia Tech,,Troy,W,1,20,0,1,jamal-lewis-1
Kenny Lewis,2006-09-16,3,Bowling Green State,@,Florida International,W,1,0,0,1,kenny-lewis-1
Chris May,2006-09-16,3,Eastern Michigan,@,Northwestern,L,1,5,0,1,chris-may-1
Marcus McClure,2006-09-16,3,Ball State,@,Purdue,L,1,22,0,1,marcus-mcclure-1
Jeremy McGown,2006-09-16,3,Navy,@,Stanford,W,1,0,0,1,jeremy-mcgown-1
Calvin Mickens,2006-09-16,3,Oklahoma State,,Florida Atlantic,W,1,0,0,,calvin-mickens-1
Terence Moore,2006-09-16,3,Troy,@,Georgia Tech,L,1,0,0,1,terence-moore-1
Clayton Mullins,2006-09-16,3,Miami (OH),,Kent State,L,1,7,0,1,clayton-mullins-1
Matt Muncy,2006-09-16,3,Ohio,@,Rutgers,L,1,6,0,1,matt-muncy-1
Cory Muse,2006-09-16,3,Southern Methodist,,Sam Houston State,W,1,2,0,1,cory-muse-1
Chinedum Ndukwe,2006-09-16,3,Notre Dame,,Michigan,L,1,51,0,1,chinedum-ndukwe-1
Reggie Nelson,2006-09-16,3,Florida,@,Tennessee,W,2,0,0,,reggie-nelson-1
Mike Pagnotta,2006-09-16,3,Colorado State,@,Nevada,L,1,24,0,1,mike-pagnotta-1
Pierre Parker,2006-09-16,3,East Carolina,,Memphis,W,1,0,0,2,pierre-parker-1
Brandon Patterson,2006-09-16,3,Memphis,@,East Carolina,L,1,0,0,1,brandon-patterson-1
Leonard Peters,2006-09-16,2,Hawaii,,Nevada-Las Vegas,W,1,33,1,4,leonard-peters-1
Jordan Peterson,2006-09-16,3,Texas A&M,,Army,W,1,0,0,1,jordan-peterson-1
Kelly Poppinga,2006-09-16,3,Brigham Young,@,Boston College,L,1,0,0,1,kelly-poppinga-1
Martavius Prince,2006-09-16,3,Southern Mississippi,,North Carolina State,W,1,2,0,1,martavius-prince-1
Myron Pryor,2006-09-16,3,Kentucky,,Mississippi,W,1,5,0,1,myron-pryor-1
