Player,Date,G,School,Loc,Opponent,WL,Tackle Solo,Tackle Assist,Tackle Tot,Tackle For Loss,Sack,unique_id
Johnthan Banks,2011-09-01,1,Mississippi State,@,Memphis,W,3,2,5,0.0,0.0,johnthan-banks-1
T.J. Barnes,2011-09-01,1,Georgia Tech,,Western Carolina,W,0,1,1,0.0,0.0,tj-barnes-1
Ryan Beard,2011-09-01,1,Western Kentucky,N,Kentucky,L,0,7,7,0.0,0.0,ryan-beard-2
Steve Beauharnais,2011-09-01,1,Rutgers,,North Carolina Central,W,1,1,2,1.5,0.5,steve-beauharnais-1
B.J. Bell,2011-09-01,1,Nevada-Las Vegas,@,Wisconsin,L,0,1,1,0.0,0.0,bj-bell-1
Robert Bell,2011-09-01,1,Toledo,,New Hampshire,W,3,4,7,1.0,1.0,robert-bell-1
Aaron Bellazin,2011-09-01,1,North Texas,@,Florida International,L,0,2,2,0.0,0.0,aaron-bellazin-1
Jake Bentley,2011-09-01,1,Central Michigan,,South Carolina State,W,2,1,3,0.0,0.0,jake-bentley-1
Mikie Benton,2011-09-01,1,Kentucky,N,Western Kentucky,W,4,0,4,0.0,0.0,mikie-benton-1
Shamari Benton,2011-09-01,1,Central Michigan,,South Carolina State,W,0,3,3,0.0,0.0,shamari-benton-1
Chris Bertucci,2011-09-01,1,Memphis,,Mississippi State,L,0,2,2,0.0,0.0,chris-bertucci-1
Byron Best,2011-09-01,1,Toledo,,New Hampshire,W,1,1,2,0.0,0.0,byron-best-1
Scott Betros,2011-09-01,1,Wake Forest,@,Syracuse,L,2,7,9,1.5,0.0,scott-betros-1
Greg Bird,2011-09-01,1,Utah,,Montana State,W,1,0,1,0.0,0.0,greg-bird-1
Conroy Black,2011-09-01,1,Utah,,Montana State,W,1,2,3,0.0,0.0,conroy-black-1
Brian Blechen,2011-09-01,1,Utah,,Montana State,W,2,5,7,0.0,0.0,brian-blechen-1
Morris Blueford,2011-09-01,1,Temple,,Villanova,W,1,1,2,0.0,0.0,morris-blueford-1
Cory Boatman,2011-09-01,1,Syracuse,,Wake Forest,W,0,1,1,0.0,0.0,cory-boatman-1
Ferlando Bohanna,2011-09-01,1,Mississippi State,@,Memphis,W,3,2,5,0.0,0.0,ferlando-bohanna-1
Wade Bonner,2011-09-01,1,Mississippi State,@,Memphis,W,2,2,4,0.0,0.0,wade-bonner-1
Chris Borland,2011-09-01,1,Wisconsin,,Nevada-Las Vegas,W,4,3,7,0.5,0.0,chris-borland-1
Josh Boyd,2011-09-01,1,Mississippi State,@,Memphis,W,1,0,1,1.0,1.0,josh-boyd-1
Xavius Boyd,2011-09-01,1,Western Kentucky,N,Kentucky,L,2,3,5,1.0,1.0,xavius-boyd-1
Carl Bradford,2011-09-01,1,Arizona State,,California-Davis,W,1,0,1,0.0,0.0,carl-bradford-1
Taylor Bradley,2011-09-01,1,Central Michigan,,South Carolina State,W,4,1,5,0.0,0.0,taylor-bradley-1
Josh Brisk,2011-09-01,1,Florida International,,North Texas,W,1,0,1,0.0,0.0,josh-brisk-1
Jay Bromley,2011-09-01,1,Syracuse,,Wake Forest,W,1,1,2,1.5,1.0,jay-bromley-1
Derrius Brooks,2011-09-01,1,Western Kentucky,N,Kentucky,L,1,1,2,0.0,0.0,derrius-brooks-1
Tyler Brooks,2011-09-01,1,Idaho,,Bowling Green State,L,1,2,3,0.0,0.0,tyler-brooks-1
Corey Broomfield,2011-09-01,1,Mississippi State,@,Memphis,W,1,0,1,1.0,0.0,corey-broomfield-1
Daniel Brown,2011-09-01,1,Louisville,,Murray State,W,4,3,7,0.0,0.0,daniel-brown-1
Jamarielle Brown,2011-09-01,1,Western Kentucky,N,Kentucky,L,2,0,2,0.0,0.0,jamarielle-brown-1
Kenny Brown,2011-09-01,1,Nevada-Las Vegas,@,Wisconsin,L,2,2,4,0.0,0.0,kenny-brown-3
Morkeith Brown,2011-09-01,1,Temple,,Villanova,W,1,1,2,1.0,1.0,morkeith-brown-1
Preston Brown,2011-09-01,1,Louisville,,Murray State,W,9,3,12,2.5,0.0,preston-brown-4
Randall Burden,2011-09-01,1,Kentucky,N,Western Kentucky,W,2,2,4,0.0,0.0,randall-burden-1
Marvin Bure,2011-09-01,1,Mississippi State,@,Memphis,W,5,0,5,0.0,0.0,marvin-bure-1
Vontaze Burfict,2011-09-01,1,Arizona State,,California-Davis,W,3,0,3,3.0,3.0,vontaze-burfict-1
Julian Burnett,2011-09-01,1,Georgia Tech,,Western Carolina,W,7,5,12,2.0,0.0,julian-burnett-1
Richard Burrows,2011-09-01,1,Florida International,,North Texas,W,3,1,4,0.0,0.0,richard-burrows-1
Josh Bush,2011-09-01,1,Wake Forest,@,Syracuse,L,3,1,4,0.0,0.0,josh-bush-1
Ray Bush,2011-09-01,1,Toledo,,New Hampshire,W,0,1,1,0.0,0.0,ray-bush-1
Deon Butler,2011-09-01,1,Central Michigan,,South Carolina State,W,0,1,1,0.0,0.0,deon-butler-2
Patrick Butrym,2011-09-01,1,Wisconsin,,Nevada-Las Vegas,W,1,2,3,0.0,0.0,patrick-butrym-1
Blaze Caponegro,2011-09-01,1,Temple,,Villanova,W,7,0,7,0.0,0.0,blaze-caponegro-1
Deveron Carr,2011-09-01,1,Arizona State,,California-Davis,W,2,0,2,0.0,0.0,deveron-carr-1
John Carr,2011-09-01,1,Central Michigan,,South Carolina State,W,5,0,5,0.0,0.0,john-carr-2
Vaughn Carraway,2011-09-01,1,Temple,,Villanova,W,2,1,3,0.0,0.0,vaughn-carraway-1
Nate Carter,2011-09-01,1,Nevada-Las Vegas,@,Wisconsin,L,3,0,3,0.0,0.0,nate-carter-1
Dasmine Cathey,2011-09-01,1,Memphis,,Mississippi State,L,2,0,2,0.0,0.0,dasmine-cathey-1
Will Chandler,2011-09-01,1,Nevada-Las Vegas,@,Wisconsin,L,2,1,3,0.0,0.0,will-chandler-1
Quade Chappuis,2011-09-01,1,Utah,,Montana State,W,0,2,2,0.0,0.0,quade-chappuis-1
Jose Cheeseborough,2011-09-01,1,Florida International,,North Texas,W,1,1,2,0.0,0.0,jose-cheeseborough-1
Dewayne Cherrington,2011-09-01,1,Mississippi State,@,Memphis,W,2,1,3,1.0,0.0,dewayne-cherrington-1
Jason Chomic,2011-09-01,1,Central Michigan,,South Carolina State,W,1,0,1,1.0,0.0,jason-chomic-1
Devin Clark,2011-09-01,1,Memphis,,Mississippi State,L,1,0,1,1.0,0.0,devin-clark-1
Kevin Claxton,2011-09-01,1,Wisconsin,,Nevada-Las Vegas,W,3,2,5,0.0,0.0,kevin-claxton-1
Jared Clendenin,2011-09-01,1,Western Kentucky,N,Kentucky,L,1,3,4,0.5,0.0,jared-clendenin-1
Christian Coleman,2011-09-01,1,Kentucky,N,Western Kentucky,W,0,3,3,0.0,0.0,christian-coleman-1
Connor,2011-09-01,1,Louisville,,Murray State,W,1,0,1,0.0,0.0,connor-1
Desmond Cooper,2011-09-01,1,Wake Forest,@,Syracuse,L,1,0,1,0.0,0.0,desmond-cooper-1
Marcus Cooper,2011-09-01,1,Rutgers,,North Carolina Central,W,0,3,3,0.0,0.0,marcus-cooper-1
Michael Cosgrove,2011-09-01,1,Idaho,,Bowling Green State,L,1,1,2,1.0,1.0,michael-cosgrove-1
Kyle Costigan,2011-09-01,1,Wisconsin,,Nevada-Las Vegas,W,0,1,1,0.0,0.0,kyle-costigan-1
C.J. Cox,2011-09-01,1,Nevada-Las Vegas,@,Wisconsin,L,2,1,3,0.0,0.0,cj-cox-1
Chris Coyle,2011-09-01,1,Arizona State,,California-Davis,W,0,1,1,0.0,0.0,chris-coyle-1
Christopher Crenshaw,2011-09-01,1,Georgia Tech,,Western Carolina,W,2,0,2,1.0,1.0,christopher-crenshaw-1
Marcus Cromartie,2011-09-01,1,Wisconsin,,Nevada-Las Vegas,W,1,2,3,0.0,0.0,marcus-cromartie-1
Izaan Cross,2011-09-01,1,Georgia Tech,,Western Carolina,W,0,3,3,0.5,0.0,izaan-cross-1
Eric Crume,2011-09-01,1,Syracuse,,Wake Forest,W,0,1,1,0.0,0.0,eric-crume-1
Euclid Cummings,2011-09-01,1,Georgia Tech,,Western Carolina,W,0,2,2,0.5,0.0,euclid-cummings-1
Avery Cunningham,2011-09-01,1,Central Michigan,,South Carolina State,W,3,2,5,0.0,0.0,avery-cunningham-1
Kadeem Custis,2011-09-01,1,Temple,,Villanova,W,1,0,1,0.0,0.0,kadeem-custis-1
Jonathan Cyprien,2011-09-01,1,Florida International,,North Texas,W,2,4,6,0.0,0.0,jonathan-cyprien-1
Alden Darby,2011-09-01,1,Arizona State,,California-Davis,W,6,1,7,0.0,0.0,alden-darby-1
Akeem Davis,2011-09-01,1,Memphis,,Mississippi State,L,6,1,7,0.0,0.0,akeem-davis-1
Dyshawn Davis,2011-09-01,1,Syracuse,,Wake Forest,W,5,3,8,1.0,1.0,dyshawn-davis-1
Jesse Davis,2011-09-01,1,Idaho,,Bowling Green State,L,0,2,2,0.0,0.0,jesse-davis-1
Nick Depaola,2011-09-01,1,Rutgers,,North Carolina Central,W,1,0,1,0.0,0.0,nick-depaola-1
Jeremiah Detmer,2011-09-01,1,Toledo,,New Hampshire,W,0,1,1,0.0,0.0,jeremiah-detmer-1
Emmanuel Dieke,2011-09-01,1,Georgia Tech,,Western Carolina,W,1,2,3,0.0,0.0,emmanuel-dieke-1
Kenneth Dillard,2011-09-01,1,Florida International,,North Texas,W,2,0,2,0.0,0.0,kenneth-dillard-1
Tyler Dippel,2011-09-01,1,Wisconsin,,Nevada-Las Vegas,W,2,1,3,0.0,0.0,tyler-dippel-1
Tristan Dorty,2011-09-01,1,Wake Forest,@,Syracuse,L,0,4,4,0.5,0.0,tristan-dorty-1
Ryan Downing,2011-09-01,1,North Texas,@,Florida International,L,4,2,6,0.0,0.0,ryan-downing-1
Daniel Drummond,2011-09-01,1,Georgia Tech,,Western Carolina,W,2,1,3,0.0,0.0,daniel-drummond-1
Bryant Dubose,2011-09-01,1,Louisville,,Murray State,W,3,1,4,0.0,0.0,bryant-dubose-1
James Dunlap,2011-09-01,1,Nevada-Las Vegas,@,Wisconsin,L,3,0,3,0.0,0.0,james-dunlap-1
Alvin Dupree,2011-09-01,1,Kentucky,N,Western Kentucky,W,1,1,2,0.0,0.0,alvin-dupree-1
Ben Duvall,2011-09-01,1,Western Kentucky,N,Kentucky,L,0,2,2,0.0,0.0,ben-duvall-1
Leron Eaddy,2011-09-01,1,Central Michigan,,South Carolina State,W,0,1,1,0.0,0.0,leron-eaddy-1
Christopher Edwards,2011-09-01,1,Florida International,,North Texas,W,1,0,1,0.0,0.0,christopher-edwards-1
Joey Ehrmann,2011-09-01,1,Wake Forest,@,Syracuse,L,4,0,4,1.0,0.0,joey-ehrmann-1
Eddie Elder,2011-09-01,1,Arizona State,,California-Davis,W,3,0,3,0.0,0.0,eddie-elder-1
Jayrone Elliott,2011-09-01,1,Toledo,,New Hampshire,W,1,2,3,0.0,0.0,jayrone-elliott-1
Kaleb Eulls,2011-09-01,1,Mississippi State,@,Memphis,W,1,1,2,0.0,0.0,kaleb-eulls-1
Mike Evans,2011-09-01,1,Louisville,,Murray State,W,4,1,5,0.0,0.0,mike-evans-3
Isame Faciane,2011-09-01,1,Florida International,,North Texas,W,3,0,3,2.0,0.0,isame-faciane-1
Johnnie Farms,2011-09-01,1,Memphis,,Mississippi State,L,0,2,2,0.5,0.0,johnnie-farms-1
T.J. Fatinikun,2011-09-01,1,Toledo,,New Hampshire,W,3,2,5,2.5,1.0,tj-fatinikun-1
Antonio Fenelus,2011-09-01,1,Wisconsin,,Nevada-Las Vegas,W,4,1,5,0.0,0.0,antonio-fenelus-1
Andre Ferguson,2011-09-01,1,Idaho,,Bowling Green State,L,1,2,3,0.0,0.0,andre-ferguson-1
Sean Ferguson,2011-09-01,1,Mississippi State,@,Memphis,W,2,1,3,0.0,0.0,sean-ferguson-1
Tevita Finau,2011-09-01,1,Utah,,Montana State,W,1,2,3,0.0,0.0,tevita-finau-1
Olando Fisher,2011-09-01,1,Syracuse,,Wake Forest,W,3,0,3,0.0,0.0,olando-fisher-1
Clint Floyd,2011-09-01,1,Arizona State,,California-Davis,W,3,0,3,0.0,0.0,clint-floyd-1
Steven Ford,2011-09-01,1,North Texas,@,Florida International,L,2,0,2,0.0,0.0,steven-ford-1
Aaron Foster,2011-09-01,1,Bowling Green State,@,Idaho,W,5,1,6,0.0,0.0,aaron-foster-1
Justin Francis,2011-09-01,1,Rutgers,,North Carolina Central,W,3,1,4,2.0,2.0,justin-francis-1
Winston Fraser,2011-09-01,1,Florida International,,North Texas,W,8,3,11,1.0,0.0,winston-fraser-1
Alex Garoutte,2011-09-01,1,Arizona State,,California-Davis,W,1,0,1,0.0,0.0,alex-garoutte-1
Tyler Gaston,2011-09-01,1,Nevada-Las Vegas,@,Wisconsin,L,0,1,1,0.0,0.0,tyler-gaston-1
Jerry Booboo Gates,2011-09-01,1,Bowling Green State,@,Idaho,W,3,1,4,0.0,0.0,jerry-booboo-gates-1
Garth Gerhart,2011-09-01,1,Arizona State,,California-Davis,W,1,0,1,0.0,0.0,garth-gerhart-1
Zach Gholson,2011-09-01,1,Memphis,,Mississippi State,L,2,3,5,0.5,0.0,zach-gholson-2
David Gilbert,2011-09-01,1,Wisconsin,,Nevada-Las Vegas,W,1,3,4,1.5,1.0,david-gilbert-1
Justin Gildea,2011-09-01,1,Temple,,Villanova,W,2,1,3,0.0,0.0,justin-gildea-1
Darrell Givens,2011-09-01,1,Rutgers,,North Carolina Central,W,0,1,1,0.5,0.0,darrell-givens-1
Gareef Glashen,2011-09-01,1,Rutgers,,North Carolina Central,W,1,0,1,0.0,0.0,gareef-glashen-1
Ka'Lial Glaud,2011-09-01,1,Rutgers,,North Carolina Central,W,1,3,4,1.0,1.0,kalial-glaud-1
Antwane Glenn,2011-09-01,1,Kentucky,N,Western Kentucky,W,0,1,1,0.0,0.0,antwane-glenn-1
Ronnie Goble,2011-09-01,1,Bowling Green State,@,Idaho,W,1,0,1,0.0,0.0,ronnie-goble-1
Deon Goggins,2011-09-01,1,Syracuse,,Wake Forest,W,3,3,6,1.5,0.0,deon-goggins-1
Chuck Grace,2011-09-01,1,Florida International,,North Texas,W,2,2,4,0.0,0.0,chuck-grace-1
Brad Graham,2011-09-01,1,North Texas,@,Florida International,L,2,2,4,0.0,0.0,brad-graham-1
Marcus Green,2011-09-01,1,Temple,,Villanova,W,2,1,3,1.0,1.0,marcus-green-3
Shawn Green,2011-09-01,1,Georgia Tech,,Western Carolina,W,0,1,1,0.0,0.0,shawn-green-2
Khaseem Greene,2011-09-01,1,Rutgers,,North Carolina Central,W,2,2,4,0.5,0.5,khaseem-greene-1
Jack Griffin,2011-09-01,1,Florida International,,North Texas,W,2,0,2,0.0,0.0,jack-griffin-1
Aaron Grymes,2011-09-01,1,Idaho,,Bowling Green State,L,3,1,4,0.0,0.0,aaron-grymes-1
Winston Guy,2011-09-01,1,Kentucky,N,Western Kentucky,W,4,6,10,2.5,0.0,winston-guy-1
Daylen Hall,2011-09-01,1,Kentucky,N,Western Kentucky,W,0,1,1,0.0,0.0,daylen-hall-1
Duron Harmon,2011-09-01,1,Rutgers,,North Carolina Central,W,2,1,3,0.0,0.0,duron-harmon-1
Daniel Harper,2011-09-01,1,Nevada-Las Vegas,@,Wisconsin,L,1,1,2,0.0,0.0,daniel-harper-2
Kenny Harper,2011-09-01,1,Temple,,Villanova,W,0,1,1,0.0,0.0,kenny-harper-1
Adam Harris,2011-09-01,1,Syracuse,,Wake Forest,W,1,0,1,0.0,0.0,adam-harris-1
Charles Harris,2011-09-01,1,Memphis,,Mississippi State,L,2,2,4,0.0,0.0,charles-harris-2
Corvell Harrison-Gay,2011-09-01,1,Mississippi State,@,Memphis,W,1,2,3,0.0,0.0,corvell-harrison-gay-1
Matthew Harvey,2011-09-01,1,Idaho,,Bowling Green State,L,0,2,2,0.0,0.0,matthew-harvey-1
Tajh Hasson,2011-09-01,1,Nevada-Las Vegas,@,Wisconsin,L,3,2,5,0.0,0.0,tajh-hasson-1
Tim Hasson,2011-09-01,1,Nevada-Las Vegas,@,Wisconsin,L,2,2,4,0.0,0.0,tim-hasson-1
Riley Haynes,2011-09-01,1,Wake Forest,@,Syracuse,L,3,2,5,0.0,0.0,riley-haynes-1
Ethan Hemer,2011-09-01,1,Wisconsin,,Nevada-Las Vegas,W,1,3,4,0.0,0.0,ethan-hemer-1
Aaron Henry,2011-09-01,1,Wisconsin,,Nevada-Las Vegas,W,3,1,4,0.0,0.0,aaron-henry-1
Julian Herron,2011-09-01,1,North Texas,@,Florida International,L,1,1,2,0.0,0.0,julian-herron-2
Dexter Heyman,2011-09-01,1,Louisville,,Murray State,W,8,4,12,1.5,0.0,dexter-heyman-1
Greg Hickman,2011-09-01,1,Florida International,,North Texas,W,4,0,4,2.0,2.0,greg-hickman-2
Royce Hill,2011-09-01,1,North Texas,@,Florida International,L,1,1,2,0.0,0.0,royce-hill-1
Sidney Hodge,2011-09-01,1,Nevada-Las Vegas,@,Wisconsin,L,5,1,6,0.0,0.0,sidney-hodge-1
Bakari Hollier,2011-09-01,1,Memphis,,Mississippi State,L,1,0,1,0.0,0.0,bakari-hollier-1
Isaac Holmes,2011-09-01,1,Rutgers,,North Carolina Central,W,1,1,2,0.0,0.0,isaac-holmes-1
Shenard Holton,2011-09-01,1,Louisville,,Murray State,W,3,1,4,0.0,0.0,shenard-holton-1
Mike Honeycutt,2011-09-01,1,Utah,,Montana State,W,0,1,1,0.0,0.0,mike-honeycutt-1
Mike Horsey,2011-09-01,1,Nevada-Las Vegas,@,Wisconsin,L,0,2,2,0.0,0.0,mike-horsey-1
Mitch Huelsing,2011-09-01,1,Memphis,,Mississippi State,L,5,0,5,0.0,0.0,mitch-huelsing-1
Jay Hughes,2011-09-01,1,Mississippi State,@,Memphis,W,1,1,2,0.0,0.0,jay-hughes-2
Jordan Hunt,2011-09-01,1,Florida International,,North Texas,W,3,3,6,0.5,0.0,jordan-hunt-1
Osahon Irabor,2011-09-01,1,Arizona State,,California-Davis,W,1,1,2,0.0,0.0,osahon-irabor-1
Andrew Jackson,2011-09-01,1,Western Kentucky,N,Kentucky,L,4,8,12,2.0,1.0,andrew-jackson-3
Hilbert Jackson,2011-09-01,1,North Texas,@,Florida International,L,0,1,1,0.0,0.0,hilbert-jackson-1
Princeton Jackson,2011-09-01,1,Nevada-Las Vegas,@,Wisconsin,L,3,2,5,1.5,1.0,princeton-jackson-1
Jamaar Jarrett,2011-09-01,1,Arizona State,,California-Davis,W,1,0,1,0.0,0.0,jamaar-jarrett-1
Forlando Johnson,2011-09-01,1,North Texas,@,Florida International,L,4,3,7,0.0,0.0,forlando-johnson-1
Isaiah Johnson,2011-09-01,1,Georgia Tech,,Western Carolina,W,5,1,6,0.0,0.0,isaiah-johnson-1
Kamal Johnson,2011-09-01,1,Temple,,Villanova,W,0,1,1,0.0,0.0,kamal-johnson-1
Keelan Johnson,2011-09-01,1,Arizona State,,California-Davis,W,2,0,2,0.0,0.0,keelan-johnson-1
Kenyata Johnson,2011-09-01,1,Memphis,,Mississippi State,L,3,2,5,0.0,0.0,kenyata-johnson-1
Shelton Johnson,2011-09-01,1,Wisconsin,,Nevada-Las Vegas,W,2,3,5,0.5,0.0,shelton-johnson-1
Stephen Johnson,2011-09-01,1,Temple,,Villanova,W,3,0,3,0.0,0.0,stephen-johnson-1
Tejay Johnson,2011-09-01,1,Rutgers,,North Carolina Central,W,0,1,1,0.0,0.0,tejay-johnson-2
Anthony Jones,2011-09-01,1,Arizona State,,California-Davis,W,1,0,1,0.0,0.0,anthony-jones-6
Brandon Jones,2011-09-01,1,Rutgers,,North Carolina Central,W,3,1,4,1.0,0.0,brandon-jones-5
Chandler Jones,2011-09-01,1,Syracuse,,Wake Forest,W,1,4,5,0.5,0.5,chandler-jones-2
Chris Jones,2011-09-01,1,Bowling Green State,@,Idaho,W,3,0,3,3.0,2.0,chris-jones-6
Corey Jones,2011-09-01,1,Memphis,,Mississippi State,L,0,1,1,0.0,0.0,corey-jones-2
Devin Jones,2011-09-01,1,Mississippi State,@,Memphis,W,1,1,2,0.0,0.0,devin-jones-2
Elijah Jones,2011-09-01,1,Toledo,,New Hampshire,W,1,0,1,0.0,0.0,elijah-jones-1
Kadeem Jones,2011-09-01,1,Western Kentucky,N,Kentucky,L,1,0,1,0.0,0.0,kadeem-jones-1
Maurice Jones,2011-09-01,1,Temple,,Villanova,W,3,0,3,0.0,0.0,maurice-jones-3
P.J. Jones,2011-09-01,1,Mississippi State,@,Memphis,W,1,3,4,0.0,0.0,pj-jones-1
Ethan Kagy,2011-09-01,1,Toledo,,New Hampshire,W,1,1,2,0.0,0.0,ethan-kagy-1
Karel Kearney,2011-09-01,1,Idaho,,Bowling Green State,L,1,1,2,0.5,0.0,karel-kearney-1
Hank Keighley,2011-09-01,1,Toledo,,New Hampshire,W,1,0,1,1.0,0.0,hank-keighley-1
Brendan Kelly,2011-09-01,1,Wisconsin,,Nevada-Las Vegas,W,2,0,2,0.0,0.0,brendan-kelly-2
Joe Kinville,2011-09-01,1,Central Michigan,,South Carolina State,W,2,2,4,1.5,0.0,joe-kinville-1
Mike Kinville,2011-09-01,1,Central Michigan,,South Carolina State,W,1,3,4,0.5,0.0,mike-kinville-1
Kenneth Kirksey,2011-09-01,1,Rutgers,,North Carolina Central,W,2,1,3,1.0,0.0,kenneth-kirksey-1
Jordan Kohout,2011-09-01,1,Wisconsin,,Nevada-Las Vegas,W,0,1,1,0.0,0.0,jordan-kohout-1
Kipeli Koniseti,2011-09-01,1,Arizona State,,California-Davis,W,2,1,3,0.0,0.0,kipeli-koniseti-1
Kevin Kroboth,2011-09-01,1,Temple,,Villanova,W,5,0,5,0.0,0.0,kevin-kroboth-1
Dave Kruger,2011-09-01,1,Utah,,Montana State,W,0,1,1,0.0,0.0,dave-kruger-1
Joe Kruger,2011-09-01,1,Utah,,Montana State,W,1,1,2,0.0,0.0,joe-kruger-1
Ryan Lacy,2011-09-01,1,Utah,,Montana State,W,5,3,8,1.0,1.0,ryan-lacy-1
Johnathan Lamb,2011-09-01,1,Toledo,,New Hampshire,W,1,3,4,1.0,0.0,johnathan-lamb-1
Derek Landisch,2011-09-01,1,Wisconsin,,Nevada-Las Vegas,W,0,1,1,0.0,0.0,derek-landisch-1
Chase Lansford,2011-09-01,1,Nevada-Las Vegas,@,Wisconsin,L,1,0,1,0.0,0.0,chase-lansford-1
Michael Larrow,2011-09-01,1,Rutgers,,North Carolina Central,W,1,1,2,0.5,0.5,michael-larrow-1
Edmond Laryea,2011-09-01,1,Rutgers,,North Carolina Central,W,2,2,4,1.0,0.0,edmond-laryea-1
Zach Laskey,2011-09-01,1,Georgia Tech,,Western Carolina,W,1,1,2,0.0,0.0,zach-laskey-1
Cameron Lawrence,2011-09-01,1,Mississippi State,@,Memphis,W,1,3,4,0.0,0.0,cameron-lawrence-1
Jovan Leacock,2011-09-01,1,Bowling Green State,@,Idaho,W,2,2,4,0.0,0.0,jovan-leacock-1
Champ Lee,2011-09-01,1,Louisville,,Murray State,W,0,1,1,0.0,0.0,champ-lee-1
Jerrico Lee,2011-09-01,1,Florida International,,North Texas,W,3,0,3,1.0,0.0,jerrico-lee-1
Richard Leonard,2011-09-01,1,Florida International,,North Texas,W,3,2,5,0.0,0.0,richard-leonard-1
Rammell Lewis,2011-09-01,1,Western Kentucky,N,Kentucky,L,1,3,4,0.5,0.0,rammell-lewis-1
Cody Lopez,2011-09-01,1,Central Michigan,,South Carolina State,W,2,4,6,1.5,0.0,cody-lopez-1
John Lotulelei,2011-09-01,1,Nevada-Las Vegas,@,Wisconsin,L,2,1,3,0.0,0.0,john-lotulelei-1
Star Lotulelei,2011-09-01,1,Utah,,Montana State,W,1,0,1,1.0,0.0,star-lotulelei-1
Jamerson Love,2011-09-01,1,Mississippi State,@,Memphis,W,3,0,3,2.0,0.0,jamerson-love-1
Duran Lowe,2011-09-01,1,Wake Forest,@,Syracuse,L,2,1,3,0.0,0.0,duran-lowe-1
Keon Lyn,2011-09-01,1,Syracuse,,Wake Forest,W,4,0,4,1.0,0.0,keon-lyn-1
Cameron Lynch,2011-09-01,1,Syracuse,,Wake Forest,W,2,3,5,0.0,0.0,cameron-lynch-1
Shelly Lyons,2011-09-01,1,Arizona State,,California-Davis,W,1,1,2,0.0,0.0,shelly-lyons-1
B.J. Machen,2011-09-01,1,Georgia Tech,,Western Carolina,W,2,2,4,0.0,0.0,bj-machen-1
Daniel Mack,2011-09-01,1,Wake Forest,@,Syracuse,L,1,1,2,1.0,0.0,daniel-mack-1
Tani Maka,2011-09-01,1,Nevada-Las Vegas,@,Wisconsin,L,1,4,5,0.5,0.0,tani-maka-1
Mikhail Marinovich,2011-09-01,1,Syracuse,,Wake Forest,W,3,3,6,0.5,0.0,mikhail-marinovich-1
Desmond Marrow,2011-09-01,1,Toledo,,New Hampshire,W,6,1,7,0.0,0.0,desmond-marrow-1
A.J. Marshall,2011-09-01,1,Wake Forest,@,Syracuse,L,1,4,5,0.0,0.0,aj-marshall-1
Gabe Martin,2011-09-01,1,Bowling Green State,@,Idaho,W,2,1,3,0.0,0.0,gabe-martin-1
Kenny Martin,2011-09-01,1,Western Kentucky,N,Kentucky,L,0,2,2,0.5,0.5,kenny-martin-2
Matt Martinez,2011-09-01,1,Utah,,Montana State,W,0,4,4,0.0,0.0,matt-martinez-2
