Player,Date,G,School,Loc,Opponent,WL,unique_id,Int Ret,Int Ret Yds,Int TD,Pass Broken Up
Tanner Muse,2019-08-29,1,Clemson,,Georgia Tech,W,tanner-muse-1,1.0,13.0,0.0,0.0
Leon O'Neal Jr.,2019-08-29,1,Texas A&M,,Texas State,W,leon-oneal-jr-1,1.0,0.0,0.0,0.0
Kaleb Oliver,2019-08-29,1,Georgia Tech,@,Clemson,L,kaleb-oliver-1,1.0,-2.0,0.0,0.0
Jay Shaw,2019-08-29,1,UCLA,@,Cincinnati,L,jay-shaw-1,1.0,66.0,0.0,0.0
Nehemiah Shelton,2019-08-29,1,San Jose State,,Northern Colorado,W,nehemiah-shelton-1,1.0,1.0,0.0,1.0
Tre Swilling,2019-08-29,1,Georgia Tech,@,Clemson,L,tre-swilling-1,1.0,41.0,0.0,1.0
Chris Williamson,2019-08-29,1,Minnesota,,South Dakota State,W,chris-williamson-2,1.0,43.0,1.0,0.0
Perry Young,2019-08-29,1,Cincinnati,,UCLA,W,perry-young-1,1.0,0.0,0.0,1.0
Tre Avery,2019-08-30,1,Rutgers,,Massachusetts,W,tre-avery-1,1.0,0.0,0.0,1.0
Daniel Brown,2019-08-30,1,Nevada,,Purdue,W,daniel-brown-2,2.0,0.0,0.0,1.0
Amari Henderson,2019-08-30,1,Wake Forest,,Utah State,W,amari-henderson-1,1.0,1.0,0.0,1.0
Joseph Norwood,2019-08-30,1,Massachusetts,@,Rutgers,L,joseph-norwood-1,1.0,0.0,0.0,0.0
Mikial Onu,2019-08-30,1,Colorado,N,Colorado State,W,mikial-onu-1,2.0,0.0,0.0,0.0
Isaiah Rodgers,2019-08-30,1,Massachusetts,@,Rutgers,L,isaiah-rodgers-1,2.0,0.0,0.0,1.0
Trey Rucker,2019-08-30,1,Wake Forest,,Utah State,W,trey-rucker-1,1.0,0.0,0.0,0.0
Justin Strnad,2019-08-30,1,Wake Forest,,Utah State,W,justin-strnad-1,1.0,0.0,0.0,1.0
Nakia Watson,2019-08-30,1,Wisconsin,@,South Florida,W,nakia-watson-1,1.0,0.0,0.0,0.0
Avery Young,2019-08-30,1,Rutgers,,Massachusetts,W,avery-young-2,1.0,0.0,0.0,0.0
Paulson Adebo,2019-08-31,1,Stanford,,Northwestern,W,paulson-adebo-1,1.0,0.0,0.0,2.0
Jordan Battle,2019-08-31,1,Alabama,N,Duke,W,jordan-battle-1,1.0,0.0,0.0,0.0
Joey Blount,2019-08-31,1,Virginia,@,Pittsburgh,W,joey-blount-1,1.0,9.0,0.0,0.0
Blake Bogan,2019-08-31,1,Eastern Michigan,@,Coastal Carolina,W,blake-bogan-1,1.0,-1.0,0.0,0.0
Isaiah Bolden,2019-08-31,1,Florida State,,Boise State,L,isaiah-bolden-1,1.0,4.0,0.0,0.0
Lance Boykin,2019-08-31,1,Old Dominion,,Norfolk State,W,lance-boykin-1,1.0,11.0,0.0,1.0
Marlin Brooks,2019-08-31,1,Ohio,,Rhode Island,W,marlin-brooks-1,1.0,0.0,0.0,1.0
Jaron Bryant,2019-08-31,1,Fresno State,@,Southern California,L,jaron-bryant-1,1.0,0.0,0.0,1.0
Milton Bugg III,2019-08-31,1,Air Force,,Colgate,W,milton-bugg-iii-1,1.0,7.0,0.0,0.0
Andre Cisco,2019-08-31,1,Syracuse,@,Liberty,W,andre-cisco-1,1.0,10.0,0.0,0.0
Kamren Curl,2019-08-31,1,Arkansas,,Portland State,W,kamren-curl-1,1.0,29.0,0.0,0.0
Cameron Dantzler,2019-08-31,1,Mississippi State,N,Louisiana,W,cameron-dantzler-1,1.0,0.0,0.0,0.0
Chase Day,2019-08-31,1,Louisiana-Monroe,,Grambling State,W,chase-day-1,1.0,13.0,0.0,0.0
Hasan Defense,2019-08-31,1,Kansas,,Indiana State,W,hasan-defense-1,1.0,57.0,1.0,0.0
AJ DeShazor,2019-08-31,1,South Alabama,@,Nebraska,L,aj-deshazor-1,1.0,18.0,0.0,0.0
Trevon Diggs,2019-08-31,1,Alabama,N,Duke,W,trevon-diggs-1,1.0,0.0,0.0,0.0
Ceneca Espinoza Jr.,2019-08-31,1,Liberty,,Syracuse,L,ceneca-espinoza-jr-1,1.0,0.0,0.0,0.0
Kaleb Ford-Dement,2019-08-31,1,Old Dominion,,Norfolk State,W,kaleb-ford-dement-1,1.0,17.0,0.0,1.0
Joe Foucha,2019-08-31,1,Arkansas,,Portland State,W,joe-foucha-1,1.0,20.0,0.0,2.0
Matt Gahm,2019-08-31,1,Virginia,@,Pittsburgh,W,matt-gahm-1,1.0,2.0,0.0,0.0
Thomas Graham Jr.,2019-08-31,1,Oregon,N,Auburn,L,thomas-graham-jr-1,1.0,2.0,0.0,1.0
Jake Hansen,2019-08-31,1,Illinois,,Akron,W,jake-hansen-1,1.0,0.0,0.0,0.0
Savion Harris,2019-08-31,1,Texas-San Antonio,,Incarnate Word,W,savion-harris-1,1.0,0.0,0.0,0.0
Clay Holford,2019-08-31,1,Eastern Michigan,@,Coastal Carolina,W,clay-holford-1,1.0,9.0,0.0,1.0
Jevon Holland,2019-08-31,1,Oregon,N,Auburn,L,jevon-holland-1,1.0,2.0,0.0,0.0
Brody Hoying,2019-08-31,1,Eastern Michigan,@,Coastal Carolina,W,brody-hoying-1,1.0,7.0,0.0,0.0
Chris Ingram,2019-08-31,1,North Carolina State,,East Carolina,W,chris-ingram-2,1.0,0.0,0.0,0.0
Darreon Jackson,2019-08-31,1,Arkansas State,,Southern Methodist,L,darreon-jackson-1,1.0,51.0,0.0,0.0
Quindell Johnson,2019-08-31,1,Memphis,,Mississippi,W,quindell-johnson-1,1.0,0.0,0.0,0.0
Benito Jones,2019-08-31,1,Mississippi,@,Memphis,L,benito-jones-1,1.0,4.0,0.0,0.0
Tanner Karafa,2019-08-31,1,Boston College,,Virginia Tech,W,tanner-karafa-1,1.0,0.0,0.0,2.0
Eric Lee Jr.,2019-08-31,1,Nebraska,,South Alabama,W,eric-lee-jr-1,2.0,38.0,1.0,1.0
Blake Lynch,2019-08-31,1,Baylor,,Stephen F. Austin,W,blake-lynch-1,1.0,1.0,0.0,1.0
Cassh Maluia,2019-08-31,1,Wyoming,,Missouri,W,cassh-maluia-1,1.0,0.0,0.0,0.0
Jaylon McClain-Sapp,2019-08-31,1,Marshall,,Virginia Military Institute,W,jaylon-mcclain-sapp-1,1.0,20.0,0.0,0.0
Jarques McClellion,2019-08-31,1,Arkansas,,Portland State,W,jarques-mcclellion-1,1.0,0.0,0.0,0.0
Jeremiah Mccullough,2019-08-31,1,Kansas,,Indiana State,W,jeremiah-mccullough-1,1.0,13.0,0.0,0.0
Kevin McGill,2019-08-31,1,Eastern Michigan,@,Coastal Carolina,W,kevin-mcgill-1,1.0,-3.0,0.0,1.0
Jalen McKie,2019-08-31,1,Northern Illinois,,Illinois State,W,jalen-mckie-1,1.0,32.0,1.0,0.0
Ifeatu Melifonwu,2019-08-31,1,Syracuse,@,Liberty,W,ifeatu-melifonwu-1,1.0,0.0,0.0,1.0
Trevon Moehrig-Woodard,2019-08-31,1,Texas Christian,,Arkansas-Pine Bluff,W,trevon-moehrig-woodard-1,1.0,58.0,0.0,0.0
Terrance Newman,2019-08-31,1,Southern Methodist,@,Arkansas State,W,terrance-newman-1,1.0,2.0,0.0,0.0
Michael Ojemudia,2019-08-31,1,Iowa,,Miami (OH),W,michael-ojemudia-1,1.0,14.0,0.0,1.0
Joseph Ossai,2019-08-31,1,Texas,,Louisiana Tech,W,joseph-ossai-1,1.0,16.0,0.0,0.0
Demarvion Overshown,2019-08-31,1,Texas,,Louisiana Tech,W,demarvion-overshown-1,1.0,0.0,0.0,0.0
AJ Parker,2019-08-31,1,Kansas State,,Nicholls State,W,aj-parker-1,1.0,20.0,0.0,0.0
Antonio Phillips,2019-08-31,1,Ball State,N,Indiana,L,antonio-phillips-1,1.0,0.0,0.0,0.0
Hank Pladson,2019-08-31,1,Washington State,,New Mexico State,W,hank-pladson-1,1.0,15.0,0.0,0.0
Isaiah Pola-Mao,2019-08-31,1,Southern California,,Fresno State,W,isaiah-pola-mao-1,1.0,0.0,0.0,0.0
Josh Proctor,2019-08-31,1,Ohio State,,Florida Atlantic,W,josh-proctor-1,1.0,0.0,0.0,0.0
Andrew Pryts,2019-08-31,1,Stanford,,Northwestern,W,andrew-pryts-1,1.0,0.0,0.0,0.0
John Reid,2019-08-31,1,Penn State,,Idaho,W,john-reid-1,1.0,25.0,0.0,0.0
Justin Rice,2019-08-31,1,Fresno State,@,Southern California,L,justin-rice-1,1.0,0.0,0.0,2.0
Brandon Sebastian,2019-08-31,1,Boston College,,Virginia Tech,W,brandon-sebastian-1,1.0,0.0,0.0,0.0
Maurice Smitherman,2019-08-31,1,Mississippi State,N,Louisiana,W,maurice-smitherman-1,1.0,0.0,0.0,0.0
Joseph Sparacio,2019-08-31,1,Boston College,,Virginia Tech,W,joseph-sparacio-1,1.0,0.0,0.0,0.0
DeAndre Square,2019-08-31,1,Kentucky,,Toledo,W,deandre-square-1,1.0,3.0,0.0,0.0
Trajan Stephens-McQueen,2019-08-31,1,Georgia State,@,Tennessee,W,trajan-stephens-mcqueen-1,1.0,0.0,0.0,1.0
Marcus Strong,2019-08-31,1,Washington State,,New Mexico State,W,marcus-strong-1,1.0,5.0,0.0,0.0
Cam Taylor,2019-08-31,1,Nebraska,,South Alabama,W,cam-taylor-1,1.0,48.0,0.0,0.0
Ambry Thomas,2019-08-31,1,Michigan,,Middle Tennessee State,W,ambry-thomas-1,1.0,2.0,0.0,0.0
D.Q. Thomas,2019-08-31,1,Southern Mississippi,,Alcorn State,W,d.q.-thomas-1,1.0,0.0,0.0,0.0
Tariq Thompson,2019-08-31,1,San Diego State,,Weber State,W,tariq-thompson-2,1.0,0.0,0.0,3.0
Amechi Uzodinma II,2019-08-31,1,Ball State,N,Indiana,L,amechi-uzodinma-ii-1,1.0,0.0,0.0,0.0
Jermaine Waller,2019-08-31,1,Virginia Tech,@,Boston College,L,jermaine-waller-1,1.0,0.0,0.0,0.0
Ar'Darius Washington,2019-08-31,1,Texas Christian,,Arkansas-Pine Bluff,W,ardarius-washington-1,1.0,0.0,0.0,0.0
Keith Washington,2019-08-31,1,West Virginia,,James Madison,W,keith-washington-4,1.0,7.0,0.0,0.0
Jaylin Williams,2019-08-31,1,Indiana,N,Ball State,W,jaylin-williams-2,1.0,29.0,0.0,0.0
Bejour Wilson,2019-08-31,1,Liberty,,Syracuse,L,bejour-wilson-1,1.0,0.0,0.0,0.0
Myles Wolfolk,2019-08-31,1,North Carolina,N,South Carolina,W,myles-wolfolk-1,2.0,33.0,0.0,0.0
Omari Cobb,2019-09-06,2,Marshall,@,Boise State,L,omari-cobb-1,1.0,5.0,0.0,0.0
Nick Grant,2019-09-06,2,Virginia,,William & Mary,W,nick-grant-1,1.0,85.0,1.0,0.0
Kekoa Nawahine,2019-09-06,2,Boise State,,Marshall,W,kekoa-nawahine-1,1.0,0.0,0.0,0.0
Cam Phillips,2019-09-06,2,Arizona State,,Sacramento State,W,cam-phillips-2,1.0,0.0,0.0,0.0
Bart Baratti,2019-09-07,2,Miami (OH),,Tennessee Tech,W,bart-baratti-1,1.0,35.0,1.0,0.0
Julian Blackmon,2019-09-07,2,Utah,,Northern Illinois,W,julian-blackmon-1,1.0,0.0,0.0,0.0
Reed Blankenship,2019-09-07,2,Middle Tennessee State,,Tennessee State,W,reed-blankenship-1,2.0,0.0,0.0,1.0
Nick Bolton,2019-09-07,2,Missouri,,West Virginia,W,nick-bolton-1,2.0,38.0,1.0,0.0
Nolan Borgersen,2019-09-07,2,Boston College,,Richmond,W,nolan-borgersen-1,1.0,0.0,0.0,0.0
Tuf Borland,2019-09-07,2,Ohio State,,Cincinnati,W,tuf-borland-1,1.0,42.0,0.0,0.0
Latavious Brini,2019-09-07,2,Georgia,,Murray State,W,latavious-brini-1,1.0,0.0,0.0,0.0
Camryn Bynum,2019-09-07,2,California,@,Washington,W,camryn-bynum-1,1.0,0.0,0.0,0.0
Andre Cisco,2019-09-07,2,Syracuse,@,Maryland,L,andre-cisco-1,1.0,0.0,0.0,0.0
Najee Clayton,2019-09-07,2,Western Michigan,@,Michigan State,L,najee-clayton-1,1.0,0.0,0.0,0.0
Djimon Colbert,2019-09-07,2,Iowa,,Rutgers,W,djimon-colbert-1,1.0,6.0,0.0,0.0
Tyler Coyle,2019-09-07,2,Connecticut,,Illinois,L,tyler-coyle-1,1.0,52.0,1.0,0.0
Tae Daley,2019-09-07,2,Vanderbilt,@,Purdue,L,tae-daley-1,1.0,0.0,0.0,0.0
Richard Dames,2019-09-07,2,Florida International,,Western Kentucky,L,richard-dames-1,1.0,80.0,1.0,0.0
Kash Daniel,2019-09-07,2,Kentucky,,Eastern Michigan,W,kash-daniel-1,1.0,18.0,0.0,0.0
Jaden Davis,2019-09-07,2,Oklahoma,,South Dakota,W,jaden-davis-1,1.0,0.0,0.0,0.0
Chase Day,2019-09-07,2,Louisiana-Monroe,@,Florida State,L,chase-day-1,1.0,1.0,0.0,0.0
Jeremiah Dinson,2019-09-07,2,Auburn,,Tulane,W,jeremiah-dinson-1,1.0,0.0,0.0,0.0
John Dixon,2019-09-07,2,South Carolina,,Charleston Southern,W,john-dixon-3,1.0,3.0,0.0,0.0
Kendrick Duncan Jr.,2019-09-07,2,Georgia Southern,,Maine,W,kendrick-duncan-jr-1,1.0,35.0,0.0,0.0
Kaiir Elam,2019-09-07,2,Florida,,Tennessee-Martin,W,kaiir-elam-1,1.0,0.0,0.0,0.0
Roney Elam,2019-09-07,2,Texas A&M,@,Clemson,L,roney-elam-1,1.0,0.0,0.0,0.0
Martin Emerson,2019-09-07,2,Mississippi State,,Southern Mississippi,W,martin-emerson-1,1.0,45.0,0.0,0.0
Kavika Fonua,2019-09-07,2,Brigham Young,@,Tennessee,W,kavika-fonua-1,1.0,20.0,0.0,0.0
Tay Gowan,2019-09-07,2,Central Florida,@,Florida Atlantic,W,tay-gowan-1,1.0,0.0,0.0,1.0
Andre Grayson,2019-09-07,2,Utah State,,Stony Brook,W,andre-grayson-1,1.0,0.0,0.0,0.0
A.J. Green,2019-09-07,2,Oklahoma State,,McNeese State,W,aj-green-4,1.0,27.0,1.0,0.0
Jordan Griffin,2019-09-07,2,Kentucky,,Eastern Michigan,W,jordan-griffin-2,1.0,15.0,0.0,2.0
Dorian Hall,2019-09-07,2,Florida International,,Western Kentucky,L,dorian-hall-1,1.0,0.0,0.0,0.0
Tyler Hall,2019-09-07,2,Wyoming,@,Texas State,W,tyler-hall-2,1.0,72.0,1.0,1.0
Dele Harding,2019-09-07,2,Illinois,@,Connecticut,W,dele-harding-1,1.0,0.0,0.0,0.0
Tate Haynes,2019-09-07,2,Boston College,,Richmond,W,tate-haynes-1,1.0,0.0,0.0,0.0
Xavier Henderson,2019-09-07,2,Michigan State,,Western Michigan,W,xavier-henderson-1,1.0,0.0,0.0,0.0
Lavert Hill,2019-09-07,2,Michigan,,Army,W,lavert-hill-1,1.0,20.0,0.0,0.0
Lamar Jackson,2019-09-07,2,Nebraska,@,Colorado,L,lamar-jackson-2,1.0,1.0,0.0,1.0
Michael Jacquet,2019-09-07,2,Louisiana,,Liberty,W,michael-jacquet-1,1.0,5.0,0.0,1.0
Greg Johnson,2019-09-07,2,Southern California,,Stanford,W,greg-johnson-10,1.0,0.0,0.0,1.0
Shaun Jolly,2019-09-07,2,Appalachian State,,UNC Charlotte,W,shaun-jolly-1,1.0,0.0,0.0,0.0
Remy Lazarus,2019-09-07,2,Georgia State,,Furman,W,remy-lazarus-1,1.0,57.0,0.0,1.0
Shaun Lewis,2019-09-07,2,Houston,,Prairie View A&M,W,shaun-lewis-2,1.0,0.0,0.0,1.0
Dedrick Mackey,2019-09-07,2,Purdue,,Vanderbilt,W,dedrick-mackey-1,1.0,18.0,0.0,1.0
Michael Marchese,2019-09-07,2,Illinois,@,Connecticut,W,michael-marchese-1,1.0,29.0,0.0,0.0
Ja'Quan McMillian,2019-09-07,2,East Carolina,,Gardner-Webb,W,jaquan-mcmillian-1,1.0,32.0,0.0,1.0
Chris Miller,2019-09-07,2,Colorado,,Nebraska,W,chris-miller-12,1.0,0.0,0.0,0.0
C.J. Morgan,2019-09-07,2,Mississippi State,,Southern Mississippi,W,cj-morgan-1,1.0,9.0,0.0,0.0
Jordan Mosley,2019-09-07,2,Maryland,,Syracuse,W,jordan-mosley-1,1.0,13.0,0.0,0.0
Israel Mukuamu,2019-09-07,2,South Carolina,,Charleston Southern,W,israel-mukuamu-1,1.0,0.0,0.0,1.0
Tanner Muse,2019-09-07,2,Clemson,,Texas A&M,W,tanner-muse-1,1.0,0.0,0.0,1.0
Patrick Nelson,2019-09-07,2,Southern Methodist,,North Texas,W,patrick-nelson-2,1.0,19.0,0.0,0.0
Michael Ojemudia,2019-09-07,2,Iowa,,Rutgers,W,michael-ojemudia-1,1.0,-3.0,0.0,1.0
Joseph Ossai,2019-09-07,2,Texas,,Louisiana State,L,joseph-ossai-1,1.0,8.0,0.0,0.0
Ronnell Perkins,2019-09-07,2,Missouri,,West Virginia,W,ronnell-perkins-1,1.0,0.0,0.0,0.0
Tyler 'Red' Potts,2019-09-07,2,Ball State,,Fordham,W,tyler-red-potts-1,1.0,1.0,0.0,1.0
Brendan Radley-Hiles,2019-09-07,2,Oklahoma,,South Dakota,W,brendan-radley-hiles-1,1.0,30.0,1.0,0.0
Philip Redwine-Bryant,2019-09-07,2,Oklahoma State,,McNeese State,W,philip-redwine-bryant-1,1.0,12.0,0.0,0.0
John Reid,2019-09-07,2,Penn State,,Buffalo,W,john-reid-1,1.0,36.0,1.0,2.0
Jordyn Riley,2019-09-07,2,Akron,,Alabama-Birmingham,L,jordyn-riley-1,1.0,15.0,0.0,2.0
R.J. Roderick,2019-09-07,2,South Carolina,,Charleston Southern,W,rj-roderick-1,1.0,3.0,0.0,0.0
Christian Roland-Wallace,2019-09-07,2,Arizona,,Northern Arizona,W,christian-roland-wallace-1,1.0,0.0,0.0,0.0
Ykili Ross,2019-09-07,2,Texas-El Paso,@,Texas Tech,L,ykili-ross-1,1.0,0.0,0.0,0.0
K.J. Sails,2019-09-07,2,South Florida,@,Georgia Tech,L,kj-sails-1,1.0,6.0,0.0,0.0
Jack Sanborn,2019-09-07,2,Wisconsin,,Central Michigan,W,jack-sanborn-1,1.0,39.0,0.0,0.0
KJ Sherald,2019-09-07,2,Kent State,,,W,kj-sherald-1,1.0,0.0,0.0,3.0
Braden Smith,2019-09-07,2,Wyoming,@,Texas State,W,braden-smith-3,1.0,27.0,0.0,1.0
Jeremy Smith,2019-09-07,2,Arkansas State,@,Nevada-Las Vegas,W,jeremy-smith-6,1.0,35.0,1.0,1.0
Corey Straughter,2019-09-07,2,Louisiana-Monroe,@,Florida State,L,corey-straughter-1,1.0,57.0,1.0,0.0
Gerard Stringer,2019-09-07,2,East Carolina,,Gardner-Webb,W,gerard-stringer-1,1.0,41.0,0.0,0.0
Patrick Surtain II,2019-09-07,2,Alabama,,New Mexico State,W,patrick-surtain-ii-1,1.0,0.0,0.0,1.0
Anthony Taylor,2019-09-07,2,Texas State,,Wyoming,L,anthony-taylor-7,1.0,0.0,0.0,1.0
Kiondre Thomas,2019-09-07,2,Minnesota,@,Fresno State,W,kiondre-thomas-1,1.0,0.0,0.0,0.0
Jalen Thompson,2019-09-07,2,South Alabama,,Jackson State,W,jalen-thompson-1,1.0,0.0,0.0,1.0
Tyriq Thompson,2019-09-07,2,Michigan State,,Western Michigan,W,tyriq-thompson-1,1.0,0.0,0.0,0.0
Amechi Uzodinma II,2019-09-07,2,Ball State,,Fordham,W,amechi-uzodinma-ii-1,1.0,26.0,0.0,1.0
Sterling Weatherford,2019-09-07,2,Miami (OH),,Tennessee Tech,W,sterling-weatherford-1,1.0,54.0,0.0,0.0
Jace Whittaker,2019-09-07,2,Arizona,,Northern Arizona,W,jace-whittaker-1,1.0,0.0,0.0,0.0
Bejour Wilson,2019-09-07,2,Liberty,@,Louisiana,L,bejour-wilson-1,1.0,0.0,0.0,1.0
Antoine Winfield Jr.,2019-09-07,2,Minnesota,@,Fresno State,W,antoine-winfield-jr-1,1.0,2.0,0.0,0.0
Nahshon Wright,2019-09-07,2,Oregon State,@,Hawaii,L,nahshon-wright-1,1.0,14.0,0.0,0.0
Myles Dorn,2019-09-13,3,North Carolina,@,Wake Forest,L,myles-dorn-1,1.0,0.0,0.0,2.0
Mehdi El Attrach,2019-09-13,3,Boston College,,Kansas,L,mehdi-el-attrach-1,1.0,17.0,0.0,0.0
Gleson Sprewell,2019-09-13,3,Houston,N,Washington State,L,gleson-sprewell-1,1.0,0.0,0.0,0.0
Sean Adesanya,2019-09-14,3,Central Michigan,,Akron,W,sean-adesanya-1,1.0,49.0,0.0,0.0
Tyrell Ajian,2019-09-14,3,Kentucky,,Florida,L,tyrell-ajian-1,1.0,22.0,0.0,0.0
Damon Arnette,2019-09-14,3,Ohio State,@,Indiana,W,damon-arnette-1,1.0,96.0,1.0,2.0
Jeremy Banks,2019-09-14,3,Tennessee,,Chattanooga,W,jeremy-banks-2,2.0,6.0,0.0,0.0
Travion Banks,2019-09-14,3,Miami (OH),@,Cincinnati,L,travion-banks-1,1.0,0.0,0.0,1.0
Luqman Barcoo,2019-09-14,3,San Diego State,@,New Mexico State,W,luqman-barcoo-1,1.0,0.0,0.0,1.0
Traveon Beck,2019-09-14,3,California,,North Texas,W,traveon-beck-1,1.0,5.0,0.0,0.0
Javhari Bourdeau,2019-09-14,3,Army,@,Texas-San Antonio,W,javhari-bourdeau-1,1.0,0.0,0.0,0.0
Kevin Brennan,2019-09-14,2,Navy,,East Carolina,W,kevin-brennan-2,1.0,10.0,0.0,1.0
Larry Brooks,2019-09-14,3,Tulane,,Missouri State,W,larry-brooks-3,2.0,35.0,0.0,0.0
Jatravis Broughton,2019-09-14,3,Utah,,Idaho State,W,jatravis-broughton-1,1.0,7.0,0.0,0.0
Daniel Brown,2019-09-14,3,Nevada,,Weber State,W,daniel-brown-2,1.0,2.0,0.0,0.0
Tre Brown,2019-09-14,3,Oklahoma,@,UCLA,W,tre-brown-2,1.0,1.0,0.0,0.0
Myles Bryant,2019-09-14,3,Washington,,Hawaii,W,myles-bryant-1,2.0,6.0,0.0,0.0
Milton Bugg III,2019-09-14,2,Air Force,@,Colorado,W,milton-bugg-iii-1,1.0,0.0,0.0,0.0
Lorenzo Burns,2019-09-14,3,Arizona,,Texas Tech,W,lorenzo-burns-1,1.0,0.0,0.0,3.0
Kameron Burton,2019-09-14,3,Coastal Carolina,,Norfolk State,W,kameron-burton-1,1.0,13.0,0.0,0.0
Chance Campbell,2019-09-14,3,Maryland,@,Temple,L,chance-campbell-1,1.0,0.0,0.0,0.0
Lewis Cine,2019-09-14,3,Georgia,,Arkansas State,W,lewis-cine-1,1.0,15.0,0.0,1.0
Braxton Clark,2019-09-14,3,Nebraska,,Northern Illinois,W,braxton-clark-1,1.0,9.0,0.0,0.0
Rodney Clemons,2019-09-14,3,Southern Methodist,,Texas State,W,rodney-clemons-1,1.0,4.0,0.0,0.0
Douglas Coleman,2019-09-14,3,Texas Tech,@,Arizona,L,douglas-coleman-1,2.0,0.0,0.0,1.0
Shaun Crawford,2019-09-14,2,Notre Dame,,New Mexico,W,shaun-crawford-1,1.0,0.0,0.0,1.0
Xavier Cullens,2019-09-14,3,Memphis,@,South Alabama,W,xavier-cullens-1,1.0,0.0,0.0,0.0
David Curry,2019-09-14,3,Georgia Tech,,Citadel,L,david-curry-1,1.0,8.0,0.0,0.0
Shawn Davis,2019-09-14,3,Florida,@,Kentucky,W,shawn-davis-3,2.0,70.0,0.0,0.0
Vincent Davis,2019-09-14,3,South Florida,,South Carolina State,W,vincent-davis-2,1.0,1.0,0.0,0.0
Kendrick Duncan Jr.,2019-09-14,3,Georgia Southern,@,Minnesota,L,kendrick-duncan-jr-1,1.0,33.0,0.0,1.0
Kaiir Elam,2019-09-14,3,Florida,@,Kentucky,W,kaiir-elam-1,1.0,0.0,0.0,0.0
Jalen Elliott,2019-09-14,2,Notre Dame,,New Mexico,W,jalen-elliott-1,1.0,2.0,0.0,2.0
Donta Evans,2019-09-14,3,Mississippi,,Southeastern Louisiana,W,donta-evans-1,1.0,1.0,0.0,0.0
Caleb Farley,2019-09-14,3,Virginia Tech,,Furman,W,caleb-farley-1,1.0,-4.0,0.0,1.0
Jordan Fisher,2019-09-14,2,Toledo,,Murray State,W,jordan-fisher-1,1.0,0.0,0.0,1.0
Paddy Fisher,2019-09-14,2,Northwestern,,Nevada-Las Vegas,W,paddy-fisher-1,1.0,7.0,0.0,3.0
Christopher Frederick,2019-09-14,3,Syracuse,,Clemson,L,christopher-frederick-1,1.0,20.0,0.0,0.0
Keith Gallmon,2019-09-14,3,South Alabama,,Memphis,L,keith-gallmon-1,1.0,0.0,0.0,0.0
Cale Garrett,2019-09-14,3,Missouri,,Southeast Missouri State,W,cale-garrett-1,1.0,27.0,1.0,0.0
Dayan Ghanwoloku,2019-09-14,3,Brigham Young,,Southern California,W,dayan-ghanwoloku-1,1.0,0.0,0.0,1.0
Jeff Gladney,2019-09-14,2,Texas Christian,@,Purdue,W,jeff-gladney-1,1.0,0.0,0.0,1.0
Mario Goodrich,2019-09-14,3,Clemson,@,Syracuse,W,mario-goodrich-1,1.0,0.0,0.0,0.0
Denzel Goolsby,2019-09-14,3,Kansas State,@,Mississippi State,W,denzel-goolsby-1,1.0,16.0,0.0,1.0
P.J. Hall,2019-09-14,3,Tulane,,Missouri State,W,pj-hall-1,1.0,30.0,1.0,0.0
Kyle Hamilton,2019-09-14,2,Notre Dame,,New Mexico,W,kyle-hamilton-1,1.0,34.0,1.0,0.0
Harrison Hand,2019-09-14,2,Temple,,Maryland,W,harrison-hand-2,1.0,7.0,0.0,1.0
