Player,Date,G,School,Loc,Opponent,WL,Int Ret,Int Ret Yds,Int TD,Pass Broken Up,unique_id
Randall Goforth,2016-09-10,2,UCLA,,Nevada-Las Vegas,W,2,49,0,3,randall-goforth-1
Malik Golden,2016-09-10,2,Penn State,@,Pittsburgh,L,1,8,0,0,malik-golden-1
Davion Hall,2016-09-10,2,Baylor,,Southern Methodist,W,1,62,0,1,davion-hall-1
Terrill Hanks,2016-09-10,2,New Mexico State,,New Mexico,W,1,8,0,0,terrill-hanks-1
William Harris,2016-09-10,2,Boston College,@,Massachusetts,W,1,0,0,0,william-harris-4
Ronnie Harrison,2016-09-10,2,Alabama,,Western Kentucky,W,1,6,0,0,ronnie-harrison-1
Montre Hartage,2016-09-10,2,Northwestern,,Illinois State,L,1,0,0,0,montre-hartage-1
De'Chavon Hayes,2016-09-10,2,Arizona State,,Texas Tech,W,2,19,0,0,dechavon-hayes-1
T.J. Holloman,2016-09-10,2,South Carolina,@,Mississippi State,L,1,16,0,0,tj-holloman-1
Malik Hooker,2016-09-10,2,Ohio State,,Tulsa,W,1,26,1,1,malik-hooker-1
Tyler Horton,2016-09-10,2,Boise State,,Washington State,W,1,85,1,0,tyler-horton-1
Shane Huber,2016-09-10,2,Massachusetts,,Boston College,L,1,27,0,0,shane-huber-1
Donte Jackson,2016-09-10,2,Louisiana State,,Jacksonville State,W,1,40,0,1,donte-jackson-1
Eddie Jackson,2016-09-10,2,Alabama,,Western Kentucky,W,1,55,1,1,eddie-jackson-6
Rayshawn Jenkins,2016-09-10,2,Miami (FL),,Florida Atlantic,W,1,0,0,0,rayshawn-jenkins-1
Kendall Johnson,2016-09-10,2,Nevada,@,Notre Dame,L,1,0,0,1,kendall-johnson-1
Chris Jones,2016-09-10,2,Nebraska,,Wyoming,W,1,27,0,0,chris-jones-12
Jarron Jones,2016-09-10,2,Notre Dame,,Nevada,W,1,0,0,0,jarron-jones-1
Kendall Joseph,2016-09-10,2,Clemson,,Troy,W,1,0,0,0,kendall-joseph-1
Tony Julmisse,2016-09-10,2,Colorado,,Idaho State,W,1,1,0,0,tony-julmisse-1
Damontae Kazee,2016-09-10,2,San Diego State,,California,W,1,0,0,3,damontae-kazee-1
Kameron Kelly,2016-09-10,2,San Diego State,,California,W,1,0,0,1,kameron-kelly-1
Ronley Lakalaka,2016-09-10,2,San Diego State,,California,W,1,9,1,0,ronley-lakalaka-1
Marshon Lattimore,2016-09-10,2,Ohio State,,Tulsa,W,2,40,1,0,marshon-lattimore-1
Ryan Lewis,2016-09-10,2,Pittsburgh,,Penn State,W,1,0,0,0,ryan-lewis-2
Jessie Liptrot,2016-09-10,2,Georgia Southern,@,South Alabama,W,1,0,0,0,jessie-liptrot-1
Shalom Luani,2016-09-10,2,Washington State,@,Boise State,L,2,45,0,0,shalom-luani-1
Nico Marley,2016-09-10,2,Tulane,,Southern,W,1,0,0,0,nico-marley-1
Marcus Maye,2016-09-10,2,Florida,,Kentucky,W,1,6,0,0,marcus-maye-1
Jarvais McCall,2016-09-10,2,Arizona,,Grambling State,W,1,6,0,0,jarvais-mccall-1
Kishawn McClain,2016-09-10,2,North Texas,,Bethune-Cookman,W,1,18,0,0,kishawn-mcclain-1
Jared McGee,2016-09-10,2,Northwestern,,Illinois State,L,1,25,0,0,jared-mcgee-1
Leon McQuay III,2016-09-10,2,Southern California,,Utah State,W,1,0,0,0,leon-mcquay-iii-1
Juantez McRae,2016-09-10,2,Kent State,,North Carolina A&T,L,1,0,0,0,juantez-mcrae-1
Darrion Millines,2016-09-10,2,Southern Methodist,@,Baylor,L,1,26,0,2,darrion-millines-1
De'Andre Montgomery,2016-09-10,2,Miami (OH),,Eastern Illinois,L,1,0,0,0,deandre-montgomery-1
Najee Murray,2016-09-10,2,Kent State,,North Carolina A&T,L,1,0,0,1,najee-murray-1
Leo Musso,2016-09-10,2,Wisconsin,,Akron,W,1,0,0,0,leo-musso-1
Kai Nacua,2016-09-10,2,Brigham Young,@,Utah,L,2,11,0,0,kai-nacua-1
Corey Neely,2016-09-10,1,Marshall,,Morgan State,W,1,0,0,0,corey-neely-1
Parry Nickerson,2016-09-10,2,Tulane,,Southern,W,1,96,1,0,parry-nickerson-1
Ben Niemann,2016-09-10,2,Iowa,,Iowa State,W,1,3,0,0,ben-niemann-1
Connor O'Brien,2016-09-10,2,Washington,,Idaho,W,1,46,1,0,connor-obrien-1
Dorian O'Daniel,2016-09-10,2,Clemson,,Troy,W,1,1,0,0,dorian-odaniel-1
Khalil Oliver,2016-09-10,2,Oregon,,Virginia,W,1,16,0,0,khalil-oliver-1
Nate Ozdemir,2016-09-10,2,Florida Atlantic,@,Miami (FL),L,1,6,0,0,nate-ozdemir-1
Aarion Penton,2016-09-10,2,Missouri,,Eastern Michigan,W,1,63,0,3,aarion-penton-2
Jamal Peters,2016-09-10,2,Mississippi State,,South Carolina,W,1,0,0,0,jamal-peters-1
Reginald Porter,2016-09-10,2,Utah,,Brigham Young,W,1,1,0,0,reginald-porter-1
Evan Rambo,2016-09-10,2,California,@,San Diego State,L,1,0,0,0,evan-rambo-1
Delvon Randall,2016-09-10,2,Temple,,Stony Brook,W,1,19,0,0,delvon-randall-1
Mook Reynolds,2016-09-10,2,Virginia Tech,N,Tennessee,L,1,3,0,0,mook-reynolds-1
Ramon Richards,2016-09-10,2,Oklahoma State,,Central Michigan,L,1,-1,0,0,ramon-richards-1
Jontrell Rocquemore,2016-09-10,2,Utah State,@,Southern California,L,1,0,0,0,jontrell-rocquemore-1
Jalen Rogers,2016-09-10,3,Hawaii,,Tennessee-Martin,W,1,0,0,1,jalen-rogers-1
Cedarius Rookard,2016-09-10,2,Troy,@,Clemson,L,1,31,0,1,cedarius-rookard-1
Jalen Rountree,2016-09-10,2,Troy,@,Clemson,L,1,25,0,0,jalen-rountree-1
Dominick Sanders,2016-09-10,2,Georgia,,Nicholls State,W,1,0,0,0,dominick-sanders-1
Brenden Schooler,2016-09-10,2,Oregon,,Virginia,W,1,0,0,0,brenden-schooler-1
Braylin Scott,2016-09-10,2,Colorado State,,Texas-San Antonio,W,1,2,0,0,braylin-scott-1
Anthony Smithson,2016-09-10,2,Kansas,,Ohio,L,1,0,0,2,anthony-smithson-1
Andrew Soroh,2016-09-10,2,Florida Atlantic,@,Miami (FL),L,1,0,0,0,andrew-soroh-1
Orion Stewart,2016-09-10,2,Baylor,,Southern Methodist,W,2,33,1,0,orion-stewart-1
Jalen Tabor,2016-09-10,2,Florida,,Kentucky,W,1,0,0,0,jalen-tabor-1
Sunia Tauteoli,2016-09-10,2,Utah,,Brigham Young,W,2,41,1,0,sunia-tauteoli-1
Jahlani Tavai,2016-09-10,3,Hawaii,,Tennessee-Martin,W,1,0,0,0,jahlani-tavai-1
Alex Thomas,2016-09-10,2,Cincinnati,@,Purdue,W,1,0,0,1,alex-thomas-2
Jeremy Timpf,2016-09-10,2,Army,,Rice,W,1,0,0,0,jeremy-timpf-1
Jack Tocho,2016-09-10,2,North Carolina State,@,East Carolina,L,1,0,0,1,jack-tocho-1
Mike Tyson,2016-09-10,2,Cincinnati,@,Purdue,W,3,27,0,0,mike-tyson-2
Benny Walls,2016-09-10,2,Temple,,Stony Brook,W,1,0,0,0,benny-walls-1
Brad Watson,2016-09-10,2,Wake Forest,@,Duke,W,1,7,0,0,brad-watson-1
Isaiah Wharton,2016-09-10,2,Rutgers,,Howard,W,1,0,0,0,isaiah-wharton-1
Charleston White,2016-09-10,2,Washington State,@,Boise State,L,1,0,0,0,charleston-white-1
Jace Whittaker,2016-09-10,2,Arizona,,Grambling State,W,1,22,0,0,jace-whittaker-1
Aaron Williams,2016-09-10,2,Nebraska,,Wyoming,W,1,4,0,1,aaron-williams-10
Denzel Williams,2016-09-10,2,Old Dominion,@,Appalachian State,L,1,0,0,0,denzel-williams-1
Jalen Williams,2016-09-10,2,Clemson,,Troy,W,1,12,0,0,jalen-williams-4
Keyan Williams,2016-09-10,2,Nebraska,,Wyoming,W,1,0,0,0,keyan-williams-1
Mayne Williams,2016-09-10,2,Ohio,@,Kansas,W,1,0,0,0,mayne-williams-1
Quincy Wilson,2016-09-10,2,Florida,,Kentucky,W,1,2,0,0,quincy-wilson-2
Andrew Wingard,2016-09-10,2,Wyoming,@,Nebraska,L,1,13,0,0,andrew-wingard-1
Jordan Wyatt,2016-09-10,2,Southern Methodist,@,Baylor,L,1,28,0,0,jordan-wyatt-1
Grant Coleman,2016-09-15,3,Cincinnati,,Houston,L,1,11,0,0,grant-coleman-1
Steven Taylor,2016-09-15,3,Houston,@,Cincinnati,W,1,74,1,0,steven-taylor-1
Alex Thomas,2016-09-15,3,Cincinnati,,Houston,L,1,22,0,1,alex-thomas-2
Howard Wilson,2016-09-15,3,Houston,@,Cincinnati,W,2,28,1,1,howard-wilson-1
J.T. Blasingame,2016-09-16,3,Rice,,Baylor,L,1,0,0,0,jt-blasingame-1
Nate Gaines,2016-09-16,3,Texas-San Antonio,,Arizona State,L,1,0,0,1,nate-gaines-1
Dallin Leavitt,2016-09-16,3,Utah State,,Arkansas State,W,1,0,0,0,dallin-leavitt-1
Jontrell Rocquemore,2016-09-16,3,Utah State,,Arkansas State,W,1,19,0,0,jontrell-rocquemore-1
Blaise Taylor,2016-09-16,3,Arkansas State,@,Utah State,L,1,0,0,1,blaise-taylor-1
Kendall Adams,2016-09-17,2,Kansas State,,Florida Atlantic,W,1,15,0,0,kendall-adams-1
Adonis Alexander,2016-09-17,3,Virginia Tech,,Boston College,W,1,0,0,1,adonis-alexander-1
Mycial Allen,2016-09-17,3,Northern Illinois,,San Diego State,L,1,8,0,0,mycial-allen-1
Brandon Arnold,2016-09-17,2,Oregon State,,Idaho State,W,1,43,0,0,brandon-arnold-1
Derrick Baity,2016-09-17,3,Kentucky,,New Mexico State,W,1,0,0,0,derrick-baity-1
Jerome Baker,2016-09-17,3,Ohio State,@,Oklahoma,W,1,68,1,0,jerome-baker-1
Breon Borders,2016-09-17,3,Duke,@,Northwestern,L,1,0,0,4,breon-borders-1
Juwuan Briscoe,2016-09-17,3,Georgia,@,Missouri,W,1,18,0,1,juwuan-briscoe-1
Nate Brooks,2016-09-17,3,North Texas,@,Florida,L,1,12,0,2,nate-brooks-3
Kyron Brown,2016-09-17,3,Akron,@,Marshall,W,1,34,0,0,kyron-brown-1
Sean Bunting,2016-09-17,3,Central Michigan,,Nevada-Las Vegas,W,1,16,0,1,sean-bunting-1
Rodney Clemons,2016-09-17,3,Southern Methodist,,Liberty,W,1,21,0,0,rodney-clemons-1
Noor Davis,2016-09-17,2,Stanford,,Southern California,W,1,8,0,0,noor-davis-1
Treston Decoud,2016-09-17,2,Oregon State,,Idaho State,W,2,13,0,2,treston-decoud-1
Rashad Dillard,2016-09-17,3,Troy,@,Southern Mississippi,W,1,3,0,0,rashad-dillard-1
Ukeme Eligwe,2016-09-17,3,Georgia Southern,,Louisiana-Monroe,W,1,0,0,0,ukeme-eligwe-1
Raynard Felton,2016-09-17,3,Middle Tennessee State,@,Bowling Green State,W,1,19,0,0,raynard-felton-1
Taurean Ferguson,2016-09-17,3,Vanderbilt,@,Georgia Tech,L,1,0,0,0,taurean-ferguson-1
Bryon Fields,2016-09-17,3,Duke,@,Northwestern,L,1,0,0,0,bryon-fields-1
Demetrius Flannigan-Fowles,2016-09-17,3,Arizona,,Hawaii,W,1,0,0,0,demetrius-flannigan-fowles-1
Devonta Foster,2016-09-17,3,Southern Mississippi,,Troy,L,1,61,1,1,devonta-foster-1
Tajee Fullwood,2016-09-17,3,South Florida,@,Syracuse,W,1,22,0,0,tajee-fullwood-1
Rico Gafford,2016-09-17,3,Wyoming,,California-Davis,W,1,32,0,0,rico-gafford-1
Zach Guiser,2016-09-17,3,Akron,@,Marshall,W,1,8,0,0,zach-guiser-1
Marcell Harris,2016-09-17,3,Florida,,North Texas,W,1,25,0,0,marcell-harris-1
Martez Hester,2016-09-17,3,Ball State,,Eastern Kentucky,W,1,10,0,0,martez-hester-1
Cam Hilton,2016-09-17,3,Missouri,,Georgia,L,1,27,0,1,cam-hilton-1
Godwin Igwebuike,2016-09-17,3,Northwestern,,Duke,W,1,3,0,2,godwin-igwebuike-1
Adoree Jackson,2016-09-17,3,Southern California,@,Stanford,L,1,0,0,1,adoree-jackson-1
J.C. Jackson,2016-09-17,3,Maryland,@,Central Florida,W,1,10,0,2,jc-jackson-1
Jadar Johnson,2016-09-17,3,Clemson,,South Carolina State,W,1,41,0,0,jadar-johnson-1
John Johnson,2016-09-17,3,Boston College,@,Virginia Tech,L,1,19,0,1,john-johnson-9
Jayshawn Jordan,2016-09-17,3,Idaho,@,Washington State,L,1,0,0,1,jayshawn-jordan-1
Damontae Kazee,2016-09-17,3,San Diego State,@,Northern Illinois,W,1,28,0,0,damontae-kazee-1
Jamarcus King,2016-09-17,3,South Carolina,,East Carolina,W,1,0,0,0,jamarcus-king-1
Chris Lammons,2016-09-17,3,South Carolina,,East Carolina,W,1,0,0,0,chris-lammons-1
Marshon Lattimore,2016-09-17,3,Ohio State,@,Oklahoma,W,1,21,0,0,marshon-lattimore-1
John Law,2016-09-17,3,Appalachian State,,Miami (FL),L,1,60,0,0,john-law-1
DeMarcus Lloyd,2016-09-17,3,Akron,@,Marshall,W,1,31,1,0,demarcus-lloyd-1
Trey Lomax,2016-09-17,3,San Diego State,@,Northern Illinois,W,1,10,0,0,trey-lomax-1
Alfonso Mack,2016-09-17,3,Bowling Green State,,Middle Tennessee State,L,1,47,0,0,alfonso-mack-1
Josh Marshall,2016-09-17,3,Troy,@,Southern Mississippi,W,1,1,0,0,josh-marshall-2
Quincy Mauger,2016-09-17,3,Georgia,@,Missouri,W,2,7,0,0,quincy-mauger-1
Blake McClain,2016-09-17,3,Kentucky,,New Mexico State,W,1,20,0,0,blake-mcclain-1
Tarvarus McFadden,2016-09-17,3,Florida State,@,Louisville,L,1,0,0,0,tarvarus-mcfadden-1
Maurice McKnight,2016-09-17,3,San Jose State,,Utah,L,1,0,0,0,maurice-mcknight-1
De'Andre Montgomery,2016-09-17,3,Miami (OH),,Western Kentucky,L,1,2,0,0,deandre-montgomery-1
Deatrick Nichols,2016-09-17,3,South Florida,@,Syracuse,W,1,0,0,1,deatrick-nichols-1
Chibuzo Nwokocha,2016-09-17,3,California,,Texas,W,1,17,0,0,chibuzo-nwokocha-1
Adarius Pickett,2016-09-17,3,UCLA,@,Brigham Young,W,1,0,0,1,adarius-pickett-1
Jaylen Pickett,2016-09-17,3,Eastern Michigan,@,UNC Charlotte,W,2,57,1,0,jaylen-pickett-1
Reginald Porter,2016-09-17,3,Utah,@,San Jose State,W,1,0,0,1,reginald-porter-1
Ryan Pulley,2016-09-17,3,Arkansas,,Texas State,W,1,25,1,1,ryan-pulley-1
Delvon Randall,2016-09-17,3,Temple,@,Penn State,L,1,17,0,0,delvon-randall-1
