Player,Date,G,School,Loc,Opponent,WL,Int Ret,Int Ret Yds,Int TD,Pass Broken Up,unique_id
Terrell Springs,2009-11-07,9,Alabama-Birmingham,,Florida Atlantic,W,1,0,0,2,terrell-springs-1
Ryan Stamper,2009-11-07,9,Florida,,Vanderbilt,W,1,18,0,1,ryan-stamper-1
Kenny Tate,2009-11-07,9,Maryland,@,North Carolina State,L,1,27,0,1,kenny-tate-1
Richard Taylor,2009-11-07,9,Maryland,@,North Carolina State,L,1,0,0,1,richard-taylor-1
Mike Thomas,2009-11-07,9,Akron,,Kent State,W,1,0,0,3,mike-thomas-2
Chaz Thompson,2009-11-07,9,Louisville,@,West Virginia,L,1,0,0,1,chaz-thompson-1
Marcus Tillman,2009-11-07,9,Mississippi,,Northern Arizona,W,1,4,0,1,marcus-tillman-1
Desmond Trufant,2009-11-07,9,Washington,@,UCLA,L,1,13,0,1,desmond-trufant-1
Marcus Udell,2009-11-07,9,Middle Tennessee State,,Florida International,W,2,45,0,2,marcus-udell-1
Ram Vela,2009-11-07,10,Navy,@,Notre Dame,W,1,20,0,2,ram-vela-1
Donovan Warren,2009-11-07,10,Michigan,,Purdue,L,1,0,0,1,donovan-warren-1
Jeremiah Weatherspoon,2009-11-07,9,Florida International,@,Middle Tennessee State,L,1,0,0,1,jeremiah-weatherspoon-1
Jason Wells,2009-11-07,9,Washington,@,UCLA,L,1,0,0,2,jason-wells-1
Deunta Williams,2009-11-07,9,North Carolina,,Duke,W,1,11,0,2,deunta-williams-1
Greg Williams,2009-11-07,9,Pittsburgh,,Syracuse,W,1,51,1,1,greg-williams-2
Leon Wright,2009-11-07,9,Duke,@,North Carolina,L,1,30,0,1,leon-wright-1
Alex Wujciak,2009-11-07,9,Maryland,@,North Carolina State,L,1,70,1,1,alex-wujciak-1
Willie Young,2009-11-07,9,North Carolina State,,Maryland,W,1,8,0,1,willie-young-1
Khalid Wooten,2009-11-08,9,Nevada,@,San Jose State,W,1,0,0,1,khalid-wooten-1
Shannon Ballard,2009-11-10,10,Ohio,@,Buffalo,W,1,40,0,1,shannon-ballard-1
Richie Smith,2009-11-10,10,Buffalo,,Ohio,L,1,26,0,,richie-smith-1
Thad Turner,2009-11-10,10,Ohio,@,Buffalo,W,1,4,0,2,thad-turner-1
Nick Bellore,2009-11-11,10,Central Michigan,,Toledo,W,1,5,0,1,nick-bellore-1
Dannie Bolden,2009-11-11,10,Central Michigan,,Toledo,W,1,0,0,1,dannie-bolden-1
Sean Murnane,2009-11-11,10,Central Michigan,,Toledo,W,1,0,0,,sean-murnane-1
Alex Smith,2009-11-11,10,Central Michigan,,Toledo,W,1,0,0,1,alex-smith-1
Cody Basler,2009-11-12,10,Bowling Green State,@,Miami (OH),W,1,50,0,1,cody-basler-1
Khaseem Greene,2009-11-12,9,Rutgers,,South Florida,W,1,0,0,1,khaseem-greene-1
Brandon Jones,2009-11-12,9,Rutgers,,South Florida,W,1,0,0,1,brandon-jones-5
Alex Knipp,2009-11-12,10,Ball State,@,Northern Illinois,L,1,13,0,1,alex-knipp-1
P.J. Mahone,2009-11-12,10,Bowling Green State,@,Miami (OH),W,1,-1,0,2,pj-mahone-1
Jerome Murphy,2009-11-12,9,South Florida,@,Rutgers,L,1,0,0,1,jerome-murphy-1
Jerrett Sanderson,2009-11-12,10,Bowling Green State,@,Miami (OH),W,1,11,0,2,jerrett-sanderson-1
Wilbert Brinson,2009-11-13,10,Temple,@,Akron,W,1,32,0,1,wilbert-brinson-1
Robert Sands,2009-11-13,10,West Virginia,@,Cincinnati,L,1,9,0,1,robert-sands-1
Manley Waller,2009-11-13,10,Akron,,Temple,L,1,11,0,2,manley-waller-1
Emmanuel Acho,2009-11-14,10,Texas,@,Baylor,W,1,13,0,2,emmanuel-acho-1
Derrell Acrey,2009-11-14,10,Boise State,,Idaho,W,1,0,0,2,derrell-acrey-1
Braxton Amy,2009-11-14,10,Texas-El Paso,@,Southern Methodist,L,2,0,0,2,braxton-amy-1
Akeem Ayers,2009-11-14,10,UCLA,@,Washington State,W,2,8,0,2,akeem-ayers-1
Korentheus Bailey,2009-11-14,10,Western Kentucky,@,Louisiana-Monroe,L,1,20,0,1,korentheus-bailey-1
Mark Barron,2009-11-14,10,Alabama,@,Mississippi State,W,2,0,0,4,mark-barron-1
Jamail Berry,2009-11-14,11,Western Michigan,@,Eastern Michigan,W,2,1,0,2,jamail-berry-1
Carson Blackmon,2009-11-14,10,Houston,@,Central Florida,L,1,4,0,1,carson-blackmon-1
Justin Boddie,2009-11-14,10,Central Florida,,Houston,W,1,22,0,1,justin-boddie-1
Navorro Bowman,2009-11-14,11,Penn State,,Indiana,W,1,73,1,2,navorro-bowman-1
Brandon Boykin,2009-11-14,10,Georgia,,Auburn,W,1,1,0,2,brandon-boykin-1
Niles Brinkley,2009-11-14,10,Wisconsin,,Michigan,W,1,0,0,1,niles-brinkley-1
James Brooks,2009-11-14,10,Arizona State,@,Oregon,L,1,13,0,,james-brooks-1
Wes Brown,2009-11-14,10,Tennessee,@,Mississippi,L,1,3,0,1,wes-brown-1
Drew Burdi,2009-11-14,11,Western Michigan,@,Eastern Michigan,W,1,0,0,,drew-burdi-1
Kendric Burney,2009-11-14,10,North Carolina,,Miami (FL),W,3,170,1,3,kendric-burney-1
Trent Calhoun,2009-11-14,10,Western Kentucky,@,Louisiana-Monroe,L,1,29,0,1,trent-calhoun-1
Tank Carder,2009-11-14,10,Texas Christian,,Utah,W,1,15,1,2,tank-carder-1
Lamar Chapman,2009-11-14,10,Utah,@,Texas Christian,L,1,0,0,1,lamar-chapman-1
Chris Cook,2009-11-14,10,Virginia,,Boston College,L,1,58,1,2,chris-cook-2
Perrish Cox,2009-11-14,10,Oklahoma State,,Texas Tech,W,2,0,0,5,perrish-cox-1
Ras-I Dowling,2009-11-14,10,Virginia,,Boston College,L,1,14,0,3,ras-i-dowling-1
Jerry Franklin,2009-11-14,10,Arkansas,,Troy,W,1,2,0,1,jerry-franklin-1
Nate Frere,2009-11-14,11,Iowa State,,Colorado,W,1,16,0,1,nate-frere-1
Martin Frierson,2009-11-14,11,Georgia Tech,@,Duke,W,1,3,0,1,martin-frierson-1
Joe Haden,2009-11-14,10,Florida,@,South Carolina,W,1,20,0,2,joe-haden-1
Matt Harris,2009-11-14,10,Arkansas,,Troy,W,1,0,0,1,matt-harris-1
Calvin Harrison,2009-11-14,10,Kentucky,@,Vanderbilt,W,1,0,0,2,calvin-harrison-1
Jarrell Harrison,2009-11-14,10,Missouri,@,Kansas State,W,1,27,0,1,jarrell-harrison-1
Josh Hill,2009-11-14,10,California,,Arizona,W,1,14,0,1,josh-hill-1
Michael Hodges,2009-11-14,10,Texas A&M,@,Oklahoma,L,1,28,0,1,michael-hodges-1
Jarred Holley,2009-11-14,10,Pittsburgh,,Notre Dame,W,1,0,0,1,jarred-holley-1
Ross Homan,2009-11-14,11,Ohio State,,Iowa,W,1,21,0,1,ross-homan-1
Davon House,2009-11-14,10,New Mexico State,@,Hawaii,L,1,58,1,2,davon-house-1
Talmadge Jackson III,2009-11-14,10,Oregon,,Arizona State,W,1,17,0,1,talmadge-jackson-iii-1
Ochuko Jenije,2009-11-14,10,Florida State,@,Wake Forest,W,1,0,0,1,ochuko-jenije-1
Marquis Johnson,2009-11-14,10,Alabama,@,Mississippi State,W,1,0,0,4,marquis-johnson-2
Eddie Jones,2009-11-14,10,Texas,@,Baylor,W,1,60,1,1,eddie-jones-1
Reshad Jones,2009-11-14,10,Georgia,,Auburn,W,1,21,0,1,reshad-jones-1
Jordan Kovacs,2009-11-14,11,Michigan,@,Wisconsin,L,1,0,0,1,jordan-kovacs-1
Keaton Kristick,2009-11-14,10,Oregon State,,Washington,W,1,0,0,1,keaton-kristick-1
Jaymar Latchison,2009-11-14,10,New Mexico,,Brigham Young,L,1,0,0,1,jaymar-latchison-1
Jamari Lattimore,2009-11-14,10,Middle Tennessee State,,Louisiana,W,1,20,1,1,jamari-lattimore-1
Patrick Lavine,2009-11-14,10,Oklahoma State,,Texas Tech,W,1,21,1,1,patrick-lavine-1
Simoni Lawrence,2009-11-14,11,Minnesota,,South Dakota State,W,1,29,0,1,simoni-lawrence-1
Myron Lewis,2009-11-14,11,Vanderbilt,,Kentucky,L,1,0,0,2,myron-lewis-1
Matthew Masifilo,2009-11-14,10,Stanford,@,Southern California,W,1,0,0,1,matthew-masifilo-1
Byron Maxwell,2009-11-14,10,Clemson,@,North Carolina State,W,1,0,0,2,byron-maxwell-1
Chris May,2009-11-14,10,Eastern Michigan,,Western Michigan,L,1,35,0,1,chris-may-1
Matt Mayberry,2009-11-14,11,Indiana,@,Penn State,L,1,5,0,1,matt-mayberry-1
Bryan McCann,2009-11-14,10,Southern Methodist,,Texas-El Paso,W,1,0,0,2,bryan-mccann-1
Sherrick McManis,2009-11-14,11,Northwestern,@,Illinois,W,1,0,0,1,sherrick-mcmanis-1
Bo McNally,2009-11-14,10,Stanford,@,Southern California,W,1,27,0,1,bo-mcnally-1
Rahim Moore,2009-11-14,10,UCLA,@,Washington State,W,1,0,0,2,rahim-moore-1
Cam Nelson,2009-11-14,9,Arizona,@,California,L,1,0,0,1,cam-nelson-1
Jonathan Nelson,2009-11-14,10,Oklahoma,,Texas A&M,W,1,-4,0,1,jonathan-nelson-1
Jerell Norton,2009-11-14,10,Arkansas,,Troy,W,1,0,0,2,jerell-norton-1
Joe Perkins,2009-11-14,9,Arizona,@,California,L,1,0,0,1,joe-perkins-1
Nick Polk,2009-11-14,11,Indiana,@,Penn State,L,1,4,0,2,nick-polk-1
Cyhl Quarles,2009-11-14,11,Wake Forest,,Florida State,L,1,13,0,1,cyhl-quarles-1
Peter Riley,2009-11-14,10,Florida International,,North Texas,W,1,26,1,,peter-riley-1
Andrew Robinson,2009-11-14,10,Louisville,,Syracuse,W,1,0,0,,andrew-robinson-1
Roderick Rollins,2009-11-14,10,Boston College,@,Virginia,W,1,10,0,1,roderick-rollins-1
Anderson Russell,2009-11-14,11,Ohio State,,Iowa,W,2,0,0,2,anderson-russell-1
Da'Norris Searcy,2009-11-14,10,North Carolina,,Miami (FL),W,1,0,0,1,danorris-searcy-1
Richard Sherman,2009-11-14,10,Stanford,@,Southern California,W,1,43,1,1,richard-sherman-1
Mana Silva,2009-11-14,10,Hawaii,,New Mexico State,W,1,0,0,1,mana-silva-1
Traye Simmons,2009-11-14,11,Minnesota,,South Dakota State,W,1,8,0,2,traye-simmons-1
Damond Smith,2009-11-14,11,Western Michigan,@,Eastern Michigan,W,1,0,0,1,damond-smith-1
Jimmy Smith,2009-11-14,10,Colorado,@,Iowa State,L,1,10,0,1,jimmy-smith-1
Kendall Smith,2009-11-14,10,Florida State,@,Wake Forest,W,1,17,0,1,kendall-smith-1
Michael Smith,2009-11-14,10,Rice,,Tulane,W,1,1,0,1,michael-smith-4
Blaze Soares,2009-11-14,10,Hawaii,,New Mexico State,W,1,21,0,1,blaze-soares-1
Aaron Tevis,2009-11-14,10,Boise State,,Idaho,W,1,0,0,1,aaron-tevis-1
Chris Thomas,2009-11-14,11,Air Force,,Nevada-Las Vegas,W,1,0,0,1,chris-thomas-1
Phillip Thomas,2009-11-14,10,Syracuse,@,Louisville,L,1,0,0,1,phillip-thomas-1
Brandyn Thompson,2009-11-14,10,Boise State,,Idaho,W,2,2,0,2,brandyn-thompson-1
Justin Trattou,2009-11-14,10,Florida,@,South Carolina,W,1,53,0,1,justin-trattou-1
Aaron Williams,2009-11-14,10,Texas,@,Baylor,W,1,0,0,3,aaron-williams-2
Nate Williams,2009-11-14,11,Northwestern,@,Illinois,W,1,0,0,1,nate-williams-1
Bryan Willis,2009-11-14,10,Troy,@,Arkansas,L,1,16,0,2,bryan-willis-1
Justin Wilson,2009-11-14,10,Southern Mississippi,@,Marshall,W,2,0,0,3,justin-wilson-1
Kyle Wilson,2009-11-14,10,Boise State,,Idaho,W,1,71,1,1,kyle-wilson-1
Khalid Wooten,2009-11-14,10,Nevada,,Fresno State,W,1,1,0,1,khalid-wooten-1
Emanuel Davis,2009-11-15,10,East Carolina,@,Tulsa,W,1,42,1,4,emanuel-davis-1
Levin Neal,2009-11-15,10,East Carolina,@,Tulsa,W,1,57,1,1,levin-neal-1
Mike Newton,2009-11-18,11,Buffalo,@,Miami (OH),W,1,30,0,2,mike-newton-1
Lavarus Williams,2009-11-18,11,Central Michigan,@,Ball State,W,1,8,0,2,lavarus-williams-1
Anthony Perkins,2009-11-19,11,Colorado,@,Oklahoma State,L,1,0,0,1,anthony-perkins-1
Robert Bell,2009-11-20,11,Toledo,,Eastern Michigan,W,1,67,0,1,robert-bell-1
Chris May,2009-11-20,11,Eastern Michigan,@,Toledo,L,1,16,0,1,chris-may-1
Shea McClellin,2009-11-20,11,Boise State,@,Utah State,W,1,0,0,1,shea-mcclellin-1
Lester Richmond,2009-11-20,11,Toledo,,Eastern Michigan,W,1,-8,0,0,lester-richmond-1
Nate Allen,2009-11-21,10,South Florida,,Louisville,W,1,15,0,1,nate-allen-1
Jonathon Amaya,2009-11-21,11,Nevada,@,New Mexico State,W,1,0,0,2,jonathon-amaya-1
Javier Arenas,2009-11-21,11,Alabama,,Chattanooga,W,1,22,0,3,javier-arenas-1
Larry Asante,2009-11-21,11,Nebraska,,Kansas State,W,1,0,0,1,larry-asante-1
Orkeys Auriene,2009-11-21,11,Louisiana,,Louisiana-Monroe,W,1,10,0,1,orkeys-auriene-1
Frankie Baca,2009-11-21,11,New Mexico,,Colorado State,W,1,0,0,1,frankie-baca-1
Marcus Bartels,2009-11-21,10,Florida Atlantic,@,Troy,L,1,20,0,1,marcus-bartels-1
Jarrett Ben,2009-11-21,11,Rice,,Texas-El Paso,W,1,14,0,3,jarrett-ben-1
Marcellus Bowman,2009-11-21,11,Boston College,,North Carolina,L,1,13,0,1,marcellus-bowman-1
Corey Broomfield,2009-11-21,11,Mississippi State,@,Arkansas,L,2,0,0,3,corey-broomfield-1
Omar Brown,2009-11-21,11,Marshall,,Southern Methodist,W,1,23,0,3,omar-brown-1
Wes Brown,2009-11-21,11,Tennessee,,Vanderbilt,W,1,25,1,1,wes-brown-1
Kendric Burney,2009-11-21,11,North Carolina,@,Boston College,W,1,30,1,1,kendric-burney-1
Kam Chancellor,2009-11-21,11,Virginia Tech,,North Carolina State,W,1,0,0,1,kam-chancellor-1
Lamar Chapman,2009-11-21,11,Utah,,San Diego State,W,1,3,0,3,lamar-chapman-1
Cameron Chism,2009-11-21,11,Maryland,@,Florida State,L,1,9,0,2,cameron-chism-1
Kurt Coleman,2009-11-21,12,Ohio State,@,Michigan,W,2,0,0,4,kurt-coleman-1
Joe Dale,2009-11-21,11,Utah,,San Diego State,W,1,30,1,2,joe-dale-1
Lametrius Davis,2009-11-21,11,Hawaii,@,San Jose State,W,2,0,0,3,lametrius-davis-1
Phillip Davis,2009-11-21,11,Tulane,@,Central Florida,L,1,40,0,2,phillip-davis-1
A.J. Edds,2009-11-21,12,Iowa,,Minnesota,W,1,14,0,1,aj-edds-1
Van Eskridge,2009-11-21,11,East Carolina,,Alabama-Birmingham,W,1,89,0,2,van-eskridge-1
Terrence Frederick,2009-11-21,11,Texas A&M,,Baylor,W,1,1,0,2,terrence-frederick-1
Thaddeus Gibson,2009-11-21,12,Ohio State,@,Michigan,W,1,5,0,1,thaddeus-gibson-1
Austin Giles,2009-11-21,11,Boston College,,North Carolina,L,1,0,0,1,austin-giles-1
Jamie Graham,2009-11-21,12,Vanderbilt,@,Tennessee,L,1,11,0,3,jamie-graham-1
Kee-Ayre Griffin,2009-11-21,11,Temple,,Kent State,W,1,36,1,1,kee-ayre-griffin-1
Tysyn Hartman,2009-11-21,12,Kansas State,@,Nebraska,L,1,42,0,1,tysyn-hartman-1
Xavier Hicks Jr.,2009-11-21,11,Washington State,,Oregon State,L,1,16,0,3,xavier-hicks-jr-1
Mike Holmes,2009-11-21,11,Syracuse,,Rutgers,W,2,25,0,3,mike-holmes-1
Talmadge Jackson III,2009-11-21,11,Oregon,@,Arizona,W,1,0,0,1,talmadge-jackson-iii-1
M.D. Jennings,2009-11-21,10,Arkansas State,@,Middle Tennessee State,L,1,36,0,3,md-jennings-1
James-Michael Johnson,2009-11-21,11,Nevada,@,New Mexico State,W,1,7,0,2,james-michael-johnson-1
Lance Kelley,2009-11-21,11,Louisiana,,Louisiana-Monroe,W,1,10,0,2,lance-kelley-1
Brian Lainhart,2009-11-21,11,Kent State,@,Temple,L,1,0,0,1,brian-lainhart-1
Sean Lee,2009-11-21,12,Penn State,@,Michigan State,W,1,13,0,1,sean-lee-1
Sterling Lewis,2009-11-21,10,Arizona,,Oregon,L,1,3,0,,sterling-lewis-1
Jordan Mabin,2009-11-21,12,Northwestern,,Wisconsin,W,1,0,0,1,jordan-mabin-1
Kyle Mangan,2009-11-21,11,Texas A&M,,Baylor,W,1,22,0,1,kyle-mangan-1
Sam Maxwell,2009-11-21,11,Kentucky,@,Georgia,W,1,4,0,1,sam-maxwell-1
Devin Mays,2009-11-21,11,Houston,,Memphis,W,1,16,0,1,devin-mays-1
Shane McCord,2009-11-21,11,Kentucky,@,Georgia,W,1,15,0,1,shane-mccord-1
Greg McCoy,2009-11-21,11,Texas Christian,@,Wyoming,W,1,0,0,2,greg-mccoy-1
Mike Mohamed,2009-11-21,11,California,@,Stanford,W,1,6,0,1,mike-mohamed-1
Laron Moore,2009-11-21,11,Texas Tech,,Oklahoma,W,1,17,0,1,laron-moore-1
Jonas Mouton,2009-11-21,12,Michigan,,Ohio State,L,1,6,0,1,jonas-mouton-1
Jonathan Nelson,2009-11-21,11,Oklahoma,@,Texas Tech,L,1,7,0,1,jonathan-nelson-1
Nick Oppenneer,2009-11-21,11,Colorado State,@,New Mexico,L,1,97,1,1,nick-oppenneer-1
Julian Posey,2009-11-21,11,Ohio,,Northern Illinois,W,1,41,1,2,julian-posey-1
Jordan Pugh,2009-11-21,11,Texas A&M,,Baylor,W,1,39,0,1,jordan-pugh-1
Cory Reamer,2009-11-21,11,Alabama,,Chattanooga,W,1,8,0,1,cory-reamer-1
Vincent Rey,2009-11-21,11,Duke,@,Miami (FL),L,1,9,0,2,vincent-rey-1
Andrew Rich,2009-11-21,11,Brigham Young,,Air Force,W,2,39,0,3,andrew-rich-1
Adrian Robinson,2009-11-21,11,Temple,,Kent State,W,1,36,0,1,adrian-robinson-1
Josh Robinson,2009-11-21,11,Central Florida,,Tulane,W,1,16,0,1,josh-robinson-1
Andrew Rodriguez,2009-11-21,11,Army,@,North Texas,W,1,33,0,1,andrew-rodriguez-1
Roderick Rollins,2009-11-21,11,Boston College,,North Carolina,L,1,0,0,2,roderick-rollins-1
Kevin Rutland,2009-11-21,11,Missouri,,Iowa State,W,1,0,0,1,kevin-rutland-1
Darryl Sharpton,2009-11-21,11,Miami (FL),,Duke,W,1,73,1,2,darryl-sharpton-1
Marcus Sherels,2009-11-21,12,Minnesota,@,Iowa,L,1,0,0,1,marcus-sherels-1
Richard Sherman,2009-11-21,11,Stanford,,California,L,1,0,0,3,richard-sherman-1
Kawann Short,2009-11-21,12,Purdue,@,Indiana,W,1,15,0,1,kawann-short-1
Ty Shrader,2009-11-21,11,Army,@,North Texas,W,1,0,0,1,ty-shrader-1
Mana Silva,2009-11-21,11,Hawaii,@,San Jose State,W,1,13,0,1,mana-silva-1
Jasper Simmons,2009-11-21,11,Missouri,,Iowa State,W,1,0,0,1,jasper-simmons-1
Terrell Skinner,2009-11-21,11,Maryland,@,Florida State,L,1,0,0,1,terrell-skinner-1
Brian Smith,2009-11-21,11,Notre Dame,,Connecticut,L,1,0,0,1,brian-smith-2
Martez Smith,2009-11-21,11,Southern Mississippi,,Tulsa,W,1,0,0,1,martez-smith-1
Royzelll Smith,2009-11-21,11,Texas-El Paso,@,Rice,L,1,21,0,1,royzelll-smith-1
Brandon Spikes,2009-11-21,11,Florida,,Florida International,W,1,41,1,2,brandon-spikes-1
Nick Sukay,2009-11-21,12,Penn State,@,Michigan State,W,1,34,0,1,nick-sukay-1
Chris Thomas,2009-11-21,12,Air Force,@,Brigham Young,L,1,-2,0,0,chris-thomas-1
Earl Thomas,2009-11-21,11,Texas,,Kansas,W,1,22,0,3,earl-thomas-1
Momo Thomas,2009-11-21,11,Colorado State,@,New Mexico,L,1,0,0,1,momo-thomas-1
Alex Toney,2009-11-21,11,Wyoming,,Texas Christian,L,1,0,0,1,alex-toney-1
Devon Torrence,2009-11-21,12,Ohio State,@,Michigan,W,1,19,0,1,devon-torrence-1
Jordan Trimble,2009-11-21,11,Army,@,North Texas,W,1,0,0,1,jordan-trimble-1
Marcus Udell,2009-11-21,11,Middle Tennessee State,,Arkansas State,W,1,14,0,,marcus-udell-1
Cassius Vaughn,2009-11-21,11,Mississippi,,Louisiana State,W,1,31,0,1,cassius-vaughn-1
Alterraun Verner,2009-11-21,11,UCLA,,Arizona State,W,1,68,1,1,alterraun-verner-1
Jamar Wall,2009-11-21,11,Texas Tech,,Oklahoma,W,1,0,0,5,jamar-wall-1
Reggie Weams,2009-11-21,11,Central Florida,,Tulane,W,1,0,0,1,reggie-weams-1
Deunta Williams,2009-11-21,11,North Carolina,@,Boston College,W,3,103,0,3,deunta-williams-1
Melvin Williams,2009-11-21,11,North Carolina,@,Boston College,W,1,18,0,2,melvin-williams-1
Torri Williams,2009-11-21,12,Purdue,@,Indiana,W,1,13,0,2,torri-williams-1
Justin Woodall,2009-11-21,11,Alabama,,Chattanooga,W,1,9,0,1,justin-woodall-1
Anthony Wright,2009-11-21,12,Air Force,@,Brigham Young,L,1,19,0,1,anthony-wright-3
Alex Wujciak,2009-11-21,11,Maryland,@,Florida State,L,1,82,0,1,alex-wujciak-1
Sean Baker,2009-11-24,12,Ball State,@,Western Michigan,W,2,21,0,2,sean-baker-1
Jamail Berry,2009-11-24,12,Western Michigan,,Ball State,L,1,11,0,1,jamail-berry-1
Travis Freeman,2009-11-24,12,Ball State,@,Western Michigan,W,1,12,0,1,travis-freeman-1
Jason Pinkston,2009-11-24,12,Ball State,@,Western Michigan,W,1,3,0,1,jason-pinkston-1
Earl Thomas,2009-11-26,12,Texas,@,Texas A&M,W,1,0,0,1,earl-thomas-1
Prince Amukamara,2009-11-27,12,Nebraska,@,Colorado,W,1,40,0,1,prince-amukamara-1
Mark Barron,2009-11-27,12,Alabama,@,Auburn,W,1,14,0,1,mark-barron-1
Dannie Bolden,2009-11-27,12,Central Michigan,,Northern Illinois,W,1,35,0,2,dannie-bolden-1
Martavius Cardwell,2009-11-27,12,Eastern Michigan,@,Akron,L,1,13,0,1,martavius-cardwell-1
Patrick George,2009-11-27,12,Northern Illinois,@,Central Michigan,L,1,80,1,1,patrick-george-1
Dejon Gomes,2009-11-27,12,Nebraska,@,Colorado,W,1,5,0,2,dejon-gomes-1
Miguel Graham,2009-11-27,12,Akron,,Eastern Michigan,W,2,62,1,3,miguel-graham-1
Dan Hartman,2009-11-27,12,Kent State,,Buffalo,L,1,3,0,3,dan-hartman-1
Brian Lainhart,2009-11-27,12,Kent State,,Buffalo,L,1,0,0,1,brian-lainhart-1
James Lockett,2009-11-27,12,Tulsa,,Memphis,W,1,10,0,1,james-lockett-1
Gerald Moore,2009-11-27,12,Ohio,,Temple,W,2,0,0,3,gerald-moore-1
Ghaali Muhammad,2009-11-27,12,Wyoming,@,Colorado State,W,1,0,0,1,ghaali-muhammad-1
Matt O'Hanlon,2009-11-27,12,Nebraska,@,Colorado,W,1,20,1,2,matt-ohanlon-1
Conor Reilly,2009-11-27,12,Ohio,,Temple,W,1,4,0,1,conor-reilly-1
Marcell Rose,2009-11-27,12,Eastern Michigan,@,Akron,L,1,0,0,2,marcell-rose-1
Robert Sands,2009-11-27,11,West Virginia,,Pittsburgh,W,1,0,0,4,robert-sands-1
Keith Tandy,2009-11-27,11,West Virginia,,Pittsburgh,W,1,6,0,1,keith-tandy-1
Roger Williams,2009-11-27,12,Bowling Green State,,Toledo,W,2,4,0,2,roger-williams-3
Bryan Wright,2009-11-27,12,Memphis,@,Tulsa,L,1,11,0,3,bryan-wright-1
Frank Zombo,2009-11-27,12,Central Michigan,,Northern Illinois,W,1,27,1,1,frank-zombo-1
Braxton Amy,2009-11-28,12,Texas-El Paso,,Marshall,W,1,25,0,2,braxton-amy-1
Brandon Brinkley,2009-11-28,12,Houston,,Rice,W,1,45,1,1,brandon-brinkley-1
Corey Broomfield,2009-11-28,12,Mississippi State,,Mississippi,W,1,64,1,2,corey-broomfield-1
Kevin Brown,2009-11-28,12,Middle Tennessee State,@,Louisiana-Monroe,W,1,32,0,1,kevin-brown-2
Christopher Buckner,2009-11-28,12,New Mexico State,@,San Jose State,L,1,0,0,1,christopher-buckner-1
Adrian Bushell,2009-11-28,12,Florida,,Florida State,W,1,0,0,1,adrian-bushell-1
Marquis Coleman,2009-11-28,12,Alabama-Birmingham,,Central Florida,L,2,1,0,2,marquis-coleman-1
Chris Cook,2009-11-28,12,Virginia,,Virginia Tech,L,1,0,0,1,chris-cook-2
Alex De Giacomo,2009-11-28,12,Nevada-Las Vegas,,San Diego State,W,1,0,0,2,alex-de-giacomo-1
Kip Edwards,2009-11-28,12,Missouri,@,Kansas,W,1,10,0,3,kip-edwards-1
Grant Fleming,2009-11-28,12,Louisiana,,Troy,L,1,0,0,1,grant-fleming-1
Mason Foster,2009-11-28,11,Washington,,Washington State,W,1,16,0,1,mason-foster-1
Jerry Franklin,2009-11-28,12,Arkansas,@,Louisiana State,L,1,28,0,2,jerry-franklin-1
Alex Frye,2009-11-28,12,Wake Forest,@,Duke,W,1,37,1,1,alex-frye-1
Courtland Fuller,2009-11-28,12,Troy,@,Louisiana,W,1,48,0,1,courtland-fuller-1
Joe Haden,2009-11-28,12,Florida,,Florida State,W,1,0,0,2,joe-haden-1
Rashard Hall,2009-11-28,12,Clemson,@,South Carolina,L,1,0,0,1,rashard-hall-1
Brandon Harris,2009-11-28,12,Miami (FL),@,South Florida,W,1,10,0,2,brandon-harris-1
Will Harris,2009-11-28,11,Southern California,,UCLA,W,1,3,0,1,will-harris-1
Brentley Harstad,2009-11-28,11,Florida Atlantic,,Western Kentucky,W,1,15,0,1,brentley-harstad-1
Xavier Hicks Jr.,2009-11-28,12,Washington State,@,Washington,L,1,13,0,1,xavier-hicks-jr-1
Royce Hill,2009-11-28,12,North Texas,@,Arkansas State,L,1,0,0,1,royce-hill-1
Devonte Holloman,2009-11-28,12,South Carolina,,Clemson,W,1,54,0,2,devonte-holloman-1
Greg James,2009-11-28,12,Louisiana-Monroe,,Middle Tennessee State,L,1,78,0,1,greg-james-1
Antonio Johnson,2009-11-28,12,Baylor,N,Texas Tech,L,1,54,0,1,antonio-johnson-1
Clem Johnson,2009-11-28,12,North Carolina State,,North Carolina,W,1,0,0,1,clem-johnson-1
Tejay Johnson,2009-11-28,12,Texas Christian,,New Mexico,W,1,0,0,1,tejay-johnson-1
Chad Jones,2009-11-28,12,Louisiana State,,Arkansas,W,1,9,0,2,chad-jones-1
Reshad Jones,2009-11-28,12,Georgia,@,Georgia Tech,W,1,0,0,2,reshad-jones-1
Jeremy Kellem,2009-11-28,12,Middle Tennessee State,@,Louisiana-Monroe,W,1,58,1,1,jeremy-kellem-1
Luke Laolagi,2009-11-28,12,San Diego State,@,Nevada-Las Vegas,L,1,55,1,1,luke-laolagi-1
Terrance Lee,2009-11-28,12,Nevada-Las Vegas,,San Diego State,W,1,40,1,1,terrance-lee-1
Sam Maxwell,2009-11-28,12,Kentucky,,Tennessee,L,1,56,1,1,sam-maxwell-1
Kelcie McCray,2009-11-28,11,Arkansas State,,North Texas,W,1,28,0,2,kelcie-mccray-1
Jerry Milling,2009-11-28,12,San Diego State,@,Nevada-Las Vegas,L,1,0,0,1,jerry-milling-1
