Player,Date,G,School,Loc,Opponent,WL,Punt Ret,Punt Ret Yds,Punt Ret Avg,Punt Ret TD,unique_id
Calvin Lowry,2004-10-09,6,Penn State,,Purdue,L,1,6,6.0,0,calvin-lowry-1
Dicky Lyons,2004-10-09,5,Kentucky,,Alabama,L,1,8,8.0,0,dicky-lyons-1
Anthony Madison,2004-10-09,6,Alabama,@,Kentucky,W,1,15,15.0,0,anthony-madison-1
David Marrero,2004-10-09,5,Stanford,@,Notre Dame,L,4,22,5.5,0,david-marrero-1
Hoost Marsh,2004-10-09,5,Wyoming,,San Diego State,W,3,-4,-1.3,0,hoost-marsh-1
Erik Mayes,2004-10-09,5,Texas A&M,@,Iowa State,W,2,2,1.0,0,erik-mayes-1
Todd Miller,2004-10-09,5,Iowa State,,Texas A&M,L,1,1,1.0,0,todd-miller-1
Kevin Mitchell,2004-10-09,6,Illinois,@,Michigan State,L,1,32,32.0,0,kevin-mitchell-1
Tim Mixon,2004-10-09,4,California,@,Southern California,L,2,6,3.0,0,tim-mixon-1
Lance Moore,2004-10-09,6,Toledo,@,Western Michigan,W,1,20,20.0,0,lance-moore-1
Dominique Morris,2004-10-09,5,Vanderbilt,,Rutgers,L,1,7,7.0,0,dominique-morris-1
Thomson Omboga,2004-10-09,5,Missouri,@,Baylor,W,3,15,5.0,0,thomson-omboga-1
Chad Owens,2004-10-09,4,Hawaii,,Nevada,W,3,80,26.7,1,chad-owens-1
Jarrad Page,2004-10-09,5,UCLA,,Arizona,W,1,15,15.0,0,jarrad-page-1
Santino Panico,2004-10-09,5,Nebraska,@,Texas Tech,L,3,12,4.0,0,santino-panico-1
Brandon Payne,2004-10-09,6,New Mexico,@,Air Force,L,3,9,3.0,0,brandon-payne-1
Antonio Perkins,2004-10-09,5,Oklahoma,N,Texas,W,3,19,6.3,0,antonio-perkins-1
Mark Philmore,2004-10-09,6,Northwestern,,Indiana,W,3,48,16.0,0,mark-philmore-1
Justin Phinisee,2004-10-09,5,Oregon,@,Washington State,W,4,30,7.5,0,justin-phinisee-1
Troy Pindell,2004-10-09,4,Florida Atlantic,@,Texas State,W,1,29,29.0,0,troy-pindell-1
Jarwarski Pollock,2004-10-09,6,North Carolina,,North Carolina State,W,1,9,9.0,0,jarwarski-pollock-1
Chad Price,2004-10-09,5,Rice,,Southern Methodist,W,1,2,2.0,0,chad-price-1
Allen Richardson,2004-10-09,5,Pittsburgh,@,Temple,W,5,28,5.6,0,allen-richardson-1
Trumaine Riley,2004-10-09,6,Eastern Michigan,@,Ball State,W,2,8,4.0,0,trumaine-riley-1
Dominic Robinson,2004-10-09,5,Florida State,@,Syracuse,W,1,6,6.0,0,dominic-robinson-1
Kevin Robinson,2004-10-09,6,Utah State,,North Texas,L,2,114,57.0,1,kevin-robinson-1
Ryne Robinson,2004-10-09,6,Miami (OH),,Kent State,W,2,30,15.0,0,ryne-robinson-1
Stephone Robinson,2004-10-09,5,Colorado,,Oklahoma State,L,4,23,5.8,0,stephone-robinson-1
Alex Rosenblum,2004-10-09,6,Nevada,@,Hawaii,L,2,39,19.5,0,alex-rosenblum-1
Eddie Royal,2004-10-09,6,Virginia Tech,@,Wake Forest,W,3,37,12.3,0,eddie-royal-1
Charles Sharon,2004-10-09,5,Bowling Green State,@,Central Michigan,W,3,17,5.7,0,charles-sharon-1
Dan Sheldon,2004-10-09,6,Northern Illinois,@,Central Florida,W,1,34,34.0,0,dan-sheldon-1
Fred Smith,2004-10-09,4,Tulane,@,East Carolina,L,5,67,13.4,0,fred-smith-2
Emmanuel Spann,2004-10-09,5,Marshall,@,Ohio,W,2,26,13.0,0,emmanuel-spann-1
Darren Sproles,2004-10-09,5,Kansas State,@,Kansas,L,3,5,1.7,0,darren-sproles-1
Ray Stith,2004-10-09,5,Army,,Cincinnati,W,1,4,4.0,0,ray-stith-1
Taylor Stubblefield,2004-10-09,5,Purdue,@,Penn State,W,3,22,7.3,0,taylor-stubblefield-1
Steve Suter,2004-10-09,5,Maryland,,Georgia Tech,L,3,24,8.0,0,steve-suter-1
Chris Sutton,2004-10-09,6,Air Force,,New Mexico,W,1,8,8.0,0,chris-sutton-1
Brittney Tellis,2004-10-09,4,Florida Atlantic,@,Texas State,W,1,8,8.0,0,brittney-tellis-1
Bubba Terranova,2004-10-09,4,Tulane,@,East Carolina,L,1,4,4.0,0,bubba-terranova-1
Blake Warren,2004-10-09,6,Southern Methodist,@,Rice,L,1,3,3.0,0,blake-warren-1
Noah Whiteside,2004-10-09,6,South Carolina,,Mississippi,L,1,3,3.0,0,noah-whiteside-1
Carnell Williams,2004-10-09,6,Auburn,,Louisiana Tech,W,2,62,31.0,0,carnell-williams-1
Travis Williams,2004-10-09,5,East Carolina,,Tulane,W,5,98,19.6,0,travis-williams-1
Jason Wood,2004-10-09,6,Arkansas State,@,Middle Tennessee State,L,2,17,8.5,0,jason-wood-1
Kerry Wright,2004-10-09,5,Middle Tennessee State,,Arkansas State,W,1,0,0.0,0,kerry-wright-1
Adam Jones,2004-10-13,6,West Virginia,@,Connecticut,W,3,20,6.7,0,adam-jones-1
Larry Taylor,2004-10-13,6,Connecticut,,West Virginia,L,1,9,9.0,0,larry-taylor-1
Devin Hester,2004-10-14,5,Miami (FL),,Louisville,W,3,89,29.7,1,devin-hester-1
Montrell Jones,2004-10-14,5,Louisville,@,Miami (FL),L,3,4,1.3,0,montrell-jones-1
Roscoe Parrish,2004-10-14,5,Miami (FL),,Louisville,W,1,5,5.0,0,roscoe-parrish-1
Reggie Lindsey,2004-10-15,6,Alabama-Birmingham,,Texas Christian,W,1,9,9.0,0,reggie-lindsey-1
Gaines Adams,2004-10-16,6,Clemson,,Utah State,W,1,14,14.0,0,gaines-adams-1
Grant Adams,2004-10-16,6,Boston College,@,Pittsburgh,L,1,3,3.0,0,grant-adams-1
Corey Anderson,2004-10-16,6,Army,@,South Florida,W,1,5,5.0,0,corey-anderson-2
David Anderson,2004-10-16,6,Colorado State,@,San Diego State,W,1,-2,-2.0,0,david-anderson-1
Willie Andrews,2004-10-16,6,Baylor,@,Nebraska,L,3,4,1.3,0,willie-andrews-1
Walner Belleus,2004-10-16,6,Iowa,,Ohio State,W,6,62,10.3,0,walner-belleus-1
Decori Birmingham,2004-10-16,6,Arkansas,@,Auburn,L,1,2,2.0,0,decori-birmingham-1
Will Blackmon,2004-10-16,6,Boston College,@,Pittsburgh,L,1,5,5.0,0,will-blackmon-1
Ahmad Bradshaw,2004-10-16,6,Marshall,@,Kent State,W,1,15,15.0,0,ahmad-bradshaw-1
Corey Brazil,2004-10-16,7,Louisiana Tech,@,Southern Methodist,W,1,0,0.0,0,corey-brazil-1
Steve Breaston,2004-10-16,7,Michigan,@,Illinois,W,2,14,7.0,0,steve-breaston-1
Brandon Brooks,2004-10-16,7,Alabama,,Southern Mississippi,W,6,66,11.0,0,brandon-brooks-2
Kyle Brown,2004-10-16,7,Michigan State,,Minnesota,W,3,-6,-2.0,0,kyle-brown-2
Tim Brown,2004-10-16,7,Temple,@,Rutgers,L,1,-1,-1.0,0,tim-brown-2
Vernell Brown,2004-10-16,6,Florida,,Middle Tennessee State,W,1,9,9.0,0,vernell-brown-1
Michael Bumpus,2004-10-16,6,Washington State,,Stanford,L,5,77,15.4,0,michael-bumpus-1
Rudy Burgess,2004-10-16,6,Arizona State,@,Southern California,L,1,8,8.0,0,rudy-burgess-1
Reggie Bush,2004-10-16,6,Southern California,,Arizona State,W,2,49,24.5,0,reggie-bush-1
Dion Byrum,2004-10-16,7,Ohio,@,Toledo,L,1,-9,-9.0,0,dion-byrum-1
Deshan Cabaong,2004-10-16,6,Boise State,@,Tulsa,W,1,33,33.0,0,deshan-cabaong-1
Tavaris Capers,2004-10-16,6,Central Florida,,Akron,L,3,18,6.0,0,tavaris-capers-1
Jerrell Carter,2004-10-16,7,Louisiana,@,Idaho,L,2,33,16.5,0,jerrell-carter-1
Patrick Carter,2004-10-16,6,Georgia Tech,,Duke,W,2,32,16.0,0,patrick-carter-1
Donte Cloud,2004-10-16,7,Akron,@,Central Florida,W,1,0,0.0,0,donte-cloud-1
Kyle Conerly,2004-10-16,6,San Diego State,,Colorado State,L,5,37,7.4,0,kyle-conerly-1
Jake Cunningham,2004-10-16,6,Purdue,,Wisconsin,L,3,15,5.0,0,jake-cunningham-1
Dave Dawson,2004-10-16,7,Buffalo,,Miami (OH),L,1,0,0.0,0,dave-dawson-1
Mason Denham,2004-10-16,6,Louisiana-Monroe,,Florida International,W,4,14,3.5,0,mason-denham-1
Maurice Drew,2004-10-16,6,UCLA,@,California,L,2,10,5.0,0,maurice-drew-1
D.J. Dykes,2004-10-16,7,Idaho,,Louisiana,W,1,10,10.0,0,dj-dykes-1
Dovonte Edwards,2004-10-16,6,North Carolina State,@,Maryland,W,1,4,4.0,0,dovonte-edwards-1
Abram Elam,2004-10-16,7,Kent State,,Marshall,L,1,7,7.0,0,abram-elam-1
Prentiss Elliott,2004-10-16,6,Oklahoma State,,Texas A&M,L,2,-1,-0.5,0,prentiss-elliott-1
Mike Espy,2004-10-16,7,Mississippi,,Tennessee,L,3,22,7.3,0,mike-espy-1
John Eubanks,2004-10-16,5,Southern Mississippi,@,Alabama,L,1,3,3.0,0,john-eubanks-1
Mike Falco,2004-10-16,6,Rice,@,Nevada,L,1,10,10.0,0,mike-falco-1
Jahmal Fenner,2004-10-16,6,Texas-El Paso,,Hawaii,W,3,49,16.3,0,jahmal-fenner-1
Yamon Figurs,2004-10-16,6,Kansas State,,Oklahoma,L,3,7,2.3,0,yamon-figurs-1
Thomas Flowers,2004-10-16,6,Georgia,,Vanderbilt,W,1,18,18.0,0,thomas-flowers-1
Wilrey Fontenot,2004-10-16,6,Arizona,@,Oregon,L,1,3,3.0,0,wilrey-fontenot-1
Willie Foster,2004-10-16,6,Rutgers,,Temple,W,1,7,7.0,0,willie-foster-1
Charles Frederick,2004-10-16,6,Washington,,Oregon State,L,2,11,5.5,0,charles-frederick-1
Tim Galloway,2004-10-16,6,Washington,,Oregon State,L,1,12,12.0,0,tim-galloway-1
Ted Ginn Jr.,2004-10-16,6,Ohio State,@,Iowa,L,1,8,8.0,0,ted-ginn-jr-1
Phil Goodman,2004-10-16,7,Temple,@,Rutgers,L,1,5,5.0,0,phil-goodman-1
Tramain Hall,2004-10-16,6,North Carolina State,@,Maryland,W,2,18,9.0,0,tramain-hall-1
Jonathan Hefney,2004-10-16,6,Tennessee,@,Mississippi,W,1,0,0.0,0,jonathan-hefney-1
Terrance Highsmith,2004-10-16,6,Iowa State,@,Colorado,L,5,57,11.4,0,terrance-highsmith-1
Carlyle Holiday,2004-10-16,7,Notre Dame,N,Navy,W,3,1,0.3,0,carlyle-holiday-1
Mike Imoh,2004-10-16,7,Virginia Tech,,Florida A&M,W,3,40,13.3,0,mike-imoh-1
Chad Jackson,2004-10-16,6,Florida,,Middle Tennessee State,W,2,11,5.5,0,chad-jackson-1
Erick Jackson,2004-10-16,7,Nevada-Las Vegas,,New Mexico,L,1,6,6.0,0,erick-jackson-1
Greg Jennings,2004-10-16,6,Western Michigan,,Eastern Michigan,L,3,9,3.0,0,greg-jennings-1
Jimmy Labita,2004-10-16,7,Idaho,,Louisiana,W,1,0,0.0,0,jimmy-labita-1
Jermaine Landrum,2004-10-16,6,Tulsa,,Boise State,L,1,10,10.0,0,jermaine-landrum-1
Jim Leonhard,2004-10-16,7,Wisconsin,@,Purdue,W,1,4,4.0,0,jim-leonhard-1
Travis Lipp,2004-10-16,5,South Florida,,Army,L,3,14,4.7,0,travis-lipp-1
Bryce Mahuika,2004-10-16,7,Brigham Young,,Wyoming,W,2,4,2.0,0,bryce-mahuika-1
David Marrero,2004-10-16,6,Stanford,@,Washington State,W,2,4,2.0,0,david-marrero-1
Hoost Marsh,2004-10-16,6,Wyoming,@,Brigham Young,L,4,67,16.8,0,hoost-marsh-1
Grady Marshall,2004-10-16,6,Utah,,North Carolina,W,1,20,20.0,0,grady-marshall-1
Erik Mayes,2004-10-16,6,Texas A&M,@,Oklahoma State,W,1,5,5.0,0,erik-mayes-1
Leodis McKelvin,2004-10-16,6,Troy,@,Arkansas State,L,3,11,3.7,0,leodis-mckelvin-1
Daniel McLemore,2004-10-16,6,Oklahoma State,,Texas A&M,L,1,1,1.0,0,daniel-mclemore-1
Justin Miller,2004-10-16,6,Clemson,,Utah State,W,4,86,21.5,0,justin-miller-1
Todd Miller,2004-10-16,6,Iowa State,@,Colorado,L,1,1,1.0,0,todd-miller-1
Tim Mixon,2004-10-16,5,California,,UCLA,W,1,5,5.0,0,tim-mixon-1
Lance Moore,2004-10-16,7,Toledo,,Ohio,W,2,13,6.5,0,lance-moore-1
Damon Morton,2004-10-16,6,Colorado State,@,San Diego State,W,1,6,6.0,0,damon-morton-1
Keon Newson,2004-10-16,6,Bowling Green State,,Ball State,W,1,0,0.0,0,keon-newson-1
Thomson Omboga,2004-10-16,6,Missouri,@,Texas,L,1,6,6.0,0,thomson-omboga-1
Chad Owens,2004-10-16,5,Hawaii,@,Texas-El Paso,L,2,-14,-7.0,0,chad-owens-1
Jarrad Page,2004-10-16,6,UCLA,@,California,L,1,34,34.0,0,jarrad-page-1
Brandon Payne,2004-10-16,7,New Mexico,@,Nevada-Las Vegas,W,3,10,3.3,0,brandon-payne-1
Alvin Pearman,2004-10-16,6,Virginia,@,Florida State,L,2,28,14.0,0,alvin-pearman-1
Justin Phinisee,2004-10-16,6,Oregon,,Arizona,W,4,90,22.5,0,justin-phinisee-1
Jejuan Rankins,2004-10-16,6,Oklahoma,@,Kansas State,W,3,30,10.0,0,jejuan-rankins-1
Jay Reid,2004-10-16,6,Georgia Tech,,Duke,W,1,1,1.0,0,jay-reid-1
Willie Reid,2004-10-16,6,Florida State,,Virginia,W,4,53,13.3,0,willie-reid-1
Allen Richardson,2004-10-16,6,Pittsburgh,,Boston College,W,4,20,5.0,0,allen-richardson-1
Trumaine Riley,2004-10-16,7,Eastern Michigan,@,Western Michigan,W,1,4,4.0,0,trumaine-riley-1
Dominic Robinson,2004-10-16,6,Florida State,,Virginia,W,1,-2,-2.0,0,dominic-robinson-1
Kevin Robinson,2004-10-16,7,Utah State,@,Clemson,L,2,1,0.5,0,kevin-robinson-1
Ryne Robinson,2004-10-16,7,Miami (OH),@,Buffalo,W,1,2,2.0,0,ryne-robinson-1
Stephone Robinson,2004-10-16,6,Colorado,,Iowa State,W,4,43,10.8,0,stephone-robinson-1
Alex Rosenblum,2004-10-16,7,Nevada,,Rice,W,1,13,13.0,0,alex-rosenblum-1
Aaron Ross,2004-10-16,6,Texas,,Missouri,W,2,6,3.0,0,aaron-ross-1
Cory Ross,2004-10-16,6,Nebraska,,Baylor,W,2,17,8.5,0,cory-ross-1
Agim Shabaj,2004-10-16,7,Michigan State,,Minnesota,W,1,8,8.0,0,agim-shabaj-1
Charles Sharon,2004-10-16,6,Bowling Green State,,Ball State,W,1,5,5.0,0,charles-sharon-1
Dan Sheldon,2004-10-16,7,Northern Illinois,,Central Michigan,W,1,16,16.0,0,dan-sheldon-1
Steve Simonton,2004-10-16,6,Bowling Green State,,Ball State,W,1,6,6.0,0,steve-simonton-1
Ernie Sims,2004-10-16,6,Florida State,,Virginia,W,1,17,17.0,0,ernie-sims-1
Austin Smith,2004-10-16,6,Boise State,@,Tulsa,W,2,13,6.5,0,austin-smith-1
Fred Smith,2004-10-16,5,Tulane,@,Memphis,L,1,11,11.0,0,fred-smith-2
Emmanuel Spann,2004-10-16,6,Marshall,@,Kent State,W,1,28,28.0,0,emmanuel-spann-1
Sammie Stroughter,2004-10-16,6,Oregon State,@,Washington,W,3,0,0.0,0,sammie-stroughter-1
Demetris Summers,2004-10-16,7,South Carolina,@,Kentucky,W,1,4,4.0,0,demetris-summers-1
Steve Suter,2004-10-16,6,Maryland,,North Carolina State,L,2,10,5.0,0,steve-suter-1
Brittney Tellis,2004-10-16,5,Florida Atlantic,@,Northern Colorado,W,2,21,10.5,0,brittney-tellis-1
Ricky Thomas,2004-10-16,7,Louisiana,@,Idaho,L,2,6,3.0,0,ricky-thomas-1
Derrick Tinsley,2004-10-16,6,Tennessee,@,Mississippi,W,2,9,4.5,0,derrick-tinsley-1
Jason Tomlinson,2004-10-16,6,Navy,N,Notre Dame,L,3,28,9.3,0,jason-tomlinson-1
Blake Warren,2004-10-16,7,Southern Methodist,,Louisiana Tech,L,1,9,9.0,0,blake-warren-1
Richard Washington,2004-10-16,6,North Carolina State,@,Maryland,W,1,6,6.0,0,richard-washington-1
Eric Weddle,2004-10-16,6,Utah,,North Carolina,W,1,3,3.0,0,eric-weddle-1
Donell Wheaton,2004-10-16,7,Nevada-Las Vegas,,New Mexico,L,3,3,1.0,0,donell-wheaton-1
Darron White,2004-10-16,6,Memphis,,Tulane,W,5,92,18.4,1,darron-white-1
Noah Whiteside,2004-10-16,7,South Carolina,@,Kentucky,W,1,-1,-1.0,0,noah-whiteside-1
Carnell Williams,2004-10-16,7,Auburn,,Arkansas,W,2,21,10.5,0,carnell-williams-1
Jimmy Williams,2004-10-16,7,Virginia Tech,,Florida A&M,W,1,14,14.0,0,jimmy-williams-2
Jason Wood,2004-10-16,7,Arkansas State,,Troy,W,4,27,6.8,0,jason-wood-1
Brad Young,2004-10-16,7,Ohio,@,Toledo,L,1,9,9.0,0,brad-young-1
Landel Bembo,2004-10-21,7,Syracuse,@,West Virginia,L,1,6,6.0,0,landel-bembo-1
Marcus Clayton,2004-10-21,7,Syracuse,@,West Virginia,L,2,7,3.5,0,marcus-clayton-1
Adam Jones,2004-10-21,7,West Virginia,,Syracuse,W,1,10,10.0,0,adam-jones-1
Thandi Smith,2004-10-21,7,West Virginia,,Syracuse,W,1,13,13.0,0,thandi-smith-1
David Anderson,2004-10-22,7,Colorado State,,Wyoming,W,1,-1,-1.0,0,david-anderson-1
Jackie Chambers,2004-10-22,6,South Florida,@,Louisville,L,2,19,9.5,0,jackie-chambers-1
Montrell Jones,2004-10-22,6,Louisville,,South Florida,W,4,35,8.8,0,montrell-jones-1
Hoost Marsh,2004-10-22,7,Wyoming,@,Colorado State,L,3,32,10.7,0,hoost-marsh-1
Damon Morton,2004-10-22,7,Colorado State,,Wyoming,W,1,7,7.0,0,damon-morton-1
Danny Amendola,2004-10-23,7,Texas Tech,,Texas,L,1,0,0.0,0,danny-amendola-1
Willie Andrews,2004-10-23,7,Baylor,,Iowa State,L,5,38,7.6,0,willie-andrews-1
Marion Barber III,2004-10-23,8,Minnesota,,Illinois,W,1,6,6.0,0,marion-barber-iii-1
Walner Belleus,2004-10-23,7,Iowa,@,Penn State,W,1,13,13.0,0,walner-belleus-1
Lance Bennett,2004-10-23,7,Indiana,@,Ohio State,L,1,0,0.0,0,lance-bennett-1
Yvenson Bernard,2004-10-23,7,Oregon State,,Washington State,W,1,9,9.0,0,yvenson-bernard-1
Decori Birmingham,2004-10-23,7,Arkansas,,Georgia,L,2,16,8.0,0,decori-birmingham-1
Ahmad Bradshaw,2004-10-23,7,Marshall,,Buffalo,W,1,40,40.0,0,ahmad-bradshaw-1
Corey Brazil,2004-10-23,8,Louisiana Tech,,Texas-El Paso,L,3,2,0.7,0,corey-brazil-1
Steve Breaston,2004-10-23,8,Michigan,@,Purdue,W,3,54,18.0,0,steve-breaston-1
Brandon Brooks,2004-10-23,8,Alabama,@,Tennessee,L,1,5,5.0,0,brandon-brooks-2
Tim Brown,2004-10-23,8,Temple,@,Connecticut,L,1,18,18.0,0,tim-brown-2
Dorien Bryant,2004-10-23,7,Purdue,,Michigan,L,1,13,13.0,0,dorien-bryant-1
Jonas Buckles,2004-10-23,7,North Texas,,New Mexico State,W,1,23,23.0,0,jonas-buckles-1
Michael Bumpus,2004-10-23,7,Washington State,@,Oregon State,L,1,0,0.0,0,michael-bumpus-1
Rudy Burgess,2004-10-23,7,Arizona State,,UCLA,W,2,-5,-2.5,0,rudy-burgess-1
Reggie Bush,2004-10-23,7,Southern California,,Washington,W,1,30,30.0,0,reggie-bush-1
Lance Byrd,2004-10-23,7,Rice,@,Navy,L,1,0,0.0,0,lance-byrd-1
Dion Byrum,2004-10-23,8,Ohio,,Bowling Green State,L,2,4,2.0,0,dion-byrum-1
Tavaris Capers,2004-10-23,7,Central Florida,@,Miami (OH),L,1,9,9.0,0,tavaris-capers-1
Greig Carlson,2004-10-23,7,Southern California,,Washington,W,1,1,1.0,0,greig-carlson-1
Jerrell Carter,2004-10-23,8,Louisiana,,Arkansas State,W,2,1,0.5,0,jerrell-carter-1
Bam Childress,2004-10-23,7,Ohio State,,Indiana,W,1,2,2.0,0,bam-childress-1
Craig Chisholm,2004-10-23,7,Marshall,,Buffalo,W,1,17,17.0,0,craig-chisholm-1
Ivan Clark,2004-10-23,7,Marshall,,Buffalo,W,1,10,10.0,0,ivan-clark-1
Mialon Collins,2004-10-23,7,Houston,@,Texas Christian,L,2,17,8.5,0,mialon-collins-1
Kyle Conerly,2004-10-23,7,San Diego State,@,New Mexico,L,3,27,9.0,0,kyle-conerly-1
Chip Cox,2004-10-23,8,Ohio,,Bowling Green State,L,1,11,11.0,0,chip-cox-1
Jake Cunningham,2004-10-23,7,Purdue,,Michigan,L,3,15,5.0,0,jake-cunningham-1
Mike Daniels,2004-10-23,7,Cincinnati,,Memphis,W,3,66,22.0,0,mike-daniels-1
Silas Daniels,2004-10-23,8,Auburn,,Kentucky,W,2,6,3.0,0,silas-daniels-1
Chris Davis,2004-10-23,7,Duke,,Virginia,L,1,3,3.0,0,chris-davis-1
Tramissian Davis,2004-10-23,8,Louisiana Tech,,Texas-El Paso,L,1,8,8.0,0,tramissian-davis-1
Dave Dawson,2004-10-23,8,Buffalo,@,Marshall,L,1,5,5.0,0,dave-dawson-1
Mason Denham,2004-10-23,7,Louisiana-Monroe,@,Florida Atlantic,W,3,22,7.3,0,mason-denham-1
Dominique Dorsey,2004-10-23,8,Nevada-Las Vegas,@,Utah,L,1,1,1.0,0,dominique-dorsey-1
Maurice Drew,2004-10-23,7,UCLA,@,Arizona State,L,1,19,19.0,0,maurice-drew-1
D.J. Dykes,2004-10-23,8,Idaho,@,Middle Tennessee State,L,1,13,13.0,0,dj-dykes-1
Ryan Eidson,2004-10-23,7,Arizona,,California,L,1,35,35.0,0,ryan-eidson-1
Marculus Elliott,2004-10-23,7,Alabama-Birmingham,@,Tulane,L,1,12,12.0,0,marculus-elliott-1
Prentiss Elliott,2004-10-23,7,Oklahoma State,@,Missouri,W,1,1,1.0,0,prentiss-elliott-1
John Eubanks,2004-10-23,6,Southern Mississippi,,East Carolina,W,3,48,16.0,0,john-eubanks-1
Jahmal Fenner,2004-10-23,7,Texas-El Paso,@,Louisiana Tech,W,3,70,23.3,0,jahmal-fenner-1
Yamon Figurs,2004-10-23,7,Kansas State,,Nebraska,W,3,31,10.3,0,yamon-figurs-1
Thomas Flowers,2004-10-23,7,Georgia,@,Arkansas,W,3,8,2.7,0,thomas-flowers-1
Wilrey Fontenot,2004-10-23,7,Arizona,,California,L,2,24,12.0,0,wilrey-fontenot-1
Willie Foster,2004-10-23,7,Rutgers,@,Pittsburgh,L,2,13,6.5,0,willie-foster-1
Gabriel Fulbright,2004-10-23,8,New Mexico,,San Diego State,W,2,19,9.5,0,gabriel-fulbright-1
Ted Ginn Jr.,2004-10-23,7,Ohio State,,Indiana,W,1,1,1.0,0,ted-ginn-jr-1
Charles Gordon,2004-10-23,7,Kansas,@,Oklahoma,L,3,6,2.0,0,charles-gordon-1
Skyler Green,2004-10-23,7,Louisiana State,,Troy,W,4,6,1.5,0,skyler-green-1
Lee Guess,2004-10-23,8,Auburn,,Kentucky,W,3,17,5.7,0,lee-guess-1
Tramain Hall,2004-10-23,7,North Carolina State,,Miami (FL),L,1,5,5.0,0,tramain-hall-1
E.B. Halsey,2004-10-23,8,Illinois,@,Minnesota,L,1,10,10.0,0,eb-halsey-1
Trumaine Hardman,2004-10-23,7,Louisiana-Monroe,@,Florida Atlantic,W,1,0,0.0,0,trumaine-hardman-1
Stevelan Harper,2004-10-23,7,New Mexico State,@,North Texas,L,1,7,7.0,0,stevelan-harper-1
Jerome Harrison,2004-10-23,7,Washington State,@,Oregon State,L,1,13,13.0,0,jerome-harrison-1
Devin Hester,2004-10-23,6,Miami (FL),@,North Carolina State,W,2,-3,-1.5,0,devin-hester-1
Terrance Highsmith,2004-10-23,7,Iowa State,@,Baylor,W,1,2,2.0,0,terrance-highsmith-1
Ed Hinkel,2004-10-23,7,Iowa,@,Penn State,W,3,31,10.3,0,ed-hinkel-1
Domenik Hixon,2004-10-23,8,Akron,,Ball State,W,3,117,39.0,1,domenik-hixon-1
Carlyle Holiday,2004-10-23,8,Notre Dame,,Boston College,L,4,34,8.5,0,carlyle-holiday-1
David Holloway,2004-10-23,7,Maryland,@,Clemson,L,1,12,12.0,0,david-holloway-1
Santonio Holmes,2004-10-23,7,Ohio State,,Indiana,W,1,22,22.0,0,santonio-holmes-1
Willie Idlette,2004-10-23,7,Wake Forest,,Florida State,L,6,3,0.5,0,willie-idlette-1
Chad Jackson,2004-10-23,7,Florida,@,Mississippi State,L,3,6,2.0,0,chad-jackson-1
Howard Jackson,2004-10-23,7,Texas-El Paso,@,Louisiana Tech,W,1,9,9.0,0,howard-jackson-1
Adam Jennings,2004-10-23,6,Fresno State,@,Boise State,L,3,55,18.3,0,adam-jennings-1
Greg Jennings,2004-10-23,7,Western Michigan,,Northern Illinois,L,3,112,37.3,1,greg-jennings-1
Donnie Johnson,2004-10-23,7,Penn State,,Iowa,L,1,0,0.0,0,donnie-johnson-1
Damien Jones,2004-10-23,7,Indiana,@,Ohio State,L,1,11,11.0,0,damien-jones-1
Orlando Kane,2004-10-23,7,Rutgers,@,Pittsburgh,L,1,7,7.0,0,orlando-kane-1
Billy Kinsey,2004-10-23,7,Utah,,Nevada-Las Vegas,W,1,29,29.0,0,billy-kinsey-1
Jermaine Landrum,2004-10-23,7,Tulsa,@,Nevada,L,2,-1,-0.5,0,jermaine-landrum-1
Jim Leonhard,2004-10-23,8,Wisconsin,,Northwestern,W,3,15,5.0,0,jim-leonhard-1
Reggie Lindsey,2004-10-23,7,Alabama-Birmingham,@,Tulane,L,3,31,10.3,0,reggie-lindsey-1
Jonathan Lowe,2004-10-23,7,Mississippi State,,Florida,W,1,73,73.0,1,jonathan-lowe-1
Calvin Lowry,2004-10-23,7,Penn State,,Iowa,L,3,44,14.7,0,calvin-lowry-1
Dicky Lyons,2004-10-23,7,Kentucky,@,Auburn,L,2,7,3.5,0,dicky-lyons-1
Bryce Mahuika,2004-10-23,8,Brigham Young,@,Air Force,W,1,1,1.0,0,bryce-mahuika-1
Grady Marshall,2004-10-23,7,Utah,,Nevada-Las Vegas,W,1,11,11.0,0,grady-marshall-1
Erik Mayes,2004-10-23,7,Texas A&M,,Colorado,W,2,18,9.0,0,erik-mayes-1
Leodis McKelvin,2004-10-23,7,Troy,@,Louisiana State,L,1,9,9.0,0,leodis-mckelvin-1
Brandon McLean,2004-10-23,7,Connecticut,,Temple,W,1,5,5.0,0,brandon-mclean-1
Justin Miller,2004-10-23,7,Clemson,,Maryland,W,4,51,12.8,0,justin-miller-1
Tim Mixon,2004-10-23,6,California,@,Arizona,W,3,61,20.3,0,tim-mixon-1
Lance Moore,2004-10-23,8,Toledo,,Central Michigan,W,2,82,41.0,1,lance-moore-1
Tres Moses,2004-10-23,7,Rutgers,@,Pittsburgh,L,1,-1,-1.0,0,tres-moses-1
Thomson Omboga,2004-10-23,7,Missouri,,Oklahoma State,L,1,8,8.0,0,thomson-omboga-1
Chad Owens,2004-10-23,6,Hawaii,,San Jose State,W,3,95,31.7,1,chad-owens-1
Santino Panico,2004-10-23,7,Nebraska,@,Kansas State,L,2,0,0.0,0,santino-panico-1
