Player,Date,G,School,Loc,Opponent,WL,Punt Ret,Punt Ret Yds,Punt Ret Avg,Punt Ret TD,unique_id
Travis Carrie,2010-09-04,1,Ohio,,Wofford,W,1,13,13.0,0,travis-carrie-1
O'Neill Chambers,2010-09-04,1,Brigham Young,,Washington,W,2,26,13.0,0,oneill-chambers-1
Randall Cobb,2010-09-04,1,Kentucky,@,Louisville,W,1,-8,-8.0,0,randall-cobb-1
Eugene Cooper,2010-09-04,1,Bowling Green State,@,Troy,L,2,72,36.0,1,eugene-cooper-1
Josh Cooper,2010-09-04,1,Oklahoma State,,Washington State,W,2,5,2.5,0,josh-cooper-2
Jon Davis,2010-09-04,1,Air Force,,Northwestern State,W,1,0,0.0,0,jon-davis-2
Mark Dell,2010-09-04,1,Michigan State,,Western Michigan,W,1,8,8.0,0,mark-dell-1
Patrick Edwards,2010-09-04,1,Houston,,Texas State,W,2,52,26.0,0,patrick-edwards-1
Matt Elam,2010-09-04,1,Florida,,Miami (OH),W,1,0,0.0,0,matt-elam-1
Taylor Embree,2010-09-04,1,UCLA,@,Kansas State,L,2,14,7.0,0,taylor-embree-1
Rashad Evans,2010-09-04,1,Fresno State,,Cincinnati,W,2,6,3.0,0,rashad-evans-1
Jarred Fayson,2010-09-04,1,Illinois,N,Missouri,L,1,6,6.0,0,jarred-fayson-1
Chris Fox,2010-09-04,1,Boston College,,Weber State,W,1,7,7.0,0,chris-fox-1
Dwayne Frampton,2010-09-04,1,Arkansas State,@,Auburn,L,1,7,7.0,0,dwayne-frampton-1
Jeremy Gallon,2010-09-04,1,Michigan,,Connecticut,W,1,7,7.0,0,jeremy-gallon-1
Deleon Gause,2010-09-04,1,Boston College,,Weber State,W,2,3,1.5,0,deleon-gause-1
Carl Gettis,2010-09-04,1,Missouri,N,Illinois,W,3,20,6.7,0,carl-gettis-1
Justin Gilbert,2010-09-04,1,Oklahoma State,,Washington State,W,2,-10,-5.0,0,justin-gilbert-1
Marcus Gilchrist,2010-09-04,1,Clemson,,North Texas,W,2,41,20.5,0,marcus-gilchrist-1
David Gilreath,2010-09-04,1,Wisconsin,@,Nevada-Las Vegas,W,1,2,2.0,0,david-gilreath-1
Jesse Grandy,2010-09-04,1,Mississippi,,Jacksonville State,L,1,0,0.0,0,jesse-grandy-1
A.J. Guyton,2010-09-04,1,Central Florida,,South Dakota,W,3,34,11.3,0,aj-guyton-1
Darius Hanks,2010-09-04,1,Alabama,,San Jose State,W,1,1,1.0,0,darius-hanks-1
Cliff Harris,2010-09-04,1,Oregon,,New Mexico,W,2,125,62.5,2,cliff-harris-1
Royce Hill,2010-09-04,1,North Texas,@,Clemson,L,2,3,1.5,0,royce-hill-1
Sidney Hodge,2010-09-04,1,Nevada-Las Vegas,,Wisconsin,L,1,-2,-2.0,0,sidney-hodge-1
Brandon Hogan,2010-09-04,1,West Virginia,,Coastal Carolina,W,2,10,5.0,0,brandon-hogan-1
Mike Holmes,2010-09-04,1,Syracuse,@,Akron,W,1,2,2.0,0,mike-holmes-1
Faron Hornes,2010-09-04,1,South Florida,,Stony Brook,W,1,14,14.0,0,faron-hornes-1
Jaquez Jenkins,2010-09-04,1,South Florida,,Stony Brook,W,1,12,12.0,0,jaquez-jenkins-1
Jerrel Jernigan,2010-09-04,1,Troy,,Bowling Green State,W,3,34,11.3,0,jerrel-jernigan-1
Curtis Johnson,2010-09-04,1,Memphis,@,Mississippi State,L,1,1,1.0,0,curtis-johnson-1
Gerald Jones,2010-09-04,1,Tennessee,,Tennessee-Martin,W,2,-8,-4.0,0,gerald-jones-2
Julio Jones,2010-09-04,1,Alabama,,San Jose State,W,1,0,0.0,0,julio-jones-1
Jeremy Kerley,2010-09-04,1,Texas Christian,,Oregon State,W,3,42,14.0,0,jeremy-kerley-1
Phillip Livas,2010-09-04,1,Louisiana Tech,,Grambling State,W,1,5,5.0,0,phillip-livas-1
Keshawn Martin,2010-09-04,1,Michigan State,,Western Michigan,W,2,5,2.5,0,keshawn-martin-1
Marquis Maze,2010-09-04,1,Alabama,,San Jose State,W,1,8,8.0,0,marquis-maze-1
Leon McFadden,2010-09-04,1,San Diego State,,Nicholls State,W,3,33,11.0,0,leon-mcfadden-1
Daniel McKayhan,2010-09-04,1,Georgia Tech,,South Carolina State,W,1,11,11.0,0,daniel-mckayhan-1
Kenric McNeal,2010-09-04,1,Texas A&M,,Stephen F. Austin,W,5,41,8.2,0,kenric-mcneal-1
Willie McNeal,2010-09-04,1,Western Kentucky,@,Nebraska,L,2,10,5.0,0,willie-mcneal-1
Jamal Miles,2010-09-04,1,Arizona State,,Portland State,W,1,10,10.0,0,jamal-miles-1
Chase Minnifield,2010-09-04,1,Virginia,,Richmond,W,1,2,2.0,0,chase-minnifield-1
Paki O'Meara,2010-09-04,1,Iowa,,Eastern Illinois,W,1,42,42.0,1,paki-omeara-1
Larry Parker,2010-09-04,1,San Diego State,,Nicholls State,W,2,14,7.0,0,larry-parker-1
Daymond Patterson,2010-09-04,1,Kansas,,North Dakota State,L,5,8,1.6,0,daymond-patterson-1
Travon Patterson,2010-09-04,1,Colorado,N,Colorado State,W,4,46,11.5,0,travon-patterson-2
Niles Paul,2010-09-04,1,Nebraska,,Western Kentucky,W,3,58,19.3,0,niles-paul-1
Patrick Peterson,2010-09-04,1,Louisiana State,N,North Carolina,W,4,157,39.3,1,patrick-peterson-1
Chris Rainey,2010-09-04,1,Florida,,Miami (OH),W,1,15,15.0,0,chris-rainey-1
Jack Ramsey,2010-09-04,1,Illinois,N,Missouri,L,1,3,3.0,0,jack-ramsey-1
Rueben Randle,2010-09-04,1,Louisiana State,N,North Carolina,W,1,6,6.0,0,rueben-randle-1
Greg Reid,2010-09-04,1,Florida State,,Samford,W,1,74,74.0,1,greg-reid-1
James Rodgers,2010-09-04,1,Oregon State,@,Texas Christian,L,2,13,6.5,0,james-rodgers-1
Jeremy Ross,2010-09-04,1,California,,California-Davis,W,3,55,18.3,0,jeremy-ross-1
Jarred Salubi,2010-09-04,1,Baylor,,Sam Houston State,W,1,-14,-14.0,0,jarred-salubi-1
Colin Sandeman,2010-09-04,1,Iowa,,Eastern Illinois,W,2,17,8.5,0,colin-sandeman-1
Johnny Sitton,2010-09-04,1,South Florida,,Stony Brook,W,1,30,30.0,0,johnny-sitton-1
Branden Smith,2010-09-04,1,Georgia,,Louisiana,W,3,51,17.0,0,branden-smith-1
Devon Smith,2010-09-04,1,Penn State,,Youngstown State,W,1,20,20.0,0,devon-smith-1
Zac Stacy,2010-09-04,1,Vanderbilt,,Northwestern,L,1,-1,-1.0,0,zac-stacy-1
James Thomas,2010-09-04,1,Oklahoma State,,Washington State,W,1,17,17.0,0,james-thomas-2
Momo Thomas,2010-09-04,1,Colorado State,N,Colorado,L,5,38,7.6,0,momo-thomas-1
Chris Thompson,2010-09-04,1,Florida State,,Samford,W,1,4,4.0,0,chris-thompson-1
Tramaine Thompson,2010-09-04,1,Kansas State,,UCLA,W,3,38,12.7,0,tramaine-thompson-1
Jordan White,2010-09-04,1,Western Michigan,@,Michigan State,L,5,30,6.0,0,jordan-white-1
Aaron Williams,2010-09-04,1,Texas,@,Rice,W,3,25,8.3,0,aaron-williams-2
D.J. Woods,2010-09-04,1,Cincinnati,@,Fresno State,L,1,0,0.0,0,dj-woods-1
Anthony Wright,2010-09-04,1,Air Force,,Northwestern State,W,5,74,14.8,0,anthony-wright-3
Kenneth Acker,2010-09-05,1,Southern Methodist,@,Texas Tech,L,2,10,5.0,0,kenneth-acker-1
Dwayne Harris,2010-09-05,1,East Carolina,,Tulsa,W,2,7,3.5,0,dwayne-harris-1
Damaris Johnson,2010-09-05,1,Tulsa,@,East Carolina,L,3,41,13.7,0,damaris-johnson-1
Detron Lewis,2010-09-05,1,Texas Tech,,Southern Methodist,W,2,12,6.0,0,detron-lewis-1
Mitch Burroughs,2010-09-06,1,Boise State,@,Virginia Tech,W,3,40,13.3,0,mitch-burroughs-1
Jayron Hosley,2010-09-06,1,Virginia Tech,,Boise State,L,1,0,0.0,0,jayron-hosley-1
Tony Logan,2010-09-06,1,Maryland,N,Navy,W,1,57,57.0,0,tony-logan-1
Gary Myers,2010-09-06,1,Navy,N,Maryland,L,2,13,6.5,0,gary-myers-1
Austin Pettis,2010-09-06,1,Boise State,@,Virginia Tech,W,1,4,4.0,0,austin-pettis-1
Chad Bumphis,2010-09-09,2,Mississippi State,,Auburn,L,1,4,4.0,0,chad-bumphis-1
Quindarius Carr,2010-09-09,2,Auburn,@,Mississippi State,W,2,11,5.5,0,quindarius-carr-1
Delano Green,2010-09-09,2,Temple,,Central Michigan,W,2,22,11.0,0,delano-green-1
Cody Wilson,2010-09-09,2,Central Michigan,@,Temple,L,1,10,10.0,0,cody-wilson-1
Patrick Edwards,2010-09-10,2,Houston,,Texas-El Paso,W,2,17,8.5,0,patrick-edwards-1
Troy Evans,2010-09-10,2,Marshall,,West Virginia,L,1,8,8.0,0,troy-evans-2
Joe Adams,2010-09-11,2,Arkansas,,Louisiana-Monroe,W,5,82,16.4,0,joe-adams-1
Devin Aguilar,2010-09-11,2,Washington,,Syracuse,W,1,0,0.0,0,devin-aguilar-1
Armando Allen,2010-09-11,2,Notre Dame,,Michigan,L,1,9,9.0,0,armando-allen-1
Dri Archer,2010-09-11,2,Kent State,@,Boston College,L,2,-13,-6.5,0,dri-archer-1
Nate Askew,2010-09-11,2,Texas A&M,,Louisiana Tech,W,1,23,23.0,0,nate-askew-1
Doug Baldwin,2010-09-11,2,Stanford,@,UCLA,W,2,2,1.0,0,doug-baldwin-1
Kenjon Barner,2010-09-11,2,Oregon,@,Tennessee,W,2,84,42.0,1,kenjon-barner-1
Hunter Bates,2010-09-11,2,Northwestern,,Illinois State,W,2,7,3.5,0,hunter-bates-1
Doug Beaumont,2010-09-11,2,Louisville,,Eastern Kentucky,W,1,1,1.0,0,doug-beaumont-1
Josh Bellamy,2010-09-11,2,Louisville,,Eastern Kentucky,W,1,9,9.0,0,josh-bellamy-1
Julian Bellinger,2010-09-11,2,Toledo,@,Ohio,W,1,0,0.0,0,julian-bellinger-1
Travis Benjamin,2010-09-11,2,Miami (FL),@,Ohio State,L,1,79,79.0,1,travis-benjamin-1
Lavon Brazill,2010-09-11,2,Ohio,,Toledo,L,1,0,0.0,0,lavon-brazill-1
Curtis Brown,2010-09-11,2,Texas,,Wyoming,W,2,35,17.5,0,curtis-brown-2
Devon Brown,2010-09-11,2,Wake Forest,,Duke,W,2,53,26.5,0,devon-brown-1
Kourtnei Brown,2010-09-11,2,Clemson,,Presbyterian,W,1,9,9.0,0,kourtnei-brown-1
Ryan Broyles,2010-09-11,2,Oklahoma,,Florida State,W,3,27,9.0,0,ryan-broyles-1
Jonathan Brydon,2010-09-11,2,Texas Tech,@,New Mexico,W,1,15,15.0,0,jonathan-brydon-1
Lee Butler,2010-09-11,2,Duke,@,Wake Forest,L,3,50,16.7,0,lee-butler-1
Darius Carey,2010-09-11,2,North Texas,,Rice,L,1,-6,-6.0,0,darius-carey-1
Travis Carrie,2010-09-11,2,Ohio,,Toledo,L,1,2,2.0,0,travis-carrie-1
Nate Carter,2010-09-11,2,Nevada-Las Vegas,@,Utah,L,1,21,21.0,0,nate-carter-1
Dareyon Chance,2010-09-11,2,Western Michigan,,Nicholls State,W,1,-11,-11.0,0,dareyon-chance-1
Randall Cobb,2010-09-11,2,Kentucky,,Western Kentucky,W,4,52,13.0,1,randall-cobb-1
Donyae Coleman,2010-09-11,1,New Mexico State,,San Diego State,L,3,11,3.7,0,donyae-coleman-1
Eugene Cooper,2010-09-11,2,Bowling Green State,@,Tulsa,L,2,-1,-0.5,0,eugene-cooper-1
Josh Cooper,2010-09-11,2,Oklahoma State,,Troy,W,1,66,66.0,1,josh-cooper-2
Aaron Crawford,2010-09-11,2,Texas Tech,@,New Mexico,W,1,39,39.0,0,aaron-crawford-1
Tommy Davis,2010-09-11,2,Northern Illinois,,North Dakota,W,2,4,2.0,0,tommy-davis-2
Kip Edwards,2010-09-11,2,Missouri,,McNeese State,W,1,4,4.0,0,kip-edwards-1
Taylor Embree,2010-09-11,2,UCLA,,Stanford,L,1,14,14.0,0,taylor-embree-1
Andy Erickson,2010-09-11,2,Rice,@,North Texas,W,4,42,10.5,0,andy-erickson-1
J.D. Falslev,2010-09-11,2,Brigham Young,@,Air Force,L,1,2,2.0,0,jd-falslev-1
Dwayne Frampton,2010-09-11,2,Arkansas State,@,Louisiana,L,1,-4,-4.0,0,dwayne-frampton-1
Jason Frierson,2010-09-11,1,Florida International,,Rutgers,L,1,16,16.0,0,jason-frierson-1
Deleon Gause,2010-09-11,2,Boston College,,Kent State,W,4,18,4.5,0,deleon-gause-1
Carl Gettis,2010-09-11,2,Missouri,,McNeese State,W,1,9,9.0,0,carl-gettis-1
Justin Gilbert,2010-09-11,2,Oklahoma State,,Troy,W,1,50,50.0,0,justin-gilbert-1
Marcus Gilchrist,2010-09-11,2,Clemson,,Presbyterian,W,2,54,27.0,0,marcus-gilchrist-1
Stephon Gilmore,2010-09-11,2,South Carolina,,Georgia,W,3,24,8.0,0,stephon-gilmore-1
David Gilreath,2010-09-11,2,Wisconsin,,San Jose State,W,2,5,2.5,0,david-gilreath-1
Eric Gordon,2010-09-11,2,Tennessee,,Oregon,L,1,0,0.0,0,eric-gordon-2
T.J. Graham,2010-09-11,2,North Carolina State,@,Central Florida,W,2,20,10.0,0,tj-graham-1
Waynelle Gravesande,2010-09-11,2,Purdue,,Western Illinois,W,1,4,4.0,0,waynelle-gravesande-1
Brandon Green,2010-09-11,2,Minnesota,,South Dakota,L,2,19,9.5,0,brandon-green-1
Jordan Hall,2010-09-11,2,Ohio State,,Miami (FL),W,2,16,8.0,0,jordan-hall-1
Dustin Harris,2010-09-11,2,Texas A&M,,Louisiana Tech,W,2,54,27.0,1,dustin-harris-1
Nick Harwell,2010-09-11,2,Miami (OH),,Eastern Michigan,W,1,1,1.0,0,nick-harwell-1
T.Y. Hilton,2010-09-11,1,Florida International,,Rutgers,L,1,14,14.0,0,ty-hilton-1
Sidney Hodge,2010-09-11,2,Nevada-Las Vegas,@,Utah,L,1,0,0.0,0,sidney-hodge-1
Mike Holmes,2010-09-11,2,Syracuse,@,Washington,L,4,56,14.0,0,mike-holmes-1
Deandre Hopkins,2010-09-11,2,Clemson,,Presbyterian,W,1,2,2.0,0,deandre-hopkins-1
Josh Jackson,2010-09-11,2,Army,,Hawaii,L,1,4,4.0,0,josh-jackson-1
Terrell Jackson,2010-09-11,2,Buffalo,@,Baylor,L,1,22,22.0,0,terrell-jackson-3
McKay Jacobson,2010-09-11,2,Brigham Young,@,Air Force,L,1,11,11.0,0,mckay-jacobson-1
Janoris Jenkins,2010-09-11,2,Florida,,South Florida,W,1,30,30.0,0,janoris-jenkins-1
Jerrel Jernigan,2010-09-11,2,Troy,@,Oklahoma State,L,1,11,11.0,0,jerrel-jernigan-1
Curtis Johnson,2010-09-11,2,Memphis,@,East Carolina,L,2,9,4.5,0,curtis-johnson-1
Damaris Johnson,2010-09-11,2,Tulsa,,Bowling Green State,W,2,28,14.0,0,damaris-johnson-1
Darius Johnson,2010-09-11,2,Southern Methodist,,Alabama-Birmingham,W,1,2,2.0,0,darius-johnson-2
Michael Johnson,2010-09-11,2,Nevada-Las Vegas,@,Utah,L,1,-1,-1.0,0,michael-johnson-8
Ronald Johnson,2010-09-11,2,Southern California,,Virginia,W,3,15,5.0,0,ronald-johnson-2
Travis Jones,2010-09-11,2,Florida Atlantic,@,Michigan State,L,1,6,6.0,0,travis-jones-2
Jeremy Kerley,2010-09-11,2,Texas Christian,,Tennessee Tech,W,1,12,12.0,0,jeremy-kerley-1
Jeremy Lafrance,2010-09-11,2,Akron,,Gardner-Webb,L,2,15,7.5,0,jeremy-lafrance-1
Joe Lefeged,2010-09-11,2,Rutgers,@,Florida International,W,2,8,4.0,0,joe-lefeged-1
Josh Lenz,2010-09-11,2,Iowa State,@,Iowa,L,2,13,6.5,0,josh-lenz-1
Phillip Livas,2010-09-11,2,Louisiana Tech,@,Texas A&M,L,2,5,2.5,0,phillip-livas-1
Francisco Llanos,2010-09-11,2,Southern Mississippi,,Prairie View A&M,W,5,33,6.6,0,francisco-llanos-1
Tony Logan,2010-09-11,2,Maryland,,Morgan State,W,4,128,32.0,0,tony-logan-1
Venric Mark,2010-09-11,2,Northwestern,,Illinois State,W,1,7,7.0,0,venric-mark-1
Keshawn Martin,2010-09-11,2,Michigan State,,Florida Atlantic,W,3,62,20.7,0,keshawn-martin-1
Bryce McNeal,2010-09-11,2,Clemson,,Presbyterian,W,1,0,0.0,0,bryce-mcneal-1
Jamal Miles,2010-09-11,2,Arizona State,,Northern Arizona,W,5,105,21.0,0,jamal-miles-1
Chase Minnifield,2010-09-11,2,Virginia,@,Southern California,L,1,0,0.0,0,chase-minnifield-1
Terrence Mitchell,2010-09-11,2,South Florida,@,Florida,L,1,1,1.0,0,terrence-mitchell-1
Eric Moats,2010-09-11,2,Utah State,,Idaho State,W,1,9,9.0,0,eric-moats-1
Leneric Muldrow,2010-09-11,2,Kent State,@,Boston College,L,1,-11,-11.0,0,leneric-muldrow-1
Gary Myers,2010-09-11,2,Navy,,Georgia Southern,W,4,31,7.8,0,gary-myers-1
Larry Parker,2010-09-11,2,San Diego State,@,New Mexico State,W,2,5,2.5,0,larry-parker-1
Daymond Patterson,2010-09-11,2,Kansas,,Georgia Tech,W,1,10,10.0,0,daymond-patterson-1
Travon Patterson,2010-09-11,2,Colorado,@,California,L,2,8,4.0,0,travon-patterson-2
Patrick Peterson,2010-09-11,2,Louisiana State,@,Vanderbilt,W,2,8,4.0,0,patrick-peterson-1
Chris Rainey,2010-09-11,2,Florida,,South Florida,W,2,2,1.0,0,chris-rainey-1
Jack Ramsey,2010-09-11,2,Illinois,,Southern Illinois,W,4,15,3.8,0,jack-ramsey-1
Greg Reid,2010-09-11,2,Florida State,@,Oklahoma,L,2,1,0.5,0,greg-reid-1
Mason Robinson,2010-09-11,2,Rutgers,@,Florida International,W,1,4,4.0,0,mason-robinson-1
Casey Robottom,2010-09-11,2,Tulane,,Mississippi,L,3,10,3.3,0,casey-robottom-1
Jeremy Ross,2010-09-11,2,California,,Colorado,W,2,33,16.5,0,jeremy-ross-1
Eric Russell,2010-09-11,2,Middle Tennessee State,,Austin Peay,W,2,28,14.0,0,eric-russell-1
Cameron Saddler,2010-09-11,2,Pittsburgh,,New Hampshire,W,3,26,8.7,0,cameron-saddler-1
Greg Salas,2010-09-11,2,Hawaii,@,Army,W,1,5,5.0,0,greg-salas-1
Michael Sam,2010-09-11,2,Missouri,,McNeese State,W,1,8,8.0,0,michael-sam-1
Colin Sandeman,2010-09-11,2,Iowa,,Iowa State,W,2,2,1.0,0,colin-sandeman-1
Raymond Sanders,2010-09-11,2,Kentucky,,Western Kentucky,W,1,12,12.0,0,raymond-sanders-1
Pat Shed,2010-09-11,2,Alabama-Birmingham,@,Southern Methodist,L,1,3,3.0,0,pat-shed-1
Ryan Skorupka,2010-09-11,2,Arizona State,,Northern Arizona,W,1,6,6.0,0,ryan-skorupka-1
Branden Smith,2010-09-11,2,Georgia,@,South Carolina,L,2,4,2.0,0,branden-smith-1
Keith Smith,2010-09-11,2,Purdue,,Western Illinois,W,1,4,4.0,0,keith-smith-1
Shaky Smithson,2010-09-11,2,Utah,,Nevada-Las Vegas,W,5,128,25.6,1,shaky-smithson-1
Zac Stacy,2010-09-11,2,Vanderbilt,,Louisiana State,L,1,7,7.0,0,zac-stacy-1
Chantz Staden,2010-09-11,2,Washington State,,Montana State,W,1,-3,-3.0,0,chantz-staden-1
Jerrard Tarrant,2010-09-11,2,Georgia Tech,@,Kansas,L,2,2,1.0,0,jerrard-tarrant-1
Tramaine Thompson,2010-09-11,2,Kansas State,,Missouri State,W,5,17,3.4,0,tramaine-thompson-1
Denzel Wells,2010-09-11,2,Rice,@,North Texas,W,1,22,22.0,0,denzel-wells-1
Jordan White,2010-09-11,2,Western Michigan,,Nicholls State,W,2,18,9.0,0,jordan-white-1
Gary Wilburn,2010-09-11,2,Connecticut,,Texas Southern,W,3,13,4.3,0,gary-wilburn-1
Aaron Williams,2010-09-11,2,Texas,,Wyoming,W,2,31,15.5,0,aaron-williams-2
Kerwynn Williams,2010-09-11,2,Utah State,,Idaho State,W,3,33,11.0,0,kerwynn-williams-1
Nick Williams,2010-09-11,2,Connecticut,,Texas Southern,W,2,43,21.5,0,nick-williams-1
Terrance Williams,2010-09-11,2,Baylor,,Buffalo,W,4,52,13.0,0,terrance-williams-2
Deron Wilson,2010-09-11,2,Southern Mississippi,,Prairie View A&M,W,1,13,13.0,0,deron-wilson-1
D.J. Woods,2010-09-11,2,Cincinnati,,Indiana State,W,3,32,10.7,0,dj-woods-1
William Wright,2010-09-11,2,Arizona,,Citadel,W,3,8,2.7,0,william-wright-1
Austin Zouzalik,2010-09-11,2,Texas Tech,@,New Mexico,W,2,-15,-7.5,0,austin-zouzalik-1
T.J. Graham,2010-09-16,3,North Carolina State,,Cincinnati,W,1,-3,-3.0,0,tj-graham-1
D.J. Woods,2010-09-16,3,Cincinnati,@,North Carolina State,L,1,-2,-2.0,0,dj-woods-1
Tim Green,2010-09-17,3,Southern Mississippi,,Kansas,W,1,21,21.0,0,tim-green-2
Daymond Patterson,2010-09-17,3,Kansas,@,Southern Mississippi,L,1,-1,-1.0,0,daymond-patterson-1
Jared Abbrederis,2010-09-18,3,Wisconsin,,Arizona State,W,2,22,11.0,0,jared-abbrederis-1
Joe Adams,2010-09-18,3,Arkansas,@,Georgia,W,1,1,1.0,0,joe-adams-1
Devin Aguilar,2010-09-18,3,Washington,,Nebraska,L,1,13,13.0,0,devin-aguilar-1
Drew Astorino,2010-09-18,3,Penn State,,Kent State,W,1,2,2.0,0,drew-astorino-1
Doug Baldwin,2010-09-18,3,Stanford,,Wake Forest,W,1,22,22.0,0,doug-baldwin-1
Kenjon Barner,2010-09-18,3,Oregon,,Portland State,W,1,-2,-2.0,0,kenjon-barner-1
Hunter Bates,2010-09-18,3,Northwestern,@,Rice,W,2,33,16.5,0,hunter-bates-1
Doug Beaumont,2010-09-18,3,Louisville,@,Oregon State,L,3,44,14.7,0,doug-beaumont-1
Josh Bellamy,2010-09-18,3,Louisville,@,Oregon State,L,1,2,2.0,0,josh-bellamy-1
Julian Bellinger,2010-09-18,3,Toledo,@,Western Michigan,W,1,17,17.0,0,julian-bellinger-1
Leon Brooks,2010-09-18,3,Washington State,@,Southern Methodist,L,3,26,8.7,0,leon-brooks-1
Curtis Brown,2010-09-18,3,Texas,@,Texas Tech,W,3,35,11.7,0,curtis-brown-2
Devon Brown,2010-09-18,3,Wake Forest,@,Stanford,L,1,0,0.0,0,devon-brown-1
Justin Brown,2010-09-18,3,Penn State,,Kent State,W,3,21,7.0,0,justin-brown-1
Ryan Broyles,2010-09-18,3,Oklahoma,,Air Force,W,1,7,7.0,0,ryan-broyles-1
Mitch Burroughs,2010-09-18,2,Boise State,@,Wyoming,W,2,15,7.5,0,mitch-burroughs-1
