Player,Date,G,School,Loc,Opponent,WL,Punt Ret,Punt Ret Yds,Punt Ret Avg,Punt Ret TD,unique_id
Coleman Edmond,2011-09-17,3,California,,Presbyterian,W,1,-8,-8.0,0,coleman-edmond-1
Patrick Edwards,2011-09-17,3,Houston,@,Louisiana Tech,W,2,-2,-1.0,0,patrick-edwards-1
Ifo Ekpre-Olomu,2011-09-17,3,Oregon,,Missouri State,W,2,15,7.5,0,ifo-ekpre-olomu-1
Shaquelle Evans,2011-09-17,3,UCLA,,Texas,L,1,0,0.0,0,shaquelle-evans-1
J.D. Falslev,2011-09-17,3,Brigham Young,,Utah,L,1,0,0.0,0,jd-falslev-1
Dwayne Frampton,2011-09-17,3,Arkansas State,@,Virginia Tech,L,1,4,4.0,0,dwayne-frampton-1
Kyle Fuller,2011-09-17,3,Virginia Tech,,Arkansas State,W,1,9,9.0,0,kyle-fuller-1
E.J. Gaines,2011-09-17,3,Missouri,,Western Illinois,W,1,44,44.0,1,ej-gaines-1
Jeremy Gallon,2011-09-17,3,Michigan,,Eastern Michigan,W,2,17,8.5,0,jeremy-gallon-1
Chris Givens,2011-09-17,3,Wake Forest,,Gardner-Webb,W,1,15,15.0,0,chris-givens-2
T.J. Graham,2011-09-17,3,North Carolina State,,South Alabama,W,1,9,9.0,0,tj-graham-1
Waynelle Gravesande,2011-09-17,3,Purdue,,Southeast Missouri State,W,1,11,11.0,0,waynelle-gravesande-1
Andrew Guillot,2011-09-17,3,Louisiana Tech,,Houston,L,1,25,25.0,0,andrew-guillot-1
Jordan Hall,2011-09-17,3,Ohio State,@,Miami (FL),L,2,32,16.0,0,jordan-hall-1
Scott Harding,2011-09-17,3,Hawaii,@,Nevada-Las Vegas,L,1,0,0.0,0,scott-harding-1
Charles Henderson,2011-09-17,3,Utah,@,Brigham Young,W,3,41,13.7,0,charles-henderson-1
Jarred Holley,2011-09-17,3,Pittsburgh,@,Iowa,L,1,8,8.0,0,jarred-holley-1
Bakari Hollier,2011-09-17,3,Memphis,,Austin Peay,W,1,2,2.0,0,bakari-hollier-1
Jayron Hosley,2011-09-17,3,Virginia Tech,,Arkansas State,W,3,10,3.3,0,jayron-hosley-1
Josh Jackson,2011-09-17,3,Army,,Northwestern,W,1,0,0.0,0,josh-jackson-1
Lovell Jackson,2011-09-17,3,Wake Forest,,Gardner-Webb,W,2,21,10.5,0,lovell-jackson-1
Terrell Jackson,2011-09-17,3,Buffalo,@,Ball State,L,2,21,10.5,0,terrell-jackson-3
Christion Jones,2011-09-17,3,Alabama,,North Texas,W,1,0,0.0,0,christion-jones-1
Marvin Jones,2011-09-17,3,California,,Presbyterian,W,3,24,8.0,0,marvin-jones-1
Ronald Jones,2011-09-17,3,Pittsburgh,@,Iowa,L,2,-6,-3.0,0,ronald-jones-3
Jonathan Krause,2011-09-17,3,Vanderbilt,,Mississippi,W,3,17,5.7,0,jonathan-krause-1
Tracy Lampley,2011-09-17,3,Southern Mississippi,,Southeastern Louisiana,W,1,-2,-2.0,0,tracy-lampley-1
Marlin Lane Jr.,2011-09-17,3,Tennessee,@,Florida,L,2,13,6.5,0,marlin-lane-jr-1
Ryan Lankford,2011-09-17,3,Illinois,,Arizona State,W,1,2,2.0,0,ryan-lankford-1
Zach Laskey,2011-09-17,3,Georgia Tech,,Kansas,W,4,27,6.8,0,zach-laskey-1
Richard Leonard,2011-09-17,3,Florida International,,Central Florida,W,2,19,9.5,0,richard-leonard-1
Tony Logan,2011-09-17,2,Maryland,,West Virginia,L,1,8,8.0,0,tony-logan-1
Venric Mark,2011-09-17,3,Northwestern,@,Army,L,1,17,17.0,0,venric-mark-1
Rishard Matthews,2011-09-17,2,Nevada,@,San Jose State,W,2,-9,-4.5,0,rishard-matthews-1
Marquis Maze,2011-09-17,3,Alabama,,North Texas,W,5,56,11.2,0,marquis-maze-1
Leon McFadden,2011-09-17,3,San Diego State,,Washington State,W,3,29,9.7,0,leon-mcfadden-1
Anthony McGhee,2011-09-17,3,Texas-El Paso,@,New Mexico State,W,4,41,10.3,0,anthony-mcghee-1
Kenric McNeal,2011-09-17,2,Texas A&M,,Idaho,W,4,46,11.5,0,kenric-mcneal-1
Deon Miller,2011-09-17,3,Temple,,Penn State,L,1,10,10.0,0,deon-miller-1
Danny Milligan,2011-09-17,3,Cincinnati,,Akron,W,2,28,14.0,0,danny-milligan-1
Terrence Mitchell,2011-09-17,3,South Florida,,Florida A&M,W,6,38,6.3,0,terrence-mitchell-1
T.J. Moe,2011-09-17,3,Missouri,,Western Illinois,W,3,3,1.0,0,tj-moe-1
Derek Moye,2011-09-17,3,Penn State,@,Temple,W,2,39,19.5,0,derek-moye-1
Dre Muhammad,2011-09-17,3,Indiana,,South Carolina State,W,1,24,24.0,0,dre-muhammad-1
Brandon Murie,2011-09-17,3,Buffalo,@,Ball State,L,1,8,8.0,0,brandon-murie-1
Trey Norman,2011-09-17,3,Wyoming,@,Bowling Green State,W,1,0,0.0,0,trey-norman-1
Levi Norwood,2011-09-17,2,Baylor,,Stephen F. Austin,W,2,6,3.0,0,levi-norwood-1
Marlon Pollard,2011-09-17,3,Eastern Michigan,@,Michigan,L,2,16,8.0,0,marlon-pollard-1
Chris Rainey,2011-09-17,3,Florida,,Tennessee,W,3,21,7.0,0,chris-rainey-1
Trovon Reed,2011-09-17,3,Auburn,@,Clemson,L,2,6,3.0,0,trovon-reed-1
Greg Reid,2011-09-17,3,Florida State,,Oklahoma,L,1,0,0.0,0,greg-reid-1
Nickell Robey,2011-09-17,3,Southern California,,Syracuse,W,2,3,1.5,0,nickell-robey-1
Josh Robinson,2011-09-17,3,Central Florida,@,Florida International,L,1,0,0.0,0,josh-robinson-1
Spenser Rositano,2011-09-17,3,Boston College,,Duke,L,1,1,1.0,0,spenser-rositano-1
Brandon Rutley,2011-09-17,3,San Jose State,,Nevada,L,2,6,3.0,0,brandon-rutley-1
Jeff Scott,2011-09-17,3,Mississippi,@,Vanderbilt,L,1,13,13.0,0,jeff-scott-2
Justyn Shackelford,2011-09-17,3,Tulane,@,Alabama-Birmingham,W,1,1,1.0,0,justyn-shackelford-1
Jaxon Shipley,2011-09-17,3,Texas,@,UCLA,W,1,0,0.0,0,jaxon-shipley-1
Branden Smith,2011-09-17,3,Georgia,,Coastal Carolina,W,4,20,5.0,0,branden-smith-1
Jamill Smith,2011-09-17,3,Ball State,,Buffalo,W,3,20,6.7,0,jamill-smith-1
Rodney Stewart,2011-09-17,3,Colorado,N,Colorado State,W,2,9,4.5,0,rodney-stewart-1
Derrick Strozier,2011-09-17,3,Tulane,@,Alabama-Birmingham,W,2,13,6.5,0,derrick-strozier-1
Darryl Surgent,2011-09-17,3,Louisiana,,Nicholls State,W,2,17,8.5,0,darryl-surgent-1
Drew Terrell,2011-09-17,3,Stanford,@,Arizona,W,2,18,9.0,0,drew-terrell-1
De'Anthony Thomas,2011-09-17,3,Oregon,,Missouri State,W,2,54,27.0,0,deanthony-thomas-1
Momo Thomas,2011-09-17,3,Colorado State,N,Colorado,L,5,62,12.4,0,momo-thomas-1
Tramaine Thompson,2011-09-17,2,Kansas State,,Kent State,W,2,42,21.0,0,tramaine-thompson-1
Alex Torres,2011-09-17,2,Texas Tech,@,New Mexico,W,1,8,8.0,0,alex-torres-1
Marquel Wade,2011-09-17,3,Arkansas,,Troy,W,1,9,9.0,0,marquel-wade-1
Jordan White,2011-09-17,3,Western Michigan,,Central Michigan,W,1,64,64.0,0,jordan-white-1
Jackie Williams,2011-09-17,2,Alabama-Birmingham,,Tulane,L,1,9,9.0,0,jackie-williams-1
Kasen Williams,2011-09-17,3,Washington,@,Nebraska,L,2,24,12.0,0,kasen-williams-1
D.J. Woods,2011-09-17,3,Cincinnati,,Akron,W,1,24,24.0,0,dj-woods-1
Robert Woods,2011-09-17,3,Southern California,,Syracuse,W,1,-2,-2.0,0,robert-woods-1
Kendall Wright,2011-09-17,2,Baylor,,Stephen F. Austin,W,1,11,11.0,0,kendall-wright-1
Devon Wylie,2011-09-17,3,Fresno State,,North Dakota,W,3,54,18.0,0,devon-wylie-1
Austin Zouzalik,2011-09-17,2,Texas Tech,@,New Mexico,W,1,25,25.0,0,austin-zouzalik-1
Rashard Smith,2011-09-22,4,North Carolina State,@,Cincinnati,L,1,6,6.0,0,rashard-smith-1
D.J. Woods,2011-09-22,4,Cincinnati,,North Carolina State,W,2,4,2.0,0,dj-woods-1
J.D. Falslev,2011-09-23,4,Brigham Young,,Central Florida,W,1,9,9.0,0,jd-falslev-1
J.J. Worton,2011-09-23,4,Central Florida,@,Brigham Young,L,1,-4,-4.0,0,jj-worton-1
Jared Abbrederis,2011-09-24,4,Wisconsin,,South Dakota,W,2,42,21.0,0,jared-abbrederis-1
Ameer Abdullah,2011-09-24,4,Nebraska,@,Wyoming,W,1,4,4.0,0,ameer-abdullah-1
Joe Adams,2011-09-24,4,Arkansas,@,Alabama,L,1,5,5.0,0,joe-adams-1
Eric Adeyemi,2011-09-24,4,Kent State,,South Alabama,W,3,33,11.0,0,eric-adeyemi-2
Justin Albert,2011-09-24,3,Troy,,Middle Tennessee State,W,3,17,5.7,0,justin-albert-1
Drew Astorino,2011-09-24,4,Penn State,,Eastern Michigan,W,1,6,6.0,0,drew-astorino-1
Johnthan Banks,2011-09-24,4,Mississippi State,,Louisiana Tech,W,1,-1,-1.0,0,johnthan-banks-1
Cole Beasley,2011-09-24,4,Southern Methodist,@,Memphis,W,1,10,10.0,0,cole-beasley-1
Travis Benjamin,2011-09-24,3,Miami (FL),,Kansas State,L,2,17,8.5,0,travis-benjamin-1
Andre Booker,2011-09-24,4,Marshall,,Virginia Tech,L,1,-7,-7.0,0,andre-booker-1
Brandon Boykin,2011-09-24,4,Georgia,@,Mississippi,W,1,-2,-2.0,0,brandon-boykin-1
Nickolas Brassell,2011-09-24,4,Mississippi,,Georgia,L,1,84,84.0,1,nickolas-brassell-1
Lavon Brazill,2011-09-24,4,Ohio,@,Rutgers,L,2,-1,-0.5,0,lavon-brazill-1
Kent Brooks,2011-09-24,4,Houston,,Georgia State,W,3,-1,-0.3,0,kent-brooks-1
Justin Brown,2011-09-24,4,Penn State,,Eastern Michigan,W,1,5,5.0,0,justin-brown-1
Matt Brown,2011-09-24,4,Temple,@,Maryland,W,3,19,6.3,0,matt-brown-1
Ryan Broyles,2011-09-24,3,Oklahoma,,Missouri,W,2,11,5.5,0,ryan-broyles-1
Chad Bumphis,2011-09-24,4,Mississippi State,,Louisiana Tech,W,1,82,82.0,1,chad-bumphis-1
Randall Burden,2011-09-24,4,Kentucky,,Florida,L,2,5,2.5,0,randall-burden-1
Mitch Burroughs,2011-09-24,3,Boise State,,Tulsa,W,1,12,12.0,0,mitch-burroughs-1
Lee Butler,2011-09-24,4,Duke,,Tulane,W,1,20,20.0,0,lee-butler-1
Chris Bynes,2011-09-24,4,North Texas,,Indiana,W,1,3,3.0,0,chris-bynes-1
Brandon Carter,2011-09-24,4,Texas Christian,,Portland State,W,1,44,44.0,0,brandon-carter-3
Eugene Cooper,2011-09-24,4,Bowling Green State,@,Miami (OH),W,1,5,5.0,0,eugene-cooper-1
Josh Cooper,2011-09-24,4,Oklahoma State,@,Texas A&M,W,1,1,1.0,0,josh-cooper-2
Richard Crawford,2011-09-24,4,Southern Methodist,@,Memphis,W,3,37,12.3,0,richard-crawford-1
Jamison Crowder,2011-09-24,4,Duke,,Tulane,W,2,-6,-3.0,0,jamison-crowder-1
Jon Davis,2011-09-24,3,Air Force,,Tennessee State,W,2,20,10.0,0,jon-davis-2
Skye Dawson,2011-09-24,4,Texas Christian,,Portland State,W,2,41,20.5,0,skye-dawson-1
Corey Dennis,2011-09-24,4,Georgia Tech,,North Carolina,W,1,7,7.0,0,corey-dennis-1
Ritchy Desir,2011-09-24,4,Syracuse,,Toledo,W,1,8,8.0,0,ritchy-desir-1
Kenzel Doe,2011-09-24,4,Wisconsin,,South Dakota,W,1,13,13.0,0,kenzel-doe-1
Chris Fields,2011-09-24,4,Ohio State,,Colorado,W,1,4,4.0,0,chris-fields-1
J.T. Floyd,2011-09-24,4,Michigan,,San Diego State,W,1,0,0.0,0,jt-floyd-1
Dwayne Frampton,2011-09-24,4,Arkansas State,,Central Arkansas,W,4,35,8.8,0,dwayne-frampton-1
Jeremy Gallon,2011-09-24,4,Michigan,,San Diego State,W,1,21,21.0,0,jeremy-gallon-1
Chris Givens,2011-09-24,3,Miami (OH),,Bowling Green State,L,1,-1,-1.0,0,chris-givens-1
John Goodman,2011-09-24,4,Notre Dame,@,Pittsburgh,W,1,1,1.0,0,john-goodman-1
Andrew Guillot,2011-09-24,4,Louisiana Tech,@,Mississippi State,L,1,3,3.0,0,andrew-guillot-1
Prince-Tyson Gulley,2011-09-24,4,Syracuse,,Toledo,W,1,7,7.0,0,prince-tyson-gulley-1
Jordan Hall,2011-09-24,4,Ohio State,,Colorado,W,1,12,12.0,0,jordan-hall-1
Scott Harding,2011-09-24,4,Hawaii,,California-Davis,W,2,28,14.0,0,scott-harding-1
Nick Harwell,2011-09-24,3,Miami (OH),,Bowling Green State,L,1,7,7.0,0,nick-harwell-1
Nick Hill,2011-09-24,4,Michigan State,,Central Michigan,W,3,12,4.0,0,nick-hill-1
Deandre Hopkins,2011-09-24,4,Clemson,,Florida State,W,2,29,14.5,0,deandre-hopkins-1
Jayron Hosley,2011-09-24,4,Virginia Tech,@,Marshall,W,2,24,12.0,0,jayron-hosley-1
Ray Hutson,2011-09-24,4,Bowling Green State,@,Miami (OH),W,1,17,17.0,0,ray-hutson-1
Micah Hyde,2011-09-24,4,Iowa,,Louisiana-Monroe,W,2,43,21.5,0,micah-hyde-1
Josh Jackson,2011-09-24,4,Army,@,Ball State,L,1,1,1.0,0,josh-jackson-1
Terrell Jackson,2011-09-24,4,Buffalo,,Connecticut,L,4,19,4.8,0,terrell-jackson-3
LaMichael James,2011-09-24,4,Oregon,@,Arizona,W,3,60,20.0,0,lamichael-james-1
Kyshoen Jarrett,2011-09-24,4,Virginia Tech,@,Marshall,W,1,9,9.0,0,kyshoen-jarrett-1
Michael Johnson,2011-09-24,4,Nevada-Las Vegas,,Southern Utah,L,5,43,8.6,0,michael-johnson-8
Ronald Jones,2011-09-24,4,Pittsburgh,,Notre Dame,L,1,10,10.0,0,ronald-jones-3
Kevin King,2011-09-24,4,Central Michigan,@,Michigan State,L,1,30,30.0,0,kevin-king-2
Ty Kirk,2011-09-24,4,New Mexico,,Sam Houston State,L,1,0,0.0,0,ty-kirk-1
Jonathan Krause,2011-09-24,4,Vanderbilt,@,South Carolina,L,2,12,6.0,0,jonathan-krause-1
Tracy Lampley,2011-09-24,4,Southern Mississippi,@,Virginia,W,1,6,6.0,0,tracy-lampley-1
Ryan Lankford,2011-09-24,4,Illinois,,Western Michigan,W,1,-2,-2.0,0,ryan-lankford-1
Lance Lewis,2011-09-24,3,East Carolina,,Alabama-Birmingham,W,1,32,32.0,0,lance-lewis-1
Tony Logan,2011-09-24,3,Maryland,,Temple,L,1,0,0.0,0,tony-logan-1
Deon Long,2011-09-24,4,New Mexico,,Sam Houston State,L,1,2,2.0,0,deon-long-1
Keshawn Martin,2011-09-24,4,Michigan State,,Central Michigan,W,1,7,7.0,0,keshawn-martin-1
Tyrann Mathieu,2011-09-24,4,Louisiana State,@,West Virginia,W,3,34,11.3,0,tyrann-mathieu-1
Rishard Matthews,2011-09-24,3,Nevada,@,Texas Tech,L,2,2,1.0,0,rishard-matthews-1
Marquis Maze,2011-09-24,4,Alabama,,Arkansas,W,4,125,31.3,1,marquis-maze-1
Kenric McNeal,2011-09-24,3,Texas A&M,,Oklahoma State,L,2,9,4.5,0,kenric-mcneal-1
Jamal Miles,2011-09-24,4,Arizona State,,Southern California,W,1,6,6.0,0,jamal-miles-1
Terrence Mitchell,2011-09-24,4,South Florida,,Texas-El Paso,W,3,0,0.0,0,terrence-mitchell-1
Eric Moats,2011-09-24,3,Utah State,,Colorado State,L,2,0,0.0,0,eric-moats-1
Richard Morrison,2011-09-24,4,Arizona,,Oregon,L,1,8,8.0,0,richard-morrison-1
Dre Muhammad,2011-09-24,4,Indiana,@,North Texas,L,1,-2,-2.0,0,dre-muhammad-1
Levi Norwood,2011-09-24,3,Baylor,,Rice,W,3,28,9.3,0,levi-norwood-1
Eric Page,2011-09-24,4,Toledo,@,Syracuse,L,1,7,7.0,0,eric-page-1
Larry Parker,2011-09-24,4,San Diego State,@,Michigan,L,2,22,11.0,0,larry-parker-1
Damian Payne,2011-09-24,4,Houston,,Georgia State,W,1,25,25.0,0,damian-payne-1
Marlon Pollard,2011-09-24,4,Eastern Michigan,@,Penn State,L,2,6,3.0,0,marlon-pollard-1
Chris Potter,2011-09-24,3,Boise State,,Tulsa,W,1,8,8.0,0,chris-potter-1
Jordan Poyer,2011-09-24,3,Oregon State,,UCLA,L,3,100,33.3,1,jordan-poyer-1
A.J. Price,2011-09-24,4,Akron,,Virginia Military Institute,W,1,-10,-10.0,0,aj-price-1
Chris Rainey,2011-09-24,4,Florida,@,Kentucky,W,1,13,13.0,0,chris-rainey-1
Demarius Reed,2011-09-24,4,Eastern Michigan,@,Penn State,L,1,2,2.0,0,demarius-reed-1
Trovon Reed,2011-09-24,4,Auburn,,Florida Atlantic,W,3,14,4.7,0,trovon-reed-1
Steve Rene,2011-09-24,4,Syracuse,,Toledo,W,1,5,5.0,0,steve-rene-1
Nickell Robey,2011-09-24,4,Southern California,@,Arizona State,L,2,51,25.5,0,nickell-robey-1
Eric Russell,2011-09-24,3,Middle Tennessee State,@,Troy,L,1,9,9.0,0,eric-russell-1
Brandon Rutley,2011-09-24,4,San Jose State,,New Mexico State,W,1,4,4.0,0,brandon-rutley-1
Ace Sanders,2011-09-24,4,South Carolina,,Vanderbilt,W,5,27,5.4,0,ace-sanders-1
Jeff Scott,2011-09-24,4,Mississippi,,Georgia,L,2,18,9.0,0,jeff-scott-2
Branden Smith,2011-09-24,4,Georgia,@,Mississippi,W,1,2,2.0,0,branden-smith-1
Derek Smith,2011-09-24,4,Memphis,,Southern Methodist,L,2,8,4.0,0,derek-smith-2
Jamill Smith,2011-09-24,4,Ball State,,Army,W,1,12,12.0,0,jamill-smith-1
Rodney Stewart,2011-09-24,4,Colorado,@,Ohio State,L,2,14,7.0,0,rodney-stewart-1
Rod Streater,2011-09-24,4,Temple,@,Maryland,W,1,30,30.0,0,rod-streater-1
Darryl Surgent,2011-09-24,4,Louisiana,@,Florida International,W,3,50,16.7,0,darryl-surgent-1
Bobby Swigert,2011-09-24,4,Boston College,,Massachusetts,W,1,5,5.0,0,bobby-swigert-1
Dominique Terrell,2011-09-24,4,Virginia,,Southern Mississippi,L,1,8,8.0,0,dominique-terrell-1
De'Anthony Thomas,2011-09-24,4,Oregon,@,Arizona,W,1,-2,-2.0,0,deanthony-thomas-1
Momo Thomas,2011-09-24,4,Colorado State,@,Utah State,W,1,5,5.0,0,momo-thomas-1
Marquel Wade,2011-09-24,4,Arkansas,@,Alabama,L,1,1,1.0,0,marquel-wade-1
Trey Watts,2011-09-24,4,Tulsa,@,Boise State,L,1,0,0.0,0,trey-watts-1
Jordan White,2011-09-24,4,Western Michigan,@,Illinois,L,1,14,14.0,0,jordan-white-1
Kasen Williams,2011-09-24,4,Washington,,California,W,2,15,7.5,0,kasen-williams-1
Kerwynn Williams,2011-09-24,3,Utah State,,Colorado State,L,1,16,16.0,0,kerwynn-williams-1
Nick Williams,2011-09-24,4,Connecticut,@,Buffalo,W,1,12,12.0,0,nick-williams-1
Devon Wylie,2011-09-24,4,Fresno State,@,Idaho,W,5,79,15.8,0,devon-wylie-1
Patrick Edwards,2011-09-29,5,Houston,@,Texas-El Paso,W,1,-1,-1.0,0,patrick-edwards-1
Ronald Jones,2011-09-29,5,Pittsburgh,,South Florida,W,1,-1,-1.0,0,ronald-jones-3
Evan Landi,2011-09-29,5,South Florida,@,Pittsburgh,L,1,-4,-4.0,0,evan-landi-1
Anthony McGhee,2011-09-29,5,Texas-El Paso,,Houston,L,1,2,2.0,0,anthony-mcghee-1
J.D. Falslev,2011-09-30,5,Brigham Young,,Utah State,W,2,13,6.5,0,jd-falslev-1
Kerwynn Williams,2011-09-30,4,Utah State,@,Brigham Young,L,1,0,0.0,0,kerwynn-williams-1
Jared Abbrederis,2011-10-01,5,Wisconsin,,Nebraska,W,1,21,21.0,0,jared-abbrederis-1
Eric Adeyemi,2011-10-01,5,Kent State,@,Ohio,L,1,1,1.0,0,eric-adeyemi-2
Justin Albert,2011-10-01,4,Troy,,Alabama-Birmingham,W,2,1,0.5,0,justin-albert-1
Antonio Andrews,2011-10-01,4,Western Kentucky,,Arkansas State,L,1,18,18.0,0,antonio-andrews-1
Tavon Austin,2011-10-01,5,West Virginia,,Bowling Green State,W,2,11,5.5,0,tavon-austin-1
Johnthan Banks,2011-10-01,5,Mississippi State,@,Georgia,L,2,1,0.5,0,johnthan-banks-1
Travis Benjamin,2011-10-01,4,Miami (FL),,Bethune-Cookman,W,1,44,44.0,0,travis-benjamin-1
D.J. Beshears,2011-10-01,4,Kansas,,Texas Tech,L,3,-7,-2.3,0,dj-beshears-1
Brandon Boykin,2011-10-01,5,Georgia,,Mississippi State,W,3,45,15.0,0,brandon-boykin-1
Quan Bray,2011-10-01,5,Auburn,@,South Carolina,W,3,26,8.7,0,quan-bray-1
Lavon Brazill,2011-10-01,5,Ohio,,Kent State,W,4,26,6.5,0,lavon-brazill-1
Leon Brooks,2011-10-01,4,Washington State,@,Colorado,W,2,12,6.0,0,leon-brooks-1
Justin Brown,2011-10-01,5,Penn State,@,Indiana,W,3,13,4.3,0,justin-brown-1
Matt Brown,2011-10-01,5,Temple,,Toledo,L,2,2,1.0,0,matt-brown-1
Ryan Broyles,2011-10-01,4,Oklahoma,,Ball State,W,4,9,2.3,0,ryan-broyles-1
Randall Burden,2011-10-01,5,Kentucky,@,Louisiana State,L,2,9,4.5,0,randall-burden-1
Mitch Burroughs,2011-10-01,4,Boise State,,Nevada,W,3,69,23.0,0,mitch-burroughs-1
Bryce Callahan,2011-10-01,4,Rice,@,Southern Mississippi,L,2,19,9.5,0,bryce-callahan-1
Robert Clark,2011-10-01,5,Florida,,Alabama,L,1,0,0.0,0,robert-clark-1
Richard Crawford,2011-10-01,5,Southern Methodist,@,Texas Christian,W,2,3,1.5,0,richard-crawford-1
Jamison Crowder,2011-10-01,5,Duke,@,Florida International,W,1,5,5.0,0,jamison-crowder-1
Skye Dawson,2011-10-01,5,Texas Christian,,Southern Methodist,L,4,13,3.3,0,skye-dawson-1
Taylor Embree,2011-10-01,5,UCLA,@,Stanford,L,2,-9,-4.5,0,taylor-embree-1
Dwayne Frampton,2011-10-01,5,Arkansas State,@,Western Kentucky,W,3,50,16.7,0,dwayne-frampton-1
David Frazier,2011-10-01,4,Miami (OH),,Cincinnati,L,1,5,5.0,0,david-frazier-2
Kyle Fuller,2011-10-01,5,Virginia Tech,,Clemson,L,1,9,9.0,0,kyle-fuller-1
Jeremy Gallon,2011-10-01,5,Michigan,,Minnesota,W,1,0,0.0,0,jeremy-gallon-1
John Goodman,2011-10-01,5,Notre Dame,@,Purdue,W,2,-3,-1.5,0,john-goodman-1
T.J. Graham,2011-10-01,5,North Carolina State,,Georgia Tech,L,1,4,4.0,0,tj-graham-1
Brandon Green,2011-10-01,5,Minnesota,@,Michigan,L,1,0,0.0,0,brandon-green-1
Andrew Guillot,2011-10-01,5,Louisiana Tech,,Hawaii,L,1,5,5.0,0,andrew-guillot-1
Jordan Hall,2011-10-01,5,Ohio State,,Michigan State,L,1,15,15.0,0,jordan-hall-1
Scott Harding,2011-10-01,5,Hawaii,@,Louisiana Tech,W,1,1,1.0,0,scott-harding-1
Nick Harwell,2011-10-01,4,Miami (OH),,Cincinnati,L,3,9,3.0,0,nick-harwell-1
Charles Henderson,2011-10-01,4,Utah,,Washington,L,1,6,6.0,0,charles-henderson-1
Justin Hernandez,2011-10-01,5,Idaho,@,Virginia,L,1,11,11.0,0,justin-hernandez-1
Saron Hood,2011-10-01,5,Buffalo,@,Tennessee,L,1,12,12.0,0,saron-hood-1
Deandre Hopkins,2011-10-01,5,Clemson,@,Virginia Tech,W,1,0,0.0,0,deandre-hopkins-1
Jayron Hosley,2011-10-01,5,Virginia Tech,,Clemson,L,3,27,9.0,0,jayron-hosley-1
Josh Jackson,2011-10-01,5,Army,,Tulane,W,3,0,0.0,0,josh-jackson-1
Lovell Jackson,2011-10-01,4,Wake Forest,@,Boston College,W,1,5,5.0,0,lovell-jackson-1
Kyshoen Jarrett,2011-10-01,5,Virginia Tech,,Clemson,L,1,3,3.0,0,kyshoen-jarrett-1
Travis Jones,2011-10-01,4,Florida Atlantic,@,Louisiana,L,3,40,13.3,0,travis-jones-2
Tracy Lampley,2011-10-01,5,Southern Mississippi,,Rice,W,2,14,7.0,0,tracy-lampley-1
Lance Lewis,2011-10-01,4,East Carolina,,North Carolina,L,1,0,0.0,0,lance-lewis-1
Tony Logan,2011-10-01,4,Maryland,,Towson,W,1,10,10.0,0,tony-logan-1
Deon Long,2011-10-01,5,New Mexico,,New Mexico State,L,1,2,2.0,0,deon-long-1
Venric Mark,2011-10-01,4,Northwestern,@,Illinois,L,1,28,28.0,0,venric-mark-1
Tim Marlowe,2011-10-01,5,Nebraska,@,Wisconsin,L,1,11,11.0,0,tim-marlowe-1
Keshawn Martin,2011-10-01,5,Michigan State,@,Ohio State,W,5,18,3.6,0,keshawn-martin-1
Tyrann Mathieu,2011-10-01,5,Louisiana State,,Kentucky,W,2,30,15.0,0,tyrann-mathieu-1
Marquis Maze,2011-10-01,5,Alabama,@,Florida,W,2,0,0.0,0,marquis-maze-1
Kenric McNeal,2011-10-01,4,Texas A&M,N,Arkansas,L,4,29,7.3,0,kenric-mcneal-1
Jamal Miles,2011-10-01,5,Arizona State,,Oregon State,W,2,87,43.5,1,jamal-miles-1
Dre Muhammad,2011-10-01,5,Indiana,,Penn State,L,2,6,3.0,0,dre-muhammad-1
Gary Myers,2011-10-01,4,Navy,,Air Force,L,1,32,32.0,0,gary-myers-1
Eric Page,2011-10-01,5,Toledo,@,Temple,W,1,16,16.0,0,eric-page-1
Marlon Pollard,2011-10-01,5,Eastern Michigan,,Akron,W,1,1,1.0,0,marlon-pollard-1
Jordan Poyer,2011-10-01,4,Oregon State,@,Arizona State,L,2,4,2.0,0,jordan-poyer-1
A.J. Price,2011-10-01,5,Akron,@,Eastern Michigan,L,1,11,11.0,0,aj-price-1
Scott Radcliff,2011-10-01,4,Louisville,,Marshall,L,1,0,0.0,0,scott-radcliff-1
Chris Rainey,2011-10-01,5,Florida,,Alabama,L,1,8,8.0,0,chris-rainey-1
Demarius Reed,2011-10-01,5,Eastern Michigan,,Akron,W,1,6,6.0,0,demarius-reed-1
Eli Rogers,2011-10-01,4,Louisville,,Marshall,L,2,17,8.5,0,eli-rogers-1
Eric Russell,2011-10-01,4,Middle Tennessee State,,Memphis,W,2,21,10.5,0,eric-russell-1
Mohamed Sanu,2011-10-01,4,Rutgers,@,Syracuse,W,2,3,1.5,0,mohamed-sanu-1
Pat Shed,2011-10-01,4,Alabama-Birmingham,@,Troy,L,1,1,1.0,0,pat-shed-1
Jaxon Shipley,2011-10-01,4,Texas,@,Iowa State,W,1,6,6.0,0,jaxon-shipley-1
Branden Smith,2011-10-01,5,Georgia,,Mississippi State,W,1,11,11.0,0,branden-smith-1
Derek Smith,2011-10-01,5,Memphis,@,Middle Tennessee State,L,1,1,1.0,0,derek-smith-2
Jamill Smith,2011-10-01,5,Ball State,@,Oklahoma,L,1,28,28.0,0,jamill-smith-1
Rodney Stewart,2011-10-01,5,Colorado,,Washington State,L,1,-1,-1.0,0,rodney-stewart-1
