Player,Date,G,School,Loc,Opponent,WL,Int Ret,Int Ret Yds,Int TD,Pass Broken Up,unique_id
Jherremya Leuta-Douyere,2014-08-29,1,Brigham Young,@,Connecticut,W,1,0,0,0,jherremya-leuta-douyere-1
Bennett Okotcha,2014-08-29,1,Texas-San Antonio,@,Houston,W,1,0,0,0,bennett-okotcha-1
William Parks,2014-08-29,1,Arizona,,Nevada-Las Vegas,W,1,14,0,2,william-parks-1
Mauricio Sanchez,2014-08-29,1,Texas-San Antonio,@,Houston,W,1,36,0,1,mauricio-sanchez-1
Nick Tompkins,2014-08-29,1,Michigan State,,Jacksonville State,W,1,2,0,0,nick-tompkins-1
Triston Wade,2014-08-29,1,Texas-San Antonio,@,Houston,W,1,0,0,2,triston-wade-1
Ishmael Adams,2014-08-30,1,UCLA,@,Virginia,W,1,20,0,0,ishmael-adams-1
Nate Andrews,2014-08-30,1,Florida State,N,Oklahoma State,W,1,9,1,0,nate-andrews-3
Houston Bates,2014-08-30,1,Louisiana Tech,@,Oklahoma,L,1,19,0,0,houston-bates-1
Dante Blackmon,2014-08-30,1,Appalachian State,@,Michigan,L,1,0,0,0,dante-blackmon-1
Bo Bower,2014-08-30,1,Iowa,,Northern Iowa,W,1,2,0,0,bo-bower-1
Gerald Bowman,2014-08-30,1,Southern California,,Fresno State,W,1,36,0,0,gerald-bowman-1
Kevin Byard,2014-08-30,1,Middle Tennessee State,,Savannah State,W,1,0,0,1,kevin-byard-1
Jamie Byrd,2014-08-30,1,South Florida,,Western Carolina,W,1,0,0,1,jamie-byrd-2
Ibraheim Campbell,2014-08-30,1,Northwestern,,California,L,1,0,0,0,ibraheim-campbell-1
Demarco Cobbs,2014-08-30,1,Texas,,North Texas,W,1,28,1,0,demarco-cobbs-1
Adrian Colbert,2014-08-30,1,Texas,,North Texas,W,1,0,0,0,adrian-colbert-1
Aaron Davis,2014-08-30,1,Georgia,,Clemson,W,1,0,0,1,aaron-davis-8
Kedrick Davis,2014-08-30,1,North Carolina,,Liberty,W,1,0,0,0,kedrick-davis-1
Noor Davis,2014-08-30,1,Stanford,,California-Davis,W,1,0,0,0,noor-davis-1
Collin Ellis,2014-08-30,1,Northwestern,,California,L,1,7,0,0,collin-ellis-1
Matthias Farley,2014-08-30,1,Notre Dame,,Rice,W,1,6,0,0,matthias-farley-1
Parrish Gaines,2014-08-30,1,Navy,N,Ohio State,L,1,0,0,0,parrish-gaines-1
Matt Galambos,2014-08-30,1,Pittsburgh,,Delaware,W,1,19,0,0,matt-galambos-1
Jacoby Glenn,2014-08-30,1,Central Florida,N,Penn State,L,1,0,0,2,jacoby-glenn-1
Nigel Haikins,2014-08-30,1,Nevada,,Southern Utah,W,1,8,0,1,nigel-haikins-1
Dakota Haines,2014-08-30,1,Texas,,North Texas,W,1,0,0,0,dakota-haines-1
Rocky Hayes,2014-08-30,1,Arkansas State,,Montana State,W,1,0,0,0,rocky-hayes-1
Jordan Hicks,2014-08-30,1,Texas,,North Texas,W,1,18,0,0,jordan-hicks-1
Jay Hughes,2014-08-30,1,Mississippi State,,Southern Mississippi,W,1,0,0,0,jay-hughes-2
Michael Hutchings,2014-08-30,1,Southern California,,Fresno State,W,1,6,0,0,michael-hutchings-1
Seth Jacobs,2014-08-30,1,Oklahoma State,N,Florida State,L,1,14,0,1,seth-jacobs-1
Adrian James,2014-08-30,1,Texas-El Paso,@,New Mexico,W,1,19,0,0,adrian-james-1
Jalen Jefferson,2014-08-30,1,California,@,Northwestern,W,1,0,0,1,jalen-jefferson-1
Quinton Jefferson,2014-08-30,1,Maryland,,James Madison,W,1,0,0,0,quinton-jefferson-1
Randall Jette,2014-08-30,1,Massachusetts,,Boston College,L,1,20,0,0,randall-jette-1
Delando Johnson,2014-08-30,1,Toledo,,New Hampshire,W,1,0,0,0,delando-johnson-1
Jeremiah Johnson,2014-08-30,1,Maryland,,James Madison,W,1,0,0,1,jeremiah-johnson-2
Peter Kalambayi,2014-08-30,1,Stanford,,California-Davis,W,1,0,0,0,peter-kalambayi-1
Eric Kendricks,2014-08-30,1,UCLA,@,Virginia,W,1,37,1,0,eric-kendricks-1
Montres Kitchens,2014-08-30,1,Troy,@,Alabama-Birmingham,L,1,28,0,0,montres-kitchens-1
Ashton Lampkin,2014-08-30,1,Oklahoma State,N,Florida State,L,1,0,0,1,ashton-lampkin-1
Qushaun Lee,2014-08-30,1,Arkansas State,,Montana State,W,1,40,0,0,qushaun-lee-1
A.J. Leggett,2014-08-30,1,Marshall,@,Miami (OH),W,1,22,0,0,aj-leggett-1
Greg Mabin,2014-08-30,1,Iowa,,Northern Iowa,W,1,18,0,1,greg-mabin-1
Ronald Martin,2014-08-30,1,Louisiana State,N,Wisconsin,W,1,8,0,0,ronald-martin-1
Bobby McCain,2014-08-30,1,Memphis,,Austin Peay,W,1,29,0,0,bobby-mccain-1
Jalen Mills,2014-08-30,1,Louisiana State,N,Wisconsin,W,1,0,0,0,jalen-mills-1
Fellonte Misher,2014-08-30,1,Old Dominion,,Hampton,W,1,0,0,0,fellonte-misher-1
Calvin Munson,2014-08-30,1,San Diego State,,Northern Arizona,W,1,64,0,0,calvin-munson-1
Jordan Ozerities,2014-08-30,1,Central Florida,N,Penn State,L,1,0,0,0,jordan-ozerities-1
Aarion Penton,2014-08-30,1,Missouri,,South Dakota State,W,1,0,0,0,aarion-penton-2
Griffin Piatt,2014-08-30,1,California,@,Northwestern,W,1,0,0,0,griffin-piatt-1
Kalan Reed,2014-08-30,1,Southern Mississippi,@,Mississippi State,L,1,0,0,1,kalan-reed-1
Zack Sanchez,2014-08-30,1,Oklahoma,,Louisiana Tech,W,1,0,0,0,zack-sanchez-1
Anthony Sarao,2014-08-30,1,Southern California,,Fresno State,W,1,8,0,0,anthony-sarao-1
Jeff Schoettmer,2014-08-30,1,North Carolina,,Liberty,W,1,19,0,0,jeff-schoettmer-1
Justin Simmons,2014-08-30,1,Boston College,@,Massachusetts,W,1,20,0,1,justin-simmons-1
Duron Singleton,2014-08-30,1,Missouri,,South Dakota State,W,1,19,0,0,duron-singleton-2
Preston Smith,2014-08-30,1,Mississippi State,,Southern Mississippi,W,1,14,0,1,preston-smith-2
A.J. Stamps,2014-08-30,1,Kentucky,,Tennessee-Martin,W,1,0,0,0,aj-stamps-1
Todd Thomas,2014-08-30,1,Pittsburgh,,Delaware,W,1,0,0,0,todd-thomas-1
Fred Tiller,2014-08-30,1,Kentucky,,Tennessee-Martin,W,1,29,0,2,fred-tiller-1
Terrish Webb,2014-08-30,1,Pittsburgh,,Delaware,W,1,11,0,0,terrish-webb-1
Jermaine Whitehead,2014-08-30,1,Auburn,,Arkansas,W,1,33,1,0,jermaine-whitehead-1
Caleb Williams,2014-08-30,1,Georgia Southern,@,North Carolina State,L,1,28,0,0,caleb-williams-2
Frankie Williams,2014-08-30,1,Purdue,,Western Michigan,W,1,56,0,2,frankie-williams-1
Leonard Williams,2014-08-30,1,Southern California,,Fresno State,W,1,10,0,2,leonard-williams-1
Daryl Worley,2014-08-30,1,West Virginia,N,Alabama,L,1,4,0,0,daryl-worley-1
Tyrequek Zimmerman,2014-08-30,1,Oregon State,,Portland State,W,2,28,0,0,tyrequek-zimmerman-1
Hayden Greenbauer,2014-08-31,1,Southern Methodist,@,Baylor,L,1,10,0,0,hayden-greenbauer-1
Xavien Howard,2014-08-31,1,Baylor,,Southern Methodist,W,1,0,0,1,xavien-howard-1
A.J. Johnson,2014-08-31,1,Tennessee,,Utah State,W,1,23,0,1,aj-johnson-5
Cameron Sutton,2014-08-31,1,Tennessee,,Utah State,W,1,0,0,0,cameron-sutton-1
Gerod Holliman,2014-09-01,1,Louisville,,Miami (FL),W,1,61,0,0,gerod-holliman-1
James Sample,2014-09-01,1,Louisville,,Miami (FL),W,1,4,0,0,james-sample-2
Jared Tevis,2014-09-04,2,Arizona,@,Texas-San Antonio,W,1,0,0,0,jared-tevis-1
Steven Daniels,2014-09-05,2,Boston College,,Pittsburgh,L,1,23,0,0,steven-daniels-1
Kendall Johnson,2014-09-05,2,Nevada,,Washington State,W,1,45,0,0,kendall-johnson-1
Ray Vinopal,2014-09-05,2,Pittsburgh,@,Boston College,W,1,13,0,0,ray-vinopal-1
Terrish Webb,2014-09-05,2,Pittsburgh,@,Boston College,W,1,0,0,0,terrish-webb-1
Duran Workman,2014-09-05,2,Nevada,,Washington State,W,1,1,0,0,duran-workman-1
Michael Alisa,2014-09-06,2,Brigham Young,@,Texas,W,1,30,0,0,michael-alisa-1
Eli Apple,2014-09-06,2,Ohio State,,Virginia Tech,L,1,0,0,1,eli-apple-1
Jomez Applewhite,2014-09-06,2,Southern Mississippi,,Alcorn State,W,1,0,0,1,jomez-applewhite-1
Kalei Auelua,2014-09-06,2,New Mexico State,@,Georgia State,W,2,0,0,3,kalei-auelua-1
Lawrence Austin,2014-09-06,2,Georgia Tech,@,Tulane,W,1,0,0,0,lawrence-austin-1
Taylor Barton,2014-09-06,2,Illinois,,Western Kentucky,W,1,77,1,0,taylor-barton-3
Vonn Bell,2014-09-06,2,Ohio State,,Virginia Tech,L,1,0,0,0,vonn-bell-2
Jawhan Bentley,2014-09-06,2,Purdue,,Central Michigan,L,1,44,0,0,jawhan-bentley-1
Quin Blanding,2014-09-06,2,Virginia,,Richmond,W,1,0,0,2,quin-blanding-1
Matthew Boateng,2014-09-06,1,Kansas,,Southeast Missouri State,W,1,0,0,0,matthew-boateng-1
Briean Boddy-Calhoun,2014-09-06,2,Minnesota,,Middle Tennessee State,W,1,0,0,0,briean-boddy-calhoun-1
Keith Bowers,2014-09-06,2,Maryland,@,South Florida,W,1,0,0,1,keith-bowers-1
Rodney Butler,2014-09-06,2,New Mexico State,@,Georgia State,W,1,40,1,0,rodney-butler-1
Kevin Byard,2014-09-06,2,Middle Tennessee State,@,Minnesota,L,1,0,0,0,kevin-byard-1
Michael Caputo,2014-09-06,2,Wisconsin,,Western Illinois,W,1,27,0,1,michael-caputo-1
Chris Carnegie,2014-09-06,1,Army,,Buffalo,W,1,28,0,1,chris-carnegie-1
Cliff Coleman,2014-09-06,2,Mississippi,@,Vanderbilt,W,1,39,0,0,cliff-coleman-1
Corey Cooper,2014-09-06,2,Nebraska,,McNeese State,W,1,0,0,0,corey-cooper-1
Erick Dargan,2014-09-06,2,Oregon,,Michigan State,W,1,36,0,0,erick-dargan-1
Jalen Davis,2014-09-06,2,Utah State,,Idaho State,W,2,65,1,1,jalen-davis-1
Duke Dawson,2014-09-06,2,Florida,,Eastern Michigan,W,1,36,1,0,duke-dawson-1
D.J. Dean,2014-09-06,2,Arkansas,,Nicholls State,W,1,9,0,0,dj-dean-2
Quandre Diggs,2014-09-06,2,Texas,,Brigham Young,L,1,0,0,1,quandre-diggs-1
Chris Dukes,2014-09-06,2,Toledo,,Missouri,L,1,0,0,0,chris-dukes-1
Martel Durant,2014-09-06,2,Akron,@,Penn State,L,1,1,0,0,martel-durant-1
Chris Edwards,2014-09-06,2,Idaho,@,Louisiana-Monroe,L,1,42,0,0,chris-edwards-1
Ifo Ekpre-Olomu,2014-09-06,2,Oregon,,Michigan State,W,1,0,0,0,ifo-ekpre-olomu-1
Fritz Etienne,2014-09-06,2,Memphis,@,UCLA,L,1,17,1,0,fritz-etienne-1
Randall Evans,2014-09-06,2,Kansas State,@,Iowa State,W,1,0,0,1,randall-evans-1
Deshazor Everett,2014-09-06,2,Texas A&M,,Lamar,W,1,4,0,0,deshazor-everett-1
Bre' Ford,2014-09-06,2,Akron,@,Penn State,L,1,51,0,0,bre-ford-1
Johnathan Ford,2014-09-06,2,Auburn,,San Jose State,W,1,3,0,0,johnathan-ford-1
Earl Foster,2014-09-06,2,Houston,,Grambling State,W,1,24,0,0,earl-foster-1
Parrish Gaines,2014-09-06,2,Navy,@,Temple,W,1,0,0,0,parrish-gaines-1
Montell Garner,2014-09-06,1,South Alabama,@,Kent State,W,1,0,0,1,montell-garner-1
Caleb Gastelum,2014-09-06,2,Oklahoma,@,Tulsa,W,1,10,0,0,caleb-gastelum-1
Gareef Glashen,2014-09-06,2,Rutgers,,Howard,W,1,0,0,1,gareef-glashen-1
Sharrod Golightly,2014-09-06,2,South Carolina,,East Carolina,W,1,0,0,0,sharrod-golightly-1
Brandon Greer,2014-09-06,2,Central Michigan,@,Purdue,W,1,57,0,1,brandon-greer-2
Geneo Grissom,2014-09-06,2,Oklahoma,@,Tulsa,W,1,38,1,0,geneo-grissom-1
T.J. Gurley,2014-09-06,2,South Carolina,,East Carolina,W,1,7,0,0,tj-gurley-1
Jordan Haden,2014-09-06,2,Toledo,,Missouri,L,1,26,0,1,jordan-haden-1
Tim Harris,2014-09-06,2,Virginia,,Richmond,W,1,1,0,1,tim-harris-4
Josh Hawkins,2014-09-06,2,East Carolina,@,South Carolina,L,1,0,0,2,josh-hawkins-4
Dalton Herrington,2014-09-06,2,New Mexico State,@,Georgia State,W,1,0,0,1,dalton-herrington-1
Mike Horsey,2014-09-06,2,Nevada-Las Vegas,,Northern Colorado,W,1,21,0,0,mike-horsey-1
Xavien Howard,2014-09-06,2,Baylor,,Northwestern State,W,1,25,0,0,xavien-howard-1
Money Hunter,2014-09-06,2,Arkansas State,@,Tennessee,L,1,0,0,0,money-hunter-1
Jeremy Ioane,2014-09-06,2,Boise State,,Colorado State,W,1,0,0,0,jeremy-ioane-1
Prince Iworah,2014-09-06,2,Western Kentucky,@,Illinois,L,1,20,0,1,prince-iworah-1
Kalen Jackson,2014-09-06,2,Alabama-Birmingham,@,Mississippi State,L,1,0,0,2,kalen-jackson-1
William Jackson,2014-09-06,2,Houston,,Grambling State,W,1,5,0,0,william-jackson-3
Zachary Jackson,2014-09-06,2,Mississippi State,,Alabama-Birmingham,W,1,0,0,0,zachary-jackson-1
Kyshoen Jarrett,2014-09-06,2,Virginia Tech,@,Ohio State,W,2,35,0,1,kyshoen-jarrett-1
Rickey Jefferson,2014-09-06,2,Louisiana State,,Sam Houston State,W,1,18,0,0,rickey-jefferson-1
Josh Jenkins,2014-09-06,1,Army,,Buffalo,W,2,15,0,1,josh-jenkins-5
Randall Jette,2014-09-06,2,Massachusetts,,Colorado,L,1,29,0,1,randall-jette-1
Jadar Johnson,2014-09-06,2,Clemson,,South Carolina State,W,1,60,1,0,jadar-johnson-1
Hunter Kissinger,2014-09-06,2,Louisiana-Monroe,,Idaho,W,1,4,0,0,hunter-kissinger-1
Lairamie Lee,2014-09-06,2,North Texas,,Southern Methodist,W,1,0,0,0,lairamie-lee-1
Richard Leonard,2014-09-06,2,Florida International,,Wagner,W,1,60,0,1,richard-leonard-1
Taj Letman,2014-09-06,2,Marshall,,Rhode Island,W,1,19,0,0,taj-letman-1
Paris Logan,2014-09-06,2,Northern Illinois,@,Northwestern,W,1,0,0,1,paris-logan-1
Stephen Machanic,2014-09-06,1,Appalachian State,,Campbell,W,1,0,0,0,stephen-machanic-1
Trent Matthews,2014-09-06,2,Colorado State,@,Boise State,L,1,0,0,0,trent-matthews-1
Adrian McDonald,2014-09-06,2,Houston,,Grambling State,W,1,53,0,0,adrian-mcdonald-1
Dexter McDonald,2014-09-06,1,Kansas,,Southeast Missouri State,W,2,72,0,2,dexter-mcdonald-1
Doug Middleton,2014-09-06,2,Appalachian State,,Campbell,W,1,52,0,0,doug-middleton-1
Jalen Myrick,2014-09-06,2,Minnesota,,Middle Tennessee State,W,1,31,1,1,jalen-myrick-1
Quayshawn Nealy,2014-09-06,2,Georgia Tech,@,Tulane,W,1,10,1,0,quayshawn-nealy-1
Steven Nelson,2014-09-06,2,Oregon State,@,Hawaii,W,1,0,0,2,steven-nelson-1
Parry Nickerson,2014-09-06,2,Tulane,,Georgia Tech,L,1,0,0,0,parry-nickerson-1
Merrill Noel,2014-09-06,2,Wake Forest,,Gardner-Webb,W,1,4,0,1,merrill-noel-1
Rodman Noel,2014-09-06,2,North Carolina State,,Old Dominion,W,1,21,0,1,rodman-noel-1
Aarion Penton,2014-09-06,2,Missouri,@,Toledo,W,1,38,0,1,aarion-penton-2
Griffin Piatt,2014-09-06,2,California,,Sacramento State,W,1,0,0,1,griffin-piatt-1
Max Redfield,2014-09-06,2,Notre Dame,,Michigan,W,1,17,0,0,max-redfield-1
Kalan Reed,2014-09-06,2,Southern Mississippi,,Alcorn State,W,1,0,0,0,kalan-reed-1
Trovon Reed,2014-09-06,2,Auburn,,San Jose State,W,1,6,0,0,trovon-reed-1
Cody Riggs,2014-09-06,2,Notre Dame,,Michigan,W,1,0,0,1,cody-riggs-1
Donovan Riley,2014-09-06,2,Virginia Tech,@,Ohio State,W,1,63,1,0,donovan-riley-1
Cody Robinson,2014-09-06,2,Louisiana-Monroe,,Idaho,W,1,0,0,0,cody-robinson-1
Quinten Rollins,2014-09-06,2,Miami (OH),,Eastern Kentucky,L,1,0,0,0,quinten-rollins-1
Daquan Romero,2014-09-06,2,Virginia,,Richmond,W,1,0,0,0,daquan-romero-1
Joel Ross,2014-09-06,1,Appalachian State,,Campbell,W,1,0,0,0,joel-ross-2
Auggie Sanchez,2014-09-06,2,South Florida,,Maryland,L,1,0,0,0,auggie-sanchez-1
Jon Sanchez,2014-09-06,2,San Diego State,@,North Carolina,L,1,6,0,0,jon-sanchez-1
Zack Sanchez,2014-09-06,2,Oklahoma,@,Tulsa,W,1,0,0,0,zack-sanchez-1
Tim Scott,2014-09-06,2,North Carolina,,San Diego State,W,1,0,0,0,tim-scott-1
Elijah Shumate,2014-09-06,2,Notre Dame,,Michigan,W,1,16,0,1,elijah-shumate-1
Demond Smith,2014-09-06,2,Georgia Tech,@,Tulane,W,1,0,0,1,demond-smith-1
Preston Smith,2014-09-06,2,Mississippi State,,Alabama-Birmingham,W,1,21,1,0,preston-smith-2
Shermarke Spence,2014-09-06,2,Florida International,,Wagner,W,1,0,0,0,shermarke-spence-1
Deion Stanley,2014-09-06,2,Georgia Southern,,Savannah State,W,1,0,0,0,deion-stanley-1
Brian Suite,2014-09-06,2,Utah State,,Idaho State,W,1,0,0,0,brian-suite-1
Dwayne Thomas,2014-09-06,2,Louisiana State,,Sam Houston State,W,1,0,0,0,dwayne-thomas-2
Darian Thompson,2014-09-06,2,Boise State,,Colorado State,W,1,0,0,0,darian-thompson-1
Tedric Thompson,2014-09-06,2,Colorado,@,Massachusetts,W,1,1,0,1,tedric-thompson-1
Kennedy Tulimaseali,2014-09-06,2,Hawaii,,Oregon State,L,1,0,0,0,kennedy-tulimaseali-1
Brian Walker,2014-09-06,2,North Carolina,,San Diego State,W,2,126,0,0,brian-walker-3
Johnny Ward,2014-09-06,2,South Florida,,Maryland,L,1,0,0,0,johnny-ward-1
Ryland Ward,2014-09-06,2,Bowling Green State,,Virginia Military Institute,W,1,19,0,0,ryland-ward-1
Dutton Watson,2014-09-06,2,North Texas,,Southern Methodist,W,1,24,0,0,dutton-watson-1
Jermaine Whitehead,2014-09-06,2,Auburn,,San Jose State,W,1,19,0,0,jermaine-whitehead-1
Bryan Williams,2014-09-06,2,Georgia State,,New Mexico State,L,1,0,0,1,bryan-williams-2
Damien Wilson,2014-09-06,2,Minnesota,,Middle Tennessee State,W,1,1,0,0,damien-wilson-1
Jason Wilson,2014-09-06,2,Central Michigan,@,Purdue,W,1,0,0,1,jason-wilson-1
Xavier Woods,2014-09-06,2,Louisiana Tech,@,Louisiana,W,1,46,1,1,xavier-woods-1
Joey Mbu,2014-09-11,3,Houston,@,Brigham Young,L,1,0,0,0,joey-mbu-1
Trevon Stewart,2014-09-11,3,Houston,@,Brigham Young,L,1,0,0,0,trevon-stewart-1
Sheldon Wade,2014-09-11,3,North Texas,,Louisiana Tech,L,1,0,0,0,sheldon-wade-1
Adrian Amos,2014-09-13,3,Penn State,@,Rutgers,W,1,0,0,0,adrian-amos-1
Josh Augusta,2014-09-13,3,Missouri,,Central Florida,W,1,0,0,0,josh-augusta-1
Bobby Baker,2014-09-13,3,Alabama-Birmingham,,Alabama A&M,W,1,13,0,0,bobby-baker-1
Josh Banks,2014-09-13,3,Wake Forest,@,Utah State,L,1,70,1,0,josh-banks-2
Brandon Bell,2014-09-13,3,Penn State,@,Rutgers,W,1,0,0,0,brandon-bell-2
Briean Boddy-Calhoun,2014-09-13,3,Minnesota,@,Texas Christian,L,1,3,0,1,briean-boddy-calhoun-1
James Britton,2014-09-13,3,Navy,@,Texas State,W,1,17,0,0,james-britton-1
Chris Brown,2014-09-13,3,Middle Tennessee State,,Western Kentucky,W,1,0,0,0,chris-brown-12
Devin Butler,2014-09-13,3,Notre Dame,N,Purdue,W,1,0,0,0,devin-butler-1
Tere Calloway,2014-09-13,3,Nevada,@,Arizona,L,1,3,0,0,tere-calloway-1
Maurice Canady,2014-09-13,3,Virginia,,Louisville,W,1,0,0,0,maurice-canady-1
Nathan Carpenter,2014-09-13,3,Ohio,@,Marshall,L,1,0,0,1,nathan-carpenter-1
Sam Carter,2014-09-13,2,Texas Christian,,Minnesota,W,1,0,0,1,sam-carter-1
Tolando Cleveland,2014-09-13,3,Mississippi State,@,South Alabama,W,1,45,0,0,tolando-cleveland-1
Trevon Coley,2014-09-13,3,Florida Atlantic,,Tulsa,W,1,3,0,0,trevon-coley-1
Erick Dargan,2014-09-13,3,Oregon,,Wyoming,W,2,35,0,1,erick-dargan-1
Donte Deayon,2014-09-13,3,Boise State,@,Connecticut,W,1,50,0,0,donte-deayon-1
Matt Dellinger,2014-09-13,3,Kent State,@,Ohio State,L,1,0,0,0,matt-dellinger-1
Trey Dudley-Giles,2014-09-13,3,Massachusetts,@,Vanderbilt,L,1,2,0,1,trey-dudley-giles-1
Devon Edwards,2014-09-13,3,Duke,,Kansas,W,1,13,0,0,devon-edwards-1
Evrett Edwards,2014-09-13,3,Duke,,Kansas,W,1,34,0,1,evrett-edwards-1
Lamarcus Farmer,2014-09-13,3,Alabama-Birmingham,,Alabama A&M,W,1,0,0,1,lamarcus-farmer-1
Jacoby Glenn,2014-09-13,2,Central Florida,@,Missouri,L,1,31,0,0,jacoby-glenn-1
Senquez Golson,2014-09-13,3,Mississippi,,Louisiana,W,2,86,0,1,senquez-golson-1
Chris Hackett,2014-09-13,2,Texas Christian,,Minnesota,W,1,12,0,1,chris-hackett-1
Anthony Harris,2014-09-13,3,Virginia,,Louisville,W,1,7,0,1,anthony-harris-4
Chris Hawkins,2014-09-13,3,Southern California,@,Boston College,L,1,0,0,0,chris-hawkins-4
Josh Hawkins,2014-09-13,3,East Carolina,@,Virginia Tech,W,2,11,0,1,josh-hawkins-4
B.J. Hill,2014-09-13,3,North Carolina State,@,South Florida,W,1,0,0,0,bj-hill-3
Lewis Hill,2014-09-13,3,New Mexico State,@,Texas-El Paso,L,1,0,0,0,lewis-hill-1
Malcolm Hill,2014-09-13,2,Rice,@,Texas A&M,L,1,0,0,0,malcolm-hill-1
Mike Hilton,2014-09-13,3,Mississippi,,Louisiana,W,1,0,0,1,mike-hilton-1
Gerod Holliman,2014-09-13,3,Louisville,@,Virginia,L,2,0,0,0,gerod-holliman-1
Kevin Johnson,2014-09-13,3,Eastern Michigan,@,Old Dominion,L,1,0,0,0,kevin-johnson-8
Calvin Jones,2014-09-13,3,Alabama-Birmingham,,Alabama A&M,W,1,0,0,0,calvin-jones-5
Ryan Keiser,2014-09-13,3,Penn State,@,Rutgers,W,1,0,0,1,ryan-keiser-1
Derrick Kindred,2014-09-13,2,Texas Christian,,Minnesota,W,1,35,0,2,derrick-kindred-1
Raphael Kirby,2014-09-13,3,Miami (FL),,Arkansas State,W,1,-1,0,0,raphael-kirby-1
Ashton Lampkin,2014-09-13,3,Oklahoma State,,Texas-San Antonio,W,1,50,1,1,ashton-lampkin-1
Mitch Lane,2014-09-13,3,Louisiana-Monroe,@,Louisiana State,L,1,0,0,0,mitch-lane-1
Carl Lee Jr,2014-09-13,3,Arkansas State,@,Miami (FL),L,1,0,0,0,carl-lee-jr-1
Taj Letman,2014-09-13,3,Marshall,,Ohio,W,1,0,0,0,taj-letman-1
Jourdan Lewis,2014-09-13,3,Michigan,,Miami (OH),W,1,0,0,0,jourdan-lewis-1
William Likely,2014-09-13,3,Maryland,,West Virginia,L,1,1,0,1,william-likely-1
Nick Mangieri,2014-09-13,2,Indiana,@,Bowling Green State,L,1,0,0,1,nick-mangieri-1
Nico Marley,2014-09-13,3,Tulane,,Southeastern Louisiana,W,1,3,0,1,nico-marley-1
Ladarrell McNeil,2014-09-13,3,Tennessee,@,Oklahoma,L,1,0,0,0,ladarrell-mcneil-1
Wesley Miller,2014-09-13,3,Texas-El Paso,,New Mexico State,W,1,0,0,0,wesley-miller-1
Marlon Moore,2014-09-13,3,Northern Illinois,@,Nevada-Las Vegas,W,1,0,0,0,marlon-moore-3
Jonathan Moxey,2014-09-13,3,Boise State,@,Connecticut,W,1,0,0,1,jonathan-moxey-1
T.J. Mutcherson,2014-09-13,3,Iowa State,@,Iowa,W,1,8,0,0,tj-mutcherson-1
