Player,Date,G,School,Loc,Opponent,WL,Rec,Rec Yards,Rec Avg,Rec TD,unique_id
Brandon Rideau,2004-09-25,4,Kansas,,Texas Tech,L,7,69,9.9,1,brandon-rideau-1
Dante Ridgeway,2004-09-25,4,Ball State,,Western Michigan,W,9,217,24.1,3,dante-ridgeway-1
Gerald Riggs Jr.,2004-09-25,3,Tennessee,,Louisiana Tech,W,1,12,12.0,0,gerald-riggs-jr-1
Jaja Riley,2004-09-25,4,Nevada-Las Vegas,,Utah State,L,1,-2,-2.0,0,jaja-riley-1
Trovon Riley,2004-09-25,4,Western Michigan,@,Ball State,L,3,17,5.7,0,trovon-riley-1
Trumaine Riley,2004-09-25,4,Eastern Michigan,,Eastern Illinois,L,1,64,64.0,1,trumaine-riley-1
Edwin Rios,2004-09-25,3,East Carolina,,Cincinnati,L,1,8,8.0,0,edwin-rios-1
Ross Rix,2004-09-25,4,Louisiana,,Middle Tennessee State,W,1,13,13.0,0,ross-rix-1
Eric Roberts,2004-09-25,4,Navy,,Vanderbilt,W,3,58,19.3,0,eric-roberts-1
Marques Roberts,2004-09-25,3,Baylor,,North Texas,W,5,76,15.2,1,marques-roberts-1
Demetri Robinson,2004-09-25,4,Louisiana State,,Mississippi State,W,1,0,0.0,0,demetri-robinson-1
Dominic Robinson,2004-09-25,3,Florida State,,Clemson,W,1,10,10.0,0,dominic-robinson-1
Kevin Robinson,2004-09-25,4,Utah State,@,Nevada-Las Vegas,W,1,8,8.0,0,kevin-robinson-1
Michael Robinson,2004-09-25,4,Penn State,@,Wisconsin,L,1,49,49.0,0,michael-robinson-1
Tielor Robinson,2004-09-25,3,Army,@,Connecticut,L,3,7,2.3,0,tielor-robinson-1
Courtney Roby,2004-09-25,4,Indiana,,Michigan State,L,5,86,17.2,0,courtney-roby-1
Cory Rodgers,2004-09-25,4,Texas Christian,,South Florida,L,4,64,16.0,0,cory-rodgers-1
Jerad Romo,2004-09-25,4,Southern Methodist,,San Jose State,W,1,14,14.0,1,jerad-romo-1
Dante Rosario,2004-09-25,3,Oregon,,Idaho,W,1,0,0.0,0,dante-rosario-1
Eddie Royal,2004-09-25,4,Virginia Tech,,North Carolina State,L,2,47,23.5,0,eddie-royal-1
Mark Rubin,2004-09-25,4,Penn State,@,Wisconsin,L,2,21,10.5,0,mark-rubin-1
Chris Rudanovic,2004-09-25,4,Indiana,,Michigan State,L,1,12,12.0,1,chris-rudanovic-1
Mike Ruegger,2004-09-25,3,South Florida,@,Texas Christian,W,2,19,9.5,0,mike-ruegger-1
Matt Rushbrook,2004-09-25,4,Southern Methodist,,San Jose State,W,1,0,0.0,0,matt-rushbrook-1
J.R. Russell,2004-09-25,3,Louisville,@,North Carolina,W,8,63,7.9,0,jr-russell-1
Anthony Russo,2004-09-25,3,Washington,@,Notre Dame,L,1,13,13.0,0,anthony-russo-1
Cleannord Saintil,2004-09-25,3,Middle Tennessee State,@,Louisiana,L,9,61,6.8,0,cleannord-saintil-1
Lorne Sam,2004-09-25,3,Florida State,,Clemson,W,1,14,14.0,0,lorne-sam-1
Jeff Samardzija,2004-09-25,4,Notre Dame,,Washington,W,3,48,16.0,0,jeff-samardzija-1
Jason Samples,2004-09-25,4,Troy,@,South Carolina,L,4,57,14.3,0,jason-samples-1
Bill Sampy,2004-09-25,4,Louisiana,,Middle Tennessee State,W,6,79,13.2,0,bill-sampy-1
Steve Savoy,2004-09-25,4,Utah,,Air Force,W,2,24,12.0,1,steve-savoy-1
Bo Scaife,2004-09-25,3,Texas,,Rice,W,2,31,15.5,1,bo-scaife-1
Tony Scheffler,2004-09-25,4,Western Michigan,@,Ball State,L,6,68,11.3,1,tony-scheffler-1
Josh Schmidt,2004-09-25,4,Notre Dame,,Washington,W,1,14,14.0,0,josh-schmidt-1
Chad Scott,2004-09-25,4,North Carolina,,Louisville,L,2,9,4.5,0,chad-scott-2
Eric Scott,2004-09-25,3,Kentucky,@,Florida,L,1,15,15.0,0,eric-scott-1
Jerramy Scott,2004-09-25,4,Michigan State,@,Indiana,W,2,6,3.0,0,jerramy-scott-1
Ryan Scott,2004-09-25,4,Memphis,@,Alabama-Birmingham,L,2,59,29.5,0,ryan-scott-1
Agim Shabaj,2004-09-25,4,Michigan State,@,Indiana,W,1,28,28.0,0,agim-shabaj-1
Sonny Shackelford,2004-09-25,3,Washington,@,Notre Dame,L,3,38,12.7,0,sonny-shackelford-1
Allynson Sheffield,2004-09-25,3,South Florida,@,Texas Christian,W,2,0,0.0,0,allynson-sheffield-1
Matt Shelton,2004-09-25,4,Notre Dame,,Washington,W,4,74,18.5,2,matt-shelton-1
Trent Shelton,2004-09-25,3,Baylor,,North Texas,W,2,42,21.0,0,trent-shelton-1
Anthony Sherrell,2004-09-25,4,Eastern Michigan,,Eastern Illinois,L,1,6,6.0,0,anthony-sherrell-1
Mark Simmons,2004-09-25,4,Kansas,,Texas Tech,L,3,30,10.0,0,mark-simmons-1
Ryan Simonak,2004-09-25,3,Rice,@,Texas,L,3,27,9.0,0,ryan-simonak-1
Rufus Skillern,2004-09-25,3,San Jose State,@,Southern Methodist,L,5,33,6.6,0,rufus-skillern-1
O.J. Small,2004-09-25,3,Florida,,Kentucky,W,4,29,7.3,0,o-j-small-1
Alex Smith,2004-09-25,3,Stanford,,Southern California,L,5,45,9.0,0,alex-smith-2
Brandon Smith,2004-09-25,3,Vanderbilt,@,Navy,L,3,24,8.0,1,brandon-smith-5
Bret Smith,2004-09-25,3,Tennessee,,Louisiana Tech,W,3,78,26.0,2,bret-smith-1
Gerald Smith,2004-09-25,4,Penn State,@,Wisconsin,L,1,6,6.0,0,gerald-smith-1
Steve Smith,2004-09-25,4,Southern California,@,Stanford,W,7,129,18.4,1,steve-smith-2
Luke Smith-Anderson,2004-09-25,4,Idaho,@,Oregon,L,1,-3,-3.0,0,luke-smith-anderson-1
Jason Snelling,2004-09-25,4,Virginia,,Syracuse,W,1,5,5.0,0,jason-snelling-1
Clinton Solomon,2004-09-25,4,Iowa,@,Michigan,L,4,64,16.0,0,clinton-solomon-1
Matt Spaeth,2004-09-25,4,Minnesota,,Northwestern,W,5,72,14.4,0,matt-spaeth-1
Brian Sparks,2004-09-25,4,Connecticut,,Army,W,2,20,10.0,0,brian-sparks-1
Caleb Spencer,2004-09-25,4,Nevada,@,San Diego State,L,10,103,10.3,0,caleb-spencer-1
Carston Stahr,2004-09-25,4,Air Force,@,Utah,L,1,6,6.0,1,carston-stahr-1
Booker Stanley,2004-09-25,4,Wisconsin,,Penn State,W,2,13,6.5,0,booker-stanley-1
Jerome Stegall,2004-09-25,4,Arkansas State,@,Louisiana-Monroe,W,4,72,18.0,1,jerome-stegall-1
Syndric Steptoe,2004-09-25,4,Arizona,,Washington State,L,6,105,17.5,2,syndric-steptoe-1
Carl Stewart,2004-09-25,4,Auburn,,Citadel,W,2,28,14.0,0,carl-stewart-1
Allan Stone,2004-09-25,4,New Mexico,@,New Mexico State,W,1,9,9.0,0,allan-stone-1
Chauncey Stovall,2004-09-25,3,Florida State,,Clemson,W,7,96,13.7,1,chauncey-stovall-1
Darrell Strong,2004-09-25,3,Pittsburgh,,Furman,W,1,9,9.0,0,darrell-strong-1
Taylor Stubblefield,2004-09-25,3,Purdue,@,Illinois,W,11,115,10.5,3,taylor-stubblefield-1
Chansi Stuckey,2004-09-25,4,Clemson,@,Florida State,L,2,4,2.0,0,chansi-stuckey-1
Steve Suter,2004-09-25,4,Maryland,@,Duke,W,5,53,10.6,0,steve-suter-1
Jayson Swain,2004-09-25,3,Tennessee,,Louisiana Tech,W,1,42,42.0,0,jayson-swain-1
Rudy Sylvan,2004-09-25,4,Ohio,,Buffalo,W,1,8,8.0,1,rudy-sylvan-1
Chris Talley,2004-09-25,4,Eastern Michigan,,Eastern Illinois,L,3,22,7.3,0,chris-talley-1
Jacob Tamme,2004-09-25,3,Kentucky,@,Florida,L,1,7,7.0,0,jacob-tamme-1
Matthew Tant,2004-09-25,3,Vanderbilt,@,Navy,L,3,35,11.7,0,matthew-tant-1
Courtney Taylor,2004-09-25,4,Auburn,,Citadel,W,3,31,10.3,0,courtney-taylor-1
Ramonce Taylor,2004-09-25,3,Texas,,Rice,W,1,13,13.0,0,ramonce-taylor-1
Jason Teague,2004-09-25,4,Michigan State,@,Indiana,W,3,19,6.3,0,jason-teague-1
Martin Teal,2004-09-25,4,Troy,@,South Carolina,L,2,18,9.0,0,martin-teal-1
David Thomas,2004-09-25,3,Texas,,Rice,W,4,90,22.5,2,david-thomas-1
Hannibal Thomas,2004-09-25,4,Cincinnati,@,East Carolina,W,4,36,9.0,1,hannibal-thomas-1
Matthew Thomas,2004-09-25,4,South Carolina,,Troy,W,2,36,18.0,0,matthew-thomas-1
Corey Thompson,2004-09-25,4,Duke,,Maryland,L,2,44,22.0,0,corey-thompson-1
Dwayne Thompson,2004-09-25,4,West Virginia,,James Madison,W,2,23,11.5,0,dwayne-thompson-1
Tyson Thompson,2004-09-25,3,San Jose State,@,Southern Methodist,L,2,4,2.0,0,tyson-thompson-2
Craphonso Thorpe,2004-09-25,3,Florida State,,Clemson,W,4,20,5.0,0,craphonso-thorpe-1
Joshua Tinch,2004-09-25,3,Louisville,@,North Carolina,W,1,19,19.0,0,joshua-tinch-1
Derrick Tinsley,2004-09-25,3,Tennessee,,Louisiana Tech,W,1,10,10.0,0,derrick-tinsley-1
Tim Tolbert,2004-09-25,4,New Mexico State,,New Mexico,L,2,10,5.0,0,tim-tolbert-1
Joe Toledo,2004-09-25,3,Washington,@,Notre Dame,L,2,27,13.5,0,joe-toledo-1
Jason Tomlinson,2004-09-25,4,Navy,,Vanderbilt,W,3,57,19.0,0,jason-tomlinson-1
Marvin Townes,2004-09-25,3,East Carolina,,Cincinnati,L,1,-3,-3.0,0,marvin-townes-1
Lorenzo Townsend,2004-09-25,4,Mississippi,@,Wyoming,L,2,14,7.0,0,lorenzo-townsend-1
Matt Trannon,2004-09-25,4,Michigan State,@,Indiana,W,6,94,15.7,0,matt-trannon-1
Joey Trappey,2004-09-25,3,Louisiana-Monroe,,Arkansas State,L,2,44,22.0,0,joey-trappey-1
Jeremy Trimble,2004-09-25,3,Army,@,Connecticut,L,2,34,17.0,0,jeremy-trimble-1
Daccus Turman,2004-09-25,4,South Carolina,,Troy,W,1,6,6.0,0,daccus-turman-1
Jared Ulekowski,2004-09-25,3,Army,@,Connecticut,L,2,19,9.5,0,jared-ulekowski-1
Justin Valentine,2004-09-25,4,Minnesota,,Northwestern,W,1,3,3.0,1,justin-valentine-1
Jermarcus Veal,2004-09-25,3,East Carolina,,Cincinnati,L,2,18,9.0,1,jermarcus-veal-1
Justin Vincent,2004-09-25,4,Louisiana State,,Mississippi State,W,1,16,16.0,0,justin-vincent-1
Jerod Void,2004-09-25,3,Purdue,@,Illinois,W,3,19,6.3,0,jerod-void-1
John Wadkowski,2004-09-25,3,Wyoming,,Mississippi,W,1,4,4.0,0,john-wadkowski-1
Chuck Walker,2004-09-25,4,Arkansas State,@,Louisiana-Monroe,W,1,5,5.0,0,chuck-walker-1
Jo Jo Walker,2004-09-25,4,Maryland,@,Duke,W,2,38,19.0,0,jo-jo-walker-1
Johnny Walker,2004-09-25,4,Colorado State,,Montana State,W,6,78,13.0,0,johnny-walker-1
Tyrone Walker,2004-09-25,4,Western Michigan,@,Ball State,L,2,-4,-2.0,0,tyrone-walker-1
Cooper Wallace,2004-09-25,4,Auburn,,Citadel,W,1,8,8.0,0,cooper-wallace-1
Jakari Wallace,2004-09-25,4,Minnesota,,Northwestern,W,2,15,7.5,0,jakari-wallace-1
J.P. Waller,2004-09-25,4,Air Force,@,Utah,L,2,25,12.5,0,jp-waller-1
Antonio Warren,2004-09-25,4,Arkansas State,@,Louisiana-Monroe,W,1,-7,-7.0,0,antonio-warren-1
Paris Warren,2004-09-25,4,Utah,,Air Force,W,6,137,22.8,1,paris-warren-2
Cedric Washington,2004-09-25,4,Arkansas,,Alabama,W,2,45,22.5,0,cedric-washington-1
Kenny Washington,2004-09-25,3,Oregon,,Idaho,W,2,55,27.5,0,kenny-washington-1
Leon Washington,2004-09-25,3,Florida State,,Clemson,W,2,7,3.5,0,leon-washington-1
Richard Washington,2004-09-25,3,North Carolina State,@,Virginia Tech,W,2,28,14.0,0,richard-washington-1
Brian Watson,2004-09-25,4,Buffalo,@,Ohio,L,1,11,11.0,0,brian-watson-1
Jerald Watson,2004-09-25,4,Auburn,,Citadel,W,1,3,3.0,0,jerald-watson-1
Drew Weatherly,2004-09-25,4,Maryland,@,Duke,W,2,22,11.0,0,drew-weatherly-1
Jeffrey Webb,2004-09-25,3,San Diego State,,Nevada,W,9,101,11.2,1,jeffrey-webb-1
Anthony Wheat-Brown,2004-09-25,4,Oregon State,@,Arizona State,L,5,48,9.6,0,anthony-wheat-brown-1
Ernie Wheelwright,2004-09-25,4,Minnesota,,Northwestern,W,2,14,7.0,0,ernie-wheelwright-1
Brandon White,2004-09-25,4,Wisconsin,,Penn State,W,2,29,14.5,0,brandon-white-1
Darron White,2004-09-25,4,Memphis,@,Alabama-Birmingham,L,5,101,20.2,0,darron-white-1
Marlon White,2004-09-25,3,Vanderbilt,@,Navy,L,3,68,22.7,1,marlon-white-1
Roddy White,2004-09-25,3,Alabama-Birmingham,,Memphis,W,8,177,22.1,3,roddy-white-1
Terrence Whitehead,2004-09-25,3,Oregon,,Idaho,W,3,44,14.7,1,terrence-whitehead-1
Noah Whiteside,2004-09-25,4,South Carolina,,Troy,W,3,42,14.0,0,noah-whiteside-1
Bobby Whithorne,2004-09-25,3,Washington,@,Notre Dame,L,2,36,18.0,0,bobby-whithorne-1
Brandon Williams,2004-09-25,4,Wisconsin,,Penn State,W,3,64,21.3,0,brandon-williams-6
Carnell Williams,2004-09-25,4,Auburn,,Citadel,W,1,9,9.0,0,carnell-williams-1
Corey Williams,2004-09-25,3,Washington,@,Notre Dame,L,5,72,14.4,0,corey-williams-1
DeAngelo Williams,2004-09-25,4,Memphis,@,Alabama-Birmingham,L,1,3,3.0,0,deangelo-williams-1
Jason Williams,2004-09-25,4,Connecticut,,Army,W,5,73,14.6,0,jason-williams-1
Ray Williams,2004-09-25,3,Purdue,@,Illinois,W,1,4,4.0,0,ray-williams-1
Ricky Williams,2004-09-25,4,Arizona,,Washington State,L,1,38,38.0,0,ricky-williams-1
Roydell Williams,2004-09-25,3,Tulane,,Southern Mississippi,L,1,32,32.0,0,roydell-williams-1
Shelvion Williams,2004-09-25,4,Nevada-Las Vegas,,Utah State,L,1,8,8.0,1,shelvion-williams-1
T.J. Williams,2004-09-25,3,North Carolina State,@,Virginia Tech,W,2,14,7.0,0,tj-williams-2
Bryan Williamson,2004-09-25,4,Ball State,,Western Michigan,W,1,4,4.0,0,bryan-williamson-1
Troy Williamson,2004-09-25,4,South Carolina,,Troy,W,6,105,17.5,0,troy-williamson-1
Jason Wood,2004-09-25,4,Arkansas State,@,Louisiana-Monroe,W,2,37,18.5,0,jason-wood-1
Brandon Wright,2004-09-25,4,Mississippi State,@,Louisiana State,L,1,0,0.0,0,brandon-wright-1
Dwight Wright,2004-09-25,4,Oregon State,@,Arizona State,L,1,55,55.0,0,dwight-wright-1
Jerome Wright,2004-09-25,4,Utah,,Air Force,W,1,15,15.0,0,jerome-wright-1
Jomar Wright,2004-09-25,4,Duke,,Maryland,L,1,18,18.0,0,jomar-wright-1
Kerry Wright,2004-09-25,3,Middle Tennessee State,@,Louisiana,L,8,76,9.5,0,kerry-wright-1
Chancellor Young,2004-09-25,4,Duke,,Maryland,L,1,8,8.0,0,chancellor-young-1
Chris Young,2004-09-25,3,Vanderbilt,@,Navy,L,2,19,9.5,0,chris-young-3
Marvin Young,2004-09-25,2,Southern Mississippi,@,Tulane,W,3,41,13.7,1,marvin-young-1
Dominique Zeigler,2004-09-25,3,Baylor,,North Texas,W,5,43,8.6,1,dominique-zeigler-1
Brad Bates,2004-09-29,4,Marshall,,Miami (OH),W,6,66,11.0,2,brad-bates-1
Ryan Busing,2004-09-29,5,Miami (OH),@,Marshall,L,3,33,11.0,0,ryan-busing-1
Earl Charles,2004-09-29,4,Marshall,,Miami (OH),W,1,7,7.0,0,earl-charles-1
Josh Davis,2004-09-29,4,Marshall,,Miami (OH),W,7,61,8.7,1,josh-davis-1
Joe Deifel,2004-09-29,4,Marshall,,Miami (OH),W,1,8,8.0,0,joe-deifel-1
Marcus Fitzgerald,2004-09-29,4,Marshall,,Miami (OH),W,1,5,5.0,0,marcus-fitzgerald-1
Korey Kirkpatrick,2004-09-29,5,Miami (OH),@,Marshall,L,1,1,1.0,1,korey-kirkpatrick-1
Michael Larkin,2004-09-29,5,Miami (OH),@,Marshall,L,3,79,26.3,0,michael-larkin-1
Jeff Mullins,2004-09-29,4,Marshall,,Miami (OH),W,2,18,9.0,0,jeff-mullins-1
Brandon Murphy,2004-09-29,5,Miami (OH),@,Marshall,L,1,6,6.0,0,brandon-murphy-1
Martin Nance,2004-09-29,5,Miami (OH),@,Marshall,L,1,6,6.0,0,martin-nance-1
Donte' Newsome,2004-09-29,4,Marshall,,Miami (OH),W,1,-1,-1.0,0,donte-newsome-1
Ryne Robinson,2004-09-29,5,Miami (OH),@,Marshall,L,2,10,5.0,0,ryne-robinson-1
Mike Smith,2004-09-29,5,Miami (OH),@,Marshall,L,3,9,3.0,0,mike-smith-1
Emmanuel Spann,2004-09-29,4,Marshall,,Miami (OH),W,4,20,5.0,0,emmanuel-spann-1
Cornell Brockington,2004-09-30,5,Connecticut,,Pittsburgh,W,2,-2,-1.0,0,cornell-brockington-1
Matt Cutaia,2004-09-30,5,Connecticut,,Pittsburgh,W,3,52,17.3,0,matt-cutaia-1
Joe Delsardo,2004-09-30,4,Pittsburgh,@,Connecticut,L,4,69,17.3,0,joe-delsardo-1
Frank Divis,2004-09-30,5,Navy,@,Air Force,W,1,13,13.0,0,frank-divis-1
Sam Dorvil,2004-09-30,5,Connecticut,,Pittsburgh,W,1,9,9.0,0,sam-dorvil-1
Erik Gill,2004-09-30,4,Pittsburgh,@,Connecticut,L,1,22,22.0,0,erik-gill-1
Keron Henry,2004-09-30,5,Connecticut,,Pittsburgh,W,7,86,12.3,1,keron-henry-1
Chris Holstege,2004-09-30,5,Air Force,,Navy,L,1,9,9.0,0,chris-holstege-1
Raymond Kirkley,2004-09-30,4,Pittsburgh,@,Connecticut,L,4,47,11.8,0,raymond-kirkley-1
Greg Lee,2004-09-30,4,Pittsburgh,@,Connecticut,L,2,129,64.5,1,greg-lee-1
Brandon McLean,2004-09-30,5,Connecticut,,Pittsburgh,W,2,19,9.5,0,brandon-mclean-1
Alec Messerall,2004-09-30,5,Air Force,,Navy,L,10,103,10.3,0,alec-messerall-1
Dan Murray,2004-09-30,5,Connecticut,,Pittsburgh,W,1,13,13.0,0,dan-murray-1
Marco Nelson,2004-09-30,5,Navy,@,Air Force,W,2,70,35.0,0,marco-nelson-1
Eric Roberts,2004-09-30,5,Navy,@,Air Force,W,1,10,10.0,0,eric-roberts-1
Brian Sparks,2004-09-30,5,Connecticut,,Pittsburgh,W,3,33,11.0,0,brian-sparks-1
Darnell Stephens,2004-09-30,5,Air Force,,Navy,L,1,19,19.0,1,darnell-stephens-1
Larry Taylor,2004-09-30,5,Connecticut,,Pittsburgh,W,1,6,6.0,0,larry-taylor-1
Jason Tomlinson,2004-09-30,5,Navy,@,Air Force,W,1,12,12.0,0,jason-tomlinson-1
J.P. Waller,2004-09-30,5,Air Force,,Navy,L,6,102,17.0,1,jp-waller-1
Jason Williams,2004-09-30,5,Connecticut,,Pittsburgh,W,3,21,7.0,0,jason-williams-1
Hank Baskett,2004-10-01,5,New Mexico,,Utah,L,4,75,18.8,0,hank-baskett-1
Chris Brawley,2004-10-01,5,New Mexico,,Utah,L,1,3,3.0,0,chris-brawley-1
Anthony Carter,2004-10-01,5,New Mexico,,Utah,L,1,3,3.0,0,anthony-carter-1
Logan Hall,2004-10-01,5,New Mexico,,Utah,L,1,2,2.0,0,logan-hall-1
Travis Latendresse,2004-10-01,5,Utah,@,New Mexico,W,1,8,8.0,0,travis-latendresse-1
Steve Savoy,2004-10-01,5,Utah,@,New Mexico,W,11,150,13.6,0,steve-savoy-1
Alex Smith,2004-10-01,5,Utah,@,New Mexico,W,1,21,21.0,0,alex-smith-3
Paris Warren,2004-10-01,5,Utah,@,New Mexico,W,2,9,4.5,0,paris-warren-2
T.J. Acree,2004-10-02,5,Boise State,,Southern Methodist,W,2,42,21.0,1,tj-acree-1
Grant Adams,2004-10-02,5,Boston College,,Massachusetts,W,1,6,6.0,0,grant-adams-1
Joseph Addai,2004-10-02,5,Louisiana State,@,Georgia,L,3,57,19.0,0,joseph-addai-1
Ashton Aikens,2004-10-02,5,Northwestern,,Ohio State,W,3,40,13.3,0,ashton-aikens-1
Aaron Alexander,2004-10-02,4,Army,,Texas Christian,L,1,41,41.0,0,aaron-alexander-3
Aaron Alexander,2004-10-02,5,Michigan State,@,Iowa,L,1,7,7.0,0,aaron-alexander-1
Brian Allbrooks,2004-10-02,5,Temple,,Bowling Green State,L,6,94,15.7,0,brian-allbrooks-1
Brandon Allen,2004-10-02,5,New Mexico State,@,Texas-El Paso,L,3,14,4.7,0,brandon-allen-1
Keith Allen,2004-10-02,4,Oregon,,Arizona State,L,2,14,7.0,0,keith-allen-1
David Alston,2004-10-02,5,Kent State,@,Central Michigan,L,2,-1,-0.5,0,david-alston-1
Danny Amendola,2004-10-02,5,Texas Tech,@,Oklahoma,L,1,13,13.0,0,danny-amendola-1
Chase Anastasio,2004-10-02,5,Notre Dame,,Purdue,L,1,15,15.0,0,chase-anastasio-1
Cory Anderson,2004-10-02,4,Tennessee,,Auburn,L,1,2,2.0,1,cory-anderson-1
David Anderson,2004-10-02,5,Colorado State,,Brigham Young,L,12,232,19.3,1,david-anderson-1
Lyonel Anderson,2004-10-02,5,Kansas,@,Nebraska,L,5,35,7.0,0,lyonel-anderson-1
Micah Andrews,2004-10-02,5,Wake Forest,@,North Carolina State,L,1,13,13.0,0,micah-andrews-1
Devin Aromashodu,2004-10-02,5,Auburn,@,Tennessee,W,2,50,25.0,0,devin-aromashodu-1
Adrian Arrington,2004-10-02,5,Michigan,@,Indiana,W,1,7,7.0,0,adrian-arrington-1
J.J. Arrington,2004-10-02,3,California,@,Oregon State,W,1,-6,-6.0,0,jj-arrington-1
Jabari Arthur,2004-10-02,5,Akron,@,Northern Illinois,L,4,31,7.8,0,jabari-arthur-1
Jason Avant,2004-10-02,5,Michigan,@,Indiana,W,2,27,13.5,0,jason-avant-1
Maurice Avery,2004-10-02,5,Memphis,,Houston,W,1,3,3.0,0,maurice-avery-1
Lawrence Bady,2004-10-02,5,Boise State,,Southern Methodist,W,1,1,1.0,0,lawrence-bady-1
Sean Bailey,2004-10-02,4,Georgia,,Louisiana State,W,1,21,21.0,1,sean-bailey-1
Joe Bain,2004-10-02,4,South Florida,,Southern Mississippi,L,2,17,8.5,0,joe-bain-1
Billy Bajema,2004-10-02,4,Oklahoma State,,Iowa State,W,3,76,25.3,0,billy-bajema-1
Chris Baker,2004-10-02,5,Arkansas,@,Florida,L,1,11,11.0,0,chris-baker-1
Chris Baker,2004-10-02,4,Rutgers,@,Syracuse,L,5,101,20.2,1,chris-baker-3
Dallas Baker,2004-10-02,4,Florida,,Arkansas,W,6,89,14.8,2,dallas-baker-1
Lee Baker,2004-10-02,4,Middle Tennessee State,@,North Texas,L,1,8,8.0,0,lee-baker-1
Tim Ball,2004-10-02,5,Duke,,Citadel,W,1,8,8.0,0,tim-ball-1
Marion Barber III,2004-10-02,5,Minnesota,,Penn State,W,1,2,2.0,0,marion-barber-iii-1
Chris Barclay,2004-10-02,5,Wake Forest,@,North Carolina State,L,4,19,4.8,0,chris-barclay-1
Josh Barge,2004-10-02,4,Wyoming,,Louisiana-Monroe,W,1,9,9.0,0,josh-barge-1
Gary Barnidge,2004-10-02,4,Louisville,,East Carolina,W,1,10,10.0,0,gary-barnidge-1
Lamart Barrett,2004-10-02,4,North Carolina State,,Wake Forest,W,1,15,15.0,0,lamart-barrett-1
Dan Basch,2004-10-02,5,Akron,@,Northern Illinois,L,1,6,6.0,0,dan-basch-1
Marcus Battle,2004-10-02,4,Rice,@,San Jose State,L,2,46,23.0,0,marcus-battle-1
Arliss Beach,2004-10-02,4,Kentucky,,Ohio,L,1,2,2.0,0,arliss-beach-1
Jean Beljour,2004-10-02,4,Rutgers,@,Syracuse,L,1,12,12.0,0,jean-beljour-1
Brian Bell,2004-10-02,5,Kent State,@,Central Michigan,L,2,21,10.5,0,brian-bell-1
Landel Bembo,2004-10-02,5,Syracuse,,Rutgers,W,2,17,8.5,0,landel-bembo-1
A.J. Bennett,2004-10-02,5,Eastern Michigan,,Idaho,L,5,45,9.0,0,aj-bennett-1
Cedric Benson,2004-10-02,4,Texas,,Baylor,W,3,23,7.7,0,cedric-benson-1
Butler Benton,2004-10-02,5,Cincinnati,,Alabama-Birmingham,L,1,3,3.0,0,butler-benton-1
Bobby Bernal-Wood,2004-10-02,5,Idaho,@,Eastern Michigan,W,12,153,12.8,0,bobby-bernal-wood-1
Brett Biggs,2004-10-02,5,Akron,@,Northern Illinois,L,2,27,13.5,1,brett-biggs-1
Jayson Bird,2004-10-02,5,Idaho,@,Eastern Michigan,W,5,42,8.4,0,jayson-bird-1
Decori Birmingham,2004-10-02,5,Arkansas,@,Florida,L,4,22,5.5,0,decori-birmingham-1
Brian Bishop,2004-10-02,5,Texas Tech,@,Oklahoma,L,1,7,7.0,0,brian-bishop-1
Cortley Blackmon,2004-10-02,5,Southern Methodist,@,Boise State,L,1,10,10.0,0,cortley-blackmon-1
Caleb Blankenship,2004-10-02,5,Tulsa,@,Hawaii,L,6,55,9.2,0,caleb-blankenship-1
Sherm Blaser,2004-10-02,5,Boise State,,Southern Methodist,W,1,5,5.0,0,sherm-blaser-1
Andy Blount,2004-10-02,5,North Texas,,Middle Tennessee State,W,3,31,10.3,0,andy-blount-1
Todd Blythe,2004-10-02,4,Iowa State,@,Oklahoma State,L,3,56,18.7,1,todd-blythe-1
Lorenzo Booker,2004-10-02,4,Florida State,,North Carolina,W,1,-3,-3.0,0,lorenzo-booker-1
Jovon Bouknight,2004-10-02,4,Wyoming,,Louisiana-Monroe,W,5,84,16.8,1,jovon-bouknight-1
Dwayne Bowe,2004-10-02,5,Louisiana State,@,Georgia,L,6,78,13.0,1,dwayne-bowe-1
Adarius Bowman,2004-10-02,5,North Carolina,@,Florida State,L,3,34,11.3,0,adarius-bowman-1
Cory Boyd,2004-10-02,5,South Carolina,@,Alabama,W,2,20,10.0,0,cory-boyd-1
Jayson Boyd,2004-10-02,4,Texas-El Paso,,New Mexico State,W,4,21,5.3,1,jayson-boyd-2
Trevor Brackett,2004-10-02,5,Nevada,@,Nevada-Las Vegas,L,3,42,14.0,0,trevor-brackett-1
Mark Bradford,2004-10-02,4,Stanford,,Washington,W,5,79,15.8,0,mark-bradford-1
Terrance Breaux,2004-10-02,5,Buffalo,,Central Florida,W,2,123,61.5,1,terrance-breaux-1
Kendal Briles,2004-10-02,5,Houston,@,Memphis,L,5,32,6.4,0,kendal-briles-1
John Bronson,2004-10-02,5,Penn State,@,Minnesota,L,2,14,7.0,0,john-bronson-1
Mike Brooks,2004-10-02,5,Arkansas State,@,Mississippi,L,4,8,2.0,0,mike-brooks-1
John Broussard,2004-10-02,4,San Jose State,,Rice,W,2,131,65.5,1,john-broussard-1
Quinton Broussard,2004-10-02,5,Toledo,,Ball State,W,2,12,6.0,0,quinton-broussard-1
Art Brown,2004-10-02,4,East Carolina,@,Louisville,L,1,1,1.0,0,art-brown-1
Curtis Brown,2004-10-02,5,Brigham Young,@,Colorado State,W,4,28,7.0,0,curtis-brown-3
