Player,Date,G,School,Loc,Opponent,WL,XP Made,XP Att,XP %,FG Made,FG Att,FG %,Pts,unique_id
Shawn Moffitt,2011-09-03,1,Central Florida,,Charleston Southern,W,5,5,100.0,0,1,0.0,5,shawn-moffitt-1
Matt Nelson,2011-09-03,1,Louisiana Tech,@,Southern Mississippi,L,2,2,100.0,1,1,100.0,5,matt-nelson-1
Will Oliver,2011-09-03,1,Colorado,@,Hawaii,L,2,2,100.0,1,1,100.0,5,will-oliver-1
Abelardo Perez,2011-09-03,1,San Diego State,,Cal Poly,W,7,7,100.0,0,1,0.0,7,abelardo-perez-1
John Potter,2011-09-03,1,Western Michigan,@,Michigan,L,1,1,100.0,1,2,50.0,4,john-potter-1
Robert Randolph,2011-09-03,1,Virginia,,William & Mary,W,4,4,100.0,4,4,100.0,16,robert-randolph-1
Grant Ressel,2011-09-03,1,Missouri,,Miami (OH),W,2,2,100.0,1,1,100.0,5,grant-ressel-1
Trevor Romaine,2011-09-03,1,Oregon State,,Sacramento State,L,2,2,100.0,2,3,66.7,8,trevor-romaine-1
Bryson Rose,2011-09-03,1,Mississippi,,Brigham Young,L,1,1,100.0,2,2,100.0,7,bryson-rose-1
David Ruffer,2011-09-03,1,Notre Dame,,South Florida,L,2,2,100.0,0,1,0.0,2,david-ruffer-1
Niklas Sade,2011-09-03,1,North Carolina State,,Liberty,W,4,5,80.0,1,1,100.0,7,niklas-sade-1
Jaime Salazar,2011-09-03,1,Arizona,,Northern Arizona,W,4,5,80.0,0,1,0.0,4,jaime-salazar-1
Cairo Santos,2011-09-03,1,Tulane,,Southeastern Louisiana,W,6,6,100.0,1,1,100.0,9,cairo-santos-1
Steven Schott,2011-09-03,1,Ball State,N,Indiana,W,3,3,100.0,2,2,100.0,9,steven-schott-1
Quinn Sharp,2011-09-03,1,Oklahoma State,,Louisiana,W,7,7,100.0,4,4,100.0,19,quinn-sharp-1
Jeremy Shelley,2011-09-03,1,Alabama,,Kent State,W,6,6,100.0,2,2,100.0,12,jeremy-shelley-1
Kip Smith,2011-09-03,1,UCLA,@,Houston,L,4,5,80.0,0,1,0.0,4,kip-smith-1
Will Snyderwine,2011-09-03,1,Duke,,Richmond,L,3,3,100.0,0,2,0.0,3,will-snyderwine-1
Justin Sorensen,2011-09-03,1,Brigham Young,@,Mississippi,W,2,2,100.0,0,1,0.0,2,justin-sorensen-2
Carey Spear,2011-09-03,1,Vanderbilt,,Elon,W,5,5,100.0,1,1,100.0,8,carey-spear-1
Tyler Stampler,2011-09-03,1,New Mexico State,,Ohio,L,3,3,100.0,1,2,50.0,6,tyler-stampler-1
Jimmy Stevens,2011-09-03,1,Oklahoma,,Tulsa,W,4,5,80.0,1,1,100.0,7,jimmy-stevens-1
Caleb Sturgis,2011-09-03,1,Florida,,Florida Atlantic,W,5,5,100.0,2,2,100.0,11,caleb-sturgis-1
Giorgio Tavecchio,2011-09-03,1,California,N,Fresno State,W,3,5,60.0,1,1,100.0,6,giorgio-tavecchio-1
Michael Taylor,2011-09-03,1,Troy,@,Clemson,L,1,2,50.0,2,2,100.0,7,michael-taylor-1
Jon Teague,2011-09-03,1,Navy,,Delaware,W,4,5,80.0,2,2,100.0,10,jon-teague-1
Josh Thompson,2011-09-03,1,Utah State,@,Auburn,L,5,5,100.0,1,1,100.0,8,josh-thompson-3
Justin Tucker,2011-09-03,1,Texas,,Rice,W,4,4,100.0,2,2,100.0,10,justin-tucker-1
Harrison Waid,2011-09-03,1,San Jose State,@,Stanford,L,0,0,,1,2,50.0,3,harrison-waid-1
Blair Walsh,2011-09-03,1,Georgia,,Boise State,L,3,3,100.0,0,1,0.0,3,blair-walsh-1
Dakota Warren,2011-09-03,1,Texas-El Paso,,Stony Brook,W,4,4,100.0,1,2,50.0,7,dakota-warren-1
Carson Wiggs,2011-09-03,1,Purdue,,Middle Tennessee State,W,3,3,100.0,2,2,100.0,9,carson-wiggs-1
Jordan Williamson,2011-09-03,1,Stanford,,San Jose State,W,7,7,100.0,2,2,100.0,13,jordan-williamson-1
Vinny Zaccario,2011-09-03,1,Florida Atlantic,@,Florida,L,0,0,,1,2,50.0,3,vinny-zaccario-2
Bobby Zalud,2011-09-03,1,Arkansas State,@,Illinois,L,0,0,,1,2,50.0,3,bobby-zalud-1
Tyler Bitancurt,2011-09-04,1,West Virginia,,Marshall,W,4,4,100.0,2,2,100.0,10,tyler-bitancurt-1
Randy Bullock,2011-09-04,1,Texas A&M,,Southern Methodist,W,4,6,66.7,2,2,100.0,10,randy-bullock-1
Kody Fulkerson,2011-09-04,1,Eastern Michigan,,Howard,W,5,5,100.0,2,3,66.7,11,kody-fulkerson-1
Tyler Warner,2011-09-04,1,Marshall,@,West Virginia,L,1,1,100.0,2,2,100.0,7,tyler-warner-1
Nick Ferrara,2011-09-05,1,Maryland,,Miami (FL),W,2,2,100.0,4,5,80.0,14,nick-ferrara-1
Jake Wieclaw,2011-09-05,1,Miami (FL),@,Maryland,L,3,3,100.0,1,1,100.0,6,jake-wieclaw-1
Quinn Sharp,2011-09-08,2,Oklahoma State,,Arizona,W,4,5,80.0,1,2,50.0,7,quinn-sharp-1
Alex Garoutte,2011-09-09,2,Arizona State,,Missouri,W,4,5,80.0,1,2,50.0,7,alex-garoutte-1
Jack Griffin,2011-09-09,2,Florida International,@,Louisville,W,3,3,100.0,1,1,100.0,6,jack-griffin-1
Chris Philpott,2011-09-09,2,Louisville,,Florida International,L,2,2,100.0,1,1,100.0,5,chris-philpott-1
Grant Ressel,2011-09-09,2,Missouri,@,Arizona State,L,3,3,100.0,3,5,60.0,12,grant-ressel-1
James Aho,2011-09-10,2,New Mexico,@,Arkansas,L,0,0,,1,1,100.0,3,james-aho-1
Drew Alleman,2011-09-10,2,Louisiana State,,Northwestern State,W,7,7,100.0,0,1,0.0,7,drew-alleman-1
Brett Baer,2011-09-10,2,Louisiana,@,Kent State,W,2,2,100.0,2,2,100.0,8,brett-baer-1
Michael Barbour,2011-09-10,2,East Carolina,,Virginia Tech,L,1,1,100.0,1,2,50.0,4,michael-barbour-1
Casey Barth,2011-09-10,2,North Carolina,,Rutgers,W,3,3,100.0,1,1,100.0,6,casey-barth-1
Drew Basil,2011-09-10,2,Ohio State,,Toledo,W,3,3,100.0,0,1,0.0,3,drew-basil-1
Tyler Bitancurt,2011-09-10,2,West Virginia,,Norfolk State,W,7,7,100.0,2,3,66.7,13,tyler-bitancurt-1
Maikon Bonani,2011-09-10,2,South Florida,,Ball State,W,4,4,100.0,3,5,60.0,13,maikon-bonani-1
Chris Boswell,2011-09-10,2,Rice,,Purdue,W,3,3,100.0,1,1,100.0,6,chris-boswell-1
Jeff Budzien,2011-09-10,2,Northwestern,,Eastern Illinois,W,6,6,100.0,0,1,0.0,6,jeff-budzien-1
Ryan Casano,2011-09-10,2,Toledo,@,Ohio State,L,2,2,100.0,0,1,0.0,2,ryan-casano-1
Chandler Catanzaro,2011-09-10,2,Clemson,,Wofford,W,3,3,100.0,0,1,0.0,3,chandler-catanzaro-1
Nick Cattoi,2011-09-10,2,Central Florida,,Boston College,W,3,3,100.0,3,3,100.0,12,nick-cattoi-1
Dan Conroy,2011-09-10,2,Michigan State,,Florida Atlantic,W,5,5,100.0,2,3,66.7,11,dan-conroy-1
Freddy Cortez,2011-09-10,2,Kent State,,Louisiana,L,1,1,100.0,1,1,100.0,4,freddy-cortez-1
Brian Davis,2011-09-10,2,Arkansas State,,Memphis,W,5,5,100.0,1,2,50.0,8,brian-davis-1
Ben Deline,2011-09-10,2,Colorado State,,Northern Colorado,W,4,4,100.0,1,1,100.0,7,ben-deline-1
Derek Depasquale,2011-09-10,2,Mississippi State,@,Auburn,L,4,4,100.0,2,2,100.0,10,derek-depasquale-1
Mitch Ewald,2011-09-10,2,Indiana,,Virginia,L,4,4,100.0,1,2,50.0,7,mitch-ewald-1
Peter Fardon,2011-09-10,2,Buffalo,,Stony Brook,W,5,5,100.0,0,1,0.0,5,peter-fardon-1
Trey Farquhar,2011-09-10,2,Idaho,,North Dakota,W,5,6,83.3,1,2,50.0,8,trey-farquhar-1
Kevin Fitzpatrick,2011-09-10,2,Tulsa,@,Tulane,W,4,4,100.0,1,1,100.0,7,kevin-fitzpatrick-1
Erik Folk,2011-09-10,2,Washington,,Hawaii,W,5,5,100.0,1,1,100.0,8,erik-folk-1
Nate Freese,2011-09-10,2,Boston College,@,Central Florida,L,0,0,,1,1,100.0,3,nate-freese-1
Andrew Furney,2011-09-10,2,Washington State,,Nevada-Las Vegas,W,7,7,100.0,1,1,100.0,10,andrew-furney-1
Alex Gauper,2011-09-10,2,Washington State,,Nevada-Las Vegas,W,1,1,100.0,0,1,0.0,1,alex-gauper-1
Alan Gendreau,2011-09-10,2,Middle Tennessee State,,Georgia Tech,L,3,3,100.0,0,1,0.0,3,alan-gendreau-1
Kevin Goessling,2011-09-10,2,Fresno State,@,Nebraska,L,2,2,100.0,3,3,100.0,11,kevin-goessling-1
Zach Guyer,2011-09-10,2,Iowa State,,Iowa,W,5,5,100.0,0,1,0.0,5,zach-guyer-1
David Harman,2011-09-10,2,Central Michigan,@,Kentucky,L,1,1,100.0,2,2,100.0,7,david-harman-1
Kevin Harper,2011-09-10,2,Pittsburgh,,Maine,W,1,2,50.0,2,3,66.7,7,kevin-harper-1
Hawthorne,2011-09-10,2,Minnesota,,New Mexico State,L,3,3,100.0,0,1,0.0,3,hawthorne-1
Andre Heidari,2011-09-10,2,Southern California,,Utah,W,2,2,100.0,1,1,100.0,5,andre-heidari-1
Paulo Henriques,2011-09-10,2,Memphis,@,Arkansas State,L,0,0,,1,2,50.0,3,paulo-henriques-1
Parker Herrington,2011-09-10,2,Air Force,,Texas Christian,L,0,0,,2,2,100.0,6,parker-herrington-1
Zach Hocker,2011-09-10,2,Arkansas,,New Mexico,W,7,7,100.0,1,2,50.0,10,zach-hocker-1
Matt Hogan,2011-09-10,2,Houston,@,North Texas,W,6,6,100.0,2,2,100.0,12,matt-hogan-1
Dustin Hopkins,2011-09-10,2,Florida State,,Charleston Southern,W,8,8,100.0,2,2,100.0,14,dustin-hopkins-1
Danny Hrapmann,2011-09-10,2,Southern Mississippi,@,Marshall,L,2,2,100.0,2,2,100.0,8,danny-hrapmann-1
Jeffrey Ijjas,2011-09-10,2,Duke,,Stanford,L,1,1,100.0,0,1,0.0,1,jeffrey-ijjas-1
Cody Journell,2011-09-10,2,Virginia Tech,@,East Carolina,W,2,2,100.0,1,2,50.0,5,cody-journell-1
Evan Lewis,2011-09-10,2,Penn State,,Alabama,L,0,0,,1,1,100.0,3,evan-lewis-1
Grant Mahoney,2011-09-10,2,Iowa State,,Iowa,W,0,0,,1,2,50.0,3,grant-mahoney-1
Justin Manton,2011-09-10,2,Louisiana-Monroe,,Grambling State,W,4,4,100.0,0,2,0.0,4,justin-manton-1
T.J. Marchese,2011-09-10,2,Akron,,Temple,L,0,0,,1,1,100.0,3,tj-marchese-1
Anthony Martinez,2011-09-10,1,Nevada,@,Oregon,L,2,3,66.7,0,1,0.0,2,anthony-martinez-3
Craig McIntosh,2011-09-10,2,Kentucky,,Central Michigan,W,3,3,100.0,2,3,66.7,9,craig-mcintosh-1
Brandon McManus,2011-09-10,2,Temple,@,Akron,W,5,5,100.0,2,3,66.7,11,brandon-mcmanus-1
Mike Meyer,2011-09-10,2,Iowa,@,Iowa State,L,3,3,100.0,4,4,100.0,15,mike-meyer-1
Tony Miliano,2011-09-10,2,Cincinnati,@,Tennessee,L,2,2,100.0,1,2,50.0,5,tony-miliano-1
Alex Mueller,2011-09-10,2,Kansas,,Northern Illinois,W,6,6,100.0,1,2,50.0,9,alex-mueller-1
Kevin Muma,2011-09-10,2,Michigan State,,Florida Atlantic,W,0,0,,1,1,100.0,3,kevin-muma-1
Matt Nelson,2011-09-10,2,Louisiana Tech,,Central Arkansas,W,6,6,100.0,0,1,0.0,6,matt-nelson-1
Jimmy Newman,2011-09-10,2,Wake Forest,,North Carolina State,W,4,4,100.0,2,2,100.0,10,jimmy-newman-1
Zach Olen,2011-09-10,2,North Texas,,Houston,L,2,3,66.7,1,1,100.0,5,zach-olen-1
Will Oliver,2011-09-10,2,Colorado,,California,L,3,3,100.0,4,4,100.0,15,will-oliver-1
Michael Palardy,2011-09-10,2,Tennessee,,Cincinnati,W,6,6,100.0,1,2,50.0,9,michael-palardy-1
Cody Parkey,2011-09-10,2,Auburn,,Mississippi State,W,5,5,100.0,2,2,100.0,11,cody-parkey-1
Abelardo Perez,2011-09-10,2,San Diego State,@,Army,W,2,3,66.7,1,1,100.0,5,abelardo-perez-1
Coleman Petersen,2011-09-10,2,Utah,@,Southern California,L,2,2,100.0,0,1,0.0,2,coleman-petersen-1
John Potter,2011-09-10,2,Western Michigan,,Nicholls State,W,5,5,100.0,1,1,100.0,8,john-potter-1
Robert Randolph,2011-09-10,2,Virginia,@,Indiana,W,2,2,100.0,4,4,100.0,14,robert-randolph-1
David Ruffer,2011-09-10,2,Notre Dame,@,Michigan,L,4,4,100.0,1,1,100.0,7,david-ruffer-1
Niklas Sade,2011-09-10,2,North Carolina State,@,Wake Forest,L,3,3,100.0,2,2,100.0,9,niklas-sade-1
Cairo Santos,2011-09-10,2,Tulane,,Tulsa,L,0,0,,1,3,33.3,3,cairo-santos-1
Jeremy Shelley,2011-09-10,2,Alabama,@,Penn State,W,3,3,100.0,2,2,100.0,9,jeremy-shelley-1
Kip Smith,2011-09-10,2,UCLA,,San Jose State,W,3,3,100.0,2,2,100.0,9,kip-smith-1
Will Snyderwine,2011-09-10,2,Duke,,Stanford,L,1,1,100.0,0,2,0.0,1,will-snyderwine-1
Justin Sorensen,2011-09-10,2,Brigham Young,@,Texas,L,1,1,100.0,3,3,100.0,10,justin-sorensen-2
Carey Spear,2011-09-10,2,Vanderbilt,,Connecticut,W,3,3,100.0,1,1,100.0,6,carey-spear-1
Tyler Stampler,2011-09-10,2,New Mexico State,@,Minnesota,W,4,4,100.0,0,1,0.0,4,tyler-stampler-1
Stephen Stein,2011-09-10,2,Bowling Green State,,Morgan State,W,0,1,0.0,1,1,100.0,3,stephen-stein-1
Caleb Sturgis,2011-09-10,2,Florida,,Alabama-Birmingham,W,4,4,100.0,3,3,100.0,13,caleb-sturgis-1
Daniel Sullivan,2011-09-10,2,Wyoming,,Texas State,W,6,6,100.0,1,1,100.0,9,daniel-sullivan-1
Giorgio Tavecchio,2011-09-10,2,California,@,Colorado,W,3,4,75.0,1,1,100.0,6,giorgio-tavecchio-1
San San Te,2011-09-10,2,Rutgers,@,North Carolina,L,1,1,100.0,3,3,100.0,10,san-san-te-1
Dave Teggart,2011-09-10,2,Connecticut,@,Vanderbilt,L,1,1,100.0,2,2,100.0,7,dave-teggart-1
Josh Thompson,2011-09-10,2,Utah State,,Weber State,W,6,7,85.7,2,2,100.0,12,josh-thompson-3
Casey Tinius,2011-09-10,2,Western Kentucky,,Navy,L,2,2,100.0,0,1,0.0,2,casey-tinius-1
Justin Tucker,2011-09-10,2,Texas,,Brigham Young,W,2,2,100.0,1,1,100.0,5,justin-tucker-1
Harrison Waid,2011-09-10,2,San Jose State,@,UCLA,L,2,2,100.0,1,1,100.0,5,harrison-waid-1
Blair Walsh,2011-09-10,2,Georgia,,South Carolina,L,4,4,100.0,2,3,66.7,10,blair-walsh-1
Tyler Warner,2011-09-10,2,Marshall,,Southern Mississippi,W,3,3,100.0,1,2,50.0,6,tyler-warner-1
Dakota Warren,2011-09-10,2,Texas-El Paso,@,Southern Methodist,L,2,2,100.0,1,3,33.3,5,dakota-warren-1
Matt Weller,2011-09-10,2,Ohio,,Gardner-Webb,W,3,3,100.0,3,4,75.0,12,matt-weller-1
Carson Wiggs,2011-09-10,2,Purdue,@,Rice,L,2,2,100.0,2,3,66.7,8,carson-wiggs-1
Jordan Williamson,2011-09-10,2,Stanford,@,Duke,W,5,6,83.3,1,1,100.0,8,jordan-williamson-1
Jay Wooten,2011-09-10,2,South Carolina,@,Georgia,W,6,6,100.0,1,1,100.0,9,jay-wooten-2
Bobby Zalud,2011-09-10,2,Arkansas State,,Memphis,W,0,0,,1,1,100.0,3,bobby-zalud-1
Drew Alleman,2011-09-15,3,Louisiana State,@,Mississippi State,W,1,1,100.0,4,4,100.0,13,drew-alleman-1
Derek Depasquale,2011-09-15,3,Mississippi State,,Louisiana State,L,0,0,,2,2,100.0,6,derek-depasquale-1
Ryan Casano,2011-09-16,3,Toledo,,Boise State,L,0,1,0.0,1,1,100.0,3,ryan-casano-1
Zach Guyer,2011-09-16,3,Iowa State,@,Connecticut,W,3,3,100.0,1,1,100.0,6,zach-guyer-1
Grant Mahoney,2011-09-16,3,Iowa State,@,Connecticut,W,0,0,,0,1,0.0,0,grant-mahoney-1
Dave Teggart,2011-09-16,3,Connecticut,,Iowa State,L,2,2,100.0,2,4,50.0,8,dave-teggart-1
James Aho,2011-09-17,3,New Mexico,,Texas Tech,L,1,1,100.0,2,2,100.0,7,james-aho-1
Brett Baer,2011-09-17,3,Louisiana,,Nicholls State,W,5,5,100.0,1,1,100.0,8,brett-baer-1
Drew Basil,2011-09-17,3,Ohio State,@,Miami (FL),L,0,0,,2,2,100.0,6,drew-basil-1
Tyler Bitancurt,2011-09-17,3,West Virginia,@,Maryland,W,4,4,100.0,3,3,100.0,13,tyler-bitancurt-1
Jeff Budzien,2011-09-17,3,Northwestern,@,Army,L,2,2,100.0,0,1,0.0,2,jeff-budzien-1
Randy Bullock,2011-09-17,2,Texas A&M,,Idaho,W,4,4,100.0,3,4,75.0,13,randy-bullock-1
Kyle Burkhardt,2011-09-17,3,Bowling Green State,,Wyoming,L,3,4,75.0,0,1,0.0,3,kyle-burkhardt-1
Anthony Cantele,2011-09-17,2,Kansas State,,Kent State,W,4,4,100.0,3,3,100.0,13,anthony-cantele-1
Alex Carlton,2011-09-17,3,Army,,Northwestern,W,3,3,100.0,0,2,0.0,3,alex-carlton-1
Donnie Carona,2011-09-17,2,Texas Tech,@,New Mexico,W,8,8,100.0,1,1,100.0,11,donnie-carona-1
Chandler Catanzaro,2011-09-17,3,Clemson,,Auburn,W,5,5,100.0,1,1,100.0,8,chandler-catanzaro-1
Nick Cattoi,2011-09-17,3,Central Florida,@,Florida International,L,1,1,100.0,1,2,50.0,4,nick-cattoi-1
Dan Conroy,2011-09-17,3,Michigan State,@,Notre Dame,L,1,1,100.0,2,2,100.0,7,dan-conroy-1
Brian Davis,2011-09-17,3,Arkansas State,@,Virginia Tech,L,1,1,100.0,0,1,0.0,1,brian-davis-1
Derek Dimke,2011-09-17,3,Illinois,,Arizona State,W,2,2,100.0,1,1,100.0,5,derek-dimke-1
Ross Evans,2011-09-17,3,Texas Christian,,Louisiana-Monroe,W,5,5,100.0,1,2,50.0,8,ross-evans-1
Mitch Ewald,2011-09-17,3,Indiana,,South Carolina State,W,5,5,100.0,1,1,100.0,8,mitch-ewald-1
Nick Ferrara,2011-09-17,2,Maryland,,West Virginia,L,2,2,100.0,1,2,50.0,5,nick-ferrara-1
Sam Ficken,2011-09-17,3,Penn State,@,Temple,W,0,0,,0,1,0.0,0,sam-ficken-1
Kevin Fitzpatrick,2011-09-17,3,Tulsa,,Oklahoma State,L,3,4,75.0,2,2,100.0,9,kevin-fitzpatrick-1
Erik Folk,2011-09-17,3,Washington,@,Nebraska,L,5,5,100.0,1,1,100.0,8,erik-folk-1
Nate Freese,2011-09-17,3,Boston College,,Duke,L,1,2,50.0,2,3,66.7,7,nate-freese-1
Kyle French,2011-09-17,3,Wisconsin,N,Northern Illinois,W,7,7,100.0,0,1,0.0,7,kyle-french-1
Kody Fulkerson,2011-09-17,3,Eastern Michigan,@,Michigan,L,0,0,,1,2,50.0,3,kody-fulkerson-1
Andrew Furney,2011-09-17,3,Washington State,@,San Diego State,L,3,3,100.0,1,1,100.0,6,andrew-furney-1
Alex Garoutte,2011-09-17,3,Arizona State,@,Illinois,L,2,2,100.0,0,1,0.0,2,alex-garoutte-1
Brendan Gibbons,2011-09-17,3,Michigan,,Eastern Michigan,W,4,4,100.0,1,1,100.0,7,brendan-gibbons-1
Jack Griffin,2011-09-17,3,Florida International,,Central Florida,W,2,2,100.0,1,2,50.0,5,jack-griffin-1
David Harman,2011-09-17,3,Central Michigan,@,Western Michigan,L,2,2,100.0,0,1,0.0,2,david-harman-1
Kevin Harper,2011-09-17,3,Pittsburgh,@,Iowa,L,3,3,100.0,2,2,100.0,9,kevin-harper-1
