Player,Date,G,School,Loc,Opponent,WL,Rush Att,Rush Yard,Rush Avg,Rush TD,unique_id
Damiere Byrd,2014-08-28,1,South Carolina,,Texas A&M,L,2,14,7.0,0,damiere-byrd-1
Tyler Cain,2014-08-28,1,Louisiana-Monroe,,Wake Forest,W,11,46,4.2,0,tyler-cain-1
Shon Carson,2014-08-28,1,South Carolina,,Texas A&M,L,1,2,2.0,0,shon-carson-1
Tra Carson,2014-08-28,1,Texas A&M,@,South Carolina,W,7,30,4.3,3,tra-carson-1
Jawon Chisholm,2014-08-28,1,Akron,,Howard,W,9,21,2.3,1,jawon-chisholm-1
David Cobb,2014-08-28,1,Minnesota,,Eastern Illinois,W,14,71,5.1,0,david-cobb-1
Brandon Cox,2014-08-28,1,Utah,,Idaho State,W,2,22,11.0,1,brandon-cox-5
Akeem Daniels,2014-08-28,1,Northern Illinois,,Presbyterian,W,15,118,7.9,0,akeem-daniels-1
Mike Davis,2014-08-28,1,South Carolina,,Texas A&M,L,6,15,2.5,0,mike-davis-9
Titus Davis,2014-08-28,1,Central Michigan,,Chattanooga,W,1,3,3.0,0,titus-davis-1
Devan Demas,2014-08-28,1,Boise State,N,Mississippi,L,1,3,3.0,0,devan-demas-1
Tavarreon Dickerson,2014-08-28,1,Tulsa,,Tulane,W,15,84,5.6,0,tavarreon-dickerson-1
Mark Dodson,2014-08-28,1,Mississippi,N,Boise State,W,4,27,6.8,1,mark-dodson-2
Centarius Donald,2014-08-28,1,Louisiana-Monroe,,Wake Forest,W,26,117,4.5,0,centarius-donald-1
Berkley Edwards,2014-08-28,1,Minnesota,,Eastern Illinois,W,4,60,15.0,2,berkley-edwards-1
Tyler Ervin,2014-08-28,1,San Jose State,,North Dakota,W,2,13,6.5,0,tyler-ervin-1
Dane Evans,2014-08-28,1,Tulsa,,Tulane,W,6,-9,-1.5,0,dane-evans-1
James Flanders,2014-08-28,1,Tulsa,,Tulane,W,8,32,4.0,0,james-flanders-1
D.J. Foster,2014-08-28,1,Arizona State,,Weber State,W,15,147,9.8,3,dj-foster-1
Jamie Gilmore,2014-08-28,1,Temple,@,Vanderbilt,W,9,65,7.2,0,jamie-gilmore-1
Janarion Grant,2014-08-28,1,Rutgers,@,Washington State,W,1,7,7.0,0,janarion-grant-1
Tom Hackett,2014-08-28,1,Utah,,Idaho State,W,1,28,28.0,0,tom-hackett-1
Xavier Hall,2014-08-28,1,New Mexico State,,Cal Poly,W,6,22,3.7,1,xavier-hall-1
Connor Halliday,2014-08-28,1,Washington State,,Rutgers,L,5,-16,-3.2,0,connor-halliday-1
Drew Hare,2014-08-28,1,Northern Illinois,,Presbyterian,W,5,51,10.2,0,drew-hare-1
Kenneth Harper,2014-08-28,1,Temple,@,Vanderbilt,W,8,21,2.6,0,kenneth-harper-1
Keith Harris Jr.,2014-08-28,1,Northern Illinois,,Presbyterian,W,8,26,3.3,0,keith-harris-jr-1
Grant Hedrick,2014-08-28,1,Boise State,N,Mississippi,L,14,24,1.7,0,grant-hedrick-1
Kenny Hill,2014-08-28,1,Texas A&M,@,South Carolina,W,7,5,0.7,0,kenny-hill-1
Dontrell Hilliard,2014-08-28,1,Tulane,@,Tulsa,L,3,17,5.7,0,dontrell-hilliard-1
Jordan Huff,2014-08-28,1,Northern Illinois,,Presbyterian,W,3,8,2.7,0,jordan-huff-1
Conor Hundley,2014-08-28,1,Akron,,Howard,W,5,25,5.0,0,conor-hundley-1
Paul James,2014-08-28,1,Rutgers,@,Washington State,W,29,173,6.0,3,paul-james-1
Alvin Jelks,2014-08-28,1,San Jose State,,North Dakota,W,3,3,1.0,0,alvin-jelks-1
Donovahn Jones,2014-08-28,1,Minnesota,,Eastern Illinois,W,1,0,0.0,0,donovahn-jones-1
Blake Jurich,2014-08-28,1,San Jose State,,North Dakota,W,4,20,5.0,1,blake-jurich-1
Taylor Kelly,2014-08-28,1,Arizona State,,Weber State,W,3,14,4.7,0,taylor-kelly-1
Brian Kimbrow,2014-08-28,1,Vanderbilt,,Temple,L,1,-6,-6.0,0,brian-kimbrow-1
Devante Kincade,2014-08-28,1,Mississippi,N,Boise State,W,1,-2,-2.0,0,devante-kincade-1
Donnell Kirkwood,2014-08-28,1,Minnesota,,Eastern Illinois,W,2,-3,-1.5,0,donnell-kirkwood-1
Jesse Kroll,2014-08-28,1,Central Michigan,,Chattanooga,W,1,4,4.0,0,jesse-kroll-1
Saylor Lavallii,2014-08-28,1,Central Michigan,,Chattanooga,W,10,22,2.2,0,saylor-lavallii-1
Hakeem Lawrence,2014-08-28,1,Akron,,Howard,W,6,17,2.8,0,hakeem-lawrence-1
Tanner Lee,2014-08-28,1,Tulane,@,Tulsa,L,4,3,0.8,0,tanner-lee-1
Mitch Leidner,2014-08-28,1,Minnesota,,Eastern Illinois,W,7,15,2.1,2,mitch-leidner-1
Ronald Lewis,2014-08-28,1,Arizona State,,Weber State,W,1,5,5.0,0,ronald-lewis-2
Tommylee Lewis,2014-08-28,1,Northern Illinois,,Presbyterian,W,4,10,2.5,0,tommylee-lewis-1
Jeremy Liggins,2014-08-28,1,Mississippi,N,Boise State,W,1,1,1.0,0,jeremy-liggins-1
Keevan Lucas,2014-08-28,1,Tulsa,,Tulane,W,3,36,12.0,0,keevan-lucas-1
Anthony Maddie,2014-08-28,1,Northern Illinois,,Presbyterian,W,9,51,5.7,0,anthony-maddie-1
I'Tavius Mathers,2014-08-28,1,Mississippi,N,Boise State,W,8,17,2.1,0,itavius-mathers-1
Troy McCormick,2014-08-28,1,Utah,,Idaho State,W,12,36,3.0,0,troy-mccormick-1
Matt McIntosh,2014-08-28,1,Northern Illinois,,Presbyterian,W,4,27,6.8,0,matt-mcintosh-1
Kyle Middlebrooks,2014-08-28,1,Arizona State,,Weber State,W,5,18,3.6,0,kyle-middlebrooks-1
Brandon Monroe,2014-08-28,1,San Jose State,,North Dakota,W,9,32,3.6,1,brandon-monroe-2
Manny Morgan,2014-08-28,1,Akron,,Howard,W,1,2,2.0,0,manny-morgan-1
Jamal Morrow,2014-08-28,1,Washington State,,Rutgers,L,6,17,2.8,0,jamal-morrow-1
Gary Nova,2014-08-28,1,Rutgers,@,Washington State,W,1,-7,-7.0,0,gary-nova-1
Desmon Peoples,2014-08-28,1,Rutgers,@,Washington State,W,8,36,4.5,0,desmon-peoples-1
Kyle Pohl,2014-08-28,1,Akron,,Howard,W,7,48,6.9,0,kyle-pohl-1
Bubba Poole,2014-08-28,1,Utah,,Idaho State,W,6,42,7.0,1,bubba-poole-1
Thomas Rawls,2014-08-28,1,Central Michigan,,Chattanooga,W,25,121,4.8,1,thomas-rawls-1
Orville Reynolds,2014-08-28,1,Wake Forest,@,Louisiana-Monroe,L,16,37,2.3,0,orville-reynolds-1
Demario Richard,2014-08-28,1,Arizona State,,Weber State,W,6,24,4.0,0,demario-richard-1
Dallas Rivers,2014-08-28,1,Vanderbilt,,Temple,L,5,16,3.2,0,dallas-rivers-1
Stephen Rivers,2014-08-28,1,Vanderbilt,,Temple,L,3,-9,-3.0,0,stephen-rivers-1
Patton Robinette,2014-08-28,1,Vanderbilt,,Temple,L,5,-14,-2.8,0,patton-robinette-1
Tyler Rogers,2014-08-28,1,New Mexico State,,Cal Poly,W,3,-15,-5.0,0,tyler-rogers-1
Larry Rose III,2014-08-28,1,New Mexico State,,Cal Poly,W,30,149,5.0,1,larry-rose-iii-1
Cooper Rush,2014-08-28,1,Central Michigan,,Chattanooga,W,5,17,3.4,0,cooper-rush-1
Ezra Saffold,2014-08-28,1,Northern Illinois,,Presbyterian,W,3,14,4.7,0,ezra-saffold-1
Maurice Shoemaker-Gilmore,2014-08-28,1,Central Michigan,,Chattanooga,W,1,1,1.0,0,maurice-shoemaker-gilmore-1
Cameron Smith,2014-08-28,1,Arizona State,,Weber State,W,1,13,13.0,0,cameron-smith-2
Draco Smith,2014-08-28,1,Northern Illinois,,Presbyterian,W,7,30,4.3,1,draco-smith-1
Chris Streveler,2014-08-28,1,Minnesota,,Eastern Illinois,W,5,21,4.2,0,chris-streveler-1
Jahad Thomas,2014-08-28,1,Temple,@,Vanderbilt,W,12,33,2.8,0,jahad-thomas-1
Pete Thomas,2014-08-28,1,Louisiana-Monroe,,Wake Forest,W,4,15,3.8,1,pete-thomas-1
Dylan Thompson,2014-08-28,1,South Carolina,,Texas A&M,L,4,-9,-2.3,0,dylan-thompson-1
Kendal Thompson,2014-08-28,1,Utah,,Idaho State,W,6,7,1.2,0,kendal-thompson-1
Lazedrick Thompson,2014-08-28,1,Tulane,@,Tulsa,L,5,11,2.2,0,lazedrick-thompson-1
John Tsimis,2014-08-28,1,Rutgers,@,Washington State,W,1,9,9.0,0,john-tsimis-1
Thomas Tucker,2014-08-28,1,San Jose State,,North Dakota,W,20,81,4.1,0,thomas-tucker-1
P.J. Walker,2014-08-28,1,Temple,@,Vanderbilt,W,8,21,2.6,1,pj-walker-1
Bo Wallace,2014-08-28,1,Mississippi,N,Boise State,W,9,13,1.4,0,bo-wallace-1
Jaylen Walton,2014-08-28,1,Mississippi,N,Boise State,W,4,-3,-0.8,0,jaylen-walton-1
Ralph Webb,2014-08-28,1,Vanderbilt,,Temple,L,14,70,5.0,0,ralph-webb-1
Theron West,2014-08-28,1,Washington State,,Rutgers,L,1,-2,-2.0,0,theron-west-1
Gerard Wicks,2014-08-28,1,Washington State,,Rutgers,L,2,7,3.5,0,gerard-wicks-1
Brandon Wilds,2014-08-28,1,South Carolina,,Texas A&M,L,9,45,5.0,0,brandon-wilds-1
Jordan Wilkins,2014-08-28,1,Mississippi,N,Boise State,W,5,21,4.2,0,jordan-wilkins-1
Rodrick Williams Jr.,2014-08-28,1,Minnesota,,Eastern Illinois,W,6,19,3.2,0,rodrick-williams-jr-1
Brandon Williams,2014-08-28,1,Texas A&M,@,South Carolina,W,11,57,5.2,0,brandon-williams-10
Trey Williams,2014-08-28,1,Texas A&M,@,South Carolina,W,13,78,6.0,1,trey-williams-2
Zaire Williams,2014-08-28,1,Temple,@,Vanderbilt,W,7,17,2.4,0,zaire-williams-1
Shane Williams-Rhodes,2014-08-28,1,Boise State,N,Mississippi,L,1,23,23.0,0,shane-williams-rhodes-1
Travis Wilson,2014-08-28,1,Utah,,Idaho State,W,4,12,3.0,1,travis-wilson-4
John Wolford,2014-08-28,1,Wake Forest,@,Louisiana-Monroe,L,11,-40,-3.6,0,john-wolford-1
Dre'Vian Young,2014-08-28,1,Utah,,Idaho State,W,4,14,3.5,0,drevian-young-1
Michael Adkins II,2014-08-29,1,Colorado,N,Colorado State,L,16,68,4.3,0,michael-adkins-ii-1
Leon Allen,2014-08-29,1,Western Kentucky,,Bowling Green State,W,27,99,3.7,1,leon-allen-1
Adonis Ameen-Moore,2014-08-29,1,Syracuse,,Villanova,W,10,19,1.9,1,adonis-ameen-moore-1
Jared Baker,2014-08-29,1,Arizona,,Nevada-Las Vegas,W,6,21,3.5,0,jared-baker-1
Connor Brewer,2014-08-29,1,Arizona,,Nevada-Las Vegas,W,1,3,3.0,1,connor-brewer-1
Algernon Brown,2014-08-29,1,Brigham Young,@,Connecticut,W,6,35,5.8,0,algernon-brown-1
Aaron Burbridge,2014-08-29,1,Michigan State,,Jacksonville State,W,2,18,9.0,0,aaron-burbridge-1
Nate Carter,2014-08-29,1,Brigham Young,@,Connecticut,W,3,4,1.3,0,nate-carter-2
Tucker Carter,2014-08-29,1,Texas-San Antonio,@,Houston,W,8,-3,-0.4,0,tucker-carter-1
Casey Cochran,2014-08-29,1,Connecticut,,Brigham Young,L,1,-6,-6.0,0,casey-cochran-1
Connor Cook,2014-08-29,1,Michigan State,,Jacksonville State,W,1,1,1.0,0,connor-cook-1
Fred Coppet,2014-08-29,1,Bowling Green State,@,Western Kentucky,L,6,65,10.8,1,fred-coppet-1
Blake Decker,2014-08-29,1,Nevada-Las Vegas,@,Arizona,L,10,56,5.6,0,blake-decker-1
Max Delorenzo,2014-08-29,1,Connecticut,,Brigham Young,L,9,38,4.2,0,max-delorenzo-1
Brandon Doughty,2014-08-29,1,Western Kentucky,,Bowling Green State,W,3,-2,-0.7,0,brandon-doughty-1
Brisly Estime,2014-08-29,1,Syracuse,,Villanova,W,1,-8,-8.0,0,brisly-estime-1
Kenneth Farrow,2014-08-29,1,Houston,,Texas-San Antonio,L,7,21,3.0,0,kenneth-farrow-1
Blake Feagles,2014-08-29,1,Connecticut,,Brigham Young,L,1,6,6.0,0,blake-feagles-1
Andre Givens,2014-08-29,1,Bowling Green State,@,Western Kentucky,L,5,17,3.4,1,andre-givens-1
David Glasco II,2014-08-29,1,Texas-San Antonio,@,Houston,W,25,81,3.2,2,david-glasco-ii-1
Garrett Grayson,2014-08-29,1,Colorado State,N,Colorado,W,3,3,1.0,0,garrett-grayson-1
David Green,2014-08-29,1,Nevada-Las Vegas,@,Arizona,L,3,14,4.7,0,david-green-4
Zach Green,2014-08-29,1,Arizona,,Nevada-Las Vegas,W,5,14,2.8,0,zach-green-2
Travis Greene,2014-08-29,1,Bowling Green State,@,Western Kentucky,L,18,91,5.1,1,travis-greene-1
Aaron Grubb,2014-08-29,1,Texas-San Antonio,@,Houston,W,1,2,2.0,0,aaron-grubb-1
Prince-Tyson Gulley,2014-08-29,1,Syracuse,,Villanova,W,11,100,9.1,1,prince-tyson-gulley-1
Joe Hansley,2014-08-29,1,Colorado State,N,Colorado,W,1,-4,-4.0,0,joe-hansley-1
Dee Hart,2014-08-29,1,Colorado State,N,Colorado,W,22,139,6.3,2,dee-hart-1
Nick Hill,2014-08-29,1,Michigan State,,Jacksonville State,W,11,42,3.8,2,nick-hill-1
Taysom Hill,2014-08-29,1,Brigham Young,@,Connecticut,W,12,97,8.1,2,taysom-hill-1
Adam Hine,2014-08-29,1,Brigham Young,@,Connecticut,W,6,15,2.5,0,adam-hine-1
Gerald Holmes,2014-08-29,1,Michigan State,,Jacksonville State,W,8,28,3.5,0,gerald-holmes-1
Terrel Hunt,2014-08-29,1,Syracuse,,Villanova,W,3,25,8.3,0,terrel-hunt-1
Ryan Jackson,2014-08-29,1,Houston,,Texas-San Antonio,L,6,14,2.3,1,ryan-jackson-1
Treyous Jarrells,2014-08-29,1,Colorado State,N,Colorado,W,17,121,7.1,1,treyous-jarrells-1
Matt Johnson,2014-08-29,1,Bowling Green State,@,Western Kentucky,L,6,-21,-3.5,0,matt-johnson-3
Ron Johnson,2014-08-29,1,Connecticut,,Brigham Young,L,3,9,3.0,0,ron-johnson-8
Kam Jones,2014-08-29,1,Texas-San Antonio,@,Houston,W,2,12,6.0,0,kam-jones-1
Tony Jones,2014-08-29,1,Colorado,N,Colorado State,L,4,11,2.8,0,tony-jones-7
Terris Jones-Grigsby,2014-08-29,1,Arizona,,Nevada-Las Vegas,W,13,124,9.5,1,terris-jones-grigsby-1
Mitchell Juergens,2014-08-29,1,Brigham Young,@,Connecticut,W,1,5,5.0,0,mitchell-juergens-1
Macgarrett Kings Jr.,2014-08-29,1,Michigan State,,Jacksonville State,W,1,17,17.0,0,macgarrett-kings-jr-1
Jeremy Langford,2014-08-29,1,Michigan State,,Jacksonville State,W,13,57,4.4,0,jeremy-langford-1
Paul Lasike,2014-08-29,1,Brigham Young,@,Connecticut,W,9,49,5.4,0,paul-lasike-1
Phillip Lindsay,2014-08-29,1,Colorado,N,Colorado State,L,2,0,0.0,0,phillip-lindsay-1
Sefo Liufau,2014-08-29,1,Colorado,N,Colorado State,L,7,47,6.7,0,sefo-liufau-1
Joshua Marriner,2014-08-29,1,Connecticut,,Brigham Young,L,9,27,3.0,1,joshua-marriner-1
Devante McFarlane,2014-08-29,1,Syracuse,,Villanova,W,1,4,4.0,0,devante-mcfarlane-1
George Morris II,2014-08-29,1,Syracuse,,Villanova,W,5,0,0.0,0,george-morris-ii-1
George Naufahu,2014-08-29,1,Nevada-Las Vegas,@,Arizona,L,8,27,3.4,0,george-naufahu-1
Arkeel Newsome,2014-08-29,1,Connecticut,,Brigham Young,L,3,10,3.3,0,arkeel-newsome-1
Tyler O'Connor,2014-08-29,1,Michigan State,,Jacksonville State,W,2,5,2.5,1,tyler-oconnor-1
John O'Korn,2014-08-29,1,Houston,,Texas-San Antonio,L,8,-14,-1.8,0,john-okorn-1
Jasen Oden,2014-08-29,1,Colorado State,N,Colorado,W,1,8,8.0,0,jasen-oden-1
Christian Powell,2014-08-29,1,Colorado,N,Colorado State,L,5,8,1.6,0,christian-powell-1
Jerrard Randall,2014-08-29,1,Arizona,,Nevada-Las Vegas,W,3,17,5.7,0,jerrard-randall-1
Jesse Scroggins,2014-08-29,1,Arizona,,Nevada-Las Vegas,W,2,13,6.5,0,jesse-scroggins-1
Dylan Seibert,2014-08-29,1,Houston,,Texas-San Antonio,L,1,-42,-42.0,0,dylan-seibert-1
R.J. Shelton,2014-08-29,1,Michigan State,,Jacksonville State,W,2,19,9.5,0,rj-shelton-1
Adonis Smith,2014-08-29,1,Arizona,,Nevada-Las Vegas,W,3,7,2.3,0,adonis-smith-3
Anu Solomon,2014-08-29,1,Arizona,,Nevada-Las Vegas,W,8,50,6.3,0,anu-solomon-1
Marcus Sullivan,2014-08-29,1,Nevada-Las Vegas,@,Arizona,L,4,21,5.3,0,marcus-sullivan-1
Damion Terry,2014-08-29,1,Michigan State,,Jacksonville State,W,5,21,4.2,0,damion-terry-1
Kylen Towner,2014-08-29,1,Western Kentucky,,Bowling Green State,W,2,15,7.5,0,kylen-towner-1
Anthony Wales,2014-08-29,1,Western Kentucky,,Bowling Green State,W,8,27,3.4,1,anthony-wales-1
Keith Whitely,2014-08-29,1,Nevada-Las Vegas,@,Arizona,L,6,1,0.2,0,keith-whitely-2
Chandler Whitmer,2014-08-29,1,Connecticut,,Brigham Young,L,5,-13,-2.6,0,chandler-whitmer-1
Delton Williams,2014-08-29,1,Michigan State,,Jacksonville State,W,5,3,0.6,0,delton-williams-1
Jarveon Williams,2014-08-29,1,Texas-San Antonio,@,Houston,W,12,54,4.5,1,jarveon-williams-1
Austin Wilson,2014-08-29,1,Syracuse,,Villanova,W,3,-4,-1.3,0,austin-wilson-2
Nick Wilson,2014-08-29,1,Arizona,,Nevada-Las Vegas,W,7,104,14.9,1,nick-wilson-2
Ameer Abdullah,2014-08-30,1,Nebraska,,Florida Atlantic,W,21,232,11.0,1,ameer-abdullah-1
Rodney Adams,2014-08-30,1,South Florida,,Western Carolina,W,1,9,9.0,0,rodney-adams-1
Joseph Ajeigbe,2014-08-30,1,Duke,,Elon,W,4,8,2.0,0,joseph-ajeigbe-1
Brandon Allen,2014-08-30,1,Arkansas,@,Auburn,L,4,6,1.5,0,brandon-allen-2
Breon Allen,2014-08-30,1,East Carolina,,North Carolina Central,W,5,23,4.6,1,breon-allen-1
Javorius Allen,2014-08-30,1,Southern California,,Fresno State,W,22,133,6.0,1,javorius-allen-1
Sherman Alston,2014-08-30,1,Boston College,@,Massachusetts,W,2,30,15.0,0,sherman-alston-1
David Anaya,2014-08-30,1,New Mexico,,Texas-El Paso,L,5,20,4.0,0,david-anaya-1
Trey Anderson,2014-08-30,1,Pittsburgh,,Delaware,W,2,14,7.0,0,trey-anderson-1
Tommy Armstrong Jr,2014-08-30,1,Nebraska,,Florida Atlantic,W,7,62,8.9,1,tommy-armstrong-jr-1
Ja'Won Arrington,2014-08-30,1,Alabama-Birmingham,,Troy,W,3,9,3.0,0,jawon-arrington-1
Cameron Artis-Payne,2014-08-30,1,Auburn,,Arkansas,W,26,177,6.8,1,cameron-artis-payne-1
David Ash,2014-08-30,1,Texas,,North Texas,W,7,-17,-2.4,1,david-ash-1
Chris Ayers,2014-08-30,1,Florida International,,Bethune-Cookman,L,1,-16,-16.0,0,chris-ayers-1
Horactio Banks,2014-08-30,1,Ball State,,Colgate,W,13,134,10.3,0,horactio-banks-1
Peyton Barber,2014-08-30,1,Auburn,,Arkansas,W,3,19,6.3,0,peyton-barber-1
J.T. Barrett,2014-08-30,1,Ohio State,N,Navy,W,9,50,5.6,0,jt-barrett-1
Kenny Bassett,2014-08-30,1,Oregon,,South Dakota,W,3,21,7.0,1,kenny-bassett-1
Kendell Beckwith,2014-08-30,1,Louisiana State,N,Wisconsin,W,1,5,5.0,0,kendell-beckwith-1
Reggie Bell,2014-08-30,1,Eastern Michigan,,Morgan State,W,11,19,1.7,0,reggie-bell-1
Bill Belton,2014-08-30,1,Penn State,N,Central Florida,W,10,16,1.6,0,bill-belton-1
Kurt Benkert,2014-08-30,1,East Carolina,,North Carolina Central,W,2,13,6.5,1,kurt-benkert-1
Isaac Bennett,2014-08-30,1,Pittsburgh,,Delaware,W,6,32,5.3,1,isaac-bennett-1
C.J. Best,2014-08-30,1,Texas State,,Arkansas-Pine Bluff,W,2,28,14.0,1,cj-best-1
J.T. Blyden,2014-08-30,1,Massachusetts,,Boston College,L,9,43,4.8,0,jt-blyden-1
Parker Boehme,2014-08-30,1,Duke,,Elon,W,3,14,4.7,0,parker-boehme-1
Victor Bolden,2014-08-30,1,Oregon State,,Portland State,W,6,41,6.8,0,victor-bolden-1
B.J. Bostic,2014-08-30,1,Georgia Tech,,Wofford,W,3,17,5.7,0,bj-bostic-1
Cam Boyd,2014-08-30,1,Old Dominion,,Hampton,W,4,37,9.3,2,cam-boyd-1
Tyler Boyd,2014-08-30,1,Pittsburgh,,Delaware,W,2,17,8.5,0,tyler-boyd-1
Trevone Boykin,2014-08-30,1,Texas Christian,,Samford,W,10,29,2.9,1,trevone-boykin-1
Bennie Braswell III,2014-08-30,1,Mississippi State,,Southern Mississippi,W,4,9,2.3,0,bennie-braswell-iii-1
Daniel Braverman,2014-08-30,1,Western Michigan,@,Purdue,L,1,6,6.0,0,daniel-braverman-1
Matt Breida,2014-08-30,1,Georgia Southern,@,North Carolina State,L,10,87,8.7,1,matt-breida-1
Michael Brewer,2014-08-30,1,Virginia Tech,,William & Mary,W,3,21,7.0,0,michael-brewer-3
Jeremiah Briscoe,2014-08-30,1,Alabama-Birmingham,,Troy,W,1,8,8.0,0,jeremiah-briscoe-1
Jacoby Brissett,2014-08-30,1,North Carolina State,,Georgia Southern,W,6,28,4.7,0,jacoby-brissett-2
Terrance Broadway,2014-08-30,1,Louisiana,,Southern,W,6,38,6.3,1,terrance-broadway-2
Daniel Brooks,2014-08-30,1,Oklahoma,,Louisiana Tech,W,1,2,2.0,0,daniel-brooks-1
C.J. Brown,2014-08-30,1,Maryland,,James Madison,W,7,61,8.7,3,cj-brown-1
Demond Brown,2014-08-30,1,Navy,N,Ohio State,L,4,41,10.3,0,demond-brown-1
Dorian Brown,2014-08-30,1,Ohio,@,Kent State,W,5,23,4.6,0,dorian-brown-1
Garrett Brown,2014-08-30,1,Air Force,,Nicholls State,W,5,45,9.0,1,garrett-brown-2
Malcolm Brown,2014-08-30,1,Texas,,North Texas,W,13,65,5.0,2,malcolm-brown-2
Wes Brown,2014-08-30,1,Maryland,,James Madison,W,13,81,6.2,0,wes-brown-2
Max Browne,2014-08-30,1,Southern California,,Fresno State,W,3,10,3.3,0,max-browne-1
Ryan Brumfield,2014-08-30,1,Eastern Michigan,,Morgan State,W,8,56,7.0,2,ryan-brumfield-1
Charles Brunson,2014-08-30,1,North Carolina,,Liberty,W,9,54,6.0,1,charles-brunson-1
Greg Bryant,2014-08-30,1,Notre Dame,,Rice,W,8,71,8.9,1,greg-bryant-1
Kameron Bryant,2014-08-30,1,Appalachian State,@,Michigan,L,6,-9,-1.5,0,kameron-bryant-1
Jeremiah Bryson,2014-08-30,1,Middle Tennessee State,,Savannah State,W,4,24,6.0,2,jeremiah-bryson-1
Damon Bullock,2014-08-30,1,Iowa,,Northern Iowa,W,3,10,3.3,0,damon-bullock-1
Brandon Burks,2014-08-30,1,Troy,@,Alabama-Birmingham,L,8,42,5.3,0,brandon-burks-1
Ryan Burns,2014-08-30,1,Stanford,,California-Davis,W,3,8,2.7,0,ryan-burns-1
Brian Burrell,2014-08-30,1,Fresno State,@,Southern California,L,4,42,10.5,0,brian-burrell-1
Henry Bussey,2014-08-30,1,Florida Atlantic,@,Nebraska,L,1,5,5.0,0,henry-bussey-1
James Butler,2014-08-30,1,Nevada,,Southern Utah,W,11,31,2.8,1,james-butler-4
Brandon Byner,2014-08-30,1,Arkansas State,,Montana State,W,3,15,5.0,0,brandon-byner-1
Lamarq Caldwell,2014-08-30,1,Florida International,,Bethune-Cookman,L,10,15,1.5,0,lamarq-caldwell-1
Joel Caleb,2014-08-30,1,Virginia Tech,,William & Mary,W,5,19,3.8,0,joel-caleb-1
Ernest Calhoun,2014-08-30,1,Kent State,,Ohio,L,2,-2,-1.0,0,ernest-calhoun-1
Jesse Callier,2014-08-30,1,Washington,@,Hawaii,W,3,16,5.3,0,jesse-callier-1
Devin Campbell,2014-08-30,1,Buffalo,,Duquesne,W,6,37,6.2,0,devin-campbell-1
Jordan Canzeri,2014-08-30,1,Iowa,,Northern Iowa,W,7,22,3.1,0,jordan-canzeri-1
Shane Carden,2014-08-30,1,East Carolina,,North Carolina Central,W,2,-1,-0.5,0,shane-carden-1
Calvin Cass Jr.,2014-08-30,1,Navy,N,Ohio State,L,2,2,1.0,0,calvin-cass-jr-1
B.J. Catalon,2014-08-30,1,Texas Christian,,Samford,W,10,38,3.8,1,bj-catalon-1
Rakeem Cato,2014-08-30,1,Marshall,@,Miami (OH),W,7,-10,-1.4,1,rakeem-cato-1
Darevon Chance,2014-08-30,1,Western Michigan,@,Purdue,L,6,29,4.8,0,darevon-chance-1
Bra'Lon Cherry,2014-08-30,1,North Carolina State,,Georgia Southern,W,1,3,3.0,0,bralon-cherry-1
Rennie Childs,2014-08-30,1,Oklahoma State,N,Florida State,L,10,47,4.7,0,rennie-childs-1
Nick Chubb,2014-08-30,1,Georgia,,Clemson,W,4,70,17.5,1,nick-chubb-1
