Player,Date,G,School,Loc,Opponent,WL,Kick Ret,Kick Ret Yds,Kick Ret Avg,Kick Ret TD,unique_id
Marcus Murphy,2014-09-20,4,Missouri,,Indiana,L,1,8,8.0,0,marcus-murphy-1
Shaquille Murray-Lawrence,2014-09-20,4,Nevada-Las Vegas,@,Houston,L,1,22,22.0,0,shaquille-murray-lawrence-1
Dennis Norfleet,2014-09-20,4,Michigan,,Utah,L,1,22,22.0,0,dennis-norfleet-1
Jonathan Parker,2014-09-20,4,Iowa,@,Pittsburgh,W,1,22,22.0,0,jonathan-parker-1
Daz'Mond Patterson,2014-09-20,4,Ohio,,Idaho,W,3,90,30.0,0,dazmond-patterson-1
Eric Patterson,2014-09-20,4,Ball State,@,Toledo,L,4,93,23.3,0,eric-patterson-3
Elijhaa Penny,2014-09-20,4,Idaho,@,Ohio,L,3,63,21.0,0,elijhaa-penny-1
Rashaad Penny,2014-09-20,3,San Diego State,@,Oregon State,L,1,19,19.0,0,rashaad-penny-1
Darius Phillips,2014-09-20,3,Western Michigan,,Murray State,W,2,52,26.0,0,darius-phillips-1
Ervin Phillips,2014-09-20,3,Syracuse,,Maryland,L,6,117,19.5,0,ervin-phillips-1
Damond Powell,2014-09-20,4,Iowa,@,Pittsburgh,W,1,9,9.0,0,damond-powell-1
Joshua Quezada,2014-09-20,4,Fresno State,,Southern Utah,W,1,9,9.0,0,joshua-quezada-1
Brandon Radcliff,2014-09-20,4,Louisville,@,Florida International,W,1,27,27.0,0,brandon-radcliff-1
Lucky Radley,2014-09-20,3,San Diego State,@,Oregon State,L,2,35,17.5,0,lucky-radley-1
Deandre Reaves,2014-09-20,4,Marshall,@,Akron,W,2,31,15.5,0,deandre-reaves-1
Dallas Rivers,2014-09-20,4,Vanderbilt,,South Carolina,L,2,36,18.0,0,dallas-rivers-1
Daryl Rollins Davis,2014-09-20,4,Arkansas State,,Utah State,W,1,16,16.0,0,daryl-rollins-davis-1
Alex Ross,2014-09-20,4,Oklahoma,@,West Virginia,W,2,131,65.5,0,alex-ross-1
Teddy Ruben,2014-09-20,4,Troy,@,Georgia,L,3,67,22.3,0,teddy-ruben-1
Ezra Saffold,2014-09-20,4,Northern Illinois,@,Arkansas,L,1,5,5.0,0,ezra-saffold-1
R.J. Shelton,2014-09-20,3,Michigan State,,Eastern Michigan,W,1,39,39.0,0,rj-shelton-1
Sterling Shepard,2014-09-20,4,Oklahoma,@,West Virginia,W,1,4,4.0,0,sterling-shepard-1
Jacorey Shepherd,2014-09-20,3,Kansas,,Central Michigan,W,3,84,28.0,0,jacorey-shepherd-2
Valdez Showers,2014-09-20,4,Florida,@,Alabama,L,2,34,17.0,0,valdez-showers-1
Darrius Sims,2014-09-20,4,Vanderbilt,,South Carolina,L,3,217,72.3,0,darrius-sims-1
Brandon Smith,2014-09-20,3,Texas State,@,Illinois,L,3,79,26.3,0,brandon-smith-7
Glenn Smith,2014-09-20,4,Georgia State,@,Washington,L,1,7,7.0,0,glenn-smith-2
L.T. Smith,2014-09-20,3,Akron,,Marshall,L,2,68,34.0,0,lt-smith-1
Shannon Smith,2014-09-20,4,Bowling Green State,@,Wisconsin,L,1,11,11.0,0,shannon-smith-2
Broderick Snoddy,2014-09-20,4,Georgia Tech,@,Virginia Tech,W,1,29,29.0,0,broderick-snoddy-1
Aaron Stafford,2014-09-20,3,Southern Methodist,,Texas A&M,L,4,75,18.8,0,aaron-stafford-1
Chandon Sullivan,2014-09-20,4,Georgia State,@,Washington,L,3,55,18.3,0,chandon-sullivan-1
Marcus Sullivan,2014-09-20,4,Nevada-Las Vegas,@,Houston,L,1,18,18.0,0,marcus-sullivan-1
Michael Thomas,2014-09-20,4,Southern Mississippi,,Appalachian State,W,2,50,25.0,0,michael-thomas-6
Terrance Timmons,2014-09-20,3,South Alabama,,Georgia Southern,L,1,19,19.0,0,terrance-timmons-1
Aregeros Turner,2014-09-20,4,Northern Illinois,@,Arkansas,L,3,71,23.7,0,aregeros-turner-1
Thomas Tyner,2014-09-20,4,Oregon,@,Washington State,W,4,80,20.0,0,thomas-tyner-1
Jacquille Veii,2014-09-20,4,Maryland,@,Syracuse,W,1,20,20.0,0,jacquille-veii-1
Javin Webb,2014-09-20,4,Houston,,Nevada-Las Vegas,W,1,24,24.0,0,javin-webb-1
Reggie Whatley,2014-09-20,4,Middle Tennessee State,@,Memphis,L,1,16,16.0,0,reggie-whatley-1
Lucky Whitehead,2014-09-20,4,Florida Atlantic,@,Wyoming,L,2,57,28.5,0,lucky-whitehead-1
Keith Whitely,2014-09-20,4,Nevada-Las Vegas,@,Houston,L,2,34,17.0,0,keith-whitely-2
Kermit Whitfield,2014-09-20,3,Florida State,,Clemson,W,3,56,18.7,0,kermit-whitfield-1
Carlos Wiggins,2014-09-20,3,New Mexico,@,New Mexico State,W,2,48,24.0,0,carlos-wiggins-1
Kennedy Williams,2014-09-20,4,Utah State,@,Arkansas State,L,2,42,21.0,0,kennedy-williams-1
Trey Williams,2014-09-20,4,Texas A&M,@,Southern Methodist,W,1,16,16.0,0,trey-williams-2
Ryan Williams-Jenkins,2014-09-20,4,Navy,,Rutgers,L,1,30,30.0,0,ryan-williams-jenkins-1
Myles Willis,2014-09-20,4,Boston College,,Maine,W,3,72,24.0,0,myles-willis-1
Dontravious Wilson,2014-09-20,3,Central Florida,,Bethune-Cookman,W,1,28,28.0,0,dontravious-wilson-1
Chandler Worthy,2014-09-20,4,Troy,@,Georgia,L,2,29,14.5,0,chandler-worthy-1
Greg Wortman,2014-09-20,3,New Mexico,@,New Mexico State,W,1,12,12.0,0,greg-wortman-1
Shane Wynn,2014-09-20,3,Indiana,@,Missouri,W,1,28,28.0,0,shane-wynn-1
David Yancey,2014-09-20,4,Purdue,,Southern Illinois,W,1,17,17.0,0,david-yancey-2
Ishmael Adams,2014-09-25,4,UCLA,@,Arizona State,W,5,201,40.2,1,ishmael-adams-1
Kalen Ballage,2014-09-25,4,Arizona State,,UCLA,L,3,53,17.7,0,kalen-ballage-1
Dorian Crawford,2014-09-25,4,Texas Tech,@,Oklahoma State,L,1,0,0.0,0,dorian-crawford-1
Montay Crockett,2014-09-25,4,Georgia Southern,,Appalachian State,W,1,33,33.0,0,montay-crockett-1
Ean Days,2014-09-25,3,Georgia Southern,,Appalachian State,W,1,14,14.0,0,ean-days-1
Jakeem Grant,2014-09-25,4,Texas Tech,@,Oklahoma State,L,6,147,24.5,0,jakeem-grant-1
Tyreek Hill,2014-09-25,4,Oklahoma State,,Texas Tech,W,3,63,21.0,0,tyreek-hill-1
Mossi Johnson,2014-09-25,4,UCLA,@,Arizona State,W,1,22,22.0,0,mossi-johnson-1
Derek Keaton,2014-09-25,4,Georgia Southern,,Appalachian State,W,1,23,23.0,0,derek-keaton-2
Isaiah Lewis,2014-09-25,4,Appalachian State,@,Georgia Southern,L,2,27,13.5,0,isaiah-lewis-2
Justin Stockton,2014-09-25,4,Texas Tech,@,Oklahoma State,L,1,19,19.0,0,justin-stockton-1
David Anaya,2014-09-26,4,New Mexico,,Fresno State,L,2,39,19.5,0,david-anaya-1
Ed'Marques Batties,2014-09-26,5,Middle Tennessee State,@,Old Dominion,W,2,52,26.0,0,edmarques-batties-1
Cam Boyd,2014-09-26,5,Old Dominion,,Middle Tennessee State,L,3,51,17.0,0,cam-boyd-1
Gerard Johnson,2014-09-26,5,Old Dominion,,Middle Tennessee State,L,1,19,19.0,0,gerard-johnson-1
Ridge Jones,2014-09-26,4,New Mexico,,Fresno State,L,1,16,16.0,0,ridge-jones-1
Vincent Lowe,2014-09-26,5,Old Dominion,,Middle Tennessee State,L,3,43,14.3,0,vincent-lowe-1
Dillon Root,2014-09-26,5,Fresno State,@,New Mexico,W,1,15,15.0,0,dillon-root-1
Da'Mari Scott,2014-09-26,5,Fresno State,@,New Mexico,W,1,20,20.0,0,damari-scott-1
Reggie Whatley,2014-09-26,5,Middle Tennessee State,@,Old Dominion,W,2,35,17.5,0,reggie-whatley-1
Greg Wortman,2014-09-26,4,New Mexico,,Fresno State,L,1,10,10.0,0,greg-wortman-1
Ameer Abdullah,2014-09-27,5,Nebraska,,Illinois,W,1,4,4.0,0,ameer-abdullah-1
Khary Bailey-Smith,2014-09-27,5,Massachusetts,,Bowling Green State,L,3,54,18.0,0,khary-bailey-smith-1
V'Angelo Bentley,2014-09-27,5,Illinois,@,Nebraska,L,1,28,28.0,0,vangelo-bentley-1
Devontae Booker,2014-09-27,4,Utah,,Washington State,L,1,12,12.0,0,devontae-booker-1
Daniel Braverman,2014-09-27,4,Western Michigan,@,Virginia Tech,L,1,38,38.0,0,daniel-braverman-1
Greg Bryant,2014-09-27,4,Notre Dame,N,Syracuse,W,2,33,16.5,0,greg-bryant-1
Dallas Burroughs,2014-09-27,5,Boise State,@,Air Force,L,3,54,18.0,0,dallas-burroughs-1
Tyler Cain,2014-09-27,4,Louisiana-Monroe,,Troy,W,3,80,26.7,0,tyler-cain-1
Colton Caldwell,2014-09-27,5,Buffalo,,Miami (OH),W,1,7,7.0,0,colton-caldwell-1
Ernest Calhoun,2014-09-27,4,Kent State,@,Virginia,L,2,29,14.5,0,ernest-calhoun-1
Devin Campbell,2014-09-27,5,Buffalo,,Miami (OH),W,2,37,18.5,0,devin-campbell-1
Chris Carnegie,2014-09-27,4,Army,@,Yale,L,1,17,17.0,0,chris-carnegie-1
Shon Carson,2014-09-27,5,South Carolina,,Missouri,L,1,33,33.0,0,shon-carson-1
Calvin Cass Jr.,2014-09-27,5,Navy,,Western Kentucky,L,4,77,19.3,0,calvin-cass-jr-1
Donald Celiscar,2014-09-27,4,Western Michigan,@,Virginia Tech,L,2,33,16.5,0,donald-celiscar-1
Kaelin Clay,2014-09-27,4,Utah,,Washington State,L,2,38,19.0,0,kaelin-clay-1
Amari Coleman,2014-09-27,5,Central Michigan,@,Toledo,L,2,43,21.5,0,amari-coleman-1
Glenn Coleman,2014-09-27,5,Florida International,@,Alabama-Birmingham,W,2,54,27.0,0,glenn-coleman-1
Stacy Coley,2014-09-27,5,Miami (FL),,Duke,W,2,34,17.0,0,stacy-coley-1
Brandon Cottom,2014-09-27,5,Purdue,,Iowa,L,2,25,12.5,0,brandon-cottom-1
Sam Craft,2014-09-27,4,Memphis,@,Mississippi,L,1,23,23.0,0,sam-craft-1
Joe Craig,2014-09-27,4,Memphis,@,Mississippi,L,1,16,16.0,0,joe-craig-1
Tim Crawley,2014-09-27,4,San Jose State,,Nevada,L,1,15,15.0,0,tim-crawley-1
C.J. Davidson,2014-09-27,4,Clemson,,North Carolina,W,1,14,14.0,0,cj-davidson-1
Andre Davis,2014-09-27,4,Kansas State,,Texas-El Paso,W,1,1,1.0,0,andre-davis-7
Noor Davis,2014-09-27,4,Stanford,@,Washington,W,1,11,11.0,0,noor-davis-1
Matt Dayes,2014-09-27,5,North Carolina State,,Florida State,L,7,90,12.9,0,matt-dayes-1
Darik Dillard,2014-09-27,4,Rice,@,Southern Mississippi,W,1,18,18.0,0,darik-dillard-1
Bryan Douglas,2014-09-27,5,Boise State,@,Air Force,L,1,12,12.0,0,bryan-douglas-1
Trey Dudley-Giles,2014-09-27,5,Massachusetts,,Bowling Green State,L,1,21,21.0,0,trey-dudley-giles-1
Chris Dunkley,2014-09-27,5,South Florida,@,Wisconsin,L,3,72,24.0,0,chris-dunkley-1
Darius Durall,2014-09-27,4,Southern Methodist,,Texas Christian,L,2,13,6.5,0,darius-durall-1
Devon Edwards,2014-09-27,5,Duke,@,Miami (FL),L,3,57,19.0,0,devon-edwards-1
Tyler Ervin,2014-09-27,4,San Jose State,,Nevada,L,2,37,18.5,0,tyler-ervin-1
Brisly Estime,2014-09-27,4,Syracuse,N,Notre Dame,L,1,19,19.0,0,brisly-estime-1
Justin Fahn,2014-09-27,4,Army,@,Yale,L,1,7,7.0,0,justin-fahn-1
Lamarcus Farmer,2014-09-27,4,Alabama-Birmingham,,Florida International,L,1,18,18.0,0,lamarcus-farmer-1
Andre Givens,2014-09-27,5,Bowling Green State,@,Massachusetts,W,1,13,13.0,0,andre-givens-1
Casey Gladney,2014-09-27,3,Cincinnati,@,Ohio State,L,1,23,23.0,0,casey-gladney-1
T.J. Glover,2014-09-27,4,South Alabama,@,Idaho,W,2,57,28.5,0,tj-glover-1
Autrey Golden,2014-09-27,4,Texas-El Paso,@,Kansas State,L,4,74,18.5,0,autrey-golden-1
Damon Graham,2014-09-27,4,Indiana,,Maryland,L,4,97,24.3,0,damon-graham-1
Corey Grant,2014-09-27,4,Auburn,,Louisiana Tech,W,2,52,26.0,0,corey-grant-1
T.J. Green,2014-09-27,4,Clemson,,North Carolina,W,1,23,23.0,0,tj-green-1
Aaron Grubb,2014-09-27,4,Texas-San Antonio,@,Florida Atlantic,L,1,19,19.0,0,aaron-grubb-1
Todd Gurley,2014-09-27,4,Georgia,,Tennessee,W,2,47,23.5,0,todd-gurley-1
Grant Haley,2014-09-27,5,Penn State,,Northwestern,L,4,67,16.8,0,grant-haley-1
Brandon Hamilton,2014-09-27,4,Rice,@,Southern Mississippi,W,4,130,32.5,0,brandon-hamilton-1
Kevin Haplea,2014-09-27,4,Florida State,@,North Carolina State,W,1,11,11.0,0,kevin-haplea-2
Kenneth Harper,2014-09-27,4,Temple,@,Connecticut,W,1,13,13.0,0,kenneth-harper-1
Ryan Harris,2014-09-27,5,Navy,,Western Kentucky,L,1,0,0.0,0,ryan-harris-3
Dee Hart,2014-09-27,4,Colorado State,@,Boston College,W,2,56,28.0,0,dee-hart-1
Lynx Hawthorne,2014-09-27,4,Baylor,@,Iowa State,W,1,20,20.0,0,lynx-hawthorne-1
Carlos Henderson,2014-09-27,5,Louisiana Tech,@,Auburn,L,3,81,27.0,0,carlos-henderson-1
Tyler Henderson,2014-09-27,5,Wake Forest,@,Louisville,L,1,18,18.0,0,tyler-henderson-2
Quayvon Hicks,2014-09-27,4,Georgia,,Tennessee,W,1,12,12.0,0,quayvon-hicks-1
Dontrell Hilliard,2014-09-27,5,Tulane,@,Rutgers,L,4,71,17.8,0,dontrell-hilliard-1
Johnny Holton,2014-09-27,3,Cincinnati,@,Ohio State,L,4,60,15.0,0,johnny-holton-1
Adam Humphries,2014-09-27,4,Clemson,,North Carolina,W,1,15,15.0,0,adam-humphries-1
Adoree Jackson,2014-09-27,4,Southern California,,Oregon State,W,2,58,29.0,0,adoree-jackson-1
Josh Jenkins,2014-09-27,4,Army,@,Yale,L,1,19,19.0,0,josh-jenkins-5
Darius Jennings,2014-09-27,5,Virginia,,Kent State,W,2,43,21.5,0,darius-jennings-1
Judah Jones,2014-09-27,4,Kansas State,,Texas-El Paso,W,1,17,17.0,0,judah-jones-1
Kam Jones,2014-09-27,4,Texas-San Antonio,@,Florida Atlantic,L,2,114,57.0,0,kam-jones-1
Ronald Jones,2014-09-27,5,Pittsburgh,,Akron,L,3,78,26.0,0,ronald-jones-3
Jayshawn Jordan,2014-09-27,5,Idaho,,South Alabama,L,2,46,23.0,0,jayshawn-jordan-1
Kameron Kelly,2014-09-27,4,San Diego State,,Nevada-Las Vegas,W,2,37,18.5,0,kameron-kelly-1
Alex Kenney,2014-09-27,5,Massachusetts,,Bowling Green State,L,2,41,20.5,0,alex-kenney-2
Demitri Knowles,2014-09-27,5,Virginia Tech,,Western Michigan,W,3,52,17.3,0,demitri-knowles-1
Hunter Lee,2014-09-27,5,Louisiana Tech,@,Auburn,L,1,37,37.0,0,hunter-lee-1
David Lewis,2014-09-27,4,Texas State,@,Tulsa,W,1,3,3.0,0,david-lewis-5
Andrew Libby,2014-09-27,5,Massachusetts,,Bowling Green State,L,1,21,21.0,0,andrew-libby-1
Phillip Lindsay,2014-09-27,5,Colorado,@,California,L,6,133,22.2,0,phillip-lindsay-1
Tyler Lockett,2014-09-27,4,Kansas State,,Texas-El Paso,W,2,29,14.5,0,tyler-lockett-1
T.J. Logan,2014-09-27,4,North Carolina,@,Clemson,L,3,62,20.7,0,tj-logan-1
Avonte Maddox,2014-09-27,5,Pittsburgh,,Akron,L,1,35,35.0,0,avonte-maddox-1
Josh Magee,2014-09-27,4,Alabama-Birmingham,,Florida International,L,4,86,21.5,0,josh-magee-1
Jake Manley,2014-09-27,5,Idaho,,South Alabama,L,1,8,8.0,0,jake-manley-1
Malcolm Marable,2014-09-27,4,Oregon State,@,Southern California,L,1,30,30.0,0,malcolm-marable-1
Korliss Marshall,2014-09-27,5,Arkansas,N,Texas A&M,L,3,67,22.3,0,korliss-marshall-1
Trent Matthews,2014-09-27,4,Colorado State,@,Boston College,W,1,17,17.0,0,trent-matthews-1
Taylor Maxey,2014-09-27,4,Georgia,,Tennessee,W,1,13,13.0,0,taylor-maxey-1
D.J. May,2014-09-27,5,Wyoming,@,Michigan State,L,4,82,20.5,0,dj-may-1
Riley McCarron,2014-09-27,5,Iowa,@,Purdue,W,1,36,36.0,0,riley-mccarron-1
Spencer McInnis,2014-09-27,5,Miami (OH),@,Buffalo,L,1,10,10.0,0,spencer-mcinnis-1
Isaiah McKenzie,2014-09-27,4,Georgia,,Tennessee,W,1,14,14.0,0,isaiah-mckenzie-1
Willie McNeal,2014-09-27,4,Western Kentucky,@,Navy,W,4,86,21.5,0,willie-mcneal-1
Jay Mitchell,2014-09-27,5,Nevada-Las Vegas,@,San Diego State,L,1,-2,-2.0,0,jay-mitchell-1
Taquan Mizzell,2014-09-27,5,Virginia,,Kent State,W,2,49,24.5,0,taquan-mizzell-1
Glynn Molinich,2014-09-27,5,Buffalo,,Miami (OH),W,1,10,10.0,0,glynn-molinich-1
Richard Montgomery,2014-09-27,5,Idaho,,South Alabama,L,3,43,14.3,0,richard-montgomery-1
Ty Montgomery,2014-09-27,4,Stanford,@,Washington,W,2,80,40.0,0,ty-montgomery-1
Ronnie Moore,2014-09-27,5,Bowling Green State,@,Massachusetts,W,5,117,23.4,0,ronnie-moore-3
Teldrick Morgan,2014-09-27,5,New Mexico State,@,Louisiana State,L,1,21,21.0,0,teldrick-morgan-1
Romar Morris,2014-09-27,4,North Carolina,@,Clemson,L,2,41,20.5,0,romar-morris-1
Jamal Morrow,2014-09-27,5,Washington State,@,Utah,W,2,48,24.0,0,jamal-morrow-1
Khalfani Muhammad,2014-09-27,4,California,,Colorado,W,5,132,26.4,0,khalfani-muhammad-1
Marcus Murphy,2014-09-27,5,Missouri,@,South Carolina,W,1,32,32.0,0,marcus-murphy-1
Ryan Murphy,2014-09-27,4,Oregon State,@,Southern California,L,3,140,46.7,1,ryan-murphy-2
Jalen Myrick,2014-09-27,5,Minnesota,@,Michigan,W,1,28,28.0,0,jalen-myrick-1
Devondrick Nealy,2014-09-27,4,Iowa State,,Baylor,L,1,21,21.0,0,devondrick-nealy-1
Demarco Nelson,2014-09-27,4,Tulsa,,Texas State,L,1,20,20.0,0,demarco-nelson-1
J.J. Nelson,2014-09-27,4,Alabama-Birmingham,,Florida International,L,1,19,19.0,0,jamarcus-nelson-1
Arkeel Newsome,2014-09-27,5,Connecticut,,Temple,L,6,104,17.3,0,arkeel-newsome-1
Speedy Noil,2014-09-27,5,Texas A&M,N,Arkansas,W,1,36,36.0,0,speedy-noil-1
Dennis Norfleet,2014-09-27,5,Michigan,,Minnesota,L,2,38,19.0,0,dennis-norfleet-1
Jasen Oden,2014-09-27,4,Colorado State,@,Boston College,W,1,13,13.0,0,jasen-oden-1
Jonathan Parker,2014-09-27,5,Iowa,@,Purdue,W,1,47,47.0,0,jonathan-parker-1
Daz'Mond Patterson,2014-09-27,5,Ohio,,Eastern Illinois,W,2,61,30.5,0,dazmond-patterson-1
Damian Payne,2014-09-27,4,Texas-El Paso,@,Kansas State,L,2,11,5.5,0,damian-payne-1
Rashaad Penny,2014-09-27,4,San Diego State,,Nevada-Las Vegas,W,1,15,15.0,0,rashaad-penny-1
Ervin Phillips,2014-09-27,4,Syracuse,N,Notre Dame,L,1,19,19.0,0,ervin-phillips-1
Justus Pickett,2014-09-27,4,Tennessee,@,Georgia,L,1,23,23.0,0,justus-pickett-2
Brandon Radcliff,2014-09-27,5,Louisville,,Wake Forest,W,1,16,16.0,0,brandon-radcliff-1
Darryl Richards,2014-09-27,5,Toledo,,Central Michigan,W,1,21,21.0,0,darryl-richards-1
Dallas Rivers,2014-09-27,5,Vanderbilt,@,Kentucky,L,2,19,9.5,0,dallas-rivers-1
John Ross,2014-09-27,5,Washington,,Stanford,L,2,38,19.0,0,john-ross-1
Deion Sanders Jr.,2014-09-27,4,Southern Methodist,,Texas Christian,L,1,23,23.0,0,deion-sanders-jr-1
Dawan Scott,2014-09-27,5,Miami (OH),@,Buffalo,L,3,108,36.0,0,dawan-scott-1
R.J. Shelton,2014-09-27,4,Michigan State,,Wyoming,W,3,88,29.3,0,rj-shelton-1
Miles Shuler,2014-09-27,4,Northwestern,@,Penn State,W,1,25,25.0,0,miles-shuler-1
Darrius Sims,2014-09-27,5,Vanderbilt,@,Kentucky,L,1,15,15.0,0,darrius-sims-1
Brandon Smith,2014-09-27,4,Texas State,@,Tulsa,W,1,25,25.0,0,brandon-smith-7
JuJu Smith-Schuster,2014-09-27,4,Southern California,,Oregon State,W,1,18,18.0,0,juju-smith-1
Aaron Stafford,2014-09-27,4,Southern Methodist,,Texas Christian,L,3,64,21.3,0,aaron-stafford-1
Daijuan Stewart,2014-09-27,4,Southern Methodist,,Texas Christian,L,2,23,11.5,0,daijuan-stewart-1
Greg Stroman,2014-09-27,5,Virginia Tech,,Western Michigan,W,1,18,18.0,0,greg-stroman-1
Marcus Sullivan,2014-09-27,5,Nevada-Las Vegas,@,San Diego State,L,5,89,17.8,0,marcus-sullivan-1
Brian Sutton,2014-09-27,5,Bowling Green State,@,Massachusetts,W,1,0,0.0,0,brian-sutton-1
Jahad Thomas,2014-09-27,4,Temple,@,Connecticut,W,2,41,20.5,0,jahad-thomas-1
Marc Tyson,2014-09-27,4,Temple,@,Connecticut,W,1,8,8.0,0,marc-tyson-1
Solomon Vault,2014-09-27,4,Northwestern,@,Penn State,W,1,31,31.0,0,solomon-vault-1
Robbie Walker,2014-09-27,5,Ohio,,Eastern Illinois,W,1,12,12.0,0,robbie-walker-1
Jaylen Walton,2014-09-27,4,Mississippi,,Memphis,W,1,22,22.0,0,jaylen-walton-1
Lucky Whitehead,2014-09-27,5,Florida Atlantic,,Texas-San Antonio,W,3,86,28.7,0,lucky-whitehead-1
Kermit Whitfield,2014-09-27,4,Florida State,@,North Carolina State,W,3,56,18.7,0,kermit-whitfield-1
Kishon Wilcher,2014-09-27,5,Toledo,,Central Michigan,W,4,103,25.8,0,kishon-wilcher-1
Boom Williams,2014-09-27,4,Kentucky,,Vanderbilt,W,2,56,28.0,0,boom-williams-1
Jarveon Williams,2014-09-27,4,Texas-San Antonio,@,Florida Atlantic,L,2,53,26.5,0,jarveon-williams-1
Trey Williams,2014-09-27,5,Texas A&M,N,Arkansas,W,3,68,22.7,0,trey-williams-2
Ryan Williams-Jenkins,2014-09-27,5,Navy,,Western Kentucky,L,3,66,22.0,0,ryan-williams-jenkins-1
Myles Willis,2014-09-27,5,Boston College,,Colorado State,L,2,37,18.5,0,myles-willis-1
Dontre Wilson,2014-09-27,4,Ohio State,,Cincinnati,W,1,18,18.0,0,dontre-wilson-1
Jesus Wilson,2014-09-27,4,Florida State,@,North Carolina State,W,1,34,34.0,0,jesus-wilson-1
Aaron Wimberly,2014-09-27,4,Iowa State,,Baylor,L,3,59,19.7,0,aaron-wimberly-1
Chandler Worthy,2014-09-27,5,Troy,@,Louisiana-Monroe,L,3,88,29.3,0,chandler-worthy-1
Shane Wynn,2014-09-27,4,Indiana,,Maryland,L,2,56,28.0,0,shane-wynn-1
Devrin Young,2014-09-27,4,Tennessee,@,Georgia,L,3,79,26.3,0,devrin-young-1
Jordan Akins,2014-10-02,4,Central Florida,@,Houston,W,1,29,29.0,0,jordan-akins-1
Demarcus Ayers,2014-10-02,5,Houston,,Central Florida,L,3,81,27.0,0,demarcus-ayers-1
Glenn Coleman,2014-10-02,6,Florida International,,Florida Atlantic,W,1,0,0.0,0,glenn-coleman-1
Jordan Guest,2014-10-02,6,Florida International,,Florida Atlantic,W,1,11,11.0,0,jordan-guest-1
Rannell Hall,2014-10-02,4,Central Florida,@,Houston,W,3,83,27.7,0,rannell-hall-1
Martese Jackson,2014-10-02,6,Florida Atlantic,@,Florida International,L,3,55,18.3,0,martese-jackson-1
Tyrell Johnson,2014-10-02,5,Arizona,@,Oregon,W,4,99,24.8,0,tyrell-johnson-2
Charles Nelson,2014-10-02,5,Oregon,,Arizona,L,4,71,17.8,0,charles-nelson-2
Fred Russ,2014-10-02,6,Florida International,,Florida Atlantic,W,1,5,5.0,0,fred-russ-1
Thomas Tyner,2014-10-02,5,Oregon,,Arizona,L,1,30,30.0,0,thomas-tyner-1
Lucky Whitehead,2014-10-02,6,Florida Atlantic,@,Florida International,L,3,65,21.7,0,lucky-whitehead-1
Adam Hine,2014-10-03,5,Brigham Young,,Utah State,L,1,21,21.0,0,adam-hine-1
Kameron Kelly,2014-10-03,5,San Diego State,@,Fresno State,L,1,56,56.0,0,kameron-kelly-1
Paul Lasike,2014-10-03,5,Brigham Young,,Utah State,L,1,20,20.0,0,paul-lasike-1
Rashaad Penny,2014-10-03,5,San Diego State,@,Fresno State,L,3,67,22.3,0,rashaad-penny-1
Ervin Phillips,2014-10-03,5,Syracuse,,Louisville,L,3,39,13.0,0,ervin-phillips-1
James Quick,2014-10-03,6,Louisville,@,Syracuse,W,2,35,17.5,0,james-quick-1
Brandon Radcliff,2014-10-03,6,Louisville,@,Syracuse,W,2,78,39.0,0,brandon-radcliff-1
Dillon Root,2014-10-03,6,Fresno State,,San Diego State,W,4,89,22.3,0,dillon-root-1
L.J. Scott,2014-10-03,6,Louisville,@,Syracuse,W,1,12,12.0,0,lj-scott-1
Hunter Sharp,2014-10-03,5,Utah State,@,Brigham Young,W,1,22,22.0,0,hunter-sharp-1
Hayden Weichers,2014-10-03,5,Utah State,@,Brigham Young,W,1,0,0.0,0,hayden-weichers-1
David Wells,2014-10-03,5,San Diego State,@,Fresno State,L,1,0,0.0,0,david-wells-2
Kennedy Williams,2014-10-03,5,Utah State,@,Brigham Young,W,1,21,21.0,0,kennedy-williams-1
Ameer Abdullah,2014-10-04,6,Nebraska,@,Michigan State,L,2,48,24.0,0,ameer-abdullah-1
Ishmael Adams,2014-10-04,5,UCLA,,Utah,L,1,18,18.0,0,ishmael-adams-1
Mario Alford,2014-10-04,5,West Virginia,,Kansas,W,2,129,64.5,1,mario-alford-1
Tyler Allen,2014-10-04,5,Eastern Michigan,@,Akron,L,6,100,16.7,0,tyler-allen-1
Peter Angeh,2014-10-04,6,Massachusetts,@,Miami (OH),L,1,11,11.0,0,peter-angeh-1
John Armstrong,2014-10-04,6,Wake Forest,@,Florida State,L,3,60,20.0,0,john-armstrong-2
Micah Awe,2014-10-04,5,Texas Tech,@,Kansas State,L,1,0,0.0,0,micah-awe-1
Khary Bailey-Smith,2014-10-04,6,Massachusetts,@,Miami (OH),L,2,109,54.5,1,khary-bailey-smith-1
Robert Barber,2014-10-04,6,Washington State,,California,L,2,2,1.0,0,robert-barber-1
Taylor Barnhill,2014-10-04,6,Nevada-Las Vegas,@,San Jose State,L,1,9,9.0,0,taylor-barnhill-1
Ed'Marques Batties,2014-10-04,6,Middle Tennessee State,,Southern Mississippi,W,1,20,20.0,0,edmarques-batties-1
Bobo Beathard,2014-10-04,5,Appalachian State,,South Alabama,L,4,66,16.5,0,bobo-beathard-1
V'Angelo Bentley,2014-10-04,6,Illinois,,Purdue,L,6,71,11.8,0,vangelo-bentley-1
Lynquez Blair,2014-10-04,5,Georgia State,@,Louisiana,L,2,40,20.0,0,lynquez-blair-1
