Player,Date,G,School,Loc,Opponent,WL,FR,FR Yds,FR TD,Fumble Forced,unique_id
Jordan Silva,2018-09-15,3,Kent State,@,Penn State,L,0,,,1,jordan-silva-2
Deondre Singleton,2018-09-15,3,Duke,@,Baylor,W,1,,,1,deondre-singleton-1
Jamar Smith,2018-09-15,3,Texas-El Paso,@,Tennessee,L,0,,,1,jamar-smith-3
Mike Sota,2018-09-15,3,Texas-El Paso,@,Tennessee,L,0,,,1,mike-sota-1
Josiah Tauaefa,2018-09-15,3,Texas-San Antonio,@,Kansas State,L,0,,,1,josiah-tauaefa-1
Shakial Taylor,2018-09-15,3,Kansas,,Rutgers,W,0,,,1,shakial-taylor-1
Clay Templeton,2018-09-15,3,Alabama-Birmingham,,Tulane,W,0,,,1,clay-templeton-1
Broderick Thomas,2018-09-15,3,Alabama-Birmingham,,Tulane,W,0,,,1,broderick-thomas-2
Eli Thomas,2018-09-15,3,Connecticut,,Rhode Island,W,0,,,1,eli-thomas-1
Bryce Thompson,2018-09-15,3,Tennessee,,Texas-El Paso,W,0,,,1,bryce-thompson-1
Jalen Thompson,2018-09-15,3,Washington State,,Eastern Washington,W,0,,,1,jalen-thompson-2
Jerry Tillery,2018-09-15,3,Notre Dame,,Vanderbilt,W,0,,,1,jerry-tillery-2
Kalani Vakameilalo,2018-09-15,3,Oregon State,@,Nevada,L,0,,,1,kalani-vakameilalo-1
Hal Vinson,2018-09-15,3,Texas State,@,South Alabama,L,0,,,1,hal-vinson-1
Jashon Waddy,2018-09-15,3,Texas State,@,South Alabama,L,0,,,2,jashon-waddy-1
Mykal Walker,2018-09-15,3,Fresno State,@,UCLA,W,0,,,1,mykal-walker-1
Josh Ward,2018-09-15,2,Akron,@,Northwestern,W,0,,,1,josh-ward-2
Marcus Webb,2018-09-15,3,Troy,@,Nebraska,W,0,,,1,marcus-webb-2
Isaiah Wharton,2018-09-15,3,Rutgers,@,Kansas,L,0,,,1,isaiah-wharton-1
KIelan Whitner,2018-09-15,3,Syracuse,,Florida State,W,0,,,1,kielan-whitner-1
Ray Wilborn,2018-09-15,3,Ball State,@,Indiana,L,0,,,1,ray-wilborn-1
Jay Jay Wilson,2018-09-15,3,Arizona State,@,San Diego State,L,0,,,1,jay-jay-wilson-1
Elijah Zeise,2018-09-15,3,Pittsburgh,,Georgia Tech,W,0,,,1,elijah-zeise-1
Freddie Booth-Lloyd,2018-09-20,4,Temple,,Tulsa,W,0,,,1,freddie-booth-lloyd-1
Sam Franklin,2018-09-20,4,Temple,,Tulsa,W,0,,,1,sam-franklin-1
Quincy Roche,2018-09-20,4,Temple,,Tulsa,W,0,,,2,quincy-roche-1
Cameron Brown,2018-09-21,4,Penn State,@,Illinois,W,0,,,1,cameron-brown-1
Stanley Green,2018-09-21,4,Illinois,,Penn State,L,0,,,1,stanley-green-2
Christian Albright,2018-09-22,4,Ball State,,Western Kentucky,L,0,,,1,christian-albright-1
JaQuan Bailey,2018-09-22,3,Iowa State,,Akron,W,0,,,1,jaquan-bailey-1
Marcelino Ball,2018-09-22,4,Indiana,,Michigan State,L,0,,,1,marcelino-ball-1
Brian Bell,2018-09-22,3,Akron,@,Iowa State,L,0,,,1,brian-bell-3
Marqez Bimage,2018-09-22,4,Texas,,Texas Christian,W,0,,,1,marqez-bimage-1
DeDarallo Blue,2018-09-22,3,Toledo,,Nevada,W,0,,,1,dedarallo-blue-1
William Bradley-King,2018-09-22,4,Arkansas State,,Nevada-Las Vegas,W,0,,,1,william-bradley-king-1
Justin Brent,2018-09-22,4,Nevada,@,Toledo,L,0,,,1,justin-brent-1
Nate Brisson-Fast,2018-09-22,4,Central Michigan,,Maine,W,0,,,1,nate-brisson-fast-1
Sean Bunting,2018-09-22,4,Central Michigan,,Maine,W,0,,,1,sean-bunting-1
Ben Burr-Kirven,2018-09-22,4,Washington,,Arizona State,W,1,,,2,ben-burr-kirven-1
Jake Byczko,2018-09-22,5,Massachusetts,,UNC Charlotte,W,1,,,1,jake-byczko-1
Tyson Campbell,2018-09-22,4,Georgia,@,Missouri,W,1,,1,1,tyson-campbell-1
Antwan Cordy,2018-09-22,4,Syracuse,,Connecticut,W,0,,,1,antwan-cordy-1
Byron Cowart,2018-09-22,4,Maryland,,Minnesota,W,0,,,1,byron-cowart-1
Jamal Davis II,2018-09-22,3,Akron,@,Iowa State,L,0,,,1,jamal-davis-ii-1
Khalil Davis,2018-09-22,3,Nebraska,@,Michigan,L,0,,,1,khalil-davis-1
Ben DeLuca,2018-09-22,4,UNC Charlotte,@,Massachusetts,L,0,,,1,ben-deluca-1
D'Cota Dixon,2018-09-22,4,Wisconsin,@,Iowa,W,1,,,1,dcota-dixon-1
Aaron Faumui,2018-09-22,4,Virginia,,Louisville,W,0,,,1,aaron-faumui-1
Ali Fayad,2018-09-22,4,Western Michigan,@,Georgia State,W,0,,,1,ali-fayad-1
Jaylon Ferguson,2018-09-22,3,Louisiana Tech,@,Louisiana State,L,0,,,1,jaylon-ferguson-1
Bryant Fitzgerald,2018-09-22,4,Indiana,,Michigan State,L,0,,,1,bryant-fitzgerald-1
Deshawn Foster,2018-09-22,4,Western Michigan,@,Georgia State,W,0,,,1,deshawn-foster-1
Trayshon Foster,2018-09-22,4,Northern Illinois,@,Florida State,L,0,,,1,trayshon-foster-1
Kristian Fulton,2018-09-22,4,Louisiana State,,Louisiana Tech,W,0,,,1,kristian-fulton-1
Allen George,2018-09-22,4,Vanderbilt,,South Carolina,L,0,,,1,allen-george-1
Nasir Greer,2018-09-22,4,Wake Forest,,Notre Dame,L,0,,,1,nasir-greer-1
Frankie Griffin,2018-09-22,4,Texas State,@,Texas-San Antonio,L,0,,,1,frankie-griffen-1
Austin Hall,2018-09-22,4,Memphis,,South Alabama,W,1,,,1,austin-hall-3
Taylor Heflin,2018-09-22,4,Navy,@,Southern Methodist,L,0,,,1,taylor-heflin-1
C.J. Henderson,2018-09-22,4,Florida,@,Tennessee,W,0,,,1,cj-henderson-1
Jamal Hicks,2018-09-22,5,Colorado State,,Illinois State,L,0,,,1,jamal-hicks-1
Justin Hollins,2018-09-22,4,Oregon,,Stanford,L,0,,,1,justin-hollins-1
A.J. Hotchkins,2018-09-22,4,Texas-El Paso,,New Mexico State,L,0,,,1,aj-hotchkins-1
Noah Igbinoghene,2018-09-22,4,Auburn,,Arkansas,W,0,,,1,noah-igbinoghene-1
Dane Jackson,2018-09-22,4,Pittsburgh,@,North Carolina,L,0,,,1,dane-jackson-1
Richard Jibunor,2018-09-22,4,Auburn,,Arkansas,W,0,,,1,richard-jibunor-1
Patrick Johnson,2018-09-22,4,Tulane,@,Ohio State,L,0,,,1,patrick-johnson-4
Caleb Jones,2018-09-22,4,Indiana,,Michigan State,L,0,,,1,caleb-jones-2
Tim Kidd-Glass,2018-09-22,3,North Carolina State,@,Marshall,W,0,,,1,tim-kidd-glass-1
Javon Kinlaw,2018-09-22,3,South Carolina,@,Vanderbilt,W,0,,,2,javon-kinlaw-1
Cameron Kinley,2018-09-22,4,Navy,@,Southern Methodist,L,0,,,1,cameron-kinley-1
Vinny Labus,2018-09-22,4,Northern Illinois,@,Florida State,L,0,,,1,vinny-labus-1
David Long,2018-09-22,3,West Virginia,,Kansas State,W,0,,,1,david-long-2
Roy Lopez,2018-09-22,5,New Mexico State,@,Texas-El Paso,W,0,,,1,roy-lopez-1
Justin Madubuike,2018-09-22,4,Texas A&M,@,Alabama,L,0,,,1,justin-madubuike-1
Chauncey Manac,2018-09-22,3,Louisiana,,Coastal Carolina,L,0,,,1,chauncey-manac-1
Brayden Matts,2018-09-22,4,Coastal Carolina,@,Louisiana,W,0,,,1,brayden-matts-1
Bradley Mbu,2018-09-22,4,Houston,,Texas Southern,W,0,,,1,bradley-mbu-1
Jacob McCurry,2018-09-22,4,Michigan,,Nebraska,W,0,,,1,jacob-mccurry-1
Kyran Mitchell,2018-09-22,4,Southern Methodist,,Navy,W,0,,,1,kyran-mitchell-1
Christopher Musselman,2018-09-22,3,Air Force,@,Utah State,L,1,,1,1,christopher-musselman-1
Jamie Nunley,2018-09-22,4,Arizona,@,Oregon State,W,0,,,1,jamie-nunley-1
Dayo Odeyingbo,2018-09-22,4,Vanderbilt,,South Carolina,L,0,,,1,dayo-odeyingbo-1
Osaze Ogbebor,2018-09-22,4,Kansas,@,Baylor,L,0,,,1,osaze-ogbebor-1
Jeremy Peters,2018-09-22,3,Liberty,,North Texas,L,0,,,1,jeremy-peters-1
Jordan Pittman,2018-09-22,4,Navy,@,Southern Methodist,L,0,,,1,jordan-pittman-1
Jachai Polite,2018-09-22,4,Florida,@,Tennessee,W,0,,,1,jachai-polite-1
Brandon Randle,2018-09-22,3,Michigan State,@,Indiana,W,0,,,1,brandon-randle-1
Hamilcar Rashed Jr,2018-09-22,4,Oregon State,,Arizona,L,0,,,1,hamilcar-rashed-jr-1
Davondre Robinson,2018-09-22,3,East Carolina,@,South Florida,L,0,,,1,davondre-robinson-1
Nate Sampson,2018-09-22,4,Brigham Young,,McNeese State,W,0,,,1,nate-sampson-1
Mohamed Sanogo,2018-09-22,4,Mississippi,,Kent State,W,0,,,1,mohamed-sanogo-1
Brandon Sebastian,2018-09-22,4,Boston College,@,Purdue,L,0,,,1,brandon-sebastian-1
Tre Shaw,2018-09-22,3,North Carolina,,Pittsburgh,W,0,,,1,tre-shaw-1
Michael Shelton,2018-09-22,4,Brigham Young,,McNeese State,W,0,,,1,michael-shelton-2
Fermin Silva,2018-09-22,4,Florida International,@,Miami (FL),L,0,,,1,fermin-silva-1
Isaiah Simmons,2018-09-22,4,Clemson,@,Georgia Tech,W,0,,,1,isaiah-simmons-1
Sutton Smith,2018-09-22,4,Northern Illinois,@,Florida State,L,0,,,1,sutton-smith-1
Drake Spears,2018-09-22,4,Western Michigan,@,Georgia State,W,0,,,1,drake-spears-1
Brad Stewart,2018-09-22,4,Florida,@,Tennessee,W,0,,,1,brad-stewart-3
Ian Swenson,2018-09-22,4,Connecticut,@,Syracuse,L,0,,,1,ian-swenson-1
Matthew Tago,2018-09-22,4,Oregon State,,Arizona,L,1,,,1,matthew-tago-1
Josiah Tauaefa,2018-09-22,4,Texas-San Antonio,,Texas State,W,0,,,1,josiah-tauaefa-1
Alontae Taylor,2018-09-22,4,Tennessee,,Florida,L,0,,,1,alontae-taylor-1
Levonta Taylor,2018-09-22,4,Florida State,,Northern Illinois,W,0,,,1,levonta-taylor-1
A.J. Terrell,2018-09-22,4,Clemson,@,Georgia Tech,W,0,,,1,aj-terrell-1
Jaylin Thomas,2018-09-22,4,Ball State,,Western Kentucky,L,0,,,1,jaylin-thomas-1
Taj-Amir Torres,2018-09-22,4,Boston College,@,Purdue,L,0,,,1,taj-amir-torres-1
D'Andre Walker,2018-09-22,4,Georgia,@,Missouri,W,0,,,2,dandre-walker-1
Deuce Wallace,2018-09-22,3,Louisiana,,Coastal Carolina,L,0,,,1,deuce-wallace-1
Javin White,2018-09-22,4,Nevada-Las Vegas,@,Arkansas State,L,0,,,1,javin-white-1
Cedric Wilcots II,2018-09-22,5,New Mexico State,@,Texas-El Paso,W,0,,,1,cedric-wilcots-ii-1
Christian Wilkins,2018-09-22,4,Clemson,@,Georgia Tech,W,1,,,1,christian-wilkins-1
Jordan Williams,2018-09-22,4,Southern Methodist,,Navy,W,0,,,1,jordan-williams-5
Noah Williams,2018-09-22,4,Stanford,@,Oregon,W,0,,,1,noah-williams-1
Lakota Wills,2018-09-22,3,Air Force,@,Utah State,L,0,,,1,lakota-wills-1
Kyree Woods,2018-09-22,4,San Diego State,,Eastern Michigan,W,0,,,1,kyree-woods-1
Jaquan Yulee,2018-09-22,3,Marshall,,North Carolina State,L,0,,,1,jaquan-yulee-1
Malik Carney,2018-09-27,4,North Carolina,@,Miami (FL),L,0,,,2,malik-carney-1
Joe Jackson,2018-09-27,5,Miami (FL),,North Carolina,W,0,,,2,joe-jackson-3
Shaquille Quarterman,2018-09-27,5,Miami (FL),,North Carolina,W,0,,,1,shaquille-quarterman-1
Juan Monjarres,2018-09-28,5,Tulane,,Memphis,W,0,,,1,juan-monjarres-1
Paulson Adebo,2018-09-29,5,Stanford,@,Notre Dame,L,0,,,1,paulson-adebo-1
Christian Albright,2018-09-29,5,Ball State,,Kent State,W,0,,,1,christian-albright-1
Victor Alexander,2018-09-29,5,Georgia Tech,,Bowling Green State,W,0,,,1,victor-alexander-1
Josh Allen,2018-09-29,5,Kentucky,,South Carolina,W,0,,,1,josh-allen-6
Zach Allen,2018-09-29,5,Boston College,,Temple,W,0,,,1,zach-allen-5
DeAndre Applin,2018-09-29,5,Georgia State,,Louisiana-Monroe,W,0,,,1,deandre-applin-1
Jalen Bates,2018-09-29,5,Arizona State,,Oregon State,W,0,,,1,jalen-bates-1
Ryan Bee,2018-09-29,4,Marshall,@,Western Kentucky,W,0,,,1,ryan-bee-1
Tuf Borland,2018-09-29,5,Ohio State,@,Penn State,W,0,,,1,tuf-borland-1
DeCalon Brooks,2018-09-29,5,Florida State,@,Louisville,W,0,,,1,decalon-brooks-1
Marlin Brooks,2018-09-29,4,Ohio,,Massachusetts,W,0,,,1,marlin-brooks-1
Brian Burns,2018-09-29,5,Florida State,@,Louisville,W,1,,,1,brian-burns-2
Ben Burr-Kirven,2018-09-29,5,Washington,,Brigham Young,W,1,,,1,ben-burr-kirven-1
Preston Carey,2018-09-29,5,Coastal Carolina,@,Troy,L,0,,,1,preston-carey-1
Drayton Carlberg,2018-09-29,5,Oregon,@,California,W,0,,,1,drayton-carlberg-1
Gerrit Choate,2018-09-29,5,Southern Methodist,,,W,0,,,1,gerrit-choate-1
Rodney Clemons,2018-09-29,5,Southern Methodist,,,W,0,,,1,rodney-clemons-1
Therran Coleman,2018-09-29,5,Pittsburgh,@,Central Florida,L,0,,,1,therran-coleman-1
Will Dawkins,2018-09-29,4,Alabama-Birmingham,,UNC Charlotte,W,1,,,1,will-dawkins-1
Chase Day,2018-09-29,5,Louisiana-Monroe,@,Georgia State,L,0,,,1,chase-day-1
Trevon Diggs,2018-09-29,5,Alabama,,Louisiana,W,0,,,1,trevon-diggs-1
Troy Dye,2018-09-29,5,Oregon,@,California,W,0,,,1,troy-dye-1
Antonio Fletcher,2018-09-29,5,Arkansas State,@,Georgia Southern,L,0,,,1,antonio-fletcher-1
Edwin Freeman,2018-09-29,5,Florida International,,Arkansas-Pine Bluff,W,0,,,1,edwin-freeman-1
Innis Gaines,2018-09-29,5,Texas Christian,,Iowa State,W,0,,,1,innis-gaines-1
Breckyn Hager,2018-09-29,5,Texas,@,Kansas State,W,0,,,1,breckyn-hager-1
Cade Hall,2018-09-29,4,San Jose State,,Hawaii,L,0,,,1,cade-hall-1
Alijah Halliburton,2018-09-29,5,Wyoming,,Boise State,L,0,,,1,alijah-halliburton-1
Kahlil Haughton,2018-09-29,5,Oklahoma,,Baylor,W,0,,,1,kahlil-haughton-1
DeQuarius Henry,2018-09-29,5,Texas-San Antonio,,Texas-El Paso,W,0,,,1,dequarius-henry-1
Alijah Holder,2018-09-29,5,Stanford,@,Notre Dame,L,0,,,1,alijah-holder-1
James Jackson IV,2018-09-29,5,Duke,,Virginia Tech,L,0,,,1,james-jackson-iv-1
Dontavious Jackson,2018-09-29,5,Florida State,@,Louisville,W,0,,,1,dontavious-jackson-1
Jordan Jones,2018-09-29,5,Kentucky,,South Carolina,W,1,,,1,jordan-jones-2
Caleb Kelly,2018-09-29,5,Oklahoma,,Baylor,W,0,,,1,caleb-kelly-1
Demonte King,2018-09-29,5,Arizona State,,Oregon State,W,0,,,1,demonte-king-1
Brad Koenig,2018-09-29,5,Miami (OH),,Western Michigan,L,0,,,1,brad-koenig-1
Jordan Kunaszyk,2018-09-29,4,California,,Oregon,L,0,,,1,jordan-kunaszyk-1
Malik Lawal,2018-09-29,5,Arizona State,,Oregon State,W,0,,,1,malik-lawal-1
Austin Lee,2018-09-29,5,Brigham Young,@,Washington,L,0,,,1,austin-lee-1
Darryl Lewis,2018-09-29,4,Louisiana Tech,@,North Texas,W,0,,,1,darryl-lewis-3
Tyreek Maddox-Williams,2018-09-29,5,Rutgers,,Indiana,L,0,,,1,tyreek-maddox-williams-1
Carlton Martial,2018-09-29,5,Troy,,Coastal Carolina,W,0,,,1,carlton-martial-1
Solomon Matautia,2018-09-29,6,Hawaii,@,San Jose State,W,0,,,2,solomon-matautia-1
Will McDonald,2018-09-29,4,Iowa State,@,Texas Christian,L,0,,,1,will-mcdonald-1
Jordan Miller,2018-09-29,5,Washington,,Brigham Young,W,0,,,1,jordan-miller-3
Donyae Moody,2018-09-29,4,Marshall,@,Western Kentucky,W,0,,,1,donyae-moody-1
Joshua Moon,2018-09-29,4,Georgia Southern,,Arkansas State,W,0,,,2,joshua-moon-1
Byron Murphy,2018-09-29,5,Washington,,Brigham Young,W,0,,,1,byron-murphy-1
D'Andre Payne,2018-09-29,4,Iowa State,@,Texas Christian,L,0,,,1,dandre-payne-1
Justin Phillips,2018-09-29,5,Oklahoma State,@,Kansas,W,1,,,1,justin-phillips-2
Jaylen Pickett,2018-09-29,5,Eastern Michigan,,Northern Illinois,L,0,,,1,jaylen-pickett-1
James Pierre,2018-09-29,5,Florida Atlantic,@,Middle Tennessee State,L,0,,,1,james-pierre-1
Aaron Ramseur,2018-09-29,4,East Carolina,,Old Dominion,W,0,,,1,aaron-ramseur-1
Zedrick Raymond,2018-09-29,5,Miami (OH),,Western Michigan,L,0,,,1,zedrick-raymond-1
Malik Reed,2018-09-29,5,Nevada,@,Air Force,W,1,,,2,malik-reed-1
Hunter Reese,2018-09-29,5,Troy,,Coastal Carolina,W,1,,,1,hunter-reese-1
Rob Ritrovato,2018-09-29,5,Temple,@,Boston College,L,0,,,1,rob-ritrovato-1
Owen Roberts,2018-09-29,4,San Jose State,,Hawaii,L,1,,,1,owen-roberts-1
Zeek Rodney,2018-09-29,5,Wake Forest,,Rice,W,0,,,1,zeek-rodney-1
Mohamed Sanogo,2018-09-29,5,Mississippi,@,Louisiana State,L,0,,,1,mohamed-sanogo-1
Colin Schooler,2018-09-29,5,Arizona,,Southern California,L,1,,,1,colin-schooler-1
Qaadir Sheppard,2018-09-29,5,Mississippi,@,Louisiana State,L,0,,,1,qaadir-sheppard-1
Kyle Soelle,2018-09-29,5,Arizona State,,Oregon State,W,0,,,1,kyle-soelle-1
Kerry Starks,2018-09-29,5,Louisiana-Monroe,@,Georgia State,L,0,,,1,kerry-starks-1
Jay Stocker,2018-09-29,5,Pittsburgh,@,Central Florida,L,0,,,1,jay-stocker-1
Darrell Taylor,2018-09-29,5,Tennessee,@,Georgia,L,0,,,2,darrell-taylor-1
Jerry Tillery,2018-09-29,5,Notre Dame,,Stanford,W,0,,,1,jerry-tillery-2
Jacques Turner,2018-09-29,4,Southern Mississippi,@,Auburn,L,0,,,1,jacques-turner-1
Johnathan Vickers,2018-09-29,5,Florida State,@,Louisville,W,0,,,1,johnathan-vickers-1
D'Andre Walker,2018-09-29,5,Georgia,,Tennessee,W,0,,,1,dandre-walker-1
Mykal Walker,2018-09-29,4,Fresno State,,Toledo,W,0,,,1,mykal-walker-1
Reggie Walker,2018-09-29,5,Kansas State,,Texas,L,0,,,1,reggie-walker-2
Jamar Watson,2018-09-29,5,Kentucky,,South Carolina,W,0,,,1,jamar-watson-1
Quavian White,2018-09-29,5,Georgia State,,Louisiana-Monroe,W,1,,,1,quavian-white-1
Kylan Wilborn,2018-09-29,5,Arizona,,Southern California,L,0,,,1,kylan-wilborn-1
Jordan Woods,2018-09-29,5,Florida International,,Arkansas-Pine Bluff,W,0,,,1,jordan-woods-1
Juwon Young,2018-09-29,4,Marshall,@,Western Kentucky,W,1,,,1,juwon-young-1
Deontay Anderson,2018-10-04,5,Houston,,Tulsa,W,0,,,1,deontay-anderson-1
Cooper Edmiston,2018-10-04,5,Tulsa,@,Houston,L,0,,,1,cooper-edmiston-1
Elijah Gooden,2018-10-04,5,Houston,,Tulsa,W,0,,,1,elijah-gooden-1
Courtney Lark,2018-10-04,5,Houston,,Tulsa,W,0,,,1,courtney-lark-1
Tyler Murray,2018-10-04,6,Troy,,Georgia State,W,0,,,1,tyler-murray-1
KJ Robertson,2018-10-04,6,Troy,,Georgia State,W,0,,,1,kj-robertson-1
Austin Robinson,2018-10-04,5,Houston,,Tulsa,W,0,,,1,austin-robinson-1
Darius Harris,2018-10-05,5,Middle Tennessee State,@,Marshall,W,0,,,1,darius-harris-2
Jovante Moffatt,2018-10-05,5,Middle Tennessee State,@,Marshall,W,0,,,1,jovante-moffatt-1
Jontrell Rocquemore,2018-10-05,5,Utah State,@,Brigham Young,W,1,,,1,jontrell-rocquemore-1
Anree Saint-Amour,2018-10-05,6,Georgia Tech,@,Louisville,W,0,,,2,anree-saint-amour-1
David Woodward,2018-10-05,5,Utah State,@,Brigham Young,W,0,,,1,david-woodward-1
Juwon Young,2018-10-05,5,Marshall,,Middle Tennessee State,L,0,,,1,juwon-young-1
Otaro Alaka,2018-10-06,6,Texas A&M,,Kentucky,W,0,,,1,otaro-alaka-1
Bradlee Anae,2018-10-06,5,Utah,@,Stanford,W,0,,,1,bradlee-anae-1
Ryder Anderson,2018-10-06,6,Mississippi,,Louisiana-Monroe,W,0,,,1,ryder-anderson-1
Derrick Baity,2018-10-06,6,Kentucky,@,Texas A&M,L,0,,,1,derrick-baity-1
Dameon Barber,2018-10-06,6,Nevada,,Fresno State,L,0,,,1,dameon-barber-1
Luc Bequette,2018-10-06,5,California,@,Arizona,L,0,,,1,luc-bequette-1
Beau Bisharat,2018-10-06,5,Colorado,,Arizona State,W,0,,,1,beau-bisharat-1
Josh Black,2018-10-06,5,South Florida,@,Massachusetts,W,0,,,1,josh-black-1
Dicaprio Bootle,2018-10-06,5,Nebraska,@,Wisconsin,L,0,,,1,dicaprio-bootle-1
Tuf Borland,2018-10-06,6,Ohio State,,Indiana,W,0,,,1,tuf-borland-1
Alex Briones,2018-10-06,6,Central Michigan,,Buffalo,L,0,,,1,alex-briones-1
Josh Brown,2018-10-06,6,Arizona,,California,W,0,,,1,josh-brown-9
Coby Bryant,2018-10-06,6,Cincinnati,,Tulane,W,0,,,1,coby-bryant-1
Larry Bryant,2018-10-06,6,Tulane,@,Cincinnati,L,0,,,1,larry-bryant-1
Myles Bryant,2018-10-06,6,Washington,@,UCLA,W,0,,,1,myles-bryant-1
Isaiah Buggs,2018-10-06,6,Alabama,@,Arkansas,W,1,,,1,isaiah-buggs-1
Brian Burns,2018-10-06,6,Florida State,@,Miami (FL),L,0,,,2,brian-burns-2
Micah Capra,2018-10-06,5,Air Force,,Navy,W,0,,,1,micah-capra-1
Jarrod Carter-McLin,2018-10-06,6,Texas-San Antonio,@,Rice,W,0,,,1,jarrod-carter-mclin-1
Rashard Causey,2018-10-06,5,Central Florida,,Southern Methodist,W,0,,,1,rashard-causey-1
Jordan Cole,2018-10-06,6,Northern Illinois,@,Ball State,W,0,,,1,jordan-cole-1
Taylor Comfort,2018-10-06,6,Washington State,@,Oregon State,W,0,,,1,taylor-comfort-1
Carter Coughlin,2018-10-06,5,Minnesota,,Iowa,L,0,,,1,carter-coughlin-1
Maxx Crosby,2018-10-06,6,Eastern Michigan,@,Western Michigan,L,0,,,1,maxx-crosby-1
Tae Crowder,2018-10-06,6,Georgia,,Vanderbilt,W,0,,,1,tae-crowder-1
Mike Danna,2018-10-06,6,Central Michigan,,Buffalo,L,0,,,1,mike-danna-1
Lorenzo Dantzler,2018-10-06,6,Texas-San Antonio,@,Rice,W,0,,,1,lorenzo-dantzler-1
Pono Davis,2018-10-06,6,Southern Methodist,@,Central Florida,L,0,,,1,pono-davis-1
Titus Davis,2018-10-06,5,Central Florida,,Southern Methodist,W,0,,,1,titus-davis-2
Vincent Davis,2018-10-06,5,South Florida,@,Massachusetts,W,1,,1,2,vincent-davis-2
Jared Dorsa,2018-10-06,5,Ohio,@,Kent State,W,0,,,1,jared-dorsa-1
Mehdi El Attrach,2018-10-06,6,Boston College,@,North Carolina State,L,1,,,1,mehdi-el-attrach-1
Ali Fayad,2018-10-06,6,Western Michigan,,Eastern Michigan,W,0,,,1,ali-fayad-1
Jordan Fisher,2018-10-06,5,Toledo,,Bowling Green State,W,0,,,1,jordan-fisher-1
Sean Freeman,2018-10-06,5,Georgia Southern,,South Alabama,W,0,,,1,sean-freeman-1
Bricen Garner,2018-10-06,6,Pittsburgh,,Syracuse,W,0,,,1,bricen-garner-1
Kyle Gibson,2018-10-06,5,Central Florida,,Southern Methodist,W,0,,,1,kyle-gibson-1
Jordan Griffin,2018-10-06,6,Vanderbilt,@,Georgia,L,0,,,1,jordan-griffin-1
Javelin Guidry,2018-10-06,5,Utah,@,Stanford,W,0,,,1,javelin-guidry-2
Darren Hall,2018-10-06,5,San Diego State,@,Boise State,W,0,,,1,darren-hall-1
Tyler Hall,2018-10-06,6,Wyoming,@,Hawaii,L,1,,,1,tyler-hall-2
Myles Hartsfield,2018-10-06,6,Mississippi,,Louisiana-Monroe,W,0,,,1,myles-hartsfield-1
Chase Hatada,2018-10-06,5,Boise State,,San Diego State,L,0,,,1,chase-hatada-1
Jeremiah Hawkins,2018-10-06,5,California,@,Arizona,L,0,,,1,jeremiah-hawkins-1
Ralph Holley,2018-10-06,6,Western Michigan,,Eastern Michigan,W,0,,,1,ralph-holley-1
Justin Hughes,2018-10-06,6,Kansas State,@,Baylor,L,0,,,1,justin-hughes-2
Shane Jackson,2018-10-06,6,New Mexico State,,Liberty,W,0,,,1,shane-jackson-2
Kyron Johnson,2018-10-06,6,Kansas,@,West Virginia,L,0,,,1,kyron-johnson-3
Patrick Johnson,2018-10-06,6,Tulane,@,Cincinnati,L,1,,,1,patrick-johnson-4
Tyler Johnson,2018-10-06,5,Wisconsin,,Nebraska,W,0,,,1,tyler-johnson-2
D.J. Jones,2018-10-06,4,Akron,,Miami (OH),L,0,,,1,dj-jones-3
Dre'Mont Jones,2018-10-06,6,Ohio State,,Indiana,W,1,,,1,dremont-jones-1
Jim Jones,2018-10-06,6,Kent State,,Ohio,L,0,,,1,jim-jones-5
Khalid Kareem,2018-10-06,6,Notre Dame,@,Virginia Tech,W,0,,,1,khalid-kareem-1
Jordan Kunaszyk,2018-10-06,5,California,@,Arizona,L,0,,,1,jordan-kunaszyk-1
Richard Lecounte III,2018-10-06,6,Georgia,,Vanderbilt,W,0,,,1,richard-lecounte-iii-1
Justin Madubuike,2018-10-06,6,Texas A&M,,Kentucky,W,0,,,1,justin-madubuike-1
Cade Mashburn,2018-10-06,6,Memphis,,Connecticut,W,0,,,1,cade-mashburn-1
Brice McAllister,2018-10-06,7,Massachusetts,,South Florida,L,1,,,1,brice-mcallister-1
Mark McLaurin,2018-10-06,6,Mississippi State,,Auburn,W,0,,,1,mark-mclaurin-1
Chris Miller,2018-10-06,6,Baylor,,Kansas State,W,1,,,1,chris-miller-11
Kristopher Moll,2018-10-06,5,Alabama-Birmingham,@,Louisiana Tech,W,0,,,1,kristopher-moll-1
Jalen Moore,2018-10-06,6,Oregon State,,Washington State,L,0,,,1,jalen-moore-1
Dylan Moses,2018-10-06,6,Alabama,@,Arkansas,W,0,,,1,dylan-moses-1
Tyrone Neal,2018-10-06,6,Eastern Michigan,@,Western Michigan,L,0,,,1,tyrone-neal-1
Scott Nelson,2018-10-06,5,Wisconsin,,Nebraska,W,0,,,1,scott-nelson-4
Kaimana Padello,2018-10-06,7,Hawaii,,Wyoming,W,0,,,1,kaimana-padello-1
Brian Peavy,2018-10-06,5,Iowa State,@,Oklahoma State,W,0,,,1,brian-peavy-1
Jaylen Pickett,2018-10-06,6,Eastern Michigan,@,Western Michigan,L,0,,,1,jaylen-pickett-1
Jachai Polite,2018-10-06,6,Florida,,Louisiana State,W,0,,,1,jachai-polite-1
