Player,Date,G,School,Loc,Opponent,WL,Int Ret,Int Ret Yds,Int TD,Pass Broken Up,unique_id
Paul Anderson,2005-09-10,2,Boston College,,Army,W,1,15,0,1,paul-anderson-1
Tra Battle,2005-09-10,2,Georgia,,South Carolina,W,1,26,0,1,tra-battle-1
Darrius Battles,2005-09-10,2,Louisiana-Monroe,@,Wyoming,L,1,54,0,2,darrius-battles-1
Stewart Bradley,2005-09-10,2,Nebraska,,Wake Forest,W,1,43,1,1,stewart-bradley-1
Eric Brock,2005-09-10,2,Auburn,,Mississippi State,W,1,11,0,1,eric-brock-1
Benjamin Burney,2005-09-10,2,Colorado,,New Mexico State,W,1,16,0,0,benjamin-burney-1
Joey Card,2005-09-10,2,Miami (OH),,Central Michigan,L,1,0,0,2,joey-card-1
Michael Coe,2005-09-10,2,Arkansas,,Vanderbilt,L,1,0,0,3,michael-coe-1
Marquice Cole,2005-09-10,2,Northwestern,,Northern Illinois,W,1,23,0,2,marquice-cole-1
Dominique Cosper,2005-09-10,2,Alabama-Birmingham,@,Troy,W,1,1,0,1,dominique-cosper-1
Steve Craver,2005-09-10,2,Tulsa,@,Oklahoma,L,1,29,0,1,steve-craver-1
Tyrone Culver,2005-09-10,1,Fresno State,,Weber State,W,1,4,0,1,tyrone-culver-1
Dennis Davis,2005-09-10,2,Georgia Tech,,North Carolina,W,1,33,0,1,dennis-davis-1
Louis Delmas,2005-09-10,2,Western Michigan,@,Toledo,L,1,0,0,2,louis-delmas-1
Barry Drakeford,2005-09-10,2,Kent State,,Southeast Missouri State,W,1,0,0,1,barry-drakeford-1
Jeffrey Dukes,2005-09-10,2,Alabama,,Southern Mississippi,W,1,0,0,1,jeffrey-dukes-1
Will Evans,2005-09-10,2,Alabama-Birmingham,@,Troy,W,1,0,0,1,will-evans-1
Kenneth Fontenette,2005-09-10,2,Houston,,Sam Houston State,W,1,15,0,1,kenneth-fontenette-1
Gabriel Fulbright,2005-09-10,2,New Mexico,@,Missouri,W,2,21,0,2,gabriel-fulbright-1
Dustin Gabriel,2005-09-10,2,Brigham Young,,Eastern Illinois,W,1,12,0,1,dustin-gabriel-1
Travis Garcia,2005-09-10,2,Colorado State,@,Minnesota,L,1,0,0,1,travis-garcia-1
Josh Gattis,2005-09-10,2,Wake Forest,@,Nebraska,L,1,41,0,3,josh-gattis-1
Bobby Giannini,2005-09-10,2,Air Force,,San Diego State,W,1,35,0,1,bobby-giannini-1
Aaron Gipson,2005-09-10,2,Oregon,,Montana,W,1,0,0,1,aaron-gipson-1
Ernest Gordon,2005-09-10,2,Nevada-Las Vegas,,Idaho,W,1,0,0,2,ernest-gordon-1
Jamey Harper,2005-09-10,2,Southern Methodist,,Texas Christian,W,2,16,0,2,jamey-harper-1
Darin Harris,2005-09-10,2,Washington,,California,L,1,0,0,1,darin-harris-1
Lionel Harris,2005-09-10,2,Colorado,,New Mexico State,W,1,0,0,,lionel-harris-1
A.J. Hawk,2005-09-10,2,Ohio State,,Texas,L,1,24,0,1,aj-hawk-1
Lamarcus Hicks,2005-09-10,2,Iowa State,,Iowa,W,1,28,1,2,lamarcus-hicks-1
Tye Hill,2005-09-10,2,Clemson,@,Maryland,W,1,4,0,1,tye-hill-1
Maurice Holman,2005-09-10,1,North Texas,@,Middle Tennessee State,W,1,99,1,1,maurice-holman-1
Daymeion Hughes,2005-09-10,2,California,@,Washington,W,1,41,1,3,daymeion-hughes-1
Clint Ingram,2005-09-10,2,Oklahoma,,Tulsa,W,1,48,1,1,clint-ingram-1
Kyle Jackson,2005-09-10,2,Florida,,Louisiana Tech,W,1,0,0,1,kyle-jackson-1
Jonathan Joseph,2005-09-10,2,South Carolina,@,Georgia,L,1,42,1,1,jonathan-joseph-1
Orlandus King,2005-09-10,2,Alabama-Birmingham,@,Troy,W,1,0,0,1,orlandus-king-1
Dawan Landry,2005-09-10,2,Georgia Tech,,North Carolina,W,1,0,0,1,dawan-landry-1
Jamal Lewis,2005-09-10,2,Georgia Tech,,North Carolina,W,1,9,0,2,jamal-lewis-1
Trey Lewis,2005-09-10,2,Ball State,,Bowling Green State,L,1,0,0,1,trey-lewis-1
Calvin Lowry,2005-09-10,2,Penn State,,Cincinnati,W,1,0,0,1,calvin-lowry-1
Todd McCullough,2005-09-10,2,Florida,,Louisiana Tech,W,1,3,0,1,todd-mccullough-1
Corey McKeon,2005-09-10,2,Nebraska,,Wake Forest,W,1,38,1,2,corey-mckeon-1
Justin McKinney,2005-09-10,2,Kansas State,@,Marshall,W,2,4,0,3,justin-mckinney-1
Gerald McRath,2005-09-10,1,Southern Mississippi,@,Alabama,L,1,32,1,2,gerald-mcrath-1
Larry McSwain,2005-09-10,2,Alabama-Birmingham,@,Troy,W,1,23,1,1,larry-mcswain-1
Derek Mendoza,2005-09-10,1,North Texas,@,Middle Tennessee State,W,1,0,0,1,derek-mendoza-1
Roland Minor,2005-09-10,2,Virginia Tech,@,Duke,W,1,23,1,2,roland-minor-1
Shomari Moore,2005-09-10,2,Kentucky,,Idaho State,W,1,6,0,1,shomari-moore-1
Derico Murray,2005-09-10,2,Kent State,,Southeast Missouri State,W,1,7,0,1,derico-murray-1
Haruki Nakamura,2005-09-10,2,Cincinnati,@,Penn State,L,1,0,0,1,haruki-nakamura-1
Alvin Nnabuife,2005-09-10,2,Southern Methodist,,Texas Christian,W,1,26,0,2,alvin-nnabuife-1
Jeff Noechel,2005-09-10,2,West Virginia,,Wofford,W,1,3,0,1,jeff-noechel-1
Paul Oliver,2005-09-10,2,Georgia,,South Carolina,W,1,1,0,2,paul-oliver-1
Moses Osemwegie,2005-09-10,2,Vanderbilt,@,Arkansas,W,1,9,0,1,moses-osemwegie-1
Steve Paris,2005-09-10,2,Iowa State,,Iowa,W,1,18,0,1,steve-paris-1
Deaudre Perry,2005-09-10,2,Bowling Green State,@,Ball State,W,1,0,0,1,deaudre-perry-1
Geremy Rodamer,2005-09-10,2,Marshall,,Kansas State,L,1,45,0,2,geremy-rodamer-1
Roderick Rogers,2005-09-10,2,Wisconsin,,Temple,W,1,7,0,,roderick-rogers-1
Anthony Rouzier,2005-09-10,2,Connecticut,,Liberty,W,1,0,0,1,anthony-rouzier-1
Nate Salley,2005-09-10,2,Ohio State,,Texas,L,1,0,0,1,nate-salley-1
Nick Sanchez,2005-09-10,1,Stanford,@,Navy,W,1,11,0,1,nick-sanchez-1
Adam Shada,2005-09-10,2,Iowa,@,Iowa State,L,1,9,0,1,adam-shada-1
Mike Sherels,2005-09-10,2,Minnesota,,Colorado State,W,1,31,0,1,mike-sherels-1
Anthony Smith,2005-09-10,2,Syracuse,,Buffalo,W,2,0,0,2,anthony-smith-1
Antonio Smith,2005-09-10,2,Bowling Green State,@,Ball State,W,1,47,1,1,antonio-smith-2
Bo Smith,2005-09-10,2,Kentucky,,Idaho State,W,1,31,0,1,bo-smith-1
Julius Stinson,2005-09-10,2,Wyoming,,Louisiana-Monroe,W,2,2,0,2,julius-stinson-1
John Talley,2005-09-10,2,Duke,,Virginia Tech,L,1,0,0,3,john-talley-1
Carlos Thomas,2005-09-10,2,South Carolina,@,Georgia,L,1,0,0,,carlos-thomas-1
Blake Tiedtke,2005-09-10,2,Nebraska,,Wake Forest,W,1,28,0,1,blake-tiedtke-1
James Todd,2005-09-10,2,Baylor,,Samford,W,1,0,0,1,james-todd-1
Dejuan Tribble,2005-09-10,2,Boston College,,Army,W,1,0,0,2,dejuan-tribble-1
Udeme Udofia,2005-09-10,1,Stanford,@,Navy,W,1,4,0,1,udeme-udofia-1
Christopher Vedder,2005-09-10,2,San Jose State,@,Illinois,L,1,0,0,1,christopher-vedder-1
Pat Watkins,2005-09-10,2,Florida State,,Citadel,W,1,11,0,1,pat-watkins-1
Ashton Watson,2005-09-10,2,Michigan State,,Hawaii,W,1,0,0,1,ashton-watson-1
Aaron Weathers,2005-09-10,1,North Texas,@,Middle Tennessee State,W,1,16,0,1,aaron-weathers-1
Eric Weddle,2005-09-10,2,Utah,,Utah State,W,1,0,0,1,eric-weddle-1
Jack Williams,2005-09-10,2,Kent State,,Southeast Missouri State,W,1,0,0,3,jack-williams-1
Roger Williams,2005-09-10,2,Kentucky,,Idaho State,W,1,16,0,1,roger-williams-2
Shelton Williams,2005-09-10,2,Louisiana-Monroe,@,Wyoming,L,1,0,0,1,shelton-williams-1
Remond Willis,2005-09-10,2,Illinois,,San Jose State,W,1,27,0,,remond-willis-1
C.J. Wilson,2005-09-10,2,Baylor,,Samford,W,1,16,0,4,cj-wilson-2
Rodney Woods,2005-09-10,2,Oregon,,Montana,W,1,2,0,1,rodney-woods-1
Wesley Woodyard,2005-09-10,2,Kentucky,,Idaho State,W,1,0,0,2,wesley-woodyard-1
Tom Zbikowski,2005-09-10,2,Notre Dame,@,Michigan,W,1,27,0,2,tom-zbikowski-1
Alan Zemaitis,2005-09-10,2,Penn State,,Cincinnati,W,1,0,0,2,alan-zemaitis-1
Marvin White,2005-09-15,3,Texas Christian,,Utah,W,1,12,0,1,marvin-white-1
Quintin Demps,2005-09-16,2,Texas-El Paso,,Houston,W,2,7,0,3,quintin-demps-1
Joe Fleskoski,2005-09-16,2,Texas-El Paso,,Houston,W,1,28,0,2,joe-fleskoski-1
Jeremy Jones,2005-09-16,2,Texas-El Paso,,Houston,W,1,9,0,1,jeremy-jones-2
Alex Obomese,2005-09-16,2,Texas-El Paso,,Houston,W,1,0,0,1,alex-obomese-1
Rocky Schwartz,2005-09-16,3,Houston,@,Texas-El Paso,L,1,4,0,1,rocky-schwartz-1
Ricky Wilson,2005-09-16,3,Houston,@,Texas-El Paso,L,1,13,0,3,ricky-wilson-1
SirDarean Adams,2005-09-17,3,Michigan State,@,Notre Dame,W,1,30,1,1,sirdarean-adams-1
Xavier Adibi,2005-09-17,3,Virginia Tech,,Ohio,W,1,25,0,1,xavier-adibi-1
Theo Baines,2005-09-17,3,Kansas,,Louisiana Tech,W,1,17,0,2,theo-baines-1
Donny Baker,2005-09-17,3,San Diego State,@,Ohio State,L,1,-3,0,2,donny-baker-1
Trumaine Banks,2005-09-17,3,Minnesota,,Florida Atlantic,W,1,0,0,2,trumaine-banks-1
Brett Bell,2005-09-17,3,Wisconsin,@,North Carolina,W,1,0,0,1,brett-bell-1
Alton Bryant,2005-09-17,2,Louisiana Tech,@,Kansas,L,1,19,0,1,alton-bryant-1
Josh Burris,2005-09-17,3,Tulsa,@,North Texas,W,1,4,0,1,josh-burris-1
Caleb Campbell,2005-09-17,2,Army,,Baylor,L,1,11,0,1,caleb-campbell-1
Marquis Carpenter,2005-09-17,2,Texas A&M,,Southern Methodist,W,2,45,0,3,marquis-carpenter-1
Eric Carrie,2005-09-17,3,New Mexico State,@,New Mexico,L,1,0,0,1,eric-carrie-1
Simeon Castille,2005-09-17,3,Alabama,@,South Carolina,W,1,0,0,3,simeon-castille-1
Trevis Coley,2005-09-17,2,Southern Mississippi,,McNeese State,W,1,19,0,1,trevis-coley-1
Dowayne Davis,2005-09-17,3,Syracuse,,Virginia,L,1,37,0,1,dowayne-davis-1
Rob Davis,2005-09-17,2,Army,,Baylor,L,1,18,0,1,rob-davis-1
Dustin Duclo,2005-09-17,3,Western Michigan,,Southern Illinois,W,2,8,0,2,dustin-duclo-1
D.J. Dykes,2005-09-17,3,Idaho,@,Washington,L,1,0,0,,dj-dykes-1
John Eubanks,2005-09-17,2,Southern Mississippi,,McNeese State,W,1,1,0,1,john-eubanks-1
Johnny Felders,2005-09-17,3,Louisiana,,Northwestern State,W,1,0,0,1,johnny-felders-1
Jason Flowers,2005-09-17,3,Toledo,@,Temple,W,1,0,0,1,jason-flowers-1
Thomas Flowers,2005-09-17,3,Georgia,,Louisiana-Monroe,W,1,3,0,1,thomas-flowers-1
Jeremy Foreman,2005-09-17,1,Tulane,N,Mississippi State,L,1,4,0,1,jeremy-foreman-1
Rodney Fowler,2005-09-17,3,Kansas,,Louisiana Tech,W,2,34,0,2,rodney-fowler-1
Gabriel Fulbright,2005-09-17,3,New Mexico,,New Mexico State,W,2,56,0,2,gabriel-fulbright-1
Aaron Gipson,2005-09-17,3,Oregon,,Fresno State,W,1,2,0,1,aaron-gipson-1
Tim Goodwell,2005-09-17,2,Memphis,,Chattanooga,W,1,4,0,1,tim-goodwell-1
Nick Graham,2005-09-17,3,Tulsa,@,North Texas,W,1,0,0,1,nick-graham-1
Jeremy Gray,2005-09-17,2,North Carolina State,,Eastern Kentucky,W,1,0,0,1,jeremy-gray-1
Brian Greene,2005-09-17,3,Duke,,Virginia Military Institute,W,1,0,0,1,brian-greene-1
Steve Gregory,2005-09-17,3,Syracuse,,Virginia,L,1,0,0,1,steve-gregory-1
Nick Hawthrone,2005-09-17,2,Nevada,,Nevada-Las Vegas,W,1,32,0,2,nick-hawthrone-1
Ray Henderson,2005-09-17,3,Boston College,,Florida State,L,1,0,0,1,ray-henderson-1
Lamar Herron,2005-09-17,3,Oregon State,@,Louisville,L,1,17,0,1,lamar-herron-1
Brian Hickman,2005-09-17,2,Purdue,@,Arizona,W,1,13,0,1,brian-hickman-1
Marcus Hollingsworth,2005-09-17,3,Arizona,,Purdue,L,1,2,0,1,marcus-hollingsworth-1
Keith Holt,2005-09-17,3,Temple,,Toledo,L,1,0,0,1,keith-holt-1
Jesse Imes,2005-09-17,3,Buffalo,,Rutgers,L,1,53,0,1,jesse-imes-1
Keon Jackson,2005-09-17,3,Toledo,@,Temple,W,1,66,1,1,keon-jackson-1
Brandon Johnson,2005-09-17,2,Louisville,,Oregon State,W,1,15,1,2,brandon-johnson-1
Jovon Johnson,2005-09-17,3,Iowa,,Northern Iowa,W,1,18,1,2,jovon-johnson-1
Thomas Keith,2005-09-17,3,Central Michigan,@,Penn State,L,1,0,0,1,thomas-keith-1
Ryan Lacasse,2005-09-17,3,Syracuse,,Virginia,L,1,0,0,1,ryan-lacasse-1
Maurice Linguist,2005-09-17,3,Baylor,@,Army,W,1,0,0,1,maurice-linguist-1
Otto Linwood,2005-09-17,3,Miami (OH),@,Kent State,W,1,51,0,1,otto-linwood-1
Joe Lobendahn,2005-09-17,3,Washington,,Idaho,W,1,0,0,1,joe-lobendahn-1
Kaluka Maiava,2005-09-17,2,Southern California,,Arkansas,W,1,10,0,1,kaluka-maiava-1
Calvin Mickens,2005-09-17,3,Oklahoma State,,Arkansas State,W,1,0,0,2,calvin-mickens-1
Roland Minor,2005-09-17,3,Virginia Tech,,Ohio,W,1,14,0,2,roland-minor-1
Dajuan Morgan,2005-09-17,2,North Carolina State,,Eastern Kentucky,W,1,0,0,1,dajuan-morgan-1
Haruki Nakamura,2005-09-17,3,Cincinnati,,Western Carolina,W,1,0,0,1,haruki-nakamura-1
Chinedum Ndukwe,2005-09-17,3,Notre Dame,,Michigan State,L,1,14,0,1,chinedum-ndukwe-1
A.J. Nicholson,2005-09-17,3,Florida State,@,Boston College,W,2,59,1,3,aj-nicholson-1
Josh Okoebor,2005-09-17,3,Washington,,Idaho,W,1,0,0,1,josh-okoebor-1
Brandon Patterson,2005-09-17,2,Memphis,,Chattanooga,W,1,0,0,1,brandon-patterson-1
Darvin Peterson,2005-09-17,3,New Mexico,,New Mexico State,W,1,13,0,2,darvin-peterson-1
Kenny Phillips,2005-09-17,2,Miami (FL),@,Clemson,W,1,4,0,1,kenny-phillips-1
Josh Pinkard,2005-09-17,2,Southern California,,Arkansas,W,1,0,0,1,josh-pinkard-1
Chris Reis,2005-09-17,3,Georgia Tech,,Connecticut,W,1,33,0,1,chris-reis-1
Bradley Robinson,2005-09-17,3,Middle Tennessee State,,Akron,L,2,12,0,2,bradley-robinson-1
Ron Rockett,2005-09-17,3,Wyoming,@,Air Force,W,1,5,0,1,ron-rockett-1
Dominic Ross,2005-09-17,3,Cincinnati,,Western Carolina,W,2,2,0,2,dominic-ross-1
Kenny Scott,2005-09-17,3,Georgia Tech,,Connecticut,W,1,21,1,1,kenny-scott-1
Ja'Corey Shepherd,2005-09-17,2,Rice,@,Texas,L,1,0,0,2,jacorey-shepherd-1
Dashaun Stephens,2005-09-17,2,East Carolina,@,Wake Forest,L,1,1,0,1,dashaun-stephens-1
Aqib Talib,2005-09-17,3,Kansas,,Louisiana Tech,W,1,0,0,1,aqib-talib-1
John Talley,2005-09-17,3,Duke,,Virginia Military Institute,W,1,35,0,1,john-talley-1
Morgan Trent,2005-09-17,3,Michigan,,Eastern Michigan,W,1,3,0,,morgan-trent-1
Bryan Tyson,2005-09-17,3,Miami (OH),@,Kent State,W,1,10,0,1,bryan-tyson-1
Jeremiah Weaver,2005-09-17,3,Middle Tennessee State,,Akron,L,1,0,0,1,jeremiah-weaver-1
John Wendling,2005-09-17,3,Wyoming,@,Air Force,W,1,2,0,1,john-wendling-1
