Player,Date,G,School,Loc,Opponent,WL,Rec,Rec Yards,Rec Avg,Rec TD,unique_id
Jemmy Jasmin,2006-08-31,1,Central Michigan,,Boston College,L,2,8,4.0,0,jemmy-jasmin-1
Chris Johnson,2006-08-31,1,Oregon State,,Eastern Washington,W,1,13,13.0,0,chris-johnson-3
Donnie Johnson,2006-08-31,1,Tulsa,,Stephen F. Austin,W,3,33,11.0,0,donnie-johnson-2
Louis Johnson,2006-08-31,1,Ball State,,Eastern Michigan,W,3,78,26.0,1,louis-johnson-1
Terrell Jordan,2006-08-31,1,Northwestern,@,Miami (OH),W,1,11,11.0,0,terrell-jordan-1
Taylor Kavanaugh,2006-08-31,1,Oregon State,,Eastern Washington,W,1,9,9.0,0,taylor-kavanaugh-1
Matthew Kawulok,2006-08-31,1,San Diego State,,Texas-El Paso,L,1,23,23.0,0,matthew-kawulok-1
Steven King,2006-08-31,1,Buffalo,,Temple,W,1,11,11.0,0,steven-king-1
Corey Kizer,2006-08-31,1,Tulsa,,Stephen F. Austin,W,1,14,14.0,0,corey-kizer-1
Travis Lewis,2006-08-31,1,Eastern Michigan,@,Ball State,L,1,6,6.0,0,travis-lewis-1
Damien Linson,2006-08-31,1,Central Michigan,,Boston College,L,4,38,9.5,0,damien-linson-1
Lance Long,2006-08-31,1,Mississippi State,,South Carolina,L,5,41,8.2,0,lance-long-1
Dante Love,2006-08-31,1,Ball State,,Eastern Michigan,W,3,27,9.0,1,dante-love-1
Darren Martin,2006-08-31,1,Central Michigan,,Boston College,L,1,12,12.0,0,darren-martin-1
J.J. McCoy,2006-08-31,1,Louisiana-Monroe,,Alcorn State,W,2,23,11.5,0,jj-mccoy-1
Kenny McKinley,2006-08-31,1,South Carolina,@,Mississippi State,W,1,42,42.0,0,kenny-mckinley-1
Brandon McLean,2006-08-31,1,Connecticut,,Rhode Island,W,1,17,17.0,0,brandon-mclean-1
Darrell McNeal,2006-08-31,1,Louisiana-Monroe,,Alcorn State,W,1,18,18.0,1,darrell-mcneal-1
Clarence Megwa,2006-08-31,1,Boston College,@,Central Michigan,W,2,30,15.0,0,clarence-megwa-1
Joe Merritt,2006-08-31,1,Louisiana-Monroe,,Alcorn State,W,2,27,13.5,0,joe-merritt-1
Jesse Meyer,2006-08-31,1,Tulsa,,Stephen F. Austin,W,1,5,5.0,0,jesse-meyer-1
Zach Miller,2006-08-31,1,Arizona State,,Northern Arizona,W,4,47,11.8,0,zach-miller-1
Idris Moss,2006-08-31,1,Tulsa,,Stephen F. Austin,W,3,41,13.7,0,idris-moss-1
Terry Moss,2006-08-31,1,Ball State,,Eastern Michigan,W,1,17,17.0,0,terry-moss-1
Jimmy Murray,2006-08-31,1,Miami (OH),,Northwestern,L,2,2,1.0,0,jimmy-murray-1
Legedu Naanee,2006-08-31,1,Boise State,,Sacramento State,W,4,19,4.8,1,legedu-naanee-1
Ike Nduka,2006-08-31,1,Buffalo,,Temple,W,1,13,13.0,0,ike-nduka-1
A'Mod Ned,2006-08-31,1,Florida International,@,Middle Tennessee State,L,1,6,6.0,0,amod-ned-1
Joe Newton,2006-08-31,1,Oregon State,,Eastern Washington,W,5,57,11.4,2,joe-newton-1
Syvelle Newton,2006-08-31,1,South Carolina,@,Mississippi State,W,3,21,7.0,0,syvelle-newton-1
D.J. Nichols,2006-08-31,1,Toledo,@,Iowa State,L,5,42,8.4,0,dj-nichols-1
Walter Nickel,2006-08-31,1,Iowa State,,Toledo,W,1,4,4.0,0,walter-nickel-1
Patrick O'Bryan,2006-08-31,1,Miami (OH),,Northwestern,L,1,14,14.0,0,patrick-obryan-1
Steve Odom,2006-08-31,1,Toledo,@,Iowa State,L,9,102,11.3,0,steve-odom-1
Josh Padrick,2006-08-31,1,Florida International,@,Middle Tennessee State,L,1,-1,-1.0,0,josh-padrick-1
Mark Palmer,2006-08-31,1,Boston College,@,Central Michigan,W,3,13,4.3,0,mark-palmer-1
Jalen Parmele,2006-08-31,1,Toledo,@,Iowa State,L,1,3,3.0,0,jalen-parmele-1
Robert Pavlovic,2006-08-31,1,South Carolina,@,Mississippi State,W,1,11,11.0,0,robert-pavlovic-1
Logan Payne,2006-08-31,1,Minnesota,@,Kent State,W,1,17,17.0,0,logan-payne-1
Eric Peterman,2006-08-31,1,Northwestern,@,Miami (OH),W,1,20,20.0,0,eric-peterman-1
Clinton Polk,2006-08-31,1,Oregon State,,Eastern Washington,W,1,11,11.0,0,clinton-polk-1
Brandon Powers,2006-08-31,1,Oregon State,,Eastern Washington,W,3,32,10.7,0,brandon-powers-1
Najah Pruden,2006-08-31,1,Kent State,,Minnesota,L,5,118,23.6,0,najah-pruden-1
Ryan Purvis,2006-08-31,1,Boston College,@,Central Michigan,W,3,59,19.7,1,ryan-purvis-1
Ryan Putnam,2006-08-31,1,Boise State,,Sacramento State,W,1,12,12.0,0,ryan-putnam-1
Jerard Rabb,2006-08-31,1,Boise State,,Sacramento State,W,2,15,7.5,0,jerard-rabb-1
Gary Rice,2006-08-31,1,Buffalo,,Temple,W,3,25,8.3,0,gary-rice-1
Sidney Rice,2006-08-31,1,South Carolina,@,Mississippi State,W,2,13,6.5,0,sidney-rice-1
Terry Richardson,2006-08-31,1,Arizona State,,Northern Arizona,W,1,10,10.0,0,terry-richardson-1
Trumaine Riley,2006-08-31,1,Eastern Michigan,@,Ball State,L,3,27,9.0,0,trumaine-riley-1
Brandon Robinson,2006-08-31,1,Boston College,@,Central Michigan,W,2,12,6.0,0,brandon-robinson-1
Daniel Robinson,2006-08-31,1,Texas-El Paso,@,San Diego State,W,2,42,21.0,0,daniel-robinson-1
Ryne Robinson,2006-08-31,1,Miami (OH),,Northwestern,L,9,144,16.0,0,ryne-robinson-1
Darren Rogers,2006-08-31,1,Kent State,,Minnesota,L,1,1,1.0,0,darren-rogers-1
Naaman Roosevelt,2006-08-31,1,Buffalo,,Temple,W,1,3,3.0,0,naaman-roosevelt-1
Lagregory Sapp,2006-08-31,1,Louisiana-Monroe,,Alcorn State,W,1,12,12.0,0,lagregory-sapp-1
Chaz Schilens,2006-08-31,1,San Diego State,,Texas-El Paso,L,6,67,11.2,0,chaz-schilens-1
Jake Sears,2006-08-31,1,Texas-El Paso,@,San Diego State,W,2,13,6.5,1,jake-sears-1
Taylor Sele,2006-08-31,1,Boston College,@,Central Michigan,W,1,7,7.0,0,taylor-sele-1
Jack Simmons,2006-08-31,1,Minnesota,@,Kent State,W,1,17,17.0,0,jack-simmons-1
Samuel Smith,2006-08-31,1,Florida International,@,Middle Tennessee State,L,11,66,6.0,0,samuel-smith-1
Ontario Sneed,2006-08-31,1,Central Michigan,,Boston College,L,6,51,8.5,1,ontario-sneed-1
Matt Spaeth,2006-08-31,1,Minnesota,@,Kent State,W,3,58,19.3,0,matt-spaeth-1
Brian Spinks,2006-08-31,1,San Diego State,,Texas-El Paso,L,3,40,13.3,0,brian-spinks-1
James Starks,2006-08-31,1,Buffalo,,Temple,W,2,21,10.5,0,james-starks-1
Michael Steinhaus,2006-08-31,1,Ball State,,Eastern Michigan,W,1,8,8.0,0,michael-steinhaus-1
Andy Stewart,2006-08-31,1,Oregon State,,Eastern Washington,W,1,6,6.0,0,andy-stewart-1
Jacory Stone,2006-08-31,1,Eastern Michigan,@,Ball State,L,1,11,11.0,0,jacory-stone-1
Sammie Stroughter,2006-08-31,1,Oregon State,,Eastern Washington,W,2,29,14.5,0,sammie-stroughter-1
R.J. Sumrall,2006-08-31,1,Iowa State,,Toledo,W,2,50,25.0,0,rj-sumrall-1
David Sutton,2006-08-31,1,Texas-El Paso,@,San Diego State,W,1,4,4.0,0,david-sutton-1
Tyrell Sutton,2006-08-31,1,Northwestern,@,Miami (OH),W,3,23,7.7,1,tyrell-sutton-1
Brett Swain,2006-08-31,1,San Diego State,,Texas-El Paso,L,5,64,12.8,0,brett-swain-1
Austin Sykes,2006-08-31,1,Miami (OH),,Northwestern,L,1,5,5.0,0,austin-sykes-1
Dexter Taylor,2006-08-31,1,Tulsa,,Stephen F. Austin,W,1,37,37.0,0,dexter-taylor-1
Larry Taylor,2006-08-31,1,Connecticut,,Rhode Island,W,3,42,14.0,1,larry-taylor-1
Courtney Tennial,2006-08-31,1,Tulsa,,Stephen F. Austin,W,1,25,25.0,1,courtney-tennial-1
Marcus Thomas,2006-08-31,1,Texas-El Paso,@,San Diego State,W,4,17,4.3,0,marcus-thomas-2
Ryan Thompson,2006-08-31,1,Boston College,@,Central Michigan,W,1,12,12.0,0,ryan-thompson-1
Ryan Torain,2006-08-31,1,Arizona State,,Northern Arizona,W,3,58,19.3,1,ryan-torain-1
Chad Upshaw,2006-08-31,1,Buffalo,,Temple,W,1,14,14.0,0,chad-upshaw-1
Justin Valentine,2006-08-31,1,Minnesota,@,Kent State,W,1,0,0.0,0,justin-valentine-1
Evan Wallace,2006-08-31,1,Buffalo,,Temple,W,1,33,33.0,0,evan-wallace-1
Rasheed Ward,2006-08-31,1,Northwestern,@,Miami (OH),W,4,19,4.8,0,rasheed-ward-1
David Washington,2006-08-31,1,Toledo,@,Iowa State,L,1,3,3.0,0,david-washington-1
Mekell Wesley,2006-08-31,1,San Diego State,,Texas-El Paso,L,2,5,2.5,0,mekell-wesley-1
Joe West,2006-08-31,1,Texas-El Paso,@,San Diego State,W,2,29,14.5,0,joe-west-1
Anthony Wheat-Brown,2006-08-31,1,Oregon State,,Eastern Washington,W,1,35,35.0,1,anthony-wheat-brown-1
Ernie Wheelwright,2006-08-31,1,Minnesota,@,Kent State,W,1,15,15.0,0,ernie-wheelwright-1
John Whiddon,2006-08-31,1,Florida International,@,Middle Tennessee State,L,2,11,5.5,0,john-whiddon-1
L.V. Whitworth,2006-08-31,1,Boston College,@,Central Michigan,W,2,12,6.0,0,lv-whitworth-1
Bobby Williams,2006-08-31,1,Middle Tennessee State,,Florida International,W,3,30,10.0,0,bobby-williams-1
Chandler Williams,2006-08-31,1,Florida International,@,Middle Tennessee State,L,7,68,9.7,0,chandler-williams-1
Chris Williams,2006-08-31,1,New Mexico State,,Southeastern Louisiana,W,7,146,20.9,1,chris-williams-2
Jeremiah Williams,2006-08-31,1,New Mexico State,,Southeastern Louisiana,W,3,10,3.3,0,jeremiah-williams-1
Sam Williams,2006-08-31,1,Central Michigan,,Boston College,L,2,21,10.5,0,sam-williams-1
Stephen Williams,2006-08-31,1,Toledo,@,Iowa State,L,1,4,4.0,0,stephen-williams-1
Brandon Young,2006-08-31,1,Connecticut,,Rhode Island,W,1,61,61.0,1,brandon-young-1
Kenneth Zacharie,2006-08-31,1,Louisiana-Monroe,,Alcorn State,W,3,40,13.3,0,kenneth-zacharie-1
Adam Bishop,2006-09-01,1,Nevada,@,Fresno State,L,2,34,17.0,0,adam-bishop-1
Jaron Fairman,2006-09-01,1,Fresno State,,Nevada,W,3,26,8.7,0,jaron-fairman-1
Joe Fernandez,2006-09-01,1,Fresno State,,Nevada,W,5,58,11.6,1,joe-fernandez-1
Robert Hubbard,2006-09-01,1,Nevada,@,Fresno State,L,2,6,3.0,0,robert-hubbard-1
Luke Lippincott,2006-09-01,1,Nevada,@,Fresno State,L,2,6,3.0,0,luke-lippincott-1
Mike McCoy,2006-09-01,1,Nevada,@,Fresno State,L,4,56,14.0,2,mike-mccoy-1
Andy McIntosh,2006-09-01,1,Nevada,@,Fresno State,L,1,9,9.0,0,andy-mcintosh-1
Marko Mitchell,2006-09-01,1,Nevada,@,Fresno State,L,2,31,15.5,0,marko-mitchell-1
Bear Pascoe,2006-09-01,1,Fresno State,,Nevada,W,1,6,6.0,0,bear-pascoe-1
Caleb Spencer,2006-09-01,1,Nevada,@,Fresno State,L,5,41,8.2,0,caleb-spencer-1
Roshon Vercher,2006-09-01,1,Fresno State,,Nevada,W,1,0,0.0,0,roshon-vercher-1
Chastin West,2006-09-01,1,Fresno State,,Nevada,W,3,8,2.7,0,chastin-west-1
Paul Williams,2006-09-01,1,Fresno State,,Nevada,W,2,22,11.0,0,paul-williams-2
Dwayne Wright,2006-09-01,1,Fresno State,,Nevada,W,1,4,4.0,0,dwayne-wright-1
Danario Alexander,2006-09-02,1,Missouri,,Murray State,W,1,13,13.0,0,danario-alexander-1
Jesse Allen,2006-09-02,1,Virginia Tech,,Northeastern,W,1,3,3.0,0,jesse-allen-1
Josh Allen,2006-09-02,1,Troy,,Alabama State,W,3,22,7.3,0,josh-allen-2
Josh Allen,2006-09-02,1,Maryland,,William & Mary,W,2,0,0.0,0,josh-allen-1
Aundrae Allison,2006-09-02,1,East Carolina,@,Navy,L,6,86,14.3,0,aundrae-allison-1
Anthony Alridge,2006-09-02,1,Houston,@,Rice,W,2,21,10.5,1,anthony-alridge-1
Carlos Alsup,2006-09-02,1,Kansas State,,Illinois State,W,1,7,7.0,0,carlos-alsup-1
Danny Amendola,2006-09-02,1,Texas Tech,,Southern Methodist,W,4,60,15.0,1,danny-amendola-1
Corey Anderson,2006-09-02,1,Army,@,Arkansas State,L,1,1,1.0,0,corey-anderson-2
Maxwell Anderson,2006-09-02,1,West Virginia,,Marshall,W,1,5,5.0,0,maxwell-anderson-1
Micah Andrews,2006-09-02,1,Wake Forest,,Syracuse,W,4,31,7.8,0,micah-andrews-1
Rodelin Anthony,2006-09-02,1,Nevada-Las Vegas,,Idaho State,W,2,36,18.0,0,rodelin-anthony-1
Joel Armstrong,2006-09-02,1,Rice,,Houston,L,1,4,4.0,0,joel-armstrong-1
Reggie Arnold,2006-09-02,1,Arkansas State,,Army,W,1,-3,-3.0,0,reggie-arnold-1
Adrian Arrington,2006-09-02,1,Michigan,,Vanderbilt,W,1,7,7.0,0,adrian-arrington-1
Jabari Arthur,2006-09-02,1,Akron,@,Penn State,L,4,57,14.3,0,jabari-arthur-1
Donnie Avery,2006-09-02,1,Houston,@,Rice,W,6,66,11.0,0,donnie-avery-1
James Bailey,2006-09-02,1,Indiana,,Western Michigan,W,5,51,10.2,0,james-bailey-1
Dallas Baker,2006-09-02,1,Florida,,Southern Mississippi,W,9,123,13.7,1,dallas-baker-1
Toney Baker,2006-09-02,1,North Carolina State,,Appalachian State,W,2,-2,-1.0,0,toney-baker-1
Gary Banks,2006-09-02,1,Troy,,Alabama State,W,8,75,9.4,3,gary-banks-1
Josh Barnes,2006-09-02,1,Southern Mississippi,@,Florida,L,2,17,8.5,0,josh-barnes-1
Alvin Barnett,2006-09-02,1,Colorado,,Montana State,L,1,6,6.0,0,alvin-barnett-1
Connor Barwin,2006-09-02,1,Cincinnati,,Eastern Kentucky,W,1,12,12.0,0,connor-barwin-1
Travis Beckum,2006-09-02,1,Wisconsin,@,Bowling Green State,W,3,49,16.3,0,travis-beckum-1
Eric Beegun,2006-09-02,1,California,@,Tennessee,L,2,33,16.5,0,eric-beegun-1
Chris Bell,2006-09-02,1,Penn State,,Akron,W,1,19,19.0,0,chris-bell-1
Kahlil Bell,2006-09-02,1,UCLA,,Utah,W,3,17,5.7,0,kahlil-bell-1
Rich Belton,2006-09-02,1,Wake Forest,,Syracuse,W,2,15,7.5,0,rich-belton-1
Earl Bennett,2006-09-02,1,Vanderbilt,@,Michigan,L,6,58,9.7,0,earl-bennett-1
Martellus Bennett,2006-09-02,1,Texas A&M,,Citadel,W,3,43,14.3,0,martellus-bennett-1
Davone Bess,2006-09-02,1,Hawaii,@,Alabama,L,8,74,9.3,0,davone-bess-1
Wade Betschart,2006-09-02,1,Wyoming,,Utah State,W,1,5,5.0,0,wade-betschart-1
Darrell Blackman,2006-09-02,1,North Carolina State,,Appalachian State,W,3,26,8.7,1,darrell-blackman-1
Ben Bleck-Owens,2006-09-02,1,Western Michigan,@,Indiana,L,1,8,8.0,0,ben-bleck-owens-1
Mark Bonds,2006-09-02,1,Western Michigan,@,Indiana,L,3,25,8.3,0,mark-bonds-1
Chris Bonner,2006-09-02,1,Florida Atlantic,@,Clemson,L,1,18,18.0,0,chris-bonner-1
Greg Boone,2006-09-02,1,Virginia Tech,,Northeastern,W,1,5,5.0,0,greg-boone-1
Justin Born,2006-09-02,1,Virginia Tech,,Northeastern,W,1,7,7.0,0,justin-born-1
Glynn Bostic,2006-09-02,1,Florida Atlantic,@,Clemson,L,1,2,2.0,0,glynn-bostic-1
Dwayne Bowe,2006-09-02,1,Louisiana State,,Louisiana,W,4,88,22.0,1,dwayne-bowe-1
Donald Bowens,2006-09-02,1,North Carolina State,,Appalachian State,W,2,12,6.0,0,donald-bowens-1
Adarius Bowman,2006-09-02,1,Oklahoma State,,Missouri State,W,3,47,15.7,1,adarius-bowman-1
Cody Boyd,2006-09-02,1,Washington State,@,Auburn,L,2,57,28.5,1,cody-boyd-1
Mark Bradford,2006-09-02,1,Stanford,@,Oregon,L,9,108,12.0,1,mark-bradford-1
Ahmad Bradshaw,2006-09-02,1,Marshall,@,West Virginia,L,3,25,8.3,0,ahmad-bradshaw-1
Kenneth Brantley II,2006-09-02,1,Bowling Green State,,Wisconsin,L,2,27,13.5,0,kenneth-brantley-ii-1
Steve Breaston,2006-09-02,1,Michigan,,Vanderbilt,W,4,68,17.0,0,steve-breaston-1
Brandon Breazell,2006-09-02,1,UCLA,,Utah,W,3,49,16.3,0,brandon-breazell-1
Steven Bright,2006-09-02,1,Vanderbilt,@,Michigan,L,2,16,8.0,0,steven-bright-1
Edward Britton,2006-09-02,1,Texas Tech,,Southern Methodist,W,3,33,11.0,0,edward-britton-1
Andy Brodell,2006-09-02,1,Iowa,,Montana,W,2,56,28.0,0,andy-brodell-1
John Broussard,2006-09-02,1,San Jose State,@,Washington,L,8,83,10.4,0,john-broussard-1
Chris Brown,2006-09-02,1,Tennessee,,California,W,2,31,15.5,1,chris-brown-5
Curtis Brown,2006-09-02,1,Brigham Young,@,Arizona,L,6,39,6.5,0,curtis-brown-3
Keith Brown,2006-09-02,1,Alabama,,Hawaii,W,6,132,22.0,1,keith-brown-2
Pierre Brown,2006-09-02,1,Texas A&M,,Citadel,W,2,16,8.0,0,pierre-brown-2
Thomas Brown,2006-09-02,1,Georgia,,Western Kentucky,W,3,20,6.7,0,thomas-brown-1
Travis Brown,2006-09-02,1,New Mexico,,Portland State,L,6,93,15.5,0,travis-brown-2
Jeremy Bruce,2006-09-02,1,West Virginia,,Marshall,W,1,23,23.0,0,jeremy-bruce-2
Dorien Bryant,2006-09-02,1,Purdue,,Indiana State,W,6,154,25.7,2,dorien-bryant-1
Jamar Bryant,2006-09-02,1,East Carolina,@,Navy,L,2,23,11.5,0,jamar-bryant-1
Steve Buches,2006-09-02,1,Pittsburgh,,Virginia,W,1,11,11.0,0,steve-buches-1
Michael Bumpus,2006-09-02,1,Washington State,@,Auburn,L,6,37,6.2,0,michael-bumpus-1
Chris Butler,2006-09-02,1,Nevada-Las Vegas,,Idaho State,W,2,17,8.5,0,chris-butler-2
Deon Butler,2006-09-02,1,Penn State,,Akron,W,2,50,25.0,1,deon-butler-1
Emmanuel Byers,2006-09-02,1,Virginia,@,Pittsburgh,L,1,20,20.0,0,emmanuel-byers-1
Matt Caddell,2006-09-02,1,Alabama,,Hawaii,W,3,24,8.0,0,matt-caddell-1
Andre Caldwell,2006-09-02,1,Florida,,Southern Mississippi,W,3,16,5.3,0,andre-caldwell-1
Dennis Campbell,2006-09-02,1,Rutgers,@,North Carolina,W,3,38,12.7,0,dennis-campbell-1
Reggie Campbell,2006-09-02,1,Navy,,East Carolina,W,1,8,8.0,0,reggie-campbell-1
John Carlson,2006-09-02,1,Notre Dame,@,Georgia Tech,W,4,36,9.0,0,john-carlson-1
Brian Carroll,2006-09-02,1,Louisiana Tech,@,Nebraska,L,1,7,7.0,0,brian-carroll-1
Damion Carter,2006-09-02,1,Southern Mississippi,@,Florida,L,1,6,6.0,1,damion-carter-1
