Player,Date,G,School,Loc,Opponent,WL,Int Ret,Int Ret Yds,Int TD,Pass Broken Up,unique_id
Ian Thomas,2013-08-29,1,Rutgers,@,Fresno State,L,1,0,0,0,ian-thomas-2
Dante Barnett,2013-08-30,1,Kansas State,,North Dakota State,L,1,11,0,0,dante-barnett-1
Tra'Mayne Bondurant,2013-08-30,1,Arizona,,Northern Arizona,W,2,27,1,0,tramayne-bondurant-1
Kurtis Drummond,2013-08-30,1,Michigan State,,Western Michigan,W,1,21,1,1,kurtis-drummond-1
Devin Holiday,2013-08-30,1,Arizona,,Northern Arizona,W,1,10,0,0,devin-holiday-1
Jairus Jones,2013-08-30,1,Michigan State,,Western Michigan,W,2,6,0,0,jairus-jones-1
Andrae Kirk,2013-08-30,1,Florida Atlantic,@,Miami (FL),L,1,4,0,0,andrae-kirk-1
Tomme Mark,2013-08-30,1,Houston,N,Southern,W,1,11,0,0,tomme-mark-1
Demarius Matthews,2013-08-30,1,Georgia State,,Samford,L,1,0,0,0,demarius-matthews-1
Manny Asprilla,2013-08-31,1,Boston College,,Villanova,W,1,0,0,0,manny-asprilla-1
Clint Barnard,2013-08-31,1,New Mexico State,@,Texas,L,1,0,0,0,clint-barnard-1
Craig Bills,2013-08-31,1,Brigham Young,@,Virginia,L,1,0,0,0,craig-bills-1
Breon Borders,2013-08-31,1,Duke,,North Carolina Central,W,1,19,0,1,breon-borders-1
Devin Brown,2013-08-31,1,Massachusetts,@,Wisconsin,L,1,15,0,0,devin-brown-1
Blair Burns,2013-08-31,1,Wyoming,@,Nebraska,L,1,33,0,0,blair-burns-1
George Callender,2013-08-31,1,New Mexico State,@,Texas,L,1,0,0,0,george-callender-1
Ibraheim Campbell,2013-08-31,1,Northwestern,@,California,W,1,0,0,0,ibraheim-campbell-1
Jarret Chapman,2013-08-31,1,Central Michigan,@,Michigan,L,1,0,0,0,jarret-chapman-1
Darwin Cook,2013-08-31,1,West Virginia,,William & Mary,W,1,0,0,0,darwin-cook-1
Zack Craig,2013-08-31,1,Oklahoma State,N,Mississippi State,W,1,7,0,0,zack-craig-1
Corey Crawford,2013-08-31,1,Clemson,,Georgia,W,1,18,0,0,corey-crawford-1
Willie Creear,2013-08-31,1,Eastern Michigan,,Howard,W,1,2,0,0,willie-creear-1
Donte Deayon,2013-08-31,1,Boise State,@,Washington,L,1,0,0,0,donte-deayon-1
Dechane Durante,2013-08-31,1,Northern Illinois,@,Iowa,W,1,22,0,0,dechane-durante-1
Collin Ellis,2013-08-31,1,Northwestern,@,California,W,2,96,2,3,collin-ellis-1
Ik Enemkpali,2013-08-31,1,Louisiana Tech,@,North Carolina State,L,1,19,0,0,ik-enemkpali-1
Ciante Evans,2013-08-31,1,Nebraska,,Wyoming,W,1,0,0,1,ciante-evans-1
Malik Foreman,2013-08-31,1,Tennessee,,Austin Peay,W,1,4,0,0,malik-foreman-1
Kavon Frazier,2013-08-31,1,Central Michigan,@,Michigan,L,1,7,0,0,kavon-frazier-1
Kyle Fuller,2013-08-31,1,Virginia Tech,N,Alabama,L,1,11,0,2,kyle-fuller-1
E.J. Gaines,2013-08-31,1,Missouri,,Murray State,W,2,0,0,0,ej-gaines-1
Justin Gilbert,2013-08-31,1,Oklahoma State,N,Mississippi State,W,1,0,0,0,justin-gilbert-1
Vernon Hargreaves III,2013-08-31,1,Florida,,Toledo,W,1,15,0,0,vernon-hargreaves-iii-1
Anthony Harris,2013-08-31,1,Virginia,,Brigham Young,W,1,10,0,1,anthony-harris-4
Joshua Holsey,2013-08-31,1,Auburn,,Washington State,W,1,-2,0,1,joshua-holsey-1
Clay Honeycutt,2013-08-31,1,Texas A&M,,Rice,W,1,18,0,0,clay-honeycutt-1
Daniel Hood,2013-08-31,1,Tennessee,,Austin Peay,W,1,5,0,1,daniel-hood-1
Jabari Hunt-Days,2013-08-31,1,Georgia Tech,,Elon,W,1,24,0,0,jabari-hunt-days-1
Ryan Isaac,2013-08-31,1,Purdue,@,Cincinnati,L,1,0,0,0,ryan-isaac-1
Tramain Jacobs,2013-08-31,1,Texas A&M,,Rice,W,1,0,0,1,tramain-jacobs-1
Stanley Jean-Baptiste,2013-08-31,1,Nebraska,,Wyoming,W,1,42,0,1,stanley-jean-baptiste-1
Bryce Jones,2013-08-31,1,Boston College,,Villanova,W,1,23,0,0,bryce-jones-1
Sean Kurtz,2013-08-31,1,Eastern Michigan,,Howard,W,1,25,0,0,sean-kurtz-1
Alex Logan,2013-08-31,1,California,,Northwestern,L,1,0,0,0,alex-logan-1
Khalil Mack,2013-08-31,1,Buffalo,@,Ohio State,L,1,45,1,0,khalil-mack-1
Tyler Marcordes,2013-08-31,1,Georgia Tech,,Elon,W,1,95,1,0,tyler-marcordes-1
Jay Mastin,2013-08-31,1,Miami (OH),@,Marshall,L,1,0,0,0,jay-mastin-1
David Mayo,2013-08-31,1,Texas State,@,Southern Mississippi,W,2,27,0,0,david-mayo-1
Chris McAllister,2013-08-31,1,Baylor,,Wofford,W,1,25,1,0,chris-mcallister-1
Dexter McDougle,2013-08-31,1,Maryland,,Florida International,W,1,0,0,0,dexter-mcdougle-1
Jalen Mills,2013-08-31,1,Louisiana State,N,Texas Christian,W,1,-1,0,1,jalen-mills-1
Chris Milton,2013-08-31,1,Georgia Tech,,Elon,W,1,54,1,1,chris-milton-1
Bradley Njoku,2013-08-31,1,Idaho,@,North Texas,L,1,18,0,0,bradley-njoku-1
Stephen Obeng-Agyapong,2013-08-31,1,Penn State,N,Syracuse,W,1,4,0,0,stephen-obeng-agyapong-1
Sean Parker,2013-08-31,1,Washington,,Boise State,W,1,0,0,0,sean-parker-1
Adrian Phillips,2013-08-31,1,Texas,,New Mexico State,W,1,0,0,1,adrian-phillips-1
Avery Sebastian,2013-08-31,1,California,,Northwestern,L,1,0,0,0,avery-sebastian-1
Sojourn Shelton,2013-08-31,1,Wisconsin,,Massachusetts,W,1,0,0,0,sojourn-shelton-1
Cordero Smith,2013-08-31,1,Louisiana-Monroe,@,Oklahoma,L,1,0,0,1,cordero-smith-1
Vinnie Sunseri,2013-08-31,1,Alabama,N,Virginia Tech,W,1,38,1,0,vinnie-sunseri-1
Sean Sylvia,2013-08-31,1,Boston College,,Villanova,W,1,14,0,0,sean-sylvia-1
Ron Tanner,2013-08-31,1,Ohio State,,Buffalo,W,1,0,0,0,ron-tanner-1
Raymon Taylor,2013-08-31,1,Michigan,,Central Michigan,W,1,54,0,0,raymon-taylor-1
Nick Temple,2013-08-31,1,Cincinnati,,Purdue,W,1,0,0,1,nick-temple-1
Robenson Therezie,2013-08-31,1,Auburn,,Washington State,W,2,24,0,1,robenson-therezie-1
Raheem Waiters,2013-08-31,1,Marshall,,Miami (OH),W,1,27,1,0,raheem-waiters-1
Jimmie Ward,2013-08-31,1,Northern Illinois,@,Iowa,W,1,20,0,0,jimmie-ward-1
Johnny Ward,2013-08-31,1,South Florida,,McNeese State,L,1,0,0,0,johnny-ward-1
Braylon Webb,2013-08-31,1,Missouri,,Murray State,W,1,9,0,0,braylon-webb-1
Robert Welsh,2013-08-31,1,Syracuse,N,Penn State,L,1,31,0,0,robert-welsh-1
Jeremi Wilkes,2013-08-31,1,Syracuse,N,Penn State,L,1,21,0,0,jeremi-wilkes-1
Frankie Williams,2013-08-31,1,Purdue,@,Cincinnati,L,1,0,0,0,frankie-williams-1
Trevor Williams,2013-08-31,1,Penn State,N,Syracuse,W,1,0,0,1,trevor-williams-1
Jason Wilson,2013-08-31,1,Central Michigan,@,Michigan,L,1,36,0,0,jason-wilson-1
Julian Wilson,2013-08-31,1,Oklahoma,,Louisiana-Monroe,W,1,0,0,1,julian-wilson-1
Jamichael Winston,2013-08-31,1,Arkansas,,Louisiana,W,1,0,0,0,jamichael-winston-1
Adrian Witty,2013-08-31,1,Cincinnati,,Purdue,W,1,41,1,0,adrian-witty-1
Xavier Hughes,2013-09-01,1,Ohio,@,Louisville,L,1,0,0,1,xavier-hughes-1
Hakeem Smith,2013-09-01,1,Louisville,,Ohio,W,1,0,0,0,hakeem-smith-1
Terrence Brooks,2013-09-02,1,Florida State,@,Pittsburgh,W,1,0,0,2,terrence-brooks-1
Jalen Ramsey,2013-09-02,1,Florida State,@,Pittsburgh,W,1,31,0,0,jalen-ramsey-1
Maurice Falls,2013-09-05,2,East Carolina,,Florida Atlantic,W,1,18,0,0,maurice-falls-1
Josh Hawkins,2013-09-05,2,East Carolina,,Florida Atlantic,W,1,26,0,1,josh-hawkins-4
Anthony Jones,2013-09-05,1,Arizona State,,Sacramento State,W,1,0,0,0,anthony-jones-6
Grandville Taylor,2013-09-05,1,Arizona State,,Sacramento State,W,1,67,0,0,grandville-taylor-1
Kevin Johnson,2013-09-06,2,Wake Forest,@,Boston College,L,1,0,0,0,kevin-johnson-7
Bryce Jones,2013-09-06,2,Boston College,,Wake Forest,W,1,0,0,0,bryce-jones-1
Ricardo Allen,2013-09-07,1,Purdue,,Indiana State,W,1,2,0,0,ricardo-allen-1
Chi Chi Ariguzo,2013-09-07,2,Northwestern,,Syracuse,W,1,0,0,0,chi-chi-ariguzo-1
Nate Askew,2013-09-07,1,Texas A&M,,Sam Houston State,W,1,30,1,0,nate-askew-1
Dion Bailey,2013-09-07,2,Southern California,,Washington State,L,1,0,0,0,dion-bailey-1
Darius Barksdale,2013-09-07,2,Louisiana,@,Kansas State,L,1,8,0,0,darius-barksdale-1
Taylor Barton,2013-09-07,2,Illinois,,Cincinnati,W,1,0,0,0,taylor-barton-3
Jered Bell,2013-09-07,1,Colorado,,Central Arkansas,W,1,79,1,0,jered-bell-1
Tra'Mayne Bondurant,2013-09-07,2,Arizona,@,Nevada-Las Vegas,W,1,52,1,0,tramayne-bondurant-1
Detrick Bonner,2013-09-07,1,Virginia Tech,,Western Carolina,W,2,72,1,0,detrick-bonner-1
Tre Boston,2013-09-07,2,North Carolina,,Middle Tennessee State,W,1,0,0,0,tre-boston-1
Brent Brewer,2013-09-07,2,Tennessee,,Western Kentucky,W,1,0,0,0,brent-brewer-1
Roman Buchanon,2013-09-07,2,South Alabama,@,Tulane,W,1,0,0,1,roman-buchanon-1
Kenny Buyers,2013-09-07,2,North Texas,@,Ohio,L,1,22,0,0,kenny-buyers-1
Jamal Byrd,2013-09-07,2,Air Force,,Utah State,L,1,0,0,0,jamal-byrd-1
Shilique Calhoun,2013-09-07,2,Michigan State,,South Florida,W,1,56,1,0,shilique-calhoun-1
Ibraheim Campbell,2013-09-07,2,Northwestern,,Syracuse,W,1,22,0,0,ibraheim-campbell-1
Eli Canton,2013-09-07,1,Troy,,Savannah State,W,1,78,1,0,eli-canton-1
Sam Carter,2013-09-07,1,Texas Christian,,Southeastern Louisiana,W,1,0,0,0,sam-carter-1
Donald Celiscar,2013-09-07,1,Western Michigan,,Nicholls State,L,1,0,0,0,donald-celiscar-1
Justin Coleman,2013-09-07,2,Tennessee,,Western Kentucky,W,1,23,1,1,justin-coleman-2
Darwin Cook,2013-09-07,2,West Virginia,@,Oklahoma,L,1,0,0,0,darwin-cook-1
Corey Cooper,2013-09-07,2,Nebraska,,Southern Mississippi,W,1,16,0,0,corey-cooper-1
Blake Countess,2013-09-07,2,Michigan,,Notre Dame,W,2,30,0,0,blake-countess-1
Kenneth Crawley,2013-09-07,1,Colorado,,Central Arkansas,W,1,0,0,2,kenneth-crawley-1
Sean Davis,2013-09-07,1,Maryland,,Old Dominion,W,1,21,0,0,sean-davis-1
Solomon Dixon,2013-09-07,2,Idaho,@,Wyoming,L,1,0,0,0,solomon-dixon-1
Bryan Douglas,2013-09-07,1,Boise State,,Tennessee-Martin,W,2,62,1,0,bryan-douglas-1
Ciante Evans,2013-09-07,2,Nebraska,,Southern Mississippi,W,2,27,1,1,ciante-evans-1
Deshazor Everett,2013-09-07,1,Texas A&M,,Sam Houston State,W,1,0,0,0,deshazor-everett-1
Brandon Facyson,2013-09-07,1,Virginia Tech,,Western Carolina,W,1,0,0,0,brandon-facyson-1
Jake Fischer,2013-09-07,2,Arizona,@,Nevada-Las Vegas,W,1,49,1,0,jake-fischer-1
Kavon Frazier,2013-09-07,1,Central Michigan,,New Hampshire,W,1,0,0,0,kavon-frazier-1
Jeffery Garrett,2013-09-07,2,Ball State,,Army,W,1,11,0,1,jeffery-garrett-1
Julian Gener,2013-09-07,2,Hawaii,@,Oregon State,L,1,23,1,0,julian-gener-1
Isaac Goins,2013-09-07,1,Maryland,,Old Dominion,W,1,0,0,0,isaac-goins-1
Markus Golden,2013-09-07,2,Missouri,,Toledo,W,1,70,1,0,markus-golden-1
Doran Grant,2013-09-07,2,Ohio State,,San Diego State,W,1,0,0,2,doran-grant-1
Chris Hackett,2013-09-07,1,Texas Christian,,Southeastern Louisiana,W,1,0,0,0,chris-hackett-1
Rodney Hardrick,2013-09-07,2,Oregon,@,Virginia,W,1,0,0,0,rodney-hardrick-1
Vernon Hargreaves III,2013-09-07,2,Florida,@,Miami (FL),L,1,24,0,0,vernon-hargreaves-iii-1
Torin Harris,2013-09-07,2,Southern California,,Washington State,L,1,0,0,2,torin-harris-1
Greg Henderson,2013-09-07,1,Colorado,,Central Arkansas,W,1,46,1,1,greg-henderson-2
Traveon Henry,2013-09-07,2,Northwestern,,Syracuse,W,1,0,0,0,traveon-henry-1
Anthony Holmes,2013-09-07,1,Akron,,James Madison,W,1,0,0,1,anthony-holmes-1
Damante Horton,2013-09-07,2,Washington State,@,Southern California,W,2,75,1,0,damante-horton-1
Tracy Howard,2013-09-07,2,Miami (FL),,Florida,W,1,36,0,0,tracy-howard-1
Xavien Howard,2013-09-07,2,Baylor,,Buffalo,W,1,7,0,0,xavien-howard-1
Xavier Hughes,2013-09-07,2,Ohio,,North Texas,W,1,0,0,0,xavier-hughes-1
Kameron Jackson,2013-09-07,1,California,,Portland State,W,1,0,0,0,kameron-jackson-1
Shawn Jackson,2013-09-07,2,Tulsa,,Colorado State,W,1,2,0,0,shawn-jackson-1
Stanley Jean-Baptiste,2013-09-07,2,Nebraska,,Southern Mississippi,W,1,43,1,2,stanley-jean-baptiste-1
Corbin Jenkins,2013-09-07,1,Clemson,,South Carolina State,W,1,0,0,0,corbin-jenkins-1
Martin Jenkins,2013-09-07,1,Clemson,,South Carolina State,W,1,52,1,0,martin-jenkins-1
Rayshawn Jenkins,2013-09-07,2,Miami (FL),,Florida,W,1,19,0,0,rayshawn-jenkins-1
Chris Johnson,2013-09-07,1,Navy,@,Indiana,W,1,27,0,0,chris-johnson-12
Jovon Johnson,2013-09-07,2,Ohio,,North Texas,W,1,42,1,0,jovon-johnson-2
Dominick Jones,2013-09-07,2,Louisiana,@,Kansas State,L,1,20,0,0,dominick-jones-1
Karl Joseph,2013-09-07,2,West Virginia,@,Oklahoma,L,1,11,0,1,karl-joseph-1
Dustin Kamper,2013-09-07,1,Boise State,,Tennessee-Martin,W,1,20,0,0,dustin-kamper-1
Damontae Kazee,2013-09-07,2,San Diego State,@,Ohio State,L,1,0,0,0,damontae-kazee-1
Bryan Lane Jr,2013-09-07,1,Nevada,,California-Davis,W,1,0,0,1,bryan-lanejr-1
Kevin Laudermill,2013-09-07,2,New Mexico State,,Minnesota,L,1,1,0,0,kevin-laudermill-1
A.J. Leggett,2013-09-07,1,Marshall,,Gardner-Webb,W,1,18,0,0,aj-leggett-1
Shaun Lewis,2013-09-07,2,Oklahoma State,@,Texas-San Antonio,W,1,4,0,0,shaun-lewis-1
Levander Liggins,2013-09-07,1,Louisiana Tech,,Lamar,W,1,0,0,3,levander-liggins-1
Monterius Lovett,2013-09-07,1,Marshall,,Gardner-Webb,W,1,70,1,0,monterius-lovett-1
Dean Lowry,2013-09-07,2,Northwestern,,Syracuse,W,1,16,0,1,dean-lowry-1
Gabe Lynn,2013-09-07,2,Oklahoma,,West Virginia,W,1,6,0,0,gabe-lynn-1
Nico Marley,2013-09-07,2,Tulane,,South Alabama,L,1,30,0,0,nico-marley-1
Jordan Martin,2013-09-07,2,Toledo,@,Missouri,L,1,3,0,0,jordan-martin-2
Dior Mathis,2013-09-07,2,Oregon,@,Virginia,W,1,97,0,0,dior-mathis-1
Trent Matthews,2013-09-07,2,Colorado State,@,Tulsa,L,1,0,0,0,trent-matthews-1
Bobby McCain,2013-09-07,1,Memphis,,Duke,L,1,75,1,1,bobby-mccain-1
Adrian McDonald,2013-09-07,2,Houston,@,Temple,W,1,40,0,0,adrian-mcdonald-1
Zachary McMillian,2013-09-07,2,Houston,@,Temple,W,1,-2,0,0,zachary-mcmillian-1
Jamal Merrell,2013-09-07,1,Rutgers,,Norfolk State,W,1,0,0,2,jamal-merrell-1
Tanner Miller,2013-09-07,1,Iowa,,Missouri State,W,1,0,0,0,tanner-miller-1
Terrance Mitchell,2013-09-07,2,Oregon,@,Virginia,W,1,16,0,0,terrance-mitchell-1
Michael Mudoh,2013-09-07,2,Tulsa,,Colorado State,W,1,7,0,1,michael-mudoh-1
Leo Musso,2013-09-07,1,Wisconsin,,Tennessee Tech,W,1,0,0,0,leo-musso-1
Steven Nelson,2013-09-07,2,Oregon State,,Hawaii,W,1,0,0,1,steven-nelson-1
Yannick Ngakoue,2013-09-07,1,Maryland,,Old Dominion,W,1,3,0,0,yannick-ngakoue-1
Cody Prewitt,2013-09-07,1,Mississippi,,Southeast Missouri State,W,1,0,0,0,cody-prewitt-1
Calvin Pryor,2013-09-07,1,Louisville,,Eastern Kentucky,W,1,26,0,0,calvin-pryor-1
Brian Randolph,2013-09-07,2,Tennessee,,Western Kentucky,W,2,38,0,1,brian-randolph-1
Darien Rankin,2013-09-07,2,North Carolina,,Middle Tennessee State,W,1,12,0,0,darien-rankin-1
Armani Reeves,2013-09-07,2,Ohio State,,San Diego State,W,1,4,0,1,armani-reeves-1
Ed Reynolds,2013-09-07,1,Stanford,,San Jose State,W,1,0,0,0,ed-reynolds-1
Dominique Robertson,2013-09-07,2,Tulane,,South Alabama,L,1,25,0,0,dominique-robertson-1
Darius Robinson,2013-09-07,1,Clemson,,South Carolina State,W,1,35,1,0,darius-robinson-1
Jovan Santos-Knox,2013-09-07,1,Massachusetts,,Maine,L,1,0,0,0,jovan-santos-knox-1
Andre Scott,2013-09-07,1,Marshall,,Gardner-Webb,W,1,27,0,0,andre-scott-1
Tim Scott,2013-09-07,2,North Carolina,,Middle Tennessee State,W,1,0,0,0,tim-scott-1
Sammy Seamster,2013-09-07,2,Middle Tennessee State,@,North Carolina,L,1,14,0,0,sammy-seamster-1
Ryan Simmons,2013-09-07,2,Oklahoma State,@,Texas-San Antonio,W,1,27,0,1,ryan-simmons-2
Ian Simon,2013-09-07,2,Missouri,,Toledo,W,1,1,0,2,ian-simon-1
Deontae Skinner,2013-09-07,1,Mississippi State,,Alcorn State,W,1,7,0,0,deontae-skinner-1
Markus Smith,2013-09-07,1,Nevada,,California-Davis,W,1,0,0,2,markus-smith-1
Keon Stowers,2013-09-07,1,Kansas,,South Dakota,W,1,10,0,0,keon-stowers-1
Cameron Sutton,2013-09-07,2,Tennessee,,Western Kentucky,W,1,36,1,0,cameron-sutton-1
Mycal Swaim,2013-09-07,2,Eastern Michigan,@,Penn State,L,1,10,0,0,mycal-swaim-1
Cam Thomas,2013-09-07,2,Western Kentucky,@,Tennessee,L,1,16,0,2,cam-thomas-2
Duke Thomas,2013-09-07,2,Texas,@,Brigham Young,L,1,0,0,0,duke-thomas-1
Darian Thompson,2013-09-07,1,Boise State,,Tennessee-Martin,W,1,0,0,0,darian-thompson-1
Marcus Trice,2013-09-07,2,North Texas,@,Ohio,L,1,17,0,0,marcus-trice-1
Stephon Tuitt,2013-09-07,2,Notre Dame,@,Michigan,L,1,0,1,0,stephon-tuitt-1
Matt White,2013-09-07,2,Missouri,,Toledo,W,1,10,0,0,matt-white-1
Zach Winbush,2013-09-07,1,Texas Tech,,Stephen F. Austin,W,1,63,0,0,zach-winbush-1
Ty Zimmerman,2013-09-07,2,Kansas State,,Louisiana,W,1,32,1,0,ty-zimmerman-1
Lorenzo Doss,2013-09-12,3,Tulane,@,Louisiana Tech,W,1,25,0,2,lorenzo-doss-1
Amos Draper,2013-09-12,3,Arkansas State,,Troy,W,1,0,0,0,amos-draper-1
J.J. Gaines,2013-09-12,3,Texas Tech,,Texas Christian,W,1,23,0,0,jj-gaines-1
Chris Hackett,2013-09-12,3,Texas Christian,@,Texas Tech,L,1,0,0,0,chris-hackett-1
Rocky Hayes,2013-09-12,3,Arkansas State,,Troy,W,1,0,0,1,rocky-hayes-1
Frankie Jackson,2013-09-12,3,Arkansas State,,Troy,W,1,19,0,0,frankie-jackson-1
Derrick Kindred,2013-09-12,3,Texas Christian,@,Texas Tech,L,1,0,0,1,derrick-kindred-1
Jackson Richards,2013-09-12,3,Texas Tech,,Texas Christian,W,1,20,0,0,jackson-richards-1
Michael Schrang,2013-09-12,3,Louisiana Tech,,Tulane,L,1,0,0,0,michael-schrang-1
Kevin White,2013-09-12,3,Texas Christian,@,Texas Tech,L,1,0,0,0,kevin-white-5
Christian Spears,2013-09-13,3,Air Force,@,Boise State,L,1,17,0,0,christian-spears-1
Derrick Thomas,2013-09-13,3,Boise State,,Air Force,W,1,0,0,0,derrick-thomas-5
Darian Thompson,2013-09-13,3,Boise State,,Air Force,W,1,0,0,0,darian-thompson-1
Justin Anderson,2013-09-14,2,Louisiana,,Nicholls State,W,1,58,1,1,justin-anderson-5
Adonis Armstrong,2013-09-14,3,East Carolina,,Virginia Tech,L,1,0,0,1,adonis-armstrong-1
T.T. Barber,2013-09-14,3,Middle Tennessee State,,Memphis,W,1,16,0,1,tt-barber-1
Devin Bass,2013-09-14,3,Ohio,,Marshall,W,1,0,0,4,devin-bass-1
Shamari Benton,2013-09-14,3,Central Michigan,@,Nevada-Las Vegas,L,1,0,0,0,shamari-benton-1
Dallas Bollema,2013-09-14,3,New Mexico,@,Pittsburgh,L,1,0,0,0,dallas-bollema-1
Daquawn Brown,2013-09-14,2,Washington State,,Southern Utah,W,1,0,0,0,daquawn-brown-1
Christian Bryant,2013-09-14,3,Ohio State,@,California,W,1,0,0,2,christian-bryant-1
Deone Bucannon,2013-09-14,2,Washington State,,Southern Utah,W,1,23,0,0,deone-bucannon-1
Bryce Callahan,2013-09-14,2,Rice,,Kansas,W,1,0,0,1,bryce-callahan-1
Ibraheim Campbell,2013-09-14,3,Northwestern,,Western Michigan,W,1,0,0,0,ibraheim-campbell-1
Dante Caro,2013-09-14,3,New Mexico,@,Pittsburgh,L,1,13,0,0,dante-caro-1
Steven Clarke,2013-09-14,3,Vanderbilt,@,South Carolina,L,1,69,0,0,steven-clarke-1
Brendon Clements,2013-09-14,1,Navy,,Delaware,W,1,0,0,1,brendon-clements-1
Ross Cockrell,2013-09-14,3,Duke,,Georgia Tech,L,1,0,0,1,ross-cockrell-1
Blake Countess,2013-09-14,3,Michigan,,Akron,W,1,47,0,0,blake-countess-1
Frank Crawford,2013-09-14,3,Nevada-Las Vegas,,Central Michigan,W,1,13,0,0,frank-crawford-3
Justin Currie,2013-09-14,3,Western Michigan,@,Northwestern,L,1,0,0,1,justin-currie-1
Kip Daily,2013-09-14,3,Kansas State,,Massachusetts,W,2,45,1,0,kip-daily-1
Kelsey Douglas,2013-09-14,3,Southern Mississippi,@,Arkansas,L,1,25,0,0,kelsey-douglas-1
Gregory Ducre,2013-09-14,2,Washington,N,Illinois,W,1,2,0,1,gregory-ducre-1
Tariq Edwards,2013-09-14,3,Virginia Tech,@,East Carolina,W,1,0,0,0,tariq-edwards-1
Zach Edwards,2013-09-14,2,Cincinnati,,Northwestern State,W,1,0,0,1,zach-edwards-1
Durell Eskridge,2013-09-14,2,Syracuse,,Wagner,W,1,11,0,0,durell-eskridge-1
Brandon Facyson,2013-09-14,3,Virginia Tech,@,East Carolina,W,2,-1,0,0,brandon-facyson-1
Trey Flowers,2013-09-14,3,Arkansas,,Southern Mississippi,W,1,0,0,0,trey-flowers-1
Cortland Fort,2013-09-14,2,Wyoming,,Northern Colorado,W,1,50,1,1,cortland-fort-1
Charles Gaines,2013-09-14,3,Louisville,@,Kentucky,W,1,0,0,0,charles-gaines-2
Kenneth Gilstrap,2013-09-14,3,Middle Tennessee State,,Memphis,W,1,1,0,0,kenneth-gilstrap-1
Jourdon Grandon,2013-09-14,3,Arizona,,Texas-San Antonio,W,1,16,0,0,jourdon-grandon-1
Will Hines,2013-09-14,3,Arkansas,,Southern Mississippi,W,1,0,0,0,will-hines-1
Bakari Hollier,2013-09-14,2,Memphis,@,Middle Tennessee State,L,1,33,0,0,bakari-hollier-1
Damante Horton,2013-09-14,2,Washington State,,Southern Utah,W,1,72,1,0,damante-horton-1
Tyler Hunter,2013-09-14,2,Florida State,,Nevada,W,1,27,0,2,tyler-hunter-1
Bennett Jackson,2013-09-14,3,Notre Dame,@,Purdue,W,1,34,1,0,bennett-jackson-1
