Player,Date,G,School,Loc,Opponent,WL,Int Ret,Int Ret Yds,Int TD,Pass Broken Up,unique_id
Jamar Taylor,2012-08-31,1,Boise State,@,Michigan State,L,1,26,0,2,jamar-taylor-2
Marsalis Teague,2012-08-31,1,Tennessee,N,North Carolina State,W,1,0,0,1,marsalis-teague-1
Prentiss Waggner,2012-08-31,1,Tennessee,N,North Carolina State,W,1,8,0,1,prentiss-waggner-1
Rj Williamson,2012-08-31,1,Michigan State,,Boise State,W,1,0,0,2,rj-williamson-1
Sean Alston,2012-09-01,1,Fresno State,,Weber State,W,1,0,0,2,sean-alston-1
Chi Chi Ariguzo,2012-09-01,1,Northwestern,@,Syracuse,W,1,49,0,1,chi-chi-ariguzo-1
Lonnie Ballentine,2012-09-01,1,Memphis,,Tennessee-Martin,L,2,11,0,2,lonnie-ballentine-1
Daren Bates,2012-09-01,1,Auburn,N,Clemson,L,1,12,0,1,daren-bates-1
Steffon Batts,2012-09-01,1,Air Force,,Idaho State,W,1,22,0,1,steffon-batts-1
John Boyett,2012-09-01,1,Oregon,,Arkansas State,W,1,25,0,1,john-boyett-1
Deon Broomfield,2012-09-01,1,Iowa State,,Tulsa,W,1,51,0,1,deon-broomfield-1
Michael Buchanan,2012-09-01,1,Illinois,,Western Michigan,W,1,0,0,2,michael-buchanan-1
Carrington Byndom,2012-09-01,1,Texas,,Wyoming,W,1,2,0,1,carrington-byndom-1
Donald Celiscar,2012-09-01,1,Western Michigan,@,Illinois,L,1,0,0,2,donald-celiscar-1
Frank Crawford,2012-09-01,1,Mississippi,,Central Arkansas,W,1,10,0,1,frank-crawford-2
Jonathan Dowling,2012-09-01,1,Western Kentucky,,Austin Peay,W,1,2,0,1,jonathan-dowling-1
Landon Feichter,2012-09-01,1,Purdue,,Eastern Kentucky,W,1,34,1,3,landon-feichter-1
Parrish Gaines,2012-09-01,1,Navy,N,Notre Dame,L,1,5,0,1,parrish-gaines-1
Rodney Gillis,2012-09-01,1,Louisiana,,Lamar,W,1,16,0,1,rodney-gillis-1
Durrell Givens,2012-09-01,1,Iowa State,,Tulsa,W,1,3,0,1,durrell-givens-1
Zaviar Gooden,2012-09-01,1,Missouri,,Southeastern Louisiana,W,1,20,1,1,zaviar-gooden-1
Rashard Hall,2012-09-01,1,Clemson,N,Auburn,W,1,0,0,1,rashard-hall-1
Travis Howard,2012-09-01,1,Ohio State,,Miami (OH),W,2,17,0,3,travis-howard-1
Lamar Ivey,2012-09-01,1,East Carolina,,Appalachian State,W,1,0,0,1,lamar-ivey-1
Lyndell Johnson,2012-09-01,1,Oklahoma State,,Savannah State,W,1,7,0,1,lyndell-johnson-1
Brandon Jones,2012-09-01,1,Rutgers,@,Tulane,W,1,14,1,4,brandon-jones-5
Cranston Jones,2012-09-01,1,New Mexico,,Southern,W,1,39,1,1,cranston-jones-1
Ashton Lampkin,2012-09-01,1,Oklahoma State,,Savannah State,W,1,0,0,1,ashton-lampkin-1
Dillon Lee,2012-09-01,1,Alabama,N,Michigan,W,1,0,0,1,dillon-lee-1
Monterius Lovett,2012-09-01,1,Marshall,@,West Virginia,L,1,30,0,2,monterius-lovett-1
Will Lucas,2012-09-01,1,Purdue,,Eastern Kentucky,W,1,0,0,1,will-lucas-1
Craig Mager,2012-09-01,1,Texas State,@,Houston,W,1,0,0,2,craig-mager-1
Nigel Malone,2012-09-01,1,Kansas State,,Missouri State,W,1,18,0,3,nigel-malone-1
A.J. Marshall,2012-09-01,1,Wake Forest,,Liberty,W,1,39,1,3,aj-marshall-1
Bradley McDougald,2012-09-01,1,Kansas,,South Dakota State,W,2,31,0,3,bradley-mcdougald-1
Sam Miller,2012-09-01,1,Florida International,@,Duke,L,1,0,0,2,sam-miller-2
Demarcus Milliner,2012-09-01,1,Alabama,N,Michigan,W,1,35,0,5,demarcus-milliner-1
C.J. Mosley,2012-09-01,1,Alabama,N,Michigan,W,1,16,1,1,cj-mosley-1
Marco Nelson,2012-09-01,1,Tulsa,@,Iowa State,L,1,18,0,2,marco-nelson-2
Tyler Patmon,2012-09-01,1,Kansas,,South Dakota State,W,1,0,0,2,tyler-patmon-1
Tyrell Pearson,2012-09-01,1,South Alabama,,Texas-San Antonio,L,1,28,0,2,tyrell-pearson-1
Denzel Perryman,2012-09-01,1,Miami (FL),@,Boston College,W,1,41,1,1,denzel-perryman-1
Corrigan Powell,2012-09-01,1,Kansas,,South Dakota State,W,1,0,0,1,corrigan-powell-1
Jabari Price,2012-09-01,1,North Carolina,,Elon,W,1,0,0,3,jabari-price-1
Hayes Pullard,2012-09-01,1,Southern California,,Hawaii,W,1,27,1,1,hayes-pullard-1
Eric Reid,2012-09-01,1,Louisiana State,,North Texas,W,1,0,0,2,eric-reid-1
Xavier Rhodes,2012-09-01,1,Florida State,,Murray State,W,1,0,0,3,xavier-rhodes-1
Doug Rigg,2012-09-01,1,West Virginia,,Marshall,W,1,46,0,1,doug-rigg-1
Marcus Roberson,2012-09-01,1,Florida,,Bowling Green State,W,1,31,0,4,marcus-roberson-1
Jermaine Robinson,2012-09-01,1,Toledo,@,Arizona,L,1,9,0,1,jermaine-robinson-1
Spenser Rositano,2012-09-01,1,Boston College,,Miami (FL),L,1,11,0,1,spenser-rositano-1
Chaz Scales,2012-09-01,1,Arkansas State,@,Oregon,L,1,5,0,1,chaz-scales-1
Tim Scott,2012-09-01,1,North Carolina,,Elon,W,1,0,0,3,tim-scott-1
Josh Shaw,2012-09-01,1,Southern California,,Hawaii,W,1,14,0,1,josh-shaw-3
Darius Slay,2012-09-01,1,Mississippi State,,Jackson State,W,1,52,1,1,darius-slay-1
Joe Stoner,2012-09-01,1,New Mexico,,Southern,W,1,17,0,1,joe-stoner-1
Manti Te'o,2012-09-01,1,Notre Dame,N,Navy,W,1,0,0,1,manti-teo-1
De'Von Terry,2012-09-01,1,Troy,@,Alabama-Birmingham,W,1,0,0,1,devon-terry-1
Earnest Thomas,2012-09-01,1,Illinois,,Western Michigan,W,1,0,0,1,earnest-thomas-1
Ryan Travis,2012-09-01,1,Tulane,,Rutgers,L,1,23,0,1,ryan-travis-1
Kenny Vaccaro,2012-09-01,1,Texas,,Wyoming,W,1,19,0,1,kenny-vaccaro-1
Joe Vellano,2012-09-01,1,Maryland,,William & Mary,W,1,4,0,1,joe-vellano-1
Triston Wade,2012-09-01,1,Texas-San Antonio,@,South Alabama,W,1,0,0,1,triston-wade-1
Tre Watson,2012-09-01,1,Washington,,San Diego State,W,1,34,0,2,tre-watson-1
Matthew Wells,2012-09-01,1,Mississippi State,,Jackson State,W,1,22,1,2,matthew-wells-1
Zac Whitfield,2012-09-01,1,North Texas,@,Louisiana State,L,1,0,0,1,zac-whitfield-1
Ashante Williams,2012-09-01,1,Illinois,,Western Michigan,W,1,60,1,2,ashante-williams-1
Brian Williams,2012-09-01,1,Indiana,,Indiana State,W,1,4,0,1,brian-williams-6
Jelani Woseley,2012-09-01,1,Ohio,@,Penn State,W,1,1,0,3,jelani-woseley-1
Sam Holl,2012-09-02,1,Baylor,,Southern Methodist,W,1,2,0,3,sam-holl-1
Eddie Lackey,2012-09-02,1,Baylor,,Southern Methodist,W,1,23,0,1,eddie-lackey-1
Kyle Fuller,2012-09-03,1,Virginia Tech,,Georgia Tech,W,1,0,0,1,kyle-fuller-1
Greg Blair,2012-09-06,1,Cincinnati,,Pittsburgh,W,1,0,0,2,greg-blair-1
Andrew Abbott,2012-09-08,2,UCLA,,Nebraska,W,1,24,0,2,andrew-abbott-1
Kenneth Acker,2012-09-08,2,Southern Methodist,,Stephen F. Austin,W,2,77,1,2,kenneth-acker-1
Johnny Adams,2012-09-08,2,Michigan State,@,Central Michigan,W,1,0,0,3,johnny-adams-1
David Amerson,2012-09-08,2,North Carolina State,@,Connecticut,W,1,0,0,2,david-amerson-1
Franky Anaya,2012-09-08,2,Texas-San Antonio,,Texas A&M-Commerce,W,1,17,0,1,franky-anaya-1
Marc Anthony,2012-09-08,2,California,,Southern Utah,W,1,61,1,2,marc-anthony-1
Stephone Anthony,2012-09-08,2,Clemson,,Ball State,W,1,0,0,1,stephone-anthony-1
Devin Arrington,2012-09-08,2,Marshall,,Western Carolina,W,1,18,1,1,devin-arrington-1
Manuel Asprilla,2012-09-08,2,Boston College,,Maine,W,1,28,0,1,manuel-asprilla-1
Dion Bailey,2012-09-08,2,Southern California,@,Syracuse,W,2,2,0,2,dion-bailey-1
Johnthan Banks,2012-09-08,2,Mississippi State,,Auburn,W,2,31,0,2,johnthan-banks-1
Deion Belue,2012-09-08,2,Alabama,,Western Kentucky,W,1,15,0,1,deion-belue-1
Bene Benwikere,2012-09-08,2,San Jose State,,California-Davis,W,1,43,0,1,bene-benwikere-1
Brandan Bishop,2012-09-08,2,North Carolina State,@,Connecticut,W,1,0,0,1,brandan-bishop-1
Donovan Bonner,2012-09-08,2,Missouri,,Georgia,L,1,13,0,1,donovan-bonner-1
A.J. Bouye,2012-09-08,2,Central Florida,@,Ohio State,L,1,3,0,2,aj-bouye-1
Terrell Brigham,2012-09-08,2,South Alabama,,Nicholls State,W,1,0,0,2,terrell-brigham-1
Erik Brown,2012-09-08,2,Texas-San Antonio,,Texas A&M-Commerce,W,1,1,0,2,erik-brown-1
Greg Brown,2012-09-08,2,Kansas,,Rice,L,1,0,0,1,greg-brown-2
Deone Bucannon,2012-09-08,2,Washington State,,Eastern Washington,W,1,2,0,2,deone-bucannon-1
Bryce Callahan,2012-09-08,2,Rice,@,Kansas,W,2,0,0,2,bryce-callahan-1
Nathan Carpenter,2012-09-08,2,Ohio,,New Mexico State,W,1,22,1,3,nathan-carpenter-1
Ross Cockrell,2012-09-08,2,Duke,@,Stanford,L,1,0,0,3,ross-cockrell-1
Cyrus Coen,2012-09-08,2,Washington State,,Eastern Washington,W,1,27,0,2,cyrus-coen-1
Alden Darby,2012-09-08,2,Arizona State,,Illinois,W,1,34,0,1,alden-darby-1
Cody Davis,2012-09-08,2,Texas Tech,@,Texas State,W,1,88,1,1,cody-davis-1
Quandre Diggs,2012-09-08,2,Texas,,New Mexico,W,1,0,0,1,quandre-diggs-1
Solomon Dixon,2012-09-08,2,Idaho,@,Bowling Green State,L,1,4,0,1,solomon-dixon-1
Tom Donatell,2012-09-08,2,Iowa,,Iowa State,L,1,18,0,1,tom-donatell-1
Vincent Eddie,2012-09-08,1,Louisiana-Monroe,@,Arkansas,W,1,0,0,2,vincent-eddie-1
Dacorris Ford,2012-09-08,1,Louisiana-Monroe,@,Arkansas,W,1,0,0,1,dacorris-ford-1
Kyle Fuller,2012-09-08,2,Virginia Tech,,Austin Peay,W,1,0,0,2,kyle-fuller-1
Josh Gavert,2012-09-08,2,San Diego State,,Army,W,1,9,0,1,josh-gavert-1
Jamal Golden,2012-09-08,2,Georgia Tech,,Presbyterian,W,1,25,0,,jamal-golden-1
Javon Harris,2012-09-08,2,Oklahoma,,Florida A&M,W,1,1,0,1,javon-harris-1
Demetrius Hartsfield,2012-09-08,2,Maryland,@,Temple,W,1,0,0,1,demetrius-hartsfield-1
Riley Haynes,2012-09-08,2,Wake Forest,,North Carolina,W,1,1,0,1,riley-haynes-1
Greg Hickman,2012-09-08,2,Florida International,,Akron,W,1,8,0,1,greg-hickman-2
Jordan Hill,2012-09-08,2,Penn State,@,Virginia,L,1,9,0,1,jordan-hill-2
Pat Hinkel,2012-09-08,2,Miami (OH),,Southern Illinois,W,2,49,1,4,pat-hinkel-1
Travis Howard,2012-09-08,2,Ohio State,,Central Florida,W,1,9,0,2,travis-howard-1
Bennett Jackson,2012-09-08,2,Notre Dame,,Purdue,W,2,47,0,2,bennett-jackson-1
Bryson James,2012-09-08,2,South Alabama,,Nicholls State,W,1,0,0,1,bryson-james-1
Orhian Johnson,2012-09-08,2,Ohio State,,Central Florida,W,1,3,0,2,orhian-johnson-1
Elijah Jones,2012-09-08,2,Toledo,@,Wyoming,W,1,16,0,1,elijah-jones-1
Jarvis Jones,2012-09-08,2,Georgia,@,Missouri,W,1,21,0,2,jarvis-jones-1
Randall Joyner,2012-09-08,2,Southern Methodist,,Stephen F. Austin,W,1,15,0,2,randall-joyner-1
Xavier Kelly,2012-09-08,2,North Texas,,Texas Southern,W,1,0,0,,xavier-kelly-1
Jake Knott,2012-09-08,2,Iowa State,@,Iowa,W,1,0,0,2,jake-knott-1
Josh Kusan,2012-09-08,2,Air Force,@,Michigan,L,1,0,0,1,josh-kusan-1
Lairamie Lee,2012-09-08,2,North Texas,,Texas Southern,W,1,0,0,0,lairamie-lee-1
Jimmy Legree,2012-09-08,2,South Carolina,,East Carolina,W,1,34,1,3,jimmy-legree-1
Isaiah Lewis,2012-09-08,2,Michigan State,@,Central Michigan,W,1,40,0,1,isaiah-lewis-1
Donaldven Manning,2012-09-08,2,Virginia Tech,,Austin Peay,W,1,0,0,1,donaldven-manning-1
Brandon McGee,2012-09-08,2,Miami (FL),@,Kansas State,L,1,0,0,1,brandon-mcgee-1
Johnathan McKnight,2012-09-08,2,Arizona,,Oklahoma State,W,1,48,1,1,johnathan-mcknight-1
Carlos Mendoza,2012-09-08,2,Arizona State,,Illinois,W,2,19,0,2,carlos-mendoza-1
Jalen Mills,2012-09-08,2,Louisiana State,,Washington,W,1,4,0,2,jalen-mills-1
James Morris,2012-09-08,2,Iowa,,Iowa State,L,1,49,0,2,james-morris-1
Ryan Murphy,2012-09-08,1,Oregon State,,Wisconsin,W,1,0,0,2,ryan-murphy-2
Jim Noel,2012-09-08,2,Boston College,,Maine,W,1,0,0,,jim-noel-1
Elisha Olabode,2012-09-08,1,Texas Christian,,Grambling State,W,1,28,1,2,elisha-olabode-1
Emeka Onyenekwu,2012-09-08,2,Louisiana,@,Troy,W,1,11,0,1,emeka-onyenekwu-1
Geraldo Orta,2012-09-08,2,Tennessee,,Georgia State,W,1,4,0,2,geraldo-orta-1
Josh Pettus,2012-09-08,2,Bowling Green State,,Idaho,W,1,0,0,,josh-pettus-1
Eric Pinkins,2012-09-08,2,San Diego State,,Army,W,1,13,0,1,eric-pinkins-1
Cody Prewitt,2012-09-08,2,Mississippi,,Texas-El Paso,W,1,16,0,2,cody-prewitt-1
Calvin Pryor,2012-09-08,2,Louisville,,Missouri State,W,1,0,0,1,calvin-pryor-1
Ross Rasner,2012-09-08,2,Arkansas,,Louisiana-Monroe,L,1,33,0,3,ross-rasner-1
Ed Reynolds,2012-09-08,2,Stanford,,Duke,W,2,121,1,3,ed-reynolds-1
Jeremy Reynolds,2012-09-08,2,Texas Tech,@,Texas State,W,1,18,0,1,jeremy-reynolds-1
Jordan Richards,2012-09-08,2,Stanford,,Duke,W,1,8,0,2,jordan-richards-2
Hector Roach,2012-09-08,2,San Jose State,,California-Davis,W,1,9,0,,hector-roach-1
Darius Robinson,2012-09-08,2,Clemson,,Ball State,W,1,3,0,1,darius-robinson-1
Jermaine Robinson,2012-09-08,2,Toledo,@,Wyoming,W,1,17,0,1,jermaine-robinson-1
Cameron Rogers,2012-09-08,2,Southern Methodist,,Stephen F. Austin,W,1,96,1,1,cameron-rogers-1
Etienne Sabino,2012-09-08,2,Ohio State,,Central Florida,W,1,2,0,1,etienne-sabino-1
Jay Scott,2012-09-08,2,Southern Methodist,,Stephen F. Austin,W,1,0,0,3,jay-scott-1
Tim Scott,2012-09-08,2,North Carolina,@,Wake Forest,L,1,16,0,1,tim-scott-1
Martez Shabazz,2012-09-08,2,Minnesota,,New Hampshire,W,1,3,0,2,martez-shabazz-1
Darius Slay,2012-09-08,2,Mississippi State,,Auburn,W,1,31,0,1,darius-slay-1
Ryan Smith,2012-09-08,2,Southern Methodist,,Stephen F. Austin,W,2,44,0,4,ryan-smith-4
D.J. Swearinger,2012-09-08,2,South Carolina,,East Carolina,W,1,3,0,1,dj-swearinger-1
Jared Tevis,2012-09-08,2,Arizona,,Oklahoma State,W,2,32,0,3,jared-tevis-1
Darren Thellen,2012-09-08,2,Massachusetts,,Indiana,L,1,21,0,2,darren-thellen-1
Shamarko Thomas,2012-09-08,2,Syracuse,,Southern California,L,1,0,0,1,shamarko-thomas-1
Marcus Trice,2012-09-08,2,North Texas,,Texas Southern,W,1,12,0,1,marcus-trice-1
Foloi Vae,2012-09-08,2,San Jose State,,California-Davis,W,1,3,0,1,foloi-vae-1
Jimmie Ward,2012-09-08,2,Northern Illinois,,Tennessee-Martin,W,1,18,0,3,jimmie-ward-1
Jacques Washington,2012-09-08,2,Iowa State,@,Iowa,W,1,26,0,1,jacques-washington-1
Colin Weingrad,2012-09-08,2,Eastern Michigan,,Illinois State,L,1,20,0,1,colin-weingrad-1
Zac Whitfield,2012-09-08,2,North Texas,,Texas Southern,W,1,0,0,2,zac-whitfield-1
Brison Williams,2012-09-08,2,South Carolina,,East Carolina,W,1,0,0,1,brison-williams-1
Jason Wilson,2012-09-08,2,Central Michigan,,Michigan State,L,1,55,1,2,jason-wilson-1
Shaq Wilson,2012-09-08,2,South Carolina,,East Carolina,W,1,0,0,1,shaq-wilson-1
Earl Wolff,2012-09-08,2,North Carolina State,@,Connecticut,W,1,16,0,1,earl-wolff-1
Brandon Jones,2012-09-13,3,Rutgers,@,South Florida,W,1,0,0,,brandon-jones-5
Jamal Merrell,2012-09-13,3,Rutgers,@,South Florida,W,1,0,0,1,jamal-merrell-1
Wayne Warren,2012-09-13,3,Rutgers,@,South Florida,W,1,0,0,1,wayne-warren-1
Tajh Hasson,2012-09-14,3,Nevada-Las Vegas,,Washington State,L,1,0,0,3,tajh-hasson-1
John Lotulelei,2012-09-14,3,Nevada-Las Vegas,,Washington State,L,1,4,0,1,john-lotulelei-1
Tyree Toomer,2012-09-14,3,Washington State,@,Nevada-Las Vegas,W,1,0,0,1,tyree-toomer-1
Crosby Adams,2012-09-15,3,Texas-San Antonio,@,Georgia State,W,1,0,0,2,crosby-adams-1
Kiko Alonso,2012-09-15,3,Oregon,,Tennessee Tech,W,1,41,0,1,kiko-alonso-1
David Amerson,2012-09-15,3,North Carolina State,,South Alabama,W,1,0,0,1,david-amerson-1
Tyler Anderson,2012-09-15,2,West Virginia,N,James Madison,W,1,0,0,1,tyler-anderson-3
Dion Bailey,2012-09-15,3,Southern California,@,Stanford,L,1,0,0,2,dion-bailey-1
Christian Birt,2012-09-15,3,Massachusetts,@,Michigan,L,1,32,1,1,christian-birt-1
Erik Brown,2012-09-15,3,Texas-San Antonio,@,Georgia State,W,1,0,0,1,erik-brown-1
Terrence Brown,2012-09-15,3,Stanford,,Southern California,W,1,0,0,3,terrence-brown-2
Christian Bryant,2012-09-15,3,Ohio State,,California,W,1,38,0,3,christian-bryant-1
Kevin Byard,2012-09-15,3,Middle Tennessee State,@,Memphis,W,1,68,1,1,kevin-byard-1
Michael Carter,2012-09-15,3,Minnesota,,Western Michigan,W,1,18,0,4,michael-carter-1
Sam Carter,2012-09-15,2,Texas Christian,@,Kansas,W,1,-2,0,1,sam-carter-1
Jose Cheeseborough,2012-09-15,3,Florida International,@,Central Florida,L,1,6,0,1,jose-cheeseborough-1
Arryn Chenault,2012-09-15,2,Cincinnati,,Delaware State,W,1,0,0,1,arryn-chenault-1
Quandon Christian,2012-09-15,3,Clemson,,Furman,W,1,27,0,2,quandon-christian-1
Haha Clinton-Dix,2012-09-15,3,Alabama,@,Arkansas,W,1,46,0,1,haha-clinton-dix-1
Ross Cockrell,2012-09-15,3,Duke,,North Carolina Central,W,2,46,1,4,ross-cockrell-1
Pudge Cotton,2012-09-15,3,Eastern Michigan,@,Purdue,L,1,28,1,1,pudge-cotton-1
Dallas Crawford,2012-09-15,3,Miami (FL),,Bethune-Cookman,W,1,9,0,,dallas-crawford-1
Tyler Dickson,2012-09-15,2,Army,,Northern Illinois,L,1,1,0,2,tyler-dickson-1
Quandre Diggs,2012-09-15,3,Texas,@,Mississippi,W,2,11,0,2,quandre-diggs-1
Tom Donatell,2012-09-15,3,Iowa,,Northern Iowa,W,1,0,0,1,tom-donatell-1
Jonathan Dowling,2012-09-15,3,Western Kentucky,@,Kentucky,W,3,70,0,3,jonathan-dowling-1
Steve Edmond,2012-09-15,3,Texas,@,Mississippi,W,1,22,1,1,steve-edmond-1
Kip Edwards,2012-09-15,3,Missouri,,Arizona State,W,1,0,0,0,kip-edwards-1
Lavar Edwards,2012-09-15,3,Louisiana State,,Idaho,W,1,23,1,1,lavar-edwards-1
Matt Elam,2012-09-15,3,Florida,@,Tennessee,W,1,0,0,2,matt-elam-1
Antone Exum,2012-09-15,3,Virginia Tech,@,Pittsburgh,L,1,0,0,1,antone-exum-1
Landon Feichter,2012-09-15,3,Purdue,,Eastern Michigan,W,1,2,0,1,landon-feichter-1
Jake Ganus,2012-09-15,2,Alabama-Birmingham,@,South Carolina,L,1,0,0,2,jake-ganus-1
Adarius Glanton,2012-09-15,3,Florida Atlantic,@,Georgia,L,1,42,1,1,adarius-glanton-1
Justin Glenn,2012-09-15,3,Washington,,Portland State,W,1,0,0,1,justin-glenn-1
Randall Goforth,2012-09-15,3,UCLA,,Houston,W,1,0,0,2,randall-goforth-1
Demetri Goodson,2012-09-15,2,Baylor,,Sam Houston State,W,1,14,0,2,demetri-goodson-1
Dwayne Gratz,2012-09-15,3,Connecticut,@,Maryland,W,1,0,0,2,dwayne-gratz-1
Rashard Hall,2012-09-15,3,Clemson,,Furman,W,1,0,0,2,rashard-hall-1
Brett Harrington,2012-09-15,3,Western Kentucky,@,Kentucky,W,1,0,0,1,brett-harrington-1
Joshua Hawkins,2012-09-15,3,East Carolina,@,Southern Mississippi,W,1,2,0,2,joshua-hawkins-1
D.J. Hayden,2012-09-15,3,Houston,@,UCLA,L,1,1,0,3,dj-hayden-1
Jason Hendricks,2012-09-15,3,Pittsburgh,,Virginia Tech,W,2,21,0,3,jason-hendricks-1
Amarlo Herrera,2012-09-15,3,Georgia,,Florida Atlantic,W,1,35,1,1,amarlo-herrera-1
Pat Hinkel,2012-09-15,3,Miami (OH),@,Boise State,L,1,0,0,1,pat-hinkel-1
Gerald Hodges,2012-09-15,3,Penn State,,Navy,W,1,0,0,2,gerald-hodges-1
Jarred Holley,2012-09-15,3,Pittsburgh,,Virginia Tech,W,1,23,0,1,jarred-holley-1
Tramain Jacobs,2012-09-15,2,Texas A&M,@,Southern Methodist,W,1,0,0,0,tramain-jacobs-1
Josh Johnson,2012-09-15,3,Purdue,,Eastern Michigan,W,1,0,0,1,josh-johnson-3
Darius Jones,2012-09-15,2,Baylor,,Sam Houston State,W,1,73,1,1,darius-jones-3
Deandre Jones,2012-09-15,3,Wyoming,,Cal Poly,L,1,14,0,1,deandre-jones-2
Hakim Jones,2012-09-15,3,North Carolina State,,South Alabama,W,1,0,0,1,hakim-jones-1
Brian King,2012-09-15,3,Texas-San Antonio,@,Georgia State,W,1,30,0,1,brian-king-3
Ryan Lacy,2012-09-15,3,Utah,,Brigham Young,W,1,13,0,1,ryan-lacy-1
Mitch Lane,2012-09-15,2,Louisiana-Monroe,@,Auburn,L,1,11,0,1,mitch-lane-1
Brandon Magee,2012-09-15,3,Arizona State,@,Missouri,L,1,0,0,1,brandon-magee-1
Ronald Martin,2012-09-15,3,Louisiana State,,Idaho,W,2,45,1,2,ronald-martin-1
Dior Mathis,2012-09-15,3,Oregon,,Tennessee Tech,W,1,28,0,2,dior-mathis-1
Dexter McCoil,2012-09-15,3,Tulsa,,Nicholls State,W,1,25,0,1,dexter-mccoil-1
Lerentee McCray,2012-09-15,3,Florida,@,Tennessee,W,1,25,0,1,lerentee-mccray-1
Tevin McDonald,2012-09-15,3,UCLA,,Houston,W,1,50,0,2,tevin-mcdonald-1
Leon McFadden,2012-09-15,3,San Diego State,,North Dakota,W,1,28,1,3,leon-mcfadden-1
Jeremy McKnight,2012-09-15,3,Florida Atlantic,@,Georgia,L,1,0,0,1,jeremy-mcknight-1
Johnathan McKnight,2012-09-15,3,Arizona,,South Carolina State,W,1,0,0,1,johnathan-mcknight-1
Zach McMillian,2012-09-15,3,Houston,@,UCLA,L,1,5,0,1,zach-mcmillian-1
Jalen Mills,2012-09-15,3,Louisiana State,,Idaho,W,1,14,0,1,jalen-mills-1
Mason Monheim,2012-09-15,3,Illinois,,Charleston Southern,W,1,20,0,1,mason-monheim-1
K.J. Morton,2012-09-15,2,Baylor,,Sam Houston State,W,1,27,0,2,kj-morton-1
Marques Mosley,2012-09-15,3,Colorado,@,Fresno State,L,1,0,0,1,marques-mosley-1
Jemarlous Moten,2012-09-15,3,Louisiana,@,Oklahoma State,L,1,0,0,1,jemarlous-moten-1
Quayshawn Nealy,2012-09-15,3,Georgia Tech,,Virginia,W,1,9,0,1,quayshawn-nealy-1
